ai.yavar.mavencl	copper-ai-android-sdk	0.0.1		N/A
org.glassfish.admingui	console-ejb-lite-plugin	3.0-b57		71875a39e6b1ebe20447b6afdd938973984fafb9
org.glassfish.admingui	console-ejb-lite-plugin	3.0-b58		8069af11d53ffc854693293674a092e02d474117
org.glassfish.admingui	console-ejb-lite-plugin	3.0-b59		29deefebaf0d1a30ffc1ac48fa914347d82da84f
org.glassfish.admingui	console-ejb-lite-plugin	3.0-b60		a4a99b8ff5c97fd5eef1731c831fa43ad906d78f
org.glassfish.admingui	console-ejb-lite-plugin	3.0-b61		ff0f26002ea57ba22b4a29337d27bdc26f488027
org.glassfish.admingui	console-ejb-lite-plugin	3.0-b62		242e4128f227ee744dd168aa60d0ec48a51fa0b0
org.glassfish.admingui	console-ejb-lite-plugin	3.0-b63		4f78f88537359ec8692f5c84e981542639deab74
org.glassfish.admingui	console-ejb-lite-plugin	3.0-b64		f09d97ad5cd1850dc49c358306253188c9317289
org.glassfish.admingui	console-ejb-lite-plugin	3.0-b65		feb684234f61cc5bc7c810b76fabff2222c027ba
org.glassfish.admingui	console-ejb-lite-plugin	3.0-b66		574a4736a9c85b34f0e83f596c5663cb4a9a7148
org.glassfish.admingui	console-ejb-lite-plugin	3.0-b67		7fc8e628f73bc8ef79f0be1be6946778216142f0
org.glassfish.admingui	console-ejb-lite-plugin	3.0-b68		aaa0c441c70add51bef5544267349c146bb38c82
org.glassfish.admingui	console-ejb-lite-plugin	3.0-b69		39335fec610175be2ebb23b6bd5fa1aae3190326
org.glassfish.admingui	console-ejb-lite-plugin	3.0-b70		eb593352d0297b50fb4f449e3cca42bfb8a667f7
org.glassfish.admingui	console-ejb-lite-plugin	3.0-b71		8920bd58db60d439db36cc18dc23dba95bca0fe7
org.glassfish.admingui	console-ejb-lite-plugin	3.0-b72		852083f1b7f59fdebd67baa44d32baaa07ebce55
org.glassfish.admingui	console-ejb-lite-plugin	3.0-b73		236af0e620118ebb0fe2f7b7b6c9036edf0fd73d
org.glassfish.admingui	console-ejb-lite-plugin	3.0-b74		f8e0d7910cde5006900ed19fb4a91c6f86fb5ee0
org.glassfish.admingui	console-ejb-lite-plugin	3.0-b74a		2276bf1b7dca911f9f4121237314599910a2747e
org.glassfish.admingui	console-ejb-lite-plugin	3.0-b74b		14502f00a327f821b7ed7b98c89eaf35e9c4bd6f
org.glassfish.admingui	console-ejb-lite-plugin	3.0.1		04f24193771c4a43e6d4f11be0d6696ac32b8c9c
org.glassfish.admingui	console-ejb-lite-plugin	3.0.1-b01		d0298b6248cff4004b855fc30b091aa3d2a6c007
org.glassfish.admingui	console-ejb-lite-plugin	3.0.1-b02		594ff898632ef3217d3e49c67239dc97795321cf
org.glassfish.admingui	console-ejb-lite-plugin	3.0.1-b03		166c60e2b8ad5002887472c5d94df0ea1b98f585
org.glassfish.admingui	console-ejb-lite-plugin	3.0.1-b04		8643c9711c82f983301f47537daa14c23727af7e
org.glassfish.admingui	console-ejb-lite-plugin	3.0.1-b05		280181e55702ea425b38f6db0ff3955822a59696
org.glassfish.admingui	console-ejb-lite-plugin	3.0.1-b06		68d57ee287f2d5936664bc38393bd370226ad1f1
org.glassfish.admingui	console-ejb-lite-plugin	3.0.1-b07		3bbc4595f5b144c4270d7498b613b71faab7a450
org.glassfish.admingui	console-ejb-lite-plugin	3.0.1-b08		404b09385086a217be234f8a22e46b64e03b7eda
org.glassfish.admingui	console-ejb-lite-plugin	3.0.1-b09		257046d1aea0d5fba423dd17b43106418031639b
org.glassfish.admingui	console-ejb-lite-plugin	3.0.1-b10		6629921805fc46bd0a5df6db2828145dbe0a0e30
org.glassfish.admingui	console-ejb-lite-plugin	3.0.1-b11		7ab3415fa41f10fd44cacd6565ff9c4078770e63
org.glassfish.admingui	console-ejb-lite-plugin	3.0.1-b12		1e7a9260c909a045253fde2ab0d7e385a53849f6
org.glassfish.admingui	console-ejb-lite-plugin	3.0.1-b14		018c372afb8baacee0d7badabf1dd6ad2e4ed911
org.glassfish.admingui	console-ejb-lite-plugin	3.0.1-b15		cf062c7fc3eb15af94b161bcc67da1b3a5fe87f4
org.glassfish.admingui	console-ejb-lite-plugin	3.0.1-b16		849051e20399313b5010648875e3e5ff6650d8d6
org.glassfish.admingui	console-ejb-lite-plugin	3.0.1-b17		f59bd3581c4391b690cd8d832121f06624409c2a
org.glassfish.admingui	console-ejb-lite-plugin	3.0.1-b18		2b9b93c1b9f8fcbf8892f31e418f3b178cd10a05
org.glassfish.admingui	console-ejb-lite-plugin	3.0.1-b19		de44226324ca227cfbf868d98703eac3f28cb658
org.glassfish.admingui	console-ejb-lite-plugin	3.0.1-b20		2ec47d7b692b3aa2432187a179ce805a0c29a354
org.glassfish.admingui	console-ejb-lite-plugin	3.1		b4b696c8b5dedc18641fdfb7c2a1d94abb0b43bb
org.glassfish.admingui	console-ejb-lite-plugin	3.1-b01		9d8044c8c167b2c2032ab68bb2c234aa1d4ba994
org.glassfish.admingui	console-ejb-lite-plugin	3.1-b02		01b87fe736ba5b3bc8940cb10285505beeed8c60
org.glassfish.admingui	console-ejb-lite-plugin	3.1-b03		32accc37f44ef0d3ef0540ec395bb12bc7337052
org.glassfish.admingui	console-ejb-lite-plugin	3.1-b04		86100ddf1597616b3f43f4238697381edaf6c867
org.glassfish.admingui	console-ejb-lite-plugin	3.1-b05		ab44bb3c800810e8a89f27e54fce42c7e2a360dd
org.glassfish.admingui	console-ejb-lite-plugin	3.1-b06		19dbf8b96db9d778dbd9431d7f6c072348e8b399
org.glassfish.admingui	console-ejb-lite-plugin	3.1-b07		4dea2608a1020b1966d662c5ab023a41228fd4dd
org.glassfish.admingui	console-ejb-lite-plugin	3.1-b08		0486b1937275ad11da355900e0acaf7e85090149
org.glassfish.admingui	console-ejb-lite-plugin	3.1-b09		d101eeda724a183b881f628a74ccef7b095bd2c4
org.glassfish.admingui	console-ejb-lite-plugin	3.1-b10		8570dc270dd81c5d9b19006c059a2a17bb737617
org.glassfish.admingui	console-ejb-lite-plugin	3.1-b11		ba578c337b10a8e0e22ad156f8ad73def0ed8b3c
org.glassfish.admingui	console-ejb-lite-plugin	3.1-b12		ec2b1f94859aa51738687c3ba65a1a544e08074e
org.glassfish.admingui	console-ejb-lite-plugin	3.1-b13		722a3914c718885021d06d33103ac1a0b95b0e9a
org.glassfish.admingui	console-ejb-lite-plugin	3.1-b14		2c46813398a9435f8e3d7a63c5309966f8e18f84
org.glassfish.admingui	console-ejb-lite-plugin	3.1-b15		b723f60eace4565299388aa0337c5a480a34ba59
org.glassfish.admingui	console-ejb-lite-plugin	3.1-b16		76010e2e124ef9e27ce4ebf0921a05e838f88f86
org.glassfish.admingui	console-ejb-lite-plugin	3.1-b17		a60590d9653f9158dffe12f732ff106795eb7e35
org.glassfish.admingui	console-ejb-lite-plugin	3.1-b18		902d38893c418a1bb155e12c63e11ea4c49e6169
org.glassfish.admingui	console-ejb-lite-plugin	3.1-b19		a6c269181331822347454f1783e6f435ec3a99ea
org.glassfish.admingui	console-ejb-lite-plugin	3.1-b20		abe6f5821d1ed2d95f3e6dbf8dcd5af3b9c366b5
org.glassfish.admingui	console-ejb-lite-plugin	3.1-b21		2c16a2c043965b7741190bfa0ffc99dd5989a951
org.glassfish.admingui	console-ejb-lite-plugin	3.1-b22		7ed1bb97243b7b97233a8ff6172b1323f0eb2b3b
org.glassfish.admingui	console-ejb-lite-plugin	3.1-b23		c47b654d697a584b868d995e070401d3d05e112f
org.glassfish.admingui	console-ejb-lite-plugin	3.1-b24		fa6363839a651bc0cd77a156897cce60923c1527
org.glassfish.admingui	console-ejb-lite-plugin	3.1-b25		0cdb79e5a1850d4d91dacb5ab724dadf3d08d3d4
org.glassfish.admingui	console-ejb-lite-plugin	3.1-b26		fd96da542812147b5d50ee9160e9c8aff0cd676e
org.glassfish.admingui	console-ejb-lite-plugin	3.1-b27		b8dd77da7aebeb56878bf2eaf202eeb8040eb13c
org.glassfish.admingui	console-ejb-lite-plugin	3.1-b28		c5c57f05e9c0f6c786fbbb5a9daebe2e50dd32c8
org.glassfish.admingui	console-ejb-lite-plugin	3.1-b30		bc1ee882b19735466f42a6dfb4b64db49b1ad606
org.glassfish.admingui	console-ejb-lite-plugin	3.1-b31		9c9de8c71396673a889b53b74a248f81d2051d92
org.glassfish.admingui	console-ejb-lite-plugin	3.1-b32		a0b7bac578d224bc739899fd86fbfa9247684b83
org.glassfish.admingui	console-ejb-lite-plugin	3.1-b33		6f11e8237b55498d4c6fd6979736f24134ae29d4
org.glassfish.admingui	console-ejb-lite-plugin	3.1-b34		3d56b181aa8d09fd9883551385933b21e3d27ad0
org.glassfish.admingui	console-ejb-lite-plugin	3.1-b35		ee15f71325c4d7ff568e84f451cf25ca03c448ee
org.glassfish.admingui	console-ejb-lite-plugin	3.1-b36		f6f5243b57279d645ef27dbf1142fcfe894361d3
org.glassfish.admingui	console-ejb-lite-plugin	3.1-b37		3a60703b79595e6115b6e2600c339abb8fe5269a
org.glassfish.admingui	console-ejb-lite-plugin	3.1-b38		af9320ce9ef0c94cca286a551ce4c8dbc74f7684
org.glassfish.admingui	console-ejb-lite-plugin	3.1-b39		c97e9fa52bdef78c65ae5724c0773df08a2386fb
org.glassfish.admingui	console-ejb-lite-plugin	3.1-b40		a7b72963f41b019d0a261d365e96ec353018ab1d
org.glassfish.admingui	console-ejb-lite-plugin	3.1-b41		71afce208f1fe034543f3e373e7d6f9aa056aaef
org.glassfish.admingui	console-ejb-lite-plugin	3.1.1		f17ad560a40b4e8cbd811d948f69315642538f5a
org.glassfish.admingui	console-ejb-lite-plugin	3.1.1-b01		6419b5ac042772f971786465d6e03ee17ea72433
org.glassfish.admingui	console-ejb-lite-plugin	3.1.1-b02		44744d549e310dcc04147a935fcbb263eefcc3f2
org.glassfish.admingui	console-ejb-lite-plugin	3.1.1-b03		58ad15562148953641cdbf0626dcd41a29da74ba
org.glassfish.admingui	console-ejb-lite-plugin	3.1.1-b04		4f7db27baff80fff71faf2643ec227be447dbe21
org.glassfish.admingui	console-ejb-lite-plugin	3.1.1-b05		b9355ea389393df5888bc1e6be091df0e83b5f6b
org.glassfish.admingui	console-ejb-lite-plugin	3.1.1-b06		3b421489e2fb9ef3b7463ee7da3fa777b5b754d3
org.glassfish.admingui	console-ejb-lite-plugin	3.1.1-b07		d3e25afe552e93a9a3734687d276dbdb9c752aa5
org.glassfish.admingui	console-ejb-lite-plugin	3.1.1-b08		06b33f04846b5f784501c400940f76c1f13b95e3
org.glassfish.admingui	console-ejb-lite-plugin	3.1.1-b09		93d0d40125f77f23eab6681bf94554655234e225
org.glassfish.admingui	console-ejb-lite-plugin	3.1.1-b10		3702112ba0bb1aea5b33be4e5e0221d9dd9c618d
org.glassfish.admingui	console-ejb-lite-plugin	3.1.1-b11		1cdb767290c07c441e5adc256455f581a5d323dd
org.glassfish.admingui	console-ejb-lite-plugin	3.2-b01		3fd7f0ee1712da5c4cb8c1461239b1e3fd4ee077
org.glassfish.admingui	console-ejb-lite-plugin	3.2-b02		bce6f4bb3e8404680eb3580cdd07a91cc92b0a4a
org.glassfish.admingui	console-ejb-lite-plugin	3.2-b03		f3b6b61b76b15c3d9044f69d2a65d3f6d08d6925
org.glassfish.admingui	console-ejb-lite-plugin	3.2-b04		dd79fed7b74338c29e5b8eefeac561a91702242c
org.glassfish.admingui	console-ejb-lite-plugin	3.2-b05		e3c43efed8a817c49c90194c6e8154ce1e330b63
org.glassfish.admingui	console-ejb-lite-plugin	3.2-b06		8698e36d2d075c4351a23efac24fd53cc99d4811
org.hiforce.lattice	lattice-remote-sample	1.0.7		N/A
org.hiforce.lattice	lattice-remote-sample	1.0.7.1		N/A
org.mobicents.slee.examples	slee-example-http-client-nio-demo-DU	2.8.10		c958eb3ece6425314ef5ecd52e2648eb26babae6
org.mobicents.slee.examples	slee-example-http-client-nio-demo-DU	2.8.100		3c80edb8bfb0a8f422ffdfe2b591aa979d597469
org.mobicents.slee.examples	slee-example-http-client-nio-demo-DU	2.8.101		0d29d7033ed15a3e3071d801cf522e570d9dacb1
org.mobicents.slee.examples	slee-example-http-client-nio-demo-DU	2.8.102		df1cc36020e24db310ac530d12153372628cd25d
org.mobicents.slee.examples	slee-example-http-client-nio-demo-DU	2.8.103		3fb1eb480c5cd793256153c43cf91fa79815bb7d
org.mobicents.slee.examples	slee-example-http-client-nio-demo-DU	2.8.104		901d922ae06f72174645385ba2d0ef6a1653fc49
org.mobicents.slee.examples	slee-example-http-client-nio-demo-DU	2.8.105		cf1341e173b5d5d732bce4c86a82162aeae32890
org.mobicents.slee.examples	slee-example-http-client-nio-demo-DU	2.8.106		78b00485d9565a90f42f1e548c585f1a37999f23
org.mobicents.slee.examples	slee-example-http-client-nio-demo-DU	2.8.107		5c45c68821d27ad43419d2145e8cb08806c6a2d0
org.mobicents.slee.examples	slee-example-http-client-nio-demo-DU	2.8.108		53c82ab98877e0aef4e4d04bf0b73ca6158a2d0a
org.mobicents.slee.examples	slee-example-http-client-nio-demo-DU	2.8.109		1826145a1c949e523d9c69f3da61a8bb0669d7cb
org.mobicents.slee.examples	slee-example-http-client-nio-demo-DU	2.8.11		eac8453229cd300b4c80441f8434fa08e8db3951
org.mobicents.slee.examples	slee-example-http-client-nio-demo-DU	2.8.110		c15656329b4b69a133179cb17baf425ffcf5514b
org.mobicents.slee.examples	slee-example-http-client-nio-demo-DU	2.8.111		768198bec472a933c889e373288ee87f5057fbcb
org.mobicents.slee.examples	slee-example-http-client-nio-demo-DU	2.8.112		b115db8f09d11b210b5d5e5e711ac9a6967c299d
org.mobicents.slee.examples	slee-example-http-client-nio-demo-DU	2.8.113		7dd94df51e3757eb0bd54ff020f3cba3a35c20e3
org.mobicents.slee.examples	slee-example-http-client-nio-demo-DU	2.8.12		1740d975c83df265d8a8256cd42c9d810590477c
org.mobicents.slee.examples	slee-example-http-client-nio-demo-DU	2.8.123		6a43e938b0a7721efbeb546b32fb9da64ce9e978
org.mobicents.slee.examples	slee-example-http-client-nio-demo-DU	2.8.124		199bacc3de0ff48d3efe8f4fe2d5d9b2f4e9116f
org.mobicents.slee.examples	slee-example-http-client-nio-demo-DU	2.8.13		a4470eb6f22e9b25d0e3d8ca216e60f90b62cf3c
org.mobicents.slee.examples	slee-example-http-client-nio-demo-DU	2.8.14		3baa1396505c40974204f6213a169f63389f2b6a
org.mobicents.slee.examples	slee-example-http-client-nio-demo-DU	2.8.15		5647db1d93d7e361d3864e96f8395463dbca80be
org.mobicents.slee.examples	slee-example-http-client-nio-demo-DU	2.8.16		0a9d3223ca786cc2855772ae6420456b9dd3a1f2
org.mobicents.slee.examples	slee-example-http-client-nio-demo-DU	2.8.17		08ddf64bd8bedfd8053e2e433ee0b829a5e906e9
org.mobicents.slee.examples	slee-example-http-client-nio-demo-DU	2.8.18		aab1291c3735a6d50416a466a0c09feba2bdf477
org.mobicents.slee.examples	slee-example-http-client-nio-demo-DU	2.8.19		0f61810f33b00d9ef3bcaedcbf176a8549fd61eb
org.mobicents.slee.examples	slee-example-http-client-nio-demo-DU	2.8.20		a22a06e40c2b5c23865567d3a887c4e1e1d0ce01
org.mobicents.slee.examples	slee-example-http-client-nio-demo-DU	2.8.21		f95aa6f87e29712b59c6dc9100f025c5a10155d3
org.mobicents.slee.examples	slee-example-http-client-nio-demo-DU	2.8.22		854b37b9141b40b9dec50d75f8ac734a010bd09e
org.mobicents.slee.examples	slee-example-http-client-nio-demo-DU	2.8.23		b550f7312904f6db7ed280de92f619bf301fc264
org.mobicents.slee.examples	slee-example-http-client-nio-demo-DU	2.8.24		5a7cbae531caca9ec4a96bb5a2674f195fb4bd6e
org.mobicents.slee.examples	slee-example-http-client-nio-demo-DU	2.8.25		d3a349bd623d6e4772e57a7333b9b547eea7858e
org.mobicents.slee.examples	slee-example-http-client-nio-demo-DU	2.8.26		76e3fe080fd028a25d3dc68bc89a2f7e6d2609ed
org.mobicents.slee.examples	slee-example-http-client-nio-demo-DU	2.8.27		a5d4adc44a763485334c3f2f0a0d936b1cf2f119
org.mobicents.slee.examples	slee-example-http-client-nio-demo-DU	2.8.28		e495e204647c46574c71f6060bff8eb5b738477b
org.mobicents.slee.examples	slee-example-http-client-nio-demo-DU	2.8.29		a1e2ecfd79767fcb7a4efc3a73278cff6c31f618
org.mobicents.slee.examples	slee-example-http-client-nio-demo-DU	2.8.3		a4c5b37b0b0fba4f5637f8d2341f96cb6bc9d9b0
org.mobicents.slee.examples	slee-example-http-client-nio-demo-DU	2.8.30		9d03c081e7fd63e4bcff75ff4b85e6a107b8c864
org.mobicents.slee.examples	slee-example-http-client-nio-demo-DU	2.8.31		48137cc11fdd7313430cf1e8b6bc9aaf63d41115
org.mobicents.slee.examples	slee-example-http-client-nio-demo-DU	2.8.32		fe3bd565635db46ed8a4e800c21b2beaafdef77d
org.mobicents.slee.examples	slee-example-http-client-nio-demo-DU	2.8.33		7e2171a3d6b3527cd0a9fb64c087bc6104e17e4a
org.mobicents.slee.examples	slee-example-http-client-nio-demo-DU	2.8.34		74c9764bea583caa65474523f03087bfcb5f6d1d
org.mobicents.slee.examples	slee-example-http-client-nio-demo-DU	2.8.35		9897ca77448c6800287943b6eb67536392740afc
org.mobicents.slee.examples	slee-example-http-client-nio-demo-DU	2.8.36		3322a4ea9bd62c7495d44b511c630dd7a77cb1cd
org.mobicents.slee.examples	slee-example-http-client-nio-demo-DU	2.8.37		9403a734b6a636c3ec4aa7333673512870f3e505
org.mobicents.slee.examples	slee-example-http-client-nio-demo-DU	2.8.38		bcfe662aee734c68a419ba59803310ee2468b41c
org.mobicents.slee.examples	slee-example-http-client-nio-demo-DU	2.8.39		1c0c30260c6646ed1c2253303da602ead1f2cd13
org.mobicents.slee.examples	slee-example-http-client-nio-demo-DU	2.8.4		883aff35b3cd8cb8a5a7c131d186f257f1e0c0b9
org.mobicents.slee.examples	slee-example-http-client-nio-demo-DU	2.8.40		9cbf66d87706b6752941acc050fe071c8ece5f79
org.mobicents.slee.examples	slee-example-http-client-nio-demo-DU	2.8.41		f1bd7bb25aa10f33dbcd8ef83175a984630f0596
org.mobicents.slee.examples	slee-example-http-client-nio-demo-DU	2.8.42		4e9d2abc61eb2875f810bfce1836144d40b1e3fb
org.mobicents.slee.examples	slee-example-http-client-nio-demo-DU	2.8.43		8b7782706a42ee53a2146fb30246db09f6e4346c
org.mobicents.slee.examples	slee-example-http-client-nio-demo-DU	2.8.44		2bed4575cfa31bf1fe2ebc5655dcdf9cb64740c7
org.mobicents.slee.examples	slee-example-http-client-nio-demo-DU	2.8.45		6933ef215573318143bf123e15773fb95021303d
org.mobicents.slee.examples	slee-example-http-client-nio-demo-DU	2.8.46		89a5ba9d8834d2340c97bb4983bd00772eb43c83
org.mobicents.slee.examples	slee-example-http-client-nio-demo-DU	2.8.47		491f3e9416a8dc7880a066d0d35dbdab3b5ab423
org.mobicents.slee.examples	slee-example-http-client-nio-demo-DU	2.8.48		4bff17dda4e9161e773191057da44bd590b1f63a
org.mobicents.slee.examples	slee-example-http-client-nio-demo-DU	2.8.49		247f9160ed2d22731605cf536008126c8c2e9e71
org.mobicents.slee.examples	slee-example-http-client-nio-demo-DU	2.8.5		3570cdf20c67a5e1650528d42a82c8f911096f16
org.mobicents.slee.examples	slee-example-http-client-nio-demo-DU	2.8.50		ba167adedc4e33a5ae97df7bb2036ad829e83359
org.mobicents.slee.examples	slee-example-http-client-nio-demo-DU	2.8.51		29d0b2810fe358bc5c5627b3d2da169ecb1dd77d
org.mobicents.slee.examples	slee-example-http-client-nio-demo-DU	2.8.52		3823a4275e1bea187b61bf12f64f6a82cc4e83fc
org.mobicents.slee.examples	slee-example-http-client-nio-demo-DU	2.8.53		41c8c86450e77e358fa245b0934f6b56dfb3f5c8
org.mobicents.slee.examples	slee-example-http-client-nio-demo-DU	2.8.54		417ccd6ca6076660cb332189cb34d6fa158358f3
org.mobicents.slee.examples	slee-example-http-client-nio-demo-DU	2.8.55		88958303b9133e3b677a0f15b1fc48b2110252cb
org.mobicents.slee.examples	slee-example-http-client-nio-demo-DU	2.8.56		e2e7c9fef0a901b77bfe46f02eb75489939e8746
org.mobicents.slee.examples	slee-example-http-client-nio-demo-DU	2.8.57		b37b5233a885e5000665df1f385f57b67988e2f4
org.mobicents.slee.examples	slee-example-http-client-nio-demo-DU	2.8.58		e0b589787ed5b91c4a3d42e326a541c09edb9c00
org.mobicents.slee.examples	slee-example-http-client-nio-demo-DU	2.8.59		2c0ee3113c83c8993e91114452798c3c701fb1c8
org.mobicents.slee.examples	slee-example-http-client-nio-demo-DU	2.8.6		ad7f2fcea3540bab012cc4e4834a160b2124a9a2
org.mobicents.slee.examples	slee-example-http-client-nio-demo-DU	2.8.60		c732dd28b24fa95366ad092d4898f881481a007d
org.mobicents.slee.examples	slee-example-http-client-nio-demo-DU	2.8.61		c8b8ac5eb2d4596e2e0f89074aa376c17df3aef7
org.mobicents.slee.examples	slee-example-http-client-nio-demo-DU	2.8.62		0c82b8b16493634a0e73f46e421113680640ac38
org.mobicents.slee.examples	slee-example-http-client-nio-demo-DU	2.8.63		b0f63da8b7990f5c184a4f77551dabc6dc313a35
org.mobicents.slee.examples	slee-example-http-client-nio-demo-DU	2.8.64		9c8f63062230880b7d90acf849fed749f8abd5c6
org.mobicents.slee.examples	slee-example-http-client-nio-demo-DU	2.8.65		2eb2ed5dea8b27f473d4cb1d650948ca7a1720d0
org.mobicents.slee.examples	slee-example-http-client-nio-demo-DU	2.8.66		6b3024e7c3552dffc6cbc906bcf00d1e3f41a4c1
org.mobicents.slee.examples	slee-example-http-client-nio-demo-DU	2.8.67		070c1975cfc4cd046f974f79005d8646173788c2
org.mobicents.slee.examples	slee-example-http-client-nio-demo-DU	2.8.68		caa6b550845a79833af4b3f864069cb573aff4d2
org.mobicents.slee.examples	slee-example-http-client-nio-demo-DU	2.8.69		97099bf53ece28adff920ff9859ad1e5ac4242d0
org.mobicents.slee.examples	slee-example-http-client-nio-demo-DU	2.8.7		217455150f34e3f8bb2860eae4a0e229013b6d99
org.mobicents.slee.examples	slee-example-http-client-nio-demo-DU	2.8.70		07aef55ec23539029c05c223e1afb7a2eb919f97
org.mobicents.slee.examples	slee-example-http-client-nio-demo-DU	2.8.71		b2eac22b303f5721e33fbdc05c096cdf9884bdfb
org.mobicents.slee.examples	slee-example-http-client-nio-demo-DU	2.8.72		b487ff6320b3e6be91d2197baad86b11025cb36b
org.mobicents.slee.examples	slee-example-http-client-nio-demo-DU	2.8.73		0c2964b3367dfc47fda024cbf6240d46121eeb1f
org.mobicents.slee.examples	slee-example-http-client-nio-demo-DU	2.8.74		b9ac61f89c41a9ca29c863dfdf4b167f8a773cc2
org.mobicents.slee.examples	slee-example-http-client-nio-demo-DU	2.8.75		a277ae7ce370ba30e8003829c2f4f81ff30005b2
org.mobicents.slee.examples	slee-example-http-client-nio-demo-DU	2.8.76		700de49c44c4a97605b43cac32d5574bc1434dba
org.mobicents.slee.examples	slee-example-http-client-nio-demo-DU	2.8.77		7bdc52006961a7e9832585661eb417ec83cd7f0e
org.mobicents.slee.examples	slee-example-http-client-nio-demo-DU	2.8.78		996db368783935fb870808bfecd2c6220c52f3df
org.mobicents.slee.examples	slee-example-http-client-nio-demo-DU	2.8.79		13dca64f716f2436d9f312544c84f77f4cc6e27b
org.mobicents.slee.examples	slee-example-http-client-nio-demo-DU	2.8.8		0f35ac86d30f79e04aee22d65d08f78385d6e455
org.mobicents.slee.examples	slee-example-http-client-nio-demo-DU	2.8.80		a0ea3a11d99d7987d827ffb6e0495c5dda032b9b
org.mobicents.slee.examples	slee-example-http-client-nio-demo-DU	2.8.81		cc0455103f9d68ec5f843cb9d71f38e8a2f9bd48
org.mobicents.slee.examples	slee-example-http-client-nio-demo-DU	2.8.82		ed3cea8354f487035f590b35912690fab5e077d9
org.mobicents.slee.examples	slee-example-http-client-nio-demo-DU	2.8.83		19f88c43eb5e208c7427a80f9d0ad7caa88fcb27
org.mobicents.slee.examples	slee-example-http-client-nio-demo-DU	2.8.85		6cfb3cbeaf63ee83bb8aa9227ea054bfc6a76599
org.mobicents.slee.examples	slee-example-http-client-nio-demo-DU	2.8.86		6df3dce598c3bfb8d450b31e05f14740768c99a4
org.mobicents.slee.examples	slee-example-http-client-nio-demo-DU	2.8.87		139e165c4a10d6071b2243c3e0145880c645a2c2
org.mobicents.slee.examples	slee-example-http-client-nio-demo-DU	2.8.88		be32c2758e885aab36a8f87ce0a0164d36b95058
org.mobicents.slee.examples	slee-example-http-client-nio-demo-DU	2.8.89		5ea96ac20ced8066c9b2af782e206bf9df63c290
org.mobicents.slee.examples	slee-example-http-client-nio-demo-DU	2.8.9		f6cd66cf05512557d6e9e04a5fbe0944da4233ad
org.mobicents.slee.examples	slee-example-http-client-nio-demo-DU	2.8.90		871544cbdc81f13876b6798d294ac80c77aa7980
org.mobicents.slee.examples	slee-example-http-client-nio-demo-DU	2.8.91		7d00e6925eaed6ca5daf9685f90e5e0686a3df47
org.mobicents.slee.examples	slee-example-http-client-nio-demo-DU	2.8.92		2120550118a10d2aa5a43bcfba361d14510b642d
org.mobicents.slee.examples	slee-example-http-client-nio-demo-DU	2.8.93		34294cf88115a9844f328a99f48a563c5f494d45
org.mobicents.slee.examples	slee-example-http-client-nio-demo-DU	2.8.94		75e60fdb305ab7ac18d02356794253441390275f
org.mobicents.slee.examples	slee-example-http-client-nio-demo-DU	2.8.95		fbd5f4baab8bb8b15751acc01b712c0510daff7e
org.mobicents.slee.examples	slee-example-http-client-nio-demo-DU	2.8.96		c0354e36b297e54901e441ba046529dd82b225e5
org.mobicents.slee.examples	slee-example-http-client-nio-demo-DU	2.8.97		7d57b95f64c4e0ccd348a3cb509a65875c8ba3e6
org.mobicents.slee.examples	slee-example-http-client-nio-demo-DU	2.8.98		7ba071161eccab2c047b18c474c64770608479ea
org.mobicents.slee.examples	slee-example-http-client-nio-demo-DU	2.8.99		73026793d47b47a8fe333a5bea09513748b9412b
org.mobicents.slee.examples	slee-example-http-client-nio-demo-DU	2.9.126		e0da862ab46c9b526617e363879678bd68a39f2f
org.mobicents.slee.examples	slee-example-http-client-nio-demo-DU	2.9.127		be54bd9376a542ed38a480229801c9c73058639e
org.mobicents.slee.examples	slee-example-http-client-nio-demo-DU	2.9.129		8d8af979043e0dbb342959c44e3a12e5c32e7ec8
org.mobicents.slee.examples	slee-example-http-client-nio-demo-DU	2.9.130		dcd99d5862573a376e6ee569be20315da8aa198f
org.mobicents.slee.examples	slee-example-http-client-nio-demo-DU	2.9.131		308726e6d2d09056c67e7e2b798cb04dc00ec489
org.mobicents.slee.examples	slee-example-http-client-nio-demo-DU	2.9.132		49ce9bfe60237d616ba62d6e692acc739e25b17f
org.mobicents.slee.examples	slee-example-http-client-nio-demo-DU	2.9.133		4661a191e87dee540ad080d0641045c51de9ce34
org.mobicents.slee.examples	slee-example-http-client-nio-demo-DU	3.0.1		1c17654b2040a3afa1d39a25079798a1aa6524d9
org.mobicents.slee.examples	slee-example-http-client-nio-demo-DU	3.0.10		23bc0e35992b4f790bb0708035711591bf237200
org.mobicents.slee.examples	slee-example-http-client-nio-demo-DU	3.0.11		e4df2092e2aa35e335a26f61411d0d776a6184cc
org.mobicents.slee.examples	slee-example-http-client-nio-demo-DU	3.0.12		93aec26ccb7ec4c3093d570d90dd3c49cbad88e5
org.mobicents.slee.examples	slee-example-http-client-nio-demo-DU	3.0.2		53c32153f775d210a9ef0a24ee27f3cbbbc68339
org.mobicents.slee.examples	slee-example-http-client-nio-demo-DU	3.0.8		882e965cb46099a8a3d75bc5bf1a7bce76ed9afe
org.mobicents.slee.examples	slee-example-http-client-nio-demo-DU	3.0.9		4573ebf5093f6ce20581b6fb2e151c4add528a31
