ai.abra	abra-sdk	1.0.0		N/A
se.skltp.vp	itinfra-tp-schemas	2.2.6		26130c32d489fa8e20de8291d4a884a92a45b7d2
se.skltp.vp	itinfra-tp-schemas	2.2.6-RC2		46a424765d7bcff1ff41d1f1e0538ead7d4a4e23
se.skltp.vp	itinfra-tp-schemas	2.2.7		fa32a83c9f2d6cb72a95974f4dd8c7424bc73a4d
se.skltp.vp	itinfra-tp-schemas	2.2.8		e920ce70ee26418f2d31f3f2148d0b9bb691459d
se.skltp.vp	itinfra-tp-schemas	2.2.8-RC1		bb5c30bd3f0b872e3d37a5ccbea43ef9f36fdc60
se.skltp.vp	itinfra-tp-schemas	2.2.9		a0b9068886dc0f5ac6c62b5ee99c8096545aada4
se.skltp.vp	itinfra-tp-schemas	2.3.0		66b67e7caf6898b0bbeb1c0aa74c823ce1e8ff40
se.skltp.vp	itinfra-tp-schemas	3.0.0		1ad88c3c5c649624649c41622f2d490a8ca8dccb
se.skltp.vp	itinfra-tp-schemas	3.0.0-RC1		95bcc7fad7db7763dc3d383c29571f0bbbd3f212
se.skltp.vp	itinfra-tp-schemas	3.0.0-RC2		955abadb770fe617d861bd1fe5d9fb7b57b66279
se.skltp.vp	itinfra-tp-schemas	3.0.0-RC3		ba40045cb68cf3aaa765f6c4aeb5817746a7fbfb
se.skltp.vp	itinfra-tp-schemas	3.0.0-RC4		01f0fc7cea64005e50178aa2e9f9c106e5cd02ae
se.skltp.vp	itinfra-tp-schemas	3.0.0-RC5		c988d34eff1dea817661eedc5790c45f0e2e83c6
se.skltp.vp	itinfra-tp-schemas	3.0.1		c592250f35c5df3dd3f31ba9de112257ee836856
se.skltp.vp	itinfra-tp-schemas	3.0.2		4a892c2402b5c50e9f582945fbd2101ed82f8fe0
se.skltp.vp	itinfra-tp-schemas	3.0.3		e87ec09375ce61247ed2903218ce7c6bf9aca12a
se.skltp.vp	itinfra-tp-schemas	3.0.3-RC1		6d3dd63ecc0446006c465869a3b58ca5ccc78052
se.skltp.vp	itinfra-tp-schemas	3.1.1		8d484712d22b018c4edd8469153d2727696328bd
se.skltp.vp	itinfra-tp-schemas	3.1.1-RC1		3ffdd545a651c9a063cca3b4ef6178c689b5d44b
se.skltp.vp	itinfra-tp-schemas	3.1.2		53d9935927d9e9a3edf0aa4fcdc39422ff17248f
se.skltp.vp	itinfra-tp-schemas	3.1.3		60de75d03d5dab3bc9979cffbd42328105757d18
se.skltp.vp	itinfra-tp-schemas	3.2.0-RC1		fe58000baf36619dbd579c22adbd86907920f08d
se.skltp.vp	itinfra-tp-schemas	3.2.0-RC2		ada088cb898cd0f0232a669b0fe20c526d5986e6
se.skltp.vp	itinfra-tp-schemas	3.2.0-RC4		bb1c2391591734872418cdca5f84ac441d1dba75
se.skltp.vp	itinfra-tp-schemas	3.2.0-RC5		345facb3ecb4b783b137075cce5a120a1bfef39e
tools.aqua	jconstraints-z3	0.9.9		15589fc257373afe77d3c87ad2594628fdb7267b
tz.co.asoft	response-core-linuxx64	3.0.11		N/A
tz.co.asoft	response-core-linuxx64	3.0.12		N/A
tz.co.asoft	response-core-linuxx64	3.0.13		N/A
tz.co.asoft	response-core-linuxx64	3.0.14		N/A
tz.co.asoft	response-core-linuxx64	3.0.15		N/A
