ai.latta	latta-spring-recorder	1.0		N/A
uk.co.real-logic	artio-session-fixt-codecs	0.65		61b8340c4f7708676acd362e465f1c93dff8b2ee
uk.co.real-logic	artio-session-fixt-codecs	0.66		407e3f170abe1eb0706f060cf645d133ad25d4a3
uk.co.real-logic	artio-session-fixt-codecs	0.67		d04e3bd26dd1f53e3eb50589d0228882df1b66b5
uk.co.real-logic	artio-session-fixt-codecs	0.68		a8813f62998fc13d16008de806e4a3b79ec6137c
uk.co.real-logic	artio-session-fixt-codecs	0.69		c4338968ca4db5e0777bc6fc3e8b9096b958b0ba
uk.co.real-logic	artio-session-fixt-codecs	0.70		6458a3e8a6ac1a8f740c480ba40a0e1a49873a55
uk.co.real-logic	artio-session-fixt-codecs	0.71		49d94c2954bdc7f3cf71c2b87d1f5bbf57c5aae9
uk.co.real-logic	artio-session-fixt-codecs	0.72		36e0e659062f6f4bcc9fe3acec76ea37e525d7f4
uk.co.real-logic	artio-session-fixt-codecs	0.73		8c02d64a9daf2b3e607a73ad2d86ddfddb7180d1
uk.co.real-logic	artio-session-fixt-codecs	0.74		cd68de8a76a0e9e2db1e20a9ceed5d0883429ad1
uk.co.real-logic	artio-session-fixt-codecs	0.75		15fbbea7d63d588147860daffc07c56ed487947c
uk.co.real-logic	artio-session-fixt-codecs	0.76		b9dc27265124c7d3a8bb27aaa3bae64be647decb
uk.co.real-logic	artio-session-fixt-codecs	0.77		ecddf8fb020928b3bc077a8ff381f72a3e3c4db7
uk.co.real-logic	artio-session-fixt-codecs	0.78		45b9e5d2b406208e20ecdfdc60a30204f376dc55
uk.co.real-logic	artio-session-fixt-codecs	0.79		4c8acef36ed02709448d220e33758a8b5c68ad31
uk.co.real-logic	artio-session-fixt-codecs	0.79.1		66b4c88da2202cceb3666143b4a90191d5243bf6
uk.co.real-logic	artio-session-fixt-codecs	0.79.2		e6fb59fcbe8151156532c1338424483f02d3656d
uk.co.real-logic	artio-session-fixt-codecs	0.79.3		ef1eeba9207fed93a5e15faa7b906de0a5e35f1a
uk.co.real-logic	artio-session-fixt-codecs	0.79.4		be31ae2c6d7c6bed39bb21eeddd01e52ad24ab83
uk.co.real-logic	artio-session-fixt-codecs	0.79.5		a52eefc242898ac6e93e7bb18c8813d0b667f7de
uk.co.real-logic	artio-session-fixt-codecs	0.80		02332f72fe989a673efd6aaa88185837f5826e13
uk.co.real-logic	artio-session-fixt-codecs	0.81		1232c59cb046a11b215a49b44557cade5430e031
uk.co.real-logic	artio-session-fixt-codecs	0.82		0fcf2553847afcb9d444e266c847f7787d19e4d6
uk.co.real-logic	artio-session-fixt-codecs	0.83		b695df7800fdaee244b61c81dbb888c5de954ff3
uk.co.real-logic	artio-session-fixt-codecs	0.84		084057fb37f6eedd59d59fe71f563ea6f027b9a5
uk.co.real-logic	artio-session-fixt-codecs	0.85		5bd5d93b7e3ae73278a40523b02bbe0eeb943d85
uk.co.real-logic	artio-session-fixt-codecs	0.86		59b45e1222b7d88f23ae6e62c67501ed5ab55586
uk.co.real-logic	artio-session-fixt-codecs	0.87		d7cc199b6a6d02519e7102805f1bfc49acdce3f7
uk.co.real-logic	artio-session-fixt-codecs	0.87.1		995d98ff100fa44b2c7e14d33c70e2cd2a42480e
uk.co.real-logic	artio-session-fixt-codecs	0.87.2		ec2f761e9d592779a5e1adcf3752ab3231a1bd03
uk.co.real-logic	artio-session-fixt-codecs	0.87.3		1b3f06c0b6f957f8e03ecb1abd7348ebf922f5e8
uk.co.real-logic	artio-session-fixt-codecs	0.87.4		13f92372f3b07ae24001859b3ca1e81e55dbcc08
uk.co.real-logic	artio-session-fixt-codecs	0.88		2e410d0092669a72c86f2a25310f55b461fc2bb3
uk.co.real-logic	artio-session-fixt-codecs	0.89		c5d176cc75af7c4950f94df83f558ca586db7cca
uk.co.real-logic	artio-session-fixt-codecs	0.90		466e32c187e1dd755f95a2127e13f4273a51495f
uk.co.real-logic	artio-session-fixt-codecs	0.91		80612c342852e50003570d06cc641f4aef5eabe2
uk.co.real-logic	artio-session-fixt-codecs	0.92		0ec075819f7338f4c16615251a08acff4a2b7bd3
uk.co.real-logic	artio-session-fixt-codecs	0.93		ffed031ba2271e3f683fd08d9501983b37ee97f8
uk.co.real-logic	artio-session-fixt-codecs	0.94		4e99221f87f636e107a83d711d87b2f5e856eb41
uk.co.real-logic	artio-session-fixt-codecs	0.95		7585d5c25fff3de970dd814b1f2355a29485ccab
uk.co.real-logic	artio-session-fixt-codecs	0.96		b5566f335eb60f368bab333fb587aa4674fe1e36
uk.co.real-logic	artio-session-fixt-codecs	0.97		decf841180b9ec19e7c03b6ada8261151d9288cf
uk.co.real-logic	artio-session-fixt-codecs	0.98		883ae3527a9d4105b5d380ad20c5fc78540e8de4
uk.co.real-logic	artio-session-fixt-codecs	0.99		8f76c58d79bb54d945f5ba7486ac9631f616c439
