app.softwork	kotlinx-serialization-flf-wasm-js	0.0.20		N/A
org.apache.camel	camel-yaml-dsl	4.4.5		6aff79b43c004d88fbe89a3439e94cecc61fe118
org.apache.camel	camel-yaml-dsl	4.5.0		fcf1600e38aaaf09cf64ea1bee71495480451a2f
org.apache.camel	camel-yaml-dsl	4.6.0		b000893551575a1ce0069f554214a4750a25ecfe
org.apache.camel	camel-yaml-dsl	4.7.0		5ea64c67ecf2e9f8aea742f8fd50886b2a8f5893
org.apache.camel	camel-yaml-dsl	4.8.0		ee7bd654490fc6f8cedaa9391c6470922732192f
org.apache.camel	camel-yaml-dsl	4.8.1		ef297ddd5b74cb9ffd8b97bcd7bca25043d0e82f
org.apache.camel	camel-yaml-dsl	4.8.2		c31a8405dc2a2105a148728ae205168e46b1f43d
org.apache.camel	camel-yaml-dsl	4.8.3		0ae52c893b4d95d2c1488ee1972766b96abb595f
org.apache.camel	camel-yaml-dsl	4.8.4		b0ddc30d35150af6f91b2949247d8f97ac19f040
org.apache.camel	camel-yaml-dsl	4.8.5		838794adf5924fcfa215cee0733aac568e781461
org.apache.camel	camel-yaml-dsl	4.8.6		213a11acb909a214055945cd03e76a7536d78a9b
org.apache.camel	camel-yaml-dsl	4.9.0		7d31eb662f434efedeaf079bdb7e3d97a224b2ed
org.apache.cocoon	cocoon-captcha-sample	2.3.0		f38fe7b8bd907efe668a74e7f3d4bc2853397ee0
org.apache.directory.shared	shared-ldap-extras-trigger	1.0.0-M10		4223a059586fe11b0f3359a0f99f734b2ed86f74
org.apache.directory.shared	shared-ldap-extras-trigger	1.0.0-M11		8cbe6621f72bb0aa584658772b8f613a56f1e97d
org.apache.directory.shared	shared-ldap-extras-trigger	1.0.0-M12		f42f8729e4a69b3c1de011a476b3a77a0df98c48
org.apache.directory.shared	shared-ldap-extras-trigger	1.0.0-M13		abceaa8bcc187dade7b7beb0b5cb1d733e282e17
org.apache.directory.shared	shared-ldap-extras-trigger	1.0.0-M2		f819f37fe3431427eb82ac808823b2ae452abdbe
org.apache.directory.shared	shared-ldap-extras-trigger	1.0.0-M3		0650f6ec9e3f4623de189d914ac3e60ae5721b53
org.apache.directory.shared	shared-ldap-extras-trigger	1.0.0-M4		76344bfd417a26057a42cd0534bd775f93234308
org.apache.directory.shared	shared-ldap-extras-trigger	1.0.0-M5		e629ba75fe2fffce5b4d6e48d0ba450a5a73a1fa
org.apache.directory.shared	shared-ldap-extras-trigger	1.0.0-M6		d4f519da6cdd87d229eda56cf9bb244b71938983
org.apache.directory.shared	shared-ldap-extras-trigger	1.0.0-M7		c51465e00516af9b711672d09f469bd18aab4b84
org.apache.directory.shared	shared-ldap-extras-trigger	1.0.0-M8		1267550e5c92d1cef82c02db1cfb3fcad071d7d3
org.apache.directory.shared	shared-ldap-extras-trigger	1.0.0-M9		19ff601594e0550a95ad150552b80437d7fbc971
org.apache.isis.security	isis-security-file	1.0.0		5cb404de52759d8834833a551d2ba4179afab868
org.apache.isis.security	isis-security-file	1.0.1		8ecbc3e876f58c795aeab0f1c1454c4f606cc640
org.apache.isis.security	isis-security-file	1.4.0		b78801caa38b791d12d4b202336966b19dad3884
org.ballistacompute	executor	0.2.1		0f7b06c653e20dd11a7f0dd72a72f00ab6420a5d
org.ballistacompute	executor	0.2.3		681081d55df808bf7a74f4dcb12b6f7a24db7f6f
org.ballistacompute	executor	0.2.4		158484e348f1ff152068ad4f4568e1b42d667bbb
org.ballistacompute	executor	0.2.5		84e0cda1bee433d6c440d931e7f07df6fe3e9a1d
org.bedework	bw-util-json	4.0.10		77ff3c380b02b64f3cc9a19ac9424b06b2f2ec25
org.bedework	bw-util-json	4.0.11		0fce17ced349d3b5469ade966fa42ee226814135
org.bedework	bw-util-json	4.0.12		4617a455a9e15762c64da95049429dea99cf413d
org.bedework	bw-util-json	4.0.13		07f2b3dc1f86f9e76a8c9dc18dbeb5619637b55c
org.bedework	bw-util-json	4.0.14		9f6b3c9e05fdea890aeb186cdde315dc4d9858ca
org.bedework	bw-util-json	4.0.15		c33a5db3e62044ec0ae6968c8bdb3c30c5422a6b
org.bedework	bw-util-json	4.0.16		ee4b6e9ba9f3f1362c7fcf79b04e8e09de041d4e
org.bedework	bw-util-json	4.0.18		e79938010275645df0794609af088262a2044ada
org.bedework	bw-util-json	4.0.19		04f1335333010e1b7ef4c67a342b84740bb3ab17
org.bedework	bw-util-json	4.0.2		057d6231daa77c61becd543c63d3b6ee961f07e3
org.bedework	bw-util-json	4.0.20		2c7945b075aa3780157e3d9b6f3fa38412b9fb34
org.bedework	bw-util-json	4.0.21		861ecc265bfa6e3baed4a0d530820d68fda55da3
org.bedework	bw-util-json	4.0.22		68a67a8c401e3cc1ac3b1d38b850711699335a05
org.bedework	bw-util-json	4.0.23		168d3ff728189f01b0f626659653fe32de3ac2bb
org.bedework	bw-util-json	4.0.24		f56437f7cd565a7c8a46d0a3a81fff58b881b785
org.bedework	bw-util-json	4.0.25		e4e578f45d1a2f84e0bbe5796d133d95949cca98
org.bedework	bw-util-json	4.0.26		4ad69f13f77c6043da4b384eba7832123c5a243d
org.bedework	bw-util-json	4.0.27		e00c5ab291b208c2848cdde428d69996f6810083
org.bedework	bw-util-json	4.0.28		a5fb5d67d54790950f56bb7caab0cc6151023617
org.bedework	bw-util-json	4.0.29		26c7b603b97eeb48458c177cb261782164339133
org.bedework	bw-util-json	4.0.3		f9a52cf0f91d0832f6fa05b439c5d3bf88a449fd
org.bedework	bw-util-json	4.0.30		e94f16f14e69fa7f623a49d413c8aeaebea6680e
org.bedework	bw-util-json	4.0.31		901d2a788a292933ba8311c1b9c5d1bc291bf932
org.bedework	bw-util-json	4.0.4		4e630aa4b26ddf9519d7ade45fb2bdc6fa465863
org.bedework	bw-util-json	4.0.5		89ec7e9e28d11b18237335ea6a0b8ae566fa07de
org.bedework	bw-util-json	4.0.6		55eea007c84bc976975ddfa2e6ffa1ebd632b0a8
org.bedework	bw-util-json	4.0.7		4585eaf5f8942888b502aa3720e5872a5f208579
org.bedework	bw-util-json	4.0.8		33682d6d4b34be270d2022b48cf24ab3845463d6
org.bedework	bw-util-json	5.0.0		5febc472193ac95278e8991f63ca1b9d7f724b20
org.bedework	bw-util-json	5.0.1		912c403a18f273eaa098ffa178eed35b82ff6af0
org.bedework	bw-util-json	5.0.10		b2a48b4c0641959b67b4bb1ed874536f02eaa3ea
org.bedework	bw-util-json	5.0.2		54967aeb9491837b7f629229e3c25167279d9d30
org.bedework	bw-util-json	5.0.3		74dd3eb54933826f266cb353b6afb474dca91f1f
org.bedework	bw-util-json	5.0.4		62b637570dbef9471599dd103799f6d7f905d496
org.bedework	bw-util-json	5.0.5		f945a2de164b29f539db60d6772d730aae59ca92
org.bedework	bw-util-json	5.0.6		aec40957c2a3d764bede2b33b9750dc616e58c58
org.bedework	bw-util-json	5.0.7		9a98da2f54a955b8b4337f6e955c71e019bb5388
org.bedework	bw-util-json	5.0.8		6e34607e7f8b93e03fd5cec48ae8c99e8deee613
org.bedework	bw-util-json	5.0.9		9551b95d61634db5233e10b7cff0a1bb67a5ade8
org.danbrough.ktor	ktor-server-metrics-jvm	2.1.1		011f36cf3046ba73081069c9990141db8b0e95a7
org.danbrough.ktor	ktor-server-metrics-jvm	2.1.1a		347f078808851ed0912044bf26640f1c1c422aa3
org.danbrough.ktor	ktor-server-metrics-jvm	2.2.3		d66b5e844777d6492a70fac68fae73b1d633a965
org.danbrough.ktor	ktor-server-metrics-jvm	2.2.4		7efa1c59a1c934a1318579375dcc9f7cb13ad8dc
org.dromara.mendmix	mendmix-mybatis	2.0.0		f3e0154563158c7268c408cc38d90809583ae65a
org.graniteds.grails	granite-grails-springsecurity	2.0.0.GA		e88093ed7adc07a2a707a101b609fd358dcc29fd
org.graphfoundation.ongdb	procedure-compiler	1.0.0		d728198486911568edf06aff4794ac359b807b33
org.graphfoundation.ongdb	procedure-compiler	1.0.0-beta01		0b620635fc6d0b20e969f11a10d26a6996483451
org.graphfoundation.ongdb	procedure-compiler	1.0.1		ce342aa90cfc172b94f601155fbd229288d22113
org.graphfoundation.ongdb	procedure-compiler	1.0.2		1126740b8e05db970505fb747328b7806e2f8766
org.graphfoundation.ongdb	procedure-compiler	1.0.3		1b32c6e64feac5decd5a084084bd637698cde8e6
org.graphfoundation.ongdb	procedure-compiler	1.0.4		acbbfbe43809d36e74af2917eff462bfe7a446cb
org.graphfoundation.ongdb	procedure-compiler	1.0.5		33bd1e0f455d82787ccaa11e444fcc7eecab3798
org.graphfoundation.ongdb	procedure-compiler	3.6.0		ada540ec2c5047050c72afb7bbd9eeb93ed87ed6
org.graphfoundation.ongdb	procedure-compiler	3.6.0.M2		7289722a08a31721c722996db78cf324ec4c6c61
org.graphfoundation.ongdb	procedure-compiler	3.6.1		b3a27b621f95884905b362c4c21648290796f5d9
org.graphfoundation.ongdb	procedure-compiler	3.6.2		ed334a7f22be15572986e0f0cdd9212553a5a358
org.hammerlab	shapeless-utils_2.11	1.0.0		6c595d9a9809d31a45b87be303b9d5b956d7668c
org.hammerlab	shapeless-utils_2.11	1.0.1		c1783ba8ab872ec5915ee7559a8d963ecd2a5639
org.hammerlab	shapeless-utils_2.11	1.1.0		6b0c31b02e986fd69fb1bddb5a457368007c94fa
org.hammerlab	shapeless-utils_2.11	1.2.0		4c5a07c9d71b00a33a62050fceecf9470922b838
org.hammerlab	shapeless-utils_2.11	1.3.0		3ce75fc925d8c842078c804b80b357c6b7d3fed5
org.hammerlab	shapeless-utils_2.11	1.4.0		31894a05df24e724aa422b82342a8382d5bf265e
org.hammerlab	shapeless-utils_2.11	1.4.1		3fbbb736e7b8e9551c760301f139102e60aa55fc
org.hammerlab	shapeless-utils_2.11	1.5.0		13563de2c4d398288c7f50e707bf4d974dbe1ef1
org.hammerlab	shapeless-utils_2.11	1.5.1		a09fc8aacd0444157c22f6df8221a0a19e05c51c
org.jboss.arquillian.extension	arquillian-rest-warp-impl-jersey	1.0.0.Alpha1		02a69b8fa435f43e29b93b0a43edb3020879f893
org.jboss.arquillian.extension	arquillian-rest-warp-impl-jersey	1.0.0.Alpha2		f393de34c13314812f0a9f616fbab2b300523e1f
org.jboss.arquillian.extension	arquillian-rest-warp-impl-jersey	1.0.0.Alpha3		0bba707799414b77e68450421509dac0d603f3ef
org.jboss.arquillian.extension	arquillian-rest-warp-impl-jersey	1.0.0.Alpha4		f77dc53ccba6dbbb4e7ef9787c1ae877c5a52e32
org.jboss.as	jboss-as-testsuite-integration-domain	7.1.0.CR1		c98316a686dd1ac8e82137ca11b38ff4c320cece
org.jboss.as	jboss-as-testsuite-integration-domain	7.1.0.CR1b		508be14a959c1eb548e1f46bb9ba3e37cb98f4aa
org.jboss.as	jboss-as-testsuite-integration-domain	7.1.0.Final		32ad4f0d296760d8c64337135418b5d4a45fbf7c
org.jliszka	probability-monad_2.11	1.0.0		7314a3149ad4ffb1825dc43f50c5d5351b453e78
org.jliszka	probability-monad_2.11	1.0.1		7385e5d7290f0648a34126d35a2790967ba78dda
org.jliszka	probability-monad_2.11	1.0.2		24bd4039cad4776769122071c7802b98af1761c2
org.jliszka	probability-monad_2.11	1.0.3		69d3ec040dc46fac5b1760a75f48c1a053ed46a2
org.objectweb.jonas	jonas-commons	5.0-M1		a8e1f34e9b945503ee4a2e76a6bca78a63002c39
org.odpi.egeria	digital-architecture-topic-connectors	3.10		a75accb5c537a8bb8794e464297be8291d7d3def
org.odpi.egeria	digital-architecture-topic-connectors	3.10.1		878cc6ad9c10c59de0c8ac2d4ec28aa9ea5caf45
org.odpi.egeria	digital-architecture-topic-connectors	3.11		001a47d330d6d3401821e2534a294bb1f6d260f8
org.odpi.egeria	digital-architecture-topic-connectors	3.12		2d829ced6bbf771771c9b8487f944ea783d18a69
org.odpi.egeria	digital-architecture-topic-connectors	3.13		8e073f08481f1a4eb27ca0d595ae25b0e3cb557f
org.odpi.egeria	digital-architecture-topic-connectors	3.14		c3ad935b072bc357dfebeab1e481e52a4f0c8eff
org.odpi.egeria	digital-architecture-topic-connectors	3.15		12cce2dd438d38edc2755496a73d3d6e919dfe17
org.odpi.egeria	digital-architecture-topic-connectors	3.7		3f497e4f9d78c609a7edbd4344d64ccd741d11da
org.odpi.egeria	digital-architecture-topic-connectors	3.8		ad081577895fade185d25b3c1a9c7e893c439d79
org.odpi.egeria	digital-architecture-topic-connectors	3.9		802795b33c4359dcde5b191f72f54de1e7c7917a
org.odpi.egeria	digital-architecture-topic-connectors	4.0		37d1c0e6a0a34bf15406c97e2db6664b3f2cc11e
org.odpi.egeria	digital-architecture-topic-connectors	4.1		235f8c7a1d395b5d7f39b2e7392e1cb1b6a3384e
org.odpi.egeria	digital-architecture-topic-connectors	4.2		4c1285d067c97344dd103069ef1ec71456e9df28
org.odpi.egeria	digital-architecture-topic-connectors	4.3		e74c8a3d1f559181b11f0523a7680b74abd66e48
org.odpi.egeria	digital-architecture-topic-connectors	5.0		85ef7d749c0d29559ca42167c59b53996786acc1
org.odpi.egeria	digital-architecture-topic-connectors	5.1		dbe8d5cb1b73eb12d96199cf6cd62983cbfbb2b0
org.odpi.egeria	digital-architecture-topic-connectors	5.2		9fa6d2d318072d8d6f95882dc95d2c19bc516c00
org.odpi.egeria	digital-architecture-topic-connectors	5.2.1		c8e8556b229ee36907406ece6a7d2bd1562407b3
org.openrndr	openrndr-core	0.3.47		6f4dc1f1bb1f75c39e55561d61a0c441eb0d757d
org.openrndr	openrndr-core	0.3.58		ca30af9b858cbbe2e26647b2c05c4f8c074a50c7
org.openrndr	openrndr-core	0.4.0		73d4bd25b419da4f36cea0773ff2be68f746af1f
org.openrndr	openrndr-core	0.4.0-rc.3		2340d289ecd416a667ab8c1fc889cee906f22dd6
org.openrndr	openrndr-core	0.4.0-rc.5		d988e5d377e7b3ee81c3592e37dfea3fda41bb71
org.openrndr	openrndr-core	0.4.0-rc.6		d2ae5532ed72f526c36a94618a1b2217b12b900f
org.openrndr	openrndr-core	0.4.0-rc.7		eea555e5c68e1661c781fe04d3b5e5b21d74f385
org.openrndr	openrndr-core	0.4.0-rc.9		e4e6dfc5803e0cee1a193f89cb552145bee61671
org.openrndr	openrndr-core	0.4.1		9fa70bc5b23d05c5d5e3650afdade90ed8d53ac7
org.openrndr	openrndr-core	0.4.1-rc.1		d8bf6c9fa8ca486c504e978314480196de6d85d2
org.openrndr	openrndr-core	0.4.1-rc.2		73de142f5cd5925cb547326514679736dc0b2e27
org.openrndr	openrndr-core	0.4.2		dd3a1266394cc252130628ed1196f16f5cb9d4e0
org.openrndr	openrndr-core	0.4.2-rc.1		6f80a00d88ad8cf95ea65b94212b055c8c1ff9d2
org.openrndr	openrndr-core	0.4.2-rc.2		e9ef15e12bc10d377db37bb4a44d65c8f1c83cad
org.openrndr	openrndr-core	0.4.2-rc.3		af07d23d0289be31523e649f0a9d23fb72990ea0
org.openrndr	openrndr-core	0.4.3		95ce2c35730a212a51a3d038ccbd14e03fa96675
org.openrndr	openrndr-core	0.4.3-alpha1		b5b160ca1cbc231650372897cfbf5e63abb3fc37
org.openrndr	openrndr-core	0.4.3-alpha2		a5c1fd758a6c94cecbca0ed60f4c7536ff62f800
org.openrndr	openrndr-core	0.4.3-alpha3		efee653469d16eef2ac4b9439434655de0288682
org.openrndr	openrndr-core	0.4.3-alpha4		c2aba7ffb1f06f3f5032e89405eeb2cfc3ef89ee
org.openrndr	openrndr-core	0.4.3-alpha5		bb48efc4e182cb3d8d9f70d9af09668a4ed013ba
org.openrndr	openrndr-core	0.4.3-alpha6		3d8e7436192e8b6df49492ad4e42c3b29faeb302
org.openrndr	openrndr-core	0.4.3-alpha7		746af02d267948b9d9a2fcd7a93c155e0753de89
org.openrndr	openrndr-core	0.4.3-alpha8		c3af50b345d7990f6cb8e45349cb224cf5e7fc1f
org.openrndr	openrndr-core	0.4.3-alpha9		cd16171e968600085ac62ca7186d47978ee08304
org.openrndr	openrndr-core	0.4.4		d210513e930ef1a5535c0da9427561aaebeeb8d9
org.openrndr	openrndr-core	0.4.4-alpha1		368a1e61084779bc3b896bbd422aa151fd319498
org.openrndr	openrndr-core	0.4.4-alpha2		3190a7a8e382e5e0e810a245998cd2a08ee19874
org.openrndr	openrndr-core	0.4.4-alpha3		5c55b0980301ee5535c0e9bd51302a53b25aeef1
org.openrndr	openrndr-core	0.4.4-alpha4		c51f1465105048f0d9a5f4434329f8df8a044fc2
org.openrndr	openrndr-core	0.4.4-alpha5		eec502c16d943e9e3b68a329ff878cf8fa9b6129
org.openrndr	openrndr-core	0.4.4-alpha6		5117d7c30f49c9174ab3f4e4b002a99b3dfde06f
org.openrndr	openrndr-core	0.4.4-alpha7		d09541349606ab304b584b787a0a979417815e76
org.openrndr	openrndr-core	0.4.5-alpha1		40fe6f42c28d428d2511b858d1c54a1bde4b6e6e
org.openrndr.extra	orx-temporal-blur	0.3.57		c81a6f2a0469836d29f88e22cd999508aa3c41d5
org.openrndr.extra	orx-temporal-blur	0.3.58		c954eab5bbf3845d682ed5b201e6b8183da9fdee
org.openrndr.extra	orx-temporal-blur	0.4.0		f259ff6958c607276959bd6863acf339df84021b
org.openrndr.extra	orx-temporal-blur	0.4.0-1		de8e65aa9ed7d73a7cad38d67b09da07510127f1
org.openrndr.extra	orx-temporal-blur	0.4.0-rc.3		e4e9a7be2749d907c4f6ffa2c29f339505597609
org.openrndr.extra	orx-temporal-blur	0.4.0-rc.4		53749fdc674e73d2f280903d7ffd8b29f885aaa8
org.openrndr.extra	orx-temporal-blur	0.4.0-rc.5		9c3fa3ad1ea03ab6a1da0979152730349723ea81
org.openrndr.extra	orx-temporal-blur	0.4.0-rc.6		24cf3c68cfcfd2e09c85bcb423e8c0d314d86dfa
org.openrndr.extra	orx-temporal-blur	0.4.0-rc.7		ed7fa2b151c7070fbc7bdf2f5ee69182ce4ea84f
org.openrndr.extra	orx-temporal-blur	0.4.0-rc.8		bfa4b7b9aa453569b2c59ac6523843479f8050b0
org.openrndr.extra	orx-temporal-blur	0.4.0-rc.9		480ac7ee2ac0487b8c289171417acc592d14da00
org.openrndr.extra	orx-temporal-blur	0.4.1		954939725953214b5eb09d77913662e7d27548d9
org.openrndr.extra	orx-temporal-blur	0.4.1-rc.1		eb1aedc566891fb0a0308df7ab7de1db4534443a
org.openrndr.extra	orx-temporal-blur	0.4.1-rc.2		661f2bd01ad7daa945e0a00def96b03177bc0835
org.openrndr.extra	orx-temporal-blur	0.4.2		b553ed8e75534edec3a0d8c9cdcbc3328670c2d0
org.openrndr.extra	orx-temporal-blur	0.4.2-rc.1		1a31078e803825864c4995f5967ac94808bedbe3
org.openrndr.extra	orx-temporal-blur	0.4.2-rc.2		2bcff4a47c6081ba45517e4dd23485e0294a5942
org.openrndr.extra	orx-temporal-blur	0.4.2-rc.3		928c71a9f599cdfc87d477e9c364bb6f3b9a51c7
org.openrndr.extra	orx-temporal-blur	0.4.3		021fb0e6815e39a8d4c2dd72fda210cf3b183cb6
org.openrndr.extra	orx-temporal-blur	0.4.3-alpha1		34a65b451fde5e015809f33743e172d256add02f
org.openrndr.extra	orx-temporal-blur	0.4.3-alpha2		183da03a66d559731c5dc47a85b6a3baf698b6cc
org.openrndr.extra	orx-temporal-blur	0.4.3-alpha3		36b6c3f0f0ea4d403e8e1c7c6d155b1c55854fda
org.openrndr.extra	orx-temporal-blur	0.4.3-alpha4		29dee728ba7d2c34d4156f408a36de05b6680b77
org.openrndr.extra	orx-temporal-blur	0.4.3-alpha5		5c617668415f0a2e2b6db509ef2caa1540fed509
org.openrndr.extra	orx-temporal-blur	0.4.3-alpha6		144cf24c8b53f852445bc3dc11840c55e532b7ce
org.openrndr.extra	orx-temporal-blur	0.4.3-alpha7		6c5f09978745f77920c03e382ffff5a64dca3266
org.openrndr.extra	orx-temporal-blur	0.4.3-alpha8		3e1d277a3ef850205dfdbd0fac20bcb371f7f32e
org.openrndr.extra	orx-temporal-blur	0.4.3-alpha9		b03cf711fabd7b2c0acd2d23f384f6ee6adbc0c8
org.openrndr.extra	orx-temporal-blur	0.4.4		dbd9835346152c67390fd10d47df1b52dbeafba7
org.openrndr.extra	orx-temporal-blur	0.4.4-alpha1		fc931782231188f35094a81c564756da72c79f81
org.openrndr.extra	orx-temporal-blur	0.4.4-alpha2		8603780d8fe257e5703cd35c59f0b922049364c0
org.openrndr.extra	orx-temporal-blur	0.4.4-alpha3		d934551142597618b3abcb93377769696dcc4041
org.openrndr.extra	orx-temporal-blur	0.4.4-alpha4		dc6b91884899eff6c07e494ec21a38dd52e05a1a
org.openrndr.extra	orx-temporal-blur	0.4.4-alpha5		89de6070554a47819d71d4baf902e7baeb415ed0
org.openrndr.extra	orx-temporal-blur	0.4.4-alpha6		e1d1875156908edd5b43be321e6ebad507563d39
org.openrndr.extra	orx-temporal-blur	0.4.4-alpha7		5a740e61698f27b735a8d7711d991d1576a03ab2
org.openrndr.extra	orx-temporal-blur	0.4.5-alpha1		200797d85f2cfbaa7595a0edaf49831c100e1295
org.openrndr.extra	orx-temporal-blur	0.4.5-alpha2		a77182e1235765fb6746c69952910c570c668e1a
org.openrndr.extra	orx-temporal-blur	0.4.5-alpha3		f5d667e22a2b637d6bb73570e979b5e3340c176e
org.openrndr.extra	orx-temporal-blur	0.4.5-alpha4		ea843ca8a9607a76b0c2cd5c9948f1b5d2ef66c5
org.openrndr.extra	orx-temporal-blur	0.4.5-alpha5		db1e265b45587a5b2b5dfaf584683e8d76bcac79
org.openrndr.extra	orx-temporal-blur	0.4.5-alpha6		1e8edeaec1a077ccbe2be049312980b7f28236c3
org.openrndr.extra	orx-temporal-blur	0.4.5-alpha7		ea29532b07b58ad15ab240aeb4f7b1a39e2321c6
org.openrndr.extra	orx-temporal-blur	0.4.5-alpha8		53f358bcd0d60ab25aaf690a3f5d1c3174c2d1e7
org.openrndr.extra	orx-temporal-blur	0.4.5-alpha9		1280821b22131c13d77763bd1d2ca37ce908474b
org.opentmf.client	opentmf-663-v4-client	1.1.2		3f3eca3a37d000ef4baecc86b0b0d0413a7e7d45
org.ow2.chameleon	org.osgi.service.datasource	0.2.0		5dac56b5f1e029b2293568c29ddac1300fca0cad
org.rocketmq.spring.boot	rocketmq-spring-boot-starter	1.0.0.RELEASE		6f0725c6409aabf679b13c8d4890b0c1c5546ce3
org.scala-js	scalajs-linker_sjs1_2.11	1.0.0		6f72bcaf0fff11f0f81f123b1c7d293caf523a44
org.scala-js	scalajs-linker_sjs1_2.11	1.0.1		8eac8e76f375712bf87fa40b44034a89c9f7eb16
org.scala-js	scalajs-linker_sjs1_2.11	1.1.0		bdd6f1bbe40b3230a6ddd5e5e318f184219f6384
org.scala-js	scalajs-linker_sjs1_2.11	1.1.1		b9e166d6d429b2545b8e59fffaec467253dd17ca
org.scala-js	scalajs-linker_sjs1_2.11	1.10.0		bc9c4e995cd8ce56c2656bd34903bd5a2baf5ea4
org.scala-js	scalajs-linker_sjs1_2.11	1.10.1		e813d9d35e60d223871ef2647f7e2a6f4c7eea1f
org.scala-js	scalajs-linker_sjs1_2.11	1.11.0		9963b8979f305cb1fc974d4a76be277fa0b45183
org.scala-js	scalajs-linker_sjs1_2.11	1.12.0		b8d2e74cc41e04e3b0fd8d6b18d8d1592de41116
org.scala-js	scalajs-linker_sjs1_2.11	1.2.0		115e4989a72447a4df84d80423a00f31b939e3a5
org.scala-js	scalajs-linker_sjs1_2.11	1.3.0		e1015e6658203e8d197e1051eda0959ce013f37d
org.scala-js	scalajs-linker_sjs1_2.11	1.3.1		75c7a51dbf01bf522bc3f72117b5cf84836a9160
org.scala-js	scalajs-linker_sjs1_2.11	1.4.0		0ff069f8c9ad2ff46565eba386e445f71d4b6530
org.scala-js	scalajs-linker_sjs1_2.11	1.5.0		63a4ecb16f85f8cdaa6ae6c10de79b88d0635e64
org.scala-js	scalajs-linker_sjs1_2.11	1.5.1		48d910cb4ccafa68fb7addfd585993505f23df13
org.scala-js	scalajs-linker_sjs1_2.11	1.6.0		115cbc31ca3298eb99516a122eb9f936d00f952c
org.scala-js	scalajs-linker_sjs1_2.11	1.7.0		4d0154776c0d899d5ed833da48b9871838842d12
org.scala-js	scalajs-linker_sjs1_2.11	1.7.1		2730ab6c2af45995213de271f5342656feb04c18
org.scala-js	scalajs-linker_sjs1_2.11	1.8.0		4bed4618121fe68cbdaaa3383a3ad2ed73be392c
org.scala-js	scalajs-linker_sjs1_2.11	1.9.0		e78489ff0d3539b8f2bffaf8bbef74d2928a25b9
org.scalatest	test-interface	1.0-SNAP1		a04a230a746257c832e5fa7e1e5300b36302acc6
org.scalatest	test-interface	1.0-SNAP2		3d155d8db746ac29ab0a488d7247ed1cbdc77bd2
org.scalatest	test-interface	1.0-SNAP3		6ca4621a5fea4ea3e5fd469abdb4192b6afdcefb
org.scalatest	test-interface	1.0-SNAP4		c820d1be91225c75d38dd0f330b51f27981bd542
org.scalatest	test-interface	1.0-SNAP5		9a66d5fde7be146a3c1dff83545d4edc557a82aa
org.scalatest	test-interface	1.0-SNAP6		f8a09b00bbe36d5373039483925112a563b0a00d
org.scalatest	test-interface	1.0-SNAP7		aa8cd2165b9e79482b9d9b9779a2283f07909612
org.typelevel	otel4s-sdk-exporter-prometheus_2.13	0.11.0		e43a450e65fc833e0765e88bf2e36408be44f0c9
org.typelevel	otel4s-sdk-exporter-prometheus_2.13	0.11.1		c1549daef9c608d8fc61a6848c5b66e92d510143
org.typelevel	otel4s-sdk-exporter-prometheus_2.13	0.11.2		b7f4743ea55e6fef27723f51e3faf3a6f2a8b81b
org.typelevel	otel4s-sdk-exporter-prometheus_2.13	0.12.0		985f3761c565f4b197b44ac618503676d5638086
org.typelevel	otel4s-sdk-exporter-prometheus_2.13	0.12.0-RC1		d31be3bed511a1160bb6767aa49d1f08c1865b01
org.typelevel	otel4s-sdk-exporter-prometheus_2.13	0.12.0-RC2		2fda6ac2379c133302e6a6e75f8985fcad1ff86a
org.typelevel	otel4s-sdk-exporter-prometheus_2.13	0.12.0-RC3		f840bff6ea2d603c07248f531ccd653aa8eb7936
org.typelevel	otel4s-sdk-exporter-prometheus_2.13	0.12.0-RC4		c121cfa0e49c25eb4d1b281512809faf2952ad0c
org.webjars.bower	magnific-popup	1.0.0		4511880cb360bf656b0d1d7287070d9a387925c3
org.webjars.bower	magnific-popup	1.1.0		e8af75f10564dd243f009cf7a055cd9d19978396
org.webjars.npm	mdast-util-definitions	1.2.4		8f202641b1e86346826a272d4f16e65acab801a7
org.webjars.npm	mdast-util-definitions	1.2.5		eacd1e6824901c59e734b21c634c16c8619ed81a
org.webjars.npm	mdast-util-definitions	3.0.1		b63a4887bed7865ecdceb79021f20edcd0e89dc6
org.webjars.npm	mdast-util-definitions	5.1.2		d25e07baca6d8c6cab73de5ffd001cee38c1172f
org.webjars.npm	mdast-util-definitions	6.0.0		8ee2632a18e1d52348376a55766d6433a7d14eea
sh.almond.tmp.ammonite	ammonite-runtime_2.13.9	3.0.0-M0-36-8856669f		a4b5263f212b10adc5706d061747212fec0f3a97
sh.almond.tmp.ammonite	ammonite-runtime_2.13.9	3.0.0-M0-38-dd60a0b5		53d458c111800b4a23fc41c3a7f92f8dda372a0c
sh.almond.tmp.ammonite	ammonite-runtime_2.13.9	3.0.0-M0-39-72f519a6		9d9aa28070dcf18181c46820d4e0f1128541f791
sh.almond.tmp.ammonite	ammonite-runtime_2.13.9	3.0.0-M0-40-d95c3b3d		4083796735b718a391794089cb6f492601f912f8
sh.almond.tmp.ammonite	ammonite-runtime_2.13.9	3.0.0-M0-41-26a93d9c		255d34aca8c2da71a589800fe2c085b958e0bc8c
sh.almond.tmp.ammonite	ammonite-runtime_2.13.9	3.0.0-M0-42-a9b51919		03ca95f33323d9fc2be67cadb34e6da34ba719b6
