at.molindo	molindo-mysql-collations	1.0-alpha-1		332c863fe20bded8e6eb80feaa77b095dd6b7e78
io.janstenpickle	trace4cats-sttp-client_2.12	0.8.0+21-b72f4d01		560808c3fcc7a8d682d08fc487b0eb442205af9f
io.janstenpickle	trace4cats-sttp-client_2.12	0.8.0+23-7138d6f8		e7df44c4d8b921942b96c681153a4da1aa5b5dd7
io.janstenpickle	trace4cats-sttp-client_2.12	0.8.0+25-f361423c		078c229538acd9986c63370883d1f0cec424e80a
io.janstenpickle	trace4cats-sttp-client_2.12	0.8.0+27-baa19d06		97a24e7e11a964044070ab330e3b4c6f21a118e6
io.janstenpickle	trace4cats-sttp-client_2.12	0.8.0+29-cb5aa79d		64630a7f8d6dd85b48f3c801c10b6870d0835b04
io.janstenpickle	trace4cats-sttp-client_2.12	0.8.0+31-58c1914f		dd7ffd593d521b92cf53cf1cd33da62e9697bd0c
io.janstenpickle	trace4cats-sttp-client_2.12	0.8.0+33-c7204f7a		b9f0fbd92d5d8b12f5f410bb2223edee651cb486
io.janstenpickle	trace4cats-sttp-client_2.12	0.8.0+35-ab3bf63f		1141fab617859692e1d34c1e88923ca87816d892
io.janstenpickle	trace4cats-sttp-client_2.12	0.8.0+37-9dc46d49		23261c80ce92f6a96f1095647ddd55c15e575b04
io.janstenpickle	trace4cats-sttp-client_2.12	0.8.0+4-75f7f4d1		2f2f21e24c58e7202e330663f730ca9b4fe444f6
io.janstenpickle	trace4cats-sttp-client_2.12	0.8.0+41-0787fe69		6996d30664d46e2fe1d3a77496d7f3df607329fb
io.janstenpickle	trace4cats-sttp-client_2.12	0.8.0+47-b959aaa7		14830c844c61840a9123a9975bf8c37354fa715d
io.janstenpickle	trace4cats-sttp-client_2.12	0.8.0+49-549877cf		115a2574add2a0e814414250abf3fb9adaeb590a
io.janstenpickle	trace4cats-sttp-client_2.12	0.8.0+57-5c4d46bf		94ec94cc5c0fbb223a027f53ea1d7fb39d063526
io.janstenpickle	trace4cats-sttp-client_2.12	0.8.0+6-22060fab		d75969f6071b40a273fff67e5a87e01db595e191
io.janstenpickle	trace4cats-sttp-client_2.12	0.8.0+60-383dfa93		d2cc98f92227aad03bb43d836e166f2d78a73bb4
io.janstenpickle	trace4cats-sttp-client_2.12	0.8.0+63-1ac9331b		c48599aee2669a49db4310efa299554dc40c5a1b
io.janstenpickle	trace4cats-sttp-client_2.12	0.8.0+66-8d6a732e		ea2c2c8f1e9bd0dedf3573f62dad1d60276c5ae9
io.janstenpickle	trace4cats-sttp-client_2.12	0.8.0+8-c22f1939		360051b12e7bbcedc22616fca0d9febad8b88bc8
io.janstenpickle	trace4cats-sttp-client_2.12	0.8.0+81-bad69502		98d8178a544499a0028d657a619070fb9086570f
io.janstenpickle	trace4cats-sttp-client_2.12	0.8.0+83-6f8cc7a1		073e706d7fe11eb33fe4143e10241c8be63b399c
io.janstenpickle	trace4cats-sttp-client_2.12	0.8.0+87-1c0579a2		dba9631e944693094426d73186463a3126f0daa6
io.janstenpickle	trace4cats-sttp-client_2.12	0.8.0+89-265c24aa		f6b40bd82e3ed60dc2dd642115d4ccd84ec964be
io.janstenpickle	trace4cats-sttp-client_2.12	0.8.0+91-e9863eb1		dd3ea351d3fe63b46a7a96e67751ae1065b9ac4d
io.janstenpickle	trace4cats-sttp-client_2.12	0.8.0+93-4978d76e		f0466c02b0ffcc0cd6a3f20db7f71f0ece748507
io.janstenpickle	trace4cats-sttp-client_2.12	0.8.0+96-805b0a07		ac18a07fd9e93a33c81cd042dd2d45d595b7a94e
io.janstenpickle	trace4cats-sttp-client_2.12	0.8.0+99-2a8ffd6b		68f39674a3fd9602c57da184450c919250266c4e
io.janstenpickle	trace4cats-sttp-client_2.12	0.9.0		bfaf6ba4b21b17f0e0acc91871c63a589d189d7f
io.janstenpickle	trace4cats-sttp-client_2.12	0.9.0+100-bc9501bb		7f7465108e6d448e8defbcc5b270aba77150c90f
io.janstenpickle	trace4cats-sttp-client_2.12	0.9.0+102-eee43c73		334f5369c1084e82b0eb3b3e0eb26a2279d85ca4
io.janstenpickle	trace4cats-sttp-client_2.12	0.9.0+104-0c3d5ea6		f274b96275f2dd523eed4ee02e4e16bbbd0dd894
io.janstenpickle	trace4cats-sttp-client_2.12	0.9.0+106-ea87f558		0054bf3bf96363dd04f09b4a042988e09f59726d
io.janstenpickle	trace4cats-sttp-client_2.12	0.9.0+108-db344acb		fcd4ec56bfb7a98dbd449a148dbe84ef866924a6
io.janstenpickle	trace4cats-sttp-client_2.12	0.9.0+11-e4b1d65b		2b606145938cdca6db9c001d8d167ad848f73f88
io.janstenpickle	trace4cats-sttp-client_2.12	0.9.0+110-e41637cd		a7ffa756c7a4d9fcd1024fee50f748da05a68b52
io.janstenpickle	trace4cats-sttp-client_2.12	0.9.0+112-0aaeecdf		1085acb1a9c13d74e92a180edba45bf2db5b8d2c
io.janstenpickle	trace4cats-sttp-client_2.12	0.9.0+116-d5d065e2		e551d11337af3013083f08b1be3b324fe92e4a40
io.janstenpickle	trace4cats-sttp-client_2.12	0.9.0+119-4f53b9d3		3aac06bf8cde05a853735a26e80e14e414eaa490
io.janstenpickle	trace4cats-sttp-client_2.12	0.9.0+121-bcc5decc		9e4ac1b3c6b57b47da86de25b50ecce1277e00d6
io.janstenpickle	trace4cats-sttp-client_2.12	0.9.0+123-5cb5e4a5		81a543158856c5fa1f66d0747df38aee2c329bdd
io.janstenpickle	trace4cats-sttp-client_2.12	0.9.0+127-1a3eebbd		543042c70576c19e91c1d0969d72e0c86254e341
io.janstenpickle	trace4cats-sttp-client_2.12	0.9.0+129-bce12b93		cd1c2cb3b27f4393602dc22ad293b7420614913e
io.janstenpickle	trace4cats-sttp-client_2.12	0.9.0+13-f6725ebe		24a0944274d5559dbd0cb32038bee0df3c8745aa
io.janstenpickle	trace4cats-sttp-client_2.12	0.9.0+131-b1c5c59e		4471b3bf574e234f908aeae36fb9e8f9af75e37c
io.janstenpickle	trace4cats-sttp-client_2.12	0.9.0+133-745ff907		e05b17419e8276d755ec772c05164e8c535b58f4
io.janstenpickle	trace4cats-sttp-client_2.12	0.9.0+134-0183004b		075482f50ae6b0266123e21b238da5fbc6dd973e
io.janstenpickle	trace4cats-sttp-client_2.12	0.9.0+136-ca732322		400bb516fc05151c5ec8156a887196f73b3c804e
io.janstenpickle	trace4cats-sttp-client_2.12	0.9.0+138-b9c58a94		338346c20456360726d7484bbe21365393e1c96e
io.janstenpickle	trace4cats-sttp-client_2.12	0.9.0+140-bebc14cd		8d4eb440741f4d94305876eec96791ced004669b
io.janstenpickle	trace4cats-sttp-client_2.12	0.9.0+142-1ff00749		18952097df46dfdf1de1be935d9bb1cda7992496
io.janstenpickle	trace4cats-sttp-client_2.12	0.9.0+146-2d5c0093		80dfb0145980c2bd5ee4d74f287c7379370da30d
io.janstenpickle	trace4cats-sttp-client_2.12	0.9.0+15-e25cfe91		a1e5737799aab71020fe2a7ed568eba7a41ca205
io.janstenpickle	trace4cats-sttp-client_2.12	0.9.0+150-45d1ef42		db0c2b1341b156c68fb5eacc6d13136c64da24a9
io.janstenpickle	trace4cats-sttp-client_2.12	0.9.0+152-289d4872		bc9b0fbfa975b1c8d7c4cc6c5870886103a91b77
io.janstenpickle	trace4cats-sttp-client_2.12	0.9.0+157-faa745d7		cf42c8580f2d1261eea5d3be282395ba94e6940e
io.janstenpickle	trace4cats-sttp-client_2.12	0.9.0+159-ed2796f1		c12bf7358c6de92e945044fc0b86fe3ac1c44113
io.janstenpickle	trace4cats-sttp-client_2.12	0.9.0+163-92058c13		49e5248b9a78d688509ccaa3771bc1b1ce494bbc
io.janstenpickle	trace4cats-sttp-client_2.12	0.9.0+165-d76d5ea6		ed2b6ec8691e5ee888850568f1260bd0ea1b341f
io.janstenpickle	trace4cats-sttp-client_2.12	0.9.0+17-26ee9900		a730123ce795c99edee86f25e73cf75c099984fe
io.janstenpickle	trace4cats-sttp-client_2.12	0.9.0+173-fe01f90b		7ede74bd18cd9bdf587c3222c6cf2a9a6e09bddd
io.janstenpickle	trace4cats-sttp-client_2.12	0.9.0+175-e3326058		de45428fe5ea23553aed45341f11e0cc335bc361
io.janstenpickle	trace4cats-sttp-client_2.12	0.9.0+177-028d8906		0e0988858094deef2ee804ec685147c844155da3
io.janstenpickle	trace4cats-sttp-client_2.12	0.9.0+180-2fa9dc24		d6fd07d732e70d8b77734371bfc3a4a235f63194
io.janstenpickle	trace4cats-sttp-client_2.12	0.9.0+181-f33a381f		5e70485ab1e89fb330ed3356ead53cc8c3ee897a
io.janstenpickle	trace4cats-sttp-client_2.12	0.9.0+183-2d72d889		7c7d41c4a3d73eca751cba979d614dbc21958d42
io.janstenpickle	trace4cats-sttp-client_2.12	0.9.0+185-b5128e3b		ffb0baccd1ab7c4f55a96d0d623b4263f9bb68eb
io.janstenpickle	trace4cats-sttp-client_2.12	0.9.0+187-262fdf38		9580b3445db535398ac86371903fd42c5357e78d
io.janstenpickle	trace4cats-sttp-client_2.12	0.9.0+189-b626327a		bc7a1032feac5d1d1c2df6c0b9af4f47c6e4c2c4
io.janstenpickle	trace4cats-sttp-client_2.12	0.9.0+19-ddd86683		091d0dfc8d254c0ee718ec7f41f1912e67eb4de3
io.janstenpickle	trace4cats-sttp-client_2.12	0.9.0+191-b044d3d6		816f1b095250414e4dffb07ffeb85eb6f870f3c3
io.janstenpickle	trace4cats-sttp-client_2.12	0.9.0+195-3e730e41		6199018e15dd2ec3c5addf0dc40c367d5a423a1e
io.janstenpickle	trace4cats-sttp-client_2.12	0.9.0+197-2d729f90		e9faecf5a153a1880a48f2e39ae2db5e95640b87
io.janstenpickle	trace4cats-sttp-client_2.12	0.9.0+2-1e595df5		63af44bfd4c81ae1909e3ea84a7aeb0ad39b3f46
io.janstenpickle	trace4cats-sttp-client_2.12	0.9.0+204-3a10fe30		a64898090b317edddd34b258e81b449a1a24bda7
io.janstenpickle	trace4cats-sttp-client_2.12	0.9.0+207-4298769d		87411b079f098859869e40251a4d977923186e3a
io.janstenpickle	trace4cats-sttp-client_2.12	0.9.0+209-03054a74		0aeea61165cc52f2d77eaf2eade407adca69c958
io.janstenpickle	trace4cats-sttp-client_2.12	0.9.0+22-7ba16a2f		03d7e2a4dbd3c71619fab3e69b1ff116eaaa0a5b
io.janstenpickle	trace4cats-sttp-client_2.12	0.9.0+24-d363e1ae		bb2a57e041cfa4e295a8f3c09f6bf68445eb10e7
io.janstenpickle	trace4cats-sttp-client_2.12	0.9.0+26-9dd94806		32de14b8993b2e670bda7d506bb60027eae1dfaf
io.janstenpickle	trace4cats-sttp-client_2.12	0.9.0+32-a05cacff		92cb341bc4ecc7940e2628227b1d56be3f4ce026
io.janstenpickle	trace4cats-sttp-client_2.12	0.9.0+34-48c91611		7d751935f511dcd418d9eb0ac05f72eb75f7fda0
io.janstenpickle	trace4cats-sttp-client_2.12	0.9.0+36-af28d312		9f4b3e7e5641a6551c82ad98bbdd745f0441125d
io.janstenpickle	trace4cats-sttp-client_2.12	0.9.0+38-318d7726		14a434cfe126d0f5d531a85d34379d827a0de7e9
io.janstenpickle	trace4cats-sttp-client_2.12	0.9.0+4-fc9cb3f2		0b206a5a22939057adda3f82e3032f93e667122e
io.janstenpickle	trace4cats-sttp-client_2.12	0.9.0+41-84837075		4c7ff1dcc80ae7f6fce8e7cc416162f23587645a
io.janstenpickle	trace4cats-sttp-client_2.12	0.9.0+43-daf2d53d		0f7bc80c008385d21244421420c3bda2a9d59cd8
io.janstenpickle	trace4cats-sttp-client_2.12	0.9.0+45-45e12330		8707ed3af0841213dc66de2dd3bbcb08eff0ba45
io.janstenpickle	trace4cats-sttp-client_2.12	0.9.0+47-8b2cdc42		d12742640190037d6725dbb4261dbce99481291f
io.janstenpickle	trace4cats-sttp-client_2.12	0.9.0+49-263e2eb2		04cca8a26f5a22a8654567bea62974edfab5d89c
io.janstenpickle	trace4cats-sttp-client_2.12	0.9.0+5-96c06e5e		8b07d414d4dc95e3a788e36868078abf79f13e27
io.janstenpickle	trace4cats-sttp-client_2.12	0.9.0+53-987d88e9		2c0df12a62758ec4719432cb75131c26c26f36e6
io.janstenpickle	trace4cats-sttp-client_2.12	0.9.0+55-f10dc2b9		3483d63086d9a665387d6b1d0df42360861cf07b
io.janstenpickle	trace4cats-sttp-client_2.12	0.9.0+57-bb9e8098		0b31166203ef9d2291af9f2e0380d385ba256275
io.janstenpickle	trace4cats-sttp-client_2.12	0.9.0+59-789cd78e		a0c90b768262a32c2adddcd4030ecabb800e4975
io.janstenpickle	trace4cats-sttp-client_2.12	0.9.0+61-5fac4692		14c0d16a48899d50779972f85e28dde3018ef8d2
io.janstenpickle	trace4cats-sttp-client_2.12	0.9.0+63-1edcb390		4f0a3831f61d2ec500c5028d8df10af9f74cf60d
io.janstenpickle	trace4cats-sttp-client_2.12	0.9.0+67-6898996b		d90eb3e839688c1370e2fa1eae2ee47418e85e8f
io.janstenpickle	trace4cats-sttp-client_2.12	0.9.0+69-311dd1b1		361ba9d10c3c7723c12be6edbedc68273aee283b
io.janstenpickle	trace4cats-sttp-client_2.12	0.9.0+7-88f5a917		fd6e349a5d74f467bf0c0f66fe17907b70b39bfb
io.janstenpickle	trace4cats-sttp-client_2.12	0.9.0+71-29803537		68906f13758179c59631f2ebc712462bb02e7497
io.janstenpickle	trace4cats-sttp-client_2.12	0.9.0+73-34fbdd14		c3bde5e5e4fefde6c606ecba357d19f3fdaa95b4
io.janstenpickle	trace4cats-sttp-client_2.12	0.9.0+75-6da31eb6		a977cbea1c60f56ccfbcd987ab384bfddbd11097
io.janstenpickle	trace4cats-sttp-client_2.12	0.9.0+77-b4d7c596		7826c3dd630aa3cd227429109c40c192086adc18
io.janstenpickle	trace4cats-sttp-client_2.12	0.9.0+81-4762440d		393bc1f3c06cb110c1c60a5a1f23df31b3d35526
io.janstenpickle	trace4cats-sttp-client_2.12	0.9.0+83-ce01752c		af82dc9063682f28b9fb90816f51b6f60be75f2f
io.janstenpickle	trace4cats-sttp-client_2.12	0.9.0+85-6f7d09fd		4e53b4d52863b57f81d6c9c69ac1ffdda59f9d57
io.janstenpickle	trace4cats-sttp-client_2.12	0.9.0+87-6d061df8		146da870bd831fb7f3643736b24121d9e189ee6a
io.janstenpickle	trace4cats-sttp-client_2.12	0.9.0+89-f8a44aaa		4a6ea3346a38eb02daa3331f95757383c07f0ad6
io.janstenpickle	trace4cats-sttp-client_2.12	0.9.0+9-ee886102		98b2058539b739fcc669b99fe8b3a06f1afad4ae
io.janstenpickle	trace4cats-sttp-client_2.12	0.9.0+98-062f2c8a		250503aba519cf1e076bdef041a5ac085299551a
io.prestosql	presto-tpcds	300		c924b339067c918f94116941ce5ca30baa2bf1f1
io.prestosql	presto-tpcds	301		a93de41713b1781d874a6100cc03c9c72bd2744b
io.prestosql	presto-tpcds	302		f299f8d5277ccc59ec80d70caa067f8e05715804
io.prestosql	presto-tpcds	303		b70802b5f8ad1113f131f5be7d6f670a2ccd524f
io.prestosql	presto-tpcds	304		a54f02cb08a41d148ca8d2b4e6813db7ecf792ac
io.prestosql	presto-tpcds	305		7240ec57cb584edf28cd044d42fbadc93a472035
io.prestosql	presto-tpcds	306		b7698f191cb6333351a14f61d323b3a7660f8099
io.prestosql	presto-tpcds	307		c445a1c04e26aba1a92ddea0685856f60d21041b
io.prestosql	presto-tpcds	308		26706d999f8ea04842c7474e8acceb053e82c6c0
io.prestosql	presto-tpcds	309		4b7a64f23d9a604f5aaa4dff2bacf30c7111d227
io.prestosql	presto-tpcds	310		19146fc4e84f0809d0c8c491dc42f06eebcf8637
io.prestosql	presto-tpcds	311		a4e63155d2c05a0d6395ce65d16bcfe39dabcfb2
io.prestosql	presto-tpcds	312		f78d265cc937532701bd58df08cff652409f583f
io.prestosql	presto-tpcds	313		50d3fd644527313a3551fa067c5978715a49e1e0
io.prestosql	presto-tpcds	314		39c9cae46d79a436137980211d229f2e242a2bbe
io.prestosql	presto-tpcds	315		e795c137937bd1971379fe33ae4e97263efc309e
io.prestosql	presto-tpcds	316		e1868a3dd7df66a7d2f67dc9f486ecddb7831593
io.prestosql	presto-tpcds	317		0fd7e0c7b6a563ae32c829ccd97a264c22ae7eca
io.prestosql	presto-tpcds	318		fef11e805b18c18530e4ca376794b4b2909c8ff1
io.prestosql	presto-tpcds	319		02ba03ab5c03d321b21baa269fa298572af840a5
io.prestosql	presto-tpcds	320		ade6ec28f4bb22fc98067ba28228d6122861f0f7
io.prestosql	presto-tpcds	321		222f839d01df84b1c309f3aa768e252374e6adec
io.prestosql	presto-tpcds	322		5c6b900b1e72796b90681a618289c6825a016b87
io.prestosql	presto-tpcds	323		824700e443f51f01b5d56ba97d6bde515183702a
io.prestosql	presto-tpcds	324		c11f3ecc1402354764efcdcbb10b19d740377f8b
io.prestosql	presto-tpcds	325		26e0f0f58dd24a22bf31b48e68d4490301368a2b
io.prestosql	presto-tpcds	326		d908ee51dc0f3f87b574d3dd1c6ec23aa77f7fa5
io.prestosql	presto-tpcds	327		c662c4d1be092c6b629682f2bb70aaf5a921440d
io.prestosql	presto-tpcds	328		24a91c26499103d08926812847085680ed17d7ba
io.prestosql	presto-tpcds	329		0d27fe204da848278fbb8c53516669459ed7b20b
io.prestosql	presto-tpcds	330		e113c61bf5a02962f93e950a68384eb0291d204c
io.prestosql	presto-tpcds	331		56e87bbe5cb6ed17f0550d78259610e1de94a98d
io.prestosql	presto-tpcds	332		02ad107f18614ef0970a67e63de342788b60675f
io.prestosql	presto-tpcds	333		1229f8199c3a5d4329c6fc644bdff4e5c57b74be
io.prestosql	presto-tpcds	334		9854410a386b20f3438983a19886c55fd5d7520a
io.prestosql	presto-tpcds	335		f0eb80cae30a8c5cd05a1ae98c92a5fbcfbfc5a3
io.prestosql	presto-tpcds	336		3e75047c8034f18e50f58a881ab2465b9c37f124
io.prestosql	presto-tpcds	337		cb3d4bf629bc17d4c125cf7b143b6cfb1c6f5ee5
io.prestosql	presto-tpcds	338		ec0df794ea30610532ec17c785a00b75fa67f62d
io.prestosql	presto-tpcds	339		4556486103d2f92c515b74f4e6aad071f7f090e4
io.prestosql	presto-tpcds	340		b28279b45f0521152fd8de0485abd055d443c53b
io.prestosql	presto-tpcds	341		7d50299175ee3e1aaa4af8e23d3003368c091cff
io.prestosql	presto-tpcds	342		6d07cd68669d5a4a549ae218aaf79eb13c64ba52
io.prestosql	presto-tpcds	343		887d682f152aab9195b46bc09e0f95e788b40d83
io.prestosql	presto-tpcds	344		4e93d849d20765746a5b0e91d711322e71c23c82
io.prestosql	presto-tpcds	345		7cfabb58d529413521aa2d1c0bfef34ced809b01
io.prestosql	presto-tpcds	346		5ef84d228689af1b53cfed37ff0323beefb53137
io.prestosql	presto-tpcds	347		f619fd9d9f67256412bfc7217c4ea44abd99f45b
io.prestosql	presto-tpcds	348		946832ec4c3c51cc0bc4aa33ed1cfa133e9e8d20
io.prestosql	presto-tpcds	349		eeb79f750095402a56497d6d92c632d977f4c73c
io.prestosql	presto-tpcds	350		d4a0b93f956d3bf3ba71863b681236614ae25840
io.quarkus	quarkus-oidc-client-reactive-filter	2.0.0.Alpha2		d9bf70f47104a8bda42f41b35d5bdec51c666c0f
io.quarkus	quarkus-oidc-client-reactive-filter	2.0.0.Alpha3		1071bf3d3486db7fb1433308894e73d71cfa7c10
io.quarkus	quarkus-oidc-client-reactive-filter	2.0.0.CR1		389ef096d7d6f28d3eeaffca6ca0aab7f456b450
io.quarkus	quarkus-oidc-client-reactive-filter	2.0.0.CR2		e95af3ab32b4af567533b7426ada383c94dce55d
io.quarkus	quarkus-oidc-client-reactive-filter	2.0.0.CR3		45104187aa18c6109b220569e1af26f849908f23
io.quarkus	quarkus-oidc-client-reactive-filter	2.0.0.Final		0a2583a70c6f9fb6a8b02f1ddb1ca0bf48731aa6
io.quarkus	quarkus-oidc-client-reactive-filter	2.0.1.Final		212217c69bb194422e98e75f3326489d3b93b57b
io.quarkus	quarkus-oidc-client-reactive-filter	2.0.2.Final		2e031e173f946a5e6e93f97dcd75871ded5ecba9
io.quarkus	quarkus-oidc-client-reactive-filter	2.0.3.Final		babb453d00233d4d430bf60becfe07461ae4a97d
io.quarkus	quarkus-oidc-client-reactive-filter	2.1.0.CR1		e54d1577725d9b01c8ec82abfc28fa48a196ada5
io.quarkus	quarkus-oidc-client-reactive-filter	2.1.0.Final		821bb5e82490033f7be1ed478233b5c20432609d
io.quarkus	quarkus-oidc-client-reactive-filter	2.1.1.Final		2e844ef73ed97c1fa5da5a49e47dcf97c929b373
io.quarkus	quarkus-oidc-client-reactive-filter	2.1.2.Final		7d06188afb351448ec63617ae17d4118d4f244da
io.quarkus	quarkus-oidc-client-reactive-filter	2.1.3.Final		939b916da2a0979712f2cf08a81be59d878b654f
io.quarkus	quarkus-oidc-client-reactive-filter	2.1.4.Final		b8c7a115483cae48f5cd741fbd3e1c56a60672d4
io.quarkus	quarkus-oidc-client-reactive-filter	2.10.0.CR1		709ed91d6d21ddd5f4298ac997d27a86f0979001
io.quarkus	quarkus-oidc-client-reactive-filter	2.10.0.Final		78eba19bbc8288de60c898af576eabd3367e34db
io.quarkus	quarkus-oidc-client-reactive-filter	2.10.1.Final		5de1007fa713d05d29d2a71197e78bbc1905835a
io.quarkus	quarkus-oidc-client-reactive-filter	2.10.2.Final		0663907652b1c333a8c97666a2c914714e41aad7
io.quarkus	quarkus-oidc-client-reactive-filter	2.10.3.Final		93dbf06483523eaa0cc17f188d612d12ebbf1379
io.quarkus	quarkus-oidc-client-reactive-filter	2.10.4.Final		2173005fe0586599e570a908d0c050783a082e68
io.quarkus	quarkus-oidc-client-reactive-filter	2.11.0.CR1		07067c73ad6fdc5ea9ad1711db7c7a4583b12b09
io.quarkus	quarkus-oidc-client-reactive-filter	2.11.0.Final		5591d69f30b4011ecc0918bfcf98d3b85d5725f1
io.quarkus	quarkus-oidc-client-reactive-filter	2.11.1.Final		e9f1ecbea9923e95ce03bfda6f583cc61d3327ed
io.quarkus	quarkus-oidc-client-reactive-filter	2.11.2.Final		c1fdf843287459afb442f77c9e722f8d90aebe6f
io.quarkus	quarkus-oidc-client-reactive-filter	2.11.3.Final		275113a1ce632775c068a5a673aa999473a101b7
io.quarkus	quarkus-oidc-client-reactive-filter	2.12.0.CR1		4dec329df40d48aba6ccf70dab610e88a03aca10
io.quarkus	quarkus-oidc-client-reactive-filter	2.12.0.Final		15e763c37c7611d94c896c3848c953b6ffecfe9a
io.quarkus	quarkus-oidc-client-reactive-filter	2.12.1.Final		986c528d8cfaa21fe14c1ec645365829af31ad6c
io.quarkus	quarkus-oidc-client-reactive-filter	2.12.2.Final		f6aedd8a1937289b6592c2a3eb2a228f390783c2
io.quarkus	quarkus-oidc-client-reactive-filter	2.12.3.Final		983624c61d829254f4021580142bb6eb78fab517
io.quarkus	quarkus-oidc-client-reactive-filter	2.13.0.CR1		92efcf12a3f22bced2ab6f4a56241eb13c334502
io.quarkus	quarkus-oidc-client-reactive-filter	2.13.0.Final		a461e1ba76452bb142879936d7d99b04a2581019
io.quarkus	quarkus-oidc-client-reactive-filter	2.13.1.Final		bc06e1a7b79cc3c5ed99472ed838a84c6df01285
io.quarkus	quarkus-oidc-client-reactive-filter	2.13.2.Final		3769178cdd7bc5e840f5aa3c3461de60358ebcf3
io.quarkus	quarkus-oidc-client-reactive-filter	2.13.3.Final		4a424736a54475abab91fda1b23808cd344ed420
io.quarkus	quarkus-oidc-client-reactive-filter	2.13.4.Final		5ce13d750acc53373e9dc810dde3d9dbaed64397
io.quarkus	quarkus-oidc-client-reactive-filter	2.13.5.Final		3682eee6cd80749efc8293ae117c23e0db914a94
io.quarkus	quarkus-oidc-client-reactive-filter	2.13.6.Final		f7ba5c3aed99c99e7a3bf9ace887bf24c3b3f6ef
io.quarkus	quarkus-oidc-client-reactive-filter	2.13.7.Final		6be0b692560bb0c304d3163b307133b2c43c8ed4
io.quarkus	quarkus-oidc-client-reactive-filter	2.13.8.Final		8fec89ca2515e826607bd1372fd63497745c9f9b
io.quarkus	quarkus-oidc-client-reactive-filter	2.13.9.Final		83b040fc1a777fed34bced09ead9361f3887a3f2
io.quarkus	quarkus-oidc-client-reactive-filter	2.14.0.CR1		ff2a0f4e5581e9d0e431b40e42e7a37c77063725
io.quarkus	quarkus-oidc-client-reactive-filter	2.14.0.Final		12b88d733090a77396b59a35c023e0d38e6108fa
io.quarkus	quarkus-oidc-client-reactive-filter	2.14.1.Final		a8b75503b42ca87d899d11dc261d6c357b88216f
io.quarkus	quarkus-oidc-client-reactive-filter	2.14.2.Final		28540df9f5e923d65b1dc08285a09ae0adca265b
io.quarkus	quarkus-oidc-client-reactive-filter	2.14.3.Final		fd99f6b6bfc9bf60d18090192ba0304b0b315df8
io.quarkus	quarkus-oidc-client-reactive-filter	2.15.0.CR1		fe4b80aa5e5e07eac6396d4d8a551daf9454cc22
io.quarkus	quarkus-oidc-client-reactive-filter	2.15.0.Final		6ea02b4a2bec5a285e631f02004ad474e126efbe
io.quarkus	quarkus-oidc-client-reactive-filter	2.15.1.Final		e54cd9f9015515ec613047f8fdca87653917befa
io.quarkus	quarkus-oidc-client-reactive-filter	2.15.2.Final		b86ac750fd3bcb9c9397629c90fa667e34b9a734
io.quarkus	quarkus-oidc-client-reactive-filter	2.15.3.Final		b3de377417faa76a9d0053e4581196b75adca995
io.quarkus	quarkus-oidc-client-reactive-filter	2.16.0.CR1		33c8029df5c80ada0b11183b34ac480813ce0d3d
io.quarkus	quarkus-oidc-client-reactive-filter	2.16.0.Final		ad33d388e6fe74822343719f35b4b8dde9063dca
io.quarkus	quarkus-oidc-client-reactive-filter	2.16.1.Final		385f76eaaf54d9f064e75b665b8e18bb95464a31
io.quarkus	quarkus-oidc-client-reactive-filter	2.16.10.Final		5b17ef56416f1d9adf7922a5257bdac904a9d672
io.quarkus	quarkus-oidc-client-reactive-filter	2.16.11.Final		b79bf354dba6951d9d9b37ebf37fed83b86ab7a7
io.quarkus	quarkus-oidc-client-reactive-filter	2.16.12.Final		d0eaa3837bc9fb2fb26679c37e545721066de384
io.quarkus	quarkus-oidc-client-reactive-filter	2.16.2.Final		953c10b44b3bfd7661e7cea5f6d611b97aa03486
io.quarkus	quarkus-oidc-client-reactive-filter	2.16.3.Final		fb2ab7d17bd4f022c2f612e585d36b2bd95f9794
io.quarkus	quarkus-oidc-client-reactive-filter	2.16.4.Final		4171c92f51bf602a6a94a2d3dc06006d6582fa01
io.quarkus	quarkus-oidc-client-reactive-filter	2.16.5.Final		d3586f011e76e06beac7219b1613bfe083fd2705
io.quarkus	quarkus-oidc-client-reactive-filter	2.16.6.Final		3c75bfd2f30bc8887de02844103700ac39c067ce
io.quarkus	quarkus-oidc-client-reactive-filter	2.16.7.Final		71e9603fe138cfccc8baeddb76576d096f9ad7c7
io.quarkus	quarkus-oidc-client-reactive-filter	2.16.8.Final		b7c966338a649463c270fe15c09bb9e0e49952e9
io.quarkus	quarkus-oidc-client-reactive-filter	2.16.9.Final		76f45c02f93d78519e5528d2b60b46142286396a
io.quarkus	quarkus-oidc-client-reactive-filter	2.2.0.CR1		42bdc85cc08e180fc4252f5691d8f33d6dd39323
io.quarkus	quarkus-oidc-client-reactive-filter	2.2.0.Final		9f48c9624a500396e5dd6a817fdf36e7ddbe6c72
io.quarkus	quarkus-oidc-client-reactive-filter	2.2.1.Final		65a19f1c114789208119763b21a64184badc7e8c
io.quarkus	quarkus-oidc-client-reactive-filter	2.2.2.Final		e1f50732f3d9aad9d122844882aa26ad593ec85f
io.quarkus	quarkus-oidc-client-reactive-filter	2.2.3.Final		e3d579f41eb5745fa361ef81d9a1b54617ac8ec3
