ai.realengine	realengine	1.0.0	-	5cd1eb44be6f9451608d51a5ab74f75cc99fa70d
org.eclipse.hono	hono-adapter-lora	2.4.1	-	fd6da3821330df46b8d27d03c1530a7867f4151e
org.eclipse.hono	hono-adapter-lora	2.5.1	-	83c8f4f09b4bbe70207a4ff6e1012ae04442e333
org.eclipse.hono	hono-adapter-lora	2.6.0	-	b9c7230a2a522fb1eeaf38149a6a2a41598a8e40
org.eclipse.keyple	keyple-java-calypso	0.8.0	-	1a3a09cc02900e9e0bfc1f00a04e17eadecabd70
org.eclipse.keyple	keyple-java-calypso	0.8.1	-	2876b1a21e5acd61476c3d882d934242df8a897c
org.eclipse.keyple	keyple-java-calypso	0.9.0	-	37d5b7c8022c0cc638c718ac60d01fe14d2f5295
org.eclipse.keyple	keyple-java-calypso	0.9.0-alpha-1	-	53b6026acccd3c02122a6120cb9a9148c2df3ed3
org.eclipse.keyple	keyple-java-calypso	0.9.0-alpha-2	-	c761834eab73885129a75487b59f5f92b876d33b
org.eclipse.keyple	keyple-java-calypso	1.0.0	-	5e528f0f7ee52cfed7ab5f87ab4f63c1818a5dab
org.eclipse.keyple	keyple-java-calypso	1.0.0-alpha-1	-	c76178ffd9700386f8a28dc3bedb746f256cfcb7
org.eclipse.neoscada.core	org.eclipse.scada.da.datasource.item	0.3.0	-	444facba1280fce2b8d96f67c7edf05dd83030b7
org.eclipse.platform	org.eclipse.e4.core.di.extensions	0.14.0	-	4de0024a1188babfbc3b5d78921f3e4847300723
org.eclipse.platform	org.eclipse.e4.core.di.extensions	0.15.0	-	4548e11c3e45f374a9e22e29226df0b331a0efd0
org.eclipse.platform	org.eclipse.e4.core.di.extensions	0.15.100	-	754108098faa3d8de8ec98675bd7e51fbeca65ba
org.eclipse.platform	org.eclipse.e4.core.di.extensions	0.15.200	-	4b778eceb1fd877d00ea971c591193373b02a7b4
org.eclipse.platform	org.eclipse.e4.core.di.extensions	0.15.300	-	6b23fde3351aa2e1db0614b57a84bd65d13f954c
org.eclipse.platform	org.eclipse.e4.core.di.extensions	0.15.400	-	e08873b99d183e969fdea7ef6c26c6588eaefefc
org.eclipse.platform	org.eclipse.e4.core.di.extensions	0.15.500	-	f1e481d582e83e5c0a5c0eaf71a2f3fb39a4666c
org.eclipse.platform	org.eclipse.e4.core.di.extensions	0.16.0	-	e5cf8bef1a67b02dd3ea8de3a92588cd9bc329b9
org.eclipse.platform	org.eclipse.e4.core.di.extensions	0.17.0	-	91b3bcf6e110a45d019ff1fc9bbcf603725143e8
org.eclipse.platform	org.eclipse.e4.core.di.extensions	0.17.100	-	6ee920bf0c7133e8f7450169f3da2ee8bb292de9
org.eclipse.platform	org.eclipse.e4.core.di.extensions	0.17.200	-	e87fe5583cfef88fda773d48092d1b5e0812ed1c
org.eclipse.platform	org.eclipse.e4.core.di.extensions	0.18.0	-	6e0f5e29d6e2936441e28fa40417a4723cdc2cf6
org.eclipse.platform	org.eclipse.e4.core.di.extensions	0.18.100	-	f203f3ecbdb8ad9f8d67aa368a39f9d0bf544ffc
org.eclipse.platform	org.eclipse.e4.core.di.extensions	0.18.200	-	b91c2ee3c1bd5d771165824c978914b2a7599ec1
org.eclipse.platform	org.eclipse.e4.core.di.extensions	0.18.300	-	d85e6402b0b8aea1bb22dce2f63d555e8fb2bf13
org.eclipse.platform	org.eclipse.equinox.p2.installer	1.0.500	-	17e3e27554f77ce19440822a23087bc90c05f7c2
org.eclipse.platform	org.eclipse.equinox.p2.installer	1.1.0	-	9bb745e264873426a2447759127cb857b47aa074
org.eclipse.platform	org.eclipse.equinox.p2.installer	1.1.100	-	d12716bc585cc7ccf3b755946a94877d4521772d
org.eclipse.platform	org.eclipse.equinox.p2.installer	1.2.0	-	abd3d3d2374348b343283b2d64cbdc414725932f
org.eclipse.platform	org.eclipse.equinox.p2.installer	1.2.100	-	5968400f1d48ba8a367d6b74208529dc360f7c40
org.eclipse.platform	org.eclipse.equinox.p2.installer	1.2.200	-	1080e764e8498b48e7d9a2620703cf1b20c8de82
org.eclipse.platform	org.eclipse.equinox.p2.installer	1.2.300	-	127b16c6c4c783a52a91f387d57c8db0d824729c
org.eclipse.platform	org.eclipse.equinox.p2.installer	1.3.0	-	69d1b1e63dbe594b0d9e2129df89ce84c151c55a
org.eclipse.platform	org.eclipse.equinox.p2.installer	1.3.100	-	0ae2715e136c8a0cf032bc932209ef54d6fd074c
org.eclipse.platform	org.eclipse.equinox.p2.installer	1.3.200	-	1e2ef970f4eb6af9ba5098ed68897283e747ff88
org.eclipse.platform	org.eclipse.equinox.p2.installer	1.3.300	-	6fb260ceed83d44fde5c99f9337cea9a5ed9feb8
org.eclipse.platform	org.eclipse.equinox.p2.installer	1.3.400	-	c3ddf391fa95eaffecc1b4224af9d6bb4cadf98b
org.eclipse.platform	org.eclipse.equinox.p2.installer	1.4.0	-	24d5ea054c90a5e530405b7655b77149f619e56c
org.eclipse.platform	org.eclipse.equinox.p2.installer	1.4.100	-	64ec5bd92be1732ce76095869d5ac26cfe63f395
org.eclipse.platform	org.eclipse.equinox.p2.installer	1.4.200	-	6d8a4d013146b031f93c0b5939e5abe79f628fce
org.eclipse.platform	org.eclipse.equinox.p2.installer	1.4.300	-	9d0de560f415123a07ff2f641868836b7f0a42bc
org.eclipse.platform	org.eclipse.equinox.p2.installer	1.4.400	-	5be4ff964278a317f3870078fc922851178ad564
org.eclipse.scout.rt	org.eclipse.scout.rt.server.jaxws	10.0.14	-	4ed377a92dc773770f78d57f292850522ffaa3de
org.eclipse.scout.rt	org.eclipse.scout.rt.server.jaxws	10.0.18	-	a8a1e59c67f2c1b25f277ab1cc5b05d53c056c9b
org.eclipse.scout.rt	org.eclipse.scout.rt.server.jaxws	10.0.19	-	c522ecfe1b8be96c216962e8a55114ba95332146
org.eclipse.scout.rt	org.eclipse.scout.rt.server.jaxws	10.0.2	-	79537c3657a317ea260151d8d928f4bf4f608986
org.eclipse.scout.rt	org.eclipse.scout.rt.server.jaxws	10.0.2-alpha.1	-	849be7b6ec719adb9bee6c1961efefadc5fb54a9
org.eclipse.scout.rt	org.eclipse.scout.rt.server.jaxws	10.0.21	-	2d4dbee83b3eb3faa19363620bcadb8b48ec5908
org.eclipse.scout.rt	org.eclipse.scout.rt.server.jaxws	10.0.26	-	8fff16198420fc2b5ffa29607131d71e72bab2aa
org.eclipse.scout.rt	org.eclipse.scout.rt.server.jaxws	10.0.27	-	dca02a8dc2d387b8154efd6c7a728c84e2e18249
org.eclipse.scout.rt	org.eclipse.scout.rt.server.jaxws	10.0.28	-	6b4f8a39e9ffc76f01e5ad84e124ed1e500b6ec9
org.eclipse.scout.rt	org.eclipse.scout.rt.server.jaxws	10.0.3	-	68550121c9eb5571654efa3894c0bbad41550b76
org.eclipse.scout.rt	org.eclipse.scout.rt.server.jaxws	10.0.30	-	53b9093e6f7412320f169f76db0102d2d72020ea
org.eclipse.scout.rt	org.eclipse.scout.rt.server.jaxws	10.0.31	-	095c03e14cf5ea4f84358a1b2598d2a7d084a134
org.eclipse.scout.rt	org.eclipse.scout.rt.server.jaxws	10.0.33	-	66dbe9b60c38a6027d23a9737c9a29c3aff3efaf
org.eclipse.scout.rt	org.eclipse.scout.rt.server.jaxws	10.0.37	-	402cd5febe7829b24e1ee6a0f88a6898276c68da
org.eclipse.scout.rt	org.eclipse.scout.rt.server.jaxws	10.0.38	-	5a5fcffb21c90049a00a32c3f2916a76d454aae0
org.eclipse.scout.rt	org.eclipse.scout.rt.server.jaxws	10.0.40	-	00aa2a1807b09df6f0df53f3d82800865725d55e
org.eclipse.scout.rt	org.eclipse.scout.rt.server.jaxws	10.0.41	-	6f9d890bdcff243084d02ae946a7b880c05a0670
org.eclipse.scout.rt	org.eclipse.scout.rt.server.jaxws	10.0.42	-	0935484c30ff95399ac071211a63660699e70810
org.eclipse.scout.rt	org.eclipse.scout.rt.server.jaxws	10.0.45	-	51870ded6a48fc1048833aec528ff333037d89b7
org.eclipse.scout.rt	org.eclipse.scout.rt.server.jaxws	10.0.6	-	52b52e1224294e6d28cc673631b58125919af8bd
org.eclipse.scout.rt	org.eclipse.scout.rt.server.jaxws	10.0.7	-	cfef8164f54f72291267757445f4a540c5d1de68
org.eclipse.scout.rt	org.eclipse.scout.rt.server.jaxws	10.0.8	-	a5e23c15679d5d8a31ae20f60551a3702e970626
org.eclipse.scout.rt	org.eclipse.scout.rt.server.jaxws	11.0.0-alpha.0	-	8831e4a68f920093852019e360b276d2d4147846
org.eclipse.scout.rt	org.eclipse.scout.rt.server.jaxws	11.0.0-alpha.1	-	1ba6b34c8696eb1ef2f448afc7876cec0629c731
org.eclipse.scout.rt	org.eclipse.scout.rt.server.jaxws	11.0.0-alpha.2	-	1278b244212d5d012b5ad346ea74a3c2e50e9e89
org.eclipse.scout.rt	org.eclipse.scout.rt.server.jaxws	11.0.0-alpha.3	-	2ff6fa2746e433c598edf7d71350be61e49fe53c
org.eclipse.scout.rt	org.eclipse.scout.rt.server.jaxws	11.0.0-alpha.4	-	fb23049c63dc0eee8b0db19b9b5e67de59bf4be0
org.eclipse.scout.rt	org.eclipse.scout.rt.server.jaxws	11.0.0-alpha.5	-	6b0fe4e0d1baf4bb6b636d5335520fc173ce9dc7
org.eclipse.scout.rt	org.eclipse.scout.rt.server.jaxws	11.0.0-alpha.6	-	e803492eb56ac6e3068de4eb2962970f027041b8
org.eclipse.scout.rt	org.eclipse.scout.rt.server.jaxws	11.0.10	-	e46154287261b569cf63880318354c8eb0de3e63
org.eclipse.scout.rt	org.eclipse.scout.rt.server.jaxws	11.0.12	-	ec2e369680c05855697c4c9e2386696350cd8d65
org.eclipse.scout.rt	org.eclipse.scout.rt.server.jaxws	11.0.14	-	87ed13f7eed3b41a22c9f979ffb332630a7aca38
org.eclipse.scout.rt	org.eclipse.scout.rt.server.jaxws	11.0.15	-	dacf24a693b7eb1bf398e05d896ff027c95acc48
org.eclipse.scout.rt	org.eclipse.scout.rt.server.jaxws	11.0.18	-	f6e53ee509d5134c6905ebeb47f2e70c014df5d4
org.eclipse.scout.rt	org.eclipse.scout.rt.server.jaxws	11.0.19	-	3cc4af561dc6d4f1f6e3fba1db837ea1d08bb7da
org.eclipse.scout.rt	org.eclipse.scout.rt.server.jaxws	11.0.20	-	6afa195c14f37fdcb0f625095758db3f4716a6bd
org.eclipse.scout.rt	org.eclipse.scout.rt.server.jaxws	11.0.24	-	29d0d4375b42ab9cd16a8daa9b42bc408746e09c
org.eclipse.scout.rt	org.eclipse.scout.rt.server.jaxws	11.0.26	-	c8e9fd19f965567c88cf8b2dacaacd93bd1f282f
org.eclipse.scout.rt	org.eclipse.scout.rt.server.jaxws	11.0.3	-	f1f67f350e46b7152cefeed3e8e549af9039d312
org.eclipse.scout.rt	org.eclipse.scout.rt.server.jaxws	11.0.30	-	fbf5f52badff19f035f3326ee0d57c39c39fe13b
org.eclipse.scout.rt	org.eclipse.scout.rt.server.jaxws	11.0.31	-	a0d0e101856ab624271cdc3350673965199e4ae4
org.eclipse.scout.rt	org.eclipse.scout.rt.server.jaxws	11.0.32	-	a3f2e276d8a42721209cee6c8280bb6a3b8aa881
org.eclipse.scout.rt	org.eclipse.scout.rt.server.jaxws	11.0.36	-	73f5132b62acd84e6fc1349168813f93aaa394f1
org.eclipse.scout.rt	org.eclipse.scout.rt.server.jaxws	11.0.38	-	c50b3e755a462608ba0d0e24db8b584efb1361d6
org.eclipse.scout.rt	org.eclipse.scout.rt.server.jaxws	11.0.39	-	bfa430afd9bcb1f7815c8dcacc9f53af9def0137
org.eclipse.scout.rt	org.eclipse.scout.rt.server.jaxws	11.0.41	-	6d5475d4725c95003d4d69b2b30d8ad258e32e0f
org.eclipse.scout.rt	org.eclipse.scout.rt.server.jaxws	11.0.42	-	0f1ed567d73570bba2896f63a05cf6df9d24609d
org.eclipse.scout.rt	org.eclipse.scout.rt.server.jaxws	11.0.9	-	1c8a4957126f11e46212a1af42fc78427ba29a4c
org.eclipse.scout.rt	org.eclipse.scout.rt.server.jaxws	22.0.0	-	2cb7f8d0051ef3f22d471c7f4fdbd58e8574e92e
org.eclipse.scout.rt	org.eclipse.scout.rt.server.jaxws	22.0.0-beta.1	-	14bdd35017c7ca40113fc596545a114a6b8d72ae
org.eclipse.scout.rt	org.eclipse.scout.rt.server.jaxws	22.0.0-beta.10	-	6185a0d42caeb1fb9bd56b400400c5b985e1604d
org.eclipse.scout.rt	org.eclipse.scout.rt.server.jaxws	22.0.0-beta.5	-	b50dffc39ab687d0bb6a4bf98d166752c9da063c
org.eclipse.scout.rt	org.eclipse.scout.rt.server.jaxws	22.0.1	-	d9b9034918e17743b5bcf51991a13fa1ee635bab
org.eclipse.scout.rt	org.eclipse.scout.rt.server.jaxws	22.0.11	-	114081540dac13a40b179969054014089b9a3b64
org.eclipse.scout.rt	org.eclipse.scout.rt.server.jaxws	22.0.12	-	1d6f27d3c06796eebb78b7661d5bcbc99009c831
org.eclipse.scout.rt	org.eclipse.scout.rt.server.jaxws	22.0.15	-	93414b0966eedc228da39d9f3ec02fa7911d4930
org.eclipse.scout.rt	org.eclipse.scout.rt.server.jaxws	22.0.19	-	957cfe22a6be86e49ab68ae89817fb56331b1f1d
org.eclipse.scout.rt	org.eclipse.scout.rt.server.jaxws	22.0.2	-	98547e2a57b1fd39aa122676cd165361213efbe3
org.eclipse.scout.rt	org.eclipse.scout.rt.server.jaxws	22.0.22	-	3ab5c96c9208a3164215931fd948147f6771eef5
org.eclipse.scout.rt	org.eclipse.scout.rt.server.jaxws	22.0.23	-	3384a6b0fe62a068612410287900e951364b1c1f
org.eclipse.scout.rt	org.eclipse.scout.rt.server.jaxws	22.0.24	-	6ea96a1a797b96eea60d252fd7b94b7e7bd8f11f
org.eclipse.scout.rt	org.eclipse.scout.rt.server.jaxws	22.0.26	-	c56a7d6109cf52cff685547594889326e65e0e42
org.eclipse.scout.rt	org.eclipse.scout.rt.server.jaxws	22.0.29	-	5208cdd05899c11f4838324f524a0b78392937c9
org.eclipse.scout.rt	org.eclipse.scout.rt.server.jaxws	22.0.33	-	b51cb1ed59b19ee9cabb81345bad741ce636c8bb
org.eclipse.scout.rt	org.eclipse.scout.rt.server.jaxws	22.0.34	-	70f6dd4f8fdbf25aa00412a8cab6211c5f7d6f73
org.eclipse.scout.rt	org.eclipse.scout.rt.server.jaxws	22.0.37	-	58070f87a860af984b6f96a2a7c8ae12528f4dd4
org.eclipse.scout.rt	org.eclipse.scout.rt.server.jaxws	22.0.39	-	6e786ba652910c66ffd796f7cabc38ede3a04a87
org.eclipse.scout.rt	org.eclipse.scout.rt.server.jaxws	22.0.41	-	846f106540cf0813c8d12915be7051cc7d85c755
org.eclipse.scout.rt	org.eclipse.scout.rt.server.jaxws	23.1.0-beta.4	-	a4dcfca35351d91969f73260676579ae2b628e20
org.eclipse.scout.rt	org.eclipse.scout.rt.server.jaxws	23.1.1	-	3b64c48a635f9d9c3237318c329859c8ed22f7a4
org.eclipse.scout.rt	org.eclipse.scout.rt.server.jaxws	23.1.12	-	3c5e8f30e36c534a02d63e0f9fa8a50563ee6f83
org.eclipse.scout.rt	org.eclipse.scout.rt.server.jaxws	23.1.14	-	68b1e5d69142eb48a1d1a45d78bef0f3dba4317c
org.eclipse.scout.rt	org.eclipse.scout.rt.server.jaxws	23.1.15	-	0aae2c1ad4a4c17134d14b4005542d73fff1917c
org.eclipse.scout.rt	org.eclipse.scout.rt.server.jaxws	23.1.16	-	a0c5d5aed088ca2f852263f96b63ade9020ecdcb
org.eclipse.scout.rt	org.eclipse.scout.rt.server.jaxws	23.1.17	-	d009b2fc78e9d2f6807d460b9581457e63f423da
org.eclipse.scout.rt	org.eclipse.scout.rt.server.jaxws	23.1.19	-	9e405400d0d75ca7b77de75e39dc3ba062968ca2
org.eclipse.scout.rt	org.eclipse.scout.rt.server.jaxws	23.1.2	-	ad980940d250e4fd85a00f78614eb0ffb09c018c
org.eclipse.scout.rt	org.eclipse.scout.rt.server.jaxws	23.1.4	-	941567c60909f6f7df566e9787a7892c6613bd8d
org.eclipse.scout.rt	org.eclipse.scout.rt.server.jaxws	23.1.5	-	8ce4c38b35e096eb8fd6b967a6263a0feb9372f4
org.eclipse.scout.rt	org.eclipse.scout.rt.server.jaxws	23.1.6	-	36d81d8967f05c9705ffb4e2578d085e8cbdd138
org.eclipse.scout.rt	org.eclipse.scout.rt.server.jaxws	23.1.8	-	20b5cd10e92a51a34240e42283ecf2368cea44e1
org.eclipse.scout.rt	org.eclipse.scout.rt.server.jaxws	23.2.0-beta.4	-	df4149e9deede4d2ce3d6c8d4bed08a4aba9bc48
org.eclipse.scout.rt	org.eclipse.scout.rt.server.jaxws	23.2.11	-	8de25a00cc9279d089950c38f840bc83ee3fa064
org.eclipse.scout.rt	org.eclipse.scout.rt.server.jaxws	23.2.13	-	bfff253613894f629ab29d5a860c7ce68f07cc79
org.eclipse.scout.rt	org.eclipse.scout.rt.server.jaxws	23.2.15	-	cf6dd5d868216a6785e8983b3d4919db99b2b3dd
org.eclipse.scout.rt	org.eclipse.scout.rt.server.jaxws	23.2.2	-	fa98b485418111e452fd35f35b078530c2efdc6f
org.eclipse.scout.rt	org.eclipse.scout.rt.server.jaxws	23.2.4	-	1f2994f7336836b5ffd944ba6ba475e95764a5f3
org.eclipse.scout.rt	org.eclipse.scout.rt.server.jaxws	23.2.5	-	d25bdf6eb61d53276dd2bc5fd8a141d604da243c
org.eclipse.scout.rt	org.eclipse.scout.rt.server.jaxws	23.2.9	-	e35185de0208c31fd4d4a3825d7bf37ca24e1502
org.eclipse.scout.rt	org.eclipse.scout.rt.server.jaxws	24.1.0-beta.1	-	a486dd1307a991165eb00746f83a0cd4fa4af9da
org.eclipse.scout.rt	org.eclipse.scout.rt.server.jaxws	24.1.0-beta.4	-	25065e8bec74a32fe81b0a97c6afafc409881bf3
org.eclipse.scout.rt	org.eclipse.scout.rt.server.jaxws	24.1.1	-	53bef8830885c88f0ef754a8be3097198feda82e
org.eclipse.scout.rt	org.eclipse.scout.rt.server.jaxws	24.1.10	-	d7233e50e8838f07dce5a79741081e5008e08e73
org.eclipse.scout.rt	org.eclipse.scout.rt.server.jaxws	24.1.12	-	c062bd0592aab9044d1f89f5eeb6ae0b7af4e3da
org.eclipse.scout.rt	org.eclipse.scout.rt.server.jaxws	24.1.14	-	184e36dfc37912c6ff5900cbc4620c1c0090e617
org.eclipse.scout.rt	org.eclipse.scout.rt.server.jaxws	24.1.15	-	9a2f0e9c0990cf2c903d3a1335db9a90835bb270
org.eclipse.scout.rt	org.eclipse.scout.rt.server.jaxws	24.1.3	-	15b357bcb8580334fe7c155fb800fb35ce611581
org.eclipse.scout.rt	org.eclipse.scout.rt.server.jaxws	24.1.6	-	6540a90d960a983e6c1546904cbfa7ea4e3c7ae3
org.eclipse.scout.rt	org.eclipse.scout.rt.server.jaxws	24.2.0-beta.0	-	938d21d241d78f437e55ac8c7d5abe9cd30915df
org.eclipse.scout.rt	org.eclipse.scout.rt.server.jaxws	24.2.0-beta.2	-	fcb3737db2fa9e1118ce6e9ea5203b14ac8d5dbc
org.eclipse.scout.rt	org.eclipse.scout.rt.server.jaxws	24.2.0-beta.6	-	c7caae6dbd3f737d3beaa3925b54ae05c7f88063
org.eclipse.scout.rt	org.eclipse.scout.rt.server.jaxws	24.2.1	-	f9d975dabb3f9648f442b373310f9fe660ee4341
org.eclipse.scout.rt	org.eclipse.scout.rt.server.jaxws	24.2.12	-	fa20a85d44830f32ce9ca4a25a62e31c3ceecf35
org.eclipse.scout.rt	org.eclipse.scout.rt.server.jaxws	24.2.14	-	c0173371336b808d8c184b6f990deb2d3cb55cec
org.eclipse.scout.rt	org.eclipse.scout.rt.server.jaxws	24.2.16	-	4f4353354405fce5e21089a53874daf9f1750e71
org.eclipse.scout.rt	org.eclipse.scout.rt.server.jaxws	24.2.17	-	8d65949b505477238272721132d435d3d4578392
org.eclipse.scout.rt	org.eclipse.scout.rt.server.jaxws	24.2.2	-	d69f7c2dc95c0b447f6e8ad4768cc0497570bb43
org.eclipse.scout.rt	org.eclipse.scout.rt.server.jaxws	24.2.7	-	e76b8999bd2270481499060c32f00cc9b94e0fd0
org.eclipse.scout.rt	org.eclipse.scout.rt.server.jaxws	25.1.0-beta.0	-	9a4992a5d61aa53647f5e69419d7c4bf5f761529
org.eclipse.scout.rt	org.eclipse.scout.rt.server.jaxws	25.1.0-beta.2	-	72fd7fce8ab7ebf0fbfc70c17d76fdc2a9ec2bdf
org.eclipse.scout.rt	org.eclipse.scout.rt.server.jaxws	25.1.0-beta.5	-	e22432854a474dba6d23179feff0ef8458e96aca
org.eclipse.scout.rt	org.eclipse.scout.rt.server.jaxws	25.1.1	-	5baaa4550996906c92b907a1a93680d843b5159a
org.eclipse.scout.rt	org.eclipse.scout.rt.server.jaxws	25.1.3	-	7e56f6b0380935dea6d251de3212481f4e897e5c
org.eclipse.scout.rt	org.eclipse.scout.rt.server.jaxws	25.1.6	-	8cdf041a27641679121c488f55645149dc103191
org.eclipse.scout.rt	org.eclipse.scout.rt.server.jaxws	5.2.0.M3	-	b6ba812bac3623594cc61e7066d7fd71cfdbb38b
org.eclipse.scout.rt	org.eclipse.scout.rt.server.jaxws	5.2.0.M4	-	2b2e7db6317576fef6e1933c8510803ff866b853
org.eclipse.scout.rt	org.eclipse.scout.rt.server.jaxws	5.2.0.M5	-	8b5fd7a5d96a71b4e19e791c773afbdade31a96d
org.eclipse.scout.rt	org.eclipse.scout.rt.server.jaxws	6.0.0.M6	-	a9cb0635dc877b48a897d4eeecc27a5845ac7fa3
org.eclipse.scout.rt	org.eclipse.scout.rt.server.jaxws	6.0.0.M6_1	-	9012183a90a7643f95e2941127057ae495408283
org.eclipse.scout.rt	org.eclipse.scout.rt.server.jaxws	6.0.0.M7	-	f50c548ec3c515075859d53237ac6b7932448226
org.eclipse.scout.rt	org.eclipse.scout.rt.server.jaxws	6.0.0.RC1	-	9ecb175c3fc7c65e6365b18895801384a1ea8bea
org.eclipse.scout.rt	org.eclipse.scout.rt.server.jaxws	6.0.0.RC2	-	a682c7fd02a8fac207541535397f00bc91d03fb2
org.eclipse.scout.rt	org.eclipse.scout.rt.server.jaxws	6.0.0.RC3	-	a4d90ad66334fbb0c463b2cd1eb21b28e7d591c2
org.eclipse.scout.rt	org.eclipse.scout.rt.server.jaxws	6.0.0.RC4	-	f1bdd3550323a27848f8b734adb9e22180bfaac1
org.eclipse.scout.rt	org.eclipse.scout.rt.server.jaxws	6.0.0.SR1_B001	-	da22b39456954002645fa8453cc51a43fe6a39ea
org.eclipse.scout.rt	org.eclipse.scout.rt.server.jaxws	6.0.0.SR1_B002	-	229461740a99f5540382a8a9ec156105a4157d59
org.eclipse.scout.rt	org.eclipse.scout.rt.server.jaxws	6.0.0.SR1_RC1	-	7ca643d6eb8594c85f61d92084f9d3029c43b0eb
org.eclipse.scout.rt	org.eclipse.scout.rt.server.jaxws	6.0.100.B100	-	47c9c9384da53e0668f6c1bc6443ebcb0fba1404
org.eclipse.scout.rt	org.eclipse.scout.rt.server.jaxws	6.0.100.RC2	-	6128ae5118b8b9a24264ba901740637657cfecb3
org.eclipse.scout.rt	org.eclipse.scout.rt.server.jaxws	6.0.100.RC3	-	47fb2ec7b5c0dff25e315c64fe26ca56a8f3dc2e
org.eclipse.scout.rt	org.eclipse.scout.rt.server.jaxws	6.0.100.RC4	-	fb585f0fd0213b3581efd983e060779f8ecad9ad
org.eclipse.scout.rt	org.eclipse.scout.rt.server.jaxws	6.0.100.RC4.2	-	c5a75f14f2429d191b6cde5adf1a1bd44c84264b
org.eclipse.scout.rt	org.eclipse.scout.rt.server.jaxws	6.0.200.0	-	c2b6f70a24132cd48d0fe5f796ed8cd21efdf644
org.eclipse.scout.rt	org.eclipse.scout.rt.server.jaxws	6.0.200.B002	-	b3a1901e7c7b248f8fbe44f51d307cad27597603
org.eclipse.scout.rt	org.eclipse.scout.rt.server.jaxws	6.0.200.RC1	-	479c5c31212ecc661d23de58174e4cb6f229ad1a
org.eclipse.scout.rt	org.eclipse.scout.rt.server.jaxws	6.0.200.RC2	-	82a89ea407a59292f58deeb810d29749414c3edd
org.eclipse.scout.rt	org.eclipse.scout.rt.server.jaxws	6.0.200.RC3	-	159354a447cb5c5f45ad0e5ef1438f3db0c2c8e0
org.eclipse.scout.rt	org.eclipse.scout.rt.server.jaxws	6.0.300.0	-	cab981f85c8eb01667c3fd3e449c85d2c00f4dcd
org.eclipse.scout.rt	org.eclipse.scout.rt.server.jaxws	6.0.300.1	-	39e1c3dc100eb57dbdf181541cd1ecda98c353a9
org.eclipse.scout.rt	org.eclipse.scout.rt.server.jaxws	6.0.300.B002	-	5484cc436cae365e01cfa83b11dbf911417015f4
org.eclipse.scout.rt	org.eclipse.scout.rt.server.jaxws	6.0.300.RC0	-	c96ede231c70f16fa0b0f41522d719ef810a29cb
org.eclipse.scout.rt	org.eclipse.scout.rt.server.jaxws	6.0.300.RC1	-	d2d4e0acc7a98759ee348d2bc3a152cdf360a711
org.eclipse.scout.rt	org.eclipse.scout.rt.server.jaxws	6.0.300.RC2	-	d00d0f600705ca25ff8c72fda8547ff42094edad
org.eclipse.scout.rt	org.eclipse.scout.rt.server.jaxws	6.1.0.B002	-	3dc4cd55a222c79e731c80933498c7896eeddceb
org.eclipse.scout.rt	org.eclipse.scout.rt.server.jaxws	6.1.0.B006	-	c61030da176f6f4ca5e14fe29adcfa4b705d935f
org.eclipse.scout.rt	org.eclipse.scout.rt.server.jaxws	6.1.0.B009	-	a5be138cfab46f576c57fb4277dca68a65f052b7
org.eclipse.scout.rt	org.eclipse.scout.rt.server.jaxws	6.1.0.B013	-	cac19fba70000bfc3191739ad452755d722b0a8d
org.eclipse.scout.rt	org.eclipse.scout.rt.server.jaxws	6.1.0.B015	-	655b7c74d8a25bdc38309c20d7225f1e64bd8a60
org.eclipse.scout.rt	org.eclipse.scout.rt.server.jaxws	6.1.0.B016	-	cabafea83182aff6d15ba44c5d4454c37d83756a
org.eclipse.scout.rt	org.eclipse.scout.rt.server.jaxws	6.1.0.B021	-	96af42a9fa54be62d6ff27587b41ba9203121b31
org.eclipse.scout.rt	org.eclipse.scout.rt.server.jaxws	6.1.0.M1	-	3d9f5ea1541c8af5c1fbf5628707e90e903a80eb
org.eclipse.scout.rt	org.eclipse.scout.rt.server.jaxws	6.1.0.M2	-	9910dea8f9ff6f73856bdc524de3af62a0d01b8b
org.eclipse.scout.rt	org.eclipse.scout.rt.server.jaxws	6.1.0.M3	-	9d9589b131baba1050cf35aad753edeb078d75fe
org.eclipse.scout.rt	org.eclipse.scout.rt.server.jaxws	6.1.0.M4	-	cd7baf6a43f3c8f48eb3c129e4236aa2edec2380
org.eclipse.scout.rt	org.eclipse.scout.rt.server.jaxws	6.1.0.M5	-	e294df73d92d34ecfa019dfe1405738668f9f8c4
org.eclipse.scout.rt	org.eclipse.scout.rt.server.jaxws	6.1.0.M6	-	f49c9c0a2c898989644d5e7969eff13ce7da8c37
org.eclipse.scout.rt	org.eclipse.scout.rt.server.jaxws	7.0.0.001_M7	-	b2cc21eb96fee180b83a5bfc18fec9e530f26123
org.eclipse.scout.rt	org.eclipse.scout.rt.server.jaxws	7.0.0.003_RC1	-	7d4be18fdc2b16a541c61874fd7317c445b8b29b
org.eclipse.scout.rt	org.eclipse.scout.rt.server.jaxws	7.0.0.004_RC1	-	c9212f0648297368aa87796b02bd485a21a3e469
org.eclipse.scout.rt	org.eclipse.scout.rt.server.jaxws	7.0.0.005_RC1	-	08b6a1996e3da61eff3bd84596ec839a797018e1
org.eclipse.scout.rt	org.eclipse.scout.rt.server.jaxws	7.0.0.006_RC2	-	8ec48877d001ec1b24654695357502b5adddbf83
