app.softwork	ratelimit-linuxx64	0.2.1		N/A
org.scalameta	mtags_2.13.11	1.3.5		2c658c233545971b6b0db31b1bd1a38fc033a0f3
org.shaneking.roc	org.shaneking.roc.zero	0.241.1.1		7cda92b02fe3017af138fe59e397090346c0201d
org.shaneking.roc	org.shaneking.roc.zero	0.241.2.Friendly		f5923f641102f36ea4b84f36feed0dee7103b786
org.shaneking.roc	org.shaneking.roc.zero	0.254.10.Friendly		abdef97de436b9cff704a77a0e2fbb29653de388
org.shaneking.roc	org.shaneking.roc.zero	0.255.12.Friendly		8b71aa3db88e915719add1f9487fc4ddc7f2b7b7
org.typelevel	catalysts-checklite_sjs0.6_2.10	0.0.2		e56cbbfa713f567db06b0ac2d8767fcf07127e23
org.typelevel	catalysts-checklite_sjs0.6_2.10	0.0.3		fb1e32913e07442b29292da53856943ee4fb4144
org.typelevel	catalysts-checklite_sjs0.6_2.10	0.0.4		d054cd2881302013640915daa47f20d496d371d8
org.typelevel	catalysts-checklite_sjs0.6_2.10	0.0.5		a82ba1283b984a05a919e31a2f21761db3e5e744
org.typelevel	catalysts-checklite_sjs0.6_2.10	0.6		a1c6b7d63e0684393da507358626521c8eb9f9b1
org.typelevel	otel4s-semconv_native0.4_2.13	0.10.0		54751c18c2bc0975447e7c65687df37c281b81a1
org.typelevel	otel4s-semconv_native0.4_2.13	0.11.0		b9c78819ae35339bd4302f3ba05221316e2ab034
org.typelevel	otel4s-semconv_native0.4_2.13	0.11.1		340fd56017a4541f6f0a2afc2a320af57a40dbfe
org.typelevel	otel4s-semconv_native0.4_2.13	0.11.2		69506c6ae62752623483573aa93e8e0a94c7f6a0
org.typelevel	otel4s-semconv_native0.4_2.13	0.12.0		80628768731e588a3b001ac1e008d6c2f35cc7d3
org.typelevel	otel4s-semconv_native0.4_2.13	0.12.0-RC1		67a14fcd1fb7a04785a283b77fddc0e0564f4304
org.typelevel	otel4s-semconv_native0.4_2.13	0.12.0-RC2		a77f9af75b99a580badd73d999fa1794ca5f40fa
org.typelevel	otel4s-semconv_native0.4_2.13	0.12.0-RC3		9848ceddf46abc1456d8df4d0b3c41a86ce8bd2b
org.typelevel	otel4s-semconv_native0.4_2.13	0.12.0-RC4		31a45b8de00928ddf68e9778b7f24298f3cf9648
org.typelevel	otel4s-semconv_native0.4_2.13	0.3.0		8ac07213e4a8013d15733db63b8bbc7171603ccd
org.typelevel	otel4s-semconv_native0.4_2.13	0.3.0-RC1		7eb665a249663c504455715237b2a7aba5083717
org.typelevel	otel4s-semconv_native0.4_2.13	0.3.0-RC2		e3a7c14fd4ba18bbc76b4071e4650c094d670468
org.typelevel	otel4s-semconv_native0.4_2.13	0.4.0		aee86bb543821b2070fa65e03eb5628ffeada766
org.typelevel	otel4s-semconv_native0.4_2.13	0.5.0		f062e0e722542360873dccd3980cf277debf9578
org.typelevel	otel4s-semconv_native0.4_2.13	0.5.0-RC1		37b626a4ed203002e6a7663c50b78b767213d5fe
org.typelevel	otel4s-semconv_native0.4_2.13	0.5.0-RC2		91ac4692f57630d2f76f1e2d72c213c20db0f47b
org.typelevel	otel4s-semconv_native0.4_2.13	0.5.0-RC3		a14a10380ee60c723e3a22605d42b78b7928bd41
org.typelevel	otel4s-semconv_native0.4_2.13	0.6.0		3187882cb469305bd7e7be2eb46d06194807e7cc
org.typelevel	otel4s-semconv_native0.4_2.13	0.7.0		0cc07adaee32a203a38278252716542391b03143
org.typelevel	otel4s-semconv_native0.4_2.13	0.8.0		ba796e0ad409a0942cc4a0c82f76ecbf15deabce
org.typelevel	otel4s-semconv_native0.4_2.13	0.8.1		8ea92a19588de72c0d95b6613b0cbcf65af9e7c4
org.typelevel	otel4s-semconv_native0.4_2.13	0.9.0		30f36ede04abf7f068dc26873b537921801bb6af
org.w3	rdf-test-suite_jvm_2.10	0.7		be5ed4a69476bc4c9833b7a6f8cd8d4d0005d504
org.w3	rdf-test-suite_jvm_2.10	0.7.1		219751061675e6648d040e50a7a0bd3a21cef92f
org.webjars.bowergithub.vaadin	vaadin-split-layout	1.1.0		bdbc6914bb415bb1f08cfe082105ec34ac367c56
org.webjars.bowergithub.vaadin	vaadin-split-layout	4.0.0		fd1f05c2d905fa699e35c09e5d7459a92f5a7529
org.webjars.bowergithub.vaadin	vaadin-split-layout	4.0.0-alpha4		e5049c437be20dd5e9f12fd76585429040b50d55
org.webjars.bowergithub.vaadin	vaadin-split-layout	4.0.0-alpha5		8ae6c2d09e199835eb49ee7e2b0a055d9851b7f0
org.webjars.bowergithub.vaadin	vaadin-split-layout	4.0.0-beta1		0d7f3c386f9960ebbbc91e687d3e42b201493387
org.webjars.bowergithub.vaadin	vaadin-split-layout	4.0.0-beta2		42e5309aedc416b036ef19470008c9a7a6dcb89c
org.webjars.bowergithub.vaadin	vaadin-split-layout	4.0.1		d0195fc9250ce1313fd00cfda1a962e6b0de5b50
org.webjars.bowergithub.vaadin	vaadin-split-layout	4.1.0		90f82573357e79539254f2a9a501ae954207f4cf
org.webjars.bowergithub.vaadin	vaadin-split-layout	4.1.0-alpha3		246b43aa055c9e68560a6cf6fd688f3c507001ee
org.webjars.bowergithub.vaadin	vaadin-split-layout	4.1.0-beta1		2e7501ae2f6010c8d187d3741ac9d58dc4e36217
org.webjars.bowergithub.vaadin	vaadin-split-layout	4.1.0-beta2		6701509ea498f595b8df7cdd3843bacaa06097ba
org.webjars.bowergithub.vaadin	vaadin-split-layout	4.1.1		aa92c97ec94d2621a5f51673473ea7b6d60e00bd
org.webjars.bowergithub.vaadin	vaadin-split-layout	4.2.0		89dad803d5d6c994e3e3e6b3da7c1b05ae2bf817
org.webjars.bowergithub.vaadin	vaadin-split-layout	4.2.0-alpha1		4240f4f622555398a6bc8b9a816f806ca6a2def0
org.webjars.bowergithub.vaadin	vaadin-split-layout	4.3.0		1c1af47347e927a8cdd060f8721557cdf243ef7e
org.webjars.bowergithub.vaadin	vaadin-split-layout	4.3.0-beta1		65719de49c5088f5558e572d9718e334b1d501bc
org.webjars.bowergithub.vaadin	vaadin-split-layout	4.3.1		63e69373fe3456d26a77dc2d822b013f3c21218b
org.webjars.npm	deps-sort	1.3.9		e71b9fe1d7a374b50bcfc2a0e2f39d40b0ac587f
org.webjars.npm	deps-sort	2.0.0		b540f13cf397fa8cf2e755be2949e27a0e0ebe7c
org.webjars.npm	deps-sort	2.0.1		86f770be819f83e387ba1e7d6f64148ce0612939
org.zkovari.mermaid	gradle-mermaid-plugin	0.0.1		d3a219fc30b1154ab9d8d557372c61d4fd7d0509
ru.astrainteractive.mobilex	paging-iosarm64	2.1.0		N/A
ru.astrainteractive.mobilex	paging-iosarm64	2.1.0	metadata	2d139124abcc129ff81fad02ca4657621a3042ca
ru.astrainteractive.mobilex	paging-iosarm64	2.3.2		N/A
ru.astrainteractive.mobilex	paging-iosarm64	2.3.2	metadata	a290e1c458a2de01a580b6bec5297ff285058847
ru.astrainteractive.mobilex	paging-iosarm64	2.4.3		N/A
ru.astrainteractive.mobilex	paging-iosarm64	2.4.3	metadata	7c3b39c9c1909369897b310b9caa24ab72ca3dc3
ru.astrainteractive.mobilex	paging-iosarm64	2.4.7		N/A
ru.astrainteractive.mobilex	paging-iosarm64	2.4.7	metadata	a5f4d49056156e0bf4be49b4ea12bee099b27aa7
ru.astrainteractive.mobilex	paging-iosarm64	2.5.0		N/A
ru.astrainteractive.mobilex	paging-iosarm64	2.5.0	metadata	977bd1c28d46af3a68599212d5ebf9ce9adc7b1b
ru.astrainteractive.mobilex	paging-iosarm64	2.5.2		N/A
ru.astrainteractive.mobilex	paging-iosarm64	2.5.2	metadata	50799fe9f6cafbf97dab71e10a71a8e253b822ad
ru.astrainteractive.mobilex	paging-iosarm64	2.6.1		N/A
ru.astrainteractive.mobilex	paging-iosarm64	2.6.1	metadata	a717e5e15d3d4910742cd547e6282a54c715214c
ru.astrainteractive.mobilex	paging-iosarm64	2.6.2		N/A
ru.astrainteractive.mobilex	paging-iosarm64	2.6.2	metadata	34978e3ad4f48d4a865bb56d06505f7cf1791e86
ru.astrainteractive.mobilex	paging-iosarm64	2.6.3		N/A
ru.astrainteractive.mobilex	paging-iosarm64	2.6.3	metadata	ad924e2156920e2172f83d2dcc95f83f52326734
ru.astrainteractive.mobilex	paging-iosarm64	2.6.5		N/A
ru.astrainteractive.mobilex	paging-iosarm64	2.6.5	metadata	4406de7114d11f11fba2e1f47f51aeba3f15c9a6
ru.astrainteractive.mobilex	paging-iosarm64	2.6.6		N/A
ru.astrainteractive.mobilex	paging-iosarm64	2.6.6	metadata	c9118e40f71c0806812de6cc515f15c140dbeff3
ru.astrainteractive.mobilex	paging-iosarm64	2.7.0		N/A
ru.astrainteractive.mobilex	paging-iosarm64	2.7.0	metadata	e3654984d04265ec0e78973a82008788a296f4ed
ru.astrainteractive.mobilex	paging-iosarm64	2.7.1		N/A
ru.astrainteractive.mobilex	paging-iosarm64	2.7.1	metadata	12ba66683980cd6f9528712bdbff2a0e7604220e
ru.astrainteractive.mobilex	paging-iosarm64	2.7.2		N/A
ru.astrainteractive.mobilex	paging-iosarm64	2.7.2	metadata	ee5146915666448e652d3b836700bd2c6a10d752
ru.astrainteractive.mobilex	paging-iosarm64	2.7.3		N/A
ru.astrainteractive.mobilex	paging-iosarm64	2.7.3	metadata	9f527ae362707612009e6e2b7fe5340b1062b9cb
ru.vladislavsumin.core.navigation.factory-generator	api-macosarm64	0.0.1		N/A
ru.vladislavsumin.core.navigation.factory-generator	api-macosarm64	0.0.1	metadata	6805aad620a247bbe5f4d12c4e60e8272249dc3c
ru.vladislavsumin.core.navigation.factory-generator	api-macosarm64	0.0.2		N/A
ru.vladislavsumin.core.navigation.factory-generator	api-macosarm64	0.0.2	metadata	cb822030b8e83e4227fe55d6a53ff9584e54fe7b
ru.vladislavsumin.core.navigation.factory-generator	api-macosarm64	0.0.3		N/A
ru.vladislavsumin.core.navigation.factory-generator	api-macosarm64	0.0.3	metadata	dc57642692d1edfb385d5090c65b95643189b0cd
ru.vladislavsumin.core.navigation.factory-generator	api-macosarm64	0.0.4		N/A
ru.vladislavsumin.core.navigation.factory-generator	api-macosarm64	0.0.4	metadata	c8e7c470816ee54afc6f1b35bb4895504b5f3f07
ru.vladislavsumin.core.navigation.factory-generator	api-macosarm64	0.0.5		N/A
ru.vladislavsumin.core.navigation.factory-generator	api-macosarm64	0.0.5	metadata	024826e2998e8d38b113075ea45bf3bf468ad764
software.amazon.awscdk	iotanalytics	0.21.0		ed59da5d7783fe0003ce77332c17210e5a1d7a86
software.amazon.awscdk	iotanalytics	0.22.0		26858fd46dfc9085e28063fa2ce82a6ca46519a5
software.amazon.awscdk	iotanalytics	0.23.0		dd2270de34c1986d02da9acfc3521129b5a99f96
software.amazon.awscdk	iotanalytics	0.24.0		4321d6cbee0c454c0112f602af4e94271772cee1
software.amazon.awscdk	iotanalytics	0.24.1		b713b1b330928c9e1f0c5ffbbafde3a54db3bec5
software.amazon.awscdk	iotanalytics	0.25.0		5a524a1eee63e72755a728c084e71856244f5283
software.amazon.awscdk	iotanalytics	0.25.1		7fd1c73c3e0b9482ca9d3658ade9c556148dc545
software.amazon.awscdk	iotanalytics	0.25.2		ef8b8c12d3c3a4907dac70a88a7905aa8cb2fd5b
software.amazon.awscdk	iotanalytics	0.25.3		78f1c9aba3f8c988d04cef071afc0db5fd70606a
software.amazon.awscdk	iotanalytics	0.26.0		b0af5d2043766f4281cd3741c88d4649f7df404f
software.amazon.awscdk	iotanalytics	0.27.0		a039ff585e0b83fc648524963fd6d9b9e5276c0c
software.amazon.awscdk	iotanalytics	0.28.0		eeccd6d83a9aa0051f5f2972a97093b8456571ae
software.amazon.awscdk	iotanalytics	0.29.0		84a546fc6225aaedebce3783ab2021c89d1aa863
software.amazon.awscdk	iotanalytics	0.30.0		5ad6584187a4bcff70597fdda361109d981d461f
software.amazon.awscdk	iotanalytics	0.31.0		f0f99c36744cda95bcfd9028b8be5af4fdfc2da6
software.amazon.awscdk	iotanalytics	0.32.0		2e7ab439eb6495d513e2a42b778590c014f7ccd6
software.amazon.awscdk	iotanalytics	0.33.0		7407a22c3151bee04f17785ce4ae52490a035a3f
software.amazon.awscdk	iotanalytics	0.34.0		cf00f7ffe96614b2f06670dc0e338beedb24ea34
software.amazon.awscdk	iotanalytics	0.35.0		1eaad5d0e6ef64c422b8f721fc69a8138b28165a
software.amazon.awscdk	iotanalytics	0.36.0		5d7d4e722004cdd352e74f6dc8841bad7279557e
software.amazon.awscdk	iotanalytics	0.36.1		316ee67471b334d38bb83ab98c9f453300560b90
software.amazon.awscdk	iotanalytics	0.36.2.DEVPREVIEW		6831dc99517c21be6f9b1008f94c523d8f0e7c40
software.amazon.awscdk	iotanalytics	0.37.0.DEVPREVIEW		868f99dfc4104c1586e00fe809ccb1812ac49148
software.amazon.awscdk	iotanalytics	0.38.0.DEVPREVIEW		8be2534af91468cee72de3038d9c1787964a4b04
software.amazon.awscdk	iotanalytics	0.39.0.DEVPREVIEW		961c0ee4736b888518c28e3f9d1b47378ef769e1
software.amazon.awscdk	iotanalytics	1.0.0.DEVPREVIEW		973b7ee1fd2a3382051b14cbd8597c86cdd515d6
software.amazon.awscdk	iotanalytics	1.1.0.DEVPREVIEW		0625f2796cb605fee0eaa74bfb164d4f195876db
software.amazon.awscdk	iotanalytics	1.10.0.DEVPREVIEW		edb713357b37b51ebf22507cf9da15a0f32156f1
software.amazon.awscdk	iotanalytics	1.10.1.DEVPREVIEW		02970594e777677a54ad3ea0cd515197ed0483b9
software.amazon.awscdk	iotanalytics	1.100.0		5baa8281e0a210a5a9c160c80d72f40f07443457
software.amazon.awscdk	iotanalytics	1.101.0		296e7bfec0aa0f061776064e79b124de401e38e2
software.amazon.awscdk	iotanalytics	1.102.0		2949cbba902504c30f86c51da50f2df183b90f8c
software.amazon.awscdk	iotanalytics	1.103.0		892a15fa625a49d06201046caa2d96dd570799f8
software.amazon.awscdk	iotanalytics	1.104.0		28796354590424b9ae71b1ffe0a3ae5a6811cb14
software.amazon.awscdk	iotanalytics	1.105.0		65c06df5c9325fa33ec9ab95713e145802ab678d
software.amazon.awscdk	iotanalytics	1.106.0		ff940f6b34eb61d730440847ef1c6b5b57a78d7d
software.amazon.awscdk	iotanalytics	1.106.1		01243ccd0b0da13202cbecd391e4e78895eb7b5d
software.amazon.awscdk	iotanalytics	1.107.0		3b057458aab3a80c5244d49c085dc417420c0438
software.amazon.awscdk	iotanalytics	1.108.0		e19da31ffc031737a9271c64cf889a3697b575fa
software.amazon.awscdk	iotanalytics	1.108.1		07e1277b6229d1df9b328411eebc167f9ca0ec01
software.amazon.awscdk	iotanalytics	1.109.0		71636d7da65828fc2d4e6616dd615ab48c84254f
software.amazon.awscdk	iotanalytics	1.11.0.DEVPREVIEW		feedfa6ff2986a09c31bc09f846add6b81b1b56b
software.amazon.awscdk	iotanalytics	1.110.0		8104682ceb90ac04e3f927db93523f9a9c42905d
software.amazon.awscdk	iotanalytics	1.110.1		04f0779cfbcbbf28939bbee4b447bc989d6a9404
software.amazon.awscdk	iotanalytics	1.111.0		8ba9bab86caf0746de0b8d7b56e492fa5bae12a6
software.amazon.awscdk	iotanalytics	1.112.0		000b72b8cbd1499bd5c85d287f6c0f84e7d7fc03
software.amazon.awscdk	iotanalytics	1.113.0		ff15566f4612c897b226523afb89ca38f4412a0c
software.amazon.awscdk	iotanalytics	1.114.0		27642a28aea6284e7d7dc39adeb0f32d9997b3a7
software.amazon.awscdk	iotanalytics	1.115.0		23a68b20e53a3cd0c942b75716df1acd1a4bb83e
software.amazon.awscdk	iotanalytics	1.116.0		3408c5e57cd8e16074e9cf93bb11fd9ee4dc75dc
software.amazon.awscdk	iotanalytics	1.117.0		df237f25c81e895ea499d566df7a333ddaf4eae2
software.amazon.awscdk	iotanalytics	1.118.0		0e0960cb7c08fcc42693029638d7bf7e82422aec
software.amazon.awscdk	iotanalytics	1.119.0		18c0e85bf8c94a59e085da81ac6e49e84c356563
software.amazon.awscdk	iotanalytics	1.12.0.DEVPREVIEW		5eaafe9ffda1a51d5910fe3dd2649e5abe93f147
software.amazon.awscdk	iotanalytics	1.120.0		7caa88d08edd518a8f97edb2aa5bad67923af464
software.amazon.awscdk	iotanalytics	1.121.0		797ca344da0103f4af3dcbcdef9383aff7d44001
software.amazon.awscdk	iotanalytics	1.122.0		747cc3f486121c107aff504326279f2fb5d6d63d
software.amazon.awscdk	iotanalytics	1.123.0		65767248e0d75ba983daffa894ae4d2421aa53d3
software.amazon.awscdk	iotanalytics	1.124.0		ff1d9d68e12d333b3ec9de930e22c1ee1909e82b
software.amazon.awscdk	iotanalytics	1.125.0		75c024edf3117b0432fffd188aadb7019f63c822
software.amazon.awscdk	iotanalytics	1.126.0		b1c48e8cf637644552f56f630b399f3a287074cb
software.amazon.awscdk	iotanalytics	1.127.0		29acc370f5bb4935c226329a40a741ebbddfcba0
software.amazon.awscdk	iotanalytics	1.128.0		13aa1f961dea27abab886f5c0aca0ddc38a86772
software.amazon.awscdk	iotanalytics	1.129.0		d142a639610d2b4dcca383cb2fc49e665c8d604e
software.amazon.awscdk	iotanalytics	1.13.0.DEVPREVIEW		ecf70194ec65327a50721791abe7ff171c82855a
software.amazon.awscdk	iotanalytics	1.13.1.DEVPREVIEW		07bcad846f89e9c1ebe944f748f45f772df0892f
software.amazon.awscdk	iotanalytics	1.130.0		712bb399d78c99c1b2006549b161a758478b7aa1
software.amazon.awscdk	iotanalytics	1.131.0		d0a438a2bb0734ee142580333d525e8eb528d272
software.amazon.awscdk	iotanalytics	1.132.0		68500158faf63f7415710dc7b1dd0a24007524a2
software.amazon.awscdk	iotanalytics	1.133.0		54eb38695280d605d369b16c7c01fa2781e5a20b
software.amazon.awscdk	iotanalytics	1.134.0		5958ae691913135dd46cf2b9168791ad6b1be689
software.amazon.awscdk	iotanalytics	1.135.0		3acc200648f8ed8daf15c8f4b27e84fa13c4eed3
software.amazon.awscdk	iotanalytics	1.136.0		1b967841e60e7994b86122c5a56dbc6a105ecaca
software.amazon.awscdk	iotanalytics	1.137.0		8f3add2deecd688dcd372631158a0859b981aae4
software.amazon.awscdk	iotanalytics	1.138.0		2255eef0169f8939138f6a93c0aa9c117ce4d022
software.amazon.awscdk	iotanalytics	1.138.1		2b3157df322de5ea808444576c580d4b1ff1bdf9
software.amazon.awscdk	iotanalytics	1.138.2		b9c473e2826dc6c0efff931230fad4644a94684b
software.amazon.awscdk	iotanalytics	1.139.0		11f319138946805b6da66ff7ae29141c5c53ce34
software.amazon.awscdk	iotanalytics	1.14.0.DEVPREVIEW		7b676dc0995f1a6a0c322eb393f5d977474665f7
software.amazon.awscdk	iotanalytics	1.140.0		53e956bd7a6f9d67e379cd7ebd78950e4d266c65
software.amazon.awscdk	iotanalytics	1.141.0		2aed67f8db2540ec3ae0fd51dd9e2db6da81f33b
software.amazon.awscdk	iotanalytics	1.142.0		0c64ba5fc932cdd7738cadca77424fb7a692f747
software.amazon.awscdk	iotanalytics	1.143.0		8417d5d0ba9f3cd52e35068db679069c1ecdce1a
software.amazon.awscdk	iotanalytics	1.144.0		aa125d334d5b1da244c9b9a9eeaf50e1722f06b9
software.amazon.awscdk	iotanalytics	1.145.0		bb922b7023b460ab75317ea3fdaf6c88d43d871e
software.amazon.awscdk	iotanalytics	1.146.0		22c31c4aa71327ba8b21f7b314978013524d7352
software.amazon.awscdk	iotanalytics	1.147.0		ad255a88de98a1d54c6f6f5d6b079c70bd3fa07e
software.amazon.awscdk	iotanalytics	1.148.0		aaf82b5be8f0d8079e64419c2b70b9def3c0c37d
software.amazon.awscdk	iotanalytics	1.149.0		294ba1e872ae598c6633d2238db2ccfcfeba69f2
software.amazon.awscdk	iotanalytics	1.15.0.DEVPREVIEW		24e7fa690041d0e3ce04fb3755e18ff93af5731b
software.amazon.awscdk	iotanalytics	1.150.0		7e8213b430e483114aed9654d2649fba67835d3a
software.amazon.awscdk	iotanalytics	1.151.0		3f64c69513ba625e5625358689b4ab289b634e5b
software.amazon.awscdk	iotanalytics	1.152.0		07b65699a96c724e6c292f714da47ba3e9bae67f
software.amazon.awscdk	iotanalytics	1.153.0		acb483b879e1ef332d98871f1725a2a037ef2d5b
software.amazon.awscdk	iotanalytics	1.153.1		c3fcc3c70fc64a995b3c0a44e52c7760933d4063
software.amazon.awscdk	iotanalytics	1.154.0		d65a19e51b58e5a9b8b02fcc9953979fb34e9a0e
software.amazon.awscdk	iotanalytics	1.155.0		116fba5c6225578e636dae3dfdf937a1d9d1c981
software.amazon.awscdk	iotanalytics	1.156.0		ff28a3992c4fbbc8ba143f420489b33cad5fe9af
software.amazon.awscdk	iotanalytics	1.156.1		40c77e8d75ebc6cfde674630da7448f7906f0b02
software.amazon.awscdk	iotanalytics	1.157.0		ec16703ba7e2c5a17c218757fd85185d61f2470e
software.amazon.awscdk	iotanalytics	1.158.0		49b3b9b9ac3106f1b7af87b6294d12d5cff51ecc
software.amazon.awscdk	iotanalytics	1.159.0		8eccd447b332b0d24a6fbaf97e72d8e7b6e53a93
software.amazon.awscdk	iotanalytics	1.16.0.DEVPREVIEW		01f0f737d68fba970179077a31bc0f4da84dc62a
software.amazon.awscdk	iotanalytics	1.16.1.DEVPREVIEW		f052ecd17acdeac6ccd4db7bb47b99fef67eaab7
software.amazon.awscdk	iotanalytics	1.16.2.DEVPREVIEW		270a77d62381c35afc6486c0f26eeddee8dcf7d8
software.amazon.awscdk	iotanalytics	1.16.3.DEVPREVIEW		5af62f715e5829f2fe483df9b5eedff6772caeb2
software.amazon.awscdk	iotanalytics	1.160.0		138e4b16d95ae54aff94a80351c4daecd1ac684d
software.amazon.awscdk	iotanalytics	1.161.0		3b6cde075d40f6655f1e6a498e967dc8fce242d9
software.amazon.awscdk	iotanalytics	1.162.0		f3dddb166fc68f340db0e2fcfce9a16f311a66ce
software.amazon.awscdk	iotanalytics	1.163.0		1477e5dd179d37dae106c5516460e31d0e6ca877
software.amazon.awscdk	iotanalytics	1.163.1		32ca536c38762821372d17eac31e08788f68571d
software.amazon.awscdk	iotanalytics	1.163.2		26928e48fc539e05628b4d7f56e316a236848ef0
software.amazon.awscdk	iotanalytics	1.164.0		447b73f96c712ee216d462652a34eb7c23676530
software.amazon.awscdk	iotanalytics	1.165.0		c383e621c6525ec3f863a331d0dcd0af549fc41e
software.amazon.awscdk	iotanalytics	1.166.1		b6faf131c078f7e7e3d9acb78d5ac53ef7f694e7
software.amazon.awscdk	iotanalytics	1.167.0		31727153af61d1fdaa5a4531a7f30a80c32ff9df
software.amazon.awscdk	iotanalytics	1.168.0		ba1c4fb07e6e8224d76ec8b4973d6af1ec2e5127
software.amazon.awscdk	iotanalytics	1.169.0		63e2b3f5a6f49c4f1573c66052ed8c69ddc1de02
software.amazon.awscdk	iotanalytics	1.17.0.DEVPREVIEW		74bc7e6f36f049761ba1a52bdd02c8c900f86384
software.amazon.awscdk	iotanalytics	1.17.1.DEVPREVIEW		e8c05ebb3cd229d55163d46f775ec2a375ef096a
software.amazon.awscdk	iotanalytics	1.170.0		6766b71652e8c291f5ed4d1b07d75a4856ef2e38
software.amazon.awscdk	iotanalytics	1.170.1		fbb0380dfb68955b5357b308336018ce79c7fbad
software.amazon.awscdk	iotanalytics	1.171.0		adde2bcfd8f9424c9924b2e6942aeb341037b912
software.amazon.awscdk	iotanalytics	1.172.0		7b93280f661cbc08867eaa5ac711c44f31a3d705
software.amazon.awscdk	iotanalytics	1.173.0		f137cbfc9715e7b72e837b742cd2fe05653070c8
software.amazon.awscdk	iotanalytics	1.174.0		4d5d296340711ee3e466b1f893f5f5f5fb104058
software.amazon.awscdk	iotanalytics	1.175.0		4a4ba27eb6610347df18da0845abda35f905fa3f
software.amazon.awscdk	iotanalytics	1.176.0		d0f4d37b260a4924c516ce80f9fa368b6526e179
software.amazon.awscdk	iotanalytics	1.177.0		259d37571d8d898f063b89d99a6bb784feb3b3bc
software.amazon.awscdk	iotanalytics	1.178.0		58612a25d07ad2f3d4da9cd40bb107a6daafe4e4
software.amazon.awscdk	iotanalytics	1.179.0		4fb331acf43ca34d4219263359f488d69989b486
software.amazon.awscdk	iotanalytics	1.18.0		0c6abef6172c2f0e0f27390de1dd39f5dc5f6392
software.amazon.awscdk	iotanalytics	1.180.0		61169757afb9b080a72b99b3ab84b832d75a26d3
software.amazon.awscdk	iotanalytics	1.181.0		145638ae7f800439a7fc0389630b76fd032bd848
software.amazon.awscdk	iotanalytics	1.181.1		f2d8a3807aaa8f145f68f05d49d874f0e73e4667
software.amazon.awscdk	iotanalytics	1.182.0		f85211338da576a3c7d17b6fb955475429b8f17f
software.amazon.awscdk	iotanalytics	1.183.0		13dcb50bd1eb0f665b38d69f88830fdb0d03e669
software.amazon.awscdk	iotanalytics	1.184.0		001fb53ffdf6b8b57925ef49ca8db75c0fee89f9
software.amazon.awscdk	iotanalytics	1.184.1		fd40da6d47533b28f4518c3d88728093f2fbd712
software.amazon.awscdk	iotanalytics	1.185.0		32b8abd59d82e4aa91601a1f2c20c6b12a1f464e
software.amazon.awscdk	iotanalytics	1.186.0		d077d1094ad5d489fa0c5e2de6cef665db101a05
software.amazon.awscdk	iotanalytics	1.186.1		422a16c51ec129288aef320c8e495c7d582da3c5
software.amazon.awscdk	iotanalytics	1.187.0		620e9fca75a307a4d5de0a54e3ee5f6adbc1905c
software.amazon.awscdk	iotanalytics	1.188.0		6c4250cfb18329983f831e59a65d43d562f6ba86
software.amazon.awscdk	iotanalytics	1.189.0		cdd807daaf3f38a7989d8d0f069fc7bf3d012f0a
software.amazon.awscdk	iotanalytics	1.19.0		5c7a1f33f510e53f20e4241be9d00d10aa9cf0eb
software.amazon.awscdk	iotanalytics	1.190.0		cd6dbdcb22172e81c80b33656c7dd4cc96def453
software.amazon.awscdk	iotanalytics	1.191.0		74b3a1259a8cf16575862b4f64f107d34592169b
software.amazon.awscdk	iotanalytics	1.192.0		17e5442c961edbf536909c27d50f868e549032da
software.amazon.awscdk	iotanalytics	1.193.0		766dc54f986a7d4d0ece2f9692d23e407791cd12
software.amazon.awscdk	iotanalytics	1.194.0		b572477aa88e4fb329b60b0f770d05bde890da23
software.amazon.awscdk	iotanalytics	1.195.0		e39f3824133876db5e30629fd805449863b4a497
software.amazon.awscdk	iotanalytics	1.196.0		630747d7e2a264f396f57f399cfcd70773c511f0
software.amazon.awscdk	iotanalytics	1.197.0		414d049c212350ebbac8ab8f51be4aec9b0b872d
