app.mustats.apolostudio	mpfilepicker-js	0.0.0		N/A
com.oracle.oci.sdk	oci-java-sdk-integration	1.25.3		8afde9a1e4f30c1ce038828e645b97562b2d456f
com.oracle.oci.sdk	oci-java-sdk-integration	1.25.4		50e327d4aed8a3db43cac23d4e45fd7ee0bf371d
com.oracle.oci.sdk	oci-java-sdk-integration	1.26.0		89c9bcbd8a577ea6a4c03b3c59899e697df71619
com.oracle.oci.sdk	oci-java-sdk-integration	1.27.0		9bbb7230f0ffbe4ea58cedc4b5d003df02b471e7
com.oracle.oci.sdk	oci-java-sdk-integration	1.27.1		6b6380a5959b173cab49612cfe64d4bb1af7e83b
com.oracle.oci.sdk	oci-java-sdk-integration	1.28.0		002116c2f5a34f4fca4613f607685224efe828a2
com.oracle.oci.sdk	oci-java-sdk-integration	1.29.0		721012ec8a74353403685320b09ed1d136594ddb
com.oracle.oci.sdk	oci-java-sdk-integration	1.30.0		a396b8d2c5732b45af72566eea874ea9c99be536
com.oracle.oci.sdk	oci-java-sdk-integration	1.31.0		43df14a575b352ba21f935bb8a008ccaea1e30de
com.oracle.oci.sdk	oci-java-sdk-integration	1.32.0		4e77015ad531c0f8b5eb4cff46f87a65dc115160
com.oracle.oci.sdk	oci-java-sdk-integration	1.32.1		ea5cca680ff3904d7b507c5390d86e1b792ce956
com.oracle.oci.sdk	oci-java-sdk-integration	1.32.2		bc9ee46baa0338868448e13aac12df09b71f6506
com.oracle.oci.sdk	oci-java-sdk-integration	1.33.0		2e5af32cad999d32d0669d9f1d660a5c14b18f8f
com.oracle.oci.sdk	oci-java-sdk-integration	1.33.1		c4415053d3308d84e5dea331ae92a3aaf17fb9f1
com.oracle.oci.sdk	oci-java-sdk-integration	1.33.2		47a41d1aa840bb949818fed285dcee772a9ef746
com.oracle.oci.sdk	oci-java-sdk-integration	1.34.0		15d29e794ff4f221f1965c44135a8b1608952a5d
com.oracle.oci.sdk	oci-java-sdk-integration	1.35.1		dbf7b0bffb4d56aed4ce7b524a7dfbf6e14988b3
com.oracle.oci.sdk	oci-java-sdk-integration	1.36.0		777347a9fc6464314fef15002320408d1a84500d
com.oracle.oci.sdk	oci-java-sdk-integration	1.36.1		69486e43afce960cac5f53c7287b0500a34f2455
com.oracle.oci.sdk	oci-java-sdk-integration	1.36.2		fbcb50c717ae97ce9891620d8c1bbbbec60506fd
com.oracle.oci.sdk	oci-java-sdk-integration	1.36.3		d11c90d6234544281231485c4dee7822339cc4aa
com.oracle.oci.sdk	oci-java-sdk-integration	1.36.4		60a542a8334c364341d1be7d04c4d354eef0c2b5
com.oracle.oci.sdk	oci-java-sdk-integration	1.36.5		64a3d12ccaba18fd95a1efe259bbdedea3839d9d
com.oracle.oci.sdk	oci-java-sdk-integration	1.37.0		55f39f4a175c3478347853613e1115a3d16f390e
com.oracle.oci.sdk	oci-java-sdk-integration	1.37.1		210b9de1b9443933d897e8ce127c8360414e9e13
com.oracle.oci.sdk	oci-java-sdk-integration	1.37.2		ff3eed90e7e7664d2b4dcba8e3c4e344f375408e
com.oracle.oci.sdk	oci-java-sdk-integration	1.9.3		df8c64fab5571ca5c2b86821f66f0b5f39b282ed
com.oracle.oci.sdk	oci-java-sdk-integration	1.9.4		c3cca1c157c77ce52e424645ec3b9da9dd00e067
com.oracle.oci.sdk	oci-java-sdk-integration	1.9.5		50f9ee5e0677885ef74c64263038f12957fdbca6
com.oracle.oci.sdk	oci-java-sdk-integration	2.0.0		f06a25cada6a9f6a22ff2fb423212aa6e212325e
com.oracle.oci.sdk	oci-java-sdk-integration	2.0.2		e8f2d9eaf0121d503757afc971c7e8b71ce705f5
com.oracle.oci.sdk	oci-java-sdk-integration	2.1.0		3cbb2e867352cb0b671e0634180d1a2b2b5c2f7c
com.oracle.oci.sdk	oci-java-sdk-integration	2.1.1		09b46b718912104250224dbf5517598389846941
com.oracle.oci.sdk	oci-java-sdk-integration	2.10.0		ab0e47305fd3f2d110b2eafc30e4ee2ae4f8c62e
com.oracle.oci.sdk	oci-java-sdk-integration	2.11.0		6257d1be7f8f9fe9e65dc9946469af06db0c8bcd
com.oracle.oci.sdk	oci-java-sdk-integration	2.11.1		8e2e1d7ad67e54234d4812bc59b3df0d8e8d4fdf
com.oracle.oci.sdk	oci-java-sdk-integration	2.12.0		ee531356effd604eabde41988c34ed86125f2042
com.oracle.oci.sdk	oci-java-sdk-integration	2.13.0		e52dee04806d403ac680bafb8662d59ba1e40d66
com.oracle.oci.sdk	oci-java-sdk-integration	2.13.1		426bf798e738d5c2aaf068351fd53cbae41bbd81
com.oracle.oci.sdk	oci-java-sdk-integration	2.14.0		549f02d08ee57a8218b2fbaa69966def236a07c6
com.oracle.oci.sdk	oci-java-sdk-integration	2.14.1		73933a2e302f8ad409d62c930a97e118a7ac534b
com.oracle.oci.sdk	oci-java-sdk-integration	2.15.0		da6c52b45b56c3452000fbe834df10c123e9d8b4
com.oracle.oci.sdk	oci-java-sdk-integration	2.16.0		b4752b34544faf3d96bbf689e39e11409fa634fe
com.oracle.oci.sdk	oci-java-sdk-integration	2.17.0		695f6e08fd0e84e678877c974b6fdbfcfbafe022
com.oracle.oci.sdk	oci-java-sdk-integration	2.18.0		322d1151edd35b5b6ebb57367d8434bfba00fb2c
com.oracle.oci.sdk	oci-java-sdk-integration	2.19.0		9210a91463305fdb8798bbd0c550191f577d731e
com.oracle.oci.sdk	oci-java-sdk-integration	2.19.1		7dc1ce27b25af0575b57526aa526d7a37d8be487
com.oracle.oci.sdk	oci-java-sdk-integration	2.2.0		147ad35ce89fe9bad69a5ad3c22c64cd9daeabd5
com.oracle.oci.sdk	oci-java-sdk-integration	2.20.0		0460c9685fef6f29ab1e53b45adc9332246afe89
com.oracle.oci.sdk	oci-java-sdk-integration	2.21.0		b6b80a2d652061e4f2aac752f960670c01903357
com.oracle.oci.sdk	oci-java-sdk-integration	2.22.0		85d90aaa386ba309e88d514648fc20a9a786dac1
com.oracle.oci.sdk	oci-java-sdk-integration	2.23.0		7257e0a1153f7de6581cf2fd63a8d2c6834a47bd
com.oracle.oci.sdk	oci-java-sdk-integration	2.24.0		ad2ca00f6e3dd35a24dd9c3762b9ca10be0b6be8
com.oracle.oci.sdk	oci-java-sdk-integration	2.25.0		dbb2f9044fee4c4040c795645de5cf39b1206163
com.oracle.oci.sdk	oci-java-sdk-integration	2.27.0		383a7a48278036fedcb153b325958c579587e6a6
com.oracle.oci.sdk	oci-java-sdk-integration	2.28.0		175d867ec97da3f107685f07679e1a267dbb3ab4
com.oracle.oci.sdk	oci-java-sdk-integration	2.29.0		032bcb3f78844ded81d74e4febf4063bddda3df5
com.oracle.oci.sdk	oci-java-sdk-integration	2.3.0		852ce6f84e0910bb0200c77fe4944f1405932aa9
com.oracle.oci.sdk	oci-java-sdk-integration	2.3.1		e3b72cfc2676aaee8e250f11bed53f0af48af372
com.oracle.oci.sdk	oci-java-sdk-integration	2.3.2		2e3af15bfd9fcea4482247cd117e15ffedbfbdfb
com.oracle.oci.sdk	oci-java-sdk-integration	2.30.0		b5c447836536e8b16b895d43dce33b4ab5dfb728
com.oracle.oci.sdk	oci-java-sdk-integration	2.31.0		bcae0bef82ab72d5a97dfbeeead8e435018dc860
com.oracle.oci.sdk	oci-java-sdk-integration	2.32.0		66b5b6b7a6d26153350dba591fef86e0b14e592d
com.oracle.oci.sdk	oci-java-sdk-integration	2.33.0		07f3e8907f76f8a6840c0a5b2599f2264c23b3ee
com.oracle.oci.sdk	oci-java-sdk-integration	2.34.0		c8eae2fd4903c676efb8024b91f8bc5277a95969
com.oracle.oci.sdk	oci-java-sdk-integration	2.35.0		d0fc7e884fd8520205b3d638fb7f09c0f931efca
com.oracle.oci.sdk	oci-java-sdk-integration	2.36.0		9f859fb8daf552f82f8e75266ca9798691fa8df6
com.oracle.oci.sdk	oci-java-sdk-integration	2.36.1		e8c0f5dddabe684bead530a55a011552bbe9e37c
com.oracle.oci.sdk	oci-java-sdk-integration	2.37.0		ce277f71e956ac2b9a46985b291fb2495f179a76
com.oracle.oci.sdk	oci-java-sdk-integration	2.38.0		8d372e31e028c0ad106654bfeddf7f64c3d87c33
com.oracle.oci.sdk	oci-java-sdk-integration	2.39.0		1f0eecdd21592646e37c37eb46a1de53042740f8
com.oracle.oci.sdk	oci-java-sdk-integration	2.4.0		d29d39960dda7a4a4897c797a556f2cfdcf61800
com.oracle.oci.sdk	oci-java-sdk-integration	2.4.1		e2b58f78647c956d5d344a7d3f31ad99c716dfc9
com.oracle.oci.sdk	oci-java-sdk-integration	2.4.2		002accc421e5a82656abcf9df4dde4ec711bb680
com.oracle.oci.sdk	oci-java-sdk-integration	2.40.0		71357bd06d2ad2390e4387d04071959669bd0bfd
com.oracle.oci.sdk	oci-java-sdk-integration	2.41.0		38dc8bee2fedcbe25d3f1aeb30935ff4baa9299c
com.oracle.oci.sdk	oci-java-sdk-integration	2.41.1		a05c9b21a853c98228b2164aaf45cf714ade99b3
com.oracle.oci.sdk	oci-java-sdk-integration	2.42.0		e0e3a5401e6caa348186a02877ec75a40c249cb4
com.oracle.oci.sdk	oci-java-sdk-integration	2.43.0		7436f04c464c8df8e27acd72377edca39d5d8985
com.oracle.oci.sdk	oci-java-sdk-integration	2.44.0		05c67833eed5df8e5b0f5832b1ab83eddc19ef68
com.oracle.oci.sdk	oci-java-sdk-integration	2.45.0		2db48d6842774fc99582f4821f53668c9e2c721c
com.oracle.oci.sdk	oci-java-sdk-integration	2.46.0		639802915cc640c47e5c331a8b41d17580c2b146
com.oracle.oci.sdk	oci-java-sdk-integration	2.47.0		58172d1c68e53ecb1855be7ba47cc2376cd9403a
com.oracle.oci.sdk	oci-java-sdk-integration	2.48.0		fffd1f102a00fc6bc6063a5afa63900003924296
com.oracle.oci.sdk	oci-java-sdk-integration	2.49.0		5e68f75902b88e2480b7a159bc9c718c788fca2f
com.oracle.oci.sdk	oci-java-sdk-integration	2.49.1		5b6b242922ed876a0595ca3f96507559f6fe5861
com.oracle.oci.sdk	oci-java-sdk-integration	2.5.0		cd5f51a656ab4840c2ef7a8bad8d4dc6c4780916
com.oracle.oci.sdk	oci-java-sdk-integration	2.5.1		a1beaec649b7c936c64ece3829b6d70066943a72
com.oracle.oci.sdk	oci-java-sdk-integration	2.50.0		b889273187ee9fbf0e3181ab7f970ac04d76fc6e
com.oracle.oci.sdk	oci-java-sdk-integration	2.51.0		f4d370d8e8b64ba1ca7a35a7beb3c0504113588a
com.oracle.oci.sdk	oci-java-sdk-integration	2.51.1		59e947fea31ca343d3677b906d5bd0aa1c6d0635
com.oracle.oci.sdk	oci-java-sdk-integration	2.51.2		3c42338bdb6694d35a3ca22ed14a092f463c8189
com.oracle.oci.sdk	oci-java-sdk-integration	2.51.3		5b620e26d67b0764c166b03f64392d14fed6b037
com.oracle.oci.sdk	oci-java-sdk-integration	2.52.0		c4710b62045075652df887ac51920065f09e0a4c
com.oracle.oci.sdk	oci-java-sdk-integration	2.53.0		8e1581bc5997136d82d695491ccc7ba8cdf52d94
com.oracle.oci.sdk	oci-java-sdk-integration	2.54.0		87f075152cb3bb367ba87cc99fbb2e4e46a6cf9b
com.oracle.oci.sdk	oci-java-sdk-integration	2.54.1		37637472ebf94e504b38b498b1f53411a266ee33
com.oracle.oci.sdk	oci-java-sdk-integration	2.55.0		7f8c60d793aacf6a7b2181f141d556a77ee2fe51
com.oracle.oci.sdk	oci-java-sdk-integration	2.56.0		efdb064f4254ddf4eaa39b4f0cc182466d59fc39
com.oracle.oci.sdk	oci-java-sdk-integration	2.57.0		796d3b8360e7d144d611415ed9234b42ad38a21f
com.oracle.oci.sdk	oci-java-sdk-integration	2.57.1		296a8ebe9cf5ee56cc848e6afa6ade487ae1d119
com.oracle.oci.sdk	oci-java-sdk-integration	2.58.0		99f4fa4843eeba99c27ab17e515338f1debb6238
com.oracle.oci.sdk	oci-java-sdk-integration	2.59.0		7e2d158405b8c20066e3e1e2997d869dad5ebec4
com.oracle.oci.sdk	oci-java-sdk-integration	2.6.0		8ab5fe817213659d61083d3c81c659bf4c668ef9
com.oracle.oci.sdk	oci-java-sdk-integration	2.60.0		d601f6325d47006e3c5c13bbb4810e3d804fa3fa
com.oracle.oci.sdk	oci-java-sdk-integration	2.60.1		a86248817fd51a930e0c11bc918c484ec54a54db
com.oracle.oci.sdk	oci-java-sdk-integration	2.61.0		7fcf98c926d5ac72d4646538ff1f27af8c7b9408
com.oracle.oci.sdk	oci-java-sdk-integration	2.61.1		49286bcf697a145d3ae27b72ac44607b4afb6cc7
com.oracle.oci.sdk	oci-java-sdk-integration	2.62.0		574c1af609d1bb8634ce53c684da15bd86642db4
com.oracle.oci.sdk	oci-java-sdk-integration	2.63.0		dba351fdf7133797025bb86a7d96d9a69d360f19
com.oracle.oci.sdk	oci-java-sdk-integration	2.64.0		5155669b0d63cfb8770d3c02f38517d649f527c4
com.oracle.oci.sdk	oci-java-sdk-integration	2.64.1		26404a967389722f3b34c2e37065bbd8bbe2a3f2
com.oracle.oci.sdk	oci-java-sdk-integration	2.65.0		2bc4dcb1944860175a836ce260c4d7a7a3d482e5
com.oracle.oci.sdk	oci-java-sdk-integration	2.65.1		2542b3ce391166a50dc48f100c30eb482bc00cfb
com.oracle.oci.sdk	oci-java-sdk-integration	2.66.0		b6476c0ba864d2cd046ddfb77020f4f621df1d08
com.oracle.oci.sdk	oci-java-sdk-integration	2.7.0		df4422c912340810d5336b41fce2dd38f1464052
com.oracle.oci.sdk	oci-java-sdk-integration	2.7.1		91ff9540b6c2c9c6822491954cdc3c91e6bd14e7
com.oracle.oci.sdk	oci-java-sdk-integration	2.7.2		0d64352a2107fe165f5cf0d7d6a2574480cf2bd8
com.oracle.oci.sdk	oci-java-sdk-integration	2.72.0		b95de136682d0eacd099d91cf5632de2fb784a0e
com.oracle.oci.sdk	oci-java-sdk-integration	2.73.0		882348f14ec340ebba7dfc1c7d5a307f88a24f80
com.oracle.oci.sdk	oci-java-sdk-integration	2.79.0		9ccc4d05772cf1fdfb3d911af2f19d721c795799
com.oracle.oci.sdk	oci-java-sdk-integration	2.8.0		912540951914b271d2e5582525903693f668f72e
com.oracle.oci.sdk	oci-java-sdk-integration	2.8.1		fdcc6e6f734fb0ba01f61979e6d7d265f41c8136
com.oracle.oci.sdk	oci-java-sdk-integration	2.81.0		f6643ecc95779f4df5ad18f9c8f9ea5bb1f0726d
com.oracle.oci.sdk	oci-java-sdk-integration	2.82.0		18b63100bbfc337f10dbcc121557726a2ecc45a8
com.oracle.oci.sdk	oci-java-sdk-integration	2.9.0		914d50b051031e68e07436aa9585b43474b7bd1a
com.oracle.oci.sdk	oci-java-sdk-integration	3.0.0		4f8c80b40012e3390add16cc9b2a685fe21fdbe4
com.oracle.oci.sdk	oci-java-sdk-integration	3.0.0-beta1		1a329771ae2505fcb37bd1754e840e8df652dece
com.oracle.oci.sdk	oci-java-sdk-integration	3.0.0-beta2		1257478d058c0bfc52e8a9f08a453c948bf45e81
com.oracle.oci.sdk	oci-java-sdk-integration	3.0.1		d4101b26db00156239cdbacee80e994fd441dd7a
com.oracle.oci.sdk	oci-java-sdk-integration	3.1.0		d1d55197b7824e3819ebc9cfb24f751044dd8c1a
com.oracle.oci.sdk	oci-java-sdk-integration	3.10.0		02088bda6271643df5363286e7cf9a568d4bdf8f
com.oracle.oci.sdk	oci-java-sdk-integration	3.11.0		39b66c2a4e84d7c9cbc96200f5a79a30b6f55e10
com.oracle.oci.sdk	oci-java-sdk-integration	3.12.0		0669d34b4e77f524be39f7dc42ba7685bd4d61fd
com.oracle.oci.sdk	oci-java-sdk-integration	3.12.1		10f6c7e07c29d23f9fae1f70a3a784eb65f57547
com.oracle.oci.sdk	oci-java-sdk-integration	3.13.0		199c383f5e8fb03762282675e9e4ce7293ce87df
com.oracle.oci.sdk	oci-java-sdk-integration	3.13.1		eb2cd5f70aed1dcd37fc77d01c179c79cebb2721
com.oracle.oci.sdk	oci-java-sdk-integration	3.14.0		c7890134ee9ff9e741e3ed6c1feb8a4f6c10c7a0
com.oracle.oci.sdk	oci-java-sdk-integration	3.15.0		7bf90cf6eed0a63049677d2c36b7f9cfc804a1aa
com.oracle.oci.sdk	oci-java-sdk-integration	3.16.0		1dff1888de7ca24dacede87629117c7d796180cd
com.oracle.oci.sdk	oci-java-sdk-integration	3.16.1		fdfe1822c80bd4eacb805e51d15abe83696e9374
com.oracle.oci.sdk	oci-java-sdk-integration	3.17.0		0957fd70fc618a727b470ed987dd111d33dd3bfe
com.oracle.oci.sdk	oci-java-sdk-integration	3.17.1		f706126df6da1baf97cd9ba523c4324672bd6876
com.oracle.oci.sdk	oci-java-sdk-integration	3.18.0		abb631ff4cb3830c41f8d1f6a6ec2c88d9717d96
com.oracle.oci.sdk	oci-java-sdk-integration	3.19.0		50be938497a3d2112f7b0edcd81abcc43146ba71
com.oracle.oci.sdk	oci-java-sdk-integration	3.2.0		9ce4757ef0c46ae4dd53e91acedbde5d15e25a33
com.oracle.oci.sdk	oci-java-sdk-integration	3.2.1		95a4648add70686229c3040ce8d82cf3cbf48107
com.oracle.oci.sdk	oci-java-sdk-integration	3.2.2		fd02b8e18bfc6360b158d83fbb507b97f1683e08
com.oracle.oci.sdk	oci-java-sdk-integration	3.2.3		1f754730fabdc0bfb87e0581afb204a794b50d18
com.oracle.oci.sdk	oci-java-sdk-integration	3.20.0		c21366d71bbdac149c67d46226a411addbc0d81d
com.oracle.oci.sdk	oci-java-sdk-integration	3.21.0		d5960d82fb570b3a7bde98993196073883674c72
com.oracle.oci.sdk	oci-java-sdk-integration	3.22.0		dd0b9964a364dce8254e44d4c0488bdf9e6379a9
com.oracle.oci.sdk	oci-java-sdk-integration	3.23.0		367b703e477aa23e0d1cdfa6d9ead1ce0d86c8be
com.oracle.oci.sdk	oci-java-sdk-integration	3.23.1		92c67b43c0fd00ee4b64f3bea198fb4f8bbf4ea1
com.oracle.oci.sdk	oci-java-sdk-integration	3.23.2		2caecbdbe66882c6ac6d13d919f6b95594285f1a
com.oracle.oci.sdk	oci-java-sdk-integration	3.24.0		c185ef723ae606f48285ff61a55ee6b95b8f5df1
com.oracle.oci.sdk	oci-java-sdk-integration	3.25.0		a9fcdb9a508bdaa0084c026220b2308333eba5c7
com.oracle.oci.sdk	oci-java-sdk-integration	3.25.1		eb433f14e90fa9fba7a45b607b996e5ea210c782
com.oracle.oci.sdk	oci-java-sdk-integration	3.25.2		d6fdd47582bff5abed6724a0ea42983d3f491b56
com.oracle.oci.sdk	oci-java-sdk-integration	3.25.3		292d33327e8d498e3646fdf5166b50b75e92be17
com.oracle.oci.sdk	oci-java-sdk-integration	3.25.4		78a7b10a3a54e458b7638c800cfb0e851e46373a
com.oracle.oci.sdk	oci-java-sdk-integration	3.26.0		9fd6a2283d0dab3f7f102692c68a65d18f347471
com.oracle.oci.sdk	oci-java-sdk-integration	3.27.0		b9634a62f610fd4f8d01ccf2aeb7557123d0ad49
com.oracle.oci.sdk	oci-java-sdk-integration	3.28.0		2b510161a8b97548f916715b91e976ef863d0482
com.oracle.oci.sdk	oci-java-sdk-integration	3.28.1		55b6317646dc37fb130efe5c1870bf781862a6ca
com.oracle.oci.sdk	oci-java-sdk-integration	3.29.0		bdaeebbcb0dbe880c78cfc037e3226d43af9f718
com.oracle.oci.sdk	oci-java-sdk-integration	3.3.0		bb4d0fc632da683ab4a229595321c6bcd60c61ff
com.oracle.oci.sdk	oci-java-sdk-integration	3.30.0		d319d067e24ec0d557b199e4e778c07eee630ef2
com.oracle.oci.sdk	oci-java-sdk-integration	3.31.0		86296e82dfc40d1ccf2361e3e29a33f3b2dbd18e
com.oracle.oci.sdk	oci-java-sdk-integration	3.31.1		5e6edae5c959e775a532990b1d10eb7bc4bf0061
com.oracle.oci.sdk	oci-java-sdk-integration	3.32.0		d27a6e7f29e3aef58bacffeecb6d3601a10722de
com.oracle.oci.sdk	oci-java-sdk-integration	3.32.1		14e8362f81f47bd3aeea86d1c06e640e842d0cbf
com.oracle.oci.sdk	oci-java-sdk-integration	3.33.0		8d0914bddf2f662e881e66dfeba2e2291010574e
com.oracle.oci.sdk	oci-java-sdk-integration	3.34.0		275648a2ee753dac4ca848eaa755e9724fbeb261
com.oracle.oci.sdk	oci-java-sdk-integration	3.34.1		86a90928f3b506e9e3beec23ecc9d4f2ebcd86d6
com.oracle.oci.sdk	oci-java-sdk-integration	3.35.0		912c727f6fbaa22fca200087d206d017ec6f91b1
com.oracle.oci.sdk	oci-java-sdk-integration	3.36.0		e37b3178706701802d787c7bf53c955a805a5a9b
com.oracle.oci.sdk	oci-java-sdk-integration	3.37.0		a7e17d5d2f96348cbd3d5c0988c7b251d815e7b4
com.oracle.oci.sdk	oci-java-sdk-integration	3.37.1		6f7081288464622934e142f99bde7cfb43f742f6
com.oracle.oci.sdk	oci-java-sdk-integration	3.37.2		77c4e2482fcfeaa4c057d5a998b8acb22d82df24
com.oracle.oci.sdk	oci-java-sdk-integration	3.38.0		481facfdb986356d3f1d5ceace6cd8a08bcda6b5
com.oracle.oci.sdk	oci-java-sdk-integration	3.39.0		ebe52e2b6915ab16f2069f7c51cd3eaa833681ac
com.oracle.oci.sdk	oci-java-sdk-integration	3.39.1		a62663494215a595d126506267b7d6286070645c
com.oracle.oci.sdk	oci-java-sdk-integration	3.39.2		b7ee9caa2c6f09d0b9ae79d2f59b4fcb3e4a77df
com.oracle.oci.sdk	oci-java-sdk-integration	3.4.0		7aa53268d81ab33326ad623b80be217a41df531e
com.oracle.oci.sdk	oci-java-sdk-integration	3.40.0		163b9f3f733e7b82f709de8ec133f807a715cfe0
com.oracle.oci.sdk	oci-java-sdk-integration	3.41.0		b29b43ef6efb440056ed68ee6d8ebfbb057df199
com.oracle.oci.sdk	oci-java-sdk-integration	3.41.1		e41d8161da9efa1c6a431ab2fa21d5dd4913d2e5
com.oracle.oci.sdk	oci-java-sdk-integration	3.41.2		5bab5351cdcd253547bcbce0e0b7e12ddc010744
com.oracle.oci.sdk	oci-java-sdk-integration	3.41.3		c7c176eee9a95d6505d519cb65bea4fb57a5bb94
com.oracle.oci.sdk	oci-java-sdk-integration	3.42.0		288f2670093af63912912828261c6b0f4aa6a718
com.oracle.oci.sdk	oci-java-sdk-integration	3.43.0		0f809abdb32a4852171aa3996fd9a8b758a8939b
com.oracle.oci.sdk	oci-java-sdk-integration	3.43.1		890483d92f54027d435bb0fa66444a70add1dbe9
com.oracle.oci.sdk	oci-java-sdk-integration	3.43.2		e5d6a48f12fad5b7d4f53433652ddfa25c1944c2
com.oracle.oci.sdk	oci-java-sdk-integration	3.44.0		52a2fbf2e0d18715523fa1b9dba098bb320d4de8
com.oracle.oci.sdk	oci-java-sdk-integration	3.44.1		533ede79de7bcb226578d0bfa250ac98281f94c8
com.oracle.oci.sdk	oci-java-sdk-integration	3.44.2		7085edda810d92f1f514f7309995a4ce3da85503
com.oracle.oci.sdk	oci-java-sdk-integration	3.44.3		de472d165de86d580cffc449f6531206f8538ff7
com.oracle.oci.sdk	oci-java-sdk-integration	3.44.4		af8810de5b635fd0284c94e1f5f78d90f8641edf
com.oracle.oci.sdk	oci-java-sdk-integration	3.45.0		ad5f2edf949f1311357493d752fbd91da1c4edce
com.oracle.oci.sdk	oci-java-sdk-integration	3.46.0		62b8afd5786e9a4f17f3d74777e728d216939224
com.oracle.oci.sdk	oci-java-sdk-integration	3.46.1		ebfa0f169ecb87ace16c41bd127813f3d2d3cbc8
com.oracle.oci.sdk	oci-java-sdk-integration	3.47.0		150463242b9a51bf5612602e342fce0f82419e93
com.oracle.oci.sdk	oci-java-sdk-integration	3.48.0		4aec3657e731bf088780bac357b623f308dc4309
com.oracle.oci.sdk	oci-java-sdk-integration	3.49.0		a2f2e71ac145b4643ffbf68f3dc9eb5abb2f6651
com.oracle.oci.sdk	oci-java-sdk-integration	3.5.0		c13cc2ec9257c55dacb8c85858d0bd7f91ceddfc
com.oracle.oci.sdk	oci-java-sdk-integration	3.50.0		84d7d32d41e684e95a4f64cf5bdfd571c7370fa9
com.oracle.oci.sdk	oci-java-sdk-integration	3.50.1		0878348350615a1820df2335137ab240f5d6b65e
com.oracle.oci.sdk	oci-java-sdk-integration	3.50.2		e8f45d74c3364771a8b90736a92a4eb67affcddd
com.oracle.oci.sdk	oci-java-sdk-integration	3.51.0		b9a775854fb20d2b589194d8c2d15416d939cbfd
com.oracle.oci.sdk	oci-java-sdk-integration	3.52.0		c8200da7ca5a44be168a2796722f8749f36639ee
com.oracle.oci.sdk	oci-java-sdk-integration	3.52.1		be2765ee6ea0853d401726948af272f520d0f8ca
com.oracle.oci.sdk	oci-java-sdk-integration	3.53.0		b358fe83d63056a731a9250433ff5c2cd248786f
com.oracle.oci.sdk	oci-java-sdk-integration	3.53.1		2612e4f51bb01f8d6b55bd9cd335d2feb5cd46ed
com.oracle.oci.sdk	oci-java-sdk-integration	3.54.0		cea59ee05ea8f1bdf91746bf1f05c9a179117607
com.oracle.oci.sdk	oci-java-sdk-integration	3.55.0		22eb905cc2a3e6b6d48247662b0e62ab78f92132
com.oracle.oci.sdk	oci-java-sdk-integration	3.55.1		6b7b0b2c8baeb09a8af8e75219359c214768461a
com.oracle.oci.sdk	oci-java-sdk-integration	3.55.2		e036da5c330accd714fc7eac601e2926bd2cd246
com.oracle.oci.sdk	oci-java-sdk-integration	3.55.3		3994fa534e6484757a1132b37902f5f8ddffd283
com.oracle.oci.sdk	oci-java-sdk-integration	3.56.0		239e1c6c9f676f4fa5137fdabe5fbeacf81b6a32
com.oracle.oci.sdk	oci-java-sdk-integration	3.57.0		70fdd323b1c98d952cc2681cdb95959695b7b0eb
com.oracle.oci.sdk	oci-java-sdk-integration	3.57.1		b37ef3d5dd03004cc72841675231fd68254f8401
com.oracle.oci.sdk	oci-java-sdk-integration	3.57.2		39d64472ff3892ed8e04bf30feaa28fde39089b2
com.oracle.oci.sdk	oci-java-sdk-integration	3.58.0		fe25bec79ca5d42521e938ee3a725d2e8bd7da9c
com.oracle.oci.sdk	oci-java-sdk-integration	3.59.0		d90cf449be129252f6959b4e04e92a40e61b7e7e
com.oracle.oci.sdk	oci-java-sdk-integration	3.6.0		54127a45afae45d342558b9160823a9549ffc0b9
com.oracle.oci.sdk	oci-java-sdk-integration	3.60.0		c3966348d3f29fb80f64667960254efae8a1676d
com.oracle.oci.sdk	oci-java-sdk-integration	3.61.0		557ddadb465331f2290a6c40f82c553cd05069bb
com.oracle.oci.sdk	oci-java-sdk-integration	3.62.0		335a1056be253f3c5e4bc59cc3ce40aa02ec26c3
com.oracle.oci.sdk	oci-java-sdk-integration	3.62.1		eea36a25ce4db37d2d83ecd9ac8aa6017a36152c
com.oracle.oci.sdk	oci-java-sdk-integration	3.63.0		e90512a6235e1637c8d1eb5149c9bf101c778ec3
com.oracle.oci.sdk	oci-java-sdk-integration	3.63.1		c4b58079ba34f1bea632d4811e017d67ed443a54
com.oracle.oci.sdk	oci-java-sdk-integration	3.63.2		f6a025969e5083752635c3c67ee61882b119f5a4
com.oracle.oci.sdk	oci-java-sdk-integration	3.63.3		e0b86014a730ed3ef19468b8a0795ceb8b1b0c9a
com.oracle.oci.sdk	oci-java-sdk-integration	3.7.0		d5ba9b3780f36dcf7821114ee9d325d243497721
com.oracle.oci.sdk	oci-java-sdk-integration	3.8.0		a0a4d953ab88ba65067e4d1772001492f09c3d5e
com.oracle.oci.sdk	oci-java-sdk-integration	3.9.0		31147318dacd4cf615033695251bba7938a38677
com.oracle.oci.sdk	oci-java-sdk-integration	3.9.1		862f15fb981de9c599eb05b8af679b65d3846fdd
com.orhanobut.tracklytics	tracklytics-runtime	0.10		N/A
com.orhanobut.tracklytics	tracklytics-runtime	0.11		N/A
com.orhanobut.tracklytics	tracklytics-runtime	0.12		N/A
