ai.tecton	http-client	1.0.0b1		N/A
org.drools	guvnor-repository-connector-jackrabbit	5.3.4.Final		e4c85b93975115b4d1a3612f15e03688c5645843
org.drools	guvnor-repository-connector-jackrabbit	5.3.5.Final		3fec0c69b4caa598a6aab9b1ba4ca6fb8bddd5c1
org.drools	guvnor-repository-connector-jackrabbit	5.4.0.Beta1		915208bc6ed59d259a016e98e73867c8e710b00f
org.drools	guvnor-repository-connector-jackrabbit	5.4.0.Beta2		5599fcbe4b5f63e333d52b80a80f0f264091fcaa
org.drools	guvnor-repository-connector-jackrabbit	5.4.0.CR1		9e5188a478e559cef98ce11a704e5192f1e0036b
org.drools	guvnor-repository-connector-jackrabbit	5.4.0.Final		f39515445793cdbc9a20d44ec6c078ae1ec6e069
org.drools	guvnor-repository-connector-jackrabbit	5.5.0.Beta1		101d12ef4c4be0d8f8654509a85265679e96433b
org.drools	guvnor-repository-connector-jackrabbit	5.5.0.CR1		9fb14618d489543ab4f1d782c5f28db715f884b4
org.drools	guvnor-repository-connector-jackrabbit	5.5.0.Final		e19c1ebde8990e23bd12791ba1d5c4bebc9e192a
org.drools	guvnor-repository-connector-jackrabbit	5.6.0.CR1		4faf2418c87900d5686ac3ab040bcffa157017a2
org.drools	guvnor-repository-connector-jackrabbit	5.6.0.Final		07e2bccc1327a345c1266817b257106dc9eac767
org.eclipse.wst.command	env	1.0.204-v200708202226		6e48d3f105eb1e1b9c4f8f9c5c2e41d567125b8c
org.eclipselabs.osgi-http-service-utils	org.eclipselabs.osgi-http-service-utils.internal	0.2.0		a8a956344ec4b993d75e048ece67993ac2abd5e7
org.eclipselabs.osgi-http-service-utils	org.eclipselabs.osgi-http-service-utils.internal	0.3.0		a98dccea0163205dcb1dc9c63ecf1b26dbcc2982
org.eclipselabs.osgi-http-service-utils	org.eclipselabs.osgi-http-service-utils.internal	0.3.1		858684af4a892ab3eb543edbd9b1f720eafd21e5
org.eclipselabs.osgi-http-service-utils	org.eclipselabs.osgi-http-service-utils.internal	0.3.2		0bb17f5bc744b035f48dc2853ba8a3c5dc6588f1
org.eclipselabs.osgi-http-service-utils	org.eclipselabs.osgi-http-service-utils.internal	0.4.0		3210f0388428dade59aaeb55258ca50d1c08cfe8
org.fcrepo.transform	fcrepo-transform	4.5.0		9e51014b4be5200bf02d3b15674a95c77ecffe7b
org.fcrepo.transform	fcrepo-transform	4.5.1		71ca90c947cbdcd64d1f7bf7ce140787230dc64f
org.fcrepo.transform	fcrepo-transform	4.6.0		887b9896c59f56b1e8c0a09e54765cd0cd85c5fb
org.fcrepo.transform	fcrepo-transform	4.6.1		68bc1035bf8c75e00d1bce45f16fd116368483e8
org.fcrepo.transform	fcrepo-transform	4.6.2		89e580d5ba038b7c6eee6a31f2943bc5bebe6c5e
org.jclouds.provider	aws-cloudwatch	1.2.0		9d0925c3f09fe67f71ceaa9553a733e46444592b
org.jclouds.provider	aws-cloudwatch	1.2.1		937d97c40c934da9222f74a70312cec1e37d0d0d
org.jclouds.provider	aws-cloudwatch	1.2.2		646f0519fb7bbd42a104403193f2bbad9921fc7b
org.jclouds.provider	aws-cloudwatch	1.3.0		ee67328c88486b001bbb573e08fbfd5d250298a6
org.jclouds.provider	aws-cloudwatch	1.3.0-rc-1		7d6a6d4687ab8785713ed04c5380215b2c91cb94
org.jclouds.provider	aws-cloudwatch	1.3.0-rc-2		af523d540ce85a0f793308f1f1df8a71aa527965
org.jclouds.provider	aws-cloudwatch	1.3.1		64e4030b8d0ad1c83138580a6586abb7c363fe23
org.jclouds.provider	aws-cloudwatch	1.3.2		3af0bb0c5010f4e8b899f265d56c355629fe5550
org.jclouds.provider	aws-cloudwatch	1.4.0		edc22b0e0be366d55bc05cad6c09c1c9b50ef05b
org.jclouds.provider	aws-cloudwatch	1.4.0-rc.1		050e279b2f72499f0f46cd3808592ea23783950d
org.jclouds.provider	aws-cloudwatch	1.4.0-rc.2		803a43701f4d62f82896e66f14c5a76a924fc44e
org.jclouds.provider	aws-cloudwatch	1.4.0-rc.3		46d8f5a9156e0ba8688b8267ae634597a07f37da
org.jclouds.provider	aws-cloudwatch	1.4.1		6839752aa8ebf75ab8dd89515f4c45c789f12779
org.jclouds.provider	aws-cloudwatch	1.4.2		5bd939319410e1455f0022d50106e562c3cd5630
org.jclouds.provider	aws-cloudwatch	1.5.0		5027a930d6a1c3f862546a457dba3393eaf4faff
org.jclouds.provider	aws-cloudwatch	1.5.0-alpha.1		eb1876edbc527f09c1c323c733454e063e4f0029
org.jclouds.provider	aws-cloudwatch	1.5.0-alpha.2		dcf7ae193e4cdea96d6246a4d12703f78fdf7ea4
org.jclouds.provider	aws-cloudwatch	1.5.0-alpha.3		f48e7e1a05804aa1f5713fffb6617ef3e754fb3d
org.jclouds.provider	aws-cloudwatch	1.5.0-alpha.4		0a09196e77def520d4a8e6edff5491f1c1f048fb
org.jclouds.provider	aws-cloudwatch	1.5.0-alpha.5		144e038679536c466ab73981544707c687321f8b
org.jclouds.provider	aws-cloudwatch	1.5.0-alpha.6		cdbfe7de9d669c5db0a5ec165eba980e3e4828a6
org.jclouds.provider	aws-cloudwatch	1.5.0-beta.1		c05783b1dad56b9b3a3493f47f9c70cfb06500a1
org.jclouds.provider	aws-cloudwatch	1.5.0-beta.10		307d312c93d716b6b7e957fdc40a6ae099e80a35
org.jclouds.provider	aws-cloudwatch	1.5.0-beta.11		d9751d898afb08b78ef115fa7edac7ba34687b96
org.jclouds.provider	aws-cloudwatch	1.5.0-beta.2		304e4dfed21e1ef6f6d71f513cfbb787788f979d
org.jclouds.provider	aws-cloudwatch	1.5.0-beta.3		51a6479be2a9b6ba9815094616d3d28a7cbadd2a
org.jclouds.provider	aws-cloudwatch	1.5.0-beta.4		c9c9edc2792cc5f94ec4fabde661784a825549a2
org.jclouds.provider	aws-cloudwatch	1.5.0-beta.5		4b3bfecd67aa0a806102fe0c9fe52c5ea78f2764
org.jclouds.provider	aws-cloudwatch	1.5.0-beta.6		bc40db793f5578903689adac2943aa5d9c2cf5df
org.jclouds.provider	aws-cloudwatch	1.5.0-beta.7		d6b7b479ffcfd761d9b6cdf725e7f929a604ddee
org.jclouds.provider	aws-cloudwatch	1.5.0-beta.8		29e85dc7a5a5b178c3e57147659c68379aa3fec7
org.jclouds.provider	aws-cloudwatch	1.5.0-beta.9		4d80d3ff2d72673cb28c7e46bb097689aaba3fb2
org.jclouds.provider	aws-cloudwatch	1.5.0-rc.1		68bf4745dd1916f5b1463ac3ffcf7b1979d7551f
org.jclouds.provider	aws-cloudwatch	1.5.1		6ac3c3c745b10a420285ede9caed68846d2c6054
org.jclouds.provider	aws-cloudwatch	1.5.10		a9a2c940ddd89b1767e89ec49195a09637236290
org.jclouds.provider	aws-cloudwatch	1.5.2		93a0d1333d5c1aaa8e7cc9b97272e9fe4d0c2081
org.jclouds.provider	aws-cloudwatch	1.5.3		336f682c465154da5628599cb13e2881a576ba10
org.jclouds.provider	aws-cloudwatch	1.5.4		123f1eb51c6d20824e16b3098bc620856b21dd97
org.jclouds.provider	aws-cloudwatch	1.5.5		5881cb9c815f8210a2a2ac2dbc38cb0fc65b3c96
org.jclouds.provider	aws-cloudwatch	1.5.6		c26f104672ab36524ff105d9e9a18f241a089a18
org.jclouds.provider	aws-cloudwatch	1.5.7		a44b29c5635b9e811edf52277afda361e324944b
org.jclouds.provider	aws-cloudwatch	1.5.8		fe67e13594f7e0990f5e4bedd2433852e6a820b5
org.jclouds.provider	aws-cloudwatch	1.5.9		741141ec350dc3bc826d47141fda7b79948b753f
org.jclouds.provider	aws-cloudwatch	1.6.0		ebe69d597306be088f05b887bfd76120ca5d8854
org.jclouds.provider	aws-cloudwatch	1.6.0-alpha.1		63932ec8a5ff7d1c2de50537aeca9f47588ed543
org.jclouds.provider	aws-cloudwatch	1.6.0-alpha.2		67a87b0c0274b1e7c8e0c764bdaf537539b195a3
org.jclouds.provider	aws-cloudwatch	1.6.0-alpha.3		9ac971cc82a0094e722c198e82c686f9aaaf8d76
org.jclouds.provider	aws-cloudwatch	1.6.0-alpha.4		a4b136c8e8d4e84e08c37c1c91a89f6726b54e42
org.jclouds.provider	aws-cloudwatch	1.6.0-rc.1		a01680010e4f67cb40e6cff5fd1fb3b23b523619
org.jclouds.provider	aws-cloudwatch	1.6.0-rc.2		fbe85bf9583c060188f2504695ca753561f5c48a
org.jclouds.provider	aws-cloudwatch	1.6.0-rc.3		485cee7528e11828653eca8b4558108310280b71
org.jclouds.provider	aws-cloudwatch	1.6.0-rc.4		027c37355badcbd0b9a39b6441dd124ee28fcb8c
org.jclouds.provider	aws-cloudwatch	1.6.0-rc.5		4520f2bc3cc64ba59eeb38c6c90a37d84c1a722c
org.jcuda	jcurand-natives	0.8.0		c61aeec7bc62c01fa5fa646df966795007781aac
org.jcuda	jcurand-natives	0.8.0	apple-x86_64	c1764c7af229aaef958062e3b063a67f45c378af
org.jcuda	jcurand-natives	0.8.0	linux-ppc_64	2bc0e3e9dafb0954b2d38a395dd836d9c30e7029
org.jcuda	jcurand-natives	0.8.0	linux-x86_64	1d0da860346cc535507e4891663254574d89a9e6
org.jcuda	jcurand-natives	0.8.0	windows-x86_64	d42bb9bf03efda2599adb9c93e4d58b5e8aec0dc
org.jcuda	jcurand-natives	0.9.0		afa9b2066b19bfdcaff6e5c9177405c905fea532
org.jcuda	jcurand-natives	0.9.0	linux-x86_64	cf2ae3fe11c274e1fc12cf1002a48ff8a942f948
org.jcuda	jcurand-natives	0.9.0	windows-x86_64	390816b99ee9a1c9efd6411cbfa2ac66807eb3ab
org.jcuda	jcurand-natives	0.9.0b		b1bc3252776e7c4b8de1568607ac4c844e71936b
org.jcuda	jcurand-natives	0.9.0b	linux-x86_64	183df5cbcbbc576b6e8eee0c460053fe6297d524
org.jcuda	jcurand-natives	0.9.0b	windows-x86_64	d0ac3aa5a02b26df2391db26d57ba854eda0877f
org.jcuda	jcurand-natives	0.9.0c		58bb4f5bf977ab180515119cd0e0d0cd45e490dc
org.jcuda	jcurand-natives	0.9.0c	linux-x86_64	eea3d4d87720f06161bc875926864615e4ccb5cf
org.jcuda	jcurand-natives	0.9.0c	windows-x86_64	1b1ea0d9f4e2db167703f00d671a0a5d032bd6ed
org.jcuda	jcurand-natives	0.9.0d		de552ab1dce246c3721ac9c1a03b07c66cc29170
org.jcuda	jcurand-natives	0.9.0d	linux-x86_64	5d258953aaf4829377c1589a196ed14bcde09aed
org.jcuda	jcurand-natives	0.9.0d	windows-x86_64	6aac1c46236930cd1142a76edc0131c72c1032c0
org.jcuda	jcurand-natives	0.9.1		d4d6af382d91acb54e59b2fe7a567a35ec6ec966
org.jcuda	jcurand-natives	0.9.1	linux-x86_64	77b77ae40c64e39c39989a089d1fa64fd7e24c0c
org.jcuda	jcurand-natives	0.9.1	windows-x86_64	ef42297ea62127c768e6fa0b2f62ad0ba8f33d84
org.jcuda	jcurand-natives	0.9.2		00f78641f05de171912031651d5f4f0d59061f32
org.jcuda	jcurand-natives	0.9.2	linux-ppc_64	586aee87f63b0de36fffb10c014edac3fc1d961d
org.jcuda	jcurand-natives	0.9.2	linux-x86_64	30f2b2be37dfeb2ac19c901c69d924496f81b840
org.jcuda	jcurand-natives	0.9.2	windows-x86_64	a3330f082bd55345401eaab54851caee919f929f
org.jcuda	jcurand-natives	10.0.0		0578fbc269ad2f51f1ca86821666a477e943b7cd
org.jcuda	jcurand-natives	10.0.0	linux-x86_64	2abf42645617f07497874b358ac574ceaa65ca87
org.jcuda	jcurand-natives	10.0.0	windows-x86_64	d0ae020e1dfb8467508d0c00e78e99ced78dbe80
org.jcuda	jcurand-natives	10.1.0		d206d42989577cda7a4a5962b4710eaa4763bfcb
org.jcuda	jcurand-natives	10.1.0	apple-x86_64	4cbd3043bcc28d183a4b898c742d6243fdb91519
org.jcuda	jcurand-natives	10.1.0	linux-x86_64	125fbc7cdead70589c0108acc16b8f23c0aa0cbf
org.jcuda	jcurand-natives	10.1.0	windows-x86_64	8f0fafe6943b1c3dc38ff7f082e44772e62d0460
org.jcuda	jcurand-natives	10.1.1		6290095dca6985f416f80e4ad49028acee116190
org.jcuda	jcurand-natives	10.1.1	apple-x86_64	ce157c841eb37be7f7fcf6aee4afe99ad47db73c
org.jcuda	jcurand-natives	10.1.1	linux-x86_64	abacc0aba81b74f274e695c8798019aac7f9d613
org.jcuda	jcurand-natives	10.1.1	windows-x86_64	9f0624dfc7d11b525337d75063215eb5dc042c0b
org.jcuda	jcurand-natives	10.2.0		2ab08d4b2bebfc2f058b86f9d418085474a8f5b1
org.jcuda	jcurand-natives	10.2.0	apple-x86_64	2dc746aa877a69a3f270da2c7eeaa3b623b3e649
org.jcuda	jcurand-natives	10.2.0	linux-x86_64	274882750e1f426764da0291dff2bdd74957ba80
org.jcuda	jcurand-natives	10.2.0	windows-x86_64	b23507686196b1070efa20cf0011c53aaeb1a6a1
org.jcuda	jcurand-natives	11.0.0		39b67d8228bd11f88d066545e5d731c58d70ef71
org.jcuda	jcurand-natives	11.0.0	linux-x86_64	bfb00f1cbc7c01b299d0f87890ef35127265cdc1
org.jcuda	jcurand-natives	11.0.0	windows-x86_64	bbfcea2d08819e3b02df4faa2a9710e9944b2762
org.jcuda	jcurand-natives	11.1.1		127768a34fca09c6331c7cdb8fa82362676bafd3
org.jcuda	jcurand-natives	11.1.1	linux-x86_64	99c83780834d2102a7eddaadeb34e5873bd96f75
org.jcuda	jcurand-natives	11.1.1	windows-x86_64	02ce493566ecc95a2db1f5da7f77ebf554ad9045
org.jcuda	jcurand-natives	11.2.0		812109ade90ad44b76784f75325f11e2cad923a4
org.jcuda	jcurand-natives	11.2.0	linux-x86_64	dd19ba213e3e6ed19f19d0a5adb20df48c5d0629
org.jcuda	jcurand-natives	11.2.0	windows-x86_64	8076c7989ff0139ab8aa200d245a30cd5e75d83d
org.jcuda	jcurand-natives	11.4.1		a607fc1f4f23d2fde87743486d9226443bb8ac5a
org.jcuda	jcurand-natives	11.4.1	linux-x86_64	2d5db1ebce3dfc045bc3d0669681219e8a49386e
org.jcuda	jcurand-natives	11.4.1	windows-x86_64	889fccc3a537938c76b327f6458b1ac075cfc325
org.jcuda	jcurand-natives	11.5.2		6b285cb4ca384c9eda84038bef4e8369468be142
org.jcuda	jcurand-natives	11.5.2	linux-x86_64	4ff4b2c8714828da75213f0a99b5d44a616da1e3
org.jcuda	jcurand-natives	11.5.2	windows-x86_64	d54ce88c3dab4633b3234cb6a8ae414fab1709f5
org.jcuda	jcurand-natives	11.6.1		a7b006943e2b0c5f7326ffc37dd5a31281e9bb2a
org.jcuda	jcurand-natives	11.6.1	linux-x86_64	f259efab3c12c144e0f6a43940510678621fefcb
org.jcuda	jcurand-natives	11.6.1	windows-x86_64	ce1990d9da86ef4a09ae3d32a3d16f60fcb64c39
org.jcuda	jcurand-natives	11.6.1b		0ca4f5d2355a56a0c34f96d6a178ca7c50dfc768
org.jcuda	jcurand-natives	11.6.1b	linux-x86_64	735ada613e85705fba277571ae49f49f9553923d
org.jcuda	jcurand-natives	11.6.1b	windows-x86_64	27bec8ec563a796fba61de7d05ac76d12fdc8dd5
org.jcuda	jcurand-natives	11.7.0		24b7880bac18ee5d15268d74aa6cf513e0411ec9
org.jcuda	jcurand-natives	11.7.0	linux-x86_64	63f7561b5e8d0577780b7878b77b3977b7ae9015
org.jcuda	jcurand-natives	11.7.0	windows-x86_64	d9403de0298c163c665e5b91f4364386682b18f0
org.jcuda	jcurand-natives	11.8.0		907d1eafc25ad00faac7a73b4322a604550c6800
org.jcuda	jcurand-natives	11.8.0	linux-x86_64	afe22357adece1c57ca6073d53a49e933d3c9c6f
org.jcuda	jcurand-natives	11.8.0	windows-x86_64	cf5085f27e9af2d0461d4c0d5202ee10cd6b66c0
org.jcuda	jcurand-natives	12.0.0		06e1c1e19fe41adf17572ff93faa66583b0263a8
org.jcuda	jcurand-natives	12.0.0	linux-x86_64	497f716dc58c39a10190a9799a832a72d0c0bfff
org.jcuda	jcurand-natives	12.0.0	windows-x86_64	774ae700d4ffd60d0b6c4061db1764354612876c
org.jcuda	jcurand-natives	12.6.0		68253cd2d9affb5e6831d1a23bd93321aef3cd24
org.jcuda	jcurand-natives	12.6.0	linux-x86_64	2716f6daf533f40bead4e1a59af64a233f04d938
org.jcuda	jcurand-natives	12.6.0	windows-x86_64	c47ae18337ec93d8e598d638c8af24c2a71b13f6
org.jvnet.hudson	license	1.0		03ee44de105520bc5548bf38f440bc1cf4f7f19f
org.jvnet.jaxb	hyperjaxb3-ejb-extensions-custom-naming-pre_0_6_0	2.0.12		cd715ba9d6aaa702561b48bd8fcdef27acc1a3a3
org.jvnet.jaxb	hyperjaxb3-ejb-extensions-custom-naming-pre_0_6_0	2.0.13		4eaab923dc86afc0af5a1dac10f2b4a4219eaa83
org.jvnet.jaxb	hyperjaxb3-ejb-extensions-custom-naming-pre_0_6_0	2.0.14		d8fd3ab0fbc7b1df34b0702ed93643d637950eca
org.jvnet.jaxb	hyperjaxb3-ejb-extensions-custom-naming-pre_0_6_0	2.0.15		5831d54b78c3f5ca934a8bef8e44cae2ddaa9139
org.jvnet.jaxb	hyperjaxb3-ejb-extensions-custom-naming-pre_0_6_0	2.0.8		e895390ca5db92f00b4f408ed35fddbd0637713b
org.jvnet.jaxb	hyperjaxb3-ejb-extensions-custom-naming-pre_0_6_0	2.0.9		50f89695f597fd16de9d75e853187d869b5fcaf1
org.jvnet.jaxb	hyperjaxb3-ejb-extensions-custom-naming-pre_0_6_0	3.0.0		5ae597989766653999bb6aea83f2439d93072029
org.jvnet.jaxb	hyperjaxb3-ejb-extensions-custom-naming-pre_0_6_0	3.0.1		ad6df7062738c36a7c9fb74237f86fc6e7ddd037
org.jvnet.jaxb	hyperjaxb3-ejb-extensions-custom-naming-pre_0_6_0	3.0.2		23c3a165735cdbe73fe6a2bc39396c07f27b488b
org.jvnet.jaxb	hyperjaxb3-ejb-extensions-custom-naming-pre_0_6_0	4.0.0		2781a3ae0394f7638b6febfed865607d61b14ef9
org.jvnet.jaxb	hyperjaxb3-ejb-extensions-custom-naming-pre_0_6_0	4.0.2		665f6816503ddfcac0ecafcf9e25097f497c6546
org.jvnet.jaxb	hyperjaxb3-ejb-extensions-custom-naming-pre_0_6_0	4.0.3		c3a99b94fecd2caa357ab4228ce9c552be49ff7d
org.jvnet.jaxb	hyperjaxb3-ejb-extensions-custom-naming-pre_0_6_0	4.0.6		a8975f77e11d1dd2283ed27ebd99f453c05eadd3
org.jvnet.jaxb	hyperjaxb3-ejb-extensions-custom-naming-pre_0_6_0	4.0.7		8bf0e4c3efca8d90881a23fb6116b977f26b84b5
org.jvnet.jaxb	hyperjaxb3-ejb-extensions-custom-naming-pre_0_6_0	4.0.8		f2482ae714025c331250917845097cbcf11b01c2
org.jvnet.jaxb	hyperjaxb3-ejb-extensions-custom-naming-pre_0_6_0	4.0.9		68ff0c0b3b72bc6e7077c53942ba1a722d8512e3
org.jvnet.jaxbcommons	jaxbcommons-sample-po-final	1.0.4.M3		N/A
org.kie.workbench.widgets	kie-wb-view-source-widget	6.0.0.Beta3		09c4217005f81466724454b73ac353d24946cced
org.kie.workbench.widgets	kie-wb-view-source-widget	6.0.0.Beta4		98cd5118173a1a48c6c26a0ade797fd1a6061b7b
org.kie.workbench.widgets	kie-wb-view-source-widget	6.0.0.Beta5		edd92c4a2d773a7b13f9a35bd5ef9afab9b2c857
org.kie.workbench.widgets	kie-wb-view-source-widget	6.0.0.CR1		da423b7c64a7a8cc6416ac10ace987cce0b93538
org.kie.workbench.widgets	kie-wb-view-source-widget	6.0.0.CR2		c6b943812d718ca67b218f56e1fb3e0ecba7eb34
org.kie.workbench.widgets	kie-wb-view-source-widget	6.0.0.CR3		e2fc0be907940a98069e85eb6eae04b57ee4b9b4
org.kie.workbench.widgets	kie-wb-view-source-widget	6.0.0.CR4		aa270c39a001167cb3dbf7d890ef16ceba5ad7ae
org.kie.workbench.widgets	kie-wb-view-source-widget	6.0.0.CR4-Pre1		8519d21a445b6ae69731d4e0e37d0e66ef5df04a
org.kie.workbench.widgets	kie-wb-view-source-widget	6.0.0.CR5		cd10891ea63c794e96c474ac63e3807560cbc7f2
org.kie.workbench.widgets	kie-wb-view-source-widget	6.0.0.Final		367d92d3f3d3a7a0a0448a29cb3e591ed42efc79
org.kie.workbench.widgets	kie-wb-view-source-widget	6.0.1.Final		826e93fa827365fa4652b911e3e853fa2324a6aa
org.kie.workbench.widgets	kie-wb-view-source-widget	6.1.0.Beta1		d72c7d81b7e08e18a550d04176db940e0a95dc66
org.kie.workbench.widgets	kie-wb-view-source-widget	6.1.0.Beta2		7b374c99ada112e0ddaba3f789627f59edfd636d
org.kie.workbench.widgets	kie-wb-view-source-widget	6.1.0.Beta3		fe9fcd301c630edd6c7ff14e1c4fbd204094e3cb
org.kie.workbench.widgets	kie-wb-view-source-widget	6.1.0.Beta4		68b74b18e2304cb8907542fdefdc3d4bacf82522
org.kie.workbench.widgets	kie-wb-view-source-widget	6.1.0.CR1		ad2c6bf0b69a97d525cdb782415cdb386e65bc82
org.kie.workbench.widgets	kie-wb-view-source-widget	6.1.0.CR2		c709144ff0a1d6b4561b139f97bb75bc054d76cb
org.kie.workbench.widgets	kie-wb-view-source-widget	6.1.0.Final		d173d4345a3f51dc3a85e61a43c5eb61088d1d2a
org.kie.workbench.widgets	kie-wb-view-source-widget	6.2.0.Beta1		a8c1bb15d42e78c196ae01591bb39a2156a382fe
org.kie.workbench.widgets	kie-wb-view-source-widget	6.2.0.Beta2		181979a057fce122f98f0778f667d336e1bcbaad
org.kie.workbench.widgets	kie-wb-view-source-widget	6.2.0.Beta3		2dfe2c3c108958b3c489e3bbc37c9f942142260f
org.kie.workbench.widgets	kie-wb-view-source-widget	6.2.0.CR1		3ae559836074da1786d5147bfc710880333f575d
org.kie.workbench.widgets	kie-wb-view-source-widget	6.2.0.CR2		0bf96e20bff1ce8beef5bc175820110845da30f8
org.openwms	org.openwms.common.flex.lib	0.1		N/A
org.specs2	specs2-scalacheck_sjs1_3	4.14.1-cross		e9c258cf4dbe5084de02331727cde08989c82542
org.specs2	specs2-scalacheck_sjs1_3	4.15.0		1c12bc22299732fb3fd3813543deee039b1e22a7
org.specs2	specs2-scalacheck_sjs1_3	4.16.0		0324a3c9c06d6d5c34a52df84a0e40bbfc864894
org.specs2	specs2-scalacheck_sjs1_3	4.16.1		d84f2412fda176e4cca5ca0b74a84db81c1d9501
org.specs2	specs2-scalacheck_sjs1_3	4.17.0		7429c62860cdc6f1542ccf82dbf58a2858d0881e
org.specs2	specs2-scalacheck_sjs1_3	4.19.0		0ef74d97bb7d5a8f07ec75b3ec334b1e2842e730
org.specs2	specs2-scalacheck_sjs1_3	4.19.1		2d3ed0ca27296d9e14098dd1315b93a04df635a0
org.specs2	specs2-scalacheck_sjs1_3	4.19.2		79a6541e96915eb5964bec41006cfae5002900c3
org.specs2	specs2-scalacheck_sjs1_3	4.20.0		fe31171e6cf24497d3f4321958a9cfec08c9fc0a
org.specs2	specs2-scalacheck_sjs1_3	4.20.1		484a2cf99d2e3d60706dcd79d53782c15f61ce91
org.specs2	specs2-scalacheck_sjs1_3	4.20.2		314a0c30d7b9d8856c2f7d4a0d106d6770584969
org.specs2	specs2-scalacheck_sjs1_3	4.20.3		29698ab30ab1be2a2fa93e70413b39eac08ca06f
org.specs2	specs2-scalacheck_sjs1_3	4.20.4		5e5d3604c916515ac55bc2e7f19d62efdbaaff9f
org.specs2	specs2-scalacheck_sjs1_3	4.20.5		c20cefe8768f311ed80fa33963b61f7482928bac
org.specs2	specs2-scalacheck_sjs1_3	4.20.6		86cd019f438ee4972c24baa926ca2f9b38514e8b
org.specs2	specs2-scalacheck_sjs1_3	4.20.7		51e3b1bbad28e3ec036f54fc5a86d97887cf6783
org.specs2	specs2-scalacheck_sjs1_3	4.20.8		07be04dc67a7cf4c73434c93d728c1fdb02e41ea
org.specs2	specs2-scalacheck_sjs1_3	4.20.9		d078197e8abfcbc63d67a44b81252550c0a05731
org.specs2	specs2-scalacheck_sjs1_3	4.21.0		1d7141f122aa6ce7442afb9e2a2c8e354577f790
org.specs2	specs2-scalacheck_sjs1_3	5.0.0		8c0732f56496771ab0dda69521219249c67c9015
org.specs2	specs2-scalacheck_sjs1_3	5.0.0-RC-01		f7431bbce41f7be34f08f0ac515fbf594d2e6ce0
org.specs2	specs2-scalacheck_sjs1_3	5.0.0-RC-02		acf0f4bfaedd617b6d2d490de84fc61aab326710
org.specs2	specs2-scalacheck_sjs1_3	5.0.0-RC-03		f574cb75f325a8223abcb1f89e9f1f9d8655ad11
org.specs2	specs2-scalacheck_sjs1_3	5.0.0-RC-04		35eb7277a1fee6bccfe09a443bc1b4c80fcd0ffa
org.specs2	specs2-scalacheck_sjs1_3	5.0.0-RC-05		8b47a9a3365864878f596405c1432d8fc5d53848
org.specs2	specs2-scalacheck_sjs1_3	5.0.0-RC-06		ac56bb93c9e6a70166ca6addfd36dac9995715d3
org.specs2	specs2-scalacheck_sjs1_3	5.0.0-RC-07		1ad1e32d3e1bbe8fe07d3b128c598185eb6539e7
org.specs2	specs2-scalacheck_sjs1_3	5.0.0-RC-08		57a16a44c5e248a19f1e54b538ea60e41648320c
org.specs2	specs2-scalacheck_sjs1_3	5.0.0-RC-09		60aca1fbf1916dcb03f1fa4bc126b0d86358ef78
org.specs2	specs2-scalacheck_sjs1_3	5.0.0-RC-10		44678c9a177eae6413362afef58ba2662f3175d9
org.specs2	specs2-scalacheck_sjs1_3	5.0.0-RC-11		91e570673954ec582da8889986938a0aafff60bc
org.specs2	specs2-scalacheck_sjs1_3	5.0.0-RC-12		a0524fffabc78a16529d69a50195e5a5ec76ba75
org.specs2	specs2-scalacheck_sjs1_3	5.0.0-RC-13		436f521ecce854265449a692ace84abd916cc59d
org.specs2	specs2-scalacheck_sjs1_3	5.0.0-RC-14		a0fe9d36a8681b61335cc2b62b23f43d581cca90
org.specs2	specs2-scalacheck_sjs1_3	5.0.0-RC-15		c892870392acf7de46cf9189c9a2b0c4cdfac989
org.specs2	specs2-scalacheck_sjs1_3	5.0.0-RC-16		987bd5b494cbf341f4db5544b439d0dbd10867db
org.specs2	specs2-scalacheck_sjs1_3	5.0.0-RC-18		6fac29ba4119496eaaed971b98a213f4500a95ec
org.specs2	specs2-scalacheck_sjs1_3	5.0.0-RC-19		b19019f5e219c9a80c3cb8d2890a7aac40ede0df
org.specs2	specs2-scalacheck_sjs1_3	5.0.0-RC-20		3bcde139e0e3f337deefc34bc91f8f739a46b599
org.specs2	specs2-scalacheck_sjs1_3	5.0.0-RC-21		62011b9459778d47114663151544536a703135b3
org.specs2	specs2-scalacheck_sjs1_3	5.0.0-RC-22		50c7031d8b1d7c2a9a93ec8c270f88dc10bc6f3f
org.specs2	specs2-scalacheck_sjs1_3	5.0.0-RC-23		32302ad2467d2644c06742222985478119356bb5
org.specs2	specs2-scalacheck_sjs1_3	5.0.1		01595f733b80043abd087e8bc3ca2eacd195a451
org.specs2	specs2-scalacheck_sjs1_3	5.0.2		689bd3d9012b6d61eb6a824ca7706aeb169013a8
org.specs2	specs2-scalacheck_sjs1_3	5.0.3		33e3b62daf64a077dffa933c10b095ee4b47c1b9
org.specs2	specs2-scalacheck_sjs1_3	5.0.4		87cef39d0a2e55af243818e56f3c8ad05d8ec374
org.specs2	specs2-scalacheck_sjs1_3	5.0.6		96c064d9959cfe3007cb9e56098662507c7a4541
org.specs2	specs2-scalacheck_sjs1_3	5.0.7		5d4795ebf4f263e1e3561f0c216e53ba7efd0d37
org.specs2	specs2-scalacheck_sjs1_3	5.1.0		8229b80e10c5dac43a0d887ecb82f5906cc33532
