beer.devs	fastnbt_nms_v1_21_5_mojangmap	1.4.7		3fd15ab14d951ab799af31a2704ee283231eb64a
org.apache.flink	flink-cdc-cli	3.3.0		7a5f0b48ef0d99e0e2f9878dc5b7abe74ff6793d
org.apache.james	james-server-data-api	3.0-beta3		436214f1b89c7c707ee19ba04305c5cb86d130ad
org.apache.james	james-server-data-api	3.0-beta4		5f3d0d025ff754daffd6736227e452e6342cb90b
org.apache.james	james-server-data-api	3.0.0		2dd0b8a30da1a816ccc2a6f70a4a36c0c5fc25c3
org.apache.james	james-server-data-api	3.0.0-RC1		6b8288addfe8d5f9bb9a802d935ec3d899a00e25
org.apache.james	james-server-data-api	3.0.0-beta5		fa38c7ed932be946237b03b76e010c65ecfd262e
org.apache.james	james-server-data-api	3.0.1		b482f81c89fadbe7a958b2370516c32fdda6d67c
org.apache.james	james-server-data-api	3.1.0		807688248408933bd5eb701ad89b96c55ba066cf
org.apache.james	james-server-data-api	3.2.0		472049f6a8c77a33293dcd30983bcf01be1b4296
org.apache.james	james-server-data-api	3.3.0		58cb2ba78ecedf461d84cc11ef922056f91a00f7
org.apache.james	james-server-data-api	3.4.0		2a21da01848ed4533ce6ceb2ddcb6c81a4f52db5
org.apache.james	james-server-data-api	3.5.0		f03570eb5d6618fc4aec0f70bdfbe015b1c5e39f
org.apache.james	james-server-data-api	3.6.0		b8b5d14d1ff0ddd45aa4538f2527a21ef47133bc
org.apache.james	james-server-data-api	3.6.2		571446f2f88361227132c3d0a8e13dfe32a7bac4
org.apache.james	james-server-data-api	3.7.0		0e3145aac088f9aec79068c6f885b530c2b7d07c
org.apache.james	james-server-data-api	3.7.1		53fef96367923ead670a0711af26fce2e2cfabfb
org.apache.james	james-server-data-api	3.7.2		334d591f5352a8f6f6412a3db296c804393ef567
org.apache.james	james-server-data-api	3.7.3		10bdf5a22c6971601c8a58a1a93ab0ca32c31750
org.apache.james	james-server-data-api	3.7.4		d3eb18e6901908ccd2e90842741aafc242034873
org.apache.james	james-server-data-api	3.7.5		8d9a0cb03f3c99facd7eda4190582fb571af8b87
org.apache.james	james-server-data-api	3.7.6		ad10552d4143b5cd12cb2f213e762ba76261de64
org.apache.james	james-server-data-api	3.8.0		c2c85ae73e244addc099b06db592bfdc3c11b4f3
org.apache.james	james-server-data-api	3.8.1		39ad6248d37f257d917ad71d5bf17934472b6163
org.apache.james	james-server-data-api	3.8.2		161a77d93cc8090efc1fafef70017723387b3f9a
org.apache.maven.archiva	archiva-dependency-graph	1.0		fd6c8a81a0eb4db49b4d9d14a9a395fe4bf6c387
org.apache.maven.archiva	archiva-dependency-graph	1.0-beta-1		5bb023a8fb3176099ef57dc4ab29e15423b5eb45
org.apache.maven.archiva	archiva-dependency-graph	1.0-beta-2		6f864255c22b67a543e173c9d7028c3461235fb0
org.apache.maven.archiva	archiva-dependency-graph	1.0-beta-3		f42452cfbf09bcabe37bb31478c68d830d18b646
org.apache.maven.archiva	archiva-dependency-graph	1.0-beta-4		b1111586759dad8fce7f918237fc05345f04f364
org.apache.maven.archiva	archiva-dependency-graph	1.0.1		489f03e6425af86d087476c3a16ebe73ba079835
org.apache.maven.archiva	archiva-dependency-graph	1.0.2		242cfd0a70edf7bbd6610b530371fa47f452396c
org.apache.tika	tika-pipes-reporter-jdbc	2.7.0		304d104cb24209fd80fea680bcb9da16531063e2
org.apache.tika	tika-pipes-reporter-jdbc	2.8.0		0b24aea7f8279b6e4922d51fda4d88aec1bd4715
org.apache.tika	tika-pipes-reporter-jdbc	2.9.0		b651bb82715912086f4aa24f6c96075ca7f12bf3
org.apache.tika	tika-pipes-reporter-jdbc	2.9.1		08dc442a283e529fbc7631f457bb1d0365c3be7d
org.apache.tika	tika-pipes-reporter-jdbc	2.9.2		fae9ffc9f0543c357dec3189f26c0255efc690db
org.apache.tika	tika-pipes-reporter-jdbc	2.9.3		59ef9c8fe0d5e69c5df9b70ec40ec73d2525c1f6
org.apache.tika	tika-pipes-reporter-jdbc	3.0.0		f3c0d0c783b7e80cd618bbdd24354a10990c51c8
org.apache.tika	tika-pipes-reporter-jdbc	3.0.0-BETA		5a9ca9e759c58e5f51d0ddeadb80183326d0380b
org.apache.tika	tika-pipes-reporter-jdbc	3.0.0-BETA2		0b4b99a39b4003d1062116d65ca4495c6e4714e4
org.apache.tika	tika-pipes-reporter-jdbc	3.1.0		76672704f578b7c59acbe90d3b37c193d913ced2
org.bouncycastle	bcpg-debug-jdk15to18	1.73		93ee11b1fb68f887785bf98ee8d86c453c106a72
org.bouncycastle	bcpg-debug-jdk15to18	1.74		0366f5dc2b217e7597ff4cfba357e0d77160281a
org.bouncycastle	bcpg-debug-jdk15to18	1.75		713bbfa43fd162aaf1a40a508fa2e807a7c307a1
org.bouncycastle	bcpg-debug-jdk15to18	1.76		31e1577a1ed3793e4dccbdc3158307f200631043
org.bouncycastle	bcpg-debug-jdk15to18	1.77		c42aeed49558cb38e873e649422917ace4fcfdc9
org.bouncycastle	bcpg-debug-jdk15to18	1.78		1380c0319b737960cdd014d6236f40fb089e8074
org.bouncycastle	bcpg-debug-jdk15to18	1.78.1		b3fabee9a1e9e03715512cc651cc9bba9d63aebf
org.bouncycastle	bcpg-debug-jdk15to18	1.79		08bcd7034bc944f251cdea30e3204f25479ce88f
org.bouncycastle	bcpg-debug-jdk15to18	1.80		d31a78dcb5d99adf177c950bcd977177b1201610
org.bsc.maven.plugin	bulk-deploy	1.0-beta1		15fadd91784ed3a256e47dac6857f2520dd36a54
org.bsc.maven.plugin	bulk-deploy	1.0-beta2		51c5ac42c3048d1c925840f1b42c06be235a92eb
org.bsc.maven.plugin	bulk-deploy	2.0		b7537d5c416cd68b58b1daea87522228d6ddf43a
org.bsc.maven.plugin	bulk-deploy	2.0-rc1		280768e66e1247e833d09ca03e5a02f5081f5171
org.bsc.maven.plugin	bulk-deploy	2.0-rc2		e5bb745b25966b7b97b019f6531aa2098d86cd09
org.bsc.maven.plugin	bulk-deploy	2.1		82953273696d615fd75ee134ced8e137ef097385
org.coodex	concrete-apm-zipkin	0.2.3		ec0c1c759c73cdd781c5f1c9eebda105d86c1582
org.coodex	concrete-apm-zipkin	0.4.0		ae9a88a262ead859254c638b95da4a6383424cf5
org.coodex	concrete-apm-zipkin	0.4.0-RC3		7a9cbadf85ae1108a60a66d6c5375956ca8dd9d5
org.coodex	concrete-apm-zipkin	0.4.1		03c158d5dc20bf757512084a464c0f4ce71f23ef
org.eclipse.neoscada.hmi	org.eclipse.scada.core.ui.connection.login	0.2.0		f5e0ad4ec648d1633faa2c15b3b16e2635fec9d7
org.javaz	javaz-servlet	1.0		2eb25bde50ccd30ba881224f53bb2591e169912b
org.jetbrains.kotlinx	kotlinx-rpc-compiler-plugin-k2	1.7.0-0.2.3		3c8a4acddd3ef6ea4ba1bac7536c0d420ba0f448
org.jetbrains.kotlinx	kotlinx-rpc-compiler-plugin-k2	1.7.0-0.2.4		6484acd7733fa10e8d4ef03149c924b20a86ee25
org.jetbrains.kotlinx	kotlinx-rpc-compiler-plugin-k2	1.7.0-0.3.0		ccbe9018639fbba5126e9586995e70fe1455724a
org.jetbrains.kotlinx	kotlinx-rpc-compiler-plugin-k2	1.7.10-0.2.3		45d68f6c8f13e1a58802418f1b8b1991ef181501
org.jetbrains.kotlinx	kotlinx-rpc-compiler-plugin-k2	1.7.10-0.2.4		914a6322d76ac53f4e26c4d10d59c35f17c418a8
org.jetbrains.kotlinx	kotlinx-rpc-compiler-plugin-k2	1.7.10-0.3.0		070c23ce0fd4001f2644013441bc43de84416aff
org.jetbrains.kotlinx	kotlinx-rpc-compiler-plugin-k2	1.7.20-0.2.3		45b57c77c878cf9c9108569099a23a37072c049b
org.jetbrains.kotlinx	kotlinx-rpc-compiler-plugin-k2	1.7.20-0.2.4		8061a36a5534ea3b49801fa6ce3cd52282e160ea
org.jetbrains.kotlinx	kotlinx-rpc-compiler-plugin-k2	1.7.20-0.3.0		3f566f6bf93048c2f7fd987c598bf7270966197f
org.jetbrains.kotlinx	kotlinx-rpc-compiler-plugin-k2	1.7.21-0.2.3		298ea0105b9328e8e367f239707217a2f8446df9
org.jetbrains.kotlinx	kotlinx-rpc-compiler-plugin-k2	1.7.21-0.2.4		914a6322d76ac53f4e26c4d10d59c35f17c418a8
org.jetbrains.kotlinx	kotlinx-rpc-compiler-plugin-k2	1.7.21-0.3.0		a150bd0e511229d2de93f64514f88e9a1e6e8258
org.jetbrains.kotlinx	kotlinx-rpc-compiler-plugin-k2	1.7.22-0.2.3		7b7fe1f415ad7e406628995bb96418b816ec2ee0
org.jetbrains.kotlinx	kotlinx-rpc-compiler-plugin-k2	1.7.22-0.2.4		a88ace1a97f2f2380737da2ded0d00468233d41e
org.jetbrains.kotlinx	kotlinx-rpc-compiler-plugin-k2	1.7.22-0.3.0		8792089b2e92acbd0869b6e35f65b924437417d9
org.jetbrains.kotlinx	kotlinx-rpc-compiler-plugin-k2	1.8.0-0.2.3		7742c959e77b597c0b8fbb0b58eab44d9ce37d82
org.jetbrains.kotlinx	kotlinx-rpc-compiler-plugin-k2	1.8.0-0.2.4		307da007cd61a4da31274baa962cc1bde749468f
org.jetbrains.kotlinx	kotlinx-rpc-compiler-plugin-k2	1.8.0-0.3.0		f7c5ebe502d1c75d1c5795d8108e5be164566df9
org.jetbrains.kotlinx	kotlinx-rpc-compiler-plugin-k2	1.8.10-0.2.3		7742c959e77b597c0b8fbb0b58eab44d9ce37d82
org.jetbrains.kotlinx	kotlinx-rpc-compiler-plugin-k2	1.8.10-0.2.4		435fd55150de6e1213ee9ef38598752ab01ce019
org.jetbrains.kotlinx	kotlinx-rpc-compiler-plugin-k2	1.8.10-0.3.0		6ec464a4a9b38072d84b1056a2159209033ece14
org.jetbrains.kotlinx	kotlinx-rpc-compiler-plugin-k2	1.8.20-0.2.3		8f4303006c08a8c4c0031b799efd90810502cc71
org.jetbrains.kotlinx	kotlinx-rpc-compiler-plugin-k2	1.8.20-0.2.4		d9e93a8d2fdf0d4a29471807eadadf879db6282c
org.jetbrains.kotlinx	kotlinx-rpc-compiler-plugin-k2	1.8.20-0.3.0		418b24233d80e7c229be6f5bfa25a2c82731822a
org.jetbrains.kotlinx	kotlinx-rpc-compiler-plugin-k2	1.8.21-0.2.3		f608b001d7b102db9b756c3371cdaf05432ea4e1
org.jetbrains.kotlinx	kotlinx-rpc-compiler-plugin-k2	1.8.21-0.2.4		9704236b9c3fbc66315430edd76d4d63933f2f27
org.jetbrains.kotlinx	kotlinx-rpc-compiler-plugin-k2	1.8.21-0.3.0		0c81a93a222f0734468e0eaff2ff981da2e3c7cd
org.jetbrains.kotlinx	kotlinx-rpc-compiler-plugin-k2	1.8.22-0.2.3		06965b7eed2d47016be9fc8651043057c5fc42a5
org.jetbrains.kotlinx	kotlinx-rpc-compiler-plugin-k2	1.8.22-0.2.4		c8b50f686a41c86e2ac080e75ff5040702de0cb6
org.jetbrains.kotlinx	kotlinx-rpc-compiler-plugin-k2	1.8.22-0.3.0		99fb0f68bab54d3830e9085dcac473069df5e053
org.jetbrains.kotlinx	kotlinx-rpc-compiler-plugin-k2	1.9.0-0.2.3		7273ac22fca4e8d5163862c62b589a674dedee36
org.jetbrains.kotlinx	kotlinx-rpc-compiler-plugin-k2	1.9.0-0.2.4		75da9b3a9b374e4722c5ff479d9585fc81791e5a
org.jetbrains.kotlinx	kotlinx-rpc-compiler-plugin-k2	1.9.0-0.3.0		01c06bbc8c78e7805532039c94a159bce14cc5fa
org.jetbrains.kotlinx	kotlinx-rpc-compiler-plugin-k2	1.9.10-0.2.3		21435602b1ac669b4f8b3e83eb8bad0219a29f02
org.jetbrains.kotlinx	kotlinx-rpc-compiler-plugin-k2	1.9.10-0.2.4		790d457544ec9bd675a61ab98b3951bba0a75ef9
org.jetbrains.kotlinx	kotlinx-rpc-compiler-plugin-k2	1.9.10-0.3.0		5a826a09a57d3e58f034cb9282e2acd0e997a598
org.jetbrains.kotlinx	kotlinx-rpc-compiler-plugin-k2	1.9.20-0.2.3		571922c01002c966869126ae3541b045b44b7533
org.jetbrains.kotlinx	kotlinx-rpc-compiler-plugin-k2	1.9.20-0.2.4		47e2de03d75165fbf29e9e208fef7b6ac040c943
org.jetbrains.kotlinx	kotlinx-rpc-compiler-plugin-k2	1.9.20-0.3.0		bbb41fec44c1dcaf3f4bb65f6011fe6253e88f4d
org.jetbrains.kotlinx	kotlinx-rpc-compiler-plugin-k2	1.9.21-0.2.3		2cd6ed6e6a79b2d4c494262559fe68ac0220cd0f
org.jetbrains.kotlinx	kotlinx-rpc-compiler-plugin-k2	1.9.21-0.2.4		c801ae5527c5b988da395ff9f088940150ceef4f
org.jetbrains.kotlinx	kotlinx-rpc-compiler-plugin-k2	1.9.21-0.3.0		4226df929d3aae74eccdb564b160cb954fd10a66
org.jetbrains.kotlinx	kotlinx-rpc-compiler-plugin-k2	1.9.22-0.2.3		27dcff452b0e87a490e810f295aa6bcc014259ae
org.jetbrains.kotlinx	kotlinx-rpc-compiler-plugin-k2	1.9.22-0.2.4		ea3bc81da925aab6bb7a3dbf3b62c02e5b85b3e0
org.jetbrains.kotlinx	kotlinx-rpc-compiler-plugin-k2	1.9.22-0.3.0		15949162d2a7f5855712b1ea20123bf63c3543b6
org.jetbrains.kotlinx	kotlinx-rpc-compiler-plugin-k2	1.9.23-0.2.3		1c28330c444afd72d39d428dc0b48631035c1a3f
org.jetbrains.kotlinx	kotlinx-rpc-compiler-plugin-k2	1.9.23-0.2.4		c28042eea559690561231c45e93b020ff3d8bd71
org.jetbrains.kotlinx	kotlinx-rpc-compiler-plugin-k2	1.9.23-0.3.0		43eb5f6486ca5a31540d6b5293bbf709550fa38d
org.jetbrains.kotlinx	kotlinx-rpc-compiler-plugin-k2	1.9.24-0.2.3		23e62779860694659bcf61697cb56081be84fd31
org.jetbrains.kotlinx	kotlinx-rpc-compiler-plugin-k2	1.9.24-0.2.4		7c6210fe5c0e708fecaed43de5f568e145823ce8
org.jetbrains.kotlinx	kotlinx-rpc-compiler-plugin-k2	1.9.24-0.3.0		099d5a0879a471e3adf849016c8a2d271bb0ad2b
org.jetbrains.kotlinx	kotlinx-rpc-compiler-plugin-k2	1.9.25-0.2.3		5919c322d969380f073a434bc9db0b1a79079851
org.jetbrains.kotlinx	kotlinx-rpc-compiler-plugin-k2	1.9.25-0.2.4		e475db12e18a5440826f7ab274e2c82087af4152
org.jetbrains.kotlinx	kotlinx-rpc-compiler-plugin-k2	1.9.25-0.3.0		0bd8a8037e3d87c62597000ff46b3b320e50f94b
org.jetbrains.kotlinx	kotlinx-rpc-compiler-plugin-k2	2.0.0-0.2.3		9b8186ed54e1ae547f4ff9bec88e5a6dbc482493
org.jetbrains.kotlinx	kotlinx-rpc-compiler-plugin-k2	2.0.0-0.2.4		ed3bb7ecffd9e1d98030419aecf1f37d12d4c22c
org.jetbrains.kotlinx	kotlinx-rpc-compiler-plugin-k2	2.0.0-0.3.0		03ecb3e2d23e72ee2a2fdb9041107e1c4a129c17
org.jetbrains.kotlinx	kotlinx-rpc-compiler-plugin-k2	2.0.0-0.4.0		fb52809451c4c6acbea3518cd8c6951647ed17dc
org.jetbrains.kotlinx	kotlinx-rpc-compiler-plugin-k2	2.0.0-0.5.0		8ec6054e6aa2de1009ad1f3d7cd3b4a68498f3aa
org.jetbrains.kotlinx	kotlinx-rpc-compiler-plugin-k2	2.0.0-0.5.0	all	1e68538b0e8782f464eb786f84dece6ddcb0a8d1
org.jetbrains.kotlinx	kotlinx-rpc-compiler-plugin-k2	2.0.0-0.5.1		fd99dbbbe8b5fdb6a3560d4e46905fed09e98b25
org.jetbrains.kotlinx	kotlinx-rpc-compiler-plugin-k2	2.0.0-0.6.0		9597862537fb1cc611e97725cdafc221334db6de
org.jetbrains.kotlinx	kotlinx-rpc-compiler-plugin-k2	2.0.0-0.6.1		eee78d65c46505faa1d2412034f73fe8991ea470
org.jetbrains.kotlinx	kotlinx-rpc-compiler-plugin-k2	2.0.0-0.6.2		8f73ec4430ae65c3858d2746288cc451e62fdc44
org.jetbrains.kotlinx	kotlinx-rpc-compiler-plugin-k2	2.0.10-0.2.3		c44cf06201ca7989d2fdb8461a68d6b3ed1236ca
org.jetbrains.kotlinx	kotlinx-rpc-compiler-plugin-k2	2.0.10-0.2.4		fd51f2890a4e707411fc1d3900997b57429efead
org.jetbrains.kotlinx	kotlinx-rpc-compiler-plugin-k2	2.0.10-0.3.0		c6aad2b6fa7f5d7bd5c8e0bcd9df60a84e5cc851
org.jetbrains.kotlinx	kotlinx-rpc-compiler-plugin-k2	2.0.10-0.4.0		d85341385dcac43162eeb744811b6f1db1f8c82b
org.jetbrains.kotlinx	kotlinx-rpc-compiler-plugin-k2	2.0.10-0.5.0		570918a5dab66ed418a4923253acc2b0fdbdbad7
org.jetbrains.kotlinx	kotlinx-rpc-compiler-plugin-k2	2.0.10-0.5.0	all	e6249501ecbc4d452e24e1cfa11cc77be5945f61
org.jetbrains.kotlinx	kotlinx-rpc-compiler-plugin-k2	2.0.10-0.5.1		c45210664cecbe1b70c699a1b8a3869371a306d9
org.jetbrains.kotlinx	kotlinx-rpc-compiler-plugin-k2	2.0.10-0.6.0		e767f924d797a3ecbf49c33628ef3bccdacee2e2
org.jetbrains.kotlinx	kotlinx-rpc-compiler-plugin-k2	2.0.10-0.6.1		c8f35133dc76ec7151f011bf9741539572994f69
org.jetbrains.kotlinx	kotlinx-rpc-compiler-plugin-k2	2.0.10-0.6.2		221c7e5b6d85f72a23b4fdf2cf8805e174481fa0
org.jetbrains.kotlinx	kotlinx-rpc-compiler-plugin-k2	2.0.20-0.4.0		3a7be17a6cf1b5d4ab865cb01dbc03047040a456
org.jetbrains.kotlinx	kotlinx-rpc-compiler-plugin-k2	2.0.20-0.5.0		9dc765791f9ae052da4efb122944743e4bf2b65d
org.jetbrains.kotlinx	kotlinx-rpc-compiler-plugin-k2	2.0.20-0.5.0	all	4d407a21be8044d1a50810be3281ed3387609987
org.jetbrains.kotlinx	kotlinx-rpc-compiler-plugin-k2	2.0.20-0.5.1		3ef13010117ff78fa8491da42316f0fadd437a27
org.jetbrains.kotlinx	kotlinx-rpc-compiler-plugin-k2	2.0.20-0.6.0		7d1b94b6694f9fa259ad25eff8838811bc84eae9
org.jetbrains.kotlinx	kotlinx-rpc-compiler-plugin-k2	2.0.20-0.6.1		665bc2c46277be0ceac23b979c42138efaee4ea4
org.jetbrains.kotlinx	kotlinx-rpc-compiler-plugin-k2	2.0.20-0.6.2		5ebc7fa82b148508e7a54990c96e785fa249400b
org.jetbrains.kotlinx	kotlinx-rpc-compiler-plugin-k2	2.0.21-0.4.0		9d3a9fd009e2aa44bfde17f9cc7606bcff2e1ce5
org.jetbrains.kotlinx	kotlinx-rpc-compiler-plugin-k2	2.0.21-0.5.0		5deb08f90a6d10f40970604097b1af7b62e3bea2
org.jetbrains.kotlinx	kotlinx-rpc-compiler-plugin-k2	2.0.21-0.5.0	all	daf6dd3f9c7821da85887832089f3419b298f9f0
org.jetbrains.kotlinx	kotlinx-rpc-compiler-plugin-k2	2.0.21-0.5.1		a16be5f7ce29d450afa69ed3c3caf51992218935
org.jetbrains.kotlinx	kotlinx-rpc-compiler-plugin-k2	2.0.21-0.6.0		944e604e4da0b791131e9d57436c3cce24f9dbc5
org.jetbrains.kotlinx	kotlinx-rpc-compiler-plugin-k2	2.0.21-0.6.1		b6d5f7b75c3365e430f317b897c77f9f9231492b
org.jetbrains.kotlinx	kotlinx-rpc-compiler-plugin-k2	2.0.21-0.6.2		4cb98795483effc128772f0b05a532d7f9c5300b
org.jetbrains.kotlinx	kotlinx-rpc-compiler-plugin-k2	2.1.0-0.5.0		e2b4e03b680925eab8557e0833fdd339149cf332
org.jetbrains.kotlinx	kotlinx-rpc-compiler-plugin-k2	2.1.0-0.5.0	all	289c159512e85fa00df1eb38a40f6c1df99dba82
org.jetbrains.kotlinx	kotlinx-rpc-compiler-plugin-k2	2.1.0-0.5.1		57cb1bcf8933359d9229c45abb51a3431eafecac
org.jetbrains.kotlinx	kotlinx-rpc-compiler-plugin-k2	2.1.0-0.6.0		68778252dc10dec60dacecc47be94f375a48a005
org.jetbrains.kotlinx	kotlinx-rpc-compiler-plugin-k2	2.1.0-0.6.1		d0f052d75afbc876a1cb536d1e1d715cd9968f44
org.jetbrains.kotlinx	kotlinx-rpc-compiler-plugin-k2	2.1.0-0.6.2		242fadc77b91d7309ed095053cc7f6857084eb81
org.jetbrains.kotlinx	kotlinx-rpc-compiler-plugin-k2	2.1.10-0.5.1		7935660d00f183bcec6e462628b5a854a1dc32aa
org.jetbrains.kotlinx	kotlinx-rpc-compiler-plugin-k2	2.1.10-0.6.0		d04e38f8b73fc1e1322d0b5f36a53f3ce35a1bdd
org.jetbrains.kotlinx	kotlinx-rpc-compiler-plugin-k2	2.1.10-0.6.1		5f57f5baa3dee70cd22769438aec27219e2bd096
org.jetbrains.kotlinx	kotlinx-rpc-compiler-plugin-k2	2.1.10-0.6.2		327716fe5215a7e3da4aea1da4048bc73f505a54
org.jetbrains.kotlinx	kotlinx-rpc-compiler-plugin-k2	2.1.20-0.6.0		a8afc7c1668cdffd2af4827072da2973e9cbc904
org.jetbrains.kotlinx	kotlinx-rpc-compiler-plugin-k2	2.1.20-0.6.1		a1c693ec64259d5a1e6728a8612d73b2caf0bd47
org.jetbrains.kotlinx	kotlinx-rpc-compiler-plugin-k2	2.1.20-0.6.2		ea32baa3252495a141af5a6a765837aa049e623d
org.jetbrains.kotlinx	kotlinx-rpc-compiler-plugin-k2	2.1.20-Beta1-0.5.0		67eec80c2d49c74525115f80c99f2b94ce4c02e2
org.jetbrains.kotlinx	kotlinx-rpc-compiler-plugin-k2	2.1.20-Beta1-0.5.0	all	b535dead67c58021c384b63ef2248a97f4c42134
org.jetbrains.kotlinx	kotlinx-rpc-compiler-plugin-k2	2.1.20-RC-0.5.1		aaccd842d9c6516df3c45ba798f979fc1cb8ec87
org.jupyter-scala	ammonite-repl_2.12.2	0.8.3		03e4ef88263b66d1a3304550324ed9a5c9b37e32
org.jupyter-scala	ammonite-repl_2.12.2	0.8.3-1		25ca31b873ed29504bc2ff0acb0312c88857943c
org.jupyter-scala	ammonite-repl_2.12.2	0.8.3-2		029b26e7a94514206d69077829da03d521855b7d
org.morphir	morphir-sdk-core_sjs1_2.13	0.18.6		bfaeda9b3fb4c411d10db1d2294a02df423bf637
org.morphir	morphir-sdk-core_sjs1_2.13	0.18.7-7-43fade		0dddda0454236132a6f2ac58dc809580b8a8d15f
org.morphir	morphir-sdk-core_sjs1_2.13	0.18.8		5e1900104dc4e9d59fbff17c21d3d1ef1f49ea5c
org.morphir	morphir-sdk-core_sjs1_2.13	0.19.0		1ce62b0f902240091e3395f92cac672d43aaed1b
org.morphir	morphir-sdk-core_sjs1_2.13	0.20.0		d76a07499338fb860768bc4d5732753a43a55bea
org.morphir	morphir-sdk-core_sjs1_2.13	0.21.0		39c706060c65f9dd825abd93f4e7db3d2327f420
org.mvnpm.at.floating-ui	dom	1.2.7		357dfe9aa5adcf372a2e4617dc38934da8a19a2c
org.mvnpm.at.floating-ui	dom	1.6.1		e6a048e0a341ea2c41d54e647cf97a83e8487acb
org.mvnpm.at.floating-ui	dom	1.6.12		36853efd0343f14383798a078e5d8115133f6e3e
org.mvnpm.at.floating-ui	dom	1.6.13		cd834216aa9178ea810d4f8ace9c19819436626a
org.mvnpm.at.floating-ui	dom	1.6.3		ec4f229aaa59c2786cf9bac1c9ab3857a6228601
org.mvnpm.at.floating-ui	dom	1.6.5		ec9dfc146e765489cd9b4cedd29251283e40fc0d
org.scala-sbt	librarymanagement-core_3	2.0.0-M1		70b3101599e7c49196712920c6e8f90c893fb34d
org.scala-sbt	librarymanagement-core_3	2.0.0-M2		d093b566afb9e4893809a6215b2af80452c4f376
org.scala-sbt	librarymanagement-core_3	2.0.0-M3		50a083c03d0cfeb6c36bf1178970cda793b13800
org.scala-sbt	librarymanagement-core_3	2.0.0-M4		b4bd0e3e867021840f44155cedcc7959766eef56
org.scala-sbt	librarymanagement-core_3	2.0.0-alpha1		4d45dc4be73934f6b2ca656601ad081130398a3a
org.scala-sbt	librarymanagement-core_3	2.0.0-alpha10		65714df460bc321e3ddadb622ca99d4b7a39997b
org.scala-sbt	librarymanagement-core_3	2.0.0-alpha11		820798ac1d794e2dbe4a15f12651e7aa54ee0a9d
org.scala-sbt	librarymanagement-core_3	2.0.0-alpha12		fd8daab7bb2017dc1955dcb261e275f155304dc8
org.scala-sbt	librarymanagement-core_3	2.0.0-alpha13		0fde4ddacbc44bb0d8bdd337c4023647011e291d
org.scala-sbt	librarymanagement-core_3	2.0.0-alpha14		e01460647f00c6f43b961906ddd26c6c5b7ec547
org.scala-sbt	librarymanagement-core_3	2.0.0-alpha15		697f7cd544127d4bc0ed185fad0fdc93ea42b313
org.scala-sbt	librarymanagement-core_3	2.0.0-alpha16		60aeb43972395d325b0154b206010167d4c437ab
org.scala-sbt	librarymanagement-core_3	2.0.0-alpha2		09501137ed510a0791d6446217d24f83adb71fb9
org.scala-sbt	librarymanagement-core_3	2.0.0-alpha3		2101054d33fc461e1b36f128dbb0bab32a76f04a
org.scala-sbt	librarymanagement-core_3	2.0.0-alpha4		72252c742a66b79941b89475e0b86f81c793eed0
org.scala-sbt	librarymanagement-core_3	2.0.0-alpha5		01beaae0bb113dc55ddaa5a9bde388641ac27bde
org.scala-sbt	librarymanagement-core_3	2.0.0-alpha6		d70dc703b7e6d127f67dfe72675741cf269b9e4a
org.scala-sbt	librarymanagement-core_3	2.0.0-alpha7		6f71dd658f214c6d50ee779cb4e1c7efd00a8e88
org.scala-sbt	librarymanagement-core_3	2.0.0-alpha8		df7d2af303177e63b610d2c23cd2d97ae1740f8b
org.scala-sbt	librarymanagement-core_3	2.0.0-alpha9		20e891fe0199b6525da1b6a4afae3729438360a1
org.springframework.cloud.stream.app	spring-cloud-starter-stream-processor-groovy-transform	1.0.0.RELEASE		d3d58427d1993a77e6822c14fc6ebe2ff3b0bea8
org.springframework.cloud.stream.app	spring-cloud-starter-stream-processor-groovy-transform	1.0.2.RELEASE		607fe9ca0e8deeea0df3a3773e4d043f9e128d18
org.springframework.cloud.stream.app	spring-cloud-starter-stream-processor-groovy-transform	1.0.4.RELEASE		82351f1b75b09fab34a1163035628432d972d8c1
org.springframework.cloud.stream.app	spring-cloud-starter-stream-processor-groovy-transform	1.1.0.RELEASE		b4052fcac9df6f2e388aed8a2aa149f7eab0a979
org.springframework.cloud.stream.app	spring-cloud-starter-stream-processor-groovy-transform	1.1.1.RELEASE		0cdc8854fc74fdde2ad068d4fe1e56faa492d997
org.springframework.cloud.stream.app	spring-cloud-starter-stream-processor-groovy-transform	1.2.0.RELEASE		78e808d18028dd485aa8c220e605f7fea24cbe35
org.springframework.cloud.stream.app	spring-cloud-starter-stream-processor-groovy-transform	1.3.0.RELEASE		d67457ecd66cce6723342ef45a06c72510376bea
org.springframework.cloud.stream.app	spring-cloud-starter-stream-processor-groovy-transform	1.3.1.RELEASE		b9b81ebab3e7731728aad1b57ba333a199cc2a2a
org.springframework.cloud.stream.app	spring-cloud-starter-stream-processor-groovy-transform	2.0.0.RELEASE		832a8f0bb42d4d8fe357399ccc9651ff907cce84
org.springframework.cloud.stream.app	spring-cloud-starter-stream-processor-groovy-transform	2.0.1.RELEASE		3dd7ad52979c09c60ba70fd5216dfd485efa8173
org.springframework.cloud.stream.app	spring-cloud-starter-stream-processor-groovy-transform	2.1.0.RELEASE		ed3cec4f4e7472508c2024d3df45d7a0b88bdefe
org.springframework.cloud.stream.app	spring-cloud-starter-stream-processor-groovy-transform	2.1.1.RELEASE		19b7eae0c7426664480a974091bf18230c2a7129
