at.asitplus	android-attestation-versionCatalog	1.5.2		N/A
org.xwiki.commons	xwiki-commons-tool-spoon-tests	12.9-rc-1		20476fed8c9b5f73035ce8749b4d18c1107acc27
org.xwiki.commons	xwiki-commons-tool-spoon-tests	13.0		0c31eeb2d9d86531ed369fcc4969fdea470dc663
org.xwiki.commons	xwiki-commons-tool-spoon-tests	13.1		010ee28a9f2cb77fede10f0d07f2b94b489fdc73
org.xwiki.commons	xwiki-commons-tool-spoon-tests	13.1-rc-1		52c5e0a2ae304e5e0b8b7100b5f311af3b891d95
org.xwiki.commons	xwiki-commons-tool-spoon-tests	13.10		0866c27a1f9469ded3df2ddb566c326840b9ecbe
org.xwiki.commons	xwiki-commons-tool-spoon-tests	13.10-rc-1		8b2c04788c26a8aab45d9ce02b0b08fabf11cc05
org.xwiki.commons	xwiki-commons-tool-spoon-tests	13.10.1		4ea83d8066d42f21fa2cc3eecfcbf9d11dba6526
org.xwiki.commons	xwiki-commons-tool-spoon-tests	13.10.10		3433a86d85d6507673552434087f6ba0e283d82d
org.xwiki.commons	xwiki-commons-tool-spoon-tests	13.10.11		e1c2c9efcd29fdf15a678a9312636f761d7deb36
org.xwiki.commons	xwiki-commons-tool-spoon-tests	13.10.2		6e5338a0b539cfe17c8b7710efd5d3abbcfe8991
org.xwiki.commons	xwiki-commons-tool-spoon-tests	13.10.3		426df01804318c8051177e6b3faccdd846b482d4
org.xwiki.commons	xwiki-commons-tool-spoon-tests	13.10.4		9b67c0c718e303ecc0be2f11caaa190d6441dca0
org.xwiki.commons	xwiki-commons-tool-spoon-tests	13.10.5		fed85e9c60a037002d846fa4be30b601c3a19e46
org.xwiki.commons	xwiki-commons-tool-spoon-tests	13.10.6		cae68bf6f1a54ff5f962616411a7ba71aa032eaf
org.xwiki.commons	xwiki-commons-tool-spoon-tests	13.10.7		910751b4eac55827dc76c8e781f8c126b3d832a5
org.xwiki.commons	xwiki-commons-tool-spoon-tests	13.10.8		6299a6b4678c69d9471800a8e6c633b852660175
org.xwiki.commons	xwiki-commons-tool-spoon-tests	13.10.9		7668dce6a1b8ce2f33c857683b15f1529ff31d3e
org.xwiki.commons	xwiki-commons-tool-spoon-tests	13.2		8572dce5758d22d2592593c79a8eb7c5a01a8e46
org.xwiki.commons	xwiki-commons-tool-spoon-tests	13.2-rc-1		fda271763c3ded7ba3ec6a771749b72e1b67ad77
org.xwiki.commons	xwiki-commons-tool-spoon-tests	13.3		8a8e7fbddb90d8353fe93993ac63e3321b3f25b9
org.xwiki.commons	xwiki-commons-tool-spoon-tests	13.3-rc-1		5958602fdedb05b8bf513bce4adc225d4a03c9e9
org.xwiki.commons	xwiki-commons-tool-spoon-tests	13.4		2d7b679688c58303f0474b743c110dbe1c6a91e3
org.xwiki.commons	xwiki-commons-tool-spoon-tests	13.4-rc-1		11f0e654815a9318821ca1b9781f993d554092cb
org.xwiki.commons	xwiki-commons-tool-spoon-tests	13.4.1		0b46b61f73e6d91cc5737c44209090fc1cbba4c0
org.xwiki.commons	xwiki-commons-tool-spoon-tests	13.4.2		8834bf723b24f9ce03c51e6d64c411220ae49e1e
org.xwiki.commons	xwiki-commons-tool-spoon-tests	13.4.3		c51612e4127aadac6f7e56c3f4d827a5fcb07020
org.xwiki.commons	xwiki-commons-tool-spoon-tests	13.4.4		f5ffdb72c80ef99a4767bd10d9eaa50b519753c1
org.xwiki.commons	xwiki-commons-tool-spoon-tests	13.4.5		49433e0d8d27d0678660bc91f815add3d35bb923
org.xwiki.commons	xwiki-commons-tool-spoon-tests	13.4.6		1c63d7caceaa790ade63f27b1445d2475a688ad0
org.xwiki.commons	xwiki-commons-tool-spoon-tests	13.4.7		a44d1d1878439b8928457e2f4a700db63097884a
org.xwiki.commons	xwiki-commons-tool-spoon-tests	13.5		79db515302092ca44c6680a6d8532e0953204f4a
org.xwiki.commons	xwiki-commons-tool-spoon-tests	13.5-rc-1		1d52f2993594d6970f2685b9749eb8d23adc50e3
org.xwiki.commons	xwiki-commons-tool-spoon-tests	13.6		25cb3ea96a124415070f6b25788312d4ec1f1dde
org.xwiki.commons	xwiki-commons-tool-spoon-tests	13.6-rc-1		6c55a741b3bc75e6c72c8ebf9a93597f6a474e9d
org.xwiki.commons	xwiki-commons-tool-spoon-tests	13.7		791da9c85c1df4ae6a984e2fc517b5ceb69e1fe5
org.xwiki.commons	xwiki-commons-tool-spoon-tests	13.7-rc-1		2256a5cb66acd5222ae5da295caa99c440b47067
org.xwiki.commons	xwiki-commons-tool-spoon-tests	13.8		c7a76bbcba2c9208af3f58291111569d219e431a
org.xwiki.commons	xwiki-commons-tool-spoon-tests	13.8-rc-1		ee58e458782386c8d8b9b83f615910da4dec9930
org.xwiki.commons	xwiki-commons-tool-spoon-tests	13.9		d5f2cf0423f2f3df0c16383c28f704f30422af52
org.xwiki.commons	xwiki-commons-tool-spoon-tests	13.9-rc-1		33d435d7053baca8ba3c1f9a34c82f99c3d26650
org.xwiki.commons	xwiki-commons-tool-spoon-tests	14.0		1f3f9f0c5d06f4aa9bf4a42b5f4e01c3c4f4d65c
org.xwiki.commons	xwiki-commons-tool-spoon-tests	14.0-rc-1		d236deddb206bf76c883c30114669a978ebee0e5
org.xwiki.commons	xwiki-commons-tool-spoon-tests	14.1		9083e33a7afea3100e6e3cf68585f69c44523213
org.xwiki.commons	xwiki-commons-tool-spoon-tests	14.1-rc-1		6dd144a7ad2223504afa7746d987338ef50fbaee
org.xwiki.commons	xwiki-commons-tool-spoon-tests	14.10		031524bbf7cd9b5d049490c30404d2b001156e89
org.xwiki.commons	xwiki-commons-tool-spoon-tests	14.10.1		ae023c28fb3dbdc02f6855fbbc9b41412f01364a
org.xwiki.commons	xwiki-commons-tool-spoon-tests	14.10.10		35183ee82e5d7822c1bd3b1544ca49477a5d3c6c
org.xwiki.commons	xwiki-commons-tool-spoon-tests	14.10.11		e24a0d627f77e0e3567139bf3a4ec8004c2d4560
org.xwiki.commons	xwiki-commons-tool-spoon-tests	14.10.12		653c7b7ad5812539bccdda0cc9ac8a2d1d4fa18c
org.xwiki.commons	xwiki-commons-tool-spoon-tests	14.10.13		7688dd04059de09d0dd45c1627b914e5d1d853dc
org.xwiki.commons	xwiki-commons-tool-spoon-tests	14.10.14		58728be3963da0973cce3f2cb09adb4e86c0da6b
org.xwiki.commons	xwiki-commons-tool-spoon-tests	14.10.15		751b89a2e036f4e32fbe32ae857d9ac7f6f3c071
org.xwiki.commons	xwiki-commons-tool-spoon-tests	14.10.16		2f01cfc05ddcb064e627a3e794b85091b692f370
org.xwiki.commons	xwiki-commons-tool-spoon-tests	14.10.17		2f47fbea4ce75f97b5b1f8a6514fb16e07639f40
org.xwiki.commons	xwiki-commons-tool-spoon-tests	14.10.18		47d0279d6b9d39541011b3c202501407a8edcbbc
org.xwiki.commons	xwiki-commons-tool-spoon-tests	14.10.19		a3d27b7cb0db106a721fafc47007efdcb089d0a8
org.xwiki.commons	xwiki-commons-tool-spoon-tests	14.10.2		312f61af6227fec67ea09d5ad7ba0ccc6a2fc554
org.xwiki.commons	xwiki-commons-tool-spoon-tests	14.10.20		8fb4e9b7f55c9f45a2d032d351ec6c72052b582b
org.xwiki.commons	xwiki-commons-tool-spoon-tests	14.10.21		0862df40b16c29da84f62d22095339c465fde63c
org.xwiki.commons	xwiki-commons-tool-spoon-tests	14.10.3		715709ab0b882e304f764adb254d99e7f6f078ca
org.xwiki.commons	xwiki-commons-tool-spoon-tests	14.10.4		512f6657fa4af8501e75615b1570f95f8d041bf0
org.xwiki.commons	xwiki-commons-tool-spoon-tests	14.10.5		af7f0b60ce7aa60184df8b85c8d36ed15757596a
org.xwiki.commons	xwiki-commons-tool-spoon-tests	14.10.6		5140b611eef05332dbe8efce1a6893f2de0ef1b8
org.xwiki.commons	xwiki-commons-tool-spoon-tests	14.10.7		18b44faba772bbebb69fd9cbadef3bc7652fcec0
org.xwiki.commons	xwiki-commons-tool-spoon-tests	14.10.8		98e8987aec119ccb1e33f34e86aa27dfcab231a8
org.xwiki.commons	xwiki-commons-tool-spoon-tests	14.10.9		8217fcdf2ecd8e2d34212d68599667cce9d22d5c
org.xwiki.commons	xwiki-commons-tool-spoon-tests	14.2		7cbb97964c7dd8ae9f2aff690c06752ea35c00aa
org.xwiki.commons	xwiki-commons-tool-spoon-tests	14.2-rc-1		9352102c216a5fc5fc1f387412e3575d6949dfc6
org.xwiki.commons	xwiki-commons-tool-spoon-tests	14.2.1		91b30fae41b43cba0b6c65cb370ca6a1577ea524
org.xwiki.commons	xwiki-commons-tool-spoon-tests	14.3		c8007c261a7968732ae9dd0aac47d31791daf076
org.xwiki.commons	xwiki-commons-tool-spoon-tests	14.3-rc-1		7916702bd3963fb85e25cc94f301c562a1aa7896
org.xwiki.commons	xwiki-commons-tool-spoon-tests	14.3.1		e69a5b3c7407b2db0454ac6a001bd0a6f02c8042
org.xwiki.commons	xwiki-commons-tool-spoon-tests	14.4		7646ac017aa906dd64f0a8f18521802ff94e7dc3
org.xwiki.commons	xwiki-commons-tool-spoon-tests	14.4-rc-1		be04051d2eb8084f6f5ed9f5acd8544302de615e
org.xwiki.commons	xwiki-commons-tool-spoon-tests	14.4.1		118e553d0b5da3f4c800e92bea8c368c4a2ffff5
org.xwiki.commons	xwiki-commons-tool-spoon-tests	14.4.2		5e41115f6658dd2a311f321eb13745a9b79400bd
org.xwiki.commons	xwiki-commons-tool-spoon-tests	14.4.3		639bea01aee7681a3918e6809375758d7a5bdcfa
org.xwiki.commons	xwiki-commons-tool-spoon-tests	14.4.4		bcecbd9b832c508446f6abec1ceb8e6d1dbf0e6c
org.xwiki.commons	xwiki-commons-tool-spoon-tests	14.4.5		3490f54e26410f8f9a2d24dbbbcc0d3f112a8cac
org.xwiki.commons	xwiki-commons-tool-spoon-tests	14.4.6		cc22d3971367154e5cfcef3cca696b043ab09d6c
org.xwiki.commons	xwiki-commons-tool-spoon-tests	14.4.7		29228d053e49cf205f139e79af9cdfaad11bb7d8
org.xwiki.commons	xwiki-commons-tool-spoon-tests	14.4.8		64e451dfb8bcd44a244d7086fb86b7ef63504dc4
org.xwiki.commons	xwiki-commons-tool-spoon-tests	14.5		6fd32d2281d5fd33a53aa6f291a23c73369c8c98
org.xwiki.commons	xwiki-commons-tool-spoon-tests	14.6		ffb27e940d5f817bffdd01e71724c558fd8cdbe0
org.xwiki.commons	xwiki-commons-tool-spoon-tests	14.6-rc-1		cc1a4344a3ffd8f672364d735daae0c5a82e0bd8
org.xwiki.commons	xwiki-commons-tool-spoon-tests	14.7		fc63c129e339b123977fbe4742446a7af9f05173
org.xwiki.commons	xwiki-commons-tool-spoon-tests	14.7-rc-1		e0c753d3391eb5a7291bfd3d0cf75af4b665f6ab
org.xwiki.commons	xwiki-commons-tool-spoon-tests	14.8		ea020613e84e846bf436e4479aaec30968abb043
org.xwiki.commons	xwiki-commons-tool-spoon-tests	14.8-rc-1		a9b289e216a9b23add1b6a800879645a625076e0
org.xwiki.commons	xwiki-commons-tool-spoon-tests	14.9		7dc0f40ce9230821af7c8c3f04cb6ce2b1554413
org.xwiki.commons	xwiki-commons-tool-spoon-tests	14.9-rc-1		5841b1bb2740d6e7353f9735d52bd2278b2c3b52
org.xwiki.commons	xwiki-commons-tool-spoon-tests	15.0		7a50eb2464edde606d40f0b1eba1bd5fd26ff377
org.xwiki.commons	xwiki-commons-tool-spoon-tests	15.0-rc-1		c93ae0a2831a99accfae5abf45074b99b4a0b5ff
org.xwiki.commons	xwiki-commons-tool-spoon-tests	15.1		72d81b168569cc82b3bc86e682eeb5156f175127
org.xwiki.commons	xwiki-commons-tool-spoon-tests	15.1-rc-1		dac2b31152899aca20a2845284cef48827cbb737
org.xwiki.commons	xwiki-commons-tool-spoon-tests	15.10		4a8191484270dc669817b71221380ac5fe7ddaae
org.xwiki.commons	xwiki-commons-tool-spoon-tests	15.10-rc-1		b013095199c9493e8cd9d211bc09c50e660b5e2e
org.xwiki.commons	xwiki-commons-tool-spoon-tests	15.10.1		9e9b3b71c12bc5f66389d3cd4d616e5d8e187d20
org.xwiki.commons	xwiki-commons-tool-spoon-tests	15.10.10		4dd76231243bade09ad70dce15af56a79992833d
org.xwiki.commons	xwiki-commons-tool-spoon-tests	15.10.11		979b79b6c47901c3facd989ffecdbaa75878b415
org.xwiki.commons	xwiki-commons-tool-spoon-tests	15.10.12		86a78cb5cbbf455affd0a5dcc1f79470ec277637
org.xwiki.commons	xwiki-commons-tool-spoon-tests	15.10.13		1124e77ca9687f5d8064ea7b0f802fa0b542e262
org.xwiki.commons	xwiki-commons-tool-spoon-tests	15.10.14		ff3a2d0670f427d59797110de9e970a69da79855
org.xwiki.commons	xwiki-commons-tool-spoon-tests	15.10.15		e75eb93972b200f58682cbe292ae5c5148098dc3
org.xwiki.commons	xwiki-commons-tool-spoon-tests	15.10.16		afb7a7a463847f376760adad93a3ee22936a75b0
org.xwiki.commons	xwiki-commons-tool-spoon-tests	15.10.2		0b473ac4a70892059382a2e699a2590159aa73b8
org.xwiki.commons	xwiki-commons-tool-spoon-tests	15.10.3		56b7429d836c357e3a313302cd3d2bcec44e4d0a
org.xwiki.commons	xwiki-commons-tool-spoon-tests	15.10.4		fd9e61446eafb8a2a682711de42aece10fbf2ab2
org.xwiki.commons	xwiki-commons-tool-spoon-tests	15.10.5		b491dff715a2e14ea56a6c3a7dd7e05c5d481df5
org.xwiki.commons	xwiki-commons-tool-spoon-tests	15.10.6		75e8395071b63e3bdf6f1308115524b73d8ce4d0
org.xwiki.commons	xwiki-commons-tool-spoon-tests	15.10.7		43862c4ca48f53d7351e18336db8fe47dd4b8955
org.xwiki.commons	xwiki-commons-tool-spoon-tests	15.10.8		929ad06d25e71369e7de63a72d53684b5504c021
org.xwiki.commons	xwiki-commons-tool-spoon-tests	15.10.9		a78172348812bf3cbf1722f440d756d61f0c0623
org.xwiki.commons	xwiki-commons-tool-spoon-tests	15.2		cc19a5b9880a6c40aa15ec6c8302b60e01bd8d41
org.xwiki.commons	xwiki-commons-tool-spoon-tests	15.2-rc-1		6baf6445b324feae7b6206f047336dae29fa222b
org.xwiki.commons	xwiki-commons-tool-spoon-tests	15.3		ee4450a0a0707643c8fa8fbf734d1f31211103b5
org.xwiki.commons	xwiki-commons-tool-spoon-tests	15.3-rc-1		f20f371ceae2831f9b8fb3f8537566fde1ffebd8
org.xwiki.commons	xwiki-commons-tool-spoon-tests	15.4		f679c3afef26ab1f15824ea21156e9525ea124aa
org.xwiki.commons	xwiki-commons-tool-spoon-tests	15.4-rc-1		c5eee33be555009734d8ca9769090004e34a430d
org.xwiki.commons	xwiki-commons-tool-spoon-tests	15.5		4ad88f0d107e5dbed79f31da8480408616569254
org.xwiki.commons	xwiki-commons-tool-spoon-tests	15.5-rc-1		0a32a48925b120fb6b93e1e321d62acacce4986d
org.xwiki.commons	xwiki-commons-tool-spoon-tests	15.5.1		f4c3da8404218d7c6ad40058c761b70de17f70a4
org.xwiki.commons	xwiki-commons-tool-spoon-tests	15.5.2		97b9fd05819b5a690f885efc4c374479a2f09fb1
org.xwiki.commons	xwiki-commons-tool-spoon-tests	15.5.3		8ab539096b18234c50ef42236af1ef6f0c82fdd3
org.xwiki.commons	xwiki-commons-tool-spoon-tests	15.5.4		48d7675aa64aacc28f48cbce4563e155f0b53cea
org.xwiki.commons	xwiki-commons-tool-spoon-tests	15.5.5		824942015d11c0561ab526e0563d563dc5b4042b
org.xwiki.commons	xwiki-commons-tool-spoon-tests	15.6		da37e685e09360c843fc1941a10e0627feba4e78
org.xwiki.commons	xwiki-commons-tool-spoon-tests	15.6-rc-1		f1f57ea583ff8f0705a6720cada448e7ac45c0c5
org.xwiki.commons	xwiki-commons-tool-spoon-tests	15.7		51dd2a92030e04d1fc8d77e05538029ce4965bc2
org.xwiki.commons	xwiki-commons-tool-spoon-tests	15.7-rc-1		0abeb46960814a85d1e54e6637b5fc15072dfe43
org.xwiki.commons	xwiki-commons-tool-spoon-tests	15.8		387853aeaaefcfbe719aa07099080dff4b6e47b1
org.xwiki.commons	xwiki-commons-tool-spoon-tests	15.8-rc-1		caff32d9fa3da8a238a9dec9b3312166a53ab24c
org.xwiki.commons	xwiki-commons-tool-spoon-tests	15.9		092c7eae44d2604f0913e92aa2126b66a7f51606
org.xwiki.commons	xwiki-commons-tool-spoon-tests	15.9-rc-1		5e44852d8ee596e410b3ee701fd753976f101bbc
org.xwiki.commons	xwiki-commons-tool-spoon-tests	16.0.0		3854b881be995efaaabfea2bb54bb917c6571be9
org.xwiki.commons	xwiki-commons-tool-spoon-tests	16.0.0-rc-1		2e785ea90a677714f044035899520c4b405fbfb3
org.xwiki.commons	xwiki-commons-tool-spoon-tests	16.1.0		4cc1918b92ec301f8ebda9d96847f02b9612f5ae
org.xwiki.commons	xwiki-commons-tool-spoon-tests	16.1.0-rc-1		be60aab5c01d86bc48cc8a9d5b22774c7c949531
org.xwiki.commons	xwiki-commons-tool-spoon-tests	16.10.0		625655ea205a328354abb361bb78d32655a7915f
org.xwiki.commons	xwiki-commons-tool-spoon-tests	16.10.0-rc-1		75f268a2eaaeee608687c36305c0b17a86d689b3
org.xwiki.commons	xwiki-commons-tool-spoon-tests	16.10.1		caa8bc69a1398f697e5062dac44d472864b9e148
org.xwiki.commons	xwiki-commons-tool-spoon-tests	16.10.2		33cefccf2f8dcc94c29fcc8d793554fa386c3ae1
org.xwiki.commons	xwiki-commons-tool-spoon-tests	16.10.3		a10eca31e2a12a1fcbe6bfcfaffffe28e0f53745
org.xwiki.commons	xwiki-commons-tool-spoon-tests	16.10.4		6ebe9a4b93b592916e284c42951b253b19f1fb8c
org.xwiki.commons	xwiki-commons-tool-spoon-tests	16.10.5		2bc270c259f5979cef2aa4cb320af27e2fabf141
org.xwiki.commons	xwiki-commons-tool-spoon-tests	16.10.6		e68771048a9363d7e806903a5f0ed5f93399385f
org.xwiki.commons	xwiki-commons-tool-spoon-tests	16.2.0		b35f627a71b7976debaacee2cbef0d740cfe69bc
org.xwiki.commons	xwiki-commons-tool-spoon-tests	16.2.0-rc-1		08efefdc3b5a9939754d3f748a1072fa01e8c11b
org.xwiki.commons	xwiki-commons-tool-spoon-tests	16.3.0		4bd2d9af08f9f060f41e8b8469b341989b4d26c5
org.xwiki.commons	xwiki-commons-tool-spoon-tests	16.3.0-rc-1		3fc67383b6c0ae9dbfe9539e36b10564d9d63012
org.xwiki.commons	xwiki-commons-tool-spoon-tests	16.3.1		81fb5cbca838362bca7dfc8e182305f7d9168dcf
org.xwiki.commons	xwiki-commons-tool-spoon-tests	16.4.0		543a7f1783be1d2496eccb98d98c9707a883835c
org.xwiki.commons	xwiki-commons-tool-spoon-tests	16.4.0-rc-1		64a3dd3a61cf7bd0adc41a7b7e761d3fac4a575c
org.xwiki.commons	xwiki-commons-tool-spoon-tests	16.4.1		c879c9477bc7aa3289600274b685fe1353164232
org.xwiki.commons	xwiki-commons-tool-spoon-tests	16.4.2		e7956a62654cd1fd68974ea365f8e6f363e1d9c0
org.xwiki.commons	xwiki-commons-tool-spoon-tests	16.4.3		0ee5add181a170d40810b1acec1aa814b67e1c29
org.xwiki.commons	xwiki-commons-tool-spoon-tests	16.4.4		73b76f2b49f04224330a3a56011119b347749bb6
org.xwiki.commons	xwiki-commons-tool-spoon-tests	16.4.5		a1d2eafb82d9205829283c65c1898624260c86fb
org.xwiki.commons	xwiki-commons-tool-spoon-tests	16.4.6		794bbd668c6b376dc5964c0cb7f8da64ca00f631
org.xwiki.commons	xwiki-commons-tool-spoon-tests	16.4.7		e84a4817f9459b68618625d428b659a1d782dcb3
org.xwiki.commons	xwiki-commons-tool-spoon-tests	16.5.0		cbcee05d6908ce744077b36de0b4e10ab5b3ea90
org.xwiki.commons	xwiki-commons-tool-spoon-tests	16.5.0-rc-1		0bd37cfa4335d47920575b69108dfbe23069ad66
org.xwiki.commons	xwiki-commons-tool-spoon-tests	16.6.0		ef518954abd2447813e2f10c2177bfd5ccf9d200
org.xwiki.commons	xwiki-commons-tool-spoon-tests	16.6.0-rc-1		28f73b9be40d117d1192bcbf9d024bfaf749d3cc
org.xwiki.commons	xwiki-commons-tool-spoon-tests	16.7.0		428cff7a472d83635d56889f96555d4a0d7be70d
org.xwiki.commons	xwiki-commons-tool-spoon-tests	16.7.1		605fbef2f6f373420b1ca5267d039ccc5d885853
org.xwiki.commons	xwiki-commons-tool-spoon-tests	16.8.0		a7067b823ca94d28d3d850332c85f87c48eafb53
org.xwiki.commons	xwiki-commons-tool-spoon-tests	16.8.0-rc-1		370200412f672457875ee5545c0249f6762d0f52
org.xwiki.commons	xwiki-commons-tool-spoon-tests	16.9.0		e6992ac98fb7306fc594d9dab5bad378a4ccf850
org.xwiki.commons	xwiki-commons-tool-spoon-tests	16.9.0-rc-1		626c9e2c08509e739c72c9e3b95bddb02569bb7c
org.xwiki.commons	xwiki-commons-tool-spoon-tests	17.0.0		cc9da5d5f272138ff1382b20e22f8d7a074e789e
org.xwiki.commons	xwiki-commons-tool-spoon-tests	17.0.0-rc-1		3bbbdf9adc692ca5681494e4fc578057d7df7b30
org.xwiki.commons	xwiki-commons-tool-spoon-tests	17.1.0		a89921d69a6431f1072bf860fe44541a6e134f8e
org.xwiki.commons	xwiki-commons-tool-spoon-tests	17.1.0-rc-1		41bd8013a2c8128cb8eee55064d0ad5f7b1e9e08
org.xwiki.commons	xwiki-commons-tool-spoon-tests	17.2.0		8a04cde226608c92b545c622ab3028f19a7c87b7
org.xwiki.commons	xwiki-commons-tool-spoon-tests	17.2.0-rc-1		f23414f899af7c5ef22219aebab9a26bfea309a4
org.xwiki.commons	xwiki-commons-tool-spoon-tests	17.2.1		f50ca387be693ea8c5984e89ed415331fa08a646
org.xwiki.commons	xwiki-commons-tool-spoon-tests	17.2.2		9f52ddb61319824b604806bd18be186b73b2f4c1
org.xwiki.commons	xwiki-commons-tool-spoon-tests	17.3.0		a4990b32d23e16dfae7e38f82d87d2c6d4f695db
org.xwiki.commons	xwiki-commons-tool-spoon-tests	17.3.0-rc-1		a9d30f10ba1dce86f6e8acc946ab0253d24dbe51
top.zenyoung	zenyoung-security	1.0.1		N/A
top.zenyoung	zenyoung-security	1.0.10		N/A
top.zenyoung	zenyoung-security	1.0.11		N/A
top.zenyoung	zenyoung-security	1.0.12		N/A
top.zenyoung	zenyoung-security	1.0.13		N/A
top.zenyoung	zenyoung-security	1.0.14		N/A
top.zenyoung	zenyoung-security	1.0.2		N/A
top.zenyoung	zenyoung-security	1.0.3		N/A
top.zenyoung	zenyoung-security	1.0.4		N/A
top.zenyoung	zenyoung-security	1.0.5		N/A
top.zenyoung	zenyoung-security	1.0.6		N/A
top.zenyoung	zenyoung-security	1.0.7		N/A
top.zenyoung	zenyoung-security	1.0.8		N/A
top.zenyoung	zenyoung-security	1.0.9		N/A
top.zenyoung	zenyoung-security	1.1.0		N/A
top.zenyoung	zenyoung-security	1.2.0		N/A
top.zenyoung	zenyoung-security	1.2.1		N/A
top.zenyoung	zenyoung-security	1.3.0		N/A
top.zenyoung	zenyoung-security	1.3.1		N/A
top.zenyoung	zenyoung-security	1.4.0		N/A
top.zenyoung	zenyoung-security	1.4.1		N/A
top.zenyoung	zenyoung-security	1.5.0		N/A
top.zenyoung	zenyoung-security	1.5.1		N/A
top.zenyoung	zenyoung-security	1.5.2		N/A
top.zenyoung	zenyoung-security	1.5.3		N/A
top.zenyoung	zenyoung-security	1.5.4		N/A
top.zenyoung	zenyoung-security	1.6.0		N/A
top.zenyoung	zenyoung-security	1.7.0		N/A
top.zenyoung	zenyoung-security	1.7.1		N/A
top.zenyoung	zenyoung-security	1.8.0		N/A
top.zenyoung	zenyoung-security	1.8.1		N/A
top.zenyoung	zenyoung-security	1.8.2		N/A
top.zenyoung	zenyoung-security	1.8.3		N/A
top.zenyoung	zenyoung-security	1.8.4		N/A
top.zenyoung	zenyoung-security	1.8.5		N/A
top.zenyoung	zenyoung-security	1.8.6		N/A
top.zenyoung	zenyoung-security	1.8.7		N/A
top.zenyoung	zenyoung-security	1.8.8		N/A
top.zenyoung	zenyoung-security	1.9.0		N/A
top.zenyoung	zenyoung-security	1.9.1		N/A
top.zenyoung	zenyoung-security	1.9.2		N/A
top.zenyoung	zenyoung-security	1.9.3		N/A
top.zenyoung	zenyoung-security	1.9.4		N/A
top.zenyoung	zenyoung-security	1.9.5		N/A
top.zenyoung	zenyoung-security	1.9.6		N/A
top.zenyoung	zenyoung-security	1.9.7		N/A
