aero.champ	cargojson	1.0		f37a0a83adfd408d8cf44059ac4b1a57e8dc7eee
com.jkoolcloud.tnt4j.streams	tnt4j-streams-wmq	1.7.1		fb85dd5c144935cadae030acdb873281355600d2
com.jkoolcloud.tnt4j.streams	tnt4j-streams-wmq	1.8.0		9ae0ecfec8edf5c6f6f6fd044a7f9457d433cab8
com.jkoolcloud.tnt4j.streams	tnt4j-streams-wmq	1.8.1		5831991ca6187979d6c904a98941de9e8395c1b5
com.jkoolcloud.tnt4j.streams	tnt4j-streams-wmq	1.9.0		534d970e72ef552775375a56180a336419a0d07c
com.jkoolcloud.tnt4j.streams	tnt4j-streams-wmq	1.9.1		5a35c4f52eecec2eb74a3a36f6805b06c3d11d7d
com.jkoolcloud.tnt4j.streams	tnt4j-streams-wmq	2.0.0		74cd9ada092755cfc8ac8bdc7736e0b459ac31e0
com.jkoolcloud.tnt4j.streams	tnt4j-streams-wmq	2.1.0		7e1af311b40370fb97732ec3b2cb7bfab8ff7b9c
com.jkoolcloud.tnt4j.streams	tnt4j-streams-wmq	2.2.0		048b090e80e8ce1144584018a914114c27213093
com.jkoolcloud.tnt4j.streams	tnt4j-streams-wmq	2.3.0		1602af80f334e79ca450d53bd5bb0c49d03ffb7c
com.karadzhov	scala-iso-language-i18n-hi_native0.4_2.13	0.3.0		a22cea128c4a0c9cb44148467667008e336643f2
com.karadzhov	scala-iso-language-i18n-hi_native0.4_2.13	0.3.1		6d0c8a8b49a2c6e65dcb0dcaa3e7ec1403e5fa65
com.karadzhov	scala-iso-language-i18n-hi_native0.4_2.13	0.4.0		eda13f892a140ca30a24fd85ea700a578af53808
com.karadzhov	scala-iso-language-i18n-hi_native0.4_2.13	0.5.0		430245e4b68670b12ad6240ce3aa8875936c879e
com.labymedia	ultralight-java-base	0.3.0		0d9f23719986a9c1d405ae2341c0f43358b6148b
com.labymedia	ultralight-java-base	0.3.1		b02afaeeed214165adfa0019618fbd0b9e8fff11
com.labymedia	ultralight-java-base	0.3.2		d1c2c67660770fa1f3c79f8599f74159594fe994
com.labymedia	ultralight-java-base	0.3.3		cadf1a97e8f71b80ddbf7090782fb42958878b4d
com.labymedia	ultralight-java-base	0.3.4		e9672f9e33965e137072cd5e8c3e5bb17449291e
com.labymedia	ultralight-java-base	0.3.5		b19b904638753161648e79a7cc46e7376f467c21
com.labymedia	ultralight-java-base	0.3.6		f328c8bf799b596d5b918b189dc384d432e9e3b4
com.labymedia	ultralight-java-base	0.4.0		ca12b558dbf0f0472940e0a22fc89d6c21d155eb
com.labymedia	ultralight-java-base	0.4.1		308270ead0ae78b703e29aa3f309d2506728fa5c
com.labymedia	ultralight-java-base	0.4.11		e652b0f4528ad318b8c96c8d809ce648d92e4904
com.labymedia	ultralight-java-base	0.4.12		4f898ba8288c9a2a2f7b70bd800f18eec485db64
com.labymedia	ultralight-java-base	0.4.2		43ab0d3f8514c32f18b79de0245d8b15618d7983
com.labymedia	ultralight-java-base	0.4.3		a1f81014478b1dde86daeb7f1200769bc5df9ed1
com.labymedia	ultralight-java-base	0.4.4		3a7fb9cb7fe478e1432d40852be4de97f009cd0f
com.labymedia	ultralight-java-base	0.4.6		321eed286e002ceb00468d0f082a421a028b22ca
com.labymedia	ultralight-java-base	0.4.7		54c7fdd21c7dd0582d43a167f75035ea5f3fd805
com.larswerkman	LicenseView	1.0		N/A
com.larswerkman	LicenseView	1.1		N/A
com.licheedev	logplus	1.0.0		N/A
com.licheedev	logplus	1.0.1		N/A
com.licheedev	logplus	1.0.2		N/A
com.monkopedia.sdbus	codegen	0.3.0		2c00599fadfb1a3a95b79e9ed136d568977e20aa
com.monkopedia.sdbus	codegen	0.3.1		8c36a296906d4bdbe39b0a08cf4fd51eb5695289
com.monkopedia.sdbus	codegen	0.3.2		52dc2457bed08baf9c4a16418292861814af9153
com.monkopedia.sdbus	codegen	0.3.3		9d0a3d3f1881376091e499cd7decc33f535f557f
com.morpheusdata	morpheus-plugin-api	0.10.0		c62c5646145d24672c8e6a612a26745ee3fa7b78
com.morpheusdata	morpheus-plugin-api	0.11.0		e393bdf2902965ed550c0fd6dfe898904ac23916
com.morpheusdata	morpheus-plugin-api	0.12.0		48535878e494edb00bdc5b56574ea878b35f8b4a
com.morpheusdata	morpheus-plugin-api	0.12.1		6a85242a6f732515563327a7909e5505b4865167
com.morpheusdata	morpheus-plugin-api	0.12.2		1e4c42f4149cdef0d8972a7850ab3e8d980461f8
com.morpheusdata	morpheus-plugin-api	0.12.3		3b5544e2ddd8cf7bd44aa77b2b60d7af6647209d
com.morpheusdata	morpheus-plugin-api	0.12.4		725be89578561b966b44e4df1f26809085880a39
com.morpheusdata	morpheus-plugin-api	0.12.5		3fae343a9c51221765e5b0f705f2f14116eb79f8
com.morpheusdata	morpheus-plugin-api	0.12.6		6bd9b2bb88cb14e2c4dac6a766fb8b685929330d
com.morpheusdata	morpheus-plugin-api	0.12.7		7b3c117c0d28050c9ef32042e095b7d441124f56
com.morpheusdata	morpheus-plugin-api	0.13.0		19a234f4706b2c8c43561273c4fdf2d153e0dc8d
com.morpheusdata	morpheus-plugin-api	0.13.1		2ec5eb6e0554b03935663c335c952c9a472e9e5f
com.morpheusdata	morpheus-plugin-api	0.13.2		03adf4fef218221a91173de86d020cedf0a4fb01
com.morpheusdata	morpheus-plugin-api	0.13.3		0ba4dc236d38b2f33d499dd066c917c3daee2fec
com.morpheusdata	morpheus-plugin-api	0.13.4		906651c793522c958472d860d0f70af4d16d50cf
com.morpheusdata	morpheus-plugin-api	0.13.5		a50a52f54ff26a72087bfed7e6e3bf5183987119
com.morpheusdata	morpheus-plugin-api	0.13.6		6796a21f78f26a4606cc487cbf6678d457d48265
com.morpheusdata	morpheus-plugin-api	0.13.7		c8b3395a8278a39b0a071340f2f79f0a587ca527
com.morpheusdata	morpheus-plugin-api	0.14.0		f63faebb7cd13b3a6b4a06d9d0a5a372459c51ca
com.morpheusdata	morpheus-plugin-api	0.14.1		f3c7cad72a90cd75ec13386c5582422c84561a78
com.morpheusdata	morpheus-plugin-api	0.14.2		980e6089ac18a19bec882fcfcd8fef0b4481a209
com.morpheusdata	morpheus-plugin-api	0.14.3		1a18cfaae3dec7821d9d817bfa0d8a701617aadd
com.morpheusdata	morpheus-plugin-api	0.14.4		7c53b746b5438e44423d169b9726925f1d947f37
com.morpheusdata	morpheus-plugin-api	0.14.5		5860429deb98ba3865d6d24a9483412ad4fd2687
com.morpheusdata	morpheus-plugin-api	0.14.6		7c2ff53421b92f730801ed7e213abc81d5d09df5
com.morpheusdata	morpheus-plugin-api	0.14.7		7848372610d506a07b67bcbad1cad4ed1cef3a2e
com.morpheusdata	morpheus-plugin-api	0.14.8		9b2913a0d6dfd84b959431227092f831a12a0eb2
com.morpheusdata	morpheus-plugin-api	0.15.0		df3aecd2044a18b23708f65d3458bfe8f70da7a9
com.morpheusdata	morpheus-plugin-api	0.15.1		64321c79be3573884b34f48a7041155197253f1a
com.morpheusdata	morpheus-plugin-api	0.15.10		922127047149ad9b2a197e4a7f92943dcb26d4e8
com.morpheusdata	morpheus-plugin-api	0.15.11		bffecb5660e0ead4e4e2bdda4fed4339612d4dc5
com.morpheusdata	morpheus-plugin-api	0.15.12		a2fd65411e4f5ed652b208ffba0cfe6ae633497e
com.morpheusdata	morpheus-plugin-api	0.15.13		f681b004d15b8c1a5ff59b4b55a87afb2f69697f
com.morpheusdata	morpheus-plugin-api	0.15.14		43969042b6638572dd6b48ad03c2a2736d79aad7
com.morpheusdata	morpheus-plugin-api	0.15.2		7386ffd7fa139c38446df110730ecb2bdeb7f8ca
com.morpheusdata	morpheus-plugin-api	0.15.3		d381ad1a25e5b47e2d93e90a99020d29ffd5d557
com.morpheusdata	morpheus-plugin-api	0.15.4		36a970f9fa3c73ab98d4c6275d654a49e7c3b4ca
com.morpheusdata	morpheus-plugin-api	0.15.5		6412adddf3224505ec7db8233c2da389b49538dc
com.morpheusdata	morpheus-plugin-api	0.15.6		090dc68847ee65f56550cd04ae10b45e8c775969
com.morpheusdata	morpheus-plugin-api	0.15.7		26a07b04ef4d3bd5c913e1155fca722e5b3c22b9
com.morpheusdata	morpheus-plugin-api	0.15.8		49af78854a8bec6efcbb466ebe0d1d02151c9190
com.morpheusdata	morpheus-plugin-api	0.15.9		32b4bb921b2551ba7af6163b73157821d4ff3f93
com.morpheusdata	morpheus-plugin-api	0.7.0		f36181e185a83418a5520582173cd7f828cb9536
com.morpheusdata	morpheus-plugin-api	0.7.1		de1c5f8d4513cc89efc80dbb31b6df4be9aea2fc
com.morpheusdata	morpheus-plugin-api	0.8.0		a53b97a3662dfbb19d8a9b94da311697cff89317
com.morpheusdata	morpheus-plugin-api	0.9.0		c8ca9834e4a2051d365aaa025c887d3e049a9508
com.morpheusdata	morpheus-plugin-api	1.0.0		5dee89d519805f60fcef6026163d7e3ef77c6589
com.morpheusdata	morpheus-plugin-api	1.0.1		3d0eed96410ed5a28fe7d92080f1c276f0e0f01e
com.morpheusdata	morpheus-plugin-api	1.0.2		8b022e3514001085fd7d0e49e79df8d5cb24af34
com.morpheusdata	morpheus-plugin-api	1.0.3		d19835ef26236e9abfc05111a6ebe60d5ec2967f
com.morpheusdata	morpheus-plugin-api	1.0.4		fdfa1ac886a45ec172aefa2429ea3fd7abc8ec67
com.morpheusdata	morpheus-plugin-api	1.0.5		613bc6267ff894aa93960928e2d12228093e1256
com.morpheusdata	morpheus-plugin-api	1.0.6		f1ea175369bfa19cde0e9e77a719eb17a7ac5557
com.morpheusdata	morpheus-plugin-api	1.1.0		9c2c9f3e8e42fa282b12dda7504124bca99663c3
com.morpheusdata	morpheus-plugin-api	1.1.1		f0ab9a28eba26a46b98067c0283a6fb58a913ce1
com.morpheusdata	morpheus-plugin-api	1.1.10		4916dcbc7195b6bba931bd2be22bf5cce5754a2f
com.morpheusdata	morpheus-plugin-api	1.1.11		e6efdf90450a89b173a1ad7987bc151c50de2fe0
com.morpheusdata	morpheus-plugin-api	1.1.2		0aeb2925838d7b1bb5357a1b8adaf322dc2b0823
com.morpheusdata	morpheus-plugin-api	1.1.3		ebeb61450ea4b781af9d89cd788f7c9b9e3c43a2
com.morpheusdata	morpheus-plugin-api	1.1.4		ca4a5acd935b82c8235a58caaf364f5822885bf3
com.morpheusdata	morpheus-plugin-api	1.1.5		cc3a9686349a1babe9bb3e8bc16ef95afb198dab
com.morpheusdata	morpheus-plugin-api	1.1.6		84572ae04e2764534253c7bd0721ef50f44bb8ad
com.morpheusdata	morpheus-plugin-api	1.1.7		ca92c12737651721e2d33f1a93698c6c6b86ff59
com.morpheusdata	morpheus-plugin-api	1.1.8		69f592138d0167cf302482f044ab423d319ec650
com.morpheusdata	morpheus-plugin-api	1.1.9		1ae638d3d3cab36774da87d8e89e75b809c71bcc
com.morpheusdata	morpheus-plugin-api	1.2.0		ab9d216cb9103c2fd60c8f1fc409241b8a749e06
com.morpheusdata	morpheus-plugin-api	1.2.1		96a2fd3313f1456a9f25efc4dbadf2415f64f630
com.morpheusdata	morpheus-plugin-api	1.2.2		e058af679073564a4d91cb22ae9621f01efe658e
com.morpheusdata	morpheus-plugin-api	1.2.3		1c50a7cc2ea57c5e5a61835300172379d0f51691
com.morpheusdata	morpheus-plugin-api	1.2.4		21e99c18d534ef4c67784daf2f9971d37bcd989d
com.morpheusdata	morpheus-plugin-api	1.2.5		d28deb0d577341a8b21442adc527cf199f1b9950
com.morpheusdata	morpheus-plugin-api	unspecified		50b72e8f6d4bd49dc140d1feb5d26459d66a4204
com.neko233	skilltree-commons-storage	0.0.1		5e4f11b0aa40745d4184929b96266ef27e7822d9
com.neko233	skilltree-commons-storage	0.0.2		28312c1f44e6b58e08883b486032b880d73762a4
com.neko233	skilltree-commons-storage	0.0.3		d33d76b1e0b3aafc87dbd5ab79d14c3835a6e3d7
com.neko233	skilltree-commons-storage	0.0.4		1c570a74d5d94ee7276fd59f1981236239eb2f7f
com.neko233	skilltree-commons-storage	0.0.5		f8e00103fb16af1c8e10dbe689bfb29b31bbcff3
com.neko233	skilltree-commons-storage	0.0.6		d09e1fd607b6793aa0a3b2edcd1f142724207dc8
com.neko233	skilltree-commons-storage	0.0.7		72cc8604b51bb4d84a67778209f72840f85f108e
com.neko233	skilltree-commons-storage	0.0.8		73af052579927b4c2466c10749a9a78830854e4e
com.neko233	skilltree-commons-storage	0.0.9		1d02c78160afd7f8fa2ff29f0466a3741babd542
com.neko233	skilltree-commons-storage	0.1.0		6572a9860cd21a220b71175b2eb5347d99ece34f
com.neko233	skilltree-commons-storage	0.1.1		928f859e84a006010bc8531674581389976d6d5c
com.neko233	skilltree-commons-storage	0.1.2		249454e7783ba2497322c5cd6e930cc1f70a967c
com.neko233	skilltree-commons-storage	0.2.0		55e26e91d2d6c21a66534e0fad3ed62c3b21a894
com.neko233	skilltree-commons-storage	0.2.1		8bd0f7faf7a4cc0b8adb28d9e14c70555571fd83
com.neko233	skilltree-commons-storage	0.2.2		a2b376e2aa55c9a2a323ed95ebd895521cdb1f10
com.neko233	skilltree-commons-storage	0.2.3		c54a0b20fc43425545910e4fd350561e3cb92ba9
com.neko233	skilltree-commons-storage	0.2.4		cc0a6bfb0ccd816164b5a96463c1ba14264f017c
com.neko233	skilltree-commons-storage	0.2.5		bb6385d177a3ef6db8192827144baf27022cd951
com.neko233	skilltree-commons-storage	0.2.6		f2139b2307f3762703dc7eb826f5ef2b7aa3fddb
com.neko233	skilltree-commons-storage	0.2.8		0911300b46eca3942df943e665203a72fa44c985
com.neko233	skilltree-commons-storage	0.2.9		2d38e574c406b9c1eb7c6f4869ef942d8fe8d025
com.neko233	skilltree-commons-storage	0.3.0		390a39e59abdd80423d1893c0cfb2021560185f4
com.neko233	skilltree-commons-storage	0.3.1		90fa27cc78b2ad466a97cda6f49e1630585ad307
com.neko233	skilltree-commons-storage	0.3.2		801bad539fdd2618474f0d2deb6d73bca31687df
com.newrelic.telemetry	newrelic-opentelemetry-javaagent	0.10.1		N/A
com.newrelic.telemetry	newrelic-opentelemetry-javaagent	0.10.1	all	bb4d52a81263c6ea8e7e1980e6b24be2ed1e2c5f
com.newrelic.telemetry	newrelic-opentelemetry-javaagent	0.11.0		N/A
com.newrelic.telemetry	newrelic-opentelemetry-javaagent	0.11.0	all	fd033fb746f41c2a743849a9717b65d742f0b1ef
com.newrelic.telemetry	newrelic-opentelemetry-javaagent	0.12.0		N/A
com.newrelic.telemetry	newrelic-opentelemetry-javaagent	0.12.0	all	ab97c8cfdf607b1cb60930a31607e9a77dede6c5
com.sarahlensing.staggeredgridview	library	0.0.3		N/A
com.softwaremill.sttp.client4	async-http-client-backend_2.12	4.0.0-M1		37a3a92c1cb522f018141871809ffe7e42b86f36
com.softwaremill.sttp.client4	async-http-client-backend_2.12	4.0.0-M10		5c8ad24b54f530a76a9cce331f82945e83c76b62
com.softwaremill.sttp.client4	async-http-client-backend_2.12	4.0.0-M11		d211f4c0e4e3a5b763bd5e2d7a9e481fa4ee0ee6
com.softwaremill.sttp.client4	async-http-client-backend_2.12	4.0.0-M12		b894ca7e08e31e40bef90fed7274bb5aa22bc9cc
com.softwaremill.sttp.client4	async-http-client-backend_2.12	4.0.0-M13		bf5ce87cb1cd8b30aff4e7a97f451729f31b5900
com.softwaremill.sttp.client4	async-http-client-backend_2.12	4.0.0-M14		baf399726d55a1dd074087b4b769e3dd51a54941
com.softwaremill.sttp.client4	async-http-client-backend_2.12	4.0.0-M15		9eb20b7713fd21cf228b751ef73352bb4c8db60e
com.softwaremill.sttp.client4	async-http-client-backend_2.12	4.0.0-M16		ee372dcbbc3520e7f9681b46104f0c37261e0de6
com.softwaremill.sttp.client4	async-http-client-backend_2.12	4.0.0-M17		99f51a732db341c7adfb14896b4d13c3f55740d5
com.softwaremill.sttp.client4	async-http-client-backend_2.12	4.0.0-M18		a2cdc88b37e4b296273e5cf2619d7ec6dc709c59
com.softwaremill.sttp.client4	async-http-client-backend_2.12	4.0.0-M19		d9c812db1501fc0f325bb6dab1d51dd337c24efb
com.softwaremill.sttp.client4	async-http-client-backend_2.12	4.0.0-M2		b206ef8ecf216f88876f83ccec8cc2d7a4acde92
com.softwaremill.sttp.client4	async-http-client-backend_2.12	4.0.0-M20		1a05b46436c3c8044d1d41ee5e840e59b16ee8ac
com.softwaremill.sttp.client4	async-http-client-backend_2.12	4.0.0-M3		6bf6ee4d356d3d2e0570de12f878399d070465db
com.softwaremill.sttp.client4	async-http-client-backend_2.12	4.0.0-M4		904f5485ebd853490d5d58de5c5be5c330538ac0
com.softwaremill.sttp.client4	async-http-client-backend_2.12	4.0.0-M5		da81c406b5f3ec4a64f8a4c21f2bc3c89d5ee5b4
com.softwaremill.sttp.client4	async-http-client-backend_2.12	4.0.0-M6		47244f2ef55dedaf01c630a12370a3c0567e12b8
com.softwaremill.sttp.client4	async-http-client-backend_2.12	4.0.0-M7		cb363c6942c2d690ec572a23348dfb2842ae1a1e
com.softwaremill.sttp.client4	async-http-client-backend_2.12	4.0.0-M8		ed9027994091b68a03e8197c71d81165ab6bed1f
com.softwaremill.sttp.client4	async-http-client-backend_2.12	4.0.0-M9		dc079cb634ab2a825c1bc08275806f4be2396494
com.tethys-json	tethys-cats_2.12	0.28.4		4a6c1d039232d76e49ac478232f8b7cdbbc8448d
com.tethys-json	tethys-cats_2.12	0.29.0		d67f0168fc62170d9ca17e53539186725f6ad103
com.tethys-json	tethys-cats_2.12	0.29.1		bbda6f1eeff26e33c1e18e65cddeb6a8d2a2e739
com.tethys-json	tethys-cats_2.12	0.29.2		90aebddcd4bda4c619c4e77ac657323d4e634f05
com.tethys-json	tethys-cats_2.12	0.29.3		3b0e9f03fa024fa44337619e8dcf5122394a75a7
com.tethys-json	tethys-cats_2.12	0.29.4		720db6c683e90f4b8363cec47306c5d6342c3b5e
com.tethys-json	tethys-cats_2.12	0.29.5		f10634dc4344e87d7d453bbe501b604310e491ee
com.thesamet.scalapb	scalapbc_2.13	0.10.0		7e0fed676515ac30ee5be6a712f9d1665a2d0322
com.thesamet.scalapb	scalapbc_2.13	0.10.0-M1		dd609c3afd273073ba031efa52f5163eba4bf2af
com.thesamet.scalapb	scalapbc_2.13	0.10.0-M2		94f161237d87c6e49d60ea340219426c45398bce
com.thesamet.scalapb	scalapbc_2.13	0.10.0-M3		3484c801a608c19f3100ea0d533b476dfb97adca
com.thesamet.scalapb	scalapbc_2.13	0.10.0-M4		8dcaee630eea239b37817ad2fcad23bba01c8c09
com.thesamet.scalapb	scalapbc_2.13	0.10.0-M5		eb620e2f5a61187415f96f8405d1b94755595316
com.thesamet.scalapb	scalapbc_2.13	0.10.0-M6		6d5ee3d011945ea0faad44272795758d791d4eec
com.thesamet.scalapb	scalapbc_2.13	0.10.0-M7		6c958a3c910fb2db58651d894ea79755fe7fb2ee
com.thesamet.scalapb	scalapbc_2.13	0.10.1		07d9b75a80a2e1197a4ebec62f794e793ed040a6
com.thesamet.scalapb	scalapbc_2.13	0.10.10		5083f7ac29798ffdce1f3e4ea748e48b3a0e3202
com.thesamet.scalapb	scalapbc_2.13	0.10.10-preview1		56ff5e8567d976bd6160ee61a4d844db09d5aa77
com.thesamet.scalapb	scalapbc_2.13	0.10.10-preview10		535d124d623781c68ce5bb907690b02c916e5f1f
com.thesamet.scalapb	scalapbc_2.13	0.10.10-preview11		d1cc59d51843fd81886cd0a8005df02d16ec845b
com.thesamet.scalapb	scalapbc_2.13	0.10.10-preview12		a3ce21191bb5d2951340b9db969168c4146ac318
com.thesamet.scalapb	scalapbc_2.13	0.10.10-preview14		8817ebd6d7bf219ffb69c52867236e25e3a920a7
com.thesamet.scalapb	scalapbc_2.13	0.10.10-preview2		2dc63dc506966912ca61abfbfea3231fa79a92dd
com.thesamet.scalapb	scalapbc_2.13	0.10.10-preview3		13da99b378647cacde7d5e3075b316e79f513413
com.thesamet.scalapb	scalapbc_2.13	0.10.10-preview4		bc86927ec2c5d0e94d16dd91e11436b643b6e3ed
com.thesamet.scalapb	scalapbc_2.13	0.10.10-preview5		4a7650ea97f728687ae50ee6dc7e776d1982b2f2
com.thesamet.scalapb	scalapbc_2.13	0.10.10-preview6		548ff51a0b30e4cf2287b4e94af21798b39e54b4
com.thesamet.scalapb	scalapbc_2.13	0.10.10-preview7		f6745ed1da5aefaa3ad19a9bfd2a1b27614c1e41
com.thesamet.scalapb	scalapbc_2.13	0.10.10-preview8		7e25df91e29450244ea3339624d4a418081b0bbd
com.thesamet.scalapb	scalapbc_2.13	0.10.10-preview9		a6bef6a1033d9c65d475db0056990fd82688eaad
com.thesamet.scalapb	scalapbc_2.13	0.10.11		f931b458a0ee799d03523b30d600620db94af112
com.thesamet.scalapb	scalapbc_2.13	0.10.2		380450491e561fdb47a1741d41d6d05d4e441169
com.thesamet.scalapb	scalapbc_2.13	0.10.3		0f983ea481377ba4846c0dcde3a1a04270a73a98
com.thesamet.scalapb	scalapbc_2.13	0.10.4		1c2408dd16a7d730724f83866a53adb3b8f7965b
com.thesamet.scalapb	scalapbc_2.13	0.10.4.tmp8		e4bb42851e3b73b592e28ff1107bfc69e67ccb31
com.thesamet.scalapb	scalapbc_2.13	0.10.4.tmp9		cd6984d843a2a042ad18dd5dce8cb2ab1081eb35
com.thesamet.scalapb	scalapbc_2.13	0.10.5		eac57d35e573d88bba4c46061b384ada50bf3fc8
com.thesamet.scalapb	scalapbc_2.13	0.10.6		770fc9c8a05a37ff7549517dfc68acccd8e9eb60
com.thesamet.scalapb	scalapbc_2.13	0.10.7		6cbea3b6e89dfab223e1254768f82e1c14077d66
com.thesamet.scalapb	scalapbc_2.13	0.10.8		9cffd26f2d51e615b6b7a031c0e9582ce1c6d52f
com.thesamet.scalapb	scalapbc_2.13	0.10.9		f7cf428bd9776b94474ff778115169861cf90ed4
com.thesamet.scalapb	scalapbc_2.13	0.11.0		a8a6a475528d74c8760bfe0ec1651b41a7d3f6ef
com.thesamet.scalapb	scalapbc_2.13	0.11.0-M1		e29e53b8c53291afdbfd2bdaf54a466982c744cb
com.thesamet.scalapb	scalapbc_2.13	0.11.0-M1.test1		eb095c380b880b04eccc87d29999561c56f350e8
com.thesamet.scalapb	scalapbc_2.13	0.11.0-M2		b68a7fa2b19ea414fb0d21cd2808f2707cbf4b04
com.thesamet.scalapb	scalapbc_2.13	0.11.0-M3		5b4684b88ca9f076c3ae28da1ee826a1ad4be2c4
com.thesamet.scalapb	scalapbc_2.13	0.11.0-M4		56e865fa4318a59d8320f6f60ade169bee0d4bf6
com.thesamet.scalapb	scalapbc_2.13	0.11.0-M5		c3c4c5c54661a9fed87766f75b7d3a5223e543e8
com.thesamet.scalapb	scalapbc_2.13	0.11.0-M6		04784c84162381d11d7b102b044a42f96f64bf67
com.thesamet.scalapb	scalapbc_2.13	0.11.0-M7		146daa8b654c785154c347894d3f40da70f43175
com.thesamet.scalapb	scalapbc_2.13	0.11.1		6fe6b86179c304fe38ffa403a85bd0a524ebb373
com.thesamet.scalapb	scalapbc_2.13	0.11.10		c17e87a8b4747157420188be93482d3d5a6147c3
com.thesamet.scalapb	scalapbc_2.13	0.11.11		4fe5e3b9b2f4da5437453aae76ed262844f96a6f
com.thesamet.scalapb	scalapbc_2.13	0.11.12		db7ea9c91266a96f9da1262e9e01d280dfa2519d
com.thesamet.scalapb	scalapbc_2.13	0.11.12-tmp		0794768469625ddc9fe84035c9ab7f0fc64e7235
com.thesamet.scalapb	scalapbc_2.13	0.11.13		f2be94eb84e4d9af9bb22113f2d1ab19a7e1a9e6
com.thesamet.scalapb	scalapbc_2.13	0.11.14		821bbdb3ec1ae916991ac458a5bc0987d253da0f
com.thesamet.scalapb	scalapbc_2.13	0.11.15		bdce3ea36af6295b7863969cd5c493d266f0d04d
com.thesamet.scalapb	scalapbc_2.13	0.11.17		4cfa4728072486f7c4a4a98a53e37ea7446ac86e
com.thesamet.scalapb	scalapbc_2.13	0.11.2		4827b68b46d0c072af14c102c061b3d01b9786bf
com.thesamet.scalapb	scalapbc_2.13	0.11.3		e7a4e2148edc0a02f0d922f68a6d96024c826081
com.thesamet.scalapb	scalapbc_2.13	0.11.4		d934cd023fb696d759b8f587daa9f2575ba4e0dc
com.thesamet.scalapb	scalapbc_2.13	0.11.5		564486777380f5b263cba6688898930ce7063127
com.thesamet.scalapb	scalapbc_2.13	0.11.6		9fb0c04a36d638960dafc6822d0ab3d3716cca20
com.thesamet.scalapb	scalapbc_2.13	0.11.7		8c10f4dcdefc66d5344894c67be2943a57027a6b
com.thesamet.scalapb	scalapbc_2.13	0.11.8		cef48e59b91f62775eefdf4ea2c9c1623b665746
com.thesamet.scalapb	scalapbc_2.13	0.11.9		4618e8602b76b287e51dc0baa707636749cc2dbc
com.thesamet.scalapb	scalapbc_2.13	0.9.0		648e7d613bc657cf584a6e61d2cb9e6f09bb447f
com.thesamet.scalapb	scalapbc_2.13	0.9.0-M7		96b0ae38f61dad5a322c7d7ac249555aa1b394db
com.thesamet.scalapb	scalapbc_2.13	0.9.1		c30fe215ad929007d74a1e16134b1bcb253da58a
com.thesamet.scalapb	scalapbc_2.13	0.9.2		b915abaa8fd9ddabd7969f0b0f684d6aa9191285
com.thesamet.scalapb	scalapbc_2.13	0.9.3		6f3b631aa775264782d815e5dfb4d3b2b4ef7c2c
com.thesamet.scalapb	scalapbc_2.13	0.9.4		d72ffe2376df5b51d36b77113106ef0a91f839cc
com.thesamet.scalapb	scalapbc_2.13	0.9.5		28c027ec68b6ab4f78c054b97d159e29bceb9d72
com.thesamet.scalapb	scalapbc_2.13	0.9.6		7aed8b959b2c5ef88b54dd9864bb7015228033ec
com.thesamet.scalapb	scalapbc_2.13	0.9.7		b1159501647065b5942d33eefdd23b6e7f74f39c
com.thesamet.scalapb	scalapbc_2.13	0.9.8		03d8d67fdc57ca2efc3b08e55b0facf1c818d7c2
com.thesamet.scalapb	scalapbc_2.13	1.0.0-alpha.1		fb6c6554322e4ebbe56858c0c5ee4133862e5850
com.thoughtworks.compute	openclkernelbuilder_2.12	0.2.0		49c1a9747851d0891d82e525c1245fe165e2c0b3
com.thoughtworks.compute	openclkernelbuilder_2.12	0.3.0		7b40e577188fa3f43acb4783d81e313f0aac5602
com.thoughtworks.compute	openclkernelbuilder_2.12	0.3.1		ff7918a0f5a43a5828d9a3626292c36a266db2c9
com.thoughtworks.compute	openclkernelbuilder_2.12	0.3.2		2bba951fe071563b514602d032e92365e510adbd
com.thoughtworks.compute	openclkernelbuilder_2.12	0.3.3		9bbfffb56bdb805dbc78265b93013c766c90d129
com.thoughtworks.compute	openclkernelbuilder_2.12	0.4.0		117a555f00a63a14a4c125c7c373869f0a83aff2
com.thoughtworks.compute	openclkernelbuilder_2.12	0.4.1		f0823fb1df0675691703ff2af99b350e6518c633
com.thoughtworks.compute	openclkernelbuilder_2.12	0.4.2		f695b7595700f9f2b7231a6609ccca31feec9997
com.thoughtworks.compute	openclkernelbuilder_2.12	0.4.3		b6fa7b4edb5843e648dc719662980b381a0ac37a
com.thoughtworks.compute	openclkernelbuilder_2.12	0.4.3+112-e1dc831e		1a1694c343594d842e91e9f4075da98f2a1043ea
com.thoughtworks.compute	openclkernelbuilder_2.12	0.4.3+113-98ccafd8		77813c6e05f217c38e203b84e0a49b748b15660c
com.thoughtworks.compute	openclkernelbuilder_2.12	0.4.3+114-5896299e		d684616689229f14f5c4ef64fb78535bd19172e5
com.thoughtworks.compute	openclkernelbuilder_2.12	0.4.3+114-89726e9f		1ec1d987ee51922a6f374d3f72aa34a85355c055
com.thoughtworks.compute	openclkernelbuilder_2.12	0.4.3+114-b79d3df1		884247489b731400f46dddc73bb2ea6e064a55fa
com.thoughtworks.compute	openclkernelbuilder_2.12	0.4.3+116-b37120f3		4eb3d46ff971ade01c12c326c44caf0b8900e1eb
