ai.djl.spring	djl-spring-boot-starter-mxnet-win-x86_64	0.2	-	49a8727882a6bbbd7a7a547b759ee883d142d564
aws.sdk.kotlin	costexplorer-jvm	1.3.74	-	6da6c2e00876360fd0ce6488f07fcee982cb7971
aws.sdk.kotlin	costexplorer-jvm	1.3.75	-	8dacea54e96bed5f217b8e975718b7622993b887
aws.sdk.kotlin	costexplorer-jvm	1.3.76	-	39746239a4f93af996a8bef9afcdbe32a113d0ed
aws.sdk.kotlin	costexplorer-jvm	1.3.77	-	c52249b2baa033dc935b4ce45a593e5d5f7b1980
aws.sdk.kotlin	costexplorer-jvm	1.3.78	-	507888e67aa49307a990a017ce4241f6a39f7e6a
aws.sdk.kotlin	costexplorer-jvm	1.3.79	-	58d54e4753ae6940aa789d930baba773bad3ba2e
aws.sdk.kotlin	costexplorer-jvm	1.3.8	-	0c86c9c76e3b09e929cbbc1a3a21180b450bad65
aws.sdk.kotlin	costexplorer-jvm	1.3.80	-	0d0f64ed751d1aa710997f40336f740da9cf37f8
aws.sdk.kotlin	costexplorer-jvm	1.3.81	-	05bb1ad2a93b92aaf8fa88764e456136820bf74d
aws.sdk.kotlin	costexplorer-jvm	1.3.82	-	aa011c992853b726214c11e88c3633c23aa60c27
aws.sdk.kotlin	costexplorer-jvm	1.3.83	-	dd4234cf46be306804c4844c0d96a8011f1d1078
aws.sdk.kotlin	costexplorer-jvm	1.3.84	-	feb9926d130f17ec05e314cd2af0899001df241e
aws.sdk.kotlin	costexplorer-jvm	1.3.85	-	6c5e64e7be2bf3ae7e8505bf2ed516dadf33f7a0
aws.sdk.kotlin	costexplorer-jvm	1.3.86	-	8a6bd7e422b6f5732867c7ee3197873e614eaabe
aws.sdk.kotlin	costexplorer-jvm	1.3.87	-	99a6d52a1445adb09882541d0b808982a61494f1
aws.sdk.kotlin	costexplorer-jvm	1.3.88	-	04c49269765874a4be6a2f194be7334874746732
aws.sdk.kotlin	costexplorer-jvm	1.3.89	-	e647ab2c342cbd7dd47325499a3be979f1ff82c8
aws.sdk.kotlin	costexplorer-jvm	1.3.9	-	6a9387a52a88fdc28deefba6f59625de77bcd252
aws.sdk.kotlin	costexplorer-jvm	1.3.90	-	a3273b68ca468ae9513c10fd91012d7f486e08b3
aws.sdk.kotlin	costexplorer-jvm	1.3.91	-	daa6ab1a54862562aa9ab4e3e8f6730f9a9279fb
aws.sdk.kotlin	costexplorer-jvm	1.3.92	-	b788e98ac598e54c5484c1b4071ebd79623070ef
aws.sdk.kotlin	costexplorer-jvm	1.3.93	-	dfa46a8e3be1dd04a3e574c0af3d489caab5e381
aws.sdk.kotlin	costexplorer-jvm	1.3.94	-	b8e963c08557c69790fc4bee3adad243c3436cb3
aws.sdk.kotlin	costexplorer-jvm	1.3.95	-	fa72bf1a3cc8df67a572f912dffcaeffa1dc8f4b
aws.sdk.kotlin	costexplorer-jvm	1.3.96	-	673918da301b2dbe49a9a2ccdab8f9050afc812c
aws.sdk.kotlin	costexplorer-jvm	1.3.97	-	aee1ae4c781b3c7dda638029d2022607439c3255
aws.sdk.kotlin	costexplorer-jvm	1.3.98	-	d4b264b680358cc10133a8baf2303e11837421f6
aws.sdk.kotlin	costexplorer-jvm	1.3.99	-	c43b3b7950386708a2ebc365e4bd3012de2b6b5f
aws.sdk.kotlin	costexplorer-jvm	1.4.0	-	2af56a67760a89de509ce70a803572d52b5c1eaf
aws.sdk.kotlin	costexplorer-jvm	1.4.1	-	b5466be820004642a40946a27ffc8c8f51cdef5b
aws.sdk.kotlin	costexplorer-jvm	1.4.10	-	d4ab0febb2d475ebbae02c22852129b19a2255b9
aws.sdk.kotlin	costexplorer-jvm	1.4.11	-	727cc3afe4a3df8d80ef860ec6ef83378d25652c
aws.sdk.kotlin	costexplorer-jvm	1.4.12	-	76ecba69c9c0e6d3ff377c8bd4e7c31ab324cd1d
aws.sdk.kotlin	costexplorer-jvm	1.4.13	-	32dab1fc1e1b9709dfa206ed3fb8e465a5f8298a
aws.sdk.kotlin	costexplorer-jvm	1.4.14	-	79ca4dfd2b1e79950fef19c922282ffcc781c759
aws.sdk.kotlin	costexplorer-jvm	1.4.15	-	589c5529ae75eb6c994d3b05a34c9b2e71948aff
aws.sdk.kotlin	costexplorer-jvm	1.4.16	-	1f4520c6a37b0120687574280ff3a4a6c9629f78
aws.sdk.kotlin	costexplorer-jvm	1.4.17	-	ce539ed0b09b97987bde983a02facd24bc918456
aws.sdk.kotlin	costexplorer-jvm	1.4.18	-	cbbcd2d47cd7fb1c99430c63913a276ed1213b1e
aws.sdk.kotlin	costexplorer-jvm	1.4.19	-	7cb0a68fd48b2bdb857d8b9659829439b0eba10e
aws.sdk.kotlin	costexplorer-jvm	1.4.2	-	38549162ce31dee24e5a38a87671ffa9bb8f8be7
aws.sdk.kotlin	costexplorer-jvm	1.4.20	-	917a06c00117af768845b6f8d81546aca10a1834
aws.sdk.kotlin	costexplorer-jvm	1.4.21	-	f721256fbbfab789023008ff0f2a0a68872c3e11
aws.sdk.kotlin	costexplorer-jvm	1.4.22	-	0c7c0e76eaed380c0f2e566e55301ae371ef90f7
aws.sdk.kotlin	costexplorer-jvm	1.4.23	-	f1bd3ad24c8ec675f049717d2ca69829e8bc5ab9
aws.sdk.kotlin	costexplorer-jvm	1.4.24	-	d74b13302fa28e80b120ca2c4c0a3292633a7a7a
aws.sdk.kotlin	costexplorer-jvm	1.4.25	-	4216f75ba23b5e26dc986d48680824901283a453
aws.sdk.kotlin	costexplorer-jvm	1.4.26	-	57575916a6f9bc236d9b64495cff7ea1e1167a98
aws.sdk.kotlin	costexplorer-jvm	1.4.27	-	a3f44140e1f02c63f46659595dfae340e5fae730
aws.sdk.kotlin	costexplorer-jvm	1.4.28	-	fae9be2d08410feb771c7a583b36d9700dfd2528
aws.sdk.kotlin	costexplorer-jvm	1.4.29	-	b362a8cc145e1e84a9e91a16235d0002a386ad73
aws.sdk.kotlin	costexplorer-jvm	1.4.3	-	73263fccd757fad2b432d1a3db5aa75f56549b15
aws.sdk.kotlin	costexplorer-jvm	1.4.30	-	62e5254c741d91061dca12d796a96933af4c058d
aws.sdk.kotlin	costexplorer-jvm	1.4.31	-	8d8cf22c824ad7522f200dec076cdb9f3a63555d
aws.sdk.kotlin	costexplorer-jvm	1.4.32	-	c7d93362f5254586d76a70ad011f11fd5a8737af
aws.sdk.kotlin	costexplorer-jvm	1.4.33	-	a2ea7786cfc81e1040556a56fe3703f407facefd
aws.sdk.kotlin	costexplorer-jvm	1.4.34	-	ce7985b759a0bd15c04824c66cf80650d9182fa7
aws.sdk.kotlin	costexplorer-jvm	1.4.35	-	f2d32c53cfec50278f7e951bce5dd668d96a1c81
aws.sdk.kotlin	costexplorer-jvm	1.4.36	-	a038ff1304f42a0857aa5d97625343717a7fc6eb
aws.sdk.kotlin	costexplorer-jvm	1.4.37	-	cf2632c96318cef38a6e10b2f8a4867d2746a45f
aws.sdk.kotlin	costexplorer-jvm	1.4.38	-	a3c3325c746e832b7e49cfcaf1dec8f89977a2ed
aws.sdk.kotlin	costexplorer-jvm	1.4.39	-	95f06dbd1050016787404b9fb858b37e98afc02e
aws.sdk.kotlin	costexplorer-jvm	1.4.4	-	98fe2aa7c704a889ef98834765999162f42b991f
aws.sdk.kotlin	costexplorer-jvm	1.4.40	-	4bb473186b907c5c8c7da19f9d1b166fbc01d1b6
aws.sdk.kotlin	costexplorer-jvm	1.4.41	-	d912da8d8c9b4e954144fc8d5e4f769c12f3d338
aws.sdk.kotlin	costexplorer-jvm	1.4.42	-	a6c715dbdfe08ed3d063012364c6de94f7422b99
aws.sdk.kotlin	costexplorer-jvm	1.4.43	-	b961d3a7af158507c3ca277c5e49496f9dbcb338
aws.sdk.kotlin	costexplorer-jvm	1.4.44	-	745333779e9c61c8ca7b125f62a5691e2f629d6e
aws.sdk.kotlin	costexplorer-jvm	1.4.45	-	e0f6618d415363e0843b067800cd3bbdecdf6c40
aws.sdk.kotlin	costexplorer-jvm	1.4.46	-	6a17b914959192f6a369f2ae5bd47eb6c7ff7b97
aws.sdk.kotlin	costexplorer-jvm	1.4.47	-	fffb3cefd21d32124aa591eca40cb0c3eaffefe9
aws.sdk.kotlin	costexplorer-jvm	1.4.48	-	3e3466e0b0155bca08600b3cb9a7c9bffde7529a
aws.sdk.kotlin	costexplorer-jvm	1.4.49	-	899ce7aea9ec28af22767d35be81e310b39a5131
aws.sdk.kotlin	costexplorer-jvm	1.4.5	-	f8f6edfc1b29aa25da62543c7fe70016f04930e8
aws.sdk.kotlin	costexplorer-jvm	1.4.50	-	3ba2de3a103c89a840e2f5a0af589577fee153ba
aws.sdk.kotlin	costexplorer-jvm	1.4.51	-	36d8f49b235eda4797520ceb14b5ce10f0a66d5f
aws.sdk.kotlin	costexplorer-jvm	1.4.52	-	1859eb561e7aef506a7406bd151f8a11794b734f
aws.sdk.kotlin	costexplorer-jvm	1.4.53	-	ce1d44db85d461339650228835a6c686a2b2ee7d
aws.sdk.kotlin	costexplorer-jvm	1.4.54	-	81ae81217f0879dfb7fcd498385263e5ea827fcf
aws.sdk.kotlin	costexplorer-jvm	1.4.55	-	522289da17703fb0994c8a34e2eb86c712510a40
aws.sdk.kotlin	costexplorer-jvm	1.4.56	-	1f1df503db1bced184d56a10ce2187847464a642
aws.sdk.kotlin	costexplorer-jvm	1.4.57	-	757b22150a2c1c18f9ccb3c9363f03d895d7399c
aws.sdk.kotlin	costexplorer-jvm	1.4.58	-	145bf3833f5d73d407a357e417ee08efb1b6f398
aws.sdk.kotlin	costexplorer-jvm	1.4.59	-	7a8c90a0bb33bb1e9b5cd593fb3e69e40c29727b
aws.sdk.kotlin	costexplorer-jvm	1.4.6	-	34c1f34df10b09fecc803b1983605d80b10a135c
aws.sdk.kotlin	costexplorer-jvm	1.4.60	-	8d7138d5fe22bf6e387b74e24e121aea2a30b664
aws.sdk.kotlin	costexplorer-jvm	1.4.61	-	155c3a7453f76b24c6e2e407d4a63b7f1d64fe50
aws.sdk.kotlin	costexplorer-jvm	1.4.62	-	0cbde0badebf6b7a6f3a46b577cd5ad5ded35096
aws.sdk.kotlin	costexplorer-jvm	1.4.63	-	eb3b3b20ff9a3fd26275939c23c32f9046a0d287
aws.sdk.kotlin	costexplorer-jvm	1.4.64	-	3e76f1031cd35d8fcd120d50de192c1e2737b8b2
aws.sdk.kotlin	costexplorer-jvm	1.4.65	-	3367476a9cc6f3ed4780e9729441975ca58ee467
aws.sdk.kotlin	costexplorer-jvm	1.4.66	-	33ecce080f4d4ecec12e954f9a31b007015b0b36
aws.sdk.kotlin	costexplorer-jvm	1.4.7	-	eb0278665d641edd05378caef0a9b1a8eaed9eb0
aws.sdk.kotlin	costexplorer-jvm	1.4.8	-	b85da2a8aab0e2de760ba951c634187f0dca285e
aws.sdk.kotlin	costexplorer-jvm	1.4.9	-	af63d61fc7a6de7f9adbdf0b2ac9cdefdb1bff28
br.com.objectos.oss-java7	objectos-core-object	2.0.0	-	3789883ac3ffc6d2fb87523af873de98bd613d45
br.com.objectos.oss-java7	objectos-core-object	3.0.0	-	849473af6357169a1e73307a6ce043bcc40eecd4
br.com.objectos.oss-java7	objectos-core-object	3.1.0	-	15a7425af41e4fd29489b8569460ee9a490f408c
br.com.thiagomoreira.replicon	replicon4j	0.1	-	065862d28ed91df777112859886760cdd8b1f771
br.com.thiagomoreira.replicon	replicon4j	0.2	-	7135ea80f495ca174f339a64549db64b212e34d4
br.com.thiagomoreira.replicon	replicon4j	1.0.0	-	2e9efe12f7e9a413e237d08098be2aea790cefe8
cc.drx	ng_2.11	di	-	19be4bf057ff4938282d83168586e8e063b5a8b0
cc.drx	ng_2.11	dj	-	9dbd16f1023cd9c66e39c575ef49aea8cf96c624
cc.drx	ng_2.11	dk	-	8275b0107f24c53322b2ef84d92a22755dd974be
cc.drx	ng_2.11	do	-	25e00390e20813fc9b7d78805dece3695fdc085f
cc.drx	ng_2.11	dp	-	5fceffd5aae39f56d407b348d61e7ab101664fff
ch.epfl.lamp	dotty-library_0.27	0.27.0-RC1	-	8ff19425cd6138731b0f27cc98b2f89864ec95a3
ch.epfl.lamp	dotty-library_0.27	0.27.0-bin-20200723-eb3b0ac-NIGHTLY	-	ee2431e90c0d93da5e38688b183dab15a80ad023
ch.epfl.lamp	dotty-library_0.27	0.27.0-bin-20200724-fd18546-NIGHTLY	-	dfb18fb3af127605a52df6d16903fc833d35ba67
ch.epfl.lamp	dotty-library_0.27	0.27.0-bin-20200725-89f42f4-NIGHTLY	-	9da52b6e4220e86ed01a88a1b55cbda0ea962696
ch.epfl.lamp	dotty-library_0.27	0.27.0-bin-20200727-e24a0b7-NIGHTLY	-	a1e6d8b649f7d96cfab8f4266f898d488d8e63ba
ch.epfl.lamp	dotty-library_0.27	0.27.0-bin-20200728-63b84cb-NIGHTLY	-	51a4fa4360fecb3e2b15c5f886f4beebcb03721a
ch.epfl.lamp	dotty-library_0.27	0.27.0-bin-20200729-86a92e4-NIGHTLY	-	6d407feefe60850f1f8712a9f280bc3bc15bb2ef
ch.epfl.lamp	dotty-library_0.27	0.27.0-bin-20200730-316d218-NIGHTLY	-	c6c5d8e1a63497fa273fa8223466c3695dd07a3b
ch.epfl.lamp	dotty-library_0.27	0.27.0-bin-20200731-bb23fea-NIGHTLY	-	f5ce7de9e835f72ee43e3e018b19b3b16e0bf99e
ch.epfl.lamp	dotty-library_0.27	0.27.0-bin-20200803-0655346-NIGHTLY	-	5717cae8a3b5e249b818b459b2deef588dbcca83
ch.epfl.lamp	dotty-library_0.27	0.27.0-bin-20200804-0cdf13a-NIGHTLY	-	c65dd07d21b884109ff607f72642ec2b074ea317
ch.epfl.lamp	dotty-library_0.27	0.27.0-bin-20200805-64cecda-NIGHTLY	-	8150f405164326a4a2c967f0951965d6d9e539b1
ch.epfl.lamp	dotty-library_0.27	0.27.0-bin-20200806-b8825a2-NIGHTLY	-	7d2842e7309503d16e416c16f5ce3563849fae0a
ch.epfl.lamp	dotty-library_0.27	0.27.0-bin-20200807-dfcc0b1-NIGHTLY	-	0d7c15c9a998103b1d3f24d8974e15f686f64527
ch.epfl.lamp	dotty-library_0.27	0.27.0-bin-20200810-74ba21c-NIGHTLY	-	b8d8b37404a5a4118e42b55a827e2337e8daf471
ch.epfl.lamp	dotty-library_0.27	0.27.0-bin-20200811-56c8e7b-NIGHTLY	-	beca3e3147c5f68c5d3809e480c417140c5a871b
ch.epfl.lamp	dotty-library_0.27	0.27.0-bin-20200812-28069b6-NIGHTLY	-	c65f0b78611602fd83558475a5cca128ff0129a2
ch.epfl.lamp	dotty-library_0.27	0.27.0-bin-20200813-550e969-NIGHTLY	-	524ba2637e17dfd21cc9e0a2e3cf14d4b05f414f
ch.epfl.lamp	dotty-library_0.27	0.27.0-bin-20200814-a92473b-NIGHTLY	-	4a2f9cc6e1e7c49ef8422a89f5437dbf27e081fb
ch.epfl.lamp	dotty-library_0.27	0.27.0-bin-20200815-0e67451-NIGHTLY	-	5589c3041e067d4f7ec61824e1601a5afdbe8973
ch.epfl.lamp	dotty-library_0.27	0.27.0-bin-20200816-15a6c8b-NIGHTLY	-	d123fc4ffe6c3188de085aef1671360259d49432
ch.epfl.lamp	dotty-library_0.27	0.27.0-bin-20200817-15ae0aa-NIGHTLY	-	0bcddba69eb54c82f06d2a05f9dc7df6c129a3d9
ch.epfl.lamp	dotty-library_0.27	0.27.0-bin-20200818-64a239f-NIGHTLY	-	a0e49a6bcf964b1cd5fc6528db69852a276018a4
ch.epfl.lamp	dotty-library_0.27	0.27.0-bin-20200819-6e6f67b-NIGHTLY	-	222c08a90ac11b5b55cfa266595535614df84cfd
ch.epfl.lamp	dotty-library_0.27	0.27.0-bin-20200820-1431be2-NIGHTLY	-	91bdef68bbe4d5621e4e527036548cec6ab6976d
ch.epfl.lamp	dotty-library_0.27	0.27.0-bin-20200821-387c562-NIGHTLY	-	ff7e748cef8ecadb5c500b142fa03c024715d533
ch.epfl.lamp	dotty-library_0.27	0.27.0-bin-20200822-0d36979-NIGHTLY	-	194ea4df99c6628536a03f9f463719fc87a2b84b
ch.epfl.lamp	dotty-library_0.27	0.27.0-bin-20200824-239254a-NIGHTLY	-	1a2745a2cc60f64e1b416f8d51e84b2f12ffa739
ch.epfl.lamp	dotty-library_0.27	0.27.0-bin-20200826-2e58a66-NIGHTLY	-	72e8591cdfcb4040236d3ca21f7d11e7a3472216
ch.epfl.lamp	dotty-staging_0.25	0.25.0	-	52007a168ed6f59e8ca2199cb3dec1c337612cef
ch.epfl.lamp	dotty-staging_0.25	0.25.0-RC1	-	9d8cc927605ce6be4cce741ae296c10c3c568e56
ch.epfl.lamp	dotty-staging_0.25	0.25.0-RC2	-	d1f9643d76e0f09cf1977b2d94304074fc5fd59f
ch.epfl.lamp	dotty-staging_0.25	0.25.0-bin-20200427-66f335c-NIGHTLY	-	f7e162d48d9149ae1cd8c73f448ce472a0ee73a1
ch.epfl.lamp	dotty-staging_0.25	0.25.0-bin-20200428-d436677-NIGHTLY	-	568e7881a7da00affbcd28544c5f09e3b3b16913
ch.epfl.lamp	dotty-staging_0.25	0.25.0-bin-20200429-c5a76f0-NIGHTLY	-	07efe1116b25b8c0873bc28455dec041513054d1
ch.epfl.lamp	dotty-staging_0.25	0.25.0-bin-20200430-6f51dbb-NIGHTLY	-	dfdfb4a03718715fa44f6c6fcb7b0c3545d8d9c7
ch.epfl.lamp	dotty-staging_0.25	0.25.0-bin-20200501-d1185c3-NIGHTLY	-	8ddc27851696018c42a035e28bb4b6e875dfc2eb
ch.epfl.lamp	dotty-staging_0.25	0.25.0-bin-20200502-1f9bca3-NIGHTLY	-	2eb9abd6945260703c70b650f6860f01014f1545
ch.epfl.lamp	dotty-staging_0.25	0.25.0-bin-20200504-11760ea-NIGHTLY	-	0679fd4c4f88b5dcc0329d67320abc667f8c50c2
ch.epfl.lamp	dotty-staging_0.25	0.25.0-bin-20200506-4da1f25-NIGHTLY	-	af92477e7b0aab08732a0c837571ee216ccba0bf
ch.epfl.lamp	dotty-staging_0.25	0.25.0-bin-20200506-93ef012-NIGHTLY	-	f13b677545e01567691e46b632bf3fc55ec1e79a
ch.epfl.lamp	dotty-staging_0.25	0.25.0-bin-20200507-0e5f9dd-NIGHTLY	-	0db3922a13a5f466bd10718f83c9f594b261e869
ch.epfl.lamp	dotty-staging_0.25	0.25.0-bin-20200508-f5b1d79-NIGHTLY	-	22fb90dc5a5ff6fbb0ea0add4edf4b0e448e18c9
ch.epfl.lamp	dotty-staging_0.25	0.25.0-bin-20200510-3937ddb-NIGHTLY	-	31828be4477c07d2d3c29282a0af44839d30e4fc
ch.epfl.lamp	dotty-staging_0.25	0.25.0-bin-20200510-5154641-NIGHTLY	-	03b02f4934ea2ede6e3c1f99cc65b2e3e0718511
ch.epfl.lamp	dotty-staging_0.25	0.25.0-bin-20200511-5fb865b-NIGHTLY	-	a833d6f02bbb5578d97fc09ed8aa196344869578
ch.epfl.lamp	dotty-staging_0.25	0.25.0-bin-20200512-f807eee-NIGHTLY	-	a1de66139f8ea3ee220e5f8f005accdd1ebc17d0
ch.epfl.lamp	dotty-staging_0.25	0.25.0-bin-20200513-363dd03-NIGHTLY	-	86673da9ff6c64def817e6bc3a37e315306e2e30
ch.epfl.lamp	dotty-staging_0.25	0.25.0-bin-20200516-9450bf2-NIGHTLY	-	928370045984f253bf594bd3de96f52c85f8741b
ch.epfl.lamp	dotty-staging_0.25	0.25.0-bin-20200518-b5eded6-NIGHTLY	-	28b4f13dc6c396fa604098b2d1c50433a5d259f3
ch.epfl.lamp	dotty-staging_0.25	0.25.0-bin-20200523-5358651-NIGHTLY	-	4bb93456413c0b2fd56064aecdab379b3e42c425
ch.epfl.lamp	dotty-staging_0.25	0.25.0-bin-20200603-cc8d6c3-NIGHTLY	-	4aa64bdeb18454268cec542a89a4adc375126003
ch.epfl.lamp	dotty-staging_0.25	0.25.0-bin-20200604-2fbefb0-NIGHTLY	-	64226028947e01e4e2c8badc80fa94f5fca9019e
ch.epfl.lamp	dotty-staging_0.25	0.25.0-bin-20200606-31879e5-NIGHTLY	-	d6459b836838542239abdd1da01d013c4ff99086
ch.epfl.lamp	dotty-staging_0.25	0.25.0-bin-20200607-345c8bc-NIGHTLY	-	ce500eafd9366524f68e83061be80b7c913f6e96
ch.epfl.lamp	dotty-staging_0.25	0.25.0-bin-20200608-fa84627-NIGHTLY	-	be7f9db7f5cca70d9d062ad95ff3fd649f56686a
ch.epfl.lamp	dotty-staging_0.25	0.25.0-bin-20200609-a3b417b-NIGHTLY	-	45657ce70219f7fba63524ba50c5061affea7fd0
ch.epfl.scala	example-scalafix-rule_2.11	1.4.0	-	5091cc2cd45dab6f5e6d7ad2c4c8c533c9629556
ch.epfl.scala	example-scalafix-rule_2.11	1.6.0	-	bd4a44fe64ea0ce8e46b71e0029677d705036db8
ch.epfl.scala	example-scalafix-rule_2.11	2.0.0	-	747ef1228602881c5e892faef5f9a97d21a59f8e
ch.epfl.scala	example-scalafix-rule_2.11	2.0.0-RC1	-	40c7853bf08d954af5a10c2319eeef78f460c73a
ch.hortis.sonar	sonar-db-embedder	1.0	-	4219411233f10ba63f7061d8e226720d5a196f5d
ch.hortis.sonar	sonar-db-embedder	1.0-beta	-	4591da6ebe90db57450f7846054bd5f60a0c6328
ch.hortis.sonar	sonar-db-embedder	1.0.1	-	36d670e7ea1cb9f6bccceece221de09e4a07b490
ch.hortis.sonar	sonar-db-embedder	1.0.2	-	390a4f925aad14f80509fd93f314e65ddb6bb8f1
ch.inftec.ju	ju-util-ee	4.1	-	047b7c4323f3d5251d589f1835669b01ca8760fd
ch.inftec.ju	ju-util-ee	4.2	-	76860f953d53eb089ec4aca2773a484925832632
ch.inftec.ju	ju-util-ee	4.4-14	-	2e47360fdc0a76b55cc8f05de42bb1e462752a90
ch.inftec.ju	ju-util-ee	4.4-15	-	17ae0f94bb9cac14658aafcdcc5d8e76d5642fdc
ch.inftec.ju	ju-util-ee	4.4-19	-	c160f0fb327b708682dcb4b8cc6b4f3615975eb4
ch.inftec.ju	ju-util-ee	4.4-20	-	c51abf5eb864da7dd0729193d71aedef0f807694
ch.inftec.ju	ju-util-ee	4.4-22	-	fef5173183ed84695519fc83dcf2bdf2063e26c2
ch.inftec.ju	ju-util-ee	4.4-23	-	938c24bb8453fa2ef5386ae2317f4c253f491690
ch.inftec.ju	ju-util-ee	4.4-24	-	f13bcc3b93a9aa4214bbd6826675fda45c7ccc40
ch.inftec.ju	ju-util-ee	4.4-25	-	b7c08fcd68d625d11233d31f018eb3f373ec092d
ch.inftec.ju	ju-util-ee	4.4-26	-	9a84450e810ef151b6c46e1bd17b6f16b86912f4
ch.inftec.ju	ju-util-ee	4.4-4	-	549e45d9f3b527d037afbd879b504c4bf2e2a35d
ch.inftec.ju	ju-util-ee	4.4-5	-	4cdf159a57e8a147eba64f10e7a1ea93255c55be
ch.inftec.ju	ju-util-ee	4.5-beta-4	-	1f81bfb323e39ff4217c67e09863b4e41ccb0194
ch.inftec.ju	ju-util-ee	4.5-beta-5	-	ef4f78628eef0cbfd5a35d014073e293ffe2fca2
ch.inftec.ju	ju-util-ee	4.5.1-11	-	b77291d17376695830bba5693b1017e4f654d918
ch.inftec.ju	ju-util-ee	4.5.1-SNAPSHOT-27	-	490158e7aec9c44112ced1af931834b0831fb846
ch.inftec.ju	ju-util-ee	4.5.1-rc-2	-	57047dddf7c54b7a5e9212711393fc295f9cbf30
ch.inftec.ju	ju-util-ee	4.5.1-rc-4	-	40d2b6686fe82065ef17b16feeb80222e5a2c20d
ch.inftec.ju	ju-util-ee	4.5.1-rc-5	-	bdf157eaa9525e4925512a00fadc47759a4d829b
ch.inftec.ju	ju-util-ee	4.5.1-rc-8	-	0d3637b8de858a0605f1bb3092bc49b2eadd619d
cloud.altemista.fwk.cache	cloud-altemistafwk-core-cache	3.0.0.RELEASE	-	30793fae741872e9d3f7b5a63326d8994d76c61c
cloud.altemista.fwk.cache	cloud-altemistafwk-core-cache	3.0.1.RELEASE	-	ce5ecea20171fb40a65eb65d4a96ab06fd70ac9e
cloud.altemista.fwk.cache	cloud-altemistafwk-core-cache	3.1.0.RELEASE	-	02417a037d81b077befdef249a15a75fa5bb7126
cn.featherfly	featherfly-common-gentool	0.1.0	-	7839d2bb1582fb0385c83c848c07c486b944f2bb
cn.featherfly	featherfly-common-gentool	0.1.1	-	34ddf5b045e3dce80289284b3d0653c8062090f3
cn.featherfly	featherfly-common-gentool	0.1.2	-	172242a2e594c3a273cd47c5d4e1eded3a63016d
cn.featherfly	featherfly-common-gentool	0.1.3	-	149e1653ca996837f6e12701ec36df41d0e7b53a
cn.inusha	hibernate-redisson-spring-boot-starter	1.0.0	-	f1cf4228dab73a4506186f24082932ce901ff958
cn.inusha	hibernate-redisson-spring-boot-starter	1.0.1	-	847a8a3642836200cb9ba969a636c8b3f93bb370
cn.nexthuman.open	sdk-java	1.0.2	-	9e5366023e1fdf719fb81de537fe3b3a16d7c110
cn.qhplus.emo	config-runtime	0.12.0	-	6ef9e341c969cd18b3674d9ed1dcc646b3eb96bc
cn.qhplus.emo	config-runtime	0.14.0	-	4c1f4b276795cfaaed97dca4a76546b8f26822a8
cn.qhplus.emo	config-runtime	0.3.0	-	b80d505f92d00689008ffb858680c7927690c259
cn.qhplus.emo	config-runtime	0.3.1	-	b360344560371270d5337f370e985e03265adfa4
cn.qhplus.emo	config-runtime	0.4.0	-	d454d2cd938bd198a0457e01d936d1c53b9a36ca
cn.qhplus.emo	config-runtime	0.5.0	-	2ac9d0b2f8e40431ae6da09402b79ffc98b94553
cn.qhplus.emo	config-runtime	0.6.0	-	515859f7e636cd6676f334c851c305ab9e1fedda
cn.qhplus.emo	config-runtime	0.7.0	-	f6d4c60b789f6055bfca226500a8d95a4477bce9
cn.qhplus.emo	config-runtime	0.8.0	-	8bbcbd2c4fb1f53f1a9f8e474a18bf824ceee15a
cn.qhplus.emo	config-runtime	0.9.0	-	49461253809f6bb1c820809864d5f82ae1fb8799
cn.vertxup	zero-ifx-mongo	0.5.4	-	97636a5978767c1dfbdfdefc99a4a73be40c9d8c
cn.vertxup	zero-ifx-mongo	0.6.0	-	8583d6f6418c9e82993d08ae6241287ea71d93ee
cn.vertxup	zero-ifx-mongo	0.6.1	-	8cc0b0b48968e9eedf09838d9271804099e47001
cn.vertxup	zero-ifx-mongo	0.6.2	-	04d1c34758b94806bb962665a584e75b11799736
cn.vertxup	zero-ifx-mongo	0.7.0	-	c9440b2bac90930650015fac4779f5bce7066944
cn.vertxup	zero-ifx-mongo	0.8.0	-	6a307a1814d37ec93dbe428cec15085c7e557534
cn.vertxup	zero-ifx-mongo	0.8.1	-	65574578e6ae753c185eca5b59b5a20b72474ff5
cn.vertxup	zero-ifx-mongo	0.9.0	-	cf72e8592d297c803e9b70708bb02e159ed62ae3
cn.wekture	fastapi-swagger-annotations	0.0.1	-	e71011a914fc2167638ab68c96576b0a0c7e36c9
co.touchlab	sqliter-jvm	0.4.1	-	69a9bc336e6a13156c9812db5b1d824be823ebe0
co.touchlab	sqliter-jvm	0.5.10	-	89765cf49102acf7eb846d6bacc02ce1ecdef5ad
co.touchlab	sqliter-jvm	0.5.11	-	4bd6db862ef8fd60805ee4ae0d90610b6976d446
co.touchlab	sqliter-jvm	0.5.13	-	05525d7ad47f476cc71e61a290c12c83b0d300a2
co.touchlab	sqliter-jvm	0.5.6	-	9121fa32e41db6a3a8284643914851d238a78427
co.touchlab	sqliter-jvm	0.5.8	-	72510c100befde6dc87ddf8f516fdaf188e359b6
co.touchlab	sqliter-jvm	0.5.9	-	abe2a0ada881ce544256380cfaa0edf52fd61d46
co.touchlab	sqliter-jvm	0.6.0	-	07c67bad56e6793d969cb0ecd6a35350f2046535
