at.bestsolution.efxclipse.ide	org.eclipse.fx.ide.l10n	2.4.0		f42e96b1062f865296a0ef45d53f2f59638d4d45
org.jboss.windup.web.addons	windup-web-messaging-executor-impl	5.2.1.Alpha1	forge-addon	575ead61e592f7fcd8c81eab81f5dd5f1920fa5e
org.jboss.windup.web.addons	windup-web-messaging-executor-impl	5.2.1.Final		19ad3ca449e9ff0d4ee2cf9a3d70ebba340b57cd
org.jboss.windup.web.addons	windup-web-messaging-executor-impl	5.2.1.Final	forge-addon	70603bc8904cea3ccb2498d9a763bec9a0eb30b1
org.jboss.windup.web.addons	windup-web-messaging-executor-impl	5.3.0.Alpha1		0a3ece29f6ce01f70f683377e06bb30d1e337490
org.jboss.windup.web.addons	windup-web-messaging-executor-impl	5.3.0.Alpha1	forge-addon	5ab0c3c8f71b6c237e12e6d1c23016c6d59ea280
org.jboss.windup.web.addons	windup-web-messaging-executor-impl	5.3.0.Alpha2		1ed097f9f7a775fd96a17e6060e440e4f37476b3
org.jboss.windup.web.addons	windup-web-messaging-executor-impl	5.3.0.Alpha2	forge-addon	796250b316de981429faed15f42859fb092dfde1
org.jboss.windup.web.addons	windup-web-messaging-executor-impl	5.3.0.Alpha3		5945739f957bb41ddb8530057fa65913816d1aa5
org.jboss.windup.web.addons	windup-web-messaging-executor-impl	5.3.0.Alpha3	forge-addon	8d2d2788bde02013e060909d4dd1eec4f90aa02c
org.jboss.windup.web.addons	windup-web-messaging-executor-impl	5.3.0.Final		a209adcd667e623f06e5fc7d53d955eba93baee1
org.jboss.windup.web.addons	windup-web-messaging-executor-impl	5.3.0.Final	forge-addon	917b452922b049b953801a7bb51015e273cada95
org.jboss.windup.web.addons	windup-web-messaging-executor-impl	6.0.0.Alpha1		ebc3aefb3ea498a4a28d2a102dacf1150e777b4c
org.jboss.windup.web.addons	windup-web-messaging-executor-impl	6.0.0.Alpha1	forge-addon	b75e08009e95c62d65f47a4f95e09fdc01af3bf3
org.jboss.windup.web.addons	windup-web-messaging-executor-impl	6.0.0.Alpha2		510dd5e7361e08557bfb5f8f4e773f86eadaca0e
org.jboss.windup.web.addons	windup-web-messaging-executor-impl	6.0.0.Alpha2	forge-addon	76861e40be822969724735cfd91670206fbf44c8
org.jboss.windup.web.addons	windup-web-messaging-executor-impl	6.0.0.Final		efb5f29b4a88e47bef48f48ee5f4a25d4c86ca1d
org.jboss.windup.web.addons	windup-web-messaging-executor-impl	6.0.0.Final	forge-addon	9cdb12c1d188f944374c4df6e95b923348ffce6c
org.jboss.windup.web.addons	windup-web-messaging-executor-impl	6.1.0.Alpha1		e1a16e9d61e482c3fb5d055cb1fb18f0a9ad0047
org.jboss.windup.web.addons	windup-web-messaging-executor-impl	6.1.0.Alpha1	forge-addon	59a4db82ea477183c795293ad9f0e468fccaab5f
org.jboss.windup.web.addons	windup-web-messaging-executor-impl	6.1.0.Final		7ccb6243c1baed163364fdbcff8b53413a08c880
org.jboss.windup.web.addons	windup-web-messaging-executor-impl	6.1.0.Final	forge-addon	7e904c57f0c5157f533cacb9ab40fe1f4cf4e651
org.jboss.windup.web.addons	windup-web-messaging-executor-impl	6.1.1.Final		2e3085d216b769f6c8e3efc420bbd73e81903a77
org.jboss.windup.web.addons	windup-web-messaging-executor-impl	6.1.1.Final	forge-addon	d74bd7e76ac34ed5c9dfd7713af7caad631098e1
org.jboss.windup.web.addons	windup-web-messaging-executor-impl	6.1.10.Final		033177ea21af189e64f0218aa5f8551850d8010b
org.jboss.windup.web.addons	windup-web-messaging-executor-impl	6.1.10.Final	forge-addon	a9f87e0997aba711101b66f7b2c28e3c30fe21c0
org.jboss.windup.web.addons	windup-web-messaging-executor-impl	6.1.11.Final		288905c4d98851cd0cf8f4a97487602dfd189412
org.jboss.windup.web.addons	windup-web-messaging-executor-impl	6.1.11.Final	forge-addon	1cc506c8dd3b52fd1bb16f741923df7e7ad21ecb
org.jboss.windup.web.addons	windup-web-messaging-executor-impl	6.1.2.Final		0c4108eff34cb375815fe76195c865b1cff0ad3f
org.jboss.windup.web.addons	windup-web-messaging-executor-impl	6.1.2.Final	forge-addon	9a9144449113fcbad786e8e16028f2fe6a8efb81
org.jboss.windup.web.addons	windup-web-messaging-executor-impl	6.1.3.Final		3e41f4716cac8418b2dba5b77fb8ab3e8b53afea
org.jboss.windup.web.addons	windup-web-messaging-executor-impl	6.1.3.Final	forge-addon	0ac22dab99aedb882ec6007c391ff0381ecaf8c2
org.jboss.windup.web.addons	windup-web-messaging-executor-impl	6.1.4.Final		0d1e3c3dd5e69e696616e3b2b97c27008bda2ab2
org.jboss.windup.web.addons	windup-web-messaging-executor-impl	6.1.4.Final	forge-addon	0c8b9c32de4c1d779fec932feeb1dfc60b6f4ced
org.jboss.windup.web.addons	windup-web-messaging-executor-impl	6.1.5.Final		918ce09ba389af22b0d74e7574407db52406a8ba
org.jboss.windup.web.addons	windup-web-messaging-executor-impl	6.1.5.Final	forge-addon	74b2e4a6adc737907b523a6a87e8f7bed016d8a4
org.jboss.windup.web.addons	windup-web-messaging-executor-impl	6.1.6.Final		795c3f57ad0cd927c70b47ac4dde732886c0ac68
org.jboss.windup.web.addons	windup-web-messaging-executor-impl	6.1.6.Final	forge-addon	d2ca14423f86891a6f401df1ab33fde329555084
org.jboss.windup.web.addons	windup-web-messaging-executor-impl	6.1.7.Final		a3af4c60b8433af31488b4c05ac684cae876c8fe
org.jboss.windup.web.addons	windup-web-messaging-executor-impl	6.1.7.Final	forge-addon	a9d9c711c0e1d73ff92e16690c106932ce95462a
org.jboss.windup.web.addons	windup-web-messaging-executor-impl	6.1.8.Final		a02188b8c7d2c0c62954e82f4aac1cd516785ad2
org.jboss.windup.web.addons	windup-web-messaging-executor-impl	6.1.8.Final	forge-addon	84b205c78cebcb3d6e84ac4067840e8c6b321871
org.jboss.windup.web.addons	windup-web-messaging-executor-impl	6.1.9.Final		c4bbd4fe7b2842201fd399715987d70acc540918
org.jboss.windup.web.addons	windup-web-messaging-executor-impl	6.1.9.Final	forge-addon	d4f2a1e33086f1bb3dd3a3d2b3b8788f568adab1
org.jboss.windup.web.addons	windup-web-messaging-executor-impl	6.2.0.Alpha1		c9ab7b2088f51ab1f62890864dd0099165c49c61
org.jboss.windup.web.addons	windup-web-messaging-executor-impl	6.2.0.Alpha1	forge-addon	cb6c56b8f7895d71a32383785a183fa7c294c006
org.jboss.windup.web.addons	windup-web-messaging-executor-impl	6.2.0.Alpha2		afb8e0b26bcea20caba5f15c485cb832afc1e90a
org.jboss.windup.web.addons	windup-web-messaging-executor-impl	6.2.0.Alpha2	forge-addon	0883d39309ed52867d0da620eb46768d6aa3d540
org.jboss.windup.web.addons	windup-web-messaging-executor-impl	6.2.0.Final		c0ca78fb9f34318373253c6847f90a3da66bec0b
org.jboss.windup.web.addons	windup-web-messaging-executor-impl	6.2.0.Final	forge-addon	c96b672675849738601adfd26cbdd27f7d55b3c9
org.jboss.windup.web.addons	windup-web-messaging-executor-impl	6.2.1.Final		5d6bbd44e4eb1606d9d24c2c6ab452c6895db2f6
org.jboss.windup.web.addons	windup-web-messaging-executor-impl	6.2.1.Final	forge-addon	474039126dd0758061be1bae49f0889c97819cd4
org.jboss.windup.web.addons	windup-web-messaging-executor-impl	6.2.2.Final		df77748a4f678b67f09a1279833d1b53f0eb4ea5
org.jboss.windup.web.addons	windup-web-messaging-executor-impl	6.2.2.Final	forge-addon	c8e9e690bc3fc712729213b2758a8c760406d60d
org.jboss.windup.web.addons	windup-web-messaging-executor-impl	6.2.3.Final		b99f6ffa2cee1d2ab4d6904dc930108680a324dd
org.jboss.windup.web.addons	windup-web-messaging-executor-impl	6.2.3.Final	forge-addon	8dfebf9b2965f51c7c91e65d56b4717d7f7651f6
org.jboss.windup.web.addons	windup-web-messaging-executor-impl	6.2.4.Final		882152daf7dd423059ffd77ff3414941b078b422
org.jboss.windup.web.addons	windup-web-messaging-executor-impl	6.2.4.Final	forge-addon	609bb1c9f6736bc4a359c3221ff14ed32c857364
org.jboss.windup.web.addons	windup-web-messaging-executor-impl	6.2.5.Final		75a16641a1d1ee13e9d91ff9aa7ac1333abfb464
org.jboss.windup.web.addons	windup-web-messaging-executor-impl	6.2.5.Final	forge-addon	4acac382be30a78d679cabdffd7749f9d2efe346
org.jboss.windup.web.addons	windup-web-messaging-executor-impl	6.3.0.Final		a7937de8922b514c665b80aa6ea23eda15c020c3
org.jboss.windup.web.addons	windup-web-messaging-executor-impl	6.3.0.Final	forge-addon	6d8f324c7f91713765a193c131b3f8ea9409a1de
org.jboss.windup.web.addons	windup-web-messaging-executor-impl	6.3.1.Final		e1329b52fcd283252c7605d7f9f8aab97ebb5904
org.jboss.windup.web.addons	windup-web-messaging-executor-impl	6.3.1.Final	forge-addon	7a7a4a6338f67b594e8da402e6f7695f753b716e
org.jboss.windup.web.addons	windup-web-messaging-executor-impl	6.3.2.Final		00302306f36afcd5ef3e460c6e6e23b92d3aa86f
org.jboss.windup.web.addons	windup-web-messaging-executor-impl	6.3.2.Final	forge-addon	006a290ccdac6b9b9543d4e42f26cb19325bba4d
org.jboss.windup.web.addons	windup-web-messaging-executor-impl	6.3.3.Final		2a5e7cd99c12c7a587fafa2e79070e428082412c
org.jboss.windup.web.addons	windup-web-messaging-executor-impl	6.3.3.Final	forge-addon	3df2de051c8a23890b4e9c8bffac21d057ffea24
org.jboss.windup.web.addons	windup-web-messaging-executor-impl	6.3.4.Final		da3a05574af1f2908e26b116d4741a357d16a4b1
org.jboss.windup.web.addons	windup-web-messaging-executor-impl	6.3.4.Final	forge-addon	5f87f51d10c8d98be82d9992c114f54967acffd6
org.jboss.windup.web.addons	windup-web-messaging-executor-impl	6.3.5.Final		c2322bf9ec3a841d24d7389e4459d3f90f9ab376
org.jboss.windup.web.addons	windup-web-messaging-executor-impl	6.3.5.Final	forge-addon	7df1448a373535e26e681a3f604f09aa76db51c8
org.jboss.windup.web.addons	windup-web-messaging-executor-impl	6.3.6.Final		b008e1e2a93d62ef2792e027f88038ad8a7174f9
org.jboss.windup.web.addons	windup-web-messaging-executor-impl	6.3.6.Final	forge-addon	f6fe12420e019f006d313bde67fedf5350d7f555
org.jboss.windup.web.addons	windup-web-messaging-executor-impl	6.3.7.Final		d29be06ba54aff6be013977accd0d88d063095e2
org.jboss.windup.web.addons	windup-web-messaging-executor-impl	6.3.7.Final	forge-addon	8774c6e6c3c2f6191abfe3dfcaa3fdb2e9c21632
org.jboss.windup.web.addons	windup-web-messaging-executor-impl	6.3.8.Final		7ca1720b1a0b2dc8c819d602ead2e5ab93d5fb30
org.jboss.windup.web.addons	windup-web-messaging-executor-impl	6.3.8.Final	forge-addon	83df43c7939d736ea6817856281979a125a726da
org.jboss.windup.web.addons	windup-web-messaging-executor-impl	6.3.9.Final		835ad95a86dcf909f2edd7c2f9ebcbc8cb466b54
org.jboss.windup.web.addons	windup-web-messaging-executor-impl	6.3.9.Final	forge-addon	23d8f9e2f0f5a3a68579e521363f4ffe4d9bc15d
org.linuxforhealth.fhir	fhir-server-webapp	5.0.0		N/A
org.linuxforhealth.fhir	fhir-server-webapp	5.0.0-RC1		N/A
org.linuxforhealth.fhir	fhir-server-webapp	5.0.0-RC2		N/A
org.linuxforhealth.fhir	fhir-server-webapp	5.1.0		N/A
org.linuxforhealth.fhir	fhir-server-webapp	5.1.1		N/A
org.locationtech.jts	jts-modules	1.15.0		N/A
org.locationtech.jts	jts-modules	1.15.1		N/A
org.locationtech.jts	jts-modules	1.16.0		N/A
org.locationtech.jts	jts-modules	1.16.0-RC1		N/A
org.locationtech.jts	jts-modules	1.16.1		N/A
org.locationtech.jts	jts-modules	1.17.0		N/A
org.locationtech.jts	jts-modules	1.17.1		N/A
org.locationtech.jts	jts-modules	1.18.0		N/A
org.locationtech.jts	jts-modules	1.18.1		N/A
org.locationtech.jts	jts-modules	1.18.2		N/A
org.locationtech.jts	jts-modules	1.19.0		N/A
org.locationtech.jts	jts-modules	1.20.0		N/A
org.mvnpm	webpack-bundle-analyzer	4.10.2		101b31e2569b4cecc1651e2031f8d5ce78b7db87
org.mvnpm.at.scarf	scarf	1.3.0		aa63747807d8d1b7b72459a10cd0e4d450410685
org.mvnpm.at.scarf	scarf	1.4.0		67aeb0359a32244855e755fb9392ad9199860396
org.onosproject	io_grpc_grpc_api_context	2.2.0		5311b1914860b11af5b87b69283b13b4fa6bce23
org.onosproject	io_grpc_grpc_api_context	2.2.0-b1		28a6539b69f1309100d43eb3e3155b7e1d3e0660
org.onosproject	io_grpc_grpc_api_context	2.2.0-rc1		60a7a916b63817a4e3c5dd4ad89eed7ba558ec06
org.onosproject	io_grpc_grpc_api_context	2.2.0-rc2		7937d63404c6827de5a42395a93f5aa1ff160529
org.onosproject	io_grpc_grpc_api_context	2.2.1		5be530ce1ce646e1e2799a30c8cf2bd61b372f2d
org.onosproject	io_grpc_grpc_api_context	2.2.1-b2		a892596b4c52263619b8fbaadf75fbb852c863bc
org.onosproject	io_grpc_grpc_api_context	2.2.1-b3		3b33c98a0d51181158876c95b621818e941f4ab4
org.onosproject	io_grpc_grpc_api_context	2.2.1-b4		4cc2d3fc4c359d6d4ad4e0901c196d72b91f274c
org.onosproject	io_grpc_grpc_api_context	2.2.1-b5		2c6da0f8806738f1c27d5bcdabecc4aedca246fe
org.onosproject	io_grpc_grpc_api_context	2.2.2		73d72d71f30607b3c5f961f9e03b75da41ed0e1d
org.onosproject	io_grpc_grpc_api_context	2.2.2-rc1		efd514958b698753e19967b768abe52752121c1e
org.onosproject	io_grpc_grpc_api_context	2.2.2-rc6		322f12baf2da11d764d66a9bc083b27ee70a5867
org.onosproject	io_grpc_grpc_api_context	2.2.3		05b6aa6024e1ed91a5a67bf770993b23d296193a
org.onosproject	io_grpc_grpc_api_context	2.2.3-b1		5d46e814375951294293a4ee09f9007b012e5a1a
org.onosproject	io_grpc_grpc_api_context	2.2.3-b2		febb16882b3ba7194b4ba8473d5ac64ea5a7cfad
org.onosproject	io_grpc_grpc_api_context	2.2.3-rc1		978c0d247ffe681f3a3c40beb71784babaf8392c
org.onosproject	io_grpc_grpc_api_context	2.2.4		84bf13fb0782520136abd473643ba6a19f74440f
org.onosproject	io_grpc_grpc_api_context	2.2.4-b3		50baa61b07dd5f967418bb8b660fb06bdfbb37ae
org.onosproject	io_grpc_grpc_api_context	2.2.5		5b174443752992bdb16d15d25252be0c3a90b1c4
org.onosproject	io_grpc_grpc_api_context	2.2.5-rc1		0fb7baeaaf9c969cee908af3c8df76e136a8c516
org.onosproject	io_grpc_grpc_api_context	2.2.6		5f8b75cd1d91e3a80d427e1e2d1edfc79e4212a3
org.onosproject	io_grpc_grpc_api_context	2.2.6-b1		9e71756ecddbef8c9176d1b72f8dcdb2793e0e6f
org.onosproject	io_grpc_grpc_api_context	2.2.6-b2		75506fa97a0b35a759a93ed798b8ba1828173913
org.onosproject	io_grpc_grpc_api_context	2.2.6-rc1		8c651e1af9cad4a8f2c36d3f3a6e11fb5ac31793
org.onosproject	io_grpc_grpc_api_context	2.2.7		a9f7433050d746f4d6de0ad0f603331fd00b1a70
org.onosproject	io_grpc_grpc_api_context	2.2.7-b2		825e4df77f6e8ad802a91bd47869d70ec3a93dbd
org.onosproject	io_grpc_grpc_api_context	2.2.7-b3		6adadab5f8fa00edd47dee64c939ef248b41fe7d
org.onosproject	io_grpc_grpc_api_context	2.2.7-b4		e433936e35df9425f506e74333e708f5107fb62f
org.onosproject	io_grpc_grpc_api_context	2.2.8		0e3e2dc8fae950f809da7d3a2aabda257fe98db8
org.onosproject	io_grpc_grpc_api_context	2.2.8-b2		8a1d33499bac5c194659916890fea8dda5fa08a3
org.onosproject	io_grpc_grpc_api_context	2.2.8-b3		449e2d764c0c139f8fe0d630ec5381cec85edb23
org.onosproject	io_grpc_grpc_api_context	2.3.0		3cfb7ef36b7b0dfb7ada387e00b3d2954c96f991
org.onosproject	io_grpc_grpc_api_context	2.3.0-rc1		9abf156810e61647adf032ec0a289ea52367153d
org.onosproject	io_grpc_grpc_api_context	2.3.0-rc2		5f34ba530adcc95b9c501ee4f47c975e8a125387
org.onosproject	io_grpc_grpc_api_context	2.3.0-rc3		1464fff8be508a02864200b2b8e81e18ae6a5e1a
org.onosproject	io_grpc_grpc_api_context	2.4.0		5e117f33a0540bc84920aeb591647f0d4f7ce0e9
org.onosproject	io_grpc_grpc_api_context	2.4.0-rc1		8aedb5e6b2c34f7315d436bc3597988390e16af0
org.onosproject	io_grpc_grpc_api_context	2.4.0-rc2		773938ebb9a05079d337d113b910d4032e1dd05e
org.onosproject	io_grpc_grpc_api_context	2.5.0		d452a80af10d333015b9d9f49da07a26d23709d4
org.onosproject	io_grpc_grpc_api_context	2.5.0-rc2		70afeedfb7a8538b07dfa35f138e05023ce804fa
org.onosproject	io_grpc_grpc_api_context	2.5.1		43b0d1d666d4c31e809a78dbe2f581d343542e1d
org.onosproject	io_grpc_grpc_api_context	2.5.1-rc1		d212ee93d4b43e6d395bf13dcfc160bd8da4b0fe
org.onosproject	io_grpc_grpc_api_context	2.5.2		2a6eafdd37f25d70dbd15d29bf94ad2a303b4b4c
org.onosproject	io_grpc_grpc_api_context	2.5.2-b1		4e1bde25742710d8986acdd7e8e1d00bfbbda982
org.onosproject	io_grpc_grpc_api_context	2.5.2-b2		bf868b0e4eef11674bd961f86251ff420f777853
org.onosproject	io_grpc_grpc_api_context	2.5.3		5e9881aa77b97b6e3245048f42c17516bb922ffa
org.onosproject	io_grpc_grpc_api_context	2.5.4		f85bc45a92725299413a6028fb61b27622d7cdfe
org.onosproject	io_grpc_grpc_api_context	2.5.5		b99fa255bd53e92c3997e7035658a6d90968da46
org.onosproject	io_grpc_grpc_api_context	2.5.5-rc1		dff9773e4ab34bb914b8ca3be8157b5534c6d411
org.onosproject	io_grpc_grpc_api_context	2.5.6		04bc25ea21a245bf1a8cf08c559dd20b8c59eda6
org.onosproject	io_grpc_grpc_api_context	2.5.7-rc1		19b51ad951069a629e725a38ffc0426e3087dcc5
org.onosproject	io_grpc_grpc_api_context	2.5.7-rc2		5f9af01d9e88d5e1c1ae7fa2105bdd353a27b404
org.onosproject	io_grpc_grpc_api_context	2.5.7-rc3		db1a66348db752a1ee438e9623a65cb21eb25b81
org.onosproject	io_grpc_grpc_api_context	2.5.9		c68c4a707463bd70a1017683be36c318f6902eb4
org.onosproject	io_grpc_grpc_api_context	2.6.0		1f160f32256315e25f70ae0beef5201379340c9b
org.onosproject	io_grpc_grpc_api_context	2.6.0-rc3		ad5989db6733e1f9325ff4e2624f457003ab7189
org.onosproject	io_grpc_grpc_api_context	2.6.0-rc4		18c93ed1240c3cd47b97bf55901ba0165dc323ea
org.onosproject	io_grpc_grpc_api_context	2.6.0-rc5		51d808498d3c0bbd5a8eb0b841f283571d92a3e0
org.onosproject	io_grpc_grpc_api_context	2.7.0		389bfadae219a66ef6d45f0baeb0be1a9c5fe893
org.onosproject	io_grpc_grpc_api_context	2.7.0-rc1		20e2c2dd53b6e83dfd9fad9dca0ec5adc658ea39
org.opendaylight.openflowjava	features-aggregator	0.9.0-Carbon		N/A
org.opendaylight.openflowjava	features-aggregator	0.9.1-Carbon		N/A
org.opendaylight.openflowjava	features-aggregator	0.9.2-Carbon		N/A
org.opendaylight.openflowjava	features-aggregator	0.9.3-Carbon		N/A
org.opendaylight.openflowjava	features-aggregator	0.9.4-Carbon		N/A
org.reduxkotlin	redux-kotlin-threadsafe-iosx64	0.5.5		N/A
org.reduxkotlin	redux-kotlin-threadsafe-iosx64	0.5.5	metadata	c1582e58382cc303af2d7c512b152514f033f409
org.reduxkotlin	redux-kotlin-threadsafe-iosx64	0.6.0		N/A
org.reduxkotlin	redux-kotlin-threadsafe-iosx64	0.6.0	metadata	9688eca22ff33d670cadd90f1e5ba6df77259b90
org.reduxkotlin	redux-kotlin-threadsafe-iosx64	0.6.1		N/A
org.reduxkotlin	redux-kotlin-threadsafe-iosx64	0.6.1	metadata	37d3c6ec9cca81b5b140b221113157083bc7ee81
org.scala-lang.modules	scala-xml_sjs0.6_2.13.0-M5	1.1.0		e6088effb1722e50b04e7321c1d750209235c41d
org.scala-lang.modules	scala-xml_sjs0.6_2.13.0-M5	1.1.1		15b6a22dc6062771f854ae02f0fe533b8d652d2e
org.typelevel	catalysts-macros_2.12.0-RC1	0.0.3		2a5d576a5469135633f9d571126f0cad6f469146
org.webjars.bower	angular-ui-select	0.11.2		b78322b3855ca81d0e33ecf524914b948bc48918
org.webjars.bower	angular-ui-select	0.12.0		788c784e3c5917ff7bd6ae1924f962bf9d7a3dfb
org.webjars.bower	angular-ui-select	0.12.1		aae947563733007b5b94d46f8f79b50c7d155ffd
org.webjars.bower	angular-ui-select	0.13.1		0547b938b56d25fb16d2e93bda8c7920323611c3
org.webjars.bower	angular-ui-select	0.13.2		6ea37a7f59ec81958317cbe7ea9e1e79aab5e0bb
org.webjars.bower	angular-ui-select	0.14.2		2f3c61662a7b2c433aa052ed7ef05d4db6124ff0
org.webjars.bower	angular-ui-select	0.14.9		083078f4948137b8d2f1a630d40d1530da7ac671
org.webjars.bower	angular-ui-select	0.16.0		97ccde6d9f94d19fcfae5087c5443ce3882f83aa
org.webjars.bower	angular-ui-select	0.16.1		358ca2959da69a4a30da7caa7d946b8b8d398464
org.webjars.bower	angular-ui-select	0.17.1		773c089eacd315db846201f80d67c154fedf7d41
org.webjars.bower	angular-ui-select	0.18.0		1ee2985672a46553bba6434a55f072b2ab6bdc62
org.webjars.bower	angular-ui-select	0.18.1		03df2bc2acc56cdfced220056e6a90bce27578b3
org.webjars.bower	angular-ui-select	0.19.1		3200c39fef88aa3d2407a2d24308cab6effb10f8
org.webjars.bower	angular-ui-select	0.19.3		b4f7e08ea80abc2295310905141c387823f60206
org.webjars.bower	angular-ui-select	0.19.4		53fd7ccad26817a0557220571293b5751361bb5a
org.webjars.bower	angular-ui-select	0.19.6		92b830ef776d9c1872ac8e7c72c7117dc050a4c3
org.webjars.bower	angular-ui-select	0.19.7		7ff7701582aaf82d88eda0aaef581726e5f1fdaf
org.webjars.bower	angular-ui-select	0.19.8		1938f5d3c9c08300700f27913872f4d46dff86fb
org.webjars.bower	angular-ui-select	0.9.4		4c699acb4d0057eba0f83bdd9c06c31cc5b81c14
org.webjars.bower	angular-ui-select	0.9.6		ab1afb2a38db06875cb4d93b9a02eea3140369d1
org.webjars.bower	lazyloadxt	1.0.5		0935d649422e645b7ea8b3b8c1c0e7d899c6583d
org.webjars.bowergithub.medikoo	es6-symbol	3.1.1		2b696ed08798638ac6fc1029dd75fbabaeb4636a
org.webjars.npm	github-com-ironexmaiden-custom-protocol-detection	1.0.1		ec824184b9d4c3775187fe2b3213b6ae1ad7122c
org.webjars.npm	placeholder-loading	0.6.0		bee4591910ac959d2f5345f7f17ea68e4450d6ca
org.webjars.npm	verror	1.10.0		7c1c899a08aa1daf2409555563ced02e4646e064
org.webjars.npm	verror	1.10.1		d700c796a264365c009321ce0056d35bb8de1c3e
org.webjars.npm	verror	1.3.6		bd9ed8fb99e81811aca1c6eedc513d262c501cca
org.zanata	zanata-common-util	1.8.0		893a6f0adf275ea69dfe13cf965dbf8009ea7359
org.zanata	zanata-common-util	1.8.1		f17038b0ce89b0be7cc20d19450f72444edbd924
org.zanata	zanata-common-util	1.8.2		f18a018855be3555e72753ed6c21065f31a7b338
org.zanata	zanata-common-util	1.8.3		b77f6f56c25e116fd291c75b2015e20394838956
org.zanata	zanata-common-util	1.8.4		8cd0155e5e9a0183144f99ad8e624b9062186d55
org.zanata	zanata-common-util	1.8.5		0d9f48bb23b90b16cae4d289032c7d36bd6d45b0
org.zanata	zanata-common-util	2.1.0		8d64535bccf7b38a12300f1393fa07b3c4183a60
org.zanata	zanata-common-util	2.1.1		0a21d1b17ceb69497e6d4fd86e6e20621353d7dc
org.zanata	zanata-common-util	2.2.0		d52de8954ad68249a9a99abd6cf4d472770f75b4
org.zanata	zanata-common-util	2.3.0		cc1494d6f6b5ec29390f38d88a52fdfdbeda0614
org.zanata	zanata-common-util	3.0.0		58a45cf81427cf6ea1232a7750edab09f6eb6659
org.zanata	zanata-common-util	3.0.1		df425abcd0507d342fe934eb5e6787506b520a50
org.zanata	zanata-common-util	3.0.2		9afe64f5d4c5aeb976694470cc84be5e1591da2e
org.zanata	zanata-common-util	3.1.0		dd50f168e213aef3dfdd268a3bb6057ca1795c9a
org.zanata	zanata-common-util	3.3.0		757ae4c756d72c338c111f8389174ace33ae8a2f
org.zanata	zanata-common-util	3.4.0		75bf9ca793cf6d9eda31f4f2dd412529d94e2793
org.zanata	zanata-common-util	3.6.0		4adc327d20078cb9570756fa7f6b27792be6958c
org.zanata	zanata-common-util	3.7.1		ccdca95b5b223619bf1d7aca8195740817fa46d6
org.zanata	zanata-common-util	3.7.2		3e56b808abec86da42a1c3c2040aa1bc8f35ddca
org.zanata	zanata-common-util	3.7.3		61626f0f72d711026012af8047cb8465d5cbbf0c
org.zanata	zanata-common-util	3.8.0		684a90abba43b3b6b48b69d069dbc9c4256005e9
org.zanata	zanata-common-util	3.8.1		83d5466badf6a04d67ba51c29df5455c7ca5c469
org.zanata	zanata-common-util	3.8.2		824636c7f5d77a9045c40aa98e2213ba6fd139f3
