cn.123tool.chen	commons	1.0.0		5a70a8b75a047f00f1316d6fb6e01e68dd419887
org.sakaiproject.pasystem	pasystem-impl	11.4		3849af5dde5d2b428181f3dbd4e57f5a1b201642
org.scala-debugger	scala-debugger-language_2.10	1.1.0-M3		80430bac40ce43d31f22fa97025aa69a81f81244
org.scalameta	io_native0.3_2.11	4.0.0		f9be08773940f52f8e0367dbbde2b8d97dbd92ca
org.scalameta	io_native0.3_2.11	4.0.0-M1		c34ed9211477937d2f0883230c3d95d889c84a11
org.scalameta	io_native0.3_2.11	4.0.0-M10		d1349ee173a0d0503441de8dc060ad368ca6d1ae
org.scalameta	io_native0.3_2.11	4.0.0-M11		fe80886b91f9887cfebc3c7c1cb591105e298fe8
org.scalameta	io_native0.3_2.11	4.0.0-M2		398b7533e055ce70252d24b7f22bcc5e34dce6ff
org.scalameta	io_native0.3_2.11	4.0.0-M3		4e137e0f9bc93cfc88c342d01ad8c5961c718e3a
org.scalameta	io_native0.3_2.11	4.0.0-M4		abef2161a5a070e7ca3b5eee0da6c4f96775879b
org.scalameta	io_native0.3_2.11	4.0.0-M6		6d4c22e773d7a9953903b374db1b2487cf0b5b63
org.scalameta	io_native0.3_2.11	4.0.0-M7		fc6a90ec122dda9ab9784bf24cf9e5aad2f21143
org.scalameta	io_native0.3_2.11	4.0.0-M8		c3ac818ffad94314c20de48c93952ff334a6fb1a
org.scalameta	io_native0.3_2.11	4.0.0-M9		18e75f9ade1ba3e6f6ab27156cd98c4c87af8a79
org.scalameta	io_native0.3_2.11	4.0.0-RC1		0b2d494ad80af4ae15bb7721ac19eadb9abaf823
org.scalameta	io_native0.3_2.11	4.1.0		8201029d9430345aa183554775b15a02d40e638a
org.scalameta	io_native0.3_2.11	4.1.1		528079b31281ef8405ad75477dd313d2d15a465a
org.scalameta	io_native0.3_2.11	4.1.2		1c38bb2fd4e01359655af9dcf565afeb7ef7f1f1
org.scalameta	io_native0.3_2.11	4.1.3		941d0835d1b925c645f7cce4c42700fccd448ecd
org.scalameta	io_native0.3_2.11	4.1.4		38defb2d26229892ea8d02da26ff0b1937b9aa2d
org.scalameta	io_native0.3_2.11	4.1.5		7e128613450e91a7903132dba78384c4149e41e1
org.scalameta	io_native0.3_2.11	4.1.6		eab28919eb24fcc2da4daa97b561e876de94acb6
org.webjars.bower	lux.js	0.7.3		cf5b14f91245f1f50538adbd969e842fed420a76
org.webjars.npm	webpack-hot-middleware	2.22.2		8d718850a59dd09340355f7237a370bdd3c22397
org.wso2.analytics.apim	org.wso2.analytics.apim.widgets.apim.appcreated	3.0.0-alpha		N/A
org.wso2.carbon.identity.commons	identity-commons	0.1.0		N/A
org.wso2.carbon.identity.commons	identity-commons	0.1.1		N/A
org.wso2.carbon.identity.commons	identity-commons	0.1.10		N/A
org.wso2.carbon.identity.commons	identity-commons	0.1.11		N/A
org.wso2.carbon.identity.commons	identity-commons	0.1.12		N/A
org.wso2.carbon.identity.commons	identity-commons	0.1.13		N/A
org.wso2.carbon.identity.commons	identity-commons	0.1.14		N/A
org.wso2.carbon.identity.commons	identity-commons	0.1.15		N/A
org.wso2.carbon.identity.commons	identity-commons	0.1.16		N/A
org.wso2.carbon.identity.commons	identity-commons	0.1.17		N/A
org.wso2.carbon.identity.commons	identity-commons	0.1.18		N/A
org.wso2.carbon.identity.commons	identity-commons	0.1.19		N/A
org.wso2.carbon.identity.commons	identity-commons	0.1.2		N/A
org.wso2.carbon.identity.commons	identity-commons	0.1.20		N/A
org.wso2.carbon.identity.commons	identity-commons	0.1.21		N/A
org.wso2.carbon.identity.commons	identity-commons	0.1.22		N/A
org.wso2.carbon.identity.commons	identity-commons	0.1.23		N/A
org.wso2.carbon.identity.commons	identity-commons	0.1.24		N/A
org.wso2.carbon.identity.commons	identity-commons	0.1.25		N/A
org.wso2.carbon.identity.commons	identity-commons	0.1.26		N/A
org.wso2.carbon.identity.commons	identity-commons	0.1.27		N/A
org.wso2.carbon.identity.commons	identity-commons	0.1.28		N/A
org.wso2.carbon.identity.commons	identity-commons	0.1.29		N/A
org.wso2.carbon.identity.commons	identity-commons	0.1.3		N/A
org.wso2.carbon.identity.commons	identity-commons	0.1.30		N/A
org.wso2.carbon.identity.commons	identity-commons	0.1.31		N/A
org.wso2.carbon.identity.commons	identity-commons	0.1.32		N/A
org.wso2.carbon.identity.commons	identity-commons	0.1.35		N/A
org.wso2.carbon.identity.commons	identity-commons	0.1.4		N/A
org.wso2.carbon.identity.commons	identity-commons	0.1.5		N/A
org.wso2.carbon.identity.commons	identity-commons	0.1.6		N/A
org.wso2.carbon.identity.commons	identity-commons	0.1.7		N/A
org.wso2.carbon.identity.commons	identity-commons	0.1.8		N/A
org.wso2.carbon.identity.commons	identity-commons	0.1.9		N/A
software.amazon.awsconstructs	cloudfrontapigatewaylambda	1.100.0		5e2417526f506f08f15cb44fa6ba6db76ce45557
software.amazon.awsconstructs	cloudfrontapigatewaylambda	1.101.0		229270178cd958e885165bb0ca15506e62e5a0f0
software.amazon.awsconstructs	cloudfrontapigatewaylambda	1.102.0		9a7d83bbb943b06d89d01171d988366482d7aad6
software.amazon.awsconstructs	cloudfrontapigatewaylambda	1.103.0		9d8756d46302ee7a19262cef632409b44358f01a
software.amazon.awsconstructs	cloudfrontapigatewaylambda	1.104.0		5913686e7bd1723ac6709062e62808ddbce056cb
software.amazon.awsconstructs	cloudfrontapigatewaylambda	1.105.0		1e642e37ac94e82009c08086188d4caf98ae89dc
software.amazon.awsconstructs	cloudfrontapigatewaylambda	1.106.0		f3642c5f982ac560f00082d5be4e35b7f11e4d98
software.amazon.awsconstructs	cloudfrontapigatewaylambda	1.106.1		df15a2b0335a05831278b8fd8a12c68fb7ccb093
software.amazon.awsconstructs	cloudfrontapigatewaylambda	1.107.0		cdfb1b95ce36f521a4aaadb046bc253d74c16bad
software.amazon.awsconstructs	cloudfrontapigatewaylambda	1.108.0		c513fb802c8778fa96592053a4bcd9b5459e0239
software.amazon.awsconstructs	cloudfrontapigatewaylambda	1.108.1		4d6b647f319818fc6ad4552c3f395038c8cc7bcf
software.amazon.awsconstructs	cloudfrontapigatewaylambda	1.109.0		c15fa2006abd4a4aa670c44902feb23bd23090b8
software.amazon.awsconstructs	cloudfrontapigatewaylambda	1.110.0		6046992357635efa3f9a569bad71c1aeed6170ef
software.amazon.awsconstructs	cloudfrontapigatewaylambda	1.110.1		343ab1de587626f50cb8514414d107d75f6822f6
software.amazon.awsconstructs	cloudfrontapigatewaylambda	1.111.0		e8cfea4dd36d21e52f1a9cd21d8622c51f6d73ba
software.amazon.awsconstructs	cloudfrontapigatewaylambda	1.112.0		7508abb0bbfc66093a5281966325fbe0eb3769b9
software.amazon.awsconstructs	cloudfrontapigatewaylambda	1.113.0		ee3af459abde757944f11ac2c70d4a4b03555cb4
software.amazon.awsconstructs	cloudfrontapigatewaylambda	1.114.0		1594a332fedb8450d0b24e8272eef09b9405e6f1
software.amazon.awsconstructs	cloudfrontapigatewaylambda	1.115.0		b98c3864fe826296e1493a331c950ae8aa8568e4
software.amazon.awsconstructs	cloudfrontapigatewaylambda	1.116.0		a8faa42b3d47e28dfe41e70a5bf605a381214426
software.amazon.awsconstructs	cloudfrontapigatewaylambda	1.117.0		c7f864eaf3d5de605c86bb2111602cf89f189e03
software.amazon.awsconstructs	cloudfrontapigatewaylambda	1.118.0		57e0eaf63bc4c3e0ef3cb9c90dd9cff6bd458901
software.amazon.awsconstructs	cloudfrontapigatewaylambda	1.119.0		c2eb8dc9809296ed55474a447bb03e393ca98606
software.amazon.awsconstructs	cloudfrontapigatewaylambda	1.120.0		acf2fca0baf7422eb58d596f3d36a484b81c8951
software.amazon.awsconstructs	cloudfrontapigatewaylambda	1.121.0		e8005ba08a51fdab0988d376d3fb1f6f58e70529
software.amazon.awsconstructs	cloudfrontapigatewaylambda	1.122.0		b1b304670717e83441c0e1631a696ecff58e1c69
software.amazon.awsconstructs	cloudfrontapigatewaylambda	1.123.0		d347f9cd775ef8b7bf2b205d3054a539d36a7b65
software.amazon.awsconstructs	cloudfrontapigatewaylambda	1.124.0		894abca2e5bed20e8cc9c06665b0700b788e9a51
software.amazon.awsconstructs	cloudfrontapigatewaylambda	1.125.0		b66b9fcd1fa091d9f2090e6c009873a553a11647
software.amazon.awsconstructs	cloudfrontapigatewaylambda	1.126.0		bb4a4df2289cf65a4296b03ba0e275833d675a03
software.amazon.awsconstructs	cloudfrontapigatewaylambda	1.127.0		9e226a75386391ec0a9ae2d7e414535374a38a5a
software.amazon.awsconstructs	cloudfrontapigatewaylambda	1.128.0		0600f5fea86de63fad960cdf19a6f67052c1b009
software.amazon.awsconstructs	cloudfrontapigatewaylambda	1.129.0		bfffcd6ae509d4f73c6c4ec6b534150fe68f5ca6
software.amazon.awsconstructs	cloudfrontapigatewaylambda	1.130.0		2de9c16a2926862b8e145e7eb55e959bc1b5bb9a
software.amazon.awsconstructs	cloudfrontapigatewaylambda	1.131.0		5bf84c69e064cd23c9bdb10f91fb1ebbbd014e71
software.amazon.awsconstructs	cloudfrontapigatewaylambda	1.132.0		d977dec0fb2f4ac07314b7456ecc41e6711d5c2f
software.amazon.awsconstructs	cloudfrontapigatewaylambda	1.133.0		58c4d90f9f6a3e14f7ede137f5e5f8d42bfbb373
software.amazon.awsconstructs	cloudfrontapigatewaylambda	1.134.0		d651fc2f12d4ea0b75b0c16aa93f140fff78996a
software.amazon.awsconstructs	cloudfrontapigatewaylambda	1.135.0		2120df6255eaa8116432dd1a3c0ae8bad769f1b9
software.amazon.awsconstructs	cloudfrontapigatewaylambda	1.136.0		7067b236756fe06ece599e2e4506d52f4c5e8e48
software.amazon.awsconstructs	cloudfrontapigatewaylambda	1.137.0		8e603781f4cc29693101a67d7bd623e10fce7fb6
software.amazon.awsconstructs	cloudfrontapigatewaylambda	1.138.0		0ac7af351237b319123441fcc2a9fb97ffa351a7
software.amazon.awsconstructs	cloudfrontapigatewaylambda	1.138.1		42a98da8acfa4796cb29783e3bd21dcd59f4ff3e
software.amazon.awsconstructs	cloudfrontapigatewaylambda	1.138.2		c8e29410da4e25a27033544302030d3964c2c966
software.amazon.awsconstructs	cloudfrontapigatewaylambda	1.139.0		c651a66e4694ed6dd191e7348c7c71786bc6bf5c
software.amazon.awsconstructs	cloudfrontapigatewaylambda	1.140.0		9811589e223f6e94207218421ad676b899a0b99a
software.amazon.awsconstructs	cloudfrontapigatewaylambda	1.141.0		b0ffce07fd294109b8f2fc8b01615d61afc1f1a9
software.amazon.awsconstructs	cloudfrontapigatewaylambda	1.142.0		1b8ad5bea47b0cfeac4ed3c7066d7c850da94f78
software.amazon.awsconstructs	cloudfrontapigatewaylambda	1.143.0		189aa705c2fbaac74021f3473a22b9aceaaeb4cb
software.amazon.awsconstructs	cloudfrontapigatewaylambda	1.144.0		c607e40ab9b579dab3fec6e85c65293d66001e6f
software.amazon.awsconstructs	cloudfrontapigatewaylambda	1.145.0		b476902963d5b7a9b9b50c6c3ace2f779d69b8f8
software.amazon.awsconstructs	cloudfrontapigatewaylambda	1.146.0		445ee4e3c119863bd8f2ffce837f387ba4f9907e
software.amazon.awsconstructs	cloudfrontapigatewaylambda	1.147.0		305b177b1b0eabe3e6683307d95b050bf39effd8
software.amazon.awsconstructs	cloudfrontapigatewaylambda	1.148.0		c5ae6af2bad0d02cf5667d06568670291093ea05
software.amazon.awsconstructs	cloudfrontapigatewaylambda	1.149.0		a86caa7069e76f26483b6b9ca56f1cf213fffd92
software.amazon.awsconstructs	cloudfrontapigatewaylambda	1.150.0		ee2e47e29169b5e001b6d07903c0d20db03395b1
software.amazon.awsconstructs	cloudfrontapigatewaylambda	1.151.0		248ec5d7cd694c4fb8cbd8daeb59961453ca21d4
software.amazon.awsconstructs	cloudfrontapigatewaylambda	1.152.0		7c82744442c536262378e92195734161ef8848b9
software.amazon.awsconstructs	cloudfrontapigatewaylambda	1.153.0		519b180cfff29f8dfc6228180b16373f4e425057
software.amazon.awsconstructs	cloudfrontapigatewaylambda	1.153.1		548e523880c5a0a9eeab3c5547a7ebca065907d4
software.amazon.awsconstructs	cloudfrontapigatewaylambda	1.154.0		07438321f79b04139694a484d8d6bc15b5aeb1e2
software.amazon.awsconstructs	cloudfrontapigatewaylambda	1.155.0		24223c29023c643d3751b3e7154c04a5ba3c17c9
software.amazon.awsconstructs	cloudfrontapigatewaylambda	1.156.0		29756731335de92738bc8ddd9afaed99fcedc01e
software.amazon.awsconstructs	cloudfrontapigatewaylambda	1.156.1		7198826df157ac3bd7c8ba367d9d2a2972339638
software.amazon.awsconstructs	cloudfrontapigatewaylambda	1.157.0		f3b905a2cb144080303d6d22d0ab41b4c75951e8
software.amazon.awsconstructs	cloudfrontapigatewaylambda	1.158.0		94c1d36106969b3a8f226f0563114d0623334a52
software.amazon.awsconstructs	cloudfrontapigatewaylambda	1.159.0		48bb676bd75c2238d97a65b0b072dd92b7c6f9f4
software.amazon.awsconstructs	cloudfrontapigatewaylambda	1.160.0		f2d84652b12fdf1e4aa1ebb1524e7b260424f67e
software.amazon.awsconstructs	cloudfrontapigatewaylambda	1.161.0		9eb59bf1f109a49f3a1603029864a0adc2ad6fdb
software.amazon.awsconstructs	cloudfrontapigatewaylambda	1.162.0		c70efe79a9a55d48cbf351eb6bc5506df2c72dd2
software.amazon.awsconstructs	cloudfrontapigatewaylambda	1.163.0		4cdd9079977eaccb34c2f53ddabc00ec6b707391
software.amazon.awsconstructs	cloudfrontapigatewaylambda	1.163.1		9d7b9f58255fc87b1e1db5592e1781bf83db168a
software.amazon.awsconstructs	cloudfrontapigatewaylambda	1.163.2		19cf5a6fee5999232cc5a0d15f318069317f79b1
software.amazon.awsconstructs	cloudfrontapigatewaylambda	1.164.0		ee45a35e4f9a2ac3a23d39a28b6aebdf9e7e2122
software.amazon.awsconstructs	cloudfrontapigatewaylambda	1.165.0		bcae07ecab7d1930041355276105d26eea7cd2f3
software.amazon.awsconstructs	cloudfrontapigatewaylambda	1.166.1		329acfa8c3ff8d2c3d252bba5e0fe3746045068d
software.amazon.awsconstructs	cloudfrontapigatewaylambda	1.167.0		e25d3506dff066de851566649815c23f24880e25
software.amazon.awsconstructs	cloudfrontapigatewaylambda	1.168.0		4000c9e26390dad9889b8277279a7a4ccbf827d7
software.amazon.awsconstructs	cloudfrontapigatewaylambda	1.169.0		0e6df87d2ed4ea1f4fb0aedb52dd46900d95c5a9
software.amazon.awsconstructs	cloudfrontapigatewaylambda	1.170.0		8d43891bb62faccee32fd0c0eb0fe5a2d872e400
software.amazon.awsconstructs	cloudfrontapigatewaylambda	1.170.1		7eea81a6b471aa05f539ec7857a40c1659a1238f
software.amazon.awsconstructs	cloudfrontapigatewaylambda	1.171.0		e8470e74706939c504eb1af014f9f604b441d0bb
software.amazon.awsconstructs	cloudfrontapigatewaylambda	1.172.0		71464b22266a8cf7dd25643c9fe1ff03ef8f3f57
software.amazon.awsconstructs	cloudfrontapigatewaylambda	1.173.0		2ae9b714b984094f0e9fe37792e7e368c3d964e1
software.amazon.awsconstructs	cloudfrontapigatewaylambda	1.174.0		6779e7cecccaa54e8f37504edc86e89cb03d63c5
software.amazon.awsconstructs	cloudfrontapigatewaylambda	1.175.0		8e742f1b38ed01e04fd52ee98b04010d6849c682
software.amazon.awsconstructs	cloudfrontapigatewaylambda	1.176.0		bea09dd1d175bac59e7db95acb02a16207682335
software.amazon.awsconstructs	cloudfrontapigatewaylambda	1.177.0		be8d7732f722dd3e69b4c13f56e1ab9aa2e1ba14
software.amazon.awsconstructs	cloudfrontapigatewaylambda	1.178.0		74e0cbeca7a7bbf35c99e2397d168f0c82eddd9a
software.amazon.awsconstructs	cloudfrontapigatewaylambda	1.179.0		ad00852d9d0a54839810c79f2711fbda281a740e
software.amazon.awsconstructs	cloudfrontapigatewaylambda	1.180.0		ae4a1884e0e74b238686cca77512bf0236af5234
software.amazon.awsconstructs	cloudfrontapigatewaylambda	1.181.0		595d457d845dc2c031a329b682dfe340f54a930a
software.amazon.awsconstructs	cloudfrontapigatewaylambda	1.181.1		19085842dcb1e82fbc2ea1b322d89749e5cf4af9
software.amazon.awsconstructs	cloudfrontapigatewaylambda	1.46.0		b4cfda4f0c70dd4abf5ca470111f09b9ce72450e
software.amazon.awsconstructs	cloudfrontapigatewaylambda	1.47.0		17f31462b5beef43f8dda4863d808b59011fd2ba
software.amazon.awsconstructs	cloudfrontapigatewaylambda	1.48.0		91c2b6b6d3682069dbeb4f5e74f67f05efe62353
software.amazon.awsconstructs	cloudfrontapigatewaylambda	1.49.0		b7ed82810e5a181f18445153c1f896b9216b70ae
software.amazon.awsconstructs	cloudfrontapigatewaylambda	1.50.0		24e6727e7933ce5e65fad48c334343a69d185c30
software.amazon.awsconstructs	cloudfrontapigatewaylambda	1.51.0		496bf130787709f72feb251faa798ffa51b1bebc
software.amazon.awsconstructs	cloudfrontapigatewaylambda	1.52.0		d030bb73324182e3e34b01d89168568169d2b1fd
software.amazon.awsconstructs	cloudfrontapigatewaylambda	1.53.0		5410ab9da5052f5ffe0b0bfbe1da0a5c409c1e39
software.amazon.awsconstructs	cloudfrontapigatewaylambda	1.54.0		3bd7811b6aee2b2227cf087dadbc6fe25e8db3db
software.amazon.awsconstructs	cloudfrontapigatewaylambda	1.55.0		04d292be1e1ccc39e9dcbb505a91d5c9fd162b67
software.amazon.awsconstructs	cloudfrontapigatewaylambda	1.56.0		84c1bb5dd73e37efee993d6378d0aa43b0cb191f
software.amazon.awsconstructs	cloudfrontapigatewaylambda	1.57.0		bb84e6ea64ee46e83ee3c5bdc4c3683478c69639
software.amazon.awsconstructs	cloudfrontapigatewaylambda	1.58.0		d2cd5c96fa66860c2065549b017e264b922ed202
software.amazon.awsconstructs	cloudfrontapigatewaylambda	1.59.0		0176dd29aa3a8c46c71d6e6f41858131745c11e2
software.amazon.awsconstructs	cloudfrontapigatewaylambda	1.60.0		3e2fba050fb4117ae00bfd811461d8abb4922702
software.amazon.awsconstructs	cloudfrontapigatewaylambda	1.61.0		454384d778e8f7c4bfbadac81f20c1da14ba675b
software.amazon.awsconstructs	cloudfrontapigatewaylambda	1.61.1		6e6468b2b1dda018e9920ab9f9e4a58073003220
software.amazon.awsconstructs	cloudfrontapigatewaylambda	1.62.0		a7e0f5681d684da7cb80ffe59e0ae9292e1741d6
software.amazon.awsconstructs	cloudfrontapigatewaylambda	1.63.0		e928610e37b07155fce2f2b178a3c7b3eb50e244
software.amazon.awsconstructs	cloudfrontapigatewaylambda	1.64.0		a935026e5ed4220e40ff1509eb33195e4711c76d
software.amazon.awsconstructs	cloudfrontapigatewaylambda	1.64.1		21ee8fcb5f59aff7ced7a3486f17fc4d2475a9cd
software.amazon.awsconstructs	cloudfrontapigatewaylambda	1.65.0		2df478fd70c92c30ca733e9b06e65d555791dfab
software.amazon.awsconstructs	cloudfrontapigatewaylambda	1.66.0		249be506f12e7c36caf7dce548294801e67206fa
software.amazon.awsconstructs	cloudfrontapigatewaylambda	1.67.0		24295d426d5bde9a0a170cf248ddc9ccd6f7aa94
software.amazon.awsconstructs	cloudfrontapigatewaylambda	1.68.0		636e667456b02f5411ac8a87143195a4da499f06
software.amazon.awsconstructs	cloudfrontapigatewaylambda	1.69.0		8d2e18057b69efaa1c13613d25cce00152b39e3c
software.amazon.awsconstructs	cloudfrontapigatewaylambda	1.70.0		73c9a69ed7d7850b9a5a8d8150dee0c2e9ce93d1
software.amazon.awsconstructs	cloudfrontapigatewaylambda	1.71.0		1b2f832cdbd2f923fad902471d2f1e4862cf6777
software.amazon.awsconstructs	cloudfrontapigatewaylambda	1.72.0		89f3f2fddefa7542c1ff4881bdfb9a25e27662df
software.amazon.awsconstructs	cloudfrontapigatewaylambda	1.73.0		84cefa69b7aed4153bb8300192fc33a0e2f0fdd9
software.amazon.awsconstructs	cloudfrontapigatewaylambda	1.74.0		e747a0d7d746427a85fb2f93eb2d7d0eeb2892bc
software.amazon.awsconstructs	cloudfrontapigatewaylambda	1.75.0		17cfa2e47a86d74d1640d3a22b65ec8bab87c40c
software.amazon.awsconstructs	cloudfrontapigatewaylambda	1.76.0		14ee5c90bf8a06a0fc37cbe5e4447a3f49bf2090
software.amazon.awsconstructs	cloudfrontapigatewaylambda	1.77.0		b9f8245af1262e0c1cfe98b1b5e3ede0828b1ad3
software.amazon.awsconstructs	cloudfrontapigatewaylambda	1.78.0		53817131f71a79093d492743d6bf8c171415d5c2
software.amazon.awsconstructs	cloudfrontapigatewaylambda	1.79.0		f1de74e167ac998eee2aae51b9e18f32952c6e9e
software.amazon.awsconstructs	cloudfrontapigatewaylambda	1.80.0		054d7971d5f710f4423798bdbce5a5ff1c3739da
software.amazon.awsconstructs	cloudfrontapigatewaylambda	1.81.0		fbee0ef459bce7444d4150d71d3e0aeb3c7fa218
software.amazon.awsconstructs	cloudfrontapigatewaylambda	1.82.0		568348a195970e58903570031e44ca5d7c5fe067
software.amazon.awsconstructs	cloudfrontapigatewaylambda	1.83.0		b492307b61cf2233795a31d8c75278ded8ceab41
software.amazon.awsconstructs	cloudfrontapigatewaylambda	1.84.0		1c577ca59ead6730db2bfc32e234342694ba570f
software.amazon.awsconstructs	cloudfrontapigatewaylambda	1.85.0		af32695e76feba29464f7fb9cc2d9f214313cc22
software.amazon.awsconstructs	cloudfrontapigatewaylambda	1.86.0		75c74661f6e4e41b9991a4cbb8443f7a3bc5c37c
software.amazon.awsconstructs	cloudfrontapigatewaylambda	1.87.0		b3fff2f9e35a1c314dc314982f234c7b36b868eb
software.amazon.awsconstructs	cloudfrontapigatewaylambda	1.87.1		654d6038faf48ec07ccc73fab35b6ed9cdb805e8
software.amazon.awsconstructs	cloudfrontapigatewaylambda	1.88.0		5eb4eaae6e24f93682d1060dbbcc2a05182f2b1e
software.amazon.awsconstructs	cloudfrontapigatewaylambda	1.89.0		d4ba1c343035a63f37de9c006ebf983b3c6775d2
software.amazon.awsconstructs	cloudfrontapigatewaylambda	1.90.0		b8a0cc210ae41edc8297cd2aa5912ed3a16a502c
software.amazon.awsconstructs	cloudfrontapigatewaylambda	1.90.1		52d8f5b8002a4c2961ac57470a9d6968b60bc93e
software.amazon.awsconstructs	cloudfrontapigatewaylambda	1.91.0		de64582b171bcdbe79da150e73e3930fee2d29de
software.amazon.awsconstructs	cloudfrontapigatewaylambda	1.92.0		d164955091194f111983ed1c5f08586be694f1f2
software.amazon.awsconstructs	cloudfrontapigatewaylambda	1.93.0		01141673d55766db977095e94b655cdf7443c63b
software.amazon.awsconstructs	cloudfrontapigatewaylambda	1.94.0		bef0869f2dbad53e189480bfbd3e40a6cd223405
software.amazon.awsconstructs	cloudfrontapigatewaylambda	1.94.1		56d3284e03eb4c14aadbde03750439326ad09464
software.amazon.awsconstructs	cloudfrontapigatewaylambda	1.95.0		4c53ac8b06234bde06eb057d5f533f947f81668f
software.amazon.awsconstructs	cloudfrontapigatewaylambda	1.95.1		0f7679453edf6d4b00a93459aa2731b20ce7a753
software.amazon.awsconstructs	cloudfrontapigatewaylambda	1.95.2		67557a96fa31ac40634f4f4fcbaa6085e2e11a35
software.amazon.awsconstructs	cloudfrontapigatewaylambda	1.96.0		bc749de253c779f322d78a89f7d24f8bf249e5b9
software.amazon.awsconstructs	cloudfrontapigatewaylambda	1.97.0		a826e470706886e2930ee12215403ffca1776e31
software.amazon.awsconstructs	cloudfrontapigatewaylambda	1.98.0		2d1df69dc16ecf2be8e8f19575069b34d588c5e8
software.amazon.awsconstructs	cloudfrontapigatewaylambda	1.99.0		ed5447c6d33462930145ad6ab461426ecbd3942d
software.amazon.awsconstructs	cloudfrontapigatewaylambda	2.0.0		511984d8bf44b109ada51a58b3ccf6986cb9ded7
software.amazon.awsconstructs	cloudfrontapigatewaylambda	2.0.0-rc.1		652018d76be5954eeb3ffc249b9347175dc21340
software.amazon.awsconstructs	cloudfrontapigatewaylambda	2.0.0-rc.2		322170b9f0b1404b3666c2c751121b6ea9073240
software.amazon.awsconstructs	cloudfrontapigatewaylambda	2.1.0		2b16cb54f182913f0c0b2766ae060028fd9308e3
software.amazon.awsconstructs	cloudfrontapigatewaylambda	2.10.0		2b7da7a69dc12dd1dfa392b8ee7c85a74de3b0a8
software.amazon.awsconstructs	cloudfrontapigatewaylambda	2.11.0		91354d2ff2b31f090ad6bc6ff9e34a2c0949921f
software.amazon.awsconstructs	cloudfrontapigatewaylambda	2.12.0		0ace82e24656828f7f1894b1c560dce726f65fc8
software.amazon.awsconstructs	cloudfrontapigatewaylambda	2.13.0		1731626ddf9b82c37a98f9c9bdd34514179e63ed
software.amazon.awsconstructs	cloudfrontapigatewaylambda	2.14.0		a79ea7c74119c1b7f9db6c54887a39edfc87c0da
software.amazon.awsconstructs	cloudfrontapigatewaylambda	2.16.0		f58be29bfff69f8ff63420c327b02e95683387a1
software.amazon.awsconstructs	cloudfrontapigatewaylambda	2.17.0		1c44ef62b0d9674afbfdce9ac20f7752cea2c4d9
software.amazon.awsconstructs	cloudfrontapigatewaylambda	2.18.0		e3355e4c26fafcba63d72dc3ff8935c38f570e79
software.amazon.awsconstructs	cloudfrontapigatewaylambda	2.19.0		9040411bc240c72abdaa181b27cfbe9f6636c88d
software.amazon.awsconstructs	cloudfrontapigatewaylambda	2.2.0		26bc10da3b408bf473259c34689efc1eeda5ca42
software.amazon.awsconstructs	cloudfrontapigatewaylambda	2.20.0		577e762cb9c4a65d6555ae9dff53185e5b7d6595
software.amazon.awsconstructs	cloudfrontapigatewaylambda	2.21.0		c8a5c9c96b1480e5b932e1515ceb95cbd9a402ab
software.amazon.awsconstructs	cloudfrontapigatewaylambda	2.24.0		c84b78489d0de81c7702add427ffc76af10361ac
software.amazon.awsconstructs	cloudfrontapigatewaylambda	2.25.0		995d73cb403d9e7dfdcfbcc0246fe528ec6dfb7b
software.amazon.awsconstructs	cloudfrontapigatewaylambda	2.26.0		a10b0c77c13c9a1d71be15a4166438fc67136d1d
software.amazon.awsconstructs	cloudfrontapigatewaylambda	2.27.0		e84c25d10587b014d3f7ab9d6a38ee3a73bac62c
software.amazon.awsconstructs	cloudfrontapigatewaylambda	2.28.0		5499587b26d81999716c446cbc8b7ff76b475226
