ca.stellardrift.guice-backport	guice-bom	5.0.1		N/A
org.anyline	anyline-dependency	8.7.2-jdk17-20240911		N/A
org.anyline	anyline-dependency	8.7.2-jdk17-20240912		N/A
org.anyline	anyline-dependency	8.7.2-jdk17-20240917		N/A
org.anyline	anyline-dependency	8.7.2-jdk17-20240919		N/A
org.anyline	anyline-dependency	8.7.2-jdk17-20240920		N/A
org.anyline	anyline-dependency	8.7.2-jdk17-20240925		N/A
org.anyline	anyline-dependency	8.7.2-jdk17-20240930		N/A
org.anyline	anyline-dependency	8.7.2-jdk17-20241015		N/A
org.anyline	anyline-dependency	8.7.2-jdk17-20241022		N/A
org.anyline	anyline-dependency	8.7.2-jdk17-20241125		N/A
org.anyline	anyline-dependency	8.7.2-jdk17-20241231		N/A
org.anyline	anyline-dependency	8.7.2-jdk17-20250101		N/A
org.anyline	anyline-dependency	8.7.2-jdk17-20250102		N/A
org.anyline	anyline-dependency	8.7.2-jdk17-20250108		N/A
org.anyline	anyline-dependency	8.7.2-jdk17-20250109		N/A
org.anyline	anyline-dependency	8.7.2-jdk17-20250212		N/A
org.anyline	anyline-dependency	8.7.2-jdk17-20250312		N/A
org.anyline	anyline-dependency	8.7.2-jdk17-20250404		N/A
org.anyline	anyline-dependency	8.7.2-jdk21-20240501		N/A
org.anyline	anyline-dependency	8.7.2-jdk21-20240505		N/A
org.anyline	anyline-dependency	8.7.2-jdk21-20240506		N/A
org.anyline	anyline-dependency	8.7.2-jdk21-20240507		N/A
org.anyline	anyline-dependency	8.7.2-jdk21-20240508		N/A
org.anyline	anyline-dependency	8.7.2-jdk21-20240509		N/A
org.anyline	anyline-dependency	8.7.2-jdk21-20240511		N/A
org.anyline	anyline-dependency	8.7.2-jdk21-20240515		N/A
org.anyline	anyline-dependency	8.7.2-jdk21-20240516		N/A
org.anyline	anyline-dependency	8.7.2-jdk21-20240517		N/A
org.anyline	anyline-dependency	8.7.2-jdk21-20240518		N/A
org.anyline	anyline-dependency	8.7.2-jdk21-20240519		N/A
org.anyline	anyline-dependency	8.7.2-jdk21-20240520		N/A
org.anyline	anyline-dependency	8.7.2-jdk21-20240521		N/A
org.anyline	anyline-dependency	8.7.2-jdk21-20240522		N/A
org.anyline	anyline-dependency	8.7.2-jdk21-20240525		N/A
org.anyline	anyline-dependency	8.7.2-jdk21-20240528		N/A
org.anyline	anyline-dependency	8.7.2-jdk21-20240530		N/A
org.anyline	anyline-dependency	8.7.2-jdk21-20240606		N/A
org.anyline	anyline-dependency	8.7.2-jdk21-20240607		N/A
org.anyline	anyline-dependency	8.7.2-jdk21-20240611		N/A
org.anyline	anyline-dependency	8.7.2-jdk21-20240612		N/A
org.anyline	anyline-dependency	8.7.2-jdk21-20240613		N/A
org.anyline	anyline-dependency	8.7.2-jdk21-20240616		N/A
org.anyline	anyline-dependency	8.7.2-jdk21-20240617		N/A
org.anyline	anyline-dependency	8.7.2-jdk21-20240618		N/A
org.anyline	anyline-dependency	8.7.2-jdk21-20240619		N/A
org.anyline	anyline-dependency	8.7.2-jdk21-20240620		N/A
org.anyline	anyline-dependency	8.7.2-jdk21-20240621		N/A
org.anyline	anyline-dependency	8.7.2-jdk21-20240623		N/A
org.anyline	anyline-dependency	8.7.2-jdk21-20240626		N/A
org.anyline	anyline-dependency	8.7.2-jdk21-20240627		N/A
org.anyline	anyline-dependency	8.7.2-jdk21-20240701		N/A
org.anyline	anyline-dependency	8.7.2-jdk21-20240702		N/A
org.anyline	anyline-dependency	8.7.2-jdk21-20240705		N/A
org.anyline	anyline-dependency	8.7.2-jdk21-20240706		N/A
org.anyline	anyline-dependency	8.7.2-jdk21-20240707		N/A
org.anyline	anyline-dependency	8.7.2-jdk21-20240708		N/A
org.anyline	anyline-dependency	8.7.2-jdk21-20240710		N/A
org.anyline	anyline-dependency	8.7.2-jdk21-20240712		N/A
org.anyline	anyline-dependency	8.7.2-jdk21-20240715		N/A
org.anyline	anyline-dependency	8.7.2-jdk21-20240716		N/A
org.anyline	anyline-dependency	8.7.2-jdk21-20240717		N/A
org.anyline	anyline-dependency	8.7.2-jdk21-20240718		N/A
org.anyline	anyline-dependency	8.7.2-jdk21-20240719		N/A
org.anyline	anyline-dependency	8.7.2-jdk21-20240722		N/A
org.anyline	anyline-dependency	8.7.2-jdk21-20240725		N/A
org.anyline	anyline-dependency	8.7.2-jdk21-20240726		N/A
org.anyline	anyline-dependency	8.7.2-jdk21-20240727		N/A
org.anyline	anyline-dependency	8.7.2-jdk21-20240728		N/A
org.anyline	anyline-dependency	8.7.2-jdk21-20240730		N/A
org.anyline	anyline-dependency	8.7.2-jdk21-20240801		N/A
org.anyline	anyline-dependency	8.7.2-jdk21-20240805		N/A
org.anyline	anyline-dependency	8.7.2-jdk21-20240807		N/A
org.anyline	anyline-dependency	8.7.2-jdk21-20240808		N/A
org.anyline	anyline-dependency	8.7.2-jdk21-20240809		N/A
org.anyline	anyline-dependency	8.7.2-jdk21-20240815		N/A
org.anyline	anyline-dependency	8.7.2-jdk21-20240819		N/A
org.anyline	anyline-dependency	8.7.2-jdk21-20240827		N/A
org.anyline	anyline-dependency	8.7.2-jdk21-20240902		N/A
org.anyline	anyline-dependency	8.7.2-jdk21-20240911		N/A
org.anyline	anyline-dependency	8.7.2-jdk21-20240912		N/A
org.anyline	anyline-dependency	8.7.2-jdk21-20240916		N/A
org.anyline	anyline-dependency	8.7.2-jdk21-20240925		N/A
org.anyline	anyline-dependency	8.7.2-jdk21-20240930		N/A
org.anyline	anyline-dependency	8.7.2-jdk21-20241009		N/A
org.anyline	anyline-dependency	8.7.2-jdk21-20241010		N/A
org.anyline	anyline-dependency	8.7.2-jdk21-20241015		N/A
org.anyline	anyline-dependency	8.7.2-jdk21-20241016		N/A
org.anyline	anyline-dependency	8.7.2-jdk21-20241018		N/A
org.anyline	anyline-dependency	8.7.2-jdk21-20241022		N/A
org.anyline	anyline-dependency	8.7.2-jdk21-20241025		N/A
org.anyline	anyline-dependency	8.7.2-jdk21-20241125		N/A
org.anyline	anyline-dependency	8.7.2-jdk21-20241203		N/A
org.anyline	anyline-dependency	8.7.2-jdk21-20241231		N/A
org.anyline	anyline-dependency	8.7.2-jdk21-20250101		N/A
org.anyline	anyline-dependency	8.7.2-jdk21-20250102		N/A
org.anyline	anyline-dependency	8.7.2-jdk21-20250108		N/A
org.anyline	anyline-dependency	8.7.2-jdk21-20250109		N/A
org.anyline	anyline-dependency	8.7.2-jdk21-20250211		N/A
org.anyline	anyline-dependency	8.7.2-jdk21-20250212		N/A
org.anyline	anyline-dependency	8.7.2-jdk21-20250225		N/A
org.anyline	anyline-dependency	8.7.2-jdk21-20250312		N/A
org.anyline	anyline-dependency	8.7.2-jdk21-20250404		N/A
org.apache.isis.skins	classic-skin	0.1.2-incubating		28667e918dd6e7e1cb57235a90015e2987cd3a86
org.apache.isis.skins	classic-skin	0.2.0-incubating		981f8c818e72abe2305ba2c381bec8bcb75bc982
org.apache.jclouds.labs	rackspace-autoscale-us	1.6.3		cc71020ac1bdc89013cefcaac969778edb944897
org.apache.jclouds.labs	rackspace-autoscale-us	1.7.0		19b4367e465d0d627b0784228db40cdba693b364
org.apache.jclouds.labs	rackspace-autoscale-us	1.7.1		d3de9826266321ef5333e22901fef8f8afa17844
org.apache.jclouds.labs	rackspace-autoscale-us	1.7.2		61d2638e02df13c4ccb2da85d9a5caa458dfe70c
org.apache.jclouds.labs	rackspace-autoscale-us	1.7.3		97b0e4ebdee7342fa4e2a63f72836d936b9be4ed
org.apache.jclouds.labs	rackspace-autoscale-us	1.8.0		dcd26f750d4ede57dcb5303d0195c727fdda86a2
org.apache.jclouds.labs	rackspace-autoscale-us	1.8.1		ad6217e295ee4b50f2c799dc2c3a7727b23f48a2
org.apache.jclouds.labs	rackspace-autoscale-us	1.9.0		ef8db94ce9b2c8948043f081dd3599917378c10a
org.apache.jclouds.labs	rackspace-autoscale-us	1.9.1		382fe4dadcfe81d79b2863d8fc2c4a3da07dc650
org.apache.jclouds.labs	rackspace-autoscale-us	1.9.2		5b218e0736f75fdc511deb2020f18f9a6f6a0c2e
org.apache.jclouds.labs	rackspace-autoscale-us	1.9.3		df39a545344ca72a394cef11e80007856690f6e9
org.apache.jclouds.labs	rackspace-autoscale-us	2.0.0		f066b45c06b395446ab51c3def3128ca9e32044d
org.apache.jclouds.labs	rackspace-autoscale-us	2.0.1		71025298d4bf7e0215719549066c15eb04655118
org.apache.jclouds.labs	rackspace-autoscale-us	2.0.2		55ce02bbebbb06d6fe4302eade6141bdcea439b3
org.apache.jclouds.labs	rackspace-autoscale-us	2.0.3		daf889da513f6ed5a7d5dde93e1a7f1ec582d880
org.apache.jclouds.labs	rackspace-autoscale-us	2.1.0		96b0d5266a526c5498e732a181ad0dacef3eb62b
org.apache.jclouds.labs	rackspace-autoscale-us	2.1.1		8346f9e123d1d1a9f8db97f14423812ae14652ef
org.apache.jclouds.labs	rackspace-autoscale-us	2.1.2		790cef6bb43cdc9acb1083fd11dbf0be8f52062d
org.apache.jclouds.labs	rackspace-autoscale-us	2.1.3		0571e332e1ae5193ce50a2f4d24fc0e5b9bf5d45
org.apache.jclouds.labs	rackspace-autoscale-us	2.2.0		9a6b1a9d1c838428dfe5ffb31078b64eced3ecc0
org.apache.jclouds.labs	rackspace-autoscale-us	2.2.1		614d72903a9491d0995b82cfe87cb6fe8048250f
org.apache.jclouds.labs	rackspace-autoscale-us	2.3.0		f68954f4413824c697e4af01a57aafbff72f5466
org.apache.jclouds.labs	rackspace-autoscale-us	2.4.0		3eb47cbaeff4bbe3d79ed46458d030c5def8bf6d
org.apache.knox	gateway-util-configinjector	0.10.0		8cd29fe6465e56c2e6187490eb007ead0562f482
org.apache.knox	gateway-util-configinjector	0.11.0		66daa3a8439188e5170f471d3ff68ffd625565c2
org.apache.knox	gateway-util-configinjector	0.12.0		fd52e719fe404394909d14f2d6997493b4a05dc7
org.apache.knox	gateway-util-configinjector	0.13.0		12e5e9182d8155efc0e34ae04b28b72f2a6f47e0
org.apache.knox	gateway-util-configinjector	0.14.0		55892a4ee56e1864916a28bfe7b64e3bf732103f
org.apache.knox	gateway-util-configinjector	0.6.0		e401311224fa619f6293b46f27d3be6ea314fcc2
org.apache.knox	gateway-util-configinjector	0.7.0		e21a26068ea0f6ceee8e6ba48220e618e3107242
org.apache.knox	gateway-util-configinjector	0.8.0		9d0dde3c6ec5e58921163f80e0fa4c0f95f5d8a0
org.apache.knox	gateway-util-configinjector	0.9.0		e509419ee31e133e926d0796ecb2d2762e004a95
org.apache.knox	gateway-util-configinjector	0.9.1		5e5493a4e64247420c08ac29896a2c20aef4c685
org.apache.knox	gateway-util-configinjector	1.0.0		d3cf47b91a64deb08d3acb14d58401faac85dc0f
org.apache.knox	gateway-util-configinjector	1.1.0		674acdb682bf6dbac69905004649d769d3aae879
org.apache.knox	gateway-util-configinjector	1.2.0		64f38ba8a7f98f94ad97aa7fa025eb2f95ae5e8f
org.apache.knox	gateway-util-configinjector	1.3.0		d667c611f14c77fcb71922f42702227c316a1b31
org.apache.knox	gateway-util-configinjector	1.4.0		450336cbfabf87e821650186e3cf6bc2e2992895
org.apache.knox	gateway-util-configinjector	1.5.0		bb31c6337c880b82956f1bf9602ebcf40ef8f597
org.apache.knox	gateway-util-configinjector	1.6.0		3156ffa3ca99da789ec122a30892c3713718c95f
org.apache.knox	gateway-util-configinjector	1.6.1		01d337c42874c823feedc8f0c17291cfb13f85e3
org.apache.knox	gateway-util-configinjector	2.0.0		083a8705ad0e4c69814d9cc8885ecbafeaa1299e
org.apache.nifi	nifi-nar-provider-service-nar	1.20.0		N/A
org.apache.nifi	nifi-nar-provider-service-nar	1.21.0		N/A
org.apache.nifi	nifi-nar-provider-service-nar	1.22.0		N/A
org.apache.nifi	nifi-nar-provider-service-nar	1.23.0		N/A
org.apache.nifi	nifi-nar-provider-service-nar	1.23.1		N/A
org.apache.nifi	nifi-nar-provider-service-nar	1.23.2		N/A
org.apache.nifi	nifi-nar-provider-service-nar	1.24.0		N/A
org.apache.nifi	nifi-nar-provider-service-nar	1.25.0		N/A
org.apache.nifi	nifi-nar-provider-service-nar	1.26.0		N/A
org.apache.nifi	nifi-nar-provider-service-nar	1.27.0		N/A
org.apache.nifi	nifi-nar-provider-service-nar	1.28.0		N/A
org.apache.nifi	nifi-nar-provider-service-nar	1.28.1		N/A
org.apache.nifi	nifi-nar-provider-service-nar	2.0.0		N/A
org.apache.nifi	nifi-nar-provider-service-nar	2.0.0-M1		N/A
org.apache.nifi	nifi-nar-provider-service-nar	2.0.0-M2		N/A
org.apache.nifi	nifi-nar-provider-service-nar	2.0.0-M3		N/A
org.apache.nifi	nifi-nar-provider-service-nar	2.0.0-M4		N/A
org.apache.nifi	nifi-nar-provider-service-nar	2.1.0		N/A
org.apache.nifi	nifi-nar-provider-service-nar	2.2.0		N/A
org.apache.nifi	nifi-nar-provider-service-nar	2.3.0		N/A
org.apache.nifi	nifi-nar-provider-service-nar	2.4.0		N/A
org.apache.tuscany.sca	tuscany-sca-api	1.3		8e105aadfc2a8c68475de7756fcd19a7dccb06aa
org.apache.tuscany.sca	tuscany-sca-api	1.3.1		e3df8897dc4270c9684b93d3a22a1d2e8a744b72
org.apache.tuscany.sca	tuscany-sca-api	1.3.2		ff5c7a42618648168a607f0b12a4372281279d17
org.apache.tuscany.sca	tuscany-sca-api	1.4		500adbb21127fc7d2955b5b338bb324e4ca5d0e9
org.apache.tuscany.sca	tuscany-sca-api	1.5		782a450184020db272929de9528e719a1018157d
org.apache.tuscany.sca	tuscany-sca-api	1.5.1		8974a1d2eaf97b1066bc158673a96d656f147db0
org.apache.tuscany.sca	tuscany-sca-api	1.6		94bef186609784ee0ef7e3796fff33526d1f0382
org.apache.tuscany.sca	tuscany-sca-api	1.6.1		4e2dcb1b0a94a75dc4e29338635514aa96c1808c
org.apache.tuscany.sca	tuscany-sca-api	1.6.2		339d3d2c7f1e96ff21bcb039a932e7d0319e813f
org.apache.tuscany.sca	tuscany-sca-api	2.0		08d139bc976d4f1fb990142d47cd6ee3aba30f8d
org.apache.tuscany.sca	tuscany-sca-api	2.0-Beta1		a17a0affa7140e7914561a82ea250b7bd599ade8
org.apache.tuscany.sca	tuscany-sca-api	2.0-Beta2		7cd923136c522d391815fea8176dc373b4f631aa
org.apache.tuscany.sca	tuscany-sca-api	2.0-Beta3		37511240d57e468e8fc1be48ae5b4db8eeeca81f
org.apache.tuscany.sca	tuscany-sca-api	2.0-M1		2054b26f4f0044e6e9fc25785f4f39c2f9797ede
org.apache.tuscany.sca	tuscany-sca-api	2.0-M2		b991839f37a255a197bb4a385722a84369c2d8d8
org.apache.tuscany.sca	tuscany-sca-api	2.0-M3		a2a41dcbfee95dbe93df4fd614d988f2e66f2cb6
org.apache.tuscany.sca	tuscany-sca-api	2.0-M4		84b321b32cd6842806e2849c4ebae45caaacf10c
org.apache.tuscany.sca	tuscany-sca-api	2.0-M5		02c81ead616627e9edfacb6e5f01e994c85095c4
org.apache.tuscany.sca	tuscany-sca-api	2.0-M5.1		b094fa96583fe6edea73bacf6113d8b39fdadf9f
org.apache.tuscany.sca	tuscany-sca-api	2.0.1		6b350b6871383febc553605b0d8c8e0deedd4302
org.apereo.cas	cas-server-support-hazelcast-core	5.2.0		79b21153c1c67bb43372e660f26df73e73816c1b
org.apereo.cas	cas-server-support-hazelcast-core	5.2.0	resources	a9debc6fae62689c1ef3ee69256c1db86d6c63e2
org.apereo.cas	cas-server-support-hazelcast-core	5.2.0-RC2		08c9d622d5526cdc1e8a519de7b74db456b34038
org.apereo.cas	cas-server-support-hazelcast-core	5.2.0-RC2	resources	1a716eb9e0094d89fc7f097651c9cc7645185412
org.apereo.cas	cas-server-support-hazelcast-core	5.2.0-RC3		8d21266a1f430c886297495d42418971d0f83305
org.apereo.cas	cas-server-support-hazelcast-core	5.2.0-RC3	resources	0d5e29332126db47b021548f7f00a669e2683e72
org.apereo.cas	cas-server-support-hazelcast-core	5.2.0-RC4		dd6e4389f508a6d3be433d12044f86d747e41b76
org.apereo.cas	cas-server-support-hazelcast-core	5.2.0-RC4	resources	981a3c0b87f166b77f14839c94673ee3baa2e12d
org.apereo.cas	cas-server-support-hazelcast-core	5.2.1		6bb20c35b79732ad0141ce1d196a5f8eacae63a2
org.apereo.cas	cas-server-support-hazelcast-core	5.2.1	resources	74430b644d306732379e24a371ab08099ef966af
org.apereo.cas	cas-server-support-hazelcast-core	5.2.2		8ce3164946811eba575e594cd04e81ec95a222aa
org.apereo.cas	cas-server-support-hazelcast-core	5.2.2	resources	8781a428ea420df9437676e5e27331cb7b515665
org.apereo.cas	cas-server-support-hazelcast-core	5.2.3		b28e38c21cb570db893a3ea83e530cd322e09e62
org.apereo.cas	cas-server-support-hazelcast-core	5.2.3	resources	d53f7ef5ff7bb616f851358a19a9bcf40ca6bbff
org.apereo.cas	cas-server-support-hazelcast-core	5.2.4		3938652b6065602cd737d65914244ce88d13e240
org.apereo.cas	cas-server-support-hazelcast-core	5.2.4	resources	d389447ed1e59403abc1569c6a7511e525c3cc66
org.apereo.cas	cas-server-support-hazelcast-core	5.2.5		95a1357ff6c0e88879f4c38b37a7de7c69193a27
org.apereo.cas	cas-server-support-hazelcast-core	5.2.5	resources	d1fb49a847eed075c79958413ca12da512b5b919
org.apereo.cas	cas-server-support-hazelcast-core	5.2.6		07aefd877cd198dcc7c2a57ee62b678af2d2a50b
org.apereo.cas	cas-server-support-hazelcast-core	5.2.6	resources	6921104f6e355bce4169182c3dc975b776275ce1
org.apereo.cas	cas-server-support-hazelcast-core	5.2.7		76748d726fa17a52a6b369de84ae055945745b52
org.apereo.cas	cas-server-support-hazelcast-core	5.2.7	resources	a83fdd2f1de23e95c29860b4dd357f6fe8574d0c
org.apereo.cas	cas-server-support-hazelcast-core	5.2.8		f5523c5cd420c21f5f841c7e39f007f1551c8347
org.apereo.cas	cas-server-support-hazelcast-core	5.2.8	resources	cbb4038d276e28415a63e6d25f64543d3f5ad6e1
org.apereo.cas	cas-server-support-hazelcast-core	5.2.9		8a5daaa6848408c11a319a9c2df6b29c09ab3507
org.apereo.cas	cas-server-support-hazelcast-core	5.2.9	resources	1a6c55a5557fdc31568f3acf62e5bd973045f72c
org.apereo.cas	cas-server-support-hazelcast-core	5.3.0		4468faa2eb55e24964200f8d8a41dab8a9bbdadb
org.apereo.cas	cas-server-support-hazelcast-core	5.3.0	resources	49d37ea9fa02e8857962e9a4eacade38fe7c7959
org.apereo.cas	cas-server-support-hazelcast-core	5.3.0-RC1		70f36e7ca6f5b87d372edfe27c5ef609d79f064b
org.apereo.cas	cas-server-support-hazelcast-core	5.3.0-RC1	resources	a4b69dea4097182267b48d31519aedeb56f58c4e
org.apereo.cas	cas-server-support-hazelcast-core	5.3.0-RC2		acbc3be15a6f54e95ef1eb690ecccedfdaa345ff
org.apereo.cas	cas-server-support-hazelcast-core	5.3.0-RC2	resources	99e645b9ea29ae2a0cf500eb83495fa6af459e1d
org.apereo.cas	cas-server-support-hazelcast-core	5.3.0-RC3		7bdead8891ebd610304a88049eb5db2110be545e
org.apereo.cas	cas-server-support-hazelcast-core	5.3.0-RC3	resources	ca4daebeff9b86543fde855047e586d3927e3d6f
org.apereo.cas	cas-server-support-hazelcast-core	5.3.0-RC4		740af648e11e4ebc3bafe073ce4ec42a7c539a8b
org.apereo.cas	cas-server-support-hazelcast-core	5.3.0-RC4	resources	838c8f1e783b5284ea63cb3a477cf230faa8e91b
org.apereo.cas	cas-server-support-hazelcast-core	5.3.1		bcdafcdc54f158d5cd03d01e12663b06ea4a40d6
org.apereo.cas	cas-server-support-hazelcast-core	5.3.1	resources	fcee909eeb5c8fa7fcbf8ae03a0f414c13585043
org.apereo.cas	cas-server-support-hazelcast-core	5.3.10		e46d619e16e805574497f18ef7e2dbfc3b219cab
org.apereo.cas	cas-server-support-hazelcast-core	5.3.10	resources	00eb9f3ec7ac42bc9b2a721d59ada336c565c4ec
org.apereo.cas	cas-server-support-hazelcast-core	5.3.11		06e0aeb6f4faaac4d9fc98318a1fcc90e75b04a3
org.apereo.cas	cas-server-support-hazelcast-core	5.3.11	resources	780e6af2764388f8932061d7289c644828af4172
org.apereo.cas	cas-server-support-hazelcast-core	5.3.12		455fc1119578ff3edfdb2bed6933e1db68ee60b6
org.apereo.cas	cas-server-support-hazelcast-core	5.3.12	resources	519f9cfaa63bee65a602f2f726c4e6129cc9126d
org.apereo.cas	cas-server-support-hazelcast-core	5.3.12.1		a18ae48f1c8612d8605362da9b26dcf343bb9d0b
org.apereo.cas	cas-server-support-hazelcast-core	5.3.12.1	resources	2c6cc613316d79be6a6447bb5c7e4c4d8090900c
org.apereo.cas	cas-server-support-hazelcast-core	5.3.13		b52b3bc0ddd4d3d18e42ea1bf7200be27ed936ab
org.apereo.cas	cas-server-support-hazelcast-core	5.3.13	resources	73d159272e3f1cc9fd857910c8a6f4a0a9230fe3
org.apereo.cas	cas-server-support-hazelcast-core	5.3.14		3a38d39807a77f7e6e2d0433d1061c3da6abf0cb
org.apereo.cas	cas-server-support-hazelcast-core	5.3.14	resources	85b0051f1af15065cf75a77148e466252f260f92
org.apereo.cas	cas-server-support-hazelcast-core	5.3.15		8367f8361f0931f129f20f308602441fa22b27fe
org.apereo.cas	cas-server-support-hazelcast-core	5.3.15	resources	d657cda69f08c9fea4bde3009566d2b4c9b22d6c
org.apereo.cas	cas-server-support-hazelcast-core	5.3.15.1		163db63d51c0ec2d9a5b361fe751382fa9082ea7
org.apereo.cas	cas-server-support-hazelcast-core	5.3.15.1	resources	dab23802d661ec33b37756798fd063e8c80fb754
org.apereo.cas	cas-server-support-hazelcast-core	5.3.16		d22ceba3925d7c2cd47412b077a1d7e2cd077e32
org.apereo.cas	cas-server-support-hazelcast-core	5.3.16	resources	ca14255ca4bbd713713c17f785fe25f79acd6fbb
org.apereo.cas	cas-server-support-hazelcast-core	5.3.2		6b55f8ddacfe7710e139eea7c6b72e03ad08812b
org.apereo.cas	cas-server-support-hazelcast-core	5.3.2	resources	108d93d3a7a7d4da33b67cba4394cb6927a88481
org.apereo.cas	cas-server-support-hazelcast-core	5.3.3		a11ff471ae202c38a8273f6c451fd1b3e578e6a7
org.apereo.cas	cas-server-support-hazelcast-core	5.3.3	resources	be2d073036254d3fbc65773dd825ec28449b0e0f
org.apereo.cas	cas-server-support-hazelcast-core	5.3.4		1ed4b306b4923c08eb0c854fc581f4ff514ca250
org.apereo.cas	cas-server-support-hazelcast-core	5.3.4	resources	cf71df72fd976f419011e9238a5c0e009e2cbfb9
org.apereo.cas	cas-server-support-hazelcast-core	5.3.5		7876d4b94b72335a10cdf51c152da17a0547c168
org.apereo.cas	cas-server-support-hazelcast-core	5.3.5	resources	97a7a20e2f54eaee8d9d6706f7836907620047cb
org.apereo.cas	cas-server-support-hazelcast-core	5.3.6		fb191917aa61fbc8b5970a816c0441896abc1662
org.apereo.cas	cas-server-support-hazelcast-core	5.3.6	resources	e1412d2f60515a62581ef17e439d93cd45404769
org.apereo.cas	cas-server-support-hazelcast-core	5.3.7		999b07db2c876d0ff3e885b1d67027d80f1a4484
org.apereo.cas	cas-server-support-hazelcast-core	5.3.7	resources	33f9c281c2c62954f09d03e455402115c7119047
org.apereo.cas	cas-server-support-hazelcast-core	5.3.8		21dfe98bf80995fae8e8ee64486446200209a6fc
org.apereo.cas	cas-server-support-hazelcast-core	5.3.8	resources	f1312ce206d703ab73c22eae02cb3f944298b7cf
