cn.com.antcloud.api	antcloud-api-provider-saastest16	1.0.1		c165a6f127bfb47a1cc8e165009930bc23ef2901
org.apereo.cas	cas-server-support-service-registry-stream-hazelcast	7.1.0-RC5	resources	ae2d6b780eb79fd3509d461c227a1e80135bcfc0
org.apereo.cas	cas-server-support-service-registry-stream-hazelcast	7.1.0-RC6		b296a51ee96ae52a772c1eccf6982c2afbc856a3
org.apereo.cas	cas-server-support-service-registry-stream-hazelcast	7.1.0-RC6	resources	f3a709bb65f0bb3806fb7dec119fcde1ddd80289
org.apereo.cas	cas-server-support-service-registry-stream-hazelcast	7.1.1		0304474a9605a5512c81c5ea9836af0edfde3730
org.apereo.cas	cas-server-support-service-registry-stream-hazelcast	7.1.1	resources	37d627f82d48354194c6491bdefdd9387901a60a
org.apereo.cas	cas-server-support-service-registry-stream-hazelcast	7.1.2		eaff2f3ca8204a76ccb74c32022990b97dfc9087
org.apereo.cas	cas-server-support-service-registry-stream-hazelcast	7.1.2	resources	0b7424d9ff39f6d0cec4542778cb84a546923290
org.apereo.cas	cas-server-support-service-registry-stream-hazelcast	7.1.3		88d1e57767d9b091e9c3bb7535f43f84851ae2fd
org.apereo.cas	cas-server-support-service-registry-stream-hazelcast	7.1.3	resources	1538485dd40fc811b3b3b3d1dfbc4aef8dd9b35f
org.apereo.cas	cas-server-support-service-registry-stream-hazelcast	7.1.4		390fe188fd577cc7b46501ccca2bc11790506c74
org.apereo.cas	cas-server-support-service-registry-stream-hazelcast	7.1.4	resources	002b1d83bcf610ac30d6fdd2a98515a869ef93e5
org.apereo.cas	cas-server-support-service-registry-stream-hazelcast	7.1.5		a7d9f2e7bc5d41a55c235da9a0e8388ac58964b1
org.apereo.cas	cas-server-support-service-registry-stream-hazelcast	7.1.5	resources	c12b456a990ab7906a865651dd08f8d1e9eebfb8
org.apereo.cas	cas-server-support-service-registry-stream-hazelcast	7.1.6		e93b32008b57b15b332bb4c17b1e491b5d368ea6
org.apereo.cas	cas-server-support-service-registry-stream-hazelcast	7.1.6	resources	890ce459245c0948a194cce20d4b485f23c69b3b
org.apereo.cas	cas-server-support-service-registry-stream-hazelcast	7.2.0		0a37dfa817ec1fa6f791a1f35c0bb86f89659a4c
org.apereo.cas	cas-server-support-service-registry-stream-hazelcast	7.2.0	resources	3d79577092ec0752f9b1d8f7ff3ca2c4682c4bd5
org.apereo.cas	cas-server-support-service-registry-stream-hazelcast	7.2.0-RC1		253d1b28f996741d711b6a3bd0e5917e2ab3bb8a
org.apereo.cas	cas-server-support-service-registry-stream-hazelcast	7.2.0-RC1	resources	66a717ef5ecd12fede484f1c058b96496185f883
org.apereo.cas	cas-server-support-service-registry-stream-hazelcast	7.2.0-RC2		0511c26317b8b2b9eb26c2ab3a892830e16a6819
org.apereo.cas	cas-server-support-service-registry-stream-hazelcast	7.2.0-RC2	resources	73448a8e766cffc33a50b4206ff2c3a7c24f49f9
org.apereo.cas	cas-server-support-service-registry-stream-hazelcast	7.2.0-RC3		85145661f4273d92c1a91c259c7ee465780c469d
org.apereo.cas	cas-server-support-service-registry-stream-hazelcast	7.2.0-RC3	resources	eebb9eb60c37c4c957418458c0dc21dd78fe7af4
org.apereo.cas	cas-server-support-service-registry-stream-hazelcast	7.2.0-RC4		6622f8393befd83a269b3a35e5a45d3f8731c876
org.apereo.cas	cas-server-support-service-registry-stream-hazelcast	7.2.0-RC4	resources	45c074c2658aef7f0865b4433d98c4eaea204e12
org.apereo.cas	cas-server-support-service-registry-stream-hazelcast	7.2.0-RC5		d755134db0944080cbc00187b5f4f9f13253b12e
org.apereo.cas	cas-server-support-service-registry-stream-hazelcast	7.2.0-RC5	resources	2e93b891ae9c1e041c5917dafddb633ffde0e203
org.apereo.cas	cas-server-support-service-registry-stream-hazelcast	7.2.0-RC6		f97a1b2cb7db34d2c5688b51d83241466c9a29f7
org.apereo.cas	cas-server-support-service-registry-stream-hazelcast	7.2.0-RC6	resources	9b7816d77a4f7e4b6676baddeb21afa7d7c22dc0
org.apereo.cas	cas-server-support-service-registry-stream-hazelcast	7.2.1		770b88dd5b678fd9c6eadf002f9a4539417cb140
org.apereo.cas	cas-server-support-service-registry-stream-hazelcast	7.2.1	resources	86fad057db8ee02577e124a82373e9d48dbab90c
org.apereo.cas	cas-server-support-service-registry-stream-hazelcast	7.3.0-RC1		0edad9f0b980f1839d734c99dfb2272cf0cd70a6
org.apereo.cas	cas-server-support-service-registry-stream-hazelcast	7.3.0-RC1	resources	afed3afb40b391df1a412ffe5b28a068ffc4f754
org.apereo.cas	cas-server-support-service-registry-stream-hazelcast	v6.4.0-RC5		5bbe0a44fefd2f31af387aad21af89411bf20dd9
org.apereo.cas	cas-server-support-service-registry-stream-hazelcast	v6.4.0-RC5	resources	beb55a1bfb7728b74de443bc2a090ab5709ef091
org.apereo.cas	cas-server-support-service-registry-stream-hazelcast	v6.4.0-RC6		01ce9fe673df9b2157dc09607063fe3b523d16b4
org.apereo.cas	cas-server-support-service-registry-stream-hazelcast	v6.4.0-RC6	resources	0783af36b96930ff5c8228affb0977b8160873db
org.chenillekit	chenillekit-tapestry	1.2.0		673ab60a0428a0187353ec649f07c3e4d6b33bca
org.chenillekit	chenillekit-tapestry	1.3.0		e8104dd90401506bbfa2226de48db9194027f101
org.chenillekit	chenillekit-tapestry	1.3.2		8bab883cfe35c8ab63131fc403809f288320d09c
org.chenillekit	chenillekit-tapestry	1.3.3		2bd7fb498331e2be6eb6b82f9602f65f436fd45b
org.codehaus.groovy.maven	gmaven-legacy	1.0		N/A
org.codehaus.groovy.maven	gmaven-legacy	1.0-rc-1		N/A
org.codehaus.groovy.maven	gmaven-legacy	1.0-rc-2		N/A
org.codehaus.groovy.maven	gmaven-legacy	1.0-rc-3		N/A
org.codehaus.groovy.maven	gmaven-legacy	1.0-rc-4		N/A
org.codehaus.groovy.maven	gmaven-legacy	1.0-rc-5		N/A
org.codehaus.groovy.maven	gmaven-legacy	1.0-rc-5-kohsuke-1		N/A
org.eclipse.birt	org.eclipse.birt.report.data.bidi.utils	4.9.0		815563ba8e0c0ca375380453af8a807a667626da
org.enmas	enmas-bundler_2.10	1.0.0		974ede4f31e5d4e97421712582b23210b9af4fda
org.enmas	enmas-bundler_2.10	1.0.1		42948b450dcd2887a649c67a5cb7dafaddb35f61
org.enmas	enmas-bundler_2.10	1.0.1	assembly	6993da85c4968bfb2817b24a3c450abfab56830a
org.geomajas.plugin	geomajas-client-gwt-layer-googlemaps	1.15.0-M1		9c10274f438c7b566edf532685fa2604ad66c90c
org.geomajas.plugin	geomajas-client-gwt-layer-googlemaps	1.15.0-M2		6025794ab15a2fe1794999d6afe1f7c44ee9a61a
org.geomajas.plugin	geomajas-client-gwt-layer-googlemaps	1.15.0-M3		e801b7c9fb18f680e85131d03cf00e7ba295464e
org.geomajas.plugin	geomajas-client-gwt-layer-googlemaps	1.15.1		de7b31482906dfca0a06bc710f5ee03476c50c0b
org.geomajas.plugin	geomajas-client-gwt-layer-googlemaps	1.15.2		c9af732a117dfa2c501fb6a1a29a30c021463ce6
org.geomajas.plugin	geomajas-client-gwt-layer-googlemaps	1.16.0		cbadadb251115ea9c20ddf9a03f6f2a534030c27
org.graceframework	grace-api	2021.0.0		9c062bf9198b813b18d792f9836f22dd4a4968c8
org.graceframework	grace-api	2021.0.1		7a89dea08a6e817e7dea85394d86c8b3d75b8db8
org.graceframework	grace-api	2021.0.2		d040375520bb220579ea3e56c87fae91dfc70d18
org.graceframework	grace-api	2022.0.0		6d1091821db57c89e7f0e4b628fd9d6bc20ad88b
org.graceframework	grace-api	2022.0.0-RC1		3500cde997dfcf1faa57349d8eb9f2b93a0caa3a
org.graceframework	grace-api	2022.0.0-RC2		33716dde2b399da0c10860ef4ba52f06c3e63d17
org.graceframework	grace-api	2022.0.1		a7ed14971a5ab2caa103c484d76362c434cc11e1
org.graceframework	grace-api	2022.0.2		0f977ff3966591a6ad83ce51a7b6542961773a0a
org.graceframework	grace-api	2022.0.3		a9b27d68b9ea5716b4163a919ccafc995dcab449
org.graceframework	grace-api	2022.0.4		83a76ac5b4c5b929d998de764318747ec6800267
org.graceframework	grace-api	2022.0.5		a1c774c437c40dbf143b6f15c6770c4ca618b3cd
org.graceframework	grace-api	2022.0.6		b9fe9299de6e4d2d03681ef4fab1c848edb73233
org.graceframework	grace-api	2022.1.0		6a28048a8c5598f3486d347e5b8fcf4915326fc2
org.graceframework	grace-api	2022.1.0-RC1		76e5ee6a4c543bb515abe25a0d883a3c5b765c32
org.graceframework	grace-api	2022.1.1		84e7001ba71e7268c341d53a68b481f7d3d63a89
org.graceframework	grace-api	2022.1.2		e0c51e7a516a4fcf809ffb1dd325941b98edce2a
org.graceframework	grace-api	2022.1.3		b15267d21f76c9a559906a96e1de5c63cb584d21
org.graceframework	grace-api	2022.1.4		3e5af91cd7e01a69bc06eb8f5c20495101f8f340
org.graceframework	grace-api	2022.1.5		39855b2a253ee4029bc4ce95990034fca2e82b38
org.graceframework	grace-api	2022.1.6		7f4fcc18c66902aab6afb59104d8c3643488efaf
org.graceframework	grace-api	2022.1.7		1d87950c360b0cf836c48cf558ca1eeb68c304cc
org.graceframework	grace-api	2022.1.8		d6d8897a8acb915c624b7b88d88075b3aa07ee94
org.graceframework	grace-api	2022.1.9		d2f8f42e688effe305cba0f758e0e2a4fb7112d4
org.graceframework	grace-api	2022.2.0		6f357d8905f388aba67af4c3040c59a3e5bc8844
org.graceframework	grace-api	2022.2.1		31c8f9730b44919fc49bf61b1071f43763a98398
org.graceframework	grace-api	2022.2.2		a37ef3f0c84649802ad24b7750967066984947fd
org.graceframework	grace-api	2022.2.3		258318b77b818235c3032d22c19a2e72b2314349
org.graceframework	grace-api	2022.2.4		992fb9a0c4ae791c45bd89cb1ba147e2ac68a755
org.graceframework	grace-api	2022.2.5		a0ea72c758cc219443701a2d0013607661698061
org.graceframework	grace-api	2022.2.6		6b7b2dd2dd0b957f5bd1ba26c8f576499e42653e
org.graceframework	grace-api	2022.2.7		542fb6908b68e54876b5bc915aba07029d9c2d06
org.graceframework	grace-api	2022.2.8		0832dfb4a8823b3b84ff48325902805d57b57a12
org.graceframework	grace-api	2022.2.9		abe9cb41cda9f6e5379efd2f4cc2ad412f9435ec
org.graceframework	grace-api	2023.0.0		c674d7597e99b1e6be5a67b7081121c946835003
org.graceframework	grace-api	2023.0.0-M1		9c07ac19ac7d2045127af906be101f3afcbca2b3
org.graceframework	grace-api	2023.0.0-M2		509504add97f6f31aad9c5a07925bff24f4dd3d3
org.graceframework	grace-api	2023.0.0-M3		70613cebd0f66131b399a4e55298de0ee33d17d7
org.graceframework	grace-api	2023.0.0-M4		cd9a87f9afe082da18e2ddac2ec100a30a4307d1
org.graceframework	grace-api	2023.0.0-M5		681a4df904cc4e619e5ba04eaafaf4ab1af5ce2e
org.graceframework	grace-api	2023.0.0-M6		9c8deef239c12309f824408f9a693fef8a9dc2ab
org.graceframework	grace-api	2023.0.0-M7		b13f1b54c6280c769739bd8979435bc48bf1fc1b
org.graceframework	grace-api	2023.0.0-RC1		2fed04fb8df70279bde44564fa61f1206b02299c
org.graceframework	grace-api	2023.0.0-RC2		71a6a704a7716fa9bb3c6b94156f7e7e362302f2
org.graceframework	grace-api	2023.0.1		cfd73c117e3d10dc39256dafa32873a085406b30
org.graceframework	grace-api	2023.0.2		91ebe0119100b2aacd090e43b11e617fa18a1cf7
org.graceframework	grace-api	2023.0.3		a7bb11cc25024d1e63f9a18ea964bd967415b6be
org.graceframework	grace-api	2023.1.0		475d0ed0962f87d8f93f4a2f829f75889d41e451
org.graceframework	grace-api	2023.1.0-M1		2d3bfae6349f230fd793d88c34ff9e18ca683bef
org.graceframework	grace-api	2023.1.0-M2		d95448b084df0368cef83f0be30f982244aad692
org.graceframework	grace-api	2023.1.0-M3		b538b36bc4b6fa531d085a83eccfcb9336bb7d08
org.graceframework	grace-api	2023.1.0-RC1		9fd95ce241e653b9e0b7cdc1583917c554c14a46
org.graceframework	grace-api	2023.1.1		1e53a23eb7b5fa08e6ed0e4d6b5a8653c6b26979
org.graceframework	grace-api	2023.2.0		5ab4da70c4f1afd9fb624b2c687803728323e07b
org.graceframework	grace-api	2023.2.0-M1		b140926780c40d122e49c1bac03f0e6ae5220c27
org.graceframework	grace-api	2023.2.0-M2		fe2eb26ca9150558add6637655047e7d17293c00
org.graceframework	grace-api	2023.2.0-M3		1cc36ceef555ac4879adef242cc8e73bdc6a5836
org.graceframework	grace-api	2023.2.0-RC1		0f559fb92e7b170fde9ac6430aea0955eba9623a
org.graceframework	grace-api	2023.3.0-M1		d0a421cbc1b47bafa450e79bf8d921126594d71f
org.graceframework	grace-api	2023.3.0-M2		7f0fb6cb56c2f50f179b46c6ed7806a2e3048b68
org.hnau.api	base	1.0.0		543e18e1b679fc0557e15bf27de289797381d654
org.hnau.api	base	1.0.1		b22c92cbcff75e3fad55ee4da4252736475623ce
org.hnau.api	base	1.0.2		b67077c19519cbf30d69ec8abf6eaed9e2cb2719
org.hnau.api	base	1.0.3		32ccb0821a52e01c4c1e9534c2516e8db8fbb475
org.hnau.api	base	1.0.4		e7be5936377d468f22031ef0cf694390a185da1d
org.hnau.api	base	1.0.5		6bf77c9faf6f9a5de185c749e2f5c5e30c3c47a5
org.jasig.inspektr	inspektr-error	1.2.GA		7b13cf1b583727f20188ecf4c5572677b377fdbe
org.jasig.inspektr	inspektr-error	1.3.GA		2e254e6f29e401aa77fddad2774b75d2650e2199
org.jasig.inspektr	inspektr-error	1.4.GA		3368443328291d8af50cc12c349649f2a12b4efd
org.jetbrains.compose.ui	ui-geometry	1.0.0		a8d4813db95bcc54ba078cd72d8903eff800a3b3
org.jetbrains.compose.ui	ui-geometry	1.0.0-beta5		a8d4813db95bcc54ba078cd72d8903eff800a3b3
org.jetbrains.compose.ui	ui-geometry	1.0.0-rc2		a8d4813db95bcc54ba078cd72d8903eff800a3b3
org.jetbrains.compose.ui	ui-geometry	1.0.0-rc5		a8d4813db95bcc54ba078cd72d8903eff800a3b3
org.jetbrains.compose.ui	ui-geometry	1.0.1		ea88b614c2b7b74663796cfa5870d7d7cac008f5
org.jetbrains.compose.ui	ui-geometry	1.1.0		ea88b614c2b7b74663796cfa5870d7d7cac008f5
org.jetbrains.compose.ui	ui-geometry	1.1.0-alpha02		ea88b614c2b7b74663796cfa5870d7d7cac008f5
org.jetbrains.compose.ui	ui-geometry	1.1.0-alpha03		ea88b614c2b7b74663796cfa5870d7d7cac008f5
org.jetbrains.compose.ui	ui-geometry	1.1.0-alpha04		ea88b614c2b7b74663796cfa5870d7d7cac008f5
org.jetbrains.compose.ui	ui-geometry	1.1.0-alpha05		ea88b614c2b7b74663796cfa5870d7d7cac008f5
org.jetbrains.compose.ui	ui-geometry	1.1.0-alpha1-dev536		ea88b614c2b7b74663796cfa5870d7d7cac008f5
org.jetbrains.compose.ui	ui-geometry	1.1.0-alpha1-dev550		ea88b614c2b7b74663796cfa5870d7d7cac008f5
org.jetbrains.compose.ui	ui-geometry	1.1.0-rc01		ea88b614c2b7b74663796cfa5870d7d7cac008f5
org.jetbrains.compose.ui	ui-geometry	1.1.1		ea88b614c2b7b74663796cfa5870d7d7cac008f5
org.jetbrains.compose.ui	ui-geometry	1.2.0		151f5cb87874a70ab11f6b5a0103c432f670dd2c
org.jetbrains.compose.ui	ui-geometry	1.2.0-alpha01-dev602		ea88b614c2b7b74663796cfa5870d7d7cac008f5
org.jetbrains.compose.ui	ui-geometry	1.2.0-alpha01-dev606		ea88b614c2b7b74663796cfa5870d7d7cac008f5
org.jetbrains.compose.ui	ui-geometry	1.2.0-alpha01-dev609		ea88b614c2b7b74663796cfa5870d7d7cac008f5
org.jetbrains.compose.ui	ui-geometry	1.2.0-alpha01-dev620		ea88b614c2b7b74663796cfa5870d7d7cac008f5
org.jetbrains.compose.ui	ui-geometry	1.2.0-beta01		151f5cb87874a70ab11f6b5a0103c432f670dd2c
org.jetbrains.compose.ui	ui-geometry	1.2.1		151f5cb87874a70ab11f6b5a0103c432f670dd2c
org.jetbrains.compose.ui	ui-geometry	1.2.2		151f5cb87874a70ab11f6b5a0103c432f670dd2c
org.jetbrains.compose.ui	ui-geometry	1.3.0		37dfa7a8a4e1df588b82e18865d9890e4426ce74
org.jetbrains.compose.ui	ui-geometry	1.3.1		37dfa7a8a4e1df588b82e18865d9890e4426ce74
org.jetbrains.compose.ui	ui-geometry	1.4.0		2e5bf5e4263c14f5509f357439bed0eea0af18fb
org.jetbrains.compose.ui	ui-geometry	1.4.1		9634627ca60f26552f5cfbf19c6e24e1e780ae15
org.jetbrains.compose.ui	ui-geometry	1.4.3		9634627ca60f26552f5cfbf19c6e24e1e780ae15
org.jetbrains.compose.ui	ui-geometry	1.5.0		a3a74bd48c2570ab4862db5e3e3a9eb03299cd29
org.jetbrains.compose.ui	ui-geometry	1.5.0-beta01		a3a74bd48c2570ab4862db5e3e3a9eb03299cd29
org.jetbrains.compose.ui	ui-geometry	1.5.0-beta02		a3a74bd48c2570ab4862db5e3e3a9eb03299cd29
org.jetbrains.compose.ui	ui-geometry	1.5.1		a3a74bd48c2570ab4862db5e3e3a9eb03299cd29
org.jetbrains.compose.ui	ui-geometry	1.5.10		a3a74bd48c2570ab4862db5e3e3a9eb03299cd29
org.jetbrains.compose.ui	ui-geometry	1.5.10-beta01		a3a74bd48c2570ab4862db5e3e3a9eb03299cd29
org.jetbrains.compose.ui	ui-geometry	1.5.10-beta02		a3a74bd48c2570ab4862db5e3e3a9eb03299cd29
org.jetbrains.compose.ui	ui-geometry	1.5.10-rc01		a3a74bd48c2570ab4862db5e3e3a9eb03299cd29
org.jetbrains.compose.ui	ui-geometry	1.5.10-rc02		a3a74bd48c2570ab4862db5e3e3a9eb03299cd29
org.jetbrains.compose.ui	ui-geometry	1.5.11		a3a74bd48c2570ab4862db5e3e3a9eb03299cd29
org.jetbrains.compose.ui	ui-geometry	1.5.12		a3a74bd48c2570ab4862db5e3e3a9eb03299cd29
org.jetbrains.compose.ui	ui-geometry	1.5.2		a3a74bd48c2570ab4862db5e3e3a9eb03299cd29
org.jetbrains.compose.ui	ui-geometry	1.5.3		a3a74bd48c2570ab4862db5e3e3a9eb03299cd29
org.jetbrains.compose.ui	ui-geometry	1.6.0		cc69dcf0202cf440607e442fc7076fd4884fdb04
org.jetbrains.compose.ui	ui-geometry	1.6.0-alpha01		039537e381992d23830830e34bcb6f20b045bd0e
org.jetbrains.compose.ui	ui-geometry	1.6.0-beta01		cc69dcf0202cf440607e442fc7076fd4884fdb04
org.jetbrains.compose.ui	ui-geometry	1.6.0-beta02		cc69dcf0202cf440607e442fc7076fd4884fdb04
org.jetbrains.compose.ui	ui-geometry	1.6.0-rc01		cc69dcf0202cf440607e442fc7076fd4884fdb04
org.jetbrains.compose.ui	ui-geometry	1.6.0-rc02		cc69dcf0202cf440607e442fc7076fd4884fdb04
org.jetbrains.compose.ui	ui-geometry	1.6.0-rc03		cc69dcf0202cf440607e442fc7076fd4884fdb04
org.jetbrains.compose.ui	ui-geometry	1.6.1		83259b8ba1b7693a1c39a7220923f0315f0b8f1f
org.jetbrains.compose.ui	ui-geometry	1.6.10		83259b8ba1b7693a1c39a7220923f0315f0b8f1f
org.jetbrains.compose.ui	ui-geometry	1.6.10-beta01		83259b8ba1b7693a1c39a7220923f0315f0b8f1f
org.jetbrains.compose.ui	ui-geometry	1.6.10-beta02		83259b8ba1b7693a1c39a7220923f0315f0b8f1f
org.jetbrains.compose.ui	ui-geometry	1.6.10-beta03		83259b8ba1b7693a1c39a7220923f0315f0b8f1f
org.jetbrains.compose.ui	ui-geometry	1.6.10-rc01		83259b8ba1b7693a1c39a7220923f0315f0b8f1f
org.jetbrains.compose.ui	ui-geometry	1.6.10-rc02		83259b8ba1b7693a1c39a7220923f0315f0b8f1f
org.jetbrains.compose.ui	ui-geometry	1.6.10-rc03		83259b8ba1b7693a1c39a7220923f0315f0b8f1f
org.jetbrains.compose.ui	ui-geometry	1.6.11		83259b8ba1b7693a1c39a7220923f0315f0b8f1f
org.jetbrains.compose.ui	ui-geometry	1.6.2		83259b8ba1b7693a1c39a7220923f0315f0b8f1f
org.jetbrains.compose.ui	ui-geometry	1.7.0		ba346b5b0bd1bc2881334e81d1698474bba5851d
org.jetbrains.compose.ui	ui-geometry	1.7.0-alpha01		ba346b5b0bd1bc2881334e81d1698474bba5851d
org.jetbrains.compose.ui	ui-geometry	1.7.0-alpha02		ba346b5b0bd1bc2881334e81d1698474bba5851d
org.jetbrains.compose.ui	ui-geometry	1.7.0-alpha03		ba346b5b0bd1bc2881334e81d1698474bba5851d
org.jetbrains.compose.ui	ui-geometry	1.7.0-beta01		ba346b5b0bd1bc2881334e81d1698474bba5851d
org.jetbrains.compose.ui	ui-geometry	1.7.0-beta02		ba346b5b0bd1bc2881334e81d1698474bba5851d
org.jetbrains.compose.ui	ui-geometry	1.7.0-rc01		ba346b5b0bd1bc2881334e81d1698474bba5851d
org.jetbrains.compose.ui	ui-geometry	1.7.1		ba346b5b0bd1bc2881334e81d1698474bba5851d
org.jetbrains.compose.ui	ui-geometry	1.7.3		ba346b5b0bd1bc2881334e81d1698474bba5851d
org.jetbrains.compose.ui	ui-geometry	1.8.0-alpha01		c12661c85742cdb0688e0f9b33deba943ccac87f
org.jetbrains.compose.ui	ui-geometry	1.8.0-alpha02		22741fa102e14fc05b35caa8d7d4dc0b7cf750d8
org.jetbrains.compose.ui	ui-geometry	1.8.0-alpha03		6b9737f10347fcc18a7f3bd5ecbd5d208dafedf4
org.jetbrains.compose.ui	ui-geometry	1.8.0-alpha04		28c8a69eeda9a9f8d95331795fcf2fd645b56abf
org.jetbrains.compose.ui	ui-geometry	1.8.0-beta01		28c8a69eeda9a9f8d95331795fcf2fd645b56abf
org.jetbrains.compose.ui	ui-geometry	1.8.0-beta02		28c8a69eeda9a9f8d95331795fcf2fd645b56abf
org.jetbrains.compose.ui	ui-geometry	1.8.0-rc01		9263a34f0d943a284780ba3bd64bc61cc4e201ae
org.jvnet.jaxb2_commons	testing	0.1		0098d89001f976f5deb3e3683ee00137430ff34f
org.jvnet.jaxb2_commons	testing	0.2.GA		eec3ba1c78bee3b51c647eefa2eaf15057a2db3c
org.jvnet.jaxb2_commons	testing	0.2.RC1		9215f427b8fe8d53619bcca5765841d24b321bad
org.jvnet.jaxb2_commons	testing	0.3.0		d86ee7a60a69084bf6c0aa87857e3d309b99b3dc
org.jvnet.jaxb2_commons	testing	0.4.1		e09f3412fe5a20134b2e690a28957d254d753574
org.jvnet.jaxb2_commons	testing	0.4.1.2		1760d5532d75221e5bc1e51b648e1161faa86fee
org.jvnet.jaxb2_commons	testing	0.4.1.3		6e4cc523bb367ade9f1b554f3c2b2c38b111fc45
org.jvnet.jaxb2_commons	testing	0.4.1.4		93c81daf6851486b637670eed3b6799d4139179d
org.jvnet.jaxb2_commons	testing	0.4.1.5		9713dde3f5289a88c3d28d2e0170b71a11eab26a
org.kotlincrypto.core	xof-tvosx64	0.2.2		N/A
org.kotlincrypto.core	xof-tvosx64	0.2.2	metadata	dbb4177fdc110462ca46613d1becd9f26d7b7667
org.kotlincrypto.core	xof-tvosx64	0.2.3		N/A
org.kotlincrypto.core	xof-tvosx64	0.2.3	metadata	8421ea3bd83b8b5ac1b9cbabb64d341e213e9615
org.kotlincrypto.core	xof-tvosx64	0.2.4		N/A
org.kotlincrypto.core	xof-tvosx64	0.2.4	metadata	2f385fe51f804d69b22ba44e27d9b9af7ceec8a4
org.kotlincrypto.core	xof-tvosx64	0.2.5		N/A
org.kotlincrypto.core	xof-tvosx64	0.2.5	metadata	5f5ec62a87eb08762e28159da0728777aadef50e
org.kotlincrypto.core	xof-tvosx64	0.2.6		N/A
org.kotlincrypto.core	xof-tvosx64	0.2.6	metadata	4de30617164933dbb9a633df6924c5cf2cc49566
org.kotlincrypto.core	xof-tvosx64	0.2.7		N/A
org.kotlincrypto.core	xof-tvosx64	0.2.7	metadata	569a07f5e67a851fa5dbc05416baf5dd996f6f83
org.kotlincrypto.core	xof-tvosx64	0.3.0		N/A
org.kotlincrypto.core	xof-tvosx64	0.3.0	metadata	6c1fc628dd3225235dc56d2f0a9fb902e01af984
org.kotlincrypto.core	xof-tvosx64	0.4.0		N/A
org.kotlincrypto.core	xof-tvosx64	0.4.0	metadata	2ad14aed781c4a73ed4dbb421966d408a0a06686
org.kotlincrypto.core	xof-tvosx64	0.5.0		N/A
org.kotlincrypto.core	xof-tvosx64	0.5.0	metadata	2ad14aed781c4a73ed4dbb421966d408a0a06686
org.kotlincrypto.core	xof-tvosx64	0.5.1		N/A
org.kotlincrypto.core	xof-tvosx64	0.5.1	metadata	2ad14aed781c4a73ed4dbb421966d408a0a06686
org.kotlincrypto.core	xof-tvosx64	0.5.3		N/A
org.kotlincrypto.core	xof-tvosx64	0.5.3	metadata	2ad14aed781c4a73ed4dbb421966d408a0a06686
org.kotlincrypto.core	xof-tvosx64	0.5.4		N/A
org.kotlincrypto.core	xof-tvosx64	0.5.4	metadata	2ad14aed781c4a73ed4dbb421966d408a0a06686
org.kotlincrypto.core	xof-tvosx64	0.5.5		N/A
org.kotlincrypto.core	xof-tvosx64	0.5.5	metadata	2ad14aed781c4a73ed4dbb421966d408a0a06686
org.kotlincrypto.core	xof-tvosx64	0.6.0		N/A
org.kotlincrypto.core	xof-tvosx64	0.6.0	metadata	2ad14aed781c4a73ed4dbb421966d408a0a06686
org.kotlincrypto.core	xof-tvosx64	0.6.1		N/A
org.kotlincrypto.core	xof-tvosx64	0.6.1	metadata	2ad14aed781c4a73ed4dbb421966d408a0a06686
org.kotlincrypto.core	xof-tvosx64	0.7.0		N/A
org.kotlincrypto.core	xof-tvosx64	0.7.0	metadata	2ad14aed781c4a73ed4dbb421966d408a0a06686
org.kotlincrypto.hash	sha1-wasm32	0.1.0		N/A
org.kotlincrypto.hash	sha1-wasm32	0.1.1		N/A
org.kotlincrypto.hash	sha1-wasm32	0.1.2		N/A
org.kotlincrypto.hash	sha1-wasm32	0.2.0		N/A
org.kotlincrypto.hash	sha1-wasm32	0.2.1		N/A
org.kotlincrypto.hash	sha1-wasm32	0.2.2		N/A
org.kotlincrypto.hash	sha1-wasm32	0.2.3		N/A
org.kotlincrypto.hash	sha1-wasm32	0.2.4		N/A
org.kotlincrypto.hash	sha1-wasm32	0.2.5		N/A
org.kotlincrypto.hash	sha1-wasm32	0.2.6		N/A
org.kotlincrypto.hash	sha1-wasm32	0.2.7		N/A
org.kotlincrypto.hash	sha1-wasm32	0.3.0		N/A
org.milyn.edi.unedifact	d94a-mapping	1.0		7fe3aeba6e9d268422296621c65f1f9e3e927300
org.milyn.edi.unedifact	d94a-mapping	1.4		8cd96f8d7234b2a70a6035d0e9eb197892cfad9b
org.milyn.edi.unedifact	d94a-mapping	1.4.1		baa06c99e5dba8877608c9669493026191f61d2a
org.milyn.edi.unedifact	d94a-mapping	1.4.2		08a2a43c175e0f1e64b96d9acdeeec8ba7c21e30
org.milyn.edi.unedifact	d94a-mapping	1.5		6e04b2204847c56eb881e27c748ffdb98d829ba1
org.milyn.edi.unedifact	d94a-mapping	1.5.1		757a1c06c2109e31a62050e514abd99d8d501fdf
org.milyn.edi.unedifact	d94a-mapping	1.5.2		9aa697d74afdaca4fbb3a084a2ba11f038aad263
org.milyn.edi.unedifact	d94a-mapping	1.6		11e6855f99a51ee5fd8f1bb23ec8230d075d667a
org.milyn.edi.unedifact	d94a-mapping	1.7.0		45ffbb1adc5aa4433685c9cfd40c7ae491c55a53
org.milyn.edi.unedifact	d94a-mapping	1.7.1.0		1c42dbb488a34126e2559b5206cf1a12aa5c4675
