at.molindo	molindo-webtools	1.0.0		N/A
org.mvnpm.at.openui5	sap.ui.core	1.124.0		9aa99b4dcbe53b64475a1d9cf6edb1d255edaa3c
org.mvnpm.at.openui5	sap.ui.core	1.124.1		89541bbdf8699c67cee02be3eed63b80285c0808
org.mvnpm.at.openui5	sap.ui.core	1.125.0		e1357b0cbb51acbf8c52548367cbbfbc0e0d6ca5
org.opendaylight.yangtools	odl-yangtools-exp-xpath-api	0.1.10		N/A
org.opendaylight.yangtools	odl-yangtools-exp-xpath-api	0.1.11		N/A
org.opendaylight.yangtools	odl-yangtools-exp-xpath-api	0.1.12		N/A
org.opendaylight.yangtools	odl-yangtools-exp-xpath-api	0.1.13		N/A
org.opendaylight.yangtools	odl-yangtools-exp-xpath-api	0.1.14		N/A
org.opendaylight.yangtools	odl-yangtools-exp-xpath-api	0.1.15		N/A
org.opendaylight.yangtools	odl-yangtools-exp-xpath-api	0.1.16		N/A
org.opendaylight.yangtools	odl-yangtools-exp-xpath-api	0.1.17		N/A
org.opendaylight.yangtools	odl-yangtools-exp-xpath-api	0.1.18		N/A
org.opendaylight.yangtools	odl-yangtools-exp-xpath-api	0.1.19		N/A
org.opendaylight.yangtools	odl-yangtools-exp-xpath-api	0.1.20		N/A
org.opendaylight.yangtools	odl-yangtools-exp-xpath-api	0.1.21		N/A
org.opendaylight.yangtools	odl-yangtools-exp-xpath-api	0.1.22		N/A
org.opendaylight.yangtools	odl-yangtools-exp-xpath-api	0.1.23		N/A
org.opendaylight.yangtools	odl-yangtools-exp-xpath-api	0.2.0		N/A
org.opendaylight.yangtools	odl-yangtools-exp-xpath-api	0.2.1		N/A
org.opendaylight.yangtools	odl-yangtools-exp-xpath-api	0.2.10		N/A
org.opendaylight.yangtools	odl-yangtools-exp-xpath-api	0.2.11		N/A
org.opendaylight.yangtools	odl-yangtools-exp-xpath-api	0.2.12		N/A
org.opendaylight.yangtools	odl-yangtools-exp-xpath-api	0.2.13		N/A
org.opendaylight.yangtools	odl-yangtools-exp-xpath-api	0.2.14		N/A
org.opendaylight.yangtools	odl-yangtools-exp-xpath-api	0.2.15		N/A
org.opendaylight.yangtools	odl-yangtools-exp-xpath-api	0.2.16		N/A
org.opendaylight.yangtools	odl-yangtools-exp-xpath-api	0.2.17		N/A
org.opendaylight.yangtools	odl-yangtools-exp-xpath-api	0.2.18		N/A
org.opendaylight.yangtools	odl-yangtools-exp-xpath-api	0.2.2		N/A
org.opendaylight.yangtools	odl-yangtools-exp-xpath-api	0.2.3		N/A
org.opendaylight.yangtools	odl-yangtools-exp-xpath-api	0.2.4		N/A
org.opendaylight.yangtools	odl-yangtools-exp-xpath-api	0.2.5		N/A
org.opendaylight.yangtools	odl-yangtools-exp-xpath-api	0.2.6		N/A
org.opendaylight.yangtools	odl-yangtools-exp-xpath-api	0.2.7		N/A
org.opendaylight.yangtools	odl-yangtools-exp-xpath-api	0.2.8		N/A
org.opendaylight.yangtools	odl-yangtools-exp-xpath-api	0.2.9		N/A
org.pastalab.fray.instrumentation	fray-instrumentation-jdk	0.1.10		5cdca5c7aa65235bcf61c570fb713af787f4d53c
org.pastalab.fray.instrumentation	fray-instrumentation-jdk	0.1.9		d2f93abcab745c4aef53d0a4d7681d023856fe81
org.pastalab.fray.instrumentation	fray-instrumentation-jdk	0.2.0		5d3c08050a4c11f5170b85e700989287b0eb532b
org.pastalab.fray.instrumentation	fray-instrumentation-jdk	0.2.1		4061de094810b1f7788f24ef332ba73e943dcab6
org.pastalab.fray.instrumentation	fray-instrumentation-jdk	0.2.4		501c4eb59db7dce4c42316de5523e519d083744b
org.pastalab.fray.instrumentation	fray-instrumentation-jdk	0.2.5		66747fd03cd0ec075d51d717ad28a3313307c67d
org.pastalab.fray.instrumentation	fray-instrumentation-jdk	0.2.6		282dcbbbeb64fc8371919a39980c1c696ae2f161
org.pastalab.fray.instrumentation	fray-instrumentation-jdk	0.2.7		d69f5fb6a3e6a26470f94a6ffbe45d24d7e13231
org.pastalab.fray.instrumentation	fray-instrumentation-jdk	0.2.8		aaa2c28ba1dc8ef3ea90c3ee20fba5ad984a8640
org.pastalab.fray.instrumentation	fray-instrumentation-jdk	0.3.0		9162bf25c340bdfb5039a858643a67c1789408e5
org.pastalab.fray.instrumentation	fray-instrumentation-jdk	0.3.1		c14aac0a9cb5181b86c4d991b0f5efe28784c51a
org.pastalab.fray.instrumentation	fray-instrumentation-jdk	0.4.0		572a9479234b8883f4dfb02113cf4cc252cab37a
org.pastalab.fray.instrumentation	fray-instrumentation-jdk	0.4.1		7cac111f0543dcccd8a8848d747c23f3cf97975e
org.pastalab.fray.instrumentation	fray-instrumentation-jdk	0.4.2		901484d914f9081859c6958409acd3eb66b227dc
org.pastalab.fray.instrumentation	fray-instrumentation-jdk	0.4.3		709254cf211719606e722c9eef9e945cf62ee842
org.scala-lang.modules	scala-partest_2.12.0-M4-9901daf	1.0.17		e7eae51b24dea90bd07497989f923780bc7fe0c2
org.sonatype.nexus.xstream	xstream-parent	1.4.6-SONATYPE-02		N/A
org.sonatype.nexus.xstream	xstream-parent	1.4.6-SONATYPE-03		N/A
org.webjars	angularjs-dropdown-multiselect	1.11.8		d03f0b6d7d8f4a9eefc80199c0750da6908d4ea5
org.webjars	angularjs-dropdown-multiselect	1.5.2		422191318074123f27e78b8072017544e334e7b2
org.webjars.npm	http-server	0.11.1		860d134f434e98fc2913e41a89cb4bdcc7c81df3
org.webjars.npm	http-server	0.8.0		2f5af9ae3bf3ff71b014c13df0df29b317629679
org.webjars.npm	http-server	0.8.5		2a86a9b25f944c8e27597c1eaa8348fc7a4ffe53
org.yunchen.gb	gb-plugin-multi-tenancy	1.2.0		cf25a6de5435acdb6017b3fde249c04f355ebb60
org.yunchen.gb	gb-plugin-multi-tenancy	1.2.0	groovydoc	4329f9890f99072a9e7c8733f136fa347c30a88b
org.yunchen.gb	gb-plugin-multi-tenancy	1.2.0.RC2		56a0ce086460318f103d2fdbf880e1f4f2893510
org.yunchen.gb	gb-plugin-multi-tenancy	1.2.0.RC2	groovydoc	0eacdf409db76e3c0531c1a209ea6b14e9b45748
org.yunchen.gb	gb-plugin-multi-tenancy	1.3.0		a21dab3cf16f93fb4b163a2f9168c5fe9e6afa63
org.yunchen.gb	gb-plugin-multi-tenancy	1.3.0	groovydoc	6438479aff76407653790a5ed939aeb5a2cbc696
org.yunchen.gb	gb-plugin-multi-tenancy	1.3.1.0		6c0700164a0afd861d4d440da840f38b676218d1
org.yunchen.gb	gb-plugin-multi-tenancy	1.3.1.0	groovydoc	26001d8daec51687d51611461cb5492df3b43a1c
org.yunchen.gb	gb-plugin-multi-tenancy	1.3.1.1		da931b8ce729054b92ec01549e9310148c1ce563
org.yunchen.gb	gb-plugin-multi-tenancy	1.3.1.1	groovydoc	b792e48ea3643bc3282456b87caeba21fba3d76a
org.yunchen.gb	gb-plugin-multi-tenancy	1.3.1.2		9c1295edfc2765885c4bee8ad60d6a6a7323322e
org.yunchen.gb	gb-plugin-multi-tenancy	1.3.1.2	groovydoc	10f8f291dcb490f801e729fc6bf7ed5b0a688ade
org.yunchen.gb	gb-plugin-multi-tenancy	1.3.1.2.M1		5cabe8c436046bcc06bc7f42808ed3df6ac590cf
org.yunchen.gb	gb-plugin-multi-tenancy	1.3.1.2.M1	groovydoc	5051b356e4b6f4cbaa432a0a719a09d8d4b4a0e6
org.yunchen.gb	gb-plugin-multi-tenancy	1.4.0.0		639e7ba4b3fe97345bc45caef87b09c566799d6c
org.yunchen.gb	gb-plugin-multi-tenancy	1.4.0.0	groovydoc	4032bb917915ccf0d91718a3735e652b6366c6ef
org.yunchen.gb	gb-plugin-multi-tenancy	1.4.0.0.M1		59ae03186a2ff1797f277db73bff0631fd9054a5
org.yunchen.gb	gb-plugin-multi-tenancy	1.4.0.0.M1	groovydoc	f7fb1ab215b20d9fe960bf320e5414d5c3f3ea51
org.yunchen.gb	gb-plugin-multi-tenancy	1.4.0.0.M4		abaf3f2276c30973e6866d610fe1d0f411e4406a
org.yunchen.gb	gb-plugin-multi-tenancy	1.4.0.0.M4	groovydoc	89e256a805b8e34b093ffa8b94edb9f81dc5ec29
org.yunchen.gb	gb-plugin-multi-tenancy	1.4.0.1.M1		1bea79f72a40f1189547faa198dcd67f5c38ffde
org.yunchen.gb	gb-plugin-multi-tenancy	1.4.0.1.M1	groovydoc	3608533c61d900948ff5a5f144a8c475da76f01b
org.yunchen.gb	gb-plugin-multi-tenancy	1.4.0.1.M2		d842275df1cfcea106ed6e3a5f343fcc5ae7faa8
org.yunchen.gb	gb-plugin-multi-tenancy	1.4.0.1.M2	groovydoc	fc1e6db327bee573f64451cdcf1e65d3299ba2fd
space.iseki.executables	executables-pe-iossimulatorarm64	0.0.16		N/A
space.iseki.executables	executables-pe-iossimulatorarm64	0.0.16	metadata	2ad14aed781c4a73ed4dbb421966d408a0a06686
space.iseki.executables	executables-pe-iossimulatorarm64	0.0.17		N/A
space.iseki.executables	executables-pe-iossimulatorarm64	0.0.17	metadata	2ad14aed781c4a73ed4dbb421966d408a0a06686
space.iseki.executables	executables-pe-iossimulatorarm64	0.0.18		N/A
space.iseki.executables	executables-pe-iossimulatorarm64	0.0.18	metadata	2ad14aed781c4a73ed4dbb421966d408a0a06686
tech.gklijs.bkes	java-client	0.0.5		027a5e0a1583b918e8f17af5a5a716c9ebc30863
tech.gklijs.bkes	java-client	0.0.6		4969d0e0fd25b4a4d9f1fc8857580a9cb5ebbef9
tech.gklijs.bkes	java-client	0.0.7		bf5e47b48d8e7f713453625ac3554e7dd41450ee
us.levk	drmaa-common	1.0		7b82f05f43ca6f6f822c2a2c60c5865b735be008
