ai.abra	abra-api	1.0.0		N/A
org.noear	water.client-solon-plugin	2.0.28		8de7e517b5b270f7b7701e421d924e1ce071157a
org.noear	water.client-solon-plugin	2.0.29		4ff68971ac89d5df922267086b1b404f03c8da33
org.noear	water.client-solon-plugin	2.0.3		bf1ca6d4f6c1d64a88e6d8a837eadbc16c9ec300
org.noear	water.client-solon-plugin	2.0.30		db49c0009ab86d921c7f54d249b0900f20d5f289
org.noear	water.client-solon-plugin	2.0.31		74e74a2283bde9d0b256f41464d2729d94df5af2
org.noear	water.client-solon-plugin	2.0.33		7ee1d593d7a851c62b73f0cae3491f8a5075af6d
org.noear	water.client-solon-plugin	2.0.5		85bd9a00e371186352ea767862f4383c3e8d83aa
org.noear	water.client-solon-plugin	2.0.6		638e0ebe6f8932675d0de22dc3ce2e1e43a67358
org.noear	water.client-solon-plugin	2.0.7		aad97575db98033329f4af1d34d0d80f6f1d5115
org.noear	water.client-solon-plugin	2.0.7.1		5c5897187c4acfdae503d35a13a926a3988b2392
org.noear	water.client-solon-plugin	2.0.8		d2637572a5f338eb3a0ff0900dba4bb8008733b8
org.noear	water.client-solon-plugin	2.0.9		a1c3ba13e198a2cc3418798edd5b5718275e0d88
org.noear	water.client-solon-plugin	2.1.0		69cfe1243e5526495905f0d0927d99384165edf8
org.noear	water.client-solon-plugin	2.1.1		23d56f50b9e7722f910cbcbe8baef0c1f0139b74
org.noear	water.client-solon-plugin	2.1.2		343dd5250114a85e592880bb4b2651e0377a4fbc
org.noear	water.client-solon-plugin	2.1.3		4553b5037f11646adc5810c634e76ed9557d3dfe
org.noear	water.client-solon-plugin	2.1.4		b233df707acdf59f742bf01133e4b0643e1f46fd
org.noear	water.client-solon-plugin	2.1.5		aeecbeb1443ba689b8c88d7fb3af48b5c0948e71
org.noear	water.client-solon-plugin	2.1.6		d856a0790170fe5e5d6cebc34593bf8511a4c55f
org.noear	water.client-solon-plugin	2.2.0		e201441ecec33453dee758a4162b0e194fdd9592
org.noear	water.client-solon-plugin	2.2.1		a589eaa100fdd861bc9db5645b8367235f011231
org.noear	water.client-solon-plugin	2.2.2		4f8990ac233cc8f3c9cc4f66a8fca9534a435d56
org.noear	water.client-solon-plugin	2.2.3		75ae6e387b7e8123fd2ec8f50e0afcc4c568df9d
org.noear	water.client-solon-plugin	2.2.4		75d13eb21bf135e5c9c831fb526542394c7d9bf5
org.noear	water.client-solon-plugin	2.2.5		80ddf1496d34f4d8cc82eca3ebeab6427ec8e54c
org.noear	water.client-solon-plugin	2.2.6		6812e2b68cde4663a39c2a1c0b79f559678a9c7a
org.noear	water.client-solon-plugin	2.2.7		8e743ffa9c15c8d65818839ed07937f85129ac6c
org.noear	water.client-solon-plugin	2.2.8		2feccdb022a646b115867c5bc7983d4b046464d1
org.noear	water.client-solon-plugin	2.2.9		35c3e9a393a1c02dfdbe7f98f0910019a243d96c
org.openani.mediamp	mediamp-mpv-compose-iosx64	0.0.23		N/A
org.openani.mediamp	mediamp-mpv-compose-iosx64	0.0.23	metadata	a765c181938c427235b3a727d177e064dda3eceb
org.openani.mediamp	mediamp-mpv-compose-iosx64	0.0.24		N/A
org.openani.mediamp	mediamp-mpv-compose-iosx64	0.0.24	metadata	c25657d735219a52b51109bd42c7d6db2e9ab223
org.openani.mediamp	mediamp-mpv-compose-iosx64	0.0.25		N/A
org.openani.mediamp	mediamp-mpv-compose-iosx64	0.0.25	metadata	26dc0da2f86c63df65f251f11487b7e8bcc792aa
org.openani.mediamp	mediamp-mpv-compose-iosx64	0.0.26		N/A
org.openani.mediamp	mediamp-mpv-compose-iosx64	0.0.26	metadata	a976d422abb159a939e5264ec5561c715b85820c
org.opendaylight.bgpcep	odl-bgpcep-algo-api	0.13.0		N/A
org.opendaylight.bgpcep	odl-bgpcep-algo-api	0.13.1		N/A
org.opendaylight.bgpcep	odl-bgpcep-algo-api	0.13.2		N/A
org.opendaylight.bgpcep	odl-bgpcep-algo-api	0.13.3		N/A
org.opendaylight.bgpcep	odl-bgpcep-algo-api	0.14.0		N/A
org.opendaylight.bgpcep	odl-bgpcep-algo-api	0.14.1		N/A
org.opendaylight.bgpcep	odl-bgpcep-algo-api	0.14.2		N/A
org.opendaylight.bgpcep	odl-bgpcep-algo-api	0.14.3		N/A
org.opendaylight.bgpcep	odl-bgpcep-algo-api	0.14.4		N/A
org.opendaylight.bgpcep	odl-bgpcep-algo-api	0.15.0		N/A
org.opendaylight.bgpcep	odl-bgpcep-algo-api	0.15.1		N/A
org.opendaylight.bgpcep	odl-bgpcep-algo-api	0.15.2		N/A
org.opendaylight.bgpcep	odl-bgpcep-algo-api	0.15.3		N/A
org.opendaylight.bgpcep	odl-bgpcep-algo-api	0.15.4		N/A
org.opendaylight.bgpcep	odl-bgpcep-algo-api	0.16.0		N/A
org.opendaylight.bgpcep	odl-bgpcep-algo-api	0.16.1		N/A
org.opendaylight.bgpcep	odl-bgpcep-algo-api	0.16.10		N/A
org.opendaylight.bgpcep	odl-bgpcep-algo-api	0.16.11		N/A
org.opendaylight.bgpcep	odl-bgpcep-algo-api	0.16.12		N/A
org.opendaylight.bgpcep	odl-bgpcep-algo-api	0.16.13		N/A
org.opendaylight.bgpcep	odl-bgpcep-algo-api	0.16.14		N/A
org.opendaylight.bgpcep	odl-bgpcep-algo-api	0.16.15		N/A
org.opendaylight.bgpcep	odl-bgpcep-algo-api	0.16.16		N/A
org.opendaylight.bgpcep	odl-bgpcep-algo-api	0.16.2		N/A
org.opendaylight.bgpcep	odl-bgpcep-algo-api	0.16.3		N/A
org.opendaylight.bgpcep	odl-bgpcep-algo-api	0.16.4		N/A
org.opendaylight.bgpcep	odl-bgpcep-algo-api	0.16.5		N/A
org.opendaylight.bgpcep	odl-bgpcep-algo-api	0.16.6		N/A
org.opendaylight.bgpcep	odl-bgpcep-algo-api	0.16.7		N/A
org.opendaylight.bgpcep	odl-bgpcep-algo-api	0.16.8		N/A
org.opendaylight.bgpcep	odl-bgpcep-algo-api	0.16.9		N/A
org.opendaylight.bgpcep	odl-bgpcep-algo-api	0.17.0		N/A
org.opendaylight.bgpcep	odl-bgpcep-algo-api	0.17.1		N/A
org.opendaylight.bgpcep	odl-bgpcep-algo-api	0.17.10		N/A
org.opendaylight.bgpcep	odl-bgpcep-algo-api	0.17.2		N/A
org.opendaylight.bgpcep	odl-bgpcep-algo-api	0.17.3		N/A
org.opendaylight.bgpcep	odl-bgpcep-algo-api	0.17.4		N/A
org.opendaylight.bgpcep	odl-bgpcep-algo-api	0.17.5		N/A
org.opendaylight.bgpcep	odl-bgpcep-algo-api	0.17.6		N/A
org.opendaylight.bgpcep	odl-bgpcep-algo-api	0.17.7		N/A
org.opendaylight.bgpcep	odl-bgpcep-algo-api	0.17.8		N/A
org.opendaylight.bgpcep	odl-bgpcep-algo-api	0.17.9		N/A
org.opendaylight.bgpcep	odl-bgpcep-algo-api	0.18.0		N/A
org.opendaylight.bgpcep	odl-bgpcep-algo-api	0.18.1		N/A
org.opendaylight.bgpcep	odl-bgpcep-algo-api	0.18.2		N/A
org.opendaylight.bgpcep	odl-bgpcep-algo-api	0.18.3		N/A
org.opendaylight.bgpcep	odl-bgpcep-algo-api	0.18.4		N/A
org.opendaylight.bgpcep	odl-bgpcep-algo-api	0.18.5		N/A
org.opendaylight.bgpcep	odl-bgpcep-algo-api	0.18.6		N/A
org.opendaylight.bgpcep	odl-bgpcep-algo-api	0.18.7		N/A
org.opendaylight.bgpcep	odl-bgpcep-algo-api	0.18.8		N/A
org.opendaylight.bgpcep	odl-bgpcep-algo-api	0.18.9		N/A
org.opendaylight.bgpcep	odl-bgpcep-algo-api	0.19.0		N/A
org.opendaylight.bgpcep	odl-bgpcep-algo-api	0.19.1		N/A
org.opendaylight.bgpcep	odl-bgpcep-algo-api	0.19.2		N/A
org.opendaylight.bgpcep	odl-bgpcep-algo-api	0.19.3		N/A
org.opendaylight.bgpcep	odl-bgpcep-algo-api	0.19.4		N/A
org.opendaylight.bgpcep	odl-bgpcep-algo-api	0.19.5		N/A
org.opendaylight.bgpcep	odl-bgpcep-algo-api	0.19.6		N/A
org.opendaylight.bgpcep	odl-bgpcep-algo-api	0.19.7		N/A
org.opendaylight.bgpcep	odl-bgpcep-algo-api	0.19.8		N/A
org.opendaylight.bgpcep	odl-bgpcep-algo-api	0.19.9		N/A
org.opendaylight.bgpcep	odl-bgpcep-algo-api	0.20.0		N/A
org.opendaylight.bgpcep	odl-bgpcep-algo-api	0.20.1		N/A
org.opendaylight.bgpcep	odl-bgpcep-algo-api	0.20.2		N/A
org.opendaylight.bgpcep	odl-bgpcep-algo-api	0.20.3		N/A
org.opendaylight.bgpcep	odl-bgpcep-algo-api	0.20.4		N/A
org.opendaylight.bgpcep	odl-bgpcep-algo-api	0.20.5		N/A
org.opendaylight.bgpcep	odl-bgpcep-algo-api	0.20.6		N/A
org.opendaylight.bgpcep	odl-bgpcep-algo-api	0.20.7		N/A
org.opendaylight.bgpcep	odl-bgpcep-algo-api	0.20.8		N/A
org.opendaylight.bgpcep	odl-bgpcep-algo-api	0.20.9		N/A
org.opendaylight.bgpcep	odl-bgpcep-algo-api	0.21.0		N/A
org.opendaylight.bgpcep	odl-bgpcep-algo-api	0.21.1		N/A
org.opendaylight.bgpcep	odl-bgpcep-algo-api	0.21.10		N/A
org.opendaylight.bgpcep	odl-bgpcep-algo-api	0.21.11		N/A
org.opendaylight.bgpcep	odl-bgpcep-algo-api	0.21.2		N/A
org.opendaylight.bgpcep	odl-bgpcep-algo-api	0.21.3		N/A
org.opendaylight.bgpcep	odl-bgpcep-algo-api	0.21.4		N/A
org.opendaylight.bgpcep	odl-bgpcep-algo-api	0.21.5		N/A
org.opendaylight.bgpcep	odl-bgpcep-algo-api	0.21.6		N/A
org.opendaylight.bgpcep	odl-bgpcep-algo-api	0.21.7		N/A
org.opendaylight.bgpcep	odl-bgpcep-algo-api	0.21.8		N/A
org.opendaylight.bgpcep	odl-bgpcep-algo-api	0.21.9		N/A
org.opendaylight.bgpcep	odl-bgpcep-algo-api	0.22.0		N/A
org.opendaylight.bgpcep	odl-bgpcep-algo-api	0.22.1		N/A
org.opendaylight.bgpcep	odl-bgpcep-algo-api	0.22.10		N/A
org.opendaylight.bgpcep	odl-bgpcep-algo-api	0.22.2		N/A
org.opendaylight.bgpcep	odl-bgpcep-algo-api	0.22.3		N/A
org.opendaylight.bgpcep	odl-bgpcep-algo-api	0.22.4		N/A
org.opendaylight.bgpcep	odl-bgpcep-algo-api	0.22.5		N/A
org.opendaylight.bgpcep	odl-bgpcep-algo-api	0.22.6		N/A
org.opendaylight.bgpcep	odl-bgpcep-algo-api	0.22.7		N/A
org.opendaylight.bgpcep	odl-bgpcep-algo-api	0.22.8		N/A
org.opendaylight.bgpcep	odl-bgpcep-algo-api	0.22.9		N/A
org.opengis.cite	ets-ogcapi-edr10	0.1		cfc9a9d852e5da8706b8b10c1fe1fbecece67d46
org.opengis.cite	ets-ogcapi-edr10	0.1	aio	0652c60423defaf689b67094a61dcc9cc3618c1b
org.opengis.cite	ets-ogcapi-edr10	0.1	site	e4a300f4046aab10ceb6dad0ca3604fd8013c676
org.opengis.cite	ets-ogcapi-edr10	0.2		b1fa5e13405359fccf805fe48a841980af30f87a
org.opengis.cite	ets-ogcapi-edr10	0.2	aio	9cb9ca34915b92478617619e558930ef4c2b4a2c
org.opengis.cite	ets-ogcapi-edr10	0.2	site	54f053a5bbc9bd9f7573619541067072b9ea2016
org.opengis.cite	ets-ogcapi-edr10	0.3		06e55fe6b6d863d21b3cb0d10a5044d4fe661ba5
org.opengis.cite	ets-ogcapi-edr10	0.3	aio	f1d1ea3446b97e727cd1f9c89fe285054793d9c7
org.opengis.cite	ets-ogcapi-edr10	0.3	site	b27fa7437f4c4c896330d67b70d8711e81dc8a66
org.opengis.cite	ets-ogcapi-edr10	0.4		01ff255223d1564801337fd332b0061cdc4b3bbe
org.opengis.cite	ets-ogcapi-edr10	0.4	aio	c7f56008399158b32e77d6b931d44dbe82bb756d
org.opengis.cite	ets-ogcapi-edr10	0.4	site	4eac283b11733e38cd44339caa07e6e3b655d211
org.opengis.cite	ets-ogcapi-edr10	0.5		1c6edbc8daf5e0dbe190fc1a9eaa88b3c9101b54
org.opengis.cite	ets-ogcapi-edr10	0.5	aio	8b36936a6584afb9bf53aea12f487627122bcbed
org.opengis.cite	ets-ogcapi-edr10	0.5	site	f7cca1d43f1c9c0d064ab09677d8449659280e70
org.opengis.cite	ets-ogcapi-edr10	1.0		fc823484208df5bfe61b64f2c77fe7ad37ff60f1
org.opengis.cite	ets-ogcapi-edr10	1.0	aio	2ea574ce916f653d0c55503a96e6c7aa04dfe82b
org.opengis.cite	ets-ogcapi-edr10	1.0	site	224f7357b32ff5196da43864e3b69fa979c05820
org.opengis.cite	ets-ogcapi-edr10	1.1		e9529d7cecfbd46b395b95a220059efc27d443ad
org.opengis.cite	ets-ogcapi-edr10	1.1	aio	64f4730ad1bfc45142dc8310272e0695d36f04bd
org.opengis.cite	ets-ogcapi-edr10	1.1	site	f540de15db33f1a2432f4a45031eb19276e259b7
org.opengis.cite	ets-ogcapi-edr10	1.2		4ee50c86c5fa8f4654e997a0c29ef3f238e5a6c1
org.opengis.cite	ets-ogcapi-edr10	1.2	aio	5e0de5edd20a8c1398e2cda638c0f8b8cefe046b
org.opengis.cite	ets-ogcapi-edr10	1.2	site	0010a07cb364d7ed7a3bc0e1b6954273098d16a8
org.opengis.cite	ets-ogcapi-edr10	1.3		14741dbe9cc2134e6c1a0dec85f5de6bf07d25c4
org.opengis.cite	ets-ogcapi-edr10	1.3	aio	afcb9ca4970d4e14c8b5b1413a821510f5601c1c
org.opengis.cite	ets-ogcapi-edr10	1.3	site	49fd87d16c322328b5f77d3f4cd6f1ac26c439a0
org.ops4j.pax.exam	exam-maven-plugin	3.0.0		10ee3ed803924eeb585a7f802e9e9a59b23915d0
org.ops4j.pax.exam	exam-maven-plugin	3.0.0.M4		970035435c0147c8736dcc5ce1b42bf2ce121ed6
org.ops4j.pax.exam	exam-maven-plugin	3.0.0.RC1		52247ff45cd6452a838ec83fa075f90b36392634
org.ops4j.pax.exam	exam-maven-plugin	3.0.1		f0e4f6a5937188bcb3e6b8ca82ae6b64e7e9fd8e
org.ops4j.pax.exam	exam-maven-plugin	3.0.2		222368b7cea16daeffe849e325fd47acf5aec523
org.ops4j.pax.exam	exam-maven-plugin	3.0.3		27275811d0fe6c791756cfab3f8134fb4f665cfe
org.ops4j.pax.exam	exam-maven-plugin	3.1.0		428a28b0259ad7581c26e6d877e882f3bed4c902
org.ops4j.pax.exam	exam-maven-plugin	3.2.0		90175552bcad1c5419ce9eec7a83dab3d83ffab9
org.ops4j.pax.exam	exam-maven-plugin	3.3.0		b5e0ccbb5752bfe8500489d9da462035b121c4a2
org.ops4j.pax.exam	exam-maven-plugin	3.4.0		109069fc19229f74601c3c893e27265a05f354d4
org.ops4j.pax.exam	exam-maven-plugin	3.5.0		617495367db7305930efe3192a3a2dfc5ce47155
org.ops4j.pax.exam	exam-maven-plugin	3.6.0		19d971e4d06fb214fd80b73d12e194b818ae126d
org.ops4j.pax.exam	exam-maven-plugin	4.0.0		8d3208eaa809e102ea81e9356d8cc99706680499
org.ops4j.pax.exam	exam-maven-plugin	4.1.0		5df058d5750abdb85eea72f2c4f9db9c4032e49c
org.ops4j.pax.exam	exam-maven-plugin	4.10.0		30091592827610972096ee9340b1159f39b485fd
org.ops4j.pax.exam	exam-maven-plugin	4.11.0		7ee5416a4856d2b149a236be0822fef8f89ee233
org.ops4j.pax.exam	exam-maven-plugin	4.12.0		dac8a94f60b11ff43bacd2b93652daea35fbdb39
org.ops4j.pax.exam	exam-maven-plugin	4.13.0		de9eb99ba8b29dcbc4962b275c7122c99ad33b66
org.ops4j.pax.exam	exam-maven-plugin	4.13.1		13558de467f697ae171cf9b829ac321acc92d567
org.ops4j.pax.exam	exam-maven-plugin	4.13.2		08fddd24707aad808d1b036465707d233ed1273f
org.ops4j.pax.exam	exam-maven-plugin	4.13.3		860b7728d4f073c3846aa6dd166417af1ac8ba9c
org.ops4j.pax.exam	exam-maven-plugin	4.13.4		393acb497cf8769b6ca8edbdbc357f34725de319
org.ops4j.pax.exam	exam-maven-plugin	4.13.5		5f0738da76f4a03b36a88a156a1bc4e924012b49
org.ops4j.pax.exam	exam-maven-plugin	4.14.0		89cc5e4850379866d447f4093b816615535be540
org.ops4j.pax.exam	exam-maven-plugin	4.2.0		e13eed02aa88bc29cdfa922034ccb12887909b3f
org.ops4j.pax.exam	exam-maven-plugin	4.3.0		db48488779f95b00b5cb46edddd504bd2a3dc9c5
org.ops4j.pax.exam	exam-maven-plugin	4.4.0		9d14902b3fe24d16d7c61502354fdad5545aeb91
org.ops4j.pax.exam	exam-maven-plugin	4.5.0		ff581cdbfd5afef337856ab9151aaa81cd125da3
org.ops4j.pax.exam	exam-maven-plugin	4.6.0		e7ce21e77114056ee6a853f3079c1131f4f6278e
org.ops4j.pax.exam	exam-maven-plugin	4.7.0		de373229a2d225cf57c081626257c67d01a7f355
org.ops4j.pax.exam	exam-maven-plugin	4.8.0		3dd4f43e4688140efd84f0babfc9ce16d65a6420
org.ops4j.pax.exam	exam-maven-plugin	4.9.0		8862eb95f4286151eef3909ec3de3c6815dc81d9
org.ops4j.pax.exam	exam-maven-plugin	4.9.1		78f3d91cdb6dd5115ace92ba143c8b960cf38c91
org.ops4j.pax.exam	exam-maven-plugin	4.9.2		d552fd8c897812be3c52dea7082a7162b47f948f
org.ow2.petals.samples	petals-camel-samples-parent	1.0.2-1.0.0		N/A
org.ow2.petals.samples	petals-camel-samples-parent	1.1.0-1.0.0		N/A
org.playframework.anorm	anorm-akka_3	2.7.0		66358a8e2a5b3f82ff83890dccb6ab3582a561cf
org.playframework.anorm	anorm-akka_3	2.8.0		654668ccb6d2dc4f39613f01706fc36050a1a30e
org.playframework.anorm	anorm-akka_3	2.8.1		615353ed956a2a4ec1659a7773bba89ba20b39fa
org.prebid	prebid-mobile-sdk-rendering	1.13.0-beta1		N/A
org.prebid	prebid-mobile-sdk-rendering	1.13.0-beta2		N/A
org.prebid	prebid-mobile-sdk-rendering	1.14.0		N/A
org.sonatype.plexus	plexus-bundle-publisher	1.0		25bfcadc7c5b140953955189eb75ae74f26fd9ba
org.sonatype.plexus	plexus-bundle-publisher	1.1		77cb8cfae0a1abc62483a34a1bdd824ddffe78ca
org.uberfire	uberfire-widget-markdown	0.1.1.Final		4e1bf645769f5f480ad2a4df05e53ff4db08fa05
org.uberfire	uberfire-widget-markdown	0.1.2.Final		4350e083c35ff54ac66d49c30c3b28a9241f0a6d
org.uberfire	uberfire-widget-markdown	0.1.3.Final		b25cc61df4fe9333ffa93bb90bb08e458bb75dd3
org.uberfire	uberfire-widget-markdown	0.1.4.Final		2e15f4dd31a4cb34bd2a4f15d1ba7c9fe2eb4ba6
org.uberfire	uberfire-widget-markdown	0.2.0.Alpha1		d4ac3e5f1466acfd60790f7c9b038183cd381c2f
org.uberfire	uberfire-widget-markdown	0.2.0.Alpha2		00bcfd2743e1bd1aa4e981527667e09a926c9fc8
org.uberfire	uberfire-widget-markdown	0.2.0.Beta4		629a0537fdf3f93bddba3e1a6ee64364d3d6e2f1
org.uberfire	uberfire-widget-markdown	0.3.0.Beta5		c6f0f2d12b5b2dc5181d635f5045148efcc33947
org.uberfire	uberfire-widget-markdown	0.3.0.CR1		4835c2d225ef4cf8e1968f19c91084218f8811ed
org.uberfire	uberfire-widget-markdown	0.3.0.CR2		2f7e09b8a7b75902b75eb85432a5bfadf27c96e1
org.uberfire	uberfire-widget-markdown	0.3.0.CR3		ede490232a7a879ac57967b8b8f5f8449499758f
org.uberfire	uberfire-widget-markdown	0.3.0.CR4		827743fee7d0aa899ace965c79dc9504acfb8627
org.uberfire	uberfire-widget-markdown	0.3.0.CR4-Pre1		3c39ab24491ff6268b02a6b2c975189f95f7c2a2
org.uberfire	uberfire-widget-markdown	0.3.0.CR5		7278279756cfc5c5c5cdd553cc0dff80710ea051
org.uberfire	uberfire-widget-markdown	0.3.0.Final		ebd336ddd1350ce39426668ba02950c5e03226ba
org.uberfire	uberfire-widget-markdown	0.3.1.Final		9fc4ac43314d881ba219e092ce46716447e76930
org.uberfire	uberfire-widget-markdown	0.4.0.Beta1		1c1446c94a8b09b59b6e834891fccb675d9160d5
org.uberfire	uberfire-widget-markdown	0.4.0.Beta2		e2ab5d0bb5acadc84ce9e45624c8d267482ef721
org.uberfire	uberfire-widget-markdown	0.4.0.Beta3		f1d08fb42aea3e4fa06db9ccdf28b44c5520d153
org.uberfire	uberfire-widget-markdown	0.4.0.Beta4		65d11ef3e56ed29cc411dfbb06086bdd138c866e
org.uberfire	uberfire-widget-markdown	0.4.0.Beta5		dd2343d914c575566d094357305c5898a623be4f
org.uberfire	uberfire-widget-markdown	0.4.0.CR1		a5fbeb26fb1fed4f3fdf3b706ca8ef666d572a51
org.uberfire	uberfire-widget-markdown	0.4.0.CR2		391530acedc98ed98740d4d20279564fe898acd1
org.uberfire	uberfire-widget-markdown	0.4.0.Final		d2408ddbfe39c0c236502dbae51f0e1276670499
org.uberfire	uberfire-widget-markdown	0.5.0.20140419-M1		e15338ed1dc0a0ad5438db412ffdedc06640225b
org.uberfire	uberfire-widget-markdown	0.5.0.CR10		5f98a2c943c0f9a07d24c859e7cbbf8352419987
org.uberfire	uberfire-widget-markdown	0.5.0.CR11		201d954fe1426fab94c15f722dff55c86e9def1b
org.uberfire	uberfire-widget-markdown	0.5.0.CR12		b3c2e2f728a0036c0a454be45da1851bdbf23144
org.uberfire	uberfire-widget-markdown	0.5.0.CR13		06557f44137e33a3fd1c3df855059314c4b2ef53
org.uberfire	uberfire-widget-markdown	0.5.0.CR4		b10618faf6d4ab1d1361ff8b17bf41397919ee5c
org.uberfire	uberfire-widget-markdown	0.5.0.CR5		e56c9d24e9646850c87ef18af885d74ca7fc6b4d
org.uberfire	uberfire-widget-markdown	0.5.0.CR6		b3b41b8a3c723dfe0c26788a6d54730440d6fc5f
org.uberfire	uberfire-widget-markdown	0.5.0.CR7		8079cc5c3e4f84888cb02ca3718a7691ab453309
org.uberfire	uberfire-widget-markdown	0.5.0.CR8		75444f734af5408793684c9acd6d05b580c37823
org.uberfire	uberfire-widget-markdown	0.5.0.CR9		e233f7e8aca94569790e32d325d99d2528cfbcfe
org.uberfire	uberfire-widget-markdown	0.5.0.Final		019e03971f2a58643f69f2cb288b9d40c8f66810
org.uberfire	uberfire-widget-markdown	0.5.1.Final		813d089b8c36f391baee2f4ae21411cfe9a26db3
org.uberfire	uberfire-widget-markdown	0.5.2.Final		3ba952f9636c81f03e11a6c62b9d8d7f74257f90
org.uberfire	uberfire-widget-markdown	0.5.3.Final		5066e29f738d394056322671b9b7ac9437e10c95
org.uberfire	uberfire-widget-markdown	0.5.4.Final		24a607ac3de28d4745d26fb40ed4e7a1e85a564e
org.uberfire	uberfire-widget-markdown	0.5.5.Final		9c510e4b22fc332e82eabe26f8e57f8a2e733f8b
org.uberfire	uberfire-widget-markdown	0.5.6.Final		c25e0a09cc2fe42f890ec6688c5a49f421b859e5
org.uberfire	uberfire-widget-markdown	0.5.7.Final		6acc319829ad733c4e0e4cad0712b8cd1affc62c
org.uberfire	uberfire-widget-markdown	0.7.0.Beta1		73ee68ddc1225b1920139c409e01e30cdb80f48c
org.uberfire	uberfire-widget-markdown	0.7.0.Beta3		50a15045f20b9eaf32d7be82d4f3c34a1cdae520
org.uberfire	uberfire-widget-markdown	0.7.0.CR1		aca147f5edb537afd937fb2b7362c752d4f63fa2
org.uberfire	uberfire-widget-markdown	0.7.0.CR2		375255d3e73cfc55d8aeff321a97c2c82fd5e2a8
org.uberfire	uberfire-widget-markdown	0.7.0.CR3		11ed0fcf5d0985eb79aab1bdb03f68d15013142d
org.uberfire	uberfire-widget-markdown	0.7.0.Final		12a2c725e7bdf24ae6156697acc1bb75bd10a1b1
org.uberfire	uberfire-widget-markdown	0.7.1.Final		f615dbf54fb60c05cfe1f1da1fa03ce50df2fedb
org.uberfire	uberfire-widget-markdown	0.7.2.Final		8ac601750919d692e1fb01c5c0c4113920cb2ab5
org.uberfire	uberfire-widget-markdown	0.7.3.Final		d488aee9d60688c0c185c2bd21e7334ea8e2c160
org.uberfire	uberfire-widget-markdown	0.7.4.Final		666fe64b8af4ab6a7fe8f7313210dc18b33aec46
org.uberfire	uberfire-widget-markdown	0.8.0.Beta1		0360344ea70cd98287a3a1608e37ddbdf356827c
org.uberfire	uberfire-widget-markdown	0.8.0.Beta2		848a7b0cf3d296ecfd81e33508c44aa10effc4d2
org.uberfire	uberfire-widget-markdown	0.8.0.CR1		a0cacba8e87bd9475b46419d5c378c3828184742
org.uberfire	uberfire-widget-markdown	0.8.0.CR2		9b91535f76b6d56e87b01cbdf43f9e399ea08e72
org.uberfire	uberfire-widget-markdown	0.8.0.Final		56c2db3d6e0e945d8187d506acdac226fc898f75
org.uberfire	uberfire-widget-markdown	0.9.0.Beta1		339c7168f8ca6104b84c7421ab586f3874eebfab
org.uberfire	uberfire-widget-markdown	0.9.0.CR1		7ea01b273537c1c57c3ad5115adaf66e48439b8e
org.uberfire	uberfire-widget-markdown	0.9.0.CR2		c9d89a899f077d0a94306bcc3cb551b18c717640
org.uberfire	uberfire-widget-markdown	0.9.0.Final		e574b8ddf7fde632380ca191a086a841dc9082b4
org.uberfire	uberfire-widget-markdown	1.0.0.Beta1		b91f194061485c15e43d6f16e986cc130985d845
org.uberfire	uberfire-widget-markdown	1.0.0.Beta2		d56d48433c1da78aec889ac2a9c13bc6ff020df0
org.uberfire	uberfire-widget-markdown	1.0.0.Beta3		e56b560972ea84cd8344fee2dcd1e8af6082aae6
org.uberfire	uberfire-widget-markdown	1.0.0.Beta4		8668a60e24537156d4824a68536b0565414b0c75
org.uberfire	uberfire-widget-markdown	1.0.0.Beta5		bb5101adb846129f7d1726b4d92cce70c9aaf5a7
org.uberfire	uberfire-widget-markdown	1.0.0.Beta6		216a532ae3bf7921be3b8f24fe21a3ccc24fb486
org.uberfire	uberfire-widget-markdown	1.0.0.Beta7		f59f4860b05731c4dabcb148e5b56699caf258b1
org.uberfire	uberfire-widget-markdown	1.0.0.Beta8		53fab6e8bbe8c8ced8fd46e38ffaf767fbd1a8a7
org.uberfire	uberfire-widget-markdown	1.0.0.CR1		b534c6311c03c8f65c881757ba60b2fa20549a14
org.uberfire	uberfire-widget-markdown	1.0.0.CR2		b31a03429e86d64e0d709e393bf2d0ddf4d03838
org.uberfire	uberfire-widget-markdown	1.0.0.CR3		fbadaaa19f5873006b6dfbd6d2cd4d1bd4168fb0
org.uberfire	uberfire-widget-markdown	1.0.0.Final		7d3f36255a4b48906279202c1b0db70ef444d12d
org.uberfire	uberfire-widget-markdown	1.1.0.Beta1		7ffcf3f37a48407fdbe461aeccb874fa68051ea2
