ai.grakn.kgms	core	1.4.3		e0d49af654fb61f5f6ccf08e53e868ed2be0232c
org.apache.camel.quarkus	camel-quarkus-groovy-dsl-deployment	3.15.0		4fc2fc2021edced935403a44082fa866dd8adfff
org.apache.camel.quarkus	camel-quarkus-groovy-dsl-deployment	3.15.1		2fb88420c413dfc31b93bddbcc46c3b263fc65fb
org.apache.camel.quarkus	camel-quarkus-groovy-dsl-deployment	3.15.2		59b69eca3dd79afda290a89cc3489e1fe198d8b5
org.apache.camel.quarkus	camel-quarkus-groovy-dsl-deployment	3.15.3		ca3964a7405c23d189e8a9702cffffa3b1bdba5c
org.apache.camel.quarkus	camel-quarkus-groovy-dsl-deployment	3.16.0		5b3992c035303991d6fcce0612209f6552539be2
org.apache.camel.quarkus	camel-quarkus-groovy-dsl-deployment	3.2.0		fc91c8d32174b56e68be942eed7e7706f48338aa
org.apache.camel.quarkus	camel-quarkus-groovy-dsl-deployment	3.2.1		681a582e79829ac300230ae2194749c7bed8afe8
org.apache.camel.quarkus	camel-quarkus-groovy-dsl-deployment	3.2.2		0e55d42e0ab6a6058439aeffa7c9360c0cebf429
org.apache.camel.quarkus	camel-quarkus-groovy-dsl-deployment	3.2.3		7b189d5c819c04dc5e61a2c442005c0acfeb32d5
org.apache.camel.quarkus	camel-quarkus-groovy-dsl-deployment	3.4.0		faff046a5e10163209d1a5db86dee8271ea49f86
org.apache.camel.quarkus	camel-quarkus-groovy-dsl-deployment	3.5.0		add32e64e33bba73f59ed107927e5fc54040122f
org.apache.camel.quarkus	camel-quarkus-groovy-dsl-deployment	3.6.0		1268bfd61c19088a4f22a73c156ff18af9c0fc70
org.apache.camel.quarkus	camel-quarkus-groovy-dsl-deployment	3.7.0		58af2310c17cb69bda3770da85d29aff1ef901ed
org.apache.camel.quarkus	camel-quarkus-groovy-dsl-deployment	3.8.0		fd8d26ac18db19cc701936eebc438526d85dc83e
org.apache.camel.quarkus	camel-quarkus-groovy-dsl-deployment	3.8.1		dc61bc5c7c21284193c379b679014979ce3187fc
org.apache.camel.quarkus	camel-quarkus-groovy-dsl-deployment	3.8.2		d5740ce17d7a329a601ad72e170a8e3e6b6a33b3
org.apache.camel.quarkus	camel-quarkus-groovy-dsl-deployment	3.8.3		9a13396505558526c95d411b323bc1251a5aef6f
org.apache.camel.quarkus	camel-quarkus-groovy-dsl-deployment	3.8.4		a1344c9abfe0e2597d2dd2a41d25cf026d095ff7
org.apache.camel.quarkus	camel-quarkus-groovy-dsl-deployment	3.9.0		ab4e910facff221d9c7352e9e9e67b7f328a7374
org.apache.servicemix.bundles	org.apache.servicemix.bundles.reflections	0.9.10_1		cf49e3c5cd9175c3fe4b1e5b1ad8d1b9bcc9a30a
org.apache.servicemix.bundles	org.apache.servicemix.bundles.reflections	0.9.10_2		7ed0f7352593eb953844bbfc0f05d098cadc4be4
org.apache.servicemix.bundles	org.apache.servicemix.bundles.reflections	0.9.10_3		5c3b7ec5b118e03832186bbbd63575d7c69d0fc3
org.apache.servicemix.bundles	org.apache.servicemix.bundles.reflections	0.9.11_1		7047ed26f5b260394dd233de7f1a2f0167e2aa21
org.apache.servicemix.bundles	org.apache.servicemix.bundles.reflections	0.9.11_2		7fd14830dc9b76714bbcae3fcc0c3656bf20d7d0
org.apache.servicemix.bundles	org.apache.servicemix.bundles.reflections	0.9.12_1		94d74a9aae86df8cf1c58d0c2c928a3b3070aeea
org.apache.servicemix.bundles	org.apache.servicemix.bundles.reflections	0.9.8_1		318d9775a4097590268e297f9457660635a5e3b7
org.apache.servicemix.bundles	org.apache.servicemix.bundles.reflections	0.9.8_2		01d6858ffe6912f117570b5c3ce61b1e675fb6d9
org.apache.servicemix.bundles	org.apache.servicemix.bundles.reflections	0.9.9_1		79d7dd9e0be4c30204785d79547959bc3fd9a6cd
org.apache.servicemix.bundles	org.apache.servicemix.bundles.reflections	0.9.9_2		2a4c48333cef49b5847eb2b6c209a46c501c2315
org.apache.servicemix.bundles	org.apache.servicemix.bundles.reflections	0.9.9_3		b77e0e1cc384487667521617337b1bd6aecc5319
org.apache.servicemix.bundles	org.apache.servicemix.bundles.reflections	0.9.9_4		8e8a640f572bc2de97e990368456ac13eaedb4e8
org.codehaus.gmavenplus	gmavenplus-plugin	1.0		7efac35713fe77e2653387a926798791622d7599
org.codehaus.gmavenplus	gmavenplus-plugin	1.0-beta-1		96a1948dbd4008c8ac6fc9129b23388217a32b8b
org.codehaus.gmavenplus	gmavenplus-plugin	1.0-beta-2		bf14594a4ae17398bc9c871dfb955b8725fb6008
org.codehaus.gmavenplus	gmavenplus-plugin	1.0-beta-3		cdaef89002a0ef622ab94fb7db6b152332a4b136
org.codehaus.gmavenplus	gmavenplus-plugin	1.1		c4aee8feb0ea50348e20d9b58e317d3ca633cfef
org.codehaus.gmavenplus	gmavenplus-plugin	1.10.0		561cd498e6f1d4dd080aa373e1d1b83e5817cfb8
org.codehaus.gmavenplus	gmavenplus-plugin	1.10.1		89336433671362f8c163d62421f022c41ac86651
org.codehaus.gmavenplus	gmavenplus-plugin	1.11.0		0e3da31a6fc8676eeca80ce5e65bdd40b841b8af
org.codehaus.gmavenplus	gmavenplus-plugin	1.11.1		eaca34d9bb50b92adc1d4d46cf8227a8a118e8fb
org.codehaus.gmavenplus	gmavenplus-plugin	1.12.0		038481fb7c806f791f98cb1c352e161f08ed41dd
org.codehaus.gmavenplus	gmavenplus-plugin	1.12.1		4007d1ef11161ba8a955b9da5ea44e22de7edbae
org.codehaus.gmavenplus	gmavenplus-plugin	1.13.0		94ae3b1c4e58628141e131007d0a0bf978c4cb72
org.codehaus.gmavenplus	gmavenplus-plugin	1.13.1		36de531a2bce3ac9552386704b8547e832c91fb5
org.codehaus.gmavenplus	gmavenplus-plugin	1.2		426288bf78e381c0480d5d9b81cac97192644d38
org.codehaus.gmavenplus	gmavenplus-plugin	1.3		c072000b72e71524d53ed7bea1b7ba62a757b12c
org.codehaus.gmavenplus	gmavenplus-plugin	1.4		9ceeb80a0dac6ec95a2ffa56a9e9061aef974045
org.codehaus.gmavenplus	gmavenplus-plugin	1.5		e8bf6dc974e681dbc068b112aa59cb89e9516865
org.codehaus.gmavenplus	gmavenplus-plugin	1.6		c067808c8bb6a8afaf7bcc800b4bf478f4ceb206
org.codehaus.gmavenplus	gmavenplus-plugin	1.6.1		4bb2531a32fe4e7a5f0c05a274976379a9598aa8
org.codehaus.gmavenplus	gmavenplus-plugin	1.6.2		c91d74997bbc32cc8f28fe1e53884161b602282c
org.codehaus.gmavenplus	gmavenplus-plugin	1.6.3		8eae74c345a303885cf98ff9ecbaa39a6096b0b5
org.codehaus.gmavenplus	gmavenplus-plugin	1.7.0		eef1289c749caebe8a0adad05fa6797f256d1fe3
org.codehaus.gmavenplus	gmavenplus-plugin	1.7.1		23cf93f6918246e7558309f622479837ad7e39d2
org.codehaus.gmavenplus	gmavenplus-plugin	1.8.0		1424ec990e6eadbe64ef76d669693ee7aeef92ea
org.codehaus.gmavenplus	gmavenplus-plugin	1.8.1		cff4f1226a05b95919bdb3ce26eccf3ab81b62dd
org.codehaus.gmavenplus	gmavenplus-plugin	1.9.0		d2cc110fbffdbe9c136c78293c6c1b96d4ba1edc
org.codehaus.gmavenplus	gmavenplus-plugin	1.9.1		010ac7a7fc3cfc326694aa70c807f43b0a3fc858
org.codehaus.gmavenplus	gmavenplus-plugin	2.0.0		e47aabf57a09d24c2ae6fa4ecf14a86fb5cfbb16
org.codehaus.gmavenplus	gmavenplus-plugin	2.1.0		aef21ec0a01874b12598564a0e54319a2b653c63
org.codehaus.gmavenplus	gmavenplus-plugin	3.0.0		d6ae209dfc44a0209efd8b3165fa769051e83cb5
org.codehaus.gmavenplus	gmavenplus-plugin	3.0.1		ceec421ac6328096b1b543f6540e2ae4ae362a25
org.codehaus.gmavenplus	gmavenplus-plugin	3.0.2		a5a13ee66eb9fbf6b4b56ad92ec8a78a9191aacf
org.codehaus.gmavenplus	gmavenplus-plugin	4.0.0		3399a73c6fbde0b846f503fd9cc4dd32c9e0a885
org.codehaus.gmavenplus	gmavenplus-plugin	4.0.1		123d066e9d1ae3ee9c56e917c83371d05268a84f
org.codehaus.gmavenplus	gmavenplus-plugin	4.1.0		e60f621f17139d38383368c9d075c56866cc3676
org.codehaus.gmavenplus	gmavenplus-plugin	4.1.1		edd2589a1411e5a9a8bcc04ff0aab8cae21bdd4e
org.codehaus.gmavenplus	gmavenplus-plugin	4.2.0		5a4e39dfc5cad28fcf9c8ee8d2eeda7ed8410090
org.codehaus.plexus	plexus-appserver-service-irc-core	1.0-alpha-1		8f3ca7ac80d9c48d6a349023fc5f68add79e9e7b
org.codehaus.xdoclet	xdoclet-plugin-interfaceextractor	1.0.5		bbc632bbc8c07f7f6b0950cb2bdc92da02386e0f
org.eclipse.birt.nl	org.eclipse.birt.report.designer.ui.preview.web.nl1	4.9.0		97348cf4861cb766c7251e78af82409629d5f7fc
org.effects4s	effects4s-core_sjs0.6_2.11	0.1.0		87725d6b123c8d45c37ab99ba4d2c3a5626fc0b1
org.effects4s	effects4s-core_sjs0.6_2.11	0.1.0-M2		33757494354d97ad1cc954f0a33b0802d0c3594d
org.epics	pvmanager-loc	2.0		9b0b006b7c05d76287e50778c2c1d327ce6ac055
org.epics	pvmanager-loc	2.1		38eac5b1952c1d79fa1ddd997820de79165c5190
org.epics	pvmanager-loc	2.2		9c11d33f48db47e3726609d568a8913443128bbb
org.epics	pvmanager-loc	2.3		69258d91933df390a9e1acb6877ff821ce385dde
org.epics	pvmanager-loc	2.4		3edb63bf43201b58b49fb9d80da7582cefcef347
org.epics	pvmanager-loc	2.5		5317f81df4313960a3b1c6a2fd54d35aa707ef27
org.epics	pvmanager-loc	2.6		5a11db400087a7ae88bd0e816d8b8f105581ec44
org.epics	pvmanager-loc	2.7.0		89b5b4b14beabd6099f6d68bf7aac2edc94a4633
org.epics	pvmanager-loc	2.7.1		a19e57120785c783ae2e1bddcb708392adf505ba
org.epics	pvmanager-loc	2.8.0		5fb5aa845931854a68a651f17a897a13baef9e0e
org.epics	pvmanager-loc	2.9.0		bf722ec78cb989765b2841668b33aa3218ed281e
org.extrema-sistemas	queue4gae	1.0		63ff2b743b1968d2eb7243f99b31d48baad77146
org.extrema-sistemas	queue4gae	1.1		dd1d75a9e7a1966bf70c20a8b69f514ddd37f3ff
org.extrema-sistemas	queue4gae	1.2		95f8d6d7d81d60f75785d001aa8f831c46ea4efe
org.extrema-sistemas	queue4gae	1.2.1		2b92d1ab27570c0de65fd14d1b593c7806ee2dd6
org.extrema-sistemas	queue4gae	1.2.2		385eb11df2291750883eb4b9139b5cbfc6c6d44b
org.extrema-sistemas	queue4gae	1.2.3		edc1cbb6ef3108e58bb9f1de74859671666a0e90
org.extrema-sistemas	queue4gae	1.4		1a6cff9b5920ffb3e38dafc413869ca16a454d00
org.genestrip	genestrip	0.5		90d59b0be220fe3ccb4ce64d7b7acd2e47bf0ab1
org.genestrip	genestrip	0.5	all	2c88314c3a6538c66d93303ee7b21ecf05715899
org.genestrip	genestrip	1.0		43ea501ddb9372de3be70eedac7fe42475a5db6d
org.genestrip	genestrip	1.0	all	d8b1c49a42eb13d8f0e2dba07a84da48b66dfbef
org.genestrip	genestrip	1.1		f80536c75ded733edc87304892534c3e4d35bea6
org.genestrip	genestrip	1.1	all	8c9e221773baf1b9ca580b85aeb43e16c0a71abf
org.genestrip	genestrip	1.2		ca5db0cadcb00225597f220b83dcb506f5d8bc46
org.genestrip	genestrip	1.2	all	c30882542d69eb87aa8e5afe1047f10adaf18580
org.genestrip	genestrip	1.3		e466442b48c6ca11b93bea4ca636cd0bb9dc4122
org.genestrip	genestrip	1.3	all	a62e5cab8f5ca65e1abdcd23c698d8927e7e9b44
org.genestrip	genestrip	1.3.1		c8d14ee082130685cc30d350659b90fa641c53f8
org.genestrip	genestrip	1.3.1	all	b284350e0ee6ab040c40f31280e55f108bd5f9d0
org.genestrip	genestrip	1.4		3c0c4aac61a2b5d4540aab77f27b7ccd503ac7c7
org.genestrip	genestrip	1.4	all	0feaa7d9a874c7bb9269dc4a3717817d5e34bd2d
org.genestrip	genestrip	1.4.1		f5aa1fbdd900d65e1185b2f75297cb83fe74845e
org.genestrip	genestrip	1.4.1	all	8efbd603b762391166f3f188685e999b8fdf1513
org.genestrip	genestrip	1.4.2		78d9e1d84aeadd627752dbb61794202e618f145e
org.genestrip	genestrip	1.4.2	all	59886ae6374f5b717af1d7177521b1f7de3f43f6
org.genestrip	genestrip	1.4.3		9e6ba61cddc49a97ab647b02265185ffb67a5ea1
org.genestrip	genestrip	1.4.3	all	7ac0cb11ed14e9f64f59780e99d4d4e6e2795287
org.genestrip	genestrip	1.5		39781f380ee5204bd6be92dfff82d305cf37afbf
org.genestrip	genestrip	1.5	all	467dfad7478966681bd5b8a4729daf0707fb4c96
org.genestrip	genestrip	1.6		c56b3a3d9c4ac4cccc02626dee0a6a890d3240b3
org.genestrip	genestrip	1.6	all	cda83a7cd03b64e331058faea8fbb9df362b8c6b
org.genestrip	genestrip	1.7		020de4345c85f483751b548867329d81b9235ba8
org.genestrip	genestrip	1.7	all	904b5cca0f8dcc47de23d7439ca596504a157f43
org.ikasan	ikasan-vis.js	3.0.0		88609c41ecdf4612f0f7da2673c0e2c625fb4085
org.ikasan	ikasan-vis.js	3.0.1		f1e15c2327f203679e59c998ec45795298fa7344
org.ikasan	ikasan-vis.js	3.1.0		95209dd463c307fa8558f6be2506c8c6e7a4d5db
org.ikasan	ikasan-vis.js	3.1.0-beta		afd270bd335b480c07ae34343230dec91aa3f9c9
org.ikasan	ikasan-vis.js	3.1.1		ee147a6b2f1ae342d2751d17632b6439a34b5372
org.ikasan	ikasan-vis.js	3.1.2		1668d59930bfb771906b301f2941482b33f49a4e
org.ikasan	ikasan-vis.js	3.2.0		af59d0b6a2271fb6f5adb94c23f949c6359626be
org.ikasan	ikasan-vis.js	3.2.1		3963205be4c82f691c2b3e1beb20140182c1521c
org.ikasan	ikasan-vis.js	3.2.2		9ba447ff04487d6435e0ab1d7a4989adfc28d8ab
org.ikasan	ikasan-vis.js	3.2.3		1cfc6fe962b7d4f87ec7f5dc48f973db152ef0e1
org.ikasan	ikasan-vis.js	3.2.4		1d7b851040e8b2acee2dbc8dbb1f6cae7dfcd4ec
org.ikasan	ikasan-vis.js	3.2.5		e3cec696518aed38061921e16843a5d3e7a05db2
org.ikasan	ikasan-vis.js	3.3.0		11773709fb9b91f91a820175636ef977fa6488a0
org.ikasan	ikasan-vis.js	3.3.1		107a6f170ebca7b3cd71312d5db8d905d14eecf4
org.ikasan	ikasan-vis.js	3.3.2		2f9ced669d11e2312fb0ec21330b1cfeb8728aef
org.ikasan	ikasan-vis.js	3.3.3		76eb5f6811460549a4e1ce6762b72fcd46a190c4
org.ikasan	ikasan-vis.js	3.3.4		7f3787293a5eb522bdf5930de79f7c6f5fea6a3c
org.ikasan	ikasan-vis.js	3.3.5		d3ad4ed77e8188673664ab5708fa92f31da7deec
org.ikasan	ikasan-vis.js	3.3.6		70ba7b7db475da435887c7e66047bbfb193c5eff
org.ikasan	ikasan-vis.js	3.3.7		7cf0dcf8aa1a4edc954ca39766b5be81205585da
org.ikasan	ikasan-vis.js	4.0.0		3eec0d882d0d58ca7e44eeb2d983648fdfa9226a
org.ikasan	ikasan-vis.js	4.0.1		595696127294c4eee123fab80d9878cf1bc77bad
org.ikasan	ikasan-vis.js	4.0.2		3d6fb00e410c57c1cefa2ba3eb109862ef255506
org.ikasan	ikasan-vis.js	4.0.3		47f55359857fcbb79a9698fae3dbc0d6fd749f74
org.jetbrains.kotlinx	kotlinx-serialization-json-watchosx64	1.2.0		N/A
org.jetbrains.kotlinx	kotlinx-serialization-json-watchosx64	1.2.0	metadata	49a25cd2e2a1267b743bc7ca3a57eb36004a5f77
org.jetbrains.kotlinx	kotlinx-serialization-json-watchosx64	1.2.1		N/A
org.jetbrains.kotlinx	kotlinx-serialization-json-watchosx64	1.2.1	metadata	40addbd1d8ae760adb9f0209499ce57641e95150
org.jetbrains.kotlinx	kotlinx-serialization-json-watchosx64	1.2.2		N/A
org.jetbrains.kotlinx	kotlinx-serialization-json-watchosx64	1.2.2	metadata	5da9716186ab304e2a9f9a6340e471a3d6b60d9d
org.jetbrains.kotlinx	kotlinx-serialization-json-watchosx64	1.3.0		N/A
org.jetbrains.kotlinx	kotlinx-serialization-json-watchosx64	1.3.0	metadata	3b53492301eee75324e26789c2a187c21d5d1d44
org.jetbrains.kotlinx	kotlinx-serialization-json-watchosx64	1.3.0-RC		N/A
org.jetbrains.kotlinx	kotlinx-serialization-json-watchosx64	1.3.0-RC	metadata	9b9090d018ecc510af087046268f6285d3910475
org.jetbrains.kotlinx	kotlinx-serialization-json-watchosx64	1.3.1		N/A
org.jetbrains.kotlinx	kotlinx-serialization-json-watchosx64	1.3.1	metadata	ca5a5e9bcf57b839b7b7670d3f1fd1c5c90485a9
org.jetbrains.kotlinx	kotlinx-serialization-json-watchosx64	1.3.2		N/A
org.jetbrains.kotlinx	kotlinx-serialization-json-watchosx64	1.3.2	metadata	975338fe0fc3b2965626013f567c27a1413e949e
org.jetbrains.kotlinx	kotlinx-serialization-json-watchosx64	1.3.3		N/A
org.jetbrains.kotlinx	kotlinx-serialization-json-watchosx64	1.3.3	metadata	6141e9fdf1ebaf4bf91aa390ecd19f3342cad3bc
org.jetbrains.kotlinx	kotlinx-serialization-json-watchosx64	1.4.0		N/A
org.jetbrains.kotlinx	kotlinx-serialization-json-watchosx64	1.4.0	metadata	8e66829367bbb492161193e5bfd1609315899cf1
org.jetbrains.kotlinx	kotlinx-serialization-json-watchosx64	1.4.0-RC		N/A
org.jetbrains.kotlinx	kotlinx-serialization-json-watchosx64	1.4.0-RC	metadata	8cc62621345468143bad19b6b6679bfecde34cfb
org.jetbrains.kotlinx	kotlinx-serialization-json-watchosx64	1.4.1		N/A
org.jetbrains.kotlinx	kotlinx-serialization-json-watchosx64	1.4.1	metadata	614748d42f2e3434045bd9b6eb29cd7af0111c7c
org.jetbrains.kotlinx	kotlinx-serialization-json-watchosx64	1.5.0		N/A
org.jetbrains.kotlinx	kotlinx-serialization-json-watchosx64	1.5.0	metadata	baee740f83e69506be12b1f61b3d79a482fa37c8
org.jetbrains.kotlinx	kotlinx-serialization-json-watchosx64	1.5.0-RC		N/A
org.jetbrains.kotlinx	kotlinx-serialization-json-watchosx64	1.5.0-RC	metadata	8806d6cb0232d722fde58e4ce6923064540b8e02
org.jetbrains.kotlinx	kotlinx-serialization-json-watchosx64	1.5.1		N/A
org.jetbrains.kotlinx	kotlinx-serialization-json-watchosx64	1.5.1	metadata	2c6e976ce8a8023ce1368b09c29a1ee20a2d1f60
org.jetbrains.kotlinx	kotlinx-serialization-json-watchosx64	1.6.0		N/A
org.jetbrains.kotlinx	kotlinx-serialization-json-watchosx64	1.6.0	metadata	3c749405f880aba701edf917996ad832a629c008
org.jetbrains.kotlinx	kotlinx-serialization-json-watchosx64	1.6.0-RC		N/A
org.jetbrains.kotlinx	kotlinx-serialization-json-watchosx64	1.6.0-RC	metadata	15d3cfb0750f897a9b6602b0d23a2b52286b35f7
org.jetbrains.kotlinx	kotlinx-serialization-json-watchosx64	1.6.1		N/A
org.jetbrains.kotlinx	kotlinx-serialization-json-watchosx64	1.6.1	metadata	81e82ea96bbe3e1be5ca83b8879017f9da9e29c4
org.jetbrains.kotlinx	kotlinx-serialization-json-watchosx64	1.6.2		N/A
org.jetbrains.kotlinx	kotlinx-serialization-json-watchosx64	1.6.2	metadata	dfeeabd9b5dc0f74d484cea13cb1cbdbf536b0e5
org.jetbrains.kotlinx	kotlinx-serialization-json-watchosx64	1.6.3		N/A
org.jetbrains.kotlinx	kotlinx-serialization-json-watchosx64	1.6.3	metadata	e8abaf5ecc3da3484d9081337189685e64321ec9
org.jetbrains.kotlinx	kotlinx-serialization-json-watchosx64	1.7.0		N/A
org.jetbrains.kotlinx	kotlinx-serialization-json-watchosx64	1.7.0	metadata	e82cb77ba9ae23953a622bad7aa90a224aa0164b
org.jetbrains.kotlinx	kotlinx-serialization-json-watchosx64	1.7.0-RC		N/A
org.jetbrains.kotlinx	kotlinx-serialization-json-watchosx64	1.7.0-RC	metadata	0acfa1098c60fdc25e62692ade599483dcd7e3b6
org.jetbrains.kotlinx	kotlinx-serialization-json-watchosx64	1.7.1		N/A
org.jetbrains.kotlinx	kotlinx-serialization-json-watchosx64	1.7.1	metadata	1c5b714b5333ae380803cd7d6166d3e770070f2d
org.jetbrains.kotlinx	kotlinx-serialization-json-watchosx64	1.7.2		N/A
org.jetbrains.kotlinx	kotlinx-serialization-json-watchosx64	1.7.2	metadata	a39b397aa9659c18638a3095c1960fe962977dc9
org.jetbrains.kotlinx	kotlinx-serialization-json-watchosx64	1.7.3		N/A
org.jetbrains.kotlinx	kotlinx-serialization-json-watchosx64	1.7.3	metadata	329e8939a507367e7712071b955fa3fb5963a408
org.jetbrains.kotlinx	kotlinx-serialization-json-watchosx64	1.8.0		N/A
org.jetbrains.kotlinx	kotlinx-serialization-json-watchosx64	1.8.0	metadata	ff04fb8887feac89590dd905c44c7bc79e73709f
org.jetbrains.kotlinx	kotlinx-serialization-json-watchosx64	1.8.0-RC		N/A
org.jetbrains.kotlinx	kotlinx-serialization-json-watchosx64	1.8.0-RC	metadata	b5911ac7833b2c194cc150d9fb80013978e44744
org.jetbrains.kotlinx	kotlinx-serialization-json-watchosx64	1.8.1		N/A
org.jetbrains.kotlinx	kotlinx-serialization-json-watchosx64	1.8.1	metadata	680946fe1dd6718e2319eb5580d6507c58418246
org.jsonx.sample	bank	0.3.1		c6a208e0d46b3259557b24a2bbcade701d36e6e4
org.jsonx.sample	bank	0.3.2		62d0151ef124810ceb01b3ec4934103929199bb7
org.jsonx.sample	bank	0.4.0		c5cfac6075b8b8b278716918e57bc64fc682c3d4
org.jsonx.sample	bank	0.5.0		a58884d832638bcc9c12fc27f69b0bcf6d7e9ab8
org.mobicents.resources	mobicents-slee-ra-cap-du	2.8.10		9a6d6d108381f29397220cc1363f18046c6f5326
org.mobicents.resources	mobicents-slee-ra-cap-du	2.8.11		c67c78991d8239728d8ac7f9c7446936de047822
org.mobicents.resources	mobicents-slee-ra-cap-du	2.8.12		56e4f854050d3a2850feb17295ed3264843db569
org.mobicents.resources	mobicents-slee-ra-cap-du	2.8.13		91a564c5ccc0ff14beef18170cf412f77e124069
org.mobicents.resources	mobicents-slee-ra-cap-du	2.8.14		207b50d021256592570671f8f3a0d2a5d540f3a7
org.mobicents.resources	mobicents-slee-ra-cap-du	2.8.15		cb8592d4f73021b8b58f591cb9ac9079010cf6e1
org.mobicents.resources	mobicents-slee-ra-cap-du	2.8.16		86401faf86b092b3eb0097e325fb59bd32e05b2b
org.mobicents.resources	mobicents-slee-ra-cap-du	2.8.17		572f8881dde749a95056b1b58d498a7f8106479f
org.mobicents.resources	mobicents-slee-ra-cap-du	2.8.18		e481e002b251b04c8429cbbba08366a15d0fa74f
org.mobicents.resources	mobicents-slee-ra-cap-du	2.8.19		32d821368737b216b5faf220af5d4eb279eb9ae5
org.mobicents.resources	mobicents-slee-ra-cap-du	2.8.20		a8dc5245fb6382807bca7aa9ff99587c76dbbb9c
org.mobicents.resources	mobicents-slee-ra-cap-du	2.8.21		ecfd85a436610d96f5122d80a81912584c7ca66c
org.mobicents.resources	mobicents-slee-ra-cap-du	2.8.22		3c84a84e04fb005265086fa5b045ee2bf6fa4ca0
org.mobicents.resources	mobicents-slee-ra-cap-du	2.8.3		5fe23a1b3e0b881039453df14d8cc3f769e624bb
org.mobicents.resources	mobicents-slee-ra-cap-du	2.8.4		1f1b949836da1bb65d52e1198a83a615d2bff8f7
org.mobicents.resources	mobicents-slee-ra-cap-du	2.8.5		4ac13028a61f4ebae31118bb1b4511dfcd3e6d8f
org.mobicents.resources	mobicents-slee-ra-cap-du	2.8.6		0c680cc689d7ca7ba065a489cb90a6650e00e7b7
org.mobicents.resources	mobicents-slee-ra-cap-du	2.8.7		ce7e3ff090948ddfb7f98ac6416851ab210c5b0d
org.mobicents.resources	mobicents-slee-ra-cap-du	2.8.8		9c88f25ae6c52e8f7d3a52e0f3a264151bc0cd3a
org.mobicents.resources	mobicents-slee-ra-cap-du	2.8.9		402ec30e17a52f71584207ec7347c610e412ec98
org.mobicents.resources	mobicents-slee-ra-mgcp-docs-sources-telscale	2.8.3		0b41b835cb60e23c47884bb3880c0f090b604860
org.mobicents.resources	mobicents-slee-ra-mgcp-docs-sources-telscale	2.8.4		0bcc6f969b7516d8cd254035b86e0a8c2584ddb9
org.mobicents.resources	mobicents-slee-ra-mgcp-docs-sources-telscale	2.8.5		96615636dc1d4267fff5e7173e986222c37d3a81
org.objectweb.fractal.bf.examples	fractal-bf-examples-helloworld-koch	0.3		0d2b94e51372bc330f9fecee67cd64f8b49dff85
org.objectweb.fractal.bf.examples	fractal-bf-examples-helloworld-koch	0.4		b4c235839f6d1fb1a36403e5dc68a9919716a79e
org.objectweb.fractal.bf.examples	fractal-bf-examples-helloworld-koch	0.5		88c404a429ae04c6ebfa1a32124167b8e4dc68f8
org.objectweb.fractal.bf.examples	fractal-bf-examples-helloworld-koch	0.6		dab9a7a2cadc4a25e757200b7fb57305b456e690
org.objectweb.fractal.bf.examples	fractal-bf-examples-helloworld-koch	0.7		526a9faab756f75433be435a07e74cc098b8b6e1
org.objectweb.fractal.bf.examples	fractal-bf-examples-helloworld-koch	0.8		a2a264fca3e92e2f1b538401fe730dbfbc3596b0
org.objectweb.fractal.bf.examples	fractal-bf-examples-helloworld-koch	0.9		c22e4ea044e5e9927856a4f9818706ec3ed8700d
org.openfeed.proto	openfeed-protocol-utilities	1.0.0		782fc8279a94133694e3de9547f52cf491eb27a3
org.openfeed.proto	openfeed-protocol-utilities	1.0.1		a45f3bc56a80e60026d862063caa99ded18a0497
org.refcodes	refcodes-schema	3.3.3		21e22cecad862f6da05ca55f36fbc5e9eb673afe
org.refcodes	refcodes-schema	3.3.4		0942ea81d622b26dd470c0fe692f398d6e6cee91
org.refcodes	refcodes-schema	3.3.5		8636df08019e67870d5e2adfa319d89e38149010
org.refcodes	refcodes-schema	3.3.6		aca3941e66b06c24304aa0c9fc260a812c915a56
org.refcodes	refcodes-schema	3.3.7		475bd8e895ae51d24e342f40f2ca0d6cd05d3cb5
org.refcodes	refcodes-schema	3.3.8		d8b25ed66463922f068a5ee42e068057723248b2
org.refcodes	refcodes-schema	3.3.9		7f5edea292f03d79c5eccdb4e16d096a633f40a6
org.refcodes	refcodes-schema	3.4.0		d4efc4a63a677a9afe24ef68a90d94308c5f2c99
org.restcomm.media.resources	player	6.0.29		cdcdf704a8f5f261f61c60fe6d2aadcdb586b6ac
org.restcomm.media.resources	player	6.0.36		d074472b40910451248f8911f517fdf5b8822c20
org.restcomm.media.resources	player	6.0.40		a92afadc1b15a2749d33ccdb47fadcb8be237684
org.restcomm.media.resources	player	6.0.48		470a9b5c5d269eaebcf662d2a83cf0699d4c53a5
org.restcomm.media.resources	player	6.0.49		347d5f9fbe291ddafd6cada81bb5fbec1c14fb91
org.restcomm.media.resources	player	7.0.13		b151530e376b564cc6504959888f1270776d6f97
org.restcomm.media.resources	player	7.0.14		0380b1262e804df633a39ead02606b95623386b4
org.restcomm.media.resources	player	7.0.16		2af1e78ec0018e21d4141dd05d1d45f7102356d7
org.restcomm.media.resources	player	7.0.6		120a2a2f58c7069dcb7301cd9a6c0d24df335dff
org.restcomm.media.resources	player	7.0.8		9e723948e561811b2ce9dfb309ca7c546bfce8b4
org.romaframework	roma-chart-jfreechart	3.0.0-BETA		bbb6d49121e475fd4b95c35e9ccef1304bbde53c
