cc.wecando	SuperDecoration	1.0.4		N/A
software.amazon.awssdk	elasticache	2.17.194		66db9a9b17df86c98fc9ad422d4681da02c42801
software.amazon.awssdk	elasticache	2.17.195		b346bc8547af9e658f2a26781a29fcc9c621efb7
software.amazon.awssdk	elasticache	2.17.196		2c0a501fa79d034fceabc3aa8023ddf61962c5c7
software.amazon.awssdk	elasticache	2.17.197		fb6d1ebd70f863f03f84dfe67c289e375a9c9c06
software.amazon.awssdk	elasticache	2.17.198		1a082dce59539442adf33e8f914a4c67ec69b79f
software.amazon.awssdk	elasticache	2.17.199		5d6cac0220f2aae365b94cae2f0581fe7fc903f7
software.amazon.awssdk	elasticache	2.17.2		9e7dc6fd1b22ed4ca3669d1e47e235432c6a9978
software.amazon.awssdk	elasticache	2.17.20		fde2a2b1d7c8c9dc64226ebf83b2e77048f7fa2c
software.amazon.awssdk	elasticache	2.17.200		af55604ffe6a9545f64fadd8f7d61998fd92ae4e
software.amazon.awssdk	elasticache	2.17.201		1cb609d034b56202df5f1c2830af6657ace9f33d
software.amazon.awssdk	elasticache	2.17.202		b9447b809184719ad2299e2e3fca9e21846b9f53
software.amazon.awssdk	elasticache	2.17.203		bff6ee60ba720b974f9f97afce7f1009d5970d8d
software.amazon.awssdk	elasticache	2.17.204		c2cf297b0bb6e78480e370f31ddc4c200b4dd633
software.amazon.awssdk	elasticache	2.17.205		628b4065f4f087c9b23cfd9358a4878703ae258e
software.amazon.awssdk	elasticache	2.17.206		f22357cace775c204f492bbcd6b028d8316b6b48
software.amazon.awssdk	elasticache	2.17.207		59ba92659bf41d84251d1597ffab81a62b5343d6
software.amazon.awssdk	elasticache	2.17.208		e6e8bc80f880756be48c2a07744e0b2384afb70d
software.amazon.awssdk	elasticache	2.17.209		56b63ed2731ba112d92d4714a6311db0817ba875
software.amazon.awssdk	elasticache	2.17.21		ad527971cd8278f792d1e9e2ebb6cde58ac546c5
software.amazon.awssdk	elasticache	2.17.210		4641e136ac96fae42957431301a9c2ff2c5e92d9
software.amazon.awssdk	elasticache	2.17.211		8a01e0ffa3bc6418de562190f75667a9a2ffa245
software.amazon.awssdk	elasticache	2.17.212		f005b9e69d17ba4e51c8badccf9cf2d9577bdcdd
software.amazon.awssdk	elasticache	2.17.213		0fd97ed4bbdfe0f0ab21d6d70409c79621d91894
software.amazon.awssdk	elasticache	2.17.214		405ab83db51de603f9a2d86d74c3840bc3de050e
software.amazon.awssdk	elasticache	2.17.215		bce05debbdc803be34333347b518c283913ab130
software.amazon.awssdk	elasticache	2.17.216		e911eab4a9e0f1c33bbb42f5c96148b3eca0c883
software.amazon.awssdk	elasticache	2.17.217		b5332e79f22e6aeb8b404bbd92ba04ce2dc12dc5
software.amazon.awssdk	elasticache	2.17.218		dac6f714c109f3dab2dbd2f0cbda618572413ae8
software.amazon.awssdk	elasticache	2.17.219		df31f67cfd621d07fab9cf2ab08e0be6c7153bfe
software.amazon.awssdk	elasticache	2.17.22		027f3d36cded15a04f0f900a87a3006cb8813242
software.amazon.awssdk	elasticache	2.17.220		e560b70ac632ec47df9e2b30af20c9bbb4582500
software.amazon.awssdk	elasticache	2.17.221		a416b75a0164ddb67fb38d429ac3757cae31fc80
software.amazon.awssdk	elasticache	2.17.222		34b5d1d0c0182a67f6c27a53930b5560711272dc
software.amazon.awssdk	elasticache	2.17.223		2cc9fb18b9e571bd0a4defd08e0552de1dd93a3a
software.amazon.awssdk	elasticache	2.17.224		e4a0f86b3ecde46e0e07864014cbf9c6ee4cc8a3
software.amazon.awssdk	elasticache	2.17.225		73a0d61253f4044ba6dbf24d688762b79682d30c
software.amazon.awssdk	elasticache	2.17.226		83c69b70b08fbe1b7aa8dee23d6fb0b3459fbd5e
software.amazon.awssdk	elasticache	2.17.227		fbb48cb6d986268dd90e765be9b46faf7489ffc3
software.amazon.awssdk	elasticache	2.17.228		8fde43119815f3cb670272c528bc2078352705cb
software.amazon.awssdk	elasticache	2.17.229		9ef3c4fe4cede1975d9ec7493da95f80f814150d
software.amazon.awssdk	elasticache	2.17.23		29e3ce8d8dc5a1aaa13855535a3d173c93855f35
software.amazon.awssdk	elasticache	2.17.230		96907feb4fc26637432da535d2caadfd8ba93630
software.amazon.awssdk	elasticache	2.17.231		d2255fbdaaf9329aee9363de92efc315e8fafdda
software.amazon.awssdk	elasticache	2.17.232		9315d2be2947087962d7fc4f9e4936f3119adaa3
software.amazon.awssdk	elasticache	2.17.233		bc427be8082bface52d8649ab2beb8b2cb2ed175
software.amazon.awssdk	elasticache	2.17.234		8c23c3b0218417e14f2eabe6165042ff01400d64
software.amazon.awssdk	elasticache	2.17.235		a018bcd03e9e1a98447c22d81789b0438aef0655
software.amazon.awssdk	elasticache	2.17.236		ed00b8be0e2d652b3993a7c75d9e1dc09f9b50a8
software.amazon.awssdk	elasticache	2.17.237		86afcbdaaf1de8a56747dedc7f39604c63583b03
software.amazon.awssdk	elasticache	2.17.238		ceecc461abf3454652a7bca07fcc8e90fc314fe8
software.amazon.awssdk	elasticache	2.17.239		bb5733240611b1bc0e298815df0fde871b8e38ca
software.amazon.awssdk	elasticache	2.17.24		d8ca5cefa5fd89562ea9fd38a93d80e21eb17e46
software.amazon.awssdk	elasticache	2.17.240		5d1e00d61f3f2ed2726c3bdf26b79636eaaee2e1
software.amazon.awssdk	elasticache	2.17.241		284c16f7236ec71721e50284461497b3669c6bfb
software.amazon.awssdk	elasticache	2.17.242		98fd3655a73d45e57d385d409ec3cffca4d86801
software.amazon.awssdk	elasticache	2.17.243		cf1126a4a0468a0fefd56a91f58e09079321b103
software.amazon.awssdk	elasticache	2.17.244		0e95a054ac9be108ebbdc995bc7dd80603184155
software.amazon.awssdk	elasticache	2.17.245		3fc61c3ce5c417f1871819eaabb1d1847af681f0
software.amazon.awssdk	elasticache	2.17.246		cf9f946004fc89984c05b12dff2e7f5b6d57c446
software.amazon.awssdk	elasticache	2.17.247		831496cb9700031fb03127eeffc4f9f63bc82b8e
software.amazon.awssdk	elasticache	2.17.248		75a83813427cf087afbdb8493c7b88d1eb86d4b9
software.amazon.awssdk	elasticache	2.17.249		79718079ce3f4a228f19abf53ec7676164615626
software.amazon.awssdk	elasticache	2.17.25		d0bed26518dfde19af4a60d4b03e0183b3746ce8
software.amazon.awssdk	elasticache	2.17.250		b34d38f7c22ac43fa0ad452e85a4cf8c5c612f50
software.amazon.awssdk	elasticache	2.17.251		7cdd3a4370b9d0a347cdce320551aa9fa261927d
software.amazon.awssdk	elasticache	2.17.252		67d2d4403c589cdb953c09e1a08e738a8642bbcb
software.amazon.awssdk	elasticache	2.17.253		69fe08f1425ea590ab18817167f5cd50bd969797
software.amazon.awssdk	elasticache	2.17.254		13655532ccd1ec24b31e8d2ca9f01b3e5e7500dc
software.amazon.awssdk	elasticache	2.17.255		37a6148776d41e27a159d14f1d174a0e6f6f093c
software.amazon.awssdk	elasticache	2.17.256		b533337acc04b16fe973bfb4bce25d56fc35d487
software.amazon.awssdk	elasticache	2.17.257		7eba8f4700eaf3888243d625d37b648f558c8396
software.amazon.awssdk	elasticache	2.17.258		d31b2455039696ad726c83a4a6ec8fae9078864b
software.amazon.awssdk	elasticache	2.17.259		d042980fb87bb2b1e16f22d1c908e270cc73102d
software.amazon.awssdk	elasticache	2.17.26		ab93e6d17523c9b12277c50e338d5db3ffe5083e
software.amazon.awssdk	elasticache	2.17.260		7c953bf2de1317e01f2d301f64e0545db1860805
software.amazon.awssdk	elasticache	2.17.261		013686e83ccce5fbd02878ef6b0c24c6e8a4e8e7
software.amazon.awssdk	elasticache	2.17.262		621bce55c10fdd0e7f71ad80f0b63c8e432fe3b1
software.amazon.awssdk	elasticache	2.17.263		3defee145317f4158091c29bc49baea93bce9e9e
software.amazon.awssdk	elasticache	2.17.264		04752edee85a317ee99b5399b8ccf0628a2366e5
software.amazon.awssdk	elasticache	2.17.265		9b1c787161b980ce34454ddffcddffea2b0394e1
software.amazon.awssdk	elasticache	2.17.266		2ca5c295837753ba9783c3b449badee2327a0b70
software.amazon.awssdk	elasticache	2.17.267		563c1be0b77358e2fad0398fee83c80deef2f70b
software.amazon.awssdk	elasticache	2.17.268		92eb7e2bcccb5d174f60bb02ffb725882acdf296
software.amazon.awssdk	elasticache	2.17.269		a8c6f51073b59f2ce5577f565c37a8642b8d1823
software.amazon.awssdk	elasticache	2.17.27		64fd5cfa5d09762769f519540614d3d5d6cf4c9c
software.amazon.awssdk	elasticache	2.17.270		74db329c78ee3c9c66c8080e8bd9a8191775ce3c
software.amazon.awssdk	elasticache	2.17.271		8bb127824ff1adbf9d69b94109f0ba0fe50aa2a9
software.amazon.awssdk	elasticache	2.17.272		61a917f0ce3e5c98d4481371326ebe4da809e920
software.amazon.awssdk	elasticache	2.17.273		808f91feb18a6cfa3230f5c2ae0515f3b64352c3
software.amazon.awssdk	elasticache	2.17.274		78c030f8089bbbbc1ad49ef2eacdf1fcceabdc1e
software.amazon.awssdk	elasticache	2.17.275		aa3a427c79f35d3fc117f1a3e478aa431f2be9e9
software.amazon.awssdk	elasticache	2.17.276		a5176238470df79bef275242944c1a7aa5593d49
software.amazon.awssdk	elasticache	2.17.277		f2d0282705248abcd61845b99669bb112f8fc157
software.amazon.awssdk	elasticache	2.17.278		b0141db5ddb0fe6e60cbcccb7e156cf1eec2d197
software.amazon.awssdk	elasticache	2.17.279		8c42eedbcede68ff3d72cab3543c1a7248bfc426
software.amazon.awssdk	elasticache	2.17.28		d8c94604d326c92f4a729053be6c901211f46b24
software.amazon.awssdk	elasticache	2.17.280		6b1272ee1f5ba375bcfb0bb1c5766755e7aa58a9
software.amazon.awssdk	elasticache	2.17.281		6dd3e08e0bf76f59aea90b847e37d225e6f7f791
software.amazon.awssdk	elasticache	2.17.282		9a147072e7bb3e71bfce65d5f368e2f05d649316
software.amazon.awssdk	elasticache	2.17.283		77ab6275807692a2d0b6efde42d9a8c139870671
software.amazon.awssdk	elasticache	2.17.284		933d359386bbcd8ee329fa77251342b6f8a59891
software.amazon.awssdk	elasticache	2.17.285		ae9b3efb121984d6d1e58a2bdce3c92b52de34fc
software.amazon.awssdk	elasticache	2.17.286		bc7b7640d954e44fb059d5810f3b1f15c72572cf
software.amazon.awssdk	elasticache	2.17.287		f380a1e6d04f7c4d21f14072eb6c9300a20902d5
software.amazon.awssdk	elasticache	2.17.288		0af0d7f797285633a067ceef45563a8b419f48c7
software.amazon.awssdk	elasticache	2.17.289		3a75da3f3407b7abdda2840f0706a8a6229913fc
software.amazon.awssdk	elasticache	2.17.29		a71670b8c0adfe3a6bec9d871aa201abb6732083
software.amazon.awssdk	elasticache	2.17.290		e8bf2306727f82f44fca4e96abdbe1a6a803a828
software.amazon.awssdk	elasticache	2.17.291		f9001a81616c05ae2625fb58cce2630c8f12ce3a
software.amazon.awssdk	elasticache	2.17.292		0a25387829760d1dc47c569c848e6b21e09bcad1
software.amazon.awssdk	elasticache	2.17.293		d46925b258c48a8f7325d75ce7abbfde7ded32d6
software.amazon.awssdk	elasticache	2.17.294		6c3b9bc1d44a82d178fd502503ee1e6e3e537c68
software.amazon.awssdk	elasticache	2.17.295		b66ed2927c334346c51f1eb763d72020bd91bc25
software.amazon.awssdk	elasticache	2.17.3		e7886b15db6dd071dce28b1cd816c664d9538720
software.amazon.awssdk	elasticache	2.17.30		97520b0a759001bc2502fc21e81d922e7ba2ad54
software.amazon.awssdk	elasticache	2.17.31		2eeefaad3084f0f9de7fa39fbd7c79e3aaee5053
software.amazon.awssdk	elasticache	2.17.32		be20d48687451a872b5b6cf02a3173bae268e91c
software.amazon.awssdk	elasticache	2.17.33		efdee9794b5de5d943db731760d13f99e0510162
software.amazon.awssdk	elasticache	2.17.34		479514263248503569fb48ea8d3b6541548adef9
software.amazon.awssdk	elasticache	2.17.35		76a23cd4edc214a206f4ae61c8475a7ea749d5e1
software.amazon.awssdk	elasticache	2.17.36		2bde7be5f4ee3bdd3a85da0db495b3cc7f4e7b26
software.amazon.awssdk	elasticache	2.17.37		3a0ed3abe755685955d860826fd5fab979ddff91
software.amazon.awssdk	elasticache	2.17.38		8215ff3980beab0ad56ec41bb71792da0de0188d
software.amazon.awssdk	elasticache	2.17.39		49b73d6c5d1d5b1589ae9c86a94edbd90dc94086
software.amazon.awssdk	elasticache	2.17.4		2e88de022a4d68254d0ef8261d856348a8a592df
software.amazon.awssdk	elasticache	2.17.40		83f98fa4ac62404d31c740f39739f188fa89490f
software.amazon.awssdk	elasticache	2.17.41		14916d1dfe26c689a3d8689b59ede07696218119
software.amazon.awssdk	elasticache	2.17.42		27fe338cdc5948f294b42da5f80fd5d25ffff49c
software.amazon.awssdk	elasticache	2.17.43		dc6a9f0fca0330b3c471cfd3ae71f657f7edfebe
software.amazon.awssdk	elasticache	2.17.44		4006d8d431f70315d4a01d10e05676feb658faaf
software.amazon.awssdk	elasticache	2.17.45		fd63b6f9754de9a726b1022cb7ecd6274d3bff3e
software.amazon.awssdk	elasticache	2.17.46		4e2028ca25f2fe01c81cee4835c37ccd6040b6b4
software.amazon.awssdk	elasticache	2.17.47		6bb84d826a52e3c6452f78f0c87b37b1b8404e33
software.amazon.awssdk	elasticache	2.17.48		64a6f161241b6baabbc915884fb4ea78a3ab9613
software.amazon.awssdk	elasticache	2.17.49		1790ad2e2679beec801ecd6529e5b67995a020cc
software.amazon.awssdk	elasticache	2.17.5		b3f6d8f84cabff6edc74c663840e063292caf4da
software.amazon.awssdk	elasticache	2.17.50		f9b4812db6722b14488b4264027d380f0d17c2ee
software.amazon.awssdk	elasticache	2.17.51		14229b5324429f57c678a11c7dc7ce3aaccb1f10
software.amazon.awssdk	elasticache	2.17.52		360396b0cdd3869c018b82649808a3e50664d444
software.amazon.awssdk	elasticache	2.17.53		2bfceb3f987d2cfa42f905f7268358e23155c240
software.amazon.awssdk	elasticache	2.17.54		458f5472b49664bd40b3220cccdc3dbabeaa41e7
software.amazon.awssdk	elasticache	2.17.55		d34a9ced60e2d5975f211379ef0ace9be720b87b
software.amazon.awssdk	elasticache	2.17.56		82d55ea5e43845864a687dac282deda47a1f33ea
software.amazon.awssdk	elasticache	2.17.57		97635b6b12894245e4a87fae8117c79d7c82b09f
software.amazon.awssdk	elasticache	2.17.58		cd557fb715f4760ed3e04a0fb1dbefb9331ef361
software.amazon.awssdk	elasticache	2.17.59		0a0b5f6f8c6c81633bc5c3325d1f29b0e70f0778
software.amazon.awssdk	elasticache	2.17.6		a9c47606ecf2c853abd0fed96f57f18ef5e70702
software.amazon.awssdk	elasticache	2.17.60		bfe8b8b279e558511e8fad3b1ed9329dc9922f0d
software.amazon.awssdk	elasticache	2.17.61		f1926246d531ba88b04cfdc11ca4e77d4af25125
software.amazon.awssdk	elasticache	2.17.62		96f63d5979fd3e5014537f068ffd07c7a0b4dc9b
software.amazon.awssdk	elasticache	2.17.63		da7c0bdcd3d12c0ac9639bddfcda695c701e5cb2
software.amazon.awssdk	elasticache	2.17.64		5dabfd0d24f37f68c0d2624020b55be711151ff1
software.amazon.awssdk	elasticache	2.17.65		54f5986da323af4a9093fd7b0c325b58b668277d
software.amazon.awssdk	elasticache	2.17.66		904cbb8d53f49c568a952f6411f08721fb850549
software.amazon.awssdk	elasticache	2.17.67		664a688e2856c57fae649d2788d9d0f1a3dcc1f0
software.amazon.awssdk	elasticache	2.17.68		28db96456ed1732fb663ba97d2cf5164f6c866de
software.amazon.awssdk	elasticache	2.17.69		9787169b945d6f98dcd78014e337df7f4a53b323
software.amazon.awssdk	elasticache	2.17.7		cd3906613918ed393b0e9eb1ede4c9989e162019
software.amazon.awssdk	elasticache	2.17.70		de3f0c3e7e3e03f32a8e6c3d0bf1cee4d98ea20a
software.amazon.awssdk	elasticache	2.17.71		588d1a4ae4cb3057694de34ce031f262c5dc03b8
software.amazon.awssdk	elasticache	2.17.72		460b19a44d1396a16016184be6b4a34b84e47df1
software.amazon.awssdk	elasticache	2.17.73		241e8adbc35c20e568a2dbbfcdd9ea55329f0d74
software.amazon.awssdk	elasticache	2.17.74		c138665762f536b9c83da9fab948d3ac703de955
software.amazon.awssdk	elasticache	2.17.75		f3ce85783469edd7eef367ddf0f6ea6888ab2ecc
software.amazon.awssdk	elasticache	2.17.76		b36fc22f378c269588bf5254fd97bd4800ac7993
software.amazon.awssdk	elasticache	2.17.77		d1c2ee99ded104cfb3275e80195a1108138ac707
software.amazon.awssdk	elasticache	2.17.78		1b3f659482c02a519e4f161d699bd198f8f1ffae
software.amazon.awssdk	elasticache	2.17.79		b6b42024ad37d79ff96d4a067533adb9d3c572c2
software.amazon.awssdk	elasticache	2.17.8		36310417fddb88f83c24a38e030852416795186a
software.amazon.awssdk	elasticache	2.17.80		1b53e77f581086ab41282ef1bdc30e39b908048b
software.amazon.awssdk	elasticache	2.17.81		a205490875544d5298ae630ceb75aa5cc6073f6d
software.amazon.awssdk	elasticache	2.17.82		a50a9771ff2613dfc5424aed1d11860d423330a0
software.amazon.awssdk	elasticache	2.17.83		09b22cbeb90e89d5999bb842b3754ccde05d5969
software.amazon.awssdk	elasticache	2.17.84		4da3e32afc3155297906983fa69f5455190378f8
software.amazon.awssdk	elasticache	2.17.85		db03c91450dbc28124eb66dc97201cb20d7512a3
software.amazon.awssdk	elasticache	2.17.86		5df3e1104d2bd635bb46447eeb429e501c032b12
software.amazon.awssdk	elasticache	2.17.87		9774abe5f54d456ae1d469a3d23cb586a58f841a
software.amazon.awssdk	elasticache	2.17.88		c23c719d49247fb9a1e7574d769697143a6fb9fe
software.amazon.awssdk	elasticache	2.17.89		fc49ef30c612f2ebb725cfff424400942aec2f40
software.amazon.awssdk	elasticache	2.17.9		7321587d00fe18f1962554c7401d68e0e9a9b332
software.amazon.awssdk	elasticache	2.17.90		153e6f9c619f0c589b0aa2da2b74884bd0661922
software.amazon.awssdk	elasticache	2.17.91		03c2789c71c31b787570adafa23c976bf8e8b065
software.amazon.awssdk	elasticache	2.17.92		8f9cf5941a5fa796687ab4a57b4614664e7118b6
software.amazon.awssdk	elasticache	2.17.93		b18d58341afab3a9fd7c4b8954731839571f87d1
software.amazon.awssdk	elasticache	2.17.94		d6db383460e59b4269bf85310a14c0ec98155896
software.amazon.awssdk	elasticache	2.17.95		0b21522e6640e83c9959e9c0da11bda5cae033c4
software.amazon.awssdk	elasticache	2.17.96		e614080d2fcae0301699827a9d20759226ae14a2
software.amazon.awssdk	elasticache	2.17.97		a48a9604409c2f17ab0c1b3190b241cd05aef8b1
software.amazon.awssdk	elasticache	2.17.98		35b481ad9bbf6608f1ec63ea12bb7935ca83143f
software.amazon.awssdk	elasticache	2.17.99		b387e280a2c3c79893fd4fd414b902dd53e2881b
software.amazon.awssdk	elasticache	2.18.0		76712a9178e24af5eca50d9d6cffc1fb08c8b63b
software.amazon.awssdk	elasticache	2.18.1		bc2678176015482cf7aff5c19c5f97664e4871d1
software.amazon.awssdk	elasticache	2.18.10		9162f1d0629ca0879168af5389e5b050213da34b
software.amazon.awssdk	elasticache	2.18.11		ec93ef3cb7be1fa62a171f9d7034892910de7068
software.amazon.awssdk	elasticache	2.18.12		856400eb95e8a3a9ce8964ac69a98636aa249172
software.amazon.awssdk	elasticache	2.18.13		3afba169a0e77bfff995eb0e82bfabb0d1f8b737
software.amazon.awssdk	elasticache	2.18.14		d8d40b31b5db548b3b6b52c2ce46280ce7be8be7
software.amazon.awssdk	elasticache	2.18.15		8116ffbc9b216b5d029efa23ecac634de16d3cbb
software.amazon.awssdk	elasticache	2.18.16		092944064ddf2f1b422c7074fe18b37045b38ec9
software.amazon.awssdk	elasticache	2.18.17		99c866ed29e64a1e61e9d71c2c569e97f506db5b
software.amazon.awssdk	elasticache	2.18.18		fcf1c676bb67484353110ef7b106c408df4d41d6
software.amazon.awssdk	elasticache	2.18.19		199c9e75f60045aed7dc77435cb0c91b686d66f2
software.amazon.awssdk	elasticache	2.18.2		c0582b81dc24acccfc7d8ce676d8ce86504f0bcc
software.amazon.awssdk	elasticache	2.18.20		306c2cb764d2090bfd5536840f014a428b52c31d
software.amazon.awssdk	elasticache	2.18.21		6d066b47a0e61dc8b1a94917df7f28b5174aa983
software.amazon.awssdk	elasticache	2.18.22		e39663cb8a9537d69ac44b336d0bc70c430c51f3
software.amazon.awssdk	elasticache	2.18.23		a5a520d228c9a9747a3bd763dae30890b784d99c
software.amazon.awssdk	elasticache	2.18.24		bdd46fbc7b2d3f89da797b1c727565d6c911273c
software.amazon.awssdk	elasticache	2.18.25		795dbcdb45c193400dc012f83dd5ad0788424e93
software.amazon.awssdk	elasticache	2.18.26		2b7d0db4fa9c7f68e0d0bcedd7b5b5d6edcefc09
software.amazon.awssdk	elasticache	2.18.27		5a3d30340148ad84852bff356d5c5648e3beb121
software.amazon.awssdk	elasticache	2.18.28		17969c23bba5e8caddec982b6e25ce82d8f122ca
software.amazon.awssdk	elasticache	2.18.29		06aa35a59469faf542cc3de8e2dc91d2276717ac
software.amazon.awssdk	elasticache	2.18.3		f86ce3d437add4b2d9e19b0134defc99e8c35b60
software.amazon.awssdk	elasticache	2.18.30		d3435cb7faff310e17aed0baf7e5b3cdc6f602a7
software.amazon.awssdk	elasticache	2.18.31		442610fe07939099a47c7a0c027cb5819c86bdde
software.amazon.awssdk	elasticache	2.18.32		3afb7d5ef1da094d69236d2d2581b64e7f84d1bb
software.amazon.awssdk	elasticache	2.18.33		f3305776c9a3bf572b4fac652ba7df60da461a03
software.amazon.awssdk	elasticache	2.18.34		f64f0c4ddc12b7e18c87c974b6a8098f545853b6
software.amazon.awssdk	elasticache	2.18.35		21692af192f70f6ef0b3fa396f5e0a94feab41bd
software.amazon.awssdk	elasticache	2.18.36		950d1747b08056fd77391b7309f2b5a68d9f45ed
software.amazon.awssdk	elasticache	2.18.37		98bd22f91a8101c781d2bfa360813a059e3b9755
software.amazon.awssdk	elasticache	2.18.38		e268e4b2f305875dc057fb45401a1ab36f431630
software.amazon.awssdk	elasticache	2.18.39		da5791f7fceb46870163b0073b72ccf445004b22
software.amazon.awssdk	elasticache	2.18.4		3ec2c78f2dbbc6914097959a86307621faf5f6aa
software.amazon.awssdk	elasticache	2.18.40		54a89acf92a27e9ba45d7e606e6be88333cb0e64
software.amazon.awssdk	elasticache	2.18.41		011ab5b74917b8d07978d858834466153ec92002
software.amazon.awssdk	elasticache	2.18.5		fbbc6e24b2b09e49fe1ce4aab9aa51ab5bc4d24d
software.amazon.awssdk	elasticache	2.18.6		75bf12c8acfb199018f86ed6dfa2a3b7af24e11c
software.amazon.awssdk	elasticache	2.18.7		29ddbe53c325f075bfd613a814e2f0cfbd6b868a
software.amazon.awssdk	elasticache	2.18.8		083fa9f55f040140a7d58d86d6c32f7bd86460aa
software.amazon.awssdk	elasticache	2.18.9		6dc063b0d01f466fe6c70e7f739d11f35559e6fd
software.amazon.awssdk	elasticache	2.19.0		7c8493d9f57573b57ed9f98503870a7bfb9e57ef
software.amazon.awssdk	elasticache	2.19.1		27262556c24711d1c50f2708695a54d93e1b9f3f
software.amazon.awssdk	elasticache	2.19.10		bf173ed6108fed79c9d4f13447811a7ab05984c7
software.amazon.awssdk	elasticache	2.19.11		f9b9609a24497d933ca30c51069f750c7cc2aa6c
software.amazon.awssdk	elasticache	2.19.12		1c7f6db240f18c8d49b3a1d2626c68af0a300ad1
software.amazon.awssdk	elasticache	2.19.13		f1bb02ddaa79a222e75134efc8d1dc89abae7480
software.amazon.awssdk	elasticache	2.19.14		1b2d7bef9dbf8f941d678006e2af4fc89d28cbff
software.amazon.awssdk	elasticache	2.19.15		3ff514e3adc1d0143ba38a4747a93ee5361a566b
software.amazon.awssdk	elasticache	2.19.16		1fe3f04d697b68ad2b2fc423c0cd1d3e1db8ac0b
software.amazon.awssdk	elasticache	2.19.17		ad4c30564e1beb136ee86f984f554f5f0732f7ea
software.amazon.awssdk	elasticache	2.19.18		1f2fbbcf074c5c38ae54c5ed40ba4d3d8c38bdb5
software.amazon.awssdk	elasticache	2.19.19		acb5fe95573cf92759dfdd6c94b300bac5a6b0dd
