at.released.cassettes	cassettes-base-wasm-js	0.1-alpha01		N/A
org.opendaylight.mdsal.binding.model.ietf	rfc9644-ietf-ssh-server	14.0.4		9c3d844ad9cc4872fd22c207b4991eabfdb6e1c7
org.opendaylight.mdsal.binding.model.ietf	rfc9644-ietf-ssh-server	14.0.6		45b2e090513f1f05da69517c1a20b90c528c2a51
org.opendaylight.mdsal.binding.model.ietf	rfc9644-ietf-ssh-server	14.0.8		a318ce7f49675474e6ac63d77366823f8e9b8303
org.opendaylight.mdsal.binding.model.ietf	rfc9644-ietf-ssh-server	14.0.9		5dc44a3e3bdf602de526012c21089763c6024cbd
org.openehealth.ipf.commons	ipf-commons-ihe-fhir-stu3-audit	3.4-20170926		921953774a857c6cbd7763afddc6ee47bdda74ce
org.openehealth.ipf.commons	ipf-commons-ihe-fhir-stu3-audit	3.4-20171025		ffdefb71848767b284576f0113a7ee7aea0571e0
org.openehealth.ipf.commons	ipf-commons-ihe-fhir-stu3-audit	3.4.0		270fad8dabbb721c51a3319ee0ae26fdfd40857e
org.openehealth.ipf.commons	ipf-commons-ihe-fhir-stu3-audit	3.4.1		84a1e7d6a4e83197ace3f60ca89ee045d9dc799f
org.openehealth.ipf.commons	ipf-commons-ihe-fhir-stu3-audit	3.4.2		34eed57d5ddc39f499a6a8c189936f6f325b2895
org.openehealth.ipf.commons	ipf-commons-ihe-fhir-stu3-audit	3.4.3		74636b0994e5aea229c7f0648c17908160ba5aa8
org.openehealth.ipf.commons	ipf-commons-ihe-fhir-stu3-audit	3.5-20180302		d385f8b536b162a7da07bca528b1a57daa16753e
org.openehealth.ipf.commons	ipf-commons-ihe-fhir-stu3-audit	3.5.0		88b3d7798137e6a20c39057c69926fbe406af32f
org.openehealth.ipf.commons	ipf-commons-ihe-fhir-stu3-audit	3.5.1		587df70a9b882a2efcd4d6d3a383fc9e6aca5c9e
org.openehealth.ipf.commons	ipf-commons-ihe-fhir-stu3-audit	3.5.2		300b737889019bc5a024e17fe5fa13b800b09e1d
org.openehealth.ipf.commons	ipf-commons-ihe-fhir-stu3-audit	3.5.3		82d075fd3f30abb2233827f02f2a8f5c1437a671
org.openehealth.ipf.commons	ipf-commons-ihe-fhir-stu3-audit	3.5.4		a81c80d849d946fcf881554e8cb6f507e7598b29
org.openehealth.ipf.commons	ipf-commons-ihe-fhir-stu3-audit	3.6-20181019		3269283f35235fc81ee5fdccc96f12d36bb5041f
org.openehealth.ipf.commons	ipf-commons-ihe-fhir-stu3-audit	3.6-20181130		24c3927133e123c9445ccc415b3ffce4805cf62d
org.openehealth.ipf.commons	ipf-commons-ihe-fhir-stu3-audit	3.6-20190124		f805c8565e6138759dd64015c028d089cefda667
org.openehealth.ipf.commons	ipf-commons-ihe-fhir-stu3-audit	3.6.0		267fa2e06171517658aadf0101b5646c36179b32
org.openehealth.ipf.commons	ipf-commons-ihe-fhir-stu3-audit	3.6.1		002e38eb9f13a13dd10a5e899bbb4c0996dbf25a
org.openehealth.ipf.commons	ipf-commons-ihe-fhir-stu3-audit	3.6.2		b6f86d6bc294f1fd279a5150d4657c4b5e0e970a
org.openehealth.ipf.commons	ipf-commons-ihe-fhir-stu3-audit	3.6.3		64afd1ca629162f9dd480321b5b9c4480f4b6a79
org.openehealth.ipf.commons	ipf-commons-ihe-fhir-stu3-audit	3.6.4		35e420c113df52028ddd7f4ff1c2205736d83b32
org.openehealth.ipf.commons	ipf-commons-ihe-fhir-stu3-audit	3.6.5		a4540796f3e14a96ca434ac83fb42836be25e807
org.openehealth.ipf.commons	ipf-commons-ihe-fhir-stu3-audit	3.7-20200306		4494a5f58a67c5f021e9f52d4dbb501a28ab2e85
org.openehealth.ipf.commons	ipf-commons-ihe-fhir-stu3-audit	3.7.0		61d3029f086f15ceef293984c441d25b016c532c
org.openehealth.ipf.commons	ipf-commons-ihe-fhir-stu3-audit	3.7.1		134de021476c276a0213c7f1f37c84bd9c6f97bc
org.openehealth.ipf.commons	ipf-commons-ihe-fhir-stu3-audit	3.7.2		3776642b2ec2ff43f35ca97bce48ca6418851799
org.openehealth.ipf.commons	ipf-commons-ihe-fhir-stu3-audit	3.7.3		9a2687c91ab1134e5b7d4bdea157fe1dc296c871
org.openehealth.ipf.commons	ipf-commons-ihe-fhir-stu3-audit	3.7.4		6772c7e2ffc93f5158cee86292d55d69bab54c95
org.openehealth.ipf.commons	ipf-commons-ihe-fhir-stu3-audit	4.0-20200713		b83867ff9eca82273264b2f7d6fc80935a65b4c6
org.openehealth.ipf.commons	ipf-commons-ihe-fhir-stu3-audit	4.0.0		5cc0d005bf63cd567077e1cc1394b16259998fa6
org.openehealth.ipf.commons	ipf-commons-ihe-fhir-stu3-audit	4.0.1		d1a4fa159b2edebddb83f53c42b7f5958cc5f8a4
org.openehealth.ipf.commons	ipf-commons-ihe-fhir-stu3-audit	4.1.0		7c1f844e4ad1a3f2972f3a85ae48dd2d883d7f04
org.openehealth.ipf.commons	ipf-commons-ihe-fhir-stu3-audit	4.2.0		8d2936df9b782c8bbe9e46b559c0335f50c0ed7f
org.openehealth.ipf.commons	ipf-commons-ihe-fhir-stu3-audit	4.3.0		5f96b8e896281459b9624ab68a78434f6a6e5e8e
org.openehealth.ipf.commons	ipf-commons-ihe-fhir-stu3-audit	4.3.1		5f897f8e3662056a41b05d1cfea35abef8f38e7c
org.openehealth.ipf.commons	ipf-commons-ihe-fhir-stu3-audit	4.3.2		8e3865fc2ea48f782499eb90a14d4b5b69cf5cc9
org.openehealth.ipf.commons	ipf-commons-ihe-fhir-stu3-audit	4.4-rc1		02ed8ebf19d743ed70ec461efb8257f1f2c1f9b3
org.openehealth.ipf.commons	ipf-commons-ihe-fhir-stu3-audit	4.4.0		d45ee1f738688a7d8c5cfab051cbf7d36ec8c44d
org.openehealth.ipf.commons	ipf-commons-ihe-fhir-stu3-audit	4.5-rc1		a59b4e0998abebcca29eac2287d4e2b8cfea5b33
org.openehealth.ipf.commons	ipf-commons-ihe-fhir-stu3-audit	4.5.0		bf90902448dbeb38027b4c13050ed287bedad844
org.openehealth.ipf.commons	ipf-commons-ihe-fhir-stu3-audit	4.6.0		94d985e4b8c9fc708b4ba40eeab621edfb7decfe
org.openehealth.ipf.commons	ipf-commons-ihe-fhir-stu3-audit	4.6.1		c75571967fb2146ad4cb3fd5962f386b3e3ef61a
org.openehealth.ipf.commons	ipf-commons-ihe-fhir-stu3-audit	4.7.0		4d6f68a70ff6549c07f81c213ecfa6d7b9ab337d
org.openehealth.ipf.commons	ipf-commons-ihe-fhir-stu3-audit	4.8-m1		2c4e3265a2ef751629749b42409fd00b80f880d4
org.openehealth.ipf.commons	ipf-commons-ihe-fhir-stu3-audit	4.8-m2		c46b20154867bf87bc59b9bde29d1398914eef4f
org.openehealth.ipf.commons	ipf-commons-ihe-fhir-stu3-audit	4.8-m3		2ed44d632948d6d7370f69639c57dae25bebe2ff
org.openehealth.ipf.commons	ipf-commons-ihe-fhir-stu3-audit	4.8-m4		83c65e403da51d05704d0c0fda364270d81a7b4b
org.openehealth.ipf.commons	ipf-commons-ihe-fhir-stu3-audit	4.8-m5		256d5c23bbf0f54a6efac3632ed9733dd186a94c
org.openehealth.ipf.commons	ipf-commons-ihe-fhir-stu3-audit	4.8-m6		1ed816ade19735e741338cb226dbfcc40bfaf163
org.openehealth.ipf.commons	ipf-commons-ihe-fhir-stu3-audit	4.8-m7		b60ced435376db7abea6f7c04d1dc23577f322f4
org.openehealth.ipf.commons	ipf-commons-ihe-fhir-stu3-audit	4.8-m8		13a02ce0d3d3483aeef7a92c58f0c145d9fbdc07
org.openehealth.ipf.commons	ipf-commons-ihe-fhir-stu3-audit	4.8.0		0e2ebe4fd1cf3a5761c456fa96b93c95e3be5365
org.openehealth.ipf.commons	ipf-commons-ihe-fhir-stu3-audit	5.0-m1		bf217afd7bfadae2d8621d25f345164156f52515
org.openehealth.ipf.commons	ipf-commons-ihe-fhir-stu3-audit	5.0-m2		fb75fbc1d086ea63c3eea016a0bf0beb7405e254
org.openehealth.ipf.commons	ipf-commons-ihe-fhir-stu3-audit	5.0-m3		73f311055fa65e6e424be7e8f2149cc5e75ece76
org.openehealth.ipf.commons	ipf-commons-ihe-fhir-stu3-audit	5.0-rc1		844269da36ef233a27332dcb6193bee02a832b0a
org.openehealth.ipf.commons	ipf-commons-ihe-fhir-stu3-audit	5.0-rc2		eef28a3178077c732e58ab18683305fc12ae1802
org.openehealth.ipf.commons	ipf-commons-ihe-fhir-stu3-audit	5.0.0		9e9fc0e1e844919578dcaf864c0390254eb4ee18
org.openehealth.ipf.commons	ipf-commons-ihe-fhir-stu3-audit	5.1-20250314		3e896547ee410d00c6ac26bc9a4be13c0d1dfa35
org.openehealth.ipf.commons	ipf-commons-ihe-fhir-stu3-audit	5.1-20250424		31f7bca368fe7bfa464f98be33d5ff9f515cf851
org.ossreviewtoolkit.clients	fossid-webapp-client	1.0.0		8436caa3ef26e344206004ed5aa4361286bf3693
org.ossreviewtoolkit.clients	fossid-webapp-client	1.0.1		07a9ef594393810538c190239ba0fba27e910788
org.ossreviewtoolkit.clients	fossid-webapp-client	1.1.0		3df4a997ee02c0560aa246de477c942b022d76ff
org.ossreviewtoolkit.clients	fossid-webapp-client	10.0.0		9eed19086875373f3b76479d902bdd372b36ff8e
org.ossreviewtoolkit.clients	fossid-webapp-client	11.0.0		b0933cd338025415cf62795adfabdd323f904a49
org.ossreviewtoolkit.clients	fossid-webapp-client	12.0.0		519a737f16edceb5570d8fef1d92291daea807a1
org.ossreviewtoolkit.clients	fossid-webapp-client	13.0.0		5560ba1ddda7bca5c636f163d73b9e3063de9fee
org.ossreviewtoolkit.clients	fossid-webapp-client	14.0.0		2a446647f8f703970b62dd88fab11123607c1837
org.ossreviewtoolkit.clients	fossid-webapp-client	15.0.0		f5b568fb3a1b1f01994be0e9ea3c412ccc4602d8
org.ossreviewtoolkit.clients	fossid-webapp-client	15.1.0		1d27185be47b0cb8a6ecddbdc5dc1a6976661206
org.ossreviewtoolkit.clients	fossid-webapp-client	15.2.0		9e64e3e57d6a712a17057eeed04c353381a14fda
org.ossreviewtoolkit.clients	fossid-webapp-client	15.3.0		fcb7d5aab725145e47e3d3eedebdc1b81c662c4a
org.ossreviewtoolkit.clients	fossid-webapp-client	16.0.0		f9b8fc07e84e87801e56f8eec724fe2c27d733e1
org.ossreviewtoolkit.clients	fossid-webapp-client	17.0.0		5c8874e359b0613f1fa3a327605ea433aaa783d7
org.ossreviewtoolkit.clients	fossid-webapp-client	17.0.1		7e7e7bcd4eed52b0d637de568e00ee4d286c5706
org.ossreviewtoolkit.clients	fossid-webapp-client	17.1.0		c3169c03720f215de098a214eea7c8203f79de43
org.ossreviewtoolkit.clients	fossid-webapp-client	18.0.0		205f496166887c77943657ce49862caa25e1ea12
org.ossreviewtoolkit.clients	fossid-webapp-client	19.0.0		9677dac47a4798341cff59773e96a3971ae36210
org.ossreviewtoolkit.clients	fossid-webapp-client	19.1.0		5095adc9192dd4e3dbfa2f54761babc4fbbf5a49
org.ossreviewtoolkit.clients	fossid-webapp-client	2.0.0		1b15b612329dec3aa270069da23ba3ce30a33c63
org.ossreviewtoolkit.clients	fossid-webapp-client	20.0.0		7701a19b0dc197b80493ef9f46fa06ea8f37115a
org.ossreviewtoolkit.clients	fossid-webapp-client	20.1.0		7ba723a10583044695c59c70e8142039cca83d91
org.ossreviewtoolkit.clients	fossid-webapp-client	21.0.0		02d026e0a9d2501bdf164b5d694a9f25ac737b72
org.ossreviewtoolkit.clients	fossid-webapp-client	22.0.0		df3bca1b3257071e3b223f3dcc2253628f3a426b
org.ossreviewtoolkit.clients	fossid-webapp-client	22.1.0		25935138b5b45d72c974659627858c2df0486c96
org.ossreviewtoolkit.clients	fossid-webapp-client	22.2.0		73b71cea15d658bb57b2cd8d67eaeb060d441d26
org.ossreviewtoolkit.clients	fossid-webapp-client	22.3.0		c5c8bd92c51e6c7edfd893c4b8a44f2199996ca8
org.ossreviewtoolkit.clients	fossid-webapp-client	22.4.0		22ffd9255f23388115f215b2d0af662565cb70e4
org.ossreviewtoolkit.clients	fossid-webapp-client	22.5.0		f4aac4eb26676532662c88ee08311fcaf9c0e4cf
org.ossreviewtoolkit.clients	fossid-webapp-client	22.6.0		3df755b8c1a12054be2a2ca508076fa2d95e12c4
org.ossreviewtoolkit.clients	fossid-webapp-client	22.7.0		879173688b624301d8046bf317062b4d0db9a3a9
org.ossreviewtoolkit.clients	fossid-webapp-client	22.8.0		fa4c5fc9d037ccef29814b01221070915fca3207
org.ossreviewtoolkit.clients	fossid-webapp-client	23.0.0		cfc3fca2d63e62e32b34799eb7f523161a8b9a90
org.ossreviewtoolkit.clients	fossid-webapp-client	24.0.0		35b91f3976d4ec97a792891b9a1a414654030b9c
org.ossreviewtoolkit.clients	fossid-webapp-client	25.0.0		886ddd787e8f1164f5a035c184f3d0c109fd7d56
org.ossreviewtoolkit.clients	fossid-webapp-client	25.1.0		a043f15281604954e687c5667870f807f1d13205
org.ossreviewtoolkit.clients	fossid-webapp-client	26.0.0		b26b529835b2bebcf057a915554d93994f5361a2
org.ossreviewtoolkit.clients	fossid-webapp-client	27.0.0		803be63b68a4e6cda7d9d22e898d1f5395e0e030
org.ossreviewtoolkit.clients	fossid-webapp-client	28.0.0		eab99b3b87566f926eb3b1a3b6871ec8e59e9c4e
org.ossreviewtoolkit.clients	fossid-webapp-client	29.0.0		61b1ec228eae246a18d50018e72b962fd522c517
org.ossreviewtoolkit.clients	fossid-webapp-client	29.1.0		ef4a97982c61645f2f4d1c2ab60b29873169fca7
org.ossreviewtoolkit.clients	fossid-webapp-client	3.0.0		ff0419b9abad0ff4854a0c46a0fc90d1ad86467c
org.ossreviewtoolkit.clients	fossid-webapp-client	30.0.0		fe425f218cc1608f0f3712c381e4b9bbff541f74
org.ossreviewtoolkit.clients	fossid-webapp-client	31.0.0		23e8767636f19984c1c0b1f92b9a997cd6c8e63e
org.ossreviewtoolkit.clients	fossid-webapp-client	32.0.0		2a21882af875033aaaf732891dd46c45cc7e77f3
org.ossreviewtoolkit.clients	fossid-webapp-client	32.1.0		bd06113c3d9553b9db28dfbcf8e66fce7f58a4e9
org.ossreviewtoolkit.clients	fossid-webapp-client	33.0.0		cad4e72661ab8e9e49219235a9d746606cc8e500
org.ossreviewtoolkit.clients	fossid-webapp-client	33.1.0		1a6db84fe071559ffe7322ffe083bef6524705ad
org.ossreviewtoolkit.clients	fossid-webapp-client	34.0.0		13cb95846d29e93f29b210b14fca7908f826415f
org.ossreviewtoolkit.clients	fossid-webapp-client	35.0.0		11de946cb1dd6fb571c594998c2773c307cbe6ce
org.ossreviewtoolkit.clients	fossid-webapp-client	36.0.0		271645f3b26f8e1e76e0b5b8743181ceab295aa7
org.ossreviewtoolkit.clients	fossid-webapp-client	37.0.0		54bcd1c910a65cd05d5c73ebffd558371b34975b
org.ossreviewtoolkit.clients	fossid-webapp-client	38.0.0		dca7caca5cf7b33f22a003454b56f523e59b4d41
org.ossreviewtoolkit.clients	fossid-webapp-client	39.0.0		f9688b6744977c3408b2f1e0b4a49d21fd1ac0e5
org.ossreviewtoolkit.clients	fossid-webapp-client	4.0.0		841ba5f5c08f1def7c42a6d26e3a2eee556043e6
org.ossreviewtoolkit.clients	fossid-webapp-client	40.0.0		f3e659a20de7410246ed43c0b617e688a398e9e0
org.ossreviewtoolkit.clients	fossid-webapp-client	40.0.1		7ccb24eef2caacbf1f141060246998593e8cb8dd
org.ossreviewtoolkit.clients	fossid-webapp-client	41.0.0		ca3b443c4b576fadab3afd4b0869685dfee84c7c
org.ossreviewtoolkit.clients	fossid-webapp-client	42.0.0		5d5a171c7dd1958c0717f3c8e8cdbdf214bfac1f
org.ossreviewtoolkit.clients	fossid-webapp-client	42.1.0		0b60c2968ea0312b95c9bbc5de42d320c0a0a0ef
org.ossreviewtoolkit.clients	fossid-webapp-client	43.0.0		027cf1582b6f88dc05983eaa3a7819648fc33a81
org.ossreviewtoolkit.clients	fossid-webapp-client	43.0.1		be1d512eb266380585fd5a122eb54830f56e5c9e
org.ossreviewtoolkit.clients	fossid-webapp-client	43.0.2		94a7427a112390bd754fa028e445057907c193e1
org.ossreviewtoolkit.clients	fossid-webapp-client	44.0.0		b94c1cc65f000e89f9223deb51c693fac2e6ae15
org.ossreviewtoolkit.clients	fossid-webapp-client	45.0.0		0324f8bf1d369ee631bda03ed55f4d2374d4f5a2
org.ossreviewtoolkit.clients	fossid-webapp-client	46.0.0		c524cc964e0cae1ff4b1224cad8c16c2680c2d07
org.ossreviewtoolkit.clients	fossid-webapp-client	47.0.0		94716bfb62785634582281b25f754c775aa3cc47
org.ossreviewtoolkit.clients	fossid-webapp-client	48.0.0		cf6db66202f8c69ea8e089db1f3d72e05c097b36
org.ossreviewtoolkit.clients	fossid-webapp-client	49.0.0		f3baae421be44d694a4a81ec789de8de3eb8c080
org.ossreviewtoolkit.clients	fossid-webapp-client	5.0.0		2b8e2203a8426a906814b1c038aba810b1934aef
org.ossreviewtoolkit.clients	fossid-webapp-client	5.1.0		c1e96283f61c89041315399f636193b140df2a49
org.ossreviewtoolkit.clients	fossid-webapp-client	50.0.0		75be7674ace56af9e83b5ba2fca414a09d2a8704
org.ossreviewtoolkit.clients	fossid-webapp-client	51.0.0		b845eeb7cf98f300abc29682579e3d31975df757
org.ossreviewtoolkit.clients	fossid-webapp-client	51.1.0		095b38b1610a6fa65a2a7dd61e764ee4bd12f6ef
org.ossreviewtoolkit.clients	fossid-webapp-client	52.0.0		67cf7eb8e497cfd077c6b3581b06945f5234821d
org.ossreviewtoolkit.clients	fossid-webapp-client	52.0.1		3ce601a31c34ced43f664022d4ec1095dac4fd8a
org.ossreviewtoolkit.clients	fossid-webapp-client	52.1.0		92674d9afca16eb903adc47b75686b01551a4459
org.ossreviewtoolkit.clients	fossid-webapp-client	53.0.0		a0529028b46a15f1455eb9a0522720a4bf86cf15
org.ossreviewtoolkit.clients	fossid-webapp-client	54.0.0		6a6b3b95e90a8ffa93239a887d9e5fdd82b374c6
org.ossreviewtoolkit.clients	fossid-webapp-client	55.0.0		33427746360938ad6c51c3fbe4d9f0a1009f39bd
org.ossreviewtoolkit.clients	fossid-webapp-client	55.1.0		4a62e11aeb6c8ce1a0433f8e5112d60c19c72a81
org.ossreviewtoolkit.clients	fossid-webapp-client	55.2.0		240571947b4b151b32f832e7ceca83da43388406
org.ossreviewtoolkit.clients	fossid-webapp-client	55.3.0		d37c53ede74b455e21c2f6e5924993cad18dc82c
org.ossreviewtoolkit.clients	fossid-webapp-client	56.0.0		243c715f135ebac80cf046f84d9691c922bf94c2
org.ossreviewtoolkit.clients	fossid-webapp-client	56.1.0		2090ee46a819971738b567613a54034947405a89
org.ossreviewtoolkit.clients	fossid-webapp-client	57.0.0		6ad7a4a820bd4fe3d04e177c40b350025ea2fbf0
org.ossreviewtoolkit.clients	fossid-webapp-client	6.0.0		51e621972d121dee6487a3390de7cffdcb6497d5
org.ossreviewtoolkit.clients	fossid-webapp-client	6.1.0		19c70a900d8c0a847c7beff6fddb6abfaa9192dc
org.ossreviewtoolkit.clients	fossid-webapp-client	6.1.1		405c2e304106b253653c7ed49e97e277b1750da4
org.ossreviewtoolkit.clients	fossid-webapp-client	7.0.0		6fae6c112002825b529be5199aca653b6c4756a4
org.ossreviewtoolkit.clients	fossid-webapp-client	7.1.0		790137b746307adfbda9fabe36fcd295d0ec9e0c
org.ossreviewtoolkit.clients	fossid-webapp-client	8.0.0		912d4beedcb6b54bfc109f9a15a6c66094071fed
org.ossreviewtoolkit.clients	fossid-webapp-client	9.0.0		3a759154852e4335600d6d1a4f06c0e485d81e6b
org.ton	ton-kotlin-adnl-tvosx64	0.3.0		N/A
org.ton	ton-kotlin-adnl-tvosx64	0.3.0	metadata	4c44dafd532f76ddd8e7cec769e71f078de6c8ce
org.ton	ton-kotlin-adnl-tvosx64	0.3.1		N/A
org.ton	ton-kotlin-adnl-tvosx64	0.3.1	metadata	d89dd82bf80fb349e9af06fbed36b46b64a59d00
org.ton	ton-kotlin-adnl-tvosx64	0.4.2		N/A
org.ton	ton-kotlin-adnl-tvosx64	0.4.2	metadata	de2c3d6cbacfa8232c95b758c9f07705766db611
org.ton	ton-kotlin-adnl-tvosx64	0.4.3		N/A
org.ton	ton-kotlin-adnl-tvosx64	0.4.3	metadata	4cc2ca8b60cd0f00df2299c6ada3bdfc2e6caca2
org.typelevel	cats-effect_sjs1.0-RC2_2.12	2.1.0		b0bc8e031841b86c48b0be0671dd595eea224101
org.typelevel	cats-effect_sjs1.0-RC2_2.12	2.1.1		63a569b36eaa4a25763e798439cc86ba56aa813c
org.webjars.npm	github-com-angular-ui-bootstrap	0.14.3		304a718d9aa11fc0442b3a96573e54f7e93eeaa3
org.webjars.npm	github-com-angular-ui-bootstrap	1.3.2		c4ea8e0f931356412973fe7ee2ad129324063d70
org.webjars.npm	github-com-angular-ui-bootstrap	2.1.3		171e6d5c2f19339cc41357e99cee30a1cfe39bc3
org.webjars.npm	github-com-angular-ui-bootstrap	2.3.1		63c6d3a39493b8f1c685464b00b6507d9b129fc3
org.webjars.npm	github-com-angular-ui-bootstrap	2.4.0		4be18949e8f4279d91aab8d16dfc7082d955e6d0
org.webjars.npm	intersection-observer	0.12.2		2c2f01f9e57c33c3ab2f3d19a761f1c970bcd87d
org.webjars.npm	intersection-observer	0.4.2		f3da792cc1c8ba5e719aebe13e269a94aa83ba21
pro.redsoft.iframework	iframework-build-tools	0.3		75bf453b523b0d6a06aecc58547b144484807542
pro.redsoft.iframework	iframework-build-tools	0.4.0		0f76694c5802db600d78b72b2f8b826f8d2ad80e
pro.redsoft.iframework	iframework-build-tools	0.4.1		bd17fcd7bb4bf714a9e2f8f5a910c1313f90dc62
tv.mycujoo.mls	ima	1.0.0-alpha02		N/A
tv.mycujoo.mls	ima	1.0.0-alpha03		N/A
tv.mycujoo.mls	ima	1.3.0-alpha01		N/A
tv.mycujoo.mls	ima	1.3.0-alpha02		N/A
tv.mycujoo.mls	ima	1.4.0-alpha01		N/A
tv.mycujoo.mls	ima	1.4.0-alpha02		N/A
tv.mycujoo.mls	ima	1.4.0-alpha03		N/A
tv.mycujoo.mls	ima	1.4.0-alpha04		N/A
tv.mycujoo.mls	ima	1.4.0-alpha08		N/A
tv.mycujoo.mls	ima	1.4.0-alpha10		N/A
tv.mycujoo.mls	ima	1.4.0-alpha13		N/A
tv.mycujoo.mls	ima	1.4.0-alpha14		N/A
tv.mycujoo.mls	ima	1.4.0-alpha15		N/A
tv.mycujoo.mls	ima	1.4.0-alpha16		N/A
tv.mycujoo.mls	ima	1.4.0-alpha17		N/A
tv.mycujoo.mls	ima	1.4.0-alpha18		N/A
tv.mycujoo.mls	ima	1.4.0-alpha19		N/A
tv.mycujoo.mls	ima	1.4.0-alpha20		N/A
tv.mycujoo.mls	ima	1.4.0-alpha21		N/A
tv.mycujoo.mls	ima	1.4.0-alpha22		N/A
tv.mycujoo.mls	ima	1.4.0-alpha23		N/A
tv.mycujoo.mls	ima	1.4.0-alpha24		N/A
tv.mycujoo.mls	ima	1.4.0-alpha25		N/A
tv.mycujoo.mls	ima	1.4.0-alpha27		N/A
tv.mycujoo.mls	ima	1.4.0-alpha28		N/A
tv.mycujoo.mls	ima	1.4.0-alpha29		N/A
tv.mycujoo.mls	ima	1.4.0-alpha30		N/A
tv.mycujoo.mls	ima	1.4.0-alpha32		N/A
tv.mycujoo.mls	ima	1.4.0-alpha36		N/A
tv.mycujoo.mls	ima	1.4.0-alpha37		N/A
tv.mycujoo.mls	ima	1.4.0-alpha38		N/A
tv.mycujoo.mls	ima	1.4.0-alpha39		N/A
tv.mycujoo.mls	ima	1.4.0-alpha40		N/A
tv.mycujoo.mls	ima	1.4.0-alpha41		N/A
tv.mycujoo.mls	ima	1.4.0-alpha42		N/A
tv.mycujoo.mls	ima	1.4.0-alpha43		N/A
tv.mycujoo.mls	ima	1.4.0-alpha44		N/A
tv.mycujoo.mls	ima	1.4.0-alpha45		N/A
tv.mycujoo.mls	ima	1.4.0-alpha46		N/A
tv.mycujoo.mls	ima	1.4.0-alpha48		N/A
tv.mycujoo.mls	ima	1.4.0-alpha49		N/A
tv.mycujoo.mls	ima	1.4.0-alpha50		N/A
tv.mycujoo.mls	ima	1.4.0-alpha51		N/A
tv.mycujoo.mls	ima	1.4.0-alpha52		N/A
tv.mycujoo.mls	ima	1.4.0-alpha54		N/A
tv.mycujoo.mls	ima	1.4.0-alpha55		N/A
tv.mycujoo.mls	ima	1.4.0-alpha56		N/A
tv.mycujoo.mls	ima	1.4.0-alpha57		N/A
tv.mycujoo.mls	ima	1.4.0-alpha58		N/A
tv.mycujoo.mls	ima	1.4.0-alpha59		N/A
tv.mycujoo.mls	ima	1.4.0-alpha60		N/A
tv.mycujoo.mls	ima	1.4.0-alpha61		N/A
tv.mycujoo.mls	ima	1.4.1		N/A
tv.mycujoo.mls	ima	1.4.12		N/A
tv.mycujoo.mls	ima	1.4.14		N/A
tv.mycujoo.mls	ima	1.4.2		N/A
tv.mycujoo.mls	ima	1.4.29		N/A
tv.mycujoo.mls	ima	1.4.3		N/A
tv.mycujoo.mls	ima	1.4.35		N/A
tv.mycujoo.mls	ima	1.4.37		N/A
tv.mycujoo.mls	ima	1.4.4		N/A
tv.mycujoo.mls	ima	1.4.4-patch01		N/A
tv.mycujoo.mls	ima	1.4.5		N/A
tv.mycujoo.mls	ima	1.4.6		N/A
tv.mycujoo.mls	ima	1.4.7		N/A
tv.mycujoo.mls	ima	1.4.8		N/A
tv.mycujoo.mls	ima	1.4.9		N/A
xyz.opcal.cloud	opcal-cloud-commons-logback	0.1.0		63dda6512d2d5cc9c591c90964967f47a0ae4fdf
xyz.opcal.cloud	opcal-cloud-commons-logback	0.2.3.1		226cf1f7bb2df4083de66ef67d720ad47bbfd1f4
xyz.opcal.cloud	opcal-cloud-commons-logback	0.2.3.2		89b16de89821cdb434561db49a98eb482b6c80c1
xyz.opcal.cloud	opcal-cloud-commons-logback	0.2.3.3		77184c7ac4783a86a3f37a6b57f246a6aa237929
xyz.opcal.cloud	opcal-cloud-commons-logback	0.2.4.1		cbf0737cadd92e97d3d866d1ae5637b73380d5f6
xyz.opcal.cloud	opcal-cloud-commons-logback	0.2.4.2		72fe65b510cdc63db80562299d58f9d5c2ae0d3e
xyz.opcal.cloud	opcal-cloud-commons-logback	0.2.5.1		abf5fab1b71bda80a343f8e306bb1ab2e4f40c4a
xyz.opcal.cloud	opcal-cloud-commons-logback	0.2.5.10		661957b850d266d085bb9554fe2aea8dd074ffcd
xyz.opcal.cloud	opcal-cloud-commons-logback	0.2.5.2		d7a757b31b354401f6223bdfde8b26d93f0af716
xyz.opcal.cloud	opcal-cloud-commons-logback	0.2.5.4		8bf3ad7df187aa04e1bb729c88261e5b5913f2ad
xyz.opcal.cloud	opcal-cloud-commons-logback	0.2.5.5		6ea15c24f843092d7ae2e46fb2caf9985b01f702
xyz.opcal.cloud	opcal-cloud-commons-logback	0.2.5.6		feb0a9a7475325941ec2f183ba59e546f94069e5
xyz.opcal.cloud	opcal-cloud-commons-logback	0.2.5.7		0421fb0b93524c94f5568de9ab75ce05b788c395
xyz.opcal.cloud	opcal-cloud-commons-logback	0.2.5.8		234d613570d8200509930a564796110f0601c22b
xyz.opcal.cloud	opcal-cloud-commons-logback	0.2.5.9		9554a508b496d703f691cb1bc10a4c176c66e455
xyz.opcal.cloud	opcal-cloud-commons-logback	0.2.6.1		cd60662b7cb9fb46189ebe5dc66d92856b1e42ce
xyz.opcal.cloud	opcal-cloud-commons-logback	0.2.6.10		0ba7288bc3c627f2a4ea43a66e4cdc096087b120
