ant	optional	1.5.4		2675db04b6c07b93e4b7f620131acef398015cf2
com.amazonaws	aws-java-sdk-cloudsearch	1.11.881		41bcd970a8b57cc2568811b421e1632d930704be
com.amazonaws	aws-java-sdk-cloudsearch	1.11.882		c0a75cb31ce5275b299f0bfcc61bb3e4f0c83d36
com.amazonaws	aws-java-sdk-cloudsearch	1.11.883		322f6c25de6e1ada6409376b2d9ce8b9eaacfa4f
com.amazonaws	aws-java-sdk-cloudsearch	1.11.884		35a9afd25a07261e92b2730b42cda5cafe047a0f
com.amazonaws	aws-java-sdk-cloudsearch	1.11.885		8085616e249ce7a4932b31d21a2139d997e69f2e
com.amazonaws	aws-java-sdk-cloudsearch	1.11.886		1069424ddbf470efdb65b1c0979e480729a793be
com.amazonaws	aws-java-sdk-cloudsearch	1.11.887		6e0790cd1e85f9767fe1157d0c33be847198677c
com.amazonaws	aws-java-sdk-cloudsearch	1.11.888		e10fcb0fbdd8f96ddf92b3b1ff2fc6c15ec1eaa5
com.amazonaws	aws-java-sdk-cloudsearch	1.11.889		2ac9a31c4418ae6446277f299ec1767a5afc87f3
com.amazonaws	aws-java-sdk-cloudsearch	1.11.89		0ee3175204a06ed300763dc2e2eb87ff7766f1ef
com.amazonaws	aws-java-sdk-cloudsearch	1.11.890		ff3ca00e0e6035420481845f84abc924391ae48a
com.amazonaws	aws-java-sdk-cloudsearch	1.11.891		708b46d831b0dedb45bbb63ded75b16a9a596c2c
com.amazonaws	aws-java-sdk-cloudsearch	1.11.892		64e5fb2ec49721a60a617be6f614005042b5119e
com.amazonaws	aws-java-sdk-cloudsearch	1.11.893		67cc71675a9a4779689e8b72ce94a4d82d03b35c
com.amazonaws	aws-java-sdk-cloudsearch	1.11.894		257b53999f2c6015f03d7ab7570655cfbc718ee7
com.amazonaws	aws-java-sdk-cloudsearch	1.11.895		da633d684c27186c91f0f8b720a736475b19dd92
com.amazonaws	aws-java-sdk-cloudsearch	1.11.896		98eeb2b11ff0b86f9f373e2af9ae8aa8fd082cad
com.amazonaws	aws-java-sdk-cloudsearch	1.11.897		0f935609f861572a8816f0783c7d86ec9ffaf66c
com.amazonaws	aws-java-sdk-cloudsearch	1.11.898		ad6847023873904d25d1e22809d1a919d5969508
com.amazonaws	aws-java-sdk-cloudsearch	1.11.899		7f7e3ab40a0dd214bf4a1694d518671e30c53304
com.amazonaws	aws-java-sdk-cloudsearch	1.11.9		2bc1b61acdbc9f753a884e32a0a1fa4da75b7846
com.amazonaws	aws-java-sdk-cloudsearch	1.11.90		69589480873198926dc174a0424afd63a094fe4d
com.amazonaws	aws-java-sdk-cloudsearch	1.11.900		0112f603ced8efabeb8199c1c978b8a8a6ccdea9
com.amazonaws	aws-java-sdk-cloudsearch	1.11.901		495e727b0c4e5173f3922bfc6dd1270de4b4d5e6
com.amazonaws	aws-java-sdk-cloudsearch	1.11.902		27981d3b15e034e743d6fed7eb8d2dadbc4458d2
com.amazonaws	aws-java-sdk-cloudsearch	1.11.903		89a42ea435f3880f00964c2b86e1d5ed591629f8
com.amazonaws	aws-java-sdk-cloudsearch	1.11.904		7bbe5c4d4fa4fa273c0b93bf5716bbf5b484deeb
com.amazonaws	aws-java-sdk-cloudsearch	1.11.905		626c7afedb2d974ad76a8ac3da9554363a5c4b6e
com.amazonaws	aws-java-sdk-cloudsearch	1.11.906		60133e3432df343ea81e9dbd50fe036a70d7757b
com.amazonaws	aws-java-sdk-cloudsearch	1.11.907		c973eb1312fc81218ec949cca40b4735bc72ae56
com.amazonaws	aws-java-sdk-cloudsearch	1.11.908		f62de188e5faf0d892d058ec1a3f7f8d036a3afb
com.amazonaws	aws-java-sdk-cloudsearch	1.11.909		222b69afb5a203fe8ca49ae5ffb4dfb4f679f169
com.amazonaws	aws-java-sdk-cloudsearch	1.11.91		e44bec0850d8d5f1e40281f408a479544d9d72e0
com.amazonaws	aws-java-sdk-cloudsearch	1.11.910		2a4b28b6a80a5f9d8d3a864e696fa273dd5e93d5
com.amazonaws	aws-java-sdk-cloudsearch	1.11.911		2451a2dc30afc5cbe6b499a877434a10073e8c5f
com.amazonaws	aws-java-sdk-cloudsearch	1.11.912		d58ed02dd38f1a155af71cb298163594426967bf
com.amazonaws	aws-java-sdk-cloudsearch	1.11.913		2a60ca2509057e95d2320e97e93dbd5d4f4c5456
com.amazonaws	aws-java-sdk-cloudsearch	1.11.914		648d7e0f9d31d9d84a7898818e1dd42146e13313
com.amazonaws	aws-java-sdk-cloudsearch	1.11.915		1e729fa6c4ec4a54131eb2c071ccb3e9ab6cf70d
com.amazonaws	aws-java-sdk-cloudsearch	1.11.916		83c5284dd20a369dbff2b49b9a4d897332d4ec26
com.amazonaws	aws-java-sdk-cloudsearch	1.11.917		14dac59401f98ed9c74cb60a13c237823a975e5d
com.amazonaws	aws-java-sdk-cloudsearch	1.11.918		17b30b42cc4c2fe76b14944cfb1781250e8869ac
com.amazonaws	aws-java-sdk-cloudsearch	1.11.919		6e0124f58f008da4d17063b3e3daba77d5496576
com.amazonaws	aws-java-sdk-cloudsearch	1.11.92		8623234a33a2bce7bfacdddd6fc7bdcbbf5504cc
com.amazonaws	aws-java-sdk-cloudsearch	1.11.920		a38cdb28e62e9f9ba5e6a76634565a90d7f585fb
com.amazonaws	aws-java-sdk-cloudsearch	1.11.921		96717b27573c9c9a04ea8ef8096582afe06e0fb8
com.amazonaws	aws-java-sdk-cloudsearch	1.11.922		8dcb4d9036b9a9a2948a70020da0df8d6dba83d7
com.amazonaws	aws-java-sdk-cloudsearch	1.11.923		0c9cad0391c29c42c606aa8ef17ff991d9f4d605
com.amazonaws	aws-java-sdk-cloudsearch	1.11.924		3dd7cb732645105408bb10a64356eddc3078cb38
com.amazonaws	aws-java-sdk-cloudsearch	1.11.925		e338d44fecb9fb323b63d034f76842a4e1f6f88f
com.amazonaws	aws-java-sdk-cloudsearch	1.11.926		10bdd423c88898217abc4f77ca521634c6671573
com.amazonaws	aws-java-sdk-cloudsearch	1.11.927		cd82340c9e13760eb0a74e92e0a0b30510a9f38a
com.amazonaws	aws-java-sdk-cloudsearch	1.11.928		1a7de7306982f050aed9219d7b15120284931836
com.amazonaws	aws-java-sdk-cloudsearch	1.11.929		478d84f76f95c45fa0e1a6ba55aacd3fcc100899
com.amazonaws	aws-java-sdk-cloudsearch	1.11.93		6dfaa463c81bb04d0b9f0275139db7e5743e85ae
com.amazonaws	aws-java-sdk-cloudsearch	1.11.930		5114f2298c5d2cb43e44d4bf6fcbc3c220b074e1
com.amazonaws	aws-java-sdk-cloudsearch	1.11.931		f2e6df16b55cd5d4f01f5b42fd8b22bb96608dfd
com.amazonaws	aws-java-sdk-cloudsearch	1.11.932		9de5b25c5399002d92dd2c2d60c3929952b1b0b9
com.amazonaws	aws-java-sdk-cloudsearch	1.11.933		b203eabd39a3db81c451d4ee6a37ff6ea7316689
com.amazonaws	aws-java-sdk-cloudsearch	1.11.934		a1700c8919fc5f3d36afb06188235a05a53afb24
com.amazonaws	aws-java-sdk-cloudsearch	1.11.935		be4b6405b8487c944872245cfd5f2c2e96bbf39e
com.amazonaws	aws-java-sdk-cloudsearch	1.11.936		b54453db96b9829410da400abdbc4cf9485823e9
com.amazonaws	aws-java-sdk-cloudsearch	1.11.937		b0ecda88a3e481a5d33146bb605005dd3b8668a5
com.amazonaws	aws-java-sdk-cloudsearch	1.11.938		3df304ec6dc184c6793db87886806cb62bfc3e8e
com.amazonaws	aws-java-sdk-cloudsearch	1.11.939		035d31df0faabb9106745947d92ddfbafc037890
com.amazonaws	aws-java-sdk-cloudsearch	1.11.94		500f675eac9ee28bd8643c740e16894bd3ce203d
com.amazonaws	aws-java-sdk-cloudsearch	1.11.940		64e380148246502fd59c4d88f3dda3031acfa537
com.amazonaws	aws-java-sdk-cloudsearch	1.11.941		85c0d89b2b3da823dc43a5434e6f690eefb9ae12
com.amazonaws	aws-java-sdk-cloudsearch	1.11.942		037b0cbf41ff9f3c5e41e9f52f9d9750b0c5205c
com.amazonaws	aws-java-sdk-cloudsearch	1.11.943		9e380dc8848666df22953d9e4608efdbb8d18c5a
com.amazonaws	aws-java-sdk-cloudsearch	1.11.944		daceff4860d28bc36a6c992ee6a67f8c74a8ecf2
com.amazonaws	aws-java-sdk-cloudsearch	1.11.945		5c4685518092220a27dd55ee6b9f0ac2eba2dc6e
com.amazonaws	aws-java-sdk-cloudsearch	1.11.946		d49dad1c4dbecdc29aff93f732c0fe21b3e67b8d
com.amazonaws	aws-java-sdk-cloudsearch	1.11.947		9679a951a77447e155fb281f387b8164c52d5060
com.amazonaws	aws-java-sdk-cloudsearch	1.11.948		c62c921a42897f7d3bec9bcc23f9c2b2afd89bd9
com.amazonaws	aws-java-sdk-cloudsearch	1.11.949		2355a83e124f092e596006b74c3423de94a99c38
com.amazonaws	aws-java-sdk-cloudsearch	1.11.95		7e991abc7e36d783579842022fc4cbd316e47bca
com.amazonaws	aws-java-sdk-cloudsearch	1.11.950		6107095afca7126ca571cee30eccd52ab677e7b8
com.amazonaws	aws-java-sdk-cloudsearch	1.11.951		ff0738946ec7ebc1eaabfadea8633c9c44ba0663
com.amazonaws	aws-java-sdk-cloudsearch	1.11.952		155a603128078682485782473bd0fcc784441ae9
com.amazonaws	aws-java-sdk-cloudsearch	1.11.953		8576d326aafbe2947cb5a578b22ef1ece1f3f0a5
com.amazonaws	aws-java-sdk-cloudsearch	1.11.954		ff0ad2d4a265972917510201b266bb0b7912310f
com.amazonaws	aws-java-sdk-cloudsearch	1.11.955		299206ec5ca921f392d5ff8633a5acf3253a2a16
com.amazonaws	aws-java-sdk-cloudsearch	1.11.956		2df36bf87ec17e5b82f9a57bb377647958c65c47
com.amazonaws	aws-java-sdk-cloudsearch	1.11.957		602976b53d93999d8c5ed044f6816310315b57cb
com.amazonaws	aws-java-sdk-cloudsearch	1.11.958		3016b3734e1665567f8b782f5e0aa5c12e6036ae
com.amazonaws	aws-java-sdk-cloudsearch	1.11.959		545329dd4cb1c5a234a56ca8360ca5483524ed36
com.amazonaws	aws-java-sdk-cloudsearch	1.11.96		b0ac120c8193a9f099f63b44fe3f550c540146a5
com.amazonaws	aws-java-sdk-cloudsearch	1.11.960		acda6e02d7e8db54cecab2a0224896e270d01d85
com.amazonaws	aws-java-sdk-cloudsearch	1.11.961		06f72d297b6dde104258f530d6f55668d973b25f
com.amazonaws	aws-java-sdk-cloudsearch	1.11.962		ea8cdf8d47449fc083a19bcbbab8edc9c1b73977
com.amazonaws	aws-java-sdk-cloudsearch	1.11.963		38b2580d4aee5b826fc01f4fd7c0e01aa912c055
com.amazonaws	aws-java-sdk-cloudsearch	1.11.964		a5d8d88f10adae3decd462d058502953c4a9d0fe
com.amazonaws	aws-java-sdk-cloudsearch	1.11.965		5a2e4dce46fb0826a12e8347e4abb3f8bed108d5
com.amazonaws	aws-java-sdk-cloudsearch	1.11.966		e9dcfd690f254c344ae081ac4ae2c1db75154bc0
com.amazonaws	aws-java-sdk-cloudsearch	1.11.967		86a9080f2bcc8f6d7a78e37347607e19377205a1
com.amazonaws	aws-java-sdk-cloudsearch	1.11.968		e0c37cffba323cde27f7f9c00c82ca8da20669b7
com.amazonaws	aws-java-sdk-cloudsearch	1.11.969		7990232318c94a86f9613731db77c75badc0c655
com.amazonaws	aws-java-sdk-cloudsearch	1.11.97		a556bcf5b428538a02edfd5e00f10ccfa0359ce7
com.amazonaws	aws-java-sdk-cloudsearch	1.11.970		3dfaa95c0bb43bbacd1aa50431c862187e2c841a
com.amazonaws	aws-java-sdk-cloudsearch	1.11.971		12e4f974270f01452ecda8ed718a4b9103e1ad93
com.amazonaws	aws-java-sdk-cloudsearch	1.11.972		05fe75e0ab184d443204662d4578fb32705acd26
com.amazonaws	aws-java-sdk-cloudsearch	1.11.973		865fd01a220243e31105f5e22958955ce64ed005
com.amazonaws	aws-java-sdk-cloudsearch	1.11.974		e10acad5f81231a0d9713aa6356f33c2f43dcb53
com.amazonaws	aws-java-sdk-cloudsearch	1.11.975		40a1c1dc483c74dcf4c225c0050116db7641f9cd
com.amazonaws	aws-java-sdk-cloudsearch	1.11.976		7c443b7c66304221a7c3cfb3a925dbc67f1d18eb
com.amazonaws	aws-java-sdk-cloudsearch	1.11.977		4d04e2c70b3bf93b9a3a3eb1578acc32fb6460aa
com.amazonaws	aws-java-sdk-cloudsearch	1.11.978		1c42dcfef997f35f9b30ad58f1378a47c8a8b69e
com.amazonaws	aws-java-sdk-cloudsearch	1.11.979		bb7d881172825887e6add88603d67810b8b6ba19
com.amazonaws	aws-java-sdk-cloudsearch	1.11.98		3ac5681e2a35f78ebde2cce97a8d3964a11fa54a
com.amazonaws	aws-java-sdk-cloudsearch	1.11.980		8a54cf0d2a443306908ca0b53983419e0112be67
com.amazonaws	aws-java-sdk-cloudsearch	1.11.981		6b5a99c6c4c4ad4590a59908b790790f71751832
com.amazonaws	aws-java-sdk-cloudsearch	1.11.982		d2022c9336467e81eb0f359ad016218fa1ba07fe
com.amazonaws	aws-java-sdk-cloudsearch	1.11.983		bccc98194f98dc29d51489726f835b48e4bd71f6
com.amazonaws	aws-java-sdk-cloudsearch	1.11.984		8a584d35bb0bfb46185902c7048578f7710d3cf1
com.amazonaws	aws-java-sdk-cloudsearch	1.11.985		3b5ed4ac7b67e2194679002269695a67ea6af3c3
com.amazonaws	aws-java-sdk-cloudsearch	1.11.986		ce39fbdc31e3d29a4c142e83fa6a795c617d9b56
com.amazonaws	aws-java-sdk-cloudsearch	1.11.987		32409a7c2456cdca5de8f3fd4d6e2a6aeb93367c
com.amazonaws	aws-java-sdk-cloudsearch	1.11.988		6de3f79df82f77aeeb50703524e0903b416f5958
com.amazonaws	aws-java-sdk-cloudsearch	1.11.989		5d30b669b1bb89a36e3dd5de212f882ee394529f
com.amazonaws	aws-java-sdk-cloudsearch	1.11.99		b07cc774212c3867bb006a8e84e0ddd4393eaf40
com.amazonaws	aws-java-sdk-cloudsearch	1.11.990		af164b78760311da60360e241ef7460e6c2c4a5e
com.amazonaws	aws-java-sdk-cloudsearch	1.11.991		afbd8a7bc247101706277f124dbd37edca46be78
com.amazonaws	aws-java-sdk-cloudsearch	1.11.992		26408b171bb53db1ae57aa1d2c75c1c40d59da32
com.amazonaws	aws-java-sdk-cloudsearch	1.11.993		0dcefe82e415347cf4b4a9a42968b356f19d628e
com.amazonaws	aws-java-sdk-cloudsearch	1.11.994		79a3d37c802322b513a7039a8bf07a4fe90316fb
com.amazonaws	aws-java-sdk-cloudsearch	1.11.995		b2acad0a1d2362fc681934c035ce43f2b99bace9
com.amazonaws	aws-java-sdk-cloudsearch	1.11.996		471753db411a63ae16aa41461257a8358622d1f5
com.amazonaws	aws-java-sdk-cloudsearch	1.11.997		8b8e1bbe5673f3dcd7b37c59dafe7c8a54bd6fe0
com.amazonaws	aws-java-sdk-cloudsearch	1.11.998		567477da489753c2f159ac060fc76044df6c6fb5
com.amazonaws	aws-java-sdk-cloudsearch	1.11.999		ea19fac7d817eeaecbf144badae4f77f0ca66174
com.amazonaws	aws-java-sdk-cloudsearch	1.12.1		2a7a843f09b13c14a3c3c5663ecb762a03d99b64
com.amazonaws	aws-java-sdk-cloudsearch	1.12.10		a0f868b3a789d3621a8fbbc4e9f4da10984b430f
com.amazonaws	aws-java-sdk-cloudsearch	1.12.100		0f88a97d465f8b23e0db70fcde97febf93e66d50
com.amazonaws	aws-java-sdk-cloudsearch	1.12.101		8946434b760c6fd2de3a4b7c789e2ca7c4ea90ee
com.amazonaws	aws-java-sdk-cloudsearch	1.12.102		20cef54cc9a264ffe400e1bd64fb81b2d95c978d
com.amazonaws	aws-java-sdk-cloudsearch	1.12.103		afde07ae92d91dae052bd18204d5192633aa6d58
com.amazonaws	aws-java-sdk-cloudsearch	1.12.104		9c29c59e53d4718448459a7c1c215b90f2beae33
com.amazonaws	aws-java-sdk-cloudsearch	1.12.105		2032991e3cd155bc7d6648a43adb9217179bdfc1
com.amazonaws	aws-java-sdk-cloudsearch	1.12.106		20b7fadac63bad90fd38c754c1e61b408d7da694
com.amazonaws	aws-java-sdk-cloudsearch	1.12.107		df962ec35454eb13f1068406becc554048d42592
com.amazonaws	aws-java-sdk-cloudsearch	1.12.108		077a243354cb4acd42792bd1e0864eb95220a0f3
com.amazonaws	aws-java-sdk-cloudsearch	1.12.109		4cb2674aa3e7e37872968f2d9b7c753f2180887a
com.amazonaws	aws-java-sdk-cloudsearch	1.12.11		4cd664000bc4a1b5d6e2fe6f62e84ff8a9824582
com.amazonaws	aws-java-sdk-cloudsearch	1.12.110		72889b27bd19068d3cb6f4538795c33294a08227
com.amazonaws	aws-java-sdk-cloudsearch	1.12.111		a8d002ffccd2acc87d4953e5604da33f86afab93
com.amazonaws	aws-java-sdk-cloudsearch	1.12.112		d62626b9eb678b229a5067c9430f0951b29ecc68
com.amazonaws	aws-java-sdk-cloudsearch	1.12.113		46118db663eb713c09c170b02ffec17b0c9350f4
com.amazonaws	aws-java-sdk-cloudsearch	1.12.114		c1ec7f7d22110e44dcfad1033ece15eab366d0f7
com.amazonaws	aws-java-sdk-cloudsearch	1.12.115		ad49c25bb720b1169dfbc5399c4492ca47231d5f
com.amazonaws	aws-java-sdk-cloudsearch	1.12.116		03a14d46a0e8f1e8a7c068c274aa65c7f97ef7a2
com.amazonaws	aws-java-sdk-cloudsearch	1.12.117		d6c534998e17ea78a80e8aba2106ca1e55b5f3ee
com.amazonaws	aws-java-sdk-cloudsearch	1.12.118		25e293333fb3ba02a100a3b63a38a6916c49f47e
com.amazonaws	aws-java-sdk-cloudsearch	1.12.119		2fc81d30d759faf9f50ecf1bff0f49ab5b6a2946
com.amazonaws	aws-java-sdk-cloudsearch	1.12.12		f5ead50fcad141f0afe846f8ab0b83cd31fc5a67
com.amazonaws	aws-java-sdk-cloudsearch	1.12.120		1c150d5b5f93f31da73c0ce9590fc6cdcc1888f5
com.amazonaws	aws-java-sdk-cloudsearch	1.12.121		2b08f1e89406d335035f3b79c0fe630c3bfa3477
com.amazonaws	aws-java-sdk-cloudsearch	1.12.122		5a59d339851c93f19202b4f35593df5ae3209ec1
com.amazonaws	aws-java-sdk-cloudsearch	1.12.123		3b5fc07988d85d6ece67e63b775766a78bd3ea4d
com.amazonaws	aws-java-sdk-cloudsearch	1.12.124		e2b394acb101a3990414f7e26bece4afa9a21600
com.amazonaws	aws-java-sdk-cloudsearch	1.12.125		24d9fc8f66b2a0f1aa3280196438d91cc6dfd628
com.amazonaws	aws-java-sdk-cloudsearch	1.12.126		8f2cecd362f79594d8b0e2f254dee4e72e51bb72
com.amazonaws	aws-java-sdk-cloudsearch	1.12.127		9596529391491f2d0b246d21509db4aeb51edd1a
com.amazonaws	aws-java-sdk-cloudsearch	1.12.128		49dd1259d10b73ec6be91eb015bf92265059a9e9
com.amazonaws	aws-java-sdk-cloudsearch	1.12.129		fe5dd4a57031f55dfdc4f7f407ab1c497a50ffd1
com.amazonaws	aws-java-sdk-cloudsearch	1.12.13		55b98b7b5916af522b33ceaf6a90b7095eaacdb6
com.amazonaws	aws-java-sdk-cloudsearch	1.12.130		90c309258669fa235c550b71f58cadb055caef99
com.amazonaws	aws-java-sdk-cloudsearch	1.12.131		6d9ed78a201ed8a79ca5de306de90851a7bd5e62
com.amazonaws	aws-java-sdk-cloudsearch	1.12.132		d168467d42e09a72c221264db4aef0d496ad0f80
com.amazonaws	aws-java-sdk-cloudsearch	1.12.133		ceedd737f7cee1650f96783d4297f70d6004cf39
com.amazonaws	aws-java-sdk-cloudsearch	1.12.134		70ed3a9d89552b247a9fe53bc0ca6c0efdf5033f
com.amazonaws	aws-java-sdk-cloudsearch	1.12.135		7c3503f00a1d4f89d8478321dc5cad74cdeaa621
com.amazonaws	aws-java-sdk-cloudsearch	1.12.136		35efbcaefaaf45858c6c8bfeccfdbc1110236491
com.amazonaws	aws-java-sdk-cloudsearch	1.12.137		afc8972fcdcbb06c5bc4de9a996b8d22a3a00f77
com.amazonaws	aws-java-sdk-cloudsearch	1.12.138		0131adfa823f484a707d73711d78131393b0a067
com.amazonaws	aws-java-sdk-cloudsearch	1.12.139		fdfd4e91ec263f64cc0b89e01337792279016ca4
com.amazonaws	aws-java-sdk-cloudsearch	1.12.14		65f4f6b778cf13b0108ab5e5b81303eec1b5c59e
com.amazonaws	aws-java-sdk-cloudsearch	1.12.140		ae30c5f9055c1bfe91fe87f311901730d3fbafb6
com.amazonaws	aws-java-sdk-cloudsearch	1.12.141		ef8aca4e192abc24aa214ca483f16a7a134266fd
com.amazonaws	aws-java-sdk-cloudsearch	1.12.142		315d5a501ba0fcb1804b847e4db6be7f4948f2c0
com.amazonaws	aws-java-sdk-cloudsearch	1.12.143		22b989bbc93a7c41ed9ccf354e47179b6b634f80
com.amazonaws	aws-java-sdk-cloudsearch	1.12.144		7ae5f3d6566b005f21b4f58e0e7fd42ab86284a5
com.amazonaws	aws-java-sdk-cloudsearch	1.12.145		4ad7a597af355b5df1b9e5897bc552d4ced49078
com.amazonaws	aws-java-sdk-cloudsearch	1.12.146		77509d3b11fc5e1958fc7775318310ab7556c02d
com.amazonaws	aws-java-sdk-cloudsearch	1.12.147		05901e1bb90f0f7f9e453a62b0ab581e4726e86c
com.amazonaws	aws-java-sdk-cloudsearch	1.12.148		b07babcf867d59d8aafe14f1e5178bcc87ee7b40
com.amazonaws	aws-java-sdk-cloudsearch	1.12.149		18e4c85afa715bae259bd4a61a6213580180e3f9
com.amazonaws	aws-java-sdk-cloudsearch	1.12.15		9105ac558611071bb1f799d1f0b213cb69a5e3b8
com.amazonaws	aws-java-sdk-cloudsearch	1.12.150		9386e556865cd42eb2ac7d1185c1ac15d9ca7028
com.amazonaws	aws-java-sdk-cloudsearch	1.12.151		4b70c6c19306c9577bdae499f6b4222658b97022
com.amazonaws	aws-java-sdk-cloudsearch	1.12.152		7122cbc624591ccb1975b44620833e55e7e477b7
com.amazonaws	aws-java-sdk-cloudsearch	1.12.153		804ae011ea2368d2446db787a7081e55a3e3db39
com.amazonaws	aws-java-sdk-cloudsearch	1.12.154		513d121f70ad43e26301b2104c4b6bb13cede150
com.amazonaws	aws-java-sdk-cloudsearch	1.12.155		4faffa9a4bdfa7ab60cabacbb9397b27dd9e68ab
com.amazonaws	aws-java-sdk-cloudsearch	1.12.156		8e8653584163d9aec610562f1ccaedc49fa90621
com.amazonaws	aws-java-sdk-cloudsearch	1.12.157		f9e51591147a323ef7d549dbf1d1ea0251e3872a
com.amazonaws	aws-java-sdk-cloudsearch	1.12.158		f90faffae662e4676bbc33032bce1b8bfe3ccf63
com.amazonaws	aws-java-sdk-cloudsearch	1.12.159		9564c4564c83d77615fe7748174f02f3da54d962
com.amazonaws	aws-java-sdk-cloudsearch	1.12.16		ac72a99f9419d4479052bd75cfc1c3145faea46e
com.amazonaws	aws-java-sdk-cloudsearch	1.12.160		f019185b9b1f8ee0cc6c0e5ea16b6e14dcdbd207
com.amazonaws	aws-java-sdk-cloudsearch	1.12.161		51f7a959547106081e820357c43a74be78225c4c
com.amazonaws	aws-java-sdk-cloudsearch	1.12.162		1c25abfe99c76b718ac9596a9dae242c56e12a0e
com.amazonaws	aws-java-sdk-cloudsearch	1.12.163		4acc6e6d29574d5117a54490c584fb83f75f209e
com.amazonaws	aws-java-sdk-cloudsearch	1.12.164		f96deab168141719f8f295d9f84127bf24f3e96d
com.amazonaws	aws-java-sdk-cloudsearch	1.12.165		384c8d7f1daa67c4ff45fd7a29f575166941e14b
com.amazonaws	aws-java-sdk-cloudsearch	1.12.166		c8e6095290a78b8582b8142809c985dad9f4e8bb
com.amazonaws	aws-java-sdk-cloudsearch	1.12.167		b3c88c6926343b912da6456726e314844815de65
com.amazonaws	aws-java-sdk-cloudsearch	1.12.168		0d2bb199b0ab314366461cb2a9b815d8d6130d67
com.amazonaws	aws-java-sdk-cloudsearch	1.12.169		8e6e7bbc327100d8b0f6df3b35c24f7a59a6c1c6
com.amazonaws	aws-java-sdk-cloudsearch	1.12.17		c5cdc9fea91030faf8fbb01ce12d11d925b20401
com.amazonaws	aws-java-sdk-cloudsearch	1.12.170		bad2bf7ea81950f52006b7ada89fe8812513bf9f
com.amazonaws	aws-java-sdk-cloudsearch	1.12.171		7617b8224a5ffe62d31cd9c5957b3f8d04d97c83
com.amazonaws	aws-java-sdk-cloudsearch	1.12.172		17e2c7e0cd521e49c3da59b248499294bda5e652
com.amazonaws	aws-java-sdk-cloudsearch	1.12.173		388fd6f7e52779e44ba9c89f46172aab42f17c74
com.amazonaws	aws-java-sdk-cloudsearch	1.12.174		6f325f88ec565e535dfab0d93b6e1586fde7c840
com.amazonaws	aws-java-sdk-cloudsearch	1.12.175		586590f597efad596a927bf57aceab75da85cc8e
com.amazonaws	aws-java-sdk-cloudsearch	1.12.176		0e03e48e4c86e0cf8969efbf879c5ef418c8c1d8
com.amazonaws	aws-java-sdk-cloudsearch	1.12.177		1ee895f2dfc20eb4c31fb1bfe5d055a7f41d6c88
com.amazonaws	aws-java-sdk-cloudsearch	1.12.178		48dbbd4af699fee08489d97e05f5935d333db643
com.amazonaws	aws-java-sdk-cloudsearch	1.12.179		3ae829427abffa525cc4c3effbbd4dc67934d3fa
com.amazonaws	aws-java-sdk-cloudsearch	1.12.18		0024813914c461359487ea9ae27ba8e7cf5e0aa8
com.amazonaws	aws-java-sdk-cloudsearch	1.12.180		ebfb429dca253f3f9833077892a088fc45a5debd
com.amazonaws	aws-java-sdk-cloudsearch	1.12.181		87678d8ec1f7ab1aa5a11a17db807fc3b510610e
com.amazonaws	aws-java-sdk-cloudsearch	1.12.182		e57e03d61ee5171405d7b8738a5e020fb95a4067
com.amazonaws	aws-java-sdk-cloudsearch	1.12.183		fe7a4df4f13c099b14a779916987b38374ba15f1
com.amazonaws	aws-java-sdk-cloudsearch	1.12.184		7e19891322dd340e6e4bd62fd607413f7a843005
com.amazonaws	aws-java-sdk-cloudsearch	1.12.185		27dc5441d3f307e20fd6ef5f422646422224382b
com.amazonaws	aws-java-sdk-cloudsearch	1.12.186		09b027d2840276dd96195d7a049eb67169904383
com.amazonaws	aws-java-sdk-cloudsearch	1.12.187		07c1854a2c00a62886b0ce1b5dfaed1c60e4b109
com.amazonaws	aws-java-sdk-cloudsearch	1.12.188		7187a475e47987709c02112003e37a3c4a4246d9
com.amazonaws	aws-java-sdk-cloudsearch	1.12.189		5a69b4f349de14e5b50fea28c2262681e4a1f458
com.amazonaws	aws-java-sdk-cloudsearch	1.12.19		21243d4d0de54cb0fb70ea9dfe10fa8f8c8ca1d1
com.amazonaws	aws-java-sdk-cloudsearch	1.12.190		a6cecea9b78f65741a4fb2c584747fe3ef490c03
com.amazonaws	aws-java-sdk-cloudsearch	1.12.191		aba0c66eef01e144f613ffa5786d77b2ed3496c2
com.amazonaws	aws-java-sdk-cloudsearch	1.12.192		415020186927c2f6a467a48e748b15f53427414a
com.amazonaws	aws-java-sdk-cloudsearch	1.12.193		5571f8ef544bef6d06bd9706d150373336fc16df
com.amazonaws	aws-java-sdk-cloudsearch	1.12.194		437912dd02eac83ad5bc2722b723575eb37fecb5
com.amazonaws	aws-java-sdk-cloudsearch	1.12.195		29fefd424e2df1159349773ccc39add5f4d88557
com.amazonaws	aws-java-sdk-cloudsearch	1.12.196		9977a432f707ada1f33399fa8283246ef59627a2
com.amazonaws	aws-java-sdk-cloudsearch	1.12.197		565394f2ccc2934f92ddf64f2016123615db63ba
com.amazonaws	aws-java-sdk-cloudsearch	1.12.198		a2375ca86853d0329f759526add86e761851f1c2
com.amazonaws	aws-java-sdk-cloudsearch	1.12.199		91587e5b3b3ab2510bd04d80ad7da7eb3c6788d3
com.amazonaws	aws-java-sdk-cloudsearch	1.12.2		78aeb9f2d3417d0d3071fbcc7c75306410375322
