axis2	axis2-jibx	1.0		d9606be24c8500f9a33e39cfe45b4015d2a1b121
org.openpreservation.jhove.modules	wave-hul	1.8.2		bfb616b94ca58ecc947e632fa8d4c716742ea7d7
org.openpreservation.jhove.modules	wave-hul	1.8.2-RC2		871c9e4b78bf5aa83c118ad00ba650c32fef0648
org.openpreservation.jhove.modules	wave-hul	1.8.3		794032390b01533c3ee15d7a11924ae5ba8b1ae0
org.ow2.shelbie	parent	2.0		N/A
org.ow2.shelbie	parent	2.0-M1		N/A
org.ow2.shelbie	parent	2.0-M2		N/A
org.ow2.shelbie	parent	2.0-M3		N/A
org.rhq.metrics	rhq-metrics-rest-tests	0.2.6		c3f9a759ee49cb8d4461a25213b0ece3ae28c82c
org.rhq.metrics	rhq-metrics-rest-tests	0.2.7		3d65372a3edfed825704ec163adb520a822875d4
org.scalatest	scalatest-diagrams_sjs1.0-RC1_2.12	3.2.0-M2		08f91935f5a8c7b1abf3dc69d98dc2b19d93a3b2
org.scalatra.scalate	scalate-util_2.10	1.7.0		dc95954142a8916aa20c0fe2436f330a0053fc35
org.scalatra.scalate	scalate-util_2.10	1.7.1		5213c1a0af539b9c911e0af0dd4333b897a895d4
org.scalatra.scalate	scalate-util_2.10	1.8.0		f036a0c4e4f4bececcd74e1c426bb92286acc54e
org.scalatra.scalate	scalate-util_2.10	1.8.0-M1		fbf6d6b0d11a5d27f2990f15437e6f31bcc3bbf8
org.scalatra.scalate	scalate-util_2.10	1.8.0-RC1		a752a3802174dfb84937a2eeeebece6f84fbccce
org.webjars	basscss	7.0.4		3a5e321bba4a40810e224dad48173e2687d9cac8
org.webjars.bower	os-locale	2.1.0		6e7ccd16bbf0a71be20b3ac4e909aaa6a3e132e2
org.webjars.bowergithub.predixdesignsystem	px-chip	1.1.0		5ea75dde0f228b3a8eec92e690a800a1d261a222
org.webjars.bowergithub.predixdesignsystem	px-chip	1.1.4		5d83614622056940a44104ee1f47ceb347dd8b92
org.webjars.npm	react-addons-transition-group	0.14.3		a9a4298b17dd4397c5cdf9b13ca93982f7a6603b
org.webjars.npm	react-addons-transition-group	0.14.8		988a73a7a9d2494c0a510c5008411c336437a0cc
org.webjars.npm	react-addons-transition-group	15.0.0		04c886a926c4aff27ff1bb0b8333eb5323384072
org.webjars.npm	react-addons-transition-group	15.0.2		670592399f071ebd27e8a22862dd0ece7edc5243
org.webjars.npm	react-addons-transition-group	15.3.2		b624571ed2500940ac437c2c3aba5b2eb12e109b
org.webjars.npm	react-addons-transition-group	15.4.2		e29ee5ae36202c9eba88ebf5381827c728e47ef6
org.wildfly.swarm.testsuite	testsuite-opentracing	2012.12.0		cb41fb63503804d6f72b705ba1a1fc0b18b23928
org.wildfly.swarm.testsuite	testsuite-opentracing	2017.10.0		60d46c3d60f4ecfff8a0dfcaa61f4c26ad8701d4
org.wildfly.swarm.testsuite	testsuite-opentracing	2017.10.1		6fadff589e2c997f0349fc071c6812c19a20e149
org.wildfly.swarm.testsuite	testsuite-opentracing	2017.10.2		5d7b24c0f8612b35618b332eb1f96619c089a86c
org.wildfly.swarm.testsuite	testsuite-opentracing	2017.11.0		e8d57fea18690d64bfd1cee0be4e06c2f823d56f
org.wildfly.swarm.testsuite	testsuite-opentracing	2017.12.0		306c7702886d1764a4d601d8a1dbac8950828311
org.wildfly.swarm.testsuite	testsuite-opentracing	2017.12.1		53bbe5db6a0c2e9f415ef385faa79c716bdafae4
org.wildfly.swarm.testsuite	testsuite-opentracing	2017.9.4		77307ee3c7c7c4bef49974383073a1fad01846f0
org.wildfly.swarm.testsuite	testsuite-opentracing	2017.9.5		4f20b4ee89df73799d50823881ba3370a43d7c59
org.wildfly.swarm.testsuite	testsuite-opentracing	2018.1.0		1871f582ef01360a8baae335def6218fbf5162b0
org.wildfly.swarm.testsuite	testsuite-opentracing	2018.2.0		20062615b748e3a24ae10cba369b67e2d4b1f5e6
org.wildfly.swarm.testsuite	testsuite-opentracing	2018.2.0.Final		b98ba6d2e815601c7d5a466a06a7e8ee2d80b67c
org.wildfly.swarm.testsuite	testsuite-opentracing	2018.3.0		927c5b87992f8bccd57c92c114197fa63b232128
org.wildfly.swarm.testsuite	testsuite-opentracing	2018.3.1		afdfb7602e20ebdebeae74ef244c81241ca95023
org.wildfly.swarm.testsuite	testsuite-opentracing	2018.3.2		c3ea0a116d9e0ad038449d403938e0c06724bf95
org.wildfly.swarm.testsuite	testsuite-opentracing	2018.3.3		f82726834c7c3ebcb3bc88a8ecace7407db476f5
org.wildfly.swarm.testsuite	testsuite-opentracing	2018.4.0		f6dd6aa3dbab7484d13464d28423c39a260aa487
org.wildfly.swarm.testsuite	testsuite-opentracing	2018.4.1		1571e4e96ca60f313cdfe654a0e217657ffcd7f2
org.wildfly.swarm.testsuite	testsuite-opentracing	2018.5.0		9cc18d434ca3b3514f73b4a50d6be5d44c67a6ff
pl.touk.nussknacker	nussknacker-avro-flink-util_2.12	0.0.12		1440aad567feae54bc2dbfbc9af2f3f42894f8a3
pl.touk.nussknacker	nussknacker-avro-flink-util_2.12	0.1.0		a520488308f649aad6cc2e7e99deeadfd2257572
pl.touk.nussknacker	nussknacker-avro-flink-util_2.12	0.1.1		8fb4cd7feec4b9e9d43c3fa6654d47e7365e44b3
pl.touk.nussknacker	nussknacker-avro-flink-util_2.12	0.1.2		65f92dba204767502a0fc2f94a87407ca07e4b76
pl.touk.nussknacker	nussknacker-avro-flink-util_2.12	0.2.0		c7dbb167e7315a7f7635a619c1c9428241bc1d36
pl.touk.nussknacker	nussknacker-avro-flink-util_2.12	0.2.1		fb40af11b5e7148250392f410f3b4c5decae5234
pl.touk.nussknacker	nussknacker-avro-flink-util_2.12	0.2.2		24eb70a199cd6b5d7bd0f7db723e3590b20ac1a5
pl.touk.nussknacker	nussknacker-avro-flink-util_2.12	0.3.0		6b41ff92e04c1e14752e24a252885496d5535020
pl.touk.nussknacker	nussknacker-avro-flink-util_2.12	0.4.0		66eca6829737191d2eb864f24fe83a1c2d52d3b5
pl.touk.nussknacker	nussknacker-avro-flink-util_2.12	0.4.0-RC1		5fc7f5a7663b8741bfa916c5106b3e6872395847
pl.touk.nussknacker	nussknacker-avro-flink-util_2.12	0.4.1		5eb0dd9494548d3e855d4a19aac4374a1c815233
pl.touk.nussknacker	nussknacker-avro-flink-util_2.12	0.4.2		d09505f346659edaaec1da3d1d35afc4f21bebb2
pl.touk.nussknacker	nussknacker-avro-flink-util_2.12	0.4.3		44a20273f766624b74227ef038554eac0468691b
pl.touk.nussknacker	nussknacker-avro-flink-util_2.12	1.0.0		b2656fb20f6af9379c2285ce463048b8960aeedc
pl.touk.nussknacker	nussknacker-avro-flink-util_2.12	1.0.0-RC1		6a6d2cd7415ba37cc08b0ed94f70646ce670db11
pl.touk.nussknacker	nussknacker-avro-flink-util_2.12	1.1.0		88b6e8a60eba59cb4e074542706fea84a7e4758e
pl.touk.nussknacker	nussknacker-avro-flink-util_2.12	1.1.1		ee660b439c042846908312e31b89a43b7b09c0a4
ru.vladislavsumin.core.factory-generator	api-iosx64	0.0.3		N/A
ru.vladislavsumin.core.factory-generator	api-iosx64	0.0.3	metadata	bcb35622f3f91ed470e076638cb3d437d4c636cf
ru.vladislavsumin.core.factory-generator	api-iosx64	0.0.4		N/A
ru.vladislavsumin.core.factory-generator	api-iosx64	0.0.4	metadata	13a9a5fe24be4f3f5300772090b022a395849d38
ru.vladislavsumin.core.factory-generator	api-iosx64	0.0.5		N/A
ru.vladislavsumin.core.factory-generator	api-iosx64	0.0.5	metadata	4d47d5207b5820273d524d1f60e53ed05431828f
sh.ondr.koja	koja-gradle	0.1.1		590d3485141d5e7bc726270b7ca36f5f990c49a7
sh.ondr.koja	koja-gradle	0.3.0		493fcc5bf999f91309ff94d88a1fd25519b41edf
sh.ondr.koja	koja-gradle	0.3.1		f2230c2a4acb63a6d94e77271de046cafe796d7f
sh.ondr.koja	koja-gradle	0.3.2		1defe8c51bad68de8d97d0c62a498c4e753a1b9f
sh.ondr.koja	koja-gradle	0.3.3		492e1a28335aede598896d7d337a7e9bdfbd46cb
