cloud.cirrusup	spring-s3-properties-loader	1.0		c8681a8ee64a335ee585f2107012642e8170caa0
org.teiid.connectors	salesforce	10.3.1		N/A
org.teiid.connectors	salesforce	10.3.2		N/A
org.teiid.connectors	salesforce	10.3.3		N/A
org.teiid.connectors	salesforce	10.3.4		N/A
org.teiid.connectors	salesforce	10.3.5		N/A
org.teiid.connectors	salesforce	11.0.0		N/A
org.teiid.connectors	salesforce	11.0.1		N/A
org.teiid.connectors	salesforce	11.0.2		N/A
org.teiid.connectors	salesforce	11.0.3		N/A
org.teiid.connectors	salesforce	11.1.0		N/A
org.teiid.connectors	salesforce	11.1.1		N/A
org.teiid.connectors	salesforce	11.1.2		N/A
org.teiid.connectors	salesforce	11.2.0		N/A
org.teiid.connectors	salesforce	11.2.1		N/A
org.teiid.connectors	salesforce	11.2.2		N/A
org.teiid.connectors	salesforce	11.2.3		N/A
org.teiid.connectors	salesforce	12.0.0		N/A
org.teiid.connectors	salesforce	12.0.1		N/A
org.teiid.connectors	salesforce	12.0.2		N/A
org.teiid.connectors	salesforce	12.1.0		N/A
org.teiid.connectors	salesforce	12.1.1		N/A
org.teiid.connectors	salesforce	12.1.2		N/A
org.teiid.connectors	salesforce	12.2.0		N/A
org.teiid.connectors	salesforce	12.2.1		N/A
org.teiid.connectors	salesforce	12.2.2		N/A
org.teiid.connectors	salesforce	12.3.0		N/A
org.teiid.connectors	salesforce	12.3.1		N/A
org.teiid.connectors	salesforce	12.3.2		N/A
org.teiid.connectors	salesforce	13.0.1		N/A
org.teiid.connectors	salesforce	13.0.2		N/A
org.teiid.connectors	salesforce	13.0.3		N/A
org.teiid.connectors	salesforce	13.1.0		N/A
org.teiid.connectors	salesforce	13.1.1		N/A
org.teiid.connectors	salesforce	13.1.2		N/A
org.teiid.connectors	salesforce	14.0.0		N/A
org.teiid.connectors	salesforce	14.0.1		N/A
org.teiid.connectors	salesforce	14.0.2		N/A
org.teiid.connectors	salesforce	15.0.0		N/A
org.teiid.connectors	salesforce	15.0.1		N/A
org.teiid.connectors	salesforce	15.0.2		N/A
org.teiid.connectors	salesforce	16.0.0		N/A
org.typelevel	discipline_2.12	0.10.0		16a13729516b617a234bee4d18c6a2f5c7ae4514
org.typelevel	discipline_2.12	0.11.0		314c8ab6539671cd25f7f1e7676de425f1e73d87
org.typelevel	discipline_2.12	0.11.1		3672211f0dfdd20f20b289fec04f59a1751b9741
org.typelevel	discipline_2.12	0.11.2-M1		ae03b24a8bf220aee1fdb320a693a36aaec3e6a1
org.typelevel	discipline_2.12	0.7.2		9368ffe6a60097bd681afec57981868d271968f6
org.typelevel	discipline_2.12	0.7.3		54d99a41501b5b03a66496e9ef278894e32a2aa3
org.typelevel	discipline_2.12	0.8		cdbe1dcb216cfd4a94cc530f99c731d8c62a4682
org.typelevel	discipline_2.12	0.9.0		7d21dfcf48dffa49037509c4fc177c1136ef4e75
org.uberfire	uberfire-security-backend	7.30.0.Final		bdba10818cf47e691385ff7df91e7141fee36ad1
org.uberfire	uberfire-security-backend	7.31.0.Final		2aff1e80d49e99f0357a2616c0de2bda616a0623
org.uberfire	uberfire-security-backend	7.32.0.Final		faa9ed4e593c5331f4695df9aa65d15b365ecb97
org.uberfire	uberfire-security-backend	7.32.0.k20191223		66b17977a4aca493656d394598f437eca333d066
org.uberfire	uberfire-security-backend	7.33.0.Final		373c5e8aa5dfd34ffb9ed206f3b428a43236c51e
org.uberfire	uberfire-security-backend	7.34.0.Final		51cd8bcf8710d0bdd58a9bf185b084ad16a0a6a9
org.uberfire	uberfire-security-backend	7.35.0.Final		899b6326df691e8f00941c73c7cdb097f983b36d
org.uberfire	uberfire-security-backend	7.36.0.20200330		afd25690da27f2b03775206fdd037b5d87a6da17
org.uberfire	uberfire-security-backend	7.36.0.20200331		481020fc05bc6f70dd1b01a5a6ead398273581ea
org.uberfire	uberfire-security-backend	7.36.0.Final		cde4a9a32307b8af9e34c2c1a1e02baabc0e24d6
org.uberfire	uberfire-security-backend	7.36.1.Final		6e9efd9ad50bc98d3585eb8e5f564aa37cc2695c
org.uberfire	uberfire-security-backend	7.37.0.Final		808efc89c89f35ad8ef826f4b6fc36101cb6b0e8
org.uberfire	uberfire-security-backend	7.38.0.Final		6a24d1af312d45bba8e596fdd43522a7b4f0b2f5
org.uberfire	uberfire-security-backend	7.39.0.CR1		fd6124a897caa045c3a664dd5d3a496a925f9294
org.uberfire	uberfire-security-backend	7.39.0.Final		d09bb2c0675f3815cdacf2733cda6baf28138242
org.uberfire	uberfire-security-backend	7.40.0.20200703		15873613260c4007354c75568a24d13fb597ea77
org.uberfire	uberfire-security-backend	7.40.0.Final		4696a008452a6d9462c8c15ea59eddeeaf890fc0
org.uberfire	uberfire-security-backend	7.41.0.Final		44378f63975ee1c1523f6e5006e9e13f5fbe4b90
org.uberfire	uberfire-security-backend	7.41.0.t20200723		487c3140b09ba493c0339db05bb0e537a9966aba
org.uberfire	uberfire-security-backend	7.42.0.Final		22b43fee473a8c6045b875c66013fc32fdb216cf
org.uberfire	uberfire-security-backend	7.43.0.Final		304cdca33ce37f41fd6dd664241645f6a2958d54
org.uberfire	uberfire-security-backend	7.43.0.t20200824		f32bf40d396207b1b66aaeeb6e15730d97711e81
org.uberfire	uberfire-security-backend	7.43.1.Final		4200a4f81e280be744684c74cb48a9fc287fad21
org.uberfire	uberfire-security-backend	7.44.0.Final		45be2d7445aa67ea5dffb41ca4f9f5403b73985c
org.uberfire	uberfire-security-backend	7.45.0.Final		c4205c765b2c121743aaf23585eae186b7b59eeb
org.uberfire	uberfire-security-backend	7.45.0.t20201009		1e8976f2a51b4b99bbaf395a246f699c7e7a0d1c
org.uberfire	uberfire-security-backend	7.45.0.t20201014		8492942a4f2fe1969ea101e4f52e19fff794d059
org.uberfire	uberfire-security-backend	7.46.0.Final		385a6d705cf1bf23ab957ef862899eb13795302c
org.uberfire	uberfire-security-backend	7.46.0.t20201030		01b489bb6c078a7ff127cb91e26fa8ffae4dd712
org.webjars.npm	atomico__use-debounce-state	1.0.1		caa3ed1bc864932b9f4ac25954af47eba69b74cc
org.webjars.npm	colornames	0.0.2		6d0c792e6c9e8c762667a1809d92b7c940beba22
org.webjars.npm	colornames	1.1.1		5dbc4e40caf8823273cf265d61af4ad9464b01e2
org.webjars.npm	prosemirror-history	1.1.3		8f65638088f665c7e7ab10909e1fc801b43c2407
org.webjars.npm	prosemirror-history	1.2.0		71d4990bbb14d294997e53ef9e146c4568c0e3f4
org.webjars.npm	prosemirror-history	1.3.0		f9e267c7edc6607e5632440b605b4bcc506838f3
org.webjars.npm	prosemirror-history	1.3.2		7f04bf047d45bd71e5c092e1e9c72e615869e247
org.webjars.npm	prosemirror-history	1.4.1		0e51f144745e04b5b2076b4705446841ddba1023
org.webjars.npm	react-file-input	0.2.5		97c371611827d8a3e859cd3f319b1c57418b0352
tmporb	tmporb-orb-tools	1.0		N/A
tmporb	tmporb-orb-tools	1.0	DEAD	6725d0de576644c80261f6b8969aca1da86df286
uz.rsteam.coil-3	coil-compose-jvm	3.1.1		3bd2b58fa254089eb7e3eb04cce6cb27e5803225
