aislib	aislib	0.5.2		5456841f52aca88c4d6e019cecc077d2fd77d1a9
org.openrewrite	rewrite-xml	8.11.2		8ae874ab2dd38157319b9bb5ed36d40f5d3befa4
org.openrewrite	rewrite-xml	8.11.3		9af298f2fe8a1ff92867579ab5706a16f9f21b3f
org.openrewrite	rewrite-xml	8.11.4		c28bd2ac9febb88e7c8d3de4c43384b988a7e444
org.openrewrite	rewrite-xml	8.11.5		b4dfb0d212592c2bf4bf3a8d07f436e792eb2bea
org.openrewrite	rewrite-xml	8.12.0		67878a057a86369615fbe9b0b9b324d58bc83574
org.openrewrite	rewrite-xml	8.13.0		724d49c989739367c3b1c9112820baecef7fff83
org.openrewrite	rewrite-xml	8.13.1		44d8b458b6b397848dfa524b1d3197ea3d06b225
org.openrewrite	rewrite-xml	8.13.2		afc07758ecdbc7c82e5e6eceb781608da11dff42
org.openrewrite	rewrite-xml	8.13.3		bc0998b1b5b4986ce6a80820b538e580c16b39f7
org.openrewrite	rewrite-xml	8.13.4		8be6180662157c7c172ee50516355e915623d475
org.openrewrite	rewrite-xml	8.13.5		cfef2401b6727249cebe2b9500c05678e069a85f
org.openrewrite	rewrite-xml	8.13.6		3881b6b03ca1061799d5e95a4e7f942d8ad33ea1
org.openrewrite	rewrite-xml	8.13.7		e07e777ac70af3d0dd8b7b34393762537e94fa37
org.openrewrite	rewrite-xml	8.13.8		a6afea48cc36712d3f5f6d55e605a2cebb24f006
org.openrewrite	rewrite-xml	8.14.0		0b8f988cc58848da1fab7d5f533a1c5c075aed0b
org.openrewrite	rewrite-xml	8.14.1		84192d77566763f44778e50c7fc68d60d3c0bc89
org.openrewrite	rewrite-xml	8.14.2		da0c53a313f923241e3e8cb16ad9aaa834544be6
org.openrewrite	rewrite-xml	8.14.3		e39f97c8372c8e33789c746f12c7fec3f6b6f76d
org.openrewrite	rewrite-xml	8.14.4		a5170d86f7d4426b846b712805e9d557c641ff8a
org.openrewrite	rewrite-xml	8.15.0		2e0015135eda08e0d78f5901506cf3a656d3212a
org.openrewrite	rewrite-xml	8.15.1		2f30b113e740629ec2d56b94a90dac5ad703a8a2
org.openrewrite	rewrite-xml	8.15.2		e91ce2b18ab43b53c44292f43b2ffbd1d2afe7d3
org.openrewrite	rewrite-xml	8.16.0		9eea36e63f116b2fbf344c115ca4271abe86f12b
org.openrewrite	rewrite-xml	8.17.0		5f08062244e53f0b2f306e3d69985f5f779a03ab
org.openrewrite	rewrite-xml	8.17.1		ab080aecfe2d61b78ba47e0cd80d0515f44da935
org.openrewrite	rewrite-xml	8.18.0		cc0be5918fa43aa4d7b6f1a52dfeca84e8059223
org.openrewrite	rewrite-xml	8.18.1		f7e4ca94ecf12411936bb27da98abea07e97fe00
org.openrewrite	rewrite-xml	8.18.2		3a8e196fc75905bd5d6c57770be4cbbf05c27a72
org.openrewrite	rewrite-xml	8.19.0		0736acab109c3bd3450eefc0ce9aa4e7f5571a82
org.openrewrite	rewrite-xml	8.2.0		01a228caa1f47e551ecf2adf41097c21e13c4252
org.openrewrite	rewrite-xml	8.20.0		caee8aeb82c4b69d7a5989e5a0dd34c39d2aa2fb
org.openrewrite	rewrite-xml	8.21.0		5d929585bf7a4f8e63f159c3918b47db9eb3636a
org.openrewrite	rewrite-xml	8.22.0		191fd857f5340f152f28fec30ebc9a4c33c340b0
org.openrewrite	rewrite-xml	8.23.0		446d652a4a54b3c6d648289990576093470dabb1
org.openrewrite	rewrite-xml	8.23.1		156ac01ec1b116c1341686a408e3401a4e722cbf
org.openrewrite	rewrite-xml	8.23.2		03db3ad1be3aadda6f77664a2affc8b38ff23df0
org.openrewrite	rewrite-xml	8.23.3		683f4f00ee28a749d46db4ef48a4e62b62d5e330
org.openrewrite	rewrite-xml	8.24.0		8851a513a881979c5bab8d89218c5a9f848c8090
org.openrewrite	rewrite-xml	8.25.0		7364befe929f806ae89bf5f9a3afb9c4ff05f602
org.openrewrite	rewrite-xml	8.26.0		aae24e1894f8fd512c0d53bf631184dff46e6c55
org.openrewrite	rewrite-xml	8.27.0		8a65552325ceedf494d3d9872fd0d5e06746d97b
org.openrewrite	rewrite-xml	8.27.1		83cc6609d03e698706155e202655b66ce62d38cb
org.openrewrite	rewrite-xml	8.27.2		03cb0fd531203dd7a48bd4d9a0c068fadb8ba4c0
org.openrewrite	rewrite-xml	8.27.3		c94f33f2ab5f7fe28955281c365456946703ac51
org.openrewrite	rewrite-xml	8.27.4		ba0db9fe1c4035fcf693765b1cfafa10c333b8f5
org.openrewrite	rewrite-xml	8.28.0		a1e89a42e0fdafe6495476242367e9bc01f9d313
org.openrewrite	rewrite-xml	8.28.1		caa4f20ce05640556abf435d735c917600e37130
org.openrewrite	rewrite-xml	8.29.0		3803a4e13e72c42e0a2722b3d7509fccbe004bca
org.openrewrite	rewrite-xml	8.3.0		efeaf7dd5a5875b050e9d8cd99bb341a435c3b24
org.openrewrite	rewrite-xml	8.30.0		e907940043b0c1f6fca2fb813b96f0f7eb6b0888
org.openrewrite	rewrite-xml	8.31.1		6c74ccef511e76604fdab21fc74d9fd19ef57d9b
org.openrewrite	rewrite-xml	8.32.0		687af5c7f8041add4e2b3cee1ca22b1ad1c98acf
org.openrewrite	rewrite-xml	8.32.1		1d5be24b421009134f7d64a03d5a0179b0b44b62
org.openrewrite	rewrite-xml	8.33.0		390fc218f094b5d306ff9f1969bd9054df4f3d5f
org.openrewrite	rewrite-xml	8.33.1		f482aa53b684a22a2866e7168876d885486c016f
org.openrewrite	rewrite-xml	8.33.2		fa9a4099c8170a6e1ea69c61051adb542d9bf630
org.openrewrite	rewrite-xml	8.33.3		4ff1b20b0ae651e87aa82cfb4e37fb252af502bb
org.openrewrite	rewrite-xml	8.33.4		25f286cdaa300d04177b30111634cac632ca376a
org.openrewrite	rewrite-xml	8.33.5		f4f9b0ce19b1975c9addcf37bd878885dec5b3e1
org.openrewrite	rewrite-xml	8.33.6		471d916eda61daf57351971322b98c37c1e739c8
org.openrewrite	rewrite-xml	8.33.7		c72c8866d78c8c01f045457ce6171ad381c0b523
org.openrewrite	rewrite-xml	8.33.8		5faad9e873609a14097fe8bce9c014ea7e828fb7
org.openrewrite	rewrite-xml	8.34.0		a4a5dc2de319abe8fbb3059c5958c7d2b8dee55e
org.openrewrite	rewrite-xml	8.34.1		6a5839e9cf0ae5e041bfb12f61549b1bf98e6a60
org.openrewrite	rewrite-xml	8.34.2		2654d9b4291a459e8da524de60916b9d9be5258e
org.openrewrite	rewrite-xml	8.34.3		e2a08625ca2b3df12a1676dab491961704607b89
org.openrewrite	rewrite-xml	8.34.4		f6f90705719823be3d8a86cc6dd2e00bb480ff08
org.openrewrite	rewrite-xml	8.35.0		d968ffbc215ed3eddb0bed9e8ec2ec0f7325de2b
org.openrewrite	rewrite-xml	8.35.1		c972f1cc61788d346f12dc3ea4d3effdb8a94299
org.openrewrite	rewrite-xml	8.35.2		413d817cab410c02471a430c3fd8c71a38a72eba
org.openrewrite	rewrite-xml	8.35.3		ebc50a12a2af68b5687c453002088e14edb37517
org.openrewrite	rewrite-xml	8.35.4		a2b220d7356451a6261b0e827f72a484a51c4745
org.openrewrite	rewrite-xml	8.36.0		eacfa77e9beb704f9e8aaf7745ba8b0303734929
org.openrewrite	rewrite-xml	8.37.0		f2d3692915166a7593dea00724513db90980d975
org.openrewrite	rewrite-xml	8.37.1		97325be4b8c56fc758b3b47e0d2db4605f808743
org.openrewrite	rewrite-xml	8.37.2		da5ca789b19c6af763571a8c4e3a348c9bc08a14
org.openrewrite	rewrite-xml	8.37.3		67651356043b89460f27afa57a9e2f372dfee6f7
org.openrewrite	rewrite-xml	8.37.4		59f92352e3bd2ed8f0000a04a63b5248b2276bb6
org.openrewrite	rewrite-xml	8.38.0		aedf2266723ef2b1f250fe3060511a3fed59920f
org.openrewrite	rewrite-xml	8.38.1		641cdfc53b655d29a0882a2e7f6cb8ccfc5dcc3e
org.openrewrite	rewrite-xml	8.38.2		2d5033eceb171c218ca8e63af6d54dac1f168516
org.openrewrite	rewrite-xml	8.38.3		07966f9d5a9011de414bf4f96d143007ae278e07
org.openrewrite	rewrite-xml	8.39.0		c17d0a854a342ddacff88ff68179ce4a88736284
org.openrewrite	rewrite-xml	8.4.0		c4153a720c8cfd945ee41f71a3b734759907aa67
org.openrewrite	rewrite-xml	8.4.1		021b33cfa97f30d7fc31e3e2f0dd142cd25ed245
org.openrewrite	rewrite-xml	8.4.2		bf95e17f96d69c2ee8db4ac1bc4740b06bcfeffc
org.openrewrite	rewrite-xml	8.40.0		ea56991c6dd201c17317a741c4716f2976d2a970
org.openrewrite	rewrite-xml	8.40.1		802fdd80946dfabb5de9d565b3e556cdb323c372
org.openrewrite	rewrite-xml	8.40.2		66c33c253a35468311e70a6ffdedb3bb50bcaf9e
org.openrewrite	rewrite-xml	8.40.3		a7eee037302e746f9d2a8cb9ff3a122ee89894c8
org.openrewrite	rewrite-xml	8.41.0		f1aa560563fb32695f0d49c3b65f1380588e66c1
org.openrewrite	rewrite-xml	8.41.1		e16a9a8a477cc7f8a833af46f3f4acc8ad144c71
org.openrewrite	rewrite-xml	8.41.2		01b82dcd4be7ed74075e4e720279852687dbb4a2
org.openrewrite	rewrite-xml	8.41.3		1690370f236bb0738ddc16400d6537a839e529c3
org.openrewrite	rewrite-xml	8.42.0		c655cd1706d9847c3e865c13aeac464e1f7c2f19
org.openrewrite	rewrite-xml	8.42.1		3bd4f4397e5303d0e74a5a430376ffd496328838
org.openrewrite	rewrite-xml	8.42.2		fa07cbf49b74273a973222e816ee781ddd253ff0
org.openrewrite	rewrite-xml	8.42.3		8620be8ae8f82257ca6b08ed7c042089cacb3a97
org.openrewrite	rewrite-xml	8.42.4		ea4e0785d43c48e227d53df601c19c5f17ef1435
org.openrewrite	rewrite-xml	8.42.5		c0df9ebe8cd2c58746bb0427aebd4855479aaedc
org.openrewrite	rewrite-xml	8.43.0		b9251d43f53f62ef5c0e973d4e2f05247bda20d0
org.openrewrite	rewrite-xml	8.43.1		ace3db3d71c5f6322d080e4452ea8b286d29ed68
org.openrewrite	rewrite-xml	8.43.2		028e679b8dd62138d7b24134b8bff0cb65d02849
org.openrewrite	rewrite-xml	8.43.3		cd8ad6f88c40d97ec33f1b691133128a0062d6a6
org.openrewrite	rewrite-xml	8.43.4		2c863e6432312141b073600691c7fd6ba4d2bf4d
org.openrewrite	rewrite-xml	8.44.0		bb08b73cfa40c9638a89a87d4dddc91ff3f18f3c
org.openrewrite	rewrite-xml	8.44.1		5a33d1549e3f766c3d2a1a7d368749829fed88fb
org.openrewrite	rewrite-xml	8.44.2		137e59fca32885de87a6d192c6e80d733619b243
org.openrewrite	rewrite-xml	8.45.0		7a46a71195688fa250de8c3d62f41d9bcdd96f5c
org.openrewrite	rewrite-xml	8.45.1		4e6aa1c9e11a572bc426d2c0480667d4524f8bf6
org.openrewrite	rewrite-xml	8.45.2		9751c8c3aeb58c9ddf2fc05d7eb1e0d841c537fa
org.openrewrite	rewrite-xml	8.45.3		92a31675fb53544a0ba27370363e1feada8e996a
org.openrewrite	rewrite-xml	8.45.4		af3225b1cddbf2879fc73bdc8a97e65e78562e31
org.openrewrite	rewrite-xml	8.45.5		f8221facd3c32f76fbbc09ffee7a08a83866e6aa
org.openrewrite	rewrite-xml	8.46.0		55ca71d4ae4e4785bd2f8bcaa11097af028e6622
org.openrewrite	rewrite-xml	8.46.1		53f9672af9569ab350e52474a3ab6f1af1ed7d11
org.openrewrite	rewrite-xml	8.47.1		44d546b089fae4478a4d664ded2fb75d24042d82
org.openrewrite	rewrite-xml	8.47.2		0a96070dd7cabfc7bc3286522b25617d1e0ca330
org.openrewrite	rewrite-xml	8.47.3		2a4a9028f62fdcc47d069839c6f9ed64c0de3176
org.openrewrite	rewrite-xml	8.47.4		b0452361ae09c9070903839cd24f842cd53c45d0
org.openrewrite	rewrite-xml	8.48.0		8057217ea00581972ff03193420eae8976d6eabc
org.openrewrite	rewrite-xml	8.48.1		363048983f403cbbefa0644f58a340bb3dcf73bb
org.openrewrite	rewrite-xml	8.49.0		40c611d0da1fa617180218f9f0c226d828322537
org.openrewrite	rewrite-xml	8.5.0		261c69147f88655596b33cf01870f17db4bbef92
org.openrewrite	rewrite-xml	8.5.1		6384155c14014fdc1944bf0a0270a680c0a7a057
org.openrewrite	rewrite-xml	8.5.2		cc44e61c9636353a16c4d081a6742b4e26b01350
org.openrewrite	rewrite-xml	8.50.0		be120375bc51adbaf428841bbd715c887b81c5bf
org.openrewrite	rewrite-xml	8.50.1		b09d26455fd2cb957d25764e5431cb2566d944ca
org.openrewrite	rewrite-xml	8.50.2		587222e5b46b4ef9ae3589be7e2d4832529c70ca
org.openrewrite	rewrite-xml	8.51.0		6cd8074bdfef5217b8938232b394a233251d73b0
org.openrewrite	rewrite-xml	8.6.0		e88b8f0096cdf01f22b78f5435b6446a9f48db24
org.openrewrite	rewrite-xml	8.6.1		0776650f62ee48de87e9dc3a961fd727467deb72
org.openrewrite	rewrite-xml	8.6.2		c7250da80028261e46c4dc604c15a63cecca0272
org.openrewrite	rewrite-xml	8.7.0		3aa810ee766a862abb8629e67513e29b6ee10b67
org.openrewrite	rewrite-xml	8.7.1		195d8a493a9b25ec00fec99811b802dd3162721c
org.openrewrite	rewrite-xml	8.7.2		38a33446fb5d22916f78efb55b041ccbcb6f6300
org.openrewrite	rewrite-xml	8.7.3		866a2bcde5244aca8b40b44e83791f4159590f32
org.openrewrite	rewrite-xml	8.7.4		655a440b55ffaa11c6d09700d469324dab6428de
org.openrewrite	rewrite-xml	8.8.0		d27e05f0fd7c65bdc2bf6a976d1d39593fccac06
org.openrewrite	rewrite-xml	8.8.1		8bcb138734adba8c3f9a2d343f9cc0c2ecdb69dd
org.openrewrite	rewrite-xml	8.8.2		e904610532283a29af80f594483d0e24cff8502a
org.openrewrite	rewrite-xml	8.8.3		772f0cfdae2234524d5efaec312dd3885960296a
org.openrewrite	rewrite-xml	8.8.4		f7d706d1e030969bf9aaccb682fa9cbd5284b1f3
org.openrewrite	rewrite-xml	8.9.0		f68c4870b31da6a02bafc181b8a0e2283db0a2de
org.openrewrite	rewrite-xml	8.9.1		129988de633a9e52d40da2dfa9998e231d4bf5d2
org.openrewrite	rewrite-xml	8.9.2		c410b270f1422722f92012c3f7c55da0ca955ed6
org.openrewrite	rewrite-xml	8.9.3		c66dd90ebc63fb872e3c3fd1e6e5e8c7b4d61b95
org.openrewrite	rewrite-xml	8.9.4		7f70486feeb8c48300c1995699405bbe8fa6c6ae
org.openrewrite	rewrite-xml	8.9.5		c8282b81b665453f482b758b654977ce5fe454f3
org.openrewrite	rewrite-xml	8.9.6		9cc997ac162d9e85b8e0cf151d0e4e1dadab42a9
org.openrewrite	rewrite-xml	8.9.7		26cec13a820cc7fd2dcbb4cf5375663de8f34600
org.openrewrite	rewrite-xml	8.9.8		42d0d0fff8b43bf672f66f24166724d337b9032f
org.openrewrite	rewrite-xml	8.9.9		59972970ae9189dd5034ba804942bab58af3b93f
org.scommon	io_2.10	0.0.1		9dcecb3798e4d86e24a3e30b3081e20ed5167e5d
org.seleniumhq.webdriver	webdriver-remote-client	0.9.7089		809ee63fc5b8c760596735bb892f1c071bd8c744
org.seleniumhq.webdriver	webdriver-remote-client	0.9.7376		cc5ebc2f195e3ad5e3ec1db1077d7a263b656242
org.sonatype.nexus.plugins	nexus-plugins-internal	2.10.0-01		N/A
org.sonatype.nexus.plugins	nexus-plugins-internal	2.10.0-02		N/A
org.sonatype.nexus.plugins	nexus-plugins-internal	2.11.0-01		N/A
org.sonatype.nexus.plugins	nexus-plugins-internal	2.11.0-02		N/A
org.sonatype.nexus.plugins	nexus-plugins-internal	2.11.1-01		N/A
org.sonatype.nexus.plugins	nexus-plugins-internal	2.11.2-01		N/A
org.sonatype.nexus.plugins	nexus-plugins-internal	2.11.2-03		N/A
org.sonatype.nexus.plugins	nexus-plugins-internal	2.11.2-04		N/A
org.sonatype.nexus.plugins	nexus-plugins-internal	2.11.2-06		N/A
org.sonatype.nexus.plugins	nexus-plugins-internal	2.11.3-01		N/A
org.sonatype.nexus.plugins	nexus-plugins-internal	2.11.4-01		N/A
org.sonatype.nexus.plugins	nexus-plugins-internal	2.12.0-01		N/A
org.sonatype.nexus.plugins	nexus-plugins-internal	2.12.1-01		N/A
org.sonatype.nexus.plugins	nexus-plugins-internal	2.13.0-01		N/A
org.sonatype.nexus.plugins	nexus-plugins-internal	2.14.0-01		N/A
org.sonatype.nexus.plugins	nexus-plugins-internal	2.14.1-01		N/A
org.sonatype.nexus.plugins	nexus-plugins-internal	2.14.10-01		N/A
org.sonatype.nexus.plugins	nexus-plugins-internal	2.14.11-01		N/A
org.sonatype.nexus.plugins	nexus-plugins-internal	2.14.12-02		N/A
org.sonatype.nexus.plugins	nexus-plugins-internal	2.14.13-01		N/A
org.sonatype.nexus.plugins	nexus-plugins-internal	2.14.14-01		N/A
org.sonatype.nexus.plugins	nexus-plugins-internal	2.14.15-01		N/A
org.sonatype.nexus.plugins	nexus-plugins-internal	2.14.16-01		N/A
org.sonatype.nexus.plugins	nexus-plugins-internal	2.14.17-01		N/A
org.sonatype.nexus.plugins	nexus-plugins-internal	2.14.18-01		N/A
org.sonatype.nexus.plugins	nexus-plugins-internal	2.14.19-01		N/A
org.sonatype.nexus.plugins	nexus-plugins-internal	2.14.2-01		N/A
org.sonatype.nexus.plugins	nexus-plugins-internal	2.14.20-01		N/A
org.sonatype.nexus.plugins	nexus-plugins-internal	2.14.20-02		N/A
org.sonatype.nexus.plugins	nexus-plugins-internal	2.14.21-02		N/A
org.sonatype.nexus.plugins	nexus-plugins-internal	2.14.3-02		N/A
org.sonatype.nexus.plugins	nexus-plugins-internal	2.14.4-01		N/A
org.sonatype.nexus.plugins	nexus-plugins-internal	2.14.4-03		N/A
org.sonatype.nexus.plugins	nexus-plugins-internal	2.14.5-02		N/A
org.sonatype.nexus.plugins	nexus-plugins-internal	2.14.6-02		N/A
org.sonatype.nexus.plugins	nexus-plugins-internal	2.14.7-01		N/A
org.sonatype.nexus.plugins	nexus-plugins-internal	2.14.8-01		N/A
org.sonatype.nexus.plugins	nexus-plugins-internal	2.14.9-01		N/A
org.sonatype.nexus.plugins	nexus-plugins-internal	2.15.0-04		N/A
org.sonatype.nexus.plugins	nexus-plugins-internal	2.15.1-02		N/A
org.sonatype.nexus.plugins	nexus-plugins-internal	2.15.2-03		N/A
org.sonatype.nexus.plugins	nexus-plugins-internal	2.16.0-01		N/A
org.sonatype.nexus.plugins	nexus-plugins-internal	2.6.0-01		N/A
org.sonatype.nexus.plugins	nexus-plugins-internal	2.6.0-05		N/A
org.sonatype.nexus.plugins	nexus-plugins-internal	2.6.1-01		N/A
org.sonatype.nexus.plugins	nexus-plugins-internal	2.6.1-02		N/A
org.sonatype.nexus.plugins	nexus-plugins-internal	2.6.2-01		N/A
org.sonatype.nexus.plugins	nexus-plugins-internal	2.6.3-01		N/A
org.sonatype.nexus.plugins	nexus-plugins-internal	2.6.4-02		N/A
org.sonatype.nexus.plugins	nexus-plugins-internal	2.6.4-03		N/A
org.sonatype.nexus.plugins	nexus-plugins-internal	2.7.0-01		N/A
org.sonatype.nexus.plugins	nexus-plugins-internal	2.7.0-02		N/A
org.sonatype.nexus.plugins	nexus-plugins-internal	2.7.0-03		N/A
org.sonatype.nexus.plugins	nexus-plugins-internal	2.7.0-04		N/A
org.sonatype.nexus.plugins	nexus-plugins-internal	2.7.0-05		N/A
org.sonatype.nexus.plugins	nexus-plugins-internal	2.7.0-06		N/A
org.sonatype.nexus.plugins	nexus-plugins-internal	2.7.0-m1		N/A
org.sonatype.nexus.plugins	nexus-plugins-internal	2.7.0-m2		N/A
org.sonatype.nexus.plugins	nexus-plugins-internal	2.7.0-m3		N/A
org.sonatype.nexus.plugins	nexus-plugins-internal	2.7.0-m4		N/A
org.sonatype.nexus.plugins	nexus-plugins-internal	2.7.1-01		N/A
org.sonatype.nexus.plugins	nexus-plugins-internal	2.7.2-01		N/A
org.sonatype.nexus.plugins	nexus-plugins-internal	2.7.2-02		N/A
org.sonatype.nexus.plugins	nexus-plugins-internal	2.7.2-03		N/A
org.sonatype.nexus.plugins	nexus-plugins-internal	2.8.0-01		N/A
org.sonatype.nexus.plugins	nexus-plugins-internal	2.8.0-05		N/A
org.sonatype.nexus.plugins	nexus-plugins-internal	2.8.1-01		N/A
org.sonatype.nexus.plugins	nexus-plugins-internal	2.9.0-01		N/A
org.sonatype.nexus.plugins	nexus-plugins-internal	2.9.0-04		N/A
org.sonatype.nexus.plugins	nexus-plugins-internal	2.9.1-01		N/A
org.sonatype.nexus.plugins	nexus-plugins-internal	2.9.1-02		N/A
org.sonatype.nexus.plugins	nexus-plugins-internal	2.9.2-01		N/A
org.sonatype.nexus.plugins	nexus-plugins-internal	3.0.0-b2014101001		N/A
org.sonatype.nexus.plugins	nexus-plugins-internal	3.0.0-b2015020701		N/A
org.sonatype.nexus.plugins	nexus-plugins-internal	3.0.0-b2015061001		N/A
org.webjars.npm	jquery-xhrfilter	0.9.2		b07c91552a169b374f0916fcc5264ba7b0bdca71
org.webjars.npm	rafl	1.2.2		061ee110e02b1722112eacab7a6ee19ffe2bc1b8
org.webjars.npm	react-merge-refs	2.1.1		1520886381dd03268faafdbdb2fbe5c28a1e518a
org.webjars.npm	wavesurfer.js	2.0.5		21ed32bf71e00c29e77b9b9b1380cfa2a6b762f9
org.webjars.npm	wavesurfer.js	2.1.1		939ebd5b24b0c53eca8ccc4032a81e3a95bbc4f6
org.webjars.npm	wavesurfer.js	2.2.1		216721800872067c569543c50fa8aacc0e5789f3
org.webjars.npm	wavesurfer.js	3.3.1		f272b9bc738d725a507ebd74a1e1b25f6ca87976
org.webjars.npm	wavesurfer.js	5.1.0		900dd199b8f0490eba8722b5cb7e484afdf69347
org.webjars.npm	wavesurfer.js	6.2.0		8512eeeb129dc6925016bb93c8d932294430370b
org.webjars.npm	wavesurfer.js	6.3.0		ddf6001134f9c9bd2381a2600651cbe9dd57f5f1
org.webjars.npm	wavesurfer.js	6.4.0		d375d84a17599a802e49d355e9d51f850ebec190
org.webjars.npm	wavesurfer.js	6.6.3		9f65047af403af2c103a9f142f4de1de6f28563f
org.webjars.npm	wavesurfer.js	6.6.4		35aa6f8f7c843344e386eeb7bee33d4d3ff802e7
org.webjars.npm	wavesurfer.js	7.0.0-beta.5		f9ea69fd45e52d30809b7b6d0f2775bce35b33b5
org.webjars.npm	wavesurfer.js	7.2.0		afd5add523237bcdb8aecd6db837c3b8eb645e55
org.webjars.npm	wavesurfer.js	7.4.2		f730455d75e91870b2ddc170506f982b966377b9
org.webjars.npm	wavesurfer.js	7.6.1		2966b355d73519b9c06ebd0a46d4961526457a48
org.webjars.npm	wavesurfer.js	7.6.3		c2082e1fe64d54144da11a94bdd3c6b5bdf87b24
org.webjars.npm	wavesurfer.js	7.6.4		2abf2a3741c9d87374c16e1c4e4145624cf6c151
org.webjars.npm	wavesurfer.js	7.6.5		df8ec25444f73da48258199b77c6ef07383306d2
org.webjars.npm	wavesurfer.js	7.7.1		84c1f051ebe93578a17b4360d9178afdf90249da
org.webjars.npm	wavesurfer.js	7.7.11		2ef38fa651c4cd6f2a3ad40f90b7d744ca940cb5
org.webjars.npm	wavesurfer.js	7.7.13		d3fef14c9de649a3c7a8c71fcd38fe31d8157add
org.webjars.npm	wavesurfer.js	7.7.15		3972e6b9543869b72fc33e664493930957c1d8b3
org.webjars.npm	wavesurfer.js	7.7.3		9022e75c7a38f45e8951f8865daefad19bc367a4
org.webjars.npm	wavesurfer.js	7.7.5		2073406e4f3eacb0b8a5ae0b1315da55cacee75f
org.webjars.npm	wavesurfer.js	7.7.8		691329c6cc259584b370502925bfef39d987c4a3
org.webjars.npm	wavesurfer.js	7.8.0		d34c6fe9ed6e795898a7ea4d533fc258c1821bc5
org.webjars.npm	wavesurfer.js	7.8.1		a5a3885ff537ff4ad1f1217e6c261aae7610fd6f
org.webjars.npm	wavesurfer.js	7.8.2		c91d351a07f3154c965efa8c12c4687a8b142049
org.webjars.npm	wavesurfer.js	7.8.3		e1cee7390e4e7085495dab2ea5c9e8966eddb484
org.webjars.npm	wavesurfer.js	7.8.6		20622c951ecc42454a9c60f1053142aef862b81b
org.webjars.npm	wavesurfer.js	7.9.1		469531d34201adb74f16a67d0b238165e8032f8e
org.wso2.carbon.extension.identity.authenticator.utils	org.wso2.carbon.extension.identity.helper	1.0.1		abd142d968b6563dad8b3a7b537f282698747b81
org.wso2.carbon.extension.identity.authenticator.utils	org.wso2.carbon.extension.identity.helper	1.0.11		20b5ec1386ced41e751503a9db80aa7a0792f17f
org.wso2.carbon.extension.identity.authenticator.utils	org.wso2.carbon.extension.identity.helper	1.0.13		N/A
org.wso2.carbon.extension.identity.authenticator.utils	org.wso2.carbon.extension.identity.helper	1.0.16		f6ad7624ba41597990597e55cd3dcd817022b092
org.wso2.carbon.extension.identity.authenticator.utils	org.wso2.carbon.extension.identity.helper	1.0.17		02c0b5034f0164cd79a05f967ccf78a086658201
org.wso2.carbon.extension.identity.authenticator.utils	org.wso2.carbon.extension.identity.helper	1.0.18		ea6b6d70659f23f803d900c378c6155ba2c09bd6
org.wso2.carbon.extension.identity.authenticator.utils	org.wso2.carbon.extension.identity.helper	1.0.2		326e7141df8b3df9bd27d4a3977a0e9c91a596ed
org.wso2.carbon.extension.identity.authenticator.utils	org.wso2.carbon.extension.identity.helper	1.0.3		de7e26f82ab85d67b9f1c24eb7bb02e4a8ce0a2b
org.wso2.carbon.extension.identity.authenticator.utils	org.wso2.carbon.extension.identity.helper	1.0.4		8a48a6e7ce48992b204c5b26069cca0c8d205a26
org.wso2.carbon.extension.identity.authenticator.utils	org.wso2.carbon.extension.identity.helper	1.0.5		301d20dfcced80c0e0a5209be9d23076cd48167f
org.wso2.carbon.extension.identity.authenticator.utils	org.wso2.carbon.extension.identity.helper	1.0.6		1ed16800bcca9a47e18d35d3bb68713c654f376e
org.wso2.carbon.extension.identity.authenticator.utils	org.wso2.carbon.extension.identity.helper	1.0.7		6f032244fa616ef6626340a20ce51694f9be9c86
org.wso2.carbon.extension.identity.authenticator.utils	org.wso2.carbon.extension.identity.helper	1.0.8		810d5c6bfddbcc3891173753e69b9c31c4bd124d
org.wso2.carbon.extension.identity.authenticator.utils	org.wso2.carbon.extension.identity.helper	1.0.9		dfea7d4e43c701e2d49c3e438612fecff0814e04
org.wso2.carbon.extension.identity.authenticator.utils	org.wso2.carbon.extension.identity.helper	1.2.0		9bff54dd6bf83c6a7c81fc45d5ac5488f12029d8
org.wso2.carbon.extension.identity.authenticator.utils	org.wso2.carbon.extension.identity.helper	1.2.1		N/A
org.wso2.carbon.extension.identity.authenticator.utils	org.wso2.carbon.extension.identity.helper	1.2.2		N/A
org.wso2.carbon.extension.identity.authenticator.utils	org.wso2.carbon.extension.identity.helper	1.2.3		N/A
org.wso2.carbon.extension.identity.authenticator.utils	org.wso2.carbon.extension.identity.helper	1.2.4		N/A
org.wso2.carbon.extension.identity.authenticator.utils	org.wso2.carbon.extension.identity.helper	1.2.5		N/A
org.wvlet.airframe	airframe-rx-html_2.11	20.10.0		9a1cbdd4329c7f4a76839265c0a086ea6a460423
org.wvlet.airframe	airframe-rx-html_2.11	20.10.1		c6a34ad3acc6de87a1171986fa9177d92405d1db
org.wvlet.airframe	airframe-rx-html_2.11	20.10.2		7fdc1bf2e877c3386d3205bb0836adbea6d5e79c
org.wvlet.airframe	airframe-rx-html_2.11	20.10.3		b938d9531c38053f32d8cc09f4731d4a647bb9fa
org.wvlet.airframe	airframe-rx-html_2.11	20.8.0		0372910510c3d3e337cd9ced24335ac9b9a8dcea
