ai.asleep.asleepsdk	AsleepSDK	2.0.0		N/A
org.fusesource.hawtjni	maven-hawtjni-plugin	1.12		3eb3301a42bff2297e86d734d2244fdd6dee4d2b
org.fusesource.hawtjni	maven-hawtjni-plugin	1.13		7f0f814c14bb1bb0b951549e49a1f81e862e1c25
org.fusesource.hawtjni	maven-hawtjni-plugin	1.14		669672d343308ec951740c7e69c38264c8ab7972
org.fusesource.hawtjni	maven-hawtjni-plugin	1.15		a2e6047e6196fe997a9324a3633a889a04466145
org.fusesource.hawtjni	maven-hawtjni-plugin	1.2		684f292c3396a3f9c3bb22fe7765fab030878fc1
org.fusesource.hawtjni	maven-hawtjni-plugin	1.3		34da9800394d0c7486c0acc8daba9d0236fab364
org.fusesource.hawtjni	maven-hawtjni-plugin	1.4		a1fd2fa16c4f8a716661f52163140f33b5e5f88a
org.fusesource.hawtjni	maven-hawtjni-plugin	1.5		6618a1d70e5d68bb8f472fb2cf0a7d5271be75a4
org.fusesource.hawtjni	maven-hawtjni-plugin	1.6		17e48c15d531232d7ca3d30f67ae8d885080f657
org.fusesource.hawtjni	maven-hawtjni-plugin	1.7		d5a8953631ddb65bed2996e59da9894988a2b936
org.fusesource.hawtjni	maven-hawtjni-plugin	1.8		d10ceee9f334bdebee6735800d979e74dd8dfc42
org.fusesource.hawtjni	maven-hawtjni-plugin	1.9		55b7f60fda386a1bea2dc439144368a6768ff2ae
org.kuali.common	kuali-impex-cli	3.0.0		a36fb9e2d704df5a59e0b71faeac64a97303da8a
org.kuali.common	kuali-impex-cli	3.0.1		3f6236c926648938ae8045e1ca8d2aed4fd9a44a
org.kuali.common	kuali-impex-cli	3.0.2		c01a9cae211dd3a975e04e658f35ec33427fc776
org.kuali.common	kuali-impex-cli	3.0.3		9bf50d18b4d1895f08c9a98190fc2a0ca655b395
org.locationtech.geomesa	geomesa-process-vector_2.11	1.3.4		d81fe8e3e5d4f2e2d5ac1619f0adb12b318199db
org.locationtech.geomesa	geomesa-process-vector_2.11	1.3.5		c8aa83534fae7d0a03093533146fedb02f2d74e1
org.locationtech.geomesa	geomesa-process-vector_2.11	1.3.6		f34ed13ff8d7337aeb210d8b67374058d31aa707
org.locationtech.geomesa	geomesa-process-vector_2.11	2.0.0		fc31eb55c1b0ece549bb497047524f6799dd1045
org.locationtech.geomesa	geomesa-process-vector_2.11	2.0.0-m.1		dda13c1a69be391eea06735d9bcaaf168b9fc993
org.locationtech.geomesa	geomesa-process-vector_2.11	2.0.1		d1532e9e3c60579d6cd9abdc82695f8c711f8f13
org.locationtech.geomesa	geomesa-process-vector_2.11	2.0.2		bbe56fd1e5d3ee955a62a605d4791dbc9a2235d0
org.locationtech.geomesa	geomesa-process-vector_2.11	2.1.0		6ce9a6d6875879e931f7f608de7b65fe34e0aba3
org.locationtech.geomesa	geomesa-process-vector_2.11	2.1.1		816f159fffd6e238396cf3d96ba6363d39c8f366
org.locationtech.geomesa	geomesa-process-vector_2.11	2.1.2		ab3e005fd68cb860ab5cad70deba3321e9bad92a
org.locationtech.geomesa	geomesa-process-vector_2.11	2.1.3		43d49d9f93df276d1630bd37cfc871726c94fdb1
org.locationtech.geomesa	geomesa-process-vector_2.11	2.1.4		63119270f16f6c5e0a8224c5e633084f0e064144
org.locationtech.geomesa	geomesa-process-vector_2.11	2.2.0		eebd651587c96f32b66cd2cbf3c4ae117bb625ac
org.locationtech.geomesa	geomesa-process-vector_2.11	2.2.1		b3e1e69eaf1de2269fb5afdb178135706f75f738
org.locationtech.geomesa	geomesa-process-vector_2.11	2.2.2		2a03503db64d50823fd0f584976a3ad3d546aa33
org.locationtech.geomesa	geomesa-process-vector_2.11	2.2.3		8f33f887a26337e2fd357cff9da4b4216743d23d
org.locationtech.geomesa	geomesa-process-vector_2.11	2.3.0		cb6e614391b86720c294353b12fba59f765a7310
org.locationtech.geomesa	geomesa-process-vector_2.11	2.3.1		f7656bb3d4d60ea6ba6a26c6514f48c1c086afdd
org.locationtech.geomesa	geomesa-process-vector_2.11	2.3.2		5ed559cee26e008816497dfcafe20da10f699c68
org.locationtech.geomesa	geomesa-process-vector_2.11	2.3.3		9ca84f16f5baddc516817553c01b8f1024493fee
org.locationtech.geomesa	geomesa-process-vector_2.11	2.4.0		337e5b2a88cb21932fb2f360fb53d5964afb9073
org.locationtech.geomesa	geomesa-process-vector_2.11	2.4.1		78911a964a001488e80513622256ddd3da74b6a4
org.locationtech.geomesa	geomesa-process-vector_2.11	2.4.2		350133ea93a9aca2eb95404e7a778b61949c24ea
org.locationtech.geomesa	geomesa-process-vector_2.11	3.0.0		24d27a32b81293077562e594c08704b286102b0c
org.locationtech.geomesa	geomesa-process-vector_2.11	3.0.1		679554a5c5867929349cb21e3b771fc25179d9a9
org.locationtech.geomesa	geomesa-process-vector_2.11	3.1.0		8ab39528f0f9093cb2c869e10cc36459ef680d50
org.locationtech.geomesa	geomesa-process-vector_2.11	3.1.1		57ff06100df02b722dd678d59cae96ef3cd51daf
org.locationtech.geomesa	geomesa-process-vector_2.11	3.1.2		3eb9c636bec650716b0698e3853242acaab42f08
org.locationtech.geomesa	geomesa-process-vector_2.11	3.2.0		b3cf548e9b005864b8214500ca6ca8b2e8162fd9
org.locationtech.geomesa	geomesa-process-vector_2.11	3.2.1		35961587b3fc8117300f00faa49561a6a2219b10
org.locationtech.geomesa	geomesa-process-vector_2.11	3.2.2		ec9ab00166db3b0c9ac3fb0720164727c334e277
org.locationtech.geomesa	geomesa-process-vector_2.11	3.2.3		a4f94741bc1e771c940d9f521054dc9fb22d8c9b
org.locationtech.geomesa	geomesa-process-vector_2.11	3.3.0		a1646d848342e368bcd923cfbabe3ef3b138e45c
org.locationtech.geomesa	geomesa-process-vector_2.11	3.4.0		df6ca8844fca27c4858d425850565d42700bc853
org.locationtech.geomesa	geomesa-process-vector_2.11	3.4.1		81e869b59ae0062319c19a4d5d1700ba1747b9b1
org.locationtech.geomesa	geomesa-process-vector_2.11	3.5.0		d3237b96dde557f0ff085347eb6a9ff79c43bf4a
org.locationtech.geomesa	geomesa-process-vector_2.11	3.5.1		663e3e480a3be38a3c2d2b064055bb09d6a8689b
org.locationtech.geomesa	geomesa-process-vector_2.11	3.5.2		bfe59c9313e13489250f0e10928d58e50aa1e3a3
org.nakedobjects.plugins	htmlviewer-client	1.0-alpha-1		28dd5dfc68680c5baa7d9dbfc9b66ed4d535307e
org.nakedobjects.plugins	htmlviewer-client	1.0-alpha-2		d29eb8d900d014dc937a02db64fed054e42d4653
org.netbeans.modules	org-netbeans-modules-html	RELEASE100		118d2e7b01c37ec04cf65ec17eef5805e75323c3
org.netbeans.modules	org-netbeans-modules-html	RELEASE110		4868b9f6f693caf50a21f3b9debfbb9bf8ca91fc
org.netbeans.modules	org-netbeans-modules-html	RELEASE111		d4d19bb26b34c84040120a733733e12641e8a2f8
org.netbeans.modules	org-netbeans-modules-html	RELEASE112		c8a7e29742bf2c412ea8ae2dfc21eb10bcbce26f
org.netbeans.modules	org-netbeans-modules-html	RELEASE113		bf8ee1d2310f870882bef27970f50efc54efc615
org.netbeans.modules	org-netbeans-modules-html	RELEASE120		e8eff7e4a8ad25f4d901f351ab39652c9c1e2316
org.netbeans.modules	org-netbeans-modules-html	RELEASE120-1		769029ab6c12592c4558074c5f34ad560b2443fc
org.netbeans.modules	org-netbeans-modules-html	RELEASE120-u1		528f6b171923d12258c8997ea6ac30d9a6d0ab1b
org.netbeans.modules	org-netbeans-modules-html	RELEASE121		1bf2f0be2b4352090a6cd31a75b32d011b70709f
org.netbeans.modules	org-netbeans-modules-html	RELEASE122		7f84818949043899adaa33294b8084b5faa93990
org.netbeans.modules	org-netbeans-modules-html	RELEASE123		a34a422ed4738683c50be972f7e84ebbd720c6f4
org.netbeans.modules	org-netbeans-modules-html	RELEASE124		2d8f6eb4879abb972935ee83951f8007944fd68c
org.netbeans.modules	org-netbeans-modules-html	RELEASE125		7857f352221b22ffa75e1b4f9d0972a9009b28fe
org.netbeans.modules	org-netbeans-modules-html	RELEASE126		97a866d2d6909a3872af2d3603ea8bb4cef615a0
org.netbeans.modules	org-netbeans-modules-html	RELEASE130		cefc45e5bd5869f1a30565d71b51076f86064db2
org.netbeans.modules	org-netbeans-modules-html	RELEASE140		e1054ab4c24c298b74ee24507ca571f8a03ad262
org.netbeans.modules	org-netbeans-modules-html	RELEASE150		a9af6a4538180d76b2a05e03feae8854e2113281
org.netbeans.modules	org-netbeans-modules-html	RELEASE160		cf342e8452cc523d7b437b8a440a26d3d96bdcad
org.netbeans.modules	org-netbeans-modules-html	RELEASE170		b02d4d4f5eca0cf6e0c1ea29f6bc42c120ecbb61
org.netbeans.modules	org-netbeans-modules-html	RELEASE180		9956a655b62d1e332db073093d5070026d2065bf
org.netbeans.modules	org-netbeans-modules-html	RELEASE190		1e15ee1562f1dcf3f24315fc132534167492824c
org.netbeans.modules	org-netbeans-modules-html	RELEASE200		78a77d0f80cf2bca695547dbc97a2dd849b9a5c3
org.netbeans.modules	org-netbeans-modules-html	RELEASE210		32df245e8a9fa2e0ebd4f04847036ede8ef6c4ac
org.netbeans.modules	org-netbeans-modules-html	RELEASE220		e3b0736a670983e473350066a8952f94ac51b067
org.netbeans.modules	org-netbeans-modules-html	RELEASE230		3c8df4f7395c621e9e5f37853c373f7c61b7b709
org.netbeans.modules	org-netbeans-modules-html	RELEASE240		76ae9557f2f8e165d96c1d34a90fb10ec14a53dd
org.netbeans.modules	org-netbeans-modules-html	RELEASE250		0790bd4668bc972ca9ac28bb012dfb7c1460b464
org.netbeans.modules	org-netbeans-modules-html	RELEASE90		b844dec2276c0592a850ac069edd80ec08065488
org.openscience.cdk	cdk-charges	1.5.10		536a86a9ecfe9fbe9312c215d95272cc9c6a39b3
org.openscience.cdk	cdk-charges	1.5.11		4446e1c94174bdbbde77c71f874a2e91c6b56984
org.openscience.cdk	cdk-charges	1.5.12		5f542a14e6af257a770a02249b7a42ac2afd9ebe
org.openscience.cdk	cdk-charges	1.5.13		452cb0dee14302073d6690e338093875dc2226a6
org.openscience.cdk	cdk-charges	1.5.14		7fd785efc8256a6429098736e58a06c947a3648c
org.openscience.cdk	cdk-charges	1.5.15		35d737bb2b65531d018f89f1e3fc865289b80945
org.openscience.cdk	cdk-charges	2.0		7b863fa0f67a56a65239cad8f70be85c5a63e4da
org.openscience.cdk	cdk-charges	2.1		43f38a82e59bd85be8b2d2c1add5993d02b6b829
org.openscience.cdk	cdk-charges	2.1.1		d1decddb5c599d49c70ec876c8891d79b83c336e
org.openscience.cdk	cdk-charges	2.10		233cf86485d264a7b0ab48ae954a667e6408e21a
org.openscience.cdk	cdk-charges	2.11		2ba247505533311ee1c1235a506d994489406c5f
org.openscience.cdk	cdk-charges	2.2		f2923f9db69495026a67b26935927e2c785534ae
org.openscience.cdk	cdk-charges	2.3		b35223ac9bba10366e33cd72f33c1527b33e4e1d
org.openscience.cdk	cdk-charges	2.5		230bd23e468e7a320ad756c5cd821d71bb585a8b
org.openscience.cdk	cdk-charges	2.6		1488caec927ec3e078ac0c0e6978609cf8ccea84
org.openscience.cdk	cdk-charges	2.7		c8f1bdd0b10fd2cccd47b6a244cd905728ea5d2c
org.openscience.cdk	cdk-charges	2.7.1		060a3ca1460004e2d3be821d5c113343707c74c4
org.openscience.cdk	cdk-charges	2.8		40f7a6515a76a5f5ae8640052fc305c793def14d
org.openscience.cdk	cdk-charges	2.9		61465aa540bde9adc274409cbd358cc903acbd7d
org.scalatest	scalatest_2.10.0	1.8		1c097931f2390eec01a4b870946ef56e3728be4d
org.scalatest	scalatest_2.10.0	1.8	scaladoc	55fca10b84b419bbb407f66b66b53037d5b5d215
org.scalatest	scalatest_2.10.0	2.0.M5		8dca85c6b4d3e5dac32ea6de6cd69cca78dbc544
org.scalatest	scalatest_2.10.0	2.0.M5	scaladoc	e7071eb2b3925e10007c456ea6125873b995d234
org.swixml	swixml	1.5.144		397b270dfa051b6793fcd15aa0d29eadbe4d5513
org.swixml	swixml	2.5.20110708		87f3277112505545e0b46b47fdf462dc597b4310
org.swixml	swixml	2.5.20110914		0cd8188a451c9a1185d9bc5118f4193385762ac3
org.swixml	swixml	2.5.20110919		488867ea605b2a1a4f4769be52bd8035f43622b7
org.swixml	swixml	2.6.20111005		9da2c3098754ce654316cf162ba271a3c588802a
org.swixml	swixml	2.6.20130530		2420bd83786fc13d9cc2c8e1fe35ae53ad0927ec
org.tpolecat	natchez-jaeger_3	0.0.25		8f6184e00d45edaf7858155d52eccdbe5c7f78e3
org.tpolecat	natchez-jaeger_3	0.0.26		5baf645d6eb95ba2bf0760251a7d628ba4c4b264
org.tpolecat	natchez-jaeger_3	0.1.4		876330fa7d8962e128076ac0e00fdb3f91c47f4c
org.tpolecat	natchez-jaeger_3	0.1.5		937585f2434e4902fa6daa403aeb88d5d31cb9af
org.tpolecat	natchez-jaeger_3	0.1.6		13bece34fbc587c25d7711773bd1b11f9dd0950a
org.tpolecat	natchez-jaeger_3	0.2.0		8e0523287c968bd82526d33c113f97582322d70f
org.tpolecat	natchez-jaeger_3	0.2.1		61a167ef346c8020b4dc7a38d82745246b2e4969
org.tpolecat	natchez-jaeger_3	0.2.2		dc0ef0673eb5e25466a8309d678b7f65ed570383
org.tpolecat	natchez-jaeger_3	0.3.0		00d1b13b73dc7a73ff707e9dd68b496a84cb8cfe
org.tpolecat	natchez-jaeger_3	0.3.0-M1		38eb3f1e063650973f0da47c8e85fab7abaf4ffe
org.tpolecat	natchez-jaeger_3	0.3.0-M2		0ce6c0c114d7ce19045e62d69ed0dac0e52b7c5a
org.tpolecat	natchez-jaeger_3	0.3.0-M3		a42ec136b0b068a7c7ca597c8135e1c030bb1181
org.tpolecat	natchez-jaeger_3	0.3.1		a167cbba36f120f53483359e2dbc15a8ac27f4db
org.tpolecat	natchez-jaeger_3	0.3.2		19aeb8844b43c909276c95318ed7aefe1e442043
org.tpolecat	natchez-jaeger_3	0.3.3		f5ca035908c502642c17adf884b117f36f4e759c
org.tpolecat	natchez-jaeger_3	0.3.4		8e4b4a32878d2b3d508ac2a417811621494e9d3d
org.tpolecat	natchez-jaeger_3	0.3.5		4351b2251779a9a355f38d741ee60da81587ce08
org.tpolecat	natchez-jaeger_3	0.3.6		cb2c67879d31e39eca43c8f803ee57e7d6d81b61
org.tpolecat	natchez-jaeger_3	0.3.7		56a514d33f8ccb7ed1ac555014212dd16434557a
org.typelevel	cats-free_native0.4_2.12	2.10.0		2d3c43d92612e47fe43c8723ad12c1fac40ad7b8
org.typelevel	cats-free_native0.4_2.12	2.11.0		0a5034efb91b92fb447cb25236a2c22e0bb58510
org.typelevel	cats-free_native0.4_2.12	2.4.0		112b35b47ea914244121f056c52e22d8536bcb3c
org.typelevel	cats-free_native0.4_2.12	2.4.1		0beda4b50a773f8a0f3e9e6397dda6ec701b4193
org.typelevel	cats-free_native0.4_2.12	2.4.2		9cf53645d0fb85ed404e0f1bd1993b61d8a4a0d6
org.typelevel	cats-free_native0.4_2.12	2.5.0		907575de3d212e922e4e37a847dea178bf231a7d
org.typelevel	cats-free_native0.4_2.12	2.6.0		2fd76938660299332b3af2774b4a8ab38e01fe97
org.typelevel	cats-free_native0.4_2.12	2.6.1		384bec7184da10b5e3cb3f41982da9b972314145
org.typelevel	cats-free_native0.4_2.12	2.7.0		99291ef0a600e7e5ce360db534a9080e825245eb
org.typelevel	cats-free_native0.4_2.12	2.8.0		be19b248b13789e965876914ea23532361151c2a
org.typelevel	cats-free_native0.4_2.12	2.9.0		97bb9cda4bb530db3f53c29b95e4713a5de750c6
org.webjars	smDateTimeRangePicker	2.0.7		082a05b021b426a852e3a1b2516977f24b22fbca
org.webjars.bowergithub.dabolus	cr-fonts	2.0.0		758bf7ec7fe4be6e4e63cf44e3c9e104a6f5021e
org.webjars.bowergithub.fengyuanchen	viewerjs	1.2.0		ad476b5dc695a935c009474503e7e3b0ac1c4d74
org.webjars.npm	jest-leak-detector	24.5.0		00f865715ea1c4712f2b6368ecc77cc2d9d76730
org.webjars.npm	jest-leak-detector	24.8.0		eee874a2c93ec794940f776bc33492707b688bc7
org.webjars.npm	jest-leak-detector	29.3.1		5b04de9086cc277ab753edd3e3aa65a561593864
org.webjars.npm	underscore-plus	1.6.8		836737d6b474258b4daa5de14eb0ef78efbe399e
org.webswing.security	webswing-onetimeurl-security-extension	2.7		7eed7803a3be8cddfcbc7fe91670e889185ca568
org.webswing.security	webswing-onetimeurl-security-extension	2.7.1		bb3eb335fc9e395ca7069bd53e86fbae45f7bc9e
org.webswing.security	webswing-onetimeurl-security-extension	2.7.2		26e284fba24abdc1eef2349d83e3a14600f15deb
org.webswing.security	webswing-onetimeurl-security-extension	2.7.3		cb893647e55387fdd307b8c7f2ae11c4df1dc9db
org.webswing.security	webswing-onetimeurl-security-extension	2.7.5		79d225932396efa1c9a3ca92c48b4161b8ce5be6
org.webswing.security	webswing-onetimeurl-security-extension	20.1		ad3e179b99d8f498a8f94ec215fbbec676b35ea4
org.webswing.security	webswing-onetimeurl-security-extension	20.1.1		fb702189a455997a8204f1529460b0ff9f8cd8e8
org.webswing.security	webswing-onetimeurl-security-extension	20.1.2		4635a4a0900e51eebd9efb889e44e4878a923259
org.webswing.security	webswing-onetimeurl-security-extension	20.1.3		065d6aeb0ec6326a4aa7980ee4b0ac8dad6ae06e
org.webswing.security	webswing-onetimeurl-security-extension	20.1.4		1fae1626c729fd061e0525b202a80788f6f92f0e
org.webswing.security	webswing-onetimeurl-security-extension	20.1.5		720892e1a454eab9b41e686b0a8a8cae90703a37
org.webswing.security	webswing-onetimeurl-security-extension	20.1.6		e3a15c4bcfae01bc1e5051a832d1568984121281
org.webswing.security	webswing-onetimeurl-security-extension	20.1.8		d7a3652d869f86b52168828acd170b6571ff413d
sh.almond	almond-scalapy_2.13	0.13.10		a5c1907b81eb2a4c53e2802c0d5a1de5a02d7be4
sh.almond	almond-scalapy_2.13	0.13.11		2e5b31aed7728d476eb54a78610cccd9b32688ab
sh.almond	almond-scalapy_2.13	0.13.12		a126546bd2a6b76901c032eba6ea4a37412aaa4d
sh.almond	almond-scalapy_2.13	0.13.13		e7c082640ae7643012f889ac9066f38434714241
sh.almond	almond-scalapy_2.13	0.13.14		3591a1cc5ea3dd76d537d28a881387aa71d8dd7c
sh.almond	almond-scalapy_2.13	0.13.2		d98b3d7c39c703a02d7f064533a3396b3f844a39
sh.almond	almond-scalapy_2.13	0.13.3		669130d929cee645772a5ba4cc7158a8f53e8550
sh.almond	almond-scalapy_2.13	0.13.4		b9899f3586d2ed4887d42d68c29f47c0c6366455
sh.almond	almond-scalapy_2.13	0.13.5		8ddec77d727f833f4a166ff4c782abd536749f54
sh.almond	almond-scalapy_2.13	0.13.6		1500dc7c7a11003b6bf5f27d16b9622856f6f2bc
sh.almond	almond-scalapy_2.13	0.13.7		6a37dba445efe3be3a40908fb669ae4fd1ff7a15
sh.almond	almond-scalapy_2.13	0.13.8		7153725a6661dc61781769bfa7b1113043a490e0
sh.almond	almond-scalapy_2.13	0.13.9		45378daf8ab04115fed9bd9cb44001aa89fd7786
sh.almond	almond-scalapy_2.13	0.14.0-RC1		1003ef2a096882946e8515a74a6bc1323d4bbc0d
sh.almond	almond-scalapy_2.13	0.14.0-RC10		094d54370f970f45f32f760d05e54129ce4eaa01
sh.almond	almond-scalapy_2.13	0.14.0-RC11		4255c3f78ba6fcd3c8997a9c00e838eec86e3553
sh.almond	almond-scalapy_2.13	0.14.0-RC12		d9929de06f6206c14187c0ab066d232c68414969
sh.almond	almond-scalapy_2.13	0.14.0-RC13		80f5c5c2922d13ac1fc4cf4ede52f938ffe6a9a0
sh.almond	almond-scalapy_2.13	0.14.0-RC14		cb66d5364afd78f85894145132ec020e40669f77
sh.almond	almond-scalapy_2.13	0.14.0-RC15		c95271406fd390e59101816f5c13e920798f70d6
sh.almond	almond-scalapy_2.13	0.14.0-RC2		3ae0c4bae6bfbd845f86fc82ec0e2618acdbb9cd
sh.almond	almond-scalapy_2.13	0.14.0-RC3		233ac240471bc8e65754b1ffb6bbdbec95cc9114
sh.almond	almond-scalapy_2.13	0.14.0-RC4		c8b34aed6b63bd975bd132fcc50a55877e4a4ffa
sh.almond	almond-scalapy_2.13	0.14.0-RC5		ca4fc185c3d1f715684860060c09d74e74a77af3
sh.almond	almond-scalapy_2.13	0.14.0-RC6		ddc7bef67038059e754b5907b381b8ae0c27519e
sh.almond	almond-scalapy_2.13	0.14.0-RC7		e8d1f4cfda6602e600472d44666174923debc9dd
sh.almond	almond-scalapy_2.13	0.14.0-RC8		2cad4a4368479bdec2eae27afccd5b8a881f52e6
sh.almond	almond-scalapy_2.13	0.14.0-RC9		0c08682e3f7590b8f12f177782e1d848eca9d953
sh.almond	almond-scalapy_2.13	0.14.1		c054889b3566e976630d9728e22e4ca480606099
tz.co.asoft	payments-requests-core-linuxx64	0.2.0		N/A
tz.co.asoft	payments-requests-core-linuxx64	0.2.10		N/A
tz.co.asoft	payments-requests-core-linuxx64	0.2.20		N/A
tz.co.asoft	payments-requests-core-linuxx64	0.2.21		N/A
tz.co.asoft	payments-requests-core-linuxx64	0.2.22		N/A
tz.co.asoft	payments-requests-core-linuxx64	0.2.23		N/A
tz.co.asoft	payments-requests-core-linuxx64	0.2.25		N/A
tz.co.asoft	payments-requests-core-linuxx64	0.2.26		N/A
tz.co.asoft	payments-requests-core-linuxx64	0.2.27		N/A
tz.co.asoft	payments-requests-core-linuxx64	0.2.28		N/A
tz.co.asoft	payments-requests-core-linuxx64	0.2.29		N/A
tz.co.asoft	payments-requests-core-linuxx64	0.2.30		N/A
tz.co.asoft	payments-requests-core-linuxx64	0.2.41		N/A
tz.co.asoft	payments-requests-core-linuxx64	0.2.42		N/A
tz.co.asoft	payments-requests-core-linuxx64	0.2.43		N/A
tz.co.asoft	raven-email-agent-postmark-iosarm64	3.0.14		N/A
tz.co.asoft	raven-email-agent-postmark-iosarm64	3.0.14	metadata	cff33ec24b71ac0fd86b071db032714406454446
tz.co.asoft	raven-email-agent-postmark-iosarm64	3.0.15		N/A
tz.co.asoft	raven-email-agent-postmark-iosarm64	3.0.15	metadata	3bbe0479e799ed59cd76f858a6481a7c9d1ccb57
uk.co.deliverymind	saucelabs-reporting-gradle-plugin	1.0.0		f9db216217b7e488470e88fe662ae9bb21aab9fa
uk.co.deliverymind	saucelabs-reporting-gradle-plugin	1.1.0		c753803917b04e52ad2f439ffc0a1c0fc259493a
uy.klutter	klutter-aws-core	0.1.0		5ff27331ef584eda5d043e55a3ac952c29d2ffb0
uy.klutter	klutter-aws-core	0.1.1		7bd1c3035fdbfe74eb76fd8347ed875589d6648f
uy.klutter	klutter-aws-core	0.10.0		1cf3cc306d4e2dbb8bc4bc03e0b672d5490bc2eb
uy.klutter	klutter-aws-core	0.11.0		fcec83561168a844274d288d64ab19c45b3d0646
uy.klutter	klutter-aws-core	0.11.1		61a17b57ed5c42248471df4625c1de03e79609e4
uy.klutter	klutter-aws-core	0.11.2		c70331a72ca6c352fd46d50f81b488935645b01d
uy.klutter	klutter-aws-core	0.11.3		547da334b425894497f25240a03686f7e7a457c8
uy.klutter	klutter-aws-core	0.12		00d331a3574afa00ae52bf88f7ed0ecb0034109e
uy.klutter	klutter-aws-core	0.13.3-RC-1036		63d2ed3b87cb60a3f0255fe092153ee151c15c80
uy.klutter	klutter-aws-core	0.13.4-RC-1036		45282a38bfc20f98e6d1caf4fe7b1e2d85162afb
uy.klutter	klutter-aws-core	0.15.0		3ce3a8a908a5624d8834a9809e3f9dc8635bf0a6
uy.klutter	klutter-aws-core	0.2.0		29e4814ccd8f3670a21846548f5af48e3dbbe3d4
uy.klutter	klutter-aws-core	0.2.1		a7270a9a8992792caab2fa6fd14370f10bc31c68
uy.klutter	klutter-aws-core	0.2.2		1d15b8c48a18e4d620de0a1988917c474d2b496a
uy.klutter	klutter-aws-core	0.2.3		36e07e28a3e92bd2bb4a6cce8b1d4ce401172dba
uy.klutter	klutter-aws-core	0.2.4		f87ea89a056bf9d52401d769d42e7e264f492c0e
uy.klutter	klutter-aws-core	0.3.0		ee462517c6ef7eed8237cfbdb49803e3fd8b0170
uy.klutter	klutter-aws-core	0.3.1		0bfe240a2dec2e659f160720403c37513727a462
uy.klutter	klutter-aws-core	0.3.2		51574b2c10a62a18f1f6ba669526a8ac97311135
uy.klutter	klutter-aws-core	0.3.3		a3925ee933d5a9bb2d43fbf557cf6ac42621cfd8
uy.klutter	klutter-aws-core	0.3.4		29deb2959c904c00c1c195c232388222732e3a6c
uy.klutter	klutter-aws-core	0.4.0		947060e018698207fe39c203542196ac264e6548
uy.klutter	klutter-aws-core	0.5.0		00f7dde9e8c0e91c049f78cee5975a59f3c6c025
uy.klutter	klutter-aws-core	0.5.1		1c6f24bf6d49a10604841c7faa08798e2e8d9356
uy.klutter	klutter-aws-core	0.6.0		c43b18183a412b243b1718f686739118971d822c
uy.klutter	klutter-aws-core	0.6.1		bf355ecec78dd0b2ed135a3ab578b7456ef56b7a
