br.com.objectos	preconditions	0.2.0		041446723d949a35fdf7fe2b09be05b382094d74
org.webjars.bowergithub.bisam-rd	genesis-month-picker	1.0.6		efe328e17a327f61c678d75d42c83cd601fa4546
org.webjars.bowergithub.bisam-rd	genesis-month-picker	1.0.7		e068cd1346ab3714d5949ab7bb44fe9b26389538
org.webjars.bowergithub.bisam-rd	genesis-month-picker	1.0.8		c22f5f287f3ae07430a8a8238ca37e04ab50be02
org.webjars.bowergithub.bisam-rd	genesis-month-picker	1.0.9		7db31fb70e7253285e03c18d6a0dce34b446baa1
org.webjars.bowergithub.bisam-rd	genesis-month-picker	1.1.0		98edae8e51375fbe98bea6f284387abc75aa91fa
org.webjars.bowergithub.bisam-rd	genesis-month-picker	1.1.1		e7e47beed757be07713b910e225a51115ccfcc2c
org.webjars.bowergithub.bisam-rd	genesis-month-picker	1.1.2		972f20c833b990ade887b5645b674d0712cc857b
org.webjars.bowergithub.bisam-rd	genesis-month-picker	1.1.3		fa3381b6bd3d8791fe1ca75e3839ed20ed96d36c
org.webjars.bowergithub.bisam-rd	genesis-month-picker	1.1.5		6a0bbab11fd15532b0171c27f681f582f4031850
org.webjars.bowergithub.bisam-rd	genesis-month-picker	1.1.6		1acde2274ea1cda11d4333b5bdcce75fbd86fd65
org.webjars.bowergithub.bisam-rd	genesis-month-picker	1.1.7		273be6b324098e2a4eb27f1aa9d5261fb2c1e21b
org.webjars.bowergithub.bisam-rd	genesis-month-picker	1.1.8		e177e05df93a08d603beda595902af764f718426
org.webjars.bowergithub.bisam-rd	genesis-month-picker	1.2.0		ccd44e7332ca0b2aefc6fa96a461d748d4924bee
org.webjars.bowergithub.bisam-rd	genesis-month-picker	1.2.1		9d9c9e01b39eeb9be21a780dcd2ff13bc575a3a9
org.webjars.bowergithub.bisam-rd	genesis-month-picker	1.2.2		db0422063f46c404f6bb93751d720d3e679881d4
org.webjars.bowergithub.bisam-rd	genesis-month-picker	1.2.3		e754986379ab107a5a04a7cc4fdc349c28decf5f
org.webjars.bowergithub.bisam-rd	genesis-month-picker	1.2.4		a3ededc7647bc4e4504a760a2311756125478bbf
org.webjars.bowergithub.bisam-rd	genesis-month-picker	1.2.5		60546276ee4f27261114c499a9b16a67f157842f
org.webjars.bowergithub.bisam-rd	genesis-month-picker	1.3.1		a2214325e460fb033671cf1d59ece6519f2ebf78
org.webjars.bowergithub.bisam-rd	genesis-month-picker	1.3.2		f7274c542e065149ca920331a02ed1c5af192817
org.webjars.bowergithub.bisam-rd	genesis-month-picker	1.3.3		35587aac19d11e0a343758c573ace485e21c9536
org.webjars.bowergithub.bisam-rd	genesis-month-picker	1.3.4		00ebbb2f36756cd86be120b5eb25a089ca5ccaea
org.webjars.bowergithub.bisam-rd	genesis-month-picker	1.3.5		81bbd55fd996baafd4b9ace105172e212377eb56
org.webjars.bowergithub.bisam-rd	genesis-month-picker	1.3.6		83763b742e1c5715cc7c25413ed2faa9c37e3276
org.webjars.bowergithub.bisam-rd	genesis-month-picker	1.3.7		63e5f93c5f6810c35dee5bbd3c73d18a3d907ae5
org.webjars.bowergithub.bisam-rd	genesis-month-picker	1.3.8		545a1425ed494ee680672950e1dd7bc5dcdac8e3
org.webjars.bowergithub.bisam-rd	genesis-month-picker	1.3.9		ba72ad5ba0a7f74a349a51c3885cdeb077eaea6d
org.webjars.bowergithub.bisam-rd	genesis-month-picker	1.4.0		6057ed2205b7e538a380a322d4b8e2f15f2e9f4f
org.webjars.bowergithub.bisam-rd	genesis-month-picker	1.4.2		6f9d177fb7551533c66ebf86eac6617776a49e56
org.webjars.bowergithub.bisam-rd	genesis-month-picker	1.5.0		1fc19034cb329d959411c22b4648da9ef8ca5f11
org.webjars.bowergithub.bisam-rd	genesis-month-picker	1.5.1		3aa320b6230904d0fe487d8b87755169a46da105
org.webjars.bowergithub.bisam-rd	genesis-month-picker	1.5.2		a5b5e3786367591933e8e2affa51a51edb6161c5
org.webjars.bowergithub.bisam-rd	genesis-month-picker	1.5.3		f0e75ac16774e6e24e892292044d799f50e2210d
org.webjars.bowergithub.bisam-rd	genesis-month-picker	1.5.4		a0dc6c089bda7b374d0a91e4115e5d4435bac3a6
org.webjars.bowergithub.bisam-rd	genesis-month-picker	1.5.5		b7cdc025b8a8312944bb6a475697321eddefa441
org.webjars.bowergithub.bisam-rd	genesis-month-picker	1.5.7		2698b85947351afdf3ca5779cdbccf2503656b98
org.webjars.bowergithub.bisam-rd	genesis-month-picker	1.5.8		10b409042c465044863fbefa6dd04c5cedc26ccb
org.webjars.bowergithub.bisam-rd	genesis-month-picker	1.7.0		191f17e0d8d877ae8c9ab40f59e2b10c1004d3f0
org.webjars.bowergithub.bisam-rd	genesis-month-picker	1.7.1		20cbf10f3eb19c1e2a51e28c8e75c88fa6113cca
org.webjars.bowergithub.bisam-rd	genesis-month-picker	1.7.2		acd4e3ed91da2c216fd8ef7f18b81a6759dc2bfc
org.webjars.bowergithub.bisam-rd	genesis-month-picker	1.7.3		7a3d81fdfdcfda6dcb2c818885683d980d3a2f58
org.webjars.bowergithub.bisam-rd	genesis-month-picker	1.7.4		3aecefe6463148dd97eaaeea24e87e343ad6f5e1
org.webjars.bowergithub.bisam-rd	genesis-month-picker	1.7.5		9227725833ec457c2559fef2122da7df908ac655
org.webjars.bowergithub.bisam-rd	genesis-month-picker	1.7.6		6e386443b0af49a6eac5247d2fdde0425f5dc917
org.webjars.bowergithub.bisam-rd	genesis-month-picker	1.7.7		f26f7586bd2efdd8c5b8aae253a83164bfa8912f
org.webjars.bowergithub.bisam-rd	genesis-month-picker	1.7.8		9437dceb91df9a9f7d3bd7ab8c55b8251d3f260d
org.webjars.npm	github-com-Mottie-keyboard	1.30.2		27cf0bfd7fecf8f5185c926eec82becefab6d8c8
org.webjars.npm	jodid25519	1.0.2		e9fdfb0b2bd5a45623b295289a5d37d16842258d
org.webjars.npm	leaflet-routing-machine	3.2.12		448c1439203f380e98a929f84c175fa4be4a1ec1
org.webjars.npm	merge2	1.2.2		07ff5aaf8f699948645f1896c653913046e1a63c
org.webjars.npm	merge2	1.2.3		6a907ad888d86ab966655c98f0c6ee9aef2431d3
org.webjars.npm	merge2	1.2.4		637bc404c1ff957cbb0c68ab0080ce61a53f98de
org.webjars.npm	merge2	1.3.0		180b818bfa9009ff7f02253552af3719b86da074
org.webjars.npm	merge2	1.4.1		4525bd1fde4c87e30e43f9d30243ec94bc5da4a0
org.wvlet	airframe-macros_sjs0.6_2.11	0.11		9657f4feae89db1319340c045e8e311ca35adbae
org.wvlet	airframe-macros_sjs0.6_2.11	0.12		899d1d48204e2532815ed2f4bd019ef16a3e0ca4
org.wvlet	airframe-macros_sjs0.6_2.11	0.13		14357f2fbce5e63f44f62596df453fc174dd54e3
org.wvlet	airframe-macros_sjs0.6_2.11	0.14		a71568356e80a58f99a50ecd66fd1b592435a1c0
org.wvlet	airframe-macros_sjs0.6_2.11	0.15		9baba5f77ea92ea2210957aeed57f196dc8e0481
org.wvlet	airframe-macros_sjs0.6_2.11	0.16		7db7939346aa34a5a6abe22f6368f6e6a8f8034c
org.wvlet	airframe-macros_sjs0.6_2.11	0.17		85c09e4564a3ee80777381ffa0c82626bbdf406a
org.wvlet	airframe-macros_sjs0.6_2.11	0.18		dfb3befd4d1257c2ae2e040fcdf5fe407b68c9d8
org.wvlet	airframe-macros_sjs0.6_2.11	0.19		477cdd9560cdc4205c464d217e614e6b25e0a078
org.wvlet	airframe-macros_sjs0.6_2.11	0.20		91d70557c91330febcd2db4bf137e050ec186200
org.wvlet	airframe-macros_sjs0.6_2.11	0.21		f4a5ea60e5d13e970534ae4812d9fdfe49ed309f
pl.chilldev.facelets	facelets-taglib-spring-social	0.0.1		afc226e2429bd756d516e7d20c8a8a7265615e83
pl.chilldev.facelets	facelets-taglib-spring-social	0.0.2		f728fce1b2d22adf3013cba45df4f65719292f7a
pl.chilldev.facelets	facelets-taglib-spring-social	0.0.3		4b25dbade928e8b182f40a0f08735059eea22ef7
pl.chilldev.facelets	facelets-taglib-spring-social	0.0.4		0b6753f18cd1a9d3afc54fb2b7d3bb3d2abf0cfd
pl.chilldev.facelets	facelets-taglib-spring-social	0.0.5		cc5e08d7b233937b01842e8d70adbca638a6ab44
plus.kat	kat-parent	0.0.1		N/A
plus.kat	kat-parent	0.0.2		N/A
plus.kat	kat-parent	0.0.3		N/A
plus.kat	kat-parent	0.0.4		N/A
plus.kat	kat-parent	0.0.5		N/A
se.skltp.agp	agp-parent	1.0.0		N/A
se.skltp.agp	agp-parent	1.0.0-RC1		N/A
se.skltp.agp	agp-parent	1.0.0-RC2		N/A
se.skltp.agp	agp-parent	1.0.0-RC3		N/A
se.skltp.agp	agp-parent	1.0.0-RC4		N/A
se.skltp.agp	agp-parent	1.0.0-RC5		N/A
se.skltp.agp	agp-parent	1.1.0		N/A
se.skltp.agp	agp-parent	1.1.0-RC1		N/A
se.skltp.agp	agp-parent	1.1.0-RC2		N/A
se.skltp.agp	agp-parent	1.2.0		N/A
se.skltp.agp	agp-parent	1.2.0-RC1		N/A
se.skltp.agp	agp-parent	1.2.1		N/A
se.skltp.agp	agp-parent	1.2.1-RC1		N/A
se.skltp.agp	agp-parent	1.2.1-RC2		N/A
se.skltp.agp	agp-parent	1.2.1-RC3		N/A
se.skltp.agp	agp-parent	1.2.2		N/A
se.skltp.agp	agp-parent	1.2.3		N/A
se.skltp.agp	agp-parent	1.3.0		N/A
se.skltp.agp	agp-parent	1.3.0-RC1		N/A
se.skltp.agp	agp-parent	1.3.1		N/A
se.skltp.agp	agp-parent	1.3.2		N/A
se.skltp.agp	agp-parent	1.3.3		N/A
se.skltp.agp	agp-parent	1.3.4		N/A
se.skltp.agp	agp-parent	1.3.5		N/A
se.skltp.agp	agp-parent	1.3.6		N/A
se.skltp.agp	agp-parent	1.3.7		N/A
se.skltp.agp	agp-parent	1.3.8		N/A
se.skltp.agp	agp-parent	1.4.0		N/A
se.skltp.agp	agp-parent	2.0		N/A
se.skltp.agp	agp-parent	2.1		N/A
se.skltp.agp	agp-parent	2.2		N/A
se.skltp.agp	agp-parent	2.3		N/A
se.skltp.agp	agp-parent	2.3.1		N/A
se.skltp.agp	agp-parent	2.3.2		N/A
se.skltp.agp	agp-parent	2.3.3		N/A
se.skltp.agp	agp-parent	2.3.3-RC1		N/A
se.skltp.agp	agp-parent	2.3.3-RC2		N/A
