build.buf	connect-library	0.0.0-TEST		b8fe99b61f9844b8c5098f6c1a3a64b871368539
org.openrndr	openrndr-math	0.4.2	all	c4a3bfe35a2290987a3d6d60a6c603f4c9ca42b0
org.openrndr	openrndr-math	0.4.2-rc.1		b78e6bf21385d6290a5ba761b3d547257cea750a
org.openrndr	openrndr-math	0.4.2-rc.1	all	1020bf8744307117dcb0112bd7d2a7a9ca5f2d0c
org.openrndr	openrndr-math	0.4.2-rc.2		de879d7c6844f5688d53deaf3624bf3b746f7064
org.openrndr	openrndr-math	0.4.2-rc.2	all	1020bf8744307117dcb0112bd7d2a7a9ca5f2d0c
org.openrndr	openrndr-math	0.4.2-rc.3		770cdfcc810aacd39bcc8023782409a650c0be5e
org.openrndr	openrndr-math	0.4.2-rc.3	all	c4a3bfe35a2290987a3d6d60a6c603f4c9ca42b0
org.openrndr	openrndr-math	0.4.3		1c34591c27d44f5c89f2575e47f7664a2281b21e
org.openrndr	openrndr-math	0.4.3-alpha1		c677730728f0ebcb1fb869a0d9b7c11c0044876b
org.openrndr	openrndr-math	0.4.3-alpha1	all	d1649731967fea1587cb552662c79ef22fb18689
org.openrndr	openrndr-math	0.4.3-alpha2		f05e1f9e135007ad46c98c7f4a5dacec66ea4178
org.openrndr	openrndr-math	0.4.3-alpha2	all	d1649731967fea1587cb552662c79ef22fb18689
org.openrndr	openrndr-math	0.4.3-alpha3		a7dc30cfa8d005b8bda4a86a077779404df797dc
org.openrndr	openrndr-math	0.4.3-alpha3	all	d1649731967fea1587cb552662c79ef22fb18689
org.openrndr	openrndr-math	0.4.3-alpha4		0b02f7d800cf6572580bdbbacbe45aaf328eb832
org.openrndr	openrndr-math	0.4.3-alpha4	all	af29333fc7eb2df609f138c2ccc951065678e39d
org.openrndr	openrndr-math	0.4.3-alpha5		7c67c10dda0ea5090007fdec540297972038f57e
org.openrndr	openrndr-math	0.4.3-alpha5	all	8c096367e95a55756394071c12f171913b38fd5a
org.openrndr	openrndr-math	0.4.3-alpha6		7271ded16f7c8166078f5b7bcd657cdf476245be
org.openrndr	openrndr-math	0.4.3-alpha7		7271ded16f7c8166078f5b7bcd657cdf476245be
org.openrndr	openrndr-math	0.4.3-alpha8		1c34591c27d44f5c89f2575e47f7664a2281b21e
org.openrndr	openrndr-math	0.4.3-alpha9		1c34591c27d44f5c89f2575e47f7664a2281b21e
org.openrndr	openrndr-math	0.4.4		9ce4ff98f443c322d81f7ad3558d99a7b4973f39
org.openrndr	openrndr-math	0.4.4-alpha1		29a0666f7fc7fd1325193e7e8bef94df68c6316a
org.openrndr	openrndr-math	0.4.4-alpha2		29a0666f7fc7fd1325193e7e8bef94df68c6316a
org.openrndr	openrndr-math	0.4.4-alpha3		29a0666f7fc7fd1325193e7e8bef94df68c6316a
org.openrndr	openrndr-math	0.4.4-alpha4		737355360226176a1b60c2ae95fa24c2a6148acf
org.openrndr	openrndr-math	0.4.4-alpha5		0efc5a53bf2f4d53fd676fe82805ee74c79e2772
org.openrndr	openrndr-math	0.4.4-alpha6		0efc5a53bf2f4d53fd676fe82805ee74c79e2772
org.openrndr	openrndr-math	0.4.4-alpha7		9ce4ff98f443c322d81f7ad3558d99a7b4973f39
org.openrndr	openrndr-math	0.4.5-alpha1		941ea2ecf0d3717dd1cab03ad33a201be55f1714
org.openrndr	openrndr-math	0.4.5-alpha2		791548f5e1e673403260596ec74015bae30ed291
org.openrndr	openrndr-math	0.4.5-alpha3		791548f5e1e673403260596ec74015bae30ed291
org.openrndr	openrndr-math	0.4.5-alpha4		a37ef0a7fb87a586434142882b420b717d733f97
org.openrndr	openrndr-math	0.4.5-alpha5		aedc8c3862f9576ae99dd7a27e1cf2305aec4ea5
org.openrndr	openrndr-math	0.4.5-alpha6		4c5cbbb304d67c88f1ead435321ff0d75cca6be0
org.openrndr	openrndr-math	0.4.5-alpha7		16c1d9a329e998e6a04f13038fa250eff209b3cc
org.openrndr	openrndr-math	0.4.5-alpha8		16c1d9a329e998e6a04f13038fa250eff209b3cc
org.openrndr	openrndr-math	0.4.5-alpha9		90def0d0fad4a134ed8a1f464ac4741291186e93
org.ops4j.pax.web.samples	jsf-primefaces-embedded-fragment	8.0.0		e5e19851d09bce98067c384ff749d6f98b2366ee
org.ops4j.pax.web.samples	jsf-primefaces-embedded-fragment	8.0.1		189e0436aca37f6f381d7d43c3e045a490cac500
org.ops4j.pax.web.samples	jsf-primefaces-embedded-fragment	8.0.10		4efc1a033d8bb31bd015fada32b795acdb885785
org.ops4j.pax.web.samples	jsf-primefaces-embedded-fragment	8.0.11		56e9ff677bb44a70c6217780cd4a94197273f0da
org.ops4j.pax.web.samples	jsf-primefaces-embedded-fragment	8.0.12		4e61b6317b78b2937db8bc41389663cba0cbcd89
org.ops4j.pax.web.samples	jsf-primefaces-embedded-fragment	8.0.13		2d4619b10998db6affab5bf06408ae0832223b7b
org.ops4j.pax.web.samples	jsf-primefaces-embedded-fragment	8.0.14		5107b0ede04558db21790638cecd06d6b7b10e26
org.ops4j.pax.web.samples	jsf-primefaces-embedded-fragment	8.0.15		78b0d36b0a0fca1a9af858e9e3921b2a6ea12e60
org.ops4j.pax.web.samples	jsf-primefaces-embedded-fragment	8.0.16		7576a14d322e1e8db01c1f411a73cf49c6bebc10
org.ops4j.pax.web.samples	jsf-primefaces-embedded-fragment	8.0.17		d2865190e526a35711be57bff1fda247d05c297f
org.ops4j.pax.web.samples	jsf-primefaces-embedded-fragment	8.0.18		0f8b0f3f160232540159184376f106fda3f93278
org.ops4j.pax.web.samples	jsf-primefaces-embedded-fragment	8.0.19		ae15b1c5a7c9c69c154b9bf5d9477a3388cfa31c
org.ops4j.pax.web.samples	jsf-primefaces-embedded-fragment	8.0.2		90afda0cb2b23be03bc7462a6b75528c027a7018
org.ops4j.pax.web.samples	jsf-primefaces-embedded-fragment	8.0.20		351fd7a67597137389a9ceeaa791ca4e7d26ebe5
org.ops4j.pax.web.samples	jsf-primefaces-embedded-fragment	8.0.21		509d73ec837d7d296abe5fe9cb83808c39c6718d
org.ops4j.pax.web.samples	jsf-primefaces-embedded-fragment	8.0.22		36bd5fd19894f187f30319f9a2f3e8ae8a399475
org.ops4j.pax.web.samples	jsf-primefaces-embedded-fragment	8.0.23		489857f529875e02a5dfb709bdcbc3d444a0dc90
org.ops4j.pax.web.samples	jsf-primefaces-embedded-fragment	8.0.24		4fcd7228d64af7401b8797f65bef9e9de3637b88
org.ops4j.pax.web.samples	jsf-primefaces-embedded-fragment	8.0.25		c18cc8c1d1885a20b3d25ed8cc8218871d74aa6a
org.ops4j.pax.web.samples	jsf-primefaces-embedded-fragment	8.0.26		dfd9d3d757e5afd97b7c2f01699366afb8336f45
org.ops4j.pax.web.samples	jsf-primefaces-embedded-fragment	8.0.27		697bbe96e8baebf2aa5c7e3f913d9c4402465d13
org.ops4j.pax.web.samples	jsf-primefaces-embedded-fragment	8.0.28		8df3e810b5fb18b76e3e017dbeeef89dbef523d4
org.ops4j.pax.web.samples	jsf-primefaces-embedded-fragment	8.0.29		38fc5ec7c594714cf727734a41348bc525f56d20
org.ops4j.pax.web.samples	jsf-primefaces-embedded-fragment	8.0.3		631a5e1da5866993ebe596ba4a20883a96631c95
org.ops4j.pax.web.samples	jsf-primefaces-embedded-fragment	8.0.30		eb544072061fd4d56c260a6c6bf6e339ee6e09e5
org.ops4j.pax.web.samples	jsf-primefaces-embedded-fragment	8.0.31		c975480d85d6170c046d7348c6b70023d055b245
org.ops4j.pax.web.samples	jsf-primefaces-embedded-fragment	8.0.4		c46c4b724d5d233d7e949360a943ff31b1014c28
org.ops4j.pax.web.samples	jsf-primefaces-embedded-fragment	8.0.5		937d91cb1a739b8aaf43b60244489c00f779bee9
org.ops4j.pax.web.samples	jsf-primefaces-embedded-fragment	8.0.6		17edac8d53d0589e64b241e05a701d0debb7bee6
org.ops4j.pax.web.samples	jsf-primefaces-embedded-fragment	8.0.7		9e086280b2116c37ed9592f7d9166bc9419cec62
org.ops4j.pax.web.samples	jsf-primefaces-embedded-fragment	8.0.8		d02b865783919fab85203cd4b29c8487ceb88f3a
org.ops4j.pax.web.samples	jsf-primefaces-embedded-fragment	8.0.9		a18a4972bd7239eb644abe0a673bf6a729ee2655
org.ops4j.pax.web.samples	jsf-primefaces-embedded-fragment	9.0.0		3ba38518d74916c55ad562194987b43d5f67a1ca
org.ops4j.pax.web.samples	jsf-primefaces-embedded-fragment	9.0.1		460a679d317ef329ef0c18eefd9af2ecf7e9d9b0
org.ops4j.pax.web.samples	jsf-primefaces-embedded-fragment	9.0.10		0e386a12af0ca6dad53ecfcf75d71eba0b82b0c6
org.ops4j.pax.web.samples	jsf-primefaces-embedded-fragment	9.0.11		12bb8dc9eba08c23934cce7659d833668b5f8b2b
org.ops4j.pax.web.samples	jsf-primefaces-embedded-fragment	9.0.12		f645f82336dd694d9b6a1f5b3066cf4e15d56cdd
org.ops4j.pax.web.samples	jsf-primefaces-embedded-fragment	9.0.13		4dfeaf5504ec56f03a452c9ee562058e96fed488
org.ops4j.pax.web.samples	jsf-primefaces-embedded-fragment	9.0.14		843268b46d891ce0fd8b43b7f96820a3d8cdf796
org.ops4j.pax.web.samples	jsf-primefaces-embedded-fragment	9.0.15		a32744f1a59dd0c5a6e8cee823cfb6ebb03e8e07
org.ops4j.pax.web.samples	jsf-primefaces-embedded-fragment	9.0.16		d45f66897e7f693c66167ff2b04d494c1deddc79
org.ops4j.pax.web.samples	jsf-primefaces-embedded-fragment	9.0.17		74a7810f456288f5e563be245430eb2b8cac1ca5
org.ops4j.pax.web.samples	jsf-primefaces-embedded-fragment	9.0.18		da97375bbcf558e3b380cf05b059ee4631d3c04e
org.ops4j.pax.web.samples	jsf-primefaces-embedded-fragment	9.0.19		6017c0858c94fd59e69da4847f03beb97efa73ec
org.ops4j.pax.web.samples	jsf-primefaces-embedded-fragment	9.0.2		c0b2233cac0f70c64c50e0a3ac9a511b967a8f29
org.ops4j.pax.web.samples	jsf-primefaces-embedded-fragment	9.0.20		345faa2568d9eae9b5e3734e2ecf3834b54204fd
org.ops4j.pax.web.samples	jsf-primefaces-embedded-fragment	9.0.3		f10883773a7cc2d0672b21c39f657527d9d8fecc
org.ops4j.pax.web.samples	jsf-primefaces-embedded-fragment	9.0.4		4cddc7ab068d106e3f4d10149ee929056da16f3e
org.ops4j.pax.web.samples	jsf-primefaces-embedded-fragment	9.0.5		d6cd4373a91ebe501e833a55877b424ab7f39e1c
org.ops4j.pax.web.samples	jsf-primefaces-embedded-fragment	9.0.6		e8949a1d843ccca18ea20a97500bbe42cbe17f6e
org.ops4j.pax.web.samples	jsf-primefaces-embedded-fragment	9.0.7		f2e62b17f421dd3f0b9d04f8e84b408f47a21a9b
org.ops4j.pax.web.samples	jsf-primefaces-embedded-fragment	9.0.8		bd4e52a7d23f1dc9e5aafedd4e0783f7b05db6bb
org.ops4j.pax.web.samples	jsf-primefaces-embedded-fragment	9.0.9		3add264ecfe8b41b8ad00e40d3c8651076ec7be6
org.sonatype.flexmojos	flexmojos-flex3-compatibility-layer	4.0-RC1		a613303af93b68f5c684c5682c4769112c1b328c
