au.csiro	elk-ore-parent	0.5.0		N/A
org.noear	hasor-solon-plugin	2.9.1		3b277853d3921935e18c652a19a4547e98c77772
org.noear	hasor-solon-plugin	2.9.2		a5549a5c815e536f7b10a9ddcd336f6af0e9f794
org.noear	hasor-solon-plugin	2.9.2-M1		f5818a86f3b041c0f706841a4c074e3824e5289e
org.noear	hasor-solon-plugin	2.9.3		c0ae90edbe819fc83d8cb24fb087fde3de688772
org.noear	hasor-solon-plugin	2.9.4		f5fcf875276dfcd9d53628ccf1aa63c4585d19b5
org.noear	hasor-solon-plugin	3.0.0		38a99c644282d9585efb2e24f42f9ec88ec80775
org.noear	hasor-solon-plugin	3.0.0-M1		ccfb2a35a643bd578461bb1340cf41dd45934c38
org.noear	hasor-solon-plugin	3.0.0-M3		ad75eb620f1f8d87a40b710b44111feddabc267e
org.noear	hasor-solon-plugin	3.0.0-M4		2adb45f95067a87aaabbba5e4110abb966118684
org.noear	hasor-solon-plugin	3.0.0-RC		e13492e9b674cd5d692d448736dfca587f55a7bf
org.noear	hasor-solon-plugin	3.0.0-RC2		4c5bcd919048b9c89f3bc739cab313683107098e
org.noear	hasor-solon-plugin	3.0.0-RC3		d9f12b712d0cbee3970a6ed1d49095c7ec736d35
org.noear	hasor-solon-plugin	3.0.1		7773d5d4da4cfd4c178dca17c94020767de7a18f
org.noear	hasor-solon-plugin	3.0.1-M2		e8720fdf52758e8ab9a9e8b2f26173933a28b085
org.noear	hasor-solon-plugin	3.0.1-M3		89fd4b30d08f4aa91222bb6ea4b457c2aa903333
org.noear	hasor-solon-plugin	3.0.10		927e27f0655c109f6078d15c70581c58768f9096
org.noear	hasor-solon-plugin	3.0.2		22056506e0075fb2098a51161028cff2998f9675
org.noear	hasor-solon-plugin	3.0.2-M5		285f9683226f028447d86dc2addb254ea9e17e5d
org.noear	hasor-solon-plugin	3.0.2-M6		b0bdd2788bcb82fadea303dddae8f42b6de95adf
org.noear	hasor-solon-plugin	3.0.2-RC		74f134cb164a86b2b231ae5817d5ec6ee6383973
org.noear	hasor-solon-plugin	3.0.2-RC2		40c80bb8a259436fa1e4ab6d1fd98c68a9c06a58
org.noear	hasor-solon-plugin	3.0.3		31f5142bc7ca8a944d56d7debf26fbe118750366
org.noear	hasor-solon-plugin	3.0.3-M3		18025d13ca594e75b96b9c9cfaab700b1937afc9
org.noear	hasor-solon-plugin	3.0.3-M4		5de2c1e3c95b565713c654d15b86c63398a58c0f
org.noear	hasor-solon-plugin	3.0.3-RC		cf8a274344cb3ad4ac48117abbbf0cf22253142a
org.noear	hasor-solon-plugin	3.0.4		231be940a389ec328ad561faed7085472b735cdb
org.noear	hasor-solon-plugin	3.0.4-M2		a7b951cd84f7e295596906c1748fa10f488cd87f
org.noear	hasor-solon-plugin	3.0.4-RC		0a7fd3336e6bd8b37035b83a324d37e4badf52a2
org.noear	hasor-solon-plugin	3.0.4-RC2		cd074677f2d83a0fe2f885eb346e75ae0a43bbe5
org.noear	hasor-solon-plugin	3.0.4.1		f314bedfef1e3e152d41b4592ddff85c4965c626
org.noear	hasor-solon-plugin	3.0.5		0f80b0a4e0b949b7abea8059b7622eb944d5fe95
org.noear	hasor-solon-plugin	3.0.5-M1		e60daabaf9cd6b19310b877b6b3fec52a6e5059d
org.noear	hasor-solon-plugin	3.0.5-M2		e0bb8c1c3d2c98e1f950b54f7431d9d0704fc834
org.noear	hasor-solon-plugin	3.0.5-M3		a3697748c239557ce4059bd52abc2ce00a6e377a
org.noear	hasor-solon-plugin	3.0.6		0fae12d20fd09ac23cfb137ef1235191ec8d3439
org.noear	hasor-solon-plugin	3.0.6-M1		ffb4631d1e5be4c32f43d78f5ffa6f449c017126
org.noear	hasor-solon-plugin	3.0.6-M2		58f52a0a4fee55dee91932fee2cf24fe658575f6
org.noear	hasor-solon-plugin	3.0.6-M3		cd5e8b5a4966a74eaf6569264ced13c5cb9c9372
org.noear	hasor-solon-plugin	3.0.6-RC		efb89e59f22a16e5011fb07be5b1ff1216e81a04
org.noear	hasor-solon-plugin	3.0.6-RC2		747404cf698811e814ddcf701b6c9d6b2072e01b
org.noear	hasor-solon-plugin	3.0.7		1897d45857ca79bfbaa5210f6fa86a5cc2d0ade9
org.noear	hasor-solon-plugin	3.0.7-M1		f6c386a338da901fec82899982435d6a67fca7a8
org.noear	hasor-solon-plugin	3.0.8		0e83d07cdd747d0bcde6a74e0bdccad5d23839db
org.noear	hasor-solon-plugin	3.0.8-M1		48d15bb025ddecb7cbc5e68bf4f272075667e028
org.noear	hasor-solon-plugin	3.0.9		5b6dc84b6f843742960f59464a66c45dc67ea458
org.noear	hasor-solon-plugin	3.0.9-M1		e8f87c8d6eb1b8c5b41a5ad129650f7a0387f3f9
org.noear	hasor-solon-plugin	3.0.9-M2		45e582268705651414ccbb1fe5267859daf883b6
org.noear	hasor-solon-plugin	3.1.0		8bbe0129555c411a02616199c226379642e8f13a
org.noear	hasor-solon-plugin	3.1.0-M1		b74a4a99ce78e9ef20291bbb912aa6ff877bf765
org.noear	hasor-solon-plugin	3.1.0-RC		43d0923db40a07801856b2b5054958b560b6a099
org.noear	hasor-solon-plugin	3.1.1		1c4665afcc6cd2313a61ba7f6098fd28ad29eb51
org.noear	hasor-solon-plugin	3.1.1-M4		268de2961d4db0f070abbce48b64bda4cf2fe722
org.noear	hasor-solon-plugin	3.1.1-M5		bf1768b48545eab7d2d074e5222953d91f147d0c
org.noear	hasor-solon-plugin	3.1.1-RC		9088d0d112f54f22e1f3290840ffbc848bdd830c
org.noear	hasor-solon-plugin	3.1.2		a0a7f958dbc5f2f46d7b37658d26c1d841bb3770
org.noear	hasor-solon-plugin	3.1.2-M2		0abdb0b61518e716061a5b8a5bcdaa1a81835e9f
org.noear	hasor-solon-plugin	3.1.3-RC		7a032a6659c37980c6e3e19a6117f3a9617d980d
org.noear	hasor-solon-plugin	3.2.0		43b36fb8b6a94d12d5056dc1fd45fea669a07c83
org.noear	hasor-solon-plugin	3.2.1		1c85822a9942a8787d7f4ac091527c52a456c4f0
org.noear	hasor-solon-plugin	3.2.1-RC		41d89fd43c87248c53a53d1c4562018396afc631
org.odpi.egeria	files-integrator	2.10		N/A
org.odpi.egeria	files-integrator	2.11		N/A
org.odpi.egeria	files-integrator	2.4		N/A
org.odpi.egeria	files-integrator	2.5		N/A
org.odpi.egeria	files-integrator	2.6		N/A
org.odpi.egeria	files-integrator	2.7		N/A
org.odpi.egeria	files-integrator	2.8		N/A
org.odpi.egeria	files-integrator	2.9		N/A
org.odpi.egeria	files-integrator	3.0		N/A
org.odpi.egeria	files-integrator	3.1		N/A
org.odpi.egeria	files-integrator	3.10		N/A
org.odpi.egeria	files-integrator	3.10.1		N/A
org.odpi.egeria	files-integrator	3.11		N/A
org.odpi.egeria	files-integrator	3.12		N/A
org.odpi.egeria	files-integrator	3.13		N/A
org.odpi.egeria	files-integrator	3.14		N/A
org.odpi.egeria	files-integrator	3.15		N/A
org.odpi.egeria	files-integrator	3.2		N/A
org.odpi.egeria	files-integrator	3.3		N/A
org.odpi.egeria	files-integrator	3.4		N/A
org.odpi.egeria	files-integrator	3.5		N/A
org.odpi.egeria	files-integrator	3.6		N/A
org.odpi.egeria	files-integrator	3.7		N/A
org.odpi.egeria	files-integrator	3.8		N/A
org.odpi.egeria	files-integrator	3.9		N/A
org.opendaylight.iotdm	features4-itplugin1	0.1.0-Carbon		N/A
org.opendaylight.iotdm	features4-itplugin1	0.1.1-Carbon		N/A
org.opendaylight.iotdm	features4-itplugin1	0.1.2-Carbon		N/A
org.opendaylight.iotdm	features4-itplugin1	0.1.3-Carbon		N/A
org.opendaylight.iotdm	features4-itplugin1	0.1.4-Carbon		N/A
org.opendaylight.iotdm	iotdmbundleloader-impl	0.1.0-Carbon		ff27efc8ef24735cd74397d0dd04ce89ced6dee4
org.opendaylight.iotdm	iotdmbundleloader-impl	0.1.1-Carbon		e09bf470e969945bbd839effc651d54e05fb806f
org.opendaylight.iotdm	iotdmbundleloader-impl	0.1.2-Carbon		d6611d33ca6612178ec18bc550517883bd0f8692
org.opendaylight.iotdm	iotdmbundleloader-impl	0.1.3-Carbon		38456716b02b23456eb8a8cc745e9ef5f2e6d569
org.opendaylight.iotdm	iotdmbundleloader-impl	0.1.4-Carbon		9cf23c4b0843d08881f5a720c5a3b407d7999925
org.openengsb.core	openengsb-core-api	1.2.0.M5		f4cbc61bb6a03491cea85ccb28740f75aae1dac1
org.openengsb.core	openengsb-core-api	1.2.0.RC1		12cd09456a4d45978460edd7c331296868df8235
org.openengsb.core	openengsb-core-api	1.2.0.RC2		8ffda0e3da284b42452c9d44c3a934bf8ecd7998
org.openengsb.core	openengsb-core-api	1.2.0.RC3		dfe97dabeffba4fb1ed21655d67c7fc17a948a62
org.openengsb.core	openengsb-core-api	1.2.0.RELEASE		eaa0ed3bf2b58ad8d5b956af4663b3b70451f012
org.openengsb.core	openengsb-core-api	1.2.1.RELEASE		960e61687d9c1824b474a5542a7e3d1f6185d8d9
org.openengsb.core	openengsb-core-api	1.2.2.RELEASE		7d9fb805c667cff3401d74dc373b514680136d8c
org.openengsb.core	openengsb-core-api	1.3.0.M1		44e0d6b0229deb2a8beb1a1a372813e26f9ef798
org.openengsb.core	openengsb-core-api	1.3.0.M2		3a5f8116b2dcda6d95b2290547b1e93a6aa2c527
org.openengsb.core	openengsb-core-api	1.3.0.M3		4235a8ba02438a1eaeeacda5e29b6f883de21937
org.openntf.sbt	com.ibm.sbt.core	1.5.0.20160704-1200		648d6c8252763256af90ea1ec3114774dfb6ca19
org.quickgeo	quickgeo-gf	0.1.0		b4965a0ba258a3d0ada1804ad15fe6f4d4440428
org.springframework.cloud.task.app	spark-cluster-task-app-starters-build	1.1.0.RELEASE		N/A
org.springframework.cloud.task.app	spark-cluster-task-app-starters-build	1.2.0.RELEASE		N/A
org.springframework.cloud.task.app	spark-cluster-task-app-starters-build	1.3.0.RELEASE		N/A
org.webjars.bowergithub.inuitcss	tools.functions	0.2.0		2ef07d2dc29927455afb6771eae60b5d2f5dc279
org.webjars.npm	fortawesome__fontawesome-svg-core	1.2.17		200ddf2c7c8463f0f714f874073a929031187cb4
org.webjars.npm	fortawesome__fontawesome-svg-core	1.2.18		6465e419a2caaec0b874db127a6e483074d30b79
org.webjars.npm	fortawesome__fontawesome-svg-core	1.2.21		c2517f2cc346fe560d0f72a2d3d3a82596dc59a7
org.webjars.npm	fortawesome__fontawesome-svg-core	1.2.26-1		15ee593461a42ff748b04017f9050d352a193be3
org.webjars.npm	fortawesome__fontawesome-svg-core	1.2.27		3c99ab852ddb4135297cb78acbb87b85e67488ad
org.webjars.npm	fortawesome__fontawesome-svg-core	1.2.28		d18350028a4a4565fb4f2515ce3db3d5eb407714
org.webjars.npm	fortawesome__fontawesome-svg-core	1.2.32		fa3adf7bb3c284b0feb8bc205bd7d309cb61df3b
org.webjars.npm	fortawesome__fontawesome-svg-core	1.2.35		a57412de4964f7c3af7221bbe9cbe6bfba867f65
org.webjars.npm	fortawesome__fontawesome-svg-core	6.1.0		241c91616431c77ef370f0c35b178d398b7972da
org.webjars.npm	fortawesome__fontawesome-svg-core	6.1.1		920cfd2513627b3a53121bf0c3f4539191bae05b
org.webjars.npm	fortawesome__fontawesome-svg-core	6.2.0		bbac2e4f6bd587ba6548c05616e5f17fe58d268f
org.webjars.npm	fortawesome__fontawesome-svg-core	6.2.1		a987f9682237280414aac7a89a89ad0fe1991824
org.webjars.npm	fortawesome__fontawesome-svg-core	6.3.0		a955825f141c4ecc16cbd81fbca5c6ecb1959f51
org.webjars.npm	fortawesome__fontawesome-svg-core	6.5.1		235f917a2febfc70229a81aa97aa6ab3a7476773
org.webjars.npm	fortawesome__fontawesome-svg-core	6.6.0		ee7535168df15df8d275bf685c835353f62571cf
org.webjars.npm	fortawesome__fontawesome-svg-core	6.7.2		d2f55229ec04fb791122931561471ebd94445674
org.webjars.npm	v-viewer	1.4.1		55956d04365efe9ee6089936f69e2a9966709d89
org.xbib	benchmark	1.0.0		664bc4b44d8a7eda8006e001304584d0d5f5e1e8
org.xbib	benchmark	1.0.1		3e18206688052c1f621bab92fb1485eac90ab637
org.xbib	benchmark	2.0.0		9276d4b12717b958ade577b8fbaf16e98a474c9c
org.xbib	benchmark	3.0.0		e8cb9318caa74fa5cf90f7aa15a9245e00ccf8a2
org.xbib	benchmark	3.0.1		5a1b006716e54ae6be0c79b33fed1d82772e887e
org.xbib	benchmark	4.3.2		dfaec9526453a2620e528ee258237eb03693970d
se.eelde.toggles	toggles-flow	0.0.1		N/A
se.eelde.toggles	toggles-flow	0.0.3		N/A
sh.almond.tmp.ammonite	ammonite-cross-3.1.2-runtime_2.13.7	3.0.0-M0-36-8856669f		c66d18d71af41a3cfe3f0a69df8063de906ed30c
sh.almond.tmp.ammonite	ammonite-cross-3.1.2-runtime_2.13.7	3.0.0-M0-38-dd60a0b5		b744aa0b339810018f98eb937c365985d9aee65c
sh.almond.tmp.ammonite	ammonite-cross-3.1.2-runtime_2.13.7	3.0.0-M0-39-72f519a6		c56a7c05c459091a9d05fe36bd851ff5ea952869
sh.almond.tmp.ammonite	ammonite-cross-3.1.2-runtime_2.13.7	3.0.0-M0-40-d95c3b3d		62ffcfc42b9a21c974294ff30db3fd1a9e2b9e5a
sh.almond.tmp.ammonite	ammonite-cross-3.1.2-runtime_2.13.7	3.0.0-M0-41-26a93d9c		82bb6b64bd2b82d122815f2c82f6e22d62d4e956
sh.almond.tmp.ammonite	ammonite-cross-3.1.2-runtime_2.13.7	3.0.0-M0-42-a9b51919		d7e962d56a9274078fc47787dc2287bc80be1c1b
sh.almond.tmp.ammonite	ammonite-cross-3.1.2-runtime_2.13.7	3.0.0-M0-44-1f535bd1		22914075da7372a25e6058234be96fac66a6ec4a
sh.almond.tmp.ammonite	ammonite-cross-3.1.2-runtime_2.13.7	3.0.0-M0-45-9c598c7c		9e794dfc97712f161ca80593bcd0c0ad6e64350f
sh.almond.tmp.ammonite	ammonite-cross-3.1.2-runtime_2.13.7	3.0.0-M0-48-6c09dd71		e11367bb9a5dec041a60a726ac3e230b0c0b3a48
sh.almond.tmp.ammonite	ammonite-cross-3.1.2-runtime_2.13.7	3.0.0-M0-49-82b3e605		bf3c8545e3d6e27b3d88dffb07b722bcfb149da6
sh.almond.tmp.ammonite	ammonite-cross-3.1.2-runtime_2.13.7	3.0.0-M0-50-9a35e1dd		d1d634be53789aeaca086ccc0635025b26b1f482
sh.almond.tmp.ammonite	ammonite-cross-3.1.2-runtime_2.13.7	3.0.0-M0-50-f03f2d82		a56a8a83b4a4db1d453a21b86b4e22c98ee40fdf
sh.almond.tmp.ammonite	ammonite-cross-3.1.2-runtime_2.13.7	3.0.0-M0-58-8d00463c		ac43de88320ebe24d4c7aa5ecfa25bb14ad12918
sh.almond.tmp.ammonite	ammonite-cross-3.1.2-runtime_2.13.7	3.0.0-M0-67-83057fea		3ee800670824501e416bf41456d9a1edcbf192b9
sh.almond.tmp.ammonite	ammonite-cross-3.1.2-runtime_2.13.7	3.0.0-M0-67-fcfedca6		ffaf79cbf436c7d509df50b94372fc700ff6bcec
tools.jackson.jakarta.rs	jackson-jakarta-rs-json-provider	3.0.0-rc1		9914908c487159fb2321135b6f26957ea53dddb2
tools.jackson.jakarta.rs	jackson-jakarta-rs-json-provider	3.0.0-rc1	no-metainf-services	94a88f6ec93d8535ee720854505456816855e59f
tools.jackson.jakarta.rs	jackson-jakarta-rs-json-provider	3.0.0-rc2		b8f43049996f5c397a1493848aba365a1bef82f9
tools.jackson.jakarta.rs	jackson-jakarta-rs-json-provider	3.0.0-rc2	no-metainf-services	cdaab2fb3d16c8d6ede57c31d3dd57a741aea504
tools.jackson.jakarta.rs	jackson-jakarta-rs-json-provider	3.0.0-rc3		258271c95cc3d14dff482e372aa460ec08f8d88c
tools.jackson.jakarta.rs	jackson-jakarta-rs-json-provider	3.0.0-rc3	no-metainf-services	965acefc9c171f0991d77feaf19b599a8c0ad841
xyz.kotlinw	kotlinw-remoting-core-ktor-js	0.0.6		N/A
xyz.kotlinw	kotlinw-remoting-core-ktor-js	0.0.7		N/A
xyz.ukrainskiys	simple-decimal	1.0		1fe13f77803cec7b6af5498e485c739acb1934db
xyz.ukrainskiys	simple-decimal	1.1		8371770cf3283fd44147d496956d0cae664f5a3f
xyz.ukrainskiys	simple-decimal	1.2		155d266a4e7acfb35a4bb909d21b7d8da579bd78
xyz.weechang	moreco-core	0.0.1		a7f9c9ab36b5dae6d5cf412bcf7473e0733f7b71
