ai.x	safe_2.10	0.1.0		b1e12f8bfd3d0228c81fd800929066648b6bee20
io.joynr.java.messaging.websocket	joynr-websocket-client	0.16.0		1ad2bdece18e5b183de09022ac170afcf224f2de
io.joynr.java.messaging.websocket	joynr-websocket-client	0.17.0		6d8717fc54649fb70e5c1a9bd0e595efe1d3f7e0
io.joynr.java.messaging.websocket	joynr-websocket-client	0.17.1		c598f8b7828a17b5b66a6614d52d287400f487cb
io.joynr.java.messaging.websocket	joynr-websocket-client	0.17.2		f679afdafd9ef036b3292a597f767553e6cb43ff
io.joynr.java.messaging.websocket	joynr-websocket-client	0.18.0		7a45a4b327ce55d5fa6c6bce68e7628df6277928
io.joynr.java.messaging.websocket	joynr-websocket-client	0.18.1		38cffae5ef7de1a27ca04b787c60bee6684e21c0
io.joynr.java.messaging.websocket	joynr-websocket-client	0.18.2		4c0354794af6a9ac0740b921dbf67024fd367f61
io.joynr.java.messaging.websocket	joynr-websocket-client	0.18.3		b5c1b762b8e11d6a7154b076e02f8dbc71197e7a
io.joynr.java.messaging.websocket	joynr-websocket-client	0.18.4		a4fed8f81b6e8a81429d72db4f5e4a6e28e57e53
io.joynr.java.messaging.websocket	joynr-websocket-client	0.18.5		9ff533dbc6228d13144e3c06da99b3ea1118efff
io.joynr.java.messaging.websocket	joynr-websocket-client	0.19.0		91adc44f6d7ab5f2f2921948e9ce82c69d483046
io.joynr.java.messaging.websocket	joynr-websocket-client	0.19.1		d063d038369d3b57c7f64443b6554d29093e217f
io.joynr.java.messaging.websocket	joynr-websocket-client	0.19.3		cdbe64e9e38f92b3962595b373a6c3e4890978da
io.joynr.java.messaging.websocket	joynr-websocket-client	0.19.4		1524b8aa73da279dd4d572c900c2dd912c90c434
io.joynr.java.messaging.websocket	joynr-websocket-client	0.19.5		e9dd08c7701b57d9b4634ad85a514b1845fc77f5
io.joynr.java.messaging.websocket	joynr-websocket-client	0.20.0		80da738697f27a01f4d9831aefdac67745970b48
io.joynr.java.messaging.websocket	joynr-websocket-client	0.20.1		852c50a571a400e126aeeef5954e3bd9191a8705
io.joynr.java.messaging.websocket	joynr-websocket-client	0.20.2		3809be91766a4a18d3f3958f66428942ee47c5c7
io.joynr.java.messaging.websocket	joynr-websocket-client	0.20.3		4c7fa1afc363e6bfa93f35c461c0892ba71f36e0
io.joynr.java.messaging.websocket	joynr-websocket-client	0.21.0		b5df24caddbb9c70814f7ce2fcfecc3e07a7ba1a
io.joynr.java.messaging.websocket	joynr-websocket-client	0.21.1		1d8c1889318d13745e14b442389c0065744d7f72
io.joynr.java.messaging.websocket	joynr-websocket-client	0.21.2		f33fdc2ec621f419a0ea6383b584f039f0f90449
io.joynr.java.messaging.websocket	joynr-websocket-client	0.21.4		878465678d9676e7427a4e9fbebb666a8e005451
io.joynr.java.messaging.websocket	joynr-websocket-client	0.22.0		03449f00ff33fb097f2b9d96e04a8a861cfcf196
io.joynr.java.messaging.websocket	joynr-websocket-client	0.22.1		c72227ce291017696c29d9a90e4aa90a7a5941ed
io.joynr.java.messaging.websocket	joynr-websocket-client	0.22.2		4069c8dd90638d9652e8421762c570568a4eeae9
io.joynr.java.messaging.websocket	joynr-websocket-client	0.22.3		50059bcec66cd1a9e10aa6fc049c3bdfe9a87b02
io.joynr.java.messaging.websocket	joynr-websocket-client	0.22.4		635f9f1c666c560a6443526fe0b24b7c6e7b5879
io.joynr.java.messaging.websocket	joynr-websocket-client	0.23.0		e204b92551924aa96f0679ccb94c9bef5727c3f6
io.joynr.java.messaging.websocket	joynr-websocket-client	0.23.1		a0945c8851ac75476b5ef4291ec63cfc673c96f2
io.joynr.java.messaging.websocket	joynr-websocket-client	0.23.2		989cfd79c8214303631ceca785be512f02b8d15c
io.joynr.java.messaging.websocket	joynr-websocket-client	0.24.0		cb9cf8b94fa1d4bca99b1104f6fd38b00d3f21eb
io.joynr.java.messaging.websocket	joynr-websocket-client	0.24.1		b05151214694fcab58940af26881afa2b7d4c9ea
io.joynr.java.messaging.websocket	joynr-websocket-client	0.25.0		20ded7256b802fe6f0ffb94943ca49ddbfb55fe1
io.joynr.java.messaging.websocket	joynr-websocket-client	0.25.1		b4f73434991bcc55788a7859e69c8a2e2672ddaf
io.joynr.java.messaging.websocket	joynr-websocket-client	0.25.2		7d86337d8055cb3d0a277db95144e5a2fedbdbd7
io.joynr.java.messaging.websocket	joynr-websocket-client	0.26.0		ee43c40e15108d7d6492c346f13d5705577d7a8e
io.joynr.java.messaging.websocket	joynr-websocket-client	0.27.0		34ef5770a29daa831bf93e1ca9585b83fa3f8268
io.joynr.java.messaging.websocket	joynr-websocket-client	0.27.1		c75853f03c6451d7722f37b880ec7c0965004abf
io.joynr.java.messaging.websocket	joynr-websocket-client	0.27.2		81559aed4d65d299840063dbb38d2d370bd5419f
io.joynr.java.messaging.websocket	joynr-websocket-client	0.27.3		7119ac36a7c9c487b2ca1bc27acdec0cac9c0bcc
io.joynr.java.messaging.websocket	joynr-websocket-client	0.27.4		fd869b1bdfd82582f076135f47d9d02ae5375559
io.joynr.java.messaging.websocket	joynr-websocket-client	0.27.99		8f06fb6c50705f148f52225454cc56f10f2272cf
io.joynr.java.messaging.websocket	joynr-websocket-client	0.28.0		9a6b75fc75ae79306db267e739cea0cac0f70328
io.joynr.java.messaging.websocket	joynr-websocket-client	0.28.1		9612dc10ea1cafc2f5de249d2904d343dcf0ed48
io.joynr.java.messaging.websocket	joynr-websocket-client	0.29.0		adec545a41ef827207bdc29023636080f6ea8453
io.joynr.java.messaging.websocket	joynr-websocket-client	0.29.1		787690f93db8977dedd813d91bfe9cc586f89ed6
io.joynr.java.messaging.websocket	joynr-websocket-client	0.29.2		0d8837a0d815b80cf07cfbdf4246dd065b0035af
io.joynr.java.messaging.websocket	joynr-websocket-client	0.29.3		bc8a5d2dad6b91bbfe854c31cfa17ead74861e05
io.joynr.java.messaging.websocket	joynr-websocket-client	0.30.0		f135dbdc55927c3759592998de5b5961f98260be
io.joynr.java.messaging.websocket	joynr-websocket-client	0.30.1		5f1f76abcd31b549a33c6d60056c76a29561162d
io.joynr.java.messaging.websocket	joynr-websocket-client	0.31.0		11da902604618c8dfa97f13b8c5d8577dbe82741
io.joynr.java.messaging.websocket	joynr-websocket-client	0.31.1		6c715cc11b2660643a8311f78d7a3db4438b4fee
io.joynr.java.messaging.websocket	joynr-websocket-client	0.32.0		ca0e077a012646371d3fb64cb7c581544f7ab573
io.joynr.java.messaging.websocket	joynr-websocket-client	0.32.1		796b2f4894bb7cd8ae674800e1124dc95ef7f720
io.joynr.java.messaging.websocket	joynr-websocket-client	0.32.2		a0b24098c75bc999b858dfc608035215b8145062
io.joynr.java.messaging.websocket	joynr-websocket-client	0.33.0		29c58f086df45b2bfc1cd3e49f7ffeb2b6881fe7
io.joynr.java.messaging.websocket	joynr-websocket-client	0.33.1		f9be6a8e4bb6b0a2db3c5fb31825e071c473831e
io.joynr.java.messaging.websocket	joynr-websocket-client	1.0.0		478eaeb90ee272bc20c5cb130553d9cabe618ab3
io.joynr.java.messaging.websocket	joynr-websocket-client	1.0.1		7892bc71bdeb2be0e7b524d227ef53bdce19de19
io.joynr.java.messaging.websocket	joynr-websocket-client	1.0.2		d5eed7fad27f17d0ee56e80b59dfd7e2f8c4a3a2
io.joynr.java.messaging.websocket	joynr-websocket-client	1.0.3		70d49dc52528988ea308f32222aec9815d1d43fe
io.joynr.java.messaging.websocket	joynr-websocket-client	1.0.4		e3cc3d30f0c1873ab26a2f1f633290b76b7beef8
io.joynr.java.messaging.websocket	joynr-websocket-client	1.0.5		95a303cc06b59617273c7dc6368b7fcd4c0d44d0
io.joynr.java.messaging.websocket	joynr-websocket-client	1.1.0		7bb8a117d19e895e3f228ff67ffcc0de09d285fe
io.joynr.java.messaging.websocket	joynr-websocket-client	1.1.1		4a9c8953573611ca56198d63bd54c48c7a5fb6e6
io.joynr.java.messaging.websocket	joynr-websocket-client	1.1.2		51f9da126d0d4c6afb88dccc101743ffcd7ee907
io.joynr.java.messaging.websocket	joynr-websocket-client	1.10.0		5a44809baf16e39e882193a29a820a3f72a000fb
io.joynr.java.messaging.websocket	joynr-websocket-client	1.10.1		b0cd073dd54f90ca03791ba330530268c9b4cd58
io.joynr.java.messaging.websocket	joynr-websocket-client	1.11.0		b31d5c65333089ca9319ee4cf9d360034113de72
io.joynr.java.messaging.websocket	joynr-websocket-client	1.11.1		91864eef70a9205ae9feee95c6eb3c1de98839eb
io.joynr.java.messaging.websocket	joynr-websocket-client	1.11.2		fabb1459f6d92f87508f91842ac1c3d9f7fd6c26
io.joynr.java.messaging.websocket	joynr-websocket-client	1.11.3		82bb7f72833082b971e7d4b90e4a62edbb1aa002
io.joynr.java.messaging.websocket	joynr-websocket-client	1.11.4		bc2d5be828eb26b8500d1cf67b3161ed46264435
io.joynr.java.messaging.websocket	joynr-websocket-client	1.11.5		8a0e8f24830ebd849d37c049c864af03ec22050f
io.joynr.java.messaging.websocket	joynr-websocket-client	1.11.6		d174b87223818e30c083e2ab696d6624c7bedd5e
io.joynr.java.messaging.websocket	joynr-websocket-client	1.12.0		11ce0e13cc6d4646e19141ddd92a770a06d21f84
io.joynr.java.messaging.websocket	joynr-websocket-client	1.13.0		a6adfdc1d32df761f39d5ed82cd0ca30ac33148c
io.joynr.java.messaging.websocket	joynr-websocket-client	1.14.0		7d0da1788e215339f9f3c1970c3db80e8d53ccfe
io.joynr.java.messaging.websocket	joynr-websocket-client	1.14.1		80cf8bdaddd20299afe4106f6f6d1dffb3c8383e
io.joynr.java.messaging.websocket	joynr-websocket-client	1.14.2		4f73afc079ec39099b2f00e6f3d51e9d19eecde6
io.joynr.java.messaging.websocket	joynr-websocket-client	1.14.3		435abe064c121911f883ec725db03ab35eea2382
io.joynr.java.messaging.websocket	joynr-websocket-client	1.14.4		d584fd702187150d3c390e9f9675c036a5c6ad64
io.joynr.java.messaging.websocket	joynr-websocket-client	1.14.5		f293db75a176b1ffc373b4d97fdd731f2a6c69d9
io.joynr.java.messaging.websocket	joynr-websocket-client	1.14.6		6a1638f72bd22f8c6b53acff3f6b0f7deebb970a
io.joynr.java.messaging.websocket	joynr-websocket-client	1.14.7		b26fcec8f3806460c2fa757eefc02d0a06b13632
io.joynr.java.messaging.websocket	joynr-websocket-client	1.15.0		c02fe3efcb570853e34c6d5100a647bbf7ffbfeb
io.joynr.java.messaging.websocket	joynr-websocket-client	1.15.1		1074a4c63abda46d2f9b42404dadd1e2fddffbb7
io.joynr.java.messaging.websocket	joynr-websocket-client	1.15.10		1080baa9e5faca172ddac0316038bf78cc90d511
io.joynr.java.messaging.websocket	joynr-websocket-client	1.15.11		80b7feff087187b01612305a49fdf8920d27a503
io.joynr.java.messaging.websocket	joynr-websocket-client	1.15.12		58d1792fabca2a5dc556e4e3e85f6521b647e15f
io.joynr.java.messaging.websocket	joynr-websocket-client	1.15.2		bad0133daadeab018e3ed450396afa659595e9c6
io.joynr.java.messaging.websocket	joynr-websocket-client	1.15.3		8610a811cbd95eb71662269140e10e7ff5f31aba
io.joynr.java.messaging.websocket	joynr-websocket-client	1.15.4		ce4ce8d6eaaca592cd3806db1fcf48d0210085df
io.joynr.java.messaging.websocket	joynr-websocket-client	1.15.5		e7eb3d2c01afcce345eb501a6f876465db58b99d
io.joynr.java.messaging.websocket	joynr-websocket-client	1.15.6		fa19a1d4cadea7471a86c21f5189fb6d8e347334
io.joynr.java.messaging.websocket	joynr-websocket-client	1.15.7		5a38cff86e8b3fdcf702cea5a4baf6327c777ff7
io.joynr.java.messaging.websocket	joynr-websocket-client	1.15.7.1		7f79c67dfe31ff181ed368640f11379a399e3974
io.joynr.java.messaging.websocket	joynr-websocket-client	1.15.8		4ff8da9e432f912ed82c1feef8beb8fdcc7e5bbd
io.joynr.java.messaging.websocket	joynr-websocket-client	1.15.9		6c1191ad51936cfccba9f0787611a77a60f74bde
io.joynr.java.messaging.websocket	joynr-websocket-client	1.16.0		c3dde59f5fbfc03f69888dc140576d480ea4ac49
io.joynr.java.messaging.websocket	joynr-websocket-client	1.16.1		cf2052633f5b77c0b5537968a8a7e0602c35ba78
io.joynr.java.messaging.websocket	joynr-websocket-client	1.16.2		35da7d8d70b1940d2c49238ead992e6ebba402db
io.joynr.java.messaging.websocket	joynr-websocket-client	1.16.3		079c210bdda3f826b8ca696e04c8e4c535389fda
io.joynr.java.messaging.websocket	joynr-websocket-client	1.17.0		84828ca64cba07de0e801d1cce06dbc3f4f74050
io.joynr.java.messaging.websocket	joynr-websocket-client	1.17.1		75abb82405e10bf1350423c3400db1b180e7ea9d
io.joynr.java.messaging.websocket	joynr-websocket-client	1.17.2		3b4a476366e8d99a0b69e49393e0081974248443
io.joynr.java.messaging.websocket	joynr-websocket-client	1.17.3		72fdf7deb27be940768dda49b777373e015ede79
io.joynr.java.messaging.websocket	joynr-websocket-client	1.17.4		678096d635e26ea80d20f7915e05b0ea45b02d11
io.joynr.java.messaging.websocket	joynr-websocket-client	1.17.5		ba1cd311f30428cb48aa3e08a06b8c590bc7cd36
io.joynr.java.messaging.websocket	joynr-websocket-client	1.17.6		7fc391292fe8ff601ae550c871cd2ebb67c1da1c
io.joynr.java.messaging.websocket	joynr-websocket-client	1.17.7		de11612d90206f1f62e1e5cb71dc766bbe8258d5
io.joynr.java.messaging.websocket	joynr-websocket-client	1.17.8		70be185b1ec750e31292753fed40710038fa0e65
io.joynr.java.messaging.websocket	joynr-websocket-client	1.18.0		e4ca39bf55d993581dd4265d686e943168d2c6b5
io.joynr.java.messaging.websocket	joynr-websocket-client	1.18.1		21df72c7f93e5fb37be69d91b9a7e55fe09b995c
io.joynr.java.messaging.websocket	joynr-websocket-client	1.18.2		9b42b06529678e519bdb13c136a448c0d2bac8e0
io.joynr.java.messaging.websocket	joynr-websocket-client	1.18.3		737eb50aabd50f0505f9418418382a3b751b9637
io.joynr.java.messaging.websocket	joynr-websocket-client	1.18.4		c38ff6c7ef3b1be0032866fbfcbed5c37a5c27c8
io.joynr.java.messaging.websocket	joynr-websocket-client	1.19.0		aa10130cfedff78be5350b8f2c8d014739711111
io.joynr.java.messaging.websocket	joynr-websocket-client	1.19.1		cfab18106d6ea359a086070df7b8d5da853f15ec
io.joynr.java.messaging.websocket	joynr-websocket-client	1.19.10		7b9dc4f5ad1662ff6b813317a66db26684927c2b
io.joynr.java.messaging.websocket	joynr-websocket-client	1.19.11		fc0916090f17c603d634aed1dbb696e5a8eec910
io.joynr.java.messaging.websocket	joynr-websocket-client	1.19.12		4e4d5dde44877c2a6dc2df140c16d68f4d13e13a
io.joynr.java.messaging.websocket	joynr-websocket-client	1.19.13		942e0606c2041462ed5cab68e1963d3589691672
io.joynr.java.messaging.websocket	joynr-websocket-client	1.19.2		7bf1eac8305b81cb67aeeac37eba622451557d3f
io.joynr.java.messaging.websocket	joynr-websocket-client	1.19.3		0e9d2fa16e780d8ff9a7a2d33bbe268893bd3636
io.joynr.java.messaging.websocket	joynr-websocket-client	1.19.4		9f7d14b4e875d99ebbcd6595041228ef53b8226e
io.joynr.java.messaging.websocket	joynr-websocket-client	1.19.5		889e3f5a4d9610972670b996397f9ada4f01493a
io.joynr.java.messaging.websocket	joynr-websocket-client	1.19.6		c53d37620ed6cea37d840c7b91a8d1fdf7a60713
io.joynr.java.messaging.websocket	joynr-websocket-client	1.19.7		e48038f09c5d7bee1b3fbc5cfc62c854c15eed07
io.joynr.java.messaging.websocket	joynr-websocket-client	1.19.8		b1beb0caf1abfd34ff0a76bf83f6ab6f392acfd5
io.joynr.java.messaging.websocket	joynr-websocket-client	1.19.9		508612da0c6943c9728d4c6f8da27fb5112ad1a0
io.joynr.java.messaging.websocket	joynr-websocket-client	1.2.0		442eb04ea79ae51104d034db94210f2c5e8fbddc
io.joynr.java.messaging.websocket	joynr-websocket-client	1.20.0		832d37bc50900c4c8d75d10d9c02f6717cdb6480
io.joynr.java.messaging.websocket	joynr-websocket-client	1.20.1		1af338eb8badcde1072a85fd21cbe05f65b4f57b
io.joynr.java.messaging.websocket	joynr-websocket-client	1.21.0		209790180c005106977a15967879bbab7dbf33fb
io.joynr.java.messaging.websocket	joynr-websocket-client	1.21.1		50d12c323fc85a775ec47173e2edc95b539766dc
io.joynr.java.messaging.websocket	joynr-websocket-client	1.21.2		e4e2b119ba5f2379449d41b9f76ece7831ac6d82
io.joynr.java.messaging.websocket	joynr-websocket-client	1.21.3		f7db18e6ca68d49aa91b41f3aad421f19a4ea80e
io.joynr.java.messaging.websocket	joynr-websocket-client	1.21.4		88d672fa24084999fb3b51b25e54f3f49f94f05c
io.joynr.java.messaging.websocket	joynr-websocket-client	1.21.5		68c0b991dfb0f03812393632632507a78040a089
io.joynr.java.messaging.websocket	joynr-websocket-client	1.21.6		0a91096f60c8b3f3572b8c6ef6e4be3bc2a62cc6
io.joynr.java.messaging.websocket	joynr-websocket-client	1.21.7		e0348dc26a885c7b43949429cc9e6a7922b8281d
io.joynr.java.messaging.websocket	joynr-websocket-client	1.21.7.1		a5033569754a7236f8d00772f5b2f21e5b79683e
io.joynr.java.messaging.websocket	joynr-websocket-client	1.21.9		b6231a7bdc0cc27c142d7646ba900ceee9446163
io.joynr.java.messaging.websocket	joynr-websocket-client	1.21.9.1		5cc4627d8a4c1c234d7cb4672ae7ff1c71099e81
io.joynr.java.messaging.websocket	joynr-websocket-client	1.22.0		214e9554e3bdeb29e0c0604d5d60ee3c2169a089
io.joynr.java.messaging.websocket	joynr-websocket-client	1.23.0		699cc638e074687b7023c8f1c20204df65d3f2f1
io.joynr.java.messaging.websocket	joynr-websocket-client	1.23.0.1		b4373d1c29035f9bd21af51d7c439bdde6b5d90c
io.joynr.java.messaging.websocket	joynr-websocket-client	1.23.1		d6aa9843c5ad9c85ccf5dc6213699b68940bde32
io.joynr.java.messaging.websocket	joynr-websocket-client	1.23.1.1		cb78053b2a3352d2c7add2b9a4f337f4f2ad4aed
io.joynr.java.messaging.websocket	joynr-websocket-client	1.23.1.2		3001197c5abf3149c19342cd703d52a7fbb04de2
io.joynr.java.messaging.websocket	joynr-websocket-client	1.24.0		54f867ddf182a3adaeb741d6a21b5e6e7c120df6
io.joynr.java.messaging.websocket	joynr-websocket-client	1.24.0.1		cf00acb82be3a000bdbe29c68fca72440b4ab380
io.joynr.java.messaging.websocket	joynr-websocket-client	1.24.2		720e78aae7c206b48d55de635f10312cb4e15dee
io.joynr.java.messaging.websocket	joynr-websocket-client	1.24.2.1		5fa0b63cd46c30adc25b4265df56690fdb14e3c9
io.joynr.java.messaging.websocket	joynr-websocket-client	1.24.2.2		6cadeb0b6c732909bb0578e5604d2d4299c93e02
io.joynr.java.messaging.websocket	joynr-websocket-client	1.24.3		2adc74daf897a858a14f6c45f451d9ad5c7b7024
io.joynr.java.messaging.websocket	joynr-websocket-client	1.24.4		80decdea9ae61efeceaf6e6cf4efc1d27ee21214
io.joynr.java.messaging.websocket	joynr-websocket-client	1.25.0		4af8c6cd61bb609c902c1b82a137d4fd1b0dbe0b
io.joynr.java.messaging.websocket	joynr-websocket-client	1.25.2		c335ae4dc4dbf086c4a51111a890c59cffb04e00
io.joynr.java.messaging.websocket	joynr-websocket-client	1.26.0		e3cf56bf7360a3f99e3beb26ba46e9d77f186e57
io.joynr.java.messaging.websocket	joynr-websocket-client	1.3.0		a71694cc361718d51f84c7681340bd562f663449
io.joynr.java.messaging.websocket	joynr-websocket-client	1.3.1		1fbcad32b137b055586c2f30be9f128c0df3a2a8
io.joynr.java.messaging.websocket	joynr-websocket-client	1.3.2		b96523390b014cfc8328c3bee560ac86d6dbaedf
io.joynr.java.messaging.websocket	joynr-websocket-client	1.4.0		46944021912192a5c99f97c79e84073d39703aa1
io.joynr.java.messaging.websocket	joynr-websocket-client	1.5.0		d5f928cdefc5d2d7398ea86a71d0c1f5d34c108d
io.joynr.java.messaging.websocket	joynr-websocket-client	1.6.0		8e0849420a798b8e7f556b83702ca28334c0ff74
io.joynr.java.messaging.websocket	joynr-websocket-client	1.6.1		3a3bae49d0ac3b4f36786ca014d08ba7f6bfb190
io.joynr.java.messaging.websocket	joynr-websocket-client	1.6.2		c11dd2224d50cb5684dc64f4220d8d1f344e78e6
io.joynr.java.messaging.websocket	joynr-websocket-client	1.6.3		a940fbf63dbd81dfa8e88035aabc8193a5dfcda3
io.joynr.java.messaging.websocket	joynr-websocket-client	1.6.4		c643a6af0bf120a22f7f4d00c070b52b2ddb1024
io.joynr.java.messaging.websocket	joynr-websocket-client	1.6.5		87b0604dd5aa30531189c2a12ed06997d95f5dc2
io.joynr.java.messaging.websocket	joynr-websocket-client	1.7.0		43a8093aff5f5e84308d709dde461b397b029690
io.joynr.java.messaging.websocket	joynr-websocket-client	1.7.1		7a6ff8becc667173b0cf9c0729195c9cc378b924
io.joynr.java.messaging.websocket	joynr-websocket-client	1.7.2		622b0020f5d0cdd5811236ce7c354004329b2417
io.joynr.java.messaging.websocket	joynr-websocket-client	1.7.3		58e7021657153499cdfa233af32060ac5fc8ea43
io.joynr.java.messaging.websocket	joynr-websocket-client	1.8.0		38a89de4c78ed26960c07045648e9fe9423b9103
io.joynr.java.messaging.websocket	joynr-websocket-client	1.8.10		42e28f0d3ecca00ec74f4e4bbcc4f511161d4c50
io.joynr.java.messaging.websocket	joynr-websocket-client	1.8.11		dce710611ac0fb7e5f481d141dae4d7125bd8c2e
io.joynr.java.messaging.websocket	joynr-websocket-client	1.8.12		37a8df561fced3ed0e798e4bff1476d2e0690dfc
io.joynr.java.messaging.websocket	joynr-websocket-client	1.8.12.1		ee003530c16d341183ae552e0771efdbdd42f16d
io.joynr.java.messaging.websocket	joynr-websocket-client	1.8.2		16f887fa9b1ed33d0d5fc45ae2fd23aa8e26371e
io.joynr.java.messaging.websocket	joynr-websocket-client	1.8.2.1		718326e6e24654a0a8f0c0166a7ea98e87730da9
io.joynr.java.messaging.websocket	joynr-websocket-client	1.8.3		f30e7f2d9790d270e2f4e527f242d36a30093655
io.joynr.java.messaging.websocket	joynr-websocket-client	1.8.4		63b614daa6152123ef697f1352d220019eb449a6
io.joynr.java.messaging.websocket	joynr-websocket-client	1.8.5		4518aaaa9de6c7160d33b0ecf08430194824c5a3
io.joynr.java.messaging.websocket	joynr-websocket-client	1.8.6		5699bd93e0f756e09bb2872db82791c156327cbe
io.joynr.java.messaging.websocket	joynr-websocket-client	1.8.7		855b360a13ef35f3108cac87b52f710dc5b28921
io.joynr.java.messaging.websocket	joynr-websocket-client	1.8.8		a39c832577903500157f8d5f62873aa7260e888e
io.joynr.java.messaging.websocket	joynr-websocket-client	1.8.9		f2ee5d273e79066ff6b88a052cefa3a9588fe80e
io.joynr.java.messaging.websocket	joynr-websocket-client	1.8.9-paho		760c428aee39b5a432f60a027f894d652fad7923
io.joynr.java.messaging.websocket	joynr-websocket-client	1.9.0		21a1b5bf8b6174e79b7b29c914b4df8640b3fa26
io.joynr.java.messaging.websocket	joynr-websocket-client	1.9.1		e1e36aaad15bb12e33c693dcdcc3e1e13b4962bf
io.joynr.java.messaging.websocket	joynr-websocket-client	1.9.2		4f791479bdbcf49345116a862a81d263afbc3f02
io.kronor.component	webview_payment_gateway	"""2.3.4"""		N/A
io.kronor.component	webview_payment_gateway	2.3.4		N/A
io.ktor	ktor-server-auto-head-response-watchosdevicearm64	2.3.13		eb86e546625d4572f0f3ef965af1195dc812d710
io.ktor	ktor-server-auto-head-response-watchosdevicearm64	2.3.13	metadata	638fd862c138e781172ab721b765fe48e3da08f2
io.ktor	ktor-server-auto-head-response-watchosdevicearm64	3.0.0		dd44190aa0df00c7c0aafb937c9b3c6066c12ddd
io.ktor	ktor-server-auto-head-response-watchosdevicearm64	3.0.0	metadata	ebbe094864392b393bcea702af14da73b3aaaa0c
io.ktor	ktor-server-auto-head-response-watchosdevicearm64	3.0.0-rc-2		b3658c7a68cdd95151a50bb4e1b2bb7e3b9d3b6e
io.ktor	ktor-server-auto-head-response-watchosdevicearm64	3.0.0-rc-2	metadata	08b1f24336f08d800d407b40cb9809f6d4c5ebb7
io.ktor	ktor-server-auto-head-response-watchosdevicearm64	3.0.1		a91ea07e305d899b0b6d85d5c3c4981dbac56d37
io.ktor	ktor-server-auto-head-response-watchosdevicearm64	3.0.1	metadata	2a39418776a4cb2dcc8afe6f29b74e8262289508
io.ktor	ktor-server-auto-head-response-watchosdevicearm64	3.0.2		03ff320036aa5708d791973ad14f8a334966e535
io.ktor	ktor-server-auto-head-response-watchosdevicearm64	3.0.2	metadata	131cb33c2f261eac5152d11daa564ffaa2d6f34e
io.ktor	ktor-server-auto-head-response-watchosdevicearm64	3.0.3		515b1bb62b48803dfbefa49d151a4ca0a7594855
io.ktor	ktor-server-auto-head-response-watchosdevicearm64	3.0.3	metadata	6669bbf79691cd200277939fa5e24e2952e40f10
io.ktor	ktor-server-auto-head-response-watchosdevicearm64	3.1.0		ea498b4ecd8979b8a7306a0f2cc104d0e4b52d1b
io.ktor	ktor-server-auto-head-response-watchosdevicearm64	3.1.0	metadata	23d19fa5f4c954fff3cdc2822e37038a25aa3a73
io.ktor	ktor-server-auto-head-response-watchosdevicearm64	3.1.1		c4211b913a50b4b0312980bf801dbe6b468d8586
