ai.hypergraph	kaliningraph-js	0.2.1		N/A
org.eclipse.edc	monitor-jdk-logger	0.1.1		14d78331d4a84730f376ee5c150f7dcbc7a37913
org.eclipse.edc	monitor-jdk-logger	0.1.2		93d23b9192ac625ce0c7774f1e3f26546645a9f4
org.eclipse.edc	monitor-jdk-logger	0.1.3		f9c401f5d7c0351c8d3bb617425cc10a02b2b5c7
org.eclipse.edc	monitor-jdk-logger	0.10.0		7e7272b7802aa4ddb1206521e6d728c063178f40
org.eclipse.edc	monitor-jdk-logger	0.10.1		e1ef3d3e8dc3f8066dcbac9ee87962005f73fb5c
org.eclipse.edc	monitor-jdk-logger	0.11.0		fa91ba97f457345c3929e6b1ea4b8bbe4a7c39a6
org.eclipse.edc	monitor-jdk-logger	0.11.1		6bb840d5e03edc1e1c5b7532bf0ac81b584557b9
org.eclipse.edc	monitor-jdk-logger	0.12.0		cfa1d10e337b608099844da4bb8f782bc546a56b
org.eclipse.edc	monitor-jdk-logger	0.2.0		039f60304fa9b4d85492fdcc99e29fe7dcf4fc1d
org.eclipse.edc	monitor-jdk-logger	0.2.1		d1c82b4a81f5ae869695c6bb53f153a240a731ad
org.eclipse.edc	monitor-jdk-logger	0.3.0		731a63a0481b9a6e73e548315f36df6b2f29e42d
org.eclipse.edc	monitor-jdk-logger	0.3.1		d4f8f9189144afd4075a598792c85dd2d726271f
org.eclipse.edc	monitor-jdk-logger	0.4.0		28a960ebac522e617935973c3cde4af4d95b0f89
org.eclipse.edc	monitor-jdk-logger	0.4.1		ada32e741daee4ade81319bd590ce50c5369f571
org.eclipse.edc	monitor-jdk-logger	0.5.0		1811962c8649877e4db5e77873b2a55444d9f68b
org.eclipse.edc	monitor-jdk-logger	0.5.1		e4bfd0bbfff8eaeb13295492b1a1840b81361c32
org.eclipse.edc	monitor-jdk-logger	0.6.0		dfd75f08560b3243c8883b766eb3c655da886133
org.eclipse.edc	monitor-jdk-logger	0.6.1		a4eea65d614ee200fe7066eac61e86e84c0beb55
org.eclipse.edc	monitor-jdk-logger	0.6.2		52930c35679e5666966846c0c2ecd245f5db4926
org.eclipse.edc	monitor-jdk-logger	0.6.3		8d4e80c2a565eb137f2e9478dc506dba6e46c726
org.eclipse.edc	monitor-jdk-logger	0.6.4		0d3c72a60aeb6122b2340a3cf1e491b1ed3128df
org.eclipse.edc	monitor-jdk-logger	0.7.0		c567abb6d33e6955f4fc0e2bf453f197692dc4f8
org.eclipse.edc	monitor-jdk-logger	0.7.1		4bd53886ca588b8fab827c50e08de725275179e6
org.eclipse.edc	monitor-jdk-logger	0.7.2		f1494f2d96cfa24b9614529ea90ab50f4c09d768
org.eclipse.edc	monitor-jdk-logger	0.8.0		0d9e380dfb4697cc234dc2786b8b940d79b5fc97
org.eclipse.edc	monitor-jdk-logger	0.8.1		d4f3240046f20c9ff2e1f44bb2e7ad2c310f139e
org.eclipse.edc	monitor-jdk-logger	0.9.0		acfaefd753486c2ae80c6f27bd0498fe2291725d
org.eclipse.edc	monitor-jdk-logger	0.9.1		f1dad6b60301769a1210e08177a0adda4f013a75
org.eclipse.microprofile.jwt	microprofile-jwt-auth-api	1.0		ea0a0b616845198f9e2aff02e6948367bfab10a5
org.eclipse.microprofile.jwt	microprofile-jwt-auth-api	1.1		9ecfa2076cfe6b1ee30acc55712270f7ca067545
org.eclipse.microprofile.jwt	microprofile-jwt-auth-api	1.1.1		7808a466bcf19abbcc627760fceee21ad6725640
org.eclipse.microprofile.jwt	microprofile-jwt-auth-api	1.1.1-RC1		f7ed5838f7f20add45128a1c3d49013b5cb6e989
org.eclipse.microprofile.jwt	microprofile-jwt-auth-api	1.1.1-RC2		05f7caadd30e34aba2b3504be101fe7ed92d8e75
org.eclipse.microprofile.jwt	microprofile-jwt-auth-api	1.2		1db6a692052a1add6a4db643541037b14cd3c3aa
org.eclipse.microprofile.jwt	microprofile-jwt-auth-api	1.2-RC1		952e8b7bd08e5f2e76c9306a3aaba75d007890e5
org.eclipse.microprofile.jwt	microprofile-jwt-auth-api	1.2-RC2		7d53a800836da11b161d5bbe2492d4e6b978c8ca
org.eclipse.microprofile.jwt	microprofile-jwt-auth-api	1.2-RC3		e5d0b3ff42cbf6b11cbb7a22d6f80c7b39038d31
org.eclipse.microprofile.jwt	microprofile-jwt-auth-api	1.2.1		15d46c65e1277d9645385cdc1e0c8529b979cbe5
org.eclipse.microprofile.jwt	microprofile-jwt-auth-api	1.2.2		90e908950dd2d98a4bd20e2db6564bf8dfb5510a
org.eclipse.microprofile.jwt	microprofile-jwt-auth-api	2.0		f3ae6d15bf329c937e438367645491c2f6a5e800
org.eclipse.microprofile.jwt	microprofile-jwt-auth-api	2.0-RC1		6cbb9a5763eab693048eb6031717408d0d0101aa
org.eclipse.microprofile.jwt	microprofile-jwt-auth-api	2.0-RC2		f7f03f74b96a914dd4f1c1b1398b471942600e39
org.eclipse.microprofile.jwt	microprofile-jwt-auth-api	2.1		895da00d45d76ffcdaf5e3a45987a1b286e22a58
org.eclipse.microprofile.jwt	microprofile-jwt-auth-api	2.1-RC1		59cc7d0ae58274d6c404d7ad83f6374d1cdac194
org.eclipse.microprofile.jwt	microprofile-jwt-auth-api	2.1-RC2		34670f7b311224444d9474efa831e9c6a4e1fb69
org.eclipse.microprofile.jwt	microprofile-jwt-auth-api	2.1-RC3		a62098a40b90d3f42d6dbe20e791eb697b880f71
org.eclipse.microprofile.jwt	microprofile-jwt-auth-api	2.1-RC4		b788bdb7e56716a8fd32b9694eb5e72e39f0ef36
org.eclipse.microprofile.jwt	microprofile-jwt-auth-api	2.1-RC5		aa0702e23d74324799c677345f6a0e9789826fba
org.eclipse.microprofile.jwt	microprofile-jwt-auth-api	2.1-RC6		f8510c13350c779d94c496291738c23a62c2a6dd
org.eclipse.microprofile.jwt	microprofile-jwt-auth-api	2.2-RC1		194ab2de13f444105942a33e6d03800566e06e15
org.everit.web	org.everit.web.partialresponse.jira	1.0.0		d66f36f6b5ceaf0b06999670ce75cbbe3d488fcf
org.jetbrains.androidx.core	core-bundle-iossimulatorarm64	1.0.0		N/A
org.jetbrains.androidx.core	core-bundle-iossimulatorarm64	1.0.0	metadata	2ad14aed781c4a73ed4dbb421966d408a0a06686
org.jetbrains.androidx.core	core-bundle-iossimulatorarm64	1.0.0-alpha01		N/A
org.jetbrains.androidx.core	core-bundle-iossimulatorarm64	1.0.0-alpha01	metadata	2ad14aed781c4a73ed4dbb421966d408a0a06686
org.jetbrains.androidx.core	core-bundle-iossimulatorarm64	1.0.0-beta01		N/A
org.jetbrains.androidx.core	core-bundle-iossimulatorarm64	1.0.0-beta01	metadata	2ad14aed781c4a73ed4dbb421966d408a0a06686
org.jetbrains.androidx.core	core-bundle-iossimulatorarm64	1.0.0-beta02		N/A
org.jetbrains.androidx.core	core-bundle-iossimulatorarm64	1.0.0-beta02	metadata	2ad14aed781c4a73ed4dbb421966d408a0a06686
org.jetbrains.androidx.core	core-bundle-iossimulatorarm64	1.0.0-rc01		N/A
org.jetbrains.androidx.core	core-bundle-iossimulatorarm64	1.0.0-rc01	metadata	2ad14aed781c4a73ed4dbb421966d408a0a06686
org.jetbrains.androidx.core	core-bundle-iossimulatorarm64	1.0.0-rc02		N/A
org.jetbrains.androidx.core	core-bundle-iossimulatorarm64	1.0.0-rc02	metadata	2ad14aed781c4a73ed4dbb421966d408a0a06686
org.jetbrains.androidx.core	core-bundle-iossimulatorarm64	1.0.0-rc03		N/A
org.jetbrains.androidx.core	core-bundle-iossimulatorarm64	1.0.0-rc03	metadata	2ad14aed781c4a73ed4dbb421966d408a0a06686
org.jetbrains.androidx.core	core-bundle-iossimulatorarm64	1.0.1		N/A
org.jetbrains.androidx.core	core-bundle-iossimulatorarm64	1.0.1	metadata	2ad14aed781c4a73ed4dbb421966d408a0a06686
org.jetbrains.androidx.core	core-bundle-iossimulatorarm64	1.1.0-alpha01		N/A
org.jetbrains.androidx.core	core-bundle-iossimulatorarm64	1.1.0-alpha01	metadata	2ad14aed781c4a73ed4dbb421966d408a0a06686
org.jetbrains.androidx.core	core-bundle-iossimulatorarm64	1.1.0-alpha02		N/A
org.jetbrains.androidx.core	core-bundle-iossimulatorarm64	1.1.0-alpha02	metadata	2ad14aed781c4a73ed4dbb421966d408a0a06686
org.jetbrains.androidx.core	core-bundle-iossimulatorarm64	1.1.0-alpha03		N/A
org.jetbrains.androidx.core	core-bundle-iossimulatorarm64	1.1.0-alpha03	metadata	2ad14aed781c4a73ed4dbb421966d408a0a06686
org.knowhowlab.osgi	org.knowhowlab.osgi.testing.it.pax.exam4.testng	1.3.0		932e5142370e17556fd0bd592527d4a026198756
org.krproject.ocean.skeletons.fish	fish-skeleton-online	2.5.0		ed081dcf788e4d98b55ad9b93d051c8ea94fc8db
org.krproject.ocean.skeletons.fish	fish-skeleton-online	2.5.2		e5af1e371a8c5a22d72525c620fb2c6281716d26
org.livetribe.slp	livetribe-slp-osgi	2.1.0		32cfe4b98bccb7819192caf9cd3c3c9a69b8ebd1
org.livetribe.slp	livetribe-slp-osgi	2.1.1		0dc5a9e351e170453c21caabcd8d711412ae7184
org.livetribe.slp	livetribe-slp-osgi	2.1.2		55aa7427483bc8036b34ef0cf142f26baf19df19
org.livetribe.slp	livetribe-slp-osgi	2.1.3		9137a2c6f4a179f273072d7753c67f2068fab723
org.livetribe.slp	livetribe-slp-osgi	2.2.0		6dc247d3cc55f5f7771746e6cb08a3a08bc9262d
org.livetribe.slp	livetribe-slp-osgi	2.2.1		05e959edeadd0671a3711d0f39828eed6442c235
org.mvnpm	openapi-server-url-templating	1.1.0		7b2952a9507eeed367641b1cb12dd065a68e249c
org.mvnpm	openapi-server-url-templating	1.3.0		899bc60a061752d6c53a26194fc989191672f3b2
org.nasdanika.html	app-model-gen-cli	2024.10.0		cd950dec728636e1dec8d235203ff82ca46f18c2
org.nasdanika.html	app-model-gen-cli	2024.5.0		ef4c3a08d9b3f3c1ecfcf66dafde5146f803fcf1
org.nasdanika.html	app-model-gen-cli	2024.5.1		a16f2671ad2919178d9010fbed9f34883fb1c588
org.nasdanika.html	app-model-gen-cli	2024.6.0		004af22d86631826396705d13ac978e50ed46359
org.nasdanika.html	app-model-gen-cli	2024.7.0		ea98a8f83281d18bbdaa2c0535985ba8fb837ce4
org.nasdanika.html	app-model-gen-cli	2024.7.1		8b3180f0647f9cb2d0d7b6b856883a49161d7189
org.nasdanika.html	app-model-gen-cli	2024.8.0		39b7fc54e3b108e3f91a6b4bb5235068db46ccd4
org.openimaj.tools	HadoopDownloader	1.3		dc04779453ec432dc345ae7a39a7dafb0d4ca0ae
org.openimaj.tools	HadoopDownloader	1.3.1		8d03293455a2243979a0018f47c6d00ef9b74e05
org.openimaj.tools	HadoopDownloader	1.3.10		bfcb39c4eca115b18aaf945ed813ac3ff3997f35
org.openimaj.tools	HadoopDownloader	1.3.5		0c359e61145ee9fa77c6f0e477c531af1fd99591
org.openimaj.tools	HadoopDownloader	1.3.6		0f85074d22d41bff28d8d784fb5361f71805cba6
org.openimaj.tools	HadoopDownloader	1.3.7		620debf85528fce400e11452a65c2a06910dbe08
org.openimaj.tools	HadoopDownloader	1.3.8		9f9453da9ac99a87eb08aaf44f1951f5bbcb59b1
org.openimaj.tools	HadoopDownloader	1.3.9		68a3a8cea3aa7d49cd1f8a2b6ede65b8415b33ec
org.ow2.authzforce	authzforce-xml-ns-model	1.2		82fa0c7dd9aab0175f8f07d33b89add0fbc8a8fa
org.projectnessie.nessie	nessie-multi-env-test-engine	0.100.0		4ce68e8a7c07ba05e4aca5e31182c35736b1ae24
org.projectnessie.nessie	nessie-multi-env-test-engine	0.100.1		9940e8536a518d7fbfe0266e6bc77851c2bb35ad
org.projectnessie.nessie	nessie-multi-env-test-engine	0.100.2		11e8c461f0285fa3a67402285521769ecbcd0d96
org.projectnessie.nessie	nessie-multi-env-test-engine	0.100.3		9319e681f58a292960347db83e3d32b40adee361
org.projectnessie.nessie	nessie-multi-env-test-engine	0.101.0		e95841ba9da12a6b19afdb164be0b2e5f5201d10
org.projectnessie.nessie	nessie-multi-env-test-engine	0.101.1		b59700d887891b8e5fdd213db8bb5e519474a313
org.projectnessie.nessie	nessie-multi-env-test-engine	0.101.2		ffb17967b9128b49f6f8d36b00e7c4f07aecf692
org.projectnessie.nessie	nessie-multi-env-test-engine	0.101.3		21fd0460d51ffb13e5bb6bc33a56b224a484db6f
org.projectnessie.nessie	nessie-multi-env-test-engine	0.102.0		1730b7b972944b4c4e8fb94b9401d2eb376195fa
org.projectnessie.nessie	nessie-multi-env-test-engine	0.102.1		8e742447c17e347f3ed5ed1dba9e7dc026cf6b46
org.projectnessie.nessie	nessie-multi-env-test-engine	0.102.2		1b852b33b180f85892bd0b847635a5da17348e7a
org.projectnessie.nessie	nessie-multi-env-test-engine	0.102.3		42d2ae66095aef76cc50ad180a6571b7fce7d779
org.projectnessie.nessie	nessie-multi-env-test-engine	0.102.4		353e243f4ad1a1a465e264816de827ef7d554687
org.projectnessie.nessie	nessie-multi-env-test-engine	0.102.5		53127fcecd564303c238830f2a00680125e8b8f6
org.projectnessie.nessie	nessie-multi-env-test-engine	0.103.0		9081f011c308d7ff6ef50bc5d3e8a1c796dad54c
org.projectnessie.nessie	nessie-multi-env-test-engine	0.103.1		dd43b177a53579f0c58cc6301b4b89e6805bc515
org.projectnessie.nessie	nessie-multi-env-test-engine	0.103.2		402a5822041e82057f85f525f72b9812bee8704b
org.projectnessie.nessie	nessie-multi-env-test-engine	0.103.3		c097ec3ee1eedf271afeadb609a8424a55de535b
org.projectnessie.nessie	nessie-multi-env-test-engine	0.103.4		645033f11e94728583e3fcad06417972bdb87413
org.projectnessie.nessie	nessie-multi-env-test-engine	0.103.5		18851207fbb6da141d81de8ffc2d252c7e974acb
org.projectnessie.nessie	nessie-multi-env-test-engine	0.103.6		0e889e2e31135f4712ffdaac845f491b557fbcc8
org.projectnessie.nessie	nessie-multi-env-test-engine	0.51.1		074665930f2fba4d1f2c0d38407e6163c50f5f80
org.projectnessie.nessie	nessie-multi-env-test-engine	0.52.0		0b924c820f0eebb2a2b2197048a377cf471f7ae5
org.projectnessie.nessie	nessie-multi-env-test-engine	0.52.1		5b87be02a636a33c6d21530d6a8f778932fe948a
org.projectnessie.nessie	nessie-multi-env-test-engine	0.52.3		5c01cb4ebd9e18e9395a9cd0362563abde92cccc
org.projectnessie.nessie	nessie-multi-env-test-engine	0.53.0		a588e1204ac51274295ff32270057496149ba286
org.projectnessie.nessie	nessie-multi-env-test-engine	0.53.1		4b9ba6f3a10570fcb7356b4ce5b2294c76976b79
org.projectnessie.nessie	nessie-multi-env-test-engine	0.54.0		3207f1e0668429d971ea9c994d0561cc2f1ea0cf
org.projectnessie.nessie	nessie-multi-env-test-engine	0.55.0		7e844f3466fc59fd9a579e78a53198d6b03e7fe7
org.projectnessie.nessie	nessie-multi-env-test-engine	0.56.0		254ffd914be8f97ad96796c20539a9979e5ecde7
org.projectnessie.nessie	nessie-multi-env-test-engine	0.57.0		f5b855583189e007b40a2bfd69fe9dc9a9636ea5
org.projectnessie.nessie	nessie-multi-env-test-engine	0.58.0		c55871d263ad6ba83e6c711c1e7db1743848161e
org.projectnessie.nessie	nessie-multi-env-test-engine	0.58.1		66616519c4f0b23c6e9d1d3de358f9a1d4c19282
org.projectnessie.nessie	nessie-multi-env-test-engine	0.59.0		9fa68feb655d663c9a03b3b0e2b6b7a3ba337e0c
org.projectnessie.nessie	nessie-multi-env-test-engine	0.60.0		c7df8184bd6a47b53eb20f6b5dd70ff8e5c940e5
org.projectnessie.nessie	nessie-multi-env-test-engine	0.60.1		dc962bab729a7d376b4775f5b148103f45cb3b32
org.projectnessie.nessie	nessie-multi-env-test-engine	0.61.0		7a5db111b3948b3e029ff177adde8393c925e88e
org.projectnessie.nessie	nessie-multi-env-test-engine	0.62.0		25c7e72d05bc6292fed458ac94b6d7c655e4ada3
org.projectnessie.nessie	nessie-multi-env-test-engine	0.62.1		ed15a6d1c1a3bda6b08ba49579a0c6ff8d88837c
org.projectnessie.nessie	nessie-multi-env-test-engine	0.63.0		ec3f762e54a23c0995a0e7aa182c72724b5d8beb
org.projectnessie.nessie	nessie-multi-env-test-engine	0.64.0		1bd4b25fda596c27b2ec5ef7e0c277d741c7254b
org.projectnessie.nessie	nessie-multi-env-test-engine	0.65.0		ea61d7f49acd0385943423aff3065e29e0c4d6b8
org.projectnessie.nessie	nessie-multi-env-test-engine	0.65.1		21a902143b9e81e32b027c1c9462b506daaecedc
org.projectnessie.nessie	nessie-multi-env-test-engine	0.66.0		11e034993a50dbe8001d438ee18be195aca0e569
org.projectnessie.nessie	nessie-multi-env-test-engine	0.67.0		c5738893b25251601c33d79af4bd505f66ecb0fa
org.projectnessie.nessie	nessie-multi-env-test-engine	0.68.0		71ed72caff667e34e04d05d01dff4e4659c452f4
org.projectnessie.nessie	nessie-multi-env-test-engine	0.69.0		788ae3d8e755c0f1918df73383952c958fbfd3ee
org.projectnessie.nessie	nessie-multi-env-test-engine	0.69.1		51943adc59a9779f90569c76da859af90d3a9e80
org.projectnessie.nessie	nessie-multi-env-test-engine	0.69.2		a1ca88c09fc2dee862aefd2d9aac08d99ca07827
org.projectnessie.nessie	nessie-multi-env-test-engine	0.70.0		10e41b28a4baacdb7a642c12eb98195669eecfe3
org.projectnessie.nessie	nessie-multi-env-test-engine	0.70.1		89cab6692bc078d848f8a7ecdb53bce84795c4ae
org.projectnessie.nessie	nessie-multi-env-test-engine	0.70.2		9b47185094fcb2de5480c90f5610f22c3947b930
org.projectnessie.nessie	nessie-multi-env-test-engine	0.70.3		2f514864f91a5c3b1cd449b187a5763f76f6f713
org.projectnessie.nessie	nessie-multi-env-test-engine	0.71.0		e433328808aeea86a16732da1df827bf63ae7be3
org.projectnessie.nessie	nessie-multi-env-test-engine	0.71.1		3d0eb9179cd2fb3b57a1f0c0378a6cffc17504ff
org.projectnessie.nessie	nessie-multi-env-test-engine	0.72.0		99419eac33df911c3613d48005e381b1843847d3
org.projectnessie.nessie	nessie-multi-env-test-engine	0.72.1		07590d29dd57da249c719b88d91c981a7e23f156
org.projectnessie.nessie	nessie-multi-env-test-engine	0.72.2		b2bbe54afd46ca57e424032cbdf60ac8192815de
org.projectnessie.nessie	nessie-multi-env-test-engine	0.72.4		16b5e6acc5e58fe242d029883200b593a6c65bd9
org.projectnessie.nessie	nessie-multi-env-test-engine	0.73.0		23bcd3ddb2958a31bf96728ae1606c45d63f2020
org.projectnessie.nessie	nessie-multi-env-test-engine	0.74.0		3a9202090984c09a5d92d6703851b7c1990640dd
org.projectnessie.nessie	nessie-multi-env-test-engine	0.75.0		00cfe2245ed56cd0c33aee4d1f80ae27fd2e9901
org.projectnessie.nessie	nessie-multi-env-test-engine	0.76.0		4027a29a849a4b47c2f27932996ad9fd35d8c0e3
org.projectnessie.nessie	nessie-multi-env-test-engine	0.76.1		c2db79716e86838dec6df68e9aadcc921499662b
org.projectnessie.nessie	nessie-multi-env-test-engine	0.76.2		57a222dc69946fa073c05996cf75958184c8ce41
org.projectnessie.nessie	nessie-multi-env-test-engine	0.76.3		ca1b5a24bc0d9a31b79b057ab172e6a0189dd0cd
org.projectnessie.nessie	nessie-multi-env-test-engine	0.76.4		fbbf501a0c617e62a54c05643cf13e2c4a445dc9
org.projectnessie.nessie	nessie-multi-env-test-engine	0.76.5		ad9a5d4935840ce6b3b782ba26ce877851725c45
org.projectnessie.nessie	nessie-multi-env-test-engine	0.76.6		7ec54b4ceee83b59854d271226c0ffde258720d1
org.projectnessie.nessie	nessie-multi-env-test-engine	0.77.0		801c00f3222a8cad9f4f49ff32961c4d453b8977
org.projectnessie.nessie	nessie-multi-env-test-engine	0.77.1		95f9ef0f513d75e5dcc4f2871a25ce7a63fa489e
org.projectnessie.nessie	nessie-multi-env-test-engine	0.78.0		8807e16ae133b8a1057f7c41a43eae92ad08a6e2
org.projectnessie.nessie	nessie-multi-env-test-engine	0.79.0		2b92b92be2b22f5debed69dbb314ea3acd34470f
org.projectnessie.nessie	nessie-multi-env-test-engine	0.80.0		8716de1bc5d01e2362a33060d5be78f5902813dc
org.projectnessie.nessie	nessie-multi-env-test-engine	0.81.0		5116b490541707842edff735ad4f235dfe0bdbb6
org.projectnessie.nessie	nessie-multi-env-test-engine	0.81.1		f2ff72e37578b2f60565942e7e43fa5c835e587c
org.projectnessie.nessie	nessie-multi-env-test-engine	0.82.0		9ec6d89f81363b70a62cc8b6b9dfef11adaba58b
org.projectnessie.nessie	nessie-multi-env-test-engine	0.83.0		832d5e9ad3f19ac115132b32fff260e0b95b29ed
org.projectnessie.nessie	nessie-multi-env-test-engine	0.83.1		9ccc28fde19eb28f495760466b396b51265fcb24
org.projectnessie.nessie	nessie-multi-env-test-engine	0.83.2		fd60fb29376a26dab45a9c4b2b71b5fc200a3ab0
org.projectnessie.nessie	nessie-multi-env-test-engine	0.90.1		c43cf75ae5f798b436463afb7704cb40a7088c52
org.projectnessie.nessie	nessie-multi-env-test-engine	0.90.2		400ac8cf6d3bc59a91bd1e8b463cf037f978dc10
org.projectnessie.nessie	nessie-multi-env-test-engine	0.90.4		aa9ba41d5367f45b96f9604e8e6af7a7e9b7b0b9
org.projectnessie.nessie	nessie-multi-env-test-engine	0.91.0		403e60a06bc538822becb066ebe976f119434486
org.projectnessie.nessie	nessie-multi-env-test-engine	0.91.1		c97177fbe23e9ec7e7bd95b5f89b42d77c1dccaf
org.projectnessie.nessie	nessie-multi-env-test-engine	0.91.2		0bf1136fe19b31fc42ccd52937363dadc50dabdc
org.projectnessie.nessie	nessie-multi-env-test-engine	0.91.3		2158f2dff97a2d4a5d0c5c5a3d3b655857399514
org.projectnessie.nessie	nessie-multi-env-test-engine	0.92.0		3a2bf807ef4e91b1a587a399af92f6eb3ba99096
org.projectnessie.nessie	nessie-multi-env-test-engine	0.92.1		e0c8c65aab6252c2d2e7a31d000c7a2b44cfa566
org.projectnessie.nessie	nessie-multi-env-test-engine	0.93.1		c5d9bfb26f4406fd9860911718290d86b4203393
org.projectnessie.nessie	nessie-multi-env-test-engine	0.94.0		5144544e674e670c534ee49d591bae0a6379ace9
org.projectnessie.nessie	nessie-multi-env-test-engine	0.94.1		58c62ef912672b40bf5c85864f454de2a9f232b8
org.projectnessie.nessie	nessie-multi-env-test-engine	0.94.2		3005a1eb4e6bf13a7fed412f2f9485a0999d13ef
org.projectnessie.nessie	nessie-multi-env-test-engine	0.94.3		edb84f2d0c107a0effbdac651d04c356df3d6a62
org.projectnessie.nessie	nessie-multi-env-test-engine	0.94.4		e2ce9bfb45f8d385e0837aaec6d61a47977e1703
org.projectnessie.nessie	nessie-multi-env-test-engine	0.95.0		b5b22cf732df14a040d8669148fc34209a0ecac6
org.projectnessie.nessie	nessie-multi-env-test-engine	0.96.0		7a674859cfbe0b4d94df4a9368da887711c09565
org.projectnessie.nessie	nessie-multi-env-test-engine	0.96.1		9ce43273ab434f0699841e5fee92ba9f3a50f950
org.projectnessie.nessie	nessie-multi-env-test-engine	0.97.0		d56592d77ac93e094bf7da9a475b087a03ddfd63
org.projectnessie.nessie	nessie-multi-env-test-engine	0.97.1		2f63d14871034cfb335ee5168d67acfa3f85299c
org.projectnessie.nessie	nessie-multi-env-test-engine	0.98.0		f90f3de1b9fdeaf2fa52bdae895dd7136a63b43e
org.projectnessie.nessie	nessie-multi-env-test-engine	0.99.0		87a9b2dc0a02a04a3c81e2249cb6f2a7bb7310b2
org.raml.jaxrs	jaxrs-to-raml-annotations	2.1.0		b8541e4aeaa34741096cced1f61a7f0e14afd24d
org.raml.jaxrs	jaxrs-to-raml-annotations	2.1.1		0affbb993d06548e27b89465bfe3dae9bd782e1d
org.raml.jaxrs	jaxrs-to-raml-annotations	3.0.0		4f4f05d01a5854a49cb8424bcd6958bbb7f9639a
org.raml.jaxrs	jaxrs-to-raml-annotations	3.0.1		3e993945c76631c4b8be08b9ee1c6f51c8309b98
org.raml.jaxrs	jaxrs-to-raml-annotations	3.0.2		9b997e4fb5fd1631ac46b88c10de7b45c344fad5
org.raml.jaxrs	jaxrs-to-raml-annotations	3.0.3		ad334c03399f0798aabdd690abaa4ba4397deefd
org.raml.jaxrs	jaxrs-to-raml-annotations	3.0.4		1f3defc94db6494fbc2e961fdaa80a22f8cb7968
org.raml.jaxrs	jaxrs-to-raml-annotations	3.0.5		febbaef351c20d4539eeb25cd7154ed67d13c6b9
org.sapia	sapia_clazzy	2.0		760d4d30ae64b9d6d4bbe47ad652906e0f04a339
org.scalikejdbc	scalikejdbc_2.13.0-M3	3.2.2		efd5e044c36c385d75169055424eaedf0da7dfd3
org.scalikejdbc	scalikejdbc_2.13.0-M3	3.2.3		c0e82a04d65448f907e5fa1db4254960ad7025d9
org.scalikejdbc	scalikejdbc_2.13.0-M3	3.2.4		712bd4b223cf51cc2d9c79b475e323884b1cccc1
org.solovyev.android.threadguard	lib	1.0.0		N/A
org.solovyev.android.threadguard	lib	1.0.1		N/A
org.solovyev.android.threadguard	lib	1.0.2		N/A
org.sonarsource.kotlin	sonar-kotlin-plugin	2.0.0.29		36bf9cfa31ce9f4c23c2fbbb41ecffba90b3aac1
org.sonarsource.kotlin	sonar-kotlin-plugin	2.0.1.110		2a2c370fb00eede74ddb30ab5ae49d256612c174
org.sonarsource.kotlin	sonar-kotlin-plugin	2.1.0.344		55afe57ae94a77d8667ff1c977bb2ff0c9bb0cda
org.sonarsource.kotlin	sonar-kotlin-plugin	2.10.0.1456		f6bb92de1ed97200d64f3324e25e98bee7528321
org.sonarsource.kotlin	sonar-kotlin-plugin	2.11.0.1828		f9d32ba37f497c828c6f60972a3a1bd9ebe157a8
org.sonarsource.kotlin	sonar-kotlin-plugin	2.12.0.1956		a58eebd052a591dedcaa861639e17711afe60bef
