cn.lovecyy	relaxed	1.6.0		N/A
software.amazon.awssdk	transcribestreaming	2.28.19		6a021fd4cc8b0240c48e4504f399d53d08603edc
software.amazon.awssdk	transcribestreaming	2.28.2		50bf1b956758f2c0e15758c693b82cfa4875ec7a
software.amazon.awssdk	transcribestreaming	2.28.20		747978423e605420af809460172da42a4bf0fc40
software.amazon.awssdk	transcribestreaming	2.28.21		9ee228bade0e6a6d150f73ce82164c54d69c2d14
software.amazon.awssdk	transcribestreaming	2.28.22		62310aa2fb18b4acda194f7f46a1e1e60566b740
software.amazon.awssdk	transcribestreaming	2.28.23		f7bbdf3fb67c81f36c8f06ef09cb1dec571bdd87
software.amazon.awssdk	transcribestreaming	2.28.24		09c992b28fd68b25bfd02267ad28fe53f9a04cb2
software.amazon.awssdk	transcribestreaming	2.28.25		06ee231c194824d9e59e665c612f603ffb3df19c
software.amazon.awssdk	transcribestreaming	2.28.26		ac80d5b57a6913549889a02edc9ad6c02fdb686f
software.amazon.awssdk	transcribestreaming	2.28.27		7704ee8bfc3eb32cbd3df26f7ca46a50780b9ff9
software.amazon.awssdk	transcribestreaming	2.28.28		b60fd5ba2c675515051cf85b375bf67605d02b66
software.amazon.awssdk	transcribestreaming	2.28.29		6cd68aa403cae9d14f6c48b668f1d7cd9459b49e
software.amazon.awssdk	transcribestreaming	2.28.3		3706511ba75275167dd430bfc3dadf380a4b3181
software.amazon.awssdk	transcribestreaming	2.28.4		70f150d40da1c8e313a3098098b9c95a584100a5
software.amazon.awssdk	transcribestreaming	2.28.5		141a23d23c9a06476b1de4bc6a50d40997f483d7
software.amazon.awssdk	transcribestreaming	2.28.6		f18e576e7bb3c3562492ec9a78054a9f85491ea9
software.amazon.awssdk	transcribestreaming	2.28.7		0ea274f6a7ea915a37c5a9c3dac42044092e3667
software.amazon.awssdk	transcribestreaming	2.28.8		f3816a692fc87334d0c596874372aa8e31b7a03d
software.amazon.awssdk	transcribestreaming	2.28.9		0cbbf11e906bb768c5e6da08b770b80ea25e4a1b
software.amazon.awssdk	transcribestreaming	2.29.0		6e763fb8e22d909c367c38a0663fc4313b65c67b
software.amazon.awssdk	transcribestreaming	2.29.1		1cb3a41727af8d78d3776c8d4aedee0fb4db39eb
software.amazon.awssdk	transcribestreaming	2.29.10		3d0d2d4ee976f444c6bca621c0cf830fdbe42870
software.amazon.awssdk	transcribestreaming	2.29.11		772e19b9c2a94e10a0b287be5b4db82cf68f20db
software.amazon.awssdk	transcribestreaming	2.29.12		eb4543a01252604950b7ed83e156afb8cce1360a
software.amazon.awssdk	transcribestreaming	2.29.13		0405b968f24dda5d4eaf288fb33aa5e94144819e
software.amazon.awssdk	transcribestreaming	2.29.14		56b178348d5de43c8ad8e86a6b8844a7a66520df
software.amazon.awssdk	transcribestreaming	2.29.15		ebdf8ee0e13261935a6b21e89d8d51fec7921667
software.amazon.awssdk	transcribestreaming	2.29.16		54b22fd6308bb63aee4eb7293e0c7fac58bd7cc3
software.amazon.awssdk	transcribestreaming	2.29.17		ed9e8c8703eaf7e5918b59f1a42d41f3fde78e82
software.amazon.awssdk	transcribestreaming	2.29.18		aecf3640e89163f348d3671b440f110d9ce07a5e
software.amazon.awssdk	transcribestreaming	2.29.19		e5237a10e6ebc8d53bc3cadc25b793eb9b584db5
software.amazon.awssdk	transcribestreaming	2.29.2		8791340191de2b8e20ed5fd666cad71c76741d0d
software.amazon.awssdk	transcribestreaming	2.29.20		09437459a65bab77d030ff88d643a4fc6bc64445
software.amazon.awssdk	transcribestreaming	2.29.21		62f411222fc236dada7c3b6bda27ad4fc6ebb41c
software.amazon.awssdk	transcribestreaming	2.29.22		d574dda008c178c0b8bfcc1a1f0449fcfa93f88f
software.amazon.awssdk	transcribestreaming	2.29.23		ab9736e35b8cafdfb9902520c716aadd42a53d78
software.amazon.awssdk	transcribestreaming	2.29.24		b9e74e9dd3594ca3d27fa752f0d44189e2976205
software.amazon.awssdk	transcribestreaming	2.29.25		104fc146a0a820ed0b8b86aa3baa8647bfed6f1a
software.amazon.awssdk	transcribestreaming	2.29.26		8a369314d352966f167322ae12df1a3e09dfe63c
software.amazon.awssdk	transcribestreaming	2.29.27		0bb9f9f9141e670beae520da6276af9ce4dd1561
software.amazon.awssdk	transcribestreaming	2.29.28		2d45ac2c92e3336873dcf0ca338d14c918bc757b
software.amazon.awssdk	transcribestreaming	2.29.29		6d7802ff49a2d569f382741566dca1bf268f3e60
software.amazon.awssdk	transcribestreaming	2.29.3		35042efe5b0523539876cd23ed36068f3aa9a8b8
software.amazon.awssdk	transcribestreaming	2.29.30		f6ee083929a4ed673b54bad201fd8ba3c4bb52d0
software.amazon.awssdk	transcribestreaming	2.29.31		fa83c7b4c402601b9773e846c258d361b7c8ede5
software.amazon.awssdk	transcribestreaming	2.29.32		ead229877c4c99566309bda531d71cb058e930d1
software.amazon.awssdk	transcribestreaming	2.29.33		a8751121b4eeb6d1600f7daadc36d1bf6288de23
software.amazon.awssdk	transcribestreaming	2.29.34		c93fc028f23abe45ef1b8c13e84c58a522c17518
software.amazon.awssdk	transcribestreaming	2.29.35		688b06d96eeb5f1e60354683212373989306be1c
software.amazon.awssdk	transcribestreaming	2.29.36		0fb21f9415af2e48a3a1c5042fa8bea7b6e6dc24
software.amazon.awssdk	transcribestreaming	2.29.37		464fdc153553009167b7ceb8b28a2867b1579c41
software.amazon.awssdk	transcribestreaming	2.29.38		212a7a3fa88691b38c162fec2f5709cb0d66cc6e
software.amazon.awssdk	transcribestreaming	2.29.39		8f1d03f59e6a3860bc5a342df66118d10f82d756
software.amazon.awssdk	transcribestreaming	2.29.4		28b49d6c58773d8da1efd46a711dde1b76bce159
software.amazon.awssdk	transcribestreaming	2.29.40		b1767af760040055be526c4dfd2df20063ebb4d8
software.amazon.awssdk	transcribestreaming	2.29.41		bd457cfff867adcff4446f78fd6a6e5a125dbb8f
software.amazon.awssdk	transcribestreaming	2.29.42		0e282e43af4fe1ba1f74a9c56bf52769465adfec
software.amazon.awssdk	transcribestreaming	2.29.43		bb9def7d7fe11e0c87ea4d05db91af1f5205889d
software.amazon.awssdk	transcribestreaming	2.29.44		a3acb35eb86989a9ebbb11d00f0a0a016a830e92
software.amazon.awssdk	transcribestreaming	2.29.45		70ebc9f6a4b6197898120e2364a7fa1283206f68
software.amazon.awssdk	transcribestreaming	2.29.46		a646ceb49561282d97e71edff4265b555bccb849
software.amazon.awssdk	transcribestreaming	2.29.47		79e4f342737571a3a7c1ca3ef418590656fd63db
software.amazon.awssdk	transcribestreaming	2.29.48		d394fc317e7d5265f12cec3f2fb65493a23ac42c
software.amazon.awssdk	transcribestreaming	2.29.49		77d6002aff418211cab2705b8ecbaac0f43fb17e
software.amazon.awssdk	transcribestreaming	2.29.5		db84a7596a9f76812ace8145a489f17b1be667bf
software.amazon.awssdk	transcribestreaming	2.29.50		4cf35eec681549788197d3d8479724c8a99129fd
software.amazon.awssdk	transcribestreaming	2.29.51		0a13b6966a7f61e431d6a1a39e54f04dffa4b084
software.amazon.awssdk	transcribestreaming	2.29.52		c00b326838c52e412c0e898f31cd384c4eeae6fe
software.amazon.awssdk	transcribestreaming	2.29.6		3d5e4b5fa0598cbceeff80e6995558ee14115d0b
software.amazon.awssdk	transcribestreaming	2.29.7		110d1de24945bc04dbc6c348ac5d2c3f005be76a
software.amazon.awssdk	transcribestreaming	2.29.8		ffa80464c286b04679bb8857b4f0a7cf5fcbc820
software.amazon.awssdk	transcribestreaming	2.29.9		62c7970f75cbac6321e113732acf838af34f5ef1
software.amazon.awssdk	transcribestreaming	2.3.0		b06c4f7927053f33ea93ca9594bf7c0e1e6294d8
software.amazon.awssdk	transcribestreaming	2.3.1		68a8f0d99425204439410ec8bf5c390048973b47
software.amazon.awssdk	transcribestreaming	2.3.2		62dc4c6200d6cdd79b4ab65aa2569c7f0f22def3
software.amazon.awssdk	transcribestreaming	2.3.3		2ca9495b2ca504e9689748e7375ea1e0ba080779
software.amazon.awssdk	transcribestreaming	2.3.4		1ba76d55bfc77599f48245974570e394f47eb84c
software.amazon.awssdk	transcribestreaming	2.3.5		36885cbf6833cd6d1b1e377b12c50118c8dad3c9
software.amazon.awssdk	transcribestreaming	2.3.6		df2ac1ffd77ab22663786ce7b94d20b17afd7567
software.amazon.awssdk	transcribestreaming	2.3.7		b8037813ddf3944588f2efea9e3b74d3be7c5b67
software.amazon.awssdk	transcribestreaming	2.3.8		071182f79588ff8afb3c4bfbae1b9c0d24eb25da
software.amazon.awssdk	transcribestreaming	2.3.9		84a581fdccadc4830eab9a4bde2dd7f949c8a179
software.amazon.awssdk	transcribestreaming	2.30.0		d9a51aef45b39195507598708f000960ce8e32b7
software.amazon.awssdk	transcribestreaming	2.30.1		6c66dd5acb687c6bfa20385d6333ac16b3a42c4d
software.amazon.awssdk	transcribestreaming	2.30.10		b294bd313988dd0210129418e48d52dbe0746776
software.amazon.awssdk	transcribestreaming	2.30.11		4d436c17859d9eda99c39d14a664f930c6ed2132
software.amazon.awssdk	transcribestreaming	2.30.12		4ac599901bb41929f420f4c21f5f52a3880f37e6
software.amazon.awssdk	transcribestreaming	2.30.13		694b1ff99eb6a27e798f525e618b9a8a0f9c1c4e
software.amazon.awssdk	transcribestreaming	2.30.14		d1ad9faabfc87fc05271ece153825f3b5309cdb8
software.amazon.awssdk	transcribestreaming	2.30.15		1edeb0bb5112682dc01c06cf1774594ccb28b2d4
software.amazon.awssdk	transcribestreaming	2.30.16		d69efbc1e93664c916bd31f2a8a99519d2b4cd65
software.amazon.awssdk	transcribestreaming	2.30.17		dbd2502f1129d45aa4d5185f1df1adb5d7b07538
software.amazon.awssdk	transcribestreaming	2.30.18		251b1b3429100d2c5f142af8f66c9dcc0a27eee6
software.amazon.awssdk	transcribestreaming	2.30.19		c995fa0725811276d2f158a93da232cf37883644
software.amazon.awssdk	transcribestreaming	2.30.2		2c7494318d2f507398497e4e8d1c3cde4e2de7a8
software.amazon.awssdk	transcribestreaming	2.30.20		061f3820ef57b008435b495052596edf1b4309a7
software.amazon.awssdk	transcribestreaming	2.30.21		a13947e90639146959f424054a5ac6d72d9bef2f
software.amazon.awssdk	transcribestreaming	2.30.22		1957127e5d7dbcece66af75034687473035dca9f
software.amazon.awssdk	transcribestreaming	2.30.23		c132dc106dfe8432dcd296b0b1b53d24dce85d9f
software.amazon.awssdk	transcribestreaming	2.30.24		c564986f8535dda5bb90d39c2ae1181e4cab3923
software.amazon.awssdk	transcribestreaming	2.30.25		600d20e3243376d47d092c5dbe74a17dbd5330cc
software.amazon.awssdk	transcribestreaming	2.30.26		bfb835d97b05fa030037e3813ebd06dfa8c672ec
software.amazon.awssdk	transcribestreaming	2.30.27		1980042a61431af22a1f3d647159752943db9f42
software.amazon.awssdk	transcribestreaming	2.30.28		9fe877183d9b823114c9f992b84bf25032c1cd88
software.amazon.awssdk	transcribestreaming	2.30.29		fcdfbd8622bc23f82c0202a5901bd55e72828a87
software.amazon.awssdk	transcribestreaming	2.30.3		2a35b2aef6db6d5b7592da454eea25189a07c13b
software.amazon.awssdk	transcribestreaming	2.30.30		84e9157bda3e0f4f9ac93642f0698b588d9bd360
software.amazon.awssdk	transcribestreaming	2.30.31		44e7fa169902e3b09b4b447689b05082b794b7f6
software.amazon.awssdk	transcribestreaming	2.30.32		6753ab9716a40ca35a848651febe854c3097a6d7
software.amazon.awssdk	transcribestreaming	2.30.33		85d467bd5b66b1198f8e3c8c5fed5f7368e9b326
software.amazon.awssdk	transcribestreaming	2.30.34		2ffef92d36aef05fe3d2ac78eb40354e7f887e9d
software.amazon.awssdk	transcribestreaming	2.30.35		d65649f2a02c492598f6ceb5ac3686b449835476
software.amazon.awssdk	transcribestreaming	2.30.36		08e28c2defc4c6682b4dcb2def5e24d463674f37
software.amazon.awssdk	transcribestreaming	2.30.37		f5f80523c107b3337851723fba41b3ff1d74e648
software.amazon.awssdk	transcribestreaming	2.30.38		319a03f3aa97fa04a84b1ed4aac3a486a5c65a28
software.amazon.awssdk	transcribestreaming	2.30.4		7a91535724853f2382cc8a9571e5de4fa1d5a82e
software.amazon.awssdk	transcribestreaming	2.30.5		56a4ab5d883cacb892eeb77b8297307f0396e277
software.amazon.awssdk	transcribestreaming	2.30.6		e55a8ed673ed1949d82615f0dc0a4cf6c59551aa
software.amazon.awssdk	transcribestreaming	2.30.7		230069189a3c615434a1ffd005fb2c813471786f
software.amazon.awssdk	transcribestreaming	2.30.8		ca4d171ea15532dc576e33e97b4a533f1a5a20d2
software.amazon.awssdk	transcribestreaming	2.30.9		9bcd3390ae8d1d4d6ec553abd4cb84cef0d1b3f8
software.amazon.awssdk	transcribestreaming	2.31.0		065591008b0e6b45504498a9c94500547c514892
software.amazon.awssdk	transcribestreaming	2.31.1		5b57591848868ce5854a515bcbe0a5a1edc89873
software.amazon.awssdk	transcribestreaming	2.31.10		a494e8c2a1d768e4575987b601745e5e7e1cf114
software.amazon.awssdk	transcribestreaming	2.31.11		1927f1e71c245a520762dab729281c47d5867e54
software.amazon.awssdk	transcribestreaming	2.31.12		4e6cc6209469eaa1c6b39c08ff8e0109ea61d840
software.amazon.awssdk	transcribestreaming	2.31.13		4c4558e37969f9d20ab54dcc3f2adda4c8637705
software.amazon.awssdk	transcribestreaming	2.31.14		4ab7616940d225ea06ac44bbfb6b1b372b28afb6
software.amazon.awssdk	transcribestreaming	2.31.15		ff9320a8ace9c69d35d209a81df2a7608bcfa46b
software.amazon.awssdk	transcribestreaming	2.31.16		8e8d9030f724d4acf591e4e7b61117996b9cb1e8
software.amazon.awssdk	transcribestreaming	2.31.17		61f1e99a9fe04c43f62bdbbbe1bc7b2fd9fe1c3e
software.amazon.awssdk	transcribestreaming	2.31.18		d12c43775020966ac22e56fd73dca1bad689a960
software.amazon.awssdk	transcribestreaming	2.31.19		c8cd62e049afecca0a146d49ffe0b3c7f2a7d0f8
software.amazon.awssdk	transcribestreaming	2.31.2		53cdcb19c32ad1fe1a39cdaced224419576dc81b
software.amazon.awssdk	transcribestreaming	2.31.20		483747311f82d18d3e92e4006cb4f2212d06f345
software.amazon.awssdk	transcribestreaming	2.31.21		1e9df8f37a8edab0fb10b24b14821edfbde32242
software.amazon.awssdk	transcribestreaming	2.31.22		0d0baab0396bafbdc7348beeb832feecc94a051c
software.amazon.awssdk	transcribestreaming	2.31.23		f684b7b703327928527fce7649a37db58b09cfc2
software.amazon.awssdk	transcribestreaming	2.31.24		31a9e793c3733ac4bcff8d47a6070efbb59c66bd
software.amazon.awssdk	transcribestreaming	2.31.25		9a8ddcac65e4f175395ee28cf5c1c3326fe6555e
software.amazon.awssdk	transcribestreaming	2.31.26		8aad92230e609e143ad3ef835167773a7081a1e2
software.amazon.awssdk	transcribestreaming	2.31.27		81fdc169d05808c7cde62a1301d776a9ba823167
software.amazon.awssdk	transcribestreaming	2.31.28		34ba65c3d614df9c225bb87a5431ca43567ae3f1
software.amazon.awssdk	transcribestreaming	2.31.29		501914cdcede438c1ac4a5c3ba778f41a5771172
software.amazon.awssdk	transcribestreaming	2.31.3		ab08375f46b4e821cb68af99252bddb4f0cfb0f1
software.amazon.awssdk	transcribestreaming	2.31.30		5362d864a1fc290f075375b31a620e96e3693e5f
software.amazon.awssdk	transcribestreaming	2.31.31		9275b5ec657c1ddb89f158a155fb649e6692dbcc
software.amazon.awssdk	transcribestreaming	2.31.32		ec81cfc10fb130d371eeb1de8ac554373552a8e9
software.amazon.awssdk	transcribestreaming	2.31.33		6f745e6a11fafc16fa786559cd9a0c1dfde9d6d5
software.amazon.awssdk	transcribestreaming	2.31.4		3b075254d7d19fe69577f7d95a1dc98c99f4b80c
software.amazon.awssdk	transcribestreaming	2.31.5		e857adb97615be3ed26256ecd43d847cbc1a6889
software.amazon.awssdk	transcribestreaming	2.31.6		00c1988002975c2a751ede0b3fee5938c4be3884
software.amazon.awssdk	transcribestreaming	2.31.7		3956928ce2d3a39879b3ed88ad71b4581430b2c2
software.amazon.awssdk	transcribestreaming	2.31.8		6a7398626516aa58fc1df92f211571c94da64685
software.amazon.awssdk	transcribestreaming	2.31.9		7bd9214d0d0725f5b415191a5f9290c9772b896b
software.amazon.awssdk	transcribestreaming	2.4.0		ec5fd545fca49ae992e1274b8894416814ee9bfb
software.amazon.awssdk	transcribestreaming	2.4.1		14a8293c54775fc7d7412019d6c115e2ca085e78
software.amazon.awssdk	transcribestreaming	2.4.10		0a9c65d87933867d09e6f5a33f497ca4386df10c
software.amazon.awssdk	transcribestreaming	2.4.11		a8153928da236394a3ffe1fd497685a1117b6bd1
software.amazon.awssdk	transcribestreaming	2.4.12		213c977dce79fe97f62c519d153257f9ffb4596f
software.amazon.awssdk	transcribestreaming	2.4.13		b3dffe88a99ed49a71d348f65a5e7d44110f0a4c
software.amazon.awssdk	transcribestreaming	2.4.14		f7ab32e43c3140c56ee1a9ef024ec907603ce03e
software.amazon.awssdk	transcribestreaming	2.4.15		0919c2d2683e83f8e6b01fe91acffa899a17615a
software.amazon.awssdk	transcribestreaming	2.4.16		7cc1471117b0b767d7650f719e700b5fbc16876e
software.amazon.awssdk	transcribestreaming	2.4.17		211902e30270aebf068c34692323ec9c6e60e1a5
software.amazon.awssdk	transcribestreaming	2.4.2		d5a2923da7d8085515b848ff0a7c6c6eaf1fec45
software.amazon.awssdk	transcribestreaming	2.4.3		655846ff6884307c3b82070512d2e67d1dcbeb72
software.amazon.awssdk	transcribestreaming	2.4.4		0424b9879b3706f25614fa8200249cf53f005f17
software.amazon.awssdk	transcribestreaming	2.4.5		21b99275227711e09d277c0919dd55c6d496ada0
software.amazon.awssdk	transcribestreaming	2.4.6		651b674f93cd86f6fd035a38cf4281b71921d860
software.amazon.awssdk	transcribestreaming	2.4.7		3970efb95c44549e59bd0f36fe6516069eee66e6
software.amazon.awssdk	transcribestreaming	2.4.8		d012ab75ee6655ddd156f66749a2db9ecb8ec533
software.amazon.awssdk	transcribestreaming	2.5.0		fdbf4cf6ce0a3729d2fb4e4b150056c44ab8f3f5
software.amazon.awssdk	transcribestreaming	2.5.1		f42123e99631cdceed816c10e319a7816f7e2f8b
software.amazon.awssdk	transcribestreaming	2.5.10		833da4b8ee9641563cc72684cab145a4a0e78a6c
software.amazon.awssdk	transcribestreaming	2.5.11		89ffeeb7c5e049880a91e4e0ba3832842e8a2e69
software.amazon.awssdk	transcribestreaming	2.5.12		beb9027e8961c6b608aea1698a98577f9d09151e
software.amazon.awssdk	transcribestreaming	2.5.13		cad9e866b7529be5f52652c9bbe44585145b0b0a
software.amazon.awssdk	transcribestreaming	2.5.14		e62a7a14cde3aba892940c73564d1ef5039073be
software.amazon.awssdk	transcribestreaming	2.5.15		c04c10dbd508a11e528af2792fd0e5eec9516884
software.amazon.awssdk	transcribestreaming	2.5.16		32cb0f063be84dc1250f16bba34c2c3505f6613d
software.amazon.awssdk	transcribestreaming	2.5.17		1240f802631bb69b25a89a33c43e4f80a360aeec
software.amazon.awssdk	transcribestreaming	2.5.18		c045d1f53e6062a751f3e388928cb49e4f3b0846
software.amazon.awssdk	transcribestreaming	2.5.19		20ee30abc1d6764dc33271c6669010196a01f1b4
software.amazon.awssdk	transcribestreaming	2.5.2		2e25b9efb3a48c19aef31cac5622dc0873abccfa
software.amazon.awssdk	transcribestreaming	2.5.20		9aaaa0398a624d12a35838f74fae6be569b1db27
software.amazon.awssdk	transcribestreaming	2.5.21		93961ebf58dacc2c8e9ab84aa15a885c1da3c831
software.amazon.awssdk	transcribestreaming	2.5.22		d0c8f392e7b879656e1fcb9a52e95c3898a77aea
software.amazon.awssdk	transcribestreaming	2.5.23		894ae6f6d47aeb1b693c03c613626abb834eb50c
software.amazon.awssdk	transcribestreaming	2.5.24		9037e616d6737217647e851984bacb1d296f070a
software.amazon.awssdk	transcribestreaming	2.5.25		2ac864b74fb6beca5a127e732a0b37fb2047d60b
software.amazon.awssdk	transcribestreaming	2.5.26		3de0606dc8959d975507de753241fb0724aa6f45
software.amazon.awssdk	transcribestreaming	2.5.27		0db2a9e23bef07a827d43ed7d23f1b32eb2edd58
software.amazon.awssdk	transcribestreaming	2.5.28		d2437ac09790d541912a4df200d31169bf4ddc5f
software.amazon.awssdk	transcribestreaming	2.5.29		dde0d37dbb6e41c4e5276b111b4c2bc7bed8769a
software.amazon.awssdk	transcribestreaming	2.5.3		c49274da5f04d61cc65cc26f91f42d54590ad3fc
software.amazon.awssdk	transcribestreaming	2.5.30		1b6e46627c766a2dd71f440cc2dd726abca30e25
software.amazon.awssdk	transcribestreaming	2.5.31		c068949332044aa003dceaccc02e4bbca900db71
software.amazon.awssdk	transcribestreaming	2.5.32		75cf632ffc314726082934d5388de9cce4461417
software.amazon.awssdk	transcribestreaming	2.5.33		4613dffb3696ea6f3eeabf84c0823b7668b46bd4
software.amazon.awssdk	transcribestreaming	2.5.34		14efe64d226bcf3f868a266d6d38ae115be7580c
software.amazon.awssdk	transcribestreaming	2.5.35		8037a781158da82330eaeff99f3a57227e5c1c7f
software.amazon.awssdk	transcribestreaming	2.5.36		05f70ba4a15c9aac4e588034d73b3c4cf0835d27
software.amazon.awssdk	transcribestreaming	2.5.37		b0b4faffd0b6850d8988eeac7e13e62c7c93f9ea
software.amazon.awssdk	transcribestreaming	2.5.38		3c63e77c65013d382e41ccfae199e8d8859c6b3d
software.amazon.awssdk	transcribestreaming	2.5.39		05e84ddb68ec583578f46450bbd750482dae61b9
software.amazon.awssdk	transcribestreaming	2.5.4		ed0cb3579a9db96bd50ae770062ade1d2835a980
software.amazon.awssdk	transcribestreaming	2.5.40		37eff90990f992a8257aa314791e27bdc2c3927a
software.amazon.awssdk	transcribestreaming	2.5.41		912de6ca7df24c0d7507317a665cf9b12753f92b
software.amazon.awssdk	transcribestreaming	2.5.42		e3029b9e6df98bfede1c3b6401f2b80fc1e7288a
software.amazon.awssdk	transcribestreaming	2.5.43		152e3512f4c204426958cbf63750c92acbc29c9b
software.amazon.awssdk	transcribestreaming	2.5.44		c48c0da6fe82be39400c279ab6d12fa9139bb1f0
software.amazon.awssdk	transcribestreaming	2.5.45		36500a0bab94318491c92b8f3c874a833aa75da3
software.amazon.awssdk	transcribestreaming	2.5.46		968562c0782177b4493de61e635485b333004131
software.amazon.awssdk	transcribestreaming	2.5.47		8cbf0b0238af57b1d53e59e7f87c5ace51cc6cd4
software.amazon.awssdk	transcribestreaming	2.5.48		ce09cab2310ec99e16a29c6ab9fb8abe6896c5f4
software.amazon.awssdk	transcribestreaming	2.5.49		bfc0c2cf32d5f8ae26bf807253effcadca70a111
software.amazon.awssdk	transcribestreaming	2.5.5		ca1678bb82ebd9c12deffcceb8b1cf27f3d19721
software.amazon.awssdk	transcribestreaming	2.5.50		48f1890b4bc7e2e6da408e9ba2caf9d547d7ea32
