ch.poole.android	numberpicker	1.0.10		N/A
org.modeshape	modeshape-web-cmis	4.6.2.Final		86089376d75dcf91dad2faf30722b0e181886510
org.modeshape	modeshape-web-cmis	5.0.0.Final		4a62101799030ab6bc124d8364381b93260f24d3
org.modeshape	modeshape-web-cmis	5.1.0.Final		f4454eb313e33383a8f1073120dfa79632cb646d
org.modeshape	modeshape-web-cmis	5.2.0.Final		f18d23f6f6e7ec86698ecd70cbeca5b063707389
org.modeshape	modeshape-web-cmis	5.3.0.Final		d4c58ee1956997dbdb3a0f3d48e4ea1943952504
org.modeshape	modeshape-web-cmis	5.4.0.Final		3e0d98365f0cb30bb7b310d043f051b857957ad9
org.modeshape	modeshape-web-cmis	5.4.1.Final		fdd8f58ca08a09575c60fb7de9c4b6c2630bafd1
org.mvnpm	jQuery	1.7.4		af93b75673a6bf4624ed84724971ae9f4c8076a9
org.openapitools.swagger.parser	swagger-parser-v2-converter	2.0.10-OpenAPITools.org-1		adb644fb8cce75fbda10a41e1e5526cd8abe9232
org.openapitools.swagger.parser	swagger-parser-v2-converter	2.0.11-OpenAPITools.org-1		c8b216e1f896c9088fa3fdeb71bfa23fde393fcc
org.openapitools.swagger.parser	swagger-parser-v2-converter	2.0.13-OpenAPITools.org-1		78e57ef82e4f8555dfb4e96b65a3b8e6ff6deeb8
org.openapitools.swagger.parser	swagger-parser-v2-converter	2.0.13-OpenAPITools.org-2		c7ebe355a50b7c319245729224ee53ff7c119bfe
org.openapitools.swagger.parser	swagger-parser-v2-converter	2.0.14-OpenAPITools.org-1		c3bb65151135f5c552261cb2bc2ba1304835e130
org.openapitools.swagger.parser	swagger-parser-v2-converter	2.0.2-OpenAPITools.org-1		c9f2d6e1a474651f2458785bd989f2e1a9f029fe
org.openapitools.swagger.parser	swagger-parser-v2-converter	2.0.3-OpenAPITools.org-1		0ea8d8b1cd11d9260ca7c442f19340aa1462be8e
org.openapitools.swagger.parser	swagger-parser-v2-converter	2.0.8-OpenAPITools.org-1		b46f08dd91b9b6092e5109d3c9c04ac6ce238b74
org.openapitools.swagger.parser	swagger-parser-v2-converter	2.0.8-OpenAPITools.org-2		79a5443a45e33b9bb72edeb37ccf9f804658a638
org.opendaylight.controller.samples	clustering-it-config	1.1-Helium		f816d943e0fd0e9e47390b7f80c9b73dfd6fa9a2
org.opendaylight.controller.samples	clustering-it-config	1.1.1-Helium-SR1		e39304cbb370e59251d4228098dd8bb622771a79
org.opendaylight.controller.samples	clustering-it-config	1.1.1-Helium-SR1.1		cfbee2e11644d45a32d2ee857b9a0d210c3cac2e
org.opendaylight.controller.samples	clustering-it-config	1.1.2-Helium-SR2		212af01a1661980464733ae48df7ffa0d5fad12b
org.opendaylight.controller.samples	clustering-it-config	1.1.3-Helium-SR3		08d39ffcaf93273e425bdbe000e66f81e58af9e8
org.opendaylight.controller.samples	clustering-it-config	1.1.4-Helium-SR4		37fd0cde4377679a22e85611338da0ab7f4a0744
org.opendaylight.controller.samples	clustering-it-config	1.10.0		0d4f875058f5613abf84ba23928c75cebe4fade4
org.opendaylight.controller.samples	clustering-it-config	1.10.1		b4bb14daa897fab32aa8150dd12b012d652f00bc
org.opendaylight.controller.samples	clustering-it-config	1.10.2		d306d26cf41a1a2ff741ef2606a928bb1d5429d1
org.opendaylight.controller.samples	clustering-it-config	1.10.3		bfe7a2b0c499260df151cb36eda241b2c84465bb
org.opendaylight.controller.samples	clustering-it-config	1.10.4		60ecef42fe554518083b545c6c0605d43a24ce7b
org.opendaylight.controller.samples	clustering-it-config	1.11.0		4baaa473ebc2e60c032e43ba1921b7637eb7e76c
org.opendaylight.controller.samples	clustering-it-config	1.11.1		d633451ad2c0563567ed323d91cf248a156f17fd
org.opendaylight.controller.samples	clustering-it-config	1.11.2		52803102a8db699851f0496718d48c9c5c6053ce
org.opendaylight.controller.samples	clustering-it-config	1.11.3		91421745e1266da971230473cdf17efc50f91686
org.opendaylight.controller.samples	clustering-it-config	1.2.0-Lithium		a36c54f89ec4b5895c8a8a73af6fb4f4b9127b1c
org.opendaylight.controller.samples	clustering-it-config	1.2.1-Lithium-SR1		fbb2c105b06bc980fc1768cd15bddd8c1dd42d63
org.opendaylight.controller.samples	clustering-it-config	1.2.2-Lithium-SR2		0aa3e273f164f68bae2e991dc6040071ae8a539c
org.opendaylight.controller.samples	clustering-it-config	1.2.3-Lithium-SR3		7678ede7c7d2b0ecfa716affbf1a941ffb464368
org.opendaylight.controller.samples	clustering-it-config	1.2.4-Lithium-SR4		d2d1f50b90722bb082a47781fc3205fe00a38467
org.opendaylight.controller.samples	clustering-it-config	1.3.0-Beryllium		e52d484156d819d30dfef9aa6b806b17e733c957
org.opendaylight.controller.samples	clustering-it-config	1.3.1-Beryllium-SR1		5d420ef102de3af37fb1c0d4020e3d1270cf9885
org.opendaylight.controller.samples	clustering-it-config	1.3.2-Beryllium-SR2		b61c996f6cf8935d3e28f69e52fbba3574544692
org.opendaylight.controller.samples	clustering-it-config	1.3.3-Beryllium-SR3		1c41a061f9758c3c60f8fef136941ba823731252
org.opendaylight.controller.samples	clustering-it-config	1.3.4-Beryllium-SR4		fd0c1836a10618a43ef286934e042380a42545aa
org.opendaylight.controller.samples	clustering-it-config	1.4.0-Boron		ffcf7a8383e15f29a4993e3e2bf18c165a8aa7b8
org.opendaylight.controller.samples	clustering-it-config	1.4.1-Boron-SR1		dca713b09c1c10c5f9eaab40e63578331b782a78
org.opendaylight.controller.samples	clustering-it-config	1.4.2-Boron-SR2		5a94521336a7dbaa5194d906c55291c695c55160
org.opendaylight.controller.samples	clustering-it-config	1.4.3-Boron-SR3		d2f8ac72b1b725d2ce2ca298ca5155b05ed49eaf
org.opendaylight.controller.samples	clustering-it-config	1.4.4-Boron-SR4		b1a6efdb5cd90841ecdb621842a8c7bcc7cead2b
org.opendaylight.controller.samples	clustering-it-config	1.5.0-Carbon		b871a889f4dd19219f70119099c05905204ab0ae
org.opendaylight.controller.samples	clustering-it-config	1.5.1-Carbon		cc6648b0fbcf56e9c3e472b02db4d4fcdac5ffa8
org.opendaylight.controller.samples	clustering-it-config	1.5.2-Carbon		2fae3565a111f517095e6c929bc8b8d0e0ffbbb7
org.opendaylight.controller.samples	clustering-it-config	1.5.3-Carbon		c32178c29ef79c4ee08a1d25ad10da9985ae9c17
org.opendaylight.controller.samples	clustering-it-config	1.5.4-Carbon		8bcb1d387ff17dbd36d6bf3097ac3c49f9a850e9
org.opendaylight.controller.samples	clustering-it-config	1.6.0		94780295d164d90492d380c15ec443aed70da327
org.opendaylight.controller.samples	clustering-it-config	1.6.1		486bf11c62a3cf5c4c313624e566faeff01f7671
org.opendaylight.controller.samples	clustering-it-config	1.6.2		737f656804c4ddd510658ae25a2bf52382c9ce85
org.opendaylight.controller.samples	clustering-it-config	1.6.3		57b26bbe435e2fd008b092e020f0331cdfc3a14c
org.opendaylight.controller.samples	clustering-it-config	1.7.0		a82916e9e9b7ecb1f2b943f1213268782ebf8cef
org.opendaylight.controller.samples	clustering-it-config	1.7.1		23db30f4dbcaf78bd645aa94385bad442a81fa53
org.opendaylight.controller.samples	clustering-it-config	1.7.2		d91895b7e8449b2c94979d5e04f02697cc11231f
org.opendaylight.controller.samples	clustering-it-config	1.7.3		27db2969ad61786ff9ab529cfc64f7fe561936e7
org.opendaylight.controller.samples	clustering-it-config	1.7.4		06ce865b0129ede4b3708efe60a1f29cbeb33498
org.opendaylight.controller.samples	clustering-it-config	1.8.0		cf5f6502d2c121297d7836ea09bad7e82cf9e8b8
org.opendaylight.controller.samples	clustering-it-config	1.8.1		864692521cd9861ab8836663f46648c41dabaddb
org.opendaylight.controller.samples	clustering-it-config	1.8.2		69b642f89a95de8146a4bf816da348338588b4c9
org.opendaylight.controller.samples	clustering-it-config	1.8.3		1c147b6ecacf36b08f80d02d5fd48688c29907f4
org.opendaylight.controller.samples	clustering-it-config	1.9.0		c04352142622a82fa78b33ac934b5ff1a7ac169a
org.opendaylight.controller.samples	clustering-it-config	1.9.1		cbd367c34519a7577a69567f346568365bfa0e46
org.opendaylight.controller.samples	clustering-it-config	1.9.2		b8892e76868d559e47f74a06a7f729e2627e2ef3
org.opendaylight.controller.samples	clustering-it-config	1.9.3		3be61c1285a3805b7b80f230817033be6df72858
org.opendaylight.controller.samples	clustering-it-config	10.0.1		ca0345ac60902e0fe2600cd62c4cbca521398769
org.opendaylight.controller.samples	clustering-it-config	10.0.8		2073374be0876fa2004624fa18faa31b1767560b
org.opendaylight.controller.samples	clustering-it-config	2.0.0		2bee40fb482fb06bc9ba45cb6236bf6628cccc88
org.opendaylight.controller.samples	clustering-it-config	2.0.1		19ecc7a2ca7e35aa162d3be8a35a9f4c3a46802f
org.opendaylight.controller.samples	clustering-it-config	2.0.2		bd3430544d79bb3d3b8cd39444299e0982727641
org.opendaylight.controller.samples	clustering-it-config	2.0.3		5a682af6a39ae72ad760f315a97d778cd4a17ebf
org.opendaylight.controller.samples	clustering-it-config	2.0.4		fc69a6501ffdf11740805169082953d27f030937
org.opendaylight.controller.samples	clustering-it-config	2.0.5		88d805b0cf70d7cb2c3e26ad2b279bd328877b96
org.opendaylight.controller.samples	clustering-it-config	2.0.6		e2c3def4a001141a4e4938e0f03cb819484172fd
org.opendaylight.controller.samples	clustering-it-config	2.0.7		96fba2c7f435bf4ba787ab257c83e734da2d1581
org.opendaylight.controller.samples	clustering-it-config	2.0.8		350570b0a23c08d44c3c9ec5bcb827c6486027f5
org.opendaylight.controller.samples	clustering-it-config	2.0.9		f65a02d212b44d452342c3300e9ec791a26d546b
org.opendaylight.controller.samples	clustering-it-config	3.0.0		7b89846926b20ae62ef6104ffce4f27ecdbfade9
org.opendaylight.controller.samples	clustering-it-config	3.0.1		2d565131d4f7b41b2325954f98a0c01c91c5f21a
org.opendaylight.controller.samples	clustering-it-config	3.0.10		9c3ebe34ed249c3009b06f0221ef7c648715c0cb
org.opendaylight.controller.samples	clustering-it-config	3.0.14		bc4664bbe6c55b427ebc0cb3c1890742b3398004
org.opendaylight.controller.samples	clustering-it-config	3.0.2		9819f6c9f5f4e4ee163aac73dd39fd6dc51cc484
org.opendaylight.controller.samples	clustering-it-config	3.0.3		b103159fbe6761e7b0ad94b759d635010fe11b5e
org.opendaylight.controller.samples	clustering-it-config	3.0.4		44a820318fa2fdf527abb022fbfcdff1655c88d0
org.opendaylight.controller.samples	clustering-it-config	3.0.5		969917320f148f8281dd1e1aaba31256ce352aa2
org.opendaylight.controller.samples	clustering-it-config	3.0.6		5865d99239a02bf3f43eccef6d3c9180c414e85a
org.opendaylight.controller.samples	clustering-it-config	3.0.7		4652741d0ee68b588f039be980e2e6456ae259ed
org.opendaylight.controller.samples	clustering-it-config	3.0.8		dc89d2185c9d16c7da77231a53e9224947ebd315
org.opendaylight.controller.samples	clustering-it-config	3.0.9		f52f65496f1708997845c61a4cf04631a5f96250
org.opendaylight.controller.samples	clustering-it-config	4.0.0		40f99c0dfeae0827524692fc9e42ce5ffbc56d1e
org.opendaylight.controller.samples	clustering-it-config	4.0.1		eb132e3e3b280a16abd0badac1b36ee490b7982b
org.opendaylight.controller.samples	clustering-it-config	4.0.11		1fada2be64a32e2f7288084547bde6eb6964b4ab
org.opendaylight.controller.samples	clustering-it-config	4.0.2		e0c8a904ba25cc95fd56f497899bafacc9596508
org.opendaylight.controller.samples	clustering-it-config	4.0.3		f801970a391c819f5e46f259430f27774dba11a3
org.opendaylight.controller.samples	clustering-it-config	4.0.9		d67e4f4c24ac831f65bd8901d8362197683863b5
org.opendaylight.controller.samples	clustering-it-config	5.0.0		b681e0adf007d9e40e891a4e7a6e809cbf901595
org.opendaylight.controller.samples	clustering-it-config	5.0.3		a6ba456ff11a5377bb3ce8139e3b76d89e0c4538
org.opendaylight.controller.samples	clustering-it-config	5.0.4		f4d094dee271ee90fb96b171a365b264086619d0
org.opendaylight.controller.samples	clustering-it-config	6.0.1		b5a1a4ff839d0edf4789a5d23c9b935b399db92d
org.opendaylight.controller.samples	clustering-it-config	6.0.10		b98e0603508797ac889abce52ad4b1a7ca86a72b
org.opendaylight.controller.samples	clustering-it-config	6.0.8		c6eb72b22ce08a9d5bf1932a00ae8a94afdefdc7
org.opendaylight.controller.samples	clustering-it-config	6.0.9		fb38ea2ee858a10216d7fdf029b5f60149cee08b
org.opendaylight.controller.samples	clustering-it-config	7.0.0		1c558f281ba560c0aef18e5acf8fe61f079e9b6a
org.opendaylight.controller.samples	clustering-it-config	7.0.1		7718731e3a1d479ec2d93c157def3477264fdc76
org.opendaylight.controller.samples	clustering-it-config	7.0.10		953ebc9a4dfa20669548c8f013ab80f805fc8db3
org.opendaylight.controller.samples	clustering-it-config	7.0.3		e089e8ac375ee982e87c4a1f50436063797151d5
org.opendaylight.controller.samples	clustering-it-config	7.0.7		d232686159df33178df71f057975028e9657eabd
org.opendaylight.controller.samples	clustering-it-config	8.0.0		792918c15fb3e58962f949395e8580e21bb80152
org.opendaylight.controller.samples	clustering-it-config	8.0.2		5b1682bfc5ffde727a7950983d1e6ef7e189e52a
org.opendaylight.controller.samples	clustering-it-config	8.0.3		73a004ff55a2a6f39b78138e8368bd05ee598ea7
org.opendaylight.controller.samples	clustering-it-config	8.0.6		4ca36ceb165959ae81f252078d1a255226e63f9a
org.opendaylight.controller.samples	clustering-it-config	8.0.7		b90ae4f7d7c804a94160edff4ffd8ec2af2d504e
org.opendaylight.controller.samples	clustering-it-config	8.0.8		d50d7d647486ca30cb031a052e6fb3041448bf5c
org.opendaylight.controller.samples	clustering-it-config	9.0.0		771ed85e57b6d6de4b42655c6d08c51553394945
org.opendaylight.controller.samples	clustering-it-config	9.0.4		9b85e94b76021d0930a7f3b16a9a68cd09e6a671
org.opendaylight.controller.samples	clustering-it-config	9.0.6		1d8429d057eb3a0be7407cb7283df6823374577e
org.opendaylight.daexim	daexim-akka-infoprovider-impl	1.10.1		5a1670a2be017efcaedbcc73f75a9679eb16ea07
org.opendaylight.daexim	daexim-akka-infoprovider-impl	1.10.2		ef8be5d1248ab60230515531844244d60833a7da
org.opendaylight.daexim	daexim-akka-infoprovider-impl	1.10.3		c7daaa32ee68f20671cc590edb259a62268caffd
org.opendaylight.daexim	daexim-akka-infoprovider-impl	1.11.0		b2bcae3c0ade60a7cbe42c72beaca7fb31361922
org.opendaylight.daexim	daexim-akka-infoprovider-impl	1.11.1		151b8b371ea6ad65100c2f2dc718d6345edda41f
org.opendaylight.daexim	daexim-akka-infoprovider-impl	1.11.2		9d2e03a45f33c18c9cd4c2480f6c8f4df4375470
org.opendaylight.daexim	daexim-akka-infoprovider-impl	1.11.3		34ef9a258f45b5dacf1be54abfe0ecf8343d8226
org.opendaylight.daexim	daexim-akka-infoprovider-impl	1.12.0		613133d24b4bc2fb1a259ae84a27ce6e2dd772bf
org.opendaylight.daexim	daexim-akka-infoprovider-impl	1.12.1		a73cfb4a047abefc9abdb10693a87fa39cecb7d4
org.opendaylight.daexim	daexim-akka-infoprovider-impl	1.12.2		0dd572f83ddae842d1f014ed7e6d8d83ab86b5cf
org.opendaylight.daexim	daexim-akka-infoprovider-impl	1.12.3		5502d6912135f87b5daab807c10f69765e37918c
org.opendaylight.daexim	daexim-akka-infoprovider-impl	1.13.0		971167a1cb153bb3fddc82cda29c14c7a3cb0c71
org.opendaylight.daexim	daexim-akka-infoprovider-impl	1.13.1		a2e79c68b05699842b3379f9bdb97b65456b73e8
org.opendaylight.daexim	daexim-akka-infoprovider-impl	1.13.2		284bc6ce8cca8f519d28828357033e930619baca
org.opendaylight.daexim	daexim-akka-infoprovider-impl	1.13.3		09199c2046a012ab0542e037c5395516a509307c
org.opendaylight.daexim	daexim-akka-infoprovider-impl	1.14.0		7499f8b0d658bcdce0e5a9950c74a214daeeb961
org.opendaylight.daexim	daexim-akka-infoprovider-impl	1.14.1		5dc8ba58ab3bd814a6aee0c5a097d6b0620672e6
org.opendaylight.daexim	daexim-akka-infoprovider-impl	1.14.2		f3e599c176d0cd1a0a7ad5aea991e851845e588e
org.opendaylight.daexim	daexim-akka-infoprovider-impl	1.14.3		fc4a1c108c84e99436096ecf41e780d5ef6308fb
org.opendaylight.daexim	daexim-akka-infoprovider-impl	1.15.0		272d68b3ed26f8fe8526418643964657fed09771
org.opendaylight.daexim	daexim-akka-infoprovider-impl	1.15.1		fd5c269b5005f5d572c911e64080798592c41b4b
org.opendaylight.daexim	daexim-akka-infoprovider-impl	1.15.2		3ac17510925387631596e11bc029c1b661196b6d
org.opendaylight.daexim	daexim-akka-infoprovider-impl	1.15.3		412d70c48aaea08a12b823320f0404fc3c5dd982
org.opendaylight.daexim	daexim-akka-infoprovider-impl	1.16.0		026fa3b07fcc419b05361d21eda0222aa024affd
org.opendaylight.daexim	daexim-akka-infoprovider-impl	1.16.1		9ad51ca0b04553c8d7d67fad42e98b87cc9da4de
org.opendaylight.daexim	daexim-akka-infoprovider-impl	1.16.2		517f98d8a0d4a92e1e0f226c689a25e8cbacbe11
org.opendaylight.daexim	daexim-akka-infoprovider-impl	1.2.0		1bcb56f77927ead1e8498ea350babbc03c23729f
org.opendaylight.daexim	daexim-akka-infoprovider-impl	1.2.1		d597caa207982d68000330fbddfcc6a5d193608f
org.opendaylight.daexim	daexim-akka-infoprovider-impl	1.2.2		75b0a013769e5fbb83b75f25470e785f25551e30
org.opendaylight.daexim	daexim-akka-infoprovider-impl	1.2.3		07f3067299d08431f9423b982f2165a9a0e4c96c
org.opendaylight.daexim	daexim-akka-infoprovider-impl	1.3.0		e89f8f35344c285a279900c4cce05af425dfd8d1
org.opendaylight.daexim	daexim-akka-infoprovider-impl	1.3.1		d12cdc808f36106eaf88d93e30942cfd25e3d1d6
org.opendaylight.daexim	daexim-akka-infoprovider-impl	1.3.2		53ca29b64bca77a78829b059dd208a18239b748f
org.opendaylight.daexim	daexim-akka-infoprovider-impl	1.3.3		2dd451ee7e1091e19963d6003217e5290f35fdb2
org.opendaylight.daexim	daexim-akka-infoprovider-impl	1.3.4		f104b0059a14e029618663efd984e7666cc42c10
org.opendaylight.daexim	daexim-akka-infoprovider-impl	1.4.0		8e7b4b0ac4447635e636a9dc6107e635b3575706
org.opendaylight.daexim	daexim-akka-infoprovider-impl	1.4.1		d870156a6d02125ea5461787e5a11be4d2679d44
org.opendaylight.daexim	daexim-akka-infoprovider-impl	1.4.2		62d900cf5f76468c931ce3aaafcde31439623ed3
org.opendaylight.daexim	daexim-akka-infoprovider-impl	1.4.3		fc39a6c17d8cc0e455a09e35f8b8ad8ca1ea3902
org.opendaylight.daexim	daexim-akka-infoprovider-impl	1.5.0		b968e2baa9d5727e412117dfdc291d0d8bfdadf3
org.opendaylight.daexim	daexim-akka-infoprovider-impl	1.5.1		a2541fbb35e99ab9553a4f013d1136ef459590a7
org.opendaylight.daexim	daexim-akka-infoprovider-impl	1.5.2		be89572ffda0dd28be1513fe4e64629771cee9d6
org.opendaylight.daexim	daexim-akka-infoprovider-impl	1.5.3		59c7e747acf6a7c23ba0d58c7610bddae2ebcb59
org.opendaylight.daexim	daexim-akka-infoprovider-impl	1.6.0		72461306dd9cdaa0f677408ae9077b9bfbd73946
org.opendaylight.daexim	daexim-akka-infoprovider-impl	1.6.1		9030d5c7af857555fef1cc6e066085d54962fce3
org.opendaylight.daexim	daexim-akka-infoprovider-impl	1.6.2		9f256c89b416fcada2163abe1b8e1816a516b91d
org.opendaylight.daexim	daexim-akka-infoprovider-impl	1.6.3		1509057cf7b62c958c6516f5f39581316ea17579
org.opendaylight.daexim	daexim-akka-infoprovider-impl	1.6.4		0f57615ab6836963a31e46aa031f5c1e844047dd
org.opendaylight.daexim	daexim-akka-infoprovider-impl	1.7.0		1d93d18fab315ee207a61a1437f7e6b19f0742c1
org.opendaylight.daexim	daexim-akka-infoprovider-impl	1.7.1		7d912932cc166174832caf4f83e3eff4480c360d
org.opendaylight.daexim	daexim-akka-infoprovider-impl	1.7.2		96b8c7880b3e59d7856c3ee7e8bcea0cf7f87e1b
org.opendaylight.daexim	daexim-akka-infoprovider-impl	1.7.3		09349b4e42a32b2be9ad9629a4e76125ef3ea881
org.opendaylight.daexim	daexim-akka-infoprovider-impl	1.8.0		67feb41b0f433c0ba7bee39e532dc098b451356a
org.opendaylight.daexim	daexim-akka-infoprovider-impl	1.8.1		c1c214865ac3df825753bac2195af9128868a8fd
org.opendaylight.daexim	daexim-akka-infoprovider-impl	1.8.3		16ef567e4e3cb8a169e5e8491100a74b80dee290
org.opendaylight.daexim	daexim-akka-infoprovider-impl	1.8.4		9996d586566d7c15fae14fca6b2ed45c1f501687
org.opendaylight.daexim	daexim-akka-infoprovider-impl	1.8.5		8d2f7936b2b29fda93c013cd9a9cb72317b5b6b8
org.opendaylight.daexim	daexim-akka-infoprovider-impl	1.9.0		2c162b3d765c909c8a0e6ecdab3c0a95528c78b7
org.opendaylight.daexim	daexim-akka-infoprovider-impl	1.9.1		6b6f241ceed0a941e325dcaa95f3a13bf484088d
org.opendaylight.daexim	daexim-akka-infoprovider-impl	1.9.2		22dd34e55fc94728a23771dbf64ea4ae21415500
org.opendaylight.daexim	daexim-akka-infoprovider-impl	1.9.3		8f1fa830dafa363a3b9d1e26fc2f5474c3df5ed6
org.opendaylight.daexim	daexim-akka-infoprovider-impl	1.9.4		d86ad911c2ff3dde45e8c1b580b8f086da724e1c
org.opensaml	opensaml-core	3.1.0		4abb1b4c03210b606970020b7bcf0c6ee3cfcbf2
org.opensaml	opensaml-core	3.1.1		b72f6b92bdff0fe6b590a46f7a8958c84c654729
org.opensaml	opensaml-core	3.2.0		6406d90a2c4c0a0a2b85532a30d936fd0ad3a48e
org.opensaml	opensaml-core	3.3.0		6fac68342891abec3c22d53e14c706ba3e58918b
org.opensaml	opensaml-core	3.3.1		581a4639711f8c1816cc00f76bb552863595c397
org.opensaml	opensaml-core	3.4.3		406eedd86ea88c1442a6b1c7625a45cf696b9f55
org.opensaml	opensaml-core	3.4.5		0958fae127de9e8b0296e6f089c7451b6d5f0846
org.opensaml	opensaml-core	3.4.6		75b749a9ce605414d071ffabbf7e61cd11b9204d
org.opensaml	opensaml-core	4.0.0		e5d0eeeafb4f65c808fdc0032245bf54bdb1eaa3
org.opensaml	opensaml-core	4.0.1		ec3d1734137d6ccabba7d6d5e149f571beeaa673
org.osgi	org.osgi.namespace.extender	1.0.1		18c5eac4fe14b1d1914e62ea0e95abe80af31a9c
org.scoverage	scoverage-maven-plugin	1.0.0		4f1a16ebe85781ecc62dadc71e3bef57636cb251
org.scoverage	scoverage-maven-plugin	1.0.1		3d60649a754b441be6d98364aae3bb91e10de2b6
org.scoverage	scoverage-maven-plugin	1.0.2		5ca6aaf26bd5268981b76a32ec2641cdc953864e
org.scoverage	scoverage-maven-plugin	1.0.4		701cf5d803e6af03c48c290f36bcbf1ca7217f91
org.scoverage	scoverage-maven-plugin	1.1.0		0e26be0c82cb109fd076fdb82f884c32978a8c8b
org.scoverage	scoverage-maven-plugin	1.1.1		2c45de6c06840aafbb8a3bd44ef126650ada4f91
org.scoverage	scoverage-maven-plugin	1.2.0		3b5ef8639209d462dcafe42676c11f05dcc3f119
org.scoverage	scoverage-maven-plugin	1.3.0		523edb21e2fee90c46494ed76db8cbcb0e315c00
org.scoverage	scoverage-maven-plugin	1.4.0		af6811b43616ee92518b5469fff6e1c320a90b41
org.scoverage	scoverage-maven-plugin	1.4.0-M5		b264d33ce09efbd1325588018e8a720e5d5c4780
org.scoverage	scoverage-maven-plugin	1.4.0-RC1		4e9b13f90a0aca7e32a41ea11dfd74ff08271d0a
org.scoverage	scoverage-maven-plugin	1.4.1		e704931ea14208eca9b8db9407389e106a8daf6a
org.scoverage	scoverage-maven-plugin	1.4.11		b6e5e5e9fe5e6e13d9dcda6cd5e1dee1fbc9f634
org.scoverage	scoverage-maven-plugin	2.0.0		36fc913b435dac2adebc32599f1c7fa1413317f8
org.scoverage	scoverage-maven-plugin	2.0.1		7331b4c5dccfc0b4b9be9a550eec9282d997f402
org.scoverage	scoverage-maven-plugin	2.0.2		d37f8bbe93cee9f124852ab486ed69baf9383f9c
org.scoverage	scoverage-maven-plugin	2.0.3		82742786434e589cc3942c3ddbea900f3bbe2833
org.scoverage	scoverage-maven-plugin	2.0.4		2875e47e1e5bb3395390ce1d72959f7c91a4aa52
org.scoverage	scoverage-maven-plugin	2.0.5		c6cd9fc5ddbc1e9d0721452f9a292cc2135086e9
org.scoverage	scoverage-maven-plugin	2.0.6		8f4aaed29720badabb9a2aa498bdbc6d81b122f8
org.scoverage	scoverage-maven-plugin	2.1.0		42f2278ee449a0da03d9ab67a6aeb114050da726
org.sisioh	aws4s-ec2_2.10	1.0.12		12de4197ee92a2ae8a8926367d79209767785c33
org.sisioh	aws4s-ec2_2.10	1.0.13		6047423bccd6bb69fc13467fa7a23da83b94bb22
org.sisioh	aws4s-ec2_2.10	1.0.14		1ef2d92abed58fe011d929beddf349c57633248e
org.sisioh	aws4s-ec2_2.10	1.0.15		0d016fe535b04e5a20738e1ef47fcfb1e39a2ef3
org.sisioh	aws4s-ec2_2.10	1.0.16		08afa4e31fa2eb9195b16396509aacb384221c01
org.testcontainers	consul	1.17.4		61179501121a0344b4609a6313814a61e0464ee9
org.testcontainers	consul	1.17.5		7260044e10c70b7e9cbaa4ac73ace4382962ec42
org.testcontainers	consul	1.17.6		2964ac64bf915f7b59b23b7cf2dbd1fa729edb4a
org.testcontainers	consul	1.18.0		1f209da05b40f167ef44d7cea1e7a12a372da830
org.testcontainers	consul	1.18.1		a29bb4eecf2f4e089214c3977a14247c231d5a1a
org.testcontainers	consul	1.18.2		c7df061ea6b51c9e7e6e456d7ece763826599191
org.testcontainers	consul	1.18.3		586279a128af875adfb02c7335276c44a50210f1
