co.elastic.otel.android	api	1.0.0		N/A
dev.zio	zio-aws-ses_2.13	7.28.29.4		dd1f36334542ec531eb39d3ec6dccdd5be3dda88
dev.zio	zio-aws-ses_2.13	7.28.29.5		c8332e98767f3acf03f552520e150ebf89aa0f8b
dev.zio	zio-aws-ses_2.13	7.28.29.6		ee5d445c62153913eaea61fd3ca4925301ba9825
dev.zio	zio-aws-ses_2.13	7.28.29.7		02aa67329e449eddcb537cfa3e8af3a5ccc6a415
dev.zio	zio-aws-ses_2.13	7.28.29.8		2fb3bf0f4d03d662775680e3699b2b45658e6982
dev.zio	zio-aws-ses_2.13	7.28.29.9		5fa1f30ede8ab5210bf4805fe9990c580be73206
dev.zio	zio-aws-ses_2.13	7.30.15.1		b50c05be26ff75d264ab8ed6f123015e8ae3315c
dev.zio	zio-aws-ses_2.13	7.30.15.2		ad1798023524354ee61ea700068d556250c3a37e
dev.zio	zio-aws-ses_2.13	7.30.16.1		4816ec2b79e51e09f8d1154e2924534764f764ca
dev.zio	zio-aws-ses_2.13	7.30.16.2		f28f2e1154bbf0d046de0842b1eedb450db14ba6
dev.zio	zio-aws-ses_2.13	7.30.16.3		ea7a1313d904aaa691792c44a7d5cedd12e46fa5
dev.zio	zio-aws-ses_2.13	7.30.16.4		f67fa72dc635b268b0965a7470d8b07a6d014129
dev.zio	zio-aws-ses_2.13	7.30.20.1		3025d489eb9aa2d83220b6228288dca234e54379
dev.zio	zio-aws-ses_2.13	7.30.22.1		91f610e235c9855b9a611fa4f68daf5d18dfe67c
dev.zio	zio-aws-ses_2.13	7.30.22.2		54eb5c99468e7430115c09c70dc2211d61003b31
dev.zio	zio-aws-ses_2.13	7.30.23.1		4a408683d357733efae838c10992b3f102a41202
dev.zio	zio-aws-ses_2.13	7.30.24.1		a8ce07200012bb7431d902108a83e31a1129d70e
dev.zio	zio-aws-ses_2.13	7.30.24.2		c5137c9b738f5a2da9fc28a79b824168d8d7199c
dev.zio	zio-aws-ses_2.13	7.30.25.1		7718e19472da233e798eba947385914bc2d815b3
dev.zio	zio-aws-ses_2.13	7.30.26.1		e377121cf103df45e7dbaaa6bc84602ddf44e2fe
dev.zio	zio-aws-ses_2.13	7.30.27.1		482d82de034bfb96630ae34ab2cb8b231266de59
dev.zio	zio-aws-ses_2.13	7.30.27.2		babf8a44eb81291242652d9a93f107e5ef497133
dev.zio	zio-aws-ses_2.13	7.30.29.1		4e747d01a286a3e3bf0d8d8d88faa69a4b5b3c7d
dev.zio	zio-aws-ses_2.13	7.30.30.1		ae20fbda4829e082ff2a2bd5cd214b0e8f0735e6
dev.zio	zio-aws-ses_2.13	7.30.31.1		8066566aa120f6fc868f3aa32ea2bebc16d8b112
dev.zio	zio-aws-ses_2.13	7.30.31.2		e83f40061054aa660d9eb4e08385cb288e897af8
dev.zio	zio-aws-ses_2.13	7.30.32.1		23dd72a938a46723b45a5ae1788ee14e803a6149
dev.zio	zio-aws-ses_2.13	7.30.33.1		cc50bae00877c7ca9df1ff313c7823676eb93db6
dev.zio	zio-aws-ses_2.13	7.30.34.1		4c6a400a042714ba2593ef6bce8af8708cdb04a7
dev.zio	zio-aws-ses_2.13	7.30.34.2		c2b9e2684cffa20638df95abab05865c4eaa169c
dev.zio	zio-aws-ses_2.13	7.30.35.1		57a0890cfd37d5a840c731b0c4ac57aedbe47ad5
dev.zio	zio-aws-ses_2.13	7.30.36.1		01970f40f0255afc9d926fe81984de3d4fda1923
dev.zio	zio-aws-ses_2.13	7.30.37.1		f68935d0b51dde1e0ff7439873387346a006cb4c
dev.zio	zio-aws-ses_2.13	7.30.38.1		7abeef9fad6f9fc772467ac13e45db59c01e7ad0
dev.zio	zio-aws-ses_2.13	7.30.38.2		942aaa9c25db532d8910ed1ca481ebe8aabcd729
dev.zio	zio-aws-ses_2.13	7.31.0.1		8540841296ca2809fd6d13164321523711b2a68a
dev.zio	zio-aws-ses_2.13	7.31.1.1		2e75064fba338eee577d5a14c837f9765cf69601
dev.zio	zio-aws-ses_2.13	7.31.1.3		cfa18d06633f4c375f7eec92b879dffafcbf87b8
dev.zio	zio-aws-ses_2.13	7.31.1.4		781cddd543111fbd91fca6f4f48920589d17897b
dev.zio	zio-aws-ses_2.13	7.31.1.5		3dc15621946810a34c090e980fdcc96d2fee3d7c
dev.zio	zio-aws-ses_2.13	7.31.10.1		fe65f0e89302f2e881d4b07c53772c0dba5dbbde
dev.zio	zio-aws-ses_2.13	7.31.11.1		5f2a66a1afba50058e96bf869cb0caf1d89e8fba
dev.zio	zio-aws-ses_2.13	7.31.13.1		bda6fee0324c0d5db568c6f3bf9d677dc5ebc55e
dev.zio	zio-aws-ses_2.13	7.31.14.1		9e9751365b5c6e46a0e3bee9936076a94a8b2dc5
dev.zio	zio-aws-ses_2.13	7.31.15.1		0896225dad3f67bd84a2ae7a0c069dc449e76dd2
dev.zio	zio-aws-ses_2.13	7.31.16.1		5305ca1599ffef12fa43b9ddd236460b060cc6f5
dev.zio	zio-aws-ses_2.13	7.31.16.2		c1e66d07384416ba9ce537d31bc32038ec28a551
dev.zio	zio-aws-ses_2.13	7.31.17.1		b74dea7fc2daeadea5df04e560a036af11d0c4dc
dev.zio	zio-aws-ses_2.13	7.31.18.1		07aab6c91ac421b068d93ed2b1c09ac4e12262a2
dev.zio	zio-aws-ses_2.13	7.31.19.1		cb28319c0456c5db33fc9ecd695b252b17ffea7d
dev.zio	zio-aws-ses_2.13	7.31.2.1		d125280dbc22d88b159fe52ae29d03840cbd35ad
dev.zio	zio-aws-ses_2.13	7.31.20.1		e352a37bc509ab60c7f4cdd389c4292a6cc5a214
dev.zio	zio-aws-ses_2.13	7.31.21.1		bcfc21064429bc0456757b1894d4f8feebaec877
dev.zio	zio-aws-ses_2.13	7.31.22.1		add9be44cc3b65412ef406cfbd3f7a7d1e677658
dev.zio	zio-aws-ses_2.13	7.31.22.2		8edb14258fdcb2b3dc080397ef1ff15f02318708
dev.zio	zio-aws-ses_2.13	7.31.24.1		af3e97d547270b0a447e18691f69fa796193e58a
dev.zio	zio-aws-ses_2.13	7.31.25.1		7a3925955cbf492dc7753b9ec8fbeb568cb27d2c
dev.zio	zio-aws-ses_2.13	7.31.26.1		c0a463723238ba35b12df56df9c1b252e2f36686
dev.zio	zio-aws-ses_2.13	7.31.26.2		69f166797ccce2caa394089db85140d2f97239f5
dev.zio	zio-aws-ses_2.13	7.31.27.1		b5e7a61bc6bce30aa9ea4fa8d788e0213a0f9ea3
dev.zio	zio-aws-ses_2.13	7.31.28.1		1820335a411be1cb91453fb7bf7b9ebabbb48ae0
dev.zio	zio-aws-ses_2.13	7.31.3.1		ee6248e691a51c4589aaf90e0e5791c929e27e15
dev.zio	zio-aws-ses_2.13	7.31.30.1		ea1f058575fd30afb420660cb22980a907f040cb
dev.zio	zio-aws-ses_2.13	7.31.4.1		8f54e87b8b5fab50193339a9c899491b33388d9f
dev.zio	zio-aws-ses_2.13	7.31.6.1		073a0793aa2d79a6262cd46dbc156cb3e3db297d
dev.zio	zio-aws-ses_2.13	7.31.6.2		590aa4b377eaed54cb753e7006a107e5d1d5a72e
dev.zio	zio-aws-ses_2.13	7.31.6.3		fd683cb154f7870a4c79190f3b037e79d18f54b0
dev.zio	zio-aws-ses_2.13	7.31.7.1		6d1658b4db9704f41f8dc543dfa2a19061c59aeb
dev.zio	zio-aws-ses_2.13	7.31.8.1		b1e154da30768502f83927a781d8acb08c796a78
dev.zio	zio-aws-ses_2.13	7.31.9.1		3dd1d6d6ed5136d4bf855101123d1150cac966b0
edu.mit.simile	babel-exhibit-converter	1.0		43b7905da1127c8a3021fb82471a39fbc7617c2f
edu.washington.cs.types.checker	checker-quals	1.5.0		759dea5c669bfa75c0ad0d77f0c43dd938fcfe88
edu.washington.cs.types.checker	checker-quals	1.6.0		dd488952e2bd436351222b17c97ff2d2f958190f
edu.washington.cs.types.checker	checker-quals	1.6.1		70fa07da9ffeec0a16dd159da7db0d3dbd79a7aa
edu.washington.cs.types.checker	checker-quals	1.6.4		db09be94026e8280fe3c6478a2e2ecdb892bd0f3
edu.washington.cs.types.checker	checker-quals	1.7.0		55dca34cd9bdeb88295da844bfcbb93fba90607e
edu.washington.cs.types.checker	checker-quals	1.7.1		9812ddd5325f008a81ac05fcde2650e40492dead
edu.washington.cs.types.checker	checker-quals	1.7.2		897955aad03ead03ed250a8d10ca34c0ac06b7ba
edu.washington.cs.types.checker	checker-quals	1.7.5		880af2892b24efe00dbb1a9df0013bafb4da4d3b
eu.europa.ec.joinup.sat	jdplus-highfreq-base-core	1.0.0		e1b8e763b5267b7a4005be96ec70c62b7b44d6c1
eu.europa.ec.joinup.sat	jdplus-highfreq-base-core	2.0.0		0269c9a5e57509d510a76ceec53e256320a37b31
eu.europa.ec.joinup.sat	jdplus-highfreq-base-core	2.1.0		afefae599e950abd453732036cd39609a5847844
eu.europa.ec.joinup.sat	jdplus-highfreq-base-core	2.2.0		414699c1942d734916664968de45e4edd1f42505
eu.europa.ec.joinup.sat	jdplus-highfreq-base-core	2.3.0		18cab7d2ab24083f8c7d5eabe6ac128cc0260c63
io.cloudsoft.brooklyn.tosca	a4c-brooklyn-plugin	0.9.0		7d457ce87ee7e861e542a9a10dfa4f1b042cc9c5
io.github.FlyJingFish.ViewBindingPro	viewbindingpro-plugin	1.0.0		0b4b277332d46efd6272ad4428406c44ec377dff
io.github.FlyJingFish.ViewBindingPro	viewbindingpro-plugin	1.0.1		4dbac8b71377ee8791311d8bcbb96a9c4c363714
io.github.FlyJingFish.ViewBindingPro	viewbindingpro-plugin	1.0.2		65f8bbb7efca9ad2f3974b9c1263581d47018e03
io.github.FlyJingFish.ViewBindingPro	viewbindingpro-plugin	1.0.3		f30578554873f652c714ab9e2e7c36a805a3b284
io.github.FlyJingFish.ViewBindingPro	viewbindingpro-plugin	1.0.4		a67749fafd249921682dfd78fda82fa9a0cd7cac
io.github.belgif.rest.problem	belgif-rest-problem-spring-boot-3-it	0.16.0		N/A
io.github.dawdler-series	dawdler-circuit-breaker	1.0.2-jdk1.8-RELEASES		d602a880d77a726c6cad4a834a5003b639a24165
io.github.dawdler-series	dawdler-circuit-breaker	1.0.2-jdk17-RELEASES		b4dbfaa9ecc4157731f5468b88efaf017c91319a
io.github.dawdler-series	dawdler-circuit-breaker	1.0.2-jdk21-RELEASES		ca78a91037b10daf775f156ec1b4d37a279cadc0
io.github.dawdler-series	dawdler-circuit-breaker	1.0.4-jdk1.8-RELEASES		1e12446c09380d540ef1b9075b893d59380d6acb
io.github.dawdler-series	dawdler-circuit-breaker	1.0.6-jdk1.8-RELEASES		eefead7521a95ae0631e84f4fcda1c5c96730a47
io.github.dawdler-series	dawdler-circuit-breaker	1.0.6-jdk17-RELEASES		6a7722b9df67ad6bebfe25460271a963b2d5bb68
io.github.dawdler-series	dawdler-circuit-breaker	1.0.6-jdk21-RELEASES		67571e956faa45a99d63242722d649a58a8162d5
io.github.dawdler-series	dawdler-circuit-breaker	1.0.7-jdk1.8-RELEASES		265afc6406985123b489358c057639946b251de2
io.github.dawdler-series	dawdler-circuit-breaker	1.0.7-jdk17-RELEASES		d135fb4294bfb88eef50f7bf18428682322b669a
io.github.dawdler-series	dawdler-circuit-breaker	1.0.7-jdk21-RELEASES		58d10d2a4e8bf2b10ce9e66032c7a071c1e052f2
io.github.dawdler-series	dawdler-circuit-breaker	1.0.8-jdk1.8-RELEASES		c7b8d34cb12c2e18de1fa3877281439011b04883
io.github.dawdler-series	dawdler-circuit-breaker	1.0.8-jdk17-RELEASES		1ffc6bbfd9c81ba4b9e559a328efe6a4d127a173
io.github.dawdler-series	dawdler-circuit-breaker	1.0.8-jdk21-RELEASES		4cc0e94a376d51ac3797fca296140997438bdda0
io.github.dawdler-series	dawdler-circuit-breaker	1.8.2-jdk1.8-RELEASES		50403bc7dd035b07acdd778682215cfc34588df9
io.github.dawdler-series	dawdler-circuit-breaker	1.8.4-jdk1.8-RELEASES		107b6715ee851fc3366cfc10e53290597ecbd54d
io.github.dawdler-series	dawdler-circuit-breaker	17.2-jdk17-RELEASES		e61d5fa14ef6f6ae34de2acd8615e2d6c585c353
io.github.dawdler-series	dawdler-circuit-breaker	17.4-jdk17-RELEASES		05b657b97349ea7c678ad462047542dad748ad1d
io.github.dawdler-series	dawdler-circuit-breaker	21.2-jdk21-RELEASES		a2d88ada1648cb8e402aaebb6b4598beaea64717
io.github.dawdler-series	dawdler-circuit-breaker	21.4-jdk21-RELEASES		df0eba908a6a7ddfcf21d0141b456ffb5b65aa02
io.github.deppan	socket.io-java-emitter	1.0.2		547d5c08caa946bc3bcdfafb2c7dcad6147342d0
io.github.deppan	socket.io-java-emitter	1.0.3		93174027ba7da00ee60b6b29563811a1ea4a8129
io.github.deppan	socket.io-java-emitter	1.0.3-2-gb2357ae		483493bd19d456b08c036087db7bd7d689999a94
io.github.deppan	socket.io-java-emitter	1.0.4		483493bd19d456b08c036087db7bd7d689999a94
io.github.deppan	socket.io-java-emitter	1.0.5		aa48b8a901244de5089f37eb20d45ad437b5406f
io.github.deppan	socket.io-java-emitter	list		483493bd19d456b08c036087db7bd7d689999a94
io.github.grarak	fastoddeven-iossimulatorarm64	1.0.0		N/A
io.github.grarak	fastoddeven-iossimulatorarm64	1.0.0	metadata	e210fc65bf03e6ad59124c45e388b76ac3c5e581
io.github.idmosk.saga	api	0.1.0		eb92444adb0af290c9cf7a48f950d681f2d78e4c
io.github.kkoshin	azure-speech-android	0.1.0-rc.2		N/A
io.github.mahdiasd	composefilepicker	1.0.0		N/A
io.github.mahdiasd	composefilepicker	1.0.1		N/A
io.github.msid256	mockinjector-spock	1.0		0f0d77a210625a7ad96a750d35d9729cc3434fe5
io.github.msid256	mockinjector-spock	1.0.1		4b0add917b25efdd0cdbf93a95351ff834d14508
io.github.windedge.table	table-m2-iosx64	0.1.10		N/A
io.github.windedge.table	table-m2-iosx64	0.1.10	metadata	0cb29dd9ddb52835ca8ea85c732259fe60cf1e64
io.kamon	kamon-caffeine_3	2.5.11		31cd06ee7b4482663dad8570567340d6dc3b4546
io.kamon	kamon-caffeine_3	2.5.12		1167ea4d32c52a96fb0ee2699947cd2ea28aacf2
io.kamon	kamon-caffeine_3	2.6.0		e64a11929f1837293b12201071a9ac8ef318d7bc
io.kamon	kamon-caffeine_3	2.6.1		63071b0a0b40c147159bf666107a750e6367534c
io.kamon	kamon-caffeine_3	2.6.3		2f745063807a720b5a3a6a8f00b2ad2fc4a8e1e9
io.kamon	kamon-caffeine_3	2.6.4		e6c91dcdfff7de878ef2d063e858174c67e0a003
io.kamon	kamon-caffeine_3	2.6.5		d5e6ce463a94f14e26f0e6943e54582f40b2764f
io.kamon	kamon-caffeine_3	2.6.6		2bc1dd1f0638b9755a0115881bf1995543c65f64
io.kamon	kamon-caffeine_3	2.7.0		f66ab943f75919de2456ec0d52235127b6a0ff8f
io.kamon	kamon-caffeine_3	2.7.1		1246935e58081edb0f745cb6eba2a604701b7e43
io.kamon	kamon-caffeine_3	2.7.2		cf818b93b15b7431ddd1d3e19dc5420da5583125
io.kamon	kamon-caffeine_3	2.7.3		571eecbdcb9fc1e89973085b443e1ed25096de6e
io.kamon	kamon-caffeine_3	2.7.4		a802e2991e41ec487c849ba3050e54b935705249
io.kamon	kamon-caffeine_3	2.7.5		817f30b4d200bc868c5e239ba8c99788b802c4b8
io.kamon	kamon-caffeine_3	2.7.6		86f96cfee69ed73370b190d72ad808da50df99fb
io.kamon	kamon-caffeine_3	2.7.7		da9403aadd3761637158e36f4c0d23ddef98837a
io.mraa.upm	upm_m24lr64e	0.8.0		91152955ae06feea312cd8e4b2f6d10cf12d194c
io.mraa.upm	upm_m24lr64e	1.0.0		833f220479f081bb5b6bfc36c90ed0b9a0bd3288
io.mraa.upm	upm_m24lr64e	1.0.1		ee26518587817058016e5d06c1207982535ca761
io.mraa.upm	upm_m24lr64e	1.0.2		b7e0fb3bba67ba163083b7ff11d6702dc94b13cb
io.mraa.upm	upm_m24lr64e	1.1.0		07d484628b2367c9039f0f446c34a4a759e6c51f
io.mraa.upm	upm_m24lr64e	1.2.0		1350885e3db01561040f76d737acfe670786f197
io.mraa.upm	upm_m24lr64e	1.3.0		c9baeb319486436427f77511177914f95a260acf
io.mraa.upm	upm_m24lr64e	1.5.0		db163eb11105f7dbb49bfe7491ad1690259acb9d
io.mraa.upm	upm_m24lr64e	1.6.0		96cc4041bd6a4914ef3ed5f18e7cf73032cdd72d
io.mraa.upm	upm_m24lr64e	1.7.1		1da21fad2515ffa17482e56d828eaec3f80a765a
io.opentelemetry.javaagent.instrumentation	opentelemetry-javaagent-jsf-javax-common	1.23.0-alpha		f7f4dd29854f2897136c29d3ea2c460a088bb2b2
io.opentelemetry.javaagent.instrumentation	opentelemetry-javaagent-jsf-javax-common	1.24.0-alpha		5d4444580f3d42b5fae2e267e91f0dbfeaf84f66
io.opentelemetry.javaagent.instrumentation	opentelemetry-javaagent-jsf-javax-common	1.25.0-alpha		b11729d77c5edfb1d977c68d16721e828bbb7a94
io.opentelemetry.javaagent.instrumentation	opentelemetry-javaagent-jsf-javax-common	1.25.1-alpha		cadaf8f957f480fad6515438fd518c881779e98e
io.opentelemetry.javaagent.instrumentation	opentelemetry-javaagent-jsf-javax-common	1.26.0-alpha		4eb321dabdde3de1faa7bb3ce47337af4600a4b4
io.opentelemetry.javaagent.instrumentation	opentelemetry-javaagent-jsf-javax-common	1.27.0-alpha		55039c19aad47d31d94b8ac1783be1ad46b25ca1
io.opentelemetry.javaagent.instrumentation	opentelemetry-javaagent-jsf-javax-common	1.28.0-alpha		e8ab1666fc24cc52fc95471201e724ecd99963cd
io.opentelemetry.javaagent.instrumentation	opentelemetry-javaagent-jsf-javax-common	1.29.0-alpha		8dca11ec140df3b02235d3beebd4a856a8d74625
io.opentelemetry.javaagent.instrumentation	opentelemetry-javaagent-jsf-javax-common	1.30.0-alpha		8ebedaa3aadcb87495c2b37e4c49fff808b83254
io.opentelemetry.javaagent.instrumentation	opentelemetry-javaagent-jsf-javax-common	1.31.0-alpha		764fbc96bd3d2753d80d12643fdd42906794846e
io.opentelemetry.javaagent.instrumentation	opentelemetry-javaagent-jsf-javax-common	1.32.0-alpha		f72ab2286eec569d3b204d12b68711aeae6ff504
io.opentelemetry.javaagent.instrumentation	opentelemetry-javaagent-jsf-javax-common	1.32.1-alpha		cbf5faa2cb6cf9e717a42fef8c8d6d3c071303a6
io.opentelemetry.javaagent.instrumentation	opentelemetry-javaagent-jsf-javax-common	1.33.0-alpha		31c8a1731f43ef5ef2f5e1a3fe2b722f0a1df33c
io.opentelemetry.javaagent.instrumentation	opentelemetry-javaagent-jsf-javax-common	1.33.1-alpha		a6747b035aca206545a21bc78288e6af58d76191
io.opentelemetry.javaagent.instrumentation	opentelemetry-javaagent-jsf-javax-common	1.33.2-alpha		388c533bfbcca96760306ec5f4b65bc7613d3e75
io.opentelemetry.javaagent.instrumentation	opentelemetry-javaagent-jsf-javax-common	1.33.3-alpha		a103b7ff8f72dfe3a586dc4503a0c30568494bbf
io.opentelemetry.javaagent.instrumentation	opentelemetry-javaagent-jsf-javax-common	1.33.4-alpha		fb6538d72ee6247fad19deb4887b3fb5260fce70
io.opentelemetry.javaagent.instrumentation	opentelemetry-javaagent-jsf-javax-common	1.33.5-alpha		444bd4969ded80cdbdfbf55b3c4230e0f56cf80d
io.opentelemetry.javaagent.instrumentation	opentelemetry-javaagent-jsf-javax-common	1.33.6-alpha		d0b8d2e5e1907a1574ee3aa03c7ed699d8c07df9
io.opentelemetry.javaagent.instrumentation	opentelemetry-javaagent-jsf-javax-common	2.0.0-alpha		af5d8990b186224dd4bdbe41f84852cd5f16ccdb
io.opentelemetry.javaagent.instrumentation	opentelemetry-javaagent-jsf-javax-common	2.1.0-alpha		025942cb0118c94209efb76813bc0f9fcb8ee0c0
io.opentelemetry.javaagent.instrumentation	opentelemetry-javaagent-jsf-javax-common	2.10.0-alpha		497ef66eedd1216217c31caddd51d7e22ca6958a
io.opentelemetry.javaagent.instrumentation	opentelemetry-javaagent-jsf-javax-common	2.11.0-alpha		20df8a081a82489b76c2e78d5f43a7df09c69bc2
io.opentelemetry.javaagent.instrumentation	opentelemetry-javaagent-jsf-javax-common	2.12.0-alpha		4cbaae333a4c2744a42b63d1ec63b3081b5e1b14
io.opentelemetry.javaagent.instrumentation	opentelemetry-javaagent-jsf-javax-common	2.13.0-alpha		509634079928e38104088172822be4372251e466
io.opentelemetry.javaagent.instrumentation	opentelemetry-javaagent-jsf-javax-common	2.13.1-alpha		2d2be2b1ee101dc018fb0a2468971b13a4dca8f4
io.opentelemetry.javaagent.instrumentation	opentelemetry-javaagent-jsf-javax-common	2.13.2-alpha		5a14710bf21d2f84f33b59a881235e01c0200646
io.opentelemetry.javaagent.instrumentation	opentelemetry-javaagent-jsf-javax-common	2.13.3-alpha		80cfcbe364a93a9b37031effc0e8d9649a5c1bdc
io.opentelemetry.javaagent.instrumentation	opentelemetry-javaagent-jsf-javax-common	2.14.0-alpha		c28da9a39107ea0ed1cc0c4c5bcf94a9bddcd378
io.opentelemetry.javaagent.instrumentation	opentelemetry-javaagent-jsf-javax-common	2.15.0-alpha		c203ad6b7105fb4a0d3ff707e639372836d45780
io.opentelemetry.javaagent.instrumentation	opentelemetry-javaagent-jsf-javax-common	2.2.0-alpha		3a834c9d77823892e8ff5b956534746ef7f4a958
io.opentelemetry.javaagent.instrumentation	opentelemetry-javaagent-jsf-javax-common	2.3.0-alpha		99e7e2dae837bf381d8bd83bf4b9fb15da66f7f2
io.opentelemetry.javaagent.instrumentation	opentelemetry-javaagent-jsf-javax-common	2.4.0-alpha		8c77ea51659a93506db398e0d8d1f32dc5b4c107
io.opentelemetry.javaagent.instrumentation	opentelemetry-javaagent-jsf-javax-common	2.5.0-alpha		53db475d3db411f24b96286c6e15011a7acadbb6
io.opentelemetry.javaagent.instrumentation	opentelemetry-javaagent-jsf-javax-common	2.6.0-alpha		0c6f5ab9984571c591b092259a7dfdb3a565d283
io.opentelemetry.javaagent.instrumentation	opentelemetry-javaagent-jsf-javax-common	2.7.0-alpha		f702d14faaab44062d4e7aa939b1062f426b1e38
io.opentelemetry.javaagent.instrumentation	opentelemetry-javaagent-jsf-javax-common	2.8.0-alpha		6b61511e257a48e2e7081b8843817f3c91d1bfde
io.opentelemetry.javaagent.instrumentation	opentelemetry-javaagent-jsf-javax-common	2.9.0-alpha		8f88f11ee3f289ddbfd604a55f2761fad5d60a5e
io.provenance.explorer	explorer-api-model	5.10.0		72e5a3001cd0ab68d1deeb20d56d3deda5ae7d1a
io.provenance.explorer	explorer-api-model	5.10.1		dae02a832d773b80f65986a016137c92e0ac71ce
io.provenance.explorer	explorer-api-model	5.11.0		9daa8ba8e9a100413f6ef35cbf628f941b4b7491
io.provenance.explorer	explorer-api-model	5.4.0		7cdb41f4bd555c43d29929fdcfaf274ac385898d
io.provenance.explorer	explorer-api-model	5.5.0		74779bd93ecc15edbd3dcdae26879d96f0b8d8e8
io.provenance.explorer	explorer-api-model	5.6.0		ef60a0ac1802896b43efc3b121bda2a7361294ab
io.provenance.explorer	explorer-api-model	5.7.0		4e778391883e0eacaa1873556cbf339b8db8cd85
io.provenance.explorer	explorer-api-model	5.9.0		afa1d9bbce448d98348bc505828fa00080da1134
io.provenance.explorer	explorer-api-model	6.0.0		b4b3f29a6e49a34d6d2fcff029b766ea0a121393
io.provenance.explorer	explorer-api-model	7.0.0		470fb1cb510717db5a11448369939baca7d6b45b
io.provenance.explorer	explorer-api-model	7.0.10		03c982c2063f5623e30b042ea4785f1d08f9ff22
io.provenance.explorer	explorer-api-model	7.0.2		7175e575640e2521df9e0503d5dad7e2b7cc6bb4
io.provenance.explorer	explorer-api-model	7.0.3		100ad739133d53c50121d76b7fe5831e90bcb319
io.provenance.explorer	explorer-api-model	7.0.4		0123b035ba03233ac4721ef1bceda9aca218f8b8
io.provenance.explorer	explorer-api-model	7.0.6		3d83c5d2e0f3b4a1b1959c4d5b1186889de629b1
io.provenance.explorer	explorer-api-model	7.0.7		52d428c46f8de78d533495445138a93913a0f941
io.provenance.explorer	explorer-api-model	7.0.8		cb0614fc2a11026b0e4d42b7ef1633386004b2fc
io.provenance.explorer	explorer-api-model	7.0.9		9965dee2f81212be9530f95cf8fb1f1c101257ed
io.provenance.explorer	explorer-api-model	latest		863fcf95f7f31621bd53459f1f86d4f4df924bea
io.syncrasy.dynamic	core-architecture-iosarm64	0.0.7		N/A
io.syncrasy.dynamic	core-architecture-iosarm64	0.0.7	metadata	d3a41d0186d6c25235fdff7b1c707778f6bdd848
io.syncrasy.dynamic	core-architecture-iosarm64	0.1.0		N/A
io.syncrasy.dynamic	core-architecture-iosarm64	0.1.0	metadata	f7dd2e1f5dc2b5791063c8517ab3857895c1beb5
it.unimi.di.law	jai4j	2.0		f9fd1eff180a2b55f8437cd6321f18ad85ffd2ee
it.unimi.di.law	jai4j	2.0.1		f2d7221ec34f9ffe8d256afa6925560d59c4e1d4
it.unimi.di.law	jai4j	2.0.10		ab7d0b6ed7173385852655fd2cd358e59d6bf132
it.unimi.di.law	jai4j	2.0.11		cc305e95047616a4604e08fd71250047a2439ac8
it.unimi.di.law	jai4j	2.0.2		f903af6365b57f59e2c28ef5d6d078871547b65c
it.unimi.di.law	jai4j	2.0.3		f20e1e3db6bf4fe0138e557b45d783018a69e480
it.unimi.di.law	jai4j	2.0.4		078b5bc815671ffe49da7751c334fa7b033aa476
it.unimi.di.law	jai4j	2.0.5		b6d22070f302b1904d8c78c965262f236319f22a
it.unimi.di.law	jai4j	2.0.6		8b654a9a2d8d8f7a34e2c73a8b1fef5305c4495e
it.unimi.di.law	jai4j	2.0.7		823ea952cfee6755f163419f0b0914090131a83f
it.unimi.di.law	jai4j	2.1.0		2eece22e5fa8937e34e7b968db3914466f614fc7
net.java.dev.webdav	webdav-interop	0.4		7be2b323e9440020c1e21d5d4cf8bd16dd69ebec
net.java.dev.webdav	webdav-interop	1.1		57be4c4d055fa604a80734ab0e113f6f99d9c360
net.java.dev.webdav	webdav-interop	1.2		09a31af6d117e3df2bf3049e5081092e3adc1c1f
net.java.dev.webdav	webdav-interop	1.2.1		3d3a2824e8d6862a6c83fbaea21fd00fa6608c38
org.apache.camel.karaf	camel-dataset	4.10.3		c8c832f3bbd96c5016ffdad4aa3085e36688ddcf
org.apache.camel.karaf	camel-dataset	4.7.0		48a4c0511b459cf52fbc09ed48247379c6c63108
org.apache.camel.karaf	camel-dataset	4.8.1		a0a7d2665ade6418fbb02d98184c71f0d7fe72b3
org.apache.camel.karaf	camel-dataset	4.8.2		728c09ec64d502de6f9cf7be31c947e459fe52ab
org.apache.camel.karaf	camel-dataset	4.8.5		626172983a328e990f377914cb560511a4522065
org.apache.camel.karaf	camel-dataset	4.8.6		16f7a9ae845063e2e1b4c4e356ac3e7d0d91ad59
org.apache.camel.karaf	camel-dataset	4.9.0		f212ee6dfac3c04f34f8248701157c1e75953cac
org.apache.camel.quarkus	camel-quarkus-dataset	2.11.0		3d6e0ac4eb34e87a22e2022c7530d79328745bb4
org.apache.camel.quarkus	camel-quarkus-dataset	2.12.0		45db00832c651cb058088b43970dc6c5a39d3968
org.apache.camel.quarkus	camel-quarkus-dataset	2.13.0		44785c6736368f210ef2dff1b79c13b8e69ef727
org.apache.camel.quarkus	camel-quarkus-dataset	2.13.1		82ebfe610f571e8d85e9854720ca267987004f09
org.apache.camel.quarkus	camel-quarkus-dataset	2.13.2		6894a30f7d403625bbc2dafb6717cf5e4776a8da
org.apache.camel.quarkus	camel-quarkus-dataset	2.13.3		401b8d1af0ecac531e7d39d470ddb3296fd2c6a5
