activesoap	retroweaver	1.1		8de137dad861a59f75a1e7289553e0dc090b18dc
org.anyline	anyline-data-jdbc-xugu	8.7.2-jdk17-20240716		8ef0fc2822dedd01e130f7976b042df8669e785c
org.anyline	anyline-data-jdbc-xugu	8.7.2-jdk17-20240717		61522d44cada393fd7a3962c8e3b9331013c6ec7
org.anyline	anyline-data-jdbc-xugu	8.7.2-jdk17-20240718		a4f1b965c77cbce9cabf54e2c1e23e817c7da869
org.anyline	anyline-data-jdbc-xugu	8.7.2-jdk17-20240719		7e4be1d7cf35747694738aabb0bea97a6ca56a58
org.anyline	anyline-data-jdbc-xugu	8.7.2-jdk17-20240720		b02730058c49b06c178076c2ce70cb9743ed7df8
org.anyline	anyline-data-jdbc-xugu	8.7.2-jdk17-20240722		73f813a130c0966d528ea64b43dd7358c1683600
org.anyline	anyline-data-jdbc-xugu	8.7.2-jdk17-20240726		ebebb0b5330b1c2aafd91d143c60d612b2887333
org.anyline	anyline-data-jdbc-xugu	8.7.2-jdk17-20240727		e800ec7d40f21bfec44627a6f2a343b6ca2ff41b
org.anyline	anyline-data-jdbc-xugu	8.7.2-jdk17-20240728		44a1fa8d2751f8b36bede1c92b5ff01e4dc12d8f
org.anyline	anyline-data-jdbc-xugu	8.7.2-jdk17-20240730		48eb3047d8a65dbfe0121f418d6c7ef238166293
org.anyline	anyline-data-jdbc-xugu	8.7.2-jdk17-20240801		37476cd2c6db9de5a3e30540b9325f2ef3d476e9
org.anyline	anyline-data-jdbc-xugu	8.7.2-jdk17-20240805		1bbd1de07b40df10bf44d0464947ba1effa40748
org.anyline	anyline-data-jdbc-xugu	8.7.2-jdk17-20240807		931197a0851d36f59ba76e6cb2868a47038aec7e
org.anyline	anyline-data-jdbc-xugu	8.7.2-jdk17-20240808		7509d935f392a97eb648d0314c788a6dd3a0944a
org.anyline	anyline-data-jdbc-xugu	8.7.2-jdk17-20240809		16c5d295a440d6a5e621a42c58315d93310571ff
org.anyline	anyline-data-jdbc-xugu	8.7.2-jdk17-20240815		213530343999c298b13d72b33378b7714c4fd20f
org.anyline	anyline-data-jdbc-xugu	8.7.2-jdk17-20240819		9341ffb046953de186f7f6fa8e941779ff7a8ed3
org.anyline	anyline-data-jdbc-xugu	8.7.2-jdk17-20240827		93f6e6e9b30afd7084b7762b088a7e14362909e8
org.anyline	anyline-data-jdbc-xugu	8.7.2-jdk17-20240902		7a7af48e159a96e8db737ef3a1a6a5a926302bd8
org.anyline	anyline-data-jdbc-xugu	8.7.2-jdk17-20240911		50d1bb7741caa630485cca454f6ae6c326131035
org.anyline	anyline-data-jdbc-xugu	8.7.2-jdk17-20240912		ed3450acc36ad443f263d03be126a2323e5fe4f4
org.anyline	anyline-data-jdbc-xugu	8.7.2-jdk17-20240919		da7b4847b6b09eedf21d72caeaed73d545e8f271
org.anyline	anyline-data-jdbc-xugu	8.7.2-jdk17-20240920		b9338928e04ff9f3f0726484ac3d21d44d1c6535
org.anyline	anyline-data-jdbc-xugu	8.7.2-jdk17-20240925		30e7fb28eadad515c25d9fb5a49283cf6e74a2c9
org.anyline	anyline-data-jdbc-xugu	8.7.2-jdk17-20240930		4d9ab497855b180f08a3f5749543bf536118f9b2
org.anyline	anyline-data-jdbc-xugu	8.7.2-jdk17-20241015		d367d3b986f3040e04495fbe8a4b544d7906bd85
org.anyline	anyline-data-jdbc-xugu	8.7.2-jdk17-20241022		f489565bcc44947ebbcf9241de0ca7efdf715027
org.anyline	anyline-data-jdbc-xugu	8.7.2-jdk17-20241125		4dc0dfd3c2dc97c37f68432277e743b2fc849600
org.anyline	anyline-data-jdbc-xugu	8.7.2-jdk17-20241231		293cc9e0b087c43b078cd62e97a719a0f63b27fe
org.anyline	anyline-data-jdbc-xugu	8.7.2-jdk17-20250101		72cf2c06225737533e51d8901cfc6c3d5ce02dae
org.anyline	anyline-data-jdbc-xugu	8.7.2-jdk17-20250102		3f3ba81c9e036e29be55390f79c128c9c70830d9
org.anyline	anyline-data-jdbc-xugu	8.7.2-jdk17-20250108		d666f95b451fededad9c074048e1c77470e2a97a
org.anyline	anyline-data-jdbc-xugu	8.7.2-jdk17-20250109		f41c00053580846b1ef168f0e7304cd71086055e
org.anyline	anyline-data-jdbc-xugu	8.7.2-jdk17-20250212		5bdf551cfe6308bfe6c5b4c0ea53d447280d5365
org.anyline	anyline-data-jdbc-xugu	8.7.2-jdk17-20250312		c4aa768d2fbaf402631ea73e61a1f2ddac454119
org.anyline	anyline-data-jdbc-xugu	8.7.2-jdk17-20250404		092fd2ffecb5b1a0faf6aa9e255ea743913df378
org.anyline	anyline-data-jdbc-xugu	8.7.2-jdk21-20240501		50e1bec02503351cca74f1bb4df8eca6e232d777
org.anyline	anyline-data-jdbc-xugu	8.7.2-jdk21-20240505		05a24b79980dcc232c284121c6872e5f4cf98ac9
org.anyline	anyline-data-jdbc-xugu	8.7.2-jdk21-20240506		ace3ad7cb92cdc0ec4f8cb72257e2042343d71cd
org.anyline	anyline-data-jdbc-xugu	8.7.2-jdk21-20240507		042b0447cad4eb4735ab228c6fe6a4c959f1ea84
org.anyline	anyline-data-jdbc-xugu	8.7.2-jdk21-20240508		732600cc84d2adbd7368770a476bd4e99e3fb272
org.anyline	anyline-data-jdbc-xugu	8.7.2-jdk21-20240509		3ee88565769f3164e8fba8610a4e41ef0de38b60
org.anyline	anyline-data-jdbc-xugu	8.7.2-jdk21-20240511		9600c42cf401df609679b25ce4ca2c176029b0f2
org.anyline	anyline-data-jdbc-xugu	8.7.2-jdk21-20240515		c205ece8e0b86192b3cb344b1a579d3f665bd685
org.anyline	anyline-data-jdbc-xugu	8.7.2-jdk21-20240516		fa8940ad5c4f18dda3f703a0723643aabbb43090
org.anyline	anyline-data-jdbc-xugu	8.7.2-jdk21-20240517		093bbeebfefcaad3da531490320d2b226c555587
org.anyline	anyline-data-jdbc-xugu	8.7.2-jdk21-20240518		d99c0030e3e3c966d0b127a410f1a4d92adec689
org.anyline	anyline-data-jdbc-xugu	8.7.2-jdk21-20240520		ba664eeeabe8859672d3755c1b4ef28fdb71b165
org.anyline	anyline-data-jdbc-xugu	8.7.2-jdk21-20240521		b66bbb133a2a043e6aa7b1c30822e592dddbf7e9
org.anyline	anyline-data-jdbc-xugu	8.7.2-jdk21-20240522		3d93a9f31b2ff89ccbe35515b23a3c093425c040
org.anyline	anyline-data-jdbc-xugu	8.7.2-jdk21-20240525		b2c5f9a944950bcabb291f5d84eb58b6566e1a3d
org.anyline	anyline-data-jdbc-xugu	8.7.2-jdk21-20240528		95cb6f88a6ed908d4b0c32d312ff4cae4cae8edc
org.anyline	anyline-data-jdbc-xugu	8.7.2-jdk21-20240530		8e60a086448e09746a78df03c57a87c4edecbb2a
org.anyline	anyline-data-jdbc-xugu	8.7.2-jdk21-20240606		2c6143908a07a21ae53a8c10b201e9bf847cc5b0
org.anyline	anyline-data-jdbc-xugu	8.7.2-jdk21-20240607		df107edd39d0edaaa8eff6e95925f91a223f32eb
org.anyline	anyline-data-jdbc-xugu	8.7.2-jdk21-20240611		2dbdee85cb68f7fd70c2d115df454e5af5e3242a
org.anyline	anyline-data-jdbc-xugu	8.7.2-jdk21-20240612		d4348b466d827bfbb43ee960790dd384ba9ed505
org.anyline	anyline-data-jdbc-xugu	8.7.2-jdk21-20240613		180821dbcdace13bd25ae30ade107f7365a74205
org.anyline	anyline-data-jdbc-xugu	8.7.2-jdk21-20240616		70f14f69d8c14aba20dd4210815ad9b909d13c07
org.anyline	anyline-data-jdbc-xugu	8.7.2-jdk21-20240617		26ddef701982f32d710d5622ef7287cb0271f525
org.anyline	anyline-data-jdbc-xugu	8.7.2-jdk21-20240618		a8367805a73a16b37965c25d321bf76613688abc
org.anyline	anyline-data-jdbc-xugu	8.7.2-jdk21-20240619		30ad169fc6697424ca7a832447c49745f750b6e5
org.anyline	anyline-data-jdbc-xugu	8.7.2-jdk21-20240621		72aba4efd06bb978f4df2a210986a0201e77fdff
org.anyline	anyline-data-jdbc-xugu	8.7.2-jdk21-20240623		ce4c08e60d937053f1ac72c512f6ce250cb7b6ce
org.anyline	anyline-data-jdbc-xugu	8.7.2-jdk21-20240626		ab724d0fdb64d2d9d9c485b79a7782e3e6d55853
org.anyline	anyline-data-jdbc-xugu	8.7.2-jdk21-20240627		1bcb579deb0e11485f764dff9d110df841ef9b2b
org.anyline	anyline-data-jdbc-xugu	8.7.2-jdk21-20240701		62518d520a8f6aafcdd906654a8cc0db71b7f515
org.anyline	anyline-data-jdbc-xugu	8.7.2-jdk21-20240702		eeced6c5a94d63b084e048d731e8f7a7b7123aca
org.anyline	anyline-data-jdbc-xugu	8.7.2-jdk21-20240705		1f323d6a11a4ca7610c317f931423f3f9307f527
org.anyline	anyline-data-jdbc-xugu	8.7.2-jdk21-20240706		f47c1cf5325913dd600b727467508b6cc85336b1
org.anyline	anyline-data-jdbc-xugu	8.7.2-jdk21-20240707		00a3c8c105066188afa38b5c7b44dfe839bf259e
org.anyline	anyline-data-jdbc-xugu	8.7.2-jdk21-20240708		4338ff3e25d778ff061d1298ceb679a01cb9f069
org.anyline	anyline-data-jdbc-xugu	8.7.2-jdk21-20240709		52afa0ddac9249f83e73c9a94c6c6c1b576e9ddb
org.anyline	anyline-data-jdbc-xugu	8.7.2-jdk21-20240712		269aee014b59d18acc9150b2b9560161d8967ed8
org.anyline	anyline-data-jdbc-xugu	8.7.2-jdk21-20240715		0e3b0b0a070e232ac242317aeb37fdc556afb66d
org.anyline	anyline-data-jdbc-xugu	8.7.2-jdk21-20240716		f605b54893f92dcf7365adc811e125ef58ab0baf
org.anyline	anyline-data-jdbc-xugu	8.7.2-jdk21-20240717		aa3378073ac2b67b20f4128c330b204c707de46e
org.anyline	anyline-data-jdbc-xugu	8.7.2-jdk21-20240718		a8e690185f1497994396cbb9130d2a1413fde844
org.anyline	anyline-data-jdbc-xugu	8.7.2-jdk21-20240719		a83e648ec15dbbb17dde877f5bac65973310e818
org.anyline	anyline-data-jdbc-xugu	8.7.2-jdk21-20240720		01d6329c29bf35fa8b5d71cdc80c609cb19a1f22
org.anyline	anyline-data-jdbc-xugu	8.7.2-jdk21-20240722		658f7558fb8a7777c9cec6906e73d40223e89f2f
org.anyline	anyline-data-jdbc-xugu	8.7.2-jdk21-20240725		5ce4bfd2a29e18dfbda035185bcc8f2d3a34a3be
org.anyline	anyline-data-jdbc-xugu	8.7.2-jdk21-20240726		008317ae74af9f170694c59cd63c9dbae31c7117
org.anyline	anyline-data-jdbc-xugu	8.7.2-jdk21-20240727		1bd4a3327652cd0df3a3380bafe67c735986ea90
org.anyline	anyline-data-jdbc-xugu	8.7.2-jdk21-20240728		807c89f85e43658dc984e95e406543813ffffcb1
org.anyline	anyline-data-jdbc-xugu	8.7.2-jdk21-20240730		41ce2abe0f44b44c100fcf7a3cd1409e2bdc2f2e
org.anyline	anyline-data-jdbc-xugu	8.7.2-jdk21-20240801		23be8eafb3b9ca5e6c14af0f0655eb128d837b52
org.anyline	anyline-data-jdbc-xugu	8.7.2-jdk21-20240805		f52bf663906c3dd41b33b602919155b96b6292c9
org.anyline	anyline-data-jdbc-xugu	8.7.2-jdk21-20240807		d55592e6c6bbf7725135790147dd5f898365990a
org.anyline	anyline-data-jdbc-xugu	8.7.2-jdk21-20240808		bf0bebf679a940ffc0347f05d39cae94ae303293
org.anyline	anyline-data-jdbc-xugu	8.7.2-jdk21-20240809		02c7fd3eb2dd3789beb83b8bc9a7417f40f669b1
org.anyline	anyline-data-jdbc-xugu	8.7.2-jdk21-20240815		87647431ef0174305bca2587e401af92c82a3ed2
org.anyline	anyline-data-jdbc-xugu	8.7.2-jdk21-20240819		dc29ae190182653c7759c9669e3ace65e85bcbef
org.anyline	anyline-data-jdbc-xugu	8.7.2-jdk21-20240827		85ae78836b483e716b9830ddc5eb53997cf881de
org.anyline	anyline-data-jdbc-xugu	8.7.2-jdk21-20240902		9044027c8229afe587f29ac1d65590ee0ab10bb3
org.anyline	anyline-data-jdbc-xugu	8.7.2-jdk21-20240911		4467f9c176d36f6061ba587051fa18690e9ef723
org.anyline	anyline-data-jdbc-xugu	8.7.2-jdk21-20240912		1b7f0d73feb7f4381a7a9044654c08b87a818da8
org.anyline	anyline-data-jdbc-xugu	8.7.2-jdk21-20240916		484a7e8f3da10e107bd71ffe8bd128ff6240bfe2
org.anyline	anyline-data-jdbc-xugu	8.7.2-jdk21-20240925		07c09b1922f754fa882e626ae3b06cda3016e952
org.anyline	anyline-data-jdbc-xugu	8.7.2-jdk21-20240930		e59ae1682b1a7465d3469938ee5e21c7df6ebfe5
org.anyline	anyline-data-jdbc-xugu	8.7.2-jdk21-20241009		7663812c19710e20b0dc8a54dd5bc1dca4060042
org.anyline	anyline-data-jdbc-xugu	8.7.2-jdk21-20241010		f226fcbc3e2347b9e33785c59bcadefb2659e22e
org.anyline	anyline-data-jdbc-xugu	8.7.2-jdk21-20241015		e7327813befcab818e868de2e48225f3b367a5d0
org.anyline	anyline-data-jdbc-xugu	8.7.2-jdk21-20241016		c43d27356b1cee53a4c2a378e53d21d012854982
org.anyline	anyline-data-jdbc-xugu	8.7.2-jdk21-20241018		ad505039ca8e6efd5d947cf78af5ee02e368f591
org.anyline	anyline-data-jdbc-xugu	8.7.2-jdk21-20241022		9d062ff42538d13220eb2c7942dee7c22ebdf8a7
org.anyline	anyline-data-jdbc-xugu	8.7.2-jdk21-20241025		c647c4d9b543714516463b0705cbf32e131188ee
org.anyline	anyline-data-jdbc-xugu	8.7.2-jdk21-20241125		1b3f7d2e48a15b36d9990c4a8f6eb0acedd84917
org.anyline	anyline-data-jdbc-xugu	8.7.2-jdk21-20241203		334dc0ede8ecb21a2825738be42ddce267561f77
org.anyline	anyline-data-jdbc-xugu	8.7.2-jdk21-20241231		8e14297e3378f4b1d78799260db27b47941fb45c
org.anyline	anyline-data-jdbc-xugu	8.7.2-jdk21-20250101		5b482ff7ec633a655307afa6a2bfe25418dc35cf
org.anyline	anyline-data-jdbc-xugu	8.7.2-jdk21-20250102		72d2c1a1b378c339ca2f960caac877e5e74260be
org.anyline	anyline-data-jdbc-xugu	8.7.2-jdk21-20250108		13da1dd9aa3d332ec5bcbc88e0bd63692a6f46b2
org.anyline	anyline-data-jdbc-xugu	8.7.2-jdk21-20250109		671dbfecea79dd95f658131a396b073062603ec6
org.anyline	anyline-data-jdbc-xugu	8.7.2-jdk21-20250212		0047f6c1df307acb9ce5e22c49078cf11b9ad924
org.anyline	anyline-data-jdbc-xugu	8.7.2-jdk21-20250312		16c254ca5ddf76769075efe1f9ff41bbefdb49fa
org.anyline	anyline-data-jdbc-xugu	8.7.2-jdk21-20250404		7880a7c50872baa942ca4d769a46a1ad541cdcee
org.apache.karaf.eik.plugins	org.apache.commons.collections	3.2.1		ed736b8c1addc718f404120d23c227a900ee0ba2
org.apache.seatunnel	seatunnel-e2e-common	2.3.0		0503d96b6791e6c55bf2d7a83fac48977b5f67c3
org.apache.seatunnel	seatunnel-e2e-common	2.3.1		54407917124022a493ae40c91684a1bc15ef8f51
org.apache.seatunnel	seatunnel-e2e-common	2.3.10		06a89753616cc529d1501f76f698d738e8313d7e
org.apache.seatunnel	seatunnel-e2e-common	2.3.2		2cc3497a500cccf68f3f756dc0612db4cef63996
org.apache.seatunnel	seatunnel-e2e-common	2.3.3		f74b5462221c119acbc9d699c9f83732e22a3579
org.apache.seatunnel	seatunnel-e2e-common	2.3.4		3837ff0122813ca551bf4aa1093134706b3e214e
org.apache.seatunnel	seatunnel-e2e-common	2.3.5		250eebde1b849bfded3f7739e09f56b4afef0041
org.apache.seatunnel	seatunnel-e2e-common	2.3.6		77edab89ae29e49cdbe6e2bf9430276d43a5215f
org.apache.seatunnel	seatunnel-e2e-common	2.3.7		459217745d27ba7e4544b1e2be100944569ea0ba
org.apache.seatunnel	seatunnel-e2e-common	2.3.8		0ee04b55f6b5b18eef067003715fbec64a9f3ad5
org.apache.seatunnel	seatunnel-e2e-common	2.3.9		86453f4470bec8a5a2d21302ff76e3b1c867baed
org.codehaus.cargo	simple-ear	0.9.1		N/A
org.codehaus.cargo	simple-ear	1.0		N/A
org.codehaus.cargo	simple-ear	1.0-alpha-1		N/A
org.codehaus.cargo	simple-ear	1.0-alpha-2		N/A
org.codehaus.cargo	simple-ear	1.0-alpha-3		N/A
org.codehaus.cargo	simple-ear	1.0-alpha-4		N/A
org.codehaus.cargo	simple-ear	1.0-alpha-5		N/A
org.codehaus.cargo	simple-ear	1.0-alpha-6		N/A
org.codehaus.cargo	simple-ear	1.0-beta-1		N/A
org.codehaus.cargo	simple-ear	1.0-beta-2		N/A
org.codehaus.cargo	simple-ear	1.0.1		N/A
org.codehaus.cargo	simple-ear	1.0.1-alpha-1		N/A
org.codehaus.cargo	simple-ear	1.0.1-alpha-2		N/A
org.codehaus.cargo	simple-ear	1.0.1-beta-1		N/A
org.codehaus.cargo	simple-ear	1.0.1-beta-2		N/A
org.codehaus.cargo	simple-ear	1.0.1-beta-3		N/A
org.codehaus.cargo	simple-ear	1.0.2		N/A
org.codehaus.cargo	simple-ear	1.0.3		N/A
org.codehaus.cargo	simple-ear	1.0.4		N/A
org.codehaus.cargo	simple-ear	1.0.6		N/A
org.codehaus.cargo	simple-ear	1.1.0		N/A
org.codehaus.cargo	simple-ear	1.1.1		N/A
org.codehaus.cargo	simple-ear	1.1.2		N/A
org.codehaus.cargo	simple-ear	1.1.3		N/A
org.codehaus.cargo	simple-ear	1.1.4		N/A
org.codehaus.cargo	simple-ear	1.10.15		N/A
org.codehaus.cargo	simple-ear	1.2.0		N/A
org.codehaus.cargo	simple-ear	1.2.2		N/A
org.codehaus.cargo	simple-ear	1.2.3		N/A
org.codehaus.cargo	simple-ear	1.2.4		N/A
org.codehaus.cargo	simple-ear	1.3.0		N/A
org.codehaus.cargo	simple-ear	1.3.1		N/A
org.codehaus.cargo	simple-ear	1.3.2		N/A
org.codehaus.cargo	simple-ear	1.3.3		N/A
org.codehaus.cargo	simple-ear	1.4.0		N/A
org.codehaus.cargo	simple-ear	1.4.1		N/A
org.codehaus.cargo	simple-ear	1.4.10		N/A
org.codehaus.cargo	simple-ear	1.4.11		N/A
org.codehaus.cargo	simple-ear	1.4.12		N/A
org.codehaus.cargo	simple-ear	1.4.13		N/A
org.codehaus.cargo	simple-ear	1.4.2		N/A
org.codehaus.cargo	simple-ear	1.4.3		N/A
org.codehaus.cargo	simple-ear	1.4.4		N/A
org.codehaus.cargo	simple-ear	1.4.5		N/A
org.codehaus.cargo	simple-ear	1.4.6		N/A
org.codehaus.cargo	simple-ear	1.4.7		N/A
org.codehaus.cargo	simple-ear	1.4.8		N/A
org.codehaus.cargo	simple-ear	1.4.9		N/A
org.eclipse.dirigible	dirigible-runtime-ide-console	3.0		5e857ca3c52c046865f30580264a2a3e4a1bbd64
org.eclipse.dirigible	dirigible-runtime-ide-console	3.0.1		35737eb2722081e26d15881343e6a348b264b65d
org.eclipse.dirigible	dirigible-runtime-ide-console	3.0.2		99448169831bffe1944b18a91f8369ec9af12005
org.eclipse.dirigible	dirigible-runtime-ide-console	3.0.3		9ef3cc268f64ed0c3f243fd096b468d6d2f131ab
org.eclipse.dirigible	dirigible-runtime-ide-console	3.0.4		340642af7dfe0aea1871d8e532acf4d31c0d5f3f
org.eclipse.dirigible	dirigible-runtime-ide-console	3.0.5		adfded4bc857e3c35601bf8ef6d767e5dc495c98
org.eclipse.dirigible	dirigible-runtime-ide-console	3.1.0		1fb6a000674bf96d6ae05cfaa5349b409279cf0d
org.eclipse.dirigible	dirigible-runtime-ide-console	3.1.1		f99b312b00af515cbf45dcfea4607b2c924ca192
org.geomajas	geomajas-dist	1.12.28		N/A
org.geomajas	geomajas-dist	1.12.36		N/A
org.geomajas	geomajas-dist	1.12.8		N/A
org.graphfoundation.ongdb	ongdb-annotation-processors	3.6.0		ed7f4148c951a964851f3904dbf36c40342cecd9
org.graphfoundation.ongdb	ongdb-annotation-processors	3.6.0.M2		2a397e283834db9a20436bbfb70c84bcdafd9d7c
org.graphfoundation.ongdb	ongdb-annotation-processors	3.6.1		ba18feb3507e715d1d39f87d62a25e1601a5f38d
org.graphfoundation.ongdb	ongdb-annotation-processors	3.6.2		d3705d21cdf3e875d5b50212b0bb8866b2b812bb
org.jodd	julian-day	7.0.0		6bd8bc9a48183b1988a641d0438d3436eeea120b
org.jodd	julian-day	7.1.0		d82a48f631dfb331cf699a5b8e7108c0680deb7b
org.jodd	julian-day	7.2.0		d9c90af0f587c480b6c9203f1ed1eff18a449206
org.jvnet.hudson.plugins	was-builder	1.0		36b13ad8e0d81af5ca03b9fda2c429a769e34e93
org.jvnet.hudson.plugins	was-builder	1.0.1		5b18f37125c7a65562bebd0aa19b6963bcb67520
org.jvnet.hudson.plugins	was-builder	1.1		8b46d63e30c4ef8405f70d37831a15caf022657f
org.jvnet.hudson.plugins	was-builder	1.2		76cd9fb4c686cc7f5872158662fb36068c0247d4
org.jvnet.hudson.plugins	was-builder	1.3		9053cf69a836de1a922139603b33404249b2722a
org.jvnet.hudson.plugins	was-builder	1.4		a044580723f1b3a0e373dec07018c87b4aad0515
org.jvnet.hudson.plugins	was-builder	1.5		881091787a36b34559662d7f89bdb0e744415647
org.mvnpm	color	0.11.4		c1e130912db90421cb637480a1282f1e119e4b4a
org.mvnpm	color	3.2.1		868728b4f6e83974c60ce3b470101e33b5e84968
org.mvnpm	color	4.2.3		59116a818ff70a3c6b05e30b45833ac89a73b1d9
org.mvnpm	color	5.0.0		8091fe2325fe97addeb43d2e2b8aa8c70e523278
org.mvnpm	jest-changed-files	26.6.2		64b1ae96cbe7032343aa5efc57c9d15e5e5c67af
org.mvnpm	jest-changed-files	29.7.0		538f4abdb29f617b8c52d2fd70fd49ab443c2d38
org.mvnpm	require-in-the-middle	7.5.2		fa01d7ee3673358615d15524f1572e1d9692b8d5
org.noear	solon.extend.hotplug	1.10.0		8c70c2ab10f33a39c0a034d6f9c2f10a711347c8
org.noear	solon.extend.hotplug	1.10.0-M1		1cc29d4e2d9e5eb3e3468e6c97ffce510375a37b
org.noear	solon.extend.hotplug	1.10.0-M2		cf2aab209daf37560cf3fc08cf1045fe883840d4
org.noear	solon.extend.hotplug	1.10.1		75cf5e0239f7c1536dae00223c69734e30f7d191
org.noear	solon.extend.hotplug	1.10.1-M1		5b7d79f7b7a8e02175edf08af8d61b6ca8c5d89a
org.noear	solon.extend.hotplug	1.10.1-M2		d87df63b619cbcbe97d257f54c17916dbc96f64a
org.noear	solon.extend.hotplug	1.10.1-M3		2afe1770e4a58b97789e37702fd076ff3bf3b6fe
org.noear	solon.extend.hotplug	1.10.1-M4		3dfb47dd997d784c1bf6a0c1c17dd3892e4a9288
org.noear	solon.extend.hotplug	1.10.2		ccd8a033d45d8bcce8e2f1c0968bc224bf196e26
org.noear	solon.extend.hotplug	1.10.2-M1		98d1fec6ba6f21345925ed8a0ff1ed69841631eb
org.noear	solon.extend.hotplug	1.10.2-M2		51cd8d962b5f429f4e8b7646a7045af89d86eeec
org.noear	solon.extend.hotplug	1.10.2-M3		482ae5b8f864d7ea65896fbcdc35a73707623867
org.noear	solon.extend.hotplug	1.10.3		920221ff993ceca9f2daf86df08e0589d082640f
org.noear	solon.extend.hotplug	1.10.3-M1		810301dccb0da58cf009a0a12a472a359dd0a11a
org.noear	solon.extend.hotplug	1.10.3-M2		dda4e303c1fbda77d42d1dfa9d36c3ee9cad13aa
org.noear	solon.extend.hotplug	1.10.3-M3		a618e4ebfbadaa23c39813893bc964f053f3fc1a
org.noear	solon.extend.hotplug	1.10.3-M4		37e5f33b43c58e07713a4b3b81b1190ddb07e452
org.noear	solon.extend.hotplug	1.10.3-M5		8127ce439823b9a0b93551f5d6964323fc903330
org.noear	solon.extend.hotplug	1.10.3-M6		58321980214af1efc86c303e57643ae47b43b08f
org.noear	solon.extend.hotplug	1.10.3-M7		488432e8c96bb1abd3cc2f08834989f4565415b3
org.noear	solon.extend.hotplug	1.10.4-M1		0a751adf19ad44e47674fd0066aa4e7b52a79c07
org.noear	solon.extend.hotplug	1.10.4-M2		ad52637d4f9c90db7d2a749106d13fd3d2198e61
org.noear	solon.extend.hotplug	1.8.0		52993f058e04c983edc7913b181b1c30f1c186d2
org.noear	solon.extend.hotplug	1.8.0-M1		d8a5e185148f290ff59e26fd925267e482832d9c
org.noear	solon.extend.hotplug	1.8.0-M2		8ecd6bf9d37182b94171cfcaa78e8c78c3fab593
org.noear	solon.extend.hotplug	1.8.0-M3		7e3b97e11eacf98fa16d47cf4b5924a33d41556b
org.noear	solon.extend.hotplug	1.8.0-M4		43e306434a0b73a72c1ee41ee19d4db6dfcca7a9
org.noear	solon.extend.hotplug	1.8.0-M5		4ba3ca02d666ac8c02a3a1bb8ce36a4d59f309aa
org.noear	solon.extend.hotplug	1.8.0-M6		d3b7b17cbf7dd1a6a074de7b0d8ce2ffac15f65e
org.noear	solon.extend.hotplug	1.8.1		968a9144ac0cd519a75606bf4d7c671380f1eea5
org.noear	solon.extend.hotplug	1.8.1-M1		4288c44e9d32b6554605d76a4c9bfd5f508a1dcb
org.noear	solon.extend.hotplug	1.8.1-M2		88cb2950dde1fd995ab8bfa0dea73cd4e32a9007
org.noear	solon.extend.hotplug	1.8.2		52db33b3f232b396dfb42c802331c1258fd44491
org.noear	solon.extend.hotplug	1.8.3		f4209480bc18eaa9472808a834066d80ac3db45c
org.noear	solon.extend.hotplug	1.8.3-M1		10e2b5bc7a513dc66231c95290a98c854c50c924
org.noear	solon.extend.hotplug	1.8.3-M2		d58d792bb3c9323f8311357e90d2278b3bc57ef8
org.noear	solon.extend.hotplug	1.8.3-M3		6a96fec396d9b6d8de4d1df1a73d865ef4b50a92
org.noear	solon.extend.hotplug	1.9.0		bb1a7aa0f35a85007840524f4e32ee19009c9db8
org.noear	solon.extend.hotplug	1.9.0-M1		3fb44c56a065325a2f75fda417907648795dd76c
org.noear	solon.extend.hotplug	1.9.1		1d5ec26c2ee27ec3dd41dae8a8d7040a1ed4ec7f
org.noear	solon.extend.hotplug	1.9.1-M1		56f531a8cd04270f79f1406e7f31cd631979a498
org.noear	solon.extend.hotplug	1.9.2		756196b7461c3b12930dbef5f5cd3daae1df4ab6
org.noear	solon.extend.hotplug	1.9.2-M1		b11d8e063cbfdba752c577b7269c1905bd38aed0
org.noear	solon.extend.hotplug	1.9.2-M10		e4988c92819536d539debe1846a909c9e8d72ed2
org.noear	solon.extend.hotplug	1.9.2-M11		e827ff1463c4046d95724c654f026f1b4cfd5bc0
org.noear	solon.extend.hotplug	1.9.2-M12		50e55cbcf445ed39c60b235a47e7184b0af6c949
org.noear	solon.extend.hotplug	1.9.2-M13		0060af83eabed67b16497fd7bb603ca35d82cc33
org.noear	solon.extend.hotplug	1.9.2-M14		90b2854fe7cd1591554dfb0e96f93fd8b1976e18
org.noear	solon.extend.hotplug	1.9.2-M2		0c87617676412a80162c5a86f77d6e763c970c98
org.noear	solon.extend.hotplug	1.9.2-M3		d877d4c93e24b4edf879025de8c0ce09863d85ff
org.noear	solon.extend.hotplug	1.9.2-M4		610fee509cad0eb6daa5bbb1387d077812f370d0
org.noear	solon.extend.hotplug	1.9.2-M5		bbaba480ae54a4a2c320f6d78322e00aaf6f424f
org.noear	solon.extend.hotplug	1.9.2-M6		5153b2a0b84f445eba0290a4ff685d555951d30b
org.noear	solon.extend.hotplug	1.9.2-M7		4d3060af54a26add4e0b503e7c4c64908900cd88
org.noear	solon.extend.hotplug	1.9.2-M8		8596825c01fd2cacebfe03d7ed8d1510a8df258a
org.noear	solon.extend.hotplug	1.9.2-M9		3c4667f2fad1dbaeccad7b54f7762c02cdb7de77
