ai.mobid	android.sdk	0.1		N/A
software.amazon.awssdk	iotdataplane	2.26.21		c3a7d0a956a4b7f7aa8cb4ca56c96be49c153a38
software.amazon.awssdk	iotdataplane	2.26.22		4e6cd07f1815d1c0a46fae736ecd849255312a9b
software.amazon.awssdk	iotdataplane	2.26.23		b4ac4af0bb83e60d7382979bd5ddb3d41934af70
software.amazon.awssdk	iotdataplane	2.26.24		a2a17d8171a81b0dedffbf3d8cfb22500b84475a
software.amazon.awssdk	iotdataplane	2.26.25		08b543abf8bb97e20afa94e51ca203698d9f150d
software.amazon.awssdk	iotdataplane	2.26.26		efcf36275788479f515578bf45dc8783268605e7
software.amazon.awssdk	iotdataplane	2.26.27		25b6e6ee367777ce48021260063d75fb7067aed1
software.amazon.awssdk	iotdataplane	2.26.28		a81893220e0dc92f3ce2ea18ab512baee81dfd76
software.amazon.awssdk	iotdataplane	2.26.29		39c0e061fd7d51d9b14bc1fd98df62e65bd7e175
software.amazon.awssdk	iotdataplane	2.26.3		15bc0af573c416c7c9f520ba7d2554b087cf0eab
software.amazon.awssdk	iotdataplane	2.26.30		f7a632ec84586ee28d318954942d9e702a5af2b4
software.amazon.awssdk	iotdataplane	2.26.31		6ea458f352467bea375811bd790e4969a3bf4140
software.amazon.awssdk	iotdataplane	2.26.4		0e4d1eeb84a8b66d3786b9ee53d8ff7bf5aec7a7
software.amazon.awssdk	iotdataplane	2.26.5		047bbd0d3811b9f509e69b187e2430a33555d3c4
software.amazon.awssdk	iotdataplane	2.26.6		f96c6fba66d4c75645c5d271dd2597c9ec4d7507
software.amazon.awssdk	iotdataplane	2.26.7		0b5d229b50f0087118626105035cd715dca8221f
software.amazon.awssdk	iotdataplane	2.26.8		ad5ed38de7107ec58221dfc1d2d67fa7834436aa
software.amazon.awssdk	iotdataplane	2.26.9		7ce268ca8dcb6ba67943e3e1ae982789f5c720d2
software.amazon.awssdk	iotdataplane	2.27.0		4c0e8a2e7fc932e713c8eaf115d3ad19b0f0c481
software.amazon.awssdk	iotdataplane	2.27.1		db491adae9cf1e35ab21e84483aba2c2eaef4720
software.amazon.awssdk	iotdataplane	2.27.10		edb5cdf238b92aed91a4ac928d032274aad489be
software.amazon.awssdk	iotdataplane	2.27.11		3f626cacba30a91b7081763923eab8079d586bee
software.amazon.awssdk	iotdataplane	2.27.12		6766b990eecfd79af7c29974f0030d55e46836d1
software.amazon.awssdk	iotdataplane	2.27.13		683f92382bd9e6ace317e4ba33735c16e5ea86bc
software.amazon.awssdk	iotdataplane	2.27.14		01ce0a38317d53e0ff1ad2234a6f436a57c7a3c7
software.amazon.awssdk	iotdataplane	2.27.15		02c4a5a27c29f42d2ecc1b65da15bfb9e50e71bd
software.amazon.awssdk	iotdataplane	2.27.16		e8b9a3d38159a031977958c2b9d6dbb679e1a9a8
software.amazon.awssdk	iotdataplane	2.27.17		b7941aea395507a92ecb3cb60c9cd8b7f43026ce
software.amazon.awssdk	iotdataplane	2.27.18		c3180c8e870958499e5e979ec917e9cde690700c
software.amazon.awssdk	iotdataplane	2.27.19		226382a04bb1d7376c50936ff2eee45fe65b17bd
software.amazon.awssdk	iotdataplane	2.27.2		9f4d18e8e1cb7df3d0bbeb04615fffb620909e55
software.amazon.awssdk	iotdataplane	2.27.20		99042af8365ea05a9dfa504f71201ff4aadd3c59
software.amazon.awssdk	iotdataplane	2.27.21		76cc6e0d329dfb1a1f0159104eb8aa8084b5328d
software.amazon.awssdk	iotdataplane	2.27.22		a007a31968635e572bd2f901adbe9057f3c09bba
software.amazon.awssdk	iotdataplane	2.27.23		0a3e30fddd414072814018db379819d591e4a7b8
software.amazon.awssdk	iotdataplane	2.27.24		9127890a96f840d496b1ee65103cca92bc90f7d4
software.amazon.awssdk	iotdataplane	2.27.3		11a03ac7b7d4857373ce7dda0c12f66cfb4d23ed
software.amazon.awssdk	iotdataplane	2.27.4		106e2627b94b7eaacbca6437bd189bb1c8486a37
software.amazon.awssdk	iotdataplane	2.27.5		7a5814641d5a6253649523a57f23a34318f59358
software.amazon.awssdk	iotdataplane	2.27.6		4549b4d59e3ddf2ef4d82ff01705d5c06914fc88
software.amazon.awssdk	iotdataplane	2.27.7		94e9820efe048bf7fe5a899de11cd1b930065457
software.amazon.awssdk	iotdataplane	2.27.8		d43bc08d7dcd76ef2550ba1a082c8bb4214fe3ad
software.amazon.awssdk	iotdataplane	2.27.9		3204e19e8a84bc0f253391b09a836b3119107546
software.amazon.awssdk	iotdataplane	2.28.0		6e31d1784bc6959ba6b09581d81bcf6728653ddd
software.amazon.awssdk	iotdataplane	2.28.1		a1d1596d4333e71b2200bd9165032b2bd5727ea7
software.amazon.awssdk	iotdataplane	2.28.10		db7978852594478ab02d212c646f74a0b33125f2
software.amazon.awssdk	iotdataplane	2.28.11		e5e44daef1b13a0cab022699b664264f80d831c7
software.amazon.awssdk	iotdataplane	2.28.12		4ccbb1dbf33e6a4bac91ca1be1a79d679628f7a7
software.amazon.awssdk	iotdataplane	2.28.13		4a048eafe3c084b005e55d7aef7f91f634395ef5
software.amazon.awssdk	iotdataplane	2.28.14		840303e5751d04e5a7ba0b6a1f47a3a244372dd1
software.amazon.awssdk	iotdataplane	2.28.15		2fecac0f107ca1342a0fbb8bdc1beccc459cffe8
software.amazon.awssdk	iotdataplane	2.28.16		60d591a5cfe20f6cb8b03715d3c9b337097905d8
software.amazon.awssdk	iotdataplane	2.28.17		56ac43f3ea5793ab8ba550725f0cf9a83f2852f1
software.amazon.awssdk	iotdataplane	2.28.18		3138f41f286c6bc2022b923c15000a8afb9d298c
software.amazon.awssdk	iotdataplane	2.28.19		4c7bec7cec6134dcadf3e5582af3e4965891d8ef
software.amazon.awssdk	iotdataplane	2.28.2		3fdd37a758c4000c6c4efc56d556dde9612b2ba8
software.amazon.awssdk	iotdataplane	2.28.20		aeb650afee43184dd2bb0e2e18575debcbdcb191
software.amazon.awssdk	iotdataplane	2.28.21		c8e8df8bcd0917f2921ceccfee0e47a04952f8fa
software.amazon.awssdk	iotdataplane	2.28.22		3c747a6370f5285f7e98396aaf2c491a702a4d33
software.amazon.awssdk	iotdataplane	2.28.23		b5a6b40b0a4d7e9e4fa428a760b23b322e5d2637
software.amazon.awssdk	iotdataplane	2.28.24		f968e9374063f287ef61f1238623ec47d174b0a8
software.amazon.awssdk	iotdataplane	2.28.25		6727e31f7892591aa7e7f6a73aeca92c9ce93d9c
software.amazon.awssdk	iotdataplane	2.28.26		2bee71b41f7686e43c611549276e13a0a98d4cca
software.amazon.awssdk	iotdataplane	2.28.27		f048745a9bb5bf5d91cb975250510ef72235378e
software.amazon.awssdk	iotdataplane	2.28.28		abf6271b0fdd09ccc697e1cb49f6f5354f917f91
software.amazon.awssdk	iotdataplane	2.28.29		4710d2767eddef43af08be1b4aa8ce5eb08c6b50
software.amazon.awssdk	iotdataplane	2.28.3		387cc4a59e7ee4e71d9210d97528f279fb26130b
software.amazon.awssdk	iotdataplane	2.28.4		d4f8c2eaaef4613eb13b06deab1c30a37d166f70
software.amazon.awssdk	iotdataplane	2.28.5		38900e1b29548ac37a93acf75c4af4ccbaf5dc43
software.amazon.awssdk	iotdataplane	2.28.6		e7637650786b9e645e770f54556812299d10553a
software.amazon.awssdk	iotdataplane	2.28.7		d533ec3937b142e4c18b7c24f493b509b2b38c45
software.amazon.awssdk	iotdataplane	2.28.8		210b2d8d0bea4292fb7618f37bd24f7134dc9068
software.amazon.awssdk	iotdataplane	2.28.9		ce4e1c23af68607659a386659d71e5c0cfd4ab1f
software.amazon.awssdk	iotdataplane	2.29.0		f477e3c3d5612fb79100f0fc426b7545fb7bb219
software.amazon.awssdk	iotdataplane	2.29.1		e7ab018a6dc613f14122fade2937f1162b5c2650
software.amazon.awssdk	iotdataplane	2.29.10		268da74e61b3df1041f2b4e9d22649181f732da7
software.amazon.awssdk	iotdataplane	2.29.11		c04a11e20389725e93159928c15f74ae5537d478
software.amazon.awssdk	iotdataplane	2.29.12		023bd4b42a287d764274b19f440872f32eeceec9
software.amazon.awssdk	iotdataplane	2.29.13		a29bd578e8c31332c355fac71fe3fe0fbb6b923d
software.amazon.awssdk	iotdataplane	2.29.14		ec73033db8ced9cf425510cdaff85b0c24f589dd
software.amazon.awssdk	iotdataplane	2.29.15		c12a779e709fd9038e79802135669bc2e6c22243
software.amazon.awssdk	iotdataplane	2.29.16		9dcb7814b5870cdfae87ad620277efc8cc5d8a40
software.amazon.awssdk	iotdataplane	2.29.17		2d109c7008a09176093a45a6b3891a67fe72d8bd
software.amazon.awssdk	iotdataplane	2.29.18		fbe218b5498549d35e1461ce58b7185f04de87db
software.amazon.awssdk	iotdataplane	2.29.19		c16bebee863a37956ac1ccf90953b83df4ff236b
software.amazon.awssdk	iotdataplane	2.29.2		bcb12c234f109d011a4b695546f903e804b22c23
software.amazon.awssdk	iotdataplane	2.29.20		47c9480bc251d9f3803c3490f30c6be47b8d6fe3
software.amazon.awssdk	iotdataplane	2.29.21		3fa21466d71e47495003f6ed5b3119ecea2b9e88
software.amazon.awssdk	iotdataplane	2.29.22		81fed8c29cf95dd0cdae6dd6275d8a8c5b7ae4af
software.amazon.awssdk	iotdataplane	2.29.23		c2b750b2c72592cf56a76f5936dd5edf10ee751e
software.amazon.awssdk	iotdataplane	2.29.24		65a78291ee16e68c162e1ec54ed3057412d09601
software.amazon.awssdk	iotdataplane	2.29.25		847427e894f38acc031b65e7115dda0316f599eb
software.amazon.awssdk	iotdataplane	2.29.26		bcb37f6d2afdabab49a6e847621f71994a133d27
software.amazon.awssdk	iotdataplane	2.29.27		1a8fa8f5e4b41a02729bd2ddb5241f8843ac127c
software.amazon.awssdk	iotdataplane	2.29.28		a13d427dd00d628a4e64e8cc48af4c26f9a99324
software.amazon.awssdk	iotdataplane	2.29.29		21b6f44fe1de1085152a04dfa9be4e87cfd9de61
software.amazon.awssdk	iotdataplane	2.29.3		c8fe8ba231ef6f378280e8f1a93de11601c812ba
software.amazon.awssdk	iotdataplane	2.29.30		c77199980dc18e171fdb934076ab68fdb8f85615
software.amazon.awssdk	iotdataplane	2.29.31		f0107f0688bd707b5ad6cf54d061fb5734ef57cd
software.amazon.awssdk	iotdataplane	2.29.32		223e7c410ab2208b2cd932d0a7dec3060bdfb1f6
software.amazon.awssdk	iotdataplane	2.29.33		e8cb2079db4e253e95526d10ac8c38ade94b6b8d
software.amazon.awssdk	iotdataplane	2.29.34		94e7b4ec1d55d59587827dc37d9f33a13182d41a
software.amazon.awssdk	iotdataplane	2.29.35		0c56db73ce9f68f61a5b5fe3f955d3e3e9e5c1ee
software.amazon.awssdk	iotdataplane	2.29.36		7e6869d3daca3e7e079d0adb945b2982d3992053
software.amazon.awssdk	iotdataplane	2.29.37		1eb5e6ebb3ac9f7797542f27eda999c5beb3b4ac
software.amazon.awssdk	iotdataplane	2.29.38		cd51e959591b27c9d4a3b288dc4699d930d77768
software.amazon.awssdk	iotdataplane	2.29.39		a35a956299b77b84b2fbe45eb76095e4c9b6c889
software.amazon.awssdk	iotdataplane	2.29.4		127b29d45450c57f444bd81f167dbb16f45cf859
software.amazon.awssdk	iotdataplane	2.29.40		7ad49e41a4d2e9d5c3b06d87ba7df9ed94164aa6
software.amazon.awssdk	iotdataplane	2.29.41		c35a26bd093f514af0f917d5132e9170122ddad9
software.amazon.awssdk	iotdataplane	2.29.42		4f2841f66111089478e0706fe9ffa5cde434249c
software.amazon.awssdk	iotdataplane	2.29.43		4573d9a799cfe8431663b22d0efb952127a7f0c8
software.amazon.awssdk	iotdataplane	2.29.44		fce97feda75e6727e2c880cc8fb92d7d65d82b6d
software.amazon.awssdk	iotdataplane	2.29.45		80e83e82ffad48ba0bd8efa2d3ba573db6550bce
software.amazon.awssdk	iotdataplane	2.29.46		d3926a798261495edd8a78a390b4b25a897086a9
software.amazon.awssdk	iotdataplane	2.29.47		08d83e4a3d3bc737847ec9771b8896e7e9fa66b6
software.amazon.awssdk	iotdataplane	2.29.48		bf058164a9282e15fc77433f2596dc10acee9c60
software.amazon.awssdk	iotdataplane	2.29.49		6e6740352f78930012632dae57f821da9f292a62
software.amazon.awssdk	iotdataplane	2.29.5		76d5eab95a694899d5896cd412cb6c7ff1b0847f
software.amazon.awssdk	iotdataplane	2.29.50		e189f0d0a34226ac6aff0db3b8f55f39f4b0134a
software.amazon.awssdk	iotdataplane	2.29.51		8b2ddc5d7a44c9fb6c5d39ff6157302921d5020d
software.amazon.awssdk	iotdataplane	2.29.52		bd74d2b3347331047d56b8e2c1341977ea0f1e8a
software.amazon.awssdk	iotdataplane	2.29.6		b39811225cca0940119effc6c30a434f3a53681c
software.amazon.awssdk	iotdataplane	2.29.7		d0b9ee6f81d430d143de039b12c679693390a859
software.amazon.awssdk	iotdataplane	2.29.8		85965b869605bea7cfd96ff29f70400f38238795
software.amazon.awssdk	iotdataplane	2.29.9		22bd07ae5cf9bafae983c1b364212084a5e722d5
software.amazon.awssdk	iotdataplane	2.3.0		1dc690ad80ff0140a8326283142ec4213c9652b6
software.amazon.awssdk	iotdataplane	2.3.1		304aad0981062253a1ed1ab9c00cbf5a6c3742e7
software.amazon.awssdk	iotdataplane	2.3.2		0c4bb3c11cb72d2758870d7837bb4068ea617cb3
software.amazon.awssdk	iotdataplane	2.3.3		26ffdcdfbb43b15557e306c12bcd41fb290001f5
software.amazon.awssdk	iotdataplane	2.3.4		574ac487d1d55a9b82db807b965e22f12706b706
software.amazon.awssdk	iotdataplane	2.3.5		e701f1edc31a4e928f729766b77e2ad1f4bd63ca
software.amazon.awssdk	iotdataplane	2.3.6		0061c98667bff45ed1ad907bbd898888afefd195
software.amazon.awssdk	iotdataplane	2.3.7		1d0ed8abff80fc48b47ffb158af0a5243e8041f4
software.amazon.awssdk	iotdataplane	2.3.8		f6bd5e2e9abafc563c2d49b2c44d013cd4de1e0c
software.amazon.awssdk	iotdataplane	2.3.9		1abdd4bf962a2e579ecb160cee5022d1196a8dc7
software.amazon.awssdk	iotdataplane	2.30.0		fba3db0b0616879eca0f3adcd89a994bda206c48
software.amazon.awssdk	iotdataplane	2.30.1		8ef7e651d1a9d156f77d87ae77db822d2ae42228
software.amazon.awssdk	iotdataplane	2.30.10		0d34bdf1badc02e7bd95d9b6e4974d60872cde59
software.amazon.awssdk	iotdataplane	2.30.11		cf306f53ae851f612c9fc23bcbc4078cc98f2fe4
software.amazon.awssdk	iotdataplane	2.30.12		152c209981584fe586ceb3249df86806fbad0978
software.amazon.awssdk	iotdataplane	2.30.13		233a9807de2f73a24004ff466fd2fbb73983475a
software.amazon.awssdk	iotdataplane	2.30.14		e09ebeece52cabf0f7b27967ce821dd6be71af28
software.amazon.awssdk	iotdataplane	2.30.15		559223765dd314ef65b72ca238b2d4e861a3f1ba
software.amazon.awssdk	iotdataplane	2.30.16		487e064f34a85211b9a1150323b16db3676f7d12
software.amazon.awssdk	iotdataplane	2.30.17		b4ca32fc81d322654b6d9667365988596a691242
software.amazon.awssdk	iotdataplane	2.30.18		a2a18584bb00e4eb0eb101242474d45debf9a7af
software.amazon.awssdk	iotdataplane	2.30.19		11b3e84056d25b78887a4d4fcdbbb57866e3237c
software.amazon.awssdk	iotdataplane	2.30.2		277b6b939ec56cc7dd55dadfb4cc4305c8ff15f0
software.amazon.awssdk	iotdataplane	2.30.20		526a22e2d8c35c4c21ecad4dafff537bbedd0932
software.amazon.awssdk	iotdataplane	2.30.21		5be99e835d1efe8efbd5b3085810c8bb36689f30
software.amazon.awssdk	iotdataplane	2.30.22		bb094e05e0d9cf6012c28f9c4dc35efa6ee23fdb
software.amazon.awssdk	iotdataplane	2.30.23		6dbf09bacb1938742347103b159a167f8de8554e
software.amazon.awssdk	iotdataplane	2.30.24		92a98c66d90ed38b029ea4ae2fded93e7834e71c
software.amazon.awssdk	iotdataplane	2.30.25		1233aa042172265affdeaab00e0545216830c98a
software.amazon.awssdk	iotdataplane	2.30.26		7f4a8715713e233280e9f598a1071cd02c9dba67
software.amazon.awssdk	iotdataplane	2.30.27		921b1b577482d9273049a27f59a354d30c5d2f26
software.amazon.awssdk	iotdataplane	2.30.28		b7fee2a8f8b1ecd33e345e758123a6c822300787
software.amazon.awssdk	iotdataplane	2.30.29		12f4ea3f3ff1111cf248b862e3210e1152ed9971
software.amazon.awssdk	iotdataplane	2.30.3		0c0b840d7f3f3bc754d9d6de1624cebf37384c6a
software.amazon.awssdk	iotdataplane	2.30.30		ddcf05237e322e76d3eedc5645ca405e37c4f0e2
software.amazon.awssdk	iotdataplane	2.30.31		4806fabd400407607753107fbd91b161ca183c22
software.amazon.awssdk	iotdataplane	2.30.32		e521339a35b1165b26a290a1a6eed0b7bc7b08f9
software.amazon.awssdk	iotdataplane	2.30.33		cb4824d71b04f3c958616a57eeb6cc0a667917ca
software.amazon.awssdk	iotdataplane	2.30.34		e58ccafafcf3261d46544edbae11df6e77d58c17
software.amazon.awssdk	iotdataplane	2.30.35		30af7f8f2f79eea4a7f8780a84df2dd5d8799645
software.amazon.awssdk	iotdataplane	2.30.36		0e8cc928f6dc43ff947a141fa1cc55d6d097c986
software.amazon.awssdk	iotdataplane	2.30.37		1086d3656be265ac2aa53980785d9f5730c6e3fe
software.amazon.awssdk	iotdataplane	2.30.38		33b65d236fd857edf52cdfbd1f33d2bd7c302ea3
software.amazon.awssdk	iotdataplane	2.30.4		d851cf1b789a4b981394de3bcfa65d97a9485418
software.amazon.awssdk	iotdataplane	2.30.5		804e7ccb176ecd0312480e2e2fa4f410a9c372b1
software.amazon.awssdk	iotdataplane	2.30.6		4a08548b6d4a1a44e515820269b19c61915119b3
software.amazon.awssdk	iotdataplane	2.30.7		9a25885b85ab72995ae110c78022752779b4364b
software.amazon.awssdk	iotdataplane	2.30.8		dcaac7cce5365dba26de86c797a9534ad9dab5fd
software.amazon.awssdk	iotdataplane	2.30.9		52dc8d6163f75685178dbbfe8822d761d9779f6b
software.amazon.awssdk	iotdataplane	2.31.0		212b13b2d7b7775af376b665405f1cee50e7c13e
software.amazon.awssdk	iotdataplane	2.31.1		347dd42af65ecfe69ff7eefda1a8c5193eab6a63
software.amazon.awssdk	iotdataplane	2.31.10		6b93cac16377f6d1cf3e7017690d6724e7f286c3
software.amazon.awssdk	iotdataplane	2.31.11		dfe3f31d0ee62f01485c48b089b72b7c9d9586d2
software.amazon.awssdk	iotdataplane	2.31.12		a9a762fce16b10b39c9046b7442e91f585607596
software.amazon.awssdk	iotdataplane	2.31.13		4e3ef1c3df8569c6f600ff90d856695a17f5492c
software.amazon.awssdk	iotdataplane	2.31.14		357a54a2be82e47e65a6e0ef233cdd6429a24d58
software.amazon.awssdk	iotdataplane	2.31.15		a2ccb3a996d6a210e0539dfc591ca908bd7e2f8f
software.amazon.awssdk	iotdataplane	2.31.16		50509785e29c6f3ab01fe05e360ce38ce62f47d3
software.amazon.awssdk	iotdataplane	2.31.17		f197597a450a729809fdd02c3d042bfa0ce5fdcc
software.amazon.awssdk	iotdataplane	2.31.18		5b2e5a24ba3383a807521f6cf685454a840c39fe
software.amazon.awssdk	iotdataplane	2.31.19		1afb940f80d4bcfdb4af1e12bbb5a515170f48d0
software.amazon.awssdk	iotdataplane	2.31.2		146a46ddf30215f4dda665d4e9cf19d4093ddeab
software.amazon.awssdk	iotdataplane	2.31.20		67d7f273a7a9b9cbe5a84ad52bbe562b1af09805
software.amazon.awssdk	iotdataplane	2.31.21		d0acdafe4860c7d7fb384bcc907b91a2f788a918
software.amazon.awssdk	iotdataplane	2.31.22		288ef21099a6ef1f8f7386a436cdf355dfcc6d47
software.amazon.awssdk	iotdataplane	2.31.23		a9fd952cf03109f04aed688b9e1b5e8feaa6c549
software.amazon.awssdk	iotdataplane	2.31.24		2a1cdf50b4412e9aa3b87f917587f54d7a08e8bb
software.amazon.awssdk	iotdataplane	2.31.25		c03dfcbf13a907d34d77aec560d93c8d8758b2fc
software.amazon.awssdk	iotdataplane	2.31.26		0234c66b8d5b18e18fae772ad08433a974a99c4e
software.amazon.awssdk	iotdataplane	2.31.27		8414ea37ec0398a2bc38fe899fe062f2e038cbb4
software.amazon.awssdk	iotdataplane	2.31.28		e0b530f732da5914e46b254919504e49c134f9e5
software.amazon.awssdk	iotdataplane	2.31.29		564cd6964fbc22cbaf927eb49952cccd7e6be05e
software.amazon.awssdk	iotdataplane	2.31.3		00e50ea5be4bcfb01fcc5402ae791206ba8f121e
software.amazon.awssdk	iotdataplane	2.31.30		14efa2682116673e915ec0cc3a6776c60f7bf719
software.amazon.awssdk	iotdataplane	2.31.31		6a990a20b78e45470d9ed86d301533e296dc1632
software.amazon.awssdk	iotdataplane	2.31.32		6160ca394b45577b4cac306e0e3bdc6b2bda1057
software.amazon.awssdk	iotdataplane	2.31.33		493ed16d2483384fa196f2cea6eefaf73eeeb7b9
software.amazon.awssdk	iotdataplane	2.31.34		c5c230c4a790c24e111cdd4e1b73bba79730abe6
software.amazon.awssdk	iotdataplane	2.31.35		9635e5e3643ad4644c6b00e679f16cc05194a8f9
software.amazon.awssdk	iotdataplane	2.31.36		7c2e051f02714353fb4b5496eda1cc5c3fd65899
software.amazon.awssdk	iotdataplane	2.31.37		fb7c7c54aafe45b74fe6619ba193df1b552c1535
software.amazon.awssdk	iotdataplane	2.31.38		63515905512f73031ec0b8a9a7ba789d8285120e
software.amazon.awssdk	iotdataplane	2.31.39		fbff9ffc4b898a6bf9c66ef3235366fb0efcf4bb
software.amazon.awssdk	iotdataplane	2.31.4		d14a1df4c7237c0956cad89845e550fb41cd920d
software.amazon.awssdk	iotdataplane	2.31.40		121a118d0a4309c584cc5dc92648a97a00ff6c21
software.amazon.awssdk	iotdataplane	2.31.41		a3e1008d42b267cd3015ade5fb69067c63e98483
software.amazon.awssdk	iotdataplane	2.31.42		6c6e5585ec59ad4bfd38c8de6ff04e545586cf61
software.amazon.awssdk	iotdataplane	2.31.43		2171ac322817cd2df6c6fd09e5f094c2e311d28f
software.amazon.awssdk	iotdataplane	2.31.44		29ca03c2fbe10107023f3d30a545dedbebc69f5b
software.amazon.awssdk	iotdataplane	2.31.45		3b902686b90a0a7c144ba7157668958c8a3e6215
software.amazon.awssdk	iotdataplane	2.31.5		3d647bfaa5a1b081d53e3af2ecbe274e30c3130b
software.amazon.awssdk	iotdataplane	2.31.6		aaf1f18b9711d444ab5de357b5c6c1f2275c9a12
software.amazon.awssdk	iotdataplane	2.31.7		a8872149bf967555b603a8e6202722e7708f3446
software.amazon.awssdk	iotdataplane	2.31.8		395aaceba70e6d6912ade069230b5e9555c385b1
software.amazon.awssdk	iotdataplane	2.31.9		328b18b0f9570a8de78e6170f079cc8e0a8f5f5d
software.amazon.awssdk	iotdataplane	2.4.0		c4291ee20b84beea06f4b78e42002998164eca47
software.amazon.awssdk	iotdataplane	2.4.1		48b782533802f19f47fce54622648ffd663119df
software.amazon.awssdk	iotdataplane	2.4.10		85d6ffab7c442696fec6b2473727124b56b3da6d
software.amazon.awssdk	iotdataplane	2.4.11		c3c17af53a1a863413128bec0e53d9dd58ee3384
software.amazon.awssdk	iotdataplane	2.4.12		27db5f93b6258aa55744146e65cdd4e02563ecdf
software.amazon.awssdk	iotdataplane	2.4.13		9e395d6b6b8b168a0185d8c6475a4d5a4d56357f
software.amazon.awssdk	iotdataplane	2.4.14		253e640b5a1988ed8b39a454cf70fbc471a44e69
software.amazon.awssdk	iotdataplane	2.4.15		0f8cecdcc6e24be81f04ad7fe84c04aa9263eda2
software.amazon.awssdk	iotdataplane	2.4.16		f7ff86c057f13007a9b1e4a68ddf5ad31555eca0
software.amazon.awssdk	iotdataplane	2.4.17		f00cc1fdfa9521929413fc0e63ffaea117d3c488
software.amazon.awssdk	iotdataplane	2.4.2		5da9968f63864496e19db366263bcb8b1fbdb822
software.amazon.awssdk	iotdataplane	2.4.3		c9a95fed82c51783cf7359780401e560a641b56d
software.amazon.awssdk	iotdataplane	2.4.4		43765020ad4eaa1461acddcab0ebb49f58b10a0c
software.amazon.awssdk	iotdataplane	2.4.5		bffd365d42ecd0c0c2baac03955e3ced6d00c674
software.amazon.awssdk	iotdataplane	2.4.6		e93a73d5f1d468010d4cff0b1da401b63effedf7
software.amazon.awssdk	iotdataplane	2.4.7		14835841a59ad05968784c03d793045d85491d6e
software.amazon.awssdk	iotdataplane	2.4.8		4ce70f8ef893f576c017896ce696700f0c5d8189
software.amazon.awssdk	iotdataplane	2.5.0		d580683678185a3acdeed4fd939f54177a198a70
software.amazon.awssdk	iotdataplane	2.5.1		72b34d43cc9023928e20cc72b3c76a7ef43fc919
software.amazon.awssdk	iotdataplane	2.5.10		338ab8af5cd7381c348addbe1f61509c6f0b6513
software.amazon.awssdk	iotdataplane	2.5.11		888e6e41dda09cff945b5f6375c48e0269476efe
software.amazon.awssdk	iotdataplane	2.5.12		c7c84122cdea1a1a77b0e1aec0a56efcc282c3fd
software.amazon.awssdk	iotdataplane	2.5.13		8d6e761cea83d54a28c19ea5c94dcb1ed118fee0
software.amazon.awssdk	iotdataplane	2.5.14		3ecb582178db798671c3f993584425143a8d03ab
software.amazon.awssdk	iotdataplane	2.5.15		4147a385f4962166b5be90cc0d3c41f34d72816d
software.amazon.awssdk	iotdataplane	2.5.16		3d70173e471aba729a2306de808f6c10f4be022d
software.amazon.awssdk	iotdataplane	2.5.17		6c23619bd34c7739341e2a756754685e0762cd72
software.amazon.awssdk	iotdataplane	2.5.18		9dd5bb251ec5456b2f7864be2c397eef9c2b77e1
software.amazon.awssdk	iotdataplane	2.5.19		f5c04c857d0d11e4f7fa98d2485e645cff9fb7b3
software.amazon.awssdk	iotdataplane	2.5.2		4998cbdcebe85c740379f03f3cbcaf4c5ef60a0d
software.amazon.awssdk	iotdataplane	2.5.20		8c307bfac963bf66aac1d414bb6456e53562bf2c
