app.softwork	ratelimit-watchosarm32	0.2.1	0.2.1-metadata	0fbb73f62bb0adab90d90852bb0f2c62f50f5a8d
org.micchon	play-json-xml_2.12	0.4.0	-	ccf7e24878ce3610d1f44af07024c2fbb0c329c4
org.micchon	play-json-xml_2.12	0.4.1	-	cbd6f969ffed93794e772c3d12e471abba869e06
org.micchon	play-json-xml_2.12	0.4.2	-	77df22aafbf8581bf14c679b66ad67b2600ae010
org.mobicents.resources.mscontrol	mobicents-slee-ra-mscontrol-DU	2.8.3	-	76bc59cbe5d5b38980a4467119e986f81224b903
org.mobicents.resources.mscontrol	mobicents-slee-ra-mscontrol-DU	2.8.4	-	659639d06e1a60719f80256c3b2d7a1c42f7b9a2
org.mobicents.resources.mscontrol	mobicents-slee-ra-mscontrol-DU	2.8.5	-	f5b5225323cf8c350aa7c749f8b1dd808657b4ca
org.monifu	monifu_2.10	0.10.0	-	4af7a17ef51a7acb90e538f6066b2b5a6de1566d
org.monifu	monifu_2.10	0.11.0	-	bad1233245a846df9ca0b7298d3076ce5cbc8b2e
org.monifu	monifu_2.10	0.12.0	-	339366e0488ac5ffbd474cad9d829d6c680ce296
org.monifu	monifu_2.10	0.12.1	-	618a3e7414016686064320b7f9629f9b8c5df118
org.monifu	monifu_2.10	0.12.2	-	7303d9af248ea63e548c9dae2af48b014b3e9b37
org.monifu	monifu_2.10	0.13.0	-	9ad48a71b1e9f1a77897289c5277dd9e2551e138
org.monifu	monifu_2.10	0.13.0-M1	-	f05bfe003bfbeacecf44d9f34cf333e7e6bc4772
org.monifu	monifu_2.10	0.13.0-M2	-	5ff6e9b836be1b349edbb9be6aeb2522cd7d016f
org.monifu	monifu_2.10	0.13.0-M3	-	7b8df8740a6d0121883b0b36c011085f328fff6b
org.monifu	monifu_2.10	0.13.0-RC3	-	31f5cada150daff77ce19bbdf37ece1f4bcf6047
org.monifu	monifu_2.10	0.13.0-RC4	-	cf15a3689dd7f42cdc024ecb195c8ce64593f456
org.monifu	monifu_2.10	0.13.0-RC5	-	080fb9e2178d69a24df20da305e5a67d07c004be
org.monifu	monifu_2.10	0.14.0	-	d0483b21dbdfaf8d4d84c90e0e080e8f109b9c1f
org.monifu	monifu_2.10	0.14.0.M1	-	2a30ce67343181868c28f3cd650511a5fc873f8f
org.monifu	monifu_2.10	0.14.0.M2	-	8e6e12638bb65be18c8f4858e4390c51a59d866c
org.monifu	monifu_2.10	0.14.0.M3	-	8db24f859ebc63c13f259dcf6c1dab3ec8c0e406
org.monifu	monifu_2.10	0.14.0.M4	-	9158ce3b2daf2287d065e65da0c1fe57b656af17
org.monifu	monifu_2.10	0.14.0.M5	-	77d7ccc708c5d886e407fe6287c31cc0051e8b15
org.monifu	monifu_2.10	0.14.0.M7	-	3e49a9f1f3bd159b0bcbed4d170b963734e84ed1
org.monifu	monifu_2.10	0.14.0.RC1	-	fd5e1fcd17f0b3468f0d47a914ed87231b9399e1
org.monifu	monifu_2.10	0.14.0.RC2	-	d1635f21792f04781750d3ffb41cc6464f19ff29
org.monifu	monifu_2.10	0.14.1	-	5d1afdbc76dfda29174e5e48d4f142d885009f0a
org.monifu	monifu_2.10	0.3	-	15b79a0fb202c6bc25e6328abcbe704c470ee891
org.monifu	monifu_2.10	0.4	-	3ef745830ae0745c60f5ff14ff3eb5f8b150280b
org.monifu	monifu_2.10	0.5	-	6b533311bd0dcdaaa4aa0679a25da642d7eb27a3
org.monifu	monifu_2.10	0.6	-	b300cbea30a2560bcf73a1a65a1f7569a85e4fc8
org.monifu	monifu_2.10	0.6.1	-	7ab823eddcc27afbc6b49787fa81b9463055a093
org.monifu	monifu_2.10	0.7.0	-	e57b02dbdde87d22fb8a2a99953dedf3f8b75789
org.monifu	monifu_2.10	0.8.0	-	f16f0cbffb45c9c9a1897360d203164a03a2ac97
org.monifu	monifu_2.10	0.9.0-alpha1	-	18012886ada3a745cc807439228990630df5d921
org.monifu	monifu_2.10	0.9.1	-	9e4a7a1aa43948306bceb503ad6e09d37a634a69
org.monifu	monifu_2.10	0.9.2	-	6e7705b0b139935cd3883d37a5bfe1144cf54efe
org.monifu	monifu_2.10	0.9.3	-	1be757a9e328220c3238bcd56bfd4f9449fbd830
org.monifu	monifu_2.10	0.9.4	-	3ecdb1ba47b5a71c68a0c84e97f1428b4f415aa8
org.monifu	monifu_2.10	0.9.5	-	814b114c00098e66258e0b65e7e118bfaebaea5b
org.monifu	monifu_2.10	1.0	-	74302122397024624a8ae000e014befa387c132d
org.monifu	monifu_2.10	1.0-RC3	-	5f720d072de1b2bad3219b289c0db538c31aa0ab
org.monifu	monifu_2.10	1.0-RC4	-	49636af51ae1949f730f230ebc65a8c9db1bdac6
org.monifu	monifu_2.10	1.1	-	df8df6625ea5500fc21dd1d54e090c4c3f12f7b8
org.monifu	monifu_2.10	1.2	-	73a8eef7d5ec723c99fcaf59e9b69b9c21fd73a3
org.mvnpm	tr46	0.0.3	-	a539454ca2c601c78f46526a70be306d03c1c160
org.mvnpm	tr46	2.1.0	-	4b10ec3de9d7e26cadb59321b2d2ece667cc6615
org.mvnpm	tr46	3.0.0	-	1a5adbf40eb8c35a0c3960cd900ed6848d332ade
org.mvnpm	tr46	4.1.1	-	cdef558899d2edbcf2c67e8a297d9eb4c832652e
org.mvnpm	tr46	5.1.0	-	a6da27656449ff2151ffd53e8d796d4c74ab3360
org.mvnpm.at.babel	code-frame	7.22.13	-	53b5baebeb6ca623b4294a33c6d46a0f021d726f
org.mvnpm.at.babel	code-frame	7.23.5	-	276976868f7541ffb8ca56f94067cbebb6b34f0f
org.mvnpm.at.babel	code-frame	7.24.2	-	3e5bfa2a9999ed00c37239c308852b462928cbaa
org.mvnpm.at.babel	code-frame	7.24.7	-	49daedc39222853e35f90f0ded47d39576f3ca36
org.mvnpm.at.babel	code-frame	7.26.2	-	c89fdfe761e71e7a74b5efaf70031466c233c829
org.nasdanika.html	model-app	2021.4.0	-	96071887e93ccf31b79ff009e8f02e7386f27df9
org.nasdanika.html	model-app	2021.4.1	-	ab6958b23c5d4cbca8056e6d8569945aa69783eb
org.nasdanika.html	model-app	2021.4.2	-	7cf11c84e0a46a1ea9ebe6a1221c3c171faaf37f
org.nasdanika.html	model-app	2021.4.3	-	15c731fe1cef50c081564ba3695b0ea2744e793a
org.nasdanika.html	model-app	2021.5.0	-	9fdc9c6e0c9bc898be4ff0b5edc4e935be11e4ca
org.nasdanika.html	model-app	2021.5.1	-	6fe42e9e529ab76c40646ba95f0a07699945274d
org.nasdanika.html	model-app	2021.5.10	-	564a9bbd2e889387d381485119301a6bacd141a8
org.nasdanika.html	model-app	2021.5.11	-	d65323c74ad182348e48e4566e390bbc467f0ace
org.nasdanika.html	model-app	2021.5.12	-	ee393aa574abd6e62dddc3a827a9cba576affe27
org.nasdanika.html	model-app	2021.5.2	-	1028081b4fb088711ccfabd6f390a0622c85fa65
org.nasdanika.html	model-app	2021.5.4	-	efbdffaf09b0f101c4189284c7ed0b689605357a
org.nasdanika.html	model-app	2021.5.5	-	e9af68c5a0d629d4c255487e543034dda6b62a0c
org.nasdanika.html	model-app	2021.5.6	-	a1a1f2a43b997b23132f5498c62f0938ca8dbde7
org.nasdanika.html	model-app	2021.5.7	-	a793ee455bd735e34e7a40b950a7140aff987692
org.nasdanika.html	model-app	2021.5.8	-	b9338c3546567befa676a76d2742b6dfb2f5d91a
org.nasdanika.html	model-app	2021.5.9	-	301fad883c23ad8f8095425472f9285218781f6a
org.nasdanika.html	model-app	2021.6.0	-	29fa26055359cb97facf0bf0f1da375a7d1b7999
org.nasdanika.html	model-app	2021.6.1	-	275aa1f62d0e1d962ec5df30986fca28dc862418
org.nasdanika.html	model-app	2021.6.2	-	72c7227e64e2cc1aa31ab30aba65eaebe25db20f
org.nasdanika.html	model-app	2021.6.3	-	534f50ef7735713c7fae08475f464f96b01423b8
org.nasdanika.html	model-app	2021.6.4	-	adf2ce7c0c8ec0beca29fd65a93eeacb9fb10dd8
org.nasdanika.html	model-app	2021.6.5	-	6638db5a06547fdee0724783606d7943a2409408
org.nasdanika.html	model-app	2021.6.6	-	790d9c9a278af9614cc7240d8986e1f1c31646a3
org.nasdanika.html	model-app	2021.6.7	-	151fcca58430a7d6c136d9364ba073862b47f69b
org.nasdanika.html	model-app	2021.7.0	-	6aa45cf93f8b570d811303ac8239e7885bd167f5
org.nasdanika.html	model-app	2021.7.1	-	261002442efe95936643f6fa531e645e4edc52b2
org.nasdanika.html	model-app	2021.7.2	-	743a5578d1d49ed346534a99d3cac2d78da26687
org.nasdanika.html	model-app	2021.7.3	-	af2ba18edf1c80d3a47d9ed4fe54d495d8a51217
org.neo4j	neo4j-auth-plugin-api	3.1.1	-	b7cc1ea0b5a95b3580066bf41c82b6dd926ca906
org.neo4j	neo4j-auth-plugin-api	3.1.2	-	f0702d650c84bba32729035b48782110c5a2637f
org.neo4j	neo4j-auth-plugin-api	3.1.3	-	312c199d324c04061b1dc59c1347c9a05678f88a
org.neo4j	neo4j-auth-plugin-api	3.1.4	-	6e0a624347d162a719eb8fdb7802eed8d3311513
org.neo4j	neo4j-auth-plugin-api	3.1.5	-	130a0d447c13d8815066bb74f8a48838a96fc2c9
org.neo4j	neo4j-auth-plugin-api	3.1.6	-	38228e37567f45cefd0146d9b175673a848bc646
org.neo4j	neo4j-auth-plugin-api	3.1.7	-	5a398191fe9ecc7f9668842982dea7c614d91d9f
org.neo4j	neo4j-auth-plugin-api	3.1.8	-	bc152aa6cb9430e02b52659488261b0162546105
org.neo4j	neo4j-auth-plugin-api	3.1.9	-	04096337b3aa18920711212000550aad6f1b3272
org.neo4j	neo4j-auth-plugin-api	3.2.0	-	73bf61bf7a3e3350ccdd9d3f816c19f4831b47fc
org.neo4j	neo4j-auth-plugin-api	3.2.0-alpha02	-	04e11ca10c799c2b372af06007163ad3e59ab8b2
org.neo4j	neo4j-auth-plugin-api	3.2.0-alpha03	-	0052158a789226673baccf00d81afc6e1d4c6a52
org.neo4j	neo4j-auth-plugin-api	3.2.0-alpha04	-	602799ebb506a4683f5a8a8dc564bb52993ede59
org.neo4j	neo4j-auth-plugin-api	3.2.0-alpha05	-	e6ef762b8f91352f81e7a26e223d86ca310783af
org.neo4j	neo4j-auth-plugin-api	3.2.0-alpha06	-	b679c1610a5685ecc30f65a7b7373984cf6aae58
org.neo4j	neo4j-auth-plugin-api	3.2.0-alpha07	-	cb35597f63298eaf9b67e80f529e5aa4f520a306
org.neo4j	neo4j-auth-plugin-api	3.2.0-alpha08	-	3865c0811d73cb16f9ad09712f77e1bc8091e588
org.neo4j	neo4j-auth-plugin-api	3.2.0-rc1	-	0ed2cff62354775770d06cd7720a91c011ac4484
org.neo4j	neo4j-auth-plugin-api	3.2.0-rc2	-	74ec0072a64bd78c43b41a00064f67c45d72c2c3
org.neo4j	neo4j-auth-plugin-api	3.2.0-rc3	-	5be7bd392c4c5a647c3714c617f189962caee6eb
org.neo4j	neo4j-auth-plugin-api	3.2.1	-	1a0a26c41c7879ceb3bc8732d51ce07d050c9c98
org.neo4j	neo4j-auth-plugin-api	3.2.10	-	1ac8f811be3187e5bcf495265ac4360d3a1e714a
org.neo4j	neo4j-auth-plugin-api	3.2.11	-	fd06f38e400f88d18b6cb3d1718ef8ed3b508931
org.neo4j	neo4j-auth-plugin-api	3.2.12	-	2515fcfd6ceb5269efc750311e3f6d4fd32474b1
org.neo4j	neo4j-auth-plugin-api	3.2.13	-	c29464efe102ef83ec28e514a3aa034c48f40bf7
org.neo4j	neo4j-auth-plugin-api	3.2.14	-	e2341f9dd885309f48afde615773b5a560f21b8d
org.neo4j	neo4j-auth-plugin-api	3.2.2	-	d996b36a167cd5632a805c42da1bfee4abe4e238
org.neo4j	neo4j-auth-plugin-api	3.2.3	-	c76e046fba739c9ddc766b820b4c92d75919cec9
org.neo4j	neo4j-auth-plugin-api	3.2.4	-	d5cf0565148ab2f51a402ca684bde523d92907b8
org.neo4j	neo4j-auth-plugin-api	3.2.5	-	89ea47e100ae7eee6c616591246ded0c517699af
org.neo4j	neo4j-auth-plugin-api	3.2.6	-	e451bfc6a23247a27cfcbd8335b8daa92199700e
org.neo4j	neo4j-auth-plugin-api	3.2.7	-	1ea797adabce2a350b66e8d3f7617625d229569e
org.neo4j	neo4j-auth-plugin-api	3.2.8	-	bb3047526ff419ce880d8c449792c0378b793081
org.neo4j	neo4j-auth-plugin-api	3.2.9	-	80388fb8e4ee843e2912d620a1b5bcd9dbb74db9
org.neo4j	neo4j-auth-plugin-api	3.3.0	-	4235595fbd0e916191875cf0e366a42c0873a966
org.neo4j	neo4j-auth-plugin-api	3.3.0-alpha01	-	59af15ed1d903605fb5073429702dcd87b6f6d58
org.neo4j	neo4j-auth-plugin-api	3.3.0-alpha02	-	7aaaca9ea3c09c7a51ac71a31fb6134037c59431
org.neo4j	neo4j-auth-plugin-api	3.3.0-alpha03	-	9f710fd9f2f5f45e561f87ea538ff56c73e223a5
org.neo4j	neo4j-auth-plugin-api	3.3.0-alpha04	-	b98b400b6ef0154e230afcdc5ac35fb5f94d8f4c
org.neo4j	neo4j-auth-plugin-api	3.3.0-alpha05	-	9a928ef5b8e0b69f316ab17ffbc96cae2010fa31
org.neo4j	neo4j-auth-plugin-api	3.3.0-alpha06	-	dd1d90d5e98ada41725253e8bd740b69e8a5d6b7
org.neo4j	neo4j-auth-plugin-api	3.3.0-alpha07	-	519cc1d7601fb8c015a15adcca2d704c5b3490cc
org.neo4j	neo4j-auth-plugin-api	3.3.0-beta01	-	6f5458cfdf0f900db9d77520f0bde1c0bfd6c6f1
org.neo4j	neo4j-auth-plugin-api	3.3.0-beta02	-	4ef4b8eae235c31c57820f0b5737c67e9cf32a63
org.neo4j	neo4j-auth-plugin-api	3.3.0-rc1	-	0934bef0b808393248ce3a4e4a6e9c4055bb8bf7
org.neo4j	neo4j-auth-plugin-api	3.3.1	-	e8490dd65ed712936d0f61e9c1cba9e19ed36301
org.neo4j	neo4j-auth-plugin-api	3.3.2	-	ad33445eb0f104f5a99f8326232066b6455e5232
org.neo4j	neo4j-auth-plugin-api	3.3.3	-	4c1e0ed13d8be443dc310fcac19f06e3ae1308f6
org.neo4j	neo4j-auth-plugin-api	3.3.4	-	8381b3747ff9c053c7a7fbbdf63bc5c2f6a0cadc
org.neo4j	neo4j-auth-plugin-api	3.3.5	-	f0150143e567bd79ba8f4bc8bb83d349e313ca97
org.neo4j	neo4j-auth-plugin-api	3.3.6	-	a4a0284a9c4076a9cfb45240534ea76f0130df27
org.neo4j	neo4j-auth-plugin-api	3.3.7	-	24719ed40256e8246db1174577f8abf6d22cd5f2
org.neo4j	neo4j-auth-plugin-api	3.3.8	-	220aff3b65cf1effee05c1f5a2f1f5ef0b2a4d4d
org.neo4j	neo4j-auth-plugin-api	3.3.9	-	ad1ecb1891eb41c89f82fdd9a6280879feb1aebc
org.neo4j	neo4j-auth-plugin-api	3.4.0	-	68fb37f5c56f4ec1f019ac5a8bd5ffc3c1b97ed2
org.neo4j	neo4j-auth-plugin-api	3.4.0-alpha01	-	cbd54ade6450be570c1bbc34c8140ef5b38a187f
org.neo4j	neo4j-auth-plugin-api	3.4.0-alpha02	-	ce87375ffb74fb60a6da41f05b9e16f40c4a1017
org.neo4j	neo4j-auth-plugin-api	3.4.0-alpha03	-	c615f95614ba7604ed46bcc2c8e2ed8e939d36a6
org.neo4j	neo4j-auth-plugin-api	3.4.0-alpha04	-	64bbf6abeb5f0c885886c88026241afe0e96f0cf
org.neo4j	neo4j-auth-plugin-api	3.4.0-alpha05	-	e8954522bf7635b5d62f624de2d3163284322731
org.neo4j	neo4j-auth-plugin-api	3.4.0-alpha06	-	b26be6408da3f8f8ab2e24cab7959eaa70cb9288
org.neo4j	neo4j-auth-plugin-api	3.4.0-alpha07	-	d7404486dc97e87622b990f20bdd682937f40e1d
org.neo4j	neo4j-auth-plugin-api	3.4.0-alpha08	-	2c4a0d18eb5edd7c5bfbcbfad5c976b6d6aab167
org.neo4j	neo4j-auth-plugin-api	3.4.0-alpha09	-	a19b74813b2693eb0eec78d8f726fc2c02a8bd73
org.neo4j	neo4j-auth-plugin-api	3.4.0-alpha10	-	731b00f1f377409a069724387701c596c4d89dda
org.neo4j	neo4j-auth-plugin-api	3.4.0-beta01	-	2d86e8b5bd12d454e0580a03177c9fc7c3c6f926
org.neo4j	neo4j-auth-plugin-api	3.4.0-beta02	-	0b454fb0e309f034aa9d3780dcaeca7769d01234
org.neo4j	neo4j-auth-plugin-api	3.4.0-rc01	-	4ff39614c74ff4e0161a9e76a277e88f42cec3cd
org.neo4j	neo4j-auth-plugin-api	3.4.0-rc02	-	5182b39da4d214ada8b898eb3c87faa5357ffbe0
org.neo4j	neo4j-auth-plugin-api	3.4.1	-	c1987909a211ec2fd776da2fc859eb0e0363e0f7
org.neo4j	neo4j-auth-plugin-api	3.4.10	-	8a4b819c0a70896bb8ca9a7f6fc129a9a9c36dd0
org.neo4j	neo4j-auth-plugin-api	3.4.11	-	e6c543e2eab80a5f7f3ee163a1ab62b8c9ec4e5e
org.neo4j	neo4j-auth-plugin-api	3.4.12	-	a9bacc71c896bb3b0b2e7ba9e5813885f78b71d9
org.neo4j	neo4j-auth-plugin-api	3.4.13	-	741596c9d15a111578fe3e68e3aef1f1a2f803ac
org.neo4j	neo4j-auth-plugin-api	3.4.14	-	3dcffbda6b9bd694560d406c1bb1b9761d4c9a4c
org.neo4j	neo4j-auth-plugin-api	3.4.15	-	dc0af4349623fe521103aed4dbe4287e05df9e15
org.neo4j	neo4j-auth-plugin-api	3.4.16	-	5bb5528a9659990e585da8871b7d224643729481
org.neo4j	neo4j-auth-plugin-api	3.4.17	-	7d8fca720d5ad181e37cc9d01a1b60284be4ffef
org.neo4j	neo4j-auth-plugin-api	3.4.18	-	5740e2e1befe0cfcfcc9caf0029095b8e0cec253
org.neo4j	neo4j-auth-plugin-api	3.4.3	-	abf8aae8f2c596106c79b7156c13dd0a3b56fd7c
org.neo4j	neo4j-auth-plugin-api	3.4.4	-	9bf0608a8c496f62f2a33060da3ac769ba5c9d38
org.neo4j	neo4j-auth-plugin-api	3.4.5	-	2776528d4f9cc950969cf9f0b4125de204ef238f
org.neo4j	neo4j-auth-plugin-api	3.4.6	-	1ca114423479ad2df1d40d041a61e0b8c643da30
org.neo4j	neo4j-auth-plugin-api	3.4.7	-	950388b764a889f74929bcf7d2dfead0cb0d4f3e
org.neo4j	neo4j-auth-plugin-api	3.4.8	-	11739ba2e6f295e6f0fb543c454f2bf21e57bbc7
org.neo4j	neo4j-auth-plugin-api	3.4.9	-	45fba52518d40e387470d07a354265ddecf8c4f1
org.neo4j	neo4j-auth-plugin-api	3.5.0-alpha01	-	cc833f30d3dd011859454ad272e6505e12f25d3b
org.neo4j	neo4j-auth-plugin-api	3.5.0-alpha02	-	a10ef80fc25f3198a4dd6da430daa262fea395e7
org.neo4j	neo4j-auth-plugin-api	3.5.0-alpha03	-	13f5d6ee515bce3526517bc5c76af8959bae54e3
org.neo4j	neo4j-auth-plugin-api	3.5.0-alpha04	-	28f344b2f97f8ad0f7dc61adbf1763500300b349
org.neo4j	neo4j-auth-plugin-api	3.5.0-alpha05	-	87af54d988f2142c68c2081d26dd8ce3126c97e1
org.neo4j	neo4j-auth-plugin-api	3.5.0-alpha06	-	74e270d30cbce7cd6a5d055c317eb31242212198
org.neo4j	neo4j-auth-plugin-api	3.5.0-alpha07	-	72812c88a1d355b526d9971733373a7e169f7a27
org.neo4j	neo4j-auth-plugin-api	3.5.0-alpha08	-	739320050b1a83c5c082deb5e587e102c1cddb88
org.neo4j	neo4j-auth-plugin-api	3.5.0-alpha09	-	64a30ee420ad32d08327251b0ed16cb957bca304
org.neo4j	neo4j-auth-plugin-api	3.5.0-beta01	-	02b7902371392a669525e34ccf33dfb9fe29bf83
org.neo4j	neo4j-auth-plugin-api	3.5.0-beta02	-	6f2527edfbdfc7814cb83fdcb03ee79e9b772a37
org.neo4j	neo4j-auth-plugin-api	3.5.0-beta03	-	a5d5495eec4118691662e63f46dc6b5a2f357d41
org.neo4j.gds	serialization	1.5.0	-	1627ed992d3fddeb0a7a1bb82d4dc4bd25397090
org.neo4j.gds	serialization	1.5.0-alpha03	-	f059d4d4ff8601f680a0d980f063ffe090df4b21
org.neo4j.gds	serialization	1.5.0-alpha04	-	694b0dfc14848421907572702820481d3addc886
org.neo4j.gds	serialization	1.5.1	-	d8aec19c7c183fd346327f00e2319cb73d56b221
org.neo4j.gds	serialization	1.5.2	-	6df5abdcbe8de44fef45d09a3c31aa8517b09477
org.neo4j.gds	serialization	1.6.0	-	65acff0d336d42f792630e7afcf15bda0776e83a
org.neo4j.gds	serialization	1.6.0-alpha01	-	0a95cf58e3f8777acd47c0d97ac66f560ee79632
org.neo4j.gds	serialization	1.6.0-alpha02	-	ebeb4b850ed03d2397fee39e2026e3a204f29235
org.neo4j.gds	serialization	1.6.0-alpha04	-	5d0007dad8b0bb81b89a17d012d42b68f1630d3e
org.neo4j.gds	serialization	1.6.0-alpha05	-	0e38d1ef87acadd5b0c762d868726553c56b0e0c
org.neo4j.gds	serialization	1.6.0-alpha06	-	d47b407914ff748e1a0ed9fd25906b56e82037f7
org.neo4j.gds	serialization	1.6.0-alpha07	-	9630b1705a3d926f5d2668b5d7ced37469cd3cc3
org.neo4j.gds	serialization	1.6.1	-	67adce38c811084b0b429b5137c72c2fa63a1d73
org.neo4j.gds	serialization	1.6.2	-	d32291e7603180254112902448f441a2028d3427
org.neo4j.gds	serialization	1.6.3	-	2a7e50dbde31488b49fb7d60420c297faeba470c
org.neo4j.gds	serialization	1.6.4	-	0fb8709cfe434c05a07bf4734abe868afee7d58b
org.neo4j.gds	serialization	1.6.5	-	243f892e087b7c699d1f60dd92ce2236b597896f
org.neo4j.gds	serialization	1.7.0	-	4fa57798e1a4f7ebf156cd768650d189961afbcd
org.neo4j.gds	serialization	1.7.0-alpha01	-	18b5e5310d201d5b06075938201ac914988c0c67
org.neo4j.gds	serialization	1.7.0-alpha02	-	d3192aa9d2ddffdebf07703d50c5b739d593e9c2
org.neo4j.gds	serialization	1.7.0-alpha03	-	af3c389150a081c5967e712e086ca9698ccae1a2
org.neo4j.gds	serialization	1.7.0-alpha04	-	dd3cf382bab688e7f17f858e442b9987ac187776
org.neo4j.gds	serialization	1.7.0-alpha05	-	7b1f095f829f44bac07d09932a21a8e880dff499
org.neo4j.gds	serialization	1.7.0-alpha06	-	bfa7d491109a9e2eb6b05265e3db1c9c2629687d
org.neo4j.gds	serialization	1.7.1	-	e408dc6dace004752505628a1e551d9494ce897e
org.neo4j.gds	serialization	1.7.2	-	8a34df4efeb0899877f53c9b0d58d5d212cc3723
org.neo4j.gds	serialization	1.7.3	-	ecdf582ea5cc0d726329e8af3bdd5b9de463375e
org.netbeans.modules	org-netbeans-modules-htmlui	RELEASE130	-	3a2b8b94346eaa2eecc770ba62e4bb213b1cfa96
org.netbeans.modules	org-netbeans-modules-htmlui	RELEASE140	-	9cffc135e0ff1887212bbd2e825ec5d3e81445d9
org.netbeans.modules	org-netbeans-modules-htmlui	RELEASE150	-	ba04af51fae817380aa5beb8cfe0552d9a4342f5
org.netbeans.modules	org-netbeans-modules-htmlui	RELEASE160	-	69cf29b811c7207389c50f7daa866f91300a6fb0
org.netbeans.modules	org-netbeans-modules-htmlui	RELEASE170	-	3730b1338fb8f733c07bff6f41ba8b81e15c3af6
org.netbeans.modules	org-netbeans-modules-htmlui	RELEASE180	-	9942fe079606c089cf0bf0d61d97a08b228df516
org.netbeans.modules	org-netbeans-modules-htmlui	RELEASE190	-	6fc1d0a49c0b281e95e1b164fa4d8c98d9ea06a7
org.netbeans.modules	org-netbeans-modules-htmlui	RELEASE200	-	3421a48e78bac6e8fe81c7f56b77ee8d2be19553
org.netbeans.modules	org-netbeans-modules-htmlui	RELEASE210	-	b8e59e21a54dec23917ba7954e761db47d143cad
org.netbeans.modules	org-netbeans-modules-htmlui	RELEASE220	-	c065c2b903e78b60af52cc09a0044d9f35b25b02
org.netbeans.modules	org-netbeans-modules-htmlui	RELEASE230	-	e230dcbd6b8c84396fcc7fea30564247f01bce59
org.netbeans.modules	org-netbeans-modules-htmlui	RELEASE240	-	71d70c8e6d6246e8d05f77b974e3315e5cca0018
org.netbeans.modules	org-netbeans-modules-htmlui	RELEASE250	-	bf6c603f94bb4f8dae4fcf4bc836414cc7cd2fcc
org.noear	solon.sessionstate.jedis	1.10.0	-	a277410f06516549b5ee7085b33a052acd04c38d
org.noear	solon.sessionstate.jedis	1.10.0-M1	-	70f47b9166381729ffdd418303e20dfe075d933a
org.noear	solon.sessionstate.jedis	1.10.0-M2	-	8176e2da57c5b8d52e0f8b7fe6491561581d5143
org.noear	solon.sessionstate.jedis	1.10.1	-	0a4c30bd637fdbc02e69580b6b1dd0f6956d7361
org.noear	solon.sessionstate.jedis	1.10.1-M1	-	544e3f3fad5db4b811ad92bfa757d20cb0ef7e0a
org.noear	solon.sessionstate.jedis	1.10.1-M2	-	a6055cb0ee3eab98ed7af0d0fdfeedeaf323fdf3
org.noear	solon.sessionstate.jedis	1.10.1-M3	-	acda0549c8d279b22a2c252ec7c2592a6e230a66
org.noear	solon.sessionstate.jedis	1.10.1-M4	-	bb79ad28b2dfec395d96ea145f647a30500a4f03
org.noear	solon.sessionstate.jedis	1.10.10	-	b6b5a2b126a1cb28e0f6053e1afb8d716f3d040a
org.noear	solon.sessionstate.jedis	1.10.10-M1	-	4fdbacf8beda620f330d824e2e252997083cc97d
org.noear	solon.sessionstate.jedis	1.10.10-M2	-	f76874aa0b40a7c72622a0491ad82d389bfc417b
org.noear	solon.sessionstate.jedis	1.10.10-M3	-	d9454df0a4f7f22a1b36d269c91554c10275d841
org.noear	solon.sessionstate.jedis	1.10.11	-	afe6cec8adcea2c7c5cb68daaa7fc60fe3b4cfda
org.noear	solon.sessionstate.jedis	1.10.11-M1	-	083e401b921bd4de4ba27af5bdcf064561b843a0
org.noear	solon.sessionstate.jedis	1.10.11-M2	-	cc7402cbe5fb6c5fc9d0d1c1a00af4a83b138786
org.noear	solon.sessionstate.jedis	1.10.12	-	01c6a65e656e0cdba158ce6a7466524615d7e390
org.noear	solon.sessionstate.jedis	1.10.13	-	1131e5ce0506e89a2845e59b4dfd83952ada1279
org.noear	solon.sessionstate.jedis	1.10.13-M1	-	978c149a3cb3d2c63a8aad07f629943538c8a332
org.noear	solon.sessionstate.jedis	1.10.13-M2	-	0948510af04e16514ced5d69e2387ee6f0dfc83f
org.noear	solon.sessionstate.jedis	1.10.14-M1	-	5adb536ec6d8b5b1b2c29310049a879feb7bbc60
org.noear	solon.sessionstate.jedis	1.10.14-M2	-	f57b00d67daf77db2b668c93c8ad9265ec259271
org.noear	solon.sessionstate.jedis	1.10.14-M3	-	7d175cb404ceefdf159d6152da3080404ead2242
org.noear	solon.sessionstate.jedis	1.10.2	-	86f60e87ea06f6038d0af722f09cfaacba785d1a
org.noear	solon.sessionstate.jedis	1.10.2-M1	-	5c8874b59ea129ad029707611692dbbe0ea437be
org.noear	solon.sessionstate.jedis	1.10.2-M2	-	4842498caf6e658addc70bb2727451d0ece10735
org.noear	solon.sessionstate.jedis	1.10.2-M3	-	fc4edc134a82b3bb378facb0d61fd9913ea4f50d
org.noear	solon.sessionstate.jedis	1.10.3	-	0d51097a1741fbf7d56f0ab844a09dc1b48d6f38
org.noear	solon.sessionstate.jedis	1.10.3-M1	-	d3797713509280afc32d78e957dcddc52a2ca781
org.noear	solon.sessionstate.jedis	1.10.3-M2	-	c93a6dc8308aea1167f03f01abd00244df70ffc9
org.noear	solon.sessionstate.jedis	1.10.3-M3	-	cd2d6289b0a9f774fb4072e450ae2e72a190af07
