cn.bingoogolapple	bga-okvolley	1.0.0		N/A
org.eclipse.rdf4j	rdf4j-spring	4.3.0-M3		8ae6a7e9413aaf7b3709aaf12c06d4a62f9cf88a
org.eclipse.rdf4j	rdf4j-spring	4.3.1		dbc90e2b83655a792d50ead2a22bed3c09fa2672
org.eclipse.rdf4j	rdf4j-spring	4.3.10		0470e65cd8037089f17ee566fbe2c7eb8a6cdb08
org.eclipse.rdf4j	rdf4j-spring	4.3.11		b3cfc2e1f0b1c6e9b2e2dea8bace1db88f440e95
org.eclipse.rdf4j	rdf4j-spring	4.3.12		958063dcea1f3b106f92f20a810ba71bcdf02edb
org.eclipse.rdf4j	rdf4j-spring	4.3.13		d4ba609c0cbf9570d0e28b9a5d875fd1ef4f14ae
org.eclipse.rdf4j	rdf4j-spring	4.3.14		14db36e1901394f7604ae99d72cbb212247d5b6c
org.eclipse.rdf4j	rdf4j-spring	4.3.15		86741ef4af4c097c23d4dcbb2b8e3ef1fbfcef21
org.eclipse.rdf4j	rdf4j-spring	4.3.16		c88b484094ee9c67a96860415bcfdf1700ef6815
org.eclipse.rdf4j	rdf4j-spring	4.3.2		8c7fe9026f2933517a1e1d1526d6760cdbc16f0d
org.eclipse.rdf4j	rdf4j-spring	4.3.3		ddb3d158c523c40e9b9d7b402d885e53b7aeac4f
org.eclipse.rdf4j	rdf4j-spring	4.3.4		2f3cb1035eb0928fbb074fba537220f5753978a2
org.eclipse.rdf4j	rdf4j-spring	4.3.5		ec46a86fbb3bddc25592302031d2e417fc2dd586
org.eclipse.rdf4j	rdf4j-spring	4.3.6		ceb66c0c289f0dfb4fd910280093555fbc395afc
org.eclipse.rdf4j	rdf4j-spring	4.3.7		a57ee548586db2b919e0a005cbb7b9aea88fba9a
org.eclipse.rdf4j	rdf4j-spring	4.3.8		d4a041c9f580f2f5f5e976f0cb6eac14f0ab9288
org.eclipse.rdf4j	rdf4j-spring	4.3.9		2f5c20275096819abc8bac8ecf82c1da8313b7ba
org.eclipse.rdf4j	rdf4j-spring	5.0.0		1d78e69e1ed2c1e71fbb3a6df0f46bcca2d0d75c
org.eclipse.rdf4j	rdf4j-spring	5.0.0-M1		cc0e202b7e1b7b46e7beb832aff05d907850b586
org.eclipse.rdf4j	rdf4j-spring	5.0.0-M2		5d59e51f87495eb479ba296a1dd9f5d7268b2489
org.eclipse.rdf4j	rdf4j-spring	5.0.0-M3		5772e3bdd77978f8f148c6fa8dd890baf0659759
org.eclipse.rdf4j	rdf4j-spring	5.0.0-RC		a01471c3cbf2d78b1edd4e95cb0906bed7ebacdc
org.eclipse.rdf4j	rdf4j-spring	5.0.1		20c1bbd663d96c2ec59cd24ae0e06614c8966cce
org.eclipse.rdf4j	rdf4j-spring	5.0.2		71da2ad530d46dfc85c77f6f10f1385131d87637
org.eclipse.rdf4j	rdf4j-spring	5.0.3		657eb6e90ce81fd9552b0824e4a4dd6acf7b2076
org.eclipse.rdf4j	rdf4j-spring	5.1.0		1da34ea20f729c72cf457a8b406b20b85b7bf655
org.eclipse.rdf4j	rdf4j-spring	5.1.0-M1		e426a42f5a34c57e2900e35ce3a761c8811e483f
org.eclipse.rdf4j	rdf4j-spring	5.1.1		147e07656748cd9558b7d9a2493e9919a7a81ebb
org.eclipse.rdf4j	rdf4j-spring	5.1.2		5ba01b1fafbfcb9507b281c723a4eca17a88358d
org.eclipse.rdf4j	rdf4j-spring	5.1.3		433cdeeba5d49973ee12754cd1bd1db166a75e25
org.enhydra.xmlc	xmlc-base	2.2.7.1		abebfa864d66d823aabff6907ff3fe9f59c4e086
org.jboss.arquillian.container	arquillian-wls-common	1.0.0.Alpha2		3b86d7b4880520acc5eb87211eb340975777a92a
org.jboss.arquillian.container	arquillian-wls-common	1.0.0.Alpha3		89dd6d42d19b0eb0a0cebd6be1386d4e9e9a30f1
org.jboss.arquillian.container	arquillian-wls-common	1.0.0.Final		49694390f1f59a39775293ba486b9c397300d434
org.jboss.arquillian.container	arquillian-wls-common	1.0.1.Final		1a794c6c9a3bd77c9cbfee289d0f0971683188cd
org.jboss.spec	jboss-specs-parent	1.0.0.Beta1		N/A
org.jboss.spec	jboss-specs-parent	1.0.0.Beta2		N/A
org.kie.kogito	serverless-workflow-funqy-services	1.5.0.Final		c9da843b91702191eec738fa5bbebef6630226b2
org.kie.kogito	serverless-workflow-funqy-services	1.6.0.Final		b986f05553d4c86b0f2ae79b11dd03bb848df7f1
org.kie.kogito	serverless-workflow-funqy-services	1.7.0.Final		8e1c465a9dd2b4c4005cac5ca1ffb2aab5314e95
org.neo4j	neo4j-ogm-spring-data	1.0.0		147a2fc2d94a628a896262a165f43f5ebba87d11
org.neo4j	neo4j-ogm-spring-data	1.0.1		2268b55a7432c0fe09fb30aefe107a7ed739212b
org.neo4j	neo4j-ogm-spring-data	1.0.2		7384ae60d86215bcca6ce4aaa440fff99a7a11f2
org.neo4j	neo4j-ogm-spring-data	1.0.3		44040e2f8111a031fdf3b08b181fc1d8f29e9328
org.neo4j	neo4j-ogm-spring-data	1.0.4		0c581d025270905aa238cc35d81989f86faf0691
org.neo4j	neo4j-ogm-spring-data	1.1.0		b2ce7f8762451f008361307f1121563f0cc081eb
org.neo4j	neo4j-ogm-spring-data	1.1.1		a3cb12b80a7b1c0cbec02d6061bcd3ca20539495
org.neo4j	neo4j-ogm-spring-data	1.2.0		5174e62d2dcd482b09235e14588da2bee4aea3aa
org.neo4j	neo4j-ogm-spring-data	1.2.1		a5dbf0df692e6063d06c1cbf8c1aab733e36895c
org.neo4j	neo4j-ogm-spring-data	1.2.2		87387435e1eaa90d7d21b482903c89f5db636f28
org.neo4j	neo4j-ogm-spring-data	1.2.3		2db2012c13acdbfa37c9cca6a916fe6cec240689
org.neo4j	neo4j-ogm-spring-data	1.2.4		ff65bdb1858bef78473add8ac70022d0db8f8091
org.netbeans.modules	org-netbeans-modules-java-hints-ui	RELEASE100		b56678ccf08bea4c519911880a33fb2fb99b199d
org.netbeans.modules	org-netbeans-modules-java-hints-ui	RELEASE110		168b9001195929dc02ddce5911c76f3ce73abcd3
org.netbeans.modules	org-netbeans-modules-java-hints-ui	RELEASE111		e529b95d716b30531912b31995c4ac770f054512
org.netbeans.modules	org-netbeans-modules-java-hints-ui	RELEASE112		22705fc516f97e75cbf544e725dd1db6759f9424
org.netbeans.modules	org-netbeans-modules-java-hints-ui	RELEASE113		75bcfe96df822c4db5f328a10a8aef6a4abae015
org.netbeans.modules	org-netbeans-modules-java-hints-ui	RELEASE120		4b28ec8939c9fab929d58baf5a9e0a44cd7552ca
org.netbeans.modules	org-netbeans-modules-java-hints-ui	RELEASE120-1		2478ba0e494668b022b08e3e44122719724dd6cc
org.netbeans.modules	org-netbeans-modules-java-hints-ui	RELEASE120-u1		b4a1ab2fdf10009db4c518ed46ca784aa8de75a0
org.netbeans.modules	org-netbeans-modules-java-hints-ui	RELEASE121		27bf2556b26410e3eb97a11af65ce75211b9c2d1
org.netbeans.modules	org-netbeans-modules-java-hints-ui	RELEASE122		2500999a5d039a7efeddd0900fc70426c6e6f8d7
org.netbeans.modules	org-netbeans-modules-java-hints-ui	RELEASE123		7b316f2fbd0929d00c57a7b45967abdab9eb018e
org.netbeans.modules	org-netbeans-modules-java-hints-ui	RELEASE124		3132eaf5d96e6c12c4e5cd4802d29b0b2dfa9218
org.netbeans.modules	org-netbeans-modules-java-hints-ui	RELEASE125		1d2278ccad61bac8621da6100a675338a56e0d04
org.netbeans.modules	org-netbeans-modules-java-hints-ui	RELEASE126		eb54be599d5c2b032388c4ecc69c408a67941a1c
org.netbeans.modules	org-netbeans-modules-java-hints-ui	RELEASE130		3c4cb6f1ae10ed190e193cd430146f991e53c7a2
org.netbeans.modules	org-netbeans-modules-java-hints-ui	RELEASE140		b24bcfcdadde4ec3ddd01c7dc52c2dec0805cda1
org.netbeans.modules	org-netbeans-modules-java-hints-ui	RELEASE150		8235b7b820736f8b9716d866544df1a5d962b8b3
org.netbeans.modules	org-netbeans-modules-java-hints-ui	RELEASE160		05179f7f0a71fd1e26768bbf9b08e700a990c95e
org.netbeans.modules	org-netbeans-modules-java-hints-ui	RELEASE170		9083d5c7de3e96b4d32b2251d4e1d0997a0cfbc5
org.netbeans.modules	org-netbeans-modules-java-hints-ui	RELEASE180		0a454f952ffca048d933d285f15b9df65cabdba9
org.netbeans.modules	org-netbeans-modules-java-hints-ui	RELEASE190		454820d012c13aa00fd4b8828b8c2cb84a96e7ef
org.netbeans.modules	org-netbeans-modules-java-hints-ui	RELEASE200		e895fd1714d21565e20fff41382db5e22e8f4910
org.netbeans.modules	org-netbeans-modules-java-hints-ui	RELEASE210		f920883e13f77bb9f223f5f6082ca735d1eee385
org.netbeans.modules	org-netbeans-modules-java-hints-ui	RELEASE220		42ddb130ad8255cd2ce6be509bac601d1e866740
org.netbeans.modules	org-netbeans-modules-java-hints-ui	RELEASE230		e096f62a29d0b92371d358692b05670c8c4a1ded
org.netbeans.modules	org-netbeans-modules-java-hints-ui	RELEASE240		084ceb32451c0bac375ca14df21f521eedbf816b
org.netbeans.modules	org-netbeans-modules-java-hints-ui	RELEASE250		ec7e8bcafe422bcfe7fa8a98e4889af202b20080
org.netbeans.modules	org-netbeans-modules-java-hints-ui	RELEASE90		da8cbb571de3a24341856417012440c3cb1da7d9
org.openani.mediamp	mediamp-mpv-compose	0.0.10		b5c589b0e46d99e25aebe48839215aaec925ae55
org.openani.mediamp	mediamp-mpv-compose	0.0.10	release-sources	2ad14aed781c4a73ed4dbb421966d408a0a06686
org.openani.mediamp	mediamp-mpv-compose	0.0.11		b5c589b0e46d99e25aebe48839215aaec925ae55
org.openani.mediamp	mediamp-mpv-compose	0.0.11	release-sources	2ad14aed781c4a73ed4dbb421966d408a0a06686
org.openani.mediamp	mediamp-mpv-compose	0.0.13		b5c589b0e46d99e25aebe48839215aaec925ae55
org.openani.mediamp	mediamp-mpv-compose	0.0.13	release-sources	2ad14aed781c4a73ed4dbb421966d408a0a06686
org.openani.mediamp	mediamp-mpv-compose	0.0.14		b5c589b0e46d99e25aebe48839215aaec925ae55
org.openani.mediamp	mediamp-mpv-compose	0.0.14	release-sources	2ad14aed781c4a73ed4dbb421966d408a0a06686
org.openani.mediamp	mediamp-mpv-compose	0.0.15		b5c589b0e46d99e25aebe48839215aaec925ae55
org.openani.mediamp	mediamp-mpv-compose	0.0.15	release-sources	2ad14aed781c4a73ed4dbb421966d408a0a06686
org.openani.mediamp	mediamp-mpv-compose	0.0.19		b5c589b0e46d99e25aebe48839215aaec925ae55
org.openani.mediamp	mediamp-mpv-compose	0.0.19	release-sources	2ad14aed781c4a73ed4dbb421966d408a0a06686
org.openani.mediamp	mediamp-mpv-compose	0.0.21		b5c589b0e46d99e25aebe48839215aaec925ae55
org.openani.mediamp	mediamp-mpv-compose	0.0.21	release-sources	2ad14aed781c4a73ed4dbb421966d408a0a06686
org.openani.mediamp	mediamp-mpv-compose	0.0.22		b5c589b0e46d99e25aebe48839215aaec925ae55
org.openani.mediamp	mediamp-mpv-compose	0.0.22	release-sources	2ad14aed781c4a73ed4dbb421966d408a0a06686
org.openani.mediamp	mediamp-mpv-compose	0.0.23		6f6c5dde608a9bbb505842d0af0ff27639456795
org.openani.mediamp	mediamp-mpv-compose	0.0.24		6f6c5dde608a9bbb505842d0af0ff27639456795
org.openani.mediamp	mediamp-mpv-compose	0.0.25		6f6c5dde608a9bbb505842d0af0ff27639456795
org.openani.mediamp	mediamp-mpv-compose	0.0.26		6f6c5dde608a9bbb505842d0af0ff27639456795
org.openani.mediamp	mediamp-mpv-compose	0.0.9		b5c589b0e46d99e25aebe48839215aaec925ae55
org.openani.mediamp	mediamp-mpv-compose	0.0.9	release-sources	2ad14aed781c4a73ed4dbb421966d408a0a06686
org.openidentityplatform.openidm	openidm-script	6.0.0		c297c4e1429b007e7f8912d1e82cd20bc400e1a8
org.openidentityplatform.openidm	openidm-script	6.0.1		b5276cf67c217586ea2bbe5116d8a659b8dac113
org.openidentityplatform.openidm	openidm-script	6.0.2		5d569c69f42078049c62e67f3063b665201430e7
org.openidentityplatform.openidm	openidm-script	6.1.0		270368958e8d6698b1d4a3b72ee4cad1618fd845
org.openidentityplatform.openidm	openidm-script	6.1.1		ff7cefe0db2bf964b61ce004b87ca3627489a8b9
org.openidentityplatform.openidm	openidm-script	6.1.2		145365a71848482de8abec68dca4a2a855e8eca8
org.openidentityplatform.openidm	openidm-script	6.2.0		4ad31da38f13bbbe82dca2845450580d9f7f05a3
org.openidentityplatform.openidm	openidm-script	6.2.1		d9cccef12a70f06c49dadee6b31ca2297de77299
org.openidentityplatform.openidm	openidm-script	6.2.2		30170259f91aed9219fed2ad47b79a567ca209b8
org.openidentityplatform.openidm	openidm-script	6.2.3		970c850d29d927e2007b4627689124822c2ef199
org.openidentityplatform.openidm	openidm-script	6.2.4		3f2e8bb26b8c8548a7bbf17fa5c583973ba2d500
org.openidentityplatform.openidm	openidm-script	6.2.5		6046c7a1adca862b7757a4490f4c3576bd1719e9
org.openjax.xml	schema	0.9.4		9168872d31cbcbd2b7866d4c7d4de75ae353e0de
org.openjax.xml	schema	0.9.5		561dd5af8ffe7e601a85163d6a9d8654730db7c5
org.openjax.xml	schema	1.0.0		df5ca2751317554673766be3a7ae764e143dd4a4
org.scala-native	posixlib_native0.5.0-RC2_2.12	0.5.0-RC2		4a13bb482e851f9193ef786fa87b1c85df035165
org.scalameta	mtags_3.1.2-RC1-bin-20211129-d8c19be-NIGHTLY	0.11.8		609e7471c0ded1f69cb801f949680445d5f7e8e4
org.scalatest	scalatest-refspec_3.0.0-M2	3.2.3		a01de47c04dcb959aca11f6223cc00541adde90e
org.scalatest	scalatest-refspec_3.0.0-M2	3.3.0-SNAP3		506d3292158e6f72c3382a6f500b5d913c658f02
org.webjars.npm	aa	0.1.40		ee71d1e11d940d796d28ac3e5a29387e243c693d
org.webjars.npm	inflected	2.1.0		1b7a69c978e149ce7010627edd70488586b21208
org.webjars.npm	vuetify	1.0.17		1e95b0d320e960c402883930b2c88d4b5a0c36e2
org.webjars.npm	vuetify	1.0.6		8433b351e577266a676334e77d1342058d2711e6
org.webjars.npm	vuetify	1.1.0-rc.2		ea666799a2701f878018f3acad62bde6363a3d60
org.webjars.npm	vuetify	1.1.1		af3310b0fdc30c77376480afc5deda22785135c9
org.webjars.npm	vuetify	1.1.8		22f73fd39f6a205b63f167a6ce55399be01773f8
org.webjars.npm	vuetify	1.2.0		44e0c53bad575cc571c0beff75f40d2b8522ee73
org.webjars.npm	vuetify	1.2.1		d58c66bb310d78e3e2f39a0a36b3a02b940f300b
org.webjars.npm	vuetify	1.3.16		2697167f669e3fdf079820d11c9e298895be0e30
org.webjars.npm	vuetify	1.3.4		85b79c864cb294bf5fd39e7942a524f275f22bae
org.webjars.npm	vuetify	1.3.9		911aa61479b1afe1ead026b742af5305e4ecaaf3
org.webjars.npm	vuetify	1.4.2		3d916c67ad46d72ebe44506bde7dbc6f2caed7a0
org.webjars.npm	vuetify	1.4.3		3083953f52fc25b314ced3c2d42d9408f8ec687f
org.webjars.npm	vuetify	1.4.4		5a31aad13a364bc57d8a86beb2d3a1debaaa5e46
org.webjars.npm	vuetify	1.5.0		ddeb5c23c6ef2b5e24ccb279e7c8a51307dfef2b
org.webjars.npm	vuetify	1.5.1		e79c15807f9b47919ef71552bccace57b460e5b8
org.webjars.npm	vuetify	1.5.10		b2fb20fadb194fcaf11c695980c79624cf63ff12
org.webjars.npm	vuetify	1.5.11		217e26969b1286ea6b7a4619e18b88e076b9d005
org.webjars.npm	vuetify	1.5.12		7fa7e1138fffaf8ffc830b437639714c97795051
org.webjars.npm	vuetify	1.5.13		d9af6e8a91aa82889c5310113159a19477bda512
org.webjars.npm	vuetify	1.5.14		2ceff9e195a81744026c5e60549f5efafc92f3d9
org.webjars.npm	vuetify	1.5.16		7eb500cfa665a640921d4e3fc9802b735f463547
org.webjars.npm	vuetify	1.5.18		77689de60c4ea2c715cde3a739406f1c64077de5
org.webjars.npm	vuetify	1.5.19		b4b6badcab120a5baf778692b1ec87f72a382dc9
org.webjars.npm	vuetify	1.5.2		234b9581599af656ecdc129f6142e1f3d9298af5
org.webjars.npm	vuetify	1.5.20		0a192195018c9b9e95c44313c9ec7e528cc149ce
org.webjars.npm	vuetify	1.5.21		7b4b343d83a35ac3af3674033766ed23074c4da3
org.webjars.npm	vuetify	1.5.22		99b75f666f740be2eccf9385a88b2acb1988180b
org.webjars.npm	vuetify	1.5.23		321ce84684628a462c4aac7cb34529068717da10
org.webjars.npm	vuetify	1.5.24		b5c28311089581c0d12712386c1210bf8ebf06fb
org.webjars.npm	vuetify	1.5.3		f5f6d8ba2a20fe0346eedd6f7efaa101a57bffc0
org.webjars.npm	vuetify	1.5.4		6dbba12204ba8ff564774a2812e2cea84038b9ef
org.webjars.npm	vuetify	1.5.5		a9c1792122ce15986452164c62f2f569f4ebc948
org.webjars.npm	vuetify	1.5.6		4c85a0aabbb4f3fae71025da0fbeb8d3bfec4791
org.webjars.npm	vuetify	1.5.7		7ed22986f6ab001999584f86375f192a9143550b
org.webjars.npm	vuetify	1.5.8		0f2f6ea179304439a6cc8e7ff5ad650ad6913636
org.webjars.npm	vuetify	1.5.9		3f4e09037a243fa6e98ace193a5df3dd4ac5a4db
org.webjars.npm	vuetify	2.0.0		a6cc25eb86cee37bbad9536615d7d3afd7998e8d
org.webjars.npm	vuetify	2.0.0-alpha.11		9f9d8b640274654e3f69e31813ebe5fe001ae931
org.webjars.npm	vuetify	2.0.0-alpha.12		fc4ca8ecd2ed78981690872987288e7c334c7199
org.webjars.npm	vuetify	2.0.0-alpha.13		ca50bde262922d01abce34c82777f2d11b414540
org.webjars.npm	vuetify	2.0.0-alpha.14		f9e2e6d6add83162ee52775ec70f7e29c39e6e10
org.webjars.npm	vuetify	2.0.0-alpha.15		4f65832c487076f3cc104914214456264b05a3b9
org.webjars.npm	vuetify	2.0.0-alpha.16		3ea23f6fc20f50134d00898473efe473db9d05ff
org.webjars.npm	vuetify	2.0.0-alpha.17		dd44c2af7625f2f144ff4389aee5c68608c61b4a
org.webjars.npm	vuetify	2.0.0-alpha.18		0d1c18e878677ee9f58879bfd17fa0d758b17808
org.webjars.npm	vuetify	2.0.0-alpha.19		1bc339b4bff80c59b093be6725e5c67bfb95f995
org.webjars.npm	vuetify	2.0.0-alpha.20		6e446abb8e4856d533308f001353cd279bfee7f8
org.webjars.npm	vuetify	2.0.0-beta.0		a991add1495dafb42f4fcb8ac03f739d41fc018f
org.webjars.npm	vuetify	2.0.0-beta.1		53ebf3cbeeca748481277def7095c6ad4d9263d3
org.webjars.npm	vuetify	2.0.0-beta.2		7e58420f006724a44e9697dd2417d8d6be09d105
org.webjars.npm	vuetify	2.0.0-beta.3		ca3ea8295070e0350aad1d021c37f418b90410af
org.webjars.npm	vuetify	2.0.0-beta.4		ddcd7ebbc8916aac4b49a20ab6f6c5d06dc45c27
org.webjars.npm	vuetify	2.0.0-beta.5		b37b96e9986f38d08a53b5f9f530ee217b158c0a
org.webjars.npm	vuetify	2.0.0-beta.6		4e7734dce7cef2e5861af09a468aeb47a7fe6811
org.webjars.npm	vuetify	2.0.0-beta.7		7bc6a2484ad5a9376dee3bf494b39deb98059cfe
org.webjars.npm	vuetify	2.0.0-beta.8		eb9aa25b4421e934487a81fb38020644a2909471
org.webjars.npm	vuetify	2.0.0-beta.9		5b8dfa4fcccab1f16cac6eb7019c1b338befbf69
org.webjars.npm	vuetify	2.0.1		b8799d5cd3caeb96c4e52fea6f988123a1873619
org.webjars.npm	vuetify	2.0.10		e440a34714495c8bc2c5785963aa6e6ed221a829
org.webjars.npm	vuetify	2.0.11		6dca9399a00484b6409eaddb05c02d156837d60e
org.webjars.npm	vuetify	2.0.14		110cae3715efa61e7b5e44d68da9876dd8a8f6cd
org.webjars.npm	vuetify	2.0.15		5399345c197584731812b00656e6a27dd79b0bf9
org.webjars.npm	vuetify	2.0.16		860e355a65b551a73f04df884625bd1c827c07d7
org.webjars.npm	vuetify	2.0.18		d949f762c334399bc9d02856c1eabf82a95e568f
org.webjars.npm	vuetify	2.0.2		d83fad8af21e736d5bfb08902e43adaa6f40214d
org.webjars.npm	vuetify	2.0.3		8d6e0d48d3ec03a7294fbf7baa03b3099df3f649
org.webjars.npm	vuetify	2.0.4		82da79d1183e4f5f4b965186840212f08c921584
org.webjars.npm	vuetify	2.0.5		3ed55d4f02f468fe6de78e41a06ef573dd2eb02e
org.webjars.npm	vuetify	2.0.7		e360e6815595fbfa513edc17edd93607c0463031
org.webjars.npm	vuetify	2.0.9		7cc01de480caa71e6f02e32b01da19fc3db794e6
org.webjars.npm	vuetify	2.1.0		a5e56b7be8813f80094ffd0153711d52791f4afd
org.webjars.npm	vuetify	2.1.1		e87fb40e5d428a7c4be97355805a2ecaa2a3b177
org.webjars.npm	vuetify	2.1.10		656dcd4c38a69655fab30b637a6348de903af5e7
org.webjars.npm	vuetify	2.1.11		f6f37d8e37e20e85d75947f99fe11afdfeca5f2e
org.webjars.npm	vuetify	2.1.12		3b6b4132fb9298f328adf78b6c284f358aa32cf8
org.webjars.npm	vuetify	2.1.13		319fff38cc6b35c092af67a477615e376b13c98e
org.webjars.npm	vuetify	2.1.14		3f0ebb6a8dfb85835f86d7ec8653c65d9ff773a6
org.webjars.npm	vuetify	2.1.15		8a07deb917f52a628aeebe12df989088cc2173f5
org.webjars.npm	vuetify	2.1.16		2e2f2e8a00e5acf76fdc38d7ff36c66cb53269e9
org.webjars.npm	vuetify	2.1.18		4ac19ea4a38f6e7a9f50be5d6b8a6607e07a36c0
org.webjars.npm	vuetify	2.1.4		bd094cf7be5b48c1ee4203344c6f00e616781a6e
org.webjars.npm	vuetify	2.1.5		9571d5e5a376e5881bb9d9e10ba83e37494d77e6
org.webjars.npm	vuetify	2.1.6		e3da09e92a9592e08ca711db0bbbf568c640746c
org.webjars.npm	vuetify	2.1.7		76889d1fdbef1463c632c3c8dabb29fa4c3df06b
org.webjars.npm	vuetify	2.1.9		43145ba91f136bddac7f119b383a87d9cf5e5bce
org.webjars.npm	vuetify	2.2.1		7c0a7cd6c7622df7d9c4e3557efa808e58ec4cbf
org.webjars.npm	vuetify	2.2.10		b7a5b0bdcf48ff38cc2b0174431333eebea85024
org.webjars.npm	vuetify	2.2.11		e557c2057d4a54332c581db6507e894322303bfe
org.webjars.npm	vuetify	2.2.12		2a4214e4098524bcc8d6674a34e8f2d211dedfec
org.webjars.npm	vuetify	2.2.13		dcc443ee8f3192ae29c9bc77b31ec142e9d796ec
org.webjars.npm	vuetify	2.2.14		7b0df5264c61e60d841f762fe5afd3f02191afea
org.webjars.npm	vuetify	2.2.15		0d4eb831f00667eaef4aa4c5779d7bba84b939b8
org.webjars.npm	vuetify	2.2.16		c5f8755e412303534404de68b0d141011e4679d4
org.webjars.npm	vuetify	2.2.17		5a86b2a4c700aad463374e2d752d429b73d98022
org.webjars.npm	vuetify	2.2.18		29c7995617a86a3fc7fa7f677724b8722c981cd5
org.webjars.npm	vuetify	2.2.19		e6cf56fa9d5ee45dbc1ddcfb8d5f2ab814a94605
org.webjars.npm	vuetify	2.2.20		0fab0c7383fd23506178c68b31f08eb8b8fbe33b
org.webjars.npm	vuetify	2.2.21		929bf16de89c392a3ccf27c56608152fdaf48fd3
org.webjars.npm	vuetify	2.2.22		8063adef61e86d16ede8bc9682f14054b1353465
org.webjars.npm	vuetify	2.2.23		eeb39056088a347dea56f472fe0fd27d886c8f3a
org.webjars.npm	vuetify	2.2.25		d01f2f5ec921d5e4949e02bb9e9fc56a8ebf5f71
org.webjars.npm	vuetify	2.2.28		d4f1c7ccf1dd4779af81ba23b89d9b22a26b2c80
org.webjars.npm	vuetify	2.2.29		4bc2e9d21d161a6ac576ec68dfe6f6efc3321f9c
org.webjars.npm	vuetify	2.2.3		d4666b6ef2ca42b1f8411e3955546b1d88e2c2b8
org.webjars.npm	vuetify	2.2.30		a7d5841ceefc4d69d5a393f263ef1dcbcff047a1
org.webjars.npm	vuetify	2.2.31		3db138e44e3f123758b7dafd89a6f16e7ab84caf
org.webjars.npm	vuetify	2.2.32		8fc54ba71211330844b4dacc448f0014a9b2667d
org.webjars.npm	vuetify	2.2.33		45d9902f717b92537df5af8d9c41306ea9b3c069
org.webjars.npm	vuetify	2.2.34		d1586deaf369b9721d83131c6cdd1335e4c25427
org.webjars.npm	vuetify	2.2.4		13767b863415c7a2ef91395172faf5055adc5570
org.webjars.npm	vuetify	2.2.5		d4bed2ffe1dd1c8db29c4c05856878e92aeeb19b
org.webjars.npm	vuetify	2.2.6		aa8b73718f5df8191010f9d5cb501bc0c8dd9052
org.webjars.npm	vuetify	2.2.8		bb1336b4a589629c0d2236255980e40d3dae65e2
org.webjars.npm	vuetify	2.2.9		eb48da2dfefd1e100f68a8085fcba2f4d6998722
org.webjars.npm	vuetify	2.3.0		5ce1c4a0a86dd453046d5afb0e059e1d243203b7
org.webjars.npm	vuetify	2.3.1		202a561d7649342f265667cc76287b12eb22d68e
org.webjars.npm	vuetify	2.3.10		f3e69f9cf09d21ed7f8c451c67b9e4da9d486e1a
org.webjars.npm	vuetify	2.3.12		cfb72172788443bc72e56af0f2f12954b0644cd4
org.webjars.npm	vuetify	2.3.13		2e39b5f6792a258ecac7ba0703999ae85d49d2c3
org.webjars.npm	vuetify	2.3.14		c40d261d6a6ead40d94c7dc0ed0644f09144d681
org.webjars.npm	vuetify	2.3.15		7894d947937ac8199c3005f2941df773c54e4c1a
org.webjars.npm	vuetify	2.3.16		810450af0f84ffcb602df7f72992aaa8d9031b88
org.webjars.npm	vuetify	2.3.17		35d374212f85f3bc35d8a2396a818bd6e064d44e
org.webjars.npm	vuetify	2.3.18		fc49f76c1acc32cd8bc1987b64dcadc02de44c78
org.webjars.npm	vuetify	2.3.19		f0540b254eb803a51313876dd60cd3997b37ad3f
org.webjars.npm	vuetify	2.3.2		be17d5ca8296aa9b0c97caa47ea0a8a8b62d3dd6
org.webjars.npm	vuetify	2.3.20		da518ae67ef3554259cd6ea4f72f06e5312874f2
org.webjars.npm	vuetify	2.3.21		5c2bbe7b84b1ec593a11c67f1828d13ce52d5cf2
org.webjars.npm	vuetify	2.3.22		8557c3d24b888ffe5d199b6481ac646f375d072d
org.webjars.npm	vuetify	2.3.23		06374a3cc9f77475cf1bd91b3ab6c2dc851d330c
org.webjars.npm	vuetify	2.3.3		15311f56e146d22469e4c04e5f2171b7cdce1577
org.webjars.npm	vuetify	2.3.4		0a50e1b648e528d18ef5e3e304bbdc2c72a772d5
org.webjars.npm	vuetify	2.3.5		7742c6a2103cc791510de6ab51a74f834d39176a
org.webjars.npm	vuetify	2.3.6		5a10c8ea679faf140f13575c7822b6c7ec94284e
org.webjars.npm	vuetify	2.3.7		409de18cb75d8cf1ea0c96526925279cb0f8b5ce
org.webjars.npm	vuetify	2.3.8		f6bf19ca7bc49bbefd347ab6e1c19a1c02d07e78
org.webjars.npm	vuetify	2.3.9		13978fb69b81d95896f02d1c372b68830d0d128a
org.webjars.npm	vuetify	2.4.0		6dc561a1ca64e71ad407dc0570c414db38b03cf1
org.webjars.npm	vuetify	2.4.0-beta.0		57997b522e0e75d9242a40dd8080ad0404e4f6ce
org.webjars.npm	vuetify	2.4.1		8c6e9a74ced9d6db13b44ff264e595a3b8a76715
org.webjars.npm	vuetify	2.4.10		239a78c84716635a8f6ff5b1175c20be89748ec5
org.webjars.npm	vuetify	2.4.11		6c49f65c45093cb9514bfdb0dd27bf27f90df729
org.webjars.npm	vuetify	2.4.2		c159475df6d5383ff910e6581cb1ccbccff96282
org.webjars.npm	vuetify	2.4.4		b74b324240d640df1f65e467fe2c23041e48cb74
