cloud.keveri.dev	keveri-spi	1.0		2c119c925c75d3d7e6c07acbb2e548c078e0ce73
org.glassfish.jersey.examples	json-moxy	3.0.11		2f7fb890bf2ce96176282f74b7cedc22501849d7
org.glassfish.jersey.examples	json-moxy	3.0.12		ae50cc6fbceebab9388fb2d8c0e88f16117cabd1
org.glassfish.jersey.examples	json-moxy	3.0.13		b52a2a895e8c9519748b6e0f23e0c95e524f7882
org.glassfish.jersey.examples	json-moxy	3.0.14		6a335ed79d27784267dd0840f41fd949af7c5119
org.glassfish.jersey.examples	json-moxy	3.0.15		a925ae55a45c78bde7bb5c1faa914487c853e3cb
org.glassfish.jersey.examples	json-moxy	3.0.16		c73083dea3efce366893bdc610b120fcb3ecd892
org.glassfish.jersey.examples	json-moxy	3.0.17		f136ee7da1d7011a44807cd8fecf516a8d24299f
org.glassfish.jersey.examples	json-moxy	3.0.2		6dc548efd1482c2c46ba36f3127d2ec8aa968001
org.glassfish.jersey.examples	json-moxy	3.0.3		b2e8fd957f64f50aee335ef1813c468a8d8d7b7a
org.glassfish.jersey.examples	json-moxy	3.0.4		194e44f436914501330673c5818f80fd517b3eca
org.glassfish.jersey.examples	json-moxy	3.0.5		56a906a7f6bc9d6c1d77389442b03902f458d79e
org.glassfish.jersey.examples	json-moxy	3.0.6		fd9e516244f9d3db637d965c5b6b0c49ec275956
org.glassfish.jersey.examples	json-moxy	3.0.7		12bc60a1d51cd87a4ba782760935708a9d94d47a
org.glassfish.jersey.examples	json-moxy	3.0.8		b24fd23876bd4d0e21794c79bd44ab96de5dd0ef
org.glassfish.jersey.examples	json-moxy	3.0.9		88cd45958564049f9c09c1c33900f9a1b6c273c2
org.glassfish.jersey.examples	json-moxy	3.1.0		209fc11f1f157ad8d228fe891038d3c95b1be5b9
org.glassfish.jersey.examples	json-moxy	3.1.0-M1		f39d69caa6ac86591188de53c6fdf71741821ff6
org.glassfish.jersey.examples	json-moxy	3.1.0-M2		7a62708423a94158b5b412b956c1005d1201204f
org.glassfish.jersey.examples	json-moxy	3.1.0-M3		ff52c2b10e67d221f34a16f7d6e838070209c58d
org.glassfish.jersey.examples	json-moxy	3.1.0-M7		c40b2174bd6ac71aa909001e5a63ee070a88373f
org.glassfish.jersey.examples	json-moxy	3.1.0-M8		a4c78bee9ce242108f150839fcff6d9ee6ae4577
org.glassfish.jersey.examples	json-moxy	3.1.1		783a73ccc3fa54d1796bc0cb5e3c304cc92e6488
org.glassfish.jersey.examples	json-moxy	3.1.10		619b759f546f9c45537a75eec59fb78aa4b55d64
org.glassfish.jersey.examples	json-moxy	3.1.2		a69142e8e8fa942c42be73e308c1703636d1dc80
org.glassfish.jersey.examples	json-moxy	3.1.3		a91f25f7b4850bebccb5838e9033779fd373e0f8
org.glassfish.jersey.examples	json-moxy	3.1.4		4d431c3c157a026d9002ad10cd42a6d86d5e94c5
org.glassfish.jersey.examples	json-moxy	3.1.5		8b23a225fee96c7001525746746951d182b010bd
org.glassfish.jersey.examples	json-moxy	3.1.6		32c4f02aa7ef1df6c1a5445ba33844e4aed98130
org.glassfish.jersey.examples	json-moxy	3.1.7		6b7a1075ad98c33ca7ab91a9a3eef5ff46fb9e49
org.glassfish.jersey.examples	json-moxy	3.1.8		c9ac4a6f94d6249d08c24db3a3bbf9eb977fdbfa
org.glassfish.jersey.examples	json-moxy	3.1.9		2e0415dc98bc2d4df3f1b4abfcdcf9ab7034a2ea
org.glassfish.jersey.examples	json-moxy	4.0.0-M1		d7fe0e34bd6704a0d87510fd1e795662588bff93
org.glassfish.jersey.examples	json-moxy	4.0.0-M2		91cf9efe88dc5538f2dfc96db46ffe1e84044a43
org.jibx.schema.org.opentravel._2014A.ws	org.jibx.schema.org.opentravel._2014A.hotel.ws.service	1.1.3		0b49d18779bf647f7a37ad11c713aeb6010f5092
org.jibx.schema.org.opentravel._2014A.ws	org.jibx.schema.org.opentravel._2014A.hotel.ws.service	1.1.4		4077001b84051bd7e33c19e723eec44d3d838e18
org.jibx.schema.org.opentravel._2014A.ws	org.jibx.schema.org.opentravel._2014A.hotel.ws.service	1.2.0		a8d5a6252944b2986f1e3ee05a0567c30ffa0df9
org.jibx.schema.org.opentravel._2014A.ws	org.jibx.schema.org.opentravel._2014A.hotel.ws.service	1.2.1		4f3e744b13f8341b61f20429789ee342cfdd8160
org.jreleaser	jreleaser-smtp-java-sdk	1.10.0		599454d7420cfdfea842dfa7a038f87d025a618e
org.jreleaser	jreleaser-smtp-java-sdk	1.11.0		9d3fd0189ed8eabfff06a5167a8c01db723503ab
org.jreleaser	jreleaser-smtp-java-sdk	1.12.0		c195dad3949a871aa7555ebd2143ab1dbe59f22f
org.jreleaser	jreleaser-smtp-java-sdk	1.13.0		bd1e08121dbffc85515c986e528162e56e0f9345
org.jreleaser	jreleaser-smtp-java-sdk	1.13.1		7f5d2d85002bbbccada38165afe4e57b3c532acc
org.jreleaser	jreleaser-smtp-java-sdk	1.14.0		f983c6d8ffc703247d61e986e960a5cce82a679e
org.jreleaser	jreleaser-smtp-java-sdk	1.15.0		27a6b0fd6c4906428ab18ff2c26470f7b82d600a
org.jreleaser	jreleaser-smtp-java-sdk	1.16.0		3229ff7ef738d3099981f33205b18354e4f0bf27
org.jreleaser	jreleaser-smtp-java-sdk	1.17.0		6694e3c5a34ce11331fd6ab6d26fcad9b07687d6
org.jreleaser	jreleaser-smtp-java-sdk	1.18.0		cb9e3387195675ac8dacaf1cb37dbec80f1f9fb8
org.jreleaser	jreleaser-smtp-java-sdk	1.3.0		2d2a2320485ccbd51faf8fe44114068de1c18fe4
org.jreleaser	jreleaser-smtp-java-sdk	1.3.1		9e43b6672428e8764fda0fccbba8e01e6649bafc
org.jreleaser	jreleaser-smtp-java-sdk	1.4.0		d4e54a9f3a59cb55c50d95d44f29569e711d161a
org.jreleaser	jreleaser-smtp-java-sdk	1.5.0		2f82c1a14041d322970fa4748c571cc2b065d4b3
org.jreleaser	jreleaser-smtp-java-sdk	1.5.1		a71a0c76155e380458561174822eb892cb3956f3
org.jreleaser	jreleaser-smtp-java-sdk	1.6.0		a23ccdcd85debf4f5e28ab96b58a569994665eab
org.jreleaser	jreleaser-smtp-java-sdk	1.7.0		9e911870686c6f6db64e94394311230395f23cb7
org.jreleaser	jreleaser-smtp-java-sdk	1.8.0		94422cb1c8708d07f3e473ed45e832e2e4d5c7a9
org.jreleaser	jreleaser-smtp-java-sdk	1.9.0		d5a8e15c7c4c76123d718865d48018db99953633
org.lable.oss.dynamicconfig	zookeeper-connection	2.6-beta10		3f3647dbe197c9a496cc399d54a5782ced25e176
org.lable.oss.dynamicconfig	zookeeper-connection	2.6-beta4		36850992c8b7f3eed787b280ca36d48d877b51eb
org.lable.oss.dynamicconfig	zookeeper-connection	2.6-beta5		35aa316af62cb25e3f7cbc3a35472884c5d389ed
org.lable.oss.dynamicconfig	zookeeper-connection	2.6-beta6		7600b87143f17048243856743bfb98766fc789c0
org.lable.oss.dynamicconfig	zookeeper-connection	2.6-beta7		98f6541d7518c6f65f46b16b7fe2071a50459b46
org.lable.oss.dynamicconfig	zookeeper-connection	2.6-beta8		f671dc9dc1d98d12ea5fae61b759024023af3ff6
org.lable.oss.dynamicconfig	zookeeper-connection	2.6-beta9		2117765951dac6560720ff1a91d6b2e3acd4e16e
org.lable.oss.dynamicconfig	zookeeper-connection	2.7		52c1d78b300b88e36225ff3b9e72184d99ee6d3d
org.lable.oss.dynamicconfig	zookeeper-connection	2.8		df4428bd71c02b00e924b09e834f08d455f5731e
org.lable.oss.dynamicconfig	zookeeper-connection	2.9-beta1		aef110ea73108b3e10157cc61ddba4b28317f8fe
org.lable.oss.dynamicconfig	zookeeper-connection	2.9-beta2		3d792220f772183643e265d74b69383da4ea671c
org.lable.oss.dynamicconfig	zookeeper-connection	2.9-beta3		14c4b6230531324f66023dd8c1aa96fbf4e42ae8
org.lable.oss.dynamicconfig	zookeeper-connection	2.9-beta4		ebf4f8e9de3af785a38d288956a397a8827e4d59
org.lable.oss.dynamicconfig	zookeeper-connection	3.0-beta1		fc7bbd765fb1df6bde2e28a72eef3ab327412b77
org.lable.oss.dynamicconfig	zookeeper-connection	3.1		e1276d15a293a31e3dee5fa9ff93255d43f8eb8f
org.mvnpm	postcss-message-helpers	2.0.0		aeca106ce4faff393cb0668d7a1305ded4815bfb
org.mvnpm	shieldman	1.4.1		cf8fa71483c4d9d69f47605e2a9ce2db0bf9dc3d
org.openrndr.extra	orsl-extension-pbr-jvm	0.4.5-alpha1		32af71b50578d7461490ebd884ed63900234f375
org.openrndr.extra	orsl-extension-pbr-jvm	0.4.5-alpha2		32af71b50578d7461490ebd884ed63900234f375
org.openrndr.extra	orsl-extension-pbr-jvm	0.4.5-alpha3		32af71b50578d7461490ebd884ed63900234f375
org.opensmarthouse.core.bundles	org.opensmarthouse.core	0.10.0		933c1456893aa1f4208beb4d056f73b1dd54c850
org.opensmarthouse.core.bundles	org.opensmarthouse.core	0.10.1		333bd8aaf8f79719a320374c4c5fbc421c73a18b
org.opensmarthouse.core.bundles	org.opensmarthouse.core	0.9.2		a8beae341bd422d7e151721941b0c28e6b0ebda9
org.overturetool.ide.builders	org.overture.ide.builders.vdmj	2.3.8		37c2e98a3a4169e6992cc7cbf44ac6b18326a7b8
org.overturetool.ide.builders	org.overture.ide.builders.vdmj	2.4.0		51b85c9f871584b55bb29115127265c2704c7f56
org.overturetool.ide.builders	org.overture.ide.builders.vdmj	2.4.2		3c244d0ad075b50b508aa5ae6659cfbdb6a156d7
org.overturetool.ide.builders	org.overture.ide.builders.vdmj	2.4.4		c5f4c1d972b89db91aec7a81002e73a0334fc1ce
org.overturetool.ide.builders	org.overture.ide.builders.vdmj	2.4.6		5dffd58e23b2c94ee49af1bc2d6c4a8590c80af5
org.overturetool.ide.builders	org.overture.ide.builders.vdmj	2.4.8		bd988ffef0cff782c57d63327803fac82f755d76
org.overturetool.ide.builders	org.overture.ide.builders.vdmj	2.5.0		402270c1867f27e74962ea7e97fe501ec9cab7fb
org.overturetool.ide.builders	org.overture.ide.builders.vdmj	2.5.2		fb289c5ed31acd7d4330bf0e3fd856d2e04c5f95
org.overturetool.ide.builders	org.overture.ide.builders.vdmj	2.5.4		11c1d52bb0153fa86bca99adfdeec37166df7769
org.overturetool.ide.builders	org.overture.ide.builders.vdmj	2.5.6		5fce49662c6e1506a4d3792f6ae0e1abfe80cfae
org.overturetool.ide.builders	org.overture.ide.builders.vdmj	2.6.0		2aa35ed233178a2c682be4a1944720c7bb84ffc7
org.overturetool.ide.builders	org.overture.ide.builders.vdmj	2.6.2		3429fc63995c6ee0b7708f2599892c4d272b05fe
org.overturetool.ide.builders	org.overture.ide.builders.vdmj	2.6.4		eb6e9d13ca95674f939cef785c3b0b7253f20a6f
org.overturetool.ide.builders	org.overture.ide.builders.vdmj	2.7.0		06b8d31ae971c69f682d91acf93d9ef7cc5446a7
org.overturetool.ide.builders	org.overture.ide.builders.vdmj	2.7.2		6df63a1f855ee938dcd6c548415076b4faec78d2
org.overturetool.ide.builders	org.overture.ide.builders.vdmj	2.7.4		7ac3563ce7b2b309ed1421977eeadea06360925d
org.overturetool.ide.builders	org.overture.ide.builders.vdmj	3.0.0		b91e7dcb7917ed752aba51f8dc344d8ceb9bbde5
org.overturetool.ide.builders	org.overture.ide.builders.vdmj	3.0.2		b82451a7c53dc5f82c61953e0fb61e7f93e7398f
org.raml	jaxrs-to-raml	1.3.3		N/A
org.raml	jaxrs-to-raml	1.3.4		N/A
org.sakaiproject.roster2	sakai-roster2-bundle	20.0		e8952f58721f001dc8deeaf997e94b5b3a4cc128
org.sakaiproject.roster2	sakai-roster2-bundle	20.1		e906dc00eb42b5a3f893e1178b4a185d5a69dd4d
org.sakaiproject.roster2	sakai-roster2-bundle	20.2		a47e43813bb7b7a0115d3b9fa52d0cd91ecf3941
org.sakaiproject.roster2	sakai-roster2-bundle	20.3		6b1d4106f78796ab61e861ebcbc40ce8b193028c
org.sakaiproject.roster2	sakai-roster2-bundle	20.4		130c401b7fcacc5fb478c089a225a7f7ab2ac0a4
org.sakaiproject.roster2	sakai-roster2-bundle	20.5		c8b2ffc3c906fdb351911248339b6cd3fe45f95b
org.sakaiproject.roster2	sakai-roster2-bundle	20.6		ed22550190a36f60083c640a76c786c1be73c60b
org.sakaiproject.roster2	sakai-roster2-bundle	21.0		9b8f4ca8dd0b9036c43729802586e6fb674407da
org.sakaiproject.roster2	sakai-roster2-bundle	21.1		0f455dd4adb1decdad2c58c632571dc81a8ee13a
org.sakaiproject.roster2	sakai-roster2-bundle	21.2		b542763b69dfbc767cded36baa3d7095dddf7019
org.sakaiproject.roster2	sakai-roster2-bundle	21.3		ad76287818ba522a7485d4012b7e3b0188947163
org.sakaiproject.roster2	sakai-roster2-bundle	21.4		f6ea03f67c1e315d559da3c71dd68500690c7328
org.sakaiproject.roster2	sakai-roster2-bundle	21.5		8df37b90dcd589516f229d26086a0b0c6d7594ac
org.sakaiproject.roster2	sakai-roster2-bundle	22.0		180e679387410e6ad08637f5b1f48c388b1092bd
org.sakaiproject.roster2	sakai-roster2-bundle	22.1		496b389cf800b353674fbc7dda4b6d05d0dd36b6
org.sakaiproject.roster2	sakai-roster2-bundle	22.2		da6009c760feffe7de85a601a692a347eff522bd
org.sakaiproject.roster2	sakai-roster2-bundle	22.3		d654d4736af2cef1306d536befa5553a5b47e2ca
org.sakaiproject.roster2	sakai-roster2-bundle	22.4		8caff374ed39b4db01ad740b4c2f9dd12a345367
org.sakaiproject.roster2	sakai-roster2-bundle	22.5		06a2a0688624c0207b16f32911cb19b4ab4aafc5
org.sakaiproject.roster2	sakai-roster2-bundle	23.0		514714a158c790dbc1c668cacfebc409466b5979
org.sakaiproject.roster2	sakai-roster2-bundle	23.1		b2b79d289801d8aa0dbc19cccf5e2e1b30bca865
org.sakaiproject.roster2	sakai-roster2-bundle	23.2		e3de7441bcf1c07d953f9d4a474547cd1a694ce9
org.sakaiproject.roster2	sakai-roster2-bundle	23.3		d1a6eb7a3c607c079162dfdd71a81e84c7fb59ae
org.sakaiproject.scheduler	scheduler-test-component	10.3		N/A
org.sakaiproject.scheduler	scheduler-test-component	10.4		N/A
org.sakaiproject.scheduler	scheduler-test-component	10.6		N/A
org.sakaiproject.scheduler	scheduler-test-component	10.7		N/A
org.sakaiproject.scheduler	scheduler-test-component	2.9.0		N/A
org.sakaiproject.scheduler	scheduler-test-component	2.9.0-b03		N/A
org.sakaiproject.scheduler	scheduler-test-component	2.9.0-b04		N/A
org.sakaiproject.scheduler	scheduler-test-component	2.9.0-b05		N/A
org.sakaiproject.scheduler	scheduler-test-component	2.9.0-b06		N/A
org.sakaiproject.scheduler	scheduler-test-component	2.9.0-b07		N/A
org.sakaiproject.scheduler	scheduler-test-component	2.9.0-rc01		N/A
org.sakaiproject.scheduler	scheduler-test-component	2.9.0-rc02		N/A
org.sakaiproject.scheduler	scheduler-test-component	2.9.0-rc03		N/A
org.sakaiproject.scheduler	scheduler-test-component	2.9.1		N/A
org.sakaiproject.scheduler	scheduler-test-component	2.9.2		N/A
org.sakaiproject.scheduler	scheduler-test-component	2.9.3		N/A
org.sonatype.tycho	tycho-equinox	0.10.0		c54152d1fcbb857d744e526215551cd2998a1d73
org.sonatype.tycho	tycho-equinox	0.11.0		ad23b7dd6d4285d57f09656b5289dc96b91d8328
org.sonatype.tycho	tycho-equinox	0.11.1		e5e5cb098e9d0d3c6c9438d6fa247c737befda37
org.sonatype.tycho	tycho-equinox	0.5.0		5e22815801708c72e10ffa9951bf0c95f1232cb6
org.sonatype.tycho	tycho-equinox	0.6.0		ca9be4c206c3c81d62b7c0c60433506743fc7857
org.sonatype.tycho	tycho-equinox	0.7.0		4266f13b8a375b5aa5418c50f4c9e724aa219da4
org.sonatype.tycho	tycho-equinox	0.8.0		e4b22c5f005527ca8e87d879d3c99c93c8082630
org.sonatype.tycho	tycho-equinox	0.9.0		d892dab9dab99e0a8b3cd69c7abbccd4f7a8c317
org.talend.esb	ds-service-mysql-8	$%7Brevision%7D		403a19187986419b66b029aaa1872da69da4a619
org.talend.esb	ds-service-mysql-8	8.0.1.R2023-10-RT		034a8a5083f51ac9e0f653fd17357ef757eae675
org.talend.esb	ds-service-mysql-8	8.0.1.R2024-05-RT		0baa7e048ac9780703073f46e2d2885e31651903
org.typelevel	shapeless-core_0.24	3.0.0-M1		72df1c5bcec068137fd94126ac80f80e50b3e7d3
org.webjars.npm	pixi__filter-color-matrix	7.1.0-alpha		ea4ca2ed00fbf0cec1d0d605d3506650fc230009
org.wso2.carbon.analytics-common	org.wso2.carbon.databridge.receiver.thrift.feature	6.0.1		N/A
org.wso2.carbon.analytics-common	org.wso2.carbon.databridge.receiver.thrift.feature	6.0.10		N/A
org.wso2.carbon.analytics-common	org.wso2.carbon.databridge.receiver.thrift.feature	6.0.11		N/A
org.wso2.carbon.analytics-common	org.wso2.carbon.databridge.receiver.thrift.feature	6.0.12		N/A
org.wso2.carbon.analytics-common	org.wso2.carbon.databridge.receiver.thrift.feature	6.0.13		N/A
org.wso2.carbon.analytics-common	org.wso2.carbon.databridge.receiver.thrift.feature	6.0.14		N/A
org.wso2.carbon.analytics-common	org.wso2.carbon.databridge.receiver.thrift.feature	6.0.15		N/A
org.wso2.carbon.analytics-common	org.wso2.carbon.databridge.receiver.thrift.feature	6.0.16		N/A
org.wso2.carbon.analytics-common	org.wso2.carbon.databridge.receiver.thrift.feature	6.0.17		N/A
org.wso2.carbon.analytics-common	org.wso2.carbon.databridge.receiver.thrift.feature	6.0.18		N/A
org.wso2.carbon.analytics-common	org.wso2.carbon.databridge.receiver.thrift.feature	6.0.19		N/A
org.wso2.carbon.analytics-common	org.wso2.carbon.databridge.receiver.thrift.feature	6.0.2		N/A
org.wso2.carbon.analytics-common	org.wso2.carbon.databridge.receiver.thrift.feature	6.0.20		N/A
org.wso2.carbon.analytics-common	org.wso2.carbon.databridge.receiver.thrift.feature	6.0.21		N/A
org.wso2.carbon.analytics-common	org.wso2.carbon.databridge.receiver.thrift.feature	6.0.22		N/A
org.wso2.carbon.analytics-common	org.wso2.carbon.databridge.receiver.thrift.feature	6.0.23		N/A
org.wso2.carbon.analytics-common	org.wso2.carbon.databridge.receiver.thrift.feature	6.0.24		N/A
org.wso2.carbon.analytics-common	org.wso2.carbon.databridge.receiver.thrift.feature	6.0.25		N/A
org.wso2.carbon.analytics-common	org.wso2.carbon.databridge.receiver.thrift.feature	6.0.26		N/A
org.wso2.carbon.analytics-common	org.wso2.carbon.databridge.receiver.thrift.feature	6.0.27		N/A
org.wso2.carbon.analytics-common	org.wso2.carbon.databridge.receiver.thrift.feature	6.0.28		N/A
org.wso2.carbon.analytics-common	org.wso2.carbon.databridge.receiver.thrift.feature	6.0.29		N/A
org.wso2.carbon.analytics-common	org.wso2.carbon.databridge.receiver.thrift.feature	6.0.3		N/A
org.wso2.carbon.analytics-common	org.wso2.carbon.databridge.receiver.thrift.feature	6.0.31		N/A
org.wso2.carbon.analytics-common	org.wso2.carbon.databridge.receiver.thrift.feature	6.0.32		N/A
org.wso2.carbon.analytics-common	org.wso2.carbon.databridge.receiver.thrift.feature	6.0.33		N/A
org.wso2.carbon.analytics-common	org.wso2.carbon.databridge.receiver.thrift.feature	6.0.34		N/A
org.wso2.carbon.analytics-common	org.wso2.carbon.databridge.receiver.thrift.feature	6.0.35		N/A
org.wso2.carbon.analytics-common	org.wso2.carbon.databridge.receiver.thrift.feature	6.0.36		N/A
org.wso2.carbon.analytics-common	org.wso2.carbon.databridge.receiver.thrift.feature	6.0.37		N/A
org.wso2.carbon.analytics-common	org.wso2.carbon.databridge.receiver.thrift.feature	6.0.38		N/A
org.wso2.carbon.analytics-common	org.wso2.carbon.databridge.receiver.thrift.feature	6.0.39		N/A
org.wso2.carbon.analytics-common	org.wso2.carbon.databridge.receiver.thrift.feature	6.0.4		N/A
org.wso2.carbon.analytics-common	org.wso2.carbon.databridge.receiver.thrift.feature	6.0.40		N/A
org.wso2.carbon.analytics-common	org.wso2.carbon.databridge.receiver.thrift.feature	6.0.41		N/A
org.wso2.carbon.analytics-common	org.wso2.carbon.databridge.receiver.thrift.feature	6.0.42		N/A
org.wso2.carbon.analytics-common	org.wso2.carbon.databridge.receiver.thrift.feature	6.0.43		N/A
org.wso2.carbon.analytics-common	org.wso2.carbon.databridge.receiver.thrift.feature	6.0.44		N/A
org.wso2.carbon.analytics-common	org.wso2.carbon.databridge.receiver.thrift.feature	6.0.45		N/A
org.wso2.carbon.analytics-common	org.wso2.carbon.databridge.receiver.thrift.feature	6.0.46		N/A
org.wso2.carbon.analytics-common	org.wso2.carbon.databridge.receiver.thrift.feature	6.0.48		N/A
org.wso2.carbon.analytics-common	org.wso2.carbon.databridge.receiver.thrift.feature	6.0.49		N/A
org.wso2.carbon.analytics-common	org.wso2.carbon.databridge.receiver.thrift.feature	6.0.5		N/A
org.wso2.carbon.analytics-common	org.wso2.carbon.databridge.receiver.thrift.feature	6.0.51		N/A
org.wso2.carbon.analytics-common	org.wso2.carbon.databridge.receiver.thrift.feature	6.0.52		N/A
org.wso2.carbon.analytics-common	org.wso2.carbon.databridge.receiver.thrift.feature	6.0.53		N/A
org.wso2.carbon.analytics-common	org.wso2.carbon.databridge.receiver.thrift.feature	6.0.54		N/A
org.wso2.carbon.analytics-common	org.wso2.carbon.databridge.receiver.thrift.feature	6.0.55		N/A
org.wso2.carbon.analytics-common	org.wso2.carbon.databridge.receiver.thrift.feature	6.0.56		N/A
org.wso2.carbon.analytics-common	org.wso2.carbon.databridge.receiver.thrift.feature	6.0.57		N/A
org.wso2.carbon.analytics-common	org.wso2.carbon.databridge.receiver.thrift.feature	6.0.58		N/A
org.wso2.carbon.analytics-common	org.wso2.carbon.databridge.receiver.thrift.feature	6.0.59		N/A
org.wso2.carbon.analytics-common	org.wso2.carbon.databridge.receiver.thrift.feature	6.0.6		N/A
org.wso2.carbon.analytics-common	org.wso2.carbon.databridge.receiver.thrift.feature	6.0.60		N/A
org.wso2.carbon.analytics-common	org.wso2.carbon.databridge.receiver.thrift.feature	6.0.61		N/A
org.wso2.carbon.analytics-common	org.wso2.carbon.databridge.receiver.thrift.feature	6.0.62		N/A
org.wso2.carbon.analytics-common	org.wso2.carbon.databridge.receiver.thrift.feature	6.0.63		N/A
org.wso2.carbon.analytics-common	org.wso2.carbon.databridge.receiver.thrift.feature	6.0.64		N/A
org.wso2.carbon.analytics-common	org.wso2.carbon.databridge.receiver.thrift.feature	6.0.65		N/A
org.wso2.carbon.analytics-common	org.wso2.carbon.databridge.receiver.thrift.feature	6.0.66		N/A
org.wso2.carbon.analytics-common	org.wso2.carbon.databridge.receiver.thrift.feature	6.0.67		N/A
org.wso2.carbon.analytics-common	org.wso2.carbon.databridge.receiver.thrift.feature	6.0.68		N/A
org.wso2.carbon.analytics-common	org.wso2.carbon.databridge.receiver.thrift.feature	6.0.69		N/A
org.wso2.carbon.analytics-common	org.wso2.carbon.databridge.receiver.thrift.feature	6.0.7		N/A
org.wso2.carbon.analytics-common	org.wso2.carbon.databridge.receiver.thrift.feature	6.0.70		N/A
org.wso2.carbon.analytics-common	org.wso2.carbon.databridge.receiver.thrift.feature	6.0.71		N/A
org.wso2.carbon.analytics-common	org.wso2.carbon.databridge.receiver.thrift.feature	6.0.72		N/A
org.wso2.carbon.analytics-common	org.wso2.carbon.databridge.receiver.thrift.feature	6.0.73		N/A
org.wso2.carbon.analytics-common	org.wso2.carbon.databridge.receiver.thrift.feature	6.0.74		N/A
org.wso2.carbon.analytics-common	org.wso2.carbon.databridge.receiver.thrift.feature	6.0.8		N/A
org.wso2.carbon.analytics-common	org.wso2.carbon.databridge.receiver.thrift.feature	6.0.9		N/A
org.wso2.carbon.analytics-common	org.wso2.carbon.databridge.receiver.thrift.feature	6.1.0		N/A
org.wso2.carbon.analytics-common	org.wso2.carbon.databridge.receiver.thrift.feature	6.1.1		N/A
org.wso2.carbon.analytics-common	org.wso2.carbon.databridge.receiver.thrift.feature	6.1.10		N/A
org.wso2.carbon.analytics-common	org.wso2.carbon.databridge.receiver.thrift.feature	6.1.11		N/A
org.wso2.carbon.analytics-common	org.wso2.carbon.databridge.receiver.thrift.feature	6.1.12		N/A
org.wso2.carbon.analytics-common	org.wso2.carbon.databridge.receiver.thrift.feature	6.1.13		N/A
org.wso2.carbon.analytics-common	org.wso2.carbon.databridge.receiver.thrift.feature	6.1.14		N/A
org.wso2.carbon.analytics-common	org.wso2.carbon.databridge.receiver.thrift.feature	6.1.15		N/A
org.wso2.carbon.analytics-common	org.wso2.carbon.databridge.receiver.thrift.feature	6.1.16		N/A
org.wso2.carbon.analytics-common	org.wso2.carbon.databridge.receiver.thrift.feature	6.1.17		N/A
