co.jsilval.apimanager	apimanager	1.0.0		N/A
org.noear	solon-boot-smarthttp	2.9.2		a0953ee8563b20e7d2e3ba171013565694748236
org.noear	solon-boot-smarthttp	2.9.2-M1		fb95c790ce01c45beb9d73b39d80d137951ee1b2
org.noear	solon-boot-smarthttp	2.9.2-M2		b272053d71845fa7d5eca6e31b14f79b91816418
org.noear	solon-boot-smarthttp	2.9.3		bfbb2cd0f3a275b6ada53acda76c53443f79c99d
org.noear	solon-boot-smarthttp	2.9.4		5d3d4e38820d35e102f04beeae6a6baf6b7fc0ee
org.noear	solon-boot-smarthttp	2.9.5-M1		9c36acfa0c68d9b620c0a23e554cb6d8ae3422f4
org.noear	solon-boot-smarthttp	2.9.5-M2		48d9dbd2acd72382d0fb944f55fad4184c51f8e1
org.noear	solon-boot-smarthttp	3.0.0		f6a4e51c512546603c10323f26633b46d9c0ab1c
org.noear	solon-boot-smarthttp	3.0.0-M1		e4ef45ba8c484b7061ee457a4ec41e73c1188f5e
org.noear	solon-boot-smarthttp	3.0.0-M2		d41fe80fff29a5e2768327e3d7c5a8d0e44d2aab
org.noear	solon-boot-smarthttp	3.0.0-M3		99a0dae7449b0264bec4f3a3da60e40e72de8393
org.noear	solon-boot-smarthttp	3.0.0-M4		e19645a949573bc0accf3bbe1b7bb4111fdd069e
org.noear	solon-boot-smarthttp	3.0.0-RC		f0ab0de6d41e5662f5e19830a8dcaec1c342d38a
org.noear	solon-boot-smarthttp	3.0.0-RC2		6eb1b0ef53dabaa6dc9b8a38c99abf32078c07b5
org.noear	solon-boot-smarthttp	3.0.0-RC3		aa5e2f89569ad255ff9c15b238862ae9dcb68eef
org.noear	solon-boot-smarthttp	3.0.1		e5315587098382940a16ba1fdd9779476769674a
org.noear	solon-boot-smarthttp	3.0.1-M1		3d1c3734f213d51d78076b74295c3f352ee8175a
org.noear	solon-boot-smarthttp	3.0.1-M2		9b3fb4a2a90017ea88606559bccb6a5900a8d715
org.noear	solon-boot-smarthttp	3.0.1-M3		871c852525934d32f654009a987705ce6872491e
org.noear	solon-boot-smarthttp	3.0.10		3a4e10e23711eb0505c704b552a11f0bfcb17d85
org.noear	solon-boot-smarthttp	3.0.10-M1		5e7833c43d558c3099dbbabefe17c46867950545
org.noear	solon-boot-smarthttp	3.0.2		40861ea1a39c9de5a67887fadadbf22b33787291
org.noear	solon-boot-smarthttp	3.0.2-M1		cc9d816b490e19694a95214dfdb997bcf9303b01
org.noear	solon-boot-smarthttp	3.0.2-M2		8ac01c37d7d7f1715d0f79db440c5169d980b62b
org.noear	solon-boot-smarthttp	3.0.2-M3		ce839b03d3eb3919da09f9726056f9dcc3aec7ef
org.noear	solon-boot-smarthttp	3.0.2-M4		1f5736d6c5f6acd434b88bd22feefe2e656f7727
org.noear	solon-boot-smarthttp	3.0.2-M5		a3b5b94e7113543daba6478a66b970098090cb07
org.noear	solon-boot-smarthttp	3.0.2-M6		70c77be7870ac84aaa38f14e7c77ba1420ecf758
org.noear	solon-boot-smarthttp	3.0.2-M7		32494b5d4e35367a74609023b21f736a3eeac4c3
org.noear	solon-boot-smarthttp	3.0.2-RC		96777dfca1e78551f18ff54eeb4e628a447b9391
org.noear	solon-boot-smarthttp	3.0.2-RC2		f931ec48e360db79b17b309fa0c0e023609b5448
org.noear	solon-boot-smarthttp	3.0.2-RC3		3523521173be574e627c0b176699dcbabbc9e6f2
org.noear	solon-boot-smarthttp	3.0.3		9c6815563b01a897d5ac85e6568ca5b6f8769100
org.noear	solon-boot-smarthttp	3.0.3-M1		7418938aa9ddfa28fea6998cfe78ce24ac109173
org.noear	solon-boot-smarthttp	3.0.3-M2		43001056c74cb468c8564f59534a6cdf3947d97f
org.noear	solon-boot-smarthttp	3.0.3-M3		175fc2e6213b6ac1dd21431194babdd883a2130c
org.noear	solon-boot-smarthttp	3.0.3-M4		c06849ee538afb4473406b2a54d6e7b294f247df
org.noear	solon-boot-smarthttp	3.0.3-RC		0585a1720198a09a2c34aecd852290bf41ba4e27
org.noear	solon-boot-smarthttp	3.0.4		b973381d68b0e5dade8e5793ca757ff96b9e538d
org.noear	solon-boot-smarthttp	3.0.4-M1		7a8969bc06438217a54df6d612b2de999f2cc35e
org.noear	solon-boot-smarthttp	3.0.4-M2		c6f63d215fac23f90f70c4daac74be3ca6a414c1
org.noear	solon-boot-smarthttp	3.0.4-RC		7a3f6c773c4fb2ac26b7265f8055aa793f28cea8
org.noear	solon-boot-smarthttp	3.0.4-RC2		9853acf3d93f15ab889d3fedc1cf8d8c8a8e9902
org.noear	solon-boot-smarthttp	3.0.4.1		0a2b367eb8c0bc2ccc6012e41a9de8d0961a787d
org.noear	solon-boot-smarthttp	3.0.5		ec0987e4d0567b180a6f80678a595daf90ce7931
org.noear	solon-boot-smarthttp	3.0.5-M1		b6bc4901651d469873a45cd4fb2aa9990824e22c
org.noear	solon-boot-smarthttp	3.0.5-M2		b8a1ff05859c0b5c5380108240d1a1bc5fa14ccf
org.noear	solon-boot-smarthttp	3.0.5-M3		e750fd76ac6af04e0d9a81b473afaacee74ce571
org.noear	solon-boot-smarthttp	3.0.6		9ca7faeff8f185b7945b37bdc9625127a7dd4468
org.noear	solon-boot-smarthttp	3.0.6-M1		de2c84604c14d941737b7252ac824aa5d8173975
org.noear	solon-boot-smarthttp	3.0.6-M2		49f7b41a8cf4b51b22c11692a12af50a15f4a910
org.noear	solon-boot-smarthttp	3.0.6-M3		a880b46b4e50517cf9148d074d59062c99dee37b
org.noear	solon-boot-smarthttp	3.0.6-RC		7699afab49474886ba2dd1f2a0bc81f4c1aa4a9e
org.noear	solon-boot-smarthttp	3.0.6-RC2		64347cfc3ea6b47bd86af4ce4840409b541d17e4
org.noear	solon-boot-smarthttp	3.0.7		08876ea646349cb27cc838ffc5a997d8c9098442
org.noear	solon-boot-smarthttp	3.0.7-M1		27a7b6114a1104546935a986f880811fafd5f5b1
org.noear	solon-boot-smarthttp	3.0.8		8b8f5d11aa650a517f80b20d7ee75b9c2a68fd2e
org.noear	solon-boot-smarthttp	3.0.8-M1		7b076ab0bb1c509a5499a155733d4dabb6982cee
org.noear	solon-boot-smarthttp	3.0.8-M2		d3e7960fcb03938dd880a0330e9989f7912a3e1e
org.noear	solon-boot-smarthttp	3.0.9		273c44e76f6a0426a423d1538c2367fd7f59f010
org.noear	solon-boot-smarthttp	3.0.9-M1		80939ff259380bf7b1ae51b6b9c5c94b48da0f07
org.noear	solon-boot-smarthttp	3.0.9-M2		b080af13a1e75beefa11fd20063504a5a80abcb3
org.noear	solon-boot-smarthttp	3.1.0		d067e831d3abf60db600ddca4f421a658054c21b
org.noear	solon-boot-smarthttp	3.1.0-M1		cda989cbd79cc9956789c71c8d74407666851479
org.noear	solon-boot-smarthttp	3.1.0-M2		b669245619d86398ea03e228deffbd524ccbf415
org.noear	solon-boot-smarthttp	3.1.0-M3		43eddde6b383a74335acef0cc5506dd300d5c78a
org.noear	solon-boot-smarthttp	3.1.0-RC		b4a4f687c6da76a775f19e31d3694dc24d4d00d7
org.noear	solon-boot-smarthttp	3.1.1		625c5c1cc67b1be1f62ae29abb7898b2c2cc622c
org.noear	solon-boot-smarthttp	3.1.1-M1		57c1f949f14ffbeac1fa6919af176f72071ad62b
org.noear	solon-boot-smarthttp	3.1.1-M2		4fd6f301fec87585dc3549c1da84de6041292004
org.noear	solon-boot-smarthttp	3.1.1-M3		995aae8436362e9c9a68e1cb8c182952c5a65bd1
org.noear	solon-boot-smarthttp	3.1.1-M4		8d7e82241c3a4d7decfef34480734fa0fad47a25
org.noear	solon-boot-smarthttp	3.1.1-M5		c7dcd8442c89f097e2892c1f93d1370999ce1180
org.noear	solon-boot-smarthttp	3.1.1-RC		27b82bdef1ee13b0daafa2fcedd107c708e4dd44
org.noear	solon-boot-smarthttp	3.1.2		704d3c1f1de9c9cc98916969ab3bd19b4fea6cef
org.noear	solon-boot-smarthttp	3.1.2-M1		f54d9a1492515f44735f1e87878088981bb7f37c
org.noear	solon-boot-smarthttp	3.1.2-M2		bae987fc12515c6b5f27f3455b9297db8b3dd1cf
org.noear	solon-boot-smarthttp	3.1.3-M1		08c94e3251547b9dedb94f6234c2ed1f3cc99937
org.noear	solon-boot-smarthttp	3.1.3-M2		14a0df85e401e9ed52cbf228437327222ba89d3d
org.noear	solon-boot-smarthttp	3.1.3-M3		670e55e1f8f3db2d9056f10fc07942a55275a12c
org.noear	solon-boot-smarthttp	3.1.3-M4		f3636b2b14cbcbbcff9b069b1d2bf7c4927a7a0b
org.noear	solon-boot-smarthttp	3.1.3-M5		783fa93959424661ab82b710d4332f7effc4ebb8
org.noear	solon-boot-smarthttp	3.1.3-M6		860bd887ce8f94eb1b795e5a945510b116558c9b
org.noear	solon-boot-smarthttp	3.1.3-RC		82f06128c237cb4ea77ec18876e9c162e1c57f14
org.noear	solon-boot-smarthttp	3.2.0		0ddc98c8008000fe6bd20cad3fd1629db5b076e1
org.noear	solon-boot-smarthttp	3.2.1		af28b760989e0e910129c09cd83a5f3e4c6d16ea
org.noear	solon-boot-smarthttp	3.2.1-M1		a80d91d5109f47e7c2179d2731bcb074d2674eb1
org.noear	solon-boot-smarthttp	3.2.1-M2		cdd6e7264bb3ccce6ef3f8baac89f3e69d33ede1
org.noear	solon-boot-smarthttp	3.2.1-M3		888feeb48e9d3f62f956a5ee32caeb03a9e43aff
org.noear	solon-boot-smarthttp	3.2.1-RC		afa98ca22455655524e81da5d29b58757c26327a
org.noear	solon-boot-smarthttp	3.2.2-M1		94346bcebc08ec6996ac762443495608119a1bec
org.openehealth.ipf.commons	ipf-commons-ihe-xacml20-model	3.5.1		b82c8b94083f7b82226e217c20faa7930c47ab1d
org.openehealth.ipf.commons	ipf-commons-ihe-xacml20-model	3.5.2		9b230b4cc803dee00bd9921098c33d91df732101
org.openehealth.ipf.commons	ipf-commons-ihe-xacml20-model	3.5.3		57bc59f43f3514a85ef1cab6669cc281ef1f07c6
org.openehealth.ipf.commons	ipf-commons-ihe-xacml20-model	3.5.4		da2b426da276e18a04bcc2035afaae43500f7c15
org.openehealth.ipf.commons	ipf-commons-ihe-xacml20-model	3.6-20181019		61ee24bf5384205c4511ed6a13203ca9a40dbe53
org.openehealth.ipf.commons	ipf-commons-ihe-xacml20-model	3.6-20181130		dc47d391f7346d1eb52860a7603e0f3a4410ca83
org.openehealth.ipf.commons	ipf-commons-ihe-xacml20-model	3.6-20190124		3de6e728d6f8f7d43a2a9928279bf305a9326377
org.openehealth.ipf.commons	ipf-commons-ihe-xacml20-model	3.6.0		59a5fe99754294c49e3eeb693e5c1073e9cec66c
org.openehealth.ipf.commons	ipf-commons-ihe-xacml20-model	3.6.1		47aecb6ea508877edf17da5ad499535130d51779
org.openehealth.ipf.commons	ipf-commons-ihe-xacml20-model	3.6.2		2c74058cea1cbcd1d5df3d141a519b6955d91f29
org.openehealth.ipf.commons	ipf-commons-ihe-xacml20-model	3.6.3		f38723768f78ba89e5970ea2dcb0cfd96f1ca3d6
org.openehealth.ipf.commons	ipf-commons-ihe-xacml20-model	3.6.4		6e9d38ee5319788dca7a1c05cb9882ad806d00e7
org.openehealth.ipf.commons	ipf-commons-ihe-xacml20-model	3.6.5		b0cfdce401d69ff430ae2f7034127b83e3ca9d6f
org.openehealth.ipf.commons	ipf-commons-ihe-xacml20-model	3.7-20200306		332d9d87dec305128fc9e8aa7fba2acf9abd1bed
org.openehealth.ipf.commons	ipf-commons-ihe-xacml20-model	3.7.0		27e0fc4e527521de49d3ce4796442b3edf671e8a
org.openehealth.ipf.commons	ipf-commons-ihe-xacml20-model	3.7.1		f2dca22558d16b0c806e423cff0db0a5fc44012e
org.openehealth.ipf.commons	ipf-commons-ihe-xacml20-model	3.7.2		2835214779105d099ada21490f78cdef316b4fd7
org.openehealth.ipf.commons	ipf-commons-ihe-xacml20-model	3.7.3		9640ed30bd651c4b39d8ca1432b15f96e66dd11e
org.openehealth.ipf.commons	ipf-commons-ihe-xacml20-model	3.7.4		a98920b8377962b6631b534ef90230dbd375f507
org.openehealth.ipf.commons	ipf-commons-ihe-xacml20-model	4.0-20200713		fac2d7a8dafa4782defc09a7e3f86c2eb69da297
org.openehealth.ipf.commons	ipf-commons-ihe-xacml20-model	4.0.0		25f9fa0e123ea95ab2d2f35d7fa72c58fc7cfb85
org.openehealth.ipf.commons	ipf-commons-ihe-xacml20-model	4.0.1		62cec053b027c4ef274f3f959166c3b5a4defbd9
org.openehealth.ipf.commons	ipf-commons-ihe-xacml20-model	4.1.0		1c0eb9ede88f0390b3f0ba2b4c53a1fa303e5f6e
org.openehealth.ipf.commons	ipf-commons-ihe-xacml20-model	4.2.0		195a0af93d548e11c3c2db199e4c6a30bd761af3
org.openehealth.ipf.commons	ipf-commons-ihe-xacml20-model	4.3.0		19413e095c85ac5fa6bc7b9ff629d49077b9b0fb
org.openehealth.ipf.commons	ipf-commons-ihe-xacml20-model	4.3.1		b92610498f3ff3f6a84d9ddf2d501b43b66f651e
org.openehealth.ipf.commons	ipf-commons-ihe-xacml20-model	4.3.2		f98e6f5af63f31497d86bb07112aa60edb4ae879
org.openehealth.ipf.commons	ipf-commons-ihe-xacml20-model	4.4-rc1		01ff5c96aade1dceb3569336564a97eccb336f0b
org.openehealth.ipf.commons	ipf-commons-ihe-xacml20-model	4.4.0		b93deb2e914fd3cbefc8e3b0f455c401aeeb86d4
org.openehealth.ipf.commons	ipf-commons-ihe-xacml20-model	4.5-rc1		4171c0af6c2d6a345e924b2cfdaad4333f9a5914
org.openehealth.ipf.commons	ipf-commons-ihe-xacml20-model	4.5.0		11e7a067bdf667511ad36511d97a6de09ea348d1
org.openehealth.ipf.commons	ipf-commons-ihe-xacml20-model	4.6.0		03913c48e76eb9ad02bafd4d9efa8ec3cc22c8d8
org.openehealth.ipf.commons	ipf-commons-ihe-xacml20-model	4.6.1		407ad70f6389f28826bbb9f1f5ff4d5c4e5929b5
org.openehealth.ipf.commons	ipf-commons-ihe-xacml20-model	4.7.0		82f018fc49c3e11a09a6c5393ea3d40f6e80f2f2
org.openehealth.ipf.commons	ipf-commons-ihe-xacml20-model	4.8-m1		c15491cc4c41961c0d9ef1c76e3fa8a557e0a6e5
org.openehealth.ipf.commons	ipf-commons-ihe-xacml20-model	4.8-m2		3ba768bafb5322a378a4bd3f95d06550f06a652a
org.openehealth.ipf.commons	ipf-commons-ihe-xacml20-model	4.8-m3		9b219ee88d20a7c23af3aaa5e77d1182a7cd6923
org.openehealth.ipf.commons	ipf-commons-ihe-xacml20-model	4.8-m4		16784dccdfc26231ad251db6e73ff69a22f38b9e
org.openehealth.ipf.commons	ipf-commons-ihe-xacml20-model	4.8-m5		abf8bbfd87af729b9068d0c0e65c1625cbd4408a
org.openehealth.ipf.commons	ipf-commons-ihe-xacml20-model	4.8-m6		1df8b9a8811dd91ec901710c3a333014ccd2e8a1
org.openehealth.ipf.commons	ipf-commons-ihe-xacml20-model	4.8-m7		59842038441e7f6b43f1d6f22140a6fd6b6a0dcf
org.openehealth.ipf.commons	ipf-commons-ihe-xacml20-model	4.8-m8		1f14905733b07d784e32004408497a424f2f4f73
org.openehealth.ipf.commons	ipf-commons-ihe-xacml20-model	4.8.0		71f653eaf16ddc56263397592bef464513b06a5e
org.openehealth.ipf.commons	ipf-commons-ihe-xacml20-model	5.0-m1		7557dc1a7f6fd871a519dbe3ce0c83e48ca8e6ee
org.openehealth.ipf.commons	ipf-commons-ihe-xacml20-model	5.0-m2		c2e941ee2083892c849f2b98ce5ac2b1af773baf
org.openehealth.ipf.commons	ipf-commons-ihe-xacml20-model	5.0-m3		2af1e29ed5fa4d3b933954fc51d485f1678da5fd
org.openehealth.ipf.commons	ipf-commons-ihe-xacml20-model	5.0-rc1		6950190a6d6b16f746ae2a0e09a1592390b93108
org.openehealth.ipf.commons	ipf-commons-ihe-xacml20-model	5.0-rc2		d6b6a1592de40b29cad73d68946f1325e2cf3609
org.openehealth.ipf.commons	ipf-commons-ihe-xacml20-model	5.0.0		cb1a5d5b5906b4febd5b1038e50fa8ac8842ba01
org.openehealth.ipf.commons	ipf-commons-ihe-xacml20-model	5.1-20250314		b2435538c1847bbf4b3ece946083bff3a9297542
org.openehealth.ipf.commons	ipf-commons-ihe-xacml20-model	5.1-20250424		b09fc8eff7f6a9f0196606e915c4e7333ecac2ae
org.rhq.metrics	rhq-metrics-rest-test	0.1.0.20140602-M1		d0d86b2ecaeac97adf9f9be1aea845beed09e5a7
org.rhq.metrics	rhq-metrics-rest-test	0.2.0.20140626-M2		23e6d291544caeeb8ae4b8ca28914fe9608aaf60
org.rhq.metrics	rhq-metrics-rest-test	0.2.1.20140710-M2		35856ed68e2302cbf73ffa80eaecfc5f9fecd7d8
org.rhq.metrics	rhq-metrics-rest-test	0.2.2.20140726-M3		f4a090dd7e18819a75b6940213efba3d919da4be
org.rhq.metrics	rhq-metrics-rest-test	0.2.3.20141020-M4		31679511f6e5e0e165e4e3d2c24827cefb2a93c7
org.rhq.metrics	rhq-metrics-rest-test	0.2.4		1dba9c837a49113ccccb311e570325184073c0da
org.rhq.metrics	rhq-metrics-rest-test	0.2.5		e536a3fd88fd13e244a7a99f64bd105fe752a1de
org.scalameta	semanticdb_2.12	2.0.0		c1c6565ca9f637ba835acd26447ece24cf961231
org.scalameta	semanticdb_2.12	2.0.0-M2		db65a502e18c049ee39c5db79a42bf5bf8fb15cb
org.scalameta	semanticdb_2.12	2.0.0-M3		9cc2b8641da2252ff0e56c0f464d70c2b9da519b
org.scalameta	semanticdb_2.12	2.0.0-RC1		d445666208c609a53a63b92a9a518eb0f9b47c02
org.scalameta	semanticdb_2.12	2.0.0-RC2		dfe8577be7c15778f87dc590e9fd9b2b8b0296e7
org.scalameta	semanticdb_2.12	2.0.0-RC3		0159493be7de9736a6c0e479f5f614c3f1ec5681
org.scalameta	semanticdb_2.12	2.0.1		4ab56c7c6241a52493f686bec477f99fd1f744a0
org.scalameta	semanticdb_2.12	2.1.0		a61aa1e1d5d9a1ba6251886242b92d7b8e38c460
org.scalameta	semanticdb_2.12	2.1.1		00f85829e2c2db84c23d7776bdcf564170a4e416
org.scalameta	semanticdb_2.12	2.1.2		0e076b56af1372f7081795d582f6265616ea141b
org.scalameta	semanticdb_2.12	2.1.3		9df70cf2ae5ebc2112854372a5aa67c91910fba6
org.scalameta	semanticdb_2.12	2.1.4		d400c12db4ad0e6305ba75fde0f83a01814c461b
org.scalameta	semanticdb_2.12	2.1.5		1b8023baa8ae397e4a951e28275a42e6134335f8
org.scalameta	semanticdb_2.12	2.1.6		3822e9ac8e55f52b3f7b8ccbcf54153210ea3038
org.scalameta	semanticdb_2.12	2.1.7		388975024e963ca856412c8160f24b2e5a7965bd
org.scalameta	semanticdb_2.12	2.1.8		c5d3ec146b74d2660fc0d954c1315f4cdf3fce2d
org.scalameta	semanticdb_2.12	3.0.0		ac85477e769ca1ffff18bbd737351b21c8819293
org.scalameta	semanticdb_2.12	3.1.0		e24bf8a315108ddfb2252983aefbc1144caf282f
org.scalameta	semanticdb_2.12	3.2.0		a0814a388f3a3730c27152b2190cdbc85173e2e8
org.scalameta	semanticdb_2.12	3.3.0		d0050ef89ac217523382c6251a27c57dacb373e0
org.scalameta	semanticdb_2.12	3.3.1		1423a6efa4a328be59ac4bd38ae7893e355a7a2e
org.scalameta	semanticdb_2.12	3.4.0		f18501995d7d85e3ad49c6bf53677144226b295b
org.scalameta	semanticdb_2.12	3.5.0		22ad580a2b72ceaf5a25e01d8da18120bf38c706
org.scalameta	semanticdb_2.12	3.6.0		004f96c6f0490e1688a28551f8493865fa2e11a7
org.scalameta	semanticdb_2.12	3.7.0		2f8e509c9bbe2e9d85078ffcf41299205ad4247d
org.scalameta	semanticdb_2.12	3.7.2		b5bc3260ec1e8186990f1f504cbdb7372dc679b7
org.scalameta	semanticdb_2.12	3.7.3		707deabfe0b14454df9c24b4d4ab8ead6561aed2
org.scalameta	semanticdb_2.12	3.7.4		1c288826cb1ca612eb6896dbbdea236b216c7ac3
org.scalameta	semanticdb_2.12	4.0.0		c74e5d0363aabc01ca28e0f5f8ad1d580c8c03c4
org.scalameta	semanticdb_2.12	4.0.0-M1		ae0e715d589f5268d4796a0fa40631cbc005817b
org.scalameta	semanticdb_2.12	4.0.0-M10		07618ddc0a3d56e16ba0bad134c0e2be0fd9ce65
org.scalameta	semanticdb_2.12	4.0.0-M11		2cf55d288889faac0af3eb17f9bcc2f6b49639ea
org.scalameta	semanticdb_2.12	4.0.0-M2		ac407a1afcaad034d122dad8286dc88bd7b01a4a
org.scalameta	semanticdb_2.12	4.0.0-M3		1d37570fe0aac44a374231315db3c306969e3b0f
org.scalameta	semanticdb_2.12	4.0.0-M4		e28e34dc387557901df42bb5107e89526576c8c1
org.scalameta	semanticdb_2.12	4.0.0-M5		3328e50fb1da64e6b69a4c0b83ca11c5f55b70a8
org.scalameta	semanticdb_2.12	4.0.0-M6		a172f16190b1b64058b16a100a3210fe78637ce4
org.scalameta	semanticdb_2.12	4.0.0-M7		ce4e6ad501d72d1a8783abeed3f2b30b296e1e33
org.scalameta	semanticdb_2.12	4.0.0-M8		a0a7b7e3ca1eda6ede280ae45c07ecdeb12affe5
org.scalameta	semanticdb_2.12	4.0.0-M9		039be073f9b892b943fde6f3981e387f3dc50f5f
org.scalameta	semanticdb_2.12	4.0.0-RC1		384daf60e2d9a5c5503306da1aaedd004d18ca87
org.scalameta	semanticdb_2.12	4.1.0		bf31156426e8ae1c2a8ed4255649d81c6e919f81
org.scalameta	semanticdb_2.12	4.1.1		9f0e17765b65741d974e41bee2bbf90043d46ff9
org.scalameta	semanticdb_2.12	4.1.2		4a09a82c36e46e0a20b7902d0869ead1a2c15131
org.scalameta	semanticdb_2.12	4.1.3		8032bc99e1238774817f77c2e845d5062c3ec52b
org.scalameta	semanticdb_2.12	4.1.4		36ca698bfd8aab04c2ae8b4c638b88bc5cfa1c17
org.scalameta	semanticdb_2.12	4.1.5		5f8febeaa3383dee2c169bba2d51699b12a4120b
org.scalameta	semanticdb_2.12	4.1.6		38cdb3c7664b86ef54b414b53c4d80cf02a3b508
org.simpleflatmapper	sfm-jdbi-jre9	8.0.0		b2e64f07e9568377b6449b7a351ac42c4ce7ebb9
org.simpleflatmapper	sfm-jdbi-jre9	8.0.0	-sources	8318ac2fc02473f96144e3ffc543149714c6f75f
org.simpleflatmapper	sfm-jdbi-jre9	8.0.1		641a5db67ec8d0694f895249b9907e6545527631
org.simpleflatmapper	sfm-jdbi-jre9	8.0.1	-sources	ae01dde27dc68349aac486fa4883eb5a3647de7a
org.simpleflatmapper	sfm-jdbi-jre9	8.0.2		f340d760166f96d1f885a331af718e21d53002d2
org.simpleflatmapper	sfm-jdbi-jre9	8.0.2	-sources	39a70bbfd01e36c2232099e1bdb8cfff02a58630
org.simpleflatmapper	sfm-jdbi-jre9	8.0.3		6c08485217d9045e64a6e309553c0c0dc7d25e32
org.simpleflatmapper	sfm-jdbi-jre9	8.0.3	-sources	c72a1c69967797d1ad81476ca7799f680c03ab9b
org.simpleflatmapper	sfm-jdbi-jre9	8.1.0		83da12a7d37c97bc25013c90ce1d9e8aad775aa3
org.simpleflatmapper	sfm-jdbi-jre9	8.1.0	-sources	6d4ba90140f78d1679649a3e7537a5995fb427ea
org.simpleflatmapper	sfm-jdbi-jre9	8.1.1		5b3d9e5b9adf175d544f4ae7214773804cf2c39b
org.simpleflatmapper	sfm-jdbi-jre9	8.1.1	-sources	0a65f1e40d9ef33cbebb9e9cba29ae4e0fd64f29
org.simpleflatmapper	sfm-jdbi-jre9	8.2.0		168ea47e07799956c04a701975d747aa18cc35f5
org.simpleflatmapper	sfm-jdbi-jre9	8.2.0	-sources	dedd1207e6c9bc27a6cea9fae49d0b78a73dfab8
org.simpleflatmapper	sfm-jdbi-jre9	8.2.1		a0fccdefffe1fda764b619318b82018db696345d
org.simpleflatmapper	sfm-jdbi-jre9	8.2.1	-sources	2d18d94747f8a525587a4e1cc967739add476ccd
org.simpleflatmapper	sfm-jdbi-jre9	8.2.2		99081d7c6be51c2818d1b6acd5beed4cebe6930f
org.simpleflatmapper	sfm-jdbi-jre9	8.2.2	-sources	a5fa35e76c9ff94ff7a3b980484a454b510e828b
org.simpleflatmapper	sfm-jdbi-jre9	8.2.3		eec65c4d1bc2ee251826fe93051269fb078b0b98
org.simpleflatmapper	sfm-jdbi-jre9	8.2.3	-sources	8d97d5db8435bcf6f2dd19819899e6dd652004ce
org.switchyard	switchyard-container-parent	2.0.1.redhat-620133		N/A
org.switchyard	switchyard-container-parent	2.0.1.redhat-621084		N/A
org.switchyard	switchyard-container-parent	2.0.1.redhat-621090		N/A
org.switchyard	switchyard-container-parent	2.0.1.redhat-621107		N/A
org.switchyard	switchyard-container-parent	2.0.1.redhat-621117		N/A
org.switchyard	switchyard-container-parent	2.0.1.redhat-621159		N/A
org.switchyard	switchyard-container-parent	2.0.1.redhat-621169		N/A
org.switchyard	switchyard-container-parent	2.0.1.redhat-621177		N/A
org.switchyard	switchyard-container-parent	2.0.1.redhat-621186		N/A
org.switchyard	switchyard-container-parent	2.0.1.redhat-621211		N/A
org.switchyard	switchyard-container-parent	2.0.1.redhat-621216		N/A
org.switchyard	switchyard-container-parent	2.0.1.redhat-621222		N/A
org.typelevel	cats-effect-laws_sjs0.6_2.11	0.1-0848c9b		bb8e03acc1cec1c7315e363391aaf933e9bbb325
org.typelevel	cats-effect-laws_sjs0.6_2.11	0.1-65b8a75		ce8d037f591f5c685f962fa563016299de4e6ef5
org.typelevel	cats-effect-laws_sjs0.6_2.11	0.1-d1b5231		c0bb79ff01d5893a4cc8da9128062d75601bb784
org.typelevel	cats-effect-laws_sjs0.6_2.11	0.10		5ce4df81cb85e15ae0730c891d4bab832b781c1f
org.typelevel	cats-effect-laws_sjs0.6_2.11	0.10-317f775		96c38f453917bbc521ddf50caf6536b1ec7c0893
org.typelevel	cats-effect-laws_sjs0.6_2.11	0.10-4e98208		b90714020c491d2f8c32b46fab2f4b3ed0155c9a
org.typelevel	cats-effect-laws_sjs0.6_2.11	0.10-5b8214f		5aa66e0a4c1cf7d113434e06c8579d96b4682add
org.typelevel	cats-effect-laws_sjs0.6_2.11	0.10-b6a5446		eeef20dcc435584190bc6df04e76e7e6c0675815
org.typelevel	cats-effect-laws_sjs0.6_2.11	0.10-c64e7c9		bc832161fba3f12d29aafb18a9bbae9b633166e1
org.typelevel	cats-effect-laws_sjs0.6_2.11	0.10-d365658		784ae50271ba98c43c16b844529dc30fee1d2095
org.typelevel	cats-effect-laws_sjs0.6_2.11	0.10-ea8fbc9		65454a6de4486bdea6dfcf140060fadcd112f564
org.typelevel	cats-effect-laws_sjs0.6_2.11	0.10.1		a093820be518acc3bfa4e6731a91e3bc2dd3fe6b
org.typelevel	cats-effect-laws_sjs0.6_2.11	0.2		edba0cbb8ac6cbabc446eadf7a3a1798bc227d4e
org.typelevel	cats-effect-laws_sjs0.6_2.11	0.2-2f38223		e19c95c68d938eee10b8887398fd6fd468ef7d45
org.typelevel	cats-effect-laws_sjs0.6_2.11	0.2-3772c8e		407f3f82b0901d9df76c3d7feb76280e6f90c649
org.typelevel	cats-effect-laws_sjs0.6_2.11	0.2-632d221		aa2abef5b8d5a8ed480c922040bb6b2296cdc805
org.typelevel	cats-effect-laws_sjs0.6_2.11	0.3		0591b2b63183028f24123bb1881929ea13f41878
org.typelevel	cats-effect-laws_sjs0.6_2.11	0.3-d37204d		707009096db6a5acb24397ff9bd7e1a4f66ecaf0
org.typelevel	cats-effect-laws_sjs0.6_2.11	0.4		8b31a1f051e10911b60f6c35dd4d9e348b5e3c55
org.typelevel	cats-effect-laws_sjs0.6_2.11	0.4-09e64a7		a00a053d5a309e895aad5e483af49090de4dba51
