activemq	jaxb-impl	20050407	-	4d45daa19e7e8e941753133ce3a780f3076c0abb
dev.zio	zio-aws-apigatewaymanagementapi_2.13	5.17.295.3	-	1e6b7c87c2ff2c8b1814668ed06a278fca6bc136
dev.zio	zio-aws-apigatewaymanagementapi_2.13	5.17.295.4	-	3b183269f7dd9a6f353fb28a7e2c73ceafeaf865
dev.zio	zio-aws-apigatewaymanagementapi_2.13	5.17.295.5	-	8f2ce6d3a4a60a0a2b836cf7a61585367f8392e6
dev.zio	zio-aws-apigatewaymanagementapi_2.13	5.17.295.6	-	ed669c17f09e62f704ad477858ddbf951a5f8221
dev.zio	zio-aws-apigatewaymanagementapi_2.13	5.17.295.8	-	83c1dbd08769a04926fe97b8dde3e3fc00fba07a
dev.zio	zio-aws-apigatewaymanagementapi_2.13	5.17.295.9	-	20310af72ffc1487fb7ddec5a5fba73bbe5b6b4b
dev.zio	zio-aws-apigatewaymanagementapi_2.13	5.19.12.1	-	5f8abf52cf87a9c1d620ea58ed2f009ede5c10cc
dev.zio	zio-aws-apigatewaymanagementapi_2.13	5.19.17.1	-	fd4ab85ef5edeede1473e0ea5fa1b32fd6381e0e
dev.zio	zio-aws-apigatewaymanagementapi_2.13	5.19.17.2	-	101845ef9a80c161b6362dc0c13ead226ba81cf1
dev.zio	zio-aws-apigatewaymanagementapi_2.13	5.19.26.1	-	39a7bce4b377322e5cb2c07a3cbe96110bf28bf7
dev.zio	zio-aws-apigatewaymanagementapi_2.13	5.19.31.1	-	e7695efee651c46777942a66267b0be388211651
dev.zio	zio-aws-apigatewaymanagementapi_2.13	5.19.31.2	-	9b04575610f27037812254c2e829a7b1c08e4472
dev.zio	zio-aws-apigatewaymanagementapi_2.13	5.19.31.3	-	e7a9f2d78681be9729771a81f1bbf522912fa26b
dev.zio	zio-aws-apigatewaymanagementapi_2.13	5.19.31.4	-	6dfcb0473b3fbfd8d1a454a400560e9137bbf039
dev.zio	zio-aws-apigatewaymanagementapi_2.13	5.19.31.5	-	41718bc09b1cebaa1f64cdd140fca0430e56fc19
dev.zio	zio-aws-apigatewaymanagementapi_2.13	5.19.33.1	-	4a1e1192cba7bce305750680b7c8bc843a69bca6
dev.zio	zio-aws-apigatewaymanagementapi_2.13	5.19.33.2	-	5546d543c4546592db985380de5b1e30e0d91cfb
dev.zio	zio-aws-apigatewaymanagementapi_2.13	5.19.7.1	-	e5d442a0f20bb77f4480b87bb3cdbae822935f6c
dev.zio	zio-aws-apigatewaymanagementapi_2.13	5.19.7.2	-	d650c7a7d1f541f6278aeb66410d43357055dbd3
dev.zio	zio-aws-apigatewaymanagementapi_2.13	5.19.7.3	-	9e3705d36d84988be72d90dfd4a071cfe4b2594e
dev.zio	zio-aws-apigatewaymanagementapi_2.13	5.19.7.4	-	c75d871421af1a638b8dfdd2fd7b533602f1d5fd
dev.zio	zio-aws-apigatewaymanagementapi_2.13	5.19.7.5	-	c9a3c670e1f2b1745b9b0b4cfc9fe2f827eea45a
dev.zio	zio-aws-apigatewaymanagementapi_2.13	5.19.7.6	-	82c10c28572931eff1255b01ad6fb09ed659fa0b
dev.zio	zio-aws-apigatewaymanagementapi_2.13	5.19.8.1	-	016e31347b7b00e7b475af4dbf2a58074cf81e73
dev.zio	zio-aws-apigatewaymanagementapi_2.13	5.19.8.2	-	11d33a7cc7bd5d69bacdb5fcd7aa28836729ec35
dev.zio	zio-aws-apigatewaymanagementapi_2.13	5.19.8.3	-	1ea17b4f244bc805aa24aed77561074ad605553a
dev.zio	zio-aws-apigatewaymanagementapi_2.13	5.19.8.4	-	183fc0525bf08c786e9c62f1aff9053063288b3f
dev.zio	zio-aws-apigatewaymanagementapi_2.13	5.20.17.1	-	b85bbbf965e94127b018d9eba4666721060905bf
dev.zio	zio-aws-apigatewaymanagementapi_2.13	5.20.17.2	-	fbd704d9d0e5fca97467bff184a02ab49ccc1578
dev.zio	zio-aws-apigatewaymanagementapi_2.13	5.20.22.1	-	a22590c91aa493cb2a0b6d094b8bed4747dc0350
dev.zio	zio-aws-apigatewaymanagementapi_2.13	5.20.22.2	-	432b772da105a84a2370fe80279678ec7b84a497
dev.zio	zio-aws-apigatewaymanagementapi_2.13	5.20.22.3	-	0a4d6d15ba3fc5526f49c07c790e39690df37bb7
dev.zio	zio-aws-apigatewaymanagementapi_2.13	5.20.32.1	-	b17e19eb009db316876ff48776fe04643d8cb482
dev.zio	zio-aws-apigatewaymanagementapi_2.13	5.20.32.2	-	4afbeb06ad04bd325f85a55dc4fb6b01f22f5a0e
dev.zio	zio-aws-apigatewaymanagementapi_2.13	5.20.37.1	-	1145b2896e1c9899b52e12ee0ca4af2dd902682c
dev.zio	zio-aws-apigatewaymanagementapi_2.13	5.20.42.1	-	3cfe284e40aaee2d3bec9a19cf2e4d1eef9eab21
dev.zio	zio-aws-apigatewaymanagementapi_2.13	5.20.7.1	-	f4071859f983311734268463909d30ac1608d0eb
dev.zio	zio-aws-apigatewaymanagementapi_2.13	5.20.7.2	-	0a9877420d44e649c888bf5bd3db68ba9adc6d66
dev.zio	zio-aws-apigatewaymanagementapi_2.13	5.20.7.3	-	8921be1d7381a9e6991d3f630ea3a3355025f2cd
dev.zio	zio-aws-apigatewaymanagementapi_2.13	6.20.103.1	-	050bd68774d6ccee690684685220617f17187eae
dev.zio	zio-aws-apigatewaymanagementapi_2.13	6.20.103.2	-	2757408b77e511127027babb0b4463caaa3baedb
dev.zio	zio-aws-apigatewaymanagementapi_2.13	6.20.115.1	-	3459d66c2f402dfc348265ad04db68913120b0ec
dev.zio	zio-aws-apigatewaymanagementapi_2.13	6.20.115.2	-	cbdb873b825cc0c73a3ab0fdbb4dcdb23a3567ee
dev.zio	zio-aws-apigatewaymanagementapi_2.13	6.20.120.1	-	f2ea603bbe141b5453a80def1adb043a6f5f5695
dev.zio	zio-aws-apigatewaymanagementapi_2.13	6.20.149.1	-	25214f712281b0899d11139e2cb84706b4f1e49b
dev.zio	zio-aws-apigatewaymanagementapi_2.13	6.20.149.2	-	5006806654b371a589436ae34db85d35d3ccbf26
dev.zio	zio-aws-apigatewaymanagementapi_2.13	6.20.162.1	-	44b46ca399766b11e5e401cdd95827ef348936cd
dev.zio	zio-aws-apigatewaymanagementapi_2.13	6.20.162.2	-	25730cbd58eba10da6d8c9a7a4fa7e8ecb13882f
dev.zio	zio-aws-apigatewaymanagementapi_2.13	6.20.42.1	-	0638fe9922bfdaf87a36c10f546791c497e96394
dev.zio	zio-aws-apigatewaymanagementapi_2.13	6.20.42.2	-	1559f2ce8e00667794efc623f09da02c7ea5884e
dev.zio	zio-aws-apigatewaymanagementapi_2.13	6.20.47.1	-	6c0307a5ffb0c97545d092f9fb98cfeb7b1b268f
dev.zio	zio-aws-apigatewaymanagementapi_2.13	6.20.56.2	-	33a3656db890bd1dd72107c08363cb58b7138948
dev.zio	zio-aws-apigatewaymanagementapi_2.13	6.20.58.1	-	361c258d94608a638246b0fdff6ebe36b6eb1c0f
dev.zio	zio-aws-apigatewaymanagementapi_2.13	6.20.58.2	-	c33afec4cdc81d1228657cb48dd60592759053ce
dev.zio	zio-aws-apigatewaymanagementapi_2.13	6.20.58.3	-	5ee81697e9cf8855314072fbb97254e25d80811a
dev.zio	zio-aws-apigatewaymanagementapi_2.13	6.20.61.1	-	336fc6070618165dc117dddedcdb24b1cb7a6faf
dev.zio	zio-aws-apigatewaymanagementapi_2.13	6.20.69.1	-	018ad576b8725a859e4ac507d732a32b17b9faca
dev.zio	zio-aws-apigatewaymanagementapi_2.13	6.20.69.2	-	041bad787d47a36072c39c861008004dcba77a15
dev.zio	zio-aws-apigatewaymanagementapi_2.13	6.20.74.1	-	cf515c94b612652e4faecc5904db61123a068ba4
dev.zio	zio-aws-apigatewaymanagementapi_2.13	6.20.74.2	-	59936dd7b008887a38f7281a1e0b15779a24e094
dev.zio	zio-aws-apigatewaymanagementapi_2.13	6.20.78.1	-	336c232c2b9fbecbed13a4a77f534142582261e5
dev.zio	zio-aws-apigatewaymanagementapi_2.13	6.20.78.2	-	ec1b927036192425d2c032c830d321ce40b77e47
dev.zio	zio-aws-apigatewaymanagementapi_2.13	6.20.78.3	-	54e2a5456f2d09849461221fe5b585c52586d509
dev.zio	zio-aws-apigatewaymanagementapi_2.13	6.20.83.1	-	25aac3587c1c948cd80cc329a5813e0d5dffdcf5
dev.zio	zio-aws-apigatewaymanagementapi_2.13	6.20.83.2	-	428ac1769e860a8ef2a9664201bc79a08239bb77
dev.zio	zio-aws-apigatewaymanagementapi_2.13	6.20.97.2	-	e91188287acdc0506471e95d045620898c0ce1c7
dev.zio	zio-aws-apigatewaymanagementapi_2.13	7.21.15.1	-	814b6a4cda4d56623d347cd8644c0cb1d5347c37
dev.zio	zio-aws-apigatewaymanagementapi_2.13	7.21.15.10	-	57a61e07a05d18340c0e9fe38abb0cf812a74928
dev.zio	zio-aws-apigatewaymanagementapi_2.13	7.21.15.11	-	6c9ec15cae6ffb26a3ac88e0daee0c379382993e
dev.zio	zio-aws-apigatewaymanagementapi_2.13	7.21.15.12	-	a8e30a0319ed5f322a3d467caed0a06738e95487
dev.zio	zio-aws-apigatewaymanagementapi_2.13	7.21.15.13	-	189be9bd89c12bd0aa3f6ee69e06f179472f1223
dev.zio	zio-aws-apigatewaymanagementapi_2.13	7.21.15.15	-	6e770f8caa517a599f21ae70e88083f5395524bc
dev.zio	zio-aws-apigatewaymanagementapi_2.13	7.21.15.2	-	31cae90c9fa647fad4ed9aeba93c96b79034dc52
dev.zio	zio-aws-apigatewaymanagementapi_2.13	7.21.15.3	-	0864c0f8e0ee8b432583d7d23b724659777b1fa4
dev.zio	zio-aws-apigatewaymanagementapi_2.13	7.21.15.4	-	5efbaaf674f89834cac8c886dadadd496615643d
dev.zio	zio-aws-apigatewaymanagementapi_2.13	7.21.15.5	-	f33892230bf99405951947336537c131feb695d3
dev.zio	zio-aws-apigatewaymanagementapi_2.13	7.21.15.7	-	63846bba8dc50ceb4b5ae5544fc05a7b85e5b0a5
dev.zio	zio-aws-apigatewaymanagementapi_2.13	7.21.15.8	-	9f2874015d9ed71f0e93a7894bc6d8094496bd68
dev.zio	zio-aws-apigatewaymanagementapi_2.13	7.21.15.9	-	bc3c31366e014d55dd610a87c77999d9cd8808a2
dev.zio	zio-aws-apigatewaymanagementapi_2.13	7.28.24.2	-	8cba73de178faa505fccbf74d48ff1620139cb33
dev.zio	zio-aws-apigatewaymanagementapi_2.13	7.28.26.1	-	563189f724a6396f7b0bf5deba0479460eb6d59e
dev.zio	zio-aws-apigatewaymanagementapi_2.13	7.28.29.1	-	4e881d4d03f6d03d48b071fcc5db1da2791bb710
dev.zio	zio-aws-apigatewaymanagementapi_2.13	7.28.29.10	-	2dc24484e4df099d70019b13dcc1d78e2d518a81
dev.zio	zio-aws-apigatewaymanagementapi_2.13	7.28.29.11	-	7b8cdf48dc8e12d0631e6b4f29de65740b52f9ca
dev.zio	zio-aws-apigatewaymanagementapi_2.13	7.28.29.12	-	1826fe18ee20276db1f0ed640a5624ded119b7b4
dev.zio	zio-aws-apigatewaymanagementapi_2.13	7.28.29.13	-	6b85addd93987df05ebf248463e7ee790a88a2f2
dev.zio	zio-aws-apigatewaymanagementapi_2.13	7.28.29.14	-	8d8b7af928e443ec76aee983da7aeb0e671f927d
dev.zio	zio-aws-apigatewaymanagementapi_2.13	7.28.29.15	-	797d90d34d791bcd142b094766cb5f3b65dc6bdc
dev.zio	zio-aws-apigatewaymanagementapi_2.13	7.28.29.16	-	5d9406bd407e195e4bf82186bd7c1ba0e0048970
dev.zio	zio-aws-apigatewaymanagementapi_2.13	7.28.29.17	-	7294f5c01e5fbf47b8fbe90aee98e8c19b52c5e2
dev.zio	zio-aws-apigatewaymanagementapi_2.13	7.28.29.18	-	451ea8cef92c738dacb957559b74335344caa3bc
dev.zio	zio-aws-apigatewaymanagementapi_2.13	7.28.29.19	-	e8a2bdd5a9580fefed27d9db1913d9b1d847154d
dev.zio	zio-aws-apigatewaymanagementapi_2.13	7.28.29.2	-	800867ce1729cc69be061da6c826825237491c9c
dev.zio	zio-aws-apigatewaymanagementapi_2.13	7.28.29.3	-	d6e49c3decdb9dd10fa96b97598405084562bc2b
dev.zio	zio-aws-apigatewaymanagementapi_2.13	7.28.29.4	-	6d29299fa45d598536cd309d09c0672bc5f1a258
dev.zio	zio-aws-apigatewaymanagementapi_2.13	7.28.29.5	-	cadcdd5053ccf2c289586e16d292475eee463b0f
dev.zio	zio-aws-apigatewaymanagementapi_2.13	7.28.29.6	-	796a34d8323303436b1de25195b288990bd64a9c
dev.zio	zio-aws-apigatewaymanagementapi_2.13	7.28.29.7	-	00f81e8792a7eeac99aae926ca3c4c62e1bf2dd6
dev.zio	zio-aws-apigatewaymanagementapi_2.13	7.28.29.8	-	a08f1015ac750ba218575ba8cb5d087240ca6d30
dev.zio	zio-aws-apigatewaymanagementapi_2.13	7.28.29.9	-	18892d6404bb5af7078ed8df72424c1855beebf1
dev.zio	zio-aws-apigatewaymanagementapi_2.13	7.30.15.1	-	5b01c49d45ac731b9774102e2c6362b4403e2bdb
dev.zio	zio-aws-apigatewaymanagementapi_2.13	7.30.15.2	-	9eebb9f16bceefd0d0b84beb7f99f39170dfab19
dev.zio	zio-aws-apigatewaymanagementapi_2.13	7.30.16.1	-	a7a79667b0993e1fb14327eeeba9e424e90d1c08
dev.zio	zio-aws-apigatewaymanagementapi_2.13	7.30.16.2	-	20a0acdbb7b38b443d4249e0cdc84a16a521fa25
dev.zio	zio-aws-apigatewaymanagementapi_2.13	7.30.16.3	-	38103d8cbdf59a51a80cdb47823d5e0e0877875b
dev.zio	zio-aws-apigatewaymanagementapi_2.13	7.30.16.4	-	827773a6a45f8e67d1e787b0e7b53803837e2ed5
dev.zio	zio-aws-apigatewaymanagementapi_2.13	7.30.20.1	-	d8890ec1c5f2b4695e8411c331cfaaf845590889
dev.zio	zio-aws-apigatewaymanagementapi_2.13	7.30.22.1	-	78abe3680ddfd3f982149c5ae9d823d8f6b93a46
dev.zio	zio-aws-apigatewaymanagementapi_2.13	7.30.22.2	-	b242837324b64b57e06552e4159604c2c43520f8
dev.zio	zio-aws-apigatewaymanagementapi_2.13	7.30.23.1	-	85fafa3afdd26bb211e4e35369c604e34775f063
dev.zio	zio-aws-apigatewaymanagementapi_2.13	7.30.24.1	-	b3f9266e0c18b8a850535a684cdcaf5747ea3c8e
dev.zio	zio-aws-apigatewaymanagementapi_2.13	7.30.24.2	-	6e10f417369c305173e9ebfe113e50ce0adfb1b0
dev.zio	zio-aws-apigatewaymanagementapi_2.13	7.30.25.1	-	87b9ac8b0ee9fb3e50c1792a51fabe69ef6596e4
dev.zio	zio-aws-apigatewaymanagementapi_2.13	7.30.26.1	-	e491345289e00524d737128d496958d02cd00818
dev.zio	zio-aws-apigatewaymanagementapi_2.13	7.30.27.1	-	062044d4f06a48cbb2a4e6c3641341358e8d0883
dev.zio	zio-aws-apigatewaymanagementapi_2.13	7.30.27.2	-	15a74a75d4d19d680dfb6d31de0ee694c15110ba
dev.zio	zio-aws-apigatewaymanagementapi_2.13	7.30.29.1	-	5a1bfcdd79ac4c7b8d8329776ee679eeeafc7e7c
dev.zio	zio-aws-apigatewaymanagementapi_2.13	7.30.30.1	-	d824cf36984d785af5e2a91ae726d7cce1f64fd7
dev.zio	zio-aws-apigatewaymanagementapi_2.13	7.30.31.1	-	1577ebe72f15f82b228153bf54ee486d68f74648
dev.zio	zio-aws-apigatewaymanagementapi_2.13	7.30.31.2	-	32a0ca961187fce9272a88adb20adcbd28433526
dev.zio	zio-aws-apigatewaymanagementapi_2.13	7.30.32.1	-	7c084606b61006707c8d4eb882164ff97ff6e314
dev.zio	zio-aws-apigatewaymanagementapi_2.13	7.30.33.1	-	2cf9c194b0e47394561ec60e76d0afe3d366b160
dev.zio	zio-aws-apigatewaymanagementapi_2.13	7.30.34.1	-	090b0b1cac35a750c76d5a0f20a08f4372e60bf9
dev.zio	zio-aws-apigatewaymanagementapi_2.13	7.30.34.2	-	c33c6c050c7671aeff2048f1e4e0749940181ba4
dev.zio	zio-aws-apigatewaymanagementapi_2.13	7.30.35.1	-	cacb18d88d7bb98bf9ef558a04860bcd2c1f11f1
dev.zio	zio-aws-apigatewaymanagementapi_2.13	7.30.36.1	-	59e9c16b28a72ba2020f0d0e9c47f36dce8953b4
dev.zio	zio-aws-apigatewaymanagementapi_2.13	7.30.37.1	-	e399fd7213371aa40d6a355eefb957aa4a0689cc
dev.zio	zio-aws-apigatewaymanagementapi_2.13	7.30.38.1	-	de1581e2f8971d2c05c2a1ba3c418f10506dc281
dev.zio	zio-aws-apigatewaymanagementapi_2.13	7.30.38.2	-	99cf554ed3723c5c5a7e6edf6988d9f1bac9b528
dev.zio	zio-aws-apigatewaymanagementapi_2.13	7.31.0.1	-	bba632ff7c61bba063bc6e071ee1046c353a7df0
dev.zio	zio-aws-apigatewaymanagementapi_2.13	7.31.1.1	-	06283d87c4b18b0ae9a857a7f959453b90801305
dev.zio	zio-aws-apigatewaymanagementapi_2.13	7.31.1.3	-	85819101bb91c0a09195f99f38f94f011788f766
dev.zio	zio-aws-apigatewaymanagementapi_2.13	7.31.1.4	-	152853296b5c155568e0790031c41e55dc669ac0
dev.zio	zio-aws-apigatewaymanagementapi_2.13	7.31.1.5	-	05c446d33cce6ebd1d716685e6522b7e31e0bc04
dev.zio	zio-aws-apigatewaymanagementapi_2.13	7.31.10.1	-	a1cbd85462f3f08c16442e29623a9fbaf70f31f3
dev.zio	zio-aws-apigatewaymanagementapi_2.13	7.31.11.1	-	22949ea30edacb114f38c5ab5ac622ebce1bb421
dev.zio	zio-aws-apigatewaymanagementapi_2.13	7.31.13.1	-	5b5d381d630950bc3ad06e18e6a9dc76f279a005
dev.zio	zio-aws-apigatewaymanagementapi_2.13	7.31.14.1	-	c4692c1a9da960dbb2621ab665bf65a49faf78b6
dev.zio	zio-aws-apigatewaymanagementapi_2.13	7.31.15.1	-	6824ee7968f6e904b7669d1c2df3deebd8b053e4
dev.zio	zio-aws-apigatewaymanagementapi_2.13	7.31.16.1	-	3ecd60211a3047880dd24c7fb2ae5be8b787a660
dev.zio	zio-aws-apigatewaymanagementapi_2.13	7.31.16.2	-	a3e9e1935fe330bcadfd9b9d09c4cf81b617a483
dev.zio	zio-aws-apigatewaymanagementapi_2.13	7.31.17.1	-	d3f53d391fb112b462a4a7e30b09f8cd16af6d60
dev.zio	zio-aws-apigatewaymanagementapi_2.13	7.31.18.1	-	3cd82be4b9744c8ef91143f0f07b12cd9524142b
dev.zio	zio-aws-apigatewaymanagementapi_2.13	7.31.19.1	-	8a775b2c84627bf0145f1496d47a9a6eba8347bf
dev.zio	zio-aws-apigatewaymanagementapi_2.13	7.31.2.1	-	5802f6eb4754cc373d085aff00700bd76b8d2f9b
dev.zio	zio-aws-apigatewaymanagementapi_2.13	7.31.20.1	-	f2311e42db921bcd6c3bf78b0456934d3115c7db
dev.zio	zio-aws-apigatewaymanagementapi_2.13	7.31.21.1	-	cc973724cdd5817e6c68ab4ce513c3f1409d5afc
dev.zio	zio-aws-apigatewaymanagementapi_2.13	7.31.22.1	-	636707ce6df9191f5dfce1ca582e2a10a4507aaf
dev.zio	zio-aws-apigatewaymanagementapi_2.13	7.31.22.2	-	61bea391d2846840b7286aee7f4459758897221f
dev.zio	zio-aws-apigatewaymanagementapi_2.13	7.31.24.1	-	dcd01185cc4aaa3e40085e86506a82908e4d2031
dev.zio	zio-aws-apigatewaymanagementapi_2.13	7.31.3.1	-	f9a6c88e341afd0521e78065bbd272908c764c5e
dev.zio	zio-aws-apigatewaymanagementapi_2.13	7.31.4.1	-	f741b9c0255ae1e79b0ce4bba4013695faacbe1b
dev.zio	zio-aws-apigatewaymanagementapi_2.13	7.31.6.1	-	86b417bc4a76014b0b530b5a00cec9d74ad7e8af
dev.zio	zio-aws-apigatewaymanagementapi_2.13	7.31.6.2	-	7c1d2e18a800262a12ebf550ee8b9e8f077cc359
dev.zio	zio-aws-apigatewaymanagementapi_2.13	7.31.6.3	-	da1a347493e3a2eb24920a137ad56ae14b0a1f44
dev.zio	zio-aws-apigatewaymanagementapi_2.13	7.31.7.1	-	33892c26bc159f8da307f8b1205b9b74cc4f8e95
dev.zio	zio-aws-apigatewaymanagementapi_2.13	7.31.8.1	-	e01be829b9321a6592dcce202bb72859498fce20
dev.zio	zio-aws-apigatewaymanagementapi_2.13	7.31.9.1	-	cccd4fd27bee85555be75c4ac34e2c196e21215b
dev.zio	zio-constraintless_native0.4_3	0.3.2	-	f85c8dc445342106e3e5b55d63c85b32ec5e082f
dev.zio	zio-stacktracer_native0.5_2.12	2.1.10	-	c71fff484bf1bf9cb29f2227799a7bb36380edd9
dev.zio	zio-stacktracer_native0.5_2.12	2.1.11	-	ea9ad48a1111dbfa9a794785d1767cb638e0ceee
dev.zio	zio-stacktracer_native0.5_2.12	2.1.12	-	6ebb4ff34bd53d4782b633d8733b1974951245cb
dev.zio	zio-stacktracer_native0.5_2.12	2.1.13	-	5866bef9bf15b52d33fbc70c84bce61b9f983945
dev.zio	zio-stacktracer_native0.5_2.12	2.1.15	-	139079ddb86198da8098bef72f1d520f03016cca
dev.zio	zio-stacktracer_native0.5_2.12	2.1.16	-	0a7079c4ebd67a57bb5a4572ae2d5c832612d4f2
dev.zio	zio-stacktracer_native0.5_2.12	2.1.17	-	edb430ababb953400aa259b7ffc25bd89694dba5
dev.zio	zio-stacktracer_native0.5_2.12	2.1.7	-	ee515327c898ed4c12fc792404cb5fdbf172c198
dev.zio	zio-stacktracer_native0.5_2.12	2.1.8	-	4da30cda98b937c826c9682b9fbe79402d51da7d
dev.zio	zio-stacktracer_native0.5_2.12	2.1.9	-	d522f79e859710c02afb490f764d5a1b051e1bb8
dev.zio	zio-test-sbt_sjs0.6_2.11	1.0.0-RC12	-	482a0e9c6ff2c9b3f9e91fb9488c81821a48311d
dev.zio	zio-test-sbt_sjs0.6_2.11	1.0.0-RC12-1	-	f4a4055ae07bf07c2d5994bac65347bf2cd64134
dev.zio	zio-test-sbt_sjs0.6_2.11	1.0.0-RC13	-	0275e3ae80a5fb95f46844e5272ec15efbbccab0
dev.zio	zio-test-sbt_sjs0.6_2.11	1.0.0-RC14	-	164a5c56d9e5643a2bf62a096642b06100914147
dev.zio	zio-test-sbt_sjs0.6_2.11	1.0.0-RC15	-	64b678168b538e739129691c280b58144f8341cc
dev.zio	zio-test-sbt_sjs0.6_2.11	1.0.0-RC16	-	a90d0bc93de45f7c08af60cdfdd8b4b36174f971
dev.zio	zio-test-sbt_sjs0.6_2.11	1.0.0-RC17	-	3a58d6b38f6b155e26ff836cf2c0a8dc08d9a358
dev.zio	zio-test-sbt_sjs0.6_2.11	1.0.0-RC18	-	1bf69e1cc55a55c4a18cf906e6adbe93abfd8aa3
dev.zio	zio-test-sbt_sjs0.6_2.11	1.0.0-RC18-1	-	f8118d57cde2fd458c8993b5765999966e548fae
dev.zio	zio-test-sbt_sjs0.6_2.11	1.0.0-RC18-2	-	179b396e1b855c007b1ae1591be199440db1aa21
edu.illinois	incremental-builder-with-ekstazi	3.5.0	-	55913827e0a485acf5e44378d228e1c503062996
edu.illinois	incremental-builder-with-ekstazi	3.5.1	-	728c3c02b1f991a6ac45f4f0df6ffcf4895d7b11
edu.illinois	incremental-builder-with-ekstazi	3.5.2	-	ab890ae18cf035e567a155e3ea5a7eb47472b580
edu.illinois	incremental-builder-with-ekstazi	3.5.3	-	c352d2e08bbc986f9ae9ef1533dfd73919841b2c
edu.illinois	incremental-builder-with-ekstazi	3.5.4	-	b74f32dcb85ef5c582a08becb469e2cf48e56901
edu.illinois	incremental-builder-with-ekstazi	3.5.5	-	7be851a0390768c8111da67e9b9834903f5322b7
edu.illinois	incremental-builder-with-ekstazi	3.5.6	-	3c8c3241a1972b7f491d7a6b2dc75694054dab36
edu.illinois	incremental-builder-with-ekstazi	3.5.7	-	aea9d975742201cba0a8c803db8bf055cb541b17
edu.uiuc.ncsa.myproxy	client	5.3.5	-	baa231eb8ea1d0d09fb01105ea33c1d648abab3c
eu.cedarsoft.commons	actions	1.0	-	cdae03fa214bb97b1e069aac9e4cf6bcf42c4d38
eu.cedarsoft.commons	actions	1.1	-	c2f452c39b1b7684c0e5414dfe4b6a5549082edb
eu.fakod	sjersey-client_2.10	0.3.3	-	318ce37e496fd048fd48b92ebd355743c742a92f
eu.throup	couldbe-testsupport_3	0.2.0	-	85aca0815723c261ff2a4f22591bd94bfe14576b
eu.throup	couldbe-testsupport_3	0.2.1	-	14f5367d7ed4eb998782e68d2cb3b22519bcb810
eu.throup	couldbe-testsupport_3	0.2.2	-	0782edbfedb738f38df11787052edd40527582d6
eu.throup	couldbe-testsupport_3	0.2.3	-	7ac2a35073681c677a498633ea53c29f9c2b01d6
eu.throup	couldbe-testsupport_3	0.3.0	-	15b1f65b7fd0981d975be1b4f9a8a4549415a125
eu.xenit.alfred.api	apix-interface	5.0.0	-	f62de333d66c4d819f62ce90b6a6537c5cda7b88
fr.haan.bipak	bipak-core-macosarm	0.9.0	0.9.0-metadata	8b475e3b6211c1364e748c8e1163a67a2d7c499a
fr.haan.bipak	bipak-core-macosarm	0.9.1	0.9.1-metadata	dadd014f97ba190b57d305e0aa0f3dd807153be9
fr.haan.bipak	bipak-core-macosarm	0.9.2	0.9.2-metadata	3ffb0e405786bb5f60f7f29353db4e8ca999af07
fr.opensagres.xdocreport	org.apache.struts2.views.xdocreport	0.9.2	-	e0938ae582a675503c7db61ca0fc91204054eecd
fr.opensagres.xdocreport	org.apache.struts2.views.xdocreport	0.9.3	-	f638cb7f98c92bd3f79633652b75ff896d58fa5c
fr.opensagres.xdocreport	org.apache.struts2.views.xdocreport	0.9.4	-	3d6749e2ada81464d0ebf10a931efc4558cbe655
fr.opensagres.xdocreport	org.apache.struts2.views.xdocreport	0.9.5	-	0cf48c626a30faccf7df16eb7d4a34ad7ea251c6
fr.opensagres.xdocreport	org.apache.struts2.views.xdocreport	0.9.6	-	12d365a3f3611296d4efbee0d70b0984481c6c14
fr.opensagres.xdocreport	org.apache.struts2.views.xdocreport	0.9.7	-	3c14439ef47b2bedbbc1b21e2bace034278e2f4c
fr.opensagres.xdocreport	org.apache.struts2.views.xdocreport	0.9.8	-	ec9b34ec0b2db23f49c0faf2f051dbe86f0b1cec
fr.opensagres.xdocreport	org.apache.struts2.views.xdocreport	1.0.0	-	b888623a1aade62f4853322b342fbbb17ed712b4
fr.opensagres.xdocreport	org.apache.struts2.views.xdocreport	1.0.1	-	98339d89da10a63c93058417efe254c5e4512063
fr.opensagres.xdocreport	org.apache.struts2.views.xdocreport	1.0.2	-	bca9d3b71356fac4036f3581ceb1880e55150089
fr.opensagres.xdocreport	org.apache.struts2.views.xdocreport	1.0.3	-	dc8a2d41a8af14c2d00bf3517899d39768b2a3f5
fr.opensagres.xdocreport	org.apache.struts2.views.xdocreport	1.0.4	-	9cd38feb0b3c28d387d22de69e835c3a423c71cd
fr.opensagres.xdocreport	org.apache.struts2.views.xdocreport	1.0.5	-	c630f6210731c9892213349b53cb400ee23ed616
fr.opensagres.xdocreport	org.apache.struts2.views.xdocreport	1.0.6	-	5182e9802a4530b3e33fa157664d2f96a6603cd9
fun.fengwk.convention4j	convention4j-api	0.0.1	-	278f85a00c4fe8c35fdc8c4c5f76593f3884c30e
fun.fengwk.convention4j	convention4j-api	0.0.10	-	d599b2fa6364d0879e05bc28e6a9a8d3dc36939d
fun.fengwk.convention4j	convention4j-api	0.0.11	-	b33bfbe72d5ed1dc4fb564edc83060392dcf518a
fun.fengwk.convention4j	convention4j-api	0.0.12	-	1c933f46e0bc000760e2e08ffa8db6da14c186ca
