ai.themsp	facebook-biddingkit	0.3.0		N/A
org.apache.lucene	lucene-parent	4.9.0		N/A
org.apache.lucene	lucene-parent	4.9.1		N/A
org.apache.lucene	lucene-parent	5.0.0		N/A
org.apache.lucene	lucene-parent	5.1.0		N/A
org.apache.lucene	lucene-parent	5.2.0		N/A
org.apache.lucene	lucene-parent	5.2.1		N/A
org.apache.lucene	lucene-parent	5.3.0		N/A
org.apache.lucene	lucene-parent	5.3.1		N/A
org.apache.lucene	lucene-parent	5.3.2		N/A
org.apache.lucene	lucene-parent	5.4.0		N/A
org.apache.lucene	lucene-parent	5.4.1		N/A
org.apache.lucene	lucene-parent	5.5.0		N/A
org.apache.lucene	lucene-parent	5.5.1		N/A
org.apache.lucene	lucene-parent	5.5.2		N/A
org.apache.lucene	lucene-parent	5.5.3		N/A
org.apache.lucene	lucene-parent	5.5.4		N/A
org.apache.lucene	lucene-parent	5.5.5		N/A
org.apache.lucene	lucene-parent	6.0.0		N/A
org.apache.lucene	lucene-parent	6.0.1		N/A
org.apache.lucene	lucene-parent	6.1.0		N/A
org.apache.lucene	lucene-parent	6.2.0		N/A
org.apache.lucene	lucene-parent	6.2.1		N/A
org.apache.lucene	lucene-parent	6.3.0		N/A
org.apache.lucene	lucene-parent	6.4.0		N/A
org.apache.lucene	lucene-parent	6.4.1		N/A
org.apache.lucene	lucene-parent	6.4.2		N/A
org.apache.lucene	lucene-parent	6.5.0		N/A
org.apache.lucene	lucene-parent	6.5.1		N/A
org.apache.lucene	lucene-parent	6.6.0		N/A
org.apache.lucene	lucene-parent	6.6.1		N/A
org.apache.lucene	lucene-parent	6.6.2		N/A
org.apache.lucene	lucene-parent	6.6.3		N/A
org.apache.lucene	lucene-parent	6.6.4		N/A
org.apache.lucene	lucene-parent	6.6.5		N/A
org.apache.lucene	lucene-parent	6.6.6		N/A
org.apache.lucene	lucene-parent	7.0.0		N/A
org.apache.lucene	lucene-parent	7.0.1		N/A
org.apache.lucene	lucene-parent	7.1.0		N/A
org.apache.lucene	lucene-parent	7.2.0		N/A
org.apache.lucene	lucene-parent	7.2.1		N/A
org.apache.lucene	lucene-parent	7.3.0		N/A
org.apache.lucene	lucene-parent	7.3.1		N/A
org.apache.lucene	lucene-parent	7.4.0		N/A
org.apache.lucene	lucene-parent	7.5.0		N/A
org.apache.lucene	lucene-parent	7.6.0		N/A
org.apache.lucene	lucene-parent	7.7.0		N/A
org.apache.lucene	lucene-parent	7.7.1		N/A
org.apache.lucene	lucene-parent	7.7.2		N/A
org.apache.lucene	lucene-parent	7.7.3		N/A
org.apache.lucene	lucene-parent	8.0.0		N/A
org.apache.lucene	lucene-parent	8.1.0		N/A
org.apache.lucene	lucene-parent	8.1.1		N/A
org.apache.lucene	lucene-parent	8.10.0		N/A
org.apache.lucene	lucene-parent	8.10.1		N/A
org.apache.lucene	lucene-parent	8.11.0		N/A
org.apache.lucene	lucene-parent	8.11.1		N/A
org.apache.lucene	lucene-parent	8.11.2		N/A
org.apache.lucene	lucene-parent	8.11.3		N/A
org.apache.lucene	lucene-parent	8.11.4		N/A
org.apache.lucene	lucene-parent	8.2.0		N/A
org.apache.lucene	lucene-parent	8.3.0		N/A
org.apache.lucene	lucene-parent	8.3.1		N/A
org.apache.lucene	lucene-parent	8.4.0		N/A
org.apache.lucene	lucene-parent	8.4.1		N/A
org.apache.lucene	lucene-parent	8.5.0		N/A
org.apache.lucene	lucene-parent	8.5.1		N/A
org.apache.lucene	lucene-parent	8.5.2		N/A
org.apache.lucene	lucene-parent	8.6.0		N/A
org.apache.lucene	lucene-parent	8.6.1		N/A
org.apache.lucene	lucene-parent	8.6.2		N/A
org.apache.lucene	lucene-parent	8.6.3		N/A
org.apache.lucene	lucene-parent	8.7.0		N/A
org.apache.lucene	lucene-parent	8.8.0		N/A
org.apache.lucene	lucene-parent	8.8.1		N/A
org.apache.lucene	lucene-parent	8.8.2		N/A
org.apache.lucene	lucene-parent	8.9.0		N/A
org.apache.tomcat	dbcp	6.0.13		423091774e2f607a25de22e345884c1e268d0c43
org.apache.tomcat	dbcp	6.0.14		c0f49538876f2ffb27e5d264a71e8f5e83318cdd
org.apache.tomcat	dbcp	6.0.16		fd7535c52e358ecebc3fa41562c1a9867124b9aa
org.apache.tomcat	dbcp	6.0.18		59f3d86d7c771773a5738d0d3573b74d3172cfdb
org.apache.tomcat	dbcp	6.0.20		7b49d52601a73d291bdf8d34ec3cbee79e2b31c8
org.apache.tomcat	dbcp	6.0.24		539278c43ff0e6c25908c7a995cae7ba89d1219c
org.apache.tomcat	dbcp	6.0.26		baf6868654001815862c766c8fb2fdee7dfd2188
org.apache.tomcat	dbcp	6.0.28		8c5444525e1bf53e321e2671c866a3042c9895d3
org.apache.tomcat	dbcp	6.0.29		bfac01fa238e3fd637826fdd0e3e3a94142ba772
org.apache.tomcat	dbcp	6.0.30		a6f785f38df1c719ab5721c663ed29fc57d048fd
org.apache.tomcat	dbcp	6.0.32		deb5f1cd86e7404de13ff49a8f7f1efdd32df85c
org.apache.tomcat	dbcp	6.0.33		81b11849557c011300303d9f027714537f2442b0
org.apache.tomcat	dbcp	6.0.35		81529e8d2708016e75ca8e0921c3ed7a6a72d286
org.apache.tomcat	dbcp	6.0.36		f6d3b382912351e15cbd4f40cf1b25574acb3808
org.apache.tomcat	dbcp	6.0.37		2139f210e30bead4996f6a0b3e432a4b784367a2
org.apache.tomcat	dbcp	6.0.39		d912f9312d4a6d71a623928165d61ac0ca91efab
org.apache.tomcat	dbcp	6.0.41		72b580b1c64a9da08a9455180b90065669ab1e31
org.apache.tomcat	dbcp	6.0.43		2bd1097a6c40aeaa51756ab5e0947076cb3aaf01
org.apache.tomcat	dbcp	6.0.44		22a6acccace957cd37752ff74ec9b283ddadd8ed
org.apache.tomcat	dbcp	6.0.45		81c43663ec9c5e874f8814aae82fb8d023316610
org.apache.tomcat	dbcp	6.0.47		2026221b568c0cd7bdcee2c58530c0415187bc0e
org.apache.tomcat	dbcp	6.0.48		a9c8341012a027b105ad666694904acf73d7ca7d
org.apache.tomcat	dbcp	6.0.51		5a8b1fb63c88ed9ba6b976b110ce55249a2d8879
org.apache.tomcat	dbcp	6.0.53		6d9706e740340080ad9c2d9975f8bae890f4615e
org.choco-solver	choco-sat	1.0.0		81476533767435e6fc63aab67c89f8c3c30b1801
org.choco-solver	choco-sat	1.0.1		a5bd814349e2541cd89fca81bc13f82c4b53a74c
org.choco-solver	choco-sat	1.0.2		4fe93b568dac6f945e83612aa3449c9419e350ed
org.choco-solver	choco-sat	4.10.4		92acdb0395a8f53e9446ebf74c788063b04c36a0
org.choco-solver	choco-sat	4.10.5		a427f287823bc408ce40074630058b6364e154e6
org.choco-solver	choco-sat	4.10.6		d735676dbfcf45b711837e78da06ffc39ff29e36
org.codeprimate.build	maven-build	2.0.0		N/A
org.codeprimate.build	maven-build	2.0.0-M3		N/A
org.codeprimate.build	maven-build	2.0.0-M4		N/A
org.codeprimate.build	maven-build	2.0.0-M5		N/A
org.codeprimate.build	maven-build	2.0.0-M6		N/A
org.codeprimate.build	maven-build	2.0.0-M7		N/A
org.codeprimate.build	maven-build	2.0.0-RC1		N/A
org.codeprimate.build	maven-build	3.0.0-M1		N/A
org.dbpedia.spotlight	spotlight	1.0		N/A
org.dbpedia.spotlight	spotlight	1.0	jar-with-dependencies	41ab87238295519d1dcc526b0f059211a5bc0f47
org.dbpedia.spotlight	spotlight	1.1		N/A
org.dbpedia.spotlight	spotlight	1.1	jar-with-dependencies	3bd39fac2ec514871e4b01ea0c38868fad209b7c
org.deephacks.westty	westty-root	0.1.1		N/A
org.deephacks.westty	westty-root	0.1.4		N/A
org.deephacks.westty	westty-root	0.1.5		N/A
org.deephacks.westty	westty-root	0.1.6		N/A
org.delaunois	brotherql	1.1.0		ac2ad8a9bd0737bd353d7d6ceaed762e3deb0031
org.delaunois	brotherql	1.1.1		e62c70ab8138af5d7629246c0d44150fce73f2ac
org.delaunois	brotherql	1.2.0		359ad16468774bfda22f3df90fcff1769c347926
org.delaunois	brotherql	v1.0.0		b36d32f9313131f3f80e44652c21088d5c47a9ce
org.gillius	jalleg-rt-win32-x86-64	0.1		b920a825e8fbb8d7da309fefcd7dd918784b31f6
org.gillius	jalleg-rt-win32-x86-64	5.2.1		0a2ea800c1afc36525045c3ba244ce605414c514
org.gillius	jalleg-rt-win32-x86-64	5.2.3		7007183e293136f93d89a6841324254b08d47c67
org.jboss.arquillian.extension	arquillian-android-parent	1.0.0.Alpha1		N/A
org.jboss.arquillian.extension	arquillian-android-parent	1.0.0.Alpha2		N/A
org.jboss.errai	errai-jsinterop-demo-api	4.0.0.Beta2		b9046bc916f805e4ac29c924fc1d82a5f220e8e7
org.jboss.errai	errai-jsinterop-demo-api	4.0.0.Beta3		40907d989c8775a713bc7f299e4c5a3da16a60fc
org.jboss.errai	errai-jsinterop-demo-api	4.0.0.Beta4		0589b3779baf172b49d09ec2304fcf5f6b1e6590
org.jboss.errai	errai-jsinterop-demo-api	4.0.0.Beta5		c88a785cb4afe552c229b510daf04bb3d6dd9830
org.jboss.errai	errai-jsinterop-demo-api	4.0.0.Beta6		530c494020bec8510a3f96a3f3830a5b078a65ed
org.jboss.errai	errai-jsinterop-demo-api	4.0.0.Beta7		7b1f6e8aba87d67823f3a146cd1aaf5e097825c8
org.jboss.errai	errai-jsinterop-demo-api	4.0.0.CR1		584f029cbf65c985052a1fd1ee1846e73631df46
org.jboss.errai	errai-jsinterop-demo-api	4.0.0.CR2		8e063e62632df25aed5da7592bbad52eebe4e87f
org.jboss.errai	errai-jsinterop-demo-api	4.0.0.CR3		3eb32b20ebac5a2821641dec9595cee391044719
org.jboss.errai	errai-jsinterop-demo-api	4.0.0.Final		b57468464ab995c00c31221a8d6f7a09508290aa
org.jboss.errai	errai-jsinterop-demo-api	4.0.1.Beta1		393272a6039c29b93d1fad20705e5dfcb0ebfa08
org.jboss.errai	errai-jsinterop-demo-api	4.0.1.Beta2		7e6a537c4b79e53c673203d3734fcd8cd976e916
org.jboss.errai	errai-jsinterop-demo-api	4.0.2.Final		25629a524498514470131c42c2d3d3ba27a63668
org.jboss.errai	errai-jsinterop-demo-api	4.0.3.Final		8f7caf845dde622edec85e04547a1fd2d5d3ae8c
org.jboss.errai	errai-jsinterop-demo-api	4.1.0.Final		673e55eb0e02a06b99ebae80c7b4fd804e2c02bb
org.jboss.errai	errai-jsinterop-demo-api	4.1.1.Final		641be9fa375a076f560af1da160ef7c8b98cf238
org.jboss.errai	errai-jsinterop-demo-api	4.1.2.Final		e4532c3c62ad6c2ffe3a52884154eecacf60723a
org.jboss.errai	errai-jsinterop-demo-api	4.1.3.Final		e5c15a2c27f75ee5f91c1ccd63043f44cfa601f8
org.jboss.errai	errai-jsinterop-demo-api	4.10.0.Final		69923c7058aae24e5be04ead8f1b0cbf1bd3c3ce
org.jboss.errai	errai-jsinterop-demo-api	4.11.0.Final		d691215df1d66866085ece823b686feba311fba3
org.jboss.errai	errai-jsinterop-demo-api	4.11.1.Final		b3103977c18b73c774be6f83813d4d07a2ed70e4
org.jboss.errai	errai-jsinterop-demo-api	4.11.2.Final		0ea8937d348219728484893544f96fe5365d2be2
org.jboss.errai	errai-jsinterop-demo-api	4.11.3.Final		906a2956413a6f009d320ebcd02cb655ecc702c8
org.jboss.errai	errai-jsinterop-demo-api	4.11.4.Final		5cacb30cf7fc2eb43966112b79f8511bfb203806
org.jboss.errai	errai-jsinterop-demo-api	4.11.5.Final		57eeacb73cfc94deac047a4507c1ca7a975a4a85
org.jboss.errai	errai-jsinterop-demo-api	4.12.0.Final		521e37d9fa0f3a0d9c0552fea79adac5d5a27f4b
org.jboss.errai	errai-jsinterop-demo-api	4.13.0.Final		c8409842348286193e638659c8658bcb273cefcc
org.jboss.errai	errai-jsinterop-demo-api	4.14.0.Final		b21794a50d1e547919d8bedd81262b16ea64b9ac
org.jboss.errai	errai-jsinterop-demo-api	4.14.1.Final		a247bd8fc4d5421124841861ee7d101f1f7a18ca
org.jboss.errai	errai-jsinterop-demo-api	4.14.2.Final		106a493294501203449d275a6e53f1344610fb20
org.jboss.errai	errai-jsinterop-demo-api	4.15.0.Final		b21d4b78c23b59a744b67854a87349b1ccb4d011
org.jboss.errai	errai-jsinterop-demo-api	4.16.0.Final		3953b60636c760c74173f0bc237ad9ca781687aa
org.jboss.errai	errai-jsinterop-demo-api	4.2.0.Final		be851df3d4a258314d74dcc5d4207d24ea2bf212
org.jboss.errai	errai-jsinterop-demo-api	4.2.1.Final		8938e736deb991c0cfbd57b30696a37fc08fb27c
org.jboss.errai	errai-jsinterop-demo-api	4.2.2.Final		bef29030ba1a96f9728ff1900545ef950b6b8436
org.jboss.errai	errai-jsinterop-demo-api	4.2.3.Final		e4c8492b8245b474e77fd2328e5c176e48dfc2fd
org.jboss.errai	errai-jsinterop-demo-api	4.3.0.Final		84ada398ff1176caeb3898a03e2119082e259657
org.jboss.errai	errai-jsinterop-demo-api	4.3.1.Final		3c8af24eaa20e7387ab5ca4ae1cd72f8ea2fb10f
org.jboss.errai	errai-jsinterop-demo-api	4.3.2.Final		edaac928184d4766a26f9f0ae9c6e8497d51122f
org.jboss.errai	errai-jsinterop-demo-api	4.3.3.Final		7383d65193c6361d3a7039d5799bf59bbd7b3a2a
org.jboss.errai	errai-jsinterop-demo-api	4.3.4.Final		6370c14fb268932961a84c82bbb6bb1dbf403561
org.jboss.errai	errai-jsinterop-demo-api	4.4.0.Final		9cca1e00cae068580adc6891d75739078016abec
org.jboss.errai	errai-jsinterop-demo-api	4.4.1.Final		f5db3b7006a0108197c451b6033161ebddd156a2
org.jboss.errai	errai-jsinterop-demo-api	4.5.0.Final		066bf93ab8d536f72d3a928ffaf2427c630c7bc7
org.jboss.errai	errai-jsinterop-demo-api	4.6.0.Final		974b901e59a1298869309bc59b08aeaf7f70e6e9
org.jboss.errai	errai-jsinterop-demo-api	4.7.0.Final		457d339a0770b22f66fdac58e4a5db65cbffe8fe
org.jboss.errai	errai-jsinterop-demo-api	4.8.0.Final		d41ad717de169fdc7da9f61c31b932ab4aff5de6
org.jboss.errai	errai-jsinterop-demo-api	4.9.0.Final		067783f8b53207909409a1394e1899a5d19c3282
org.nasdanika.models.excel	parent	2023.10.0		N/A
org.nasdanika.models.excel	parent	2023.12.1		N/A
org.nasdanika.models.excel	parent	2023.9.0		N/A
org.nasdanika.models.excel	parent	2024.1.0		N/A
org.nasdanika.models.excel	parent	2024.10.0		N/A
org.nasdanika.models.excel	parent	2024.11.0		N/A
org.nasdanika.models.excel	parent	2024.12.0		N/A
org.nasdanika.models.excel	parent	2024.3.0		N/A
org.nasdanika.models.excel	parent	2024.4.0		N/A
org.nasdanika.models.excel	parent	2024.5.0		N/A
org.nasdanika.models.excel	parent	2024.5.1		N/A
org.nasdanika.models.excel	parent	2024.6.0		N/A
org.nasdanika.models.excel	parent	2024.7.0		N/A
org.nasdanika.models.excel	parent	2024.7.1		N/A
org.nasdanika.models.excel	parent	2024.8.0		N/A
org.nasdanika.models.excel	parent	2025.1.0		N/A
org.nasdanika.models.excel	parent	2025.2.0		N/A
org.nasdanika.models.excel	parent	2025.3.0		N/A
org.nasdanika.models.excel	parent	2025.4.0		N/A
org.opencastproject	opencast-crop-workflowoperation	10.0		c83783b286b72d333471383a981aa1ad0f870ca0
org.opencastproject	opencast-crop-workflowoperation	10.1		4730e5d62f6383b5912b6202677524f042a60da5
org.opencastproject	opencast-crop-workflowoperation	10.10		40114461a2ec3fa04dd99ab4e2d96854baa1a87f
org.opencastproject	opencast-crop-workflowoperation	10.11		f65a81e448d6908199f7c36ed2684b4d1f179f4a
org.opencastproject	opencast-crop-workflowoperation	10.12		e6b0797ff9395d87fa144e80d02037f465c5be77
org.opencastproject	opencast-crop-workflowoperation	10.2		a4b8623881b8d3865722c88f1a255e23238adad9
org.opencastproject	opencast-crop-workflowoperation	10.3		1dd161e3d2945e6780b88e5d861a5a0b7d5bdbd1
org.opencastproject	opencast-crop-workflowoperation	10.4		31db396a814a1814430c243ec4cf95edbb980471
org.opencastproject	opencast-crop-workflowoperation	10.5		017ef77fb5c7c4b2ff92e970726d16cd8ff55a18
org.opencastproject	opencast-crop-workflowoperation	10.6		12cade4b05c6136292b460cccf9fbf023adaa135
org.opencastproject	opencast-crop-workflowoperation	10.7		ebe51b0a29b6c92f96ba32305cec8fed2a0ea5a5
org.opencastproject	opencast-crop-workflowoperation	10.8		8f0d02f34ccff470a64cd2f289f6d6df7353fcfe
org.opencastproject	opencast-crop-workflowoperation	10.9		3335a5ca743cd052c4716561615d0ca63855e0ad
org.opencastproject	opencast-crop-workflowoperation	11.0		9c8554333566e9dd37d615058cba1f42de147804
org.opencastproject	opencast-crop-workflowoperation	11.1		70ab7a1cca394b87d01784affd7d052dfc43cc8a
org.opencastproject	opencast-crop-workflowoperation	11.10		cf08d8fb9192d9417ca5387884484e8db5d3fed9
org.opencastproject	opencast-crop-workflowoperation	11.11		147c9eb1d0cbcd052544fd81645f6f0d1c2d604a
org.opencastproject	opencast-crop-workflowoperation	11.2		555559b76a58030be302dc4b091b0d966f57b084
org.opencastproject	opencast-crop-workflowoperation	11.3		6f2c043c62f7d994cc59892ff0b3a05b28b91698
org.opencastproject	opencast-crop-workflowoperation	11.4		c56f50f3951f64c5e867949b0af06010c81242c7
org.opencastproject	opencast-crop-workflowoperation	11.5		cd90df19ba1bb2337c457bfc012ce59998a03990
org.opencastproject	opencast-crop-workflowoperation	11.6		8af90cdfdce4ec56d7dd58fef43827d390aa0a88
org.opencastproject	opencast-crop-workflowoperation	11.7		e5609364a62aa50a5ea5ec5a3c4968aa1d6593fc
org.opencastproject	opencast-crop-workflowoperation	11.8		0fdd100900d1ae9bf19f656eac4e581407042be6
org.opencastproject	opencast-crop-workflowoperation	11.9		a92da3971295ce83b7a03f86f144a482f5e62634
org.opencastproject	opencast-crop-workflowoperation	12.0		7793fc1c1ff618213bbaa2be6ec7e06650db2801
org.opencastproject	opencast-crop-workflowoperation	12.1		4e8c05d9befc0e9db216efd41a35047a662635ad
org.opencastproject	opencast-crop-workflowoperation	12.11		2209d6ac6f89585454c5097b3c070d975905d681
org.opencastproject	opencast-crop-workflowoperation	12.12		4b0a17aba70a205f8b4430885dcf66fb47c4d78c
org.opencastproject	opencast-crop-workflowoperation	12.13		37f67eba18111fc41e870998a26504bc5cd9d766
org.opencastproject	opencast-crop-workflowoperation	12.2		01aaa1aebba3812a8ede21f151bd2b992979d7bd
org.opencastproject	opencast-crop-workflowoperation	12.3		79b45550d85098f7e647f9545178de7e98e7318d
org.opencastproject	opencast-crop-workflowoperation	12.5		8c4728bd5779d104491275204934f346a21fd241
org.opencastproject	opencast-crop-workflowoperation	12.6		5f9e144aafcb7c48fdcbf6fd3fb709b25928c8f2
org.opencastproject	opencast-crop-workflowoperation	12.7		45dab7241d6617035a3e835e61d611cf55898f31
org.opencastproject	opencast-crop-workflowoperation	12.8		2f2e84a19bed6d54d60a5f1bd733701964541e32
org.opencastproject	opencast-crop-workflowoperation	12.9		60dcd3655f3a6cf8ed8d64ec85b95560eab76eff
org.opencastproject	opencast-crop-workflowoperation	13.0		60cdcf8665df107be5dd21c054bc3656c588fd2b
org.opencastproject	opencast-crop-workflowoperation	13.1		711f6e19d04b5891afd062e396d20bfb14582cf1
org.opencastproject	opencast-crop-workflowoperation	13.10		7d683f97b40c79a731f9c2b017352385ab181bd8
org.opencastproject	opencast-crop-workflowoperation	13.11		ca4b68f36e761264a56a05759923a7fff4780a98
org.opencastproject	opencast-crop-workflowoperation	13.12		1377e61c5c305c756aea8f3666f18a312bc7c2c3
org.opencastproject	opencast-crop-workflowoperation	13.2		4d67492dd9c654432632d7c3e204b65569a0bd4c
org.opencastproject	opencast-crop-workflowoperation	13.4		9359088b2209e5d066e97b97eca74c49fd28f3aa
org.opencastproject	opencast-crop-workflowoperation	13.6		1846eb256fcacf7bbd25417ec5ea988e87c75050
org.opencastproject	opencast-crop-workflowoperation	13.7		d9a664327dd80135a434cc65751fcff4158dc4ed
org.opencastproject	opencast-crop-workflowoperation	13.8		2fdc7d1b093cbffbecd28ceb401394102197c377
org.opencastproject	opencast-crop-workflowoperation	14.0		b19bccb4b0fd6ddc98fd2e4998ed6fa124575a49
org.opencastproject	opencast-crop-workflowoperation	14.1		7161238a131b3b4adde0b88acd8f362049e9d7cc
org.opencastproject	opencast-crop-workflowoperation	14.10		4c893ed76eeb30ad5f3eed83b0f00e60bef8e09e
org.opencastproject	opencast-crop-workflowoperation	14.11		be683120dd9a3602b2f5fc94fb5019a0b6def488
org.opencastproject	opencast-crop-workflowoperation	14.12		ba6478646c17566452f22199f098ac908fd70b5e
org.opencastproject	opencast-crop-workflowoperation	14.13		460f472405f9a57d18c9e29a07ac847a8734f334
org.opencastproject	opencast-crop-workflowoperation	14.2		31fc39acfd453dee8c8980c386cdcecaa077d958
org.opencastproject	opencast-crop-workflowoperation	14.3		3f971843382689ca771b3871b6fb9e48f5bd2d49
org.opencastproject	opencast-crop-workflowoperation	14.5		98b7cd46bad0fde290d4ceb3f20062f4722e7766
org.opencastproject	opencast-crop-workflowoperation	14.6		8d700e7cd17a50a60a9b332f855441d49fc41c0c
org.opencastproject	opencast-crop-workflowoperation	14.7		cd64ec390f8373ea680c1a03ff36ecaf24285fa3
org.opencastproject	opencast-crop-workflowoperation	14.8		d9133acb6e3728f3da29a0eb183d421d6de3d097
org.opencastproject	opencast-crop-workflowoperation	14.9		0ede5575a9ecdb2ea4f015613a75200107e611ad
org.opencastproject	opencast-crop-workflowoperation	15.0		6bb303a6fea58f6a69e4d2e1caec6526bca31904
org.opencastproject	opencast-crop-workflowoperation	15.1		595563a9edab87626471932f7ad76e26aca64145
org.opencastproject	opencast-crop-workflowoperation	15.10		9bb92296f283010812003b6d591f10db7693fecf
org.opencastproject	opencast-crop-workflowoperation	15.11		a86102fe889120367bd68dc52cae71657b4daa7a
org.opencastproject	opencast-crop-workflowoperation	15.12		76619ec367daf806092a47709f7f8e3f46e67620
org.opencastproject	opencast-crop-workflowoperation	15.13		812055c4f09912d8c9085a1d29f402a80496346f
org.opencastproject	opencast-crop-workflowoperation	15.2		62f821c7f02e38addf5f23c983fe2757834594b2
org.opencastproject	opencast-crop-workflowoperation	15.3		ee0a2c21109f1a5a1f2365f57ad6aa262049302f
org.opencastproject	opencast-crop-workflowoperation	15.4		e95c96b56ef8a55a13e1b039429717e39c4af2be
org.opencastproject	opencast-crop-workflowoperation	15.5		9a6c6b3c16984cff92c0169d558280864ce026fb
org.opencastproject	opencast-crop-workflowoperation	15.6		bb6741ec1e9565b8b29ffd139d4c78f98c9d2383
org.opencastproject	opencast-crop-workflowoperation	15.7		618087962af155a5898b8de01e920f89e0e77579
org.opencastproject	opencast-crop-workflowoperation	15.8		431421d76ce857b30598c94675099642b606fded
org.opencastproject	opencast-crop-workflowoperation	15.9		59c9853d8ffef81d988b621ca8708afbbe321558
org.opencastproject	opencast-crop-workflowoperation	16.0		4f3687dddbc8af6028ba388e74a117390f18c15d
org.opencastproject	opencast-crop-workflowoperation	16.1		065030ceb59f8df0c1bcc161897a4bf4de7d78ba
org.opencastproject	opencast-crop-workflowoperation	16.10		5c9ab769b60824de9320a57d8946208979d84b4d
org.opencastproject	opencast-crop-workflowoperation	16.2		7bf849ac8ef7ebbce6ff885c381515990874c526
org.opencastproject	opencast-crop-workflowoperation	16.3		88e0adb043aac582501a2a467e88bbdcec904173
org.opencastproject	opencast-crop-workflowoperation	16.4		0febdbe8922fadbb7a93ec57969c0c8a34ab9abe
org.opencastproject	opencast-crop-workflowoperation	16.5		ffc5eeb2bc5372570324f05dc9c793072062ef18
org.opencastproject	opencast-crop-workflowoperation	16.6		add1ed46c2e7853726cf076996b36bc34f622768
org.opencastproject	opencast-crop-workflowoperation	16.7		6f3bb8ebdd5cddf6badb09b30351b696380a4c8c
org.opencastproject	opencast-crop-workflowoperation	16.8		11545f62225fb01394270c41df1af25e8c2ff5c8
org.opencastproject	opencast-crop-workflowoperation	16.9		44dfcb8b63dd6a159c643e1a0af51b5d8d090d50
org.opencastproject	opencast-crop-workflowoperation	8.0		2e9f0d99694257e2bf4f48a30fc67b976242e589
org.opencastproject	opencast-crop-workflowoperation	8.1		43811292e3d29d61da0ba7238b9a4eebb89509d2
org.opencastproject	opencast-crop-workflowoperation	8.10		e9a468cfaa095848dce5d89f5d4e6f8c0c0a2481
org.opencastproject	opencast-crop-workflowoperation	8.11		ce2ad2c6c22987d1a2d613012c598fcad690e15b
org.opencastproject	opencast-crop-workflowoperation	8.3		98aaf206c1203fe56f0373cee7379285fff44ee3
org.opencastproject	opencast-crop-workflowoperation	8.4		b336c5279acc0bc2034e6c8ddf06b779fcd3830f
org.opencastproject	opencast-crop-workflowoperation	8.5		e7fa7fc86a4b9685202562aaf709f68b3fb45726
org.opencastproject	opencast-crop-workflowoperation	8.6		e56597ecbbd11415c7049ea14e71120e0b3aa594
org.opencastproject	opencast-crop-workflowoperation	8.7		f62f5e91ab5f78d2529408c6feee967f862feb3d
org.opencastproject	opencast-crop-workflowoperation	8.8		b5a5ec370d59ff7164411643203f7b6cf3f34a89
org.opencastproject	opencast-crop-workflowoperation	8.9		8033bf49e8cdd5b314f4434866a24e4363d90589
org.opencastproject	opencast-crop-workflowoperation	9.0		e3faa2e10b18b0aafd72ea802c9de17d681cca0c
org.opencastproject	opencast-crop-workflowoperation	9.1		a0fc93f0e4589786db6ee6acfea9b59eb1bd230d
org.opencastproject	opencast-crop-workflowoperation	9.10		edf2348bc6dbfba9f906d4440ace34e053e0e1c3
org.opencastproject	opencast-crop-workflowoperation	9.11		bd42935d304da78980d3b20720a72efc901468ae
org.opencastproject	opencast-crop-workflowoperation	9.12		a790a2ad8ef011308778f95a36ef961368feff6c
org.opencastproject	opencast-crop-workflowoperation	9.2		f2aeca2602d6865d8a56b4b1e8e4c0c1e99f7501
org.opencastproject	opencast-crop-workflowoperation	9.3		ae7f7f528fcc56016bfaeb6c41d0bc1464acfbe2
org.opencastproject	opencast-crop-workflowoperation	9.4		7e32544ba46c1e02fc3fd43a4c047cea8d15c314
org.opencastproject	opencast-crop-workflowoperation	9.5		0fcb3f1726e18ab8c7df061a4436ec3df7d3d127
org.opencastproject	opencast-crop-workflowoperation	9.6		f2f93b0320da3f514b7db446d636de6224b773a2
org.opencastproject	opencast-crop-workflowoperation	9.7		c2bd9ee9c48bcf7bbdb51d329abfad953342ebc7
org.opencastproject	opencast-crop-workflowoperation	9.9		a4a76caaf7666a36224ef182b881481662d0f8dd
org.ops4j.pax.jdbc	pax-jdbc-pool-aries	0.4.0		bfc49c74c7baf8dc7a4a3f1e06d6a3b28df709f9
org.ops4j.pax.jdbc	pax-jdbc-pool-aries	0.5.0		f2bba36b52c47d942b9a394aa263fdc8ca95615f
org.ops4j.pax.jdbc	pax-jdbc-pool-aries	0.6.0		d49bfd94b370ea9620ebc69de953981507feaead
org.ops4j.pax.jdbc	pax-jdbc-pool-aries	0.7.0		5196d97e2f875212bbf7a43f7f801937bc436c00
org.ops4j.pax.jdbc	pax-jdbc-pool-aries	0.8.0		95ae809123e1f7bbc9a4a07832e385f60ff37b32
org.ops4j.pax.jdbc	pax-jdbc-pool-aries	0.9.0		fe47181de66af378f814aae2429ad4fefe53634f
org.ops4j.pax.jdbc	pax-jdbc-pool-aries	1.0.0		8554aff58dc367162b72d0940d80bd437258ff67
org.ops4j.pax.jdbc	pax-jdbc-pool-aries	1.0.1		60eb88e1eda24b38015eb35f777e3a8930ba1862
org.ops4j.pax.jdbc	pax-jdbc-pool-aries	1.1.0		d732f2714720e6ca4991c55085fb29f77766b4c6
