br.com.objectos.orm	testing	0.2.0		1c2f903bef0f6f6b22cd0cbd2307af80caa1e6bd
io.9tiger	auth	1.5.0		ae08f51e40952507fe40baf57d801d84ec88c93d
io.9tiger	auth	1.5.1		632e256ee5c553ecc34caebe064cd0f11ea08cbc
io.9tiger	auth	1.6.0		0303cccf98007a941f39b1d905bbd08eab10ca36
io.9tiger	auth	v1.3.6		9c62810467bf72c07fe547e6c39b7d3cee90619a
io.fabric8.jube.images.fabric8	mule-helloworld	2.0.5		N/A
io.fabric8.jube.images.fabric8	mule-helloworld	2.0.7		N/A
io.fabric8.jube.images.fabric8	mule-helloworld	2.0.8		N/A
io.github.jujube-framework	jujube-core	1.0.1		08e64fddf4ec45901e39a71d8ed186a83b46d28c
io.github.jujube-framework	jujube-core	1.1		6027d0725d8879001bb2830efc29706627c5c37c
io.github.jujube-framework	jujube-core	1.4		076473b71020b25e91d050b2af748a8b650cf945
io.github.jujube-framework	jujube-core	2.0		360eae446bd302fea4718444b34d169419494451
io.github.mangocrisp	spring-taybct-admin-log	2.7.0-alpha.1		efc5a2550bf618da56c4aab991caac2c29b411b8
io.github.mangocrisp	spring-taybct-admin-log	3.2.0		46b5a3bb0cdc3c378becab02e4fd11ee4a0c746b
io.github.mangocrisp	spring-taybct-admin-log	3.2.0-alpha.1		8981d7736b8e3cc9cd0430dfd2967fe650f0a23c
io.github.mangocrisp	spring-taybct-admin-log	3.2.1		aaa3e3b9bb77ade2bc98a093e66d3b38ede4fc30
io.github.mgrzeszczak.spring.persistent.actions	core	0.1.0		6691f23fc5b0a4a054d09c35d18d81e05edec101
io.github.mgrzeszczak.spring.persistent.actions	core	0.2.0		e0bc04eaf1ffe40858ec70cbbcae63ab85e9a2ea
io.github.mgrzeszczak.spring.persistent.actions	core	0.2.1		7f5d7aabd02a737c98c35ab4a3dbd46c509d9827
io.github.mgrzeszczak.spring.persistent.actions	core	0.2.2		fc602caa149c823992ce6374bdd689136f80055b
io.github.naksha-oss	here-naksha-lib-model-jvm	3.0.0-beta.17		ab2d091ad68b2eddda6c98c3d462e4dea3637844
io.github.naksha-oss	here-naksha-lib-model-jvm	3.0.0-beta.18		d2ac365b000ed10dbff6f38a385f5ef1f7b26390
io.github.naksha-oss	here-naksha-lib-model-jvm	3.0.0-beta.19		51d085a67c3451de294e7a83782295f4ce80c46f
io.github.naksha-oss	here-naksha-lib-model-jvm	3.0.0-beta.20		467f13f425a9df4bef6aa3a91744d61327fcf69a
io.github.naksha-oss	here-naksha-lib-model-jvm	3.0.0-beta.21		3515c9a1815095d90ec8501f4452bad0e4dba4c2
io.github.naksha-oss	here-naksha-lib-model-jvm	3.0.0-beta.22		05b8e943a1e0fb376938c9863d672e43fac299c6
io.github.naksha-oss	here-naksha-lib-model-jvm	3.0.0-beta.23		3f96659e02a1b24bda1dcd3ee492d31b863247bb
io.github.pandulapeter.beagle	log	2.8.0		de44d8f1920140d34e3dd83ee2b715ce347a0305
io.github.pandulapeter.beagle	log	2.8.1		227c09951fcadabe018a3cdb246deb35d9a94027
io.github.pandulapeter.beagle	log	2.8.2		384d1f53b868f4554335407d4123387787387932
io.github.pandulapeter.beagle	log	2.8.3		0c15dcdab1a1a9dbc4876e418f64dcecddff3f33
io.github.pandulapeter.beagle	log	2.9.0		724da80701c6b4be5a9ead1e52665b9bff3435df
io.github.pandulapeter.beagle	log	2.9.1		ef1ceb9e3baa4ad7766efbbf409323896acc6edb
io.github.pandulapeter.beagle	log	2.9.2		ad065c119477a2e141f1722c54e2db216378274c
io.github.pandulapeter.beagle	log	2.9.3		07e479ba4cd6ebb5af56b0828f36253ba1d7b5e3
io.github.pandulapeter.beagle	log	2.9.4		26134c25acdfc3d60b20a9c7cd6409812133f47d
io.github.pandulapeter.beagle	log	2.9.5		2275d1053ad47bd839ac3ecb19405f6da90ce840
io.github.pandulapeter.beagle	log	2.9.6		7d548ecbe613fd6b90738ba832ab7d84d89a6290
io.github.pandulapeter.beagle	log	2.9.7		ca8f28ce88ebaea1fb6f3aac72e845ccb03fafaf
io.github.pandulapeter.beagle	log	2.9.8		58593f66d2b1a2c24bc4b4f217d76120c5ed947d
io.github.pandulapeter.beagle	log	2.9.9		e99479a9a6affce14b6d055a07d7de6cdcde9f4d
io.github.rafafrdz	sql_2.13	0.5.1		00c171abff9e4a427901c8986ae4595df1e4797a
io.github.reporting-solutions	org.eclipse.birt.me.prettyprint.hector	4.8.0		3e9ad6e231cae81d35cf0733a39cbed7da6efb33
io.github.shuigedeng	taotao-boot-starter-grpc	2024.10		bbf96d2d855d7911fd559b7fc22e87bff97433df
io.github.shuigedeng	taotao-boot-starter-grpc	2024.11		ae444c98368411519be00d5f017091bbbf1710b8
io.github.shuigedeng	taotao-boot-starter-grpc	2024.12		9f5fb7b8ec18ab20ccb1bd31cc375f25020ce9db
io.github.shuigedeng	taotao-boot-starter-grpc	2025.01		af37a13b0c938e21807b58789b24af22efbd5016
io.github.shuigedeng	taotao-boot-starter-grpc	2025.02		cdeceb57f04a6f77b35d1d60463c5ad9037c3cb5
io.github.shuigedeng	taotao-boot-starter-grpc	2025.03		6f3d3a0d2e53d013273739ce27aa30d0f98788e8
io.github.shuigedeng	taotao-boot-starter-grpc	2025.04		306a56fbd3c4ada24af0c1ad3b01bac52eee8fe5
io.github.shuigedeng	taotao-boot-starter-grpc	2025.05		408cf13682a37a7eaaa2f15e15a65025853da8aa
io.github.simonkingws	webconfig-dubbo3	1.1.0		aa7c3fd2c924db65b0f515f787ad1350c7caa888
io.github.skeptick.libres	libres-tvossimulatorarm64	1.2.2		N/A
io.github.skeptick.libres	libres-tvossimulatorarm64	1.2.2	metadata	1d40fa88e1904226deab73ae8de7032905379fab
io.github.skeptick.libres	libres-tvossimulatorarm64	1.2.3		N/A
io.github.skeptick.libres	libres-tvossimulatorarm64	1.2.3	metadata	fbbab7f070fd83933c78e33cc1995e1567db25d2
io.github.skeptick.libres	libres-tvossimulatorarm64	1.2.3-beta01		N/A
io.github.skeptick.libres	libres-tvossimulatorarm64	1.2.3-beta01	metadata	fcf533f20dd6c885b0b37b0ac3f146ccf28af66a
io.github.skeptick.libres	libres-tvossimulatorarm64	1.2.3-beta02		N/A
io.github.skeptick.libres	libres-tvossimulatorarm64	1.2.3-beta02	metadata	eb073e6904ba1db4c4bd0fb3130856be1c622be3
io.github.skeptick.libres	libres-tvossimulatorarm64	1.2.4		N/A
io.github.skeptick.libres	libres-tvossimulatorarm64	1.2.4	metadata	01b90700501562ad0fe73799c0bceab1cbc1b6e8
io.github.tagaryen	archer-log	1.1.6		0bad4b10c7d8bdc8ea3f6f6ade7516ae769e1d99
io.github.tagaryen	archer-log	1.1.7		27db9f68496e42630b057354c3bb409d019278b6
io.github.tagaryen	archer-log	1.2.0		5b681ea8f4ebad175c9214eaead68cc1262fd3e3
io.github.tagaryen	archer-log	1.2.1		eaa77bbe15e874e3abe6f80df2ed1999e33a24fc
io.github.xiao-organization	axios	0.0.1		f609d0a3b274cdb41d0e92feecb51cc42e4e5edc
io.github.xiao-organization	axios	1.0.0		cb4ddefd0485fc084c9fef8e56555097223c3857
io.peekandpoke.kraft	core-jvm	0.1.0		9d938243c45fa9028d98a16e622cbfce755fa54c
io.peekandpoke.kraft	core-jvm	0.1.1		d9c8f32ea19553360424207faeeedcf306b0552d
io.peekandpoke.kraft	core-jvm	0.1.2		1ab43f96746f80012ca073d361c27a029c72bbb4
io.peekandpoke.kraft	core-jvm	0.1.3		fb39a1a829ee444aafcc2cd56794e8bd4784260b
io.peekandpoke.kraft	core-jvm	0.1.4		cfdeed8197ebefbf29712b1a2b879889968cdf8a
io.peekandpoke.kraft	core-jvm	0.1.5		26dad157971439698910998e920542f8aa3d1e8a
io.peekandpoke.kraft	core-jvm	0.1.6		8f8382e7374c9904c9a3f41b223d8fbb17c14932
io.peekandpoke.kraft	core-jvm	0.1.7		37c55b19b546c4eb75bd9b252e1bc9da2439cb7f
io.peekandpoke.kraft	core-jvm	0.1.8		7f8c54270df203cd8c9e4fe34e6084e23856b259
io.peekandpoke.kraft	core-jvm	0.1.9		b6a8145f936e81e38fd8d661ab73e5857c302ab4
io.peekandpoke.kraft	core-jvm	0.10.0		87de6d5f4ef89154fa37dc7eb47d7be526df6866
io.peekandpoke.kraft	core-jvm	0.11.0		40b390aa16c66016ce6589a4f1217cbaa861b5a7
io.peekandpoke.kraft	core-jvm	0.11.1		a4a6148704e115e11777b05c02d4e68b440d0dcf
io.peekandpoke.kraft	core-jvm	0.11.2		7f6e3f80b50af69c5dbf8944714884fb19e6b704
io.peekandpoke.kraft	core-jvm	0.11.3		6a32557669a5e29549abf06a584ab5d93bfeaf46
io.peekandpoke.kraft	core-jvm	0.11.4		ff4245cb7cdee6491353c8693db4ad7f2c96bdfc
io.peekandpoke.kraft	core-jvm	0.11.5		3bfc38e86c3d6855db314e1f0629064119312b06
io.peekandpoke.kraft	core-jvm	0.12.0		933b4889346ce38f3fd0370be70e96ad1921a429
io.peekandpoke.kraft	core-jvm	0.13.0		7e2aa1d119dfd421f23850d1f48054a2210c540c
io.peekandpoke.kraft	core-jvm	0.13.1		787463f3daecc3d60bd4bab0750c8d8339f31953
io.peekandpoke.kraft	core-jvm	0.14.0		587584a43a4c6a97e877931d408ef7d79fe46520
io.peekandpoke.kraft	core-jvm	0.14.1		3a183c49050e555788f9d53ebc323d56aaa4fdaa
io.peekandpoke.kraft	core-jvm	0.15.0		3429a9f44161c07f545641682e4556e34b5c3c17
io.peekandpoke.kraft	core-jvm	0.15.1		bcaba5abd1d0d421ad67cf6c65734ce49c26d547
io.peekandpoke.kraft	core-jvm	0.16.0		a159918fec162c5dfe1480a9c6f64930ea007706
io.peekandpoke.kraft	core-jvm	0.16.1		52c1e6af2b77e3afeab38afee198d1d1fd8bc651
io.peekandpoke.kraft	core-jvm	0.16.2		eb38e510ac87cc9c5422ec5b6c7461c46178139b
io.peekandpoke.kraft	core-jvm	0.16.3		2bb9fc69be0c097c962db0e1ac8faa07408a82d1
io.peekandpoke.kraft	core-jvm	0.16.4		055492080ecd02e9881b4afe0d7b79278cbfe7d0
io.peekandpoke.kraft	core-jvm	0.16.5		46e7f19b05f8d2572267474e11176c2dcd0a9d51
io.peekandpoke.kraft	core-jvm	0.16.6		85d99f7845e95aa113db61e2866a69567c29c8f1
io.peekandpoke.kraft	core-jvm	0.17.0		72c458b553f21487538db48ed2bbde8327acd384
io.peekandpoke.kraft	core-jvm	0.18.0		f67d80b26290318f6727d9b9a9e1c117f3849b95
io.peekandpoke.kraft	core-jvm	0.18.1		39333a9f7fd68747ed8d7b4f7b1fd163545bd3ab
io.peekandpoke.kraft	core-jvm	0.18.2		7ad529b513c86c37e0a7638850adb4635685a35b
io.peekandpoke.kraft	core-jvm	0.18.4		af36d6b7496b92731924f9f05fdb7ad37049bb26
io.peekandpoke.kraft	core-jvm	0.18.5		517b3775bf4429a0559ea3305f11377c03acba83
io.peekandpoke.kraft	core-jvm	0.18.6		2a8e81a3bf96a7f94d3fe89b79a8095f607dc0be
io.peekandpoke.kraft	core-jvm	0.18.7		768f90d084c73fe997faf0aaab912be6922dc96c
io.peekandpoke.kraft	core-jvm	0.18.8		061a9d6858c3aa5f5ce3ccfe201678f02972f2da
io.peekandpoke.kraft	core-jvm	0.19.0		358384fce07f28d6efd55baa33e8294bbd043df7
io.peekandpoke.kraft	core-jvm	0.2.0		e27d29ee8b3ae8a53633fe26968253b45cc61614
io.peekandpoke.kraft	core-jvm	0.20.0		72de76e9dee9a4f21c83e98ec6262e2f4a971561
io.peekandpoke.kraft	core-jvm	0.20.1		88cd3a7c23ef33dbcec93a99e42bf41959e329db
io.peekandpoke.kraft	core-jvm	0.20.2		0f51404251d4c3eea4fdabf2bb948d95dd2522f6
io.peekandpoke.kraft	core-jvm	0.20.3		9e8f67489fb75a00d2b2dcaa7a69084dfab9e701
io.peekandpoke.kraft	core-jvm	0.21.0		0d77a2144bf3a9586ad59f00ad8456c9b7883005
io.peekandpoke.kraft	core-jvm	0.22.0		42caa80fc0d4e665cdc746480729cbff4e38d19a
io.peekandpoke.kraft	core-jvm	0.22.1		281fd08ce745d82443baff1e0dde016079d0fcd7
io.peekandpoke.kraft	core-jvm	0.22.2		f42943b1ebd387fd4bf07f6082c970be9829b7e5
io.peekandpoke.kraft	core-jvm	0.22.3		2be506e1fceb98760d886a2d878cc01192de0701
io.peekandpoke.kraft	core-jvm	0.23.0		caabb6d352bb7835642cefc2f482876043e6da6a
io.peekandpoke.kraft	core-jvm	0.23.1		caabb6d352bb7835642cefc2f482876043e6da6a
io.peekandpoke.kraft	core-jvm	0.23.2		caabb6d352bb7835642cefc2f482876043e6da6a
io.peekandpoke.kraft	core-jvm	0.23.3		caabb6d352bb7835642cefc2f482876043e6da6a
io.peekandpoke.kraft	core-jvm	0.23.4		caabb6d352bb7835642cefc2f482876043e6da6a
io.peekandpoke.kraft	core-jvm	0.23.5		caabb6d352bb7835642cefc2f482876043e6da6a
io.peekandpoke.kraft	core-jvm	0.23.6		caabb6d352bb7835642cefc2f482876043e6da6a
io.peekandpoke.kraft	core-jvm	0.24.0		caabb6d352bb7835642cefc2f482876043e6da6a
io.peekandpoke.kraft	core-jvm	0.24.1		caabb6d352bb7835642cefc2f482876043e6da6a
io.peekandpoke.kraft	core-jvm	0.24.3		caabb6d352bb7835642cefc2f482876043e6da6a
io.peekandpoke.kraft	core-jvm	0.24.4		caabb6d352bb7835642cefc2f482876043e6da6a
io.peekandpoke.kraft	core-jvm	0.25.0		caabb6d352bb7835642cefc2f482876043e6da6a
io.peekandpoke.kraft	core-jvm	0.25.1		caabb6d352bb7835642cefc2f482876043e6da6a
io.peekandpoke.kraft	core-jvm	0.25.3		caabb6d352bb7835642cefc2f482876043e6da6a
io.peekandpoke.kraft	core-jvm	0.25.4		caabb6d352bb7835642cefc2f482876043e6da6a
io.peekandpoke.kraft	core-jvm	0.26.0		caabb6d352bb7835642cefc2f482876043e6da6a
io.peekandpoke.kraft	core-jvm	0.26.4		caabb6d352bb7835642cefc2f482876043e6da6a
io.peekandpoke.kraft	core-jvm	0.26.5		caabb6d352bb7835642cefc2f482876043e6da6a
io.peekandpoke.kraft	core-jvm	0.27.0		caabb6d352bb7835642cefc2f482876043e6da6a
io.peekandpoke.kraft	core-jvm	0.27.1		caabb6d352bb7835642cefc2f482876043e6da6a
io.peekandpoke.kraft	core-jvm	0.27.3		caabb6d352bb7835642cefc2f482876043e6da6a
io.peekandpoke.kraft	core-jvm	0.27.4		caabb6d352bb7835642cefc2f482876043e6da6a
io.peekandpoke.kraft	core-jvm	0.27.5		caabb6d352bb7835642cefc2f482876043e6da6a
io.peekandpoke.kraft	core-jvm	0.28.0		caabb6d352bb7835642cefc2f482876043e6da6a
io.peekandpoke.kraft	core-jvm	0.3.0		50ef05c94d6b631e54386dd28e9076c910c91d1c
io.peekandpoke.kraft	core-jvm	0.3.1		af2ae8f0b0437e0b631eba05871e2c10a516261d
io.peekandpoke.kraft	core-jvm	0.3.2		cc597ab95d3033139c96042981ed3451c02c0702
io.peekandpoke.kraft	core-jvm	0.30.0		47e4dbc9495b9ed16cbbb09e61bec05b922aa1d0
io.peekandpoke.kraft	core-jvm	0.31.0		47e4dbc9495b9ed16cbbb09e61bec05b922aa1d0
io.peekandpoke.kraft	core-jvm	0.32.0		47e4dbc9495b9ed16cbbb09e61bec05b922aa1d0
io.peekandpoke.kraft	core-jvm	0.33.1		47e4dbc9495b9ed16cbbb09e61bec05b922aa1d0
io.peekandpoke.kraft	core-jvm	0.33.10		47e4dbc9495b9ed16cbbb09e61bec05b922aa1d0
io.peekandpoke.kraft	core-jvm	0.33.11		47e4dbc9495b9ed16cbbb09e61bec05b922aa1d0
io.peekandpoke.kraft	core-jvm	0.33.5		47e4dbc9495b9ed16cbbb09e61bec05b922aa1d0
io.peekandpoke.kraft	core-jvm	0.33.6		47e4dbc9495b9ed16cbbb09e61bec05b922aa1d0
io.peekandpoke.kraft	core-jvm	0.33.9.4		47e4dbc9495b9ed16cbbb09e61bec05b922aa1d0
io.peekandpoke.kraft	core-jvm	0.34.0		47e4dbc9495b9ed16cbbb09e61bec05b922aa1d0
io.peekandpoke.kraft	core-jvm	0.34.1		47e4dbc9495b9ed16cbbb09e61bec05b922aa1d0
io.peekandpoke.kraft	core-jvm	0.35.0		47e4dbc9495b9ed16cbbb09e61bec05b922aa1d0
io.peekandpoke.kraft	core-jvm	0.35.1		47e4dbc9495b9ed16cbbb09e61bec05b922aa1d0
io.peekandpoke.kraft	core-jvm	0.36.0		47e4dbc9495b9ed16cbbb09e61bec05b922aa1d0
io.peekandpoke.kraft	core-jvm	0.36.1		47e4dbc9495b9ed16cbbb09e61bec05b922aa1d0
io.peekandpoke.kraft	core-jvm	0.36.2		47e4dbc9495b9ed16cbbb09e61bec05b922aa1d0
io.peekandpoke.kraft	core-jvm	0.36.3		47e4dbc9495b9ed16cbbb09e61bec05b922aa1d0
io.peekandpoke.kraft	core-jvm	0.37.0		47e4dbc9495b9ed16cbbb09e61bec05b922aa1d0
io.peekandpoke.kraft	core-jvm	0.37.1		47e4dbc9495b9ed16cbbb09e61bec05b922aa1d0
io.peekandpoke.kraft	core-jvm	0.37.2		47e4dbc9495b9ed16cbbb09e61bec05b922aa1d0
io.peekandpoke.kraft	core-jvm	0.38.0		47e4dbc9495b9ed16cbbb09e61bec05b922aa1d0
io.peekandpoke.kraft	core-jvm	0.38.1		47e4dbc9495b9ed16cbbb09e61bec05b922aa1d0
io.peekandpoke.kraft	core-jvm	0.38.2		47e4dbc9495b9ed16cbbb09e61bec05b922aa1d0
io.peekandpoke.kraft	core-jvm	0.38.3		47e4dbc9495b9ed16cbbb09e61bec05b922aa1d0
io.peekandpoke.kraft	core-jvm	0.38.4		47e4dbc9495b9ed16cbbb09e61bec05b922aa1d0
io.peekandpoke.kraft	core-jvm	0.38.5		47e4dbc9495b9ed16cbbb09e61bec05b922aa1d0
io.peekandpoke.kraft	core-jvm	0.38.6		47e4dbc9495b9ed16cbbb09e61bec05b922aa1d0
io.peekandpoke.kraft	core-jvm	0.39.0		47e4dbc9495b9ed16cbbb09e61bec05b922aa1d0
io.peekandpoke.kraft	core-jvm	0.39.1		47e4dbc9495b9ed16cbbb09e61bec05b922aa1d0
io.peekandpoke.kraft	core-jvm	0.39.2		47e4dbc9495b9ed16cbbb09e61bec05b922aa1d0
io.peekandpoke.kraft	core-jvm	0.39.3		47e4dbc9495b9ed16cbbb09e61bec05b922aa1d0
io.peekandpoke.kraft	core-jvm	0.4.0		cb750f8a08037af8091e09862346b3d2dfa8bb4a
io.peekandpoke.kraft	core-jvm	0.4.1		f9d49e9cc433f7fc49fa75399ff7dbce9dab15a1
io.peekandpoke.kraft	core-jvm	0.4.2		1c50be9d2b0dce5d06b07cd025479c9c410f8775
io.peekandpoke.kraft	core-jvm	0.4.3		db10932afea99999c98840a6207c94a95198a4ba
io.peekandpoke.kraft	core-jvm	0.4.4		b588a6708cdd14b4cba9a80ce89a0509ae68283f
io.peekandpoke.kraft	core-jvm	0.4.5		43b754085fa113d23f47ecbfb22020511f2288fb
io.peekandpoke.kraft	core-jvm	0.40.0		47e4dbc9495b9ed16cbbb09e61bec05b922aa1d0
io.peekandpoke.kraft	core-jvm	0.40.1		47e4dbc9495b9ed16cbbb09e61bec05b922aa1d0
io.peekandpoke.kraft	core-jvm	0.41.0-kotlin-1.9.22		7155cd9b230e97b15f21506ccabad5a263c00f0a
io.peekandpoke.kraft	core-jvm	0.42.0		7155cd9b230e97b15f21506ccabad5a263c00f0a
io.peekandpoke.kraft	core-jvm	0.42.1		7155cd9b230e97b15f21506ccabad5a263c00f0a
io.peekandpoke.kraft	core-jvm	0.43.0		7155cd9b230e97b15f21506ccabad5a263c00f0a
io.peekandpoke.kraft	core-jvm	0.43.1		7155cd9b230e97b15f21506ccabad5a263c00f0a
io.peekandpoke.kraft	core-jvm	0.43.10		6d068b145d8a1ce5599d9e987587e4286856a204
io.peekandpoke.kraft	core-jvm	0.43.2		6d068b145d8a1ce5599d9e987587e4286856a204
io.peekandpoke.kraft	core-jvm	0.43.3		6d068b145d8a1ce5599d9e987587e4286856a204
io.peekandpoke.kraft	core-jvm	0.43.4		6d068b145d8a1ce5599d9e987587e4286856a204
io.peekandpoke.kraft	core-jvm	0.43.5		6d068b145d8a1ce5599d9e987587e4286856a204
io.peekandpoke.kraft	core-jvm	0.43.6		6d068b145d8a1ce5599d9e987587e4286856a204
io.peekandpoke.kraft	core-jvm	0.43.7		6d068b145d8a1ce5599d9e987587e4286856a204
io.peekandpoke.kraft	core-jvm	0.43.8		6d068b145d8a1ce5599d9e987587e4286856a204
io.peekandpoke.kraft	core-jvm	0.43.9		6d068b145d8a1ce5599d9e987587e4286856a204
io.peekandpoke.kraft	core-jvm	0.44.0		6d068b145d8a1ce5599d9e987587e4286856a204
io.peekandpoke.kraft	core-jvm	0.44.1		6d068b145d8a1ce5599d9e987587e4286856a204
io.peekandpoke.kraft	core-jvm	0.44.2		6d068b145d8a1ce5599d9e987587e4286856a204
io.peekandpoke.kraft	core-jvm	0.44.3		6d068b145d8a1ce5599d9e987587e4286856a204
io.peekandpoke.kraft	core-jvm	0.44.4		6d068b145d8a1ce5599d9e987587e4286856a204
io.peekandpoke.kraft	core-jvm	0.45.0		6d068b145d8a1ce5599d9e987587e4286856a204
io.peekandpoke.kraft	core-jvm	0.46.0		6d068b145d8a1ce5599d9e987587e4286856a204
io.peekandpoke.kraft	core-jvm	0.46.1		6d068b145d8a1ce5599d9e987587e4286856a204
io.peekandpoke.kraft	core-jvm	0.47.0		6d068b145d8a1ce5599d9e987587e4286856a204
io.peekandpoke.kraft	core-jvm	0.47.1		6d068b145d8a1ce5599d9e987587e4286856a204
io.peekandpoke.kraft	core-jvm	0.47.10		20d90bbd76e67a7c2cd63306726198e42bfce075
io.peekandpoke.kraft	core-jvm	0.47.2		6d068b145d8a1ce5599d9e987587e4286856a204
io.peekandpoke.kraft	core-jvm	0.47.3		6d068b145d8a1ce5599d9e987587e4286856a204
io.peekandpoke.kraft	core-jvm	0.47.4		6d068b145d8a1ce5599d9e987587e4286856a204
io.peekandpoke.kraft	core-jvm	0.47.5		6d068b145d8a1ce5599d9e987587e4286856a204
io.peekandpoke.kraft	core-jvm	0.47.6		6d068b145d8a1ce5599d9e987587e4286856a204
io.peekandpoke.kraft	core-jvm	0.47.7		6d068b145d8a1ce5599d9e987587e4286856a204
io.peekandpoke.kraft	core-jvm	0.47.8		6d068b145d8a1ce5599d9e987587e4286856a204
io.peekandpoke.kraft	core-jvm	0.47.9		20d90bbd76e67a7c2cd63306726198e42bfce075
io.peekandpoke.kraft	core-jvm	0.48.0		20d90bbd76e67a7c2cd63306726198e42bfce075
io.peekandpoke.kraft	core-jvm	0.48.1		20d90bbd76e67a7c2cd63306726198e42bfce075
io.peekandpoke.kraft	core-jvm	0.48.2		20d90bbd76e67a7c2cd63306726198e42bfce075
io.peekandpoke.kraft	core-jvm	0.48.3		20d90bbd76e67a7c2cd63306726198e42bfce075
io.peekandpoke.kraft	core-jvm	0.48.4		20d90bbd76e67a7c2cd63306726198e42bfce075
io.peekandpoke.kraft	core-jvm	0.49.0		20d90bbd76e67a7c2cd63306726198e42bfce075
io.peekandpoke.kraft	core-jvm	0.49.1		20d90bbd76e67a7c2cd63306726198e42bfce075
io.peekandpoke.kraft	core-jvm	0.49.2		20d90bbd76e67a7c2cd63306726198e42bfce075
io.peekandpoke.kraft	core-jvm	0.5.6-kotlin170		131aee7044619284249ad4960e1849a463d76369
io.peekandpoke.kraft	core-jvm	0.5.7-kotlin170		b92d51243df17ee57e11ac8655f79a21ebff1f88
io.peekandpoke.kraft	core-jvm	0.50.0		20d90bbd76e67a7c2cd63306726198e42bfce075
io.peekandpoke.kraft	core-jvm	0.50.4		20d90bbd76e67a7c2cd63306726198e42bfce075
io.peekandpoke.kraft	core-jvm	0.50.5		20d90bbd76e67a7c2cd63306726198e42bfce075
io.peekandpoke.kraft	core-jvm	0.51.0		20d90bbd76e67a7c2cd63306726198e42bfce075
io.peekandpoke.kraft	core-jvm	0.6.0-kotlin170		ed26d0ec1fd7838ae58dae6d677d111c3763bfa0
io.peekandpoke.kraft	core-jvm	0.60.0-kotlin2.1		b6faa5780800edb8f3697c582a7a7cc50be088c4
io.peekandpoke.kraft	core-jvm	0.60.0.1-kotlin2.1		b6faa5780800edb8f3697c582a7a7cc50be088c4
io.peekandpoke.kraft	core-jvm	0.61.0		b6faa5780800edb8f3697c582a7a7cc50be088c4
io.peekandpoke.kraft	core-jvm	0.62.0		b6faa5780800edb8f3697c582a7a7cc50be088c4
io.peekandpoke.kraft	core-jvm	0.62.1		b6faa5780800edb8f3697c582a7a7cc50be088c4
io.peekandpoke.kraft	core-jvm	0.62.2		b6faa5780800edb8f3697c582a7a7cc50be088c4
io.peekandpoke.kraft	core-jvm	0.63.3		b6faa5780800edb8f3697c582a7a7cc50be088c4
io.peekandpoke.kraft	core-jvm	0.64.0		b6faa5780800edb8f3697c582a7a7cc50be088c4
io.peekandpoke.kraft	core-jvm	0.65.0		b6faa5780800edb8f3697c582a7a7cc50be088c4
io.peekandpoke.kraft	core-jvm	0.7.0		f21a190ca1856c009f3edab3cbc357af39dad2bf
io.peekandpoke.kraft	core-jvm	0.7.1		f31dd5e256d9ed0b8a7d4fed5785af8fad8b46af
io.peekandpoke.kraft	core-jvm	0.8.0		165de77b507ea617aa21bf012400254a566c251b
io.peekandpoke.kraft	core-jvm	0.86.0		b6faa5780800edb8f3697c582a7a7cc50be088c4
io.peekandpoke.kraft	core-jvm	0.87.0		b6faa5780800edb8f3697c582a7a7cc50be088c4
io.peekandpoke.kraft	core-jvm	0.88.1		b6faa5780800edb8f3697c582a7a7cc50be088c4
io.peekandpoke.kraft	core-jvm	0.88.10		b6faa5780800edb8f3697c582a7a7cc50be088c4
io.peekandpoke.kraft	core-jvm	0.88.2		b6faa5780800edb8f3697c582a7a7cc50be088c4
io.peekandpoke.kraft	core-jvm	0.88.5		b6faa5780800edb8f3697c582a7a7cc50be088c4
io.peekandpoke.kraft	core-jvm	0.88.6		b6faa5780800edb8f3697c582a7a7cc50be088c4
io.peekandpoke.kraft	core-jvm	0.88.9		b6faa5780800edb8f3697c582a7a7cc50be088c4
io.peekandpoke.kraft	core-jvm	0.9.0		b21ca42f1774b3f8c9054e6568f3e98ff84a9db9
io.quarkus	quarkus-qute	1.1.0.CR1		e56228273742821f40c7839eb277422a36bd6810
io.quarkus	quarkus-qute	1.1.0.Final		7967e982bd0beecd6f8d5cec4c116e2ccb58e46a
io.quarkus	quarkus-qute	1.1.1.Final		2c50d995a5a3326e29142e4ae8e7f902cd7725b9
io.quarkus	quarkus-qute	1.10.0.CR1		88983b4be93280ad701ecfd41f16870d7cb55df7
io.quarkus	quarkus-qute	1.10.0.Final		cbb551e0f380362a372b73f871c4348ff7ac4444
io.quarkus	quarkus-qute	1.10.1.Final		88f81f865af00e2e6c5d1cde2450187d746eed99
io.quarkus	quarkus-qute	1.10.2.Final		5d347899ea7f771b7ee61d3c8d22cb24cff43e22
io.quarkus	quarkus-qute	1.10.3.Final		f97e99f25c0c0d148fa9f397b18ad6746a2b829f
io.quarkus	quarkus-qute	1.10.4.Final		c69602c81817e183cc3412e905c699e2d847af80
io.quarkus	quarkus-qute	1.10.5.Final		11c1f4a82b582581fc1906d04ad81b285a1180c1
io.quarkus	quarkus-qute	1.11.0.Beta1		bced27593347b762a0f0297f5b2b5a997f8bc1e3
io.quarkus	quarkus-qute	1.11.0.Beta2		295293b175dbd7964c72ff617090fc03ae316bcf
