at.crea-doo.flexdock	flexdock-drag	1.3		c6cddec24205870ee1e44369138e6967983d60a3
org.jetbrains.kotlin-wrappers	kotlin-react-beautiful-dnd-js	2025.3.18-13.1.1		N/A
org.jetbrains.kotlin-wrappers	kotlin-react-beautiful-dnd-js	2025.3.19-13.1.1		N/A
org.jetbrains.kotlin-wrappers	kotlin-react-beautiful-dnd-js	2025.3.2-13.1.1		N/A
org.jetbrains.kotlin-wrappers	kotlin-react-beautiful-dnd-js	2025.3.20-13.1.1		N/A
org.jetbrains.kotlin-wrappers	kotlin-react-beautiful-dnd-js	2025.3.21-13.1.1		N/A
org.jetbrains.kotlin-wrappers	kotlin-react-beautiful-dnd-js	2025.3.22-13.1.1		N/A
org.jetbrains.kotlin-wrappers	kotlin-react-beautiful-dnd-js	2025.3.23-13.1.1		N/A
org.jetbrains.kotlin-wrappers	kotlin-react-beautiful-dnd-js	2025.3.24-13.1.1		N/A
org.jetbrains.kotlin-wrappers	kotlin-react-beautiful-dnd-js	2025.3.25-13.1.1		N/A
org.jetbrains.kotlin-wrappers	kotlin-react-beautiful-dnd-js	2025.3.26-13.1.1		N/A
org.jetbrains.kotlin-wrappers	kotlin-react-beautiful-dnd-js	2025.3.3-13.1.1		N/A
org.jetbrains.kotlin-wrappers	kotlin-react-beautiful-dnd-js	2025.3.4-13.1.1		N/A
org.jetbrains.kotlin-wrappers	kotlin-react-beautiful-dnd-js	2025.3.5-13.1.1		N/A
org.jetbrains.kotlin-wrappers	kotlin-react-beautiful-dnd-js	2025.3.6-13.1.1		N/A
org.jetbrains.kotlin-wrappers	kotlin-react-beautiful-dnd-js	2025.3.7-13.1.1		N/A
org.jetbrains.kotlin-wrappers	kotlin-react-beautiful-dnd-js	2025.3.8-13.1.1		N/A
org.jetbrains.kotlin-wrappers	kotlin-react-beautiful-dnd-js	2025.3.9-13.1.1		N/A
org.jetbrains.kotlin-wrappers	kotlin-react-beautiful-dnd-js	2025.4.0-13.1.1		N/A
org.jetbrains.kotlin-wrappers	kotlin-react-beautiful-dnd-js	2025.4.1-13.1.1		N/A
org.jetbrains.kotlin-wrappers	kotlin-react-beautiful-dnd-js	2025.4.10-13.1.1		N/A
org.jetbrains.kotlin-wrappers	kotlin-react-beautiful-dnd-js	2025.4.11-13.1.1		N/A
org.jetbrains.kotlin-wrappers	kotlin-react-beautiful-dnd-js	2025.4.12-13.1.1		N/A
org.jetbrains.kotlin-wrappers	kotlin-react-beautiful-dnd-js	2025.4.13-13.1.1		N/A
org.jetbrains.kotlin-wrappers	kotlin-react-beautiful-dnd-js	2025.4.14-13.1.1		N/A
org.jetbrains.kotlin-wrappers	kotlin-react-beautiful-dnd-js	2025.4.15-13.1.1		N/A
org.jetbrains.kotlin-wrappers	kotlin-react-beautiful-dnd-js	2025.4.16-13.1.1		N/A
org.jetbrains.kotlin-wrappers	kotlin-react-beautiful-dnd-js	2025.4.17-13.1.1		N/A
org.jetbrains.kotlin-wrappers	kotlin-react-beautiful-dnd-js	2025.4.18-13.1.1		N/A
org.jetbrains.kotlin-wrappers	kotlin-react-beautiful-dnd-js	2025.4.2-13.1.1		N/A
org.jetbrains.kotlin-wrappers	kotlin-react-beautiful-dnd-js	2025.4.3-13.1.1		N/A
org.jetbrains.kotlin-wrappers	kotlin-react-beautiful-dnd-js	2025.4.4-13.1.1		N/A
org.jetbrains.kotlin-wrappers	kotlin-react-beautiful-dnd-js	2025.4.5-13.1.1		N/A
org.jetbrains.kotlin-wrappers	kotlin-react-beautiful-dnd-js	2025.4.6-13.1.1		N/A
org.jetbrains.kotlin-wrappers	kotlin-react-beautiful-dnd-js	2025.4.7-13.1.1		N/A
org.jetbrains.kotlin-wrappers	kotlin-react-beautiful-dnd-js	2025.4.8-13.1.1		N/A
org.jetbrains.kotlin-wrappers	kotlin-react-beautiful-dnd-js	2025.4.9-13.1.1		N/A
org.jetbrains.kotlin-wrappers	kotlin-react-beautiful-dnd-js	2025.5.0-13.1.1		N/A
org.jetbrains.kotlin-wrappers	kotlin-react-beautiful-dnd-js	2025.5.1-13.1.1		N/A
org.kie.workbench.screens	kie-wb-common-datasource-mgmt-client	7.0.0.Beta2		2c8f30572883a6ed5e04f78bea9a11d2b72df1da
org.kie.workbench.screens	kie-wb-common-datasource-mgmt-client	7.0.0.Beta3		0dd4c8bad41fa805b40844cfadab56b86126125f
org.kie.workbench.screens	kie-wb-common-datasource-mgmt-client	7.0.0.Beta4		405c4f3aa372b3f65ab7baa61cfa63f5acdb10ac
org.kie.workbench.screens	kie-wb-common-datasource-mgmt-client	7.0.0.Beta5		b085eeb148d4f08294442b63dde75bc5ab3e3b6c
org.kie.workbench.screens	kie-wb-common-datasource-mgmt-client	7.0.0.Beta6		d8acfb68c81ca7e005a1659a63f74f7dc1e43177
org.kie.workbench.screens	kie-wb-common-datasource-mgmt-client	7.0.0.Beta7		939bf911ab3975cd31d7dd89ba257a880555b1d3
org.kie.workbench.screens	kie-wb-common-datasource-mgmt-client	7.0.0.Beta8		8359d4e883e95083a05f61e0ee7f767d61099740
org.kie.workbench.screens	kie-wb-common-datasource-mgmt-client	7.0.0.CR1		4e52d086f1aaf525bbebdc422fb432e331ace44f
org.kie.workbench.screens	kie-wb-common-datasource-mgmt-client	7.0.0.CR2		8c56fe0c93361a4eadc875a240afd847cf3b8e1f
org.kie.workbench.screens	kie-wb-common-datasource-mgmt-client	7.0.0.CR3		f886b08aa1143df7f71c397d9466ccbe55b48aa9
org.kie.workbench.screens	kie-wb-common-datasource-mgmt-client	7.0.0.Final		4942e06b0dbe2c100b579b24188ca88097c850f6
org.kie.workbench.screens	kie-wb-common-datasource-mgmt-client	7.1.0.Beta1		36b7d3c3cde241f0d03f1b7f883f4baab8831a93
org.kie.workbench.screens	kie-wb-common-datasource-mgmt-client	7.1.0.Beta2		f57e4647a44f80a53ecde74fda97c0bf76d3ac2d
org.kie.workbench.screens	kie-wb-common-datasource-mgmt-client	7.1.0.Beta3		f611d8ce7bfa75f9af938e0ade3294bb82d63e5a
org.kie.workbench.screens	kie-wb-common-datasource-mgmt-client	7.1.0.Final		123aef3e95cc7c0557eee136c72107aa309a2922
org.kie.workbench.screens	kie-wb-common-datasource-mgmt-client	7.10.0.Final		c4ba07461da9e45cb11c493a26a9796af5c3bdfb
org.kie.workbench.screens	kie-wb-common-datasource-mgmt-client	7.11.0.Final		803a17ddf8998bdc600e34e09877ee50bb529c4e
org.kie.workbench.screens	kie-wb-common-datasource-mgmt-client	7.12.0.Final		01ca118ae01f5efa944045127ae207bda3f7cec1
org.kie.workbench.screens	kie-wb-common-datasource-mgmt-client	7.13.0.Final		955633512169bdc86d4910a3f7dcdd8c8c4dd81e
org.kie.workbench.screens	kie-wb-common-datasource-mgmt-client	7.14.0.Final		145c8b90b1bf6ccd1f9b539f5ae43ec5317c22ac
org.kie.workbench.screens	kie-wb-common-datasource-mgmt-client	7.15.0.Final		57b736f7353b81aa54e853e63d2f2fa3eaebae7c
org.kie.workbench.screens	kie-wb-common-datasource-mgmt-client	7.16.0.Final		8a885cf33b0f288822a0365df5b7e5d4c251dc96
org.kie.workbench.screens	kie-wb-common-datasource-mgmt-client	7.17.0.Final		32e78ce168e063a51b413a3de54677b9b50b56fd
org.kie.workbench.screens	kie-wb-common-datasource-mgmt-client	7.18.0.Final		b3635ca0a8d89c020ee805f4aba27238a5c5231b
org.kie.workbench.screens	kie-wb-common-datasource-mgmt-client	7.19.0.Final		c98369691279933e60ff3772eeebf828bd5c7220
org.kie.workbench.screens	kie-wb-common-datasource-mgmt-client	7.2.0.Final		9ce5bdb1433fc2369c02ff905fc27843d4b68811
org.kie.workbench.screens	kie-wb-common-datasource-mgmt-client	7.20.0.Final		1f64661584b88f61fe51b9dec9793ccc2cd8f6fb
org.kie.workbench.screens	kie-wb-common-datasource-mgmt-client	7.21.0.Final		b283ace5b192e2ad01f0e5dd3f7db546bc218324
org.kie.workbench.screens	kie-wb-common-datasource-mgmt-client	7.22.0.Final		82c24fc0141d3595bb776c0e320137627aee14fc
org.kie.workbench.screens	kie-wb-common-datasource-mgmt-client	7.23.0.Final		34e13885f0c4beabd3b87df7115c6b7e76adeec7
org.kie.workbench.screens	kie-wb-common-datasource-mgmt-client	7.24.0.Final		a647b28615722cc19867251619fc5cf04075d20e
org.kie.workbench.screens	kie-wb-common-datasource-mgmt-client	7.25.0.Final		fae0bb6a4371d446b7fbebfdb18133fb412fd70d
org.kie.workbench.screens	kie-wb-common-datasource-mgmt-client	7.26.0.Final		338b0f321c1fb920bc1515c86f2546424c822036
org.kie.workbench.screens	kie-wb-common-datasource-mgmt-client	7.27.0.Final		cc64533cc702a056e4d62a651de92c23b2186995
org.kie.workbench.screens	kie-wb-common-datasource-mgmt-client	7.28.0.Final		7fe9daafaee83dfd9262a59c0e8f768508d146bd
org.kie.workbench.screens	kie-wb-common-datasource-mgmt-client	7.29.0.Final		634b220ad671580b2a23c0f037fa8d29ec8c98fd
org.kie.workbench.screens	kie-wb-common-datasource-mgmt-client	7.3.0.Final		9bad1dd3870cc35c0ef1698df5c197347aa9265d
org.kie.workbench.screens	kie-wb-common-datasource-mgmt-client	7.30.0.Final		3191e63fbedb5636a8c55443d74578aee90468b3
org.kie.workbench.screens	kie-wb-common-datasource-mgmt-client	7.31.0.Final		2c3323549bdb31196f190a21a61b827c3c9ebc7b
org.kie.workbench.screens	kie-wb-common-datasource-mgmt-client	7.32.0.Final		bba552f7a46edbfb0ceaf2ab6b525b54da9e8218
org.kie.workbench.screens	kie-wb-common-datasource-mgmt-client	7.33.0.Final		d5c9f789409fe12e84a7324eb8d9c8c2b7ba2f6f
org.kie.workbench.screens	kie-wb-common-datasource-mgmt-client	7.34.0.Final		f1eb4ab8660c80905359084a64f9bd9bd1d0f416
org.kie.workbench.screens	kie-wb-common-datasource-mgmt-client	7.35.0.Final		4eca00fa993f806ad227b9f563f6aa239b03da03
org.kie.workbench.screens	kie-wb-common-datasource-mgmt-client	7.36.0.Final		3ece28317c0cd01d12ec41ca5dbe5afdb3365084
org.kie.workbench.screens	kie-wb-common-datasource-mgmt-client	7.36.1.Final		7308822e6e177b646a9ce206408fe976f96f2a26
org.kie.workbench.screens	kie-wb-common-datasource-mgmt-client	7.37.0.Final		b9311254ae41a8b0b338349db1db102448980c2f
org.kie.workbench.screens	kie-wb-common-datasource-mgmt-client	7.38.0.Final		e4cf6113937f03256170ea5fb2335129a2af3e9b
org.kie.workbench.screens	kie-wb-common-datasource-mgmt-client	7.39.0.Final		be14da93e07452240d2732f13d3b0d76db76eda3
org.kie.workbench.screens	kie-wb-common-datasource-mgmt-client	7.4.1.Final		d3a62b04609e15d3f8e0b6c76777296609cd808d
org.kie.workbench.screens	kie-wb-common-datasource-mgmt-client	7.40.0.20200703		79344a6e5e8ea220aede088ef156471fecebac6d
org.kie.workbench.screens	kie-wb-common-datasource-mgmt-client	7.40.0.Final		6903f6ce8b623ee980fc715a7fca90a1020a8eda
org.kie.workbench.screens	kie-wb-common-datasource-mgmt-client	7.41.0.Final		73a80a902ebef4a30ced4be9431b9028aa2b8c83
org.kie.workbench.screens	kie-wb-common-datasource-mgmt-client	7.41.0.t20200723		ca4161f3d7ef1a7fe43bcca238c24b8e7860acb9
org.kie.workbench.screens	kie-wb-common-datasource-mgmt-client	7.42.0.Final		fb059eecb7aaa392cc0421ff5c7ec22c16564b4c
org.kie.workbench.screens	kie-wb-common-datasource-mgmt-client	7.43.0.Final		adaeeddec25011e346aa01e0824c6ddfb81832a1
org.kie.workbench.screens	kie-wb-common-datasource-mgmt-client	7.43.1.Final		b8a80da329fbd74bfcca4abc741cd918b648a229
org.kie.workbench.screens	kie-wb-common-datasource-mgmt-client	7.44.0.Final		2cd405c12194f9f5b70441a9ba987148afb4b53f
org.kie.workbench.screens	kie-wb-common-datasource-mgmt-client	7.45.0.Final		bd6bbb39e17a89685b67019e852670c69e02dac1
org.kie.workbench.screens	kie-wb-common-datasource-mgmt-client	7.45.0.t20201009		0e5c3eaa3092549aa1bb7df749c6acea7d269ed3
org.kie.workbench.screens	kie-wb-common-datasource-mgmt-client	7.46.0.Final		206485a97cbe80df382abe3204c9dba49c40845d
org.kie.workbench.screens	kie-wb-common-datasource-mgmt-client	7.47.0.Final		a9f37ae6df01baeb8f0fc9dd80929ab6b4b90340
org.kie.workbench.screens	kie-wb-common-datasource-mgmt-client	7.48.0.Final		124ac60ad538ba170fd471ebc01f6ba186d487d9
org.kie.workbench.screens	kie-wb-common-datasource-mgmt-client	7.49.0.Final		8c5a5bf0b43c014666cb16ccbe73dde0a93e793d
org.kie.workbench.screens	kie-wb-common-datasource-mgmt-client	7.5.0.Final		bda5e46b9af0cbbb1034eeabb8fead0dd1fe9d22
org.kie.workbench.screens	kie-wb-common-datasource-mgmt-client	7.50.0.Final		fa39b3842ff4dee3f5921c2df166f871c9893ecf
org.kie.workbench.screens	kie-wb-common-datasource-mgmt-client	7.51.0.Final		2e98e68ea59b718d8a0b3625f235d075f9a6b137
org.kie.workbench.screens	kie-wb-common-datasource-mgmt-client	7.52.0.Final		8b1607a0507fe2da6c32b1e0ef6124ea5cce9663
org.kie.workbench.screens	kie-wb-common-datasource-mgmt-client	7.53.0.Final		3266f0cc778f04de2dcb0f14805b7b6ec004e9ff
org.kie.workbench.screens	kie-wb-common-datasource-mgmt-client	7.54.0.Final		cc653a109cb5c61704ae47a2fad48ea82e1dd7ce
org.kie.workbench.screens	kie-wb-common-datasource-mgmt-client	7.55.0.Final		6d7055e1bbf29cd98d84f318fd02cbf1ada54a46
org.kie.workbench.screens	kie-wb-common-datasource-mgmt-client	7.56.0.Final		46aad3d41dbf4c01abf66d435be2cfc2553cff43
org.kie.workbench.screens	kie-wb-common-datasource-mgmt-client	7.57.0.Final		f856062eeb55ff2eb02842796a73960451868cd0
org.kie.workbench.screens	kie-wb-common-datasource-mgmt-client	7.58.0.Final		9ad94629de7272dc356176d1fdd0d6eff2d65751
org.kie.workbench.screens	kie-wb-common-datasource-mgmt-client	7.59.0.Final		b1030a9e25f8c96277424459f76262c6d3b845d8
org.kie.workbench.screens	kie-wb-common-datasource-mgmt-client	7.6.0.Final		11e65f8f36b85e0dfb815e96b80e056ae00e8f88
org.kie.workbench.screens	kie-wb-common-datasource-mgmt-client	7.60.0.Final		98c5c64753faccdb9b6ca32aa405c5d10137c6ae
org.kie.workbench.screens	kie-wb-common-datasource-mgmt-client	7.61.0.Final		f50b7ba127ce62f8814b5f012b439c034c05b086
org.kie.workbench.screens	kie-wb-common-datasource-mgmt-client	7.62.0.Final		4da77a82153d5edac6108f5df1597c1a56e69b71
org.kie.workbench.screens	kie-wb-common-datasource-mgmt-client	7.63.0.Final		f31af3e6f77864b4bee8828d396365056e6626f7
org.kie.workbench.screens	kie-wb-common-datasource-mgmt-client	7.64.0.Final		433d4caab2056ce996be925fdb015d583be15fc6
org.kie.workbench.screens	kie-wb-common-datasource-mgmt-client	7.65.0.Final		d1bb70f2bc5431b3fd54b6ab571a9fabf274c746
org.kie.workbench.screens	kie-wb-common-datasource-mgmt-client	7.66.0.Final		c0e6e64a47be584dbfc0643c12cf5cad8df8b751
org.kie.workbench.screens	kie-wb-common-datasource-mgmt-client	7.67.0.Final		5160b8c87eba7b228a4e10d6e52e596fde9d4259
org.kie.workbench.screens	kie-wb-common-datasource-mgmt-client	7.68.0.Final		5048ef161c81f4f09f19d2696b08ec0cb0eae6a0
org.kie.workbench.screens	kie-wb-common-datasource-mgmt-client	7.69.0.Final		b4a720657edebdec819cdd117b526b301db096bd
org.kie.workbench.screens	kie-wb-common-datasource-mgmt-client	7.7.0.Final		f1aed286d2dce969e038458c3ef53b11c7a500f4
org.kie.workbench.screens	kie-wb-common-datasource-mgmt-client	7.70.0.Final		1dfff0a3b1875c78295e64fa1144b90f6852215c
org.kie.workbench.screens	kie-wb-common-datasource-mgmt-client	7.71.0.Final		258be81a4d577410c5b2c7f6536464fb6a8e3898
org.kie.workbench.screens	kie-wb-common-datasource-mgmt-client	7.72.0.Final		a8d8f6d77654a9aa4fc49264b3c0bb28accedf39
org.kie.workbench.screens	kie-wb-common-datasource-mgmt-client	7.73.0.Final		722c035339ae077a1b62f74e64fc6cc2bc1efec4
org.kie.workbench.screens	kie-wb-common-datasource-mgmt-client	7.74.0.Final		b8059b9abee293ed90d1900985eea7314b83437d
org.kie.workbench.screens	kie-wb-common-datasource-mgmt-client	7.74.1.Final		87fe089e33cfff6062a7b243552f9c81407781ab
org.kie.workbench.screens	kie-wb-common-datasource-mgmt-client	7.8.0.Final		664c60a5826146b927368d0f2f8d6b60a2e1e493
org.kie.workbench.screens	kie-wb-common-datasource-mgmt-client	7.9.0.Final		6677f77ac003d013c7fcb3f8b49e14d718082318
org.lealone.plugins	lealone-spring	5.0.0		dc908b5fa319dbd451ea61ede210df1b8ad2489f
org.lealone.plugins	lealone-spring	5.1.0		9ce6314f329493c9d853762613e2104347c4a334
org.lealone.plugins	lealone-spring	5.1.1		fe2b203cf3c77b896597a2f4f430d8cd076a0a90
org.lealone.plugins	lealone-spring	5.1.2		d31743a980aec55d2ea84835ac6d6e1f03050779
org.lealone.plugins	lealone-spring	5.2.0		d62ec9db2cf524d183e91e4b967d13d00a41cad8
org.mobicents.gmlc.docs.adminguide	restcomm-gmlc-adminguide-sources-asciidoc	1.0.15		f670d38e1281a11417c22c9626a83505e803d0ef
org.mobicents.gmlc.docs.adminguide	restcomm-gmlc-adminguide-sources-asciidoc	1.0.16		f758244b4ed6215a7fadf297370d83d84f7003a2
org.mobicents.gmlc.docs.adminguide	restcomm-gmlc-adminguide-sources-asciidoc	1.0.17		bb16ef609c576186d7de7b58dd243c61b40a84ac
org.mobicents.gmlc.docs.adminguide	restcomm-gmlc-adminguide-sources-asciidoc	1.0.18		c0b145405e65e43a6f862005e7b6a9f817e15ed1
org.mobicents.gmlc.docs.adminguide	restcomm-gmlc-adminguide-sources-asciidoc	1.0.19		cc2c540527a4bbe125b061bb02180a90f4fced26
org.mobicents.gmlc.docs.adminguide	restcomm-gmlc-adminguide-sources-asciidoc	1.0.20		22c798bb86837c26636e6b7ee1c1f74398e06871
org.mobicents.gmlc.docs.adminguide	restcomm-gmlc-adminguide-sources-asciidoc	1.0.21		40ca01d614fcc0637fc8d7e0b4fbba1f90dda2f8
org.mobicents.gmlc.docs.adminguide	restcomm-gmlc-adminguide-sources-asciidoc	1.0.22		9b13ca8b4f19be05c42966b35e71e349bf30cae2
org.mobicents.gmlc.docs.adminguide	restcomm-gmlc-adminguide-sources-asciidoc	1.0.23		7c73a41d11f6ae9d174cc30618b2f1df0a0f29f0
org.mobicents.gmlc.docs.adminguide	restcomm-gmlc-adminguide-sources-asciidoc	1.0.24		4eb4403dffb28a84ee369c3c1f2aa4e4441a06ea
org.mobicents.gmlc.docs.adminguide	restcomm-gmlc-adminguide-sources-asciidoc	1.0.26		1c2a61dd6a886c3edb60efc0711bb60def640051
org.mobicents.gmlc.docs.adminguide	restcomm-gmlc-adminguide-sources-asciidoc	1.0.27		d45965365c23076484c91494fb61373b35a58c18
org.mobicents.gmlc.docs.adminguide	restcomm-gmlc-adminguide-sources-asciidoc	1.0.28		784dc963a58e2db676ea9175386004a3d6416b6f
org.mobicents.gmlc.docs.adminguide	restcomm-gmlc-adminguide-sources-asciidoc	1.0.29		6a3d417e322d8f3fc8afd0aae588390ded5585a9
org.mobicents.gmlc.docs.adminguide	restcomm-gmlc-adminguide-sources-asciidoc	1.0.30		a9ba37323a018e08999d94d31cd290e4d12614f8
org.mobicents.gmlc.docs.adminguide	restcomm-gmlc-adminguide-sources-asciidoc	1.0.31		a8b71f324271a72df698b55af485dee4ec73e4dc
org.mobicents.gmlc.docs.adminguide	restcomm-gmlc-adminguide-sources-asciidoc	1.0.32		f2afd143b8ffde1a4e5d292835acd3d2ee837e0f
org.mobicents.gmlc.docs.adminguide	restcomm-gmlc-adminguide-sources-asciidoc	1.0.33		d77cd9226168d061ea0473a580a1f676da4660eb
org.mobicents.gmlc.docs.adminguide	restcomm-gmlc-adminguide-sources-asciidoc	1.0.34		2b98757e638d153216bff247a4610ac732376ce0
org.mobicents.gmlc.docs.adminguide	restcomm-gmlc-adminguide-sources-asciidoc	1.0.35		3c09e89ee9d2e195e7df3099dbc847130f57e446
org.mobicents.gmlc.docs.adminguide	restcomm-gmlc-adminguide-sources-asciidoc	1.0.36		3f5e14951108f8a2e130c3b793296059f2becee2
org.mobicents.gmlc.docs.adminguide	restcomm-gmlc-adminguide-sources-asciidoc	1.0.37		e3ea8e5ff3ee3c5748e1f6eafd51c273359a49aa
org.mobicents.gmlc.docs.adminguide	restcomm-gmlc-adminguide-sources-asciidoc	1.0.38		44a0bf19dd9ce29f8891c81f5c3ae6a717ecbb87
org.mobicents.gmlc.docs.adminguide	restcomm-gmlc-adminguide-sources-asciidoc	1.0.39		39a4737136904c2880334786d9d643b860272133
org.mobicents.gmlc.docs.adminguide	restcomm-gmlc-adminguide-sources-asciidoc	1.0.40		1a92db702c294d63389a06a7c7cf63e7e14262c2
org.mobicents.gmlc.docs.adminguide	restcomm-gmlc-adminguide-sources-asciidoc	1.0.41		bf57a65e1540cdd991d8fbd6c84cd8670f5400b6
org.mobicents.gmlc.docs.adminguide	restcomm-gmlc-adminguide-sources-asciidoc	1.0.42		5a2138ad296ff35e883ec6e0691670706ae7283d
org.mobicents.gmlc.docs.adminguide	restcomm-gmlc-adminguide-sources-asciidoc	1.0.43		56056176b95bd664dd2bcd3c2460e95a30737192
org.mobicents.gmlc.docs.adminguide	restcomm-gmlc-adminguide-sources-asciidoc	1.0.44		9e6774d050f615e6805371533ba48438068d13dd
org.mobicents.gmlc.docs.adminguide	restcomm-gmlc-adminguide-sources-asciidoc	1.0.45		24c2a232d996d7b882674a1c597bdeb67b7240e3
org.mobicents.gmlc.docs.adminguide	restcomm-gmlc-adminguide-sources-asciidoc	1.0.46		075f5605afe6543cbc6f693376ddfd0ace18050c
org.mobicents.gmlc.docs.adminguide	restcomm-gmlc-adminguide-sources-asciidoc	1.0.47		ec2c8459fd6b3684a37a954a17d66dbd0698af8a
org.mobicents.gmlc.docs.adminguide	restcomm-gmlc-adminguide-sources-asciidoc	1.0.48		dfe7fae0fecf414161bc147bffcd5702c5d94d2a
org.mobicents.gmlc.docs.adminguide	restcomm-gmlc-adminguide-sources-asciidoc	1.0.49		9f74d09353fe7939fb3c3e4e1d98c8c9377a3cfb
org.mobicents.gmlc.docs.adminguide	restcomm-gmlc-adminguide-sources-asciidoc	1.0.50		34164b43b9e5b5a580aaae6d1da603fa504d5757
org.mobicents.gmlc.docs.adminguide	restcomm-gmlc-adminguide-sources-asciidoc	1.0.51		e31c6caed68e1bd6b488a50a263b6a8344d25784
org.mobicents.gmlc.docs.adminguide	restcomm-gmlc-adminguide-sources-asciidoc	1.0.52		ea4e5d4ba39a088b8a60c69986b74984f5a1543c
org.mobicents.gmlc.docs.adminguide	restcomm-gmlc-adminguide-sources-asciidoc	1.0.54		36ed062affb0c0a66e3f1b377e626c94ed4eb461
org.mobicents.gmlc.docs.adminguide	restcomm-gmlc-adminguide-sources-asciidoc	1.0.55		44221ca946ee1759fc0e970468126fa2eac6458e
org.mobicents.gmlc.docs.adminguide	restcomm-gmlc-adminguide-sources-asciidoc	1.0.56		ce21f40084aadc53f3e2036882ab09ff3fe403e8
org.mobicents.gmlc.docs.adminguide	restcomm-gmlc-adminguide-sources-asciidoc	1.0.57		8d84eb1f012744bce178a2b9fe0091187e298df4
org.mobicents.gmlc.docs.adminguide	restcomm-gmlc-adminguide-sources-asciidoc	1.0.58		0523aba5cb55488bec37b7adf13acc1f5c0fff95
org.mobicents.gmlc.docs.adminguide	restcomm-gmlc-adminguide-sources-asciidoc	1.0.59		c6f9dcc596b5ad9d41e878fd62c4961ffcd0aa8a
org.mobicents.gmlc.docs.adminguide	restcomm-gmlc-adminguide-sources-asciidoc	1.0.60		43083d31b26881f9a209381ae43227a2bfef74d4
org.mobicents.gmlc.docs.adminguide	restcomm-gmlc-adminguide-sources-asciidoc	1.0.61		d1013995fac0254e2e682fef103e16950673e622
org.mobicents.gmlc.docs.adminguide	restcomm-gmlc-adminguide-sources-asciidoc	1.0.62		f7efe62591734410136419b2593b8184e7c58e76
org.mobicents.gmlc.docs.adminguide	restcomm-gmlc-adminguide-sources-asciidoc	1.0.63		36d22881f0a941196a7b3d108af253a678373eef
org.mobicents.gmlc.docs.adminguide	restcomm-gmlc-adminguide-sources-asciidoc	1.0.64		692394ff74a70ba3be3c34b58f68b924cabab726
org.mobicents.gmlc.docs.adminguide	restcomm-gmlc-adminguide-sources-asciidoc	1.0.65		755d1ac74167658c5b9289ac3c51329ca8a709bb
org.mobicents.gmlc.docs.adminguide	restcomm-gmlc-adminguide-sources-asciidoc	1.0.66		0d600c489575d2fdf72e78875970feebee98a3c9
org.mobicents.gmlc.docs.adminguide	restcomm-gmlc-adminguide-sources-asciidoc	1.0.67		ac97de9cc8b6550760adfa7f99e416ee308bba36
org.mobicents.gmlc.docs.adminguide	restcomm-gmlc-adminguide-sources-asciidoc	1.0.70		1959e86bbc61ad023f8c9fe25edcb4864ae004fb
org.mobicents.gmlc.docs.adminguide	restcomm-gmlc-adminguide-sources-asciidoc	1.0.71		9643d91dc0da82aed22f0eae2d8bbce4cedbb26d
org.mobicents.gmlc.docs.adminguide	restcomm-gmlc-adminguide-sources-asciidoc	1.0.72		0d5012b55c67ad0fb09d9e61635de6c97d178cd3
org.mobicents.gmlc.docs.adminguide	restcomm-gmlc-adminguide-sources-asciidoc	1.0.73		74fa1d30aa7adbde4ec330548a671b2682bf9d60
org.mobicents.gmlc.docs.adminguide	restcomm-gmlc-adminguide-sources-asciidoc	1.0.74		5fb509e367799ff51489ace7b712f62c64f4a612
org.mobicents.gmlc.docs.adminguide	restcomm-gmlc-adminguide-sources-asciidoc	1.0.75		8e591ac2656a152bc3e5564597e568a3c62d20b0
org.mobicents.gmlc.docs.adminguide	restcomm-gmlc-adminguide-sources-asciidoc	1.0.76		83b92a5514f61d7b1c53bca1334a42bfc1b21561
org.mobicents.gmlc.docs.adminguide	restcomm-gmlc-adminguide-sources-asciidoc	2.0.78		972d5bc409bd4743b94eda6fed6b7cf2f2218e96
org.mobicents.gmlc.docs.adminguide	restcomm-gmlc-adminguide-sources-asciidoc	2.0.79		1e81f226f1b1d89f4d375e6da618ef0c4027b1c3
org.mobicents.gmlc.docs.adminguide	restcomm-gmlc-adminguide-sources-asciidoc	2.0.80		25c2f534527f247f5cd34509c2f796cee3ace98d
org.mobicents.gmlc.docs.adminguide	restcomm-gmlc-adminguide-sources-asciidoc	2.0.81		cc02a8b05ea130d7deab640058a9dacba025236e
org.mobicents.gmlc.docs.adminguide	restcomm-gmlc-adminguide-sources-asciidoc	2.0.82		c1ddb9008fdbf2b678d98a2eaa916e5eeb01eb84
org.mobicents.gmlc.docs.adminguide	restcomm-gmlc-adminguide-sources-asciidoc	2.0.83		3da9df458b0aed25fe6279f0611e22cec5df5314
org.openrewrite	rewrite-maven	2.1.0-rc.3		4623c9bd9f72046e6c32d03c7dd224fcc61d1029
org.openrewrite	rewrite-maven	2.2.0		4605d0107978749812a61fda1d607aa69043d7c4
org.openrewrite	rewrite-maven	3.0.0		c9bbbcced1ed20b7ec19332874d0ad0b6778525c
org.openrewrite	rewrite-maven	3.0.1		f075d108ae46256d5a4d2ba9f78430233c305b78
org.openrewrite	rewrite-maven	3.0.2		63534a87c28d879f51ba951917730c41719a82b8
org.openrewrite	rewrite-maven	3.0.3		85cdbdf4e03e3b34ab2c09951631925586b356c8
org.openrewrite	rewrite-maven	4.0.0		3ec092c278e1db965d77decd3702cc02d6841760
