ag.granular	tiffany	0.1.3	-	570c4ec84d57ce1a02ee3b848259e24826fe3fb7
org.xwiki.rendering	xwiki-rendering-macro-ctsreport	15.6-rc-1	-	6fc005679e0cc63872a8686546f0c8854c5da3d5
org.xwiki.rendering	xwiki-rendering-macro-ctsreport	15.7	-	2d124dca211dfd7a4b48e25fe8923e5b3c6b9801
org.xwiki.rendering	xwiki-rendering-macro-ctsreport	15.7-rc-1	-	3748d466b149afa3859f8337943db024d17e35ec
org.xwiki.rendering	xwiki-rendering-macro-ctsreport	15.8	-	8e2fc67d2c45396fa1765b126c5ae82e672ba182
org.xwiki.rendering	xwiki-rendering-macro-ctsreport	15.8-rc-1	-	d5cb0db2419aa445e42d5d818b9c7df6ea024139
org.xwiki.rendering	xwiki-rendering-macro-ctsreport	15.9	-	d59114d86629fdfa2eeb04a78c00b2ea27fa6025
org.xwiki.rendering	xwiki-rendering-macro-ctsreport	15.9-rc-1	-	37bf9695cf791dbdd9a40e4f21eabb7d4a883a04
org.xwiki.rendering	xwiki-rendering-macro-ctsreport	16.0.0	-	d6fe9f4528feaa536b89e8f18f315af26c1f93a5
org.xwiki.rendering	xwiki-rendering-macro-ctsreport	16.0.0-rc-1	-	3099f200ee68758f1edfd17f4d7342d712d20c05
org.xwiki.rendering	xwiki-rendering-macro-ctsreport	16.1.0	-	90705ae0a4ab5fbe661a732f28764b9226138c9b
org.xwiki.rendering	xwiki-rendering-macro-ctsreport	16.1.0-rc-1	-	44aa573cdb340a3cbaf5804160bfefc9343536a2
org.xwiki.rendering	xwiki-rendering-macro-ctsreport	16.10.0	-	a4182f52da92fb7cb937d9fd06879355b32d1679
org.xwiki.rendering	xwiki-rendering-macro-ctsreport	16.10.0-rc-1	-	1bdc423e5dd0114a69c554f89eaff7752b870219
org.xwiki.rendering	xwiki-rendering-macro-ctsreport	16.10.1	-	def4c28215f75038700f4b7e606c9123952a6855
org.xwiki.rendering	xwiki-rendering-macro-ctsreport	16.10.2	-	60f1fbc8aed3172a929d7de22a05d51eec78ae9e
org.xwiki.rendering	xwiki-rendering-macro-ctsreport	16.10.3	-	40d65ca7a6a437d7a8d062a4587ef72fedd55e0b
org.xwiki.rendering	xwiki-rendering-macro-ctsreport	16.10.4	-	fbb3e2344bff7ceafe39c6f8007664b53af6b7ac
org.xwiki.rendering	xwiki-rendering-macro-ctsreport	16.10.5	-	d2f76267908ad2be41958de1a6ff720d0c469e2f
org.xwiki.rendering	xwiki-rendering-macro-ctsreport	16.2.0	-	d2038d707175ec98e8c6bee51987d343d9c1a80c
org.xwiki.rendering	xwiki-rendering-macro-ctsreport	16.2.0-rc-1	-	bda30995e9e99bbb7077902446f5bd7f08bc3611
org.xwiki.rendering	xwiki-rendering-macro-ctsreport	16.3.0	-	8a6d3b7b94d5b38586032819c9323ed69d674d30
org.xwiki.rendering	xwiki-rendering-macro-ctsreport	16.3.0-rc-1	-	978c7f9f43fc7c1ec3390dcdcbb207b981b82eac
org.xwiki.rendering	xwiki-rendering-macro-ctsreport	16.3.1	-	7d8c832e6fbd23efc16d8231367d5b087009f7af
org.xwiki.rendering	xwiki-rendering-macro-ctsreport	16.4.0	-	fb505575ff1fa61d7fc2fc355996ab3258700fb9
org.xwiki.rendering	xwiki-rendering-macro-ctsreport	16.4.0-rc-1	-	a3efc2d80a13f2475f8367e73f6a91b34330f6ae
org.xwiki.rendering	xwiki-rendering-macro-ctsreport	16.4.1	-	f3ece9cbcfec357fc96cd9f5138df2fb5f90d585
org.xwiki.rendering	xwiki-rendering-macro-ctsreport	16.4.2	-	661ad33f3abe12e9db324ddca2ac485bcf982b68
org.xwiki.rendering	xwiki-rendering-macro-ctsreport	16.4.3	-	13627567afaf8b323b59c2a23875571514cacbff
org.xwiki.rendering	xwiki-rendering-macro-ctsreport	16.4.4	-	17c229ebe89e168fd9cadea4f9dd2446d9c8157c
org.xwiki.rendering	xwiki-rendering-macro-ctsreport	16.4.5	-	9438b1aff6826f7a7e11d71035a3f9c1b70e71b2
org.xwiki.rendering	xwiki-rendering-macro-ctsreport	16.4.6	-	c0b82c542014e26186e6c72d3f7d120a516324bc
org.xwiki.rendering	xwiki-rendering-macro-ctsreport	16.4.7	-	0fbc717f3cf612b819cf702961fd9b386aa0dcfa
org.xwiki.rendering	xwiki-rendering-macro-ctsreport	16.5.0	-	8cadde65ebc221750ed2b24a45c37467bf560bb4
org.xwiki.rendering	xwiki-rendering-macro-ctsreport	16.5.0-rc-1	-	0e3c67f79744d9fc8cdba3f655e03b5ec363f575
org.xwiki.rendering	xwiki-rendering-macro-ctsreport	16.6.0	-	8161d980ce7e9bda11e5b31ecca91e193c17f49a
org.xwiki.rendering	xwiki-rendering-macro-ctsreport	16.6.0-rc-1	-	5ec5f78cf77802fda7b6b2f33511c603d1b4bb12
org.xwiki.rendering	xwiki-rendering-macro-ctsreport	16.7.0	-	9a9be65064867bf3cfb8da3e95902967c8705f9c
org.xwiki.rendering	xwiki-rendering-macro-ctsreport	16.7.1	-	44fdb93c5057a1153355f7a8f97c7bf4e044ea70
org.xwiki.rendering	xwiki-rendering-macro-ctsreport	16.8.0	-	cbc7cbc6c0c1524b707906a65ed307ff3593298e
org.xwiki.rendering	xwiki-rendering-macro-ctsreport	16.8.0-rc-1	-	61ff7686664e275b3d5866bec8f5bd42649f5e2e
org.xwiki.rendering	xwiki-rendering-macro-ctsreport	16.9.0	-	c440403492bb76517bff727a97d7fba842d2f527
org.xwiki.rendering	xwiki-rendering-macro-ctsreport	16.9.0-rc-1	-	34d39ba9941b19fec04df42a978e5c525624be1f
org.xwiki.rendering	xwiki-rendering-macro-ctsreport	17.0.0	-	e68906c0ce78e4a234218fa3bf94236d749998a4
org.xwiki.rendering	xwiki-rendering-macro-ctsreport	17.0.0-rc-1	-	7bd2a4e26b5d21c55b90cba9413fb420c5ac2c8a
org.xwiki.rendering	xwiki-rendering-macro-ctsreport	17.1.0	-	e7dc23768312b2758da845bbf12a54da4befa8bf
org.xwiki.rendering	xwiki-rendering-macro-ctsreport	17.1.0-rc-1	-	ec96b0b375a69135a1cf972a3b60be1228ed2310
org.xwiki.rendering	xwiki-rendering-macro-ctsreport	17.2.0	-	ba06106bbe09136c5df91385613dc3d077f8b494
org.xwiki.rendering	xwiki-rendering-macro-ctsreport	17.2.0-rc-1	-	658e02ec94e013f1d0d1b01fb514488fd4e82c2e
org.xwiki.rendering	xwiki-rendering-macro-ctsreport	17.2.1	-	f46d72b67638c5f7569ea9b5aad95eb71430f63a
org.xwiki.rendering	xwiki-rendering-macro-ctsreport	17.2.2	-	3e4cc7ef4052337c46f3eb70d39391928880589f
org.xwiki.rendering	xwiki-rendering-macro-ctsreport	4.1	-	044c22ab19f3a2af429dca6a9b1bc954ec30b90f
org.xwiki.rendering	xwiki-rendering-macro-ctsreport	4.1-milestone-2	-	9135db371b9dcca044a380426e2638cd981c75fd
org.xwiki.rendering	xwiki-rendering-macro-ctsreport	4.1-rc-1	-	267a59aab084fe76fbaabc9cbf150c8879b74906
org.xwiki.rendering	xwiki-rendering-macro-ctsreport	4.1.1	-	a02996ca31fed9bdf63177feafcc5241e8c2051b
org.xwiki.rendering	xwiki-rendering-macro-ctsreport	4.1.2	-	f56f0e816de640b0bc733c744dfbb4e86fd2cc73
org.xwiki.rendering	xwiki-rendering-macro-ctsreport	4.1.3	-	d9a8351dfe68ec56083c9bdb34c39dc5c79bdfb7
org.xwiki.rendering	xwiki-rendering-macro-ctsreport	4.1.4	-	6f1579186f78495c172ed49892c19f3f02d24848
org.xwiki.rendering	xwiki-rendering-macro-ctsreport	4.2	-	cbfeebe2c86e4c50e8ad5f2fdeb1deede75f5abb
org.xwiki.rendering	xwiki-rendering-macro-ctsreport	4.2-milestone-1	-	1b06db966eae73a3bb87afe53714ba451d614de7
org.xwiki.rendering	xwiki-rendering-macro-ctsreport	4.2-milestone-2	-	3492210aba719876dc39d996bfd4432165a6bbe1
org.xwiki.rendering	xwiki-rendering-macro-ctsreport	4.2-milestone-3	-	2f4011968c8f2acfd4411bac8db640bbeb3bf1eb
org.xwiki.rendering	xwiki-rendering-macro-ctsreport	4.2-rc-1	-	b34b9397004a86baa47d7ef5b0d7f63a6291fe9b
org.xwiki.rendering	xwiki-rendering-macro-ctsreport	4.3	-	55ef21de68dfa81015200fce3364b961cd429324
org.xwiki.rendering	xwiki-rendering-macro-ctsreport	4.3-milestone-1	-	0344297d03f5321e1ddf6f371f7f8b3f1ec473b3
org.xwiki.rendering	xwiki-rendering-macro-ctsreport	4.3-milestone-2	-	d40e22763914b006f038bcf6ef382277960d9841
org.xwiki.rendering	xwiki-rendering-macro-ctsreport	4.3-rc-1	-	8404bdb3a61cc331e8340aa8d5ef50a39e6cba3b
org.xwiki.rendering	xwiki-rendering-macro-ctsreport	4.3.1	-	0587b3b1db715a4e668934c677e1c18926d292ab
org.xwiki.rendering	xwiki-rendering-macro-ctsreport	4.4	-	ba18e81fe7fd7f2c7a3d9a12a27fb7022ef559c7
org.xwiki.rendering	xwiki-rendering-macro-ctsreport	4.4-rc-1	-	59180f77b623dc787790f89dd24ea2cefe76a429
org.xwiki.rendering	xwiki-rendering-macro-ctsreport	4.4.1	-	d1c35417f8674115f1fb5f58c9c82596a2151ed9
org.xwiki.rendering	xwiki-rendering-macro-ctsreport	4.5	-	2cab2e3ca0b4be8a2a7f3c1e7aed9b8940f1aec2
org.xwiki.rendering	xwiki-rendering-macro-ctsreport	4.5-milestone-1	-	af967afc460eb2f701e166dc4ec56b20a6bbd84b
org.xwiki.rendering	xwiki-rendering-macro-ctsreport	4.5-rc-1	-	210f74f1690d49e75038e9c6a74c682c68d5dda0
org.xwiki.rendering	xwiki-rendering-macro-ctsreport	4.5.1	-	107d763e0f35ae62486e7b8d82729b0e3c47a8de
org.xwiki.rendering	xwiki-rendering-macro-ctsreport	4.5.2	-	99795e71f9ef02b7f25e1b8aedb7b24fa6fb8ea1
org.xwiki.rendering	xwiki-rendering-macro-ctsreport	4.5.3	-	dddecbb5b4594c669f7064239eb3ed39e7dc8dc1
org.xwiki.rendering	xwiki-rendering-macro-ctsreport	5.0	-	aeb14b654efc2204d85c71a606288eac51729fea
org.xwiki.rendering	xwiki-rendering-macro-ctsreport	5.0-milestone-1	-	6dd8cdaad1927250b9be629db5927a3cbb73e60f
org.xwiki.rendering	xwiki-rendering-macro-ctsreport	5.0-milestone-2	-	5514df1195f6123623d463dfe8b5ada0ffb7d70d
org.xwiki.rendering	xwiki-rendering-macro-ctsreport	5.0-rc-1	-	5031c093875fe440dbcd74baf64ded279ba51871
org.xwiki.rendering	xwiki-rendering-macro-ctsreport	5.0.1	-	16ff00bc1b2cae62aacdfb38ddc7c9c9b738cfe4
org.xwiki.rendering	xwiki-rendering-macro-ctsreport	5.0.2	-	45afd830e7e6b8c6843406e27f4485babd2350ab
org.xwiki.rendering	xwiki-rendering-macro-ctsreport	5.0.3	-	dd1f5d83f0612b25997a943d4607bfd26a748c06
org.xwiki.rendering	xwiki-rendering-macro-ctsreport	5.1	-	0d54444a2ab0d70e160174abd87a0d7d94679aa7
org.xwiki.rendering	xwiki-rendering-macro-ctsreport	5.1-milestone-1	-	198341509a6cd86abc49906b7a4db2bc3a3f98e1
org.xwiki.rendering	xwiki-rendering-macro-ctsreport	5.1-milestone-2	-	8067a9c81ca059e34be3313b24aeef2caced5856
org.xwiki.rendering	xwiki-rendering-macro-ctsreport	5.1-rc-1	-	96783297b465eaba75119063b3156cbce73e5006
org.xwiki.rendering	xwiki-rendering-macro-ctsreport	5.2	-	379f9eddb5c903571b5e90f6da263ad5f02f5ef3
org.xwiki.rendering	xwiki-rendering-macro-ctsreport	5.2-milestone-1	-	6a63808170f660d46bc6f291ec54b048c291a20a
org.xwiki.rendering	xwiki-rendering-macro-ctsreport	5.2-milestone-2	-	954550f90ba70e6c3b4216f7ce485e56547d3925
org.xwiki.rendering	xwiki-rendering-macro-ctsreport	5.2-rc-1	-	5d96cc931f066eccc11281cfacbdc4c27093bc74
org.xwiki.rendering	xwiki-rendering-macro-ctsreport	5.2.1	-	9f75fa76e24ecd6f5fdf2c99890806c2c3327c80
org.xwiki.rendering	xwiki-rendering-macro-ctsreport	5.2.2	-	9c69bfc0e9754b633ad2ddc04f3f0427f68028db
org.xwiki.rendering	xwiki-rendering-macro-ctsreport	5.2.3	-	50b55433301324805415838f535f409d9471e976
org.xwiki.rendering	xwiki-rendering-macro-ctsreport	5.2.4	-	10fed79e91a0ff20e9bb11dda2c60b6fabe62c4a
org.xwiki.rendering	xwiki-rendering-macro-ctsreport	5.3	-	5cfda69b6d7cf085beb5b617d8ae94b3b8714e8e
org.xwiki.rendering	xwiki-rendering-macro-ctsreport	5.3-milestone-1	-	41b375352c1c59f2146a676a522f9b94529981ba
org.xwiki.rendering	xwiki-rendering-macro-ctsreport	5.3-milestone-2	-	e4ad785034f99c940ba5b6d90c64f845f73cd304
org.xwiki.rendering	xwiki-rendering-macro-ctsreport	5.3-rc-1	-	8abeb38cdafb0a5a4f9f8269a18bcac657c0f158
org.xwiki.rendering	xwiki-rendering-macro-ctsreport	5.4	-	6b1239c84efde1344069213e0306f731010bff0b
org.xwiki.rendering	xwiki-rendering-macro-ctsreport	5.4-milestone-1	-	886fe03b6dddb0d05899b3bf6b5c800ba8c4c5c7
org.xwiki.rendering	xwiki-rendering-macro-ctsreport	5.4-rc-1	-	36a75c503e62150eabcf5460cf1d0633245784be
org.xwiki.rendering	xwiki-rendering-macro-ctsreport	5.4.1	-	0aa50270e5e153aee8664da8e6a864e0e604cff0
org.xwiki.rendering	xwiki-rendering-macro-ctsreport	5.4.2	-	305d3d65aaa74843bf42709faad39b2b7f681221
org.xwiki.rendering	xwiki-rendering-macro-ctsreport	5.4.3	-	019e352b828f2c806d0091bd3dc0adf44c87c6b9
org.xwiki.rendering	xwiki-rendering-macro-ctsreport	5.4.4	-	a10a4aa85f4d58ed96f3a307b16d8933fcaee15c
org.xwiki.rendering	xwiki-rendering-macro-ctsreport	5.4.5	-	57a6f0c32dc3514007af602cad3f498a8b7c12c7
org.xwiki.rendering	xwiki-rendering-macro-ctsreport	5.4.6	-	ccaa6bfa2e0c075b2bd8957b00c9fcaabdbfe4f4
org.xwiki.rendering	xwiki-rendering-macro-ctsreport	5.4.7	-	1023f4defa94277aee34370cad40b787305fb0fb
org.xwiki.rendering	xwiki-rendering-macro-ctsreport	6.0	-	9a502a0e8b18a60587f3b7d7ac289b3042e9f0df
org.xwiki.rendering	xwiki-rendering-macro-ctsreport	6.0-milestone-1	-	7cc50d76cbec9b86d15cb9b3ce264d80b6ee18b4
org.xwiki.rendering	xwiki-rendering-macro-ctsreport	6.0-milestone-2	-	7be1840942be310231977ac8097b07a18d29035b
org.xwiki.rendering	xwiki-rendering-macro-ctsreport	6.0-rc-1	-	e9e585618d2c7c4b6ea9190ad66c7346015e37c1
org.xwiki.rendering	xwiki-rendering-macro-ctsreport	6.0.1	-	0ef4f6a37f8dee2c57fca24d308db42f04afe1ef
org.xwiki.rendering	xwiki-rendering-macro-ctsreport	6.1	-	994868aacb5150a94f28013f0e11e248ee7c7cc9
org.xwiki.rendering	xwiki-rendering-macro-ctsreport	6.1-milestone-1	-	1845cf4cbc27a9a9808e87e2c20f180a3ef6cba9
org.xwiki.rendering	xwiki-rendering-macro-ctsreport	6.1-milestone-2	-	ef1ab15b650f113dd5274365a49bd13d0d4b3d8a
org.xwiki.rendering	xwiki-rendering-macro-ctsreport	6.1-rc-1	-	87ab8bfedc36211a14dbe7a2ce809bf6044b0700
org.xwiki.rendering	xwiki-rendering-macro-ctsreport	6.2	-	02dd0ec427ae2b5c9ae03a30af577e137e085cec
org.xwiki.rendering	xwiki-rendering-macro-ctsreport	6.2-milestone-1	-	c213e432d52cbcb656da4f6b9b4eb7e365a8b0e3
org.xwiki.rendering	xwiki-rendering-macro-ctsreport	6.2-milestone-2	-	d33184fdf3a84d7f1f28a7c6e6e8cae1ddefdfad
org.xwiki.rendering	xwiki-rendering-macro-ctsreport	6.2-rc-1	-	feec19c089ca01b69318ba949e3299d5fe082d78
org.xwiki.rendering	xwiki-rendering-macro-ctsreport	6.2.1	-	aef6842f1e128b62fc57bc53942305ddb03e73ab
org.xwiki.rendering	xwiki-rendering-macro-ctsreport	6.2.2	-	dd2469ddfd06844ad39c49fcbe87010b2d33cc13
org.xwiki.rendering	xwiki-rendering-macro-ctsreport	6.2.3	-	462ad70d4d82da0c9a1e5372c6f2edf1594befd7
org.xwiki.rendering	xwiki-rendering-macro-ctsreport	6.2.4	-	b7df6ecf2c3c513cdb70b204b0430b912c258e45
org.xwiki.rendering	xwiki-rendering-macro-ctsreport	6.2.5	-	c3626fd3266cd8099d42dfb3a07682e9aacfbe75
org.xwiki.rendering	xwiki-rendering-macro-ctsreport	6.2.7	-	000c09fb85397ba7cc7320cfb24a9660be669d80
org.xwiki.rendering	xwiki-rendering-macro-ctsreport	6.3	-	58c675cf8c0570f240dea6f8f97e1ed3ab6ecac6
org.xwiki.rendering	xwiki-rendering-macro-ctsreport	6.3-milestone-1	-	560da2aa76c510aff1272dcbab6476c3c46cd9c0
org.xwiki.rendering	xwiki-rendering-macro-ctsreport	6.3-milestone-2	-	16881263f2fd58cdf876ddb6519368fa45206006
org.xwiki.rendering	xwiki-rendering-macro-ctsreport	6.3-rc-1	-	c7f274d019692c448ce2743ca439e5c23287b1e1
org.xwiki.rendering	xwiki-rendering-macro-ctsreport	6.4	-	364aed253d49a40dcc4a014896d6f9478bd3809e
org.xwiki.rendering	xwiki-rendering-macro-ctsreport	6.4-milestone-1	-	4bc1bb3ffa20c36711a66f19eba7c9e736df3550
org.xwiki.rendering	xwiki-rendering-macro-ctsreport	6.4-milestone-2	-	3e70241b3f360b2226a0f642e00dbfcd941e7369
org.xwiki.rendering	xwiki-rendering-macro-ctsreport	6.4-milestone-3	-	dc57fef1921e82e16372be5e94c8c752b330dbe5
org.xwiki.rendering	xwiki-rendering-macro-ctsreport	6.4-rc-1	-	e0d052e1a6da75f29b8d637ddd15bd0c4f33f120
org.xwiki.rendering	xwiki-rendering-macro-ctsreport	6.4.1	-	23c9e54fc9b1068d4c318f687f3182055464d3c5
org.xwiki.rendering	xwiki-rendering-macro-ctsreport	6.4.2	-	bd28bc3fe7a23092b6e84a7ecaa387fd3c0a8425
org.xwiki.rendering	xwiki-rendering-macro-ctsreport	6.4.3	-	d781441139b885a2807b73a70ef679af921c7b5a
org.xwiki.rendering	xwiki-rendering-macro-ctsreport	6.4.4	-	3453d8f4eaaaaaa0e01968a213c0e8d19c02ca34
org.xwiki.rendering	xwiki-rendering-macro-ctsreport	6.4.5	-	2de8b30bcd6b18879beb5d2fff369e0df893afaf
org.xwiki.rendering	xwiki-rendering-macro-ctsreport	6.4.6	-	4a2169aacf8c3bdfc05f78629593db75908d2834
org.xwiki.rendering	xwiki-rendering-macro-ctsreport	6.4.7	-	16fe5a5712b15446e0a87bd575906328d654e158
org.xwiki.rendering	xwiki-rendering-macro-ctsreport	6.4.8	-	50a1ceb79da76fb1d9b6c8173b0077ca4fa66510
org.xwiki.rendering	xwiki-rendering-macro-ctsreport	7.0	-	091160de30e1b884e452845b3498545566e76d72
org.xwiki.rendering	xwiki-rendering-macro-ctsreport	7.0-milestone-1	-	51a73428ac4221d198b5724c4e6b2443af818245
org.xwiki.rendering	xwiki-rendering-macro-ctsreport	7.0-milestone-2	-	ece082da3c54dd12dfd288ab1b4702545b49ed06
org.xwiki.rendering	xwiki-rendering-macro-ctsreport	7.0-rc-1	-	95e4ae6e355c4f9c25d3d78b38c7cafdacbc78af
org.xwiki.rendering	xwiki-rendering-macro-ctsreport	7.0.1	-	aad7847224039db93135512c641d3629477cc621
org.xwiki.rendering	xwiki-rendering-macro-ctsreport	7.1	-	9a4457bef36e1742bc9872d2cd97b1de255e823f
org.xwiki.rendering	xwiki-rendering-macro-ctsreport	7.1-milestone-1	-	39c5ee249ef847cde5c30e995be53de83aa7183d
org.xwiki.rendering	xwiki-rendering-macro-ctsreport	7.1-milestone-2	-	7253608608e6eedb96978141a05e8e64b035b46d
org.xwiki.rendering	xwiki-rendering-macro-ctsreport	7.1-rc-1	-	73b2d6899c1e4039f3972219bb4f6a51f7c62fa4
org.xwiki.rendering	xwiki-rendering-macro-ctsreport	7.1.1	-	c23b3ace5166b980fbc05939c330147a9ff98854
org.xwiki.rendering	xwiki-rendering-macro-ctsreport	7.1.2	-	bb0777a89459a280630666638e8212e02e423939
org.xwiki.rendering	xwiki-rendering-macro-ctsreport	7.1.3	-	dae3093f3b165beab5a93c3a8e59808b42ff5fd0
org.xwiki.rendering	xwiki-rendering-macro-ctsreport	7.1.4	-	6cad2fb8f2dded4d50309bd816d1cb8158419a88
org.xwiki.rendering	xwiki-rendering-macro-ctsreport	7.2	-	922a21bab8d4fe8fbb34511b7a4e2b9c9bc39bcf
org.xwiki.rendering	xwiki-rendering-macro-ctsreport	7.2-milestone-1	-	2b3da9d42b79651865c3acbc0abd8708bfc2eb65
org.xwiki.rendering	xwiki-rendering-macro-ctsreport	7.2-milestone-2	-	68f18e5c4d36f436530580b100858bff59c8bbea
org.xwiki.rendering	xwiki-rendering-macro-ctsreport	7.2-milestone-3	-	4340299bfc0c2dc86ebd5a68d011eadf55e84406
org.xwiki.rendering	xwiki-rendering-macro-ctsreport	7.2-rc-1	-	4be75ca0d0fbab8dbe39c0ca82bcad3ab5251dbc
org.xwiki.rendering	xwiki-rendering-macro-ctsreport	7.3	-	17e64ee0f69996dbb985e520384d929d86d696cb
org.xwiki.rendering	xwiki-rendering-macro-ctsreport	7.3-milestone-1	-	56a102ac82ea9a59fb303cc554df5804de48e024
org.xwiki.rendering	xwiki-rendering-macro-ctsreport	7.3-rc-1	-	ea56f2a1e564c3845bbe44651bc9a87eddf31e3a
org.xwiki.rendering	xwiki-rendering-macro-ctsreport	7.4	-	043c33e09fd401f76f6d866c6688630ab882a01e
org.xwiki.rendering	xwiki-rendering-macro-ctsreport	7.4-milestone-1	-	b2a263cb14c46aaec85f1f43c620fcb1b0ea7acc
org.xwiki.rendering	xwiki-rendering-macro-ctsreport	7.4-milestone-2	-	cacea05fae5fde781b0cb2cfd7000d6cc967534c
org.xwiki.rendering	xwiki-rendering-macro-ctsreport	7.4-rc-1	-	5895a15d20530f4378dfeba37658c8c3e10016e9
org.xwiki.rendering	xwiki-rendering-macro-ctsreport	7.4.1	-	161b4d49c181a33e2c7fa44d2a3c935ef57e7562
org.xwiki.rendering	xwiki-rendering-macro-ctsreport	7.4.2	-	776731dad918c8665cdc8d19a88a02caf2be74d8
org.xwiki.rendering	xwiki-rendering-macro-ctsreport	7.4.4	-	5e4852691e97d5c2908f5b7881eded208681bed6
org.xwiki.rendering	xwiki-rendering-macro-ctsreport	7.4.5	-	ff88009c85b76ee879876945df26714fca1b5d02
org.xwiki.rendering	xwiki-rendering-macro-ctsreport	7.4.6	-	f00634dc7b4c7171750288e9baf06f2ffca0c6fd
org.xwiki.rendering	xwiki-rendering-macro-ctsreport	8.0	-	a29369870d911c8b31513255213b4cdb36edae7d
org.xwiki.rendering	xwiki-rendering-macro-ctsreport	8.0-milestone-1	-	1e07f236c7b50a2400f65e28fadf86114aa24645
org.xwiki.rendering	xwiki-rendering-macro-ctsreport	8.0-milestone-2	-	0d972be696b097e1aff7f0299e25835c7aa1b720
org.xwiki.rendering	xwiki-rendering-macro-ctsreport	8.0-rc-1	-	a47a709155e4e294fb18dd4eaea6ed854985cd79
org.xwiki.rendering	xwiki-rendering-macro-ctsreport	8.1	-	6f5cc440999c05ab7a56e351674252dbd3cf4d56
org.xwiki.rendering	xwiki-rendering-macro-ctsreport	8.1-milestone-1	-	30daa6894b4c73bdc745efdea14a79e216811607
org.xwiki.rendering	xwiki-rendering-macro-ctsreport	8.1-milestone-2	-	967a06c88d99a0ba2f8573083009f263f0f0b420
org.xwiki.rendering	xwiki-rendering-macro-ctsreport	8.1-rc-1	-	897a0c1fff5634c4434d630ca5cdb361d59dac2a
org.xwiki.rendering	xwiki-rendering-macro-ctsreport	8.2	-	2a49027ffc6144ae5630c448bcd8b5c3835dc4bb
org.xwiki.rendering	xwiki-rendering-macro-ctsreport	8.2-milestone-1	-	f38cffb9012d6f30cb3e59a7f5d58eb6ba39b517
org.xwiki.rendering	xwiki-rendering-macro-ctsreport	8.2-milestone-2	-	b6f19a9f01f0b775906c0edf30ae0061f651aabb
org.xwiki.rendering	xwiki-rendering-macro-ctsreport	8.2-rc-1	-	80f6e833a74a6c20dd7119680f898854ffe7fb52
org.xwiki.rendering	xwiki-rendering-macro-ctsreport	8.2.1	-	21c6c67007da4979cff1d249f256cf05123a845b
org.xwiki.rendering	xwiki-rendering-macro-ctsreport	8.2.2	-	aa9f026be86c79e616db686178b138217758b71b
org.xwiki.rendering	xwiki-rendering-macro-ctsreport	8.3	-	e15cd7f8a22fe3462bc6bc77ab7769d0d6951aae
org.xwiki.rendering	xwiki-rendering-macro-ctsreport	8.3-milestone-2	-	4d445d6cdaf70700ef7ec7708a20c2cf89602ec4
org.xwiki.rendering	xwiki-rendering-macro-ctsreport	8.3-rc-1	-	8a56ca5c9a8e568ad91471bcf85079f81df5f166
org.xwiki.rendering	xwiki-rendering-macro-ctsreport	8.4	-	247d280aaa72a7de5a4ee090a1c421985ed5e8db
org.xwiki.rendering	xwiki-rendering-macro-ctsreport	8.4-rc-1	-	567e8c80dd294afdaa1495698d36b66567e97f46
org.xwiki.rendering	xwiki-rendering-macro-ctsreport	8.4.1	-	e9a179b62327fd5fd891d7f36a8557a62da3217c
org.xwiki.rendering	xwiki-rendering-macro-ctsreport	8.4.2	-	ddcaaa087dd7ee51dc230905374ad7c41af827d1
org.xwiki.rendering	xwiki-rendering-macro-ctsreport	8.4.3	-	9c16aa3913a34c0016fbb767a8922ebf542ea342
org.xwiki.rendering	xwiki-rendering-macro-ctsreport	8.4.4	-	3418cb64b6eddbe17172ea269157a186f69e41a3
org.xwiki.rendering	xwiki-rendering-macro-ctsreport	8.4.5	-	9a75a8dfcd340e9bc9a47a7302f92f4eac5dcc8b
org.xwiki.rendering	xwiki-rendering-macro-ctsreport	8.4.6	-	7f3c65d06bc2a3d7953c384ada0863c3693a6b4d
org.xwiki.rendering	xwiki-rendering-macro-ctsreport	9.0	-	aa4de0c80f31442c548991b854c394d8b32fde48
org.xwiki.rendering	xwiki-rendering-macro-ctsreport	9.0-rc-1	-	f8228e7c8701194644927d36cbf8225c457916fa
org.xwiki.rendering	xwiki-rendering-macro-ctsreport	9.1	-	7fbbfffba946119c066e6f960f4a4fedff1c6e3f
org.xwiki.rendering	xwiki-rendering-macro-ctsreport	9.1-rc-1	-	18a213d16b07fc3125567fcd61a5c4656a767c9d
org.xwiki.rendering	xwiki-rendering-macro-ctsreport	9.1.1	-	0ab3a50ffb51e71d56d317580a1c235b56f87420
org.xwiki.rendering	xwiki-rendering-macro-ctsreport	9.1.2	-	d4154bdb580b28fa4366381c86eaba5d01b5edb0
org.xwiki.rendering	xwiki-rendering-macro-ctsreport	9.10	-	0e60b0039c3be128988122fdd02830136811dac9
org.xwiki.rendering	xwiki-rendering-macro-ctsreport	9.10-rc-1	-	64815341c26cf84c0026d40d459b9837bd35716e
org.xwiki.rendering	xwiki-rendering-macro-ctsreport	9.10.1	-	f08ee987677e977c9aee03e269243c93b3da396a
org.xwiki.rendering	xwiki-rendering-macro-ctsreport	9.11	-	18eb92fa841f28e52661770951f4be5dcbe5f3c5
org.xwiki.rendering	xwiki-rendering-macro-ctsreport	9.11-rc-1	-	c13aa22810791572269cd6c7d05489e3b8d6cd18
org.xwiki.rendering	xwiki-rendering-macro-ctsreport	9.11.1	-	1a55858b0b8c415ae1ef51f16f665b8c50fa9e49
