com.beepiz.blegattcoroutines	blegattcoroutines-genericaccess	0.5.0		bb435c40a7080740b372100a51d8906c799d20e3
org.talend.sdk.component	singer-java	1.60.0		324e8c428013b37d90bd8f19f11e3ecdc2b84118
org.talend.sdk.component	singer-java	1.61.0		917f27171cb37668b604eb8eea7fff5528fd33b2
org.talend.sdk.component	singer-java	1.61.1		104a3879715f2400824c8a071c80b74cce8d7b0d
org.talend.sdk.component	singer-java	1.61.2		50ed00dd3f621b006b0eb4e0c8f3771874e4f2f4
org.talend.sdk.component	singer-java	1.62.0		9594cfbad08d1e13db4dcfce385666cdabf65c9a
org.talend.sdk.component	singer-java	1.62.1		75799c78714b83c5d77071cf555fe0c501af13a5
org.talend.sdk.component	singer-java	1.63.0		a638fc8280000067d74c55f5d4d82d445728df70
org.talend.sdk.component	singer-java	1.64.0		1e78dd7038f414b56dda5beb5a8668b949911d82
org.talend.sdk.component	singer-java	1.64.1		2488e4e04b97ddf0e231679393965dbdb68c7674
org.talend.sdk.component	singer-java	1.64.2		8ade6bffdc9d627fe5774fc196cef635b106ac5b
org.talend.sdk.component	singer-java	1.64.3		dfe7b9b88ff4c9fcb7dec1957c63e687902471db
org.talend.sdk.component	singer-java	1.64.4		ac46e2fde0e98c180cdc7d6f2261e24c96bf7325
org.talend.sdk.component	singer-java	1.64.5		9966384b7fdd3698da0e63d012714ef1681394b2
org.talend.sdk.component	singer-java	1.64.6		ee9944752a8a77fed7a8e8d68bd14081ee2e5a80
org.talend.sdk.component	singer-java	1.64.7		136f605284becd7ef018284394075532f350e9a7
org.talend.sdk.component	singer-java	1.64.8		4d02590c4783d66b163e1ff8a36ad17cb8b871ac
org.talend.sdk.component	singer-java	1.65.0		d7e336178fe221f24adc5858091fb68e61a46909
org.talend.sdk.component	singer-java	1.65.0M1		02b291a6900a6b523399318ea9d370935fb176de
org.talend.sdk.component	singer-java	1.65.0M2		fb17dd368bb2009f5de1dc55fd24cc1f9c0c2aee
org.talend.sdk.component	singer-java	1.65.0M3		5b477af7dcb2e2ff9b8b4692cb0272fe48fc8599
org.talend.sdk.component	singer-java	1.65.0M5		da16efbc54c7f5b9053c0db98594bdbd047b42a7
org.talend.sdk.component	singer-java	1.65.0M6		e79f40443e78c2b5c9b9a3096bac277a1c30b30c
org.talend.sdk.component	singer-java	1.65.0M7		52769437e7dadb8fc43db69162143e008e483218
org.talend.sdk.component	singer-java	1.66.0		7aaa14494f23b83eb47ad3ae345dbcc99387a922
org.talend.sdk.component	singer-java	1.67.0		26335fbf005d7317c5948410bc3cfb87900ca54a
org.talend.sdk.component	singer-java	1.78.0		bde9d070fcbea4272ac3bef167b379fb8d2344d5
org.talend.sdk.component	singer-java	1.78.1		fcad9a2723a96c85c4ec6e8653cdf71492472a94
org.talend.sdk.component	singer-java	1.79.0		d73b3b02ee4e19dfdb4aac599c3721607c10d31f
org.talend.sdk.component	singer-java	1.80.0		0876d15dbf716501788ba9139820663ef690d610
org.talend.sdk.component	singer-java	10.57.0		c542973357c0e736217e03d15b47f2e1ccdff5f6
org.typelevel	toolkit_native0.4_2.12	0.0.1		fba2cd2196af8c383f5c1d82935fcb5bc27c91d2
org.typelevel	toolkit_native0.4_2.12	0.0.2		705bc22f15b9875891adafe55263956da6de3041
org.typelevel	toolkit_native0.4_2.12	0.0.3		5cc87a2330ba3f83c6d4e04eba5a4f079277e225
org.typelevel	toolkit_native0.4_2.12	0.0.4		df9a792599cc7d99c6237551134a8c27e3d30a52
org.typelevel	toolkit_native0.4_2.12	0.0.5		5967ab585dab3736b6be6482534caa55edaae656
org.typelevel	toolkit_native0.4_2.12	0.0.6		05b46c13e9fbe147464a28c1635c347e1cf310f2
org.typelevel	toolkit_native0.4_2.12	0.0.7		e112b6a1bb761c5bc9a510d3c77794fb1cc29206
org.typelevel	toolkit_native0.4_2.12	0.0.8		72aae74d189734524c269d6289dee4b4083501ad
org.typelevel	toolkit_native0.4_2.12	0.0.9		64682f03a24dbda29232cd325f9a5ebfd78d163b
org.webjars.npm	babel-plugin-remove-console	1.0.1		e3694cdce4fcfbd1ebac5ccd1e91cf7d7078c6b4
org.webjars.npm	monaco-editor	0.10.0		fce4cccf9873c80d8ad7af57598e6a0d7b68a5fd
org.webjars.npm	monaco-editor	0.10.1		b0fc06d9d1b58ed4cff4a89a9ea6d55b964f96f1
org.webjars.npm	monaco-editor	0.12.0		eed9442c81639fae9973ff039d2a312dff62b6d6
org.webjars.npm	monaco-editor	0.13.1		fb4ccfd3a76fbbb8e0702504065a267f291ec308
org.webjars.npm	monaco-editor	0.14.2		2dbf60d2b131ab992995cc1015d8e49879c98b2a
org.webjars.npm	monaco-editor	0.15.6		75b002dd535dadf29142b0ed285badbe0851d796
org.webjars.npm	monaco-editor	0.16.0		accd288d7a93c1ab54edccfb1b37a59444712334
org.webjars.npm	monaco-editor	0.16.2		d28cb71fd9196b08b86515ded3e13a9d80a7f135
org.webjars.npm	monaco-editor	0.17.0		3cb7c0fb991851f621f533bd05d01300b23eb8e8
org.webjars.npm	monaco-editor	0.17.1		ac6a489a07c5dccc33ae518fdb467c3eff4d1d68
org.webjars.npm	monaco-editor	0.18.1		e7c85d5c3a59596e0ff69888ff820f11c76e9a62
org.webjars.npm	monaco-editor	0.19.3		31d869a1aef11755eec05f93b85557c48e6df643
org.webjars.npm	monaco-editor	0.20.0		aea388ba1127c1c70ee97741542bca941dda5397
org.webjars.npm	monaco-editor	0.22.0		aad67be5df378651886aac63025516254f3bd47b
org.webjars.npm	monaco-editor	0.23.0		419f4286f2e223ef9e6c85cd110d370332fdaa47
org.webjars.npm	monaco-editor	0.28.1		94207a981f5f8f907ac567e552c0778c97aae7a4
org.webjars.npm	monaco-editor	0.29.0		ff3e27eecb7a3a89b74f7fd45612b388fe4e43fc
org.webjars.npm	monaco-editor	0.29.1		6272fecc0dc5b4726a82f111cbfd7b4b05f16432
org.webjars.npm	monaco-editor	0.30.1		f5fa065b2044648ef31886e391d373d6c419e596
org.webjars.npm	monaco-editor	0.31.1		c6c45c2bc6dc6353cb24a48f08873aa4fae46bf7
org.webjars.npm	monaco-editor	0.33.0		c53ef617428d53c2ad9a6431dd3637eafcb643c3
org.webjars.npm	monaco-editor	0.36.1		644f5dcc6e5f744992dc8c8b64511b7b429d7452
org.webjars.npm	monaco-editor	0.37.0-dev.20230308		a8de0b46260664de7ba369d7ef045f9d112a09fe
org.webjars.npm	monaco-editor	0.39.0		bb85ee816f686708c8091a62c11d6016e5a5e248
org.webjars.npm	monaco-editor	0.40.0		b864cd8dda27246668739020a7cbcef1deb8528f
org.webjars.npm	monaco-editor	0.41.0		6f24e7f943480ef06c0ff3cf914ee0a87e2c9768
org.webjars.npm	monaco-editor	0.43.0		b474de113bd9d9b16ed8e11cc8e2fe8eea8cee87
org.webjars.npm	monaco-editor	0.44.0		6ef730410b6b51de8e58411544e444bed0f0f312
org.webjars.npm	monaco-editor	0.47.0		e6887a35c0e0f76dd15df97e7e692962cc772545
org.webjars.npm	monaco-editor	0.50.0		fb775853095738642af9379722474a9d452e9d1d
org.webjars.npm	monaco-editor	0.52.0		de2b761efaf9195a32dc6472c48c843576959111
org.webjars.npm	monaco-editor	0.52.2		9c72825c59aec5962677bb4628bdd95a727de76d
org.webjars.npm	monaco-editor	0.8.3		4b9237d54b2b35c6489a8333070daa35795b483b
org.wildfly.swarm	ee-api	1.0.0.Beta3		988ce787de382639dd4ed2675399c58e7916cae6
org.wildfly.swarm	ee-api	1.0.0.Beta4		6c8d78e28d3731a5156783821246a7f34cf81735
org.wildfly.swarm	ee-api	1.0.0.Beta5		d712c9874c29ce5f1031fb3f5a43900165ee762a
org.wildfly.swarm	ee-api	1.0.0.Beta6		b221686596999bad9fd036c8587c7e159914bb4b
org.wildfly.swarm	ee-api	1.0.0.Beta7		e8585c4dc806a9eee041f05796481d4e0ca82cdb
org.wildfly.swarm	ee-api	1.0.0.CR1		073149adfac1bf6c89ef0e2376e7168f2ab0ae07
org.wildfly.swarm	ee-api	1.0.0.CR2		35c6bc0a01bf547e16cf8de15bdd475885cc5d79
org.wildfly.swarm	ee-api	1.0.0.CR3		5bb9c054acefc695e676b036eccf034033b0dff2
org.wildfly.swarm	ee-api	1.0.0.Final		dd0dce2101b063825a2e363608c84b2a8cf56ca3
org.wildfly.swarm	ee-api	1.0.1.Final		f0b737b5da00ed08f82439d2bdca63707260ecd3
org.wildfly.swarm	ee-api	1.0.2.Final		b191ed980591e82e0e17b3930a970115226e4281
ru.tinkoff.invest	openapi-java-sdk-example	0.4		3e6d97b844a1fa0f88c8da6318a113ddac5863e4
ru.tinkoff.invest	openapi-java-sdk-example	0.4.1		0453d2a8134353b663f01d701d6f8207f0a1d3e5
ru.tinkoff.invest	openapi-java-sdk-example	0.5		c63cb27e6be59a7193567f2c7c413481d5a29c10
ru.tinkoff.invest	openapi-java-sdk-example	0.5.1		04cb99ae14af6b71086bef750bb9a6d6bb63f541
ru.tinkoff.invest	openapi-java-sdk-example	0.5.2		81d2d889703eeb325bd21cd50bf950591ef0c865
us.ihmc	zed-java-api	4.2.0_3		fb91bc19137769ee4b93defe37c5c99ef6ec43c7
us.ihmc	zed-java-api	4.2.0_4		b9b1b3d202c3d9bf0e20c8f15af6c2099cf3abdf
us.ihmc	zed-java-api	4.2.0_5		5bcf17a593d1a73ea8196ba1e8ac8091866613c7
uz.rsteam.coil-3	coil-svg-iossimulatorarm64	3.1.1		N/A
uz.rsteam.coil-3	coil-svg-iossimulatorarm64	3.1.1	metadata	543258b23aa198fc63b8c7728cc09a205bb30310
