ch.mobi.mobitor	mobitor-doc	3.1.13		N/A
com.daml	test-common-1.dev_2.13	2.8.0-snapshot.20230823.12068.0.v4b8e9367		0c77140227af1882ee6aafcdbc66c9614bd886ab
com.daml	test-common-1.dev_2.13	2.8.0-snapshot.20230824.12072.0.v1a771dcb		0c77140227af1882ee6aafcdbc66c9614bd886ab
com.daml	test-common-1.dev_2.13	2.8.0-snapshot.20230828.12078.0.v99f466d4		0c77140227af1882ee6aafcdbc66c9614bd886ab
com.daml	test-common-1.dev_2.13	2.8.0-snapshot.20230829.12080.0.v62c98645		0c77140227af1882ee6aafcdbc66c9614bd886ab
com.daml	test-common-1.dev_2.13	2.8.0-snapshot.20230830.12083.0.v20330329		0c77140227af1882ee6aafcdbc66c9614bd886ab
com.daml	test-common-1.dev_2.13	2.8.0-snapshot.20230831.12086.0.v2d3ac273		0c77140227af1882ee6aafcdbc66c9614bd886ab
com.daml	test-common-1.dev_2.13	2.8.0-snapshot.20230901.12089.0.v6ae0e011		0c77140227af1882ee6aafcdbc66c9614bd886ab
com.daml	test-common-1.dev_2.13	2.8.0-snapshot.20230904.12091.0.v430b8cec		0c77140227af1882ee6aafcdbc66c9614bd886ab
com.daml	test-common-1.dev_2.13	2.8.0-snapshot.20230906.12097.0.v675a325c		0c77140227af1882ee6aafcdbc66c9614bd886ab
com.daml	test-common-1.dev_2.13	2.8.0-snapshot.20230907.12098.0.v0cac8c29		0c77140227af1882ee6aafcdbc66c9614bd886ab
com.daml	test-common-1.dev_2.13	2.8.0-snapshot.20230908.12101.0.v1bee52e4		0c77140227af1882ee6aafcdbc66c9614bd886ab
com.daml	test-common-1.dev_2.13	2.8.0-snapshot.20230909.12102.0.vda08791d		0c77140227af1882ee6aafcdbc66c9614bd886ab
com.daml	test-common-1.dev_2.13	2.8.0-snapshot.20230911.12104.0.ve4ea879c		0c77140227af1882ee6aafcdbc66c9614bd886ab
com.daml	test-common-1.dev_2.13	2.8.0-snapshot.20230911.12106.0.v5acb02dc		0c77140227af1882ee6aafcdbc66c9614bd886ab
com.daml	test-common-1.dev_2.13	2.8.0-snapshot.20230912.12110.0.v788fccd9		0c77140227af1882ee6aafcdbc66c9614bd886ab
com.daml	test-common-1.dev_2.13	2.8.0-snapshot.20230913.12113.0.vf71b764f		0c77140227af1882ee6aafcdbc66c9614bd886ab
com.daml	test-common-1.dev_2.13	2.8.0-snapshot.20230914.12117.0.v2dbfb680		0c77140227af1882ee6aafcdbc66c9614bd886ab
com.daml	test-common-1.dev_2.13	2.8.0-snapshot.20230918.12124.0.v82655f2f		0c77140227af1882ee6aafcdbc66c9614bd886ab
com.daml	test-common-1.dev_2.13	2.8.0-snapshot.20230919.12129.0.v37ffc7dd		0c77140227af1882ee6aafcdbc66c9614bd886ab
com.daml	test-common-1.dev_2.13	2.8.0-snapshot.20230920.12134.0.v84ca088b		0c77140227af1882ee6aafcdbc66c9614bd886ab
com.daml	test-common-1.dev_2.13	2.8.0-snapshot.20230921.12138.0.vb041421f		0c77140227af1882ee6aafcdbc66c9614bd886ab
com.daml	test-common-1.dev_2.13	2.8.0-snapshot.20230922.12143.0.vb3bd9ad0		0c77140227af1882ee6aafcdbc66c9614bd886ab
com.daml	test-common-1.dev_2.13	2.8.0-snapshot.20230925.12146.0.v5ac74bc8		0c77140227af1882ee6aafcdbc66c9614bd886ab
com.daml	test-common-1.dev_2.13	2.8.0-snapshot.20230926.12151.0.vc0a18eeb		0c77140227af1882ee6aafcdbc66c9614bd886ab
com.daml	test-common-1.dev_2.13	2.8.0-snapshot.20230927.12158.0.vb863e65a		0c77140227af1882ee6aafcdbc66c9614bd886ab
com.daml	test-common-1.dev_2.13	2.8.0-snapshot.20230928.12164.0.ve6bf0171		0c77140227af1882ee6aafcdbc66c9614bd886ab
com.daml	test-common-1.dev_2.13	2.8.0-snapshot.20230929.12167.0.v44c0c51b		0c77140227af1882ee6aafcdbc66c9614bd886ab
com.daml	test-common-1.dev_2.13	2.8.0-snapshot.20231002.12168.0.v41cb4329		0c77140227af1882ee6aafcdbc66c9614bd886ab
com.daml	test-common-1.dev_2.13	2.8.0-snapshot.20231003.12170.0.vfead01dd		0c77140227af1882ee6aafcdbc66c9614bd886ab
com.daml	test-common-1.dev_2.13	2.8.0-snapshot.20231004.12173.0.v39440539		0c77140227af1882ee6aafcdbc66c9614bd886ab
com.daml	test-common-1.dev_2.13	2.8.0-snapshot.20231005.12176.0.vfedcb135		0c77140227af1882ee6aafcdbc66c9614bd886ab
com.daml	test-common-1.dev_2.13	2.8.0-snapshot.20231006.12179.0.va01e862b		0c77140227af1882ee6aafcdbc66c9614bd886ab
com.daml	test-common-1.dev_2.13	2.8.0-snapshot.20231009.12181.0.v623a064c		0c77140227af1882ee6aafcdbc66c9614bd886ab
com.daml	test-common-1.dev_2.13	2.8.0-snapshot.20231010.12182.0.v1f31feac		0c77140227af1882ee6aafcdbc66c9614bd886ab
com.daml	test-common-1.dev_2.13	2.8.0-snapshot.20231011.12192.0.v49271830		0c77140227af1882ee6aafcdbc66c9614bd886ab
com.daml	test-common-1.dev_2.13	2.8.0-snapshot.20231012.12200.0.v80a243e9		0c77140227af1882ee6aafcdbc66c9614bd886ab
com.daml	test-common-1.dev_2.13	2.8.0-snapshot.20231016.12209.0.v28eadc6e		0c77140227af1882ee6aafcdbc66c9614bd886ab
com.daml	test-common-1.dev_2.13	2.8.0-snapshot.20231017.12216.0.vfaa52177		0c77140227af1882ee6aafcdbc66c9614bd886ab
com.daml	test-common-1.dev_2.13	2.8.0-snapshot.20231018.12220.0.v6a9168e1		0c77140227af1882ee6aafcdbc66c9614bd886ab
com.daml	test-common-1.dev_2.13	2.8.0-snapshot.20231020.12229.0.v174098ad		0c77140227af1882ee6aafcdbc66c9614bd886ab
com.daml	test-common-1.dev_2.13	2.8.0-snapshot.20231020.12235.0.va35c8e27		0c77140227af1882ee6aafcdbc66c9614bd886ab
com.daml	test-common-1.dev_2.13	2.8.0-snapshot.20231023.12243.0.v14f9f58d		0c77140227af1882ee6aafcdbc66c9614bd886ab
com.daml	test-common-1.dev_2.13	2.8.0-snapshot.20231025.12256.0.v14d06bca		0c77140227af1882ee6aafcdbc66c9614bd886ab
com.daml	test-common-1.dev_2.13	2.8.0-snapshot.20231025.12257.0.v422b6934		0c77140227af1882ee6aafcdbc66c9614bd886ab
com.daml	test-common-1.dev_2.13	2.8.0-snapshot.20231026.12262.0.vb12eb2ad		0c77140227af1882ee6aafcdbc66c9614bd886ab
com.daml	test-common-1.dev_2.13	2.8.0-snapshot.20231027.12265.0.v3512b5eb		0c77140227af1882ee6aafcdbc66c9614bd886ab
com.daml	test-common-1.dev_2.13	2.8.0-snapshot.20231030.12273.0.vb8deb9d2		0c77140227af1882ee6aafcdbc66c9614bd886ab
com.daml	test-common-1.dev_2.13	2.8.0-snapshot.20231031.12282.0.v59992d63		0c77140227af1882ee6aafcdbc66c9614bd886ab
com.daml	test-common-1.dev_2.13	2.8.0-snapshot.20231101.12294.0.v711c9aed		0c77140227af1882ee6aafcdbc66c9614bd886ab
com.daml	test-common-1.dev_2.13	2.8.0-snapshot.20231102.12295.0.v42581f29		0c77140227af1882ee6aafcdbc66c9614bd886ab
com.daml	test-common-1.dev_2.13	2.8.0-snapshot.20231102.12301.0.vac194220		0c77140227af1882ee6aafcdbc66c9614bd886ab
com.daml	test-common-1.dev_2.13	2.8.0-snapshot.20231103.12304.0.v6af384a8		0c77140227af1882ee6aafcdbc66c9614bd886ab
com.daml	test-common-1.dev_2.13	2.8.0-snapshot.20231106.12310.0.vae5e9fed		0c77140227af1882ee6aafcdbc66c9614bd886ab
com.daml	test-common-1.dev_2.13	2.8.0-snapshot.20231107.12319.0.v03a51e65		0c77140227af1882ee6aafcdbc66c9614bd886ab
com.daml	test-common-1.dev_2.13	2.8.0-snapshot.20231108.12326.0.v32c66267		0c77140227af1882ee6aafcdbc66c9614bd886ab
com.daml	test-common-1.dev_2.13	2.8.0-snapshot.20231109.12334.0.v6ef062da		0c77140227af1882ee6aafcdbc66c9614bd886ab
com.daml	test-common-1.dev_2.13	2.8.0-snapshot.20231110.12341.0.v7d1521ee		0c77140227af1882ee6aafcdbc66c9614bd886ab
com.daml	test-common-1.dev_2.13	2.8.0-snapshot.20231113.12342.0.v78cc7507		ec1d0b7e78d06ec211b808caf870ac1536ce0d1c
com.daml	test-common-1.dev_2.13	2.8.0-snapshot.20231113.12352.0.v6933514d		ec1d0b7e78d06ec211b808caf870ac1536ce0d1c
com.daml	test-common-1.dev_2.13	2.8.0-snapshot.20231114.12362.0.vb81ee69a		ec1d0b7e78d06ec211b808caf870ac1536ce0d1c
com.ealva	ealvatag	0.0.2		e03468ed923c062a3aced9747aef504a18d62eb7
com.ealva	ealvatag	0.1.0		baff0dd54d73627f789037e95837f038273f08c7
com.ealva	ealvatag	0.4.1		98423ac5f33a0eab4a255aa29e55c5da90ee3fe0
com.ealva	ealvatag	0.4.2		7136882680aafa19f4d1323c71b547898b898ca5
com.ealva	ealvatag	0.4.3		3c93057202a128c3dfde894b9050d043eb49d908
com.ealva	ealvatag	0.4.6		94539ad9efb16652df63d5a138ef368133b13cb4
com.foursoft.kblmodel	kbl-parent	1.0.0		N/A
com.foursoft.kblmodel	kbl-parent	1.1.0		N/A
com.foursoft.kblmodel	kbl-parent	1.1.1		N/A
com.foursoft.kblmodel	kbl-parent	1.2.0		N/A
com.foursoft.kblmodel	kbl-parent	1.2.1		N/A
com.foursoft.kblmodel	kbl-parent	1.3.0		N/A
com.foursoft.kblmodel	kbl-parent	1.3.1		N/A
com.foursoft.kblmodel	kbl-parent	1.3.2		N/A
com.foursoft.kblmodel	kbl-parent	1.4.0		N/A
com.foursoft.kblmodel	kbl-parent	1.4.1		N/A
com.gitee.ts_ohos	exoplayer-testutils	1.0.0		N/A
com.gitee.ts_ohos	exoplayer-testutils	1.0.1		N/A
com.github.FabAsset	chaincode	1.0.0		03867b4731c53ad22e4ffd9a6cac9e4e8bb10d5c
com.github.adedayo.intellij.sdk	xml	142.1		b06c3844f9800962f2b7853eb9618d140c3c4d6c
com.github.alvazz	epoxy-modelfactory	4.1.0		N/A
com.github.alvazz	epoxy-modelfactory	4.1.1		N/A
com.github.fge	java7-fs-base	0.0.1		e9cdfa3bc57c3ac5ccd0b7065971b30808604243
com.github.xuwei-k	applybuilder71_2.11.0-RC1	0.1.2		0fcf4d334ecc7420677738d1aee21c11bd1603da
com.google.api.grpc	proto-google-cloud-language-v1	0.1.10		b48c31df8e89697bbd05b926daafb1b103dbd092
com.google.api.grpc	proto-google-cloud-language-v1	0.1.11		caef893b1510987b70b380184baec0db344f54c6
com.google.api.grpc	proto-google-cloud-language-v1	0.1.12		a9d6a79fff971df2ae6adb2f97c611fc1e1258fe
com.google.api.grpc	proto-google-cloud-language-v1	0.1.13		d905432da5879b6a15db8eac620bac33c435d8c1
com.google.api.grpc	proto-google-cloud-language-v1	0.1.14		59ec97a778fb36c573c7af45271dadadce9009e7
com.google.api.grpc	proto-google-cloud-language-v1	0.1.15		c0f4698c404a8a518906860ababd01bbbbc1de48
com.google.api.grpc	proto-google-cloud-language-v1	0.1.16		3bd18825f773b06a7ed7b84a707715c2a3bd5c42
com.google.api.grpc	proto-google-cloud-language-v1	0.1.17		1eb1990b2841d12dbc558d40fea379d0f8a90514
com.google.api.grpc	proto-google-cloud-language-v1	0.1.18		450582aa1ec4f23b1a3d0916daad5ac7c7d61873
com.google.api.grpc	proto-google-cloud-language-v1	0.1.19		3fe240a48aca613e2f3d2376d2218d0850855296
com.google.api.grpc	proto-google-cloud-language-v1	0.1.20		c5356a15f6448d6c60e49129a0d1f392c582f670
com.google.api.grpc	proto-google-cloud-language-v1	0.1.21		7c53f3ea303d792de46461a5b4ac606ff3843158
com.google.api.grpc	proto-google-cloud-language-v1	0.1.22		f525b381b8a7e7c371834e014470165484c7d47f
com.google.api.grpc	proto-google-cloud-language-v1	0.1.23		2efebc6f657ed0ad792e2c924ce5be668017d0f9
com.google.api.grpc	proto-google-cloud-language-v1	0.1.9		6522e3f5813862bbe500f7751aaf77f8dcb5ed8c
com.google.api.grpc	proto-google-cloud-language-v1	1.0.0		ab48371c85ec08980cf14d4ac597985217f8533e
com.google.api.grpc	proto-google-cloud-language-v1	1.0.1		768e29170e6e7a1741586f53a1b944461891e1d2
com.google.api.grpc	proto-google-cloud-language-v1	1.0.2		3c7d1c2515ae1fb10b01f958d6c45ff5f849fc31
com.google.api.grpc	proto-google-cloud-language-v1	1.0.3		ddb54ae577ad013268dee8eece2d46244413c902
com.google.api.grpc	proto-google-cloud-language-v1	1.0.4		195f78ca74c3741f8f6102a0a35d0401c9738a4b
com.google.api.grpc	proto-google-cloud-language-v1	1.0.5		8677790640b2979cff2d7224b1ff52eec49d8a50
com.google.api.grpc	proto-google-cloud-language-v1	1.0.6		089f4d4b5a5e1d0aea4b7b9fe26cac923f5fe2e8
com.google.api.grpc	proto-google-cloud-language-v1	1.1.0		a62d8446312106c84a333d1bc4d61829527a4116
com.google.api.grpc	proto-google-cloud-language-v1	1.1.1		525ace8ea6f9d299ce640e2b7fda23200c5d5f0a
com.google.api.grpc	proto-google-cloud-language-v1	1.10.0		1a33e95f32ca5e5d130f5d49f52300ab2e66d4cb
com.google.api.grpc	proto-google-cloud-language-v1	1.11.0		29842a8d3fdf584227ab6e4840c597fa6e30b290
com.google.api.grpc	proto-google-cloud-language-v1	1.12.0		897c8b731014c5635534b34d9b01d713d0148056
com.google.api.grpc	proto-google-cloud-language-v1	1.13.0		305bee73d8193c436c6bcf8ca26f201e44f8e25b
com.google.api.grpc	proto-google-cloud-language-v1	1.14.0		385518ad5835b065843ba3b7b2a5fb2d2a57fca0
com.google.api.grpc	proto-google-cloud-language-v1	1.15.0		27110190fa9e82729346cd5f56dd6a1ee9ff8014
com.google.api.grpc	proto-google-cloud-language-v1	1.16.0		f834701a07574d6023fcb21cb822bb1d6018684b
com.google.api.grpc	proto-google-cloud-language-v1	1.17.0		6837fdf67718d9ecbe9dc649f88c75f22506905b
com.google.api.grpc	proto-google-cloud-language-v1	1.18.0		3d6312d1b1a519f39090c543378dde447899fb16
com.google.api.grpc	proto-google-cloud-language-v1	1.19.0		852f7ce24c7cd349bdd25926ad4426ca22757707
com.google.api.grpc	proto-google-cloud-language-v1	1.19.1		889da55585ac9ae1625875e7b94ebca52902f4a8
com.google.api.grpc	proto-google-cloud-language-v1	1.2.0		cab4c17beb48ac8e39cf42eeb53fba9868503ceb
com.google.api.grpc	proto-google-cloud-language-v1	1.20.0		18a33f256b2f7c355e45085f236e2ae57e120a34
com.google.api.grpc	proto-google-cloud-language-v1	1.21.0		09479fc586d7c7d6345cd029a231df2094443013
com.google.api.grpc	proto-google-cloud-language-v1	1.22.0		5953bf5cc8c8890f46313efff8a996b3894fb2b1
com.google.api.grpc	proto-google-cloud-language-v1	1.23.0		3588fd8d605d6453d79fca239447f32fdbef0236
com.google.api.grpc	proto-google-cloud-language-v1	1.24.0		cfe342b59cb66b4944efd6339039b799ffa8512a
com.google.api.grpc	proto-google-cloud-language-v1	1.25.0		a38230d6fff27c10d1a2576bac203d2b03e08da5
com.google.api.grpc	proto-google-cloud-language-v1	1.26.0		f2d90220c70bc1d1511dcc434ae2c94e821ac988
com.google.api.grpc	proto-google-cloud-language-v1	1.27.0		f72df710cdfd7b813f117481c4dcdc029a5235fd
com.google.api.grpc	proto-google-cloud-language-v1	1.28.0		3d8d97e84994261f0a3dcb714ee7ea13bccf96d3
com.google.api.grpc	proto-google-cloud-language-v1	1.29.0		477118b1e463231ee183992c833bea6013d431d4
com.google.api.grpc	proto-google-cloud-language-v1	1.3.0		b144e700b78ac8b763f68aa33f5adb723cfa11b7
com.google.api.grpc	proto-google-cloud-language-v1	1.30.0		5bd2959d8feed9da9aef43e0dd8a023d926d45c5
com.google.api.grpc	proto-google-cloud-language-v1	1.31.0		ac445f32c44ff578311eb5294447fd0d52c5257e
com.google.api.grpc	proto-google-cloud-language-v1	1.32.0		4a60b5f5fffda53eefb4da0b720f2a171c9de015
com.google.api.grpc	proto-google-cloud-language-v1	1.33.0		954d2a56f262e3cf3f8ed9f50233c4646dc7a16f
com.google.api.grpc	proto-google-cloud-language-v1	1.34.0		0e53f203444421ea3138fe424c56ee5596b726cb
com.google.api.grpc	proto-google-cloud-language-v1	1.35.0		b61182cc4e36650664ae1ea667874c32cd6414f6
com.google.api.grpc	proto-google-cloud-language-v1	1.36.0		39e9fb9826ef0f9de2a9fca8cac37377cd7ed90a
com.google.api.grpc	proto-google-cloud-language-v1	1.37.0		e068e2e2952e9f82b8f18f8ab26088ecd219ee65
com.google.api.grpc	proto-google-cloud-language-v1	1.38.0		f35bf5bf751937e5457251e001e9902f87e516a9
com.google.api.grpc	proto-google-cloud-language-v1	1.39.0		75726e8744c64e51c4b0b67480a5b3948d923964
com.google.api.grpc	proto-google-cloud-language-v1	1.4.0		a7d604fbf6f055624fd374950915d352b464b174
com.google.api.grpc	proto-google-cloud-language-v1	1.40.0		ce8512b542d7065c6613ff6cb0989060019e7743
com.google.api.grpc	proto-google-cloud-language-v1	1.41.0		fc0d23d5d63998ae32bedea5660b818f7b17fc30
com.google.api.grpc	proto-google-cloud-language-v1	1.42.0		766979041d7cec9d7893aec911fd4f9766051121
com.google.api.grpc	proto-google-cloud-language-v1	1.43.0		a6422399b8f6418eb8aa190dd6203539c8e225a8
com.google.api.grpc	proto-google-cloud-language-v1	1.44.0		477a0ad62d7b06e3e71f66d19989dbbe76db9f0c
com.google.api.grpc	proto-google-cloud-language-v1	1.45.0		a9f5283a01b92359c39cf9e5c88e15be137c2d6e
com.google.api.grpc	proto-google-cloud-language-v1	1.46.0		7c7cb86ac458376e64a1e860c4fc3476bcd2d367
com.google.api.grpc	proto-google-cloud-language-v1	1.47.0		6e3a3a4df42a6f348372e6cccd71fdc6c01128e2
com.google.api.grpc	proto-google-cloud-language-v1	1.48.0		ab14e7a138e8a916cc6b0a17293f06a278439ec1
com.google.api.grpc	proto-google-cloud-language-v1	1.49.0		2be7c605c9c583bb3e39ad747d177b499ab952db
com.google.api.grpc	proto-google-cloud-language-v1	1.5.0		4bc7a7d4f99dfd91ab33cf3ee906347d36a683ff
com.google.api.grpc	proto-google-cloud-language-v1	1.50.0		9960004cee5b7414a6b56a6d7b5410e45fadd5f1
com.google.api.grpc	proto-google-cloud-language-v1	1.51.0		a21c299affd7013fdc534f1a49038f5751f4ec47
com.google.api.grpc	proto-google-cloud-language-v1	1.52.0		6ffaef69de5f4cc64095fe9593c5d4f825bdb6ea
com.google.api.grpc	proto-google-cloud-language-v1	1.53.0		9c9f89a567123fd5697af5a7fd5aba653697a6bf
com.google.api.grpc	proto-google-cloud-language-v1	1.54.0		e50208a235579d99c2371da7ba4866581d7a133d
com.google.api.grpc	proto-google-cloud-language-v1	1.55.0		ff0f55b15b970c84c8ad0864c9eeaaa68adbf3be
com.google.api.grpc	proto-google-cloud-language-v1	1.56.0		eed0e866b37a4653e41e87836a5ab73919cf12a2
com.google.api.grpc	proto-google-cloud-language-v1	1.57.0		87fcb89ed40ab81920102ce8241f926de3f0b4c6
com.google.api.grpc	proto-google-cloud-language-v1	1.58.0		b8349783a6da407184ee8b64aca0ee43846ef863
com.google.api.grpc	proto-google-cloud-language-v1	1.59.0		7fb2c38591c8397a6961b9aeac04f670fc2bf3d1
com.google.api.grpc	proto-google-cloud-language-v1	1.6.0		717d85fffa7fa355f24de633e182f2460b9d934d
com.google.api.grpc	proto-google-cloud-language-v1	1.60.0		e5271b14793d518187bf3d5d0c50caed93771ed9
com.google.api.grpc	proto-google-cloud-language-v1	1.61.0		78bf39f674ee4f7520df539295c51b6cbc440715
com.google.api.grpc	proto-google-cloud-language-v1	1.62.0		2edfbb54c42ccc5a5dcdda6c113107b6166ae233
com.google.api.grpc	proto-google-cloud-language-v1	1.63.0		edec3f644111ccbab7c198ec288d21da6ec69623
com.google.api.grpc	proto-google-cloud-language-v1	1.64.0		deddf0cbe3d1f1ce9fb0ebb97fca84197bc0271d
com.google.api.grpc	proto-google-cloud-language-v1	1.65.0		27f73064bb2d019050387841968d937ce918542d
com.google.api.grpc	proto-google-cloud-language-v1	1.66.0		80e1dcedbd414174e2b0c22d3d06297d10446aa4
com.google.api.grpc	proto-google-cloud-language-v1	1.67.0		68be9c57e5c4f34ebf7b0bac5a0366dbf63c53fc
com.google.api.grpc	proto-google-cloud-language-v1	1.68.0		b466e271b7f6356a51553e08c4ff1b71dc9179ab
com.google.api.grpc	proto-google-cloud-language-v1	1.69.0		8351dee7cf5768553ddc45a40b3a10d98ccf45c6
com.google.api.grpc	proto-google-cloud-language-v1	1.7.0		21804f970c55521281c21509e1c5b5928eb30f7d
com.google.api.grpc	proto-google-cloud-language-v1	1.70.0		9b4944b803d2f491b5c09e1a5ca9ec748d58de40
com.google.api.grpc	proto-google-cloud-language-v1	1.71.0		6cd031d990c3b187a801b67a27de32133c642eb7
com.google.api.grpc	proto-google-cloud-language-v1	1.72.0		122005b722de4c277ad087f0fdd11c4f06aafe68
com.google.api.grpc	proto-google-cloud-language-v1	1.73.0		d4de28687922e692c7f2519cbc9e9b1a6f4cb0b0
com.google.api.grpc	proto-google-cloud-language-v1	1.74.0		5c400ff4491f39b6175661bbeb4a36bc6a59bcf2
com.google.api.grpc	proto-google-cloud-language-v1	1.75.0		6df33c50e571fcab2b5bdccd828b5a7c88929abe
com.google.api.grpc	proto-google-cloud-language-v1	1.78.0		c46d80bf0d9575a26ec0e5456f267483f0b3b2da
com.google.api.grpc	proto-google-cloud-language-v1	1.79.0		86b429eedef666f8f1e8efc3e9b0e0f18678a8ca
com.google.api.grpc	proto-google-cloud-language-v1	1.8.0		5d591c459322deaf84848f5c0cb71979c7eb61e7
com.google.api.grpc	proto-google-cloud-language-v1	1.80.0		d5f3ec19d731e9dcf102d735674d7ae08d4bc08b
com.google.api.grpc	proto-google-cloud-language-v1	1.81.0		6f6b66d81d74ac8d3f87c4edb35560d7a9a098cc
com.google.api.grpc	proto-google-cloud-language-v1	1.81.1		fc1f1ba78644ca280918d06130c376e363cd725a
com.google.api.grpc	proto-google-cloud-language-v1	1.81.2		77bdb1767a9fe5d5e1171d0e52e6025b64a9fa65
com.google.api.grpc	proto-google-cloud-language-v1	1.81.3		89296ca04b57d026690c69662a6c17cae3f656f7
com.google.api.grpc	proto-google-cloud-language-v1	1.81.4		b4d559f16b3c56c7d3cfb9ace3d943d0a844191f
com.google.api.grpc	proto-google-cloud-language-v1	1.82.0		50f04d1fd6de6414cf92bc44fc18c87c1c4b2000
com.google.api.grpc	proto-google-cloud-language-v1	1.83.0		b89eb7739439d27586ced5f5e519c1c190ca370d
com.google.api.grpc	proto-google-cloud-language-v1	1.83.1		81321a482b1e461f41374f5621e9023dd3ea66a4
com.google.api.grpc	proto-google-cloud-language-v1	1.83.10		ac249652252fa741e534c7d70bdaedd383152de2
com.google.api.grpc	proto-google-cloud-language-v1	1.83.11		c9825d687a87ff3f3b9d11b7de06c365715a6215
com.google.api.grpc	proto-google-cloud-language-v1	1.83.12		c8a4290ffcf66dbaeb621d06fbdafbe0f6d3fe4b
com.google.api.grpc	proto-google-cloud-language-v1	1.83.2		ff37d88d5d960bcfcc77397d34b081ea9a3f8ade
com.google.api.grpc	proto-google-cloud-language-v1	1.83.3		6641c097514dd23a3f3d18305e21e8a7455e6c36
com.google.api.grpc	proto-google-cloud-language-v1	1.83.4		473e395b3a3c5e8dc7edc5d3e3722bfb8d574172
com.google.api.grpc	proto-google-cloud-language-v1	1.83.5		43f441992e59e843627d2aacc2c6d8651e16c9e0
com.google.api.grpc	proto-google-cloud-language-v1	1.83.6		c3469f2b2e8067d403cf0a988c25f43fe5e7bce8
com.google.api.grpc	proto-google-cloud-language-v1	1.83.7		e20c976d363dcaeef38a90260555bd9c12027165
com.google.api.grpc	proto-google-cloud-language-v1	1.83.9		0e2524228691c934264e6393b670951692dd9a1f
com.google.api.grpc	proto-google-cloud-language-v1	1.84.0		a7b51cd7db56a4a109fdd2f8c1450e7b61fe26ef
com.google.api.grpc	proto-google-cloud-language-v1	1.84.1		46c3bbdfab377ef74b231465623c68a6c928d6f2
com.google.api.grpc	proto-google-cloud-language-v1	1.84.2		7ab16edfa63b7663b21ab3e2bb7f358c2f2e72d2
com.google.api.grpc	proto-google-cloud-language-v1	1.84.3		b520349c9196f6df38e77360d1aa1cb0f22d7a09
com.google.api.grpc	proto-google-cloud-language-v1	1.85.0		f70d1dfbaf10cef961a051f9e30f11a783b209ef
com.google.api.grpc	proto-google-cloud-language-v1	1.85.1		da31cc208b64edd7064db691ec3968c5114bdbab
com.google.api.grpc	proto-google-cloud-language-v1	1.85.2		32e1a3805cc93276cc0002208d6faae78b219d9a
com.google.api.grpc	proto-google-cloud-language-v1	1.9.0		116e4eed7536113fefc4f14b3e894dffa5bfec78
com.google.api.grpc	proto-google-cloud-language-v1	2.0.0		0920a70dd9bfedaac174a6a04a20e25ed5ce8d3d
com.google.api.grpc	proto-google-cloud-language-v1	2.0.1		61020db56cb3efdb12aca7d6516e7cb5a63d5da9
com.google.api.grpc	proto-google-cloud-language-v1	2.0.2		dca8d5a2059e2e1c27c84f036acbca68b914d425
com.google.api.grpc	proto-google-cloud-language-v1	2.1.0		cbf964dca5b16fef8f0db89be8844b30c35c35b4
com.google.api.grpc	proto-google-cloud-language-v1	2.1.1		e444bf7f86afa092d71c9323036469f8aaae8f26
com.google.api.grpc	proto-google-cloud-language-v1	2.1.10		3acbcfe4cfe2290c46c0fc3823425dcf1b7c69b1
com.google.api.grpc	proto-google-cloud-language-v1	2.1.11		791abdb8dc4dc7f15c9ae56c285340b2ea8fca77
com.google.api.grpc	proto-google-cloud-language-v1	2.1.2		3f7225390dd0744a9340352504f39eb68fcff040
com.google.api.grpc	proto-google-cloud-language-v1	2.1.3		c97ab77504d6165a3ee7d2e410d4af6e42526c18
com.google.api.grpc	proto-google-cloud-language-v1	2.1.4		f35bd3d429824019d77c703f194e9ac329b9d541
com.google.api.grpc	proto-google-cloud-language-v1	2.1.5		648273c84ee7ea45388e89221b6de3349cf42a63
com.google.api.grpc	proto-google-cloud-language-v1	2.1.6		4837677cf092dcf3550165463cb83b2b2aeeb543
com.google.api.grpc	proto-google-cloud-language-v1	2.1.7		09b0266a4b22e27d006d2c09b4f989557d553fe5
com.google.api.grpc	proto-google-cloud-language-v1	2.1.8		d8a978bee706e4d2bdc3821ea9d2f8c3a19fa5c5
com.google.api.grpc	proto-google-cloud-language-v1	2.1.9		ffbec0184e203736e79220eb7de5915ff48c93a9
com.google.api.grpc	proto-google-cloud-language-v1	2.10.0		8f2305619327ebe3f7a3448717911336c5e38f36
