activespace	activespace	1.0		bdcb8c8d5283884b24f6a237303100bd52d4bdea
software.amazon.awscdk	backup	1.140.0		8de41a4899cff3de10e26ae598cc584970a0e919
software.amazon.awscdk	backup	1.141.0		e9d89cd355cd8c39e628805abef0398e3818fe3a
software.amazon.awscdk	backup	1.142.0		cd327a690158a1cec69a34ad3d2c9d6d21bc3a6c
software.amazon.awscdk	backup	1.143.0		2fb09003f4367703a851728056c6844b108af1ba
software.amazon.awscdk	backup	1.144.0		731d7f0e231084b0b71927379511023cb1efdb60
software.amazon.awscdk	backup	1.145.0		81ca6346d94350b2c5092876dfc433909cac29a0
software.amazon.awscdk	backup	1.146.0		8c166f32cd893d944a7a31a0ada42b498c01d7a0
software.amazon.awscdk	backup	1.147.0		c91f674c8a0d72149b2f16012cc4a47989cc0509
software.amazon.awscdk	backup	1.148.0		e6c2bf946e55900226c085ef115f17ab926d9b54
software.amazon.awscdk	backup	1.149.0		8548f81f455a472d1e48bb97be3394bcf58ea804
software.amazon.awscdk	backup	1.15.0.DEVPREVIEW		6693c77b255d18dc6dd322e316b142cdca6f5200
software.amazon.awscdk	backup	1.150.0		7d9e031fe6a635cc773963b65f3759a9894c043d
software.amazon.awscdk	backup	1.151.0		9fe94b6942f9998384183a6585bc2d9448620eef
software.amazon.awscdk	backup	1.152.0		a8016e740421cff058b6f4ad539405644e35d050
software.amazon.awscdk	backup	1.153.0		5418c3278f1694769ea29eb8dbc95a54be723841
software.amazon.awscdk	backup	1.153.1		b58313b807a9e1d192219617df7c5c3963745681
software.amazon.awscdk	backup	1.154.0		c896aeece2ccf91c05eae0ad7c49e48d40e81a22
software.amazon.awscdk	backup	1.155.0		48de2e4f5351010180a3f66c68074204e71e1d2e
software.amazon.awscdk	backup	1.156.0		d3d94d87700e86249f5844bef7b407dbc11c5d50
software.amazon.awscdk	backup	1.156.1		04249b956f372687544200799e16937ecfe2c5ac
software.amazon.awscdk	backup	1.157.0		39e8fe6cf4f545a4faf546ee4096e1637b6d87ed
software.amazon.awscdk	backup	1.158.0		910c56aa8314e7949841d1d1cfa22e6d41d20dbb
software.amazon.awscdk	backup	1.159.0		4b37adf9de3ad4d15ae14fb75725dfb44c762508
software.amazon.awscdk	backup	1.16.0.DEVPREVIEW		151627823ad4946e10dedff066cbb7b35f6b0d89
software.amazon.awscdk	backup	1.16.1.DEVPREVIEW		2ba81f2cee6dc5468641f641d3087262d5055971
software.amazon.awscdk	backup	1.16.2.DEVPREVIEW		ef16b609e7a4e85951bd2d493ef905172bb75184
software.amazon.awscdk	backup	1.16.3.DEVPREVIEW		f2061d52493ee361bb99cb8e2a18dc766968fcae
software.amazon.awscdk	backup	1.160.0		de48444cdd032ae3e44b644ce6c00807b045f8b9
software.amazon.awscdk	backup	1.161.0		e5b50cb0f01fb2989bec2aa55dd03995b593cbd9
software.amazon.awscdk	backup	1.162.0		edf51f9ff11e91573feed493c4cef18f54c31462
software.amazon.awscdk	backup	1.163.0		83cffdc2f2894da5b6e340b3f3d3661b01e530b8
software.amazon.awscdk	backup	1.163.1		17195397144f2803ebde01a507e0d3cafb1b2280
software.amazon.awscdk	backup	1.163.2		291dd31413d69b32e37a85a4b7b14d4b0b6c0f6b
software.amazon.awscdk	backup	1.164.0		c2a24872eb847d2838fb7a1d7aa302fa025f0a76
software.amazon.awscdk	backup	1.165.0		561f5c67b065ea0a47a8e3283c9dd1f1b5ea4291
software.amazon.awscdk	backup	1.166.1		8ab90d367df2b94323e6f9e31ffa5bada2f2e120
software.amazon.awscdk	backup	1.167.0		ccd0d124a155b62d096e0f8e01ee397ef34514ed
software.amazon.awscdk	backup	1.168.0		f41a84ab460690496faa93c946a4eafcb197dc74
software.amazon.awscdk	backup	1.169.0		5af2eb6c36d3aacce5ae9ce42cb428cc30e2bd1d
software.amazon.awscdk	backup	1.17.0.DEVPREVIEW		4aff391948b3c2f352b281e16137863636c52af7
software.amazon.awscdk	backup	1.17.1.DEVPREVIEW		50b83cf9bd9de6c9e446320c38ede4be98a80074
software.amazon.awscdk	backup	1.170.0		8d420328da3000d3b52f31b91bb29864716fe3f8
software.amazon.awscdk	backup	1.170.1		d597a85125cb2f85af478c30187c51bd1df913aa
software.amazon.awscdk	backup	1.171.0		4ebd8c6de96819e4c47e901df49b22a4f5be8ea4
software.amazon.awscdk	backup	1.172.0		17ff5522e098cf552e2e3f46cf0e556cd1a643fc
software.amazon.awscdk	backup	1.173.0		0cad55c9ddf874567b2e1ef25e69d2e4d753084b
software.amazon.awscdk	backup	1.174.0		7b4261d0ce5e738d81b2b46f1c1f9402b9bde856
software.amazon.awscdk	backup	1.175.0		0384570faa406d7d9237cda64e468cdaa8329b6a
software.amazon.awscdk	backup	1.176.0		2182f72a7c0a4408393effe8385e11d79bbbd29c
software.amazon.awscdk	backup	1.177.0		9a4a2f39f4d1f826ebf44640476670a6a28028fa
software.amazon.awscdk	backup	1.178.0		311c33dae70548192d27d247343819718d85b6f9
software.amazon.awscdk	backup	1.179.0		0e866376f90fd8fa3dce860918bc12d4f35ead04
software.amazon.awscdk	backup	1.18.0		ad87be39e85c8b1addce840ff1629ee528964e00
software.amazon.awscdk	backup	1.180.0		d7b0dbc239be09f413f4467a4e83ca9b2ef0705e
software.amazon.awscdk	backup	1.181.0		b25fd7555d698c21a5abec2984756c6d6f17e9c7
software.amazon.awscdk	backup	1.181.1		4ab9d8c818074d6ac615dd69156ac0a5d1a1f9e6
software.amazon.awscdk	backup	1.182.0		90609964fcde33e94e5574c13f7046a7f9fc6a55
software.amazon.awscdk	backup	1.183.0		c345d8ae4543eee46a72b706643e5fc163f28b58
software.amazon.awscdk	backup	1.184.0		f8db6808aa15b8fa544f10ac378c7f1c4784f971
software.amazon.awscdk	backup	1.184.1		5b2122ce279121911210c8f098056dc66152a2d0
software.amazon.awscdk	backup	1.185.0		119211e6ad06396bdfb0b97b44138aa5427fe744
software.amazon.awscdk	backup	1.186.0		21e70f71b5976de25ad5d5a0abe4a0fb2cddc0da
software.amazon.awscdk	backup	1.186.1		00bfbf05ef143f07e780954055929fd99d788704
software.amazon.awscdk	backup	1.187.0		ae86d80fbecbb316f8fd108e88dffcc7081afc36
software.amazon.awscdk	backup	1.188.0		54aa370491ab9018ba3d6a684b86a118a4e93ec2
software.amazon.awscdk	backup	1.189.0		67badc853d7ce06bf47a2ce4c22ef57cd5c77969
software.amazon.awscdk	backup	1.19.0		ad97c1a40bbc868a43c59d3da33a55ffea62b6c6
software.amazon.awscdk	backup	1.190.0		fd6986448940f6803839e47a1690f4d3fd394a79
software.amazon.awscdk	backup	1.191.0		406c05c3f0747e76d57b50fb3ddec81288152098
software.amazon.awscdk	backup	1.192.0		ebb040d25660e35476c8b949b501e90086e8adaf
software.amazon.awscdk	backup	1.193.0		508eb0afc679a0d2c41f2e41b7e16f0a7097f256
software.amazon.awscdk	backup	1.194.0		4bd4718eb473ec8ea3600a82840930d56e32f34e
software.amazon.awscdk	backup	1.195.0		1069eba50f686093c5b772bd18ac5ac2440b53f5
software.amazon.awscdk	backup	1.196.0		e65d2a68192e1b53e38a7f00194e5d7032970159
software.amazon.awscdk	backup	1.197.0		cce1ab76eb9fff2a3f86718bdfb9b33675146476
software.amazon.awscdk	backup	1.198.0		915ef7314b6fedb46bc80869b9ab44fe1ab95c98
software.amazon.awscdk	backup	1.198.1		135036e53fc19a0c74fbaa5f725d054338e55758
software.amazon.awscdk	backup	1.199.0		f5e1944a93670df61512a214247263dc5d3a17aa
software.amazon.awscdk	backup	1.2.0.DEVPREVIEW		f86cf76a844e02146a5c5a88c2cf04a67c7195b1
software.amazon.awscdk	backup	1.20.0		9b8a7a29c6c038a9659385f8a3899094fb40040c
software.amazon.awscdk	backup	1.200.0		99e2a5b3be1fe09b35ba15541c9989557aa2ab97
software.amazon.awscdk	backup	1.201.0		599f0532b868bf0c131b763fd267456c6aad013b
software.amazon.awscdk	backup	1.202.0		35bc5eb3cfa459eb8feb67b7a579cf4dc761f356
software.amazon.awscdk	backup	1.203.0		79860b8fbce0c8156ad9488a7d122d46759faaae
software.amazon.awscdk	backup	1.204.0		e383627995002d915b4f2682a5683beff6b5189e
software.amazon.awscdk	backup	1.21.0		c4c9c34bc91e80b071bec78bb3809b047f877127
software.amazon.awscdk	backup	1.21.1		2f49f1602cfc80558a44a64ba124c313c2e43063
software.amazon.awscdk	backup	1.22.0		83a157df0093821b84fff88e5d1e45771a2ba369
software.amazon.awscdk	backup	1.23.0		27a52e94d17ee54afe74bfce399c539ebe11c070
software.amazon.awscdk	backup	1.24.0		621bb3155859391220e8d0fb004959f5dc6587ac
software.amazon.awscdk	backup	1.25.0		8fb5e48cbb49dc97af843f6c5e4f7d46894be0a1
software.amazon.awscdk	backup	1.26.0		7ddd518eb2cc43208528ff9898c7ba29d8281c01
software.amazon.awscdk	backup	1.27.0		777de9334cfd3d51b63a18a62f3e33a7e8d23b72
software.amazon.awscdk	backup	1.28.0		a7a4fcde86ad44f6636d45bea1110437d30b0157
software.amazon.awscdk	backup	1.29.0		751c4c9723e6fbdf56a98a9dc5fc9d64d9472a06
software.amazon.awscdk	backup	1.3.0.DEVPREVIEW		dc7288068402284a0cfa4978d8ddeb4f37f7feba
software.amazon.awscdk	backup	1.30.0		ebd7c9289b60600d96eaf322cf8c09dd51908028
software.amazon.awscdk	backup	1.31.0		15a9d8ae2b302f289ff4d0f931a52f7b86d3cd0d
software.amazon.awscdk	backup	1.32.0		934afdb6e70075c7b9b90e2d452b9905bef98603
software.amazon.awscdk	backup	1.32.1		2791b280eada0cbb96b64021858eef799a873587
software.amazon.awscdk	backup	1.32.2		d09dbc1596797788fdbc52da66bee5cec30cd056
software.amazon.awscdk	backup	1.33.0		ce7106993bbbbffc5d162285645357bd00c3e1d1
software.amazon.awscdk	backup	1.33.1		54c0c0e3571cf7923a88793534b25249d9585413
software.amazon.awscdk	backup	1.34.0		482832146ef9deafa4374e3fcd1e1abb76be48c6
software.amazon.awscdk	backup	1.34.1		8e6d998720805353b5f50c38c371cc9cc39667d1
software.amazon.awscdk	backup	1.35.0		bf6057c56d22c8e289d6ad56c12dac2c74cf26e1
software.amazon.awscdk	backup	1.36.0		04c76a8e245d381948bfa9f797679062ee522a2f
software.amazon.awscdk	backup	1.36.1		2ac382528f01cc799c50d69835aa77a0c3f2fb49
software.amazon.awscdk	backup	1.37.0		4f64fb62ebe003b2d808c7da948016b353c67419
software.amazon.awscdk	backup	1.38.0		bbd3187bf5c5aee4129ff19cfdb81ee7f788a56e
software.amazon.awscdk	backup	1.39.0		a714c66db1d32441ce707def22b82575b420fa50
software.amazon.awscdk	backup	1.4.0.DEVPREVIEW		ca4660b84f0a120981552e5fec5c36277a1e7526
software.amazon.awscdk	backup	1.40.0		61865d7e7034ef4c76f4397767cadb470c3a199b
software.amazon.awscdk	backup	1.41.0		59f87f08024eb6adecd465964a3631b6b072d115
software.amazon.awscdk	backup	1.42.0		dc0d20f942ee65554d187dcabe12c7b6fbf59ee2
software.amazon.awscdk	backup	1.42.1		d3000c525536340c74706c8c42123e3c063a0201
software.amazon.awscdk	backup	1.43.0		50085756d58cfa8d2cbbd442d843fecfe0da7488
software.amazon.awscdk	backup	1.44.0		fbb8e6e05159e9c7c27bbe25bc8ff9d2c8d3c955
software.amazon.awscdk	backup	1.45.0		06e9af2b564fc0ed4f7b20981a8464a4bc0d4185
software.amazon.awscdk	backup	1.46.0		ac7a2ba332b7943e1a2255fe629844c5f63f669b
software.amazon.awscdk	backup	1.47.0		625cdfacf147683c53d0ac3fcdafef14967e4e65
software.amazon.awscdk	backup	1.47.1		6a9be9c79f94da9613d794f74b0c468523c7901b
software.amazon.awscdk	backup	1.48.0		6496ef99696e0d5e6fc1cdad79388499dbfedfc7
software.amazon.awscdk	backup	1.49.0		e7102aa86f1cd8dc1401f4304753a68eef5fe4c5
software.amazon.awscdk	backup	1.49.1		b6dc26b78f608ef04caff535098d954880382bcc
software.amazon.awscdk	backup	1.5.0.DEVPREVIEW		cf30e4b6861a9609dd12111032fa9e4f7debd939
software.amazon.awscdk	backup	1.50.0		c70695985c01600d056778e7ce3ed9543deafbc4
software.amazon.awscdk	backup	1.51.0		d95907589cc7001f41889313430432856da5a173
software.amazon.awscdk	backup	1.52.0		e9c34b78269b0d999f65be231b0475a5e73c5298
software.amazon.awscdk	backup	1.53.0		20d23bee61733fe8eed80b51015c85cf403658cd
software.amazon.awscdk	backup	1.54.0		3fecaa0280c071000315b12a9c542582bcf43520
software.amazon.awscdk	backup	1.55.0		7b72d6dd7155d11af408cc0c612e7429ecfec064
software.amazon.awscdk	backup	1.56.0		59c35479d8a1458e248b4f0ad0ebe65ba7eee029
software.amazon.awscdk	backup	1.57.0		9dddf5e2ffc8f26a8cbaf439796be7a942e84ab8
software.amazon.awscdk	backup	1.58.0		c91e33f8c411b5d7c3a6b1b1a17cc11287f08f47
software.amazon.awscdk	backup	1.59.0		50716e68f70bb14aa904a5745ae96fff56cc49f0
software.amazon.awscdk	backup	1.6.0.DEVPREVIEW		28d2d4cad8c1a170923ca70a27bacf42a59e24c7
software.amazon.awscdk	backup	1.6.1.DEVPREVIEW		0ea837ca25f96b00b85f00cd0e8bd1630bd6f930
software.amazon.awscdk	backup	1.60.0		29a42abda7c20b30f7064e2b650006250aa2350c
software.amazon.awscdk	backup	1.61.0		0fdf0201271f0dcdf38c9fa2ca559f352f1a2195
software.amazon.awscdk	backup	1.61.1		9064190285c85a716b0884f5daadf3b47e67e152
software.amazon.awscdk	backup	1.62.0		645b8ba0d4bec143efca6e35ebc802150615fdfb
software.amazon.awscdk	backup	1.63.0		2ca115a1fc4ad7b7403c6749ce54a0b365d1da2a
software.amazon.awscdk	backup	1.64.0		adf303203835b6bef2a2edb49c2fe80b9d8f3003
software.amazon.awscdk	backup	1.64.1		e906bed7c8fa2122c08929480780322975bf620e
software.amazon.awscdk	backup	1.65.0		3685e446d394326eab05822545dcd3ab8dc38829
software.amazon.awscdk	backup	1.66.0		ec81440a184e39fb52902e605e8c55ef831abf35
software.amazon.awscdk	backup	1.67.0		ec58829d84272f7afd2529c6817bdfe97712d140
software.amazon.awscdk	backup	1.68.0		f725b405a4df9c2fb30af31b0e96f93814f625ba
software.amazon.awscdk	backup	1.69.0		4a55e4486cd3e452574b08f715919315c899f0b2
software.amazon.awscdk	backup	1.7.0.DEVPREVIEW		1095ecd958695eba645607ee520f7f6a9caf2982
software.amazon.awscdk	backup	1.70.0		8daa3eb6f16b0a8f13d248d525359501c9b7f2f1
software.amazon.awscdk	backup	1.71.0		b47651e3653cb75a78e27f0f1ace5a481ecfadb7
software.amazon.awscdk	backup	1.72.0		fa1744ee5cb510e0ea1a1b9a341a706e62a64c46
software.amazon.awscdk	backup	1.73.0		88fa5d975fc0c6954ed7e5738d29c36508af7cf1
software.amazon.awscdk	backup	1.74.0		079a77ceb058c180ee38fcb6c1b2c979053a2953
software.amazon.awscdk	backup	1.75.0		0ae2ae58a2a1cab155d3500b7e786af03feeee0f
software.amazon.awscdk	backup	1.76.0		2c621711f1cec20b60a59df402a4610ede981d9b
software.amazon.awscdk	backup	1.77.0		fa894dd00c94035b654556c9bb46fec79dbc97f2
software.amazon.awscdk	backup	1.78.0		e7dc50826305a4946dd3ca0096b790434683c024
software.amazon.awscdk	backup	1.79.0		4a0fad66244ea5d331e301a2584a0a1375804ed5
software.amazon.awscdk	backup	1.8.0.DEVPREVIEW		031d3cfe16a7456c3bdd5e7d34258ce5487b1b69
software.amazon.awscdk	backup	1.80.0		df3af2290ab03e2d2635234980e737da49aed435
software.amazon.awscdk	backup	1.81.0		bb76d12e075c2b135e1a3aefed84db77c8726850
software.amazon.awscdk	backup	1.82.0		2b70a9f49b66b009cba0355ca0379823a94dc32b
software.amazon.awscdk	backup	1.83.0		0d38ddd6d94ebc2c9bf62d8d4da1b0921a309918
software.amazon.awscdk	backup	1.84.0		8af094fe3d894619f0a2ae3e067911013961a563
software.amazon.awscdk	backup	1.85.0		be3393451e3ce547a1851de9b858ff90728effa0
software.amazon.awscdk	backup	1.86.0		f734d94813e8818479da4dfd7c6564fca64e263a
software.amazon.awscdk	backup	1.87.0		5ab21d393641d7df869192793596e8d0b095bb6e
software.amazon.awscdk	backup	1.87.1		c589f42c03386f3341d9f59a57bc69b698ad3e29
software.amazon.awscdk	backup	1.88.0		b3c4dcbf5fdb4130beefbd7a085bcdae2230798a
software.amazon.awscdk	backup	1.89.0		ee07ae5f96bb7ff240947a05b07c22a3b1708d90
software.amazon.awscdk	backup	1.9.0.DEVPREVIEW		93784393eeb61322a9c2ad7d9e105eed60507906
software.amazon.awscdk	backup	1.90.0		3e64f310d4b31a87ebdc0416f020ca672b18e0db
software.amazon.awscdk	backup	1.90.1		460dfcc45cb5fa4e2d8f47ffe876c286f8c1448c
software.amazon.awscdk	backup	1.91.0		03f320888032a019c19f19ef156221b9cc68e561
software.amazon.awscdk	backup	1.92.0		e88e408bfcf7ac7731868a76068ae2b1cb8be1df
software.amazon.awscdk	backup	1.93.0		e0e1c25f406b6fa05f96a5fd9668c479ecfd3355
software.amazon.awscdk	backup	1.94.0		ce430fb670214ff0b695447756540551833a1fa9
software.amazon.awscdk	backup	1.94.1		296410304271326b58cdad8c0caeb34b3affb87e
software.amazon.awscdk	backup	1.95.0		cfbade1d312427a84f7d6b7aceec03049576e3f2
software.amazon.awscdk	backup	1.95.1		6fa27f4b8aa184af3b25d6dcd8181709147a20f0
software.amazon.awscdk	backup	1.95.2		da21c44f2061cd03379a127ee90ac3bc061f587d
software.amazon.awscdk	backup	1.96.0		faff1d4e4fef109607344564ac9bc89f847f2f26
software.amazon.awscdk	backup	1.97.0		bf91ff9195fbc2b14062824193eecb691c1c18dc
software.amazon.awscdk	backup	1.98.0		4a6299fa553006193e636ea548bfed3aef5c354c
software.amazon.awscdk	backup	1.99.0		73be8ec9f23e26144834b4bb2427a79bf2aa1edf
taglibs	c-rt	1.0		N/A
taglibs	c-rt	1.0.1		N/A
taglibs	c-rt	1.0.2		N/A
taglibs	c-rt	1.0.3		N/A
taglibs	c-rt	1.0.4		N/A
taglibs	c-rt	1.0.5		N/A
taglibs	c-rt	1.0.6		N/A
tz.co.asoft	kash-currency-watchossimulatorarm64	2.0.17		N/A
tz.co.asoft	kash-currency-watchossimulatorarm64	2.0.17	metadata	5b0deba7ff3bbd5253c7afb8f33a7abad69d1d45
tz.co.asoft	kash-currency-watchossimulatorarm64	2.0.18		N/A
tz.co.asoft	kash-currency-watchossimulatorarm64	2.0.18	metadata	d874202296948059a6717b4a6082dd245d7d0800
