ai.scandoc	flutter_release	1.0		N/A
io.quarkus	quarkus-elasticsearch-java-client-deployment	3.2.11.Final		a4d96b707045d6632fc05f245fb8e2b94086a6c1
io.quarkus	quarkus-elasticsearch-java-client-deployment	3.2.12.Final		ee1c2d2856e3c8e3022772f1c4e7342ff7d1e4dc
io.quarkus	quarkus-elasticsearch-java-client-deployment	3.2.2.Final		8ea417832e19dba9f9608227bb999c4a2efdebb9
io.quarkus	quarkus-elasticsearch-java-client-deployment	3.2.3.Final		de0681d6be276fcf6e5d6c45f36bb59849d3a4ef
io.quarkus	quarkus-elasticsearch-java-client-deployment	3.2.4.Final		a06c0dec77ccbe72750eb0235fd30967bbde1545
io.quarkus	quarkus-elasticsearch-java-client-deployment	3.2.5.Final		aefaa67389605b8153406e5189f5da0617900ace
io.quarkus	quarkus-elasticsearch-java-client-deployment	3.2.6.Final		aa5767d465bd781456150064e19773ec182f445b
io.quarkus	quarkus-elasticsearch-java-client-deployment	3.2.7.Final		a3836b4e6ea7b34617d59ab427aae7615f62e909
io.quarkus	quarkus-elasticsearch-java-client-deployment	3.2.8.Final		3702a027ed49750fee18103fcb7acb67714f9109
io.quarkus	quarkus-elasticsearch-java-client-deployment	3.2.9.Final		dfe6954c9428f909b441991d696428a0bbe7f8a5
io.quarkus	quarkus-elasticsearch-java-client-deployment	3.20.0		c23b05967924e30a06727f6563bcd6a2571b76f5
io.quarkus	quarkus-elasticsearch-java-client-deployment	3.20.0.CR1		c0c5264b3518f8dfa71a0f92a3d704e995c36a6d
io.quarkus	quarkus-elasticsearch-java-client-deployment	3.20.1		3ef68583f5f1412f184fe67ba32154460c7f19a8
io.quarkus	quarkus-elasticsearch-java-client-deployment	3.21.0		eed1e94ee38d8a07f7560131a6155f9c8cb754d6
io.quarkus	quarkus-elasticsearch-java-client-deployment	3.21.0.CR1		16fe754990c2a486242f5602eeefa85c2d863fba
io.quarkus	quarkus-elasticsearch-java-client-deployment	3.21.1		2b5d6dcefa2051b6f12a7ae949107b6718992658
io.quarkus	quarkus-elasticsearch-java-client-deployment	3.21.2		c07c6abd62bf98aa0309835c3b8d1c0873167ba8
io.quarkus	quarkus-elasticsearch-java-client-deployment	3.21.3		f4038a44f2a8f604f630b3db1c861e7633a33bb8
io.quarkus	quarkus-elasticsearch-java-client-deployment	3.21.4		103668ea17829632853406c1eacbebe602df6f4b
io.quarkus	quarkus-elasticsearch-java-client-deployment	3.22.0		0ac57c3f3027a350134181d3d7d69e75d1e1aab7
io.quarkus	quarkus-elasticsearch-java-client-deployment	3.22.0.CR1		187bd4fccc592305e12260534f014518b4c82eda
io.quarkus	quarkus-elasticsearch-java-client-deployment	3.22.1		12e24ce6460ff6054ff11f4160691dc4d2868155
io.quarkus	quarkus-elasticsearch-java-client-deployment	3.22.2		dbeae993309386ae39afabd8dcee62ed0f57c5e1
io.quarkus	quarkus-elasticsearch-java-client-deployment	3.22.3		ca5fac2b05f5e569ef75c1c38e7b403649ed4fd1
io.quarkus	quarkus-elasticsearch-java-client-deployment	3.23.0.CR1		87f6b523176baef4ea25b1703df17b1f9f6d61b0
io.quarkus	quarkus-elasticsearch-java-client-deployment	3.3.0		1c4c700719237e4b423337dd3d148f29d1d0e6b8
io.quarkus	quarkus-elasticsearch-java-client-deployment	3.3.0.CR1		fa6e481d66b8cb518231a31d6edc667c2f659902
io.quarkus	quarkus-elasticsearch-java-client-deployment	3.3.1		ad2e4ea2362ba03181ed6fad630e67631f485481
io.quarkus	quarkus-elasticsearch-java-client-deployment	3.3.2		2d13f03f303db4e3f2e6858a588af37bbdd35c75
io.quarkus	quarkus-elasticsearch-java-client-deployment	3.3.3		adf3662c4d0d3e20c65542d26972ad0ea5db84ee
io.quarkus	quarkus-elasticsearch-java-client-deployment	3.4.0		9134ce4b3264dc27265fa33f7d526c65aa929d89
io.quarkus	quarkus-elasticsearch-java-client-deployment	3.4.0.CR1		9d6cbf7191a4fa9c22a22a1e42f44dc0382e0093
io.quarkus	quarkus-elasticsearch-java-client-deployment	3.4.1		cd8ce7b2338722afaea07eb658e705fb570004a2
io.quarkus	quarkus-elasticsearch-java-client-deployment	3.4.2		b6e2e9b2240f7f65059826d5609170e3cdefa2ba
io.quarkus	quarkus-elasticsearch-java-client-deployment	3.4.3		c3037745fd9c77f3156fc47df2cc99ee7d1e49a8
io.quarkus	quarkus-elasticsearch-java-client-deployment	3.5.0		35052afce98b37e1b0230ef0592d94327edfd006
io.quarkus	quarkus-elasticsearch-java-client-deployment	3.5.0.CR1		1aa59bd4000fca6b7862d6ae58a0309ab7d256ef
io.quarkus	quarkus-elasticsearch-java-client-deployment	3.5.1		5e2dc0428edb47ece279e6f14c52c4dc68b83c26
io.quarkus	quarkus-elasticsearch-java-client-deployment	3.5.2		3825338bc6c966d47c50562a9eefd9ff75d52da8
io.quarkus	quarkus-elasticsearch-java-client-deployment	3.5.3		35d660700c41cae93d12f8c0093dc8aa39a2a536
io.quarkus	quarkus-elasticsearch-java-client-deployment	3.6.0		92f16f99f7a9b8322c78227b9a6d3b5b35616e47
io.quarkus	quarkus-elasticsearch-java-client-deployment	3.6.0.CR1		e392099ea0b45b5ada415c8c0ccdde04c3fc8a4f
io.quarkus	quarkus-elasticsearch-java-client-deployment	3.6.1		ea1f85f77eb15a3253165cf1ead092d961918171
io.quarkus	quarkus-elasticsearch-java-client-deployment	3.6.2		5bf580d9ac7a2b486f13e4d1a89575c262cf9519
io.quarkus	quarkus-elasticsearch-java-client-deployment	3.6.3		e75efd54e5d6e038285f44650d9e9d077fcf5404
io.quarkus	quarkus-elasticsearch-java-client-deployment	3.6.4		f9626576877593dde526875a8d6162d45b338fbf
io.quarkus	quarkus-elasticsearch-java-client-deployment	3.6.5		9cc3c974b2e303161c1028640022097bea9b6ccf
io.quarkus	quarkus-elasticsearch-java-client-deployment	3.6.6		7615d2edd15636c952129080c96ce9b08c939ae7
io.quarkus	quarkus-elasticsearch-java-client-deployment	3.6.7		211966b3ed2dd6bbc86505b3a014a0fb3d698312
io.quarkus	quarkus-elasticsearch-java-client-deployment	3.6.8		c122838747c950f2ce06f82d4e6178b4639c995b
io.quarkus	quarkus-elasticsearch-java-client-deployment	3.6.9		15022d315167760d65454f303b575076bb5ca58d
io.quarkus	quarkus-elasticsearch-java-client-deployment	3.7.0		fee6e974bd764fc80c9ffad39c64c6524b80e5c0
io.quarkus	quarkus-elasticsearch-java-client-deployment	3.7.0.CR1		85800ace52d6d3da0f6d82abad4b6dbb5b7292de
io.quarkus	quarkus-elasticsearch-java-client-deployment	3.7.1		897c564d107fb2f951ff6af1b7a90b624bbe8953
io.quarkus	quarkus-elasticsearch-java-client-deployment	3.7.2		f8b9732bb67dd824d1312290112acffb973c5b32
io.quarkus	quarkus-elasticsearch-java-client-deployment	3.7.3		19676c2517c80ed96926cc273f398ccd1c208ee2
io.quarkus	quarkus-elasticsearch-java-client-deployment	3.7.4		e503ab05be641664d0d238150e416eb706276ffc
io.quarkus	quarkus-elasticsearch-java-client-deployment	3.8.0		59918f237b187e183feff34f97d2cdda3615bd3b
io.quarkus	quarkus-elasticsearch-java-client-deployment	3.8.0.CR1		c13cba2e39084a017be3415921b30d984213943b
io.quarkus	quarkus-elasticsearch-java-client-deployment	3.8.1		613b50e785de211a59cc69f9d2249512ca471181
io.quarkus	quarkus-elasticsearch-java-client-deployment	3.8.2		f93e3525f38b409396f4c92375d66ef2b49e5c4e
io.quarkus	quarkus-elasticsearch-java-client-deployment	3.8.3		1f5b5aa1e9e2a02af4b81910660b9a2e78fee125
io.quarkus	quarkus-elasticsearch-java-client-deployment	3.8.4		1063d12243bd663e462d649050d0c429ded7f238
io.quarkus	quarkus-elasticsearch-java-client-deployment	3.8.5		d0b93865b479ec3f09c9367babbcd19df5ad363a
io.quarkus	quarkus-elasticsearch-java-client-deployment	3.8.6		c4efc6bd80368d32eaeef1a0dadd0f61888205a4
io.quarkus	quarkus-elasticsearch-java-client-deployment	3.8.6.1		966887cf6d4ed50e3ee95262afa4f7580bd601a6
io.quarkus	quarkus-elasticsearch-java-client-deployment	3.9.0		dd084e2c7cd41d902fcb28f39fa9650ac618689a
io.quarkus	quarkus-elasticsearch-java-client-deployment	3.9.0.CR1		2926f9bc5f7ee9abe687ffff3889c4c1f4a12342
io.quarkus	quarkus-elasticsearch-java-client-deployment	3.9.0.CR2		650dff84eff07ab0ef101163674d5010f2e2ed00
io.quarkus	quarkus-elasticsearch-java-client-deployment	3.9.1		da2e02b3e3233707b8e4acbeb0e231f3b601383c
io.quarkus	quarkus-elasticsearch-java-client-deployment	3.9.2		b0fd7e9ef4e354f7e761809479a1ff5c54e25fbd
io.quarkus	quarkus-elasticsearch-java-client-deployment	3.9.3		9af71848f3603461d5d644e0f970c744a996c143
io.quarkus	quarkus-elasticsearch-java-client-deployment	3.9.4		b270d8d6dc4d4749fe7894708848a447ae7d8a6e
io.quarkus	quarkus-elasticsearch-java-client-deployment	3.9.5		758fc66f524e876767b33c18d5751031915df142
io.scalaland	enumz_native0.5_3	1.1.0		a0a15876e38156d76bbfde4f5f010b9695c56b2a
io.scalaland	enumz_native0.5_3	1.2.0		34c2ef1a974565720da49e6c311aac660b426284
it.nicolasfarabegoli	mktt-watchosarm32	1.0.0		N/A
it.nicolasfarabegoli	mktt-watchosarm32	1.0.0	metadata	ea0bf2c649c4265624083b0ac6fc875087f61790
me.sujanpoudel.mputils	platform-identifier	0.1.0		bcc40ac36ff5a9ca74eea0b6cc42b4885e55648b
me.sujanpoudel.mputils	platform-identifier	0.1.1		bcc40ac36ff5a9ca74eea0b6cc42b4885e55648b
net.folivo	trixnity-client-media-okio-iosarm64	3.0.0		N/A
net.folivo	trixnity-client-media-okio-iosarm64	3.0.0	metadata	866f6f8cf845e0ddf5bfab301a703744788de1d8
net.folivo	trixnity-client-media-okio-iosarm64	3.0.0-beta1		N/A
net.folivo	trixnity-client-media-okio-iosarm64	3.0.0-beta1	metadata	9ee61e3d9068a1fc3965885ac182b36de6916b03
net.folivo	trixnity-client-media-okio-iosarm64	3.0.0-beta2		N/A
net.folivo	trixnity-client-media-okio-iosarm64	3.0.0-beta2	metadata	88aba2eadc31c0827c0498f93296050fecd2b806
net.folivo	trixnity-client-media-okio-iosarm64	3.0.0-beta3		N/A
net.folivo	trixnity-client-media-okio-iosarm64	3.0.0-beta3	metadata	257845dc4e217a331ec92a49b03155c4dea1018a
net.folivo	trixnity-client-media-okio-iosarm64	3.1.0		N/A
net.folivo	trixnity-client-media-okio-iosarm64	3.1.0	metadata	fe1cf797f17805b8c45627627346ee7e8e07f12c
net.folivo	trixnity-client-media-okio-iosarm64	3.10.0		N/A
net.folivo	trixnity-client-media-okio-iosarm64	3.10.0	metadata	7fe1e08029d41f1b72332b61533c19242c26b1ad
net.folivo	trixnity-client-media-okio-iosarm64	3.10.1		N/A
net.folivo	trixnity-client-media-okio-iosarm64	3.10.1	metadata	a167916de212ed20405c69933ea7cc8af6e14c3d
net.folivo	trixnity-client-media-okio-iosarm64	3.10.2		N/A
net.folivo	trixnity-client-media-okio-iosarm64	3.10.2	metadata	f4d308e5b389ac6cb02912120bdf4df2e16993b5
net.folivo	trixnity-client-media-okio-iosarm64	3.10.3		N/A
net.folivo	trixnity-client-media-okio-iosarm64	3.10.3	metadata	cc1d95cc3ef3b47cf50c0d1f3b56e07c46f05e3f
net.folivo	trixnity-client-media-okio-iosarm64	3.10.4		N/A
net.folivo	trixnity-client-media-okio-iosarm64	3.10.4	metadata	d688f5bde3262417a2a8e3fa1c29d19cb9c578d0
net.folivo	trixnity-client-media-okio-iosarm64	3.2.0		N/A
net.folivo	trixnity-client-media-okio-iosarm64	3.2.0	metadata	b64db212a41c588da8495a296f15123fb72adc61
net.folivo	trixnity-client-media-okio-iosarm64	3.3.0		N/A
net.folivo	trixnity-client-media-okio-iosarm64	3.3.0	metadata	b488bf0836e0286efa9e2bea899334757cda3656
net.folivo	trixnity-client-media-okio-iosarm64	3.3.1		N/A
net.folivo	trixnity-client-media-okio-iosarm64	3.3.1	metadata	241367bd67caed41a8d57cae8c4c6247ca5ef3e9
net.folivo	trixnity-client-media-okio-iosarm64	3.4.0		N/A
net.folivo	trixnity-client-media-okio-iosarm64	3.4.0	metadata	1bb412e1ef79066feadf99a4ff1d47b6cff299f1
net.folivo	trixnity-client-media-okio-iosarm64	3.4.1		N/A
net.folivo	trixnity-client-media-okio-iosarm64	3.4.1	metadata	9dcbc39f869e5d11cdfc9ecc8a893b2c4f073173
net.folivo	trixnity-client-media-okio-iosarm64	3.5.0		N/A
net.folivo	trixnity-client-media-okio-iosarm64	3.5.0	metadata	3c978b8f2694b56364604ffb7b846dc847c16636
net.folivo	trixnity-client-media-okio-iosarm64	3.5.1		N/A
net.folivo	trixnity-client-media-okio-iosarm64	3.5.1	metadata	4639f50a3c7acfb4faefe7c1bc56bffd78658d1d
net.folivo	trixnity-client-media-okio-iosarm64	3.6.0		N/A
net.folivo	trixnity-client-media-okio-iosarm64	3.6.0	metadata	8ede3a4fc50f459d303984e9dd992f51b96e93c7
net.folivo	trixnity-client-media-okio-iosarm64	3.6.1		N/A
net.folivo	trixnity-client-media-okio-iosarm64	3.6.1	metadata	9b3f3a78cbc512b955d7c334245031592dc27f6a
net.folivo	trixnity-client-media-okio-iosarm64	3.6.2		N/A
net.folivo	trixnity-client-media-okio-iosarm64	3.6.2	metadata	0568913b6c06198df676cdc3abe73a573c6831a3
net.folivo	trixnity-client-media-okio-iosarm64	3.7.0		N/A
net.folivo	trixnity-client-media-okio-iosarm64	3.7.0	metadata	25c97dabacb38308056665eea21055e9a29b6b73
net.folivo	trixnity-client-media-okio-iosarm64	3.7.0-beta1		N/A
net.folivo	trixnity-client-media-okio-iosarm64	3.7.0-beta1	metadata	1c6401989125ec205fe57472f6643912d8fed120
net.folivo	trixnity-client-media-okio-iosarm64	3.7.0-beta2		N/A
net.folivo	trixnity-client-media-okio-iosarm64	3.7.0-beta2	metadata	ca064872b9885d132ad8d6cdd87b99b0f1d326dc
net.folivo	trixnity-client-media-okio-iosarm64	3.7.0-beta3		N/A
net.folivo	trixnity-client-media-okio-iosarm64	3.7.0-beta3	metadata	ce215e56c54fbab8295ba9ca15568ea4ff70d4f0
net.folivo	trixnity-client-media-okio-iosarm64	3.7.1		N/A
net.folivo	trixnity-client-media-okio-iosarm64	3.7.1	metadata	150415b04086ac4a4ecb308aecff57e4bf2c52cc
net.folivo	trixnity-client-media-okio-iosarm64	3.7.2		N/A
net.folivo	trixnity-client-media-okio-iosarm64	3.7.2	metadata	705b75377b159474d300b163b0906fa352954e96
net.folivo	trixnity-client-media-okio-iosarm64	3.8.0		N/A
net.folivo	trixnity-client-media-okio-iosarm64	3.8.0	metadata	0f2e10911a3271ad0236ce4360c0ad408c181837
net.folivo	trixnity-client-media-okio-iosarm64	3.9.0		N/A
net.folivo	trixnity-client-media-okio-iosarm64	3.9.0	metadata	41fd5ee9ad6d05094f20c93135d34d806ac08ce7
net.folivo	trixnity-client-media-okio-iosarm64	4.0.0		N/A
net.folivo	trixnity-client-media-okio-iosarm64	4.0.0	metadata	7d34c52ce9ba7f5693b5962a3bdfbee9c98d7de0
net.folivo	trixnity-client-media-okio-iosarm64	4.0.0-RC1		N/A
net.folivo	trixnity-client-media-okio-iosarm64	4.0.0-RC1	metadata	84d003205feb2fbce0d0b1531ad3fbc1818af63f
net.folivo	trixnity-client-media-okio-iosarm64	4.0.0-RC2		N/A
net.folivo	trixnity-client-media-okio-iosarm64	4.0.0-RC2	metadata	f4f22780452338d5e3699bb0fa631c500fb79cdb
net.folivo	trixnity-client-media-okio-iosarm64	4.0.0-beta1		N/A
net.folivo	trixnity-client-media-okio-iosarm64	4.0.0-beta1	metadata	d5583c432ef56dc390cdd1f9176b28279439fcf9
net.folivo	trixnity-client-media-okio-iosarm64	4.0.1		N/A
net.folivo	trixnity-client-media-okio-iosarm64	4.0.1	metadata	ef9b65702721e96419f2ca6d1ab82ef789cbf80b
net.folivo	trixnity-client-media-okio-iosarm64	4.1.0		N/A
net.folivo	trixnity-client-media-okio-iosarm64	4.1.0	metadata	90e11d4fb40fefcab2c1a0719de3430e9d6d41a6
net.folivo	trixnity-client-media-okio-iosarm64	4.1.1		N/A
net.folivo	trixnity-client-media-okio-iosarm64	4.1.1	metadata	8545efa8c4f902231447b6bda7ae9631beedb37d
net.folivo	trixnity-client-media-okio-iosarm64	4.10.0		N/A
net.folivo	trixnity-client-media-okio-iosarm64	4.10.0	metadata	5dc680685aa982edee0dac0c20d728caef220ee9
net.folivo	trixnity-client-media-okio-iosarm64	4.11.0		N/A
net.folivo	trixnity-client-media-okio-iosarm64	4.11.0	metadata	0f44decc5bc346230a9ba9c5a799a1c219c2ac9d
net.folivo	trixnity-client-media-okio-iosarm64	4.11.1		N/A
net.folivo	trixnity-client-media-okio-iosarm64	4.11.1	metadata	6ffb48ad2a283210d33ebcc2e305d8ff74bcc6f7
net.folivo	trixnity-client-media-okio-iosarm64	4.11.2		N/A
net.folivo	trixnity-client-media-okio-iosarm64	4.11.2	metadata	22121afd1a2644082784a385bdfe2b97e9c40375
net.folivo	trixnity-client-media-okio-iosarm64	4.12.0		N/A
net.folivo	trixnity-client-media-okio-iosarm64	4.12.0	metadata	ca39548f0ff165252fad4f9cb3893bc961a802f2
net.folivo	trixnity-client-media-okio-iosarm64	4.12.1		N/A
net.folivo	trixnity-client-media-okio-iosarm64	4.12.1	metadata	ce0522b18ccab60981606393a447e66179d9578a
net.folivo	trixnity-client-media-okio-iosarm64	4.12.2		N/A
net.folivo	trixnity-client-media-okio-iosarm64	4.12.2	metadata	f3e56027c79da33d630c77b8cb7e7203e342b31f
net.folivo	trixnity-client-media-okio-iosarm64	4.12.3		N/A
net.folivo	trixnity-client-media-okio-iosarm64	4.12.3	metadata	23f7339d276c7016bc58020680602b0907364bc8
net.folivo	trixnity-client-media-okio-iosarm64	4.13.0		N/A
net.folivo	trixnity-client-media-okio-iosarm64	4.13.0	metadata	b1e024a1591e23f33a40d82a2b47b950681d144a
net.folivo	trixnity-client-media-okio-iosarm64	4.13.1		N/A
net.folivo	trixnity-client-media-okio-iosarm64	4.13.1	metadata	de123f04cd5af748e63349848a4c539cac94356a
net.folivo	trixnity-client-media-okio-iosarm64	4.13.2		N/A
net.folivo	trixnity-client-media-okio-iosarm64	4.13.2	metadata	719addaae790dced5fd04261a90f13605e348875
net.folivo	trixnity-client-media-okio-iosarm64	4.13.3		N/A
net.folivo	trixnity-client-media-okio-iosarm64	4.13.3	metadata	d65893f8e1edbb89a4616701a57ad2b66c107bbc
net.folivo	trixnity-client-media-okio-iosarm64	4.13.4		N/A
net.folivo	trixnity-client-media-okio-iosarm64	4.13.4	metadata	30a54b563315c845c41f42c8449662239c3e8f94
net.folivo	trixnity-client-media-okio-iosarm64	4.13.5		N/A
net.folivo	trixnity-client-media-okio-iosarm64	4.13.5	metadata	c3498b7a14694ee8d6b9b867d8d0a51d5467d081
net.folivo	trixnity-client-media-okio-iosarm64	4.14.0		N/A
net.folivo	trixnity-client-media-okio-iosarm64	4.14.0	metadata	954eb5e3b16c683ab246a98fb9cdc9d87a2e0ad9
net.folivo	trixnity-client-media-okio-iosarm64	4.14.1		N/A
net.folivo	trixnity-client-media-okio-iosarm64	4.14.1	metadata	cb3dd60baa59cced528b1a28b80607f44b55cb44
net.folivo	trixnity-client-media-okio-iosarm64	4.14.2		N/A
net.folivo	trixnity-client-media-okio-iosarm64	4.14.2	metadata	cc0c646b6e4d01b6717b8eb31a828b5199dd78a2
net.folivo	trixnity-client-media-okio-iosarm64	4.14.3		N/A
net.folivo	trixnity-client-media-okio-iosarm64	4.14.3	metadata	3b2f0077e181ade6491a1a5504bc7d65b72fe647
net.folivo	trixnity-client-media-okio-iosarm64	4.14.4		N/A
net.folivo	trixnity-client-media-okio-iosarm64	4.14.4	metadata	fab6e10cd0c4d141086f995e33825ac388d5330f
net.folivo	trixnity-client-media-okio-iosarm64	4.15.0		N/A
net.folivo	trixnity-client-media-okio-iosarm64	4.15.0	metadata	2036d88bdc332e6078e5cd4cfe7111df86e5ea5f
net.folivo	trixnity-client-media-okio-iosarm64	4.15.1		N/A
net.folivo	trixnity-client-media-okio-iosarm64	4.15.1	metadata	ada3ed3ca4e6bf615c46e346ea592dec4bdc1b68
net.folivo	trixnity-client-media-okio-iosarm64	4.15.2	metadata	67f56ce6cf22993bce1760af2e631a7284adc04d
net.folivo	trixnity-client-media-okio-iosarm64	4.15.3	metadata	d0e2d7dd4bea8c015865ac3579e1d55a4df2d793
net.folivo	trixnity-client-media-okio-iosarm64	4.2.0		N/A
net.folivo	trixnity-client-media-okio-iosarm64	4.2.0	metadata	9ea04c82f704a13fe609b0d794f4edc48ea8e31c
net.folivo	trixnity-client-media-okio-iosarm64	4.2.1		N/A
net.folivo	trixnity-client-media-okio-iosarm64	4.2.1	metadata	64ec805f86715f0f8b29373edfff916aacde8f1d
net.folivo	trixnity-client-media-okio-iosarm64	4.2.2		N/A
net.folivo	trixnity-client-media-okio-iosarm64	4.2.2	metadata	520ccd12c61bf4d5ee4a35e97957b1440ebf2e82
net.folivo	trixnity-client-media-okio-iosarm64	4.2.3		N/A
net.folivo	trixnity-client-media-okio-iosarm64	4.2.3	metadata	4e5db6bc08042bd846e4d8af64baed1860e723d6
net.folivo	trixnity-client-media-okio-iosarm64	4.2.4		N/A
net.folivo	trixnity-client-media-okio-iosarm64	4.2.4	metadata	0e4afa1c69dfdeda7bac30968b9bc6ec636a6bc5
net.folivo	trixnity-client-media-okio-iosarm64	4.2.5		N/A
net.folivo	trixnity-client-media-okio-iosarm64	4.2.5	metadata	49500995b3872dd3f24cab968808c852df85b63d
net.folivo	trixnity-client-media-okio-iosarm64	4.2.6		N/A
net.folivo	trixnity-client-media-okio-iosarm64	4.2.6	metadata	d7924e162f4df38253b03ba93b4d130708a87e72
net.folivo	trixnity-client-media-okio-iosarm64	4.2.7		N/A
net.folivo	trixnity-client-media-okio-iosarm64	4.2.7	metadata	b0205d385ff554d056d676f072e913040bfd5737
net.folivo	trixnity-client-media-okio-iosarm64	4.3.0		N/A
net.folivo	trixnity-client-media-okio-iosarm64	4.3.0	metadata	2de556ed0475d73587783989f5c3c712685e6e90
net.folivo	trixnity-client-media-okio-iosarm64	4.3.1		N/A
net.folivo	trixnity-client-media-okio-iosarm64	4.3.1	metadata	3ee77012b68d983437d14e97eefab3c71ac754c1
net.folivo	trixnity-client-media-okio-iosarm64	4.3.10		N/A
net.folivo	trixnity-client-media-okio-iosarm64	4.3.10	metadata	82011d5d1f2227ff9b5b589f32d9e476a08042a5
net.folivo	trixnity-client-media-okio-iosarm64	4.3.11		N/A
net.folivo	trixnity-client-media-okio-iosarm64	4.3.11	metadata	8236c34b39559383ca543c8ca707742dc63eeaaf
net.folivo	trixnity-client-media-okio-iosarm64	4.3.12		N/A
net.folivo	trixnity-client-media-okio-iosarm64	4.3.12	metadata	8eb9d690fce3f58891dc498ad96996112a5b0b01
net.folivo	trixnity-client-media-okio-iosarm64	4.3.2		N/A
net.folivo	trixnity-client-media-okio-iosarm64	4.3.2	metadata	e536061222a21546ce70f7f7f413deac40804aab
net.folivo	trixnity-client-media-okio-iosarm64	4.3.3		N/A
net.folivo	trixnity-client-media-okio-iosarm64	4.3.3	metadata	e2c0d891d3fbb59dc870f10e365bd47002fe6d22
net.folivo	trixnity-client-media-okio-iosarm64	4.3.4		N/A
net.folivo	trixnity-client-media-okio-iosarm64	4.3.4	metadata	23e04caa7e7383d937f0412b55dfb8c6b6b805dc
net.folivo	trixnity-client-media-okio-iosarm64	4.3.5		N/A
net.folivo	trixnity-client-media-okio-iosarm64	4.3.5	metadata	3c87f49718448c56ae43354dec0555c8c0667796
net.folivo	trixnity-client-media-okio-iosarm64	4.3.6		N/A
net.folivo	trixnity-client-media-okio-iosarm64	4.3.6	metadata	cb93686ea02786b28ba8199e274141e9067b8334
net.folivo	trixnity-client-media-okio-iosarm64	4.3.7		N/A
net.folivo	trixnity-client-media-okio-iosarm64	4.3.7	metadata	8e47ac1b406544ec109f8600da7e897ce61ababa
net.folivo	trixnity-client-media-okio-iosarm64	4.3.8		N/A
net.folivo	trixnity-client-media-okio-iosarm64	4.3.8	metadata	11a9aab75f71978b8f97bf968f96df3ef91a23e2
net.folivo	trixnity-client-media-okio-iosarm64	4.3.9		N/A
net.folivo	trixnity-client-media-okio-iosarm64	4.3.9	metadata	2ab753bdc9dd2e4639c857ae61b40882bd3fcd65
net.folivo	trixnity-client-media-okio-iosarm64	4.4.0		N/A
net.folivo	trixnity-client-media-okio-iosarm64	4.4.0	metadata	e56555a96e73c1b382986893a1004e4e753d685c
net.folivo	trixnity-client-media-okio-iosarm64	4.5.0		N/A
net.folivo	trixnity-client-media-okio-iosarm64	4.5.0	metadata	dab6ccc77284cf5ee7176cddbc461c50237339fe
net.folivo	trixnity-client-media-okio-iosarm64	4.5.1		N/A
net.folivo	trixnity-client-media-okio-iosarm64	4.5.1	metadata	d518487f3df2db1053411c2bb89a3df555cbf716
net.folivo	trixnity-client-media-okio-iosarm64	4.6.0		N/A
net.folivo	trixnity-client-media-okio-iosarm64	4.6.0	metadata	4255193768a9959418fe603c96129d9af0ec74d1
net.folivo	trixnity-client-media-okio-iosarm64	4.6.1		N/A
net.folivo	trixnity-client-media-okio-iosarm64	4.6.1	metadata	60ff75484a51776e03f1885a6fc4eede423ea882
