br.com.objectos.finos	cvm	0.1.0		N/A
org.glassfish.hk2	hk2-bom	2.5.0-b41		N/A
org.glassfish.hk2	hk2-bom	2.5.0-b42		N/A
org.glassfish.hk2	hk2-bom	2.5.0-b43		N/A
org.glassfish.hk2	hk2-bom	2.5.0-b44		N/A
org.glassfish.hk2	hk2-bom	2.5.0-b45		N/A
org.glassfish.hk2	hk2-bom	2.5.0-b46		N/A
org.glassfish.hk2	hk2-bom	2.5.0-b47		N/A
org.glassfish.hk2	hk2-bom	2.5.0-b48		N/A
org.glassfish.hk2	hk2-bom	2.5.0-b49		N/A
org.glassfish.hk2	hk2-bom	2.5.0-b50		N/A
org.glassfish.hk2	hk2-bom	2.5.0-b52		N/A
org.glassfish.hk2	hk2-bom	2.5.0-b53		N/A
org.glassfish.hk2	hk2-bom	2.5.0-b54		N/A
org.glassfish.hk2	hk2-bom	2.5.0-b55		N/A
org.glassfish.hk2	hk2-bom	2.5.0-b56		N/A
org.glassfish.hk2	hk2-bom	2.5.0-b57		N/A
org.glassfish.hk2	hk2-bom	2.5.0-b58		N/A
org.glassfish.hk2	hk2-bom	2.5.0-b59		N/A
org.glassfish.hk2	hk2-bom	2.5.0-b60		N/A
org.glassfish.hk2	hk2-bom	2.5.0-b61		N/A
org.glassfish.hk2	hk2-bom	2.5.0-b62		N/A
org.glassfish.hk2	hk2-bom	2.5.0-b63		N/A
org.glassfish.hk2	hk2-bom	2.6.0		N/A
org.glassfish.hk2	hk2-bom	2.6.1		N/A
org.glassfish.hk2	hk2-bom	3.0.0		N/A
org.glassfish.hk2	hk2-bom	3.0.0-M2		N/A
org.glassfish.hk2	hk2-bom	3.0.0-RC1		N/A
org.glassfish.hk2	hk2-bom	3.0.1		N/A
org.glassfish.hk2	hk2-bom	3.0.2		N/A
org.glassfish.hk2	hk2-bom	3.0.3		N/A
org.glassfish.hk2	hk2-bom	3.0.4		N/A
org.glassfish.hk2	hk2-bom	3.0.5		N/A
org.glassfish.hk2	hk2-bom	3.0.6		N/A
org.glassfish.hk2	hk2-bom	3.1.0		N/A
org.glassfish.hk2	hk2-bom	3.1.1		N/A
org.glassfish.hk2	hk2-bom	4.0.0-M1		N/A
org.glassfish.hk2	hk2-bom	4.0.0-M2		N/A
org.glassfish.hk2	hk2-bom	4.0.0-M3		N/A
org.juzu	juzu-bom-plugin	0.6.0		7593503345924c75d97e1ec8703ce5299f7bfb9f
org.juzu	juzu-bom-plugin	0.6.0-beta12		41685b28cc0a136c7737592cb1bea944fc30b127
org.juzu	juzu-bom-plugin	0.6.0-beta13		fc857a78a2d6f4b7b9fa0dc7ec9f1c1ac384e18c
org.juzu	juzu-bom-plugin	0.6.0-beta14		9ddacdd03f64183722466bd606475f20189902ff
org.juzu	juzu-bom-plugin	0.6.0-beta15		609e6067d7e256a2bbbbfee5f2c9cbead0b6da28
org.juzu	juzu-bom-plugin	0.6.0-beta16		ac132858849f375704752b440f3e2bda3e4af796
org.juzu	juzu-bom-plugin	0.6.0-beta17		3dfa8bbc4f3a2446bcda00d6bf637af53f3f90f4
org.juzu	juzu-bom-plugin	0.6.0-beta18		3c6629251c03f7abc32743f0558d6375f5c19929
org.juzu	juzu-bom-plugin	0.6.0-cr1		46aef7b53cdf3f3b968eedc5670e136ba7bf388e
org.juzu	juzu-bom-plugin	0.6.0-cr2		813f0915355c59a1528143e691aa82822bcae515
org.juzu	juzu-bom-plugin	0.6.0-cr3		b2cf14cb9aa5d157494a3a59f18460c55442c798
org.juzu	juzu-bom-plugin	0.6.0-cr4		c5cfa07d54fa54d6b89618945e3aaab17d3aab9a
org.juzu	juzu-bom-plugin	0.6.1		03a5f02647e8cd14ba3c89b8820d5c4f43ec5290
org.juzu	juzu-bom-plugin	0.6.2		414e2170e9cb763bd60a07088e0d1673fae41104
org.juzu	juzu-bom-plugin	0.7.0-beta1		ee13a8660f47358b69df032bd55a5d3748400c77
org.juzu	juzu-bom-plugin	0.7.0-beta10		fbf8ad3e7dd22c70882aef70f76e657d9ef44496
org.juzu	juzu-bom-plugin	0.7.0-beta11		a50fc3fd39aa96c4085ac6a32ab8f2ee13d4de57
org.juzu	juzu-bom-plugin	0.7.0-beta12		4e072f600ec1179887d064f9ad4a4a8b7b68cb06
org.juzu	juzu-bom-plugin	0.7.0-beta13		67851af98a3ddf3dfac462fdc705ac6b8b4774b0
org.juzu	juzu-bom-plugin	0.7.0-beta14		2ad9d327baa58215bcc31452cd76d532c5c0eb41
org.juzu	juzu-bom-plugin	0.7.0-beta15		ad834d1e8b3c36c2fe07dd109192ffd21517db08
org.juzu	juzu-bom-plugin	0.7.0-beta16		6883b68cdfedf8db8f9d45e117e6fd7d8220c192
org.juzu	juzu-bom-plugin	0.7.0-beta17		843c9eca3564b3b12b8c220353e3ddda7b803697
org.juzu	juzu-bom-plugin	0.7.0-beta18		f7f28489cf02e8a09a008572dd55be0de26778f8
org.juzu	juzu-bom-plugin	0.7.0-beta19		4a8fc4aa3b2377b1eb58f1957dd0c0e644162087
org.juzu	juzu-bom-plugin	0.7.0-beta2		cfbc877df304ba623611bb6274c7f0215384993a
org.juzu	juzu-bom-plugin	0.7.0-beta20		15227f869216b50cbca4370fda37787113c21a65
org.juzu	juzu-bom-plugin	0.7.0-beta21		8d6366cf1c306885bbe57032cb3ab71d712b79e7
org.juzu	juzu-bom-plugin	0.7.0-beta3		eb3cf16f514a19d180e82b4b75786735ba79248e
org.juzu	juzu-bom-plugin	0.7.0-beta4		a366e6b3ad5e346bd06a0e0d1262f91a0805030e
org.juzu	juzu-bom-plugin	0.7.0-beta5		3b4bd93106c1b60ec34caa82fc54651017734556
org.juzu	juzu-bom-plugin	0.7.0-beta6		478ec64976d1c35d600d56e2fb8366ffa7e25d3c
org.juzu	juzu-bom-plugin	0.7.0-beta7		a0fc4b5eccca6506c0b6c43cbfc5bb20faebc419
org.juzu	juzu-bom-plugin	0.7.0-beta8		68dd280bb49a21a257ca682653c3824357ea6bb0
org.juzu	juzu-bom-plugin	0.7.0-beta9		f56e61f794f12ed03a7fedb4d1aa5050c67c7e88
org.kie	kie-addons-persistence-mongodb	10.0.0		c5637eacc49a35f86a46989c866704fa2b60ab85
org.lwjgl.osgi	org.lwjgl.openal	3.1.2		309fcc1a876178d80265844e06a471e5a0ee3471
org.lwjgl.osgi	org.lwjgl.openal	3.1.3		2f5062602fd2d13e112f4a2dff50cb972ae1008a
org.lwjgl.osgi	org.lwjgl.openal	3.1.6		e101c89ace40442e6a3f2e72fdea9c1d360f3ef0
org.lwjgl.osgi	org.lwjgl.openal	3.2.0		1818e800be8be219309143b79a58352efc1bc672
org.lwjgl.osgi	org.lwjgl.openal	3.2.1		3a6abe684df1efa5cc15b3b19f3b76820baac602
org.lwjgl.osgi	org.lwjgl.openal	3.2.1.1		4e0879e42c60adf762bbaa38c125ad0c7907cfb7
org.lwjgl.osgi	org.lwjgl.openal	3.2.1.2		afc3b34f2b7afa62f37f454a05881982926badb2
org.lwjgl.osgi	org.lwjgl.openal	3.3.0		c618020ae4a4ae98d014ef482b1f074d021aa31c
org.mvnpm	sass-embedded	1.86.0		1e5638496ca6ea7f1cfe4387153bdb0ebca2afa5
org.mvnpm	sass-embedded	1.86.1		96511da3c3737ab54b9858fe6cefe6918c928443
org.mvnpm	sass-embedded	1.86.2		60be879dcbf34b52b9ebbb5a5f756c5bc24aae80
org.mvnpm	sass-embedded	1.86.3		cf6aff9f95217132e778f253cd2d0ec012b8e4b5
org.mvnpm	sass-embedded	1.87.0		c1c19ea9a7be2892e0fe9d6825efd6ba687ec84e
org.odpi.egeria	egeria-connector-resource-jdbc	1.0		f03006c8428def1a4e5a2f7eeddeb885628163e0
org.odpi.egeria	egeria-connector-resource-jdbc	1.1		5dd8467cdbfcb89ea82dcbb378bc920df0f410d7
org.overturetool.core	combinatorialtesting	2.0.4		N/A
org.overturetool.core	combinatorialtesting	2.0.6		N/A
org.overturetool.core	combinatorialtesting	2.0.8		N/A
org.overturetool.core	combinatorialtesting	2.1.0		N/A
org.overturetool.core	combinatorialtesting	2.1.2		N/A
org.overturetool.core	combinatorialtesting	2.1.4		N/A
org.overturetool.core	combinatorialtesting	2.1.6		N/A
org.overturetool.core	combinatorialtesting	2.2.0		N/A
org.overturetool.core	combinatorialtesting	2.2.2		N/A
org.overturetool.core	combinatorialtesting	2.2.6		N/A
org.overturetool.core	combinatorialtesting	2.2.8		N/A
org.overturetool.core	combinatorialtesting	2.3.0		N/A
org.overturetool.core	combinatorialtesting	2.3.2		N/A
org.overturetool.core	combinatorialtesting	2.3.4		N/A
org.overturetool.core	combinatorialtesting	2.3.6		N/A
org.overturetool.core	combinatorialtesting	2.3.8		N/A
org.overturetool.core	combinatorialtesting	2.4.0		N/A
org.overturetool.core	combinatorialtesting	2.4.2		N/A
org.overturetool.core	combinatorialtesting	2.4.4		N/A
org.overturetool.core	combinatorialtesting	2.4.6		N/A
org.overturetool.core	combinatorialtesting	2.4.8		N/A
org.overturetool.core	combinatorialtesting	2.5.0		N/A
org.overturetool.core	combinatorialtesting	2.5.2		N/A
org.overturetool.core	combinatorialtesting	2.5.4		N/A
org.overturetool.core	combinatorialtesting	2.5.6		N/A
org.overturetool.core	combinatorialtesting	2.6.0		N/A
org.overturetool.core	combinatorialtesting	2.6.2		N/A
org.overturetool.core	combinatorialtesting	2.6.4		N/A
org.overturetool.core	combinatorialtesting	2.7.0		N/A
org.overturetool.core	combinatorialtesting	2.7.2		N/A
org.overturetool.core	combinatorialtesting	2.7.4		N/A
org.overturetool.core	combinatorialtesting	3.0.0		N/A
org.overturetool.core	combinatorialtesting	3.0.2		N/A
org.scalatest	scalatest-funsuite_sjs1_2.13	3.2.0		d5e9c5eacd120d9583f74a700300750b7d25c8c0
org.scalatest	scalatest-funsuite_sjs1_2.13	3.2.0-M3		f36d3d0bccb48f223b07b964ed0af302eecdc641
org.scalatest	scalatest-funsuite_sjs1_2.13	3.2.0-M4		6b08a3e6a9cac6de8c56e3b8ec9470b5a110c375
org.scalatest	scalatest-funsuite_sjs1_2.13	3.2.1		edcc5af3fd3b2031a3323e68586ba6aede534a87
org.scalatest	scalatest-funsuite_sjs1_2.13	3.2.10		eda028c884dd0a1dadf376a9cda1dd1eaca7744a
org.scalatest	scalatest-funsuite_sjs1_2.13	3.2.11		4341aa1fd74a22ddad68177017cb4cb7a03355ac
org.scalatest	scalatest-funsuite_sjs1_2.13	3.2.12		53dc9360784ae7028c039813a3b84f8d5a4b17f6
org.scalatest	scalatest-funsuite_sjs1_2.13	3.2.12-RC1		9f23836389f7851aeb845740450a5b0d39c66684
org.scalatest	scalatest-funsuite_sjs1_2.13	3.2.12-RC2		c1805f81609677b93bb862653efd63c59ea5ccfa
org.scalatest	scalatest-funsuite_sjs1_2.13	3.2.13		8d087b731f45a8d352f105d423bcac87f7b2aa2c
org.scalatest	scalatest-funsuite_sjs1_2.13	3.2.14		f825e21e188e10b4e576b959e96091275086feaa
org.scalatest	scalatest-funsuite_sjs1_2.13	3.2.15		3d5c1524470a7865fefb36182573e0dcae8e8b9a
org.scalatest	scalatest-funsuite_sjs1_2.13	3.2.16		3d001e6d26d19e57eba59e0cfeb7e1e4e0de4c56
org.scalatest	scalatest-funsuite_sjs1_2.13	3.2.17		5996c99e59fb5080f733616c6b2b5b02f5d3f64f
org.scalatest	scalatest-funsuite_sjs1_2.13	3.2.18		66c765677290644ca086019d487e40e7107ddd46
org.scalatest	scalatest-funsuite_sjs1_2.13	3.2.19		6381b9e489267c5a26de09bb0a85e65d73c85a3d
org.scalatest	scalatest-funsuite_sjs1_2.13	3.2.2		3915da2b0f093a7c39688f14025a296d7b135a27
org.scalatest	scalatest-funsuite_sjs1_2.13	3.2.2-M1		4dd7dd195cdab9fdf5328e8f0d42c56e7ceb8ce6
org.scalatest	scalatest-funsuite_sjs1_2.13	3.2.2-M2		85b84d55046915e0909e0ba141bc5778a855925f
org.scalatest	scalatest-funsuite_sjs1_2.13	3.2.3		3076764e09d920f1be64aa10d2a8141dcdb647f2
org.scalatest	scalatest-funsuite_sjs1_2.13	3.2.4		f9d9ea7a7f9c197d3d4d152d842cba2fdf5003c4
org.scalatest	scalatest-funsuite_sjs1_2.13	3.2.4-M1		32960ac3065f9c9a8b92f1babf4c2aa3763f8c3d
org.scalatest	scalatest-funsuite_sjs1_2.13	3.2.5		dfb1b8f18ed59dd68cddae64e5a20e67a4f4daff
org.scalatest	scalatest-funsuite_sjs1_2.13	3.2.6		e181870f13d3f9dbd19a6871f0b8c6c267311dc6
org.scalatest	scalatest-funsuite_sjs1_2.13	3.2.7		02080e3653fba7238259152a84c61e4e014409cb
org.scalatest	scalatest-funsuite_sjs1_2.13	3.2.8		fe811e534035c99008488e6d68c1155bc10ca65f
org.scalatest	scalatest-funsuite_sjs1_2.13	3.2.9		f96a327e365cb59f764a2b30d21072a286dbcd98
org.scalatest	scalatest-funsuite_sjs1_2.13	3.3.0-SNAP2		bbc20f9350e242dbcb39167d52f3b5b2b4de9a44
org.scalatest	scalatest-funsuite_sjs1_2.13	3.3.0-SNAP3		2f6e83f682998550118d2161879526c4388ad3df
org.scalatest	scalatest-funsuite_sjs1_2.13	3.3.0-SNAP4		1d4de2b3cad39f95e31deae2d01f15845c45a433
org.scalatest	scalatest-funsuite_sjs1_2.13	3.3.0-alpha.1		e2d6fe6e576181a35732f809743c0171acbc3365
org.scalaz	scalaz-deriving-shapeless_2.13	2.0.0-M1		74a9a2c4eaa9adf0934b5e480e86f804d58724e6
org.scalaz	scalaz-deriving-shapeless_2.13	2.0.0-M2		5822fae0af4e8163f68a8334e745e0dc54dc7cde
org.scalaz	scalaz-deriving-shapeless_2.13	2.0.0-M3		a2b662c161564be52a926ba281c9c74b3ee3f2b7
org.scalaz	scalaz-deriving-shapeless_2.13	2.0.0-M4		acbb3e051feaadcb6a6b185cda5eb70d3e21e3ca
org.scalaz	scalaz-deriving-shapeless_2.13	2.0.0-M5		32de3e165302186d7dde099ac6ba8b66eea1ad50
org.scalaz	scalaz-deriving-shapeless_2.13	2.0.0-M6		37089bc29743e8568576354555b19a05163782d9
org.scalaz	scalaz-deriving-shapeless_2.13	2.0.0-M7		86941b4f1fecba009f75b2e2980d94c2be394660
org.scalaz	scalaz-deriving-shapeless_2.13	3.0.0-M1		39343dfd4d875ffa29af4c0625888f55346f8645
org.scalaz	scalaz-deriving-shapeless_2.13	3.0.0-M2		b9190d8650023f2884bc5515965e3efc9d725841
org.scalaz	scalaz-deriving-shapeless_2.13	3.0.0-M3		163354997bfa395c4ee2afeaa524ebab8801b2d8
org.scalaz	scalaz-deriving-shapeless_2.13	3.0.0-M4		88841b69da12f3b2f1de716e1d6e65c2f3e69f6f
org.scalaz	scalaz-deriving-shapeless_2.13	3.0.0-M5		a5b561392fbfb692c047ce057f27ef8b5484841b
org.scalaz	scalaz-deriving-shapeless_2.13	3.0.0-M6		0a2dc07d550a15ec8e970cccec50e3502d1ba579
org.scalaz	scalaz-deriving-shapeless_2.13	3.0.0-M7		d94395163b8ecc60afab96f7fd91151feaefaaef
org.scalesxml	scales-iterv_2.9.3	0.6.0-M3		e9388e47b9e3ad80620f25673360dc81f6687526
org.springframework.cloud.stream.app	filter-processor-kafka-10	1.1.1.RELEASE		a6f860aad93deed93f955123d751a982a415df9a
org.springframework.cloud.stream.app	filter-processor-kafka-10	1.2.0.RELEASE		c92c66a214f9f1a11e13a5b3941d39ff4f7acf69
org.springframework.cloud.stream.app	filter-processor-kafka-10	1.2.0.RELEASE	metadata	4ae6cd31c0dfa665bc23639b190bd8ee7614f2a5
org.springframework.cloud.stream.app	filter-processor-kafka-10	1.3.0.RELEASE		9999703ca91657128734ff597e62b0dd2d633b6e
org.springframework.cloud.stream.app	filter-processor-kafka-10	1.3.0.RELEASE	metadata	a8d0770b3ac4ddcd1bd7d4f99180984e1799b8fa
org.springframework.cloud.stream.app	filter-processor-kafka-10	1.3.1.RELEASE		40107c4102224bcf82fa6909fb018e49a85be2ce
org.springframework.cloud.stream.app	filter-processor-kafka-10	1.3.1.RELEASE	metadata	7028c938f81fe27fd858f498b2455f297b6a795c
org.typelevel	frameless-ml_2.11	0.4.0		6d924be2b86b394e4f1c1ba11782061a0a0def6a
org.typelevel	frameless-ml_2.11	0.4.1		5263fc4ce65baa3d64edd2781fc44c45cff9b192
org.typelevel	frameless-ml_2.11	0.5.0		59c690ddb4455c311f7651de33f3f9010a716d92
org.typelevel	frameless-ml_2.11	0.5.1		6f99daba6680f3f3195265fe4c863d2446814484
org.typelevel	frameless-ml_2.11	0.5.2		4cc84468d4a4a80cfa043906d9ccaea78cb82952
org.typelevel	frameless-ml_2.11	0.6.0		7c3d30ceb9596ff33cdb45e13e7344c44b65507c
org.typelevel	frameless-ml_2.11	0.6.1		d755e11c88700db3a8fbb6959ce48726a3aa4116
org.typelevel	frameless-ml_2.11	0.7.0		28112a3cb6868667fdbef0d4c754d93f7e26748e
org.typelevel	frameless-ml_2.11	0.8.0		ddaa3931d4766a3e9c86c57ab3f10d1557ac074a
org.webjars.npm	dashdash	1.10.1		abbd63a97342b40a83ed1c1527dec7d06544974f
org.webjars.npm	dashdash	1.14.1		87544041989527b8e9e6ddcecae885f4331b2772
org.webjars.npm	lazy-property	1.0.0		8542bfae197b8f8802f01f382b33b442948cd1e4
org.wso2.carbon.multitenancy	tenant-mgt-feature	4.10.0		N/A
org.wso2.carbon.multitenancy	tenant-mgt-feature	4.11.0		N/A
org.wso2.carbon.multitenancy	tenant-mgt-feature	4.11.21		N/A
org.wso2.carbon.multitenancy	tenant-mgt-feature	4.11.22		N/A
org.wso2.carbon.multitenancy	tenant-mgt-feature	4.11.23		N/A
org.wso2.carbon.multitenancy	tenant-mgt-feature	4.11.24		N/A
org.wso2.carbon.multitenancy	tenant-mgt-feature	4.11.3		N/A
org.wso2.carbon.multitenancy	tenant-mgt-feature	4.11.4		N/A
org.wso2.carbon.multitenancy	tenant-mgt-feature	4.11.5		N/A
org.wso2.carbon.multitenancy	tenant-mgt-feature	4.11.6		N/A
org.wso2.carbon.multitenancy	tenant-mgt-feature	4.6.11		N/A
org.wso2.carbon.multitenancy	tenant-mgt-feature	4.6.12		N/A
org.wso2.carbon.multitenancy	tenant-mgt-feature	4.6.13		N/A
org.wso2.carbon.multitenancy	tenant-mgt-feature	4.6.14		N/A
org.wso2.carbon.multitenancy	tenant-mgt-feature	4.6.15		N/A
org.wso2.carbon.multitenancy	tenant-mgt-feature	4.6.16		N/A
org.wso2.carbon.multitenancy	tenant-mgt-feature	4.6.17		N/A
org.wso2.carbon.multitenancy	tenant-mgt-feature	4.6.25		N/A
org.wso2.carbon.multitenancy	tenant-mgt-feature	4.6.6		N/A
org.wso2.carbon.multitenancy	tenant-mgt-feature	4.6.7		N/A
org.wso2.carbon.multitenancy	tenant-mgt-feature	4.6.8		N/A
org.wso2.carbon.multitenancy	tenant-mgt-feature	4.6.9		N/A
org.wso2.carbon.multitenancy	tenant-mgt-feature	4.7.12		N/A
org.wso2.carbon.multitenancy	tenant-mgt-feature	4.7.16		N/A
org.wso2.carbon.multitenancy	tenant-mgt-feature	4.8.1		N/A
org.wso2.carbon.multitenancy	tenant-mgt-feature	4.8.2		N/A
org.wso2.carbon.multitenancy	tenant-mgt-feature	4.8.3		N/A
org.wso2.carbon.multitenancy	tenant-mgt-feature	4.8.4		N/A
org.wso2.carbon.multitenancy	tenant-mgt-feature	4.8.5		N/A
org.wso2.carbon.multitenancy	tenant-mgt-feature	4.8.6		N/A
org.wso2.carbon.multitenancy	tenant-mgt-feature	4.9.0		N/A
org.wso2.carbon.multitenancy	tenant-mgt-feature	4.9.1		N/A
org.wso2.carbon.multitenancy	tenant-mgt-feature	4.9.10		N/A
org.wso2.carbon.multitenancy	tenant-mgt-feature	4.9.11		N/A
org.wso2.carbon.multitenancy	tenant-mgt-feature	4.9.12		N/A
org.wso2.carbon.multitenancy	tenant-mgt-feature	4.9.13		N/A
org.wso2.carbon.multitenancy	tenant-mgt-feature	4.9.14		N/A
org.wso2.carbon.multitenancy	tenant-mgt-feature	4.9.15		N/A
org.wso2.carbon.multitenancy	tenant-mgt-feature	4.9.16		N/A
org.wso2.carbon.multitenancy	tenant-mgt-feature	4.9.17		N/A
org.wso2.carbon.multitenancy	tenant-mgt-feature	4.9.18		N/A
org.wso2.carbon.multitenancy	tenant-mgt-feature	4.9.19		N/A
org.wso2.carbon.multitenancy	tenant-mgt-feature	4.9.2		N/A
org.wso2.carbon.multitenancy	tenant-mgt-feature	4.9.20		N/A
org.wso2.carbon.multitenancy	tenant-mgt-feature	4.9.24		N/A
org.wso2.carbon.multitenancy	tenant-mgt-feature	4.9.25		N/A
org.wso2.carbon.multitenancy	tenant-mgt-feature	4.9.28		N/A
org.wso2.carbon.multitenancy	tenant-mgt-feature	4.9.3		N/A
org.wso2.carbon.multitenancy	tenant-mgt-feature	4.9.4		N/A
org.wso2.carbon.multitenancy	tenant-mgt-feature	4.9.6		N/A
org.wso2.carbon.multitenancy	tenant-mgt-feature	4.9.7		N/A
org.wso2.carbon.multitenancy	tenant-mgt-feature	4.9.8		N/A
org.wso2.carbon.multitenancy	tenant-mgt-feature	4.9.9		N/A
org.zalando	scarl_2.11	0.1.0		5a02cb3ca35a3a0d97165e753477178b76af3959
org.zalando	scarl_2.11	0.1.1		6c403ce3e4a83f08cbe22078e050e8ed12af5242
org.zalando	scarl_2.11	0.1.4		ebb80d649f4ca8c7dbc3f8b41df1453030fe2dcf
ru.surfstudio.android	shared-pref	0.5.0		N/A
space.iseki.baseenvcontainer	baseenvcontainer	0.1.0		9dd710744dc759f143893d183cfe9d34ce0e33ac
tools.jackson.module	jackson-module-afterburner	3.0.0-rc1		7e1def191f229613bcfef96c0300312f26a5a923
tools.jackson.module	jackson-module-afterburner	3.0.0-rc2		b79d77ba9d7797a7c66df775460d0a2575e9cbcb
tools.jackson.module	jackson-module-afterburner	3.0.0-rc3		da97780f9943c5112200f97a5abca6ca892b806f
uk.gov.gchq.gaffer	slider	0.6.1		ec1d445f832a10d53e140968e269d50aef8c7cdd
uk.gov.gchq.gaffer	slider	0.6.2		5ee4fbcc78b9ed3ab87b6ee790915614d8e5bd2b
uk.gov.gchq.gaffer	slider	0.6.3		3903890bd5b321025b4a0bcf4142b98d69481d26
uk.gov.gchq.gaffer	slider	0.6.6		673acc8537fa2977a44a3d22e155c285f4da1f3e
uk.gov.gchq.gaffer	slider	0.7.0		9afcd950685dfb3b9b577b500e3c05f952cd8f15
uk.gov.gchq.gaffer	slider	0.7.1		2f16d9b0de4a8ed227ea7fbc628197d31e4df8b7
uk.gov.gchq.gaffer	slider	0.7.2		11f1c0e461e35dfc498863a1b2feed151454151d
uk.gov.gchq.gaffer	slider	0.7.3		4f2e8676fb5b69760385f2f0884213e6773c4338
uk.gov.gchq.gaffer	slider	0.7.4		fad00800cdc6d4c12102cb6427d223f6afa64be0
uk.gov.gchq.gaffer	slider	0.7.4.1		b06ab1ca227bdee448a406aa9ea93115f25d0374
uk.gov.gchq.gaffer	slider	0.7.5		47ad2db4f87497f94d12c92cbb67331613fddf64
uk.gov.gchq.gaffer	slider	0.7.6		0674099b976e9497438570748282278290065c40
uk.gov.gchq.gaffer	slider	0.7.7		c00d6d2e49f34447bc5677228edbd9f476e8dedd
uk.gov.gchq.gaffer	slider	0.7.8		5623d3835b8387d45a9ebf1f57a956d02389074d
uk.gov.gchq.gaffer	slider	1.0.0		d2bfbf4bf9570b6ee957eac354e04d8f54941698
uk.gov.gchq.gaffer	slider	1.0.0-RC1		cf71b00e036ebe1d11baeb04eb3bd19360c48b68
uk.gov.gchq.gaffer	slider	1.0.0-RC2		292e7c7feaff2fa2b92d114fcc795a7e7d3a4349
uk.gov.gchq.gaffer	slider	1.0.0-RC3		43cedb992544fb8afde22154a7cc56497985c498
uk.gov.gchq.gaffer	slider	1.0.0-RC4		6c8273bd871ff9de1efe923d600f7f102fbb4a5d
uk.gov.gchq.gaffer	slider	1.0.1		e6c1ec0a56c1ad5f7ea432b3a49fdd16725df64d
uk.gov.gchq.gaffer	slider	1.0.2		736814102f422d681ef2083c39479f8d5d3a5962
uk.gov.gchq.gaffer	slider	1.1.0		4723ba9f816f3036539559fe6dd1d9c3fc985c58
uk.gov.gchq.gaffer	slider	1.1.0-RC1		43bd09736504c7af09120d935a072d483f9a02b1
uk.gov.gchq.gaffer	slider	1.1.0-RC2		f3a447d92828d0c0434b8f28a5c36b6533ad5d7d
uk.gov.gchq.gaffer	slider	1.1.1		1dff51d5b0ee31c0a7358e36b1670953474712c7
uk.gov.gchq.gaffer	slider	1.1.2		1b0c967db92b3de4b92e0422a2203fb20441c5d6
uk.gov.gchq.gaffer	slider	1.10.0		cf5473d194a4b309d2e4af49c816cb902880405e
uk.gov.gchq.gaffer	slider	1.10.0-RC2		7e98dc1935961b63651b052b8f8633905a64cffd
uk.gov.gchq.gaffer	slider	1.10.0-RC3		f45e84aa502567c50fa7253e49635b7ccc1c63ba
uk.gov.gchq.gaffer	slider	1.10.1		ee86e1349f24ac297af086bc675ee79d7d825f73
uk.gov.gchq.gaffer	slider	1.10.2		1227ab0d1a893c286165d7d4040eab7a5ebee42a
uk.gov.gchq.gaffer	slider	1.10.3		15acbf6d0d4c684c3041e33d34c37830cd4101d4
uk.gov.gchq.gaffer	slider	1.10.4		2954d9c8675e0d987c0bc4f2b0e495a4df48a90a
uk.gov.gchq.gaffer	slider	1.10.5		684f3b70d351409e6d7f6bbc8625caa360d08a77
uk.gov.gchq.gaffer	slider	1.11.0		a3a05d4e230e03524287e8d64625739f8b5740f8
uk.gov.gchq.gaffer	slider	1.12.0		3e1a06814688251edd9cb879e22a5ac60863ae03
uk.gov.gchq.gaffer	slider	1.13.0		1421d92e4ed39eab1720a624d56d9aaa526117ff
uk.gov.gchq.gaffer	slider	1.13.1		f0c97b73e821784e5ea14141f8d4389040e77257
uk.gov.gchq.gaffer	slider	1.15.0		358143f1adaf72bef45ddf2c4b6e64c3261c2bfc
uk.gov.gchq.gaffer	slider	1.16.0		d7930a71eea0445e7d05da01224035ecaa070dce
uk.gov.gchq.gaffer	slider	1.16.1		f4b2dd2dbefa134836f8b6507073ae8dd8df86dd
uk.gov.gchq.gaffer	slider	1.17.0		6e544b203ea7a40c537758b4a01cb3edaeeca18e
uk.gov.gchq.gaffer	slider	1.17.1		a460fe87a44be2e76751875ad30fac0c0e7aba52
uk.gov.gchq.gaffer	slider	1.18.0		3bb018cc67352f83e0a8f156564e6b17b6bbf51a
uk.gov.gchq.gaffer	slider	1.19.0		ceae216efeef589a27c3cc5bf044e2403236d8fd
uk.gov.gchq.gaffer	slider	1.2.0		40dbee684b6269176c3f277c9145f266b0e909aa
uk.gov.gchq.gaffer	slider	1.2.0-RC1		0973c79d66e1c18bc37073dd64a44c6af4b056a4
uk.gov.gchq.gaffer	slider	1.20.0		75e0e6ae6c8c8f529a77cab7060e34dc50c9b7f7
uk.gov.gchq.gaffer	slider	1.21.0		c3437502f89087a04681dca897325e8161180503
uk.gov.gchq.gaffer	slider	1.21.1		d3dddeaacbef6955912d9da6a42f9737cf89bbaa
uk.gov.gchq.gaffer	slider	1.21.2		57bea342510f4013ae914af8d0b778372d138992
uk.gov.gchq.gaffer	slider	1.22.0		25ab293b89b3d2c95d42e52b3a7ee256f181ed40
uk.gov.gchq.gaffer	slider	1.23.0		5c16e1e60e8a30274801946f2c200771d1bcba0c
uk.gov.gchq.gaffer	slider	1.3.0		e28659824e9a1579f809af38c3f5bcd2338246d5
uk.gov.gchq.gaffer	slider	1.3.0-RC1		5fa9264fbb0d094c0417b56f55c49d5bd535588f
uk.gov.gchq.gaffer	slider	1.4.0		4ab776267a7f2c5fa23d7334fbb3d6a31b14db70
