ai.dragonfly	democrossy-docs_3	0.1	-	e51011baa32489279c6447f687504f0c0f097ed9
org.macrocore	kernel-oss	1.1.0-RELEASE	-	b97913d16a7c8aa891afca012c5afe9984a66e54
org.macrocore	kernel-oss	1.1.10-RELEASE	-	4a6541f40588e6fb16cb98ab1be50eee730cfa21
org.macrocore	kernel-oss	1.1.11-RELEASE	-	4190311648f889483f73c75a253e5e0db3262258
org.macrocore	kernel-oss	1.1.2-RELEASE	-	08e5fe61fcbf74ae688cc48b986f6fe5e9671006
org.macrocore	kernel-oss	1.1.3-RELEASE	-	fcdac4fef5a8950530f4917676afbf0be119229b
org.macrocore	kernel-oss	1.1.4-RELEASE	-	0c4a81b22a7bae8330287dcd2e9c48a327d84136
org.macrocore	kernel-oss	1.1.5-RELEASE	-	d7a2536b65bc13f1e50b091cd4271505958d5a80
org.macrocore	kernel-oss	1.1.6-RELEASE	-	f5ec5a430fffb8aad36a1bfa963b5cfe9cbfa555
org.macrocore	kernel-oss	1.1.7-RELEASE	-	321c9c3f8a9e6b29f99c205707cef413d3f82750
org.macrocore	kernel-oss	1.1.9-RELEASE	-	f867c2418422aafc59864091a9c99b77f4d9e5a6
org.macrocore	kernel-oss	2.0.1-RELEASE	-	4aa876d5d8c24f8526435ab372bf4bd9e9afa977
org.mobicents.protocols.ss7	ss7-build-wildfly-modules	8.0.66	-	97a49dc65c110521f585bd12980536078c643e6d
org.mobicents.protocols.ss7	ss7-build-wildfly-modules	8.0.69	-	4492121d7e582f9249f44a61f6ef5f3a588f8446
org.mobicents.protocols.ss7	ss7-build-wildfly-modules	8.0.70	-	f40f5305c148821691fa1850074326f7013eaff7
org.mobicents.protocols.ss7	ss7-build-wildfly-modules	8.0.72	-	6a2abda2cb124de8e0ad659450e0a809524f0360
org.mobicents.protocols.ss7	ss7-build-wildfly-modules	8.0.73	-	024df9bdeb0cb009fbe31a980463718a62ec42ac
org.mobicents.protocols.ss7	ss7-build-wildfly-modules	8.0.77	-	5baa810c82f35f8c2ee8a4e7c9f459e1e28b3e15
org.mongodb.scala	mongo-scala-bson_2.12	1.2.0	-	b19e71daa754e9c039cc1ebb551a468fb167eeca
org.mongodb.scala	mongo-scala-bson_2.12	1.2.1	-	104baaf4c2f831963b89427fab119241878094cf
org.mongodb.scala	mongo-scala-bson_2.12	2.0.0	-	e0375ece1dfa3e016e538c4e5cfded35d9e88e83
org.mongodb.scala	mongo-scala-bson_2.12	2.1.0	-	1db39c1682dc8cdb0ed0207e7b1215064948db87
org.mongodb.scala	mongo-scala-bson_2.12	2.2.0	-	72cbeefdd555522dee5757b16aca0ae065aa2e43
org.mongodb.scala	mongo-scala-bson_2.12	2.2.1	-	0ae1068bddd72b23b48af2422f3b06fa86fdcddc
org.mongodb.scala	mongo-scala-bson_2.12	2.3.0	-	ceee9bde4e0fd50cd2e0656233c3ece1698e908b
org.mongodb.scala	mongo-scala-bson_2.12	2.4.0	-	e1f9ae200d68c5882213a076bbae54b1558b15a7
org.mongodb.scala	mongo-scala-bson_2.12	2.4.1	-	bf0068cafd8328545f926b380c4e51d4e9c6f9ee
org.mongodb.scala	mongo-scala-bson_2.12	2.4.2	-	b28e0586382d236caa8e4901fdba34e9ab98b452
org.mongodb.scala	mongo-scala-bson_2.12	2.5.0	-	c6206ebdce2c0c122cf6c66d08e6f5a634d78443
org.mongodb.scala	mongo-scala-bson_2.12	2.6.0	-	f25d32629d3cfee0d854b53bfed79c19d2af6f90
org.mongodb.scala	mongo-scala-bson_2.12	2.7.0	-	88322b6080462e98a7dffa61bf5ffd613d706c35
org.mongodb.scala	mongo-scala-bson_2.12	2.8.0	-	24c4e977543cbe582b7c14bbc99e593dc20718df
org.mongodb.scala	mongo-scala-bson_2.12	2.9.0	-	4c34cd9d3bc5aaba3a6db4c6e91bcc1aee82e9c4
org.mongodb.scala	mongo-scala-bson_2.12	4.0.0	-	7351aa98c07d5890031c7d0a75603f64a576ab04
org.mongodb.scala	mongo-scala-bson_2.12	4.0.0-beta1	-	b94abccb88bee5946a4238020a1288031928505b
org.mongodb.scala	mongo-scala-bson_2.12	4.0.0-rc0	-	367664b0a1f605ca5d25744df2baf279953c0bd0
org.mongodb.scala	mongo-scala-bson_2.12	4.0.1	-	dd1dddc16c4f9425212c3a34ce7f16a8c1ca05f1
org.mongodb.scala	mongo-scala-bson_2.12	4.0.2	-	4dbfc70f32953d8587dae2fff95453b702c85f56
org.mongodb.scala	mongo-scala-bson_2.12	4.0.3	-	b3b6d8eca929e5a758345bab0acfdcfa08bffa75
org.mongodb.scala	mongo-scala-bson_2.12	4.0.4	-	7611b5da9371d4b28f59429586c0bef471644eea
org.mongodb.scala	mongo-scala-bson_2.12	4.0.5	-	f72a38f5e849a8432d8e497afe5246b01e34b34c
org.mongodb.scala	mongo-scala-bson_2.12	4.0.6	-	267f5f2854273e53c8f564f8304a9e65c4a72eff
org.mongodb.scala	mongo-scala-bson_2.12	4.1.0	-	56f6ccda128a56633365949032de57503c2ec9fb
org.mongodb.scala	mongo-scala-bson_2.12	4.1.0-beta1	-	194862e63aa0f1b7a493a64772cec62419c7d991
org.mongodb.scala	mongo-scala-bson_2.12	4.1.0-beta2	-	e1791e34176ac38810986f819c3dd58e0f2e7af5
org.mongodb.scala	mongo-scala-bson_2.12	4.1.0-rc0	-	f7d4ca9cb5e0dee05e2f230cfd8e68c21c7657a0
org.mongodb.scala	mongo-scala-bson_2.12	4.1.1	-	3aef852fc2dace10e0c22fe820d852b30642ed5a
org.mongodb.scala	mongo-scala-bson_2.12	4.1.2	-	71592dddde4ff64eb76a0835fba1d3ca5fda280b
org.mongodb.scala	mongo-scala-bson_2.12	4.10.0	-	c213abf4776cd19a6d1f98327521f85e4bc6f347
org.mongodb.scala	mongo-scala-bson_2.12	4.10.0-alpha0	-	3143c6e3f5f8ca0de194551f3f4dcc81f3182b1d
org.mongodb.scala	mongo-scala-bson_2.12	4.10.0-alpha1	-	a13ba178382b1768ee2bec832d04da02170b6f3c
org.mongodb.scala	mongo-scala-bson_2.12	4.10.1	-	5bf93d11ada2acee4306a6daf2c418cff9a743a7
org.mongodb.scala	mongo-scala-bson_2.12	4.10.2	-	e63643a889ad40d2332d6a63fdd82d923dba22ca
org.mongodb.scala	mongo-scala-bson_2.12	4.11.0	-	e243302152b809c09bac9c54d69ab3bfa1888e00
org.mongodb.scala	mongo-scala-bson_2.12	4.11.1	-	5e18ef3b443ff15b09ccd37d68d39fa12994f839
org.mongodb.scala	mongo-scala-bson_2.12	4.11.2	-	e4fe334f924244f93cd81c05002666e1304eadad
org.mongodb.scala	mongo-scala-bson_2.12	4.11.3	-	b6812143994d1d2e0565a98ee22ef99b3b0b54f2
org.mongodb.scala	mongo-scala-bson_2.12	4.11.4	-	3c9c1c54a257849f438ef1dd54c6683e82440eb3
org.mongodb.scala	mongo-scala-bson_2.12	4.11.5	-	ecfe455332cf762b7855059b41e7b618e6d00c01
org.mongodb.scala	mongo-scala-bson_2.12	4.2.0	-	cabaafb9e0fe3c7164d7ca71921ee0e7663abfee
org.mongodb.scala	mongo-scala-bson_2.12	4.2.0-beta1	-	2940f587395c08817eb34ee86ddadeec26949362
org.mongodb.scala	mongo-scala-bson_2.12	4.2.1	-	e446e5e23308e2f9bbe0ea15ebb02e0eb175d708
org.mongodb.scala	mongo-scala-bson_2.12	4.2.2	-	8d9a4afddeb5707b3d09264db76d448b9d1e4e9e
org.mongodb.scala	mongo-scala-bson_2.12	4.2.3	-	fe78f2bf9919d8789fbd534d373949063fc52180
org.mongodb.scala	mongo-scala-bson_2.12	4.3.0	-	5e4939926e0312e8e31581b194ff1cab1dda091d
org.mongodb.scala	mongo-scala-bson_2.12	4.3.0-beta1	-	3e3cb4350c36c26dcb7e9f885f799d524c694aee
org.mongodb.scala	mongo-scala-bson_2.12	4.3.0-beta2	-	daa1c86eb0bcb0683e7a5b5955ac04d5f8863d72
org.mongodb.scala	mongo-scala-bson_2.12	4.3.0-beta3	-	d5174916a18c1a51e8b7c7213de903133e2fbf1e
org.mongodb.scala	mongo-scala-bson_2.12	4.3.0-beta4	-	fa2a7e362e0ab8f527caa1f43127ec3d808817f6
org.mongodb.scala	mongo-scala-bson_2.12	4.3.1	-	f72af4ba0838835f97b0874a4336c4834895f6b6
org.mongodb.scala	mongo-scala-bson_2.12	4.3.2	-	15b17379bc8458633d8b2402e9decdbc5a26509a
org.mongodb.scala	mongo-scala-bson_2.12	4.3.3	-	e512016dbc81387e9df1fb61199bbfc50c9c755a
org.mongodb.scala	mongo-scala-bson_2.12	4.3.4	-	81154ee33ee13eefbffec8d29c7911cf7d014d01
org.mongodb.scala	mongo-scala-bson_2.12	4.4.0	-	5b530b544f412db29f429aa1e6aa9a274b61d2eb
org.mongodb.scala	mongo-scala-bson_2.12	4.4.0-beta1	-	d0a568c07bf465499493edcfd39d311b9409de47
org.mongodb.scala	mongo-scala-bson_2.12	4.4.0-beta2	-	9762407dd7c005bf50024ce586f6d4d9d6ed6e61
org.mongodb.scala	mongo-scala-bson_2.12	4.4.1	-	ead78d5ff13a6b0c71f276e0fdd5eb4a00fd009c
org.mongodb.scala	mongo-scala-bson_2.12	4.4.2	-	3a402110ee37325c5969191c839d22262f700fdf
org.mongodb.scala	mongo-scala-bson_2.12	4.5.0	-	acb2388d3fd2bdadcf7f6f34f9853498a891e779
org.mongodb.scala	mongo-scala-bson_2.12	4.5.0-beta0	-	132258a1696efba4850b9f2b2abc7d47203f929f
org.mongodb.scala	mongo-scala-bson_2.12	4.5.1	-	173092a4e1aef200c43d575237315b9cb4615614
org.mongodb.scala	mongo-scala-bson_2.12	4.6.0	-	de21ff9032732767f03236f6c8a451398a345d9f
org.mongodb.scala	mongo-scala-bson_2.12	4.6.0-alpha0	-	bb2c212b981a6d5ede903f4cab7beefbdee33098
org.mongodb.scala	mongo-scala-bson_2.12	4.6.1	-	1ba8069519532de3c6eea3cc7c7af96c46b33812
org.mongodb.scala	mongo-scala-bson_2.12	4.7.0	-	abe74c95891870c1c6d49a80bf69d3f05aef1036
org.mongodb.scala	mongo-scala-bson_2.12	4.7.0-beta0	-	694aed3c763cb751588153feca577d985b448857
org.mongodb.scala	mongo-scala-bson_2.12	4.7.1	-	e6019f9da0921852760486d4e2bd060616032a62
org.mongodb.scala	mongo-scala-bson_2.12	4.7.2	-	d13a2e99b614dbff4dc7f7bef354a06817314443
org.mongodb.scala	mongo-scala-bson_2.12	4.8.0	-	2f6ed73e7d1c17ba91d7e5e685ff9963a7f9eeed
org.mongodb.scala	mongo-scala-bson_2.12	4.8.0-beta0	-	48ee39c3bbdc270d7a80bea6a7d14000a5c6a979
org.mongodb.scala	mongo-scala-bson_2.12	4.8.0-rc0	-	5ce9302e94e4480ae1b369a39426f7c7f9d023f0
org.mongodb.scala	mongo-scala-bson_2.12	4.8.1	-	5d857812d2bf5a91328a939d98a0f50da15b0675
org.mongodb.scala	mongo-scala-bson_2.12	4.8.2	-	0f8e943947ba6a74d706b0ea4c81c413794036c5
org.mongodb.scala	mongo-scala-bson_2.12	4.9.0	-	1ea85e8b602082ed2301e0598e89e2a9d2684221
org.mongodb.scala	mongo-scala-bson_2.12	4.9.1	-	82e5c5711e47124e74bb842b626a9d6c7ac2dcfc
org.mongodb.scala	mongo-scala-bson_2.12	5.0.0	-	e62437bd6e09eb94930d8935b21b3238c8860836
org.mongodb.scala	mongo-scala-bson_2.12	5.0.0-beta0	-	65e9a273f20292a9977c0dfeb6df77cef413e539
org.mongodb.scala	mongo-scala-bson_2.12	5.0.1	-	106bdd1292c0e70536a946c00016b4312e3e2470
org.mongodb.scala	mongo-scala-bson_2.12	5.1.0	-	ca9d8b0f9c157aacd5a4d2eca801517dde0e1de7
org.mongodb.scala	mongo-scala-bson_2.12	5.1.1	-	a251c5d189a6dc9d997797b602d3d3dd75f7d7d5
org.mongodb.scala	mongo-scala-bson_2.12	5.1.2	-	922b87e6b2f942c0c3e3dcd438a7f43244621772
org.mongodb.scala	mongo-scala-bson_2.12	5.1.3	-	6c250998ef773344e5bb07d0bfe100d99ce39a91
org.mongodb.scala	mongo-scala-bson_2.12	5.1.4	-	0a949fe52705cc751a68578bec7747b008352766
org.mongodb.scala	mongo-scala-bson_2.12	5.2.0	-	1c8c811d5ce68c93943b6201f71387eeae36d8ed
org.mongodb.scala	mongo-scala-bson_2.12	5.2.1	-	748c3f5908b83d8643fb307d478042205771e3d0
org.mongodb.scala	mongo-scala-bson_2.12	5.3.0	-	f00342e4706b08f2d5059b1a16a2eba9f47f4304
org.mongodb.scala	mongo-scala-bson_2.12	5.3.0-beta0	-	40eae336b8aa72084945a57b69706cc7f922d976
org.mongodb.scala	mongo-scala-bson_2.12	5.3.1	-	27edf39ea2f34273d4b268c7a0dbf0989275b753
org.mongodb.scala	mongo-scala-bson_2.12	5.4.0	-	542cf9fea4b7a6f4413ab6480f272c39751f9f35
org.mongodb.scala	mongo-scala-bson_2.12	5.4.0-alpha0	-	f925e74c9374d3432a85c26395d9dd6e7f7f9b9c
org.monifu	scalax-atomic_sjs0.6_2.11	0.2	-	c507aa2b8de5bbcfb6fe3c4ae8d6fad9076905b8
org.monifu	scalax-atomic_sjs0.6_2.11	0.3	-	0b9115b7d591913745cf7a4a67a2dc4f05c8eec6
org.mvnpm	eslint-config-prettier	10.1.1	-	b53d47614263013613effa1dec154d6fe2f2df90
org.mvnpm	eslint-config-prettier	10.1.2	-	5b78fb0e689cce1316b00f3bb796b4b3933b3016
org.mvnpm	eslint-config-prettier	8.8.0	-	180e1eba4f5bc3cf8a2ca44d223c978a2b00ed29
org.mvnpm	minizlib	2.1.2	-	c5a7b271b7dbcc8cb44d0b8f2b98fcbf69c6b073
org.mvnpm	minizlib	3.0.1	-	6b6f6c170452796689ca05cbbde66b7740c38aca
org.mvnpm	minizlib	3.0.2	-	7da9b797065367b390ed8e3dba991aba2f50b2b4
org.mvnpm	wildcard	2.0.1	-	09a502796a8f89d855b1f720fb4d018cac116bd2
org.mvnpm.at.babel	helper-skip-transparent-expression-wrappers	7.22.5	-	454b8a6d6b1ddbb13120efa48a04b91b24d41c51
org.mvnpm.at.babel	helper-skip-transparent-expression-wrappers	7.25.9	-	871b45d974b398f96e7a3fd1c7525a457fc34833
org.mvnpm.at.types	json-stable-stringify	1.2.0	-	862307908bbeefb84da51f50b84ca9b4f745c9df
org.mybatis.caches	mybatis-oscache	1.0.0-RC1	-	2524e267dbb03e6a9eb18fb8e0284ff3f38db7c5
org.mybatis.caches	mybatis-oscache	1.0.1	-	d80cbd8c49a4690dbdb379468739da32177d1368
org.mybatis.caches	mybatis-oscache	1.0.2	-	b481822e011ece5939fa51fcae3cbff4d37a3205
org.nanoframework	nano-core	1.3.13	-	848cd541631c943f59673cae099a7072792aeb80
org.nanoframework	nano-core	1.3.14	-	ff9bfe64669c923c7223d0a76521d59e005903ae
org.nanoframework	nano-core	1.3.15	-	39cc40d2ce54f75d33dbb8285bcc2f2480429dd0
org.nanoframework	nano-core	1.3.16	-	ab21891f25f6c620b2d631969657a3cfe3f3117e
org.nanoframework	nano-core	1.4.0	-	549fe3f692ee7104856f417307e23040a356b8a8
org.nanoframework	nano-core	1.4.1	-	0dae57d77168ec39ffef85a797e05c1210733549
org.nanoframework	nano-core	1.4.10	-	4ac052aa15435c3e0a0de619468b685f541319dc
org.nanoframework	nano-core	1.4.2	-	35de25dbc9c39deea50e736ba61ad9f0a8a1f2b3
org.nanoframework	nano-core	1.4.3	-	bdbdf239c95441c383337b49028b7739b8f7564a
org.nanoframework	nano-core	1.4.4	-	8cae9959c858837f18670f9af86bc47a2ef05b5f
org.nanoframework	nano-core	1.4.5	-	13c94141d3e408f36cf761ece9cc2b83f61107cb
org.nanoframework	nano-core	1.4.6	-	956d4b5f3b7a0f9e9f1e71ec7816faf3140bf640
org.nanoframework	nano-core	1.4.7	-	6e3ab0adee18c91db7920f1804991d42f18a9627
org.nanoframework	nano-core	1.4.8	-	4e24360dee007f1dcc8fa5829ba416e4da39885e
org.nanoframework	nano-core	1.4.9	-	d3d54012ffe44c517112cb045a0a3647de56f3bf
org.netpreserve.commons	webarchive-commons	1.1.1	-	ede4aaf93c0616b25e52bb2af15c30782ac1d459
org.netpreserve.commons	webarchive-commons	1.1.1	1.1.1-jar-with-dependencies	973a748c1d4624fe4ffce92cee175e388e0fb50b
org.netpreserve.commons	webarchive-commons	1.1.10	-	03305cb2b842cc8c479bb1462d101bb05d043a2b
org.netpreserve.commons	webarchive-commons	1.1.10	1.1.10-jar-with-dependencies	2ef2cc2e83264b8868c50fda71030580615ca18b
org.netpreserve.commons	webarchive-commons	1.1.11	-	1849f36ebfd03b2e175afe8b5ce04b3296486ea9
org.netpreserve.commons	webarchive-commons	1.1.2	-	8ba2ff74aa7194a4f8d02121503e21caae205f6f
org.netpreserve.commons	webarchive-commons	1.1.2	1.1.2-jar-with-dependencies	1b5f352fc303e091fae7efddee2fb4980cbee50a
org.netpreserve.commons	webarchive-commons	1.1.3	-	888499b6d838a986b011fa2aeea4c97f0f8c4a5e
org.netpreserve.commons	webarchive-commons	1.1.3	1.1.3-jar-with-dependencies	a6be06cd26ae4466b15815773282b6d2a3678aea
org.netpreserve.commons	webarchive-commons	1.1.4	-	aadd7fe458bd8d4ef812863c2541203a920bfd66
org.netpreserve.commons	webarchive-commons	1.1.4	1.1.4-jar-with-dependencies	5fbc1a9fcab651b0829cca267fb0b63cd412af5e
org.netpreserve.commons	webarchive-commons	1.1.5	-	fdb1064a537e598cab385f3eaf8e54c89a49fa35
org.netpreserve.commons	webarchive-commons	1.1.5	1.1.5-jar-with-dependencies	ba52d0bcbdf6de1feaadeee4bde9111d35dd8022
org.netpreserve.commons	webarchive-commons	1.1.6	-	6d30ab02cb96ffa581731b17183d6a0876502585
org.netpreserve.commons	webarchive-commons	1.1.6	1.1.6-jar-with-dependencies	0d2b8f062bc36dee8c7c17db47a306476655e1df
org.netpreserve.commons	webarchive-commons	1.1.7	-	40c60c2a752fe6cb5808c67eecc7a749cc01b0a0
org.netpreserve.commons	webarchive-commons	1.1.7	1.1.7-jar-with-dependencies	e898e90aca0b0a38ea197d60fd724cfa54bcc8b5
org.netpreserve.commons	webarchive-commons	1.1.8	-	9306b74e5bb2556dfee824f31cc5024fa1093b4e
org.netpreserve.commons	webarchive-commons	1.1.8	1.1.8-jar-with-dependencies	37c6e63cc1c0d8a3da02178514b290af0c1e69d4
org.netpreserve.commons	webarchive-commons	1.1.9	-	2c0b55ea3cc3340d494d6631af53a0d296e1eb0c
org.netpreserve.commons	webarchive-commons	1.1.9	1.1.9-jar-with-dependencies	760bf9ea7312a0eb2aae06a4407df4389592a5bf
org.netpreserve.commons	webarchive-commons	1.2.0	-	c5f767621dced7f62ded39fd74b2be9099269fef
org.netpreserve.commons	webarchive-commons	1.3.0	-	3842dca35d9922d3903bc97516fb1664ec0a7e4b
org.noear	folkmq-transport-smartsocket	1.0.10	-	6c0f9c357819aa4ae90d15e78ccce8ab0dc0d3e2
org.noear	folkmq-transport-smartsocket	1.0.11	-	6b790a883e502b9ff6e2a5f4dc3d214a9bc9aee5
org.noear	folkmq-transport-smartsocket	1.0.12	-	cbcea7c5a661cae60a4561bfe84dd4900f3fdf59
org.noear	folkmq-transport-smartsocket	1.0.13	-	6ff6df3f0e21eb1f66243c17a3ef74f4cb80b7fc
org.noear	folkmq-transport-smartsocket	1.0.14	-	5b31c6812c254a01045f96d6cb0bc7f1553437ec
org.noear	folkmq-transport-smartsocket	1.0.15	-	e58bc072689308361f9bf5af9ca326c9c42bbd1d
org.noear	folkmq-transport-smartsocket	1.0.16	-	bddd76facbffbd3589dee76ea002ff33f66001b0
org.noear	folkmq-transport-smartsocket	1.0.17	-	97eba3cd6ec7e7a1367f71ed750b6a2b631bd521
org.noear	folkmq-transport-smartsocket	1.0.18	-	7007d4c394c77c823b1fc98f62cfb191db00294d
org.noear	folkmq-transport-smartsocket	1.0.19	-	1390532e1b7172831c2e6d8ef412504ab7994125
org.noear	folkmq-transport-smartsocket	1.0.20	-	8280a98354e0702697b751496236183e4e822afc
org.noear	folkmq-transport-smartsocket	1.0.21	-	3cde28018f170553d2c46f5e8329c56e8a79bc6c
org.noear	folkmq-transport-smartsocket	1.0.22	-	7e7c30ee567b6ce22a205ec32b1faa7266f2b5c2
org.noear	folkmq-transport-smartsocket	1.0.23	-	90c2d3a64d81fe660c6c608f0dd47555d1297aac
org.noear	folkmq-transport-smartsocket	1.0.24	-	0e756a3b7782c5c254cf2d28cbe4e236cc38b373
org.noear	folkmq-transport-smartsocket	1.0.25	-	f85fea80c827599bb46113104cefe97516e7df23
org.noear	folkmq-transport-smartsocket	1.0.26	-	bd4387049051e801be367d759facde7531bf4568
org.noear	folkmq-transport-smartsocket	1.0.27	-	d6be0e5050c27e137b27ee46900c752d29c2387e
org.noear	folkmq-transport-smartsocket	1.0.28	-	ac7e4de132b8328cb2e991db2b68eca809ae12b9
org.noear	folkmq-transport-smartsocket	1.0.29	-	263beb34eabedc1b0960f4cad53a863f6be3cb44
org.noear	folkmq-transport-smartsocket	1.0.30	-	b2940d2a983060aefe81118f1a533ede94466459
org.noear	folkmq-transport-smartsocket	1.0.31	-	50bc36ca166073ca69efc96a41e68975c90bbeb3
org.noear	folkmq-transport-smartsocket	1.0.32	-	7059b72f3d2e0d1e8b2e0da5cff953ac213aece4
org.noear	folkmq-transport-smartsocket	1.0.33-M1	-	1eebb4b90066478542c84e32e61af6ec12d13ff1
org.noear	folkmq-transport-smartsocket	1.0.8	-	697280e1935a25301241090ac945d82914d21b53
org.noear	folkmq-transport-smartsocket	1.0.9	-	86cde3b5ad2166937bb2fa57f67621bc1f645f51
org.noear	folkmq-transport-smartsocket	1.1.0	-	92d729c99795ee44a56cd7667ca7fa2fab3da0d3
org.noear	folkmq-transport-smartsocket	1.2.0	-	2e9ce8caf7c541649e47ce33868da9726fdb9c22
org.noear	folkmq-transport-smartsocket	1.2.1	-	0f27bcd67c60dc17fc4ef084205eefaa48e6742d
org.noear	folkmq-transport-smartsocket	1.2.2	-	40428570bbc637dd2e009abda57e707f48d25278
org.noear	folkmq-transport-smartsocket	1.2.3	-	ee7d9c0df327b176fbd465991f8ec502a3102196
org.noear	folkmq-transport-smartsocket	1.2.4	-	87236f04c619dff6a2c551ddb3da123ef7275b95
org.noear	folkmq-transport-smartsocket	1.3.0	-	f545f74a1903e4f3d3e351249d00c814e5ba9f27
org.noear	folkmq-transport-smartsocket	1.3.1	-	d600b09df727574d473d90717b45c32006b57cc2
org.noear	folkmq-transport-smartsocket	1.3.2	-	a1957f0a33c2c249ebd0899e900cb95eb57a1719
org.noear	folkmq-transport-smartsocket	1.4.0	-	3ed401e005032a1df1570470fc620bae48b1a204
org.noear	folkmq-transport-smartsocket	1.4.1	-	90cf0c015cf6138b0dcc5b2c93940b14b4934bbc
org.noear	folkmq-transport-smartsocket	1.4.2	-	bd509a678c4c9b2635ac6d39f00846e34c53c669
org.noear	folkmq-transport-smartsocket	1.4.3	-	64279a7b2b97e9bcd92bdd8459d89db685c67683
org.noear	folkmq-transport-smartsocket	1.4.4	-	ae0026fc61ee556c7537131f25f5fc7e2a9328f1
org.noear	folkmq-transport-smartsocket	1.4.5	-	8bb12b771dbbeff7283c4b1ed3e82b2798246c3b
org.noear	folkmq-transport-smartsocket	1.4.6	-	beb2a66d8e651f20e68d7632a156cfa13372ce5a
org.noear	folkmq-transport-smartsocket	1.5.0	-	fc03fc9f0cf05d24191495ec3ec7afbf442bc641
org.noear	folkmq-transport-smartsocket	1.5.1	-	e4a3f1ed0a13db318a73ca3b48295a232e04468b
org.noear	folkmq-transport-smartsocket	1.5.2	-	6329b02417400b0cc93239a19ffe9d681ae74e81
org.noear	folkmq-transport-smartsocket	1.6.0	-	4d7ca32782e597f5c8326097eb8ae10e1e7cdeb3
org.noear	folkmq-transport-smartsocket	1.7.0	-	6b2f35b9ac4531df57ae02d861bd58af3b29b8ee
org.noear	folkmq-transport-smartsocket	1.7.1	-	15cb377c5f18c758f969d98edc83d48c07c504c5
org.noear	folkmq-transport-smartsocket	1.7.1-M1	-	9840c3431b2f021f41f4e7e169b672d06ae5f9ef
org.noear	folkmq-transport-smartsocket	1.7.10	-	e3bf231313d7df50f68a9d4bf25f8d5f7a5e977c
org.noear	folkmq-transport-smartsocket	1.7.11	-	6d2131f6b88f6b1ded432d0ccb5570eea945973d
org.noear	folkmq-transport-smartsocket	1.7.2	-	0e7870398bb0e2fc8e0db7c81267bb28c0ddbeb4
org.noear	folkmq-transport-smartsocket	1.7.3	-	2a804b38aae8774a77b882fbe06e4c27a4614ab6
org.noear	folkmq-transport-smartsocket	1.7.4	-	e50f818fd82d77ad85eb358035f0f98ff37fdcfa
org.noear	folkmq-transport-smartsocket	1.7.6	-	58436f7b0ea788c48f350d140ac61264542d4ee5
org.noear	folkmq-transport-smartsocket	1.7.7	-	7a91fa0343e936f09a47bee6429469d9ea924e72
org.noear	folkmq-transport-smartsocket	1.7.8	-	ba142b30c59a18f9ff2136c318b17b441a355829
org.noear	folkmq-transport-smartsocket	1.7.9	-	c8a78d1bec39185addcd701980324ac19d07d6d4
org.noear	solonjt.queue.redis	1.0.3.4	-	2f411d02f1986f5cb59e1d9b8f739acb86f433e0
org.noear	solonjt.queue.redis	1.0.3.5	-	be69b3917e56c94736f17e0d32ea19ec889f88d3
org.noear	solonjt.queue.redis	1.0.3.8	-	aa80c0de07ab74a584b77e953d523b9744f3b721
org.noear	solonjt.queue.redis	1.0.3.9	-	937919c5f8ff64bc958fc64bacd11063c9db5d85
org.noear	solonjt.queue.redis	1.0.4.3	-	df7172cdf13dc961a92f9e500b9f2dbff903274a
org.noear	solonjt.queue.redis	1.0.4.4	-	a5e44a7aa8ceaa0305bb85e95b1c9828505b4577
org.noear	solonjt.queue.redis	1.0.4.5	-	d8429f46d6f507bd2789101392d24a2b14998a38
org.noear	solonjt.queue.redis	1.0.4.6	-	95169f6debef8d029917ad3de046cdc562a5f6e8
org.noear	solonjt.queue.redis	1.0.4.7	-	18429d2c1089064dd142a03b0d7a08ab73dd4b7b
org.noear	solonjt.queue.redis	1.0.5	-	a54f00711a16eb811e06a8ff1cd35396a2c9d44f
org.noear	solonjt.queue.redis	1.0.6	-	03f23637ac57d2ce7cfcddf77c504d8c77b0592c
org.ocelotds	ocelot-weblogic	2.4.6	-	dd35a37919f9dcd8ebf94a19e23bc05f74bdc226
org.ocelotds	ocelot-weblogic	2.4.7	-	cd94f6e8c4c4cdf12b9c89f520d0119141b79bb4
org.ocelotds	ocelot-weblogic	2.5.0	-	a0fb11203dd7f033e21937a468a99b203efa1b9d
org.odpi.egeria	security-sync-services-server	1.0	-	a20f5ab1efc3e1a9d8ed4eb36908ffcb540855ca
org.odpi.egeria	security-sync-services-server	1.1	-	1e89ed519de81b9100730c6812172840a3713074
org.odpi.egeria	security-sync-services-server	1.2	-	a7b51d7afe8f61a8c896f6774541b48fb076812f
org.odpi.egeria	security-sync-services-server	1.3	-	71a692352a73f89d22907b01be08b8b5d82a870d
org.odpi.egeria	security-sync-services-server	1.4	-	1f2c200a31350fc7ad60cdaa951085487be057d4
org.odpi.egeria	security-sync-services-server	1.5	-	9b4ceffecc47732d2b5843625fca121c069c1899
org.odpi.egeria	security-sync-services-server	1.6	-	67d949ad62b58f2265424e8735b7e7a3eaad17e7
org.odpi.egeria	security-sync-services-server	1.7	-	87c3275d80e05a2d89da7e5e1ff88476646b76e9
org.odpi.egeria	security-sync-services-server	1.8	-	862ceefa1eaba66f8e551ecff3e9ccfd4c625571
org.odpi.egeria	security-sync-services-server	2.0	-	15115e4dfe3521ad0b7f8ce55f2fccc7da38c814
