at.molindo	molindo-webtools-logreplay	1.0.0		78ac61a3250e1a1edf9d71d66a2d3fc32590da12
net.exoego	aws-sdk-scalajs-facade-dms_sjs0.6_2.12	0.26.1-v2-524.0		2c74735af89d0ddc63619ac8e84f044e63df8e62
net.exoego	aws-sdk-scalajs-facade-dms_sjs0.6_2.12	0.26.1-v2.524.0		8e9b10885f3b6f66da39b5509955cdd26753a42c
net.exoego	aws-sdk-scalajs-facade-dms_sjs0.6_2.12	0.27.0-v2.571.0		8c7ee415758f13903e9e100a34ef3f0ad01561af
net.exoego	aws-sdk-scalajs-facade-dms_sjs0.6_2.12	0.28.0-v2.596.0		c04735e914567b63b07c5808e589de3a744935d8
net.exoego	aws-sdk-scalajs-facade-dms_sjs0.6_2.12	0.29.0-v2.624.0		2f6cd2258c7ba35e4300db57c0081a1fcd6abd4e
net.exoego	aws-sdk-scalajs-facade-dms_sjs0.6_2.12	0.30.0-v2.715.0		473e5114f1933dad6e64d7c00a670c0ee5220151
net.mbonnin.sqldelight	native-driver-macosarm64	1.5.5		N/A
net.mbonnin.sqldelight	native-driver-macosarm64	1.5.5	metadata	e4fb9e0b3ed2c9bb4e2b55e4c17cd9221f73f28e
net.mbonnin.sqldelight	native-driver-macosarm64	1.5.6		N/A
net.mbonnin.sqldelight	native-driver-macosarm64	1.5.6	metadata	1a03f87d559926acd95fa5e38ef3229e1f5d873e
org.apache.camel.springboot	camel-asn1-starter	3.0.0		85d486377c4761206502b153ef40d5a86bf8ce52
org.apache.camel.springboot	camel-asn1-starter	3.0.1		33c4e27c8a36158e4cd42b29eee55591f2bde0e3
org.apache.camel.springboot	camel-asn1-starter	3.1.0		866ef2b0100dd7a9df881257bc544cc4a1117ee9
org.apache.camel.springboot	camel-asn1-starter	3.10.0		d71f0076a6f0809ceb0596096f247da8a39d9266
org.apache.camel.springboot	camel-asn1-starter	3.11.0		a5600718446b3fa5100a869bfe0781d0dd3eabe5
org.apache.camel.springboot	camel-asn1-starter	3.11.1		6f5493407e12a83b1e4fc1963e29eba0af959ada
org.apache.camel.springboot	camel-asn1-starter	3.11.2		37fc3fe09f3f065666fa25419de28668234b8ad5
org.apache.camel.springboot	camel-asn1-starter	3.11.3		7cbcf8e99bde8f23d5a5cbb4142fbea3bc1fe1ee
org.apache.camel.springboot	camel-asn1-starter	3.11.4		1a96ef3b45026c54f1e05808c7f880a06d78a400
org.apache.camel.springboot	camel-asn1-starter	3.11.5		0bbcb7118abdc1802a91258fe2454c5177e6e518
org.apache.camel.springboot	camel-asn1-starter	3.11.6		daf81adc6335740f2dfed86d08cf2d965f9b22e8
org.apache.camel.springboot	camel-asn1-starter	3.11.7		a031ccc93f80014aa4b36fd8763263c25a88cd74
org.apache.camel.springboot	camel-asn1-starter	3.12.0		2bb01a2c40a3da85dbb92b29392453157d4f1977
org.apache.camel.springboot	camel-asn1-starter	3.13.0		96bd85d7821ef60ab340b2b26a1edfd4d44b97bf
org.apache.camel.springboot	camel-asn1-starter	3.14.0		787625925c4add5d9d309e27105bce331ed3fea9
org.apache.camel.springboot	camel-asn1-starter	3.14.1		58eb16a1d857a462f0e4b5e7a2662900f39d03ab
org.apache.camel.springboot	camel-asn1-starter	3.14.10		53beb161db8299c2c44036be0949a78e27f4e3dc
org.apache.camel.springboot	camel-asn1-starter	3.14.2		6abe85127e4d792a4f86b67af5f785e134826b51
org.apache.camel.springboot	camel-asn1-starter	3.14.3		b2225b9e0e9cc75eca691e95c4bf76505c51ab26
org.apache.camel.springboot	camel-asn1-starter	3.14.4		fa4f62d51f74182f3b32daf1be7fda2bc0adc01f
org.apache.camel.springboot	camel-asn1-starter	3.14.5		2b8cda97bcd9aafe042ec8d1fc79fb7055441de0
org.apache.camel.springboot	camel-asn1-starter	3.14.6		1ee230109bf4f99eb6658cdd32d992c1a53c913d
org.apache.camel.springboot	camel-asn1-starter	3.14.7		b3b624d4e9b4de902b93ea18b40ec7d939dec77f
org.apache.camel.springboot	camel-asn1-starter	3.14.8		a704ad297068ee0d01d5cd366088086470d42652
org.apache.camel.springboot	camel-asn1-starter	3.14.9		74dde036771610ca79cdd7890c66aefc29bae6b3
org.apache.camel.springboot	camel-asn1-starter	3.15.0		b6c369b2450aa7a4615707cf8b0183e0c1b0317e
org.apache.camel.springboot	camel-asn1-starter	3.16.0		a1811ff3ad57823ae5cfef6fe1d6fe4c310e683d
org.apache.camel.springboot	camel-asn1-starter	3.17.0		0e225b198367b9d71bf07f0d2946a10284e86532
org.apache.camel.springboot	camel-asn1-starter	3.18.0		64b9176dcfd4f6ec6eaa4ec1777511d4a1895920
org.apache.camel.springboot	camel-asn1-starter	3.18.1		888bfc3c2e78bf5fef0bfcd4778f6fb37fc7c228
org.apache.camel.springboot	camel-asn1-starter	3.18.2		e44b062fd4ca570a51082b8169a6f461b4b4d997
org.apache.camel.springboot	camel-asn1-starter	3.18.3		50f44ea2e7cb24bd08f881eca92b3605bacde550
org.apache.camel.springboot	camel-asn1-starter	3.18.4		d5f8b0d45652dc8f3e83673dc43fe2cc8ecc5f18
org.apache.camel.springboot	camel-asn1-starter	3.18.5		ff2b4e4eac366a1d6e1715a982118256d6869826
org.apache.camel.springboot	camel-asn1-starter	3.18.6		45e5782fe0518a9168a3d1f75736ae8af99ec8f2
org.apache.camel.springboot	camel-asn1-starter	3.18.7		80025fda82b2f869d5b5671d91bb541b7efa524a
org.apache.camel.springboot	camel-asn1-starter	3.18.8		20072e6509e61b8483cbf9aafc795cfca2d5d6de
org.apache.camel.springboot	camel-asn1-starter	3.19.0		c3b5d0ed5d18c7842398f219869f25259f9e47eb
org.apache.camel.springboot	camel-asn1-starter	3.2.0		3680f5a59e160eccea761ec9577c0cd80de85e1e
org.apache.camel.springboot	camel-asn1-starter	3.20.0		2ebd05ccf830870bb441ca63ddc78b1e63a37751
org.apache.camel.springboot	camel-asn1-starter	3.20.1		161d1dcd007a93f436b9654487a1f88649902f7a
org.apache.camel.springboot	camel-asn1-starter	3.20.2		457a19d88fab87acbffd8c7a91b359be5ae2a035
org.apache.camel.springboot	camel-asn1-starter	3.20.3		2de5196e0c8025e5c3c3ab56d8cd3b71d6989953
org.apache.camel.springboot	camel-asn1-starter	3.20.4		56b14855936c25d0a5016415837f6337816aa35d
org.apache.camel.springboot	camel-asn1-starter	3.20.5		7caae60843b579c12a65fd08f962f2abd80df565
org.apache.camel.springboot	camel-asn1-starter	3.20.6		24565ee018527bb59a5d6b4a3435bb5db4dc8113
org.apache.camel.springboot	camel-asn1-starter	3.20.7		1a19293483f13332b65b6e94e52cd0ae5a184857
org.apache.camel.springboot	camel-asn1-starter	3.20.8		7cb44fa1db930fc8612402e05be1b738cf676c07
org.apache.camel.springboot	camel-asn1-starter	3.20.9		ef41763cf75d58980a4beb6f585f9bdab663b27f
org.apache.camel.springboot	camel-asn1-starter	3.21.0		df154bc52f181639f58b15bfee8507402101f739
org.apache.camel.springboot	camel-asn1-starter	3.21.1		908b0342edadf5725a2f438b75d106b31b7ef8f8
org.apache.camel.springboot	camel-asn1-starter	3.21.2		142e2bea66ec1bce889da58e39900e3b68f8c74f
org.apache.camel.springboot	camel-asn1-starter	3.21.3		a4c2b45bcf994333050ef698660298167e95ec54
org.apache.camel.springboot	camel-asn1-starter	3.21.4		dd5e39e9742eec2948897bbf78090543369874c5
org.apache.camel.springboot	camel-asn1-starter	3.21.5		0a0077321b44584faeee1863f8b7b454eb76a878
org.apache.camel.springboot	camel-asn1-starter	3.22.0		894a36f7ed376418a09beaae1f923a71ee12dae6
org.apache.camel.springboot	camel-asn1-starter	3.22.1		c3c650b39cea77eedcc44ea0fc78605002a06aff
org.apache.camel.springboot	camel-asn1-starter	3.22.2		d9c6cccde7f0b1790d8ed5041b03d347123eb6e4
org.apache.camel.springboot	camel-asn1-starter	3.22.3		5fa2cf818ca0b9fd21c1e532c8a305222f3585c9
org.apache.camel.springboot	camel-asn1-starter	3.22.4		84c37e11c0f0dcfd80daff70a808ade92d3018ea
org.apache.camel.springboot	camel-asn1-starter	3.3.0		de91c74be3ca3a94922aeda54eeb49bf939e41dc
org.apache.camel.springboot	camel-asn1-starter	3.4.0		1ac64f9322a38b10bcc5fa7359589a6d6ca08e14
org.apache.camel.springboot	camel-asn1-starter	3.4.1		6043269b1e09e1687efe6165f6ae1ea0d5bae7e7
org.apache.camel.springboot	camel-asn1-starter	3.4.2		a385347b3647c07fb04bb1b2e1fa405366707c12
org.apache.camel.springboot	camel-asn1-starter	3.4.3		0986354e62e54e2700bf5fd54100b72b2794bfc6
org.apache.camel.springboot	camel-asn1-starter	3.4.4		855cdd8ff6f908dc148086b7cb94a143fe9a77b0
org.apache.camel.springboot	camel-asn1-starter	3.4.5		0f92dc9b0d5305afba331bfd3b3ac02392406711
org.apache.camel.springboot	camel-asn1-starter	3.4.6		c4dac6fdbadc8d6e8788f028ba83235f6ae6c282
org.apache.camel.springboot	camel-asn1-starter	3.5.0		2a3cc9e23ea4b65ba020f651c1b41d10f9c709ae
org.apache.camel.springboot	camel-asn1-starter	3.6.0		8bbea77ca2e9c2b69a94988a14a2d6b4084e95af
org.apache.camel.springboot	camel-asn1-starter	3.7.0		4d3fb3f3e58559332f8dc08983992a3f18a0aba0
org.apache.camel.springboot	camel-asn1-starter	3.7.1		48edc4ad61c128feef8945f49e904cc24b5f4146
org.apache.camel.springboot	camel-asn1-starter	3.7.2		9a556ebcab25c8321c5e3bd78e35d45d32239c2b
org.apache.camel.springboot	camel-asn1-starter	3.7.3		bcb5332d7ef33c8ff88e874b2491efcffef7d19d
org.apache.camel.springboot	camel-asn1-starter	3.7.4		a5c1185373bedf0003d7d75cf106e7cd3ce73dab
org.apache.camel.springboot	camel-asn1-starter	3.7.5		9500a20f22c01668142a9aee091059be950452f9
org.apache.camel.springboot	camel-asn1-starter	3.7.6		2585ccba2007dbed9967db6330a09ed097aceaf2
org.apache.camel.springboot	camel-asn1-starter	3.7.7		19f0e17bee82c29b21904faa012e7c914c25be01
org.apache.camel.springboot	camel-asn1-starter	3.8.0		a724fa29d1154a96e927dfd99b0c018a4eff2411
org.apache.camel.springboot	camel-asn1-starter	3.9.0		4e460332ed88fb535429b7408442165107e4fce8
org.apache.camel.springboot	camel-asn1-starter	4.0.0		9b5efb34f226abca8560cc4299f2be5083bae86b
org.apache.camel.springboot	camel-asn1-starter	4.0.0-M1		e2bee56cc6d0103099c1a61562837bedbb159336
org.apache.camel.springboot	camel-asn1-starter	4.0.0-M2		279e92eee0662699a69ea4cacc23618e5b09b324
org.apache.camel.springboot	camel-asn1-starter	4.0.0-M3		6b672c61ae0bb6f5d8cc51ec58c32be4e7658e0f
org.apache.camel.springboot	camel-asn1-starter	4.0.0-RC1		b874640165c03dd2f0a3043a5946a7d39f726ef9
org.apache.camel.springboot	camel-asn1-starter	4.0.0-RC2		eacb235e59e0bafc6b7d8db34c0821db6760f7b1
org.apache.camel.springboot	camel-asn1-starter	4.0.1		1a764a28c5bd2b150cfd1886fddde73f31fe2113
org.apache.camel.springboot	camel-asn1-starter	4.0.2		96fc6e30ed5a6bc69f6915004b80eb2fa0ab0b84
org.apache.camel.springboot	camel-asn1-starter	4.0.3		5d5f5a6dfcaf75d6f1efeb4dea1d89b547f1390f
org.apache.camel.springboot	camel-asn1-starter	4.0.4		e4bf7406377f00b9a3cf6e6791279afc311dc086
org.apache.camel.springboot	camel-asn1-starter	4.0.5		c6350ebff308d0c158271a279fb06d86662dae23
org.apache.camel.springboot	camel-asn1-starter	4.0.6		8e4c9541e58b4d069cd057972c7c666bb51f0c33
org.apache.camel.springboot	camel-asn1-starter	4.1.0		ddedaceac4aad053c49872cd45c45710b82b6069
org.apache.camel.springboot	camel-asn1-starter	4.10.0		7c2b900646517b31bd1c27b540d15927adda3e4e
org.apache.camel.springboot	camel-asn1-starter	4.10.1		5258c10788778ea77f0c128ef9315bf809b4546d
org.apache.camel.springboot	camel-asn1-starter	4.10.2		9bc552d929f34d88797b4ab9bae6e7a93a94409a
org.apache.camel.springboot	camel-asn1-starter	4.10.3		b5f5833164b5c5d5b2bc4a00e0264b7ebe2bd6ff
org.apache.camel.springboot	camel-asn1-starter	4.10.4		bd413c1a671efaf2ae39f4bcfeed1b6d22c4b5dd
org.apache.camel.springboot	camel-asn1-starter	4.11.0		78420be42a0ce4a36f789d1c690b205b81388a8a
org.apache.camel.springboot	camel-asn1-starter	4.2.0		3a17750ef4402bc5dd5c68f9933600ac0504102e
org.apache.camel.springboot	camel-asn1-starter	4.3.0		ce31c3bee87ef3ae285a759c59fab408e155d149
org.apache.camel.springboot	camel-asn1-starter	4.4.0		4958993444f2f00360a3c2e8c33d55d071c963d1
org.apache.camel.springboot	camel-asn1-starter	4.4.1		e91e9085def147182a63e0c130d1401ee34e8df4
org.apache.camel.springboot	camel-asn1-starter	4.4.2		cdf120babc7c94c45f0b647b71b570f59941b800
org.apache.camel.springboot	camel-asn1-starter	4.4.3		96fb316f205ed9491306cd39f4021f09cd48c00b
org.apache.camel.springboot	camel-asn1-starter	4.4.4		45bdf11657c0b4677438d7d85a3adfcfc188be2e
org.apache.camel.springboot	camel-asn1-starter	4.4.5		044e6892ea84b5a589340ecdc51f3662dc68d21b
org.apache.camel.springboot	camel-asn1-starter	4.5.0		f01f651b7f95ab8077c0bb65189c702285fc07a9
org.apache.camel.springboot	camel-asn1-starter	4.6.0		9fcb084884cf32d67f050e0f2ee3b26a021add0a
org.apache.camel.springboot	camel-asn1-starter	4.7.0		181384ba6566cda23baf594d30070e69f6d7731f
org.apache.camel.springboot	camel-asn1-starter	4.8.0		ce12f11625c6f3c2bd195b32d2989da2b0b098e6
org.apache.camel.springboot	camel-asn1-starter	4.8.1		3c7d7dd327e05529db04005f7a8f09047d5f886c
org.apache.camel.springboot	camel-asn1-starter	4.8.2		c51b7d33e2ba460ccc7dc87d5cf94262be0273f6
org.apache.camel.springboot	camel-asn1-starter	4.8.3		6a6c288d5f8c157a49b1d0e78e15cc8dc885db36
org.apache.camel.springboot	camel-asn1-starter	4.8.4		4dee04b34abe6b66eaaaac61c6aa609379ed7e35
org.apache.camel.springboot	camel-asn1-starter	4.8.5		4fb19c8a48a7031c44c6a6e91395e451ca8e99eb
org.apache.camel.springboot	camel-asn1-starter	4.8.6		d600de4dc3a2521239f0280061abb89b517d39cd
org.apache.camel.springboot	camel-asn1-starter	4.9.0		f3b614c3442292e22d6d3c0e73be37dd109c4d2c
org.apache.dolphinscheduler	dolphinscheduler-datasource-hana	3.2.1		03fc150b1486b34ff28985ea38e0ace8bdeb2fc6
org.apache.dolphinscheduler	dolphinscheduler-datasource-hana	3.3.0-alpha		716f7c57147c78647af03a3b20e554c606b04b0e
org.apache.dolphinscheduler	dolphinscheduler-datasource-hana	3.3.0-alpha	shade	19320a6f422cfd3821eafbf77aa5060e442ca671
org.apache.reef	reef-runtime-mesos	0.11.0-incubating		bb5fb4299c0529c9a6aa1c4faaa3d5f55c956a0d
org.apache.reef	reef-runtime-mesos	0.12.0-incubating		6fe2820708feec825b7f67587ee6461e275d7c66
org.apache.reef	reef-runtime-mesos	0.13.0-incubating		cb5be38869cae818c1955c7496fff5e2f3100b74
org.apache.reef	reef-runtime-mesos	0.14.0		d356ecbe490bd8da03c94ac10ec334c6a854e118
org.apache.reef	reef-runtime-mesos	0.15.0		f661f68b001274f6b5e254ac30140bfd91314a0d
org.apache.reef	reef-runtime-mesos	0.16.0		5a5906299a725b29a7c1ee49e0a966b89dff79d9
org.atmosphere	vibe-platform-bridge-netty4	3.0.0-Alpha7		71a647bb9ae57dc0f31c4688dcc31569082a086f
org.atmosphere	vibe-platform-bridge-netty4	3.0.0-Alpha8		ce73977c376078f51e051e01e30ef13b74955acb
org.atmosphere	vibe-platform-bridge-netty4	3.0.0-Alpha9		0b0c456918c4ed4b53b4404877a5ebb7d7b68452
org.bonitasoft.web.application	bonita-user-application	10.0.0		N/A
org.bonitasoft.web.application	bonita-user-application	10.1.0		N/A
org.bonitasoft.web.application	bonita-user-application	10.2.0		N/A
org.bonitasoft.web.application	bonita-user-application	9.0.0		N/A
org.corpus-tools	pepperModules-SampleModules	3.0.0		07761ef377961784ae507c557b81ef516b8fbe94
org.dbpedia.extraction	wiktionary	3.9		7ede94447d89eafdfe8ea991fa29b129adc3ed51
org.dbpedia.extraction	wiktionary	3.9	jar-with-dependencies	a197c4bca773a8237426ee3b965378fcf48d30b8
org.dbpedia.extraction	wiktionary	4.0		6163c48a1a70722f609b18616588471e46603ce8
org.dbpedia.extraction	wiktionary	4.0	jar-with-dependencies	3ebda589df5e60a8ef1661f8c6b5a0b271289a5c
org.dbpedia.extraction	wiktionary	4.1		2082580fb71f969647ae2318b65bf95c7a0e8a74
org.dbpedia.extraction	wiktionary	4.1	jar-with-dependencies	e44f92505575ee6da1ee4aa0b4297a469d39deb2
org.dromara.jpom.storage-module	storage-module-postgresql	2.11.11		fdef92a3d2dfcf456db5eeb533fc203f6ebd03b3
org.dromara.jpom.storage-module	storage-module-postgresql	2.11.4		457a1f978200fe9ae86f60a79184f94437576adb
org.dromara.jpom.storage-module	storage-module-postgresql	2.11.6		db190074fa81c0d5d354ccd3a1c5a68ea1c67eba
org.dromara.jpom.storage-module	storage-module-postgresql	2.11.7		22ddc51f2b62f9d8b0f201c257fc6cd73500b2db
org.dromara.jpom.storage-module	storage-module-postgresql	2.11.8		ffd7acb7a8f527d25e8bae359a2ed170557cd8ea
org.dromara.jpom.storage-module	storage-module-postgresql	2.11.9		cfff757a065e083fe3faffce7f9c5eae85f1b12f
org.eclipse.neoscada.core	org.eclipse.scada.da.server.proxy	0.1.0		dc1960190abb1e5e6adf9611fe602a96429b1860
org.hive2hive	org.hive2hive.client	1.2.3		2708c73f6970695b8d13f5e96444ecf0075c5f38
org.hive2hive	org.hive2hive.client	1.2.4		0cdf37bd097fab0ed4d9093ced281a6a2180b248
org.incendo	cloud-core	2.0.0		9b02f4bd57d26972b138478c5dfa5ce30918389b
org.incendo	cloud-core	2.0.0-beta.1		2a11c06db46dcaaa0fe5baf92e89710570726000
org.incendo	cloud-core	2.0.0-beta.2		309a1f149676ce25da468a31f1d1b0b6783d9e04
org.incendo	cloud-core	2.0.0-beta.3		5a5cf1a5eb105a20630209d2bcc7d4976fca64dd
org.incendo	cloud-core	2.0.0-beta.4		42fe22896479035bb1f700c1d7a687f2c4320ff2
org.incendo	cloud-core	2.0.0-beta.5		e64c9d48af3b52394ed9d567698d2fa5e3c01c20
org.incendo	cloud-core	2.0.0-rc.1		27bf6905a935b21cbb2a4823d1503b14b7566f6b
org.incendo	cloud-core	2.0.0-rc.2		1e70c9a02bc770042b44566d363a2059e81ec4d0
org.jvnet.jaxb2_commons	jaxb2-basics-sample-po	0.5.0		N/A
org.jvnet.jaxb2_commons	jaxb2-basics-sample-po	0.5.1		N/A
org.jvnet.jaxb2_commons	jaxb2-basics-sample-po	0.5.2		N/A
org.jvnet.jaxb2_commons	jaxb2-basics-sample-po	0.5.3		N/A
org.jvnet.jaxb2_commons	jaxb2-basics-sample-po	0.6.0		N/A
org.jvnet.jaxb2_commons	jaxb2-basics-sample-po	0.6.1		N/A
org.kantega.jexmec	jexmec	1.25		N/A
org.kantega.jexmec	jexmec	2.0.0rc1		N/A
org.kantega.jexmec	jexmec	2.0.0rc2		N/A
org.kantega.jexmec	jexmec	2.0.0rc3		N/A
org.kantega.jexmec	jexmec	2.0.0rc4		N/A
org.kantega.jexmec	jexmec	2.0.0rc5		N/A
org.kantega.jexmec	jexmec	2.0.0rc6		N/A
org.kantega.jexmec	jexmec	2.0.0rc7		N/A
org.kantega.jexmec	jexmec	2.0.0rc8		N/A
org.minbox.framework	api-boot-plugin-message-push	2.0.5.RELEASE		ae6658009cd8ceb9603eb7f63334d2812b2330ad
org.minbox.framework	api-boot-plugin-message-push	2.0.6.RELEASE		4cb29b433898b0bc98f5cc789f367968665b8ad2
org.minbox.framework	api-boot-plugin-message-push	2.0.7.RELEASE		ad501cfb73452f79d3abf7c6c586f94dae0ab121
org.minbox.framework	api-boot-plugin-message-push	2.0.8.RELEASE		966fa7a164bb2b0ffd9463d46366f122fc396914
org.minbox.framework	api-boot-plugin-message-push	2.0.9.RELEASE		1708658e4a2234299686ed2180ebd5ec9213734a
org.minbox.framework	api-boot-plugin-message-push	2.1.0.RELEASE		34011510b375d2b22d437d8f566a776eada8d9c5
org.minbox.framework	api-boot-plugin-message-push	2.1.1.RELEASE		34c4c9d17485209e372ebb66d877a78049ef4d8f
org.minbox.framework	api-boot-plugin-message-push	2.1.2.RELEASE		98806e05ae1508b14c1f99950e168a6a03469ba9
org.minbox.framework	api-boot-plugin-message-push	2.1.3.RELEASE		3efcd8fb55663c21a04afb0061f60ac965a52134
org.minbox.framework	api-boot-plugin-message-push	2.1.4-RC1		7d0ac4ca7fdcca15d1907bd3d979de47fda91ff1
org.minbox.framework	api-boot-plugin-message-push	2.1.4-RC2		eba379c0cda0fd5ffde215b9d79b990eb95a239b
org.minbox.framework	api-boot-plugin-message-push	2.1.4.RELEASE		ff39c09b745667cb9830c8188e3ca8a7437ffd35
org.minbox.framework	api-boot-plugin-message-push	2.1.5.RELEASE		04419e4f5aae520e8b6ced31c9fc28ea635c5ca0
org.minbox.framework	api-boot-plugin-message-push	2.1.6.RELEASE		55a0d508c358d41c3e3c40e0073f728fd910b124
org.minbox.framework	api-boot-plugin-message-push	2.1.7.RELEASE		57ea9bf9cf3c3bc5919b64ed078926b3ee6343f8
org.minbox.framework	api-boot-plugin-message-push	2.2.0.RELEASE		4cff2668bab36fa6e817ecac0cbdc9160fd2ba96
org.minbox.framework	api-boot-plugin-message-push	2.2.1.RELEASE		49b0af59e3e15d86dac292701837dca25802890a
org.minbox.framework	api-boot-plugin-message-push	2.2.2.RELEASE		a4a275a2e30120cc20d7bc86b352bb4ef2657142
org.minbox.framework	api-boot-plugin-message-push	2.2.3.RELEASE		c15507ab2779d997e9b2321ccf3fd5e33b5ec462
org.minbox.framework	api-boot-plugin-message-push	2.2.4.RELEASE		7d251031a663513cd9aa841048d77d924d7175a7
org.minbox.framework	api-boot-plugin-message-push	2.2.5.RELEASE		f53fbb5a597b29dbafe7bed4a532652f40fdc440
org.minbox.framework	api-boot-plugin-message-push	2.2.6.RELEASE		1ab6eb7f9df2c48095a1058995712233b041473f
org.minbox.framework	api-boot-plugin-message-push	2.2.7.RELEASE		fba9c3383f8eef34f10bc839d96bf0e20772a5fb
org.odpi.egeria	security-manager-client	2.10		d94906792cfff057340e4d189709bf310e1fd7ef
org.odpi.egeria	security-manager-client	2.11		19115595396bd74363d7bff41f8382a023d3ef9c
org.odpi.egeria	security-manager-client	3.0		fd746d062e9d9729f90e3805d04d5a8d0b359ff5
org.odpi.egeria	security-manager-client	3.1		851b4ce53b38fe8eb55b0659bff61ec7a6da36f5
org.odpi.egeria	security-manager-client	3.10		bc05216244a172727a7994edc4a969b73ef4fbf9
org.odpi.egeria	security-manager-client	3.10.1		f875113c202fb86c7922dc3bb7c75efe00d0f9d4
org.odpi.egeria	security-manager-client	3.11		4c2b5d789fa732926eb647cf56abb9d855c2538f
org.odpi.egeria	security-manager-client	3.12		7775c1bf4471554714e8001087f2cc0bdbe5799e
org.odpi.egeria	security-manager-client	3.13		2c0666722f409831716dc8900a6937d8644daa96
org.odpi.egeria	security-manager-client	3.14		551384d6e28fdd4e58e28e7603190d6f729ffc50
org.odpi.egeria	security-manager-client	3.15		3d6155335f8d9050f0474ec74cfefd0aa76d4f3a
org.odpi.egeria	security-manager-client	3.2		8d9cff8dbe5e1eb30de7ed5cb7bd26cef473043d
org.odpi.egeria	security-manager-client	3.3		b65438919a6550c82ee6929a949838702e08cf84
org.odpi.egeria	security-manager-client	3.4		3bc3f7b4e5a93b56cd8e259719d15e760496ddb2
org.odpi.egeria	security-manager-client	3.5		d9880b31c2184d3d7e12634c829f81d7d48592eb
org.odpi.egeria	security-manager-client	3.6		5362b1ae8d0838e4ff03a3dcfe8f745b81dc0048
org.odpi.egeria	security-manager-client	3.7		e7ce08823c23b813950b13ae163ac0dfe980438b
org.odpi.egeria	security-manager-client	3.8		b355351dbb58c5d0b2bf6b6cd926edbcfe9606dd
org.odpi.egeria	security-manager-client	3.9		480d98d7d4e6faa96bd3af2798939f2d48a79a57
org.odpi.egeria	security-manager-client	4.0		e65d1850204bd2c73d9ec0870ec21289d0931e84
org.odpi.egeria	security-manager-client	4.1		64dec401f3c35607e40c7596bbc1bd815d429b55
org.odpi.egeria	security-manager-client	4.2		b9ad4ba87d4e6b5c94d6c5713f27dc8275a0ccd6
org.odpi.egeria	security-manager-client	4.3		db9e13e84ffecf20a61befa91d8d14c0d08468ac
org.odpi.egeria	security-manager-client	5.0		7a92a1adf8e45755bb5dd1e8d1fff9e4e2228601
org.odpi.egeria	security-manager-client	5.1		43839cfc17306bd7930eb6d8e20e2fffb14bbabf
org.odpi.egeria	security-manager-client	5.2		986983e41425217571e1817baf7112d1350ed2aa
org.odpi.egeria	security-manager-client	5.2.1		991a1a2b807be52ca0784ec9ffe99ea82552e4b2
org.openani.mediamp	mediamp-compose-iosx64	0.0.10		N/A
org.openani.mediamp	mediamp-compose-iosx64	0.0.10	metadata	2d4a583b3624fb58eef9ff6813a6a6a4cd377e82
org.openani.mediamp	mediamp-compose-iosx64	0.0.11		N/A
org.openani.mediamp	mediamp-compose-iosx64	0.0.11	metadata	81446f12a5f470473d298c0e4e5b95cd0f6d01ab
org.openani.mediamp	mediamp-compose-iosx64	0.0.13		N/A
org.openani.mediamp	mediamp-compose-iosx64	0.0.13	metadata	34cb4db1777a7a5db36f8b3d834b4fb6af2e194f
org.openani.mediamp	mediamp-compose-iosx64	0.0.14		N/A
org.openani.mediamp	mediamp-compose-iosx64	0.0.14	metadata	799a059fc6270da2a83d6f7182452cb6ae31f195
org.openani.mediamp	mediamp-compose-iosx64	0.0.15		N/A
org.openani.mediamp	mediamp-compose-iosx64	0.0.15	metadata	3a0284d8c6f3b73e75248bd7f443b34eb6d4ad92
org.openani.mediamp	mediamp-compose-iosx64	0.0.19		N/A
org.openani.mediamp	mediamp-compose-iosx64	0.0.19	metadata	689a1b1fd6bb186e5d3c67b59aba027ea5f7ce92
