HTTPClient	HTTPClient	0.3-3	-	8c601a287ffbf8a89b9c491d5966b999cd71dd8b
com.soywiz.korlibs.korte	korte-macosx64	3.0.0	3.0.0-metadata	fb756277f51fc70f85f1004ca5136d7a7aad1158
com.soywiz.korlibs.korte	korte-macosx64	3.0.0-Beta	3.0.0-Beta-metadata	158fd118fa15c272e9f5a4597e0e41c91bb015ab
com.soywiz.korlibs.korte	korte-macosx64	3.0.0-Beta2	3.0.0-Beta2-metadata	5f8e2c699d47322b22fd50bcdb2d44f09d83c6c2
com.soywiz.korlibs.korte	korte-macosx64	3.0.0-Beta3	3.0.0-Beta3-metadata	a5b99019a6c2a3373df89e236183bc40d6f61084
com.soywiz.korlibs.korte	korte-macosx64	3.0.0-Beta4	3.0.0-Beta4-metadata	32584abddb41e0b3e27943f7a3672ba8e7a6a25d
com.soywiz.korlibs.korte	korte-macosx64	3.0.0-Beta5	3.0.0-Beta5-metadata	bcb2e097021fd0e331c1672a42caede2aebd47c2
com.soywiz.korlibs.korte	korte-macosx64	3.0.0-Beta6	3.0.0-Beta6-metadata	56089b664dde30d595c849eafeb27c914de34d93
com.soywiz.korlibs.korte	korte-macosx64	3.0.0-Beta7	3.0.0-Beta7-metadata	a3695ef4bafdedf5b9d73a343e0e10714bb06683
com.soywiz.korlibs.korte	korte-macosx64	3.0.1	3.0.1-metadata	0313d577b9a96f857e40a37cbb02396ccf723129
com.soywiz.korlibs.korte	korte-macosx64	3.1.0	3.1.0-metadata	18ccd0b1e3b7338eb1728b030c8fd2b8271f7d2f
com.soywiz.korlibs.korte	korte-macosx64	3.2.0	3.2.0-metadata	de00f71da6b8172ec8e452beaae6b6fec66ab09b
com.soywiz.korlibs.korte	korte-macosx64	3.3.0	3.3.0-metadata	b04913af2286ba4bb1f830065db3e4d90c10008f
com.soywiz.korlibs.korte	korte-macosx64	3.3.1	3.3.1-metadata	fd850608d853ab45e00c7f8639c4047f39d131d2
com.soywiz.korlibs.korte	korte-macosx64	3.4.0	3.4.0-metadata	4cbc914d0330328d5bdff0d104738a22ed3af08a
com.soywiz.korlibs.korte	korte-macosx64	4.0.0	4.0.0-metadata	32c88e81a2c3c1f425415fc4f9f70b4b6c8fa804
com.soywiz.korlibs.korte	korte-macosx64	4.0.0-alpha-1	4.0.0-alpha-1-metadata	edc99b82e43e44c6a412d2256b5b3a9f05e60218
com.soywiz.korlibs.korte	korte-macosx64	4.0.0-alpha-2	4.0.0-alpha-2-metadata	74c83f33a63b1d5e2603961063a4fc3baef25ae9
com.soywiz.korlibs.korte	korte-macosx64	4.0.0-alpha-3	4.0.0-alpha-3-metadata	8542e130959d6f23dcd90b57b7aaca7e27af82ac
com.soywiz.korlibs.korte	korte-macosx64	4.0.0-alpha-4	4.0.0-alpha-4-metadata	545c143b5047e0e15d61ac2ebf332bcf9971d163
com.soywiz.korlibs.korte	korte-macosx64	4.0.0-alpha-6	4.0.0-alpha-6-metadata	1f741ad16609faaeb5c535de4c82d33d69142b95
com.soywiz.korlibs.korte	korte-macosx64	4.0.0-beta	4.0.0-beta-metadata	0ba8a8b8827305753fd6cbfea25eef847694d757
com.soywiz.korlibs.korte	korte-macosx64	4.0.0-beta2	4.0.0-beta2-metadata	186784c3ac7ecd642914933dc1e632239f06a302
com.soywiz.korlibs.korte	korte-macosx64	4.0.0-beta3	4.0.0-beta3-metadata	f3e4fc786049b0107d1c876b366f4a149cb6bf96
com.soywiz.korlibs.korte	korte-macosx64	4.0.0-rc	4.0.0-rc-metadata	0c3f8cd36cfad69da33239445029a366eec34432
com.soywiz.korlibs.korte	korte-macosx64	4.0.0-rc2	4.0.0-rc2-metadata	784fd8bbf304db2df4f223abcbe7c567a3e2689a
com.soywiz.korlibs.korte	korte-macosx64	4.0.0-rc3	4.0.0-rc3-metadata	2da938e80ad8ccbb7cc11e9460e0dc3eca36cd28
com.soywiz.korlibs.korte	korte-macosx64	4.0.0-rc4	4.0.0-rc4-metadata	32e9d76cf7c80b877c1ed56f82cdd54e15967abd
com.soywiz.korlibs.korte	korte-macosx64	4.0.0-rc5	4.0.0-rc5-metadata	24f687562a3b7be50bc5cb158665692ae52bfad2
com.soywiz.korlibs.korte	korte-macosx64	4.0.0-rc6	4.0.0-rc6-metadata	7e3a842eb3505d6c5c623a5f161e7df0d8be6158
com.soywiz.korlibs.korte	korte-macosx64	4.0.1	4.0.1-metadata	d0f344049f2dd0e8865d680296d80c882a6c6ab4
com.soywiz.korlibs.korte	korte-macosx64	4.0.10	4.0.10-metadata	13cf6ba3460cfd93fa38217dd0d66f18ceec0363
com.soywiz.korlibs.korte	korte-macosx64	4.0.2	4.0.2-metadata	2bc3587af94fede10ad0b5ff7663d98404205fca
com.soywiz.korlibs.korte	korte-macosx64	4.0.3	4.0.3-metadata	ee8a3128ea466668210e5ec54cf98f58678de8c5
com.soywiz.korlibs.korte	korte-macosx64	4.0.4-dev-1.9.20-2914	4.0.4-dev-1.9.20-2914-metadata	f578a9b62b2b2eab8ea173ec7a4ea1e3bbbd8760
com.soywiz.korlibs.korte	korte-macosx64	4.0.5	4.0.5-metadata	9b196944c08386f0f4d6ac86ada89cd90796a61a
com.soywiz.korlibs.korte	korte-macosx64	4.0.6	4.0.6-metadata	aeed32fc75a442a9458bd070eb66cf873f91e59d
com.soywiz.korlibs.korte	korte-macosx64	4.0.7	4.0.7-metadata	b318bd69e2021848efc41e5892adbe8e60d8abea
com.soywiz.korlibs.korte	korte-macosx64	4.0.8	4.0.8-metadata	eb3dc44fe9d1cf61a12edeb1ed348642b0dc361a
com.soywiz.korlibs.korte	korte-macosx64	4.0.9	4.0.9-metadata	50f30d772a1fc07521ced517037dd4c079f07c29
com.spirit21.swagger	javadoc-springboot-swagger-doclet	0.2	-	cfe025c28358f6f2374fa188654d231936219a5f
com.spirit21.swagger	javadoc-springboot-swagger-doclet	0.3	-	d4f42c7bc09a0e480d86f4a5af79e8c5d60df41f
com.spirit21.swagger	javadoc-springboot-swagger-doclet	0.4	-	c67828fb0936f51fef4a4acde9cf6b644fa8e693
com.squarespace.less	less-core	2.0.0	-	529e906c1eb57b045023bd1ba6235753d20a0eb0
com.squarespace.less	less-core	2.0.1	-	d9fafac8d4f85e7da7bb0e0a4581438a345925cb
com.squarespace.less	less-core	2.0.2	-	714a1ac69fdb8d8b847f6c346e066dc6d1b974bc
com.squarespace.less	less-core	2.0.3	-	c32a6cd35541baec64990f3963e6d89fbc0da535
com.squarespace.less	less-core	2.0.4	-	8883c6f0d23b5eb2f3f2cae2d4539913c5ed8a0c
com.squarespace.less	less-core	2.0.5	-	287c7be58aa91fc1f9653af1c95cb64de01521fa
com.srotya.marauder	ids-source	0.0.2	-	865c62165c2a97b0e68bb21cfc9e09e252b6f6f7
com.srotya.marauder	ids-source	0.0.3	-	9a07319a7c61cf7561e913b048bebd9b659db296
com.stratio.receiver	spark-rabbitmq_1.6	0.3.0	-	6740fce1f1cd3a5c03d6d552d1ed57bdb718b1a5
com.stratio.receiver	spark-rabbitmq_1.6	0.4.0	-	0e8d434ecb1541441ffb13d46be5047421a70b3e
com.sunshinator	library-iosx64	0.2.0	0.2.0-metadata	3bed283664a3f77328afe3880c54821ede427a8c
com.tencentcloudapi.cls	tencentcloud-cls-sdk-java	1.0.10	-	509f704ed89ed3e1ece18c2cb9416069b8b975a0
com.tencentcloudapi.cls	tencentcloud-cls-sdk-java	1.0.10	1.0.10-jar-with-dependencies	2b25985bf68c2d13a3cad9a993f910fe2afa953c
com.tencentcloudapi.cls	tencentcloud-cls-sdk-java	1.0.11	-	259d620de446bd4e1095a563cd0f4a4d8217144e
com.tencentcloudapi.cls	tencentcloud-cls-sdk-java	1.0.11	1.0.11-jar-with-dependencies	14d5e7ee53f90e8e0b45d232f2d9281f6bcc70de
com.tencentcloudapi.cls	tencentcloud-cls-sdk-java	1.0.12	-	241311da0c0aceac1f4be913274ec4481e9c5e4c
com.tencentcloudapi.cls	tencentcloud-cls-sdk-java	1.0.12	1.0.12-jar-with-dependencies	d2e949b0f130f9249552a04d0093f045bfe191b2
com.tencentcloudapi.cls	tencentcloud-cls-sdk-java	1.0.13	-	a19807f92db75ba5f520f5067fe1b9208d6b5fc7
com.tencentcloudapi.cls	tencentcloud-cls-sdk-java	1.0.13	1.0.13-jar-with-dependencies	d3def87ab95cf11d1fa3636d281bf1ee267ed073
com.tencentcloudapi.cls	tencentcloud-cls-sdk-java	1.0.14	-	e2fd8637f989729181577c6f7675d173b738b527
com.tencentcloudapi.cls	tencentcloud-cls-sdk-java	1.0.14	1.0.14-jar-with-dependencies	5489364e5f4003793657165490e8357a40ae6f12
com.tencentcloudapi.cls	tencentcloud-cls-sdk-java	1.0.15	-	550a110e84cf06056bd116fd2169c405d984f3dc
com.tencentcloudapi.cls	tencentcloud-cls-sdk-java	1.0.15	1.0.15-jar-with-dependencies	131772643afde5b8318a3bd1703f37f65292b209
com.tencentcloudapi.cls	tencentcloud-cls-sdk-java	1.0.2	-	57a17982dba80ab032ba93310c5d695e854dd747
com.tencentcloudapi.cls	tencentcloud-cls-sdk-java	1.0.3	-	1922a4b17abc1a03df2aca22794d13f527145ff5
com.tencentcloudapi.cls	tencentcloud-cls-sdk-java	1.0.4	-	8eaa8ee2f909b6ac49a48e5e4f2efc8798205389
com.tencentcloudapi.cls	tencentcloud-cls-sdk-java	1.0.5	-	5c288fe4602c29de6e7e19e4863e32b8631b6d43
com.tencentcloudapi.cls	tencentcloud-cls-sdk-java	1.0.5-pb2	-	6ab10b26f9c2a0e37541b40573328e2709a927e7
com.tencentcloudapi.cls	tencentcloud-cls-sdk-java	1.0.6	-	ecdc5137f5c1b20a43a0b1800589ab7fa9244dbe
com.tencentcloudapi.cls	tencentcloud-cls-sdk-java	1.0.7	-	05b32ff2f3e23455c797174b59f8e1c63e84a353
com.tencentcloudapi.cls	tencentcloud-cls-sdk-java	1.0.7-oceanus	-	bacb3628fa2e7e14b417d5cdf0cad9f2874bf431
com.tencentcloudapi.cls	tencentcloud-cls-sdk-java	1.0.8	-	7a4148fb895c8d1adee984eae47abe7bc9d58ace
com.tencentcloudapi.cls	tencentcloud-cls-sdk-java	1.0.9	-	3c6e7cb01cea831609bd0f258025a64e2abf9fb0
com.thesamet.scalapb	protoc-gen_3	0.9.8	-	261504ff549056d7be733ac865d69a334738e410
com.thesamet.scalapb	sparksql31-scalapb0_10_2.12	1.0.0	-	cc30853abc3fe690931ff743bbc2b6bd7b835b9e
com.thesamet.scalapb	sparksql31-scalapb0_10_2.12	1.0.0-M1	-	3fbbd391565a6eeae33fbed5839ce286e6f0273e
com.thesamet.scalapb	sparksql31-scalapb0_10_2.12	1.0.1	-	f7e5ad692efa1ded91572ef5eaeda069bfb836f9
com.thesamet.scalapb	sparksql31-scalapb0_10_2.12	1.0.2	-	38a4b896033e531f3f43c4bc4fbc176e60234466
com.thesamet.scalapb	sparksql31-scalapb0_10_2.12	1.0.3	-	9490a9e6354720e5c3cb8856ef207772b8b31bb5
com.thesamet.scalapb	sparksql31-scalapb0_10_2.12	1.0.4	-	689b9c7ee18ccbc81924144197997006114b9e8f
com.thesamet.scalapb	sparksql31-scalapb0_10_2.12	1.0.5	-	ddc963c678c23a17496d2cb4978305af105dc8a6
com.tomtom.speedtools	sms	3.0.0	-	66fea59602a0c7bcb691b7419ef39288210eb786
com.tomtom.speedtools	sms	3.0.1	-	9097d535567e16b2c7f102cd45743e5f3c54665f
com.tomtom.speedtools	sms	3.0.10	-	5c62609360eb9b4219187fad204119d9e7984d9b
com.tomtom.speedtools	sms	3.0.11	-	392d2f4436a4a931dc54497c31dd8b8f0e6fcd6b
com.tomtom.speedtools	sms	3.0.12	-	45f93dcf312748d0de2fd695770bbf05877401e0
com.tomtom.speedtools	sms	3.0.13	-	d749399cd38d3b77f38b88840972f44d15d0f220
com.tomtom.speedtools	sms	3.0.14	-	5b3d6708aca1c6c6acf465e9e8977932ea381cb1
com.tomtom.speedtools	sms	3.0.15	-	12c90fa398999f9722395d69c2600474532fe084
com.tomtom.speedtools	sms	3.0.16	-	b00dc1dae0c0f9039080d50d33c2f5a9748b1267
com.tomtom.speedtools	sms	3.0.17	-	c02d693ff44a88aba6d2100324d3ac22fd60be12
com.tomtom.speedtools	sms	3.0.18	-	971018d6f7f0c7b109eb45fb487a18e9dd609d4d
com.tomtom.speedtools	sms	3.0.19	-	a66e05d3a1effb5783208a420695d2d7acfb9ba5
com.tomtom.speedtools	sms	3.0.2	-	26a989ec434bea4022d2fd52230ac429cc614765
com.tomtom.speedtools	sms	3.0.20	-	4e14c016b09ce62dacaf5c2c4a854c8c9921c5dc
com.tomtom.speedtools	sms	3.0.21	-	776fb9f4512eb697baaf9e62755dc02c8715877c
com.tomtom.speedtools	sms	3.0.23	-	a6ea1ae3630f62aa22f28f46764484d1ea0e32e5
com.tomtom.speedtools	sms	3.0.24	-	2e1938e33a18bfda8afc2c34cdd787755f0c8dcd
com.tomtom.speedtools	sms	3.0.25	-	ef0272ee3bc6c8c1e1aa4d012e58547445eade70
com.tomtom.speedtools	sms	3.0.26	-	b267913a6aa4da6f1a9002c424f9b929b4c8ecd9
com.tomtom.speedtools	sms	3.0.3	-	a78002fb9a5e71515bab5ef854fab199209dadae
com.tomtom.speedtools	sms	3.0.4	-	cb7cfdaf864a5287f5750c563f6cb1d1fc8f37cf
com.tomtom.speedtools	sms	3.0.5	-	1606e74565e5b3a28d8521e0c366b3b51b955736
com.tomtom.speedtools	sms	3.0.6	-	f5930e94bb71e5f96e47e0085cc7581d49fb9580
com.tomtom.speedtools	sms	3.0.7	-	1f4ff1ee662ecf285d3792f78e7c42b125731e46
com.tomtom.speedtools	sms	3.0.8	-	d57d6785640d23d657632e86d8fe41004bb7d9cb
com.tomtom.speedtools	sms	3.0.9	-	c3952d3f0b1edc0e2e4887598fca85d26487bd11
com.tomtom.speedtools	sms	3.1.0	-	0de8154d11684eb19a4eb4de71d33e49bcd100f4
com.tomtom.speedtools	sms	3.1.1	-	ec8801d37bcb48565cbcee0dd622cc1edd0fc13a
com.tomtom.speedtools	sms	3.2.0	-	0b5d4a9176e193a946ce27527fe0f49ef59ba2bb
com.tomtom.speedtools	sms	3.2.1	-	620fe222e6801308e091b4e321da53d5655028d4
com.tomtom.speedtools	sms	3.2.10	-	cad54485ffc831ba7daf71c5149152ea4b44fc28
com.tomtom.speedtools	sms	3.2.11	-	55a8de672eb34888ab7e634c067e4fd8468764d2
com.tomtom.speedtools	sms	3.2.12	-	a753fcbe27d6b0a7e02207c5421b5cddb2f73dde
com.tomtom.speedtools	sms	3.2.13	-	b35959d4a3b797838971bef21c1e0be66adef68c
com.tomtom.speedtools	sms	3.2.14	-	fa6365f33b4c573c2fbd1a92985fdbb8423b609e
com.tomtom.speedtools	sms	3.2.16	-	55841fe9962bbeb22cfff304d534adc671ddd63e
com.tomtom.speedtools	sms	3.2.17	-	d46dfcfcc15e2d5a2ef380f20d8c00e7f4ec423e
com.tomtom.speedtools	sms	3.2.18	-	73eeed2bcd78791cbbdda834e9cd22692502abbf
com.tomtom.speedtools	sms	3.2.19	-	6396ce6aa67e909983aa4c60d3beb5ef95edc74d
com.tomtom.speedtools	sms	3.2.2	-	f22eb6e42e11dfc029859795b6cafbde5eda9f27
com.tomtom.speedtools	sms	3.2.20	-	dd131246122fd19b7dd53268861e77cc6a0cd0a7
com.tomtom.speedtools	sms	3.2.21	-	25ac0d6432815dad28252b80760e724caf4c4d0a
com.tomtom.speedtools	sms	3.2.22	-	2089daf837ff03ff679e60725ae558f812e621ed
com.tomtom.speedtools	sms	3.2.23	-	efa131aa7c521a4037ab74c5aa3623dd15215b79
com.tomtom.speedtools	sms	3.2.3	-	53fd9f3f62cf44b8ca18ffc62dc5ab3dfe08e6fb
com.tomtom.speedtools	sms	3.2.4	-	50c67416aa84e6b69b701ff083cc1606b7d36767
com.tomtom.speedtools	sms	3.2.5	-	9fc559ec887ee90f8e754bf558891eddab765c12
com.tomtom.speedtools	sms	3.2.6	-	6b9578381066a4626042aaa51604043503ead82b
com.tomtom.speedtools	sms	3.2.7	-	7676335c269892d62ac339d9f975775ca1c0d217
com.tomtom.speedtools	sms	3.2.8	-	8e37bb33855213db0f771011f37bc0fa57ac41fa
com.tomtom.speedtools	sms	3.2.9	-	96baf3032f7446a4485e99dadd9c3fb4bf442026
com.tomtom.speedtools	sms	3.3.0	-	2473bf7404db5af38f1a7c9f9063a4fa121bd0a3
com.tomtom.speedtools	sms	3.4.2	-	d94bb694b1d5886992346ee79dc4027e1225e99e
com.tomtom.speedtools	sms	3.4.3	-	992eb0382f1e09bacad574fb7c9639ae96dfb1e5
com.tomtom.speedtools	sms	3.4.4	-	ab3be79e0c61b13961fc341d0aa1a0d1e8c81c11
com.twitter	inject-server_2.13	20.10.0	-	9b00860aa394b8cc7231fb11f53fc910f13c43bc
com.twitter	inject-server_2.13	20.12.0	-	893fd3c4313fe5b8882481fa64c96b9e48b986e6
com.twitter	inject-server_2.13	20.9.0	-	f0f00994b654727eb1970e314254c106c3dc0c39
com.twitter	inject-server_2.13	21.1.0	-	c362443cad84ea77602b746e7aa83120c87396e4
com.twitter	inject-server_2.13	21.10.0	-	b5f7209a19f37e6a73106c9a6730d51cd7b1f7b7
com.twitter	inject-server_2.13	21.11.0	-	8a5dec0d6cdbc9a1bb7dd07fc1c3022a5d1ba60c
com.twitter	inject-server_2.13	21.12.0	-	1615101b31ba0e59fe285ed5d6701fe4d3938e3b
com.twitter	inject-server_2.13	21.2.0	-	45ab9a19f01a978fe6f26195b1b71171ade9f176
com.twitter	inject-server_2.13	21.3.0	-	b3c264bd0b59aebed860c7f12109b6579ab6a08c
com.twitter	inject-server_2.13	21.4.0	-	ab35f8a12e2002523e8afc43e3072df175a2259b
com.twitter	inject-server_2.13	21.5.0	-	9bd25f38ea289d0c72a88a6d602decdeccf97b35
com.twitter	inject-server_2.13	21.6.0	-	f892f8dbb1c5b24e67a02fc10d56a7a361184270
com.twitter	inject-server_2.13	21.8.0	-	4487aac9fba135dcb78c273ed8001f657d3b1867
com.twitter	inject-server_2.13	21.9.0	-	863a9fd786ca4a0d4dae28019c9ce29949e0babc
com.twitter	inject-server_2.13	22.1.0	-	2ebdb5562d80b8917fa97328d0eb2945362581ea
com.twitter	inject-server_2.13	22.12.0	-	0fc72a3ea0b57dc82e7ff91bc10bff0cfb9dba63
com.twitter	inject-server_2.13	22.2.0	-	c4d251c275ff63a68c1d994ee61c7a79f9802f9c
com.twitter	inject-server_2.13	22.3.0	-	7352bb96e2098b12ab82b6736bc874fd72d62479
com.twitter	inject-server_2.13	22.4.0	-	a9cf823b73654ae69d2e80af5c0c09d22380e9e2
com.twitter	inject-server_2.13	22.7.0	-	0430cd0ec464cbb439b0b254f39808fc4fd22cd3
com.twitter	inject-server_2.13	23.11.0	-	c14da74f2bd2e283c951670e8dc32c995dd1562d
com.twitter	inject-server_2.13	24.2.0	-	7b5e0b46a600f740fa86b9fa6f2917352ad3314b
com.twitter	util-cache_2.11	17.10.0	-	48e9e0b64c02b2aa8e6be6ef51cdf8897fdd8714
com.twitter	util-cache_2.11	17.11.0	-	ff348fa81b8ccacdc63c874b23fd998e27aa5a41
com.twitter	util-cache_2.11	17.12.0	-	ee1ad293b2b650009a03c7b7714c14ce1374c64a
com.twitter	util-cache_2.11	18.1.0	-	50656ee5d188a4ac915fd81beb2f1000c7582e2f
com.twitter	util-cache_2.11	18.10.0	-	a7ba637850da57ed190a51730bf1a2fb2b9a5b2c
com.twitter	util-cache_2.11	18.11.0	-	1226d5f3f84c7ba99a3a07f7285db78751d84d47
com.twitter	util-cache_2.11	18.12.0	-	3d18e47603699bcac413929f3a0ad3a184d00ee1
com.twitter	util-cache_2.11	18.2.0	-	217a7e704c6210b6f529b8018b8a0edc3c8259e4
com.twitter	util-cache_2.11	18.3.0	-	99d645649762345752548c8b57875c672460d8d4
com.twitter	util-cache_2.11	18.4.0	-	85619add1bc7bf465e703cb60047cedff7df337d
com.twitter	util-cache_2.11	18.5.0	-	ef9dafcb06cd3f5bf9f4bab199324490b6645ce6
com.twitter	util-cache_2.11	18.6.0	-	820f4b86745535eb874b5c6b487460b0e1988225
com.twitter	util-cache_2.11	18.7.0	-	8bf260e5b437f5900152b62aa385d2048212e228
com.twitter	util-cache_2.11	18.8.0	-	5fb8c28dfb3b48477cbcb48aed9addcc49d98da4
com.twitter	util-cache_2.11	18.9.0	-	a6da55841ad05c95db91288ff7f3676ca5e38e6e
com.twitter	util-cache_2.11	18.9.1	-	98ac0d6e8b5a278ae9d47f548b913928fb4dae28
com.twitter	util-cache_2.11	19.1.0	-	cdea91e405ae72827e1161b7d122d9ae630110e1
com.twitter	util-cache_2.11	19.10.0	-	b89196cfc998be820f14f50aa0f957e8ffab9085
com.twitter	util-cache_2.11	19.11.0	-	8ef3af89f033bc481a2b0f5404defc2f3a1cf5c8
com.twitter	util-cache_2.11	19.12.0	-	cbeed90dd9930b38b47a6adbb6cbfc4c27d8a3db
com.twitter	util-cache_2.11	19.2.0	-	85e16ce5c3353664adbd0a19d1679c3a5ad871d2
com.twitter	util-cache_2.11	19.3.0	-	55c877553947f9a47da4eb5f569712c934e33585
com.twitter	util-cache_2.11	19.4.0	-	89b60e6f25ff276e9108327ed90447bdfdad5663
com.twitter	util-cache_2.11	19.5.0	-	9ce5eee77416831699c28830766f0fc443e9e07d
com.twitter	util-cache_2.11	19.5.1	-	2f9c2582794e901506b3235ce5fce1396e52b824
com.twitter	util-cache_2.11	19.6.0	-	73e29e93aa3e17e99df14be978e46c06a4b93a1f
com.twitter	util-cache_2.11	19.7.0	-	2b7aa69cb3bb7310184b75addf085f806ab2468d
com.twitter	util-cache_2.11	19.8.0	-	c8f08ccb98e8450a9488a28d5afb59c185ec20a8
com.twitter	util-cache_2.11	19.8.1	-	8c23890035e39486b94100ed11b6a7b44444a808
com.twitter	util-cache_2.11	19.9.0	-	8c5cf92443997f87f20c96c7edeb684c9d5d1b39
com.twitter	util-cache_2.11	20.1.0	-	89cef9e3e91740effdfd110ea73f020a5fb5bad0
com.twitter	util-cache_2.11	20.10.0	-	b0caedb2d1fb7c03cbfd0884120e6b21933d51be
com.twitter	util-cache_2.11	20.12.0	-	a9a17a526156b597660f1bcac40c362738375bf5
com.twitter	util-cache_2.11	20.3.0	-	c05442ff5a3baba14e863c49a6dcbe3ebf11aba0
com.twitter	util-cache_2.11	20.4.0	-	868347e558fcd445d0a90c02496bacc5c7c6c549
com.twitter	util-cache_2.11	20.4.1	-	c1118a2d024a81011fbda1c510edd984e4c3071e
com.twitter	util-cache_2.11	20.5.0	-	ddff53bce2e2b8c5c3487c763154aba9752c6d2a
com.twitter	util-cache_2.11	20.6.0	-	b4a908e52a3d4d03deeae5d56c2e6d74a854b78d
com.twitter	util-cache_2.11	20.7.0	-	e60987ecfb84cd10ed47f876046f9ec11d9816da
com.twitter	util-cache_2.11	20.8.0	-	eef9af706454b5aad2bfbd7993b073759ff3b2e3
com.twitter	util-cache_2.11	20.8.1	-	9f972c15b039d69ec2224242734fcbf33de414d4
com.twitter	util-cache_2.11	20.9.0	-	0ec332606a1d353034195d8bf075de364bbbbe7a
com.twitter	util-cache_2.11	21.1.0	-	3df0956fa26754000453f2d1afbafe989db54270
com.twitter	util-cache_2.11	21.2.0	-	8b6b4b04536442a0ca958e74b2dca9f77cb88cf5
com.twitter	util-cache_2.11	6.21.2	-	d450a3acd9636f6c13a5344dafe17fa17e1c5165
com.twitter	util-cache_2.11	6.22.0	-	18a53eaae2a16ab83f24956866bcb2a48be6ed98
com.twitter	util-cache_2.11	6.22.1	-	b987f01d573a675012d0fd4210650d974a776186
com.twitter	util-cache_2.11	6.22.2	-	29a5910b8d3ef36124383b0f523f23d8f2d8f33e
com.twitter	util-cache_2.11	6.23.0	-	795157a239bc8b741062a4af1878bb3c028a0c69
com.twitter	util-cache_2.11	6.24.0	-	a08d4b9ac42146f4a7a9c6beba58932eea8db6f3
com.twitter	util-cache_2.11	6.25.0	-	4fc5d155d3bc647e9ca84d8a29028b745c9416f1
com.twitter	util-cache_2.11	6.26.0	-	20b41451a4aa5d0ceca42a850e408a0c1f11082a
com.twitter	util-cache_2.11	6.27.0	-	5f6e610d044dcfa66c99ed3bbc2e7fccc5887286
com.twitter	util-cache_2.11	6.28.0	-	063e0fd9697a4904ec9e2364cd56301d97e09879
com.twitter	util-cache_2.11	6.29.0	-	354ef035dce268df0da380b6f8030b2979078290
com.twitter	util-cache_2.11	6.30.0	-	126b584720d41ce2b48558c3cba491dd05856129
com.twitter	util-cache_2.11	6.32.0	-	3eae50f171dd788c2447138a974e7573d1f6da0a
com.twitter	util-cache_2.11	6.33.0	-	683b0ca8f7a88dc771fda19b2b48f59d7d438ccb
com.twitter	util-cache_2.11	6.34.0	-	b0caaf2f57f4c35947f2bb8d83c3525a05c1a595
com.twitter	util-cache_2.11	6.35.0	-	2ba6be440fd54520fdeab07287e806538d67a755
com.twitter	util-cache_2.11	6.36.0	-	0c609f4bad63d0e09f29d83eea771dde9a2b0d64
com.twitter	util-cache_2.11	6.37.0	-	67b2afeae03660fc8b07c116c4d8ea30acb1b671
com.twitter	util-cache_2.11	6.38.0	-	f45f94e639ca79b3f10cbfff02c15d17e39dcd7c
com.twitter	util-cache_2.11	6.39.0	-	6fff439094328b51682c1611ae24538b51ab2ec3
com.twitter	util-cache_2.11	6.40.0	-	bcff54809812a6804aa38162e9f51b74f1516723
com.twitter	util-cache_2.11	6.41.0	-	a84bd2400becbe6b075b48e1bda295dd4c2860a2
com.twitter	util-cache_2.11	6.42.0	-	e2a8090de7213e5a445fcb0857bc4664977caab8
com.twitter	util-cache_2.11	6.43.0	-	3d5825358b139e3bf60e00c76ba2c25291d3a2b8
com.twitter	util-cache_2.11	6.45.0	-	0f108c13007fc07f391b57c4cf75c679eae77b0d
com.twitter	util-cache_2.11	7.0.0	-	a1d92a42cae5cc1d63e9a8189b0d1433c2ed5e35
com.twitter	util-cache_2.11	7.1.0	-	b1c7045b2b8a56e7c052faa660fb51d0dd666fd7
com.typesafe.akka	akka-coordination_2.12	2.5.22	-	2d9622d115acf20519bd34b52ff3b90777774a12
com.typesafe.akka	akka-coordination_2.12	2.5.23	-	ffb7fd83ea36d8c9ee0ab68cccb1499be9e8498c
com.typesafe.akka	akka-coordination_2.12	2.5.24	-	73f9749eb33ab001b514a8eb8893f03d089d8562
com.typesafe.akka	akka-coordination_2.12	2.5.25	-	26e2e5085a5ddfc7f93cd668ff1a9056d077c405
com.typesafe.akka	akka-coordination_2.12	2.5.26	-	0ff1a9f603790574aed5d5be157f54cfa80ac388
com.typesafe.akka	akka-coordination_2.12	2.5.27	-	cf91abd22d3ce23c5d8ab650750db012f46587dd
com.typesafe.akka	akka-coordination_2.12	2.5.28	-	d6a72c14e03d5f35f094819c13665730a23bde57
com.typesafe.akka	akka-coordination_2.12	2.5.29	-	8e341cea267f7c5006b34a828869302e3e82a66b
com.typesafe.akka	akka-coordination_2.12	2.5.30	-	7edd6ac5b817427210b60183cbd00f78c7baf088
com.typesafe.akka	akka-coordination_2.12	2.5.31	-	68450dc4b2b6e9e7abc2cabddcaf990d0211755b
com.typesafe.akka	akka-coordination_2.12	2.5.32	-	0d76f2875ca6d30fce4f29b751d0a2aee030a316
com.typesafe.akka	akka-coordination_2.12	2.6.0	-	cefc5c125a9c19715fb63c64c9cafc9b6a0ac647
com.typesafe.akka	akka-coordination_2.12	2.6.0-M1	-	1c18e588cbe29f1b4d4747b95e8c39a4d0abfa81
com.typesafe.akka	akka-coordination_2.12	2.6.0-M2	-	1a55b818ebd47e74475b40f20a5d523b813e9a7c
