at.bestsolution.fx.test	at.bestsolution.fx.test.rcontrol.sample	0.0.1		968f23c73fcd9dc19ae069436e67cc24affa0544
org.apache.samza	samza-log4j2_2.12	1.7.0		1122052e593dcf1e74bda871acc4d448cfbcb4ec
org.apache.samza	samza-log4j2_2.12	1.8.0		11cd18c5c15232636b402fb8f94ff9d61d323f47
org.bedework	bw-carddav-dumpres	1.0.4		2cf2428cd7d96d7fcfef237dd075546a64306374
org.bedework	bw-carddav-dumpres	4.0.1		6a13e6a0b86f22c733bed4eb6c197a5d4eb34aaf
org.bedework	bw-carddav-dumpres	4.0.10		013594651762cbd83bfaf0ee6d48d9bbf3863bb4
org.bedework	bw-carddav-dumpres	4.0.10.1		0131c8781bffd3cb6e5adead0403eda762de062c
org.bedework	bw-carddav-dumpres	4.0.2		33c9437df295ada38eb5cf9cfbfef17a0367c771
org.bedework	bw-carddav-dumpres	4.0.3		8deff4a2b06c2fe73c856e43faf074a7280d239c
org.bedework	bw-carddav-dumpres	4.0.5		7e2c9c1b830443c46e46787c7ad0c97b78935a98
org.bedework	bw-carddav-dumpres	4.0.8		f7fe52b8a3a80e00bdd46dd3649b4fd83fe33826
org.bedework	bw-carddav-dumpres	4.0.9		36ca8085232c5230ef166b0b59e21db971ac56ff
org.bedework	bw-carddav-dumpres	5.0.0		13dcfd8df914c83cac270c880633ebc398918e1e
org.bedework	bw-carddav-dumpres	5.0.1		e883bee4fb46e94f079cad5b20cadcc3250919f6
org.bedework	bw-carddav-dumpres	5.0.2		03c755b7fa13a75c34abc678a3c046d081d53094
org.bedework	bw-carddav-dumpres	5.0.3		b8bed51f75fe3687281125c795d792d572756f3b
org.bedework	bw-carddav-dumpres	5.0.5		e492806691ed5bcfd146e38e29c18e914017b7dd
org.bedework	bw-carddav-dumpres	5.0.6		212ceb9719bb07b671ad02269fd36733e89784b7
org.bedework	bw-carddav-dumpres	5.0.7		9290fb3449d5b72ab8b4664514676461c591e567
org.dwcj	dwcj-googlecharts	0.16.0		ac9764323ac60faaca456205da16fc11f1fec39c
org.dwcj	dwcj-googlecharts	23.00		2b7a91c0f6696abb299f03725e1c25181af0e40f
org.dwcj	dwcj-googlecharts	23.01		702307794d3bfd72ae30e9f6c8a6dfd111e314c3
org.dwcj	dwcj-googlecharts	23.02		5b3dad22b52838af4cdd8701b811414ed975e8c1
org.dwcj	dwcj-googlecharts	23.03		a7d735bfb841f798161c17e61cc66fe5f90088cb
org.dwcj	dwcj-googlecharts	23.04		df074de845b8f98bc8ec6e414e62345d78e99d95
org.dwcj	dwcj-googlecharts	23.05		ff0099ecc94de3d4d7bcbb1b15dcdde7797c8ff3
org.dwcj	dwcj-googlecharts	23.06		992b51269e653f430686aabfa6653e821fd235b0
org.dwcj	dwcj-googlecharts	23.07		182a52f623c99cecdceb3c84150184cbfada2436
org.embulk	embulk-parser-csv	0.10.29		62fb15c5e2bcc38294901f09da14e8401788bbf9
org.embulk	embulk-parser-csv	0.10.30		012a261b71e372e5e74847379a4c7fd88d7f4d01
org.embulk	embulk-parser-csv	0.10.31		cb036ba938704ad507d8c18007c3d023d68472ed
org.embulk	embulk-parser-csv	0.10.32		a66cde1fe55cba2d4070aab9b1de814ac5fb158f
org.embulk	embulk-parser-csv	0.10.33		37d71c9970880c62ca47f3c1942907627cef8d39
org.embulk	embulk-parser-csv	0.10.34		68c975d91a832fcf1ee4e0be9575624ff24cc69d
org.embulk	embulk-parser-csv	0.10.35		86f77159039e3e33524f14beae16f989e4dd33c0
org.embulk	embulk-parser-csv	0.10.36		776fb339abd144379986967c926d2db42557ad99
org.embulk	embulk-parser-csv	0.10.37		16bdc3dbd76994cda1320b265e0e8351e20a47cb
org.embulk	embulk-parser-csv	0.10.38		86ae3c233f94dc7a08d0472d6d5941c260284673
org.embulk	embulk-parser-csv	0.10.39		1e704c21de0d5209fe5b0a36d443886bc2aa6cd8
org.embulk	embulk-parser-csv	0.10.40		d54f072ab0d3842777d65867aed5dc282657ff28
org.embulk	embulk-parser-csv	0.10.41		c665defc98ed36854b62a8ee39dea1f685c1eab9
org.embulk	embulk-parser-csv	0.10.42		343691829a5bce7afd8f80d0730089a98fc9cef9
org.embulk	embulk-parser-csv	0.11.0		7b3aecf1674eb330292bf1ae4676b2f09b09eb5b
org.embulk	embulk-parser-csv	0.11.1		32283283e112f210255cba740c05c8aef33854ab
org.embulk	embulk-parser-csv	0.11.2		c092a922c0dc283e1e845b9379d88be91e593196
org.embulk	embulk-parser-csv	0.11.3		32b3f23ffa5363e80f6305639e5d310be1dd096a
org.embulk	embulk-parser-csv	0.11.4		4d23956dfab2399cb453b93422ca2984de64ec87
org.embulk	embulk-parser-csv	0.11.5		d6a4d1706966b7841a76ff4a8a55aedda8e9b860
org.embulk	embulk-parser-csv	0.11.6		8ec45f1c455d3d9ea7a2b2888951b67e4b523c8f
org.glassfish.jersey.examples	managed-client-simple-webapp	2.0		N/A
org.glassfish.jersey.examples	managed-client-simple-webapp	2.0-m13-2		57bd684eec0cf20c340e1d8ad6f684d243866f4b
org.glassfish.jersey.examples	managed-client-simple-webapp	2.0-m13-3		5063fee12c934a3ca2b5d440d35606f006f2d078
org.glassfish.jersey.examples	managed-client-simple-webapp	2.0-rc1		76389f62129bbc03fe8b1a6ffbb9b279316499d0
org.glassfish.jersey.examples	managed-client-simple-webapp	2.0.1		N/A
org.glassfish.jersey.examples	managed-client-simple-webapp	2.1		N/A
org.glassfish.jersey.examples	managed-client-simple-webapp	2.10		N/A
org.glassfish.jersey.examples	managed-client-simple-webapp	2.10.1		N/A
org.glassfish.jersey.examples	managed-client-simple-webapp	2.10.2		N/A
org.glassfish.jersey.examples	managed-client-simple-webapp	2.10.3		N/A
org.glassfish.jersey.examples	managed-client-simple-webapp	2.10.4		N/A
org.glassfish.jersey.examples	managed-client-simple-webapp	2.11		N/A
org.glassfish.jersey.examples	managed-client-simple-webapp	2.12		N/A
org.glassfish.jersey.examples	managed-client-simple-webapp	2.13		N/A
org.glassfish.jersey.examples	managed-client-simple-webapp	2.14		N/A
org.glassfish.jersey.examples	managed-client-simple-webapp	2.15		N/A
org.glassfish.jersey.examples	managed-client-simple-webapp	2.16		N/A
org.glassfish.jersey.examples	managed-client-simple-webapp	2.17		N/A
org.glassfish.jersey.examples	managed-client-simple-webapp	2.18		N/A
org.glassfish.jersey.examples	managed-client-simple-webapp	2.19		N/A
org.glassfish.jersey.examples	managed-client-simple-webapp	2.2		N/A
org.glassfish.jersey.examples	managed-client-simple-webapp	2.20		N/A
org.glassfish.jersey.examples	managed-client-simple-webapp	2.21		N/A
org.glassfish.jersey.examples	managed-client-simple-webapp	2.21.1		N/A
org.glassfish.jersey.examples	managed-client-simple-webapp	2.22		N/A
org.glassfish.jersey.examples	managed-client-simple-webapp	2.22.1		N/A
org.glassfish.jersey.examples	managed-client-simple-webapp	2.22.2		N/A
org.glassfish.jersey.examples	managed-client-simple-webapp	2.22.3		N/A
org.glassfish.jersey.examples	managed-client-simple-webapp	2.22.4		N/A
org.glassfish.jersey.examples	managed-client-simple-webapp	2.23		N/A
org.glassfish.jersey.examples	managed-client-simple-webapp	2.23.1		N/A
org.glassfish.jersey.examples	managed-client-simple-webapp	2.23.2		N/A
org.glassfish.jersey.examples	managed-client-simple-webapp	2.24		N/A
org.glassfish.jersey.examples	managed-client-simple-webapp	2.24.1		N/A
org.glassfish.jersey.examples	managed-client-simple-webapp	2.25		N/A
org.glassfish.jersey.examples	managed-client-simple-webapp	2.25.1		N/A
org.glassfish.jersey.examples	managed-client-simple-webapp	2.26		N/A
org.glassfish.jersey.examples	managed-client-simple-webapp	2.26-b01		N/A
org.glassfish.jersey.examples	managed-client-simple-webapp	2.26-b02		N/A
org.glassfish.jersey.examples	managed-client-simple-webapp	2.26-b03		N/A
org.glassfish.jersey.examples	managed-client-simple-webapp	2.26-b04		N/A
org.glassfish.jersey.examples	managed-client-simple-webapp	2.26-b05		N/A
org.glassfish.jersey.examples	managed-client-simple-webapp	2.26-b06		N/A
org.glassfish.jersey.examples	managed-client-simple-webapp	2.26-b07		N/A
org.glassfish.jersey.examples	managed-client-simple-webapp	2.26-b08		N/A
org.glassfish.jersey.examples	managed-client-simple-webapp	2.26-b09		N/A
org.glassfish.jersey.examples	managed-client-simple-webapp	2.27		N/A
org.glassfish.jersey.examples	managed-client-simple-webapp	2.28		N/A
org.glassfish.jersey.examples	managed-client-simple-webapp	2.28-RC4		N/A
org.glassfish.jersey.examples	managed-client-simple-webapp	2.29		N/A
org.glassfish.jersey.examples	managed-client-simple-webapp	2.29.1		N/A
org.glassfish.jersey.examples	managed-client-simple-webapp	2.3		N/A
org.glassfish.jersey.examples	managed-client-simple-webapp	2.3.1		N/A
org.glassfish.jersey.examples	managed-client-simple-webapp	2.30		N/A
org.glassfish.jersey.examples	managed-client-simple-webapp	2.30.1		N/A
org.glassfish.jersey.examples	managed-client-simple-webapp	2.31		N/A
org.glassfish.jersey.examples	managed-client-simple-webapp	2.32		N/A
org.glassfish.jersey.examples	managed-client-simple-webapp	2.33		N/A
org.glassfish.jersey.examples	managed-client-simple-webapp	2.34		N/A
org.glassfish.jersey.examples	managed-client-simple-webapp	2.35		N/A
org.glassfish.jersey.examples	managed-client-simple-webapp	2.36		N/A
org.glassfish.jersey.examples	managed-client-simple-webapp	2.37		N/A
org.glassfish.jersey.examples	managed-client-simple-webapp	2.38		N/A
org.glassfish.jersey.examples	managed-client-simple-webapp	2.39		N/A
org.glassfish.jersey.examples	managed-client-simple-webapp	2.39.1		N/A
org.glassfish.jersey.examples	managed-client-simple-webapp	2.4		N/A
org.glassfish.jersey.examples	managed-client-simple-webapp	2.4.1		N/A
org.glassfish.jersey.examples	managed-client-simple-webapp	2.40		N/A
org.glassfish.jersey.examples	managed-client-simple-webapp	2.41		N/A
org.glassfish.jersey.examples	managed-client-simple-webapp	2.42		N/A
org.glassfish.jersey.examples	managed-client-simple-webapp	2.43		N/A
org.glassfish.jersey.examples	managed-client-simple-webapp	2.44		N/A
org.glassfish.jersey.examples	managed-client-simple-webapp	2.45		N/A
org.glassfish.jersey.examples	managed-client-simple-webapp	2.46		N/A
org.glassfish.jersey.examples	managed-client-simple-webapp	2.5		N/A
org.glassfish.jersey.examples	managed-client-simple-webapp	2.5.1		N/A
org.glassfish.jersey.examples	managed-client-simple-webapp	2.5.2		N/A
org.glassfish.jersey.examples	managed-client-simple-webapp	2.6		N/A
org.glassfish.jersey.examples	managed-client-simple-webapp	2.7		N/A
org.glassfish.jersey.examples	managed-client-simple-webapp	2.8		N/A
org.glassfish.jersey.examples	managed-client-simple-webapp	2.9		N/A
org.glassfish.jersey.examples	managed-client-simple-webapp	2.9.1		N/A
org.glassfish.jersey.examples	managed-client-simple-webapp	3.0.0		N/A
org.glassfish.jersey.examples	managed-client-simple-webapp	3.0.0-M1		N/A
org.glassfish.jersey.examples	managed-client-simple-webapp	3.0.0-M6		N/A
org.glassfish.jersey.examples	managed-client-simple-webapp	3.0.0-RC2		N/A
org.glassfish.jersey.examples	managed-client-simple-webapp	3.0.1		N/A
org.glassfish.jersey.examples	managed-client-simple-webapp	3.0.10		N/A
org.glassfish.jersey.examples	managed-client-simple-webapp	3.0.11		N/A
org.glassfish.jersey.examples	managed-client-simple-webapp	3.0.12		N/A
org.glassfish.jersey.examples	managed-client-simple-webapp	3.0.13		N/A
org.glassfish.jersey.examples	managed-client-simple-webapp	3.0.14		N/A
org.glassfish.jersey.examples	managed-client-simple-webapp	3.0.15		N/A
org.glassfish.jersey.examples	managed-client-simple-webapp	3.0.16		N/A
org.glassfish.jersey.examples	managed-client-simple-webapp	3.0.17		N/A
org.glassfish.jersey.examples	managed-client-simple-webapp	3.0.2		N/A
org.glassfish.jersey.examples	managed-client-simple-webapp	3.0.3		N/A
org.glassfish.jersey.examples	managed-client-simple-webapp	3.0.4		N/A
org.glassfish.jersey.examples	managed-client-simple-webapp	3.0.5		N/A
org.glassfish.jersey.examples	managed-client-simple-webapp	3.0.6		N/A
org.glassfish.jersey.examples	managed-client-simple-webapp	3.0.7		N/A
org.glassfish.jersey.examples	managed-client-simple-webapp	3.0.8		N/A
org.glassfish.jersey.examples	managed-client-simple-webapp	3.0.9		N/A
org.glassfish.jersey.examples	managed-client-simple-webapp	3.1.0		N/A
org.glassfish.jersey.examples	managed-client-simple-webapp	3.1.0-M1		N/A
org.glassfish.jersey.examples	managed-client-simple-webapp	3.1.0-M2		N/A
org.glassfish.jersey.examples	managed-client-simple-webapp	3.1.0-M3		N/A
org.glassfish.jersey.examples	managed-client-simple-webapp	3.1.0-M7		N/A
org.glassfish.jersey.examples	managed-client-simple-webapp	3.1.0-M8		N/A
org.glassfish.jersey.examples	managed-client-simple-webapp	3.1.1		N/A
org.glassfish.jersey.examples	managed-client-simple-webapp	3.1.10		N/A
org.glassfish.jersey.examples	managed-client-simple-webapp	3.1.2		N/A
org.glassfish.jersey.examples	managed-client-simple-webapp	3.1.3		N/A
org.glassfish.jersey.examples	managed-client-simple-webapp	3.1.4		N/A
org.glassfish.jersey.examples	managed-client-simple-webapp	3.1.5		N/A
org.glassfish.jersey.examples	managed-client-simple-webapp	3.1.6		N/A
org.glassfish.jersey.examples	managed-client-simple-webapp	3.1.7		N/A
org.glassfish.jersey.examples	managed-client-simple-webapp	3.1.8		N/A
org.glassfish.jersey.examples	managed-client-simple-webapp	3.1.9		N/A
org.glassfish.jersey.examples	managed-client-simple-webapp	4.0.0-M1		N/A
org.glassfish.jersey.examples	managed-client-simple-webapp	4.0.0-M2		N/A
org.hammerlab	types_sjs0.6_2.12	1.1.0		5dd6989cc951e6abce21b8eb0d12dfa883172892
org.hammerlab	types_sjs0.6_2.12	1.2.0		bd0610b3b784a8bf7aca194fe7727bd82804f6a7
org.hammerlab	types_sjs0.6_2.12	1.3.0		ca0e0584d8b5c69c1e18641edf5fc514ac796c64
org.hammerlab	types_sjs0.6_2.12	1.3.1		26d639f7f6202378ec177bac2fb3246a67824308
org.hammerlab	types_sjs0.6_2.12	1.4.0		ead5313a772a14a22bd575a4009310e456b43ae4
org.hammerlab	types_sjs0.6_2.12	1.5.0		f92f5bc853b2b596c1a3bb5dc41f397dbda93e6e
org.jamel.dbf	dbf-reader	0.0.1		c891e9f1606c31acac2a1465941f27f58a4131ee
org.jamel.dbf	dbf-reader	0.0.2		b7c27b24ee4f1d150a9b792b3c60a0350f43d163
org.jamel.dbf	dbf-reader	0.0.3		64f77460ac7cec718f5a6d5453fa0b68ce67ba02
org.jamel.dbf	dbf-reader	0.1.0		e07266c32e0008a865be01d5439e04030511f38c
org.jamel.dbf	dbf-reader	0.2.0		4ca633787e4dafc17faa2a45f6c7a4fa7f3e5ee7
org.jamel.dbf	dbf-reader	0.3.0		3db2b03f7354aa512aa59cb3157d3a68260ae0ed
org.ligoj.bootstrap	bootstrap-business-test	1.6.0		b76018d5636727773917140b01137f24e1fdb030
org.ligoj.bootstrap	bootstrap-business-test	1.6.1		d5f39f53b202c888b7f6d75e97d0ff54b3f67af9
org.ligoj.bootstrap	bootstrap-business-test	1.6.2		3df7195818e06ab37a6f6512224e6900fe5a6ca1
org.ligoj.bootstrap	bootstrap-business-test	1.6.3		2e459c7030c99893b0fd100a6e8e7f7922fd9670
org.ligoj.bootstrap	bootstrap-business-test	1.6.4		8d60dd614623b9ccd6bad7ea44e5097909503e28
org.ligoj.bootstrap	bootstrap-business-test	1.6.5		e5c2fc6ed7fade6960a39bda9bc92f885c040c79
org.ligoj.bootstrap	bootstrap-business-test	1.7.0		e745152bc88ac3943f362d751a0cd9a66af21f90
org.ligoj.bootstrap	bootstrap-business-test	1.7.1		ddc4c7252ae0f130f64a4215be79feeb206bbb93
org.ligoj.bootstrap	bootstrap-business-test	1.7.2		338691243d5f4fa0717876a6d352b00607483eaa
org.ligoj.bootstrap	bootstrap-business-test	1.7.4		c0665e28335e80454d8dfc40f0c0a14f435cfcd2
org.ligoj.bootstrap	bootstrap-business-test	1.7.5		4dba47cc1c27c1631365c9bc26e60a678ad56040
org.ligoj.bootstrap	bootstrap-business-test	1.7.6		cc6190c2b7c0faf937cd5739b871940b75ee988c
org.ligoj.bootstrap	bootstrap-business-test	2.0.0		8ab7f8908eff2d9b34c435c8a30cd52189c64656
org.ligoj.bootstrap	bootstrap-business-test	2.0.1		62ab881ebf14e1aee5b174d9a8097d69e0bbc566
org.ligoj.bootstrap	bootstrap-business-test	2.1.0		ddccabc1a1ae5d3282379b59f00cd9b7212c3ee3
org.ligoj.bootstrap	bootstrap-business-test	2.1.1		dad2988901445f70f7aa2331e416d3bafbdfba95
org.ligoj.bootstrap	bootstrap-business-test	2.2.0		f4fe563e76355a187dfc9c41130a25c1fc91b2f3
org.ligoj.bootstrap	bootstrap-business-test	2.2.1		9da31610708254dc6c951f8480f30acf8331a626
org.ligoj.bootstrap	bootstrap-business-test	2.2.2		4ed121e8409a4107bd2899f7211c68a72978faf0
org.ligoj.bootstrap	bootstrap-business-test	2.2.3		11e62005e6dfad85a5d7410b872da1e02a1eb3cf
org.ligoj.bootstrap	bootstrap-business-test	2.3.0		73ddea22b577074946ec335558a01670b7ec0ad5
org.ligoj.bootstrap	bootstrap-business-test	2.3.1		20d6aaf12a2ce5b6a588f7afca7a38617538b6ea
org.ligoj.bootstrap	bootstrap-business-test	2.3.2		13f9f3fde5287f473e0709896119ba223a55f3fe
org.ligoj.bootstrap	bootstrap-business-test	2.3.3		e60afb054ee7fb0394279beb10931be58b58fc03
org.ligoj.bootstrap	bootstrap-business-test	2.4.0		df9f26595888c44374f6d616a88c824d783c7f3b
org.ligoj.bootstrap	bootstrap-business-test	2.4.1		522e9fa1e4bf5ddb51e2d4fc0fdfa27574d764e6
org.ligoj.bootstrap	bootstrap-business-test	2.4.2		f01c8441ac75ae039a190fd583e314a5d74f9d9e
org.ligoj.bootstrap	bootstrap-business-test	2.4.3		9ad06aed4949a77fa5e16caf21fd74da2200caab
org.ligoj.bootstrap	bootstrap-business-test	2.4.4		ee2862d6f05f9260ec4d48eb361102c80593ad3f
org.ligoj.bootstrap	bootstrap-business-test	2.4.5		41d49403dc2a242939770382543e047ca100b03f
org.ligoj.bootstrap	bootstrap-business-test	2.5.1		b141c611463ef201461962570ae77b73e342f741
org.ligoj.bootstrap	bootstrap-business-test	2.5.5		67fbb92c1ae9ddb3bddb543ada3aa44d614f624c
org.ligoj.bootstrap	bootstrap-business-test	2.6.0		a40424ffb7ab8acbb551e0639c59d9b853bc6236
org.ligoj.bootstrap	bootstrap-business-test	2.7.0		515b9f17d81114bacc0511d924748370ba018239
org.ligoj.bootstrap	bootstrap-business-test	2.7.10		a4f977fb10f781d49c76f24d8711191f34a6c277
org.ligoj.bootstrap	bootstrap-business-test	2.7.11		1840f7c82c696f31f700f798d0835ade5fd0d4f1
org.ligoj.bootstrap	bootstrap-business-test	2.7.2		1226bda5cc722a676c3759046d6281aff0ef5291
org.ligoj.bootstrap	bootstrap-business-test	2.7.3		b76f434225333345f539cd6180e8a1748b61e358
org.ligoj.bootstrap	bootstrap-business-test	2.7.4		0167f8cdc4dfb560318d5c2a669be9df3ab7c01c
org.ligoj.bootstrap	bootstrap-business-test	2.7.5		0d4fd78188901d67b6a9ca54404a7369dc9a8158
org.ligoj.bootstrap	bootstrap-business-test	2.7.6		5f742217923160a3507c0dd2fe4c0ef8df91a872
org.ligoj.bootstrap	bootstrap-business-test	2.7.7		bd537205c17f8659bf37e97a43d761b46e515d60
org.ligoj.bootstrap	bootstrap-business-test	2.7.8		afcf3e0374144620cea6bf218eff0b3009336df7
org.ligoj.bootstrap	bootstrap-business-test	2.7.9		a3a83a097a6c672bd6d9616730eb30ac9ffceab4
org.ligoj.bootstrap	bootstrap-business-test	2.8.0		344726ceb9d7480748c20899bea5e157da2635d6
org.ligoj.bootstrap	bootstrap-business-test	2.8.1		c5fab2604402636d6cebd626c2b07b29ea98ea26
org.ligoj.bootstrap	bootstrap-business-test	2.8.10		3c94c4cc20c329bfbc15072b6f0f035e68c75c77
org.ligoj.bootstrap	bootstrap-business-test	2.8.11		fce76e986cf9603dad922ab665933a3857fde2b2
org.ligoj.bootstrap	bootstrap-business-test	2.8.12		794aff0fa2f668f3cca049235ad1dbc0472bf001
org.ligoj.bootstrap	bootstrap-business-test	2.8.2		011743bb87cb8041c4131aa124448722c4dfd095
org.ligoj.bootstrap	bootstrap-business-test	2.8.3		d508f3fb5c6f2b95865fbcec960c56dab701c026
org.ligoj.bootstrap	bootstrap-business-test	2.8.4		313e68cec37aae83277f1589aae411363c24e1f6
org.ligoj.bootstrap	bootstrap-business-test	2.8.5		a9fd06e694f173a87a5c6bd1b3307aa4ec15da6c
org.ligoj.bootstrap	bootstrap-business-test	2.8.6		59890b51600fb6ac996e588f8ff95b31950a0998
org.ligoj.bootstrap	bootstrap-business-test	2.8.7		c14bac3f441e53702b16354e3a807656ad4fe08d
org.ligoj.bootstrap	bootstrap-business-test	2.8.8		fa2057a9d53c136c6e7e5429f07c9f4bd17c294c
org.ligoj.bootstrap	bootstrap-business-test	2.8.9		789539c2880e1d16a295a268da840735bb3d98a5
org.ligoj.bootstrap	bootstrap-business-test	2.9.0		c374020cb076474f8ebe056066b0662e1f802dc3
org.ligoj.bootstrap	bootstrap-business-test	2.9.1		7c0135e616e91a9cee2d1f7ef8a575e81238c588
org.ligoj.bootstrap	bootstrap-business-test	2.9.2		0b46ef21545acc8eff5f8985c68db8f7b2bad930
org.ligoj.bootstrap	bootstrap-business-test	3.0.0		dbee4c65730e0128b4b4c08103d145d908f615b9
org.ligoj.bootstrap	bootstrap-business-test	3.0.1		974028db8040b8ab45b8c79ddbffaeefac58fd20
org.ligoj.bootstrap	bootstrap-business-test	3.0.2		11e93a88f46e68e9fae34c33591cafc93c8d793a
org.ligoj.bootstrap	bootstrap-business-test	3.0.3		91b884fc3524cc472da4eed281e5f716c8bb9f06
org.ligoj.bootstrap	bootstrap-business-test	3.0.4		4bc71083fa685e30363d8baa95fbfc287d591453
org.ligoj.bootstrap	bootstrap-business-test	3.0.5		db786c28340f161aea61af2be230faff88ea35e5
org.ligoj.bootstrap	bootstrap-business-test	3.0.6		5aed28edc2e2eb3da01694f6c296d6b92df82792
org.ligoj.bootstrap	bootstrap-business-test	3.1.0		f68d98a1f6c4902960330378424d19d5590da7f9
org.ligoj.bootstrap	bootstrap-business-test	3.1.1		29834337d4dd75561a588876dd583bffd93ea313
org.ligoj.bootstrap	bootstrap-business-test	3.1.10		a77b718b3d85276ffb8723688647d90bdb52fbb6
org.ligoj.bootstrap	bootstrap-business-test	3.1.11		4730874110648e23c9b2319bfc72a5b8ec6c29ad
org.ligoj.bootstrap	bootstrap-business-test	3.1.12		122a9f8d232311051108f9ce13cce401cc477ad9
org.ligoj.bootstrap	bootstrap-business-test	3.1.13		a9b3dda45a6b176e56d7ed19c1b73f3ff4e887d1
org.ligoj.bootstrap	bootstrap-business-test	3.1.14		6df3d4a84b64e77132e66c43ec118c32bf2df8b5
org.ligoj.bootstrap	bootstrap-business-test	3.1.15		8f3146576b997cb5f44846c608d115a7344d6249
org.ligoj.bootstrap	bootstrap-business-test	3.1.16		19560e56ca6764da9179a21ac8d63a62824637c7
org.ligoj.bootstrap	bootstrap-business-test	3.1.17		e67fa396a331b5517f40452a177c287ae3eb8682
org.ligoj.bootstrap	bootstrap-business-test	3.1.18		70ff67ed6a6b3519bc7a9925efe4efd684a9d062
org.ligoj.bootstrap	bootstrap-business-test	3.1.19		1c281afbcbaa7298b73e885d808d8f3b18b9ec5f
org.ligoj.bootstrap	bootstrap-business-test	3.1.2		d40b28d292bbfc2734edf657d66609c23680abd1
org.ligoj.bootstrap	bootstrap-business-test	3.1.20		e43400986797ad11b6c4344326350af7238bd164
org.ligoj.bootstrap	bootstrap-business-test	3.1.21		903f32c5e7177afe81bd138e07596c381b6eb237
org.ligoj.bootstrap	bootstrap-business-test	3.1.22		77d7a5c16ed07dab50dccfe57207235eb6c736af
org.ligoj.bootstrap	bootstrap-business-test	3.1.23		2bc397716f6289eabb907afa294fbefab2dd02d6
org.ligoj.bootstrap	bootstrap-business-test	3.1.24		f9196661a19dc2f8a0298aae875be1de49f10368
org.ligoj.bootstrap	bootstrap-business-test	3.1.25		bc0851e479ca9363743b85b0314bd5e81d690b4e
org.ligoj.bootstrap	bootstrap-business-test	3.1.3		eebe0d0f3764ff4d40b5e1ed0eb9fcd9d0eec23a
org.ligoj.bootstrap	bootstrap-business-test	3.1.4		13b32b1e5a9fb1bcc1a0d0ab98e832d1b2268917
org.ligoj.bootstrap	bootstrap-business-test	3.1.5		074aaa5f0c0916994ea72af6c3f8e2f21406de57
org.ligoj.bootstrap	bootstrap-business-test	3.1.6		4b213c9cd043975490519cda27890f143b4947e3
org.ligoj.bootstrap	bootstrap-business-test	3.1.7		206de2ac45a0047c370a0d716911a6b083bc464b
org.ligoj.bootstrap	bootstrap-business-test	3.1.8		32595ebc89c15e29692b21b8ac4fe46ba78abf47
org.ligoj.bootstrap	bootstrap-business-test	3.1.9		0bee92976feb53fc24f69813439d917b5d8e763d
org.nanocontainer	nanocontainer-nanowar-webwork	1.1		3add6ba3fea2d875da8b69bb6816c79dc73f59f3
org.nanocontainer	nanocontainer-nanowar-webwork	1.1-RC-1		7b831b657c1e60bd498f87e3d96276624f3631bd
org.nanocontainer	nanocontainer-nanowar-webwork	1.1.1		1e9540c1684542a2cb6caa99b1f9c78aaaa70121
org.ow2.fractal.bf	fractal-bf-adl	0.10		89c0961b5244b80208ffa56b64506bf78c4cd2eb
org.picketlink	picketlink-core-api	3.0-2012Nov06		5ffd6939ac3db2dcd636c28becfc8e57bcd2ddff
org.picketlink	picketlink-core-api	3.0-2012Nov21		f025088a155dad016010349ef7b5d8afb871c461
org.picketlink	picketlink-core-api	3.0-2012Nov26		023992d0abb65b605dde13100bd9f252d82e38c7
org.picketlink	picketlink-core-api	3.0-2012Oct30		d1ec97254dd29ef287859d1103bd0320be30f569
org.picketlink	picketlink-core-api	3.0-2013Jan04		1d6b673137abc8249513f485af2f082487a86626
org.picketlink	picketlink-core-api	3.0.0-2013Feb01		f83e0aea7b0a307b7119fafb0c4fa977ea81d2e4
org.picketlink	picketlink-core-api	3.0.0-2013Feb08		7c91ef467a0d4324f17250cb4d46bb59541ac0b2
org.picketlink	picketlink-core-api	3.0.0-2013Feb20		85621ea4ac887467afb73ef3add0909ad84770b8
org.picketlink	picketlink-core-api	3.0.0-2013Jan24		0f2ceb72bff7b1af08c6299c66e0eb2aa8effba2
org.picketlink	picketlink-core-api	3.0.0.Alpha1		5831cfaf62ac8ac873bfabb0ed21d79edabdad41
org.picketlink	picketlink-core-api	3.0.0.Beta1		6b05fcd8ff52831342673feeae55ad583ae34777
org.picketlink	picketlink-core-api	3.0.0.Beta2		bcb493f47a1420bd50e003eb5a94eb900e784b45
org.projectnessie.nessie	nessie-versioned-storage-dynamodb2-tests	0.100.0		51321c0e4e450a9a80fafabe502c50895170fe19
org.projectnessie.nessie	nessie-versioned-storage-dynamodb2-tests	0.100.1		7fa55f330f0a3ae3ec65c9c7501a53f0f53df573
org.projectnessie.nessie	nessie-versioned-storage-dynamodb2-tests	0.100.2		2cd63c93c0fc5b0a5d9683f99474285d8bc44484
org.projectnessie.nessie	nessie-versioned-storage-dynamodb2-tests	0.100.3		6b918c153f589dd9aafec3786cda6aa39ce4a028
org.projectnessie.nessie	nessie-versioned-storage-dynamodb2-tests	0.101.0		abb1d65cd627323d62fef7469036026bc7a54492
org.projectnessie.nessie	nessie-versioned-storage-dynamodb2-tests	0.101.1		082dbff34f0d92fbb28c25293b6f5c9a3297c304
org.projectnessie.nessie	nessie-versioned-storage-dynamodb2-tests	0.101.2		999e50976fb51204badbf63446055cd52a1a6cce
