cc.rbbl.kozy.plausible	plausible-ktor-plugin	1.0.0		c13c6f2eb55e3a60a70ab556db985e548ef499fc
org.ops4j.pax.web.archetypes	wab-gwt-archetype	2.1.0		f8a3a47ce08ca0c8a7e48af44a63956de3760ed7
org.ops4j.pax.web.archetypes	wab-gwt-archetype	2.1.1		e99ddd9bb4da6ff2c6f90865b980d9ca1f45201e
org.ops4j.pax.web.archetypes	wab-gwt-archetype	2.1.2		6609bcdfa53d156202f6f304fde730f6dfe2db18
org.ops4j.pax.web.archetypes	wab-gwt-archetype	2.1.3		fc3f781906a6dad10bf5fdf9b1aae3eca1e8729e
org.ops4j.pax.web.archetypes	wab-gwt-archetype	2.1.4		3cf6bc1d9263d7c6924151cd609628ff0edc852e
org.ops4j.pax.web.archetypes	wab-gwt-archetype	2.1.5		725f266e7d2f14949fe534406e8817e757ce532b
org.ops4j.pax.web.archetypes	wab-gwt-archetype	2.1.6		0437a52628c8be7c1175834c0acaee64b3c43cc9
org.ops4j.pax.web.archetypes	wab-gwt-archetype	3.0.0		8db8f017486b53cd2ef1acad86a073e5c9c9817c
org.ops4j.pax.web.archetypes	wab-gwt-archetype	3.0.0.M1		0dabb57fd5f622933c86fc2ec632a55d1011357c
org.ops4j.pax.web.archetypes	wab-gwt-archetype	3.0.0.M2		05707a83429f74f34b998a6e50399309f38f527c
org.ops4j.pax.web.archetypes	wab-gwt-archetype	3.0.0.M3		12ccfbf3ff72efc94ffdb63ea549d4cafdc8feb4
org.ops4j.pax.web.archetypes	wab-gwt-archetype	3.0.0.RC		3cbc106a803997e3dcdd959a4556bafaa434515e
org.ops4j.pax.web.archetypes	wab-gwt-archetype	3.0.1		ee8071f78da05b3a0980239f5116cc6efde208a8
org.ops4j.pax.web.archetypes	wab-gwt-archetype	3.0.10		d1cd357d136eb3aa534c042d2cd83399dacf0af7
org.ops4j.pax.web.archetypes	wab-gwt-archetype	3.0.2		2596687cd70784f3580c3bb6c4a6e5409727ab06
org.ops4j.pax.web.archetypes	wab-gwt-archetype	3.0.3		3f2e1bc27e43d6b634b6a67529f6f6a562100953
org.ops4j.pax.web.archetypes	wab-gwt-archetype	3.0.4		8e9017724ca76fe41033d15c65192861b836ce89
org.ops4j.pax.web.archetypes	wab-gwt-archetype	3.0.5		0b4076a828b8dd5221c84b477aef4012edb24a0a
org.ops4j.pax.web.archetypes	wab-gwt-archetype	3.0.6		1fa95a0ce7112b6c59f1a519e1e5854a8c2cba59
org.ops4j.pax.web.archetypes	wab-gwt-archetype	3.0.7		0138f41d2bce2fec0da9b21090244032511a1697
org.ops4j.pax.web.archetypes	wab-gwt-archetype	3.0.8		e1a2deaef1d9cb875b3c4ef2452db63aa2183091
org.ops4j.pax.web.archetypes	wab-gwt-archetype	3.0.9		2b6af05f71dac1382b81f8c92502f3a202d43de1
org.ops4j.pax.web.archetypes	wab-gwt-archetype	3.1.0		0fae58f19f0584625f4fa1952c09b8354c23bee0
org.ops4j.pax.web.archetypes	wab-gwt-archetype	3.1.1		b4a05aa010dab2564cbfa2247f8effbdc4f82261
org.ops4j.pax.web.archetypes	wab-gwt-archetype	3.1.2		0c0e40d3c711e0e3fca0afa4b23c192437186606
org.ops4j.pax.web.archetypes	wab-gwt-archetype	3.1.3		81d12ea464818163da5fabc36125202a883379c0
org.ops4j.pax.web.archetypes	wab-gwt-archetype	3.1.4		fe5656e518d74182abfae824124ca22bed116768
org.ops4j.pax.web.archetypes	wab-gwt-archetype	3.1.5		3111ff3057ea99a4eed9ba7baa0c8880b599e9c1
org.ops4j.pax.web.archetypes	wab-gwt-archetype	3.1.6		d18099da18d823107ae4c5948fa962e7a68895c1
org.ops4j.pax.web.archetypes	wab-gwt-archetype	3.2.0		9d1e220104eabed6b75357006166307809fb7078
org.ops4j.pax.web.archetypes	wab-gwt-archetype	3.2.1		795da6f723b70453f894d55eba6683a5d57a0b93
org.ops4j.pax.web.archetypes	wab-gwt-archetype	3.2.2		593ff904cd7b5502aff13178b1e75099fdc124a2
org.ops4j.pax.web.archetypes	wab-gwt-archetype	3.2.3		e24666f034d933546639250ff990c7b1f6676565
org.ops4j.pax.web.archetypes	wab-gwt-archetype	3.2.4		85cb67a832f1f624a2ca55d701530682af3f8ae0
org.ops4j.pax.web.archetypes	wab-gwt-archetype	3.2.5		26311fad2247d9e79dfbbd1148d012f800512580
org.ops4j.pax.web.archetypes	wab-gwt-archetype	3.2.6		7e9a31b1b816588fbb4cffc205d8d3b19c5d5bbf
org.ops4j.pax.web.archetypes	wab-gwt-archetype	3.2.7		8e38d12a84eaa4c388bebdc574e852de8aa74084
org.ops4j.pax.web.archetypes	wab-gwt-archetype	3.2.8		f3a2429943f0de56ee043ecb1f13126b00759de9
org.ops4j.pax.web.archetypes	wab-gwt-archetype	3.2.9		64ab33e484ff6f1c7cc849ea0555f3e3c64cd0c1
org.ops4j.pax.web.archetypes	wab-gwt-archetype	3.3.0		e37f9e9a66fd14eedb0677130456b25faca64932
org.ops4j.pax.web.archetypes	wab-gwt-archetype	3.3.1		b3d16cc8e7a7b7899d32d7fae978eca55c80477a
org.ops4j.pax.web.archetypes	wab-gwt-archetype	3.3.2		13fa85a8af2258c5efdb6f9916fc1472a3236002
org.ops4j.pax.web.archetypes	wab-gwt-archetype	4.0.0		c611ebf188c7df7c4622d47550250abc2c9bfdf7
org.ops4j.pax.web.archetypes	wab-gwt-archetype	4.0.1		662183ee13d96d0b5a1b16d326ed32c93fd63d78
org.ops4j.pax.web.archetypes	wab-gwt-archetype	4.0.2		6f12c19c139d1218824ec55bfb754deb7ed51c3e
org.ops4j.pax.web.archetypes	wab-gwt-archetype	4.1.0		3c86635237c43f4f34b4f163197f851b372e9ef6
org.ops4j.pax.web.archetypes	wab-gwt-archetype	4.1.1		3dde6283c5a615ec8315c8bea6aa1f823ab7cc40
org.ops4j.pax.web.archetypes	wab-gwt-archetype	4.1.2		7bd26f0f11067a19aa954a30df34228b014f82ef
org.ops4j.pax.web.archetypes	wab-gwt-archetype	4.1.3		09041188beaa3b73b1441985d88e28664607c0bc
org.ops4j.pax.web.archetypes	wab-gwt-archetype	4.1.4		c0154cd2ccd16e7c949dcb043fedd14ba6ff77c2
org.ops4j.pax.web.archetypes	wab-gwt-archetype	4.2.0		7b5e76ce7173d2c6a1b2181b7c738214fc435105
org.ops4j.pax.web.archetypes	wab-gwt-archetype	4.2.1		d689e3c4de72640a95efd294c3f7bdf26c901516
org.ops4j.pax.web.archetypes	wab-gwt-archetype	4.2.2		2e600e092c1d923e45962541a53eb75094343b3d
org.ops4j.pax.web.archetypes	wab-gwt-archetype	4.2.3		5569aae5a24054da4e8821cf0596bf69818ebfc8
org.ops4j.pax.web.archetypes	wab-gwt-archetype	4.2.4		2c38898222a83f614de0c69e87af3bcf63dbba5a
org.ops4j.pax.web.archetypes	wab-gwt-archetype	4.2.5		ea8c9d5dbc0a13d45d3b5a0edf042c32fcd1955c
org.ops4j.pax.web.archetypes	wab-gwt-archetype	4.2.6		6ec3292380a8a9d125a7450fbd73b5c6e1c23814
org.ops4j.pax.web.archetypes	wab-gwt-archetype	4.2.7		48d5fec0ae6c9b7e251f71cfe0dc17ef8a4446fc
org.ops4j.pax.web.archetypes	wab-gwt-archetype	4.2.8		0e9b3f43577cba322de6f6a7201666e7e5a1a6c2
org.ops4j.pax.web.archetypes	wab-gwt-archetype	4.3.0		e7dfbcc0ed5d428756fc093575fe696a20fa4018
org.ops4j.pax.web.archetypes	wab-gwt-archetype	4.3.1		14bfa2d7436c6485ce2d2eda0fee3e00484ac702
org.ops4j.pax.web.archetypes	wab-gwt-archetype	4.3.2		5b609f9e9d4e7791d1dcc5ca92cef348dd9ddb2c
org.ops4j.pax.web.archetypes	wab-gwt-archetype	4.3.3		d70b55cbca4658c683069cc23679fb6f8defc5d7
org.ops4j.pax.web.archetypes	wab-gwt-archetype	4.3.4		77b6e68fb4d885668a77db988b25b1dd4442def9
org.ops4j.pax.web.archetypes	wab-gwt-archetype	4.3.5		dacd1288e5b54064f7386215e6073fcd2d292940
org.ops4j.pax.web.archetypes	wab-gwt-archetype	4.3.6		3e1181f07bd5916578b1cca6b87772fb60e56e7b
org.ops4j.pax.web.archetypes	wab-gwt-archetype	4.4.0		3e858c91c0314670af3022fc9523643c9291a223
org.ops4j.pax.web.archetypes	wab-gwt-archetype	4.4.1		e4a614da6832e87fa5f228182937c5daab62d156
org.ops4j.pax.web.archetypes	wab-gwt-archetype	4.4.2		704066f0be1e6cfdca6521a6f3b05e5bb1189999
org.ops4j.pax.web.archetypes	wab-gwt-archetype	6.0.0		f229624ffed7ade458771e5b8fc3bde77842a98d
org.ops4j.pax.web.archetypes	wab-gwt-archetype	6.0.1		3d14644dc5b8657cae63bb586dd29b69a98aa535
org.ops4j.pax.web.archetypes	wab-gwt-archetype	6.0.10		6475387ab120d476516404b3772ecbc245b289ba
org.ops4j.pax.web.archetypes	wab-gwt-archetype	6.0.11		bbf39575dda20fec3f4946a9d363acf40befa517
org.ops4j.pax.web.archetypes	wab-gwt-archetype	6.0.12		849c91225cfa625a23ea1c08797335cb4c5a2102
org.ops4j.pax.web.archetypes	wab-gwt-archetype	6.0.2		5a39c5a2ae6186f4c56c997d05ce9f06107b3a21
org.ops4j.pax.web.archetypes	wab-gwt-archetype	6.0.3		bdc1ef50c52c20e58e1d60430224c94702a4228e
org.ops4j.pax.web.archetypes	wab-gwt-archetype	6.0.4		269bf6162f2531b3a9de0ac321febc7a7f14ca4d
org.ops4j.pax.web.archetypes	wab-gwt-archetype	6.0.5		89e156c1c86007e11fd829e2454d43533c4b5b1c
org.ops4j.pax.web.archetypes	wab-gwt-archetype	6.0.6		df5597c8eeb27f5ff5338d333a89a3556d5f65db
org.ops4j.pax.web.archetypes	wab-gwt-archetype	6.0.7		9233f8a71b0deb11d3ef2dbf61fd24c0f77ca94a
org.ops4j.pax.web.archetypes	wab-gwt-archetype	6.0.8		b311feec79c916ff80d76024b5535b409c973920
org.ops4j.pax.web.archetypes	wab-gwt-archetype	6.0.9		aaf1eee7c91249ff116b0c3c1717a61bc85e29da
org.ops4j.pax.web.archetypes	wab-gwt-archetype	6.1.0		dd3a7f60c007025846f340eeb8753fc686c8ce30
org.ops4j.pax.web.archetypes	wab-gwt-archetype	6.1.1		7ec0d88e293862df55e0ad1bc11e9f85d48e51d4
org.ops4j.pax.web.archetypes	wab-gwt-archetype	6.1.2		1e4d31aeffdb6c04e6a0e99584f2414a6fc84dd9
org.ops4j.pax.web.archetypes	wab-gwt-archetype	7.0.0		118f66f62b59f54bc41ed54d038ef1e10b4ab7f6
org.ops4j.pax.web.archetypes	wab-gwt-archetype	7.1.0		ac9b838c14b1c9571e02eac921e70a579b23e4a2
org.ops4j.pax.web.archetypes	wab-gwt-archetype	7.1.1		6b9325f111f815f1849eff4181b2fced4cc41cdc
org.ops4j.pax.web.archetypes	wab-gwt-archetype	7.2.0		1458bb2b896212a1c253e832afdb48f78888beae
org.ops4j.pax.web.archetypes	wab-gwt-archetype	7.2.1		9a19c91830ab01c91aa0f945dda2b62c42784271
org.ops4j.pax.web.archetypes	wab-gwt-archetype	7.2.10		6ccb7306b16363e5fe75d4316a2eae27fc33bdab
org.ops4j.pax.web.archetypes	wab-gwt-archetype	7.2.11		67a0267190e8bb8f4152b06fcc51259f269ab44e
org.ops4j.pax.web.archetypes	wab-gwt-archetype	7.2.12		641de0d5bf722d6cf6b8676524d03b2f0e13e7c5
org.ops4j.pax.web.archetypes	wab-gwt-archetype	7.2.13		57c1698a6a2f5718f85814bab43a78a50be0c3b5
org.ops4j.pax.web.archetypes	wab-gwt-archetype	7.2.14		22a091081859d5b8568cdb00a214935b5ace3062
org.ops4j.pax.web.archetypes	wab-gwt-archetype	7.2.15		9ba3a17aef6dfbd8ebbe614164b902e8c7158800
org.ops4j.pax.web.archetypes	wab-gwt-archetype	7.2.16		36316118ea4e06c760803660a287567f7185cd4e
org.ops4j.pax.web.archetypes	wab-gwt-archetype	7.2.17		a2f4de975b4f4b9e33c0673821f0edae9a7c17dc
org.ops4j.pax.web.archetypes	wab-gwt-archetype	7.2.18		3bd5d79fbac073992a727e6e6ad2ef548f0e803e
org.ops4j.pax.web.archetypes	wab-gwt-archetype	7.2.19		105dad0035ad47bef735a65fc3ad3bfb7c33808e
org.ops4j.pax.web.archetypes	wab-gwt-archetype	7.2.2		4043692e280e0e8fb72139ff1b5307caa792c5b4
org.ops4j.pax.web.archetypes	wab-gwt-archetype	7.2.20		399de6a0c0717935ce3c76208021aa04091e1db5
org.ops4j.pax.web.archetypes	wab-gwt-archetype	7.2.21		9dcb4052a57670a1dba7928b0a8e3d28983b9afe
org.ops4j.pax.web.archetypes	wab-gwt-archetype	7.2.22		c4e19e4f651bc84f312b8d23bb6dbbb936e72d29
org.ops4j.pax.web.archetypes	wab-gwt-archetype	7.2.23		9231fcfe9fffe7e720040ced9147a9dd7f5a49f4
org.ops4j.pax.web.archetypes	wab-gwt-archetype	7.2.24		cc045584d5acaac37ab457f13c3b8b11e989e916
org.ops4j.pax.web.archetypes	wab-gwt-archetype	7.2.25		78925f3b4becae3009df7126426ae345d0f83102
org.ops4j.pax.web.archetypes	wab-gwt-archetype	7.2.26		014f1bceae10d46f3fd15e78f0ce6c667f1c3686
org.ops4j.pax.web.archetypes	wab-gwt-archetype	7.2.27		5fe877f274dc615c6832e198d09fd512c96d9955
org.ops4j.pax.web.archetypes	wab-gwt-archetype	7.2.28		7fa5ec24ea3747afd6c520fbf4497baf578329f0
org.ops4j.pax.web.archetypes	wab-gwt-archetype	7.2.29		bc9daf5b0f7293440d0102f30295df176224d5db
org.ops4j.pax.web.archetypes	wab-gwt-archetype	7.2.3		f8557deca5abf6d6e70f40b372c3403e59ac025f
org.ops4j.pax.web.archetypes	wab-gwt-archetype	7.2.30		f7c9064da5c72a35f3a6243df9b734b580cbbb62
org.ops4j.pax.web.archetypes	wab-gwt-archetype	7.2.4		d9c58c30d086df982bf5eaf766c714d6328aa34a
org.ops4j.pax.web.archetypes	wab-gwt-archetype	7.2.5		ef67caae74017cef80aded7c3ecbdb8f59467e95
org.ops4j.pax.web.archetypes	wab-gwt-archetype	7.2.6		650950d6ebc9a52c1a29f2ea196ae322692c523d
org.ops4j.pax.web.archetypes	wab-gwt-archetype	7.2.7		61e09ccbbcea9e39d61c585526d9e75affbf0474
org.ops4j.pax.web.archetypes	wab-gwt-archetype	7.2.8		9dbb535f5fab9e42bdbfd5d3ca69c902958c87d9
org.ops4j.pax.web.archetypes	wab-gwt-archetype	7.2.9		59a3661b3145fc26dc20cc835e0a77f5be95fedf
org.ops4j.pax.web.archetypes	wab-gwt-archetype	7.3.0		e4516026a84b3e7f8d4a2d88a6d5935503cecb5f
org.ops4j.pax.web.archetypes	wab-gwt-archetype	7.3.1		8cf700c945688bfbe3fa67c6686cc4998fdaa784
org.ops4j.pax.web.archetypes	wab-gwt-archetype	7.3.10		21b47287503a107bc2a435c7bba1956320dc0952
org.ops4j.pax.web.archetypes	wab-gwt-archetype	7.3.11		79366f08b53723f366c8e98bc5a026097475c9cc
org.ops4j.pax.web.archetypes	wab-gwt-archetype	7.3.12		f08ba79b54a59e89a57d77bccff9c2416e5c5360
org.ops4j.pax.web.archetypes	wab-gwt-archetype	7.3.13		2aee59fbc6187468f88f27c0d6afb3ca89c0f62c
org.ops4j.pax.web.archetypes	wab-gwt-archetype	7.3.14		0e4909a714c9365e49fd5c90f1d8d229f7931b1e
org.ops4j.pax.web.archetypes	wab-gwt-archetype	7.3.15		c4862e69d885483edf210b177914f93db4279baa
org.ops4j.pax.web.archetypes	wab-gwt-archetype	7.3.16		f99920564ccfab83e274ccd4383ac2270d004b1d
org.ops4j.pax.web.archetypes	wab-gwt-archetype	7.3.17		c1c5d8ab6545bc5791e1f61055e2ad9a3421ea38
org.ops4j.pax.web.archetypes	wab-gwt-archetype	7.3.18		b75f1b46b191d98e20a4ab92cd2cd63845d62c1e
org.ops4j.pax.web.archetypes	wab-gwt-archetype	7.3.19		9e0d4e00f0cf7705f9fccabd76701743ef80a7e8
org.ops4j.pax.web.archetypes	wab-gwt-archetype	7.3.2		a7245f98daba0ecca6c2630bda53017df22d0953
org.ops4j.pax.web.archetypes	wab-gwt-archetype	7.3.20		ed8e549d114908fbe433e92c82b1359df0e53aa6
org.ops4j.pax.web.archetypes	wab-gwt-archetype	7.3.21		af9270e95b30f8a625114670158fd9152e622bd6
org.ops4j.pax.web.archetypes	wab-gwt-archetype	7.3.22		ba3cd3055a67732f870d3a0500ec031b77c44f6b
org.ops4j.pax.web.archetypes	wab-gwt-archetype	7.3.23		5b1973a12dfe49a8c1421a465ee4357eaac9309b
org.ops4j.pax.web.archetypes	wab-gwt-archetype	7.3.24		ad4e74157d2c9969efe13d3838643712a9240864
org.ops4j.pax.web.archetypes	wab-gwt-archetype	7.3.25		e4075ae9d9654325efc9d1865f465d98bddd5f0d
org.ops4j.pax.web.archetypes	wab-gwt-archetype	7.3.26		cc57c640b89eb18215a35249e06235589547aac6
org.ops4j.pax.web.archetypes	wab-gwt-archetype	7.3.27		8a36a7937477efbb30a832e8134373d6635b279c
org.ops4j.pax.web.archetypes	wab-gwt-archetype	7.3.28		adce754a38b5225bf2739c681b956c540188ed44
org.ops4j.pax.web.archetypes	wab-gwt-archetype	7.3.29		6824e1edc374e8ee40d94bc5dc1afdc2af226d45
org.ops4j.pax.web.archetypes	wab-gwt-archetype	7.3.3		d0f2f5f7ba8b9d3ef5d42690028ec14b7d1d2900
org.ops4j.pax.web.archetypes	wab-gwt-archetype	7.3.4		a158f236143d535ba33399b9057aefcd47efa0c4
org.ops4j.pax.web.archetypes	wab-gwt-archetype	7.3.5		25757c0b62b12d7b6ea8a1c7d883eb42bfa30314
org.ops4j.pax.web.archetypes	wab-gwt-archetype	7.3.6		fe2dd1a4366b08f0687034fc315cf66567e6d4d9
org.ops4j.pax.web.archetypes	wab-gwt-archetype	7.3.7		12c5a22fe0080bb11d583dc240f698e86e709659
org.ops4j.pax.web.archetypes	wab-gwt-archetype	7.3.8		daba9e93e5e8b644ee0fc4b7ab38eff4c53ef25b
org.ops4j.pax.web.archetypes	wab-gwt-archetype	7.3.9		6788afd86f7f4aa00cc7d25e961a0b647473280a
org.ops4j.pax.web.archetypes	wab-gwt-archetype	7.4.0		473384f800b9b77fe5c165f8abf3fd20072a04c2
org.ops4j.pax.web.archetypes	wab-gwt-archetype	7.4.1		ce15b09e2f726dccda64b01c39c4c2ee3459b677
org.ops4j.pax.web.archetypes	wab-gwt-archetype	7.4.2		3b2ac153f05671d1c0d0e543ddc178aadf419c61
org.ops4j.pax.web.archetypes	wab-gwt-archetype	7.4.3		8a70a7e0d1052abd34a4f9fa2fb391df1b73f07e
org.ops4j.pax.web.archetypes	wab-gwt-archetype	7.4.4		291d9bba7e415e4b4d9e3e439a1de66b79263e91
org.ops4j.pax.web.archetypes	wab-gwt-archetype	7.4.5		122988b58fc442196afbe1f139ee21521c65d6fc
org.ops4j.pax.web.archetypes	wab-gwt-archetype	7.4.6		3f0ee1b45b46a0a86b1cd2ac6b3f71066f046ac6
org.scalameta	fastparse-v2_2.11	2.3.1		e5e85eaeddc3b7c4a87e2771b11f0c62a5c7270a
org.scalatest	scalatest-mustmatchers_sjs0.6_2.12	3.1.0-M1		730bbaf191b8777c4c1c1970a0beb8f0b4ec54ed
org.scalatest	scalatest-mustmatchers_sjs0.6_2.12	3.1.0-M2		e78e7e664ea77a8272fc62516a944188dba93747
org.scalatest	scalatest-mustmatchers_sjs0.6_2.12	3.2.0		c743c7546d99bd9fd6565c8572918297b1ec8a51
org.scalatest	scalatest-mustmatchers_sjs0.6_2.12	3.2.0-M1		3085a5784eafddcdd3fca7857331f1968295fe61
org.scalatest	scalatest-mustmatchers_sjs0.6_2.12	3.2.0-M2		56f26741782ac696e521692f10f73052b75e619b
org.scalatest	scalatest-mustmatchers_sjs0.6_2.12	3.2.0-M3		aa0331a596d4ede0811c81ac17049d793cbbf8f4
org.scalatest	scalatest-mustmatchers_sjs0.6_2.12	3.2.0-M4		b945c2560a06285b1019e966b143989b9c65081a
org.scalatest	scalatest-mustmatchers_sjs0.6_2.12	3.2.1		cb6e9c7c193ad28edd1d0f499cfd89ff90b7704e
org.scalatest	scalatest-mustmatchers_sjs0.6_2.12	3.2.10		48e133b36200918c86c12ba9148da9708125f5b4
org.scalatest	scalatest-mustmatchers_sjs0.6_2.12	3.2.11		49d22c63959ea9cb4f25abd19f1f593bbca52750
org.scalatest	scalatest-mustmatchers_sjs0.6_2.12	3.2.12		8553a557e1bc5e42bdf93a9fa36b1a347400a6fc
org.scalatest	scalatest-mustmatchers_sjs0.6_2.12	3.2.12-RC1		bd4fe30cd3343db8ce3765ba7fbcae18f7c97139
org.scalatest	scalatest-mustmatchers_sjs0.6_2.12	3.2.12-RC2		010f6c2b356b88f536f4834dd12e095a6aa9fd4d
org.scalatest	scalatest-mustmatchers_sjs0.6_2.12	3.2.13		b5b2ef05f15a3f980176cc25fa71100519ed7c0d
org.scalatest	scalatest-mustmatchers_sjs0.6_2.12	3.2.14		ee536aef4e50e7fd67db577204bd1e637ef430d2
org.scalatest	scalatest-mustmatchers_sjs0.6_2.12	3.2.15		09a8dbac36deb79b12a7768d1caea8d1c345ecb1
org.scalatest	scalatest-mustmatchers_sjs0.6_2.12	3.2.16		d122af20d606b57b3eba6e1925333cc321c9958a
org.scalatest	scalatest-mustmatchers_sjs0.6_2.12	3.2.17		e5fefc8899545e3aef1db4859ea8fda44d40b8e3
org.scalatest	scalatest-mustmatchers_sjs0.6_2.12	3.2.18		3233c0f59079853bbd8f30f238af9eb370ae353c
org.scalatest	scalatest-mustmatchers_sjs0.6_2.12	3.2.19		e2931c8d43bbe48426626f925da0f88ab4bf62e8
org.scalatest	scalatest-mustmatchers_sjs0.6_2.12	3.2.2		3c3d980239019d036fc167a875cf82cc76f8cdc1
org.scalatest	scalatest-mustmatchers_sjs0.6_2.12	3.2.2-M1		8f98d73f0ad1c69e3d6d70a0ba7eab6f441cc4fb
org.scalatest	scalatest-mustmatchers_sjs0.6_2.12	3.2.2-M2		c90e8f7e6d39c9b9fb64000de6ddd0c1e26a8b6b
org.scalatest	scalatest-mustmatchers_sjs0.6_2.12	3.2.3		71b27e7571032a6316773bc7e9ebb58966848dc6
org.scalatest	scalatest-mustmatchers_sjs0.6_2.12	3.2.4		b479fedbd3bd56d1d2495b9c70baa38dcec4ab1e
org.scalatest	scalatest-mustmatchers_sjs0.6_2.12	3.2.4-M1		209556cda1c28543a6d36528ebe402fe563baa7f
org.scalatest	scalatest-mustmatchers_sjs0.6_2.12	3.2.5		10e52b5794cea4499c3a952f2ab7e2d69e963f20
org.scalatest	scalatest-mustmatchers_sjs0.6_2.12	3.2.6		fb66b7b5cd22dba89b7ef686fadcc0a3ccd1dacd
org.scalatest	scalatest-mustmatchers_sjs0.6_2.12	3.2.7		e974644d68630b84a29dc9b5287af3dde9f8e009
org.scalatest	scalatest-mustmatchers_sjs0.6_2.12	3.2.8		3311667e9dd14bfecb3c71a41501dd61429d9353
org.scalatest	scalatest-mustmatchers_sjs0.6_2.12	3.2.9		bb9b406325238abbf21d22c6fa357b57f52f6e06
org.scalatest	scalatest-mustmatchers_sjs0.6_2.12	3.3.0-SNAP2		23ed314aff3a4b1f6a3431805626d20bebd06211
org.scalatest	scalatest-mustmatchers_sjs0.6_2.12	3.3.0-SNAP3		c8347d8de63bea438f45693a933c92c4d1522316
org.typelevel	otel4s-sdk-common_3	0.10.0		01ae7ef7b7059af05014abead13b7338a02f9d19
org.typelevel	otel4s-sdk-common_3	0.11.0		b5053d991ebf2e16930bab1d150b3f801a9ac283
org.typelevel	otel4s-sdk-common_3	0.11.1		268a489e3a6961e3b297daead7b49d3d8f8fab19
org.typelevel	otel4s-sdk-common_3	0.11.2		253a33bdd3cfa39c6af80c703bc7ed5e271a7b38
org.typelevel	otel4s-sdk-common_3	0.12.0		745aa6ed99b7db16f2480c6b90323e69ed8920fa
org.typelevel	otel4s-sdk-common_3	0.12.0-RC1		867bacaece687c7c56168e01e9cbb8ce5a4eead9
org.typelevel	otel4s-sdk-common_3	0.12.0-RC2		7433e99a92a09a7d38fcd15458f58976239c7853
org.typelevel	otel4s-sdk-common_3	0.12.0-RC3		ce27b202d8b8376d1f080c8f640da33dd58aee78
org.typelevel	otel4s-sdk-common_3	0.12.0-RC4		46f9fae3458d1582ba8b2828d939d0e1a9d9ba98
org.typelevel	otel4s-sdk-common_3	0.5.0		00bd8aa40264c21e18948e5cab12170b78beca66
org.typelevel	otel4s-sdk-common_3	0.5.0-RC2		8287337097f90704c24802e21bbe4a69b78b8f3f
org.typelevel	otel4s-sdk-common_3	0.5.0-RC3		17603fce9bb82d5588bd5cfc52e9b30df3eae8ff
org.typelevel	otel4s-sdk-common_3	0.6.0		3e2a4ee54f11aa33521256b9c1e2f253756d0bbf
org.typelevel	otel4s-sdk-common_3	0.7.0		869aa9a323e803f630aaa3b3cf13c9841afe7bf9
org.typelevel	otel4s-sdk-common_3	0.8.0		e270b7ce8bc6f3f96d7c619883578c68846aa715
org.typelevel	otel4s-sdk-common_3	0.8.1		38275db5d592892604b3862ab76e7909902f12b1
org.typelevel	otel4s-sdk-common_3	0.9.0		ba5e51919e00830544aa98ff2f88017823ddc137
org.webjars.bower	angular-treasure-overlay-spinner	1.1.0		ac33f2012cc430eff52a051215a80a957c3f77d9
org.webjars.npm	lit-labs__ssr-dom-shim	1.0.0		e39af48b22c9faa7ad2d8722e325af408eaadc7e
org.webjars.npm	lit-labs__ssr-dom-shim	1.1.0		8932ac30761f9c1c1021130f787edf94550de1eb
org.webjars.npm	lit-labs__ssr-dom-shim	1.1.2		cbd19f6c780c2b9e58da75b3ee1c0bf68e51ec3c
org.webjars.npm	lit-labs__ssr-dom-shim	1.1.2-pre.0		b52217a17ebdbfe3c58cb720a6ccc503d580774f
org.webjars.npm	lit-labs__ssr-dom-shim	1.1.2-pre.1		6cc833d8fa1c03b9688c1ac36556b9db7d74d1ed
org.webjars.npm	lit-labs__ssr-dom-shim	1.2.0		9c779712bc393c3c2b3a834244aa10d93785455f
org.webjars.npm	lit-labs__ssr-dom-shim	1.2.1		b7648a3f4421a559e049126b4fc922dc2222f3ac
org.webjars.npm	lit-labs__ssr-dom-shim	1.3.0		0460843dd8ad3b26c16b2745033699f96f45e401
pro.respawn.flowmvi	savedstate-tvosarm64	2.3.0-rc		N/A
pro.respawn.flowmvi	savedstate-tvosarm64	2.3.0-rc	metadata	96900991245d23a5ef0b293f2b8a92d85613c675
pro.respawn.flowmvi	savedstate-tvosarm64	2.4.1		N/A
pro.respawn.flowmvi	savedstate-tvosarm64	2.4.1	metadata	32b4ca80b6926bd26b5035ee3bd5cc1d868318cb
pro.respawn.flowmvi	savedstate-tvosarm64	2.5.0-alpha02		N/A
pro.respawn.flowmvi	savedstate-tvosarm64	2.5.0-alpha02	metadata	8511f51c8ed1eb52caebd537472c4290662f08c9
pro.respawn.flowmvi	savedstate-tvosarm64	2.5.0-alpha03		N/A
pro.respawn.flowmvi	savedstate-tvosarm64	2.5.0-alpha03	metadata	a8c0ae8b208035e6cacaaa49e6c7786b0865295c
pro.respawn.flowmvi	savedstate-tvosarm64	2.5.0-alpha04		N/A
pro.respawn.flowmvi	savedstate-tvosarm64	2.5.0-alpha04	metadata	5374752adb3085a91206c7cd31880161c915b2f5
pro.respawn.flowmvi	savedstate-tvosarm64	2.5.0-alpha05		N/A
pro.respawn.flowmvi	savedstate-tvosarm64	2.5.0-alpha05	metadata	13fa5c3b7e266bfe3f5b818f8610bdf6c7946148
pro.respawn.flowmvi	savedstate-tvosarm64	2.5.0-alpha06		N/A
