ch.admin.bit.jeap.messaging.test.messagetype.jeap	jeap-initializer-simple-test-event	1.0.0		49fab2f8e71ebbeb1d3361d11cf0664bc55db340
org.kevoree.watchdog	org.kevoree.watchdog	0.10		dd07a8099d5a72ed1078540479e0a9f255e74682
org.kevoree.watchdog	org.kevoree.watchdog	0.11		471dc5eb5175fd9cbf4fce5aaecd969e8427d7ce
org.kevoree.watchdog	org.kevoree.watchdog	0.12		0f15ffac19ac7ea3c37dea69b438598409a1d567
org.kevoree.watchdog	org.kevoree.watchdog	0.14		733025c6726854c897ef708d65f7da4070f092b4
org.kevoree.watchdog	org.kevoree.watchdog	0.15		fb466296315463c8cc0d409b6ee826cfde7ebad5
org.kevoree.watchdog	org.kevoree.watchdog	0.16		08d31a341dcb0c28a30c0ba195ca99b53ce1eec0
org.kevoree.watchdog	org.kevoree.watchdog	0.17		f94f0523d00cd0ceab99c2d92f1bd789528d5aa9
org.kevoree.watchdog	org.kevoree.watchdog	0.18		4bf3f20d982e411e558660f5e7e6003fbf3271ea
org.kevoree.watchdog	org.kevoree.watchdog	0.19		62e7a50ff4acf4a2b655a35a50526f954854e7a3
org.kevoree.watchdog	org.kevoree.watchdog	0.20		40c26a37e31437d301d2e533c5c0198df130912f
org.kevoree.watchdog	org.kevoree.watchdog	0.21		416f7b9527fa7234ced00b2c28d328c46220ac42
org.kevoree.watchdog	org.kevoree.watchdog	0.22		b7701d1fa7b1e1416106c82df2ef40a6e7658350
org.kevoree.watchdog	org.kevoree.watchdog	0.23		8aeec0a9abd2e42ff76da63f08a913a3a0e2a641
org.kevoree.watchdog	org.kevoree.watchdog	0.24		ccf744c172d0bd9f156f3ac014f79e75549ae233
org.kevoree.watchdog	org.kevoree.watchdog	0.25		1483750ab8603e9d22f6df03da9088bb577952b4
org.kevoree.watchdog	org.kevoree.watchdog	0.26		29ed0f6d0718cfdb28d9290eeeec55cd82bebbf6
org.kevoree.watchdog	org.kevoree.watchdog	0.27		da2e02571e45f60bbf2b774c96383ec33c8a9e9c
org.kevoree.watchdog	org.kevoree.watchdog	0.7		da614cc031290e3d906610445055680c1917caac
org.kevoree.watchdog	org.kevoree.watchdog	0.8		a4883a2fe8f4315f367c15a5942380b6e98bc6cc
org.kevoree.watchdog	org.kevoree.watchdog	0.9		38bd3a01bd0ed82e2600c6f8bc0508327aff20b9
org.mvnpm	lodash.pick	4.4.0		6f891b02bab6a7cf68c13d0d2d6fd7a8af4d18ea
org.noear	solon.graalvm	2.2.0		ff78f07382a396083355588fa8e3970861374204
org.noear	solon.graalvm	2.2.0-M2		5424ae66b46a844d41197739fb195161a10d23ab
org.noear	solon.graalvm	2.2.0-RC		a4904e1d2c7c02d597899ef3bc197690acd258f8
org.noear	solon.graalvm	2.2.1		9593664dfbeb4073c2f88e541ac0111efc76623b
org.noear	solon.graalvm	2.2.10		849148de7d61d43e21c7f88cde6e9694933facda
org.noear	solon.graalvm	2.2.11		f1fae60b539d16619e65143c5e8efd2dd8de5c9c
org.noear	solon.graalvm	2.2.11-M1		4088ebd058667df4be479acfa202a1eda1733fcd
org.noear	solon.graalvm	2.2.12		2d5f9350b769095f30147f02eb3f3e862588964a
org.noear	solon.graalvm	2.2.13		b3388bc0a2436985d60769ac0731a9230192bccb
org.noear	solon.graalvm	2.2.2		6e94ca3b434d8e52d061b4f34c4e0bac7daf372d
org.noear	solon.graalvm	2.2.3		0d153c510d94131fd5e7247525e5062ed3ae6fd2
org.noear	solon.graalvm	2.2.3-M1		86ab1bfefd7d49e107a649288e99a0d67621c40d
org.noear	solon.graalvm	2.2.4		bc574f620d2545e9ba108b4406578f91f05fa26d
org.noear	solon.graalvm	2.2.4-M1		5132a917a983079724b5d7604db8d20f980eaa97
org.noear	solon.graalvm	2.2.5		c2a411a199edb2ccf99d3fe558a845e656083486
org.noear	solon.graalvm	2.2.6		da4ce42f0314f0d3a98818cf4802e591724c82f9
org.noear	solon.graalvm	2.2.7		ec9d65bbf50e143cdc4d5971fa8c3e546064acf3
org.noear	solon.graalvm	2.2.8		c089ad8b39a69ad9f74954d17ac221c6e6640938
org.noear	solon.graalvm	2.2.9		0795f46a07605732de78ac85941492c9df54961e
org.openl.rules	org.openl.rules.webstudio.ai	5.27.10		f0464869761fab394a0cc68652b7b7223d3c794d
org.openl.rules	org.openl.rules.webstudio.ai	5.27.11		6c965ff79af0efabb4e597be4a887847f5921ddc
org.openl.rules	org.openl.rules.webstudio.ai	5.27.5		247c2e9baa805f5e5bdf9375dcb1b7da982e31b5
org.openl.rules	org.openl.rules.webstudio.ai	5.27.6		cd02e899ee0695f74b2aaee9c1bc971a15afce89
org.openl.rules	org.openl.rules.webstudio.ai	5.27.7		b0c240aa464db1a82f44057b5fef645121b1ffa9
org.openl.rules	org.openl.rules.webstudio.ai	5.27.8		ce1dfb6cf498557eed4a893986e481a8ef33bf18
org.openl.rules	org.openl.rules.webstudio.ai	5.27.8.1		e52c86caa89b818057c869dcb443975aa3a3c81e
org.openl.rules	org.openl.rules.webstudio.ai	5.27.9		485207170349d2ae19c2ea8fc0bd19fa8297f08c
org.openscada.jinterop	org.openscada.jinterop.deps	1.5.0		bc5c62701b483f777243f71e420c6d34f9e719e0
org.ow2.util	util-ee-metadata-common-impl	1.0.10		3a5e51fab4f48e9f78a97a15decef5d2109b3b0b
org.ow2.util	util-ee-metadata-common-impl	1.0.11		5a787f225a1a635a7f91ab881adc2966a416f219
org.ow2.util	util-ee-metadata-common-impl	1.0.12		260b8421adfec6fd670d3dae1bc67966f71f0d0c
org.ow2.util	util-ee-metadata-common-impl	1.0.13		d96e7f00808e447c97d72de13e523db142376759
org.ow2.util	util-ee-metadata-common-impl	1.0.14		ce254606fc111266dfd8a2911aac5f0d30032092
org.ow2.util	util-ee-metadata-common-impl	1.0.15		f56bc1ab1e765ec67a20fdabf19b5ca831fe3958
org.ow2.util	util-ee-metadata-common-impl	1.0.16		b5d3ebba94429b346fc5c947aff9a34ae0b8877d
org.ow2.util	util-ee-metadata-common-impl	1.0.17		e9edb8c11785832c0948d7f531d5c8d8e3cc211e
org.ow2.util	util-ee-metadata-common-impl	1.0.18		8bbcd2b356e45e575c15b38cbbdbedbb602e0973
org.ow2.util	util-ee-metadata-common-impl	1.0.19		f44bc756a3264da1e1ec6200656232edad3d8cfb
org.ow2.util	util-ee-metadata-common-impl	1.0.20		75437dbdef9dec08ae5b5cc5b711c97e7f2179a6
org.ow2.util	util-ee-metadata-common-impl	1.0.21		931d30fbac67e563d7e42000b18f680b12741360
org.ow2.util	util-ee-metadata-common-impl	1.0.22		15e79d7b7d2a363474b7b53e20239d7964792279
org.ow2.util	util-ee-metadata-common-impl	1.0.23		062bfc3a4ffee21fe8002beb1b6414e5e33ebbdf
org.ow2.util	util-ee-metadata-common-impl	1.0.24		d9f239ccb2b7cfeb654019768ea6db003ee39807
org.ow2.util	util-ee-metadata-common-impl	1.0.25		46f759486dbba0fe21b2ded15e818f77f6e02be9
org.ow2.util	util-ee-metadata-common-impl	1.0.26		5ed18c7b792d5a0b58654045768d3ad23fdbea21
org.ow2.util	util-ee-metadata-common-impl	1.0.27		0199be9bd3675ad3a181423fa1740afafddad766
org.ow2.util	util-ee-metadata-common-impl	1.0.28		316feea46541cf8996c9f6a8395304cafff2db4b
org.ow2.util	util-ee-metadata-common-impl	1.0.29		b23d7a3058aa7b69c6419362effe7f84f5e45806
org.ow2.util	util-ee-metadata-common-impl	1.0.30		fd6d218e30503e172bc7bfe8f8fe06250491a8c8
org.ow2.util	util-ee-metadata-common-impl	1.0.31		15deaa5778acaabffa0ba7ad6cc1b0a0dd75a55f
org.ow2.util	util-ee-metadata-common-impl	1.0.32		1c356671b6c7db24f7d204c290aa6a8cfd906cc7
org.ow2.util	util-ee-metadata-common-impl	1.0.33		0de4b07203f8fcf1b3a280384a9a66c79587db13
org.ow2.util	util-ee-metadata-common-impl	1.0.34		17a9d415825090964ad30b2e76d3f7fc6c3957a4
org.ow2.util	util-ee-metadata-common-impl	1.0.35		db8b4487b0027bb6e41f4cedca678f72f8da9072
org.ow2.util	util-ee-metadata-common-impl	1.0.36		95d579a23427692241b10d4030441a94eaf319fc
org.ow2.util	util-ee-metadata-common-impl	1.0.37		cae38c0ee13ef26c0d3c792e87e89fa68db1c589
org.ow2.util	util-ee-metadata-common-impl	1.0.5		0a20580fe46992f1b11a0bfb1d26dbaac771c8b1
org.ow2.util	util-ee-metadata-common-impl	1.0.6		8f4d7f44174b696d5411f22eb1f06fbeac76f468
org.ow2.util	util-ee-metadata-common-impl	1.0.7		2a38b09d0ab6e779e2331a9b86fc36dce2f54777
org.ow2.util	util-ee-metadata-common-impl	1.0.8		2776893cead47730543738531f51a073c4ef90f3
org.ow2.util	util-ee-metadata-common-impl	1.0.8b		54e8fb11f96b0a113c05b61743b86291dfaf22e7
org.ow2.util	util-ee-metadata-common-impl	1.0.9		b743de8db4087f99eab84c5749356e40cf4d0bab
org.scalatest	scalatest-matchers_2.10	3.0.0-SNAP12		6ffa21c6dac710a9b65e105c4ad1121a226c8d6c
org.scalatest	scalatest-matchers_2.10	3.0.0-SNAP13		5e127908b9dfd373b906b2626711732a7bf7f763
org.webjars.bower	qrcode-angular	0.0.4		8d7c14f604ffd8c8f003dd767518684483340f0b
org.webjars.npm	github-com-younggeeks-react-day-picker	7.4.0		f2e8cd601b262c02adcb703e71af922733dd4314
org.webjars.npm	upper-case	1.1.3		56fb625fe3494da866d628ed5a000e48df3036ca
uz.rsteam.coil-3	coil-network-core-iosx64	3.1.1		N/A
uz.rsteam.coil-3	coil-network-core-iosx64	3.1.1	metadata	8fe4d2b58e20b4af6734737bc6e8d1348f7dbd2d
