ch.epfl.lamp	scala-records_sjs0.6_2.11	0.4		08c81edcbb69469a304c13b01808b7dfd2c350d9
io.quarkus	quarkus-resteasy-reactive-servlet-deployment	3.10.2		a8e0532accc963be06e56930427c1f26cdc8dc02
io.quarkus	quarkus-resteasy-reactive-servlet-deployment	3.11.0		eeb8713074e9740cc928cbfb1dd259d8cd862945
io.quarkus	quarkus-resteasy-reactive-servlet-deployment	3.11.0.CR1		cc96ebf8b6c4c42ac00a362d3452e0470d508275
io.quarkus	quarkus-resteasy-reactive-servlet-deployment	3.11.1		cce70dae595f184e55c57d0aed964d6b10b32dac
io.quarkus	quarkus-resteasy-reactive-servlet-deployment	3.11.2		d23edc081bd7fa8afaba828520c5fde00e731553
io.quarkus	quarkus-resteasy-reactive-servlet-deployment	3.11.3		1ecf05c7cd4357ba257d6351042eff1da48fe04f
io.quarkus	quarkus-resteasy-reactive-servlet-deployment	3.12.0		a221a66c8bed7d7598fc941ba35bbce46ddc890b
io.quarkus	quarkus-resteasy-reactive-servlet-deployment	3.12.0.CR1		9cc389ab49538489f43fa6bbb212781277b175bd
io.quarkus	quarkus-resteasy-reactive-servlet-deployment	3.12.1		266401c604087bc19866f0bf7113f4b6c4d020f2
io.quarkus	quarkus-resteasy-reactive-servlet-deployment	3.12.2		9cdf6100119d505a0fbbf99dc423b93e30650c95
io.quarkus	quarkus-resteasy-reactive-servlet-deployment	3.12.3		59095c307b712386ba4f3ec79c09bd25523c4239
io.quarkus	quarkus-resteasy-reactive-servlet-deployment	3.13.0		652e0274d6b367917f4bc4d4bd7a38484d829f73
io.quarkus	quarkus-resteasy-reactive-servlet-deployment	3.13.0.CR1		85eff0f713b0cbc973941d1df229b898a8bc45a1
io.quarkus	quarkus-resteasy-reactive-servlet-deployment	3.13.1		b53dc4448746b9248ca5ea0f6b7702a1d0ae239b
io.quarkus	quarkus-resteasy-reactive-servlet-deployment	3.13.2		b6cce41e0b04cd7ff98985742fa57c38c14b2f7e
io.quarkus	quarkus-resteasy-reactive-servlet-deployment	3.13.3		05b1f55c19f20e21a550f1c5d3cde88f7d9e2e30
io.quarkus	quarkus-resteasy-reactive-servlet-deployment	3.14.0		8060fcd74780a2cf09ca8ff2190e46759c4d8ac5
io.quarkus	quarkus-resteasy-reactive-servlet-deployment	3.14.0.CR1		4532de259e1c70dfde53d41bdc8780d390558fd1
io.quarkus	quarkus-resteasy-reactive-servlet-deployment	3.14.1		c3774aeeb0c50942939b764a3297729cd07c31da
io.quarkus	quarkus-resteasy-reactive-servlet-deployment	3.14.2		3f320edb6f06812005b3259e6035e51948fac960
io.quarkus	quarkus-resteasy-reactive-servlet-deployment	3.14.3		7bd1873bcb4f26af8cd189c7993884299bd22811
io.quarkus	quarkus-resteasy-reactive-servlet-deployment	3.14.4		e4c75c14f6d76c96f52e72b167115b6bf2d8547c
io.quarkus	quarkus-resteasy-reactive-servlet-deployment	3.15.0		aea1185afac6ce8bdb1b10c93c045c55c1d14afe
io.quarkus	quarkus-resteasy-reactive-servlet-deployment	3.15.0.CR1		e9a909ef1941aad5d18a9bcf6945c85453a6003e
io.quarkus	quarkus-resteasy-reactive-servlet-deployment	3.15.1		5ad8ef237b032fb2a94064808f3ba99ccb927251
io.quarkus	quarkus-resteasy-reactive-servlet-deployment	3.15.2		20a78932d4f5f078af44e3f3412cbfe47060b534
io.quarkus	quarkus-resteasy-reactive-servlet-deployment	3.15.3		3589814745b96e58f25da2eb5a75d78dee9fe9d9
io.quarkus	quarkus-resteasy-reactive-servlet-deployment	3.15.3.1		e1f83fd3be053d91352b7dd1df1a2f45abbde373
io.quarkus	quarkus-resteasy-reactive-servlet-deployment	3.15.4		ece5a637fa7f8c4afe939eb9687327d722c265af
io.quarkus	quarkus-resteasy-reactive-servlet-deployment	3.2.0.CR1		4725ecb7dbb0b06bde622d30ddc8150bbf8bf6fd
io.quarkus	quarkus-resteasy-reactive-servlet-deployment	3.2.0.Final		542493769b4fad3b8a50a7bf18a97718b8974ddf
io.quarkus	quarkus-resteasy-reactive-servlet-deployment	3.2.1.Final		3cbe7b9351bfbc73c7b8ca4d027e61eb9a4800b3
io.quarkus	quarkus-resteasy-reactive-servlet-deployment	3.2.10.Final		5397d0d403db30d8e331f7162ebd9afdacb4585f
io.quarkus	quarkus-resteasy-reactive-servlet-deployment	3.2.11.Final		4122c90c052ae2703d330d1e7ea2f92df6d95e01
io.quarkus	quarkus-resteasy-reactive-servlet-deployment	3.2.12.Final		2f1f8eacdcfa990ec809921357ebcfa0e9e59b49
io.quarkus	quarkus-resteasy-reactive-servlet-deployment	3.2.2.Final		d22afe6b29700267ae7a1b689ce8d696c1144892
io.quarkus	quarkus-resteasy-reactive-servlet-deployment	3.2.3.Final		2416d8882931a87d92cbe623065f5ee8048da063
io.quarkus	quarkus-resteasy-reactive-servlet-deployment	3.2.4.Final		7a214c8e3ffa99034d68397153d3e1707b1ae05f
io.quarkus	quarkus-resteasy-reactive-servlet-deployment	3.2.5.Final		aa625048e0ea783f12941e225b487cff364b7bb7
io.quarkus	quarkus-resteasy-reactive-servlet-deployment	3.2.6.Final		4069fdb3653ae4df418430fa4d0bbc3a8cac059d
io.quarkus	quarkus-resteasy-reactive-servlet-deployment	3.2.7.Final		680643049c8ba95b510a9c100e6735847b7676d2
io.quarkus	quarkus-resteasy-reactive-servlet-deployment	3.2.8.Final		3b0c35e80c7456bad05877c7ab8f3c9cb7af4fe8
io.quarkus	quarkus-resteasy-reactive-servlet-deployment	3.2.9.Final		cccf8fabc09181b5411969a2f89135f15c2cf945
io.quarkus	quarkus-resteasy-reactive-servlet-deployment	3.3.0		61e7ca0914bf786e04e48aea713d20c6c3894530
io.quarkus	quarkus-resteasy-reactive-servlet-deployment	3.3.0.CR1		3fedab0fab5826de55ce278a4dbdc96e38642c75
io.quarkus	quarkus-resteasy-reactive-servlet-deployment	3.3.1		ad2b227691e07302817321c2e5173b1a942e8b79
io.quarkus	quarkus-resteasy-reactive-servlet-deployment	3.3.2		3a1efb72fc6d5c6f7aca3d47d46b62501d0abaaf
io.quarkus	quarkus-resteasy-reactive-servlet-deployment	3.3.3		afc28b8284435966f6883c06c0494c33541ce7e7
io.quarkus	quarkus-resteasy-reactive-servlet-deployment	3.4.0		d303fcc894af7ae1ca5ed64241848a707cb12301
io.quarkus	quarkus-resteasy-reactive-servlet-deployment	3.4.0.CR1		99077ad5b485aa0cb5a8e7489d6c601650a2ed1d
io.quarkus	quarkus-resteasy-reactive-servlet-deployment	3.4.1		a24d44878dc6123d283a93745ddf7847094fdfbd
io.quarkus	quarkus-resteasy-reactive-servlet-deployment	3.4.2		aa34e6a4b757380f25fd38b3dc683d89b909f61a
io.quarkus	quarkus-resteasy-reactive-servlet-deployment	3.4.3		e6a38a1bfe167b967bb5ba61b8e9c7de309c8820
io.quarkus	quarkus-resteasy-reactive-servlet-deployment	3.5.0		bb0ff69712fafdc1c9a4d0e35cbea7d5851d5dbd
io.quarkus	quarkus-resteasy-reactive-servlet-deployment	3.5.0.CR1		00d28919e14a3b1e94ba3273aff9504e5723a27f
io.quarkus	quarkus-resteasy-reactive-servlet-deployment	3.5.1		d5ca8089e1fe0fe045e2c6346b655ae5642ee432
io.quarkus	quarkus-resteasy-reactive-servlet-deployment	3.5.2		d98742b4c2262a653f3910b6578f964b7ce8c741
io.quarkus	quarkus-resteasy-reactive-servlet-deployment	3.5.3		f5fbd7a3025fccfe0833640635aaeac00849acf0
io.quarkus	quarkus-resteasy-reactive-servlet-deployment	3.6.0		906092a0ccc846473de487eb39e8527d06678dc5
io.quarkus	quarkus-resteasy-reactive-servlet-deployment	3.6.0.CR1		1d77a5aca38bcfbe616e9669e0825ab7e127b86c
io.quarkus	quarkus-resteasy-reactive-servlet-deployment	3.6.1		ff5e273b015230b08548694c8619d85a216926ca
io.quarkus	quarkus-resteasy-reactive-servlet-deployment	3.6.2		b8138c64915aae209826a33b64aabbf911e53451
io.quarkus	quarkus-resteasy-reactive-servlet-deployment	3.6.3		903edbca4997fc74066199586ddaec357dc6f1ec
io.quarkus	quarkus-resteasy-reactive-servlet-deployment	3.6.4		87ea454ab712367c0f51bf9be41dbbfb3080edd3
io.quarkus	quarkus-resteasy-reactive-servlet-deployment	3.6.5		0b5ffa6f08e5d0187086dbd95cdadf24fcd54ccd
io.quarkus	quarkus-resteasy-reactive-servlet-deployment	3.6.6		8832398958177fbefc3b7f7ef6a50d317cca6886
io.quarkus	quarkus-resteasy-reactive-servlet-deployment	3.6.7		965523aa8aaa69c0ce3268ad577b89c29f85287b
io.quarkus	quarkus-resteasy-reactive-servlet-deployment	3.6.8		ae6a5cd77512be01042419c193342224af498e5c
io.quarkus	quarkus-resteasy-reactive-servlet-deployment	3.6.9		6455b5f75103b2239cfe074853fe3f84fbf79248
io.quarkus	quarkus-resteasy-reactive-servlet-deployment	3.7.0		0862dc492649c78d26e791f697521325db9246ce
io.quarkus	quarkus-resteasy-reactive-servlet-deployment	3.7.0.CR1		e5501275b632d456384ff78103261c2ada2e3ab3
io.quarkus	quarkus-resteasy-reactive-servlet-deployment	3.7.1		2bc47871ff8d3a608e3e3bd4c272fe08e34dfd90
io.quarkus	quarkus-resteasy-reactive-servlet-deployment	3.7.2		ef97af279e6ba0a92b2f1c576b337ad18c8d2e29
io.quarkus	quarkus-resteasy-reactive-servlet-deployment	3.7.3		7ebac0e56ca7e19e4809b927c3afb43e63e63a0c
io.quarkus	quarkus-resteasy-reactive-servlet-deployment	3.7.4		4842b4f915440bcbab6e86b10c2661b74233fdf1
io.quarkus	quarkus-resteasy-reactive-servlet-deployment	3.8.0		1da5e855b5d0f69401b475fb8291530827f5a7eb
io.quarkus	quarkus-resteasy-reactive-servlet-deployment	3.8.0.CR1		4d839de9a8fbf86616baa34611d862aa7f8e0074
io.quarkus	quarkus-resteasy-reactive-servlet-deployment	3.8.1		424743f3a4f0000f5a982f5baf317285d320a414
io.quarkus	quarkus-resteasy-reactive-servlet-deployment	3.8.2		caf83e3af57392739bb757e124fe1b28d7895abe
io.quarkus	quarkus-resteasy-reactive-servlet-deployment	3.8.3		ce4cd6c531d6ea9108179a71ef682025ce555497
io.quarkus	quarkus-resteasy-reactive-servlet-deployment	3.8.4		18520c5b4ebc3dfe7da2be866b53614e3d6a22ce
io.quarkus	quarkus-resteasy-reactive-servlet-deployment	3.8.5		78b4d6cfa6e709446b6af82a4478ac25178db997
io.quarkus	quarkus-resteasy-reactive-servlet-deployment	3.8.6		bbc0d12f768499fcede7d3f5a726337ff7d216bc
io.quarkus	quarkus-resteasy-reactive-servlet-deployment	3.8.6.1		4c6a61955108e5e3d6a665055fb9d9c05c85aea3
io.quarkus	quarkus-resteasy-reactive-servlet-deployment	3.9.0		007490fd76abd7b47d550019f613265c27781a16
io.quarkus	quarkus-resteasy-reactive-servlet-deployment	3.9.0.CR1		c7e81454466ec01f60b246f4c214d1ba32f30e1f
io.quarkus	quarkus-resteasy-reactive-servlet-deployment	3.9.0.CR2		fcfcf1cd1704070e1e05420c4dd6cf6b49eb3e15
io.quarkus	quarkus-resteasy-reactive-servlet-deployment	3.9.1		6e3d81b2516188a42520fceee0bd4d5a76a54182
io.quarkus	quarkus-resteasy-reactive-servlet-deployment	3.9.2		530e6154baeae88712390bf261fe9f2febd81fef
io.quarkus	quarkus-resteasy-reactive-servlet-deployment	3.9.3		1f91eb403db8c2e2ccb2103863790194c98c9b76
io.quarkus	quarkus-resteasy-reactive-servlet-deployment	3.9.4		08e736691f1c3f66af7d977d1d29e3895702ba36
io.quarkus	quarkus-resteasy-reactive-servlet-deployment	3.9.5		968f672f6681c1dfc6c361167564939a009bec17
io.sundr	sundr-model-pom	0.100.0		N/A
io.sundr	sundr-model-pom	0.100.1		N/A
io.sundr	sundr-model-pom	0.100.2		N/A
io.sundr	sundr-model-pom	0.100.3		N/A
io.sundr	sundr-model-pom	0.101.0		N/A
io.sundr	sundr-model-pom	0.101.1		N/A
io.sundr	sundr-model-pom	0.101.2		N/A
io.sundr	sundr-model-pom	0.101.3		N/A
io.sundr	sundr-model-pom	0.103.0		N/A
io.sundr	sundr-model-pom	0.103.1		N/A
io.sundr	sundr-model-pom	0.200.0		N/A
io.sundr	sundr-model-pom	0.200.3		N/A
io.sundr	sundr-model-pom	0.40.0		N/A
io.sundr	sundr-model-pom	0.40.1		N/A
io.sundr	sundr-model-pom	0.50.0		N/A
io.sundr	sundr-model-pom	0.50.1		N/A
io.sundr	sundr-model-pom	0.50.2		N/A
io.sundr	sundr-model-pom	0.50.3		N/A
io.sundr	sundr-model-pom	0.50.4		N/A
io.sundr	sundr-model-pom	0.60.0		N/A
io.sundr	sundr-model-pom	0.70.0		N/A
io.sundr	sundr-model-pom	0.80.0		N/A
io.sundr	sundr-model-pom	0.80.1		N/A
io.sundr	sundr-model-pom	0.90.0		N/A
io.sundr	sundr-model-pom	0.90.1		N/A
io.sundr	sundr-model-pom	0.90.2		N/A
io.sundr	sundr-model-pom	0.90.3		N/A
io.sundr	sundr-model-pom	0.90.4		N/A
io.sundr	sundr-model-pom	0.90.5		N/A
io.sundr	sundr-model-pom	0.90.6		N/A
io.sundr	sundr-model-pom	0.91.0		N/A
io.sundr	sundr-model-pom	0.91.1		N/A
io.sundr	sundr-model-pom	0.92.0		N/A
io.sundr	sundr-model-pom	0.92.1		N/A
io.sundr	sundr-model-pom	0.93.0		N/A
io.sundr	sundr-model-pom	0.93.1		N/A
io.sundr	sundr-model-pom	0.93.2		N/A
io.sundr	sundr-model-pom	0.94.0		N/A
io.sundr	sundr-model-pom	0.95.0		N/A
io.takari.maven	takari-target-platform-core	0.1.0		25e61f9b8443a2aa8594a914c1c490297fdcb069
it.tidalwave.bluemarine2	bluemarine2-macosx-embedded-jre	1.0-ALPHA-1		N/A
it.tidalwave.bluemarine2	bluemarine2-macosx-embedded-jre	1.0-ALPHA-2		N/A
it.tidalwave.bluemarine2	bluemarine2-macosx-embedded-jre	1.0-ALPHA-3		N/A
it.tidalwave.bluemarine2	bluemarine2-macosx-embedded-jre	1.0-ALPHA-4		N/A
it.tidalwave.bluemarine2	bluemarine2-macosx-embedded-jre	1.0-ALPHA-5		N/A
it.tidalwave.bluemarine2	bluemarine2-macosx-embedded-jre	1.0-ALPHA-6		N/A
it.tidalwave.bluemarine2	bluemarine2-macosx-embedded-jre	1.0-ALPHA-7		N/A
it.tidalwave.bluemarine2	bluemarine2-macosx-embedded-jre	1.0-ALPHA-8		N/A
it.tidalwave.bluemarine2	bluemarine2-macosx-embedded-jre	1.0-ALPHA-9		N/A
money.spense	spense-sdk-android	0.0.1		N/A
money.spense	spense-sdk-android	0.0.2		N/A
money.spense	spense-sdk-android	0.0.3		N/A
money.spense	spense-sdk-android	0.0.4		N/A
money.spense	spense-sdk-android	0.0.5		N/A
money.spense	spense-sdk-android	0.0.6		N/A
money.spense	spense-sdk-android	0.0.7		N/A
money.spense	spense-sdk-android	0.0.8		N/A
money.spense	spense-sdk-android	0.0.9		N/A
net.databinder	dispatch-s3_2.8.2	0.7.8		bb99654504088c8381e3275e27665f243d5d5c06
net.ericaro	neoitertools	1.0.0		25fa0a0aaf12bc386ecdb19a6ee747b361c73a20
net.ericaro	neoitertools	1.0.0-beta-1		0334682374f6934ee48c269a3fc0cdc39056076c
net.kingmc.common	file	0.0.7		02939af4ad4e664c509ec19d977d33487dece34d
org.apache.mahout	mahout-engine	14.1		N/A
org.apache.nifi	nifi-atlas-reporting-task	1.10.0		f64241236e9504ef2361f3b8716a51c55f4ce25c
org.apache.nifi	nifi-atlas-reporting-task	1.11.0		5481e5156bf676bd3844d9dd181c7a8088b8117d
org.apache.nifi	nifi-atlas-reporting-task	1.11.1		f8f85ed96641a568f0924174484498a17eaedddd
org.apache.nifi	nifi-atlas-reporting-task	1.11.2		46fcbdede412909e4f3820537066c24a032b664f
org.apache.nifi	nifi-atlas-reporting-task	1.11.3		3af057bc5dd290a7363990dfc2eb5e96cab525c4
org.apache.nifi	nifi-atlas-reporting-task	1.11.4		d0340d2c2cc7ba9423f0ae28904bc0b084e9cc4b
org.apache.nifi	nifi-atlas-reporting-task	1.12.0		cd331a360f7e3d9ef048c05e3522f353ecd3347c
org.apache.nifi	nifi-atlas-reporting-task	1.12.1		e5f8a4157aa842259e2ee92e8d004a776ab77d3a
org.apache.nifi	nifi-atlas-reporting-task	1.13.0		c8ba9e73bcc5451c272c9761a0b02b763e5ebc09
org.apache.nifi	nifi-atlas-reporting-task	1.13.1		c0251d0b501ad9be3a9c68de5145e5f1e1024fca
org.apache.nifi	nifi-atlas-reporting-task	1.13.2		ca5d5755bb679ce2a74da26310f0b23c1f17c7bf
org.apache.nifi	nifi-atlas-reporting-task	1.14.0		74bc9727f17e5f2d77b4a167df3608a6f26adf34
org.apache.nifi	nifi-atlas-reporting-task	1.15.0		15c25e97c0652a52142303a707b67e8c96c15eff
org.apache.nifi	nifi-atlas-reporting-task	1.15.1		01446090079b18723a27f6a7ecbfa237b661a3d4
org.apache.nifi	nifi-atlas-reporting-task	1.15.2		fddc23fae8ff5093f59b21b20678a7c79e1ec927
org.apache.nifi	nifi-atlas-reporting-task	1.15.3		c6f764acbe709e67e7936ce565878e7fe871daf4
org.apache.nifi	nifi-atlas-reporting-task	1.16.0		b800f031e3cc1f414b2986a0920e28eb132632ba
org.apache.nifi	nifi-atlas-reporting-task	1.16.1		d0223e8109367d43d6ed71392211632028c48fad
org.apache.nifi	nifi-atlas-reporting-task	1.16.2		07febc8c172f48d1baa1db55f8f239794acec4ab
org.apache.nifi	nifi-atlas-reporting-task	1.16.3		d3b42f36d9c5984038afaa96eca8a5c635a1dc00
org.apache.nifi	nifi-atlas-reporting-task	1.17.0		076ea498dbb2e087646790e8c85a9eb4e24e1c08
org.apache.nifi	nifi-atlas-reporting-task	1.18.0		345655d7b5b6284a814e5fb020d05f4db5cf6454
org.apache.nifi	nifi-atlas-reporting-task	1.19.0		92be55c65dcbcc413189410689fc634692b63058
org.apache.nifi	nifi-atlas-reporting-task	1.19.1		c2137d2acd98701dcf57ed30dbe403e9bcb53f6d
org.apache.nifi	nifi-atlas-reporting-task	1.20.0		f09e9658793c58416f954c167defffe8223503b9
org.apache.nifi	nifi-atlas-reporting-task	1.21.0		0f1b41ff7d48571b9d5254d622317274f9e84e8b
org.apache.nifi	nifi-atlas-reporting-task	1.22.0		f75e84be2289c9f927b0fb1bbc11dbe25c03054c
org.apache.nifi	nifi-atlas-reporting-task	1.23.0		1e846939fd11ac64ed8c2d164c389cbcf845b229
org.apache.nifi	nifi-atlas-reporting-task	1.23.1		e197bb12ee5fa5dbbfeaa93aef77cbc21e95c6e3
org.apache.nifi	nifi-atlas-reporting-task	1.23.2		2a13678a9f58e0c4dbec5a95a85010187053ac0c
org.apache.nifi	nifi-atlas-reporting-task	1.24.0		8a052e9a725379cc426402d9ebc41e1b8e203788
org.apache.nifi	nifi-atlas-reporting-task	1.25.0		a578f56126be839dc96b3ae652447443bf6cf64c
org.apache.nifi	nifi-atlas-reporting-task	1.26.0		d6ee82a208e5b05c77a0ed5a3b380d950967d4a7
org.apache.nifi	nifi-atlas-reporting-task	1.27.0		543e9489ea5d993cc8b01b5ce78a276756a96a72
org.apache.nifi	nifi-atlas-reporting-task	1.28.0		4380688ae1401af4a6d1960b5f4be167d73ce073
org.apache.nifi	nifi-atlas-reporting-task	1.28.1		d5b806cc970bf6027de5039f4ab4e7d62c28734b
org.apache.nifi	nifi-atlas-reporting-task	1.5.0		00cfa00db939c33b7ea0948095a2c837b3008d89
org.apache.nifi	nifi-atlas-reporting-task	1.6.0		736c072a13b2e07d5ae254d2859e324e63df00a1
org.apache.nifi	nifi-atlas-reporting-task	1.7.0		8f99f9df3a8136eaa8b245357a46c997e8f55570
org.apache.nifi	nifi-atlas-reporting-task	1.7.1		ceeeba19289fd280fcc61f0c04f7aef767c49aa3
org.apache.nifi	nifi-atlas-reporting-task	1.8.0		47840264de7c381dd8a32cd986c5662babfd4d6a
org.apache.nifi	nifi-atlas-reporting-task	1.9.0		e0ecc6da484232b3f4e99a15f7dd81e0e4992c94
org.apache.nifi	nifi-atlas-reporting-task	1.9.1		50d55b520c3995bd081cce0e15fa0619b22cb57c
org.apache.nifi	nifi-atlas-reporting-task	1.9.2		ec7a1bb7e4bb35cf00370ffc86f6c70e4b1bfaf3
org.apache.nifi	nifi-atlas-reporting-task	2.0.0-M1		c62a16b8e659a8796dfee252e048b490c06e574b
org.apache.nifi	nifi-atlas-reporting-task	2.0.0-M2		353f717352c34f8551bf39bdbf2aad7c07f7acd7
org.apache.solr	solr-cross-dc	9.8.0		273277939742c0822c0c9b9b35f96ff616c9bc17
org.apache.solr	solr-cross-dc	9.8.1		2ed607d18dbdcc116e98ce5348b867fede495e83
org.apache.tuscany.sca	tuscany-contrib2wsdl	1.5		d8e8d7fea9d8424bd999172fe17be9856c1526f9
org.apache.tuscany.sca	tuscany-contrib2wsdl	1.5.1		79c5efcdf8628a3f5d9b910f2d627f4fa1d7fa60
org.apache.tuscany.sca	tuscany-contrib2wsdl	1.6		0fd6b70c6c20ab05f14eb0f03cd709e7f609b29d
org.apache.tuscany.sca	tuscany-contrib2wsdl	1.6.1		89bc9a92be30a5f97c5da5782719d979a4f697bf
org.apache.tuscany.sca	tuscany-contrib2wsdl	1.6.2		02aa6dfeb849dcca7b8e3dc58c1871e3568cdf04
org.bekwam	tscriptrules	2.1.0		bd8ceeb14ab8c735ceb9b279bbc4c2e6c77d0f0e
org.bekwam	tscriptrules	2.2.0		def7d9b905b338d6f176595c09bb50d3b3bd972f
org.bekwam	tscriptrules	2.3.0		dc6c6f4461369f757d110e5546adf8769550bb84
org.caffinitas.bcverify	caffinitas-bcverify	0.1		5c9209e867bc5f5f4f27d1f0a97e8efc8d21e941
org.jboss.arquillian.graphene	graphene-selenium-api	1.0.0.Final		07f303e7b9ac8535b99fc4cfae768b58c9b77bd6
org.jboss.arquillian.graphene	graphene-selenium-api	2.0.0.Alpha1		5a85d5ff0a1837c105bd3fb4a2cf2cfb370ba8b3
org.jboss.arquillian.graphene	graphene-selenium-api	2.0.0.Alpha2		7d4ac118f3939f1c1fb8cd3c889b7b91e5aa773e
org.jboss.arquillian.graphene	graphene-selenium-api	2.0.0.Alpha3		bc2f44a1653ed7abffaef26086919d2db54ce164
org.jboss.arquillian.graphene	graphene-selenium-api	2.0.0.Alpha4		c9a2b6873211bd78dbf11cf3fa3733fa231805fc
org.jboss.arquillian.graphene	graphene-selenium-api	2.0.0.Alpha5		0884b0230d93cfc7ef2287336d81c76a3c46d15f
org.jboss.ws	jbossws-spi	2.1.0.Final		ba16533ca71b6bfe76b916326b8711c3f6c65576
org.jboss.ws	jbossws-spi	2.1.1.Final		d5fd04aefaa9c9571ebfba05c0b2d7218f579ffc
org.jboss.ws	jbossws-spi	2.1.2.Final		07c93200a23a5a2d5b209703a8a478d260fecfc2
org.jboss.ws	jbossws-spi	2.1.3.Final		9752b1736383ce8e8d8c48673fe8e96213d99523
org.jboss.ws	jbossws-spi	2.2.0.Alpha1		d43ff02d8518eda9aca8042aee6959fe804eeb63
org.jboss.ws	jbossws-spi	2.2.0.Beta1		37f98ae987e9d66526899f03c4bd96ee6dbc05b8
org.jboss.ws	jbossws-spi	2.2.0.CR1		35afd3b94c6196053c8c41ae3d1a07a4a16a3f8a
org.jboss.ws	jbossws-spi	2.2.0.Final		c8a8522215162a6e35c861c43e47d2db6588ff17
org.jboss.ws	jbossws-spi	2.2.1.Final		07fcde6c07902453b5824dbe6d763528a5e72e53
org.jboss.ws	jbossws-spi	2.2.2.Final		f53906cfabe9ff622a46f122bc81856c821bd710
org.jboss.ws	jbossws-spi	2.3.0.Beta1		8d3cbe096b698e6bb47b795730ec2052db97d523
org.jboss.ws	jbossws-spi	2.3.0.Beta2		419254f2f1441727b1480137db619bfb6e30cb91
org.jboss.ws	jbossws-spi	2.3.0.Beta3		c19a1aa11e2b88374e91101a78a600d1787eed41
org.jboss.ws	jbossws-spi	2.3.0.Beta4		7a6eb4a5c4c60a73b1628c0f7910554214c04b7f
org.jboss.ws	jbossws-spi	2.3.0.CR1		3eff575dd6529acde1e9fdd998bb28f2c513f1e8
org.jboss.ws	jbossws-spi	2.3.0.Final		b3a57a3a980d5b778a1f57d138b8266de7ccbd8e
org.jboss.ws	jbossws-spi	2.3.1.Final		090f3b6359c107c2152e860b36e4aa443617bba5
org.jboss.ws	jbossws-spi	3.0.0.Beta1		ecf835bbd0c2a84c41dd02c459dc5f8aff742547
org.jboss.ws	jbossws-spi	3.0.0.Beta2		a065ee385fc68df11a818d030abf0cbb26e4547d
org.jboss.ws	jbossws-spi	3.0.0.Beta3		0eace2ce6a5887fdb99f522fce7c27731e702d28
org.jboss.ws	jbossws-spi	3.0.0.Beta4		46f19b48f4e9546b5b8de2ba79e328690f39ca4a
org.jboss.ws	jbossws-spi	3.0.0.Beta5		8400251436020fe82281b4745ab3379072990137
org.jboss.ws	jbossws-spi	3.0.0.CR1		f71fd14eeaeb9019e6572729fc822561eeb497bb
org.jboss.ws	jbossws-spi	3.0.0.CR2		909605f6d2dc188d919a8469e15c44a48cdf9e58
org.jboss.ws	jbossws-spi	3.0.0.Final		0c6bbf646c426ca38ede35324aa703b66158e1de
org.jboss.ws	jbossws-spi	3.0.1.Final		67508ae5fbc4ab88b5a927e7f7e4c677240163a8
org.jboss.ws	jbossws-spi	3.1.0.Beta1		41562078a6ba6f1e995269506db914a390fa21a5
org.jboss.ws	jbossws-spi	3.1.0.Beta2		064ba2f4d1a713dcd0117e82d37e8612ec32fd35
org.jboss.ws	jbossws-spi	3.1.0.Final		86449fa7fa10da7ab15ab5d5799a461c13940336
org.jboss.ws	jbossws-spi	3.1.1.Final		27b7bb2a83aea072f6739c0a5d20e1cc88da96d4
org.jboss.ws	jbossws-spi	3.1.2.Final		4772c33f92417fc3d007b5c0d9a9e92c0111fa94
org.jboss.ws	jbossws-spi	3.1.3.Final		5fd4f649b26a594b539c183a13295f7e390fd51b
org.jboss.ws	jbossws-spi	3.1.4.Final		82e41e447ccbed88c740b7d84233e6b10226d36e
org.jboss.ws	jbossws-spi	3.2.0.Final		c2b833d4a6c643afdc7d035084cb4f9307c0a271
org.jboss.ws	jbossws-spi	3.2.1.Final		b1654a12866a7bda13f022694d17bab5367d60df
org.jboss.ws	jbossws-spi	3.2.2.Final		400a699842f2544c95b1142bf34dfffcf4e95811
org.jboss.ws	jbossws-spi	3.2.3.Final		a3cb2b8494a26349b88bc0116fcc245847bfa302
org.jboss.ws	jbossws-spi	3.3.0.Final		76306f3052d774bf17925e0e216f315683158b8d
org.jboss.ws	jbossws-spi	3.3.1.Final		c23404c3842c937cef313688d062ede63e28d18d
org.jboss.ws	jbossws-spi	3.4.0.Final		b6631f8db3f657081f64ab049d3aa0bcc7eef0fb
org.jboss.ws	jbossws-spi	4.0.0.Final		781ccd0ff2d8857c652a603b4a818840eeee939d
org.jboss.ws	jbossws-spi	4.1.0.Final		a83b366902501e780d4f39174c3db4c5121915b8
org.jboss.ws	jbossws-spi	5.0.0.Final		297b53c5837a05531821d075d9418fc366083514
org.locationtech.geomesa	geomesa-lambda-dist_2.11	1.3.4		N/A
org.locationtech.geomesa	geomesa-lambda-dist_2.11	1.3.5		N/A
org.locationtech.geomesa	geomesa-lambda-dist_2.11	1.3.6		N/A
org.locationtech.geomesa	geomesa-lambda-dist_2.11	2.0.0		N/A
org.locationtech.geomesa	geomesa-lambda-dist_2.11	2.0.0-m.1		N/A
org.locationtech.geomesa	geomesa-lambda-dist_2.11	2.0.1		N/A
org.locationtech.geomesa	geomesa-lambda-dist_2.11	2.0.2		N/A
org.locationtech.geomesa	geomesa-lambda-dist_2.11	2.1.0		N/A
