at.a-sit	grapheme-clusters-js	0.0.1		N/A
org.wso2.carbon.identity.framework	client-attestation-mgt-feature	7.3.35		N/A
org.wso2.carbon.identity.framework	client-attestation-mgt-feature	7.3.4		N/A
org.wso2.carbon.identity.framework	client-attestation-mgt-feature	7.3.5		N/A
org.wso2.carbon.identity.framework	client-attestation-mgt-feature	7.3.6		N/A
org.wso2.carbon.identity.framework	client-attestation-mgt-feature	7.4.13		N/A
org.wso2.carbon.identity.framework	client-attestation-mgt-feature	7.4.14		N/A
org.wso2.carbon.identity.framework	client-attestation-mgt-feature	7.4.15		N/A
org.wso2.carbon.identity.framework	client-attestation-mgt-feature	7.4.16		N/A
org.wso2.carbon.identity.framework	client-attestation-mgt-feature	7.5.0		N/A
org.wso2.carbon.identity.framework	client-attestation-mgt-feature	7.5.1		N/A
org.wso2.carbon.identity.framework	client-attestation-mgt-feature	7.5.10		N/A
org.wso2.carbon.identity.framework	client-attestation-mgt-feature	7.5.11		N/A
org.wso2.carbon.identity.framework	client-attestation-mgt-feature	7.5.12		N/A
org.wso2.carbon.identity.framework	client-attestation-mgt-feature	7.5.13		N/A
org.wso2.carbon.identity.framework	client-attestation-mgt-feature	7.5.14		N/A
org.wso2.carbon.identity.framework	client-attestation-mgt-feature	7.5.15		N/A
org.wso2.carbon.identity.framework	client-attestation-mgt-feature	7.5.16		N/A
org.wso2.carbon.identity.framework	client-attestation-mgt-feature	7.5.17		N/A
org.wso2.carbon.identity.framework	client-attestation-mgt-feature	7.5.18		N/A
org.wso2.carbon.identity.framework	client-attestation-mgt-feature	7.5.19		N/A
org.wso2.carbon.identity.framework	client-attestation-mgt-feature	7.5.2		N/A
org.wso2.carbon.identity.framework	client-attestation-mgt-feature	7.5.20		N/A
org.wso2.carbon.identity.framework	client-attestation-mgt-feature	7.5.21		N/A
org.wso2.carbon.identity.framework	client-attestation-mgt-feature	7.5.22		N/A
org.wso2.carbon.identity.framework	client-attestation-mgt-feature	7.5.23		N/A
org.wso2.carbon.identity.framework	client-attestation-mgt-feature	7.5.24		N/A
org.wso2.carbon.identity.framework	client-attestation-mgt-feature	7.5.25		N/A
org.wso2.carbon.identity.framework	client-attestation-mgt-feature	7.5.26		N/A
org.wso2.carbon.identity.framework	client-attestation-mgt-feature	7.5.27		N/A
org.wso2.carbon.identity.framework	client-attestation-mgt-feature	7.5.28		N/A
org.wso2.carbon.identity.framework	client-attestation-mgt-feature	7.5.29		N/A
org.wso2.carbon.identity.framework	client-attestation-mgt-feature	7.5.3		N/A
org.wso2.carbon.identity.framework	client-attestation-mgt-feature	7.5.30		N/A
org.wso2.carbon.identity.framework	client-attestation-mgt-feature	7.5.31		N/A
org.wso2.carbon.identity.framework	client-attestation-mgt-feature	7.5.32		N/A
org.wso2.carbon.identity.framework	client-attestation-mgt-feature	7.5.33		N/A
org.wso2.carbon.identity.framework	client-attestation-mgt-feature	7.5.34		N/A
org.wso2.carbon.identity.framework	client-attestation-mgt-feature	7.5.35		N/A
org.wso2.carbon.identity.framework	client-attestation-mgt-feature	7.5.36		N/A
org.wso2.carbon.identity.framework	client-attestation-mgt-feature	7.5.37		N/A
org.wso2.carbon.identity.framework	client-attestation-mgt-feature	7.5.38		N/A
org.wso2.carbon.identity.framework	client-attestation-mgt-feature	7.5.4		N/A
org.wso2.carbon.identity.framework	client-attestation-mgt-feature	7.5.5		N/A
org.wso2.carbon.identity.framework	client-attestation-mgt-feature	7.5.6		N/A
org.wso2.carbon.identity.framework	client-attestation-mgt-feature	7.5.7		N/A
org.wso2.carbon.identity.framework	client-attestation-mgt-feature	7.5.8		N/A
org.wso2.carbon.identity.framework	client-attestation-mgt-feature	7.5.9		N/A
org.wso2.carbon.identity.framework	client-attestation-mgt-feature	7.6.2		N/A
org.wso2.carbon.identity.framework	client-attestation-mgt-feature	7.6.3		N/A
org.wso2.carbon.identity.framework	client-attestation-mgt-feature	7.6.4		N/A
org.wso2.carbon.identity.framework	client-attestation-mgt-feature	7.6.5		N/A
org.wso2.carbon.identity.framework	client-attestation-mgt-feature	7.6.6		N/A
org.wso2.carbon.identity.framework	client-attestation-mgt-feature	7.6.7		N/A
org.wso2.carbon.identity.framework	client-attestation-mgt-feature	7.7.100		N/A
org.wso2.carbon.identity.framework	client-attestation-mgt-feature	7.7.101		N/A
org.wso2.carbon.identity.framework	client-attestation-mgt-feature	7.7.102		N/A
org.wso2.carbon.identity.framework	client-attestation-mgt-feature	7.7.103		N/A
org.wso2.carbon.identity.framework	client-attestation-mgt-feature	7.7.104		N/A
org.wso2.carbon.identity.framework	client-attestation-mgt-feature	7.7.105		N/A
org.wso2.carbon.identity.framework	client-attestation-mgt-feature	7.7.106		N/A
org.wso2.carbon.identity.framework	client-attestation-mgt-feature	7.7.257		N/A
org.wso2.carbon.identity.framework	client-attestation-mgt-feature	7.7.258		N/A
org.wso2.carbon.identity.framework	client-attestation-mgt-feature	7.7.259		N/A
org.wso2.carbon.identity.framework	client-attestation-mgt-feature	7.7.260		N/A
org.wso2.carbon.identity.framework	client-attestation-mgt-feature	7.7.261		N/A
org.wso2.carbon.identity.framework	client-attestation-mgt-feature	7.7.262		N/A
org.wso2.carbon.identity.framework	client-attestation-mgt-feature	7.7.263		N/A
org.wso2.carbon.identity.framework	client-attestation-mgt-feature	7.7.264		N/A
org.wso2.carbon.identity.framework	client-attestation-mgt-feature	7.7.265		N/A
org.wso2.carbon.identity.framework	client-attestation-mgt-feature	7.7.266		N/A
org.wso2.carbon.identity.framework	client-attestation-mgt-feature	7.7.267		N/A
org.wso2.carbon.identity.framework	client-attestation-mgt-feature	7.7.268		N/A
org.wso2.carbon.identity.framework	client-attestation-mgt-feature	7.7.269		N/A
org.wso2.carbon.identity.framework	client-attestation-mgt-feature	7.7.74		N/A
org.wso2.carbon.identity.framework	client-attestation-mgt-feature	7.7.75		N/A
org.wso2.carbon.identity.framework	client-attestation-mgt-feature	7.7.76		N/A
org.wso2.carbon.identity.framework	client-attestation-mgt-feature	7.7.77		N/A
org.wso2.carbon.identity.framework	client-attestation-mgt-feature	7.7.78		N/A
org.wso2.carbon.identity.framework	client-attestation-mgt-feature	7.7.79		N/A
org.wso2.carbon.identity.framework	client-attestation-mgt-feature	7.7.80		N/A
org.wso2.carbon.identity.framework	client-attestation-mgt-feature	7.7.81		N/A
org.wso2.carbon.identity.framework	client-attestation-mgt-feature	7.7.82		N/A
org.wso2.carbon.identity.framework	client-attestation-mgt-feature	7.7.83		N/A
org.wso2.carbon.identity.framework	client-attestation-mgt-feature	7.7.84		N/A
org.wso2.carbon.identity.framework	client-attestation-mgt-feature	7.7.85		N/A
org.wso2.carbon.identity.framework	client-attestation-mgt-feature	7.7.86		N/A
org.wso2.carbon.identity.framework	client-attestation-mgt-feature	7.7.87		N/A
org.wso2.carbon.identity.framework	client-attestation-mgt-feature	7.7.88		N/A
org.wso2.carbon.identity.framework	client-attestation-mgt-feature	7.7.89		N/A
org.wso2.carbon.identity.framework	client-attestation-mgt-feature	7.7.90		N/A
org.wso2.carbon.identity.framework	client-attestation-mgt-feature	7.7.91		N/A
org.wso2.carbon.identity.framework	client-attestation-mgt-feature	7.7.92		N/A
org.wso2.carbon.identity.framework	client-attestation-mgt-feature	7.7.93		N/A
org.wso2.carbon.identity.framework	client-attestation-mgt-feature	7.7.94		N/A
org.wso2.carbon.identity.framework	client-attestation-mgt-feature	7.7.95		N/A
org.wso2.carbon.identity.framework	client-attestation-mgt-feature	7.7.96		N/A
org.wso2.carbon.identity.framework	client-attestation-mgt-feature	7.7.97		N/A
org.wso2.carbon.identity.framework	client-attestation-mgt-feature	7.7.98		N/A
org.wso2.carbon.identity.framework	client-attestation-mgt-feature	7.7.99		N/A
org.wso2.carbon.identity.framework	client-attestation-mgt-feature	7.8.0		N/A
org.wso2.carbon.identity.framework	client-attestation-mgt-feature	7.8.1		N/A
org.wso2.carbon.identity.framework	client-attestation-mgt-feature	7.8.100		N/A
org.wso2.carbon.identity.framework	client-attestation-mgt-feature	7.8.101		N/A
org.wso2.carbon.identity.framework	client-attestation-mgt-feature	7.8.102		N/A
org.wso2.carbon.identity.framework	client-attestation-mgt-feature	7.8.103		N/A
org.wso2.carbon.identity.framework	client-attestation-mgt-feature	7.8.2		N/A
org.wso2.carbon.identity.framework	client-attestation-mgt-feature	7.8.3		N/A
org.wso2.carbon.identity.framework	client-attestation-mgt-feature	7.8.92		N/A
org.wso2.carbon.identity.framework	client-attestation-mgt-feature	7.8.93		N/A
org.wso2.carbon.identity.framework	client-attestation-mgt-feature	7.8.94		N/A
org.wso2.carbon.identity.framework	client-attestation-mgt-feature	7.8.95		N/A
org.wso2.carbon.identity.framework	client-attestation-mgt-feature	7.8.96		N/A
org.wso2.carbon.identity.framework	client-attestation-mgt-feature	7.8.97		N/A
org.wso2.carbon.identity.framework	client-attestation-mgt-feature	7.8.98		N/A
org.wso2.carbon.identity.framework	client-attestation-mgt-feature	7.8.99		N/A
org.wvlet.airframe	airframe-jmx_3	2025.1.0		cd88053761f0e5ea4cea080580e8f0c142da40fd
org.wvlet.airframe	airframe-jmx_3	2025.1.1		b4c1853f329354973c87ba1fa2cc2ec75de36d64
org.wvlet.airframe	airframe-jmx_3	2025.1.10		08b1a7f1c1385af6c0c58f1755ead651192e5be8
org.wvlet.airframe	airframe-jmx_3	2025.1.2		1475eff9d9ae846a3cf9329249b8c62d3ee5513c
org.wvlet.airframe	airframe-jmx_3	2025.1.3		e253c5f5c68048d189a30f4bc4f3ab98785f8cea
org.wvlet.airframe	airframe-jmx_3	2025.1.4		9a9b0bab58bce684060f9388a932e6319ca5c4d7
org.wvlet.airframe	airframe-jmx_3	2025.1.5		4001bd1c38e651ae587d6fef788be4f3fc662cb0
org.wvlet.airframe	airframe-jmx_3	2025.1.6		53b3457faae645d935092a287bbc66e577e8b85f
org.wvlet.airframe	airframe-jmx_3	2025.1.7		584ef20c7610442d6fdf8e7107a45e063b63d49e
org.wvlet.airframe	airframe-jmx_3	2025.1.8		cef1906fc273aba013c029c2d76eada6dcd9219e
org.wvlet.airframe	airframe-jmx_3	2025.1.9		6b37cc336dad5a5f4a3056376de97eb7f1c01b63
org.wvlet.airframe	airframe-jmx_3	22.10.0		8c32631501de2bbd98f4ccf0f195bac5e6f584d4
org.wvlet.airframe	airframe-jmx_3	22.10.1		3b6a93dea6be9560eb434a735d90dfee8f68977b
org.wvlet.airframe	airframe-jmx_3	22.10.2		81c5394a71686938a81c1f660c31c06d7a9f96b2
org.wvlet.airframe	airframe-jmx_3	22.10.3		ed0e4d507be3537ce4f33fa88574c64d9f825d71
org.wvlet.airframe	airframe-jmx_3	22.10.4		c9d092213aceaf7f0d1bc16fd8682fba408ad68b
org.wvlet.airframe	airframe-jmx_3	22.11.0		8037514e01ba705a1ab50f0e8bbadfafee600c88
org.wvlet.airframe	airframe-jmx_3	22.11.1		5b6d2f9d34483ad118143a606b2613e03375fc46
org.wvlet.airframe	airframe-jmx_3	22.11.2		dbd68120bf010fc078ffdde157707e6c40dcdeda
org.wvlet.airframe	airframe-jmx_3	22.11.3		f02ff3378248038ba1c4f10eae8532b2ec207bc6
org.wvlet.airframe	airframe-jmx_3	22.11.4		9b574b4111e5a6977c4cbc963421df7ce037985d
org.wvlet.airframe	airframe-jmx_3	22.12.0		86ac39676777699a1320719d2bd273209e55bb09
org.wvlet.airframe	airframe-jmx_3	22.12.1		bc52aa82384ea0b2f849a18251c37cdd97dd989e
org.wvlet.airframe	airframe-jmx_3	22.12.2		88479b6051bdfe2c87e275e1af48222de5ac03c4
org.wvlet.airframe	airframe-jmx_3	22.12.3		fac13b798783db861beed9272232fbe77a01335b
org.wvlet.airframe	airframe-jmx_3	22.12.4		6d1f02e7f9509256f592e7eba317d95e7d206d95
org.wvlet.airframe	airframe-jmx_3	22.12.5		aae63b92167b2ea8c8550fa766ad2c1b5fb61db3
org.wvlet.airframe	airframe-jmx_3	22.12.6		9594e019af8932249eadb23453999d9c85173a8a
org.wvlet.airframe	airframe-jmx_3	22.6.0		eddbfe94f9e0b551774cc63d0f6c3e63814e10b6
org.wvlet.airframe	airframe-jmx_3	22.6.1		ade93edb04a47ba310f7a77cc5e8c78c43f45227
org.wvlet.airframe	airframe-jmx_3	22.6.2		03d7430d3b1a00a394da40d34c09510d474c1ccf
org.wvlet.airframe	airframe-jmx_3	22.6.3		939a95c81068c8be34218258c86441cd79db87a9
org.wvlet.airframe	airframe-jmx_3	22.6.4		7b1dc149ef7cfc09f86dbad4b776816559e1e920
org.wvlet.airframe	airframe-jmx_3	22.7.0		1d90dd6b4cc163452ab8da187fca79b150a3b5c4
org.wvlet.airframe	airframe-jmx_3	22.7.1		0ad14c88c2b062136cc34b5250815b895fde268c
org.wvlet.airframe	airframe-jmx_3	22.7.2		f9b6ae13c60e6f23d58c81589e223e99e5958608
org.wvlet.airframe	airframe-jmx_3	22.7.3		8b762fc41ca099aece7ed0deb6ebe83477e66f74
org.wvlet.airframe	airframe-jmx_3	22.8.0		4a3e5e224247e46704afabc56e7207b6676b52ad
org.wvlet.airframe	airframe-jmx_3	22.9.0		290245df0cf895aec6f3a2098a8c8270f5986083
org.wvlet.airframe	airframe-jmx_3	22.9.1		d2ad8bfa62b894960c93197d1c3b744b7366894a
org.wvlet.airframe	airframe-jmx_3	22.9.2		cf71a3514a0286dc040db533a3499806c03379ed
org.wvlet.airframe	airframe-jmx_3	22.9.3		7c2f001bbdf3f4a2c181226d3cb4132ea0d39de5
org.wvlet.airframe	airframe-jmx_3	23.1.0		8bc616ad7e372e56985408ef233c65ec88a89f47
org.wvlet.airframe	airframe-jmx_3	23.1.1		2f41248bc4790fa2bace0db0b18430056021841c
org.wvlet.airframe	airframe-jmx_3	23.1.2		33beeb365ac2052f55b1b278e1eccfc25ac8e2e2
org.wvlet.airframe	airframe-jmx_3	23.1.3		3a8b7819e750985018d48ca8a7c2077bd58cedec
org.wvlet.airframe	airframe-jmx_3	23.1.4		4de94df79f13a10361841a9ae4133b1229e1eed3
org.wvlet.airframe	airframe-jmx_3	23.10.0		8c6f1719ec8de1fb917d874b0e49b3e3ef0e0235
org.wvlet.airframe	airframe-jmx_3	23.11.0		ce1b0abbbae33201b08727db356fcceeae3a9cdd
org.wvlet.airframe	airframe-jmx_3	23.11.1		94d40b1e46399dda036c49fccd615c267af1f9c5
org.wvlet.airframe	airframe-jmx_3	23.11.2		6f4da9436e63c3d5be935c336914a9f5c0f60994
org.wvlet.airframe	airframe-jmx_3	23.11.3		2a4c82779e0351c40776ae56641a18993bb251c7
org.wvlet.airframe	airframe-jmx_3	23.12.0		8a9c453c9f8d7386a0bd24f6baa0c1e40125bfc7
org.wvlet.airframe	airframe-jmx_3	23.12.1		de0d2503bb27716ef8854ded6107b904024ab071
org.wvlet.airframe	airframe-jmx_3	23.2.0		4157936ec0f489a2da465774ecb4c6f238e11144
org.wvlet.airframe	airframe-jmx_3	23.2.1		fae0991609fc3f60349ff50f7219862783430cde
org.wvlet.airframe	airframe-jmx_3	23.2.2		255ef3ba44fa184df479e1d569addae193ca21b3
org.wvlet.airframe	airframe-jmx_3	23.2.3		d10be0c2ef8a812e189d3207a4c779cefce5b30c
org.wvlet.airframe	airframe-jmx_3	23.2.4		5211766f6496187dff6cf30580fe1d12b5440b79
org.wvlet.airframe	airframe-jmx_3	23.2.5		8b2a0b4961a14639c05704072168c7bd4fbf63ad
org.wvlet.airframe	airframe-jmx_3	23.3.0		766bb52d575077d9f29132e7f37ee6c2441cac00
org.wvlet.airframe	airframe-jmx_3	23.3.1		d2b965cb03b16d6395778c5484aec934741c289d
org.wvlet.airframe	airframe-jmx_3	23.3.2		4cb436bed72a6e27aa2795ee65adf896d693c34c
org.wvlet.airframe	airframe-jmx_3	23.3.3		607ba3e5593ec98d118b87284c7a52f2c94d072e
org.wvlet.airframe	airframe-jmx_3	23.3.4		f7caf72b9bd11b83c0f17d0d59ba31d8629e9170
org.wvlet.airframe	airframe-jmx_3	23.4.0		1cdf5fc1fce1ab7d5abef4fbf08ecead39de387e
org.wvlet.airframe	airframe-jmx_3	23.4.1		d7e14f211f78e902883c620562a6e5f1a22e5d32
org.wvlet.airframe	airframe-jmx_3	23.4.2		d8df2783e3898861f35fbfe8a4a0bea4415e0903
org.wvlet.airframe	airframe-jmx_3	23.4.3		09da5fbbfcd9a0215f89c771592756333a2a2df3
org.wvlet.airframe	airframe-jmx_3	23.4.4		aff4b6b1dcd4a22958ae76b766c0a7ed0c9e7ee3
org.wvlet.airframe	airframe-jmx_3	23.4.5		652acdb10a254be34babd0cad890bfdac417ad45
org.wvlet.airframe	airframe-jmx_3	23.4.6		6c3a8840f43a6bce982e033b963c0dd6802130e5
org.wvlet.airframe	airframe-jmx_3	23.4.7		d077e8b52d4eefe74ae9eb06460e5a1a3d13b95f
org.wvlet.airframe	airframe-jmx_3	23.4.8		d321023289b4c55d9dbe8cbaa63032af1a133d1c
org.wvlet.airframe	airframe-jmx_3	23.5.0		b848bd206f070c6bbb791dc5d4221f05ee755427
org.wvlet.airframe	airframe-jmx_3	23.5.2		3a5fbefef9943b9f93da2ef848e626885f138c27
org.wvlet.airframe	airframe-jmx_3	23.5.3		49e00a4408d5c16ea0056a551ca4354764f0b44d
org.wvlet.airframe	airframe-jmx_3	23.5.4		617a6a84397c8e6063c6622a1b6e0ba882348d8f
org.wvlet.airframe	airframe-jmx_3	23.5.5		5e76a6eddb1b74c1c1c65c85240e24be11507011
org.wvlet.airframe	airframe-jmx_3	23.5.6		186280229895f6d2f99a86cbcf3122a08827d6b4
org.wvlet.airframe	airframe-jmx_3	23.5.7		dff3fb03c0b89b24df4f40fd9461153ce7b42446
org.wvlet.airframe	airframe-jmx_3	23.6.0		9575184f7c612b1ae2d64287028db9bf7a0c4f3a
org.wvlet.airframe	airframe-jmx_3	23.6.1		005690cd71870f2ec9d6a01bca42cc7f672ad12d
org.wvlet.airframe	airframe-jmx_3	23.6.2		8cc5b95ea81b76be2ca91f204abb8d9a523faf53
org.wvlet.airframe	airframe-jmx_3	23.7.0		638d1ee7997b7045b31bb1550df7deee563f5f37
org.wvlet.airframe	airframe-jmx_3	23.7.1		6730431d6952c1ca2c2bd2893d3b5eec0bf0107b
org.wvlet.airframe	airframe-jmx_3	23.7.2		5b68d6669df5a88593d91b586f1afe9d3ce3a524
org.wvlet.airframe	airframe-jmx_3	23.7.3		46117fb590e7a5c2f6a2132510e7228390c5a77c
org.wvlet.airframe	airframe-jmx_3	23.7.4		e577ac10ce2456eb8671f9af6d14177d04b1f487
org.wvlet.airframe	airframe-jmx_3	23.8.0		83ac912c6d107093483e6064e1209f8a6f2fbb04
org.wvlet.airframe	airframe-jmx_3	23.8.1		881d6834e82550378e107245ed32de2bcb28d506
org.wvlet.airframe	airframe-jmx_3	23.8.2		35b57b35c2a37f60d343d69324759bcbbe00a028
org.wvlet.airframe	airframe-jmx_3	23.8.3		4fd24a988f804fee8b832daffbf14201d5c9f1a4
org.wvlet.airframe	airframe-jmx_3	23.8.4		8360145c3ce67a120d300bc42bd751844755ca79
org.wvlet.airframe	airframe-jmx_3	23.8.5		627ee84e4e4ffbeb42b873638d5be3ba5c7436a6
org.wvlet.airframe	airframe-jmx_3	23.8.6		9f8581ec57b274eea64bced67337b2f8dbcd574e
org.wvlet.airframe	airframe-jmx_3	23.9.0		213915b37bc3cedfdd38e8ed8ec84e6a713e4b48
org.wvlet.airframe	airframe-jmx_3	23.9.1		4093ff6fb6e245fcdce7eb1a9f9fb27100f90a31
org.wvlet.airframe	airframe-jmx_3	23.9.2		4ffed3c9f613ccab0985657d929def4b9e7ace5c
org.wvlet.airframe	airframe-jmx_3	23.9.3		6da2d73820f24a40efc953524fff8b2ee5da35ef
org.wvlet.airframe	airframe-jmx_3	24.1.0		1aa0401fe46b9147550e3cc5235706e61d88042f
org.wvlet.airframe	airframe-jmx_3	24.1.1		d0a80e49457eaf59bb7a157d8ac4b95ee0e177c8
org.wvlet.airframe	airframe-jmx_3	24.1.2		0e9ca3a4c285d200ea8aa203d276839d736b042d
org.wvlet.airframe	airframe-jmx_3	24.10.0		4d4ef0504ee85602c8230c0fae03dd877d53db65
org.wvlet.airframe	airframe-jmx_3	24.11.0		60de7c5e6bbb44beaff3cfd3505a2b4fc8ca7a48
org.wvlet.airframe	airframe-jmx_3	24.12.0		acdbc7c1a376bc66eb0f5f2e186fca632c11b8e3
org.wvlet.airframe	airframe-jmx_3	24.12.1		84b497bdbc4c7f6deb3a7a681dd0448c194c877d
org.wvlet.airframe	airframe-jmx_3	24.12.2		493f252bbd1cc729a5c1d8fa923e904544f72667
org.wvlet.airframe	airframe-jmx_3	24.2.0		f8b7d0ccec7a32a9822b07e3bd1e60dea32c2cf8
org.wvlet.airframe	airframe-jmx_3	24.2.1		307172a4f3c53a91fe247f4178c139baaec6d709
org.wvlet.airframe	airframe-jmx_3	24.2.2		29218a3f16830df4b78eae969028b3f75bf595e1
org.wvlet.airframe	airframe-jmx_3	24.2.3		0dad1f6c5722bde4b329a258b23986b2215e0c1b
org.wvlet.airframe	airframe-jmx_3	24.3.0		48688d21c41bcf91aa829ebd0def84ef05b8de20
org.wvlet.airframe	airframe-jmx_3	24.4.0		a85b9bb24ada99e727426c1579e0dfa00aab1142
org.wvlet.airframe	airframe-jmx_3	24.4.1		f357e695118d8a440eceefc5d905025f1073cc31
org.wvlet.airframe	airframe-jmx_3	24.4.2		d3b420c842afc091283cd7d12632b7d784e81cc1
org.wvlet.airframe	airframe-jmx_3	24.4.3		3e59c77e602eb48a0d2fb3a0aebc1f6b1bcc2143
org.wvlet.airframe	airframe-jmx_3	24.5.0		9155bc6cce2df9498f64e11a251100bf066828d3
org.wvlet.airframe	airframe-jmx_3	24.5.1		8bd8174ed54c778d9eec1dcd7ce46f962262c40f
org.wvlet.airframe	airframe-jmx_3	24.5.2		6dabe9efa342afd8e05db8624152a1b4445c0f56
org.wvlet.airframe	airframe-jmx_3	24.6.0		6dd68ac0cf4ebfc9ba9d5119c8c8983a3dc24f7e
org.wvlet.airframe	airframe-jmx_3	24.6.1		e58c837608f8807ec386c9933e2f31945c87a218
org.wvlet.airframe	airframe-jmx_3	24.7.0		d34dc855ed35bdcfff6dc752900e6aa70623a84c
org.wvlet.airframe	airframe-jmx_3	24.7.1		1101c4c6d4ae5df98b81d3ac44aede9815c3569f
org.wvlet.airframe	airframe-jmx_3	24.8.0		fb7d48735a67a18a63841818a52f225684eb1be2
org.wvlet.airframe	airframe-jmx_3	24.9.0		8b70834c78bfa786e830066bf91aaf7ac22a584f
org.wvlet.airframe	airframe-jmx_3	24.9.1		a08203c2716e7e7314cb4d2f28328a289bdda180
