br.com.m4rc310	br-com-m4rc310-cups	1.0.16		c3641aa08139ff93656b1ad20da3731e56fed732
party.iroiro.luajava	lua51-platform	4.0.0	natives-desktop	626bdce79cfa401a3a48fcefec7e0dad08b9626a
party.iroiro.luajava	lua51-platform	4.0.0	natives-ios	3f90a3e0f0deba0513f9537e774b291a65404952
party.iroiro.luajava	lua51-platform	4.0.0	natives-x86	81613eb83c8d4e6797811713e72c279f5ae4cd5c
party.iroiro.luajava	lua51-platform	4.0.0	natives-x86_64	81613eb83c8d4e6797811713e72c279f5ae4cd5c
party.iroiro.luajava	lua51-platform	4.0.1		N/A
party.iroiro.luajava	lua51-platform	4.0.1	natives-arm64-v8a	773427a1ef680a5ccc3736ba356800a7ef3057f7
party.iroiro.luajava	lua51-platform	4.0.1	natives-armeabi-v7a	773427a1ef680a5ccc3736ba356800a7ef3057f7
party.iroiro.luajava	lua51-platform	4.0.1	natives-desktop	b280ca293bf1355630bb5924bc5d7de999c25901
party.iroiro.luajava	lua51-platform	4.0.1	natives-ios	269452859dadc65b50766139276faec25cb7ad73
party.iroiro.luajava	lua51-platform	4.0.1	natives-x86	773427a1ef680a5ccc3736ba356800a7ef3057f7
party.iroiro.luajava	lua51-platform	4.0.1	natives-x86_64	773427a1ef680a5ccc3736ba356800a7ef3057f7
party.iroiro.luajava	lua51-platform	4.0.2		N/A
party.iroiro.luajava	lua51-platform	4.0.2	natives-arm64-v8a	f70b9ea5b7e3ee8a1df0f03e5d85568e45436768
party.iroiro.luajava	lua51-platform	4.0.2	natives-armeabi-v7a	8585aa9c87a0d079aa061c7dee41741890ddba80
party.iroiro.luajava	lua51-platform	4.0.2	natives-desktop	c3d655467a60fc6a671b77f85b0b6b92a8962702
party.iroiro.luajava	lua51-platform	4.0.2	natives-ios	e5500ab258d1305986663a21dc3ee70ee76ac89d
party.iroiro.luajava	lua51-platform	4.0.2	natives-x86	afd21377b8415b1c8e9dedef4ac9f7e306b7896a
party.iroiro.luajava	lua51-platform	4.0.2	natives-x86_64	cae1463a354f0ca5e8119dde0e890eb122b177a1
ru.ok.tracer	tracer-extras-sample-receiver	1.0.4		N/A
ru.ok.tracer	tracer-extras-sample-receiver	1.0.5		N/A
ru.ok.tracer	tracer-extras-sample-receiver	1.0.6		N/A
ru.ok.tracer	tracer-extras-sample-receiver	1.0.7		N/A
ru.ok.tracer	tracer-extras-sample-receiver	1.0.8		N/A
ru.tinkoff	tofu-observable_2.12	0.1		d7f40ce3133c85652516321c67a458a819e69a28
ru.tinkoff	tofu-observable_2.12	0.1.1		3a81b9077f09c009f1d163558b1dc8598b8aa22f
ru.tinkoff	tofu-observable_2.12	0.2.0		6c317abd46c652c1f7bdf216d2745e96c76c6472
ru.tinkoff	tofu-observable_2.12	0.3.0		6867040a5c1c23688cdc936a68781c8be5b2d61f
ru.tinkoff	tofu-observable_2.12	0.4.0		93bcfeacb6072d40e1f0da82394fbf2adbe419de
ru.tinkoff	tofu-observable_2.12	0.5.0		85ba960f946f104fe5afd3b9971e164453b1152c
ru.tinkoff	tofu-observable_2.12	0.5.1.1		afbaccbbf35c47cec6faf334b0fcb611508ffa58
ru.tinkoff	tofu-observable_2.12	0.5.2		c8a2a699c3ae5fc20dcd749772c33d3e956d952d
ru.tinkoff	tofu-observable_2.12	0.5.3		6ceb28ac5bb900d5f702bb562602d5e0522313c4
ru.tinkoff	tofu-observable_2.12	0.5.4		ccdbd712edf564bbb49a87659490793f76bc3b1a
ru.tinkoff	tofu-observable_2.12	0.5.5		895bb0dd339687dce6d1a665f7e9a13c598a88a2
ru.tinkoff	tofu-observable_2.12	0.5.6		c0f68cc6ca1d490c1a21831094e5e18814f53949
ru.tinkoff	tofu-observable_2.12	0.5.7.1		45c9c84526ce2e264bfd9c3ceb749bd98232615d
ru.tinkoff	tofu-observable_2.12	0.5.7.2		bd0921da44621435a4090a0599abe069cedb862d
ru.tinkoff	tofu-observable_2.12	0.6.0		da0eeec266b6ac26966e315b39adcd3ca427bb76
ru.tinkoff	tofu-observable_2.12	0.6.1		8bd5f3776b95c1e41a159ebba74e1446c5c76fdc
ru.tinkoff	tofu-observable_2.12	0.6.2		b349cdb17e6cf204a442a30c1ec000f002b93a50
ru.tinkoff	tofu-observable_2.12	0.6.3		c574377f9673a3a2276319cd8df4b4f16749ca11
ru.tinkoff	tofu-observable_2.12	0.7.0		5925fe8eb4624d129b4a7d7db60f048844bbb4fe
ru.tinkoff	tofu-observable_2.12	0.7.1		1c89539c3789dfa52e8b6731c79716353b871e05
ru.tinkoff	tofu-observable_2.12	0.7.10		3caedaa7afa6a220024258feed454e6d900fb885
ru.tinkoff	tofu-observable_2.12	0.7.2		e62354bb38a49d81a87a61e1d56e03609416fa16
ru.tinkoff	tofu-observable_2.12	0.7.2.1		1596b025735e0a9d0e155a50bd0cca9b1e912c0d
ru.tinkoff	tofu-observable_2.12	0.7.3		78b04ea5b566667fb290d2c5c6832f82f4592dac
ru.tinkoff	tofu-observable_2.12	0.7.4		1dada817ab88659b0f19a2412000e47db9b021b3
ru.tinkoff	tofu-observable_2.12	0.7.5		7afbfa9150a12be5d496083addc8800023068be9
ru.tinkoff	tofu-observable_2.12	0.7.6		00c325d0e09c36f4cab495f36c5fb094c7add65e
ru.tinkoff	tofu-observable_2.12	0.7.7		f6dc4b8d95da5dce2e58981cdbdefbbc56c77fa5
ru.tinkoff	tofu-observable_2.12	0.7.8		2231acd5093598853927ee85a0f0ec9a54298b3b
ru.tinkoff	tofu-observable_2.12	0.7.9		57b213dcda8983ebb85775543970fc606c3da838
ru.tinkoff	tofu-observable_2.12	0.8.0		b5e4e216a83e8ed988afbf596277d97098b24514
ru.tinkoff	tofu-observable_2.12	0.9.0		59def65aeb7c1d3713e4566fa0e3e8757475a5ca
ru.tinkoff	tofu-observable_2.12	0.9.1		12c526b00fe8248924a9b88d28ecf34b286e26fa
ru.tinkoff	tofu-observable_2.12	0.9.2		beebb17a772e3f9ad2726f30bfca5152375baea6
se.ansman.autoplugin	api	0.1.0		01cbf69a52befe82fb91d85badbf1eee5337e087
se.ansman.autoplugin	api	0.1.1		ad4113d758a1f54e72680458ea54b1269725e03d
se.ansman.autoplugin	api	0.2.0		7a5cdd6eb6b03e26db0ddf1a4f48206ff9f0ed7d
se.ansman.autoplugin	api	0.3.0		eab722feb019120058c6813a696c6fd5a533cad8
se.ansman.autoplugin	api	0.4.0		8551693af3f8425ebc4fa69fe344ce576f5e846e
se.ansman.autoplugin	api	0.4.1		9aa8409972a5ab5aa1f3cad2662030d0382fdabf
space.x9x.radp	radp-archetype-std-trigger	0.1.3		29884bd5a6263ecbf9db4da5787e535acfaef144
space.x9x.radp	radp-archetype-std-trigger	0.10		53ff1ee7bf5b8b17a45502383ee9384519f58a04
space.x9x.radp	radp-archetype-std-trigger	0.11		1420f4710a478687230057ee44ca7062a47c01bd
space.x9x.radp	radp-archetype-std-trigger	0.2		d54caf0ec7745b5fe7ffdfa3a49b19de0142664f
space.x9x.radp	radp-archetype-std-trigger	0.3		db42f615305ecfa1e4803a1e0bc6a4c84c4fa7d6
space.x9x.radp	radp-archetype-std-trigger	0.3.13		1d13b42cb59a1c5e1c57c6d97a742dff0fbc68ed
space.x9x.radp	radp-archetype-std-trigger	0.5		373488a24decdee7c02db93bf9549726a91bec23
space.x9x.radp	radp-archetype-std-trigger	0.6		ba7d88ce15a04a9324ca972384223b0aed4d04d9
space.x9x.radp	radp-archetype-std-trigger	0.7		852e1d4323ec8e987fa7ebff192d51388a9cef1e
space.x9x.radp	radp-archetype-std-trigger	0.8		562ed561a464e0034a3d65387b81bb77be5fce02
space.x9x.radp	radp-archetype-std-trigger	0.9		532f38635e9dce47f1bfeebdacd760b14bd2f194
space.x9x.radp	radp-archetype-std-trigger	2.12		717bb37f131ba49301bf0170aa405ad0771cf233
space.x9x.radp	radp-archetype-std-trigger	2.13		14f6646a0413b88f6a5275723359706ec25d74aa
space.x9x.radp	radp-archetype-std-trigger	2.14		d25dc8d1477e7fb8314c98ad0193cccb25383e13
space.x9x.radp	radp-archetype-std-trigger	2.15		a6ef2413ef33b11a53a11ee85ca07d52f9e7cfd2
space.x9x.radp	radp-archetype-std-trigger	2.15.1		eef2c5261583d30aa2d29cf3a64e67ece38885fd
space.x9x.radp	radp-archetype-std-trigger	2.16		91e5178181edd5af8134c184e38e6e7d1abd29b4
space.x9x.radp	radp-archetype-std-trigger	2.16.1		68b5e544c17f5b0359da90bcb26e2beef2fd6fe6
space.x9x.radp	radp-archetype-std-trigger	2.17		90735ebb57019809799d4a5300efb91d29f23b48
space.x9x.radp	radp-archetype-std-trigger	2.18		387d05a60aeac1ecea30a18306e24ac819d19514
space.x9x.radp	radp-archetype-std-trigger	2.18.1		0622e10c59fc5ff2d1dc17a30026b4a56abdcf6f
space.x9x.radp	radp-archetype-std-trigger	3.12		e53a6cf31c667b3c9348109bcf7a554ab3b7ce21
space.x9x.radp	radp-archetype-std-trigger	3.13		fc232ddbed729b510199101268be667b0d60cbe0
space.x9x.radp	radp-archetype-std-trigger	3.14		721451efd6c81de578a3f6cd40565f2ff151e944
space.x9x.radp	radp-archetype-std-trigger	3.15		94d45e20edd71046e61a74a64b9fd0602fc92d14
space.x9x.radp	radp-archetype-std-trigger	3.15.1		d9950ca361e78c73975cbd9d8541d5591938329a
space.x9x.radp	radp-archetype-std-trigger	3.16		99461f08b7e01800995109c78f254c436f35f5ba
space.x9x.radp	radp-archetype-std-trigger	3.16.1		6d4e0dd49616a92043e6745f22c5ce0a853fa905
space.x9x.radp	radp-archetype-std-trigger	3.17		5dcdc328e3a368638a1756c3c4ed82f3842bb772
space.x9x.radp	radp-archetype-std-trigger	3.18		bb3ec37121448a6303a1be82426885bb6617f394
space.x9x.radp	radp-archetype-std-trigger	3.18.1		57084dfa31ce08162dee29326d48bf554976f3a9
top.marchand.maven	dep-tree-maven-plugin	1.0.0		a00c8bb598dfd95ea6d9c0788ccb10a2e22fbd4a
