au.id.tmm.tmm-scala-collections	tmm-scala-collections-scalacheck_3	0.2.0		8150b2b354d3fc3bf5cd9054bdfc341b54aca868
org.openl.rules	org.openl.rules	5.23.5		2448a410b766bdb7d6acff75eb0672f89491ca36
org.openl.rules	org.openl.rules	5.23.5.1		5203f1fac78798055b410e42a6ecbb0013fcdc01
org.openl.rules	org.openl.rules	5.23.6		f27cbbe28cd0bbb0e315e1fea4a2af947845544b
org.openl.rules	org.openl.rules	5.23.7		c2d7491bc68f25768fe72e6d347283e9993284a7
org.openl.rules	org.openl.rules	5.23.7.1		7c011de767caf52dfa0bbaf9299ae58f7b43a2db
org.openl.rules	org.openl.rules	5.23.8		9d6db4e7af182a95446a8b3d948cbbc17929251a
org.openl.rules	org.openl.rules	5.23.9		213decb8a545de3fa390cbbadb7690f1be03d3e4
org.openl.rules	org.openl.rules	5.24.0		5b132858d6d8045993865eb032353ae3a43d8a9f
org.openl.rules	org.openl.rules	5.24.1		67514e661d9a2e347c3cae2fd35f90c49d6938da
org.openl.rules	org.openl.rules	5.24.10		13429c108478757985568d624bc23b6a98473a42
org.openl.rules	org.openl.rules	5.24.11		3e604f30b935aae315d44f095595a15418de23d1
org.openl.rules	org.openl.rules	5.24.12		7044276d7e237d9ff6f8ed02bc5303d83a6231e2
org.openl.rules	org.openl.rules	5.24.2		719a8cde5ac06c0d1684aa317e6ad3fce03a9649
org.openl.rules	org.openl.rules	5.24.3		0fd296ee2e36dd9ab13e0779337533f81f0e2add
org.openl.rules	org.openl.rules	5.24.4		ebdae110a9c93b26f45fca3059901058da88933d
org.openl.rules	org.openl.rules	5.24.5		c96bb1149000118a08a0b47bf37803560b567e65
org.openl.rules	org.openl.rules	5.24.6		c44be909daf4e2193e3139d0aaec2e31a4c62aed
org.openl.rules	org.openl.rules	5.24.7		93c4b1d9c3e9cdaf65c1d329c86739dcfe171d8a
org.openl.rules	org.openl.rules	5.24.8		cfb34f0feb06321e8e0b7dc7d91859b35eae8a2f
org.openl.rules	org.openl.rules	5.24.9		9c30648f9acece2d90193d90018c67f85fe0284d
org.openl.rules	org.openl.rules	5.25.0		3c6181474b4856025f5891d5c7e5a589e9e3eea5
org.openl.rules	org.openl.rules	5.25.1		aea9133749461d446def7f5612a6fb9eff89db30
org.openl.rules	org.openl.rules	5.25.10		0af49dd441bbd7e0be0e6e665e49a5ebdf9847f4
org.openl.rules	org.openl.rules	5.25.11		17d2a66fce1765d797e76cff0e1a8ecea134854b
org.openl.rules	org.openl.rules	5.25.12		e1c752148398e78443764b05db3005989051b2aa
org.openl.rules	org.openl.rules	5.25.13		ee21280318f9632db28b78c6f90869a2770eee98
org.openl.rules	org.openl.rules	5.25.14		58fe130859e57c510cab44ef5cc7ab3db883a853
org.openl.rules	org.openl.rules	5.25.15		97752e1cf05d07251e9e319df42fc44be950049f
org.openl.rules	org.openl.rules	5.25.16		e79fb8070197befbd5b54e34c9801fff37f5d05a
org.openl.rules	org.openl.rules	5.25.17		b7eb1529b7d7c5282818a3982fb50ed6fd9d5a3e
org.openl.rules	org.openl.rules	5.25.2		fa36f6a2e5163a48832adca7a096d95457473f9f
org.openl.rules	org.openl.rules	5.25.3		1145d4011a2a5d7e9b78ab1ffb70d99d34ea6dc8
org.openl.rules	org.openl.rules	5.25.4		a80af1d29b5fa42c79e39838fcc4e893ea7a11a4
org.openl.rules	org.openl.rules	5.25.5		1e7ba953a12897e472aef2526b470e4515ffcef6
org.openl.rules	org.openl.rules	5.25.6		845d1f6450070916e7acea5f66175bdb0fb1dad6
org.openl.rules	org.openl.rules	5.25.7		e14d7c2105c9f2dfee057bd22d0a3bf4144737e7
org.openl.rules	org.openl.rules	5.25.8		609a60eed723cd38c4b452a896a0db434af6edd4
org.openl.rules	org.openl.rules	5.25.9		1a385b2e8fdb2e1b115444466b2ada69133a7293
org.openl.rules	org.openl.rules	5.26.0		27a2ce93d32d59149a4a733d88ee38ef71efec11
org.openl.rules	org.openl.rules	5.26.1		bb7dd63f5b466286fe8bb6c9b1a99559e3994a52
org.openl.rules	org.openl.rules	5.26.10		6e69c70843513a6ae511b24981f26bd6e71637ce
org.openl.rules	org.openl.rules	5.26.11		1b28c5682535efdb743b6e1febbb65bfe0770124
org.openl.rules	org.openl.rules	5.26.12		d10e4f9f0edb40c17feb7e989c60b4485e4eb71f
org.openl.rules	org.openl.rules	5.26.13		adfe1f1abb0b6d23217e56caa94a2a8e41c78cc2
org.openl.rules	org.openl.rules	5.26.14		5cc3a284f03a1b867c3547fd51dbc4873b7c66c4
org.openl.rules	org.openl.rules	5.26.15		8d7b7989df5847e77c38c4c6a3396a72c0728a1d
org.openl.rules	org.openl.rules	5.26.16		d6c2ff8a0db98185639e5f3c7529482923054b26
org.openl.rules	org.openl.rules	5.26.17		7ff2eb7783ce1c7607b25923abd00ac27025605c
org.openl.rules	org.openl.rules	5.26.2		4c588ad1841ba774a693eb64eceb73ba2a140f3d
org.openl.rules	org.openl.rules	5.26.3		3ed0504605babcb234ce2e6a0a1d84a2fadb9ac3
org.openl.rules	org.openl.rules	5.26.4		12c40f4587506c4ca631312b97ad8df96481287a
org.openl.rules	org.openl.rules	5.26.5		1b96e4fc271fb5038e794d9dc3230b0c6bfa4aef
org.openl.rules	org.openl.rules	5.26.6		22546b5940d71147647bb45570dd10dff18d2627
org.openl.rules	org.openl.rules	5.26.7		a717252e0bf1fc5ab45d4cc5f50b1a5ac4e13b3a
org.openl.rules	org.openl.rules	5.26.8		d774994e34a385f0c27ba090c1f0c51ced71f78a
org.openl.rules	org.openl.rules	5.26.9		054a975a282d8dbee4412d116577c6807cc064e7
org.openl.rules	org.openl.rules	5.26.9.1		1574ca3be050072f508294d8b9cba7b0bab2649f
org.openl.rules	org.openl.rules	5.27.0		9afb940d0ec9ae698ab643e9dae41199c6356336
org.openl.rules	org.openl.rules	5.27.1		474e501d68c3acaff0c98b1259bb1848aee34a39
org.openl.rules	org.openl.rules	5.27.10		2e848997f7a0fcd61bd5ae5a8b576d896b295260
org.openl.rules	org.openl.rules	5.27.10-jakarta		aaddcce98361a28ac7833fafc80fae28dfeb5af1
org.openl.rules	org.openl.rules	5.27.11		18c2a8ae92659eb15e446e49ce88d0d6c3f1b876
org.openl.rules	org.openl.rules	5.27.11-jakarta		28fd0c9fc66ff7d00a5e51556739f571c1f7e36e
org.openl.rules	org.openl.rules	5.27.2		f59ec426d72398dd7edbfe288bc67a5c4e3ae4ed
org.openl.rules	org.openl.rules	5.27.3		5aa403d876e1772df26dafd62d436e9da1cbe00a
org.openl.rules	org.openl.rules	5.27.4		42b5bd51b80177c7d1c527a3ed54a295039b4295
org.openl.rules	org.openl.rules	5.27.5		7fe9090842bca9e08c900dd1b0cf63d84fab4d4f
org.openl.rules	org.openl.rules	5.27.6		546fda273dbcda4d0cabfd701b2361f86f08b248
org.openl.rules	org.openl.rules	5.27.7		3b4cd750f4b1ac9eec6d8a3e629dd641a55ab62a
org.openl.rules	org.openl.rules	5.27.8		0b3fcdaf7fe7755d6c3fd254adf8e71b3b99c424
org.openl.rules	org.openl.rules	5.27.8.1		325058dcbe07fd58b9aa02abe7875cce94b2fc5e
org.openl.rules	org.openl.rules	5.27.9		e0dce7f4396694d8671a47c1c12f3dd03c97f59b
org.openl.rules	org.openl.rules	5.27.9-jakarta		85bd9dc42768fc91586df7b5db00c9273045d7c8
org.openl.rules	org.openl.rules	5.7.0		2af9fd3df197b3db79693f55d53549430c190b47
org.openl.rules	org.openl.rules	5.7.1		2a5d21ef1e3784f35bda1a308f8392e7e118ace8
org.openl.rules	org.openl.rules	5.7.1.1		4d61e8b9941821201ce1b3bfbcddce83fee395cc
org.openl.rules	org.openl.rules	5.7.1.2		7f4d146c01f2c013eebfa28f2a50bf32f20c7f00
org.openl.rules	org.openl.rules	5.7.2		1d58ca9cfc2c4f37c8f49d8047e1e24347e60622
org.openl.rules	org.openl.rules	5.7.3		117718bd3301fbc5d032f710008cb33fd2d34763
org.openl.rules	org.openl.rules	5.7.4		a0ed1e39b44ec131b28624d91cae09a4ac3ad552
org.openl.rules	org.openl.rules	5.7.5		2635a88309536026ed197ebeaf500eff3ac3c777
org.openl.rules	org.openl.rules	5.8.0		1173b9f7096c69ca3a54a9c27c8ae93007266b31
org.openl.rules	org.openl.rules	5.8.1		3e27a551436d068015409269a72fbe84a60b958a
org.openl.rules	org.openl.rules	5.9.0		73986e8f21c35cf7d199ea9cce528c1293461028
org.openl.rules	org.openl.rules	5.9.1		bd3a78391cb2535a88500462cd6246f728a760d2
org.openl.rules	org.openl.rules	5.9.1.1		46f17ebda73f30492e1f0f7997201690ee8efecf
org.openl.rules	org.openl.rules	5.9.1.2		7da25fb4763d5abf8c93423ed61e512a72888c18
org.openl.rules	org.openl.rules	5.9.1.3		110e6b620da0f63e300fe26a0378b33821ec12a2
org.openl.rules	org.openl.rules	5.9.3		b81b646210b4868da004f0a4f7917fe3b118db1f
org.openl.rules	org.openl.rules	5.9.3.1		34669c5229b02824a9cca64c20eda26a50168ae8
org.openl.rules	org.openl.rules	5.9.3.2		40ce23fbbfc129ee0dbd3b2286ea7bd2f1a65d76
org.openl.rules	org.openl.rules	5.9.3.3		6f359dee4493e645989875f26a4a4d26528387d0
org.openl.rules	org.openl.rules	5.9.3.4		6cc208e3e19fdce6529f3de54ed17d072f2274e4
org.openl.rules	org.openl.rules	5.9.4.1		a5d6c17213f118741ee5a16c654416585b98eee4
org.openl.rules	org.openl.rules.mapping.dev.plugin	1.1.0		4dd57a9893a7d5cbeaa563f23c4717334d4a68c9
org.openl.rules	org.openl.rules.mapping.dev.plugin	1.1.10		68e454c02447554aa46e76f0d130b8a929d617a6
org.openl.rules	org.openl.rules.mapping.dev.plugin	1.1.11		a98761290c296a1ef2af5798ae88858d53d29abb
org.openl.rules	org.openl.rules.mapping.dev.plugin	1.1.12		4684e4e87e8dc9b86b9001fcafa0e8fbed8aad6f
org.openl.rules	org.openl.rules.mapping.dev.plugin	1.1.13		28c32aa5abdc5d4cac5c559324bf9dc1280d46b3
org.openl.rules	org.openl.rules.mapping.dev.plugin	1.1.14		31408782bba8adf0a861e7d3c553b27c505b144e
org.openl.rules	org.openl.rules.mapping.dev.plugin	1.1.15		8a15d0e232b1d96d934d6b1471b2a4fd48fdbe43
org.openl.rules	org.openl.rules.mapping.dev.plugin	1.1.16		94389fa727fb4767b262b0f074ed41f33de04004
org.openl.rules	org.openl.rules.mapping.dev.plugin	1.1.17		5f0392610f83fb1993f59523bb940361646e128a
org.openl.rules	org.openl.rules.mapping.dev.plugin	1.1.18		889527b64f1acb7c0936ef454298d259ad00d92b
org.openl.rules	org.openl.rules.mapping.dev.plugin	1.1.19		edecccf93cc183aa087e9a69255d6c1dadf54f41
org.openl.rules	org.openl.rules.mapping.dev.plugin	1.1.2		4e3891c00f541646418155ef6ebbf31de4937588
org.openl.rules	org.openl.rules.mapping.dev.plugin	1.1.20		53564deb696fee5c1fceec404b372e2555e8544c
org.openl.rules	org.openl.rules.mapping.dev.plugin	1.1.21		eeaed36d632e47be905c6b05a5d4e3b5cbc32674
org.openl.rules	org.openl.rules.mapping.dev.plugin	1.1.3		0f620c6c5e42842b6253c2f1eca334714b6f35a3
org.openl.rules	org.openl.rules.mapping.dev.plugin	1.1.4		ec5ed24960d13624a5624c4fa62cf1962cb1254d
org.openl.rules	org.openl.rules.mapping.dev.plugin	1.1.5		05227127860e9e1c104140c945011afabec04ed7
org.openl.rules	org.openl.rules.mapping.dev.plugin	1.1.6		a6526079a6876baf195038c7e220009af1d52a41
org.openl.rules	org.openl.rules.mapping.dev.plugin	1.1.8		87ce6fab8d82415209d32c6cd1fde498c96bb393
org.openl.rules	org.openl.rules.mapping.dev.plugin	1.1.9		4b9b45d61fc043e7c957c9a5924be1369d59b2cd
org.overturetool.core.codegen	vdm2jml	2.2.6		18e0036f034ac69d57ff6e77db7ba74e5bc121df
org.overturetool.core.codegen	vdm2jml	2.2.8		f189e1ebfe507166f52520906110980748acbec1
org.overturetool.core.codegen	vdm2jml	2.3.0		a313dd48d60a20fc3bd9d1b46eee838554122555
org.overturetool.core.codegen	vdm2jml	2.3.2		3ee4787b2274c1a56c98f9ddcc6e8449e0fb2cf9
org.overturetool.core.codegen	vdm2jml	2.3.4		890b350f413aea740bee982ced865c331c8c51e0
org.overturetool.core.codegen	vdm2jml	2.3.6		9cd601334f55274d206f5b9687825d8748bd4229
org.overturetool.core.codegen	vdm2jml	2.3.8		8f6b801a9703683980388fa16e5d2e9e83232e81
org.overturetool.core.codegen	vdm2jml	2.4.0		d1a6ec92acf5da061900c2683df905358dd77186
org.overturetool.core.codegen	vdm2jml	2.4.2		0e10dafdf15971b03e82c3de8c477d2ce66bc431
org.overturetool.core.codegen	vdm2jml	2.4.4		0762a2b801da5683197d3b627363a5c33996aa06
org.overturetool.core.codegen	vdm2jml	2.4.6		b2069e34f8aba4da2f5d378ebe597445196ddc75
org.overturetool.core.codegen	vdm2jml	2.4.8		d1ccac5845e7a803cfcff2194374b3d4cf161d0e
org.overturetool.core.codegen	vdm2jml	2.5.0		7bf51e13107d8a6242d0f9821e917d6f117a5927
org.overturetool.core.codegen	vdm2jml	2.5.2		f47453addc47c95afc14d9e85d37d4706a29880e
org.overturetool.core.codegen	vdm2jml	2.5.4		f1cca95f01783d47eb1b5fdb1a1ee9e9a427b157
org.overturetool.core.codegen	vdm2jml	2.5.6		0d2d3cc1fb9da7c57df01117d0c0796adb011c20
org.overturetool.core.codegen	vdm2jml	2.6.0		28b9e3a1edb68b3b665b2214587ad5b4e772043b
org.overturetool.core.codegen	vdm2jml	2.6.2		1f76d79f41fa76b4f75060a478102dda3f7ee47b
org.overturetool.core.codegen	vdm2jml	2.6.4		0b9ad419d4056774a7861a21d5798f53e5b740ee
org.overturetool.core.codegen	vdm2jml	2.7.0		42e2d4adb4d9ef6e8ffea623e0609e122ea09f61
org.overturetool.core.codegen	vdm2jml	2.7.2		ed4cac337934ab3e7c70d611ff6fad67d26c3aa7
org.overturetool.core.codegen	vdm2jml	2.7.4		3a340a53dc923cb2afe024477495e5d747c277a8
org.overturetool.core.codegen	vdm2jml	3.0.0		9272c312a3e61f3db5a0a1d663208f40c7905977
org.overturetool.core.codegen	vdm2jml	3.0.2		b954a0c1fa4742c608d5b2e7fb0676b20f0bf46b
org.owasp.passfault	passfault-appEngine	0.7		N/A
org.owasp.passfault	passfault-appEngine	0.81		N/A
org.sakaiproject	gradebook-base	11.0		N/A
org.sakaiproject	gradebook-base	11.1		N/A
org.sakaiproject	gradebook-base	11.2		N/A
org.sakaiproject	gradebook-base	11.3		N/A
org.sakaiproject	gradebook-base	11.4		N/A
org.sakaiproject	gradebook-base	12.0		N/A
org.sakaiproject	gradebook-base	12.1		N/A
org.sakaiproject	gradebook-base	12.2		N/A
org.sakaiproject	gradebook-base	12.3		N/A
org.sakaiproject	gradebook-base	12.4		N/A
org.sakaiproject	gradebook-base	12.5		N/A
org.sakaiproject	gradebook-base	12.6		N/A
org.sakaiproject	gradebook-base	12.7		N/A
org.solovyev.android	android-common-views	1.1.0		N/A
org.solovyev.android	android-common-views	1.1.1		N/A
org.solovyev.android	android-common-views	1.1.10		N/A
org.solovyev.android	android-common-views	1.1.11		N/A
org.solovyev.android	android-common-views	1.1.13		N/A
org.solovyev.android	android-common-views	1.1.14		N/A
org.solovyev.android	android-common-views	1.1.15		N/A
org.solovyev.android	android-common-views	1.1.16		N/A
org.solovyev.android	android-common-views	1.1.17		202352d67e10d7504370325b8905728228c1cfaa
org.solovyev.android	android-common-views	1.1.18		N/A
org.solovyev.android	android-common-views	1.1.2		N/A
org.solovyev.android	android-common-views	1.1.3		N/A
org.solovyev.android	android-common-views	1.1.4		N/A
org.solovyev.android	android-common-views	1.1.5		N/A
org.solovyev.android	android-common-views	1.1.6		N/A
org.solovyev.android	android-common-views	1.1.7		N/A
org.solovyev.android	android-common-views	1.1.8		N/A
org.solovyev.android	android-common-views	1.1.9		N/A
org.vivoweb	vivo-languages-core	1.12.0		N/A
org.vivoweb	vivo-languages-core	1.12.1		N/A
org.vivoweb	vivo-languages-core	1.12.2		N/A
org.vivoweb	vivo-languages-core	1.13.0		N/A
org.webjars.npm	bootstrap-validate	1.0.11		27b6e517daf55fce3272c20408ed3f5458c6812c
org.webjars.npm	bootstrap-validate	1.1.0		e8b40d39ea5f987256639ef113930a82848739b7
org.webjars.npm	bootstrap-validate	2.0.0		98899cd2d754fb1a98f00e6423b9b280fac5fe89
org.webjars.npm	bootstrap-validate	2.0.2		a63f128b29b7d93d3b73f03d49787667e8838c68
org.webjars.npm	bootstrap-validate	2.1.0		9aa30e99c3c5996124154448cdd9db76c3f3f7ad
org.webjars.npm	bootstrap-validate	2.1.2		0d414c6586413d81c5ddd77c36ddbbd15335d534
org.webjars.npm	bootstrap-validate	2.1.3		cade537f8528d24ca7c18b77512d866c308af67b
org.webjars.npm	stylelint__postcss-markdown	0.36.1		52b38a0871bd78509a5abcb5794cdf35775a3989
org.webjars.npm	supermap__iclient-common	10.2.0		a4771eed87a4e674306d6399209d0305e4e64b8e
org.webjars.npm	supermap__iclient-common	9.0.1		3c7347a0858bc17c73fae75d54857dca00eb455d
org.wildfly	wildfly-microprofile	19.0.0.Beta1		N/A
org.wildfly	wildfly-microprofile	19.0.0.Beta2		N/A
org.wildfly	wildfly-microprofile	19.0.0.Beta3		N/A
org.wildfly	wildfly-microprofile	19.0.0.Final		N/A
org.wildfly	wildfly-microprofile	19.1.0.Final		N/A
org.wildfly	wildfly-microprofile	20.0.0.Beta1		N/A
org.wildfly	wildfly-microprofile	20.0.0.Final		N/A
org.wildfly	wildfly-microprofile	20.0.1.Final		N/A
org.wildfly	wildfly-microprofile	21.0.0.Beta1		N/A
org.wildfly	wildfly-microprofile	21.0.0.Final		N/A
org.wildfly	wildfly-microprofile	21.0.1.Final		N/A
org.wildfly	wildfly-microprofile	21.0.2.Final		N/A
org.wildfly	wildfly-microprofile	22.0.0.Alpha1		N/A
org.wildfly	wildfly-microprofile	22.0.0.Beta1		N/A
org.wildfly	wildfly-microprofile	22.0.0.Final		N/A
org.wildfly	wildfly-microprofile	22.0.1.Final		N/A
org.wildfly	wildfly-microprofile	23.0.0.Beta1		N/A
org.wildfly	wildfly-microprofile	23.0.0.Final		N/A
org.wildfly	wildfly-microprofile	23.0.1.Final		N/A
org.wildfly	wildfly-microprofile	23.0.2.Final		N/A
org.wildfly	wildfly-microprofile	24.0.0.Beta1		N/A
org.wildfly	wildfly-microprofile	24.0.0.Final		N/A
org.wildfly	wildfly-microprofile	24.0.1.Final		N/A
org.wildfly	wildfly-microprofile	25.0.0.Beta1		N/A
org.wildfly	wildfly-microprofile	25.0.0.Final		N/A
org.wildfly	wildfly-microprofile	25.0.1.Final		N/A
org.wildfly	wildfly-microprofile	26.0.0.Beta1		N/A
org.wildfly	wildfly-microprofile	26.0.0.Final		N/A
org.wildfly	wildfly-microprofile	26.0.1.Final		N/A
org.wildfly	wildfly-microprofile	26.1.0.Beta1		N/A
org.wildfly	wildfly-microprofile	26.1.0.Final		N/A
org.wildfly	wildfly-microprofile	26.1.1.Final		N/A
org.wildfly	wildfly-microprofile	26.1.2.Final		N/A
org.wildfly	wildfly-microprofile	26.1.3.Final		N/A
org.wildfly	wildfly-microprofile	27.0.0.Alpha1		N/A
org.wildfly	wildfly-microprofile	27.0.0.Alpha2		N/A
org.wildfly	wildfly-microprofile	27.0.0.Alpha3		N/A
org.wildfly	wildfly-microprofile	27.0.0.Alpha4		N/A
org.wildfly	wildfly-microprofile	27.0.0.Alpha5		N/A
org.wildfly	wildfly-microprofile	27.0.0.Beta1		N/A
org.wildfly	wildfly-microprofile	27.0.0.Final		N/A
org.wildfly	wildfly-microprofile	27.0.1.Final		N/A
org.wildfly	wildfly-microprofile	28.0.0.Beta1		N/A
org.wildfly	wildfly-microprofile	28.0.0.Final		N/A
org.wildfly	wildfly-microprofile	28.0.1.Final		N/A
org.wildfly	wildfly-microprofile	29.0.0.Alpha1		N/A
org.wildfly	wildfly-microprofile	29.0.0.Beta1		N/A
org.wildfly	wildfly-microprofile	29.0.0.Final		N/A
org.wildfly	wildfly-microprofile	29.0.1.Final		N/A
org.wildfly	wildfly-microprofile	30.0.0.Beta1		N/A
org.wildfly	wildfly-microprofile	30.0.0.Final		N/A
org.wildfly	wildfly-microprofile	30.0.1.Final		N/A
org.wildfly	wildfly-microprofile	31.0.0.Beta1		N/A
org.wildfly	wildfly-microprofile	31.0.0.Final		N/A
org.wildfly	wildfly-microprofile	31.0.1.Final		N/A
org.wildfly	wildfly-microprofile	32.0.0.Beta1		N/A
org.wildfly	wildfly-microprofile	32.0.0.Final		N/A
org.wildfly	wildfly-microprofile	32.0.1.Final		N/A
org.wildfly	wildfly-microprofile	33.0.0.Beta1		N/A
org.wildfly	wildfly-microprofile	33.0.0.Final		N/A
org.wildfly	wildfly-microprofile	33.0.1.Final		N/A
org.wildfly	wildfly-microprofile	33.0.2.Final		N/A
org.wildfly	wildfly-microprofile	34.0.0.Beta1		N/A
org.wildfly	wildfly-microprofile	34.0.0.Final		N/A
org.wildfly	wildfly-microprofile	34.0.1.Final		N/A
org.wildfly	wildfly-microprofile	35.0.0.Beta1		N/A
org.wildfly	wildfly-microprofile	35.0.0.Final		N/A
org.wildfly	wildfly-microprofile	35.0.1.Final		N/A
org.wildfly	wildfly-microprofile	36.0.0.Beta1		N/A
org.wildfly	wildfly-microprofile	36.0.0.Final		N/A
org.yupana	yupana-hbase_2.12	0.1.0		ecfb2446c11575bad5bb14626cd63a8ff42e1343
org.yupana	yupana-hbase_2.12	0.1.1		48fe0185ba18f9015763ef3aaad695cd61542d4e
org.yupana	yupana-hbase_2.12	0.10.0		6d994e66f037206a4fad452ab5dc6c08e5b16e43
org.yupana	yupana-hbase_2.12	0.11.0		c3a1ca458b147ed2e0b48d8e0deaf40515f723b7
org.yupana	yupana-hbase_2.12	0.12.0		862457981847c03ea6a87587f148abd10fdf1e4d
org.yupana	yupana-hbase_2.12	0.13.0		8cb901a5a7082ff63615a6e371e92658853ab095
org.yupana	yupana-hbase_2.12	0.13.1		463cee59157526ac5d141a04d510d947c85ee056
org.yupana	yupana-hbase_2.12	0.13.2		f3f9204d6959d39eab02da41ff76fc0daa14a8a2
org.yupana	yupana-hbase_2.12	0.14.0		490e6fb8cfb31af60198cdd37225c164eb87a890
org.yupana	yupana-hbase_2.12	0.15.0		76c883e3d6c256e584aeeff7ac14fc02bb57117c
org.yupana	yupana-hbase_2.12	0.15.2		834d1e723fc3aea84dbe95c0fb8ec6b018968b1e
org.yupana	yupana-hbase_2.12	0.15.3		a21ec69114beed11df9ca47d9d565621d70b97f0
org.yupana	yupana-hbase_2.12	0.16.0		a657e27254b2a3a67c6525ad768d7139ccc88f78
org.yupana	yupana-hbase_2.12	0.17.0		74a430faa0732f2f774327894c7ee4498cbea023
org.yupana	yupana-hbase_2.12	0.18.0		224800e9df2e1cf20aa04c46817cd306b18c6cba
org.yupana	yupana-hbase_2.12	0.19.0		0442feac4cfbf706f2d34c77a136dd4dbdf4107b
org.yupana	yupana-hbase_2.12	0.2.0		8845ae3e3228dba34fac3f55e9612c53b4528139
org.yupana	yupana-hbase_2.12	0.2.1		61de835b681d061e8b8b51527a21f334ba797b20
org.yupana	yupana-hbase_2.12	0.2.2		c807543154ccc8e4b156724ec8dbbe33ce72b652
org.yupana	yupana-hbase_2.12	0.2.3		ea71121433b9b8d5d65b455297d9d44ca0f19633
org.yupana	yupana-hbase_2.12	0.2.4		f1cb8bc91382d8ec3506a93b8400d2ea43599143
org.yupana	yupana-hbase_2.12	0.20.0		0122f77fe24fa45ef029e51572f13aebb44cf7cb
org.yupana	yupana-hbase_2.12	0.21.0		c1e2835d2a4f0f12bd0db5dee588e092f49714ca
org.yupana	yupana-hbase_2.12	0.22.0		29a9ece30a8aa83b08e0fc3d4d93e5c508a9e1f6
org.yupana	yupana-hbase_2.12	0.22.1		b88ce34af3b3345c14f64c731201c92d279b18b5
org.yupana	yupana-hbase_2.12	0.23.0		698d27402ee30f635f00d7b47380bd5506f7145b
org.yupana	yupana-hbase_2.12	0.23.1		ca4b8d5e4cb90fb80c16497294a2cf17c194840f
org.yupana	yupana-hbase_2.12	0.24.0		ac7c843fc117782d0007a2a1e1199efee2537a03
org.yupana	yupana-hbase_2.12	0.25.0		ce626ea5f8d912fde2bff456325083c3ebb38ec8
org.yupana	yupana-hbase_2.12	0.26.0		073d2e44c3d4d58747d95af05e4552f044c34133
org.yupana	yupana-hbase_2.12	0.27.0		c7deb3d9b15a8bbeef302c9081621fb47a355567
org.yupana	yupana-hbase_2.12	0.28.0		1ad3f96153d8d8dd3b2a71f09312a545f8c40c4f
org.yupana	yupana-hbase_2.12	0.28.1		2c47c3577692fe866b6daa6e7aabdeb7b463be11
org.yupana	yupana-hbase_2.12	0.29.0		b4e9f93e594dc3a17728ac57812268037ebfe308
org.yupana	yupana-hbase_2.12	0.3.0		f2393f9dee23052005658ecce478712548a7617f
org.yupana	yupana-hbase_2.12	0.3.1		c557717fe5000396222225aa1cc05f6c5e652023
org.yupana	yupana-hbase_2.12	0.30.0		1131683b499dc94daaa9a0df495ca86568eeb2da
org.yupana	yupana-hbase_2.12	0.30.1		57e0b07367ae6d85a8c96d85885f2a2a3c90e1ef
org.yupana	yupana-hbase_2.12	0.31.0		1c4ed842b9ceb8e6e60534e9567a2db0e96a6136
org.yupana	yupana-hbase_2.12	0.4.0		a9c91ea6a2bd416e5815b79a54b903633424ca8b
org.yupana	yupana-hbase_2.12	0.5.0		98c5b18367b1b3cc997d2f353513e3bebe7023a2
org.yupana	yupana-hbase_2.12	0.6.0		6d3ecc9421247f63ecc9702ac13234f1ac37c93f
org.yupana	yupana-hbase_2.12	0.7.0		932ea015fbb4905de0651ec9512b2006b9f7552a
org.yupana	yupana-hbase_2.12	0.7.1		f9399cda4ee3efd649756603e198a9553d70eb20
org.yupana	yupana-hbase_2.12	0.7.2		d0ca20bd7ee3cb590be82e1f426918f411562cbc
org.yupana	yupana-hbase_2.12	0.7.3		1b4b85112292c2b21545fa4f5656fb95b67d1b41
org.yupana	yupana-hbase_2.12	0.7.4		1dd04c8f784a8d1c4aa2a23c8c14d234025b13b8
org.yupana	yupana-hbase_2.12	0.8.0		6d26c41660ada3b5ff658a1d65d3681acbfd2aa3
org.yupana	yupana-hbase_2.12	0.8.1		0be1f8c33f785c805cccf89ec93ef4f92e2bcd53
org.yupana	yupana-hbase_2.12	0.9.0		f16e814430c5cbeee3a4e45041d62d1f18804039
pw.binom	bitarray-androidnativearm32	0.1.0		N/A
pw.binom	bitarray-androidnativearm32	0.1.1		N/A
space.kscience	attributes-kt	0.3.0		ba208c6d2f4906a4bba56511b6064294b165768b
taglibs	string-doc	1.0		N/A
taglibs	string-doc	1.0.1		N/A
taglibs	string-doc	1.1.0		N/A
tz.co.asoft	raven-email-agent-brevo-tvosarm64	3.0.14		N/A
tz.co.asoft	raven-email-agent-brevo-tvosarm64	3.0.14	metadata	989071e5996179db8fa54479d69e8aaba1db5cec
tz.co.asoft	raven-email-agent-brevo-tvosarm64	3.0.15		N/A
tz.co.asoft	raven-email-agent-brevo-tvosarm64	3.0.15	metadata	821fa07eed4cdaaed644acc547edde888d31f031
tz.co.asoft	raven-email-agent-brevo-tvosarm64	3.1.0	metadata	6a71b692e2a829aae71d3f60741026473011f290
tz.co.asoft	raven-email-agent-brevo-tvosarm64	3.1.1	metadata	8394c3a6aa273e743232761dd3c6bf92c7f645ad
tz.co.asoft	raven-email-agent-brevo-tvosarm64	3.1.11	metadata	897f42ee1dde5a68861c874137bea7ce8d0ad165
