br.com.arsmachina	generic-controller	2.0.0		32b14d157b0201e13922c6251522f9a511c10f07
org.odpi.egeria	ui-chassis	2.0		N/A
org.odpi.egeria	ui-chassis	2.1		N/A
org.odpi.egeria	ui-chassis	2.10		N/A
org.odpi.egeria	ui-chassis	2.11		N/A
org.odpi.egeria	ui-chassis	2.2		N/A
org.odpi.egeria	ui-chassis	2.3		N/A
org.odpi.egeria	ui-chassis	2.4		N/A
org.odpi.egeria	ui-chassis	2.5		N/A
org.odpi.egeria	ui-chassis	2.6		N/A
org.odpi.egeria	ui-chassis	2.7		N/A
org.odpi.egeria	ui-chassis	2.8		N/A
org.odpi.egeria	ui-chassis	2.9		N/A
org.odpi.egeria	ui-chassis	3.0		N/A
org.odpi.egeria	ui-chassis	3.1		N/A
org.odpi.egeria	ui-chassis	3.10		N/A
org.odpi.egeria	ui-chassis	3.10.1		N/A
org.odpi.egeria	ui-chassis	3.11		N/A
org.odpi.egeria	ui-chassis	3.12		N/A
org.odpi.egeria	ui-chassis	3.13		N/A
org.odpi.egeria	ui-chassis	3.14		N/A
org.odpi.egeria	ui-chassis	3.15		N/A
org.odpi.egeria	ui-chassis	3.2		N/A
org.odpi.egeria	ui-chassis	3.3		N/A
org.odpi.egeria	ui-chassis	3.4		N/A
org.odpi.egeria	ui-chassis	3.5		N/A
org.odpi.egeria	ui-chassis	3.6		N/A
org.odpi.egeria	ui-chassis	3.7		N/A
org.odpi.egeria	ui-chassis	3.8		N/A
org.odpi.egeria	ui-chassis	3.9		N/A
org.opensearch.plugin	geo	1.0.0		baf779993bf2f6365e6f824fb0fc609a1f436822
org.opensearch.plugin	geo	1.1.0		43e7e52aa56391242e9f842cb050621d6a6491ae
org.opensearch.plugin	geo	1.2.0		fdcdbf103988ed728610db1c870e4b81412e8be4
org.opensearch.plugin	geo	1.2.1		cead3428e87bee4b4c657f881c078f0e2d4f7ed2
org.opensearch.plugin	geo	1.2.2		f2f7955ad67aa22a4419fa2c59d0755c236d6de0
org.opensearch.plugin	geo	1.2.3		ecf3dd183c786473510d4a9e5d8197ed7397b0b3
org.opensearch.plugin	geo	1.2.4		295b3e256c177212562f40af05287a6f8b34a901
org.opensearch.plugin	geo	1.3.0		90058dddb16a608d68b4110259a0a4c32552f678
org.opensearch.plugin	geo	1.3.1		569e32a5cbbab3ed26c1effb1206e2f149fefd30
org.opensearch.plugin	geo	1.3.10		9ee2d7ace6d43176d32123e2fb0c9c026b3f3640
org.opensearch.plugin	geo	1.3.11		07f63af0617111307d775ae5093277eb545ed885
org.opensearch.plugin	geo	1.3.12		07aead254fd8c08c8d1ef33dd88f03d8c149c57b
org.opensearch.plugin	geo	1.3.13		d7c3dba6073ce73f7990b5bb76e9355907afba1b
org.opensearch.plugin	geo	1.3.14		9b2da77e6fd0940e6b5b723884f45c1cdc779df1
org.opensearch.plugin	geo	1.3.15		b1cf1cc40c3fa721154d927c5f9b53a58f00337c
org.opensearch.plugin	geo	1.3.16		66d63dfce2c0989b6d3e83ab5d3f871f49ce251d
org.opensearch.plugin	geo	1.3.17		33ed1f6ba8355311414920690e9b2fe594710cd4
org.opensearch.plugin	geo	1.3.18		dec8ad512c2720ba274315aa63a131f0f5907c64
org.opensearch.plugin	geo	1.3.19		7579a3becf37a8dad3daf7f2f9b03c9997960349
org.opensearch.plugin	geo	1.3.2		b9848bfba8f03deb8625e45d1b0975e48d1c9c24
org.opensearch.plugin	geo	1.3.20		51354f667ffc83a9ccb622cd736e193ba6127389
org.opensearch.plugin	geo	1.3.3		2abde2f46b74c4bc7d1229ea7749a24085f7685d
org.opensearch.plugin	geo	1.3.4		468a60615adb21627a25e2bf511ed864cd9b6cf3
org.opensearch.plugin	geo	1.3.5		7794ef4c26f147a53ea80f6d0e4fd91da7e93722
org.opensearch.plugin	geo	1.3.6		98eb479989fb630d1dbd787fcc4056b5c09ae17e
org.opensearch.plugin	geo	1.3.7		02f81568db412bdf4b34cbf8230657e1e3850d99
org.opensearch.plugin	geo	1.3.8		91d7a706b7f39e59e87bb14fdb5cf02fd5c317ca
org.opensearch.plugin	geo	1.3.9		e78aef02f75ffa54e13526de6125d404e88ea447
org.opensearch.plugin	geo	2.0.0		6996b3405abcc935345e7ff4c734181f1b4b58e6
org.opensearch.plugin	geo	2.0.0-rc1		d2205b1717c8f3f4a56ec493490a395d9a84b750
org.opensearch.plugin	geo	2.0.1		ce83c726a30820d00091aa7fca1c3ff8d6ad0382
org.opensearch.plugin	geo	2.1.0		fdac5a61a67597c7b3f0122f6451f29f8c1b7681
org.opensearch.plugin	geo	2.10.0		6398f4d0cb9889dfab06f2ab0eeca1b725efee0e
org.opensearch.plugin	geo	2.11.0		a42cf6553447744bf696a759e44e1232ceec9b2c
org.opensearch.plugin	geo	2.11.1		46a592c385083badcdcf5ab1857f74b8dc7a739b
org.opensearch.plugin	geo	2.12.0		4ae8cf0d3b8b8ab2d3345e2df5a5393a6e50c214
org.opensearch.plugin	geo	2.13.0		628af71f6116012402bf19bf80f71b5b9d1160b7
org.opensearch.plugin	geo	2.14.0		71e5274f502a623b2b04690b9b76721ba9d5fa15
org.opensearch.plugin	geo	2.15.0		4238c1c18fda509495ce72d73bcffa6749ca1ab3
org.opensearch.plugin	geo	2.16.0		6f33a6a61a85c3971cdf69db599078067d3ec6fb
org.opensearch.plugin	geo	2.17.0		2a15f4d4bdd7b33089a56d79d8202b6dc625bede
org.opensearch.plugin	geo	2.17.1		0c0d145a0249ea9dfc589a7ecc4f9d1f11908961
org.opensearch.plugin	geo	2.18.0		85e4d0a6ffc79ad957debe9fcd6fe2b6d0a2e104
org.opensearch.plugin	geo	2.19.0		e8d29fe406334a46a157bba5e693b32c6d15971f
org.opensearch.plugin	geo	2.19.1		9183bdd43431f2e96f2242ff424de3cabd67f40a
org.opensearch.plugin	geo	2.19.2		0be8a971e52cd495e908017453c04b1b65388c53
org.opensearch.plugin	geo	2.2.0		a6e5b1d0dd5509bbee5a69951d8502563ede3980
org.opensearch.plugin	geo	2.2.1		ee0c048fb96484967777ca4ec6d4309b415b0ae3
org.opensearch.plugin	geo	2.3.0		e47ac8b0d1a57c36adf19e4033bff99c85572894
org.opensearch.plugin	geo	2.4.0		05de0f5397ef2ac86959b67f8c187cacf778a82f
org.opensearch.plugin	geo	2.4.1		810d8d5c4a51449137aa9c1d0f2663a3ec1150b3
org.opensearch.plugin	geo	2.5.0		4b854b3dfcae471db436cfc10aae9460cfcf6388
org.opensearch.plugin	geo	2.6.0		005fa7519e061e65088957bd1c73632f038df080
org.opensearch.plugin	geo	2.7.0		c673366d342661608081918f7fa679323e6ff9df
org.opensearch.plugin	geo	2.8.0		ac0bee846cdcc375482ab990bc9eb7bf4e00f840
org.opensearch.plugin	geo	2.9.0		31126506358e6e2c658f26a73e1611cca527a4ca
org.opensearch.plugin	geo	3.0.0		4a7e91d2188517371bf940021f9dd236d5f8d714
org.opensearch.plugin	geo	3.0.0-alpha1		558d2014937977e5f92680a1744a14d814530bbd
org.opensearch.plugin	geo	3.0.0-beta1		1df594d423bde2064fc97bbc8a0b202a34daa318
org.openwms	org.openwms.services	1.0.0		8742a13df1d595f1d84075cb6c505c90c6b9ae75
org.openwms	org.openwms.services	1.2.0		66bfbc2a42bd0d9b978593d3c70b91da4e2b777c
org.openwms	org.openwms.services	1.2.0	exec	c803f5fbb2849aa326cc7a442eb256cf2b6003af
org.openwms	org.openwms.services	2.0.0		31452a75a0549994a1e4f5c983b1e7c6a3cb4000
org.openwms	org.openwms.services	2.0.0	exec	14b5346d021a369f5c75de4b7730921afd6f6817
org.openwms	org.openwms.services	2.1.0		5d2a332b89bfd20e9719cbbe403200ced7e75a4d
org.openwms	org.openwms.services	2.1.0	exec	4f67857e0c40f3213559173455730f6ef9ed872e
org.scala-lang	scala3-library_3.0.1-RC1	3.0.1-RC1-bin-20210330-3ebeaa9-NIGHTLY		30aba6d4b847396458e281be4932fd4a18bccdd6
org.scala-lang	scala3-library_3.0.1-RC1	3.0.1-RC1-bin-20210331-4ab402c-NIGHTLY		1b48d83f9911bbe83740d00090d35d69cd61ec2f
org.scala-lang	scala3-library_3.0.1-RC1	3.0.1-RC1-bin-20210402-775d881-NIGHTLY		3ab4721c17f342c9b94fb3e5677bfd1fb60ea1d2
org.scala-lang	scala3-library_3.0.1-RC1	3.0.1-RC1-bin-20210402-a288432-NIGHTLY		00681e0c1b8b0995827edfcd13cad2c52223311a
org.scala-lang	scala3-library_3.0.1-RC1	3.0.1-RC1-bin-20210405-16776c8-NIGHTLY		5877a4b5d751dcd40a85fa7fcb78b033bec12db7
org.scala-lang	scala3-library_3.0.1-RC1	3.0.1-RC1-bin-20210406-b0061c4-NIGHTLY		83e8baa2a5be7634e22ec4ed4e97c478e6e81792
org.scala-lang	scala3-library_3.0.1-RC1	3.0.1-RC1-bin-20210407-8b35b67-NIGHTLY		57bd7087ef9e0eb6fe3aadd73d781f39364b0426
org.scala-lang	scala3-library_3.0.1-RC1	3.0.1-RC1-bin-20210408-5780e5d-NIGHTLY		f16f3b7ec1e530cb773d08a2250fb33d6ebf485c
org.scala-lang	scala3-library_3.0.1-RC1	3.0.1-RC1-bin-20210409-73bfead-NIGHTLY		7cf307886d723e186b70c20b05bb6fe1a5b42d68
org.scala-lang	scala3-library_3.0.1-RC1	3.0.1-RC1-bin-20210411-b44cafa-NIGHTLY		18d357c44a4585d2ab0e77d20a5325931ec70e57
org.scala-lang	scala3-library_3.0.1-RC1	3.0.1-RC1-bin-20210412-69108bf-NIGHTLY		79265866190c8e3be06ed53614c140ae0a6818d3
org.solovyev.android	android-common-http	1.0.2		N/A
org.solovyev.android	android-common-http	1.0.3		N/A
org.solovyev.android	android-common-http	1.0.4		N/A
org.solovyev.android	android-common-http	1.0.5		N/A
org.solovyev.android	android-common-http	1.0.6		N/A
org.solovyev.android	android-common-http	1.1.0		N/A
org.solovyev.android	android-common-http	1.1.1		N/A
org.solovyev.android	android-common-http	1.1.10		N/A
org.solovyev.android	android-common-http	1.1.11		N/A
org.solovyev.android	android-common-http	1.1.13		N/A
org.solovyev.android	android-common-http	1.1.14		N/A
org.solovyev.android	android-common-http	1.1.15		N/A
org.solovyev.android	android-common-http	1.1.16		N/A
org.solovyev.android	android-common-http	1.1.17		41de130e2e833652ba884b50280470177a4bb065
org.solovyev.android	android-common-http	1.1.18		N/A
org.solovyev.android	android-common-http	1.1.2		N/A
org.solovyev.android	android-common-http	1.1.3		N/A
org.solovyev.android	android-common-http	1.1.4		N/A
org.solovyev.android	android-common-http	1.1.5		N/A
org.solovyev.android	android-common-http	1.1.6		N/A
org.solovyev.android	android-common-http	1.1.7		N/A
org.solovyev.android	android-common-http	1.1.8		N/A
org.solovyev.android	android-common-http	1.1.9		N/A
org.specs2	specs2-matcher_2.12.0-RC1	3.8.4-20160909214031-92b5f32		62bc74b3ce02e82f977eb2bec848aaaaad8beca8
org.specs2	specs2-matcher_2.12.0-RC1	3.8.5		66e0cc1c3ec2b36a38cb5920b5ef0ba7f21f2b5b
org.specs2	specs2-matcher_2.12.0-RC1	3.8.5-20160914090233-50e99f0		90a3d228a7274e2077284485ee7aa84744713b48
org.specs2	specs2-matcher_2.12.0-RC1	3.8.5-scalaz-7.1.10		60563ac7424bbabe6e4c3338987032775548b664
org.springframework.boot	spring-boot-starter-social-facebook	1.1.0.RELEASE		7671e0976a902f5e633cdd45431a7229d01e0bfc
org.springframework.boot	spring-boot-starter-social-facebook	1.1.1.RELEASE		3fd3dbc7f8504791fa1456a362d336c3efabee4d
org.springframework.boot	spring-boot-starter-social-facebook	1.1.10.RELEASE		40b24fc50ca3103df3f7d310eb81cf38383d5eab
org.springframework.boot	spring-boot-starter-social-facebook	1.1.11.RELEASE		3cb84815f48ff24490daf10fa8c08a0a7d5e18a7
org.springframework.boot	spring-boot-starter-social-facebook	1.1.12.RELEASE		ec7264f696b13a894ed519aa57c04d8659578cf9
org.springframework.boot	spring-boot-starter-social-facebook	1.1.2.RELEASE		16859a56d058c33eca90aee4ace2084c12a2e689
org.springframework.boot	spring-boot-starter-social-facebook	1.1.3.RELEASE		cc59ce622e930a52cd09f8bad513481a7105a00d
org.springframework.boot	spring-boot-starter-social-facebook	1.1.4.RELEASE		1853d78341ca5f2c499fdc5f6f8d90fcd6261f8a
org.springframework.boot	spring-boot-starter-social-facebook	1.1.5.RELEASE		f607e39a7a4ca65ade7c8a6c0eefc1befc333cc8
org.springframework.boot	spring-boot-starter-social-facebook	1.1.6.RELEASE		a240863c9e04a7132aa7f54b636f6f45ae61a44a
org.springframework.boot	spring-boot-starter-social-facebook	1.1.7.RELEASE		1c6d084d9e11acfdc29914bcd3ac4c5a7f2096d2
org.springframework.boot	spring-boot-starter-social-facebook	1.1.8.RELEASE		2f39464c49add976a7ba1af61f8c8d89f64399e4
org.springframework.boot	spring-boot-starter-social-facebook	1.1.9.RELEASE		8be4c4f44144b56450d764c525eee4bd5a67cfa0
org.springframework.boot	spring-boot-starter-social-facebook	1.2.0.RELEASE		48485cde50e23ee6d90edf14ab9cd4bcdc5090c2
org.springframework.boot	spring-boot-starter-social-facebook	1.2.1.RELEASE		aa0b66e3bc02e3f06811c900725ac444876a798f
org.springframework.boot	spring-boot-starter-social-facebook	1.2.2.RELEASE		165354f3d97494ac7dfe68f68f00a5adf9526ecb
org.springframework.boot	spring-boot-starter-social-facebook	1.2.3.RELEASE		2a88ae9d022281e81f74081a6fa51f8538fbca4e
org.springframework.boot	spring-boot-starter-social-facebook	1.2.4.RELEASE		b16d155ae33b86d743970d4a5009a20d45ae621a
org.springframework.boot	spring-boot-starter-social-facebook	1.2.5.RELEASE		b6f41654965b842bd0aee6faff83fe65cd3acd1c
org.springframework.boot	spring-boot-starter-social-facebook	1.2.6.RELEASE		c776d8dee2b6f75591a621fa0a09108eb9b31d10
org.springframework.boot	spring-boot-starter-social-facebook	1.2.7.RELEASE		8d7ff30a9c30aca1252b0bc8aebcb84c8dd8e4de
org.springframework.boot	spring-boot-starter-social-facebook	1.2.8.RELEASE		3e91724e443195200e08ceb245375cab44f3deb5
org.springframework.boot	spring-boot-starter-social-facebook	1.3.0.RELEASE		0b3387b1a817e49a200ad10457c7c2f5904198c9
org.springframework.boot	spring-boot-starter-social-facebook	1.3.1.RELEASE		89df82a00ddbde1c7d23b13f3185ce89470b776e
org.springframework.boot	spring-boot-starter-social-facebook	1.3.2.RELEASE		3d5b7fc2efb137f25f2ef4075aa13132bcc7a582
org.springframework.boot	spring-boot-starter-social-facebook	1.3.3.RELEASE		52a0336aa1f431062552539a881da075398008d1
org.springframework.boot	spring-boot-starter-social-facebook	1.3.4.RELEASE		c76a95734bbc4766cbf5af4acd2e997570af55cc
org.springframework.boot	spring-boot-starter-social-facebook	1.3.5.RELEASE		4e9ba19aa9cfa998d916e6b6a6c24e3b33cb8977
org.springframework.boot	spring-boot-starter-social-facebook	1.3.6.RELEASE		730f829f6faba138bb2b47d30fdb7ecdbcb9a647
org.springframework.boot	spring-boot-starter-social-facebook	1.3.7.RELEASE		81ce6075e1be265517ee5c0bac5f532658c23dd1
org.springframework.boot	spring-boot-starter-social-facebook	1.3.8.RELEASE		9cc8d011076f91f28face1db5ad7a5ec520407cf
org.springframework.boot	spring-boot-starter-social-facebook	1.4.0.RELEASE		ff5e2cd2446687f29da25ba297156fff03d86018
org.springframework.boot	spring-boot-starter-social-facebook	1.4.1.RELEASE		1de2dd670a90da1d43bb5d2fd2a739199e86df34
org.springframework.boot	spring-boot-starter-social-facebook	1.4.2.RELEASE		18959bc1f0071471c6ec62a3d560039f4227ce13
org.springframework.boot	spring-boot-starter-social-facebook	1.4.3.RELEASE		611ef79565f2f0aa987b0e6cefbf6c386328bec3
org.springframework.boot	spring-boot-starter-social-facebook	1.4.4.RELEASE		e6828d5fef4facb9b2b165a86f24fa4256900414
org.springframework.boot	spring-boot-starter-social-facebook	1.4.5.RELEASE		f78720ceacff5ebced48b5144934f8554560327f
org.springframework.boot	spring-boot-starter-social-facebook	1.4.6.RELEASE		c92cb13b6cd1896637760d9de409afe6e11442cb
org.springframework.boot	spring-boot-starter-social-facebook	1.4.7.RELEASE		d57e6a12682ad2e0a3be9c4af78e14aead953353
org.springframework.boot	spring-boot-starter-social-facebook	1.5.0.RELEASE		8d591e25eeb83e959fe2feb95ca90741a498945f
org.springframework.boot	spring-boot-starter-social-facebook	1.5.1.RELEASE		7430c16e2c188271006fbd041dfac7d3852d09c1
org.springframework.boot	spring-boot-starter-social-facebook	1.5.10.RELEASE		7b8acaad900f2f8310cb3923e26b044b6bfcef7b
org.springframework.boot	spring-boot-starter-social-facebook	1.5.11.RELEASE		d90936825626cec3ab0b353f41bda7f564f8aa7f
org.springframework.boot	spring-boot-starter-social-facebook	1.5.12.RELEASE		872ec42b9ce106efd8cb5f8f931f46daec434545
org.springframework.boot	spring-boot-starter-social-facebook	1.5.13.RELEASE		be4f15591ceef90df46f768f93c80e1ae166f435
org.springframework.boot	spring-boot-starter-social-facebook	1.5.14.RELEASE		c24fe35b028e6303ef295791dab06a971a1eece7
org.springframework.boot	spring-boot-starter-social-facebook	1.5.15.RELEASE		76db37d66bd2718282307b3e2c39fff614cefa61
org.springframework.boot	spring-boot-starter-social-facebook	1.5.16.RELEASE		0dd975d2af5f7a8ee5c360a0d96ca391d96da7e5
org.springframework.boot	spring-boot-starter-social-facebook	1.5.17.RELEASE		7312dfb61011115a15e88cdec767d832e5c7c961
org.springframework.boot	spring-boot-starter-social-facebook	1.5.18.RELEASE		db0f1e2c7600db5071ef025a6c58e77a8133ed08
org.springframework.boot	spring-boot-starter-social-facebook	1.5.19.RELEASE		01b2ed64c8904978b098518cfcd1f673355d7ccb
org.springframework.boot	spring-boot-starter-social-facebook	1.5.2.RELEASE		66de4485e06daf572db18bea3aa37842676b1c17
org.springframework.boot	spring-boot-starter-social-facebook	1.5.20.RELEASE		868b294401509837ff0cdc8a268ea5a0e13823bb
org.springframework.boot	spring-boot-starter-social-facebook	1.5.21.RELEASE		dedfee4d5a5efd5d351867ea3961268a2d8134ce
org.springframework.boot	spring-boot-starter-social-facebook	1.5.22.RELEASE		f96037e81290c52531c3b5e66223fc4e79a12a8b
org.springframework.boot	spring-boot-starter-social-facebook	1.5.3.RELEASE		376c151cb8f262d5254129ba298c6bee67c4ad47
org.springframework.boot	spring-boot-starter-social-facebook	1.5.4.RELEASE		f6b35f2247237d1b00352dd4e80a573373397045
org.springframework.boot	spring-boot-starter-social-facebook	1.5.5.RELEASE		49c44b6a93d226c147646698498c60de49c8576e
org.springframework.boot	spring-boot-starter-social-facebook	1.5.6.RELEASE		3967e2ed2fc38ab54a96a4672c1437bed7d2f301
org.springframework.boot	spring-boot-starter-social-facebook	1.5.7.RELEASE		69b8db6c55f0fd50fb2240a4774b8fae6bc18f21
org.springframework.boot	spring-boot-starter-social-facebook	1.5.8.RELEASE		c3f5e997a890cb976c9436d635eca12be2539840
org.springframework.boot	spring-boot-starter-social-facebook	1.5.9.RELEASE		645d96ec89d46f3cff8154ea66721eb64587d90f
org.tinygroup	org.tinygroup.sctestwebsample	1.2.2		N/A
org.tinygroup	org.tinygroup.sctestwebsample	2.0.0		N/A
org.unidal.framework	foundation-service	2.5.0		917aec76015c16325aa4b8e3bbc4f990f76db449
org.unidal.framework	foundation-service	3.0.3		b6a4e5947313f838f1a4beb75687104c84dd8dc2
org.unidal.framework	foundation-service	3.1.0		baa989901829308ab284150f710c52a30d10c6ea
org.unidal.framework	foundation-service	4.0.4		e0181b6b1582fcc6f2ef32f26949dc87054482b7
org.unidal.framework	foundation-service	4.1.1		4a6c70f74b7d68882a087fca2c42fb4cbd1e36a5
org.webjars.npm	basic-auth	1.0.1		895961cbc1fe54c48a68e4351e167dd115b66a7e
org.webjars.npm	basic-auth	1.1.0		cb3db7d6cf88a3bb43c98f8b5b8d288d06889591
org.webjars.npm	basic-auth	2.0.0		5066b929db684b142df2e9f49d2c32895f97537b
org.webjars.npm	basic-auth	2.0.1		d449808f684abd91bfaea53809082630dd2338e4
org.webjars.npm	immutable-tuple	0.4.10		4e65720207ebd0c60935979ecde8a85dcded168c
org.webjars.npm	tailwindcss-primeui	0.6.1		848e47beacd82e01f62441ee6c69ccf7e12050d9
org.webjars.npm	winbox	0.2.82		5af35a44a2dea56025c4c325dc9ec269785c3369
org.wildfly.clustering	wildfly-clustering-marshalling	1.0.0.Beta1		N/A
org.wildfly.clustering	wildfly-clustering-marshalling	1.0.0.Beta2		N/A
org.wildfly.clustering	wildfly-clustering-marshalling	1.0.0.CR1		N/A
org.wildfly.clustering	wildfly-clustering-marshalling	1.0.0.Final		N/A
org.wildfly.clustering	wildfly-clustering-marshalling	1.0.1.Final		N/A
org.wildfly.clustering	wildfly-clustering-marshalling	1.0.10.Final		N/A
org.wildfly.clustering	wildfly-clustering-marshalling	1.0.11.Final		N/A
org.wildfly.clustering	wildfly-clustering-marshalling	1.0.12.Final		N/A
org.wildfly.clustering	wildfly-clustering-marshalling	1.0.13.Final		N/A
org.wildfly.clustering	wildfly-clustering-marshalling	1.0.2.Final		N/A
org.wildfly.clustering	wildfly-clustering-marshalling	1.0.3.Final		N/A
org.wildfly.clustering	wildfly-clustering-marshalling	1.0.4.Final		N/A
org.wildfly.clustering	wildfly-clustering-marshalling	1.0.5.Final		N/A
org.wildfly.clustering	wildfly-clustering-marshalling	1.0.6.Final		N/A
org.wildfly.clustering	wildfly-clustering-marshalling	1.0.7.Final		N/A
org.wildfly.clustering	wildfly-clustering-marshalling	1.0.8.Final		N/A
org.wildfly.clustering	wildfly-clustering-marshalling	1.0.9.Final		N/A
org.wildfly.clustering	wildfly-clustering-marshalling	1.1.0.CR1		N/A
org.wildfly.clustering	wildfly-clustering-marshalling	1.1.0.CR2		N/A
org.wildfly.clustering	wildfly-clustering-marshalling	1.1.0.CR3		N/A
org.wildfly.clustering	wildfly-clustering-marshalling	1.1.0.CR4		N/A
org.wildfly.clustering	wildfly-clustering-marshalling	1.1.0.CR5		N/A
org.wildfly.clustering	wildfly-clustering-marshalling	1.1.0.Final		N/A
org.wildfly.clustering	wildfly-clustering-marshalling	1.1.1.Final		N/A
org.wildfly.clustering	wildfly-clustering-marshalling	1.1.2.Final		N/A
org.wildfly.clustering	wildfly-clustering-marshalling	1.1.3.Final		N/A
org.wildfly.clustering	wildfly-clustering-marshalling	2.0.0.Final		N/A
org.wildfly.clustering	wildfly-clustering-marshalling	3.0.0.CR1		N/A
org.wildfly.clustering	wildfly-clustering-marshalling	3.0.0.CR2		N/A
org.wildfly.clustering	wildfly-clustering-marshalling	3.0.0.CR3		N/A
org.wildfly.clustering	wildfly-clustering-marshalling	3.0.0.Final		N/A
org.wildfly.clustering	wildfly-clustering-marshalling	3.0.1.Final		N/A
org.wildfly.clustering	wildfly-clustering-marshalling	4.0.0.Beta1		N/A
org.wildfly.clustering	wildfly-clustering-marshalling	4.0.0.Beta2		N/A
org.wildfly.clustering	wildfly-clustering-marshalling	4.0.0.Final		N/A
org.wildfly.clustering	wildfly-clustering-marshalling	4.0.1.Final		N/A
org.wildfly.clustering	wildfly-clustering-marshalling	4.0.2.Final		N/A
org.wildfly.clustering	wildfly-clustering-marshalling	4.0.3.Final		N/A
org.wildfly.clustering	wildfly-clustering-marshalling	4.0.4.Final		N/A
org.wildfly.clustering	wildfly-clustering-marshalling	4.0.5.Final		N/A
org.wildfly.clustering	wildfly-clustering-marshalling	5.0.0.Beta1		N/A
org.wildfly.clustering	wildfly-clustering-marshalling	5.0.0.Final		N/A
org.wildfly.clustering	wildfly-clustering-marshalling	5.0.1.Final		N/A
org.wildfly.clustering	wildfly-clustering-marshalling	5.0.2.Final		N/A
org.wildfly.clustering	wildfly-clustering-marshalling	5.0.3.Final		N/A
org.wildfly.clustering	wildfly-clustering-marshalling	5.0.4.Final		N/A
org.wildfly.clustering	wildfly-clustering-marshalling	5.0.5.Final		N/A
org.wildfly.clustering	wildfly-clustering-marshalling	5.0.6.Final		N/A
org.wildfly.clustering	wildfly-clustering-marshalling	5.0.7.Final		N/A
org.wildfly.clustering	wildfly-clustering-marshalling	5.0.8.Final		N/A
org.wildfly.clustering	wildfly-clustering-marshalling	6.0.0.Beta1		N/A
org.wildfly.clustering	wildfly-clustering-marshalling	6.0.0.Beta2		N/A
org.wildfly.clustering	wildfly-clustering-marshalling	6.0.0.Beta3		N/A
org.wildfly.clustering	wildfly-clustering-marshalling	6.0.0.Final		N/A
org.wildfly.clustering	wildfly-clustering-marshalling	6.0.1.Final		N/A
org.wildfly.clustering	wildfly-clustering-marshalling	6.0.2.Final		N/A
org.wildfly.clustering	wildfly-clustering-marshalling	6.0.3.Final		N/A
org.wildfly.clustering	wildfly-clustering-marshalling	7.0.0.Beta1		N/A
org.wso2.carbon.deployment	org.wso2.carbon.service.mgt.feature	4.10.0		N/A
org.wso2.carbon.deployment	org.wso2.carbon.service.mgt.feature	4.10.1		N/A
org.wso2.carbon.deployment	org.wso2.carbon.service.mgt.feature	4.10.2		N/A
org.wso2.carbon.deployment	org.wso2.carbon.service.mgt.feature	4.10.3		N/A
org.wso2.carbon.deployment	org.wso2.carbon.service.mgt.feature	4.10.4		N/A
org.wso2.carbon.deployment	org.wso2.carbon.service.mgt.feature	4.10.5		N/A
org.wso2.carbon.deployment	org.wso2.carbon.service.mgt.feature	4.10.6		N/A
org.wso2.carbon.deployment	org.wso2.carbon.service.mgt.feature	4.10.7		N/A
org.wso2.carbon.deployment	org.wso2.carbon.service.mgt.feature	4.10.8		N/A
org.wso2.carbon.deployment	org.wso2.carbon.service.mgt.feature	4.11.0		N/A
org.wso2.carbon.deployment	org.wso2.carbon.service.mgt.feature	4.11.1		N/A
org.wso2.carbon.deployment	org.wso2.carbon.service.mgt.feature	4.11.15		N/A
org.wso2.carbon.deployment	org.wso2.carbon.service.mgt.feature	4.11.16		N/A
org.wso2.carbon.deployment	org.wso2.carbon.service.mgt.feature	4.11.17		N/A
org.wso2.carbon.deployment	org.wso2.carbon.service.mgt.feature	4.11.2		N/A
org.wso2.carbon.deployment	org.wso2.carbon.service.mgt.feature	4.11.5		N/A
org.wso2.carbon.deployment	org.wso2.carbon.service.mgt.feature	4.11.6		N/A
org.wso2.carbon.deployment	org.wso2.carbon.service.mgt.feature	4.11.7		N/A
