ai.scandoc	scandocsdk	1.0.0		N/A
org.apache.pulsar	pulsar-io-debezium-mongodb	2.8.1		571581b3ff5a4caa7d44f6c1e0df6f99b9b9679b
org.apache.pulsar	pulsar-io-debezium-mongodb	2.8.2		4f7ef82eef370f6f2e9c39339279436c776dc168
org.apache.pulsar	pulsar-io-debezium-mongodb	2.8.3		038fd35520eecd9ad5db8d5a74035da03e87221e
org.apache.pulsar	pulsar-io-debezium-mongodb	2.8.4		698c0d9458bc6490a8ec5ff4b78becc7c52c7335
org.apache.pulsar	pulsar-io-debezium-mongodb	2.9.0		3bfdacbb4b921f8847c810c64d1f3ae4ef60df40
org.apache.pulsar	pulsar-io-debezium-mongodb	2.9.1		198d4d8e01e491016f629d4fc65325155c46ef24
org.apache.pulsar	pulsar-io-debezium-mongodb	2.9.2		474f115b89a7c0aeba0829ef96641c7a2f0b38fb
org.apache.pulsar	pulsar-io-debezium-mongodb	2.9.3		e100f2aeee1c927399912eeb0ae01dae72d0c757
org.apache.pulsar	pulsar-io-debezium-mongodb	2.9.4		a0eaa54fc92dfbdb83cb12bd474f251011a5ee76
org.apache.pulsar	pulsar-io-debezium-mongodb	2.9.5		4fd3891cbc5adf18b6c92b7769712fba9346769a
org.apache.pulsar	pulsar-io-debezium-mongodb	3.0.0		2d9ca51f45a8052d31cb08f1202e881c7669446a
org.apache.pulsar	pulsar-io-debezium-mongodb	3.0.1		95f80b868d0cd9d5617000bfaf032e4d0cc8db7a
org.apache.pulsar	pulsar-io-debezium-mongodb	3.0.10		3265031db1d104f83bc1ac8e2662a3448e9f1281
org.apache.pulsar	pulsar-io-debezium-mongodb	3.0.11		b024bcd973f8b7f6144c443d78e9677e27979684
org.apache.pulsar	pulsar-io-debezium-mongodb	3.0.2		d64606624cd1e8cc28a9f3995aedf20d477d24b8
org.apache.pulsar	pulsar-io-debezium-mongodb	3.0.3		f97b04988d0a045076826a20868f0e40a91be3b2
org.apache.pulsar	pulsar-io-debezium-mongodb	3.0.4		d7272e7f0b35b6f5d887eb48a9eaba0d3c28438d
org.apache.pulsar	pulsar-io-debezium-mongodb	3.0.5		415f5be5683e9c002fee8930a55c4089bc8bac06
org.apache.pulsar	pulsar-io-debezium-mongodb	3.0.6		1e7012704f38901331a6e762441cc849d86c6576
org.apache.pulsar	pulsar-io-debezium-mongodb	3.0.7		913c059eb49a42457876c76075c8f0131dc600c0
org.apache.pulsar	pulsar-io-debezium-mongodb	3.0.8		7d6aa6b722b1e5da1af563e397d04a182e55e666
org.apache.pulsar	pulsar-io-debezium-mongodb	3.0.9		dc0afdf307f04e487c7a4b558dcb88271b0064ed
org.apache.pulsar	pulsar-io-debezium-mongodb	3.1.0		cb6f2f4c66a8afe8e80d7e80c158288f68d3ab7e
org.apache.pulsar	pulsar-io-debezium-mongodb	3.1.1		b4be92e19fb91a94bf614dee247d3459b387c870
org.apache.pulsar	pulsar-io-debezium-mongodb	3.1.2		715a3dacf4ed5136c88f2674ce2aee5e87575b11
org.apache.pulsar	pulsar-io-debezium-mongodb	3.1.3		46a5572955d78e5c2187b1ee504713d8b541f065
org.apache.pulsar	pulsar-io-debezium-mongodb	3.2.0		367fe458db057f2dc96637083f9e9d9c0dc5cac6
org.apache.pulsar	pulsar-io-debezium-mongodb	3.2.1		7e96ebbb0ef6f69568ce88000b902a1fde56de16
org.apache.pulsar	pulsar-io-debezium-mongodb	3.2.2		971c74d9a97cc0ba97fd0f3a269952c4023028b2
org.apache.pulsar	pulsar-io-debezium-mongodb	3.2.3		cbab8f360b0661ced7b73c630f4ff77a1f82214e
org.apache.pulsar	pulsar-io-debezium-mongodb	3.2.4		ebb7b8f61d79a54246c82be6c59c7f7146b3518c
org.apache.pulsar	pulsar-io-debezium-mongodb	3.3.0		35af4190711c521d3041ce82b75bc34cde30a8f6
org.apache.pulsar	pulsar-io-debezium-mongodb	3.3.1		0977691d913643c82bbfde055ec1040054c9ce58
org.apache.pulsar	pulsar-io-debezium-mongodb	3.3.2		4a71531c9a716a007a2ef7945b8bb84d857d5291
org.apache.pulsar	pulsar-io-debezium-mongodb	3.3.3		df9417c96bc056761703218ae9cdf031b4bc2814
org.apache.pulsar	pulsar-io-debezium-mongodb	3.3.4		ae3e6abb8c0021f538c3f7745cf169cfc4318524
org.apache.pulsar	pulsar-io-debezium-mongodb	3.3.5		982aee3399632ebea411f3840325d6251d49118d
org.apache.pulsar	pulsar-io-debezium-mongodb	3.3.6		80c3bf3964f1a748515356ac9084157a9a70c777
org.apache.pulsar	pulsar-io-debezium-mongodb	4.0.0		a69dce11472b587385280ecf4cf24c297f09a2bd
org.apache.pulsar	pulsar-io-debezium-mongodb	4.0.0-preview.1		2e53800930bc168e02c06ac3025bd39421afce1d
org.apache.pulsar	pulsar-io-debezium-mongodb	4.0.1		c39112c48bfe9fc3256c680901e5e98d834d292d
org.apache.pulsar	pulsar-io-debezium-mongodb	4.0.2		ae27bd9a4ce316bbaae709961a43f86a776539b3
org.apache.pulsar	pulsar-io-debezium-mongodb	4.0.3		f335498251eab6a766c3bd454d815787db331d55
org.apache.pulsar	pulsar-io-debezium-mongodb	4.0.4		f7a22f3a307c964827b5bec6022518a45bd68fff
org.asyncflows	asyncflows-protocol-http	0.1.0		d416defc83beb5db49792d799b1f18781392fc33
org.asyncflows	asyncflows-protocol-http	0.1.1		0d3af1f881a128bd79ab35e4e86327fcbbaa8aa4
org.bedework	bw-xml-caldav	4.0.10		dca55135973d5349226c362a20054c23048ec797
org.bedework	bw-xml-caldav	4.0.11		bf69d37175a9014643bd13cdff70e7dd0b3e15b2
org.bedework	bw-xml-caldav	4.0.5		e7d317ec63a2534350538a50cdd6a5a0185848af
org.bedework	bw-xml-caldav	4.0.6		926693d0cd221c0555e1a2c6fda6316f64493efd
org.bedework	bw-xml-caldav	4.0.7		786c715404ca76d73ab47de59ebd76ff27507077
org.bedework	bw-xml-caldav	4.0.8		52d5a808347aa024665fbfbfce2305da26c2ee73
org.bedework	bw-xml-caldav	4.0.9		ea86051ce495447ac70c19eac323278c5e219cdf
org.bedework	bw-xml-caldav	5.0.0		08c94fd364d99b78352ed04388094517937600e7
org.bedework	bw-xml-caldav	5.0.1		20e327519a804038bc4eae82881737f3e1c0ceee
org.bedework	bw-xml-caldav	5.0.2		979a0281bb859a66963c4fa7dcfa423d3c3ad93a
org.codegas	codegas-commons-test	3.0.0		1a33889b15fe88e607c98d90595ea6fc5d290b39
org.codehaus.sonar	sonar-gwt-api	2.0		922768037d1479d37fd3936dfc73b45ed65d2933
org.codehaus.sonar	sonar-gwt-api	2.0.1		4cfd3cd392218aa307d289dfc340034927d276f6
org.codehaus.sonar	sonar-gwt-api	2.0RC1		8d421b4ce4c7b4217d6c23a875f2b76c406316e2
org.codehaus.sonar	sonar-gwt-api	2.0RC2		1c6d6ad0f07b65e58f2b17aa4bdeff2bc1bafca1
org.codehaus.sonar	sonar-gwt-api	2.0RC3		d55eb6f91687e62c2c839425e49238fc073148bf
org.codehaus.sonar	sonar-gwt-api	2.1		77bbc4e1e2695f358ac1bdd558e820e5a31f0239
org.codehaus.sonar	sonar-gwt-api	2.1.1		f6e7e12a7bbfad09d807a8df7b9a98061c8665a8
org.codehaus.sonar	sonar-gwt-api	2.1.2		25b974e6791f0b12b522ee70e8c0693128a1fc50
org.codehaus.sonar	sonar-gwt-api	2.10		cd989111019f69215f6454ee4606993169818814
org.codehaus.sonar	sonar-gwt-api	2.10-RC1		18f72f96b0d863ea667a8bc6314259e36428244a
org.codehaus.sonar	sonar-gwt-api	2.10-RC2		13b42e573bd954f04ebed5994cb7146876971f2c
org.codehaus.sonar	sonar-gwt-api	2.11		cce9308bc3912f0bc8bc5126d54a4f3c082d213a
org.codehaus.sonar	sonar-gwt-api	2.11-RC1		8f4cc878f868ed810aa1df3523f5a2315ae5de64
org.codehaus.sonar	sonar-gwt-api	2.11-RC2		fa1ebdb697bf3f7c5a25bb4a4c947dd5dae7129b
org.codehaus.sonar	sonar-gwt-api	2.11-RC3		c860ce8d8a13b3601f59036f873a85d2dc0e09a7
org.codehaus.sonar	sonar-gwt-api	2.12		7ce4bb4e12427746197a05fd3f135d4d14e37213
org.codehaus.sonar	sonar-gwt-api	2.12-RC1		e4667265f9d1c4aa3be56bd4e658f3780b9a0d1f
org.codehaus.sonar	sonar-gwt-api	2.12-RC2		c06d33dca65fc9010549977e38823ebfb0fb75a0
org.codehaus.sonar	sonar-gwt-api	2.13		df4421a7c2a142b9612624d5837c90755732e904
org.codehaus.sonar	sonar-gwt-api	2.13-RC1		e490d0c159b83abfda346bf9ef169a3a10e8a1a5
org.codehaus.sonar	sonar-gwt-api	2.13-RC2		ebc1a4d82d81a139b9606f436963b0de83a5f470
org.codehaus.sonar	sonar-gwt-api	2.13-RC3		5b6350dfa6333b9ac207e6596f3fa6c066df0135
org.codehaus.sonar	sonar-gwt-api	2.13.1		33f051d1ead435830c70d3ca977d08becb276859
org.codehaus.sonar	sonar-gwt-api	2.14		865ae30eff77e1d895e2c9910231b2f411cb60fb
org.codehaus.sonar	sonar-gwt-api	2.14-RC1		e98892bfc66801e3e25c0833c1132baccbe2f0bb
org.codehaus.sonar	sonar-gwt-api	2.14-RC2		2070817fe717230e1509162be54d674d71cccd96
org.codehaus.sonar	sonar-gwt-api	2.14-RC3		29826cd3a373e36b6aa903bb68e6b02aaa64032f
org.codehaus.sonar	sonar-gwt-api	2.14-RC4		80d7ab9b07473ba1d91450888ac55d86264c45aa
org.codehaus.sonar	sonar-gwt-api	2.15-RC1		a87d9ad336a476b5e669b20853f78c5d4812dc6b
org.codehaus.sonar	sonar-gwt-api	2.15-RC2		62e8523b13be645fc50adf8fc63d7d635c2e5c3d
org.codehaus.sonar	sonar-gwt-api	2.1M1		5c3a90460a0b08cd2800b2d68c35f19c672f1a32
org.codehaus.sonar	sonar-gwt-api	2.1M2		7e57726679cf92df46bf6b6ea10d51aac8e3b5cb
org.codehaus.sonar	sonar-gwt-api	2.1RC1		e90caad239221bee16d3637cb53921314a8e95fa
org.codehaus.sonar	sonar-gwt-api	2.1RC2		f00f8c6630b76b708c172af27ffc660b188571d2
org.codehaus.sonar	sonar-gwt-api	2.2		db12315dd323f2b659bc80884fe5376b54014e2c
org.codehaus.sonar	sonar-gwt-api	2.2M1		248e9d01b272d6194718c2d68ee67d7b8536d6a4
org.codehaus.sonar	sonar-gwt-api	2.2RC1		cd98a8f8b79cb4c0e102f25fd45d6ab457625741
org.codehaus.sonar	sonar-gwt-api	2.2RC2		d8f1d053bc75c26566f61f2016e1e1b06ed76dc7
org.codehaus.sonar	sonar-gwt-api	2.3		59bdba9e50877114c5af5d41691d60af67600e03
org.codehaus.sonar	sonar-gwt-api	2.3-RC1		88110ec5c5d08557bb6890e9797e40fb1319b92e
org.codehaus.sonar	sonar-gwt-api	2.3-RC2		3f4a50b345f3b44cadbf7038faa2a4c81e852447
org.codehaus.sonar	sonar-gwt-api	2.3.1		9309f9b1fdb5c23cc55b602a9385fb3be6323c48
org.codehaus.sonar	sonar-gwt-api	2.3M1		45299a104b72c2223cdcb77f7331bfd5395f159f
org.codehaus.sonar	sonar-gwt-api	2.4		e6e92e3643397e323cc01271fe8c18a4b75c2e9a
org.codehaus.sonar	sonar-gwt-api	2.4-RC1		d7bc24c5ab0213e4fc431b326d983418a063bfe3
org.codehaus.sonar	sonar-gwt-api	2.4-RC2		bb25439499800b110d6a3eb0385d1ddb9943f52f
org.codehaus.sonar	sonar-gwt-api	2.4.1		27194b6dc7367e098983d2c91916f165784de979
org.codehaus.sonar	sonar-gwt-api	2.5		2f51baf490ce171d8a033d3720b0d7952db17e30
org.codehaus.sonar	sonar-gwt-api	2.5-RC1		5af3f2341bbd115a4f7336921d3ad1fd40a04b2d
org.codehaus.sonar	sonar-gwt-api	2.6		a5441fdd9461db2d7aeac3c938565af80182065f
org.codehaus.sonar	sonar-gwt-api	2.6-RC1		1e60dbc5fe0cba05fbece189a2dfcb6c496d18e4
org.codehaus.sonar	sonar-gwt-api	2.7		ec33c3b95cfe259c25631be2b8f72960cf634a50
org.codehaus.sonar	sonar-gwt-api	2.7-RC2		75b6693b30626575ca3517942340da039fd48355
org.codehaus.sonar	sonar-gwt-api	2.7-RC3		542e69e61ed86c7719ff73dd303e4b88cd4540fc
org.codehaus.sonar	sonar-gwt-api	2.8		96664d4b6957bbeabb25a77753b7ba183bdaa878
org.codehaus.sonar	sonar-gwt-api	2.8-RC2		b68cac2f820a115845956f4b23b6f557c396bcb4
org.codehaus.sonar	sonar-gwt-api	2.9		99d8dc3b8275267d57b900cb68d028e5d6c540ac
org.codehaus.sonar	sonar-gwt-api	2.9-RC1		db6845907048bad3028004c6114da214b6b88ff0
org.codehaus.sonar	sonar-gwt-api	3.0		8f4d7ee678b3327830443062368339190fb6fe4c
org.codehaus.sonar	sonar-gwt-api	3.0-RC3		c0b92ff98c528cc3f3c51cd5d10a65c4f9ec6387
org.codehaus.sonar	sonar-gwt-api	3.0.1		0e4427cf29495e725b37e2991f48d4aa03d286d6
org.codehaus.sonar	sonar-gwt-api	3.0.1-RC1		cc6fc13317635781803061bf4e406094c5ccc5c4
org.codehaus.sonar	sonar-gwt-api	3.1		25cc6c20f734a6f21d0555989f78d85ca8027f01
org.codehaus.sonar	sonar-gwt-api	3.1-RC1		fe788924bac5cd4e805f7cf64c211eb3743dff5e
org.codehaus.sonar	sonar-gwt-api	3.1-RC2		78da11e6efd6bd989b2177e1fa9800305f48a5f0
org.codehaus.sonar	sonar-gwt-api	3.1-RC3		413c7cb3c6ae731a0bd163bebbdfa1ee7bcbde00
org.codehaus.sonar	sonar-gwt-api	3.1.1		c01636ff38ac4891b37d1c212043fe0a4d842066
org.codehaus.sonar	sonar-gwt-api	3.2		747b28bdf53ea766487d2ec98f3da33571298f38
org.codehaus.sonar	sonar-gwt-api	3.2-RC1		f43f21f2366d720cccc7ed1ea247a102bb45d623
org.codehaus.sonar	sonar-gwt-api	3.2-RC2		128b542b4dce258fa23529ba9c7eb2dfd1437a17
org.codehaus.sonar	sonar-gwt-api	3.2-RC3		87909ae73cf57029d203a8aee2d95b1f03bcb8a8
org.codehaus.sonar	sonar-gwt-api	3.2.1		c8abb62bb92564e46a3552c29b33ab7d9635e6ab
org.codehaus.sonar	sonar-gwt-api	3.2.1-RC1		985b7badf78a3b20739995e1014df2c686dd544c
org.codehaus.sonar	sonar-gwt-api	3.3		c4b734a4f368a071f109e34b3433427f40d75026
org.codehaus.sonar	sonar-gwt-api	3.3-RC1		81adb67799b9041e2629f213fe42361a3bce4f98
org.codehaus.sonar	sonar-gwt-api	3.3-RC2		160efea23dcc4820516c43bd94b82d8de5e889de
org.codehaus.sonar	sonar-gwt-api	3.3-RC3		09379c2b180257b4cc48dfbfc4b9ebfd9f8e16af
org.codehaus.sonar	sonar-gwt-api	3.3.1		c1d7e2e7af02d30115478187834cee5896a5e6e9
org.codehaus.sonar	sonar-gwt-api	3.3.2		9024355d03c3add566c4b56c81557e4676f6a799
org.comixedproject	comixed-rest	1.6.5-1		9adb29d25c239843b7d233fb71e8c243ef670583
org.comixedproject	comixed-rest	1.6.6-1		15bae69f7f782b52ee6e317694097eae22a70d1c
org.comixedproject	comixed-rest	1.6.7-1		d2728d483929a6e3ba5b1a2da711c6c1f07786f3
org.comixedproject	comixed-rest	1.6.8-1		b9a1cdaedec2356c003c1fd81f9679dda8f6642e
org.comixedproject	comixed-rest	1.6.9-1		7ebca62802c1a16f0b79e2ff5e981e16c6b3e09d
org.comixedproject	comixed-rest	2.0.0-1		4956f8cab33037e4f78080ef1316bacf30493728
org.comixedproject	comixed-rest	2.0.1-1		dff99881aa89aa854cde7741cab57e8617152ff5
org.comixedproject	comixed-rest	2.1.0-1		27a243e0ba78eb09422daa1406118223aa5fdae2
org.comixedproject	comixed-rest	2.1.1-1		f375957cd93abe9dddc412ade4275af93212740a
org.comixedproject	comixed-rest	2.1.2-1		8fbcdd156f71e4ba45a0834411422cce9d1b2b24
org.comixedproject	comixed-rest	2.2.0-1		d836cf4fdc10ffd5514790af4ad6150d2626daa6
org.comixedproject	comixed-rest	2.2.1-1		858f106e3f8717c7a23012413b4332b3068bd31d
org.comixedproject	comixed-rest	2.2.1-2		c23afa55ea589b7ff61b25b009209bd966aeeeba
org.comixedproject	comixed-rest	2.2.2-1		cf47077f68b0c10ffc315367e2d76554b4085522
org.comixedproject	comixed-rest	2.2.3-1		67a56a9a5adfdcfb07bc8c5a655be610c266b75b
org.comixedproject	comixed-rest	2.2.4-1		667a01e91bcef6d35c655d2d887803de1c1b2098
org.comixedproject	comixed-rest	2.2.5-1		591e5cfda9261d991a26e934079b437543eb0d3b
org.comixedproject	comixed-rest	2.3.0		cc005956cc0ad51e9233af774b8ccf19e5fb1969
org.comixedproject	comixed-rest	2.3.1		a1da9c5155f9b7a4b5bf0bc986683b161befa9c7
org.comixedproject	comixed-rest	2.3.10		947880c5455f7f28cf0246edcab773262fbb09b9
org.comixedproject	comixed-rest	2.3.2		fb9dce6899157224abd98437949410c20a52fb85
org.comixedproject	comixed-rest	2.3.3		070b5a203ee62fa65b0a514581af1e924b904232
org.comixedproject	comixed-rest	2.3.6		e37113128c1463d0d3084b7341745821f25425a8
org.comixedproject	comixed-rest	2.3.7		afb84c0e940369d631c8794f9076d80619508b51
org.comixedproject	comixed-rest	2.3.8		2ac6859fecee6ef598e3798c2126b88ff25cd8c2
org.comixedproject	comixed-rest	2.3.9		99cb3f347d84c3c6d5bf18babedf12c75de80dee
org.danbrough.ktor	ktor-server-partial-content-iosx64	2.2.3		74e7ceb1dc6eff4b38c258d64948497586163471
org.danbrough.ktor	ktor-server-partial-content-iosx64	2.2.3	metadata	4ebb786b386b63a294b8b8a12a6c8e9eeb027876
org.dromara	warm-flow-mybatis-plus-sb3-starter	1.3.1		b98bbff742374f928ad0c7e0609f28845104a5d9
org.dromara	warm-flow-mybatis-plus-sb3-starter	1.3.2		17004f4c8ddd173865b31e5da8e78ff79d156562
org.dromara	warm-flow-mybatis-plus-sb3-starter	1.3.2-m1		4d7ce1458ed25e6379721e88307e279861edd4f2
org.dromara	warm-flow-mybatis-plus-sb3-starter	1.3.3		91af0897cf2bf4186df4f8a2a7805a1b706ea078
org.eclipse.vorto	org.eclipse.vorto.codegen.aws	0.10.0.M1		617efdd38042cd70f63ac466c3aeb9843e3fdeb9
org.eclipse.vorto	org.eclipse.vorto.codegen.aws	0.10.0.M2		b5d6ed0c7b25e9025a1fed760311babf15827750
org.eclipse.vorto	org.eclipse.vorto.codegen.aws	0.10.0.M3		f8048f573374b940757e9fd67ceb13b17b50eaaa
org.eobjects.metamodel	MetaModel-json	5.3.4		1a3d3c336832803b000b5bf54a9791388aa227ea
org.eobjects.metamodel	MetaModel-json	5.3.5		70d6cbf859126db591cb6800aa8d7453d98df0d5
org.eobjects.metamodel	MetaModel-json	5.3.6		6f692fdb438c9097f3961fb04cd4eb385ec8a258
org.grails.plugins	database-migration	4.0.0		N/A
org.grails.plugins	database-migration	4.0.0	plain	907992674ae6c149299ed698c577d770b3c695d1
org.grails.plugins	database-migration	4.0.0-RC1		N/A
org.grails.plugins	database-migration	4.0.0-RC1	plain	cfd60e68b6e96404e7054e235c7a182100e50698
org.grails.plugins	database-migration	4.0.0-RC2		N/A
org.grails.plugins	database-migration	4.0.0-RC2	plain	4b1a2856a122761d312eb7ee5fe4745305be2497
org.grails.plugins	database-migration	4.0.0-RC3		N/A
org.grails.plugins	database-migration	4.0.0-RC3	plain	13bf9bbdb3f44ee5adfbc8ec3b0343bca8afd468
org.grails.plugins	database-migration	4.1.0		N/A
org.grails.plugins	database-migration	4.1.0	plain	cbfcb6ae1e9fc8acb73c00e0038754a8636fec19
org.grails.plugins	database-migration	4.1.1		N/A
org.grails.plugins	database-migration	4.1.1	plain	a2e2629d9dc3a6b607d403d94c313a67427c888f
org.grails.plugins	database-migration	4.2.0		N/A
org.grails.plugins	database-migration	4.2.0	plain	bd6abf4576a1c63a7bca056438ff6e7c1d81d69b
org.grails.plugins	database-migration	4.2.1		N/A
org.grails.plugins	database-migration	4.2.1	plain	879a2eb71561b3922201f14df9382ec09d415e55
org.grails.plugins	database-migration	5.0.0		51bdd193885a61813c1327e50ef9c167c9482cb6
org.grails.plugins	database-migration	6.0.0-M1		421a36659e7043b10379f363b17ed1b0628eaadc
org.grails.plugins	database-migration	9.0.0-M3		4c8c762e9502719f5aabb2ac7288a742fd81dbe0
org.grouplens.common	common-hibernate	0.4		37dc1d971b89b4480014646ea42dd1bb0bd5e5d6
org.grouplens.common	common-hibernate	0.5		247d8ce383409acaeee87b200ca583d3e692ad2a
org.grouplens.common	common-hibernate	0.6		48a83be3f9301a30a9db9e4fbf3c5ac4a6820c5d
org.grouplens.common	common-hibernate	0.6.1		5046a62a13ff20d276b37a2d4d025bf2714967f5
org.grouplens.common	common-hibernate	0.7		7f908b354aaf22ee2a4d6cfe51c3fc9c5ef8fb5e
org.grouplens.common	common-hibernate	0.8		83e472f1c9caade869c825f047902158b182d50f
org.hobsoft.entangle	entangle-swing	0.1.0		d66c74b3f0ab48224395fb11402013ebfecef9d1
org.http4k	http4k-connect-amazon-containercredentials-fake	3.17.0.0		f32a0e82de65426e27f17632fcdd59b7de27576a
org.http4k	http4k-connect-amazon-containercredentials-fake	3.17.1.0		bf73a97322de9050491ec9389071db4ca044ac0d
org.http4k	http4k-connect-amazon-containercredentials-fake	3.17.2.0		bfc0967a8999938de3ce0983fcbbd7a99527f0e0
org.http4k	http4k-connect-amazon-containercredentials-fake	3.17.3.0		443298fa9676e631095d034866730da67e7345f4
org.http4k	http4k-connect-amazon-containercredentials-fake	3.17.3.1		901c58534b925e6d8c4d81492d938e587af4abf5
org.http4k	http4k-connect-amazon-containercredentials-fake	3.18.0.0		e8deb659e3c436434b252d6aca778b102f1743cb
org.http4k	http4k-connect-amazon-containercredentials-fake	3.18.1.0		5c3a04674345c2ee34773b474ea0ba2025a541a5
org.http4k	http4k-connect-amazon-containercredentials-fake	3.18.1.1		2a037de3ddbda68dd8c64d3f1b9e6734d1b26012
org.http4k	http4k-connect-amazon-containercredentials-fake	3.18.1.2		3693aa10fc9133cbe608c9345b2b0ab6fb984034
org.http4k	http4k-connect-amazon-containercredentials-fake	3.18.1.3		66d4f67732ddcba1ffce1bf15f0e1b908013d839
org.http4k	http4k-connect-amazon-containercredentials-fake	3.19.0.0		8775744ccf4e080a9461c48e1bd0b7ee253e3acc
org.http4k	http4k-connect-amazon-containercredentials-fake	3.19.1.0		3541d10b952e4d250d0ca14191a6ab6e0b5bae8a
org.http4k	http4k-connect-amazon-containercredentials-fake	3.19.2.0		89aba9f483fbc143b0b67364577bfeade92e1082
org.http4k	http4k-connect-amazon-containercredentials-fake	3.20.0.0		abbda2fd94da0e72ec3e3fddcce8d8ed68118f39
org.http4k	http4k-connect-amazon-containercredentials-fake	3.21.0.0		ab46e2258b34165f34b7306a08779d8135dfc0cb
org.http4k	http4k-connect-amazon-containercredentials-fake	3.21.1.0		692754771bd196aed6c92114574d59c5fa4b734e
org.http4k	http4k-connect-amazon-containercredentials-fake	3.21.2.0		91f5714f04bfccef6951e8d0d29cc96deb4624fa
org.http4k	http4k-connect-amazon-containercredentials-fake	3.21.2.1		a20af49c75a8afdb3d84c70e8c7694e6f35ef1bd
org.http4k	http4k-connect-amazon-containercredentials-fake	3.21.3.0		79b1ae0243659ebc56ea8b59674dc281e8ff4a1b
org.http4k	http4k-connect-amazon-containercredentials-fake	3.21.3.1		1a419bfdae6f0b509b05a13144deedcb979f16a5
org.http4k	http4k-connect-amazon-containercredentials-fake	3.22.0.0		8fff911d3724ccb4ae8658dcb2bf4eb449b23dae
org.http4k	http4k-connect-amazon-containercredentials-fake	3.22.1.0		e442f5befacef5af9b5001d319d804631ba0d11f
org.http4k	http4k-connect-amazon-containercredentials-fake	3.22.2.0		f421871d93feb38affd9e66c1ae5c8842b4d2719
org.http4k	http4k-connect-amazon-containercredentials-fake	3.23.0.0		5a16513af7038f6dbcc8d6aaf7d7a20702a7f9ae
org.http4k	http4k-connect-amazon-containercredentials-fake	3.23.1.0		ff7b55ac0c99c2095eeb71d7f1fdf4468693e667
org.http4k	http4k-connect-amazon-containercredentials-fake	3.23.2.0		13fa33215361773c069e045c6ea8a3377f602f64
org.http4k	http4k-connect-amazon-containercredentials-fake	3.24.0.0		b2d34bfec8dfc4effc69f63db96a2ddfd79a20f4
org.http4k	http4k-connect-amazon-containercredentials-fake	3.25.0.0		5a76eca5b762ce80238e54223d068f609816d338
org.http4k	http4k-connect-amazon-containercredentials-fake	3.25.1.0		7784eefd19571aa18764a5c905afeb37f5bf37dc
org.http4k	http4k-connect-amazon-containercredentials-fake	3.25.2.0		da8ba9aeea98aec8bbf20b0ebc5fcb0a9da10743
org.http4k	http4k-connect-amazon-containercredentials-fake	3.25.3.0		e05c5f10b44775363568674f3fc270c6793685f8
org.http4k	http4k-connect-amazon-containercredentials-fake	3.25.4.0		f8a0e58a0400ad03ef17b7a82810f0f6f1a3c59f
org.http4k	http4k-connect-amazon-containercredentials-fake	3.25.5.0		ca807f38403f55fc715a2872a2d5af8e334fac51
org.http4k	http4k-connect-amazon-containercredentials-fake	3.26.0.0		00b5dfcc58e65a93bc3cca9abd25ab88404e6723
org.http4k	http4k-connect-amazon-containercredentials-fake	3.26.1.0		caa3a8b68624505fec30fb76a3439d5180809453
org.http4k	http4k-connect-amazon-containercredentials-fake	3.26.2.0		7c9841c4e070a9578c662078f38aa5b2ab2e642a
org.http4k	http4k-connect-amazon-containercredentials-fake	3.26.3.0		80cdc04ba98eb1314644ada112e682588535d07e
org.http4k	http4k-connect-amazon-containercredentials-fake	3.26.4.0		5fa9eac0529d2e9694a4a0f235fc89bcaa347ed7
org.http4k	http4k-connect-amazon-containercredentials-fake	3.27.0.0		2690e3e074fbebf6ba233f9e3d4c4d1d83e38fc5
org.http4k	http4k-connect-amazon-containercredentials-fake	3.27.0.1		c947cd5543fd52df2d7c4e068a7e45f9db39c3ac
org.http4k	http4k-connect-amazon-containercredentials-fake	3.27.0.2		dc54b45c7f24d3dd111e1581250a38bcfe23c3f7
org.http4k	http4k-connect-amazon-containercredentials-fake	3.27.1.0		517546a230e5af4623b7a159060c6fc8aa46dd09
org.http4k	http4k-connect-amazon-containercredentials-fake	3.28.0.0		d96a6ada1bded6c1767ff3c048dc03e27fa61067
org.http4k	http4k-connect-amazon-containercredentials-fake	3.29.0.0		fb3de2e7c7fc34ff7eefda529ce2ef29a12853d0
org.http4k	http4k-connect-amazon-containercredentials-fake	3.29.1.0		6008d73edb7348786c7e9a8284b836f10366d546
org.http4k	http4k-connect-amazon-containercredentials-fake	3.30.0.0		021a2d31d4f7c780397cb2739192e271c7e477dc
org.http4k	http4k-connect-amazon-containercredentials-fake	3.31.0.0		f60f8929b05e659cf4b032130395697035d22a08
org.http4k	http4k-connect-amazon-containercredentials-fake	3.31.1.0		f3c3a4bbd340f4a20a01ab4fc61ab237683f5a7e
org.http4k	http4k-connect-amazon-containercredentials-fake	3.32.0.0		2db8e29bbcfd16411606647e90a25c43ba8b176b
org.http4k	http4k-connect-amazon-containercredentials-fake	3.33.0.0		568b35f31ea95d42c9a4de81f70be60c28a58960
org.http4k	http4k-connect-amazon-containercredentials-fake	3.33.1.0		9c9af15482d7e34ad634cc76dcf647a735895cb6
org.http4k	http4k-connect-amazon-containercredentials-fake	3.33.2.0		f73da5a41f8f2522116d1e9f912298b2af707259
org.http4k	http4k-connect-amazon-containercredentials-fake	3.33.3.0		17c495ae8d1264ef2b705e970b7c9bffee3023de
org.http4k	http4k-connect-amazon-containercredentials-fake	3.33.4.0		522ab9f3992daa9c462e15fbfacf728001e95496
