cc.vihackerframework	vihacker-mbg	1.0.6.R		3b8d23f17787e4cfc9ea19af354c6eeadb3eca19
org.opencastproject	opencast-engage-paella-player	15.5		28d83cad275c311720d2944672952b1e4307220f
org.opencastproject	opencast-engage-paella-player	15.6		7ce810fd59c5e25606eb6c07557a90ff09ed778b
org.opencastproject	opencast-engage-paella-player	15.7		8ae04dae1cd33afa91d1141993b0a6c94e61deeb
org.opencastproject	opencast-engage-paella-player	15.8		c3d0b889a2c74d23dc90871f30ce06795ec02e97
org.opencastproject	opencast-engage-paella-player	15.9		79585c55583b77e827c80ed4f35da7bb934ba7c9
org.opencastproject	opencast-engage-paella-player	6.6		9ff2e553efa9b0cc1eae17eb82ad58e37158e199
org.opencastproject	opencast-engage-paella-player	7.2		9cb588e2cbc088d8452374d17ee8076b17ca3a36
org.opencastproject	opencast-engage-paella-player	7.3		233acfbcd99659fe579f52ffaa50a15b6bbec749
org.opencastproject	opencast-engage-paella-player	7.4		94c24ac79058a24b1943a965f5b84bb5649f4209
org.opencastproject	opencast-engage-paella-player	7.5		cdec52d558c6278a7090715d89ff60a25a8cbe2b
org.opencastproject	opencast-engage-paella-player	7.6		792a74bc4adcf4b031229230a5602f5d0bcc5b9b
org.opencastproject	opencast-engage-paella-player	7.7		c3ca72b758cac08af3677113dc75a45e75f51cd4
org.opencastproject	opencast-engage-paella-player	7.8		c2a0a4d0221efed9c05eb8771eca9bfc906c8fb8
org.opencastproject	opencast-engage-paella-player	7.9		511c66ef46db394feac07d2d3465351ff5604997
org.opencastproject	opencast-engage-paella-player	8.0		26225465259f047fc5663b61c1b3186ee351846d
org.opencastproject	opencast-engage-paella-player	8.1		7f13a5f8ee7576c2a7ce14cbf072e2030c7af3bf
org.opencastproject	opencast-engage-paella-player	8.10		92ca3367aea1c45bdb49e8615162d30f6bc29f4d
org.opencastproject	opencast-engage-paella-player	8.11		165afaef80f7b5327acbd55180a98c4483c1bca9
org.opencastproject	opencast-engage-paella-player	8.3		72e56d4dc7b2ce660b6fe230b94bcfa5db1f4994
org.opencastproject	opencast-engage-paella-player	8.4		21803de003c348e0b1ef68b8120d0d17f752338b
org.opencastproject	opencast-engage-paella-player	8.5		d42777242e5df99f009a6e53a08fb39b5aeb459f
org.opencastproject	opencast-engage-paella-player	8.6		ff8f5db8a018f9c1e3c36d1a665e1ae5ea765768
org.opencastproject	opencast-engage-paella-player	8.7		d13d49a12557170dee55a14d5a5e71c3751d3635
org.opencastproject	opencast-engage-paella-player	8.8		f76d132c15fbfbbdc6dbe06ce89b12911e742d71
org.opencastproject	opencast-engage-paella-player	8.9		07cab331199c4dce677bc2980f2b64d3b778d6fe
org.opencastproject	opencast-engage-paella-player	9.0		f4a29883059c5ce99d2ff3ebab0c0a0a6b7fc86c
org.opencastproject	opencast-engage-paella-player	9.1		835175ea6cdbe5a6462e97c64c066b99e66c52f9
org.opencastproject	opencast-engage-paella-player	9.10		a6c9b07de3cc678edc9745409d2c87a4a4f4810f
org.opencastproject	opencast-engage-paella-player	9.11		eb8051179e7dbba4834f67b1cc29f412a6b010e8
org.opencastproject	opencast-engage-paella-player	9.12		789fd4985a8dc63c4d093f834a8c001c129db771
org.opencastproject	opencast-engage-paella-player	9.2		0eecea66f84bb652d781d04ae65fab2c13267f73
org.opencastproject	opencast-engage-paella-player	9.3		9e03fdad2df805dec9bce70e72300044902b82c3
org.opencastproject	opencast-engage-paella-player	9.4		1a0b2dc831a9cc01c2bb6b50683753ce48188595
org.opencastproject	opencast-engage-paella-player	9.5		0a75c54af10bf60f77dfa06e16c805f4a14da118
org.opencastproject	opencast-engage-paella-player	9.6		597fd5663b795f60f85c76ee7d6e188df71ca736
org.opencastproject	opencast-engage-paella-player	9.7		00cdf8d9a9e195970f59e592d4f43c1bc4b6a387
org.opencastproject	opencast-engage-paella-player	9.9		8477098d43cb9865a12ebb9168814324c0f15776
org.openidentityplatform.openidm	openidm-smartevent	6.0.0		29d58c9a4fb9204408d1e27c74104244be79aada
org.openidentityplatform.openidm	openidm-smartevent	6.0.1		4e4268ea096ae9ee3284ec00badc078548b1e592
org.openidentityplatform.openidm	openidm-smartevent	6.0.2		371bb2efdec1528b03eaee4d7170d4cabbf0c8fe
org.openidentityplatform.openidm	openidm-smartevent	6.1.0		7a7a3dfbbcc38a9fd9554a62dca73f3ebbef3117
org.openidentityplatform.openidm	openidm-smartevent	6.1.1		1e14fe589eb1906d14a670d54999d08f24679ace
org.openidentityplatform.openidm	openidm-smartevent	6.1.2		5cecad05cca0433c887e0aaefff477f45c971285
org.openidentityplatform.openidm	openidm-smartevent	6.2.0		7bdd52d1d6fdbd65eb7cf575e408324f866b8ee8
org.openidentityplatform.openidm	openidm-smartevent	6.2.1		8bd69b75fdb0076cd3315ffc4b5d8845231adfb6
org.openidentityplatform.openidm	openidm-smartevent	6.2.2		7901a6bae7bbee5ebc93dac3613392c5fdfe8f55
org.openidentityplatform.openidm	openidm-smartevent	6.2.3		7c0f08533a47af19c19e9132dc7c4aea3d3b7ca5
org.openidentityplatform.openidm	openidm-smartevent	6.2.4		0bcf18babdb1616d7f54cc576306c4573d83b1f3
org.openidentityplatform.openidm	openidm-smartevent	6.2.5		745c8bdc23afd70337e18086b317a43b51f04e9d
org.sakaiproject.samigo	samigo-qti	10.2		e8cce44575bb63a414244040bb2ce8427891312b
org.sakaiproject.samigo	samigo-qti	10.3		af2c1514cd65d82a47f37dce6d9a9bb677c44d79
org.sakaiproject.samigo	samigo-qti	10.4		2fb5319ec454741f601758898d61c2127a533450
org.sakaiproject.samigo	samigo-qti	10.6		d067d6a57f7520fb96e428fb78ab21f82b49fbec
org.sakaiproject.samigo	samigo-qti	10.7		274482d421c7dd507b114af0cddbc00d52c4ef2b
org.sakaiproject.samigo	samigo-qti	11.0		b4fe01e925476e1478e41275bd2ccde13977af60
org.sakaiproject.samigo	samigo-qti	11.1		49df71582313089eaf87b5eed4d0a78aa13b10d2
org.sakaiproject.samigo	samigo-qti	11.2		a88b09303a154b0f88ab7359e6b6759d127d4d5a
org.sakaiproject.samigo	samigo-qti	11.3		3d8ef378bc49712ae49154f623fc05670ae5f5f3
org.sakaiproject.samigo	samigo-qti	11.4		eb4487a6ec86f8e12e2b2ddf313df1cec83a2641
org.sakaiproject.samigo	samigo-qti	12.0		84b6f5bd24365329041a5452b75edaeb5d76a0e6
org.sakaiproject.samigo	samigo-qti	12.1		1d12fc86ad6c05e673e88df8c64deae7650c29fd
org.sakaiproject.samigo	samigo-qti	12.2		460f131d0dd8b9ce960fdb4cf968523592b8f5b7
org.sakaiproject.samigo	samigo-qti	12.3		6dcc3f25b7fffd48ca528e1ac27da40ca1fe4812
org.sakaiproject.samigo	samigo-qti	12.4		9c52379c784166a5373f1d258ef3447e3b9d3c8b
org.sakaiproject.samigo	samigo-qti	12.5		f90b0d17639deff8abd99df77fc3e2532aa19734
org.sakaiproject.samigo	samigo-qti	12.6		a13902a5fed96543b741abe13b021a34ce4a74b1
org.sakaiproject.samigo	samigo-qti	12.7		b004f69b57fed6335fabc33909ecd2dcb7353dbe
org.sakaiproject.samigo	samigo-qti	19.0		f52e68d7ba2d9805a5ae4e4968c8ee236bd01076
org.sakaiproject.samigo	samigo-qti	19.1		953b3fbfaca09715506130be5e323b43e504c8b7
org.sakaiproject.samigo	samigo-qti	19.2		3d69959aa148d12062a474fef039bce8cda0a84f
org.sakaiproject.samigo	samigo-qti	19.3		89b9c099875d35b5db52b48a690baa21085dde96
org.sakaiproject.samigo	samigo-qti	19.4		98d65608bba34aaded21936e0b6f55fe942a7020
org.sakaiproject.samigo	samigo-qti	19.5		746cf1afffb8ac00902030d96fd40a2bfb4d0e88
org.sakaiproject.samigo	samigo-qti	19.6		e4cb6fb19f7d72cecb85e010abf3464a2a417841
org.sakaiproject.samigo	samigo-qti	2.9.0		44219f02545b6f30604e10dbfbd1c1f05ae4de96
org.sakaiproject.samigo	samigo-qti	2.9.0-b03		b5c33d34a541ba71cbe8ffc764472363b8d1a8c6
org.sakaiproject.samigo	samigo-qti	2.9.0-b04		6a27033c07ad20ed61381b5604300a28dfd8046d
org.sakaiproject.samigo	samigo-qti	2.9.0-b05		4301e349dd1959cb26399fa994ba839ca8d90abb
org.sakaiproject.samigo	samigo-qti	2.9.0-b06		9bd9bf9a769d0b7342c379876246eb3c28d49087
org.sakaiproject.samigo	samigo-qti	2.9.0-b07		fe57fc4bef44dae21bee1ae4e688034a416fd183
org.sakaiproject.samigo	samigo-qti	2.9.0-rc01		5ad782f0d1473ad7f521bb3e134df72add19b824
org.sakaiproject.samigo	samigo-qti	2.9.0-rc02		2cbbe4353f02f3b9626793c57cefdb7d85d51d2f
org.sakaiproject.samigo	samigo-qti	2.9.0-rc03		99f47e93572d2c11e8a66619ae5ec760cbca5aa0
org.sakaiproject.samigo	samigo-qti	2.9.1		c8d921c8e26c9df3237043da6750be9099c4af81
org.sakaiproject.samigo	samigo-qti	2.9.2		5d67b39db2b2a9eb83503f4d65e034e7929711aa
org.sakaiproject.samigo	samigo-qti	2.9.3		f3d905996ddeb394bc966209d2346b51008d815d
org.sakaiproject.samigo	samigo-qti	2.9.4		f02b8f67ea902728ee95b182327eafe00aca00bc
org.sakaiproject.samigo	samigo-qti	20.0		95f7a2393b20b370b0d2823e7400b55143e10fac
org.sakaiproject.samigo	samigo-qti	20.1		21ac9f952b06ddcdd27c0e6267beb1815dc0cad7
org.sakaiproject.samigo	samigo-qti	20.2		927c8a23b0f4f6b4cb6c1a875220f24f3c074b4e
org.sakaiproject.samigo	samigo-qti	20.3		0f4c9c9577513f1fe1a42bee3f33e3073e8d7e59
org.sakaiproject.samigo	samigo-qti	20.4		85d01b27619e3a29e879a5280f5ba3c80682e9c6
org.sakaiproject.samigo	samigo-qti	20.5		7c3de58f784edf4c3580e8cc10306fa50559894a
org.sakaiproject.samigo	samigo-qti	20.6		74dab0cd7a6c391be5749e89d88a33e79746f9ce
org.sakaiproject.samigo	samigo-qti	21.0		58558ccf39d99b61f7678fcdfbeb0502bcca9432
org.sakaiproject.samigo	samigo-qti	21.1		82d3f75d20ee2aeea4b5ad9bf6228382670ce8ff
org.sakaiproject.samigo	samigo-qti	21.2		861a17cdef8f8e9394bd5729cce5258468566d80
org.sakaiproject.samigo	samigo-qti	21.3		8b61294b792401d89e71448f2db1b7eddcc25946
org.sakaiproject.samigo	samigo-qti	21.4		bf73a87f7a6329dfafb5ec8e38cd1ea4d8fda28f
org.sakaiproject.samigo	samigo-qti	21.5		94c22f102bc2a286e6c7ae12a437c0944f4f5077
org.sakaiproject.samigo	samigo-qti	22.0		ab6174fbe9cb41f00a4815909d97d70215de57c6
org.sakaiproject.samigo	samigo-qti	22.1		676005007938e6c1bf4c645e91986c26075cd7d1
org.sakaiproject.samigo	samigo-qti	22.2		826dec140a848ef5d4003987520477f088cf6692
org.sakaiproject.samigo	samigo-qti	22.3		d7848a40bf00dbed41afa91fa1ae0565f3dd1b91
org.sakaiproject.samigo	samigo-qti	22.4		0cb21589a1e6a0cf74bf3758f93b803002c23711
org.sakaiproject.samigo	samigo-qti	22.5		8978dc19964b7441a1f8b74789e017c6397260ee
org.sakaiproject.samigo	samigo-qti	23.0		7043ca1ac0ba9d4eb2ac86a6b27e10378fe52322
org.sakaiproject.samigo	samigo-qti	23.1		e9609980419fc47678f34f61ea61c6571be61bdd
org.sakaiproject.samigo	samigo-qti	23.2		4bceeb65c8fc0ee519d456ddf005a3dad47108e6
org.sakaiproject.samigo	samigo-qti	23.3		d097308f48c009018cae744c1e01676116cb49cd
org.ton	ton-kotlin-api-macosarm64	0.2.1		N/A
org.ton	ton-kotlin-api-macosarm64	0.2.1	metadata	eec8313cc5bcda96fcc2b732cc4e20ed47369450
org.ton	ton-kotlin-api-macosarm64	0.2.10		N/A
org.ton	ton-kotlin-api-macosarm64	0.2.10	metadata	688749aabf393664263249944a6418bc4ae5cffe
org.ton	ton-kotlin-api-macosarm64	0.2.12		N/A
org.ton	ton-kotlin-api-macosarm64	0.2.12	metadata	0fc54fbe9f3bd1a6c23fca6d7ccf79025605ebc2
org.ton	ton-kotlin-api-macosarm64	0.2.13		N/A
org.ton	ton-kotlin-api-macosarm64	0.2.13	metadata	815b6c89dd5e3b0335d2ba9346e741f74cdbbd1e
org.ton	ton-kotlin-api-macosarm64	0.2.14		N/A
org.ton	ton-kotlin-api-macosarm64	0.2.14	metadata	c74e47112a9febd847b48931788901c46a53a949
org.ton	ton-kotlin-api-macosarm64	0.2.15		N/A
org.ton	ton-kotlin-api-macosarm64	0.2.15	metadata	871e00e8f71d616f6d3b7f097af83a70bf045726
org.ton	ton-kotlin-api-macosarm64	0.2.16		N/A
org.ton	ton-kotlin-api-macosarm64	0.2.16	metadata	4a3de368ef5c6531f5226161c048c9850d52720a
org.ton	ton-kotlin-api-macosarm64	0.2.18		N/A
org.ton	ton-kotlin-api-macosarm64	0.2.18	metadata	96ee1add75e88f0427fbab298f2a8add8c4c52b0
org.ton	ton-kotlin-api-macosarm64	0.2.2		N/A
org.ton	ton-kotlin-api-macosarm64	0.2.2	metadata	7e8f28a0c10b4efdf2d95cbf0de0742cc641d86b
org.ton	ton-kotlin-api-macosarm64	0.2.4		N/A
org.ton	ton-kotlin-api-macosarm64	0.2.4	metadata	4fc44c9d4de04139abfe7092fa308ced81551208
org.ton	ton-kotlin-api-macosarm64	0.2.6		N/A
org.ton	ton-kotlin-api-macosarm64	0.2.6	metadata	a82cde116924f430ed467eb162d4ee735c5d5d83
org.ton	ton-kotlin-api-macosarm64	0.2.7		N/A
org.ton	ton-kotlin-api-macosarm64	0.2.7	metadata	6d4830b47e649cf67088c2f8e34b6b504be12243
org.ton	ton-kotlin-api-macosarm64	0.2.8		N/A
org.ton	ton-kotlin-api-macosarm64	0.2.8	metadata	42f9920b32633b1ad0065b551dd4f1fc1f2d0f46
org.ton	ton-kotlin-api-macosarm64	0.2.9		N/A
org.ton	ton-kotlin-api-macosarm64	0.2.9	metadata	fafb5521ea7add5c9a279172bfb45b695c28ae88
org.typelevel	kittens_native0.4_2.13	2.2.2		b19cfd28b487a6aaa46fbe13904c85d5490dae5f
org.typelevel	kittens_native0.4_2.13	2.3.0		b3f1c218c9fee1792456483c89004e7c9b8b28c6
org.typelevel	kittens_native0.4_2.13	2.3.1		56f06408f35875d1132a223549268ab809e888a0
org.typelevel	kittens_native0.4_2.13	2.3.2		e69012912e7724437cbdf3b456dccea6c25230da
org.typelevel	kittens_native0.4_2.13	3.0.0		d144874237e6dcaffa3c8e34c275d09fe4ea2e58
org.typelevel	kittens_native0.4_2.13	3.1.0		adef63220fd6dcb496752619ed53746fa5d8af78
org.typelevel	kittens_native0.4_2.13	3.2.0		14a16051bc94d049a9749173c6b7bb92c596af9b
org.typelevel	kittens_native0.4_2.13	3.3.0		0c6211d8e53060263dd04888d2dcd72c4ad6b8f0
org.webjars	requirejs-plugins	1.0.2		4929433292c0adc7eace9ee8188dedd99594b56b
org.webjars	requirejs-plugins	1.0.2-1		941c9d83ff4ad1461bfb4976d3f3275571203a02
org.webjars	requirejs-plugins	1.0.3		e96c8af2fc4801c487efa7545c53643a0d4b4336
org.webjars	requirejs-plugins	3ff54566f8		ff210aaef8938ffb285a6178d71b8d25428176c4
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.unique.claim.mgt	5.18.236		49996b3d11856ecf1484088e3d660d8c5b223f73
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.unique.claim.mgt	5.18.237		22992cffdb692b1a708ed87970488d4264ccc2af
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.unique.claim.mgt	5.18.238		a0973e231b6831dc76ebff1fbd2dda3b7f82feed
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.unique.claim.mgt	5.18.239		575660d0185cb06c8bb100b85b810c7f9f5f4b25
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.unique.claim.mgt	5.18.240		81a2159db091707ff265299572435c720e0dc56f
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.unique.claim.mgt	5.18.241		b5ea0bd98ae2e7bd3d4115700fa9b84a067ee77c
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.unique.claim.mgt	5.18.242		0c1cde5eb28fc8ae80d106aab04b8f08e1faf600
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.unique.claim.mgt	5.18.243		9dc217f376987dbe22630ef3c365912738bc810d
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.unique.claim.mgt	5.18.244		5d22c47854c57d0650c7474e0b9cbe21df07cb41
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.unique.claim.mgt	5.18.253		bed368b03bac4b85debc5652450ecbc755b568af
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.unique.claim.mgt	5.20.10		10fdf987b7ffc5669965d1f9006b5ab415d07988
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.unique.claim.mgt	5.20.100		643199d34a49035e73f65f21badeaaf3894cfb0b
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.unique.claim.mgt	5.20.101		7c79212235588408ba63424da4a87b387fecbd90
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.unique.claim.mgt	5.20.102		b077606984153576585b6970cb5ac5cee89dbbbe
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.unique.claim.mgt	5.20.103		7a79ee0214d1b4dab9a28abbdf96a7f0e53f0e14
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.unique.claim.mgt	5.20.104		a5dbc3b828de5333bf92a5fdb96868d2325af190
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.unique.claim.mgt	5.20.105		d96bb3e75fc284a44a7481375555202bd5cd2d46
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.unique.claim.mgt	5.20.106		ba0b51e96243dcc00aee4b8a9f117853441f38c8
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.unique.claim.mgt	5.20.107		681f9c38b3f71e4e1ec846e70cc5c045fc0f6f0d
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.unique.claim.mgt	5.20.108		040235e22eaf477c5b55e5e03efd3aba2c0ebbb8
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.unique.claim.mgt	5.20.109		6f9afe6f99a0b8d3c3a37a4bbd4eb6740f1759a5
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.unique.claim.mgt	5.20.11		663cca4afc1009343a17a144a4dbb11056ab8507
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.unique.claim.mgt	5.20.110		fe3d4d8be1eefd7c0a1ab6ba04c2a0327e4f2733
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.unique.claim.mgt	5.20.111		1ad660d4928af0b62421eaf52fe2ada7ab841ad7
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.unique.claim.mgt	5.20.112		2986ac16ec62964bebd6a0598cdef45d4c68fe87
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.unique.claim.mgt	5.20.113		ba17c06544799647a016e6abdc0fc1bb2e0184e3
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.unique.claim.mgt	5.20.114		d91de024320e261930199d4678442874f051717e
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.unique.claim.mgt	5.20.115		65516c3bfdce0636d7731bb30172f2693e9d9139
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.unique.claim.mgt	5.20.116		62df65cdeb669d8ba4cc8e49c6acf9545e0fa2b8
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.unique.claim.mgt	5.20.117		265aacbb9d2f2048eb2240557af0616735063685
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.unique.claim.mgt	5.20.118		81f89a48d6af39352bf3e8ae85fc6ff3b138fb34
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.unique.claim.mgt	5.20.119		e73e0441ef1d57856bd774de4081d76afe9090fa
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.unique.claim.mgt	5.20.12		6fad21beee2ec8b15c00c55ced47e941c19dc598
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.unique.claim.mgt	5.20.120		e75e84c7dac8d206109e316b3f4b0f22bc63a40f
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.unique.claim.mgt	5.20.121		78ae1932b05677fdfb4c654abb50e7a75968cf28
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.unique.claim.mgt	5.20.122		e8fd37534a662c838c03d8e479165294129dfc07
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.unique.claim.mgt	5.20.123		96ba962958b7724fb37a60ea9dd50850e98e698b
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.unique.claim.mgt	5.20.124		55235858928e648b350b7942f047da8e469e0f22
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.unique.claim.mgt	5.20.125		760555b0d244ca3186af2c66e1592b0004a19c52
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.unique.claim.mgt	5.20.126		2a2177cebae88ae4072e78335c97904d7210fa31
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.unique.claim.mgt	5.20.127		5d20a01852554e118e33ad953e2683b60cbe07e2
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.unique.claim.mgt	5.20.128		0f1ee16a04ebb9e86617d7f55adc5cc67fbf9a34
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.unique.claim.mgt	5.20.129		339f3e780dfe8864759f0abcb82727d076542206
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.unique.claim.mgt	5.20.13		db4794b16ae0ac6f592da2685377c560d4ae6df5
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.unique.claim.mgt	5.20.130		bc2a51bb14599493e8a27a007e5abcd597db04f9
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.unique.claim.mgt	5.20.131		9742ffd48a212e9e05a9480032141b643b607e23
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.unique.claim.mgt	5.20.132		f08eb555e3a9245a0bc2961cb9d849dfd1cff24e
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.unique.claim.mgt	5.20.133		4c2501a6bb70d2155b2d9ac3adda9eff12fd3c88
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.unique.claim.mgt	5.20.134		505d2ae9e711855f6f9e394730547d3b93f01088
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.unique.claim.mgt	5.20.135		26d7098a2205e48db232a74b33a2761c2a8d235c
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.unique.claim.mgt	5.20.136		7aa2992f52a8916893ecce215fd2c11a8f66ec2b
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.unique.claim.mgt	5.20.137		02468f0c55d73339761dd9ad423443f2314676d0
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.unique.claim.mgt	5.20.138		a42c2f10518a5b43cf27dc4df53bbae399845efa
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.unique.claim.mgt	5.20.139		ee8e7335719d0bbc058a8dd728b747ba3104c84a
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.unique.claim.mgt	5.20.14		696697428f0ba2bffde6899508d81ccb474186c0
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.unique.claim.mgt	5.20.140		3bc271c05a755d2b5ed4d30f2d9f2a3b2b4562a5
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.unique.claim.mgt	5.20.141		8038fd3fab4fa0d198843f471397330e368ec2cb
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.unique.claim.mgt	5.20.142		db497ada6d350c6bd1574682fff76108dd598105
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.unique.claim.mgt	5.20.143		d9485f0a55e7d9ec9f7a49e042e18550ed851525
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.unique.claim.mgt	5.20.144		613285476bc5a9c35d91d7704012d07ab168c980
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.unique.claim.mgt	5.20.145		28f9ed15d69a1d7afc0e593faea1a3334c81cfe3
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.unique.claim.mgt	5.20.146		829e53a80620a30f9bed0404e47cabcce0a0b2bf
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.unique.claim.mgt	5.20.147		56c03c38fcca65bf24722597e360cf6dc58685d5
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.unique.claim.mgt	5.20.148		eb4e0feb58b46ece623fffc3376e6dcc11bbb066
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.unique.claim.mgt	5.20.149		4656c8e56be3d39e27037ac537681c58141f22c7
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.unique.claim.mgt	5.20.15		ac2039e6a38e5f91757668b4c034991a28621dfa
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.unique.claim.mgt	5.20.150		6a15ed005b83b622ec2475169a0c2565df95c8ab
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.unique.claim.mgt	5.20.151		3b84ff027ff4a3fd933e452ef6fa78752f69f3b3
